,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_jump_active,team_mate_double_jump_active,team_mate_boost,team_mate_boost_active,team_mate_dodge_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_double_jump_active,opp_1_dodge_active,opp_1_jump_active,opp_1_boost,opp_1_boost_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost_collect,opp_2_handbrake
32,2387,80.0,False,False,0,3543.5269209395105,-3804.7900390625,3116.260009765625,227.55999755859375,7263.4002685546875,13479.000244140625,6710.30029296875,3862.2000122070312,-1877.2999572753906,-4190.299987792969,0.0,0.0380496778858215,-1.1616231570684863,-1.7658682795072145,76561198039309853,enpitsu,26.0,-3831.1201171875,3024.97998046875,122.2300033569336,3697.6998901367188,10969.3994140625,1802.8999328613281,-5097.5,1165.1000213623047,1705.0,255.0,0.0,False,0.9184919571009037,1.7846418012801901,0.5338704839520804,True,3.0,False,17,2,20,,bf81d8692db,games5425898691,20.0,-47.75,3565.590087890625,17.0,4029.89990234375,-13453.499755859375,3.3000001311302185,0.19999999552965164,-1.0000000149011612,40.70000171661377,255.0,128.0,,0.009596087857096479,-1.2738167269433462,-9.966193905687826e-05,True,34,False,129.0,False,28,,Rodnehh,76561198019109092,6,-698.010009765625,5028.77978515625,17.0,569.0000152587891,547.0999908447266,3.400000035762787,-0.7000000029802322,1.0999999940395355,-17.59999990463257,13.0,128.0,False,0.009844611118917395,-2.372424364410352,2.110993478880839e-05,True,False,24,24,81.0,False,,Disturbed#,76561197991729862,7.0,-2374.75,3564.72998046875,17.010000228881836,-15655.400390625,7406.099853515625,2.0000000298023224,-0.7999999821186066,0.09999999776482582,74.00000095367432,255.0,128.0,0.009580983371821518,2.709546336098071,-0.00010865135554224025,True,126.0,False,10,6,4,,
33,2447,83.0,False,False,0,1451.935250642273,-2251.570068359375,4619.85986328125,121.70999908447266,15851.600341796875,7411.6998291015625,-1900.8000183105469,1755.8999633789062,-318.50000381469727,4276.700134277344,0.0,0.8457926396821119,-2.9950412286236765,-0.14233456170153083,76561198039309853,enpitsu,26.0,-2346.030029296875,4496.490234375,119.4000015258789,14940.999755859375,1287.7000427246094,-774.8999786376953,445.40000915527344,5215.7000732421875,-1687.5,255.0,0.0,False,0.9840849422680721,0.907634232891455,1.5752832868530187,True,0.0,False,19,2,22,,bf81d8692db,games5425898691,21.0,-1618.2099609375,1763.1400146484375,17.0,-9559.199829101562,6404.7998046875,3.6000001430511475,-0.19999999552965164,0.09999999776482582,-2357.7000427246094,255.0,0.0,,0.00954666402169974,2.4916027085224335,-3.438581145660959e-05,True,34,False,159.0,False,28,,Rodnehh,76561198019109092,6,-1120.75,4839.56005859375,17.0,-4667.799987792969,1239.1999816894531,3.400000035762787,-5.600000023841858,-2.8999999165534973,-1489.4000244140625,69.0,108.0,False,0.009615147031922082,2.876146563695517,-1.5552729615800193e-05,True,False,24,24,81.0,False,,Disturbed#,76561197991729862,7.0,-1990.5400390625,4676.75,78.08999633789062,-4084.89990234375,-5592.19970703125,3239.1000366210938,2266.9000244140625,-1672.2000122070312,-2399.199981689453,128.0,0.0,0.12220042359683242,-1.551355955387815,0.00936080658098041,True,255.0,False,12,7,4,,
34,2449,83.0,False,False,1,9890.251322055805,2181.3701171875,-4666.3701171875,106.4800033569336,12286.700439453125,-5953.900146484375,-3270.10009765625,-2129.1000366210938,2143.699951171875,-5183.699951171875,1.0,-0.9302581583119347,3.0266381014854926,-0.32477019563592313,76561197991729862,Disturbed#,7.0,2024.5400390625,-4630.14990234375,102.58999633789062,4084.89990234375,5592.19970703125,2697.0999145507812,-1928.800048828125,5002.60009765625,-1225.8999633789062,128.0,0.0,,-0.39176757252236694,1.592230086758045,0.5268997114824474,True,255.0,False,7,4,12,,76561198019109092,Rodnehh,6.0,1143.3699951171875,-4845.68994140625,17.0,2401.199951171875,-670.9999847412109,3.400000035762787,1.4000000059604645,1.5999999642372131,-408.10001373291016,0.0,128.0,False,-0.009814321446599557,-2.824772057333162,0.0001858698797650287,True,24,False,81.0,False,24,,enpitsu,76561198039309853,26,2246.5,-4504.97998046875,117.2699966430664,-14950.0,-1308.8999938964844,-187.29999542236328,-2836.0000610351562,-4384.200134277344,-1727.7999877929688,255.0,0.0,False,-0.9536057847574215,-1.4633461541836752,2.407068752169757,True,2,19,22,0.0,False,,games5425898691,bf81d8692db,21.0,1618.2099609375,-1763.1400146484375,17.0,9559.199829101562,-6404.7998046875,3.6000001430511475,0.19999999552965164,-0.09999999776482582,-2357.7000427246094,255.0,0.0,-0.00954666402169974,-2.4916027085224335,-3.438581145660959e-05,True,159.0,False,34,28,False,,
35,2509,85.0,False,False,0,2679.5836662526626,-3482.22998046875,4438.8701171875,299.9700012207031,10592.2998046875,-7576.7999267578125,16619.200439453125,-5956.500244140625,-75.70000171661377,716.9000244140625,0.0,0.8950287709744422,2.415721692197973,-0.38902403563563115,bf81d8692db,games5425898691,21.0,-3377.389892578125,4268.35986328125,157.75,-18128.1005859375,14045.2001953125,1760.8999633789062,-547.5,-4728.699951171875,25.69999933242798,255.0,183.0,,-0.41459973509217596,2.606878726134417,-0.1875614656246188,True,121.13888162438589,True,29,False,36,,76561198039309853,enpitsu,26.0,612.6500244140625,3942.89990234375,17.049999237060547,16879.69970703125,-3970.4000854492188,-2.0000000298023224,0.5000000074505806,0.29999999329447746,3.799999952316284,255.0,128.0,,0.016751726272211814,-0.2305589410985518,-2.262089903011795e-05,False,22,2,0.0,False,20,,Rodnehh,76561198019109092,6,-3030.6201171875,4733.6201171875,116.29000091552734,-15866.300048828125,-3125.0,3920.7998657226562,-578.6999893188477,2454.2999267578125,1085.5999755859375,255.0,247.0,,-0.2701836910561243,-2.790006589518984,-0.014504112317392882,True,False,24,26,0.0,False,,Disturbed#,76561197991729862,7.0,-970.469970703125,3565.31005859375,17.0,-7833.599853515625,1249.4999694824219,4.000000059604645,-0.3999999910593033,0.09999999776482582,-3203.9999389648438,255.0,0.0,0.009542212341748646,2.713301883972003,-1.5936008697785284e-05,True,255.0,False,12,8,4,,False
36,2596,88.0,False,False,1,7355.4730003642135,787.989990234375,-2214.679931640625,285.9599914550781,1174.4000244140625,27566.99951171875,-9706.199951171875,-3949.4000244140625,3834.8001098632812,2386.3999938964844,1.0,-0.48569182873646366,2.3427351238185543,-0.1521406605146985,76561197991729862,Disturbed#,7.0,743.5,-2479.43994140625,290.67999267578125,961.1000061035156,17422.5,1985.8000183105469,-4164.800109863281,-2786.7001342773438,-2266.699981689453,255.0,175.0,False,-0.11138870497497431,1.458992738483994,-0.5892757940765652,True,205.0,False,9,4,14,,76561198019109092,Rodnehh,6.0,3811.169921875,-1412.3399658203125,17.079999923706055,-1719.7000122070312,13999.49951171875,-55.39999961853027,82.10000038146973,210.6999969482422,-18.50000023841858,255.0,128.0,,-0.014141211803610302,1.4469290757962514,-0.0020890139207774775,False,26,False,0.0,False,26,,enpitsu,76561198039309853,26,-2329.419921875,-1081.1600341796875,17.049999237060547,13018.499755859375,18895.899658203125,2.5,-0.09999999776482582,-0.09999999776482582,-2.800000011920929,255.0,128.0,False,-0.016778228897218264,2.1743879404548516,1.8767316991885183e-05,True,2,20,22,158.0,False,,games5425898691,bf81d8692db,21.0,2641.820068359375,-3642.3701171875,17.010000228881836,-3106.199951171875,11023.900146484375,2.0999999344348907,0.19999999552965164,-1.2999999523162842,-86.00000381469727,255.0,127.0,-0.00954955623719058,1.30783907175474,0.00012386397257393484,True,107.0,False,36,30,False,,
37,2660,90.0,False,False,0,7763.4779324209785,-1176.75,-2618.39990234375,138.86000061035156,-6641.5997314453125,9997.000122070312,6604.5001220703125,2597.3001098632812,723.1999969482422,-5360.10009765625,0.0,1.2942451574078848,0.8028058822590198,2.82210340908297,76561198039309853,enpitsu,26.0,-1120.3699951171875,-2758.68994140625,81.69999694824219,-20773.1005859375,-731.6999816894531,3306.7001342773438,-2128.5000610351562,-101.09999656677246,-3143.2998657226562,128.0,0.0,False,0.01673780431006727,-3.11661073616661,0.015030403216805842,True,91.0,False,21,2,24,,bf81d8692db,games5425898691,21.0,-1865.1600341796875,-607.7100219726562,17.010000228881836,-3423.900146484375,-22414.3994140625,2.199999988079071,-0.19999999552965164,-1.0000000149011612,-1141.9000244140625,255.0,48.0,,0.00960052264491273,-1.77733118218353,4.819822310487735e-05,True,36,False,0.0,False,30,,Rodnehh,76561198019109092,6,-2431.25,-887.4000244140625,17.0,-1840.5000305175781,-12829.100341796875,3.6000001430511475,0.0,0.0,-2297.899932861328,255.0,0.0,,0.009558656299398744,-1.7809151506545675,-2.9425348353827615e-06,True,False,26,26,255.0,False,,Disturbed#,76561197991729862,7.0,-1622.699951171875,-704.219970703125,17.010000228881836,-14030.0,-2920.0,2.0000000298023224,0.7999999821186066,0.0,-34.90000009536743,255.0,128.0,0.009583542173662842,-2.9415675677442383,7.79121533197782e-05,True,205.0,False,14,10,4,,False
38,2757,94.0,False,False,1,5710.1703859878235,3058.5,-144.85000610351562,159.2899932861328,-8672.7001953125,16877.5,7444.0997314453125,4826.9000244140625,3133.800048828125,-1696.9000244140625,1.0,0.647433985133864,1.7518648648231305,2.002415369137126,76561197991729862,Disturbed#,7.0,3214.1201171875,-376.3900146484375,56.209999084472656,-9881.699829101562,7772.80029296875,3008.9999389648438,-2040.8999633789062,690.8000183105469,-3033.599853515625,255.0,0.0,,-0.009710343719397867,0.35071343814472933,0.017603851876565473,True,205.0,False,11,4,16,,76561198019109092,Rodnehh,6.0,184.6199951171875,1037.3499755859375,15.710000038146973,-19759.7998046875,-258.8999938964844,183.09999465942383,-35.19999980926514,-33.59999895095825,2256.0000610351562,255.0,255.0,,-0.006726169317758439,-0.13930408408147812,0.0028866018893698537,True,28,False,135.0,False,28,,enpitsu,76561198039309853,26,2069.56005859375,3474.449951171875,17.049999237060547,-6295.7000732421875,-15260.6005859375,2.5,-0.09999999776482582,-0.5000000074505806,17.899999618530273,0.0,,,-0.016771832895791792,-1.1816923090532216,-4.6574481505576416e-05,True,2,22,24,60.0,False,,games5425898691,bf81d8692db,21.0,1028.43994140625,4013.6201171875,17.010000228881836,-8107.8997802734375,-16535.999755859375,-0.09999999776482582,0.29999999329447746,1.0000000149011612,1172.0999908447266,255.0,195.0,-0.009598144718806035,-1.1370902035937664,0.00019783198009761473,True,223.61200851778833,True,36,30,False,,
39,2802,95.0,False,False,0,7697.498693250571,-1691.4300537109375,-2516.2900390625,505.2300109863281,-3659.2999267578125,4687.39990234375,12666.600341796875,5600.5999755859375,-920.9999847412109,1945.2000427246094,0.0,1.1518947429125928,2.3044696798642708,-1.8709448221854876,76561198039309853,enpitsu,26.0,-1645.3599853515625,-2569.739990234375,348.9800109863281,4963.0999755859375,9045.10009765625,1895.7000732421875,5369.69970703125,658.3999633789062,990.8999633789062,128.0,255.0,,-1.2706312865413534,-0.28179300608845725,1.143462771433107,True,0.0,False,23,2,26,,bf81d8692db,games5425898691,21.0,1010.8900146484375,-2997.47998046875,17.010000228881836,7106.099853515625,-14683.1005859375,2.3000000417232513,0.29999999329447746,0.0,-2015.2999877929688,255.0,0.0,,0.009562586234643974,-1.189662050181734,-2.7890805180556746e-05,True,36,False,184.0,False,30,,Rodnehh,76561198019109092,6,702.6599731445312,1372.469970703125,17.010000228881836,353.4000015258789,16992.5,2.0000000298023224,0.0,0.7999999821186066,0.0,255.0,128.0,,0.009589984494211804,1.5500065478313187,-6.917164305221858e-05,True,False,28,28,165.0,False,,Disturbed#,76561197991729862,7.0,-1556.97998046875,-313.5199890136719,17.010000228881836,12643.399658203125,403.6000061035156,2.0999999344348907,-0.19999999552965164,0.3999999910593033,0.7999999821186066,255.0,128.0,0.009522790207286238,0.0320848483809323,1.789410074971956e-05,True,205.0,False,16,12,4,,
40,2902,99.0,False,False,0,6354.460499306478,-3007.72998046875,-853.3099975585938,767.2000122070312,-21878.798828125,19604.599609375,6175.30029296875,5565.0,457.2999954223633,1100.6999969482422,0.0,-0.6344607186240058,3.1272561971154356,1.8949967096929754,bf81d8692db,games5425898691,20.0,-2900.610107421875,-916.030029296875,622.6300048828125,-11192.80029296875,17653.1005859375,1631.9000244140625,2473.0999755859375,-319.3000030517578,1772.5,255.0,128.0,,-0.9373975149119014,2.4710143066488697,-0.2899640977880373,True,56.30442167353887,True,30,False,38,,76561198039309853,enpitsu,26.0,-1706.75,-1484.3900146484375,17.059999465942383,353.80001068115234,-13251.199951171875,1.1999999731779099,0.0,-0.7999999821186066,0.7999999821186066,255.0,128.0,False,0.016741571677308918,-1.5439608548716723,-7.29309408701249e-05,True,26,2,0.0,False,24,,Rodnehh,76561198019109092,6,-1795.7099609375,2209.159912109375,17.010000228881836,-9551.699829101562,-10330.999755859375,2.0999999344348907,-0.5000000074505806,-0.29999999329447746,-1155.999984741211,255.0,99.0,,0.00960947192386812,-2.343167839491573,-8.574651445434843e-05,True,False,28,28,227.0,False,,Disturbed#,76561197991729862,7.0,-2886.909912109375,-852.1400146484375,614.47998046875,-6517.1002197265625,-1733.0000305175781,3030.2999877929688,2725.4998779296875,-2143.800048828125,2200.2000427246094,255.0,151.0,-0.7667030769085282,1.561818790344201,2.268173811683711,True,70.30442167353885,True,18,12,4,,False
41,3053,105.0,False,False,1,10471.935080747304,-797.5800170898438,-5194.080078125,165.60000610351562,10578.800048828125,-3770.5999755859375,1200.6999969482422,-2174.2999267578125,-4172.799987792969,-3722.7999877929688,1.0,-1.3245121982778132,-1.290912023537761,-2.0004757371507615,76561197991729862,Disturbed#,7.0,-702.02001953125,-5259.33984375,117.44000244140625,-19904.100341796875,-8024.0997314453125,52.89999961853027,-2778.599853515625,-4667.60009765625,861.3999938964844,255.0,12.0,,-0.7982867557076374,-0.6852546606171083,1.1980320260167647,True,59.0,False,13,4,20,,76561198019109092,Rodnehh,6.0,-1798.489990234375,-4929.10009765625,17.15999984741211,-11618.00048828125,-9300.30029296875,134.0999984741211,-645.6999969482422,136.19999885559082,-2085.800018310547,230.0,0.0,,-0.004233388721791326,-0.6092924043475788,0.004899565529613352,True,30,False,138.0,False,30,,enpitsu,76561198039309853,26,3187.820068359375,4056.7900390625,17.059999465942383,11839.7998046875,6600.4998779296875,1.8000000715255737,1.4000000059604645,0.7999999821186066,-2632.9000854492188,255.0,0.0,False,-0.01673669357369526,2.814129012802831,-0.00019310428564781943,True,2,24,26,255.0,False,,games5425898691,bf81d8692db,20.0,1902.1099853515625,-4289.06982421875,17.010000228881836,-22388.9990234375,-74.80000019073486,-0.29999999329447746,1.2999999523162842,-0.3999999910593033,-150.0,255.0,128.0,-0.009566109698700795,0.013049682830446085,0.00013719529592587577,True,211.14461937258324,True,38,30,False,,
42,3133,108.0,False,False,1,9672.204303701992,-787.8200073242188,-4384.509765625,93.1500015258789,85.20000457763672,2390.2000427246094,0.0,-2619.4000244140625,93.29999923706055,-5362.60009765625,1.0,-1.2702681870463244,2.523647570816163,-0.9239082963591043,76561198019109092,Rodnehh,6.0,-950.3800048828125,-4449.009765625,48.95000076293945,19908.00048828125,4643.299865722656,3399.5999145507812,-116.99999809265137,505.49999237060547,-530.099983215332,242.0,120.0,False,-0.022603427881721913,2.9382381417659853,-0.0009096224388794149,True,40.99352266455209,True,30,False,32,,76561197991729862,Disturbed#,7.0,-388.7099914550781,-5888.68994140625,368.1600036621094,6731.099853515625,-1787.7999877929688,-3536.400146484375,1604.4000244140625,4306.9000244140625,-3020.8999633789062,255.0,252.0,False,-0.8776361960174152,-1.8652434858521683,2.9409309612302788,True,20,4,59.0,False,14,,enpitsu,76561198039309853,26,1767.8699951171875,1617.1099853515625,17.059999465942383,-8173.4002685546875,-12935.6005859375,1.2999999523162842,0.09999999776482582,-0.5000000074505806,0.0,128.0,255.0,False,-0.016804503310048065,-1.0072713767918995,-3.5136536609721946e-05,True,2,24,26,219.0,False,,games5425898691,bf81d8692db,21.0,-2940.47998046875,-4913.9599609375,53.09000015258789,-2095.7000732421875,5389.2999267578125,-2082.7000427246094,2166.7999267578125,-412.79998779296875,-54.49999809265137,255.0,0.0,-0.44249990202907064,1.5039405135397623,0.3867077369470317,True,233.04190971518074,True,40,32,False,,
43,3204,110.0,False,False,0,4292.6272879782755,-3978.10009765625,2152.139892578125,533.9099731445312,13439.000244140625,23392.60009765625,8323.499755859375,3065.7998657226562,-3351.400146484375,-3920.1998901367188,0.0,0.9841459522911896,-1.2219317618833627,-3.090797616882338,76561198039309853,enpitsu,26.0,-4073.989990234375,1898.969970703125,501.3500061035156,3007.9998779296875,19554.3994140625,5750.2001953125,-1859.1999816894531,-10.800000429153442,11.100000143051147,255.0,0.0,False,-0.2446636064612516,1.5875256450802895,1.5669519877716096,True,99.0,False,25,2,28,,bf81d8692db,games5425898691,20.0,1398.52001953125,654.0800170898438,62.599998474121094,-11003.399658203125,-19978.499755859375,-1935.2000427246094,2025.7000732421875,-1078.499984741211,16.59999966621399,255.0,128.0,,-0.4514282195722659,-2.0743799142235257,0.012910566734883049,True,42,False,213.0,False,34,,Rodnehh,76561198019109092,6,-4081.06005859375,2454.570068359375,405.1300048828125,399.39998626708984,-10809.7998046875,13797.900390625,1728.0000305175781,-494.00001525878906,29.90000009536743,247.0,255.0,False,-0.8757954137698898,-1.5480509893147472,-1.6132762418527702,True,False,32,32,0.0,False,,Disturbed#,76561197991729862,7.0,-594.3800048828125,4637.33984375,17.010000228881836,-11979.100341796875,-5575.999755859375,2.3999999463558197,-1.2999999523162842,-0.5999999865889549,-2108.8999938964844,255.0,1.0,0.009564205364756925,-2.7494953196277834,-0.0001631209020106424,True,59.0,False,20,14,4,,False
44,3279,113.0,False,False,0,2010.5272953792128,-1152.02001953125,3145.840087890625,271.2799987792969,-717.0999908447266,17892.099609375,3054.7000122070312,4825.4998779296875,2578.900146484375,-2462.2000122070312,0.0,0.12482801740778593,1.679457600163463,-1.4756878833210711,bf81d8692db,games5425898691,20.0,-1125.4300537109375,3024.02001953125,206.2100067138672,-7975.5999755859375,18494.000244140625,-1464.7000122070312,-1215.0,-5350.9002685546875,375.0,255.0,175.0,,0.7653277310454413,2.1047059254106504,-1.209968546689774,True,152.952696920723,True,35,False,44,,76561198039309853,enpitsu,26.0,-2214.31005859375,5020.3798828125,38.540000915527344,-1030.999984741211,583.1999969482422,246.10000610351562,619.3999862670898,-436.5999984741211,119.70000267028809,255.0,255.0,False,-0.35082998132819837,2.584290718070375,-0.2946975008669231,True,28,2,99.0,False,26,,Rodnehh,76561198019109092,6,-3457.580078125,3232.830078125,17.0,2956.6000366210938,13780.699462890625,3.3000001311302185,-0.09999999776482582,-0.7999999821186066,-1.7000000178813934,238.0,128.0,False,0.00959027653353338,1.3591374783817642,7.073450952437403e-05,True,False,32,32,31.0,False,,Disturbed#,76561197991729862,7.0,-727.1699829101562,3447.68994140625,46.209999084472656,-7542.60009765625,-9804.7998046875,3470.10009765625,-2.199999988079071,-1.5000000596046448,1592.8999328613281,0.0,128.0,0.00970379818928091,1.1395102732380153,-5.587260564054194e-05,True,59.0,False,21,14,4,,False
45,3341,115.0,False,False,0,1850.5812308325387,-1435.9100341796875,3369.929931640625,227.52999877929688,10631.500244140625,1663.3999633789062,2856.300048828125,-277.39999771118164,1304.9000549316406,5849.69970703125,0.0,0.8918659516988695,-0.5981679618879765,-2.7060525566823332,76561198039309853,enpitsu,26.0,-1594.3499755859375,3296.780029296875,204.1199951171875,15194.3994140625,-9211.099853515625,4926.400146484375,0.3999999910593033,0.0,139.0999984741211,128.0,255.0,,0.01694289799651453,-0.3887691806822506,-0.0006028586544139482,True,0.0,False,26,4,30,,bf81d8692db,games5425898691,21.0,-2383.5400390625,4223.91015625,16.979999542236328,-3981.4999389648438,-13692.099609375,3.4999999403953552,1.2999999523162842,4.699999988079071,1263.0999755859375,255.0,132.0,,0.009588818813145012,-1.7965089891686767,-1.1818802546141965e-05,True,44,False,57.83180216563645,True,36,,Rodnehh,76561198019109092,6,-1638.8499755859375,3830.659912109375,27.040000915527344,9152.000122070312,-18288.399658203125,-2163.0999755859375,-123.4000015258789,1401.6999816894531,-5228.499755859375,230.0,255.0,,0.13129131899137295,-1.75932511121576,0.16220039031508193,True,False,32,32,22.0,False,,Disturbed#,76561197991729862,6.0,-2278.139892578125,2213.550048828125,17.010000228881836,6700.3997802734375,10038.900146484375,-0.09999999776482582,-0.7999999821186066,0.19999999552965164,0.0,255.0,,0.009506611024277113,0.982248469579712,1.268003761332225e-05,True,33.6738234694286,True,22,16,4,,
46,3416,118.0,False,False,0,2286.143533806588,910.1699829101562,3738.5,95.55999755859375,6017.19970703125,951.9000244140625,885.9999847412109,-876.6999816894531,5540.9002685546875,2128.0999755859375,0.0,-0.43991003084020913,-2.2099727917488647,-0.7361799396599462,bf81d8692db,games5425898691,21.0,1050.6600341796875,3573.010009765625,87.91999816894531,3101.7001342773438,17320.50048828125,2024.1000366210938,-3652.0001220703125,-4101.9000244140625,-293.799991607666,128.0,231.0,,0.3252999722822356,1.13646458443245,-0.9024582968382372,True,61.0,False,37,False,46,,76561198039309853,enpitsu,26.0,2225.530029296875,560.4600219726562,17.049999237060547,15124.49951171875,-7846.6998291015625,2.5999999046325684,-1.1999999731779099,0.5000000074505806,508.6000061035156,255.0,128.0,,0.016776839050809456,-0.4392406435835833,-0.00014645434330169078,False,30,4,0.0,False,26,,Rodnehh,76561198019109092,6,-443.92999267578125,3859.72998046875,17.010000228881836,8628.300170898438,9758.800048828125,2.0999999344348907,-0.5999999865889549,-0.7000000029802322,-44.80000019073486,217.0,128.0,False,0.009584009643570753,0.8402914082361874,9.236289494407828e-05,True,False,32,32,22.0,False,,Disturbed#,76561197991729862,6.0,943.010009765625,3951.389892578125,94.4800033569336,5102.200012207031,-12500.799560546875,2559.600067138672,2475.2000427246094,-4884.599914550781,-513.4000015258789,255.0,0.0,0.03914653045895062,-1.1431086212975103,0.6480627019344586,True,31.0,False,24,17,4,,
47,3417,118.0,False,False,1,9036.02908502566,-912.5,-3713.199951171875,97.56999969482422,-248.09999465942383,16440.50048828125,1013.3999633789062,1755.0,-5411.9000244140625,-1905.2000427246094,1.0,0.5187738405922673,2.2133014396516613,-0.7991000198818635,76561197991729862,Disturbed#,6.0,-943.010009765625,-3951.389892578125,94.4800033569336,-5102.200012207031,12500.799560546875,2559.600067138672,-2475.2000427246094,4884.599914550781,-513.4000015258789,255.0,0.0,,-0.03914653045895062,1.1431086212975103,0.6480627019344586,True,31.0,False,17,4,24,,76561198019109092,Rodnehh,6.0,369.6499938964844,-3939.510009765625,17.010000228881836,-9259.000244140625,-9280.10009765625,2.3000000417232513,1.899999976158142,2.3000000417232513,-1424.1000366210938,217.0,69.0,False,-0.009582873934828592,-0.7846957929782955,-0.00017405478678326548,True,32,False,22.0,False,32,,enpitsu,76561198039309853,26,-2353.27001953125,-498.7900085449219,17.049999237060547,-15452.80029296875,7126.500244140625,2.5999999046325684,-0.7000000029802322,0.09999999776482582,149.3000030517578,255.0,128.0,,-0.016765077277810854,0.4163950448387193,-0.00011762073040006143,True,4,26,30,0.0,False,,games5425898691,bf81d8692db,21.0,-1050.6600341796875,-3573.010009765625,87.91999816894531,-3101.7001342773438,-17320.50048828125,2024.1000366210938,3652.0001220703125,4101.9000244140625,-293.799991607666,128.0,231.0,-0.3252999722822356,-1.13646458443245,-0.9024582968382372,True,61.0,False,46,37,False,,
48,3418,118.0,False,False,0,2331.8633100685934,911.4199829101562,3666.6298828125,100.98999786376953,-15701.099853515625,-2622.9998779296875,760.4000091552734,248.79999160766602,1471.6999816894531,5811.300048828125,0.0,-0.6495770354982958,-2.0232074986171478,-0.9438707466236033,bf81d8692db,games5425898691,21.0,1072.1600341796875,3684.409912109375,97.2699966430664,3424.2001342773438,15712.2998046875,330.29998779296875,-3047.9998779296875,-4241.600036621094,1722.7000427246094,128.0,242.0,,0.41430600936415696,1.0392351125818056,-1.4603714667248737,True,61.0,False,37,False,46,,76561198039309853,enpitsu,26.0,2353.27001953125,498.7900085449219,17.049999237060547,15452.80029296875,-7126.500244140625,2.5999999046325684,0.7000000029802322,-0.09999999776482582,149.3000030517578,255.0,128.0,,0.016765077277810854,-0.4163950448387193,-0.00011762073040006143,True,30,4,0.0,False,26,,Rodnehh,76561198019109092,6,-369.6499938964844,3939.510009765625,17.010000228881836,9259.000244140625,9280.10009765625,2.3000000417232513,-1.899999976158142,-2.3000000417232513,-1424.1000366210938,217.0,69.0,False,0.009582873934828592,0.7846957929782955,-0.00017405478678326548,True,False,32,32,22.0,False,,Disturbed#,76561197991729862,6.0,987.4199829101562,3856.139892578125,108.69000244140625,5435.8001708984375,-10850.10009765625,262.99999237060547,2482.5999450683594,-4877.39990234375,-545.099983215332,255.0,0.0,0.08859366217459382,-1.1650092082149905,1.2825523710981142,True,31.0,False,24,17,4,,
