,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_double_jump_active,team_mate_jump_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost,opp_1_boost_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_jump_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect
35,2342,60,False,False,0,4282.711980353567,-3673.800048828125,1880.3299560546875,93.31999969482422,3887.9000854492188,13194.300537109375,1833.2000732421875,-4482.39990234375,1926.9999694824219,3492.0001220703125,0.0,1.0806268910709957,-1.053282329092925,-0.7377752821868954,76561198039309853,enpitsu,27.0,-3741.080078125,1555.3299560546875,17.049999237060547,3600.8999633789062,20940.0,-2.0999999344348907,0.5000000074505806,4.099999964237213,-527.0999908447266,255.0,128.0,,0.016783469291882007,1.3641759296141873,0.00015448827644658672,True,198.49812467892963,True,5,4,False,,bf81d8692db,games5425898691,24.0,-1349.0899658203125,-934.3900146484375,17.010000228881836,8382.000122070312,20910.6005859375,2.0999999344348907,-1.0000000149011612,-2.7000001072883606,712.9000091552734,255.0,128.0,,0.00958921991822055,1.2260648985080913,1.106848531372204e-05,True,8,False,10,138.0,False,,kesmo_04,b2740b7555b,10.0,-4077.760009765625,3322.820068359375,260.3299865722656,69.00000095367432,16830.50048828125,-1443.2000732421875,-510.29998779296875,-260.10000228881836,-6.200000047683716,255.0,88.0,,0.08017351536271565,1.5786887570887922,1.5310313369656416,True,12,False,12,84.0,False,,AzuliityZT,bc62ea44a1b,15.0,-2544.070068359375,3170.5400390625,17.010000228881836,8353.800048828125,9753.699951171875,2.0999999344348907,-0.7999999821186066,-0.7000000029802322,-193.1999969482422,128.0,128.0,False,0.009636648164631785,0.8376928186665834,0.0001741587225653357,True,10,10,False,230.0,False,
36,2379,61,False,False,1,10301.041303399657,2831.10009765625,-4977.64990234375,235.05999755859375,-6385.7000732421875,-6726.7999267578125,16060.899658203125,5428.0999755859375,2127.5999450683594,-1417.1000671386719,1.0,-0.9862810465603303,2.464763679160229,0.7998335028810865,b2740b7555b,kesmo_04,10.0,2841.7900390625,-5001.89013671875,68.72000122070312,-9432.60009765625,-12592.19970703125,6381.500244140625,-5338.2000732421875,-1020.5999755859375,-843.0999755859375,255.0,239.0,,0.4381537255311792,-0.9560852397170582,0.654994594081124,True,62.10578923071585,True,12,12,False,,bc62ea44a1b,AzuliityZT,15.0,1845.27001953125,-4386.22998046875,17.010000228881836,-7516.9000244140625,-7422.9998779296875,2.3999999463558197,1.7000000178813934,1.5000000596046448,-1716.9999694824219,128.0,0.0,False,-0.009636598163884602,-0.7668048201191557,-0.00010933886878024161,True,10,False,10,230.0,False,,enpitsu,76561198039309853,27.0,3001.199951171875,-4339.169921875,68.51000213623047,-6203.3001708984375,-22051.39892578125,-1393.5000610351562,2695.7000732421875,-1569.9000549316406,420.8000183105469,255.0,0.0,,0.4632308537528175,-0.9757861548193283,0.1743283724027968,True,6,False,6,255.0,False,,games5425898691,bf81d8692db,24.0,-272.1199951171875,-1419.9300537109375,17.010000228881836,-17450.10009765625,-12664.49951171875,2.199999988079071,0.19999999552965164,0.09999999776482582,1534.4000244140625,255.0,255.0,,-0.009593191559364507,-0.6588329461694536,0.00020661504793401158,True,10,8,False,168.0,False,
37,2498,66,False,False,1,9982.48198748955,41.2400016784668,-4805.81982421875,184.10000610351562,14640.400390625,7390.999755859375,-1547.2000122070312,-1082.6000213623047,2767.39990234375,5212.39990234375,1.0,-0.5117362831808698,1.3802122885524855,1.7677983640359014,bc62ea44a1b,AzuliityZT,10.0,-109.05999755859375,-4863.2998046875,96.08999633789062,7350.10009765625,-1633.0000305175781,2156.999969482422,-3059.2999267578125,4566.499938964844,190.79999923706055,128.0,255.0,True,-0.03337975844160248,-2.1633218706743906,-1.0270043645445541,True,207.0,False,12,11,False,,b2740b7555b,kesmo_04,10.0,522.8900146484375,-1704.4599609375,329.8500061035156,-5041.9000244140625,11747.60009765625,-14971.500244140625,-127.10000038146973,-50.0,7.699999809265137,211.0,128.0,,0.12049889811226751,-1.9576222623871231,-0.06856904212977633,True,12,False,12,18.0,False,,enpitsu,76561198039309853,27.0,-137.66000366210938,-4666.0,157.5,8410.2001953125,-14089.100341796875,2744.2001342773438,4278.999938964844,3455.1998901367188,31.80000066757202,255.0,128.0,False,-0.6922858575533369,-2.2547930395845897,0.0016192971904849635,True,8,False,7,228.0,False,,games5425898691,bf81d8692db,24.0,1256.0799560546875,-5102.990234375,1190.739990234375,321.19998931884766,2.7000001072883606,-8832.000122070312,0.3999999910593033,1133.7999725341797,1.2999999523162842,255.0,160.0,,-1.5518442973812212,-2.6130233301053893,-2.0993523034768655,True,12,8,False,0.0,False,
38,2571,68,False,False,0,2758.9917171699017,-2981.1201171875,3333.260009765625,93.1500015258789,-8256.799926757812,-4051.300048828125,0.5000000074505806,2665.5999755859375,-5350.30029296875,517.7999877929688,0.0,-1.4718263596672663,3.080549765973825,0.3252569128878654,bf81d8692db,games5425898691,24.0,-2878.1298828125,3353.469970703125,90.44000244140625,-3694.1000366210938,-5685.7000732421875,-100.39999961853027,-210.6999969482422,44.80000019073486,-4808.699951171875,255.0,128.0,,-1.4313365393580502,-2.5370606776181064,-0.43695191222250324,True,31.0,False,14,10,False,,76561198039309853,enpitsu,27.0,-352.9700012207031,5081.0400390625,17.3799991607666,10480.400390625,-9130.10009765625,-197.39999771118164,-830.1000213623047,67.8000020980835,-151.99999809265137,255.0,0.0,False,0.03205386813763846,-0.7373550433322066,0.024085937782393818,False,8,False,8,159.08713114133445,True,,kesmo_04,b2740b7555b,10.0,-2125.409912109375,1024.3900146484375,92.30000305175781,-13670.400390625,-4425.4998779296875,-1430.2999877929688,1080.8999633789062,-2718.9999389648438,12.899999618530273,255.0,128.0,,-0.5699027364327156,-2.7661583833876984,0.005692202182661264,True,14,False,14,48.0,False,,AzuliityZT,bc62ea44a1b,9.0,-431.2699890136719,4856.81982421875,16.40999984741211,3090.0,-12247.2998046875,26.600000858306885,-157.10000038146973,532.0000076293945,-2166.3999938964844,255.0,0.0,True,0.012026356682766037,-1.6770528123932527,0.020975374699318493,True,14,14,False,207.0,False,
39,2580,69,False,False,0,3050.5045798057777,-3251.31005859375,3201.419921875,93.13999938964844,-7526.9000244140625,-3674.4000244140625,0.0,2642.9000854492188,-5374.4000244140625,360.49999237060547,0.0,0.5792492339183885,-2.6109116312941616,-0.09158903366489185,bf81d8692db,games5425898691,24.0,-2976.8701171875,3190.97998046875,67.5,-3374.2999267578125,-5572.5,-1611.1000061035156,269.4000053405762,458.3000183105469,-1321.0000610351562,255.0,163.0,,-1.4004405836057983,-0.19992754763724588,2.7042659895425785,True,31.0,False,14,10,False,,76561198039309853,enpitsu,27.0,-58.720001220703125,4654.5,17.020000457763672,5223.900146484375,-15785.0,2.5999999046325684,2.0000000298023224,-4.300000071525574,-1767.2000122070312,255.0,128.0,False,0.016731892898267216,-1.3191428643754288,1.7054044785077312e-05,False,8,False,8,130.89615463185055,True,,kesmo_04,b2740b7555b,10.0,-2592.110107421875,864.9400024414062,15.710000038146973,-12889.599609375,-6212.7001953125,-740.0,-251.39999389648438,499.00001525878906,1611.1000061035156,255.0,255.0,,0.012311321601341246,-2.644602918548673,0.0014708435949972295,True,14,False,14,48.0,False,,AzuliityZT,bc62ea44a1b,9.0,-406.5199890136719,4472.97021484375,17.0,-3005.7998657226562,-10173.200073242188,3.3000001311302185,0.19999999552965164,-0.29999999329447746,-1353.9999389648438,255.0,128.0,False,0.009523271743755283,-2.2716109651907126,5.2859503001699215e-05,True,14,14,False,207.0,False,
40,2625,70,False,False,0,3903.021005029886,-3997.419921875,2770.449951171875,287.1499938964844,2795.4000854492188,3931.6000366210938,6426.300048828125,2804.89990234375,-760.1000213623047,-2769.7000122070312,0.0,-0.5347556955162672,0.18791926461630362,-2.6475716085563543,bf81d8692db,games5425898691,24.0,-4041.56005859375,2648.929931640625,137.91000366210938,-4893.999938964844,2633.0999755859375,5387.1002197265625,-825.0,5242.80029296875,-1442.7000427246094,255.0,0.0,,-0.8456405572927614,2.521841986733934,0.560623302339445,True,9.082004093354747,True,16,10,False,,76561198039309853,enpitsu,27.0,119.2300033569336,1140.0899658203125,17.030000686645508,-731.9000244140625,-22941.69921875,5.400000214576721,0.0,1.4000000059604645,-1333.3999633789062,255.0,0.0,False,0.016783459236175205,-1.6200851784335324,-0.0002687048240821247,True,8,False,8,166.0,False,,kesmo_04,b2740b7555b,10.0,-3888.330078125,1009.760009765625,24.709999084472656,1682.5,12760.999755859375,-325.09998321533203,-147.89999961853027,-692.6000213623047,-139.89999771118164,255.0,128.0,False,0.040974185415834856,1.4225785086155904,0.2085015395039333,True,14,False,14,48.0,False,,AzuliityZT,bc62ea44a1b,9.0,-2052.840087890625,4373.31005859375,17.0,-9699.69970703125,4539.89990234375,3.3000001311302185,0.5000000074505806,-0.5000000074505806,0.0,128.0,128.0,False,0.009625148815082772,2.703801138875535,6.393925760127137e-05,True,14,14,False,207.0,False,
41,2677,72,False,False,0,3076.8656946528645,-3486.739990234375,3480.1298828125,341.70001220703125,2588.9999389648438,-4134.89990234375,4652.5,-2490.2000427246094,4363.2000732421875,-1101.1000061035156,0.0,-0.3538507171438549,-1.1122804491651366,-1.8114697321525357,bf81d8692db,games5425898691,24.0,-3515.85009765625,3538.159912109375,165.22999572753906,393.69998931884766,-1734.2999267578125,2320.8999633789062,1735.8999633789062,-3668.5000610351562,-592.7000045776367,255.0,45.0,,-0.7608249115984506,-0.17332282899933033,0.13406530649805468,True,0.0,False,18,11,False,,76561198039309853,enpitsu,27.0,-2285.530029296875,4.559999942779541,17.040000915527344,-17808.299560546875,-2957.60009765625,-0.3999999910593033,-0.5999999865889549,0.0,16.00000023841858,255.0,128.0,False,0.016801237372168355,-2.9751753611896072,-3.335854110686145e-05,True,8,False,8,140.0,False,,kesmo_04,b2740b7555b,10.0,-3151.070068359375,3583.02001953125,17.0,4578.599853515625,13563.399658203125,1.5999999642372131,0.9000000357627869,2.5999999046325684,-346.6999816894531,255.0,128.0,False,0.009594524504297266,1.2214121737899895,1.8813836338972307e-05,True,14,False,14,75.89476977112473,True,,AzuliityZT,bc62ea44a1b,9.0,-2543.22998046875,4770.259765625,17.0,1692.7999877929688,517.599983215332,1.0000000149011612,0.0,0.19999999552965164,-324.0999984741211,255.0,128.0,False,0.009451106848241223,0.5260630248519489,6.987255858005956e-05,True,14,14,False,191.37706661480726,True,
42,2748,75,False,False,0,3194.4861621248924,-2809.739990234375,2582.199951171875,242.64999389648438,4489.89990234375,-2563.699951171875,6181.099853515625,2094.9000549316406,3839.1000366210938,-1080.6999969482422,0.0,-0.05568015953887494,2.874645655227468,-1.3355225016708434,bf81d8692db,games5425898691,24.0,-2881.320068359375,2606.010009765625,69.83000183105469,1228.6000061035156,-2170.5999755859375,3401.400146484375,-971.1000061035156,-4574.89990234375,1001.9999694824219,255.0,128.0,,-0.1010801082597533,-0.18467820703937798,-0.003732763770180759,True,,False,20,13,False,,76561198039309853,enpitsu,27.0,-3171.06005859375,369.8699951171875,17.040000915527344,11130.400390625,-2129.9000549316406,4.399999976158142,0.09999999776482582,0.0,-2386.3999938964844,255.0,0.0,False,0.016712086277682732,-0.24480511367054827,-1.7557189257767408e-05,True,8,False,8,205.0,False,,kesmo_04,b2740b7555b,10.0,-2632.090087890625,2881.570068359375,140.0399932861328,-9965.2001953125,-19152.7001953125,3901.400146484375,-2235.2999877929688,1248.7999725341797,-192.70000457763672,255.0,128.0,False,-0.4274573260845933,-2.1148244482253125,0.008863177444465329,True,16,False,14,173.6184688280987,True,,AzuliityZT,bc62ea44a1b,9.0,-1899.699951171875,4784.89013671875,17.0,2605.2999877929688,-2878.599853515625,3.6000001430511475,-0.09999999776482582,0.19999999552965164,-1620.0,255.0,0.0,,0.009488992421996655,-0.7388912564715137,-0.00022064460438009432,True,14,14,False,183.0,False,
43,2751,75,False,False,1,7910.674201393937,2772.739990234375,-2544.830078125,308.8599853515625,2790.8999633789062,23689.89990234375,13116.8994140625,2050.7000732421875,-5628.800048828125,-332.5,1.0,0.49950231021857266,-2.7684329152584035,-1.365625912460538,b2740b7555b,kesmo_04,10.0,2699.75,-2751.8798828125,165.6199951171875,10289.69970703125,19681.400146484375,3802.0001220703125,1539.7000122070312,-839.8000335693359,-163.89999389648438,255.0,128.0,False,0.5684613884161922,2.1302216679184958,0.01630725497779583,True,167.0,False,16,14,False,,bc62ea44a1b,AzuliityZT,9.0,1881.6700439453125,-4762.6201171875,17.0,-2753.5000610351562,3712.2000122070312,3.6000001430511475,-0.7999999821186066,0.7999999821186066,-2003.0000305175781,255.0,0.0,,-0.00949941487149642,0.8631109189494125,-0.00017540154735249663,True,14,False,14,183.0,False,,enpitsu,76561198039309853,27.0,3080.449951171875,-342.0299987792969,17.040000915527344,-10594.000244140625,4317.200012207031,4.4999998807907104,-0.29999999329447746,-0.0,-2386.4999389648438,255.0,0.0,False,-0.01671023016316297,0.4436960880343609,-3.615513527331175e-05,True,8,False,8,205.0,False,,games5425898691,bf81d8692db,24.0,2859.14990234375,-2568.169921875,103.4000015258789,-1296.6999816894531,2165.0999450683594,83.29999923706055,780.8999633789062,5444.0997314453125,42.800002098083496,255.0,128.0,,1.319830855731625,0.11362328390748101,-0.029106749503616757,True,20,13,False,,False,
44,2863,79,False,False,0,9539.644831964724,-2258.179931640625,-4301.89013671875,241.94000244140625,-13361.600341796875,2880.10009765625,521.3000106811523,496.19998931884766,5785.2001953125,-1511.4999389648438,0.0,-0.27586834692593876,2.997722974463828,-1.7788960990805345,76561198039309853,enpitsu,27.0,-2067.7099609375,-4306.35009765625,169.02999877929688,-7051.400146484375,-2703.599853515625,978.1999969482422,-2934.5999145507812,-4637.900085449219,356.30001068115234,128.0,0.0,False,0.11696069499303649,-2.4374368546958705,0.7201555831447416,True,207.0,False,10,9,False,,bf81d8692db,games5425898691,24.0,-772.6400146484375,-1447.4000244140625,70.55999755859375,8671.900024414062,-17590.10009765625,-1728.0999755859375,2229.1000366210938,1192.6000213623047,41.90000057220459,255.0,128.0,,-0.5422940103795904,-1.113199879050355,0.03181264698146054,True,18,False,24,31.0,False,,kesmo_04,b2740b7555b,10.0,-2265.68994140625,-4345.83984375,17.010000228881836,14180.400390625,-10839.300537109375,0.0,-0.5000000074505806,0.19999999552965164,1955.5999755859375,255.0,255.0,False,0.009597284472760573,-0.5854531602859085,4.3104111540102064e-05,True,16,False,16,153.16279558468898,True,,AzuliityZT,bc62ea44a1b,9.0,-2080.590087890625,-665.5499877929688,17.020000457763672,346.6999816894531,-12788.00048828125,0.7000000029802322,-0.3999999910593033,0.19999999552965164,0.0,255.0,128.0,False,0.009606009525751724,-1.5436733216407585,2.345822557449526e-05,True,16,16,False,214.0,False,
45,2989,83,False,False,1,3561.2213710637384,3537.0,2750.97998046875,95.98999786376953,-5260.999755859375,1606.3999938964844,1934.2999267578125,2500.0,-1620.3999328613281,555.4000091552734,1.0,1.4240206425730735,-2.733547834187501,1.4400232619556173,bc62ea44a1b,AzuliityZT,9.0,3623.64990234375,2610.280029296875,17.010000228881836,-3341.4999389648438,801.9999694824219,2.0999999344348907,0.7000000029802322,1.0999999940395355,-0.09999999776482582,255.0,128.0,,-0.009593451079028382,0.23570244458768663,4.298917977188969e-05,True,255.0,False,16,16,False,,b2740b7555b,kesmo_04,10.0,2137.89990234375,510.17999267578125,17.010000228881836,446.3999938964844,13247.7001953125,2.3000000417232513,-0.09999999776482582,-0.0,2266.9000244140625,242.0,255.0,,-0.00955338090581563,1.5365038878602892,3.5789366629989415e-06,True,18,False,18,182.0,False,,enpitsu,76561198039309853,27.0,2892.8798828125,4091.2099609375,17.059999465942383,2568.900146484375,-10905.999755859375,-4.099999964237213,0.9000000357627869,-2.199999988079071,107.60000228881836,255.0,128.0,,-0.016678706707010205,-1.814106610982217,-0.00012079109270543976,True,10,False,10,204.86561709834683,True,,games5425898691,bf81d8692db,24.0,-1376.22998046875,2688.179931640625,17.010000228881836,7751.199951171875,16657.5,2.0000000298023224,-0.7999999821186066,-1.8000000715255737,-598.8000106811523,255.0,16.0,,-0.009581466124610187,1.9822098817542495,-0.00028463131914478046,True,24,18,False,250.0,False,
46,3000,84,False,False,1,3367.3373537574407,3331.080078125,2814.199951171875,121.38999938964844,-7628.4002685546875,4180.400085449219,1162.5,2831.9000244140625,-515.6999969482422,156.19999885559082,1.0,0.4441782854630753,-1.2759841993540075,-3.0574804140314153,bc62ea44a1b,AzuliityZT,9.0,3410.1201171875,2708.5,16.709999084472656,-6984.2999267578125,4667.699890136719,-49.89999771118164,-266.00000381469727,159.7000026702881,-632.9999923706055,255.0,128.0,,-0.012028146887839567,0.6115490598124843,0.018012313835449507,True,242.46397418360556,True,16,16,False,,b2740b7555b,kesmo_04,10.0,1902.8900146484375,986.8099975585938,17.010000228881836,-10320.0,7570.8001708984375,2.3000000417232513,0.19999999552965164,-0.09999999776482582,2251.4999389648438,235.0,239.0,,-0.009571952504036753,0.5648062846088925,-1.9270571067411655e-05,True,18,False,18,212.0,False,,enpitsu,76561198039309853,27.0,3020.739990234375,3489.02001953125,49.040000915527344,2387.7999877929688,-16088.00048828125,3512.9000854492188,1.2999999523162842,-9.300000071525574,-269.50000762939453,255.0,128.0,,-0.016839149668125237,-1.6816620118366439,0.0011406794301595578,True,12,False,10,183.0,False,,games5425898691,bf81d8692db,24.0,-1043.219970703125,3417.97998046875,17.010000228881836,3543.800048828125,17539.599609375,2.3000000417232513,-0.0,-0.19999999552965164,1895.3999328613281,255.0,255.0,,-0.009585290174117444,1.7077506447958795,4.6154392802470366e-05,True,24,18,False,255.0,False,
47,3125,88,True,True,0,635.7564748884556,-902.7899780273438,4504.27978515625,157.4199981689453,13822.60009765625,14567.099609375,7848.2000732421875,5870.7000732421875,-1086.9999694824219,-593.6000061035156,0.0,-0.7436461391259499,0.8864346335448967,2.3007040803610956,76561198039309853,enpitsu,27.0,-1041.3399658203125,4279.66015625,61.7599983215332,9874.89990234375,19910.50048828125,3008.0999755859375,-3919.4000244140625,2171.1000061035156,-354.59999084472656,128.0,128.0,,0.10766602391206814,1.0594552461707643,0.0008046903854282062,True,21.0,False,14,13,False,,bf81d8692db,games5425898691,24.0,-121.12999725341797,2296.89990234375,17.010000228881836,-5187.5,21997.099609375,2.0999999344348907,0.0,0.3999999910593033,113.10000419616699,255.0,128.0,,0.009595471242964131,1.8153625090865768,-8.139202230303162e-05,True,18,False,24,155.0,False,,kesmo_04,b2740b7555b,10.0,-530.5800170898438,4101.9501953125,21.979999542236328,-13833.699951171875,17954.89990234375,2998.9999389648438,6.9999998807907104,-7.900000214576721,-383.1999969482422,255.0,8.0,,0.009589865581495712,2.2694193418650492,-0.00038004833332587896,True,19,False,18,0.0,False,,AzuliityZT,bc62ea44a1b,9.0,-1755.9100341796875,3147.2099609375,17.010000228881836,-10289.3994140625,18564.599609375,2.0999999344348907,-2.0999999344348907,4.099999964237213,890.0,255.0,255.0,False,0.009597800658621956,2.078911349822825,7.233590872450009e-05,True,20,20,False,88.0,False,
48,3389,89,False,False,1,5179.150672063372,87.1500015258789,24.399999618530273,117.4000015258789,22052.5,5764.1998291015625,5579.1998291015625,2896.300048828125,-2406.999969482422,-4670.799865722656,1.0,-0.10411903900508988,0.24899959935566113,-0.16263977826356985,bc62ea44a1b,AzuliityZT,9.0,-108.45999908447266,32.20000076293945,16.989999771118164,12332.2998046875,16246.800537109375,-1172.9000091552734,-1136.9000244140625,-2758.9999389648438,-1530.5999755859375,255.0,0.0,,-0.02497884506630877,2.3184332507768963,0.08444040237165683,True,0.0,False,4,4,False,,b2740b7555b,kesmo_04,11.0,-2954.449951171875,-4074.64990234375,83.41999816894531,-19423.299560546875,-5235.999755859375,-2001.0000610351562,970.8999633789062,-2023.699951171875,-147.2000026702881,255.0,28.0,,0.321056630403426,-0.4690829601207588,0.022289320584293823,True,4,False,4,255.0,False,300.0,enpitsu,76561198039309853,27.0,30.149999618530273,3676.4599609375,17.049999237060547,838.3000183105469,-9509.299926757812,2.7000001072883606,0.19999999552965164,-0.29999999329447746,10.399999618530273,255.0,128.0,False,-0.0166581158703355,-1.6601490622096595,-3.432538482255095e-05,True,False,False,False,116.0,False,,games5425898691,bf81d8692db,24.0,105.16000366210938,718.8800048828125,21.979999542236328,-1867.7999877929688,-18314.7998046875,2998.9999389648438,0.3999999910593033,4.799999892711639,706.9999694824219,255.0,128.0,,-0.009580896879457226,-1.5247731939879627,-0.000182354804548607,True,4,False,False,0.0,False,
49,3566,95,False,False,1,4132.343981143509,3755.320068359375,2156.6201171875,293.7200012207031,21346.4990234375,19660.0,258.8999938964844,-1991.6999816894531,190.10000228881836,-1728.5000610351562,1.0,0.3162609871207501,2.7982081300072283,0.4654926750181076,b2740b7555b,kesmo_04,10.0,3628.719970703125,2034.300048828125,220.16000366210938,16865.0,15514.69970703125,1949.1000366210938,-2760.5999755859375,2552.4000549316406,-1103.3999633789062,255.0,183.0,,0.768611609063585,2.6881256979327257,0.09704445887498757,True,114.0,False,6,5,False,,bc62ea44a1b,AzuliityZT,19.0,1909.06005859375,-4357.4501953125,17.010000228881836,-5222.7001953125,8181.300048828125,2.3000000417232513,-1.4000000059604645,3.100000023841858,-2038.699951171875,255.0,128.0,,-0.009568796926037813,1.0575415439143763,2.6344908218823905e-05,True,6,False,6,255.0,False,,enpitsu,76561198039309853,27.0,3673.31005859375,2470.419921875,151.08999633789062,9885.0,-12686.400146484375,3300.4000854492188,-655.5000305175781,-415.99998474121094,-280.3000068664551,128.0,0.0,,0.1201913622793859,-2.087842984899677,0.005170114530773546,True,2,1,False,234.53887333921205,True,,games5425898691,bf81d8692db,24.0,3551.090087890625,3816.39990234375,17.010000228881836,2757.39990234375,-10813.499755859375,2.5,-0.0,-0.0,-2381.1000061035156,255.0,0.0,,-0.00954264923034401,-1.7614059626906038,-7.480618892894965e-06,True,6,6,False,255.0,False,
50,3571,96,False,False,0,8230.809866747659,-3984.3701171875,-2489.429931640625,308.989990234375,-11840.30029296875,-25101.59912109375,8084.0997314453125,2555.0999450683594,2960.7000732421875,4550.199890136719,0.0,-0.3568188698921152,-2.9837903235508882,0.08462129949626039,76561198039309853,enpitsu,27.0,-3937.530029296875,-2329.72998046875,210.05999755859375,-19935.30029296875,-2099.4000244140625,898.3999633789062,-2562.39990234375,3052.0001220703125,3180.0,128.0,0.0,,0.017049517222378553,2.0969288410163367,0.34026510657535464,True,235.0,False,2,False,2,,bf81d8692db,games5425898691,24.0,-3561.419921875,-3648.5,17.010000228881836,1201.2000274658203,11302.900390625,2.5,0.0,0.0,-2380.0999450683594,255.0,0.0,,0.009546921414974829,1.404245440985727,-6.479138624784747e-07,True,6,False,6,255.0,False,,kesmo_04,b2740b7555b,10.0,-3882.409912109375,-2210.0,252.0800018310547,-20704.3994140625,-581.8999862670898,2116.4999389648438,2546.7999267578125,-4618.500061035156,1559.7000122070312,255.0,245.0,,-0.15267986312214796,-2.4137157742853628,0.0032350939562754053,True,6,False,5,114.0,False,,AzuliityZT,bc62ea44a1b,19.0,-1843.550048828125,4213.27978515625,17.010000228881836,2859.89990234375,-9897.80029296875,2.3999999463558197,-0.09999999776482582,0.29999999329447746,-2174.7000122070312,255.0,0.0,,0.009543595459588076,-1.321442501870401,-7.263320281982053e-05,True,6,6,False,255.0,False,
51,3633,98,False,False,0,10032.452571252656,-1912.72998046875,-4840.7998046875,135.7899932861328,-1718.8999938964844,6747.0001220703125,2887.9000854492188,-3291.6000366210938,2093.2000732421875,-4558.900146484375,0.0,-0.47703109258274234,2.3205433331118415,0.01900683278214584,bf81d8692db,games5425898691,24.0,-1840.6700439453125,-4899.33984375,17.010000228881836,-957.3000335693359,-9831.599731445312,2.0999999344348907,0.09999999776482582,-1.8000000715255737,-366.1000061035156,0.0,161.0,,0.009913843809302403,-1.7202247277434062,0.0001836589007539083,True,229.0,False,6,6,False,,76561198039309853,enpitsu,27.0,-3791.919921875,-2378.110107421875,17.010000228881836,8257.80029296875,1225.2999877929688,282.39999771118164,-398.49998474121094,-552.7000045776367,-3109.89990234375,255.0,128.0,False,-0.07332488008485148,0.06705564187181952,8.019984805932943e-06,True,False,2,2,235.0,False,,kesmo_04,b2740b7555b,10.0,-3620.3798828125,-2437.169921875,27.31999969482422,9327.100219726562,-4420.199890136719,1349.1000366210938,-2044.7999572753906,3682.0001220703125,-600.6000137329102,255.0,229.0,,0.030559923996550064,-1.041588336492055,-0.37330666578081434,True,6,False,6,114.0,False,,AzuliityZT,bc62ea44a1b,19.0,-2077.43994140625,759.4099731445312,17.010000228881836,-434.3000030517578,-16868.800048828125,2.0999999344348907,0.0,-0.7000000029802322,101.09999656677246,255.0,128.0,,0.009597356580776028,-1.5839448105541896,-0.00010124538042293256,True,6,6,False,255.0,False,
