,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_dodge_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_double_jump_active,opp_2_dodge_active,opp_2_boost_collect
0,168,0.0,False,False,0,5127.111012943757,-42.4900016784668,84.43000030517578,93.12999725341797,-12784.89990234375,26779.49951171875,0.0,3605.5999755859375,2718.2998657226562,3907.7999877929688,0.0,0.08426907036704764,0.13881219615465404,0.12977623172177186,8508628219262295258,Ehab3105,22.0,74.80999755859375,-115.37000274658203,111.16999816894531,-7888.3001708984375,18353.299560546875,334.90001678466797,-5216.5997314453125,1568.5000610351562,-758.8999938964844,241.0,0.0,,0.18522084613448972,2.6525425392104465,1.3252185271500894,True,0.0,False,4,3,False,,9065542842984636555,Amarneh-_-YT,22.0,20.09000015258789,-2402.669921875,17.010000228881836,679.8000335693359,11308.599853515625,2.5999999046325684,0.0,0.9000000357627869,16.100000143051147,217.0,128.0,,0.009568828019011441,1.5133315934198122,-8.41969977385346e-05,True,116.0,False,False,False,False,,enpitsu,76561198039309853,26.0,-14.770000457763672,3785.429931640625,17.049999237060547,414.59999084472656,-9527.60009765625,3.1999999284744263,0.09999999776482582,0.7000000029802322,0.0,255.0,128.0,False,0.016657858422780496,-1.527296219613165,5.711668961867664e-05,True,116.0,False,False,False,False,,games5425898691,bf81d8692db,24.0,-130.58999633789062,355.1199951171875,80.80999755859375,613.8000106811523,-22706.8994140625,2413.8999938964844,5485.4998779296875,-389.7999954223633,-81.99999809265137,128.0,133.0,,0.5842033790919132,-1.6800085191215643,-0.020329082291118548,True,0.0,False,4,False,3,
1,171,0.0,False,False,1,5265.770973097213,163.61000061035156,-74.58999633789062,127.76000213623047,16368.499755859375,19965.699462890625,4531.499938964844,2996.300048828125,1953.3000183105469,-4817.300109863281,1.0,-0.09235457120632579,-0.30259946445950686,-0.6352467468008192,bf81d8692db,games5425898691,24.0,148.5800018310547,-226.3699951171875,88.47000122070312,5517.9998779296875,8481.400146484375,-129.60000038146973,-5292.19970703125,-1305.7000732421875,-733.0000305175781,128.0,133.0,,-1.3018589652587107,2.3708903218607875,-0.9770493264194873,True,0.0,False,4,3,False,,76561198039309853,enpitsu,26.0,10.479999542236328,-3686.919921875,17.049999237060547,-440.2000045776367,10117.5,3.1999999284744263,-0.09999999776482582,-0.5999999865889549,0.0,255.0,128.0,False,-0.016665652546744732,1.5272963426728232,4.965307400293842e-05,True,116.0,False,False,False,False,,Amarneh-_-YT,9065542842984636555,22.0,-25.649999618530273,2307.280029296875,17.010000228881836,-664.3000030517578,-11548.800048828125,2.5999999046325684,-0.0,-0.7000000029802322,3.700000047683716,211.0,128.0,,-0.009569287935924143,-1.5139847832970108,-6.581888001441487e-05,True,116.0,False,False,False,False,,Ehab3105,8508628219262295258,22.0,-18.309999465942383,-35.599998474121094,118.88999938964844,2033.2000732421875,-8151.300048828125,2073.699951171875,-291.8000030517578,-3417.0001220703125,4299.800109863281,242.0,0.0,,0.06514021133069205,-2.6936204658684058,1.6815300380419784,True,0.0,False,4,False,3,
2,330,5.0,True,True,1,2209.5891652276487,2662.360107421875,3812.5,305.0400085449219,-18165.799560546875,9661.900024414062,2921.4999389648438,4361.400146484375,-228.1999969482422,4114.100036621094,1.0,0.275417728146385,1.9332406389073644,-0.04585190635529283,76561198039309853,enpitsu,26.0,2746.530029296875,3802.010009765625,217.0500030517578,-4563.500061035156,17551.700439453125,764.1000366210938,-1860.2999877929688,-5165.4998779296875,325.8000183105469,128.0,255.0,,0.18528853169775747,2.0384966211814666,-0.6679460437313353,True,207.0,False,2,1,False,,bf81d8692db,games5425898691,24.0,2967.580078125,-4502.9599609375,17.010000228881836,-12976.500244140625,-12227.5,2.800000011920929,0.19999999552965164,-0.0,-1975.0999450683594,255.0,0.0,,-0.00957865236230068,-0.683766889214048,3.588880428195911e-05,True,255.0,False,6,False,6,,Amarneh-_-YT,9065542842984636555,21.0,2407.159912109375,4149.16015625,106.26000213623047,7576.9000244140625,-9221.300048828125,3001.199951171875,-3160.7000732421875,1218.7000274658203,173.89999389648438,108.0,168.0,,0.2041137178757029,-2.4346930832334,-0.2615616172486795,True,245.8133504852172,True,4,False,False,,Ehab3105,8508628219262295258,21.0,-3125.0,3682.889892578125,17.010000228881836,-4044.89990234375,16534.89990234375,2.800000011920929,-0.09999999776482582,0.9000000357627869,-1770.8999633789062,246.0,43.0,,-0.009597871032141663,1.3734253161454444,-0.00014608536771548687,True,,False,6,False,6,
3,626,7.0,False,False,1,5138.625572216134,28.31999969482422,75.16000366210938,192.88999938964844,2912.2000122070312,14680.899658203125,8220.399780273438,4255.199890136719,1688.2000732421875,-3878.3999633789062,1.0,0.37171615875321173,0.19860218902117327,-0.6639518965706485,76561198039309853,enpitsu,26.0,29.649999618530273,-57.22999954223633,109.23999786376953,-2597.6998901367188,4636.7999267578125,374.1999816894531,-4862.300109863281,-592.0999908447266,-2501.300048828125,255.0,0.0,,-1.1082578262606253,-0.09726580207271834,1.4950327472931497,True,0.0,False,2,1,False,,bf81d8692db,games5425898691,24.0,-3396.2099609375,-2156.1201171875,17.010000228881836,-3209.8001098632812,-14565.999755859375,2.5999999046325684,-0.0,-1.0000000149011612,231.39999389648438,255.0,128.0,,-0.009586079564819954,-1.381263548144018,-0.0001754433169724776,False,0.0,False,False,False,False,,Amarneh-_-YT,9065542842984636555,21.0,-69.36000061035156,153.4199981689453,76.47000122070312,4213.0999755859375,4589.200134277344,3157.9998779296875,-5429.89990234375,-763.0000305175781,427.90000915527344,107.0,205.0,,0.5555282207981217,-2.1265294521487976,-0.07415768743181499,True,0.0,False,4,False,3,,Ehab3105,8508628219262295258,20.0,3250.219970703125,4348.4501953125,57.7400016784668,8337.000122070312,12105.999755859375,-2230.0999450683594,-1718.9999389648438,1343.8999938964844,-56.99999809265137,179.0,128.0,,-0.4074571232368652,-0.9584477089979839,0.0446706732302372,True,255.0,False,4,False,4,
4,627,7.0,False,False,0,5299.1427041518555,-37.630001068115234,-89.16000366210938,205.5,-7686.199951171875,-5845.9002685546875,7774.000244140625,2969.89990234375,186.70000076293945,-380.40000915527344,0.0,-0.3583085713360596,-0.22319790039863316,-0.6128300272580118,9065542842984636555,Amarneh-_-YT,21.0,69.36000061035156,-153.4199981689453,76.47000122070312,-4213.0999755859375,-4589.200134277344,3157.9998779296875,5429.89990234375,763.0000305175781,427.90000915527344,107.0,205.0,,-0.5555282207981217,2.1265294521487976,-0.07415768743181499,True,0.0,False,4,3,False,,8508628219262295258,Ehab3105,20.0,-3250.219970703125,-4348.4501953125,57.7400016784668,-8337.000122070312,-12105.999755859375,-2230.0999450683594,1718.9999389648438,-1343.8999938964844,-56.99999809265137,179.0,128.0,,0.4074571232368652,0.9584477089979839,0.0446706732302372,True,255.0,False,4,False,4,,enpitsu,76561198039309853,26.0,-29.649999618530273,57.22999954223633,109.23999786376953,2597.6998901367188,-4636.7999267578125,374.1999816894531,4862.300109863281,592.0999908447266,-2501.300048828125,255.0,0.0,,1.1082578262606253,0.09726580207271834,1.4950327472931497,True,0.0,False,2,False,1,,games5425898691,bf81d8692db,24.0,3418.389892578125,2265.72998046875,17.010000228881836,2811.7999267578125,14640.2001953125,2.5999999046325684,0.0,1.0999999940395355,69.00000095367432,255.0,128.0,,0.009595082662547556,1.3906603570594913,-0.00012348908595979067,False,0.0,False,False,False,False,
5,696,10.0,False,False,0,6673.3194779478235,-1872.8900146484375,-1461.4300537109375,126.1500015258789,13790.30029296875,24879.599609375,15438.199462890625,4451.300048828125,-4021.6000366210938,106.70000076293945,0.0,0.12639041997104525,-0.4680570422675926,0.7105502322092624,8508628219262295258,Ehab3105,21.0,-2013.93994140625,-1690.2099609375,21.93000030517578,11542.60009765625,19668.599853515625,2984.89990234375,4.300000071525574,7.300000190734863,532.9000091552734,244.0,186.0,,0.0095830769645144,1.0197477943265139,0.0002718275889719514,True,123.0,False,5,4,False,,9065542842984636555,Amarneh-_-YT,21.0,-815.72998046875,-1807.6099853515625,17.010000228881836,3247.9000854492188,-10783.1005859375,2.8999999165534973,0.5999999865889549,-1.7000000178813934,1735.0999450683594,239.0,249.0,,0.009543405745200757,-1.2568907884229386,7.355361336383499e-05,True,0.0,False,4,False,4,,enpitsu,76561198039309853,26.0,-929.969970703125,-530.5900268554688,54.2400016784668,-12350.0,1986.7999267578125,3183.800048828125,-85.60000419616699,-720.5999755859375,258.6000061035156,255.0,128.0,False,0.04086892865636553,3.0215349068479287,-0.0008619389559341929,True,0.0,False,4,False,3,,games5425898691,bf81d8692db,24.0,1875.18994140625,4859.6201171875,17.010000228881836,-6774.5001220703125,221.00000381469727,2.8999999165534973,-1.8000000715255737,0.09999999776482582,-1804.1999816894531,255.0,32.0,,0.009520637380398414,3.1272250569170996,-0.00020327095610226742,True,255.0,False,False,False,False,
6,859,15.0,False,False,0,4824.73212730583,3784.760009765625,3970.159912109375,1064.1600341796875,-15896.800537109375,14825.999755859375,3507.5,1790.0,-233.70000839233398,5721.9000244140625,0.0,0.4165059517825921,-0.1381252700038219,-2.3900090327332135,8508628219262295258,Ehab3105,21.0,3922.1298828125,3805.510009765625,1009.260009765625,-10488.1005859375,17770.2001953125,5052.900085449219,-736.1000061035156,-4691.099853515625,-2775.10009765625,252.0,246.0,,-0.06350535323650838,1.1901265260897114,-2.106405637440968,True,0.0,False,8,7,False,,9065542842984636555,Amarneh-_-YT,21.0,1893.280029296875,-3355.1201171875,17.0,2971.099853515625,13617.2998046875,3.8999998569488525,0.29999999329447746,1.2999999523162842,684.8000335693359,201.0,209.0,,0.009586870294316867,1.353249642743528,0.00015033879131664052,True,255.0,False,4,False,4,,enpitsu,76561198039309853,26.0,135.42999267578125,5328.10009765625,17.299999237060547,448.69998931884766,442.90000915527344,5.600000023841858,15.199999809265137,-1.0999999940395355,-4.799999892711639,255.0,128.0,False,0.021976650853765264,-0.7879119029659907,0.008328115386536269,True,255.0,False,6,False,6,,games5425898691,bf81d8692db,24.0,2312.60009765625,5075.7001953125,81.33000183105469,795.2999877929688,-4619.800109863281,-7539.7998046875,-5359.0997314453125,833.0999755859375,-914.1999816894531,255.0,0.0,,0.9614437628641866,-1.4461841635479076,0.11485191375631804,True,231.0,False,False,False,False,
7,915,18.0,False,False,1,9449.890345856606,-1175.3199462890625,-4080.090087890625,420.9800109863281,-13561.400146484375,15264.49951171875,9784.89990234375,-934.8000335693359,4322.900085449219,-4054.4000244140625,1.0,-0.15788597435590918,-2.3603699927319224,-2.9977068705804677,76561198039309853,enpitsu,26.0,-1054.449951171875,-4152.60986328125,259.30999755859375,-15146.800537109375,6600.3997802734375,3037.2000122070312,2073.699951171875,-1318.9999389648438,-451.30001068115234,255.0,255.0,False,0.6724448404230697,0.762129749744809,-0.08455865459171348,True,180.0,False,8,7,False,,bf81d8692db,games5425898691,24.0,-960.6699829101562,-4033.10009765625,58.34000015258789,11621.099853515625,-882.3999786376953,3740.0,-177.29999542236328,-811.9000244140625,-2046.1000061035156,255.0,65.0,,0.02167344700363947,-2.856926161402398,0.001301949712075265,True,231.0,False,3,False,False,,Amarneh-_-YT,9065542842984636555,22.0,-674.6099853515625,805.4400024414062,17.0,11391.199951171875,-8210.30029296875,4.099999964237213,-0.0,-0.0,2135.0999450683594,239.0,255.0,,-0.009577952050979688,-2.579864004687895,1.6192933472695565e-05,True,255.0,False,4,False,4,,Ehab3105,8508628219262295258,21.0,-1740.6300048828125,-5102.97998046875,882.77001953125,7683.800048828125,1.8000000715255737,-9242.60009765625,-0.0,2325.500030517578,0.0,247.0,255.0,,-0.914609176346341,-3.125912752611625,-1.5832200095686055,True,0.0,False,8,False,8,
8,1003,21.0,False,False,1,6550.399206117876,-3234.419921875,55.970001220703125,231.27000427246094,8593.200073242188,20871.99951171875,10392.2998046875,2185.7000732421875,4958.500061035156,2576.0000610351562,1.0,-0.33952821850760034,-1.9611460351187096,3.0008761929126915,76561198039309853,enpitsu,26.0,-3258.39990234375,-39.2400016784668,86.83000183105469,-4205.400085449219,22512.39990234375,2122.7000427246094,-3347.60009765625,-4114.89990234375,1452.5999450683594,255.0,128.0,False,-0.35524451441056565,1.420366021658833,-0.1752555923059629,True,46.0,False,10,9,False,,bf81d8692db,games5425898691,24.0,-713.3800048828125,-2312.6298828125,17.010000228881836,4948.2000732421875,12783.499755859375,2.7000001072883606,0.5999999865889549,2.0000000298023224,-369.3000030517578,255.0,128.0,,-0.009571518244576785,1.9650847640911173,4.878933543220127e-05,True,238.0,False,4,False,4,,Amarneh-_-YT,9065542842984636555,21.0,-2264.679931640625,1610.72998046875,17.0,-10443.499755859375,-12925.0,3.799999952316284,2.5999999046325684,-1.899999976158142,689.1000366210938,51.0,183.0,,-0.009649303097583124,-0.9060425976545222,5.911610595721176e-05,True,205.0,False,4,False,4,,Ehab3105,8508628219262295258,21.0,-1820.9200439453125,-898.3300170898438,48.880001068115234,246.90000534057617,22875.400390625,-2156.7999267578125,-1552.7999877929688,103.69999885559082,-6.3999998569488525,254.0,128.0,,0.15325700998424166,1.6370561728966742,-0.012604220666757381,True,14.002322617397517,True,10,False,10,
9,1094,24.0,True,True,1,1860.9817631759747,-686.8699951171875,4161.33984375,172.9199981689453,2365.2000427246094,29644.7998046875,-2801.300048828125,3195.10009765625,2879.7000122070312,4182.9998779296875,1.0,-1.042501656640623,-0.9244332181222059,1.6531027406771746,bf81d8692db,games5425898691,24.0,-686.6699829101562,3982.070068359375,136.3699951171875,-1476.3999938964844,18529.000244140625,724.7000122070312,-1372.8999328613281,4611.9000244140625,-2663.599853515625,255.0,0.0,,0.11701499636813122,1.2424678463008032,0.5597497677800618,True,103.80771603379199,True,6,5,False,,76561198039309853,enpitsu,26.0,-2742.739990234375,3990.110107421875,17.059999465942383,2184.7999572753906,-7624.0997314453125,1.899999976158142,-0.09999999776482582,1.0999999940395355,-36.500000953674316,255.0,128.0,False,-0.016652513772557775,-1.8451537043918798,0.00010372613368263117,True,255.0,False,10,False,10,,Amarneh-_-YT,9065542842984636555,21.0,-1125.239990234375,4354.97021484375,17.0,18063.900146484375,-5603.599853515625,1.5000000596046448,3.6000001430511475,-1.1999999731779099,469.70001220703125,255.0,255.0,,-0.009591513490740725,-2.8023636505355207,0.00030040276144854746,True,99.10218475198232,True,4,False,4,,Ehab3105,8508628219262295258,21.0,-828.030029296875,4932.0400390625,102.7300033569336,2833.699951171875,-3997.7999877929688,-6047.8997802734375,1708.699951171875,-512.0000076293945,1612.7000427246094,149.0,171.0,,0.7462603821860706,-0.28590484859816806,-1.785543775965904,True,0.0,False,14,4,10,
