,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_dodge_active,opp_1_double_jump_active,opp_1_jump_active,opp_1_boost,opp_1_boost_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_boost_collect
41,4035,94,False,False,1,6416.07250836897,-1386.22998046875,-856.4500122070312,93.25,11414.200439453125,12323.900146484375,7.099999785423279,-767.7999877929688,5343.900146484375,2617.60009765625,1.0,-0.8129755852665058,1.56547228992911,-2.9717249495150897,7795253630998332332,DiogoCabrita,14.0,-1315.260009765625,-1120.550048828125,100.80999755859375,17939.000244140625,8385.30029296875,-229.79999542236328,-5455.999755859375,77.30000019073486,689.8000335693359,143.0,234.0,False,-0.4733372979766365,-3.029601268877877,-1.962099599758838,False,85.0,False,6,False,5,,2686889580078852696,MiXiS_Kazuma,10.0,-13.949999809265137,-1165.3800048828125,17.010000228881836,5703.499755859375,15574.89990234375,2.5,-0.09999999776482582,-0.0,-2002.5999450683594,215.0,0.0,False,-0.009569150120808573,1.9915187694789187,-1.4841525631154175e-05,True,242.0,False,False,False,False,,enpitsu,76561198039309853,28,-3129.469970703125,3004.159912109375,17.059999465942383,-3551.400146484375,17305.899658203125,1.5000000596046448,-0.0,1.4000000059604645,-482.7000045776367,255.0,0.0,,-0.016792824483187578,1.4051469030239112,0.00013851439410332252,True,4,False,4,,False,,games5425898691,bf81d8692db,20.0,-1614.1600341796875,-1679.780029296875,17.010000228881836,16458.199462890625,-16066.199951171875,0.0,-0.0,-0.0,1846.1000061035156,255.0,246.0,,-0.00959574559400103,-2.4408962099475437,2.5886521188860857e-05,True,4,False,170.4744687259838,True,4,
42,4071,96,False,False,1,4640.970775367167,-63.97999954223633,599.4000244140625,108.45999908447266,-10050.900268554688,23390.30029296875,7061.5997314453125,-2228.300018310547,4763.0999755859375,-2888.9999389648438,1.0,-0.04983811531205132,-0.1284626537340564,-1.4742865680702582,2686889580078852696,MiXiS_Kazuma,10.0,46.33000183105469,461.70001220703125,16.18000030517578,-10280.999755859375,8975.499877929688,-14.09999966621399,-373.10001373291016,895.2999877929688,-369.90001678466797,219.0,255.0,False,0.018844755694653187,0.682788097200967,0.05122633171639846,True,193.0,False,False,False,False,,7795253630998332332,DiogoCabrita,14.0,661.4600219726562,61.790000915527344,17.010000228881836,7672.80029296875,13230.699462890625,2.3999999463558197,0.7999999821186066,0.7000000029802322,1994.4999694824219,128.0,255.0,False,-0.009620063827358184,2.0337277660671167,-5.6904996800229905e-05,True,85.0,False,6,6,False,,enpitsu,76561198039309853,28,-2306.340087890625,4777.27001953125,17.059999465942383,14692.099609375,6196.099853515625,1.5000000596046448,-0.5999999865889549,-0.09999999776482582,-11.90000057220459,255.0,128.0,,-0.016767500141818374,2.7439717782020887,5.9714574397486034e-05,True,4,False,4,255.0,False,,games5425898691,bf81d8692db,20.0,401.6499938964844,-660.9000244140625,17.010000228881836,-1233.499984741211,22966.79931640625,0.0,-0.0,-2.0000000298023224,620.2000045776367,255.0,128.0,,-0.009589754836827261,1.4657117602768908,-0.00017562689497797038,True,4,False,57.7797505419741,True,4,
43,4124,98,False,False,0,10485.350258497154,1938.8499755859375,-4954.85986328125,286.7799987792969,3117.7999877929688,-7742.5,13735.799560546875,4829.5001220703125,-3501.0000610351562,-646.5000152587891,0.0,0.8206589383956596,0.7348622431932395,-1.4268216227803534,76561198039309853,enpitsu,28.0,2005.06005859375,-4962.56982421875,105.88999938964844,12620.2001953125,1213.6000061035156,93.50000381469727,3992.9998779296875,3068.2000732421875,-2211.6000366210938,0.0,128.0,,-0.5985157375527024,2.9567141682659717,0.34290492362601205,True,255.0,False,6,False,5,,bf81d8692db,games5425898691,20.0,2257.0400390625,-2778.780029296875,17.010000228881836,16723.599853515625,-15673.00048828125,2.3000000417232513,0.19999999552965164,-0.19999999552965164,-108.69999885559082,255.0,128.0,,0.009604177300878659,-0.7583774404616422,1.1653319548340017e-05,True,31.0,False,4,4,False,,DiogoCabrita,7795253630998332332,14,392.54998779296875,-814.3099975585938,17.010000228881836,6066.6998291015625,5479.4000244140625,2.199999988079071,2.5999999046325684,1.4000000059604645,-481.89998626708984,212.0,128.0,False,0.009564260518728954,0.7107461358645115,4.5169148333395406e-05,True,6,False,6,85.0,False,,MiXiS_Kazuma,2686889580078852696,10.0,2754.56005859375,-1497.239990234375,16.989999771118164,7115.7000732421875,-15930.799560546875,5.0,0.19999999552965164,0.0,-1966.6999816894531,213.0,0.0,False,0.009570656448300994,-1.2216095442633597,-1.6222719021433144e-05,True,False,False,180.0,False,False,
44,4221,101,False,False,1,3967.1876531534062,-2737.580078125,3547.6201171875,210.27000427246094,3354.4000244140625,15896.199951171875,3246.199951171875,-2318.9999389648438,2344.4000244140625,-2910.0,1.0,0.7952331741877066,0.14567738499946137,-0.018459993423877104,2686889580078852696,MiXiS_Kazuma,10.0,-2755.010009765625,3463.639892578125,100.62999725341797,-4299.4000244140625,8418.900146484375,2398.300018310547,-5227.80029296875,1685.2999877929688,-280.6999969482422,223.0,15.0,,-0.02071955179889783,0.33865817019924993,0.7225679493188303,True,130.0,False,6,False,5,,7795253630998332332,DiogoCabrita,13.0,-1532.1400146484375,1655.5699462890625,17.010000228881836,-8007.60009765625,1044.4999694824219,2.3999999463558197,-0.0,-0.0,2505.500030517578,255.0,255.0,,-0.00949252681123872,0.10494070368000474,1.4680128524668908e-05,True,85.0,False,6,6,False,,enpitsu,76561198039309853,28,-2674.760009765625,3707.550048828125,50.52000045776367,-10292.5,-16671.099853515625,2979.7000122070312,1274.1000366210938,-1975.5000305175781,-1585.7000732421875,255.0,128.0,,-0.044953696334855624,-1.244885892548801,0.01032606933895694,True,7,False,8,203.0,False,,games5425898691,bf81d8692db,20.0,-1257.1199951171875,4918.14990234375,16.459999084472656,575.9000015258789,-4449.4000244140625,32.99999952316284,92.89999961853027,13.899999856948853,-2090.500030517578,255.0,0.0,,-0.002802435776071139,-1.753522881027095,-0.008009870828769212,True,4,False,31.0,False,4,
45,4279,103,False,False,0,9765.1466415881,2219.449951171875,-4114.83984375,115.25,11947.39990234375,9850.399780273438,3769.7000122070312,-3805.4998779296875,-3848.0999755859375,2590.2999877929688,0.0,-0.27898954806679876,1.0788984311024565,-0.6961053230660159,bf81d8692db,games5425898691,20.0,2046.4599609375,-4177.27001953125,17.010000228881836,9796.199951171875,4449.599914550781,0.5999999865889549,-3.400000035762787,-1.4000000059604645,-1397.2999572753906,255.0,0.0,,0.009532718162723719,0.43773551929097276,-0.00019530178433562444,True,51.60101502685137,True,4,False,4,,76561198039309853,enpitsu,28.0,3497.2099609375,-689.97998046875,17.049999237060547,-7637.80029296875,6964.000244140625,1.899999976158142,2.8999999165534973,0.0,950.8999633789062,255.0,0.0,False,0.01692923399423417,2.8391324509263183,-0.00031519961178299845,True,203.0,False,8,8,False,,DiogoCabrita,7795253630998332332,13,1586.9100341796875,-1554.800048828125,17.010000228881836,8735.999755859375,-6318.4002685546875,2.5999999046325684,0.0,0.0,2400.5999755859375,255.0,255.0,False,0.009532239668486344,-0.571752828550093,4.104030823831679e-06,True,6,False,6,115.0,False,,MiXiS_Kazuma,2686889580078852696,10.0,4078.989990234375,-2593.360107421875,304.510009765625,-2.800000011920929,-4306.600036621094,-98.29999923706055,537.2000122070312,-2.0999999344348907,0.0,215.0,128.0,,-0.04541876829674248,-1.561257993278478,1.5705127375914765,True,6,False,130.0,False,6,
46,4310,104,False,False,1,4908.906887496916,-3529.39990234375,3015.570068359375,110.20999908447266,8935.399780273438,-5419.89990234375,-7855.10009765625,1335.8999633789062,3589.8001098632812,-4618.2000732421875,1.0,0.09462290984104131,-1.2720895213199843,-1.1630124503427612,2686889580078852696,MiXiS_Kazuma,10.0,-3622.860107421875,3012.909912109375,197.74000549316406,6815.7000732421875,550.4000091552734,475.99998474121094,-329.3000030517578,5437.19970703125,-760.4000091552734,221.0,128.0,,-0.5481099146626944,1.3808636865879802,-1.7008724288054404,True,110.0,False,8,False,7,,7795253630998332332,DiogoCabrita,13.0,-3119.780029296875,2172.3798828125,17.010000228881836,-15431.300048828125,6589.000244140625,2.199999988079071,-0.7999999821186066,0.29999999329447746,1228.0000305175781,241.0,255.0,False,-0.009557877366615291,0.4077518046565571,0.00026605315994314026,True,78.0,False,6,6,False,,enpitsu,76561198039309853,28,-3305.7099609375,-128.25999450683594,17.049999237060547,-7297.2998046875,-6493.499755859375,3.6000001430511475,-0.0,-0.0,-3297.2000122070312,255.0,0.0,False,-0.016714198687818937,-0.16447911512992117,-4.598520248151422e-05,True,8,False,8,203.0,False,,games5425898691,bf81d8692db,19.0,-3381.8798828125,4157.27001953125,17.010000228881836,-8497.60009765625,-9306.699829101562,2.5999999046325684,0.29999999329447746,0.19999999552965164,2325.8999633789062,255.0,255.0,,-0.009558011156620343,-0.8975788079715209,3.4116609189525095e-05,True,4,False,42.0,False,4,
47,4347,106,False,False,0,8329.345718386254,2558.719970703125,-2439.110107421875,166.25999450683594,-9300.999755859375,18751.800537109375,904.7000122070312,5126.5997314453125,-877.3000335693359,-2991.199951171875,0.0,-0.3801129661824243,0.5827961394872911,-2.5586197860868007,bf81d8692db,games5425898691,19.0,2576.75,-2570.280029296875,108.22000122070312,-11225.2001953125,16110.999755859375,2361.7999267578125,-5339.7998046875,-777.6000213623047,-1063.3999633789062,255.0,7.0,,0.6779285399042859,2.4660959523985944,0.4414247176040743,True,0.0,False,6,False,5,,76561198039309853,enpitsu,28.0,3253.68994140625,-910.469970703125,17.049999237060547,-6168.499755859375,-16110.400390625,-1.7000000178813934,0.5999999865889549,0.09999999776482582,0.0,255.0,128.0,False,0.016740213227419146,-1.9364856468099603,2.3675914419960375e-05,True,172.0,False,8,8,False,,DiogoCabrita,7795253630998332332,13,3733.6298828125,-1049.43994140625,16.610000610351562,-6865.30029296875,16596.199951171875,74.00000095367432,-17.200000286102295,-143.99999618530273,-679.4000244140625,255.0,128.0,False,0.004948508973699728,1.9263319306894005,0.008051543086552758,False,6,False,6,34.13107982502189,True,,MiXiS_Kazuma,2686889580078852696,10.0,2703.320068359375,-2520.8701171875,16.6200008392334,6310.4998779296875,11235.50048828125,46.90000057220459,-41.19999885559082,-20.299999713897705,-1423.3000183105469,255.0,128.0,,0.007783944263467786,0.8410522041236086,0.0020331416221076796,True,8,False,56.73232718180586,True,8,
48,4366,106,False,False,0,6955.230729771095,1947.2099609375,-1207.550048828125,97.87000274658203,-8497.7001953125,16675.799560546875,1748.5000610351562,476.89998626708984,-2553.699951171875,-2991.199951171875,0.0,1.5014471776212404,-2.214686596533067,-0.7051335903357993,bf81d8692db,games5425898691,19.0,1802.3900146484375,-1474.6099853515625,107.55999755859375,-11453.199462890625,15965.699462890625,-897.3000335693359,-3428.599853515625,-761.6000366210938,-760.0,255.0,128.0,,-0.6083895843843667,2.5852584703317385,-0.6970727001142523,True,0.0,False,6,False,6,,76561198039309853,enpitsu,28.0,2698.610107421875,-2006.1600341796875,17.049999237060547,-13428.299560546875,-11522.5,3.3000001311302185,-0.29999999329447746,-0.19999999552965164,-1989.7999572753906,255.0,128.0,False,0.016780311326535655,-2.499574712383274,-4.3127123758425026e-05,True,172.0,False,8,8,False,,DiogoCabrita,7795253630998332332,13,3423.3798828125,208.47999572753906,16.989999771118164,-1035.5000305175781,19641.199951171875,4.699999988079071,0.0,-0.5000000074505806,-69.80000019073486,253.0,128.0,False,0.009560685519771937,1.6156549542553866,6.184919037510324e-05,True,6,False,6,18.0,False,,MiXiS_Kazuma,2686889580078852696,10.0,3186.22998046875,-1492.1199951171875,16.989999771118164,-1740.2999877929688,18787.19970703125,2.5,0.29999999329447746,-4.000000059604645,1349.1000366210938,255.0,128.0,,0.009581102076414086,1.7356786242400053,-5.042547665176033e-05,True,8,False,3.0,False,8,
49,4397,108,False,False,0,4923.798205544808,1014.1599731445312,601.8200073242188,94.01000213623047,-7501.5997314453125,14161.300048828125,223.4000015258789,-4055.4998779296875,-3684.2001342773438,-2445.2000427246094,0.0,0.02080904357380541,2.956799500231558,-1.3363043481263537,bf81d8692db,games5425898691,19.0,1112.449951171875,356.7900085449219,17.0,-7632.19970703125,12809.49951171875,3.6000001430511475,2.199999988079071,-3.3000001311302185,1256.2000274658203,255.0,128.0,,0.009599745726796597,2.178091309241428,-9.41746787267518e-05,True,0.0,False,6,False,6,,76561198039309853,enpitsu,28.0,818.1099853515625,-2621.159912109375,17.049999237060547,-16517.5,-4525.299987792969,2.800000011920929,0.5999999865889549,0.0,0.0,255.0,128.0,False,0.016764560086654754,-2.8741912548546096,5.029335543431259e-05,True,203.0,False,8,8,False,,DiogoCabrita,7795253630998332332,13,3316.780029296875,2681.919921875,57.9900016784668,-971.8000030517578,22816.79931640625,-1779.4999694824219,-2467.2999572753906,-95.10000228881836,-0.29999999329447746,255.0,128.0,False,-0.520648896594601,1.6096190326505464,0.00014460195130145767,True,8,False,8,18.0,False,,MiXiS_Kazuma,2686889580078852696,10.0,2652.97998046875,875.280029296875,85.87000274658203,-5139.89990234375,22193.798828125,-1358.699951171875,-2854.5999145507812,-1108.3000183105469,111.5999984741211,222.0,128.0,,-0.6753813686303958,1.8304444641960056,0.0980418628852277,True,10,False,3.0,False,10,
50,4404,108,False,False,0,4506.0115829060405,817.1599731445312,972.3599853515625,93.1500015258789,-7242.60009765625,13560.899658203125,-8.799999952316284,-4467.60009765625,-3475.1998901367188,-1990.5999755859375,0.0,1.254895142775382,-3.0256915431970706,-0.023953419346513755,bf81d8692db,games5425898691,19.0,876.8499755859375,674.4400024414062,17.0,-9252.7001953125,11585.999755859375,3.4999999403953552,-0.29999999329447746,0.7999999821186066,16.299999952316284,255.0,128.0,,0.009616820904305518,2.247149989531842,-7.124926223015455e-05,True,0.0,False,6,False,6,,76561198039309853,enpitsu,28.0,419.07000732421875,-2730.489990234375,17.049999237060547,-16517.5,-4525.299987792969,2.800000011920929,0.5999999865889549,0.0,0.0,255.0,128.0,False,0.016764560086654754,-2.8741912548546096,5.029335543431259e-05,True,203.0,False,8,8,False,,DiogoCabrita,7795253630998332332,13,3291.93994140625,3272.139892578125,16.049999237060547,-974.4999694824219,22841.79931640625,113.69999885559082,67.10000038146973,1.5000000596046448,7.300000190734863,255.0,128.0,False,0.015466662362316395,1.6140071030569922,8.995729560293886e-05,True,8,False,8,18.0,False,,MiXiS_Kazuma,2686889580078852696,10.0,2489.699951171875,1559.56005859375,17.920000076293945,-6300.3997802734375,21857.900390625,-1575.0,-1266.9999694824219,-910.0,284.50000762939453,221.0,255.0,,-0.018198311793199234,1.8517100381855935,0.024012091860784353,True,10,False,3.0,False,10,
51,4415,108,False,False,0,3940.75345951751,548.1799926757812,1473.4100341796875,93.1500015258789,-6797.8997802734375,12608.900146484375,0.0,-4881.000061035156,-3210.10009765625,-1367.2999572753906,0.0,-0.3190347405511733,-1.628697593332367,2.6791188330227533,bf81d8692db,games5425898691,19.0,505.4800109863281,1136.81005859375,17.0,-9289.89990234375,11553.1005859375,3.4999999403953552,-0.29999999329447746,0.7999999821186066,0.0,255.0,128.0,,0.009616851849170226,2.2480474304435463,-6.693391238416306e-05,True,0.0,False,6,False,6,,76561198039309853,enpitsu,28.0,-241.41000366210938,-2911.449951171875,17.049999237060547,-16517.5,-4525.299987792969,2.800000011920929,0.5999999865889549,0.0,0.0,255.0,128.0,False,0.016764560086654754,-2.8741912548546096,5.029335543431259e-05,True,233.0,False,8,8,False,,DiogoCabrita,7795253630998332332,13,3172.35009765625,4177.7001953125,16.989999771118164,-8269.000244140625,21158.00048828125,4.099999964237213,0.29999999329447746,-0.7000000029802322,1952.7000427246094,255.0,255.0,False,0.009554427024069456,2.0141814256682773,8.10243921181051e-05,True,8,False,8,248.73390084953718,True,,MiXiS_Kazuma,2686889580078852696,10.0,2080.389892578125,2355.840087890625,66.97000122070312,-12375.799560546875,18717.19970703125,2625.4000854492188,-1031.1000061035156,-769.1000366210938,1175.4000091552734,222.0,207.0,,0.08157483665854458,2.284164551883673,0.0025939508146170537,True,10,False,3.0,False,12,
52,4444,109,False,False,0,2601.254370672955,-98.04000091552734,2664.159912109375,93.1500015258789,-5513.0999755859375,10112.000122070312,0.0,-5219.5001220703125,-2922.0999145507812,-465.8000183105469,0.0,-0.4413769637927428,-1.7004079781861134,2.6062056294355824,bf81d8692db,games5425898691,19.0,-246.50999450683594,2465.169921875,17.0,-6055.8001708984375,13206.600341796875,3.6000001430511475,0.0,0.0,16.699999570846558,255.0,128.0,,0.009588539565048773,2.003094679397022,-1.9195825186312095e-05,True,0.0,False,6,False,6,,76561198039309853,enpitsu,28.0,-2035.93994140625,-3343.260009765625,17.049999237060547,-16689.100341796875,962.3000335693359,3.3000001311302185,-0.7999999821186066,0.0,-1966.3999938964844,255.0,0.0,False,0.016774517424990386,3.024674806390688,-9.00659177237947e-05,True,233.0,False,8,8,False,,DiogoCabrita,7795253630998332332,13,1163.719970703125,4672.2998046875,16.989999771118164,-13889.3994140625,-3576.6000366210938,4.900000095367432,-0.5000000074505806,0.0,-1428.800048828125,0.0,0.0,False,0.009912146652085457,-2.9098343888268507,-0.00018773866519165782,True,8,False,8,194.0,False,,MiXiS_Kazuma,2686889580078852696,10.0,486.3299865722656,3939.25,57.279998779296875,-16254.200439453125,16138.00048828125,-2088.800048828125,-523.4999847412109,-1735.2999877929688,748.3000183105469,212.0,128.0,,-0.1833802219824839,2.359908224354755,0.5078041741181305,True,12,False,34.0,False,12,
53,4451,109,False,False,0,2327.2671404268744,-231.88999938964844,2909.5,93.1500015258789,-5204.0997314453125,9534.500122070312,0.0,-5238.800048828125,-2902.60009765625,-358.8999938964844,0.0,-0.7962914371705971,3.0078272354255717,-1.7114236569407322,bf81d8692db,games5425898691,19.0,-362.80999755859375,2805.360107421875,63.72999954223633,3517.9998779296875,14346.300048828125,3388.900146484375,-135.50000190734863,2147.5,-2684.5001220703125,255.0,0.0,,0.009697482852861039,1.612530314146527,0.016914791670725265,True,0.0,False,8,False,7,,76561198039309853,enpitsu,28.0,-2397.72998046875,-3233.85009765625,17.049999237060547,-13848.00048828125,7988.4002685546875,3.3000001311302185,-0.5000000074505806,0.19999999552965164,-2059.9000549316406,255.0,128.0,False,0.016770601703446894,2.5513897796702008,-5.133060706596323e-05,True,233.0,False,8,8,False,,DiogoCabrita,7795253630998332332,13,914.9600219726562,4653.22998046875,16.989999771118164,-9520.599975585938,1097.3999786376953,4.699999988079071,-3.700000047683716,2.5999999046325684,-1000.4000091552734,255.0,128.0,False,0.009641866282036877,2.97327396611218,0.00012324493867952476,True,8,False,8,194.0,False,,MiXiS_Kazuma,2686889580078852696,10.0,39.59000015258789,4349.93994140625,16.40999984741211,-16208.299560546875,14777.39990234375,39.50000047683716,74.6999979019165,37.5,-1109.3000030517578,99.0,0.0,,0.011145169474193643,2.3802539048474802,-0.012880128722629915,True,12,False,65.0,False,12,
54,4458,110,False,True,0,1999.6575664312202,-69.4800033569336,3319.14990234375,93.27999877929688,7301.6998291015625,16289.3994140625,23.299999237060547,-5667.5,-1845.8000183105469,686.6000366210938,0.0,0.27782814842831344,2.85134712316588,-0.4911814731271731,bf81d8692db,games5425898691,19.0,-306.9700012207031,3138.989990234375,108.1500015258789,2301.199951171875,13880.899658203125,-138.80000114440918,-253.1999969482422,5490.999755859375,183.89999389648438,255.0,0.0,,-0.02977368395948483,1.5781593127859814,1.6684883122738519,True,0.0,False,8,False,7,,76561198039309853,enpitsu,28.0,-2698.18994140625,-2932.949951171875,17.049999237060547,-8793.300170898438,12642.39990234375,2.800000011920929,0.5999999865889549,-1.0999999940395355,-272.60000228881836,255.0,128.0,False,0.01677608486914616,2.150033596565208,0.00020662897066163252,True,233.0,False,8,8,False,,DiogoCabrita,7795253630998332332,13,663.1900024414062,4702.419921875,16.989999771118164,-10360.0,2318.8999938964844,4.699999988079071,0.3999999910593033,-0.7999999821186066,-15.90000033378601,128.0,128.0,False,0.009554799773039316,2.9190972646504467,5.631732711396891e-05,True,8,False,8,194.0,False,,MiXiS_Kazuma,2686889580078852696,10.0,-236.92999267578125,4700.52978515625,17.020000457763672,-5064.700012207031,10887.39990234375,1.7000000178813934,-1.0999999940395355,3.1999999284744263,-1798.2000732421875,49.0,0.0,,0.009956375338141464,1.9495956833050232,-0.00018884301532623822,True,12,False,65.0,False,12,
55,4482,111,False,False,1,9856.22616171305,-542.280029296875,-4610.72021484375,93.19999694824219,-11914.200439453125,3433.2998657226562,4.799999892711639,4780.199890136719,-1454.9000549316406,3211.7999267578125,1.0,0.1855135104179178,-2.250823444161382,-1.2222786767334528,7795253630998332332,DiogoCabrita,13.0,-451.32000732421875,-4756.81005859375,133.77000427246094,-5444.0997314453125,-252.5,-81.5999984741211,-1374.7000122070312,-5252.1002197265625,880.5000305175781,0.0,,,1.4699972947782853,0.7707746834897953,-2.508553663223864,True,194.0,False,10,False,9,,2686889580078852696,MiXiS_Kazuma,10.0,-301.6700134277344,-5330.35986328125,17.1299991607666,-13732.7001953125,604.7000122070312,7.599999904632568,-39.60000038146973,-20.499999523162842,-2210.0999450683594,206.0,0.0,,-0.011930435697975424,0.11204020059929312,0.003756310073486479,True,20.0,False,12,12,False,,enpitsu,76561198039309853,28,3059.969970703125,1730.449951171875,17.049999237060547,-326.8000030517578,-14767.5,2.800000011920929,-0.0,0.7999999821186066,-10.499999523162842,255.0,128.0,,-0.016771644043525435,-1.5473067956941797,7.000358134535484e-05,True,8,False,8,233.0,False,,games5425898691,bf81d8692db,19.0,117.29000091552734,-4306.77001953125,38.529998779296875,-2514.499969482422,-14366.500244140625,-2464.199981689453,-375.40000915527344,-1487.7999877929688,-999.3000030517578,255.0,0.0,,0.13112570680302293,-1.4298939867628477,-0.5953389476393115,True,8,False,,False,8,
56,4523,112,False,False,1,9850.278344744329,-2066.43994140625,-4254.25,93.12999725341797,-8589.400024414062,1549.4000244140625,0.0,-450.60001373291016,-5744.1998291015625,1673.3999633789062,1.0,0.7962403305936195,-2.2021280020769733,1.3869012041011866,2686889580078852696,MiXiS_Kazuma,10.0,-2105.0400390625,-4432.33984375,106.23999786376953,-17935.400390625,5276.7999267578125,195.0,-2606.7001342773438,-4842.799987792969,-33.80000114440918,218.0,167.0,,-1.3084862695232093,0.5168061249165317,-0.04439186268089402,True,20.0,False,14,False,13,,7795253630998332332,DiogoCabrita,13.0,-1297.31005859375,-4339.68017578125,61.5,-4375.4998779296875,9704.7998046875,995.0,-2208.8999938964844,-928.3000183105469,821.1000061035156,255.0,255.0,,-0.11316801384233388,2.1473948456205947,-1.294667876730856,True,194.0,False,10,10,False,,enpitsu,76561198039309853,28,1715.56005859375,394.8900146484375,17.049999237060547,-15653.499755859375,231.49999618530273,3.3000001311302185,-1.0999999940395355,-0.0,-1888.800048828125,255.0,128.0,,-0.016775651377780035,0.05918771712595904,-0.00014578516349118115,True,8,False,8,209.0,False,,games5425898691,bf81d8692db,19.0,-1216.1800537109375,-4441.490234375,69.0199966430664,-5157.80029296875,7883.499755859375,1827.5,959.4999694824219,-2870.5999755859375,4592.200012207031,255.0,128.0,,-0.7160174060607699,-0.608419745267843,0.655640157558735,True,11,False,,False,8,
57,4527,112,False,False,1,9866.66496448955,-2185.5400390625,-4233.10986328125,93.12999725341797,-8245.10009765625,1445.2999877929688,0.0,-638.6999893188477,-5785.2001953125,1456.7999267578125,1.0,1.0564636682508926,-1.2404905348251063,2.7936228249593222,2686889580078852696,MiXiS_Kazuma,10.0,-2284.429931640625,-4379.5400390625,105.16000366210938,-17933.699951171875,5276.099853515625,-159.399995803833,-2514.4000244140625,-4891.400146484375,-33.399999141693115,175.0,128.0,,-1.1093815070840933,-2.67903954360624,-3.1292201687028944,True,20.0,False,14,False,13,,7795253630998332332,DiogoCabrita,13.0,-1365.699951171875,-4185.97998046875,71.16999816894531,-4192.5,9584.69970703125,728.3000183105469,-625.4999923706055,619.3999862670898,-273.700008392334,255.0,255.0,,-0.3882664209718603,2.0929501387856546,-1.4956545114439468,True,194.0,False,10,10,False,,enpitsu,76561198039309853,28,1470.699951171875,421.4599914550781,17.049999237060547,-15313.00048828125,2600.1998901367188,2.800000011920929,1.1999999731779099,0.09999999776482582,-211.20000839233398,255.0,128.0,,-0.01681065428838679,0.19033575688809845,0.0001674606554452663,True,8,False,8,209.0,False,,games5425898691,bf81d8692db,19.0,-1297.300048828125,-4319.72998046875,97.91000366210938,-5116.000061035156,7650.30029296875,1354.4999694824219,1472.1000671386719,-4666.400146484375,2511.3999938964844,255.0,128.0,,-1.0144247008663365,-2.456055926513115,2.077023099046272,True,11,False,,False,8,
