,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost_collect
32,2124,62,False,False,0,9068.290977117826,2426.719970703125,-3297.6201171875,166.4199981689453,1074.8999786376953,-29588.1005859375,5509.000244140625,-319.7999954223633,-238.89999389648438,-5146.099853515625,0.0,0.5545821437737299,2.555712763665571,-1.8415018411000013,bf81d8692db,games5425898691,20.0,2361.340087890625,-3052.010009765625,77.93000030517578,839.0000152587891,-21050.2001953125,3269.89990234375,-1589.4999694824219,-1149.3000030517578,1674.9000549316406,255.0,128.0,,-0.006857247200016016,-1.2168749241039938,0.005493378992061446,True,83.20984091297275,True,4,False,False,,76561198039309853,enpitsu,24.0,-3500.530029296875,271.4700012207031,17.059999465942383,-6776.7999267578125,-14620.799560546875,2.3000000417232513,0.3999999910593033,1.1999999731779099,1831.199951171875,255.0,128.0,,0.016783547015192028,-1.9640661151296939,0.00017291836221646186,True,0.0,False,4,4,False,,Cityzens57,577503409224688201,6.0,2070.669921875,3888.1201171875,90.3499984741211,-3946.7999267578125,-17026.600341796875,3232.5,1954.9000549316406,-250.40000915527344,841.9999694824219,255.0,142.0,False,0.17366378056155463,-1.6254852682600487,0.00759558683720094,True,197.0,False,8,False,7,,Seaqzy,4042344931153294245,5.0,2516.760009765625,-3116.570068359375,17.229999542236328,-6002.19970703125,-10349.000244140625,20.199999809265137,-117.5,265.5999946594238,1602.8999328613281,255.0,217.0,,0.02873675897301369,-2.085907879017287,0.020071112683025832,False,112.93496761527113,True,6,6,False,
33,2199,64,False,False,1,4916.57932725636,-2719.419921875,1808.1099853515625,134.77999877929688,11137.7001953125,26550.2001953125,2108.0999755859375,5151.9000244140625,-1043.499984741211,2892.7999877929688,1.0,-1.329804898859679,-1.3280073949483326,2.0877990850741255,577503409224688201,Cityzens57,6.0,-2774.10009765625,1639.719970703125,120.80999755859375,2744.8001098632812,18271.700439453125,1317.2000122070312,-1933.3000183105469,4320.799865722656,-2800.4000854492188,128.0,0.0,False,-0.17268171421695247,1.4624303485322903,0.6990058700131767,True,174.7213589658019,True,10,9,False,,4042344931153294245,Seaqzy,5.0,-3402.669921875,4577.8701171875,124.13999938964844,-8956.799926757812,-7016.500244140625,2161.4999389648438,2285.2999877929688,-863.0999755859375,961.9999694824219,255.0,253.0,,0.1779899091768756,-0.6608509536876805,-0.9699705377654498,True,22.526511912704798,True,8,8,False,,enpitsu,76561198039309853,24.0,2191.68994140625,4382.240234375,17.059999465942383,-17903.00048828125,6965.10009765625,1.899999976158142,-0.5999999865889549,-0.0,15.399999618530273,255.0,128.0,,-0.016767407862427475,0.3692518412235734,-5.25186385131316e-05,True,255.0,False,6,False,6,,games5425898691,bf81d8692db,20.0,-1832.56005859375,5101.14013671875,156.16000366210938,11011.199951171875,-484.3000030517578,-4034.4000244140625,-1406.0000610351562,-177.5,-296.1000061035156,255.0,128.0,,-0.3352554651807957,-3.1155230384251427,1.5053797279406964,True,77.0,False,4,False,False,
34,2353,70,False,False,0,9785.594628351253,-1843.3499755859375,-4599.6298828125,489.3399963378906,-7287.39990234375,12784.300537109375,-3082.2000122070312,-1255.5000305175781,5602.7001953125,-1741.300048828125,0.0,-0.06736125185972472,2.519751372731755,1.435552143812203,bf81d8692db,games5425898691,21.0,-1791.4200439453125,-4727.8701171875,391.57000732421875,-17867.19970703125,2881.199951171875,-513.3000183105469,255.0,203.60000610351562,-2458.5000610351562,255.0,9.0,,0.06338995365692345,2.739263055979681,-0.012749038765673114,True,0.0,True,8,4,False,,76561198039309853,enpitsu,24.0,-1780.699951171875,-5102.93994140625,232.80999755859375,-10301.800537109375,2.3999999463558197,-2068.6000061035156,2.800000011920929,-2322.7999877929688,3.799999952316284,255.0,0.0,,0.20876855444392148,-3.124696234849622,1.5744982748701426,True,255.0,False,6,6,False,,Cityzens57,577503409224688201,6.0,-808.9400024414062,-3800.85009765625,138.41000366210938,-19673.299560546875,2132.2999572753906,-11722.19970703125,39.60000038146973,97.10000038146973,1063.6000061035156,255.0,128.0,,-0.04872056631944533,-3.015836069916132,0.646576433203517,True,66.0,False,12,False,12,,Seaqzy,4042344931153294245,5.0,-1058.219970703125,690.9000244140625,17.020000457763672,-19574.49951171875,8301.099853515625,1.1999999731779099,0.09999999776482582,0.09999999776482582,-17.000000476837158,240.0,128.0,,0.009587803059333308,2.738565117001183,7.0682330986141615e-06,True,209.0,False,10,10,False,
35,2413,72,False,False,0,7774.611182325194,-2925.0400390625,-2365.169921875,90.66000366210938,1334.4999694824219,5743.900146484375,-1724.7000122070312,2269.199981689453,-1019.7000122070312,-5459.89990234375,0.0,-0.19986285463537815,-1.6918441902756203,3.0464422589944324,76561198039309853,enpitsu,24.0,-2876.18994140625,-2628.840087890625,148.22999572753906,-10714.69970703125,19081.500244140625,1151.9999694824219,-1193.1999969482422,-4944.100036621094,2093.2000732421875,255.0,128.0,,1.0740324310843286,1.7163150244927563,-1.043703919374956,True,194.0,False,8,7,False,,bf81d8692db,games5425898691,20.0,-2993.070068359375,-3600.18994140625,16.989999771118164,5735.7000732421875,8917.80029296875,5.199999809265137,-0.3999999910593033,-0.3999999910593033,-0.9000000357627869,255.0,128.0,,0.009526842973694334,0.9990255127637973,5.454028611896718e-05,True,0.0,False,8,4,False,,Cityzens57,577503409224688201,6.0,-4002.199951171875,-3141.64990234375,82.0,-2853.900146484375,14134.49951171875,2602.2000122070312,-400.0,2109.199981689453,-516.3999938964844,255.0,128.0,,-0.17372538746763355,1.7516646208880353,0.7463867518177261,True,255.0,False,12,False,12,,Seaqzy,4042344931153294245,5.0,-2935.429931640625,-2053.85009765625,83.06999969482422,-2516.6000366210938,-22704.49951171875,2677.6998901367188,4141.400146484375,-2221.6000366210938,-944.1000366210938,224.0,55.0,,0.11947934989985354,-1.561307460774044,0.02857294870060408,True,148.7183399995168,True,12,11,False,
36,2414,72,False,False,1,3409.8238762643155,2905.06005859375,2384.89990234375,94.80000305175781,-8082.60009765625,9565.900268554688,530.0,-238.70000839233398,1906.0000610351562,2770.5999755859375,1.0,0.05322821520232853,1.9721527897474684,3.0695779329623827,4042344931153294245,Seaqzy,5.0,2955.719970703125,2201.35009765625,104.25,2298.800048828125,6673.4002685546875,2826.400146484375,-295.79999923706055,-649.8000335693359,5057.699890136719,218.0,0.0,,-0.42564869999961186,1.264489707670934,0.1678970871828463,True,145.55342821664706,True,12,11,False,,577503409224688201,Cityzens57,6.0,4021.10009765625,3023.27001953125,102.73999786376953,1938.0000305175781,-14234.000244140625,2353.0999755859375,-15.399999618530273,-1309.1000366210938,-418.8999938964844,255.0,128.0,,0.1586921654329398,-1.7271328875631582,0.8571539154566549,True,255.0,False,12,12,False,,enpitsu,76561198039309853,24.0,2966.0400390625,2504.93994140625,150.02999877929688,10616.400146484375,-3447.5,176.49999618530273,5278.0999755859375,1537.5,-163.79999160766602,255.0,128.0,,-1.2653532921981736,-0.0031747639843881723,3.0531848750707535,True,194.0,False,8,False,7,,games5425898691,bf81d8692db,20.0,2954.14990234375,3539.68994140625,16.989999771118164,-5915.2001953125,-9193.699951171875,5.199999809265137,0.3999999910593033,0.3999999910593033,-0.09999999776482582,255.0,128.0,,-0.009526843617314778,-0.9990132413467534,5.448157475899297e-05,True,0.0,False,8,4,False,
37,2484,75,False,False,1,1041.6961358978608,1413.5,4235.93994140625,93.25,-14558.299560546875,4272.5,2049.4000244140625,-3492.39990234375,-2727.3001098632812,4031.7999267578125,1.0,0.5617998660049958,0.2693661285701175,2.534266334556312,577503409224688201,Cityzens57,6.0,1556.300048828125,4247.02001953125,16.989999771118164,-11235.10009765625,19893.399658203125,-34.30000066757202,250.40000915527344,500.60001373291016,1712.2000122070312,255.0,255.0,False,-0.005647265073585409,1.0197929242577983,0.0028808339621716594,True,63.91052913922139,True,12,12,False,,4042344931153294245,Seaqzy,5.0,1730.5400390625,4040.699951171875,46.040000915527344,-14975.2001953125,10824.200439453125,3339.1000366210938,-230.79999923706055,-344.7999954223633,1519.9000549316406,254.0,202.0,,-0.018177124096187564,0.5380388076844638,0.0007134028676395954,True,23.656301177958017,True,14,12,False,,enpitsu,76561198039309853,24.0,3293.47998046875,2695.820068359375,17.059999465942383,-2228.6000061035156,9054.69970703125,1.899999976158142,-0.3999999910593033,-0.29999999329447746,-3.100000023841858,128.0,128.0,,-0.016820126908419553,1.329966309584044,2.1738131334963485e-05,True,225.0,False,8,False,8,,games5425898691,bf81d8692db,20.0,258.6199951171875,2535.5400390625,16.989999771118164,-6140.8001708984375,13600.2001953125,5.299999713897705,-0.19999999552965164,-0.0,-2055.500030517578,255.0,0.0,,-0.009569910106490219,1.213993541016972,-1.8673781383839545e-05,True,0.0,False,10,6,False,
38,2492,75,False,False,1,767.699889077818,937.4500122070312,4373.419921875,123.05000305175781,-23735.6005859375,4175.899963378906,-1767.8999328613281,-3619.1000366210938,-619.5000076293945,4745.199890136719,1.0,0.025074049816677633,-0.8742012621936369,-2.483311596968636,4042344931153294245,Seaqzy,5.0,1086.27001953125,4375.85009765625,100.68000030517578,-19076.199951171875,10245.999755859375,1266.3999938964844,541.8999862670898,-4017.9998779296875,-1761.7999267578125,255.0,218.0,,-1.087057832122789,2.568742396834557,-2.749884854210432,True,0.0,True,14,13,False,,577503409224688201,Cityzens57,6.0,1165.5799560546875,4684.0498046875,16.989999771118164,-17763.599853515625,12515.30029296875,5.5000001192092896,0.29999999329447746,-4.799999892711639,1898.800048828125,15.0,242.0,False,-0.009636447004123848,0.5347161100308777,0.00011804154063887951,True,56.0,False,12,12,False,,enpitsu,76561198039309853,24.0,3240.35009765625,2912.18994140625,17.059999465942383,-1899.2999267578125,7737.8997802734375,1.899999976158142,-0.3999999910593033,-0.29999999329447746,0.0,128.0,128.0,,-0.016820128296451742,1.3300897893739776,2.069970996313034e-05,True,225.0,False,8,False,8,,games5425898691,bf81d8692db,20.0,193.57000732421875,2903.449951171875,16.989999771118164,92.70000457763672,14388.900146484375,5.199999809265137,-0.0,-0.29999999329447746,-670.1999664306641,255.0,103.0,,-0.009587730791234667,1.613921289997406,0.00013663779173973302,True,0.0,False,10,6,False,
39,2571,78,False,False,1,4788.943260639963,-3782.5400390625,4117.6298828125,264.9800109863281,3245.1998901367188,-6534.0997314453125,12587.60009765625,874.8999786376953,4083.3999633789062,-4308.0999755859375,1.0,-0.47212728662020836,-0.25976710389275454,1.5298298625875797,577503409224688201,Cityzens57,6.0,-3851.18994140625,4115.16015625,109.63999938964844,-12752.900390625,-491.19998931884766,11779.200439453125,2501.7999267578125,4884.5001220703125,363.49998474121094,255.0,0.0,False,0.7955570812302589,0.00831399527747976,-0.5376107139647979,True,255.0,False,12,12,False,,4042344931153294245,Seaqzy,5.0,-770.489990234375,4810.490234375,17.0,-2154.7999572753906,-9296.500244140625,3.6000001430511475,-0.0,-0.29999999329447746,-0.09999999776482582,255.0,128.0,,-0.00948094619888933,-1.3430013241966257,-2.4823362224961268e-05,False,0.0,False,14,14,False,,enpitsu,76561198039309853,25.0,837.489990234375,4406.97021484375,17.059999465942383,-13926.8994140625,1955.0,2.3000000417232513,-4.699999988079071,0.29999999329447746,1097.6000213623047,255.0,255.0,,-0.01674534059723308,0.14596032890748634,0.00019838771599313976,True,255.0,False,8,False,8,,games5425898691,bf81d8692db,20.0,-3348.669921875,4387.83984375,19.8799991607666,-16755.6005859375,-1274.3000030517578,1104.7000122070312,1965.5000305175781,2580.0,1488.0999755859375,255.0,255.0,,0.06987018099499168,-0.0772151819259891,-0.059251639879086986,True,0.0,False,10,6,False,
40,2669,81,False,False,0,7894.6001869257325,2699.199951171875,-1888.4599609375,548.760009765625,2505.500030517578,29396.69921875,4101.700134277344,30.799999237060547,-5788.2000732421875,1579.7000122070312,0.0,-0.6449526619539756,-2.077566007532318,2.521434273519923,76561198039309853,enpitsu,25.0,2653.820068359375,-2061.8798828125,402.760009765625,11805.50048828125,17806.500244140625,2838.699951171875,-3084.8001098632812,-347.90000915527344,-4540.10009765625,255.0,255.0,,-0.6082298368206215,1.0544661120308902,-0.9120518654807422,True,164.0,False,10,9,False,,bf81d8692db,games5425898691,20.0,895.9299926757812,-4207.2998046875,17.020000457763672,-8405.700073242188,10254.89990234375,1.5999999642372131,0.0,0.0,-2270.800018310547,255.0,0.0,,0.009571655385615616,2.1893133293673337,-1.347463275468821e-06,True,31.0,False,10,6,False,,Cityzens57,577503409224688201,6.0,4005.699951171875,-3100.889892578125,1786.97998046875,2552.5,-9955.399780273438,-4036.099853515625,1770.7000732421875,1344.6000671386719,1415.2000427246094,255.0,3.0,,0.41162611412068517,-1.3105694939438945,2.1791477018365866,False,179.0,False,12,False,12,,Seaqzy,4042344931153294245,5.0,3520.0400390625,299.4599914550781,17.0,-735.1999664306641,20064.89990234375,3.6000001430511475,0.0,0.5000000074505806,402.2999954223633,255.0,128.0,,0.009565669198000759,1.6462130454112558,-0.00018119910797500773,True,255.0,False,16,16,False,
41,2786,86,True,True,0,1605.2422768595666,693.8200073242188,4918.02001953125,170.41000366210938,-11091.600341796875,21662.39990234375,1817.1000671386719,-781.5000152587891,-3600.0,-4735.899963378906,0.0,0.267905188253302,-1.9868017518967698,-0.9086795090762079,76561198039309853,enpitsu,25.0,705.0399780273438,4732.830078125,167.5800018310547,-16721.600341796875,13243.900146484375,2508.8999938964844,1098.3999633789062,-277.00000762939453,1584.9000549316406,128.0,128.0,,0.0037686396922958095,2.4529064915448204,-0.02671307478900503,True,57.0,False,12,10,False,,bf81d8692db,games5425898691,20.0,-68.94999694824219,3617.7099609375,17.010000228881836,-2961.4999389648438,22808.5009765625,0.29999999329447746,0.09999999776482582,-0.9000000357627869,-520.6000137329102,255.0,66.0,,0.009599081076851276,1.6949472073126401,-9.134008275847672e-05,True,6.065126854886298,True,12,8,False,,Cityzens57,577503409224688201,6.0,3429.7099609375,3895.739990234375,16.989999771118164,-13065.699462890625,18928.399658203125,2.8999999165534973,0.19999999552965164,-0.29999999329447746,1859.9000549316406,255.0,214.0,,0.009595142729862272,2.242816463378264,6.203265778009876e-05,True,0.0,True,14,False,14,,Seaqzy,4042344931153294245,5.0,1337.3800048828125,4491.08984375,16.989999771118164,-14473.00048828125,10860.50048828125,4.900000095367432,0.09999999776482582,-0.19999999552965164,198.89999389648438,255.0,128.0,,0.009557829812432759,2.51495478971212,-6.271883382295986e-05,True,154.0,False,18,18,False,
42,3048,86,False,False,1,5239.643707900635,89.0999984741211,-37.13999938964844,92.56999969482422,-3572.0001220703125,-10278.900146484375,0.0,1008.7000274658203,-53.00000190734863,2391.300048828125,1.0,0.18924242289664814,-0.8312199162687041,0.050007717194087906,4042344931153294245,Seaqzy,4.0,203.8000030517578,-61.25,106.56999969482422,14053.699951171875,-1418.800048828125,-180.20000457763672,3445.0,4230.5999755859375,695.1999664306641,201.0,0.0,,-0.005857764626763987,2.2384378745305353,1.8916084598962188,True,0.0,False,4,3,False,,577503409224688201,Cityzens57,7.0,75.05999755859375,-2169.06005859375,17.010000228881836,-218.50000381469727,13329.200439453125,2.7000001072883606,-0.0,0.29999999329447746,201.39999389648438,255.0,153.0,,-0.009566894034020243,1.556617015588341,9.071623618975482e-05,True,116.0,False,False,False,False,,enpitsu,76561198039309853,24.0,70.45999908447266,3443.64990234375,17.049999237060547,-1296.1000061035156,-11031.700439453125,3.1999999284744263,-0.0,0.7999999821186066,-2.199999988079071,255.0,128.0,False,-0.016703472092061047,-1.4534910796066571,7.385696402653084e-05,True,116.0,False,False,False,False,,games5425898691,bf81d8692db,20.0,257.010009765625,168.17999267578125,120.54000091552734,4422.5,-6971.400146484375,461.5999984741211,4827.9998779296875,-2353.0999755859375,-1184.1999816894531,255.0,128.0,,-0.7840285887903181,-0.8981196528179741,-0.2755147520345586,True,0.0,False,4,3,False,
43,3071,87,False,False,1,5990.532509314853,-181.1300048828125,-752.9000244140625,111.79000091552734,-2884.8001098632812,20974.89990234375,8493.300170898438,4612.5,1095.199966430664,-3677.60009765625,1.0,0.13569171822528106,2.197902422612213,2.1447426334783297,577503409224688201,Cityzens57,7.0,-192.22000122070312,-933.1500244140625,15.640000343322754,-10516.8994140625,12248.499755859375,-163.89999389648438,127.70000457763672,-103.10000419616699,1967.5,255.0,255.0,,0.005197455964039985,0.8545258307617788,-0.018588392372798232,False,100.46932482206695,True,False,False,False,,4042344931153294245,Seaqzy,5.0,1395.5999755859375,-164.14999389648438,29.90999984741211,14000.10009765625,-273.99999618530273,-2336.7999267578125,3770.10009765625,3530.4998779296875,-1889.7999572753906,255.0,0.0,,0.2368110460796135,2.737410875113998,-0.2766543585853816,True,31.0,False,4,4,False,,enpitsu,76561198039309853,24.0,-75.30000305175781,2575.0400390625,17.049999237060547,-1782.7000427246094,-4723.999938964844,3.100000023841858,0.7000000029802322,0.7000000029802322,-63.400001525878906,0.0,128.0,False,-0.01729526080929181,-1.1967673184136822,9.725305249264756e-05,True,138.0,False,False,False,False,,games5425898691,bf81d8692db,20.0,639.0499877929688,-423.7799987792969,66.05999755859375,4508.800048828125,-6925.9002685546875,-2372.5,3377.5,1137.6000213623047,798.4999847412109,255.0,255.0,,0.4549028650572492,-1.7860373125744182,-0.7206512403418619,True,0.0,False,4,4,False,
44,3136,89,False,False,0,9292.653394477808,848.7000122070312,-3987.39990234375,304.1199951171875,8283.800048828125,-4387.799987792969,6774.89990234375,4447.099914550781,-3024.2001342773438,-2660.10009765625,0.0,-0.20352243619646687,2.813170071370568,3.0730114226674785,76561198039309853,enpitsu,24.0,800.97998046875,-4031.7099609375,169.6300048828125,10024.7998046875,-3401.7999267578125,2881.6000366210938,-2263.9999389648438,3585.10009765625,-448.6000061035156,128.0,0.0,False,0.01647515745342846,2.1293998956398434,0.05328197979497091,True,138.0,False,2,1,False,,bf81d8692db,games5425898691,20.0,-2224.989990234375,-1009.5999755859375,91.33999633789062,-5419.0997314453125,-16460.400390625,-430.8000183105469,4618.999938964844,-1127.0999908447266,27.300000190734863,255.0,128.0,,-1.2860663229124052,-1.8300013748577295,0.020649960685071266,True,0.0,False,6,6,False,,Cityzens57,577503409224688201,7.0,4015.35009765625,-1208.52001953125,96.80999755859375,1893.0999755859375,-19789.100341796875,1973.800048828125,352.09999084472656,-1018.1999969482422,-54.20000076293945,255.0,78.0,,-0.10285910377447484,-1.4524501916815267,0.8192919926927651,True,255.0,False,False,False,False,,Seaqzy,4042344931153294245,5.0,-3187.080078125,2734.18994140625,17.010000228881836,-162.09999084472656,16601.700439453125,2.5,0.0,-0.5000000074505806,-0.19999999552965164,253.0,128.0,,0.009559553988744727,1.5805310761813474,4.653078446873702e-05,True,0.0,False,4,4,False,
45,3200,92,False,False,1,3557.8707867849625,-2657.580078125,4965.31982421875,115.58999633789062,24613.40087890625,1259.4999694824219,-2971.099853515625,-1539.9000549316406,924.1999816894531,-5724.7998046875,1.0,0.13654672697479858,-2.26680369914201,1.9252925465546635,577503409224688201,Cityzens57,6.0,-2858.9599609375,4965.16015625,113.91999816894531,17673.900146484375,10140.2001953125,-2143.2000732421875,-1100.5000305175781,698.4999847412109,-690.6999969482422,228.0,128.0,,-0.46609435965252805,2.625669290239559,0.9225630101120716,True,236.0,False,4,False,False,,4042344931153294245,Seaqzy,5.0,284.8800048828125,-4262.56982421875,78.05999755859375,-22411.0009765625,4970.299987792969,-1428.0000305175781,-2114.7999572753906,-212.90000915527344,-669.3000030517578,237.0,128.0,,0.07420648728173831,0.27452688842633427,-0.8073739658419996,True,186.0,False,6,6,False,,enpitsu,76561198039309853,24.0,-2197.93994140625,4669.56005859375,17.059999465942383,-5277.1002197265625,-1292.7999877929688,2.3999999463558197,-0.9000000357627869,-0.3999999910593033,-2100.2000427246094,255.0,128.0,,-0.01663115956116859,-0.2890051885475909,-0.00013672637169995694,True,138.0,False,2,False,2,,games5425898691,bf81d8692db,20.0,2558.699951171875,4826.02001953125,17.010000228881836,-18250.10009765625,8624.89990234375,0.3999999910593033,1.1999999731779099,-0.5000000074505806,1727.2999572753906,255.0,200.0,,-0.00959114916319593,0.36687209076937144,-2.9053179013251052e-05,True,208.02035283016897,True,6,6,False,
46,3232,93,False,False,0,10128.686437297882,207.82000732421875,-4928.35986328125,129.49000549316406,19084.000244140625,18157.39990234375,10403.499755859375,-827.3000335693359,-3836.4999389648438,4538.299865722656,0.0,0.3876429181587831,1.9335628772307374,1.580763051071738,bf81d8692db,games5425898691,20.0,60.150001525878906,-5074.14990234375,41.650001525878906,17869.000244140625,-3853.0999755859375,2204.7999572753906,700.1999664306641,-3773.9999389648438,3849.8001098632812,255.0,255.0,,-0.14179781921570447,0.11040840326676778,0.02538358683660099,True,175.0,False,8,6,False,,76561198039309853,enpitsu,24.0,2785.530029296875,-4196.31005859375,17.059999465942383,-3414.4000244140625,7393.4002685546875,2.0999999344348907,0.0,0.3999999910593033,-1007.5,128.0,0.0,False,0.016664299984508423,2.138994287553611,-0.0006978049624983541,True,138.0,False,2,2,False,,Cityzens57,577503409224688201,6.0,1527.260009765625,-4060.760009765625,16.989999771118164,-14499.49951171875,10685.699462890625,5.199999809265137,0.7000000029802322,-0.5000000074505806,-404.0999984741211,255.0,87.0,,0.009594961591921271,2.5063514990136353,-9.344210692193871e-05,True,209.0,False,4,False,False,,Seaqzy,4042344931153294245,5.0,634.9299926757812,2641.330078125,17.020000457763672,-6112.8997802734375,-19004.3994140625,-1.4000000059604645,0.09999999776482582,0.9000000357627869,-14.500000476837158,255.0,128.0,,0.009577533878248175,-1.8836740713611482,4.955466212824e-05,True,226.09012474552276,True,6,6,False,
47,3318,96,False,False,1,6253.262881707062,-2872.659912109375,149.9600067138672,140.22000122070312,7796.9000244140625,4302.799987792969,5334.0997314453125,2584.7000122070312,4219.5001220703125,-3393.2998657226562,1.0,-0.3910102039598045,-1.5317873826852977,1.569321574462316,4042344931153294245,Seaqzy,5.0,-2858.4599609375,85.19000244140625,17.020000457763672,-5268.800048828125,702.5,1.7000000178813934,-1.0999999940395355,-0.3999999910593033,-1288.3000183105469,128.0,0.0,,-0.009569147853021638,0.05954306000657537,-0.0003659333115745081,True,227.0,False,6,6,False,,577503409224688201,Cityzens57,6.0,287.8800048828125,-1636.47998046875,17.010000228881836,9463.900146484375,-20001.099853515625,2.7000001072883606,0.19999999552965164,-0.9000000357627869,35.59999942779541,251.0,128.0,,-0.009603956780263299,-2.0172553209516835,-8.860653096092181e-05,True,255.0,False,6,4,False,,enpitsu,76561198039309853,24.0,-2471.75,3001.3798828125,17.059999465942383,5879.0997314453125,-12740.6005859375,2.3999999463558197,-0.7000000029802322,1.1999999731779099,1992.5,255.0,0.0,False,-0.016770967406381992,-2.0426826356990895,0.0001870644078443545,True,221.0,False,2,False,2,,games5425898691,bf81d8692db,21.0,-1524.7900390625,4389.6298828125,17.010000228881836,660.4000091552734,454.00001525878906,2.3000000417232513,-1.2999999523162842,-0.29999999329447746,190.79999923706055,255.0,240.0,,-0.009350695490905413,-0.6873636148826165,1.7401372396139494e-05,True,175.0,False,8,6,False,
48,3355,97,False,False,0,6451.051242548399,1843.030029296875,-700.7000122070312,259.45001220703125,5511.500244140625,30020.70068359375,2571.300048828125,1862.7999877929688,-4952.099914550781,-2829.5001220703125,0.0,-0.0957271127125345,-0.04000307240426037,0.2058362212147914,76561198039309853,enpitsu,25.0,1804.02001953125,-904.6400146484375,219.6699981689453,-2369.4000244140625,22861.298828125,863.6000061035156,-3120.1998901367188,222.90000915527344,-1644.6000671386719,255.0,0.0,False,0.14390981132613062,1.9316012539523635,0.002841831790428069,True,162.0,False,4,3,False,,bf81d8692db,games5425898691,20.0,1275.5899658203125,-3528.800048828125,17.010000228881836,-6835.4998779296875,9276.599731445312,2.7000001072883606,-0.3999999910593033,0.3999999910593033,1.0000000149011612,255.0,128.0,,0.009541842484512729,2.206055007406558,-5.138794795531817e-05,True,175.0,False,8,6,False,,Cityzens57,577503409224688201,6.0,-2373.6201171875,2922.81005859375,17.010000228881836,-13105.699462890625,-12315.699462890625,2.8999999165534973,-0.7000000029802322,-0.5999999865889549,2366.9000244140625,144.0,255.0,True,0.009603768525825219,-2.289124318864167,5.3371707501172585e-05,True,255.0,False,6,False,4,,Seaqzy,4042344931153294245,5.0,2777.580078125,-603.9600219726562,17.010000228881836,-9039.7998046875,-1129.000015258789,2.800000011920929,0.3999999910593033,0.0,-2494.600067138672,255.0,0.0,False,0.009496300368738999,-3.058168846432093,3.457150223037908e-05,True,227.0,False,6,6,False,
