,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_jump_active,team_mate_dodge_active,team_mate_boost,team_mate_boost_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost,opp_1_boost_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_jump_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect
35,3267,84,False,True,1,2248.306482989961,532.6400146484375,2921.25,109.56999969482422,-5204.4000244140625,9059.69970703125,7684.6002197265625,5259.7998046875,-2885.4998779296875,-91.30000114440918,1.0,-0.9377709320282678,-0.5308080253580094,-0.45799164592377134,2535427061764412,thepaintedwall,36.0,560.3200073242188,2736.5,17.010000228881836,-190.59999465942383,7694.000244140625,3.100000023841858,-0.9000000357627869,-2.199999988079071,1566.9000244140625,1.0,255.0,False,-0.009855309296397182,1.5429812172547241,0.00020574552662219988,True,4,166.0,False,4,False,,bdfa8c675db,poohcheese3,5.0,3100.389892578125,1766.52001953125,86.18000030517578,6671.099853515625,-19851.99951171875,-146.99999809265137,4997.300109863281,2296.999969482422,-19.09999966621399,255.0,128.0,False,0.6785399096133409,1.142722204799329,-3.137100818487824,True,10,9,104.0,False,False,,enpitsu,76561198039309853,27,406.3500061035156,3465.260009765625,22.0,-8347.19970703125,-13066.199951171875,3000.4998779296875,1.1999999731779099,-0.9000000357627869,1788.2000732421875,128.0,255.0,False,-0.016780325194595377,-1.0377829154299074,0.00019580698135880883,True,8,False,6,130.0,False,,games5425898691,bf81d8692db,17.0,580.2999877929688,3577.550048828125,98.38999938964844,-8384.000244140625,-4434.2999267578125,3760.0,2169.199981689453,100.39999961853027,2692.7999877929688,255.0,255.0,,-0.0012551821489042933,-0.05070197729439769,-0.018214183721705243,True,10,9,False,20.0,False,
36,3317,86,True,True,1,1411.1977401640936,-380.3900146484375,4538.080078125,414.1000061035156,559.0999984741211,9339.199829101562,-405.09998321533203,5220.3997802734375,787.9000091552734,-604.0999984741211,1.0,0.6235731454400395,-0.782639319842472,0.06014384706523332,2535427061764412,thepaintedwall,36.0,-478.3800048828125,4477.68017578125,292.8500061035156,-7126.300048828125,13305.699462890625,1687.8999328613281,3671.099853515625,2640.2999877929688,3130.7000732421875,128.0,0.0,False,0.7711321108849257,3.089758077525222,2.5667356988143535,True,6,73.20596139661727,True,4,False,,bdfa8c675db,poohcheese3,5.0,2524.35009765625,-762.989990234375,17.010000228881836,-13946.800537109375,6806.500244140625,2.5999999046325684,-3.100000023841858,1.5000000596046448,-965.6999969482422,255.0,128.0,False,-0.00959029493480258,0.5217948660606441,0.00013652332414169362,True,10,10,255.0,False,False,,enpitsu,76561198039309853,27,111.7699966430664,1363.47998046875,16.65999984741211,4885.199890136719,-6053.599853515625,53.80000114440918,17.40000009536743,-19.299999475479126,203.1999969482422,128.0,128.0,False,-0.016686055084265492,-2.2922387411069196,-0.0018436508177665306,True,8,False,8,118.0,False,,games5425898691,bf81d8692db,17.0,-557.4000244140625,3311.610107421875,17.010000228881836,2833.599853515625,7532.5,2.5999999046325684,-0.5000000074505806,-1.2999999523162842,-69.00000095367432,255.0,128.0,,-0.009522866606336349,1.9402347685181571,0.00012221938367165474,True,10,10,False,0.0,False,
37,3591,87,False,False,1,5205.803478838131,7.380000114440918,10.600000381469727,94.33999633789062,11042.80029296875,22876.4990234375,3497.0999145507812,-998.8999938964844,546.3999938964844,992.0999908447266,1.0,0.004582205201066592,-0.008251285872845293,0.008316172798549753,2535427061764412,thepaintedwall,36.0,-54.709999084472656,-146.97000122070312,48.88999938964844,9532.80029296875,14371.500244140625,3232.6998901367188,3392.60009765625,-2569.7000122070312,3483.699951171875,128.0,37.0,,0.020236753417963993,2.1921725176899605,0.021306965472365925,True,3,0.0,False,False,False,,bdfa8c675db,poohcheese3,5.0,3040.7900390625,-3916.27001953125,22.350000381469727,16661.99951171875,-5164.7998046875,-2241.3999938964844,-3802.7999877929688,3954.7000122070312,-385.0,255.0,246.0,,-0.05321636956226267,-2.2711091414675035,0.3417530362548145,True,4,4,255.0,False,False,,enpitsu,76561198039309853,26,54.33000183105469,3687.330078125,17.049999237060547,406.89998626708984,-12020.400390625,3.0000001192092896,-0.0,-0.5000000074505806,-318.0999946594238,255.0,128.0,False,-0.01672353782728348,-1.5779020013729805,0.00012802580314474546,True,False,False,False,51.0,False,,games5425898691,bf81d8692db,17.0,101.61000061035156,342.29998779296875,76.63999938964844,-4233.599853515625,-22442.900390625,2122.5999450683594,5437.8997802734375,-823.0000305175781,41.500000953674316,128.0,123.0,,-0.6342925737855682,-1.4680597669987219,0.027296933357608504,True,4,3,False,0.0,False,
38,3592,87,False,False,0,5300.849957058851,-59.29999923706055,-94.4000015258789,123.83999633789062,-1991.199951171875,12541.400146484375,9875.2001953125,5554.1998291015625,-1752.2000122070312,1442.4000549316406,0.0,-0.13923172228457892,0.09490583550826796,0.3326231995241396,bf81d8692db,games5425898691,17.0,-101.61000061035156,-342.29998779296875,76.63999938964844,4233.599853515625,22442.900390625,2122.5999450683594,-5437.8997802734375,823.0000305175781,41.500000953674316,128.0,123.0,,0.6342925737855682,1.4680597669987219,0.027296933357608504,True,4,0.0,False,3,False,,76561198039309853,enpitsu,27.0,-55.790000915527344,-3575.52001953125,17.049999237060547,-17.40000009536743,12339.3994140625,3.0000001192092896,0.0,-0.5000000074505806,-73.60000133514404,255.0,128.0,False,0.016724243397362504,1.563661870994948,6.998485142760416e-05,True,False,False,51.0,False,False,,poohcheese3,bdfa8c675db,5,-3168.02001953125,3985.840087890625,14.90999984741211,-11656.700439453125,9482.100219726562,212.60000228881836,298.29999923706055,-235.20000457763672,537.2999954223633,255.0,255.0,,0.009403153137850033,2.244321732798292,0.004819838935229393,True,4,False,4,255.0,False,,thepaintedwall,2535427061764412,36.0,54.709999084472656,146.97000122070312,48.88999938964844,-9532.80029296875,-14371.500244140625,3232.6998901367188,-3392.60009765625,2569.7000122070312,3483.699951171875,128.0,37.0,,-0.020236753417963993,-2.1921725176899605,0.021306965472365925,True,4,False,False,0.0,False,
39,3593,87,False,False,1,5127.997534909328,68.19000244140625,79.26000213623047,149.47000122070312,9988.099975585938,7411.500244140625,13324.300537109375,-5596.199951171875,2036.9000244140625,-729.5999908447266,1.0,0.23163369157037764,-0.06547574397227503,0.5436601516164195,2535427061764412,thepaintedwall,36.0,13.119999885559082,-50.439998626708984,73.23999786376953,6326.6998291015625,3761.7001342773438,2979.89990234375,5362.2998046875,-1165.6999969482422,369.39998626708984,128.0,52.0,,0.5614474764155617,1.9804509029709556,0.11829613266446495,True,4,0.0,False,False,False,,bdfa8c675db,poohcheese3,5.0,3186.800048828125,-4002.199951171875,15.3100004196167,11156.700439453125,-9912.39990234375,237.29999542236328,-110.20000457763672,112.10000038146973,852.3000335693359,255.0,255.0,True,-0.00902605388206282,-2.2571988646205745,0.001653636156554035,True,4,4,255.0,False,False,,enpitsu,76561198039309853,27,55.790000915527344,3575.52001953125,17.049999237060547,17.40000009536743,-12339.3994140625,3.0000001192092896,-0.0,0.5000000074505806,-73.60000133514404,255.0,128.0,False,-0.016724243397362504,-1.563661870994948,6.998485142760416e-05,True,False,False,False,51.0,False,,games5425898691,bf81d8692db,17.0,101.61000061035156,342.29998779296875,76.63999938964844,-4233.599853515625,-22442.900390625,2122.5999450683594,5437.8997802734375,-823.0000305175781,41.500000953674316,128.0,123.0,,-0.6342925737855682,-1.4680597669987219,0.027296933357608504,True,4,3,False,0.0,False,
40,3594,87,False,False,0,5252.765419257562,-118.5999984741211,-54.91999816894531,206.66000366210938,-11172.5,11442.7001953125,12208.900146484375,4832.5,-900.0,3440.4000854492188,0.0,-0.26493668600298603,0.17513330941915778,0.6573754459891333,bf81d8692db,games5425898691,17.0,-76.91000366210938,-174.1199951171875,87.55999755859375,-639.0000152587891,6111.9000244140625,474.59999084472656,532.599983215332,-2501.999969482422,4868.800048828125,128.0,128.0,,1.1962600235121241,1.5940506578563318,-0.11474010796176405,True,4,0.0,False,3,False,,76561198039309853,enpitsu,27.0,-55.310001373291016,-3471.469970703125,17.049999237060547,97.70000457763672,12603.499755859375,3.0000001192092896,0.0,-0.3999999910593033,-20.09999990463257,255.0,128.0,False,0.016724334198249542,1.5604558275048954,4.317471434415088e-05,True,False,False,51.0,False,False,,poohcheese3,bdfa8c675db,5,-3186.800048828125,4002.199951171875,15.3100004196167,-11156.700439453125,9912.39990234375,237.29999542236328,110.20000457763672,-112.10000038146973,852.3000335693359,255.0,255.0,True,0.00902605388206282,2.2571988646205745,0.001653636156554035,True,4,False,4,255.0,False,,thepaintedwall,2535427061764412,36.0,-34.91999816894531,45.400001525878906,84.52999877929688,-9395.999755859375,-3937.9998779296875,3376.4999389648438,-3671.4999389648438,-81.70000076293945,-187.60000228881836,128.0,89.0,,-0.8353816041745967,-2.071001860381255,0.20495000939018782,True,4,3,False,0.0,False,
41,3595,87,False,False,1,5143.959918974258,142.9499969482422,51.459999084472656,226.3699951171875,17553.1005859375,1650.5999755859375,12168.299560546875,5912.7001953125,-556.8999862670898,-853.7999725341797,1.0,0.2357883531837972,-0.18613474735277732,0.5506982314949174,2535427061764412,thepaintedwall,36.0,34.91999816894531,-45.400001525878906,84.52999877929688,9395.999755859375,3937.9998779296875,3376.4999389648438,3671.4999389648438,81.70000076293945,-187.60000228881836,128.0,89.0,,0.8353816041745967,2.071001860381255,0.20495000939018782,True,4,0.0,False,3,False,,bdfa8c675db,poohcheese3,5.0,3258.199951171875,-4070.889892578125,16.469999313354492,10624.100341796875,-10375.999755859375,114.30000305175781,5.299999713897705,1.4000000059604645,1661.6000366210938,255.0,255.0,False,-0.009257119417965011,-2.3493796099009123,-0.0006143262988207366,True,4,4,255.0,False,False,,enpitsu,76561198039309853,27,55.310001373291016,3471.469970703125,17.049999237060547,-97.70000457763672,-12603.499755859375,3.0000001192092896,-0.0,0.3999999910593033,-20.09999990463257,255.0,128.0,False,-0.016724334198249542,-1.5604558275048954,4.317471434415088e-05,True,False,False,False,51.0,False,,games5425898691,bf81d8692db,17.0,76.91000366210938,174.1199951171875,87.55999755859375,639.0000152587891,-6111.9000244140625,474.59999084472656,-532.599983215332,2501.999969482422,4868.800048828125,128.0,128.0,,-1.1962600235121241,-1.5940506578563318,-0.11474010796176405,True,4,3,False,0.0,False,
42,3697,91,False,False,1,4834.298780816875,2649.969970703125,635.1099853515625,288.94000244140625,-806.9999694824219,26104.89990234375,-3465.7998657226562,-5654.1998291015625,63.80000114440918,2006.300048828125,1.0,-0.16361715767637636,0.8672892561937886,-2.5567220025587374,bdfa8c675db,poohcheese3,5.0,2633.300048828125,362.69000244140625,228.6999969482422,-5203.0999755859375,16611.99951171875,3705.1998901367188,-22.5,4020.4998779296875,-1062.2000122070312,255.0,15.0,,0.12125548699016621,1.6859576847907185,0.3187681424477503,True,6,209.82825803756714,True,4,4,,2535427061764412,thepaintedwall,36.0,4079.77001953125,-432.2099914550781,351.45001220703125,-134.60000038146973,-9696.699829101562,6270.9002685546875,2301.9000244140625,290.79999923706055,32.69999980926514,254.0,0.0,,0.5420855514050733,-1.568335875533133,1.5867611171793745,True,6,6,255.0,False,False,,enpitsu,76561198039309853,27,2651.110107421875,758.1900024414062,112.41999816894531,-9237.999877929688,-12279.49951171875,3916.6000366210938,1416.1000061035156,-3992.39990234375,-1100.5999755859375,255.0,0.0,,-0.06530293542355813,-1.1125400425225087,0.04051664733794914,True,2,False,1,12.0,False,,games5425898691,bf81d8692db,17.0,-3452.9599609375,-265.3699951171875,17.010000228881836,-14961.99951171875,6290.8001708984375,2.800000011920929,-0.7000000029802322,0.3999999910593033,-1909.6000671386719,255.0,0.0,,-0.009603622605184124,0.4515423507950335,-9.688213644254057e-05,True,6,6,False,,False,
43,3698,91,False,False,0,6147.565944039995,-2676.530029296875,-744.0700073242188,331.8900146484375,-8756.699829101562,-15426.199951171875,12903.399658203125,5345.9002685546875,-1968.0000305175781,1883.5000610351562,0.0,0.37184043270541806,-0.5595566914327083,-2.0848553653643473,76561198039309853,enpitsu,27.0,-2549.139892578125,-625.47998046875,143.75,9445.499877929688,11819.200439453125,1670.3999328613281,944.4999694824219,5231.400146484375,1410.3999328613281,255.0,0.0,,0.3325589184852571,1.2954843835169993,0.6263160636953868,True,2,12.0,False,1,False,,bf81d8692db,games5425898691,17.0,3605.14990234375,181.3300018310547,17.010000228881836,13148.599853515625,-8996.400146484375,2.800000011920929,0.3999999910593033,-0.29999999329447746,-2002.7000427246094,255.0,0.0,,0.009604545779114928,-0.6648674992149354,-6.849019591128663e-05,True,6,6,255.0,False,False,190.0,poohcheese3,bdfa8c675db,5,-2573.639892578125,-535.0599975585938,259.239990234375,5687.5,-15471.99951171875,2072.100067138672,-1542.8999328613281,-4963.699951171875,-1797.2000122070312,255.0,128.0,,-0.09321706635458146,-1.9266637397314548,0.8540453133157903,True,6,4,4,206.71428803731035,True,,thepaintedwall,2535427061764412,36.0,-4079.090087890625,544.760009765625,404.2799987792969,23.499999046325684,10909.7998046875,3638.2998657226562,-2315.8999633789062,-53.09999942779541,21.90000057220459,255.0,0.0,,-0.29219702691546895,1.578546456024054,1.570375942488318,True,6,6,False,255.0,False,
44,3799,94,False,True,1,1966.3041145537336,2855.179931640625,4972.77001953125,502.1000061035156,997.6999664306641,27857.099609375,-6250.0,-5600.3997802734375,-301.1000061035156,2131.6000366210938,1.0,0.035826865060413195,-0.07877585301331899,0.8375174304655179,bdfa8c675db,poohcheese3,5.0,2843.60009765625,4797.18994140625,491.8500061035156,4558.0999755859375,15205.799560546875,2118.6000061035156,-1912.2999572753906,-1428.0000305175781,4955.10009765625,255.0,255.0,,-0.10800699468530889,1.0019116456541257,-0.36894220618532847,True,8,107.80012037420786,True,4,6,,2535427061764412,thepaintedwall,36.0,677.0700073242188,824.7999877929688,17.0,-2236.999969482422,13718.1005859375,4.000000059604645,-0.3999999910593033,3.1999999284744263,-1623.3000183105469,255.0,101.0,False,-0.009569167470383486,1.475487309799849,2.8626109542903282e-05,True,6,6,227.0,False,False,,enpitsu,76561198039309853,27,-2314.25,176.6199951171875,17.059999465942383,-38.499999046325684,17120.899658203125,1.8000000715255737,-0.0,-1.0999999940395355,-109.30000305175781,255.0,128.0,,-0.016770548677401218,1.5808473404077015,0.00012172034579212887,True,4,False,4,31.0,False,,games5425898691,bf81d8692db,17.0,-566.8599853515625,4961.56982421875,17.0,17084.49951171875,-17.5,3.8999998569488525,0.3999999910593033,0.5000000074505806,-2.5999999046325684,255.0,128.0,,-0.009554199284461596,-3.140152064620162,-3.385618789761974e-05,True,6,6,False,255.0,False,
45,3837,96,False,False,0,10135.869659080372,-2181.1201171875,-4914.06982421875,247.52000427246094,-30459.09912109375,2452.2000122070312,3442.0999145507812,-362.2999954223633,3092.2000122070312,-1846.300048828125,0.0,-1.0899624727416555,0.04860029784559792,-2.4782463932150436,bf81d8692db,games5425898691,17.0,-1867.5400390625,-4920.990234375,194.39999389648438,-22903.89892578125,771.9999694824219,1952.4000549316406,-688.3000183105469,-4232.699890136719,-6.000000238418579,255.0,128.0,,-0.3945736766534562,2.980779605365294,0.04771308864245334,True,8,211.1087053309205,True,7,False,,76561198039309853,enpitsu,27.0,1686.5899658203125,-2397.25,17.059999465942383,-10057.899780273438,-12488.00048828125,2.3000000417232513,0.0,-0.19999999552965164,-2036.6999816894531,255.0,0.0,,0.01677977900600917,-2.3129534718606695,-2.8786427902166742e-05,True,4,4,92.0,False,False,,poohcheese3,bdfa8c675db,5,-2802.97998046875,-4912.7001953125,296.6199951171875,1431.6000366210938,975.1999664306641,-5807.19970703125,-529.3000030517578,-3103.3999633789062,1812.8999328613281,255.0,152.0,,-0.5803839314421796,0.1998086065535305,-0.4994210304179654,True,8,6,4,112.0,False,,thepaintedwall,2535427061764412,36.0,159.22999572753906,-1906.1500244140625,17.0,4250.199890136719,8836.599731445312,4.300000071525574,0.0,0.3999999910593033,2508.9999389648438,254.0,230.0,False,0.009518499438833284,1.1913683507979433,-7.202291451980081e-05,True,6,6,False,227.0,False,
46,3842,96,False,False,1,1829.6414293705725,2705.679931640625,4870.47021484375,298.8500061035156,7341.7999267578125,-3698.699951171875,9693.099975585938,-156.19999885559082,5961.400146484375,660.8999633789062,1.0,0.7008569782614573,0.16860828097656194,-2.5812579217628477,bdfa8c675db,poohcheese3,5.0,2768.449951171875,4888.7001953125,137.74000549316406,81.80000305175781,-911.3999938964844,-7509.4000244140625,1092.699966430664,5358.800048828125,-581.8000030517578,255.0,255.0,,0.9632803489345128,-1.0546919866010054,-1.193180000989237,True,8,112.0,False,4,6,,2535427061764412,thepaintedwall,36.0,-195.88999938964844,1735.56005859375,17.0,-88.69999885559082,-10274.599609375,4.300000071525574,0.19999999552965164,-0.09999999776482582,2390.0,255.0,232.0,False,-0.009516635879608945,-1.6163562462088303,-1.2116039443878567e-05,True,6,6,227.0,False,False,,enpitsu,76561198039309853,27,-1478.25,2575.280029296875,17.059999465942383,13320.6005859375,7881.9000244140625,2.3000000417232513,-0.0,-0.0,-2074.600067138672,255.0,0.0,,-0.016763680284029355,2.673583692982322,8.398613807739785e-06,True,4,False,4,92.0,False,,games5425898691,bf81d8692db,17.0,2408.06005859375,4911.7998046875,212.8699951171875,20732.60009765625,-179.0999984741211,-168.89999389648438,-1039.800033569336,5400.7000732421875,27.899999618530273,255.0,0.0,,-1.2240272542181216,2.9382119521773835,0.04205954257019079,True,8,7,False,203.0,False,
47,3931,99,False,False,0,8926.73916730249,-3910.050048828125,-3262.510009765625,106.7699966430664,-4892.699890136719,13174.599609375,-2877.6998901367188,-573.6999893188477,-4081.099853515625,4360.5999755859375,0.0,-0.016746111239244483,0.1401081812961776,2.2484880871795303,bf81d8692db,games5425898691,17.0,-3807.35009765625,-3347.340087890625,14.039999961853027,8362.80029296875,11547.900390625,-35.79999923706055,-281.8000030517578,-992.6000213623047,1872.2999572753906,255.0,255.0,,0.006648731210673207,0.978248109125927,-0.02251490078990071,True,8,182.0,False,8,False,,76561198039309853,enpitsu,27.0,-2389.169921875,-4304.22998046875,17.059999465942383,-11938.699951171875,6217.39990234375,2.5,-0.19999999552965164,0.0,-2272.7000427246094,255.0,0.0,,0.016733992799342297,2.596316596251548,-3.496539675460252e-05,True,4,4,153.0,False,False,,poohcheese3,bdfa8c675db,5,-2652.330078125,-3740.18994140625,17.010000228881836,11725.699462890625,2481.9000244140625,2.199999988079071,-6.000000238418579,-0.9000000357627869,396.8000030517578,0.0,93.0,False,0.009624380607389741,-2.9564499498673658,0.00027042596122294567,True,8,6,4,255.0,False,,thepaintedwall,2535427061764412,36.0,-2257.68994140625,1147.3299560546875,17.0,-6576.199951171875,12093.299560546875,4.1999998688697815,-0.29999999329447746,0.5999999865889549,-2181.999969482422,222.0,32.0,False,0.009577723408201094,2.0055271778146837,-6.4619633092795e-05,True,6,6,False,255.0,False,
48,3955,100,False,False,0,8117.895580048267,-3959.080078125,-2377.830078125,296.3999938964844,3837.5,8575.0,10936.400146484375,-2296.3999938964844,4761.400146484375,2837.9998779296875,0.0,0.8188816811652685,-0.9075962803357659,2.1077776575897516,bf81d8692db,games5425898691,17.0,-4047.050048828125,-2398.330078125,134.02999877929688,-6268.499755859375,3725.10009765625,10450.799560546875,1366.300048828125,4986.499938964844,1875.5000305175781,255.0,255.0,,-1.0127202188320825,2.73761974077912,0.33310198822325765,True,8,147.53772047001823,True,8,False,,76561198039309853,enpitsu,27.0,-3050.5,-3298.679931640625,17.059999465942383,-9729.7998046875,9594.000244140625,2.3000000417232513,0.5999999865889549,-0.5000000074505806,-1305.2000427246094,255.0,0.0,,0.016732350737137965,2.3764169026995337,-0.0004005270890978888,True,4,4,153.0,False,False,,poohcheese3,bdfa8c675db,5,-2114.780029296875,-3548.260009765625,17.010000228881836,-2165.5999755859375,-786.1000061035156,2.5,0.0,-0.3999999910593033,-1280.3999328613281,255.0,15.0,False,0.009487094576817637,-2.659941160951863,-0.00010874765337387049,True,8,6,4,255.0,False,,thepaintedwall,2535427061764412,36.0,-3196.6201171875,1790.0899658203125,17.0,-13362.60009765625,3217.3001098632812,4.000000059604645,-4.099999964237213,0.9000000357627869,-1716.3999938964844,227.0,96.0,False,0.009574107936205159,2.8732169685805418,-0.00025274075294271837,True,6,6,False,255.0,False,
49,4097,105,False,False,1,6643.8965364310125,2085.5400390625,-1396.5400390625,373.1099853515625,-10013.900146484375,23142.900390625,11695.400390625,5727.60009765625,-967.6999664306641,1502.5999450683594,1.0,-0.4711444788544217,-0.4060135308866358,2.9917620074042697,2535427061764412,thepaintedwall,36.0,2129.5,-1533.6700439453125,248.69000244140625,-1543.699951171875,20095.699462890625,-974.1000366210938,-4332.099914550781,1994.6000671386719,2739.2999267578125,128.0,87.0,,-0.19799811866560404,1.474692647949597,0.5403208219631674,True,8,153.0,False,7,False,,bdfa8c675db,poohcheese3,5.0,3730.75,-2434.739990234375,16.559999465942383,-8190.9002685546875,-16361.8994140625,86.40000343322754,1.0999999940395355,-190.79999923706055,440.60001373291016,255.0,134.0,,-0.004255611309493142,-1.1098797625536907,-0.011154815710315881,True,8,4,151.90410302531333,True,6,,enpitsu,76561198039309853,27,2771.3798828125,-1450.93994140625,17.059999465942383,6606.6998291015625,14016.400146484375,-3.1999999284744263,1.4000000059604645,2.8999999165534973,-848.0000305175781,255.0,128.0,False,-0.01678777298284577,2.0734316247712465,0.0003451447457237057,False,4,False,4,61.18035248530808,True,,games5425898691,bf81d8692db,17.0,815.489990234375,324.7699890136719,17.010000228881836,-16936.700439453125,-2895.8999633789062,3.0000001192092896,-0.19999999552965164,-0.0,-1973.699951171875,255.0,0.0,,-0.009588898775197701,-0.09918217249682179,-2.6421713419077554e-05,True,10,10,False,145.0,False,
50,4178,108,False,False,0,10248.828982959696,739.2000122070312,-4977.5400390625,943.469970703125,15777.7001953125,7742.9998779296875,11980.899658203125,-5873.4002685546875,1225.5999755859375,-9.900000095367432,0.0,-0.09568804843469915,0.08766481215177421,-2.524467500644195,bf81d8692db,games5425898691,17.0,681.5800170898438,-4988.3701171875,765.760009765625,-640.0,-22307.60009765625,5564.0997314453125,2347.7999877929688,732.2000122070312,256.00000381469727,255.0,191.0,,-1.0160085730685278,-1.437643601217895,-0.3605682017930812,True,12,0.0,True,10,False,,76561198039309853,enpitsu,27.0,-609.1799926757812,-3624.77001953125,17.059999465942383,19643.900146484375,-9873.699951171875,2.0999999344348907,-4.900000095367432,2.800000011920929,1516.9000244140625,128.0,255.0,False,0.01681208794558285,-0.3900181152795328,-4.875262295085966e-05,True,4,4,202.0,False,False,,poohcheese3,bdfa8c675db,5,-592.52001953125,1632.8900146484375,16.600000381469727,14479.200439453125,-11818.1005859375,87.89999961853027,-12.400000095367432,23.80000114440918,2029.1000366210938,255.0,255.0,False,0.008829996600526998,-0.597535827397601,0.0018923610847953881,True,10,6,6,247.0,False,,thepaintedwall,2535427061764412,36.0,-383.42999267578125,-2770.7900390625,475.010009765625,12343.299560546875,-11533.900146484375,2531.199951171875,-2543.9999389648438,627.400016784668,2285.0,128.0,128.0,,-0.8453641301594658,-0.059606661047186926,-0.5760775386994456,True,10,8,4,147.0,False,
51,4269,111,False,False,0,9200.26114026422,3533.639892578125,-2923.68994140625,203.94000244140625,5829.0997314453125,20418.299560546875,3451.300048828125,-1511.7999267578125,-5303.699951171875,-2363.0999755859375,0.0,-0.4562152303208011,1.1066423287993723,-1.9883664406327393,76561198039309853,enpitsu,27.0,3472.9599609375,-3051.2099609375,97.16999816894531,1249.7000122070312,14325.50048828125,2963.900146484375,-4941.300048828125,-2232.7000427246094,920.8999633789062,255.0,255.0,,0.44899602251632,1.1607957121194865,-0.3367079969195005,True,6,238.0,False,5,False,,bf81d8692db,games5425898691,17.0,2842.739990234375,-3944.75,17.020000457763672,-4754.700012207031,13247.19970703125,1.4000000059604645,0.9000000357627869,-2.7000001072883606,547.7000045776367,255.0,128.0,,0.009589214468096588,1.9540660415982631,-7.469331185531085e-05,True,12,10,,False,False,,poohcheese3,bdfa8c675db,5,2789.68994140625,-445.5799865722656,17.020000457763672,60.70000171661377,-266.1000061035156,1.4000000059604645,-0.9000000357627869,0.0,0.0,178.0,128.0,,0.009582096903422963,-1.3464220119260102,-3.033380953705847e-06,True,10,6,6,230.0,False,,thepaintedwall,2535427061764412,36.0,3470.820068359375,-3304.590087890625,16.989999771118164,4875.799865722656,19792.60009765625,2.8999999165534973,0.0,-0.29999999329447746,1956.7999267578125,255.0,242.0,,0.009590803751374428,1.3979511439510632,3.442273683624898e-05,,10,8,4,0.0,False,
