,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_double_jump_active,opp_2_dodge_active,opp_2_jump_active,opp_2_boost_collect,opp_2_handbrake
10,1158,26,False,False,0,1344.1426035203592,-2178.080078125,4736.27978515625,119.19000244140625,22693.1005859375,5661.300048828125,3209.5001220703125,4994.2999267578125,-1022.5,-260.49999237060547,0.0,-0.09602189222734021,-2.5358968590219955,-0.21869518401780452,76561198039309853,enpitsu,34.0,-2352.5,4705.5400390625,17.030000686645508,17884.000244140625,12397.5,5.899999737739563,-0.7000000029802322,-0.7999999821186066,-1305.0,255.0,0.0,False,0.01679333024086809,0.5903696683794597,-0.00024485836515082205,True,88.0,False,False,4,4,,bf81d8692db,games5425898691,19.0,-2391.929931640625,-4445.85009765625,17.010000228881836,22429.09912109375,-5092.39990234375,0.5000000074505806,0.0,0.0,1977.8999328613281,255.0,255.0,,0.009601835694338172,-0.14468193287539968,1.2754153218163338e-05,True,6,10,False,217.44845595411078,True,,S6_RPG,2440567332872490072,38.0,-4079.3798828125,-2093.159912109375,357.92999267578125,83.50000381469727,5096.300048828125,6276.7999267578125,-2424.2999267578125,-118.00000190734863,34.700000286102295,255.0,0.0,,-0.8922040951426676,1.5868251668364555,1.5609244426145166,True,0.0,False,6,4,6,,xxnawaf556,5828471291818937864,38.0,-2611.22998046875,4491.56982421875,17.010000228881836,18694.300537109375,13110.999755859375,2.3999999463558197,-0.9000000357627869,-0.5000000074505806,-180.49999237060547,250.0,128.0,0.00959152355254408,0.5909895468505912,0.00015086294229514768,True,111.0,False,False,6,6,,False
11,1191,27,False,False,0,1174.0363331558153,232.58999633789062,4816.509765625,128.97000122070312,22195.2001953125,6812.7001953125,4986.9000244140625,4152.60009765625,2643.0999755859375,3430.5999755859375,0.0,0.9424942629457572,-1.9830439437482268,1.0898589032465575,76561198039309853,enpitsu,34.0,133.58999633789062,4691.72021484375,47.7599983215332,22114.89990234375,1739.4000244140625,2727.6998901367188,-147.29999542236328,1498.0000305175781,1092.699966430664,255.0,255.0,,0.03793663054778767,0.27379953982981514,0.002813928068168454,True,36.0,False,False,5,6,,bf81d8692db,games5425898691,19.0,-183.52999877929688,-3048.510009765625,130.38999938964844,16376.400146484375,16005.699462890625,1766.0000610351562,1037.3999786376953,-1001.8000030517578,54.80000019073486,255.0,128.0,,0.0027525145076988727,0.8027183248447602,0.001537370968723435,True,6,12,False,174.0,False,,S6_RPG,2440567332872490072,38.0,-3801.340087890625,-636.5900268554688,439.2799987792969,3126.6000366210938,14603.199462890625,-370.8000183105469,-86.30000114440918,806.2999725341797,4944.100036621094,255.0,255.0,,0.030069456733770955,0.29136398517529033,1.319592387657221,True,,False,8,4,8,,xxnawaf556,5828471291818937864,38.0,-126.30999755859375,4920.56005859375,17.010000228881836,21961.201171875,-1091.6999816894531,2.5999999046325684,1.1999999731779099,0.3999999910593033,-85.69999694824219,251.0,128.0,0.009556986934130627,-0.055040212320327034,-3.1010926880984165e-05,True,111.0,False,False,6,6,,
12,1285,31,False,False,0,5302.608132299365,4002.080078125,3108.6298828125,257.0799865722656,-889.8000335693359,-8110.2001953125,-3930.8999633789062,1250.0,551.1999893188477,5842.2998046875,0.0,-0.02020953723220341,2.4196769325184913,-1.938953961670022,bf81d8692db,games5425898691,19.0,3964.739990234375,2934.919921875,237.6999969482422,379.59999084472656,22859.89990234375,2506.0000610351562,-951.2000274658203,-397.99999237060547,-231.39999389648438,255.0,128.0,,-0.3491378270114132,1.9593886175979551,-0.6435071352239199,True,217.49778039993782,True,False,6,14,,76561198039309853,enpitsu,34.0,4076.97998046875,3394.929931640625,230.5,1196.6999816894531,-4829.89990234375,8125.3997802734375,-498.1999969482422,-2128.9999389648438,-525.9000015258789,255.0,0.0,False,-1.0236127690147845,-1.4030300749649065,1.3918252611839885,True,6,6,False,0.0,False,,S6_RPG,2440567332872490072,37.0,-2571.8701171875,4357.919921875,17.059999465942383,15262.19970703125,6815.7000732421875,1.8000000715255737,-1.899999976158142,-0.7000000029802322,-495.60001373291016,255.0,96.0,False,0.01676316402074577,0.39632274948143675,0.00012499014352157473,True,255.0,False,9,4,8,,xxnawaf556,5828471291818937864,37.0,4079.610107421875,3419.330078125,358.7300109863281,-123.69999885559082,-4911.7999267578125,8621.500244140625,-261.49999618530273,-44.000000953674316,213.4000015258789,246.0,128.0,-1.0432757717885495,-1.5661426442473123,1.5448444105051238,True,255.0,False,False,6,6,,
13,1306,32,False,False,0,4692.180306662464,3696.550048828125,4178.2099609375,152.66000366210938,-6846.500244140625,8225.800170898438,4479.700012207031,-4469.100036621094,-1510.0999450683594,-3707.5,0.0,-0.9525496996665697,-1.9276195349953822,-2.90391313676188,bf81d8692db,games5425898691,19.0,3735.530029296875,4203.2099609375,384.44000244140625,-3306.0000610351562,16001.400146484375,-380.8000183105469,2461.7999267578125,-849.4000244140625,3291.199951171875,255.0,169.0,,0.04618418174296977,-1.8513509507065786,-2.2044921698528768,True,209.0,False,False,6,14,,76561198039309853,enpitsu,34.0,4078.949951171875,2781.510009765625,565.5700073242188,-3.400000035762787,-10212.5,-3878.5000610351562,1491.9999694824219,-4.900000095367432,0.0,255.0,0.0,False,0.30736721795751737,-1.553397073410424,1.5773708417247108,True,6,6,False,0.0,False,,S6_RPG,2440567332872490072,37.0,-1099.6199951171875,4840.759765625,104.33000183105469,20620.70068359375,6465.9002685546875,-143.59999656677246,-345.60001373291016,5484.7998046875,-216.29999160766602,228.0,128.0,False,-1.0995118667625363,2.670604143341236,-2.637954414774131,True,255.0,False,10,4,9,,xxnawaf556,5828471291818937864,37.0,4078.969970703125,2831.050048828125,671.0399780273438,0.19999999552965164,-10554.000244140625,-2702.60009765625,1503.0999755859375,25.499999523162842,5.600000023841858,248.0,0.0,0.2814366024677361,-1.5607344695320826,1.5705492809373551,True,255.0,False,False,6,6,,
14,1311,32,False,False,0,4540.106190254837,3570.81005859375,4327.490234375,220.75,-8225.0,4842.9998779296875,-1925.0999450683594,-1516.1000061035156,-3819.8001098632812,-3390.1998901367188,0.0,-0.8608103647564107,2.4497598773015508,-1.4995762249008144,bf81d8692db,games5425898691,19.0,3612.93994140625,4366.56982421875,367.4700012207031,-8345.0,8265.599975585938,-1553.800048828125,-2023.3000183105469,818.8999938964844,-3987.39990234375,255.0,46.0,,0.00659399120659718,-2.4851527851662727,-2.023128137086737,True,209.0,False,False,6,14,,76561198039309853,enpitsu,34.0,4078.949951171875,2613.159912109375,475.0400085449219,-3.100000023841858,-9948.300170898438,-6737.7001953125,1188.0999755859375,2.0000000298023224,1.4000000059604645,255.0,128.0,False,0.5305594099335113,-1.5515665233109324,1.5815066696525857,False,6,6,False,0.0,False,,S6_RPG,2440567332872490072,37.0,-601.4000244140625,4997.06982421875,90.2300033569336,20619.3994140625,6466.500244140625,-1290.2000427246094,202.60000228881836,3260.8999633789062,-622.2000122070312,128.0,86.0,False,-0.7349044217904332,0.30735230345805264,-0.20781999549007146,True,255.0,False,10,4,10,,xxnawaf556,5828471291818937864,37.0,4078.969970703125,2656.2900390625,599.8800048828125,-2.5999999046325684,-10361.800537109375,-5607.80029296875,1233.7999725341797,-0.09999999776482582,-0.5999999865889549,248.0,0.0,0.5109334822074204,-1.5599113979868893,1.5722643440372026,True,255.0,False,False,6,6,,
15,1322,32,False,False,0,4186.501702285187,3243.8798828125,4516.9501953125,101.11000061035156,-8044.4000244140625,3069.2999267578125,1037.2000122070312,-1898.3000183105469,-4851.300048828125,-2976.6000366210938,0.0,0.19008305342944107,1.238978148953765,-2.742772699264697,bf81d8692db,games5425898691,19.0,3321.340087890625,4662.64990234375,288.260009765625,-8421.199951171875,8502.999877929688,-3327.9998779296875,-1909.9000549316406,-598.3000183105469,-2423.5000610351562,255.0,255.0,,-0.23744970192922585,2.302362110683995,-1.4067577184165017,True,209.0,False,False,6,14,,76561198039309853,enpitsu,34.0,4072.56005859375,2240.489990234375,213.49000549316406,-1189.4000244140625,-11988.800048828125,-6351.6998291015625,-2130.7000732421875,1500.5000305175781,-401.8000030517578,255.0,255.0,False,0.3801759542204326,-1.6611656249310316,1.444368613528236,False,6,6,False,0.0,False,,S6_RPG,2440567332872490072,37.0,105.75,5196.97021484375,15.829999923706055,17780.10009765625,1712.2999572753906,-366.3999938964844,61.79999828338623,684.1999816894531,-296.49999618530273,0.0,0.0,False,0.016487767271272782,0.05622997931427639,-0.0011500506807614957,True,255.0,False,10,4,10,,xxnawaf556,5828471291818937864,38.0,4077.93994140625,2236.10009765625,308.5899963378906,-341.1000061035156,-11455.10009765625,-6699.5001220703125,-1652.2000122070312,1874.2999267578125,935.8000183105469,248.0,0.0,0.47717653564418067,-1.5659085742736554,1.4540386321887726,True,255.0,False,False,6,6,,
16,1344,33,False,False,0,3562.943164987022,2644.81005859375,4743.47998046875,95.4000015258789,-68.89999866485596,-5358.900146484375,3480.2999877929688,-2961.6000366210938,-2588.0999755859375,2929.7000122070312,0.0,-0.08474195155217938,2.082232894076633,-1.4639172151381659,bf81d8692db,games5425898691,19.0,2577.800048828125,4872.25,16.579999923706055,-3473.9999389648438,-5126.300048828125,90.69999694824219,145.39999961853027,61.599998474121094,2039.7000122070312,128.0,255.0,,0.004400321225976364,-2.1536270995901914,0.009385434373936378,True,209.0,False,False,6,14,,76561198039309853,enpitsu,34.0,4058.860107421875,1143.77001953125,167.50999450683594,-1153.0000305175781,-13072.80029296875,-2758.2998657226562,1993.2000732421875,983.7999725341797,-656.3999938964844,255.0,128.0,False,0.2472522803606718,-1.662398539233516,1.1843442740314505,True,6,6,False,0.0,False,,S6_RPG,2440567332872490072,38.0,1101.300048828125,4918.02001953125,51.459999084472656,10471.500244140625,-6037.5,-303.6000061035156,-70.59999942779541,1277.699966430664,-785.2999877929688,255.0,255.0,False,-0.28426129275753664,-0.7550092796399198,0.7184400347755369,True,255.0,False,10,4,10,,xxnawaf556,5828471291818937864,38.0,4078.64990234375,1143.3399658203125,272.8599853515625,-119.30000305175781,-16128.00048828125,-2169.499969482422,1945.2000427246094,367.5,-82.10000038146973,248.0,0.0,0.17499500057848416,-1.568599687451864,1.562139102678853,True,208.0,False,False,6,6,,
17,1369,34,False,False,0,3647.2901100697395,2645.780029296875,4269.06982421875,156.33999633789062,2347.2000122070312,-4644.5001220703125,3145.10009765625,-3633.900146484375,-3892.39990234375,2764.5999145507812,0.0,-0.732669413350178,0.08565825364895899,-0.07497586867897077,bf81d8692db,games5425898691,18.0,2624.449951171875,4258.22021484375,16.56999969482422,4670.5999755859375,-9477.5,-224.89999771118164,-407.99999237060547,374.1999816894531,2365.399932861328,255.0,255.0,,0.005595043005475333,-1.0721022903166935,-0.010006753894485604,True,190.0,False,False,6,14,,76561198039309853,enpitsu,34.0,3226.080078125,422.1099853515625,17.059999465942383,-13095.799560546875,579.7999954223633,-1.899999976158142,-2.7000001072883606,5.0,-2514.600067138672,255.0,128.0,False,0.015541401325023614,3.0379127833550164,0.006859359779235043,True,6,6,False,0.0,False,,S6_RPG,2440567332872490072,38.0,2132.530029296875,4267.72998046875,49.09000015258789,14236.500244140625,-5559.4000244140625,3524.89990234375,151.99999809265137,497.09999084472656,534.0000152587891,255.0,149.0,False,0.02985558830061451,-0.3025426075581056,-0.00122764419238534,True,230.0,False,11,4,10,,xxnawaf556,5828471291818937864,38.0,3184.949951171875,335.6199951171875,17.030000686645508,-14209.49951171875,1952.7000427246094,0.5000000074505806,35.39999961853027,-6.1000001430511475,-826.2999725341797,250.0,0.0,0.009788941733130342,2.926423958571641,-0.006380368011970569,True,208.0,False,False,6,6,,
18,1378,34,False,False,1,9942.489851281105,-2726.300048828125,-4119.16015625,224.83999633789062,-13107.7001953125,11493.800048828125,7931.7999267578125,-407.5,4988.299865722656,-3308.9999389648438,1.0,0.05147294499137703,-2.0805006202235736,-1.8675153989460782,2440567332872490072,S6_RPG,38.0,-2617.9599609375,-4199.83984375,120.81999969482422,-19164.3994140625,1137.5,108.69999885559082,3297.7999877929688,-4352.5,655.2999877929688,255.0,86.0,False,-0.8635441583117538,0.7529887867399722,-1.3084202575130548,True,230.0,False,4,11,12,,5828471291818937864,xxnawaf556,38.0,-2742.8798828125,-512.1699829101562,17.040000915527344,11584.000244140625,-7653.2000732421875,6.9999998807907104,-35.59999942779541,12.200000286102295,-837.0999908447266,250.0,0.0,,-0.009124277711222654,-2.5052895535854867,-0.005839267432538007,True,6,6,False,208.0,False,,enpitsu,76561198039309853,34.0,-2809.110107421875,-571.5800170898438,17.059999465942383,11077.60009765625,-7042.60009765625,-2.0000000298023224,8.999999761581421,5.699999928474426,-1001.1000061035156,255.0,255.0,False,-0.01694052401417018,-2.5159613035264647,0.005832708740630467,True,0.0,False,6,False,6,,games5425898691,bf81d8692db,18.0,-2883.7099609375,-3996.2900390625,17.010000228881836,-7474.7998046875,6310.3997802734375,3.0000001192092896,-5.799999833106995,-0.3999999910593033,-1592.2999572753906,0.0,0.0,-0.009642163804532826,0.7004456732896399,-0.00038042607144238126,True,190.0,False,False,6,14,,
19,1433,36,False,False,0,5029.919781395663,3253.97998046875,2297.860107421875,325.94000244140625,2363.6000061035156,4832.0001220703125,2315.7000732421875,2038.0999755859375,-1975.0,5286.300048828125,0.0,-0.19172556454374765,2.0193289319525665,-1.6285437438106225,bf81d8692db,games5425898691,18.0,3160.840087890625,2205.860107421875,197.86000061035156,2728.699951171875,-6117.60009765625,-231.39999389648438,-5398.0999755859375,-271.5999984741211,-1017.7999877929688,255.0,255.0,,-0.2767981051078137,0.12432584772243874,-1.6028966397497162,True,162.0,False,False,7,16,,76561198039309853,enpitsu,34.0,2640.239990234375,1926.0400390625,22.049999237060547,8580.800170898438,-1083.8999938964844,2995.7000732421875,-1.0000000149011612,2.8999999165534973,2266.0000610351562,255.0,255.0,False,0.016813945084343657,-0.09724015364052499,-2.552417177931561e-06,True,7,8,False,0.0,False,,S6_RPG,2440567332872490072,38.0,3166.68994140625,2406.60009765625,88.05000305175781,-4194.4000244140625,-15651.800537109375,3312.60009765625,2006.199951171875,1136.1000061035156,2775.5999755859375,255.0,255.0,False,0.14039829324089195,-1.9300592223291675,-0.00020345035044463876,True,193.0,False,14,4,13,,xxnawaf556,5828471291818937864,37.0,2285.550048828125,3064.949951171875,28.239999771118164,1754.7999572753906,13933.699951171875,-3008.699951171875,-377.7000045776367,1999.4999694824219,4476.499938964844,248.0,255.0,0.1243689715963602,2.10999935882316,-0.1250012801902279,True,208.0,False,False,8,8,,
20,1491,38,False,False,0,4952.016348469045,3632.47998046875,3136.169921875,163.42999267578125,-15414.100341796875,1293.699951171875,5921.099853515625,-1796.4999389648438,2192.4000549316406,5288.2000732421875,0.0,0.005048793741937795,2.2948526693499782,-2.8015354953966676,76561198039309853,enpitsu,34.0,3772.669921875,3121.050048828125,64.81999969482422,-10992.39990234375,9050.900268554688,285.49999237060547,11.90000057220459,-5415.7000732421875,959.1000366210938,128.0,128.0,,0.6245654788894205,2.227553030280863,-0.6148111352422968,True,,False,False,9,10,,bf81d8692db,games5425898691,19.0,3467.669921875,1726.2900390625,17.010000228881836,-6017.19970703125,4828.999938964844,2.8999999165534973,0.0,-0.19999999552965164,2466.1000061035156,255.0,248.0,,0.009499133440570047,2.4867961828088574,4.3557769717497735e-06,True,8,16,False,162.0,False,,S6_RPG,2440567332872490072,37.0,2580.639892578125,670.47998046875,17.049999237060547,-437.20001220703125,7560.999755859375,3.100000023841858,-0.29999999329447746,-0.3999999910593033,0.0,255.0,128.0,,0.016615295435408392,1.6285586882132126,3.724987931301483e-05,True,193.0,False,14,4,14,,xxnawaf556,5828471291818937864,37.0,1571.260009765625,3608.199951171875,17.020000457763672,5254.6002197265625,7966.6998291015625,1.4000000059604645,-0.5000000074505806,0.0,-3.3000001311302185,128.0,128.0,0.0096081272114695,0.9870729119051539,2.8994476089744502e-05,True,208.0,False,False,8,8,,False
21,1543,40,True,True,0,2425.170770716688,792.8200073242188,3399.5,115.79000091552734,-18829.000244140625,22540.90087890625,651.1000061035156,-3251.6000366210938,-556.1000061035156,5011.700134277344,0.0,-0.22524086886763542,1.3043504340203433,2.9308915015249024,bf81d8692db,games5425898691,19.0,884.0599975585938,3177.610107421875,48.31999969482422,-14951.099853515625,17149.100341796875,3372.0001220703125,167.60000228881836,102.10000038146973,-2387.2999572753906,255.0,0.0,,0.004761997865520561,2.09746807083267,-0.00010689834792639163,True,73.76537641914942,True,False,8,17,,76561198039309853,enpitsu,34.0,1872.8599853515625,4082.929931640625,17.049999237060547,-11749.599609375,5287.80029296875,3.100000023841858,1.0999999940395355,-0.29999999329447746,-137.70000457763672,255.0,255.0,,0.01674087690476024,2.702829855568079,0.00014195394866754467,True,10,10,False,31.0,False,33.0,S6_RPG,2440567332872490072,37.0,1389.9300537109375,3231.60009765625,17.049999237060547,-14698.299560546875,17690.6005859375,-1.4000000059604645,-0.19999999552965164,0.5999999865889549,0.0,255.0,128.0,,0.016795769339038417,2.2640863277467607,-3.313731593838017e-05,True,73.33784076731688,True,14,4,14,,xxnawaf556,5828471291818937864,37.0,1390.5,4344.47021484375,17.020000457763672,-12522.19970703125,5874.2999267578125,-0.7999999821186066,0.0,-0.19999999552965164,2266.0000610351562,255.0,255.0,0.009569203033922826,2.77086834050801,1.1463246664074496e-05,True,126.03482142827846,True,False,8,8,,False
22,1819,41,False,False,0,5213.259165889592,64.08999633789062,15.90999984741211,119.11000061035156,21294.7998046875,16378.599853515625,9685.499877929688,560.8000183105469,3698.2000732421875,-4691.300048828125,0.0,-0.12849843118548845,-0.3266045475986973,-0.17980021675533975,76561198039309853,enpitsu,34.0,54.43000030517578,-173.22000122070312,94.5199966430664,-7577.80029296875,21118.1005859375,2367.5,-4568.900146484375,2851.199951171875,-1115.8999633789062,255.0,0.0,,0.5287620779668618,1.8607472113206935,0.4064950929363083,True,0.0,False,False,1,2,,bf81d8692db,games5425898691,18.0,2794.169921875,-4004.760009765625,17.010000228881836,17653.900146484375,328.80001068115234,2.800000011920929,-0.29999999329447746,0.09999999776482582,1944.9000549316406,255.0,255.0,,0.009582946881845843,0.08616688902550623,4.0534204620322966e-05,True,False,False,False,0.0,False,,S6_RPG,2440567332872490072,38.0,-59.880001068115234,114.73999786376953,94.08999633789062,7956.099853515625,-11443.00048828125,1639.4999694824219,4834.800109863281,2465.0,-893.3999633789062,255.0,144.0,,0.911178015917732,-1.1209834443771463,-0.046678206466965425,True,0.0,False,4,False,3,,xxnawaf556,5828471291818937864,38.0,-2834.169921875,4182.759765625,17.010000228881836,-16414.200439453125,3160.2999877929688,3.400000035762787,0.7999999821186066,0.0,3224.89990234375,243.0,255.0,0.009588023088842402,-3.076761294158818,0.00011119889891001874,True,0.0,False,False,False,False,,False
23,1820,41,False,False,1,5333.923938768224,-212.82000732421875,-77.4000015258789,174.8699951171875,-33965.90087890625,-10282.19970703125,11848.900146484375,-407.2999954223633,-3670.10009765625,-4474.200134277344,1.0,-0.04656761635431099,0.5504747415581598,-0.23814587237839185,2440567332872490072,S6_RPG,38.0,59.880001068115234,-114.73999786376953,94.08999633789062,-7956.099853515625,11443.00048828125,1639.4999694824219,-4834.800109863281,-2465.0,-893.3999633789062,255.0,144.0,,-0.911178015917732,1.1209834443771463,-0.046678206466965425,True,0.0,False,False,3,4,,5828471291818937864,xxnawaf556,38.0,2834.169921875,-4182.759765625,17.010000228881836,16414.200439453125,-3160.2999877929688,3.400000035762787,-0.7999999821186066,-0.0,3224.89990234375,243.0,255.0,False,-0.009588023088842402,3.076761294158818,0.00011119889891001874,True,False,False,False,0.0,False,,enpitsu,76561198039309853,34.0,-14.239999771118164,85.30000305175781,113.33000183105469,4376.9000244140625,-10092.19970703125,659.4000244140625,4991.099853515625,-1928.0000305175781,-1273.0000305175781,255.0,0.0,,-0.8975356296738821,-2.2936918647085274,0.9307302700781248,True,0.0,False,2,False,1,,games5425898691,bf81d8692db,18.0,-2939.110107421875,3989.239990234375,17.010000228881836,-17109.300537109375,-3106.199951171875,2.800000011920929,0.3999999910593033,-0.0,1958.0999755859375,255.0,255.0,-0.00958014176711856,-0.24888750740614668,4.0330190724699626e-05,True,255.0,False,False,False,False,50.0,
24,1916,45,False,False,1,8240.615389513589,436.6000061035156,-3087.800048828125,214.05999755859375,-7913.800048828125,11011.199951171875,-9725.999755859375,-2354.7000122070312,-3561.9000244140625,-4215.10009765625,1.0,-0.2247586996496832,2.5360397176453673,-1.0804109595944122,5828471291818937864,xxnawaf556,38.0,520.8099975585938,-3135.9599609375,218.83999633789062,-12048.1005859375,-71.50000095367432,1565.7000732421875,127.70000457763672,-2753.3999633789062,-3414.7000122070312,122.0,0.0,False,-0.45526430893016606,-0.869168715320177,-1.3589178229298586,True,174.31324747300914,True,False,3,4,,2440567332872490072,S6_RPG,38.0,-4068.47998046875,-576.6799926757812,195.75999450683594,194.20000076293945,-10947.19970703125,-721.9000244140625,2240.500030517578,-320.0,435.60001373291016,255.0,255.0,,-0.08435966485446185,-1.571618456605122,-1.340117983635579,True,6,6,False,255.0,False,,enpitsu,76561198039309853,34.0,992.969970703125,-1205.3800048828125,17.059999465942383,7801.9000244140625,9237.000122070312,1.8000000715255737,-0.7999999821186066,-1.0000000149011612,791.9999694824219,255.0,128.0,,-0.01671792271833891,2.2106006623332077,-0.00028995119803785417,True,31.0,False,2,False,2,,games5425898691,bf81d8692db,19.0,1340.3399658203125,1913.719970703125,17.010000228881836,18569.200439453125,-7966.500244140625,2.800000011920929,0.3999999910593033,-0.29999999329447746,-1828.6000061035156,255.0,0.0,-0.009599948109659867,-2.6805907159705074,-0.00010832620749511846,True,156.0,False,False,False,False,,
25,1979,47,False,False,0,4381.43373196594,1046.2900390625,1212.5999755859375,163.24000549316406,24476.298828125,18442.099609375,5018.399963378906,499.39998626708984,5843.499755859375,-1265.999984741211,0.0,-0.3570193337064594,-3.0188439637439015,-1.968323015956307,bf81d8692db,games5425898691,19.0,842.3699951171875,1012.4000244140625,119.45999908447266,18410.400390625,13487.900390625,2431.4999389648438,-193.79999160766602,138.80000114440918,242.90000915527344,255.0,0.0,,0.01945210778479627,0.9479335075349629,-0.00025046360594519704,True,139.0,False,False,False,4,,76561198039309853,enpitsu,34.0,-3675.06005859375,57.06999969482422,17.059999465942383,-14547.900390625,-4978.999938964844,2.3999999463558197,0.3999999910593033,0.19999999552965164,2056.300048828125,255.0,255.0,,0.01678243901727517,-2.7485715461873776,5.7110945114722283e-05,True,2,2,False,255.0,False,,S6_RPG,2440567332872490072,40.0,1275.8499755859375,3053.7900390625,17.040000915527344,-5921.7999267578125,21472.2998046875,4.600000083446503,-0.19999999552965164,1.1999999731779099,-1419.2999267578125,255.0,58.0,,0.016782966818768088,1.7797526813407956,1.8412496730914047e-05,True,193.0,False,6,False,6,,xxnawaf556,5828471291818937864,40.0,1291.5999755859375,4228.35986328125,43.529998779296875,8630.599975585938,5120.8001708984375,-3043.800048828125,-962.9000091552734,-702.6999664306641,1623.0000305175781,128.0,224.0,-0.03055881067951494,-0.4083289683949188,-0.3053298725786932,True,166.0,False,False,6,4,,
26,2040,49,False,False,1,10475.539800347386,-2683.10009765625,-4705.14990234375,112.80000305175781,-8374.600219726562,-25616.69921875,3952.39990234375,614.3000030517578,2546.7999267578125,5397.80029296875,1.0,1.2352564381548412,3.0554417984991846,-1.4131085577278293,2440567332872490072,S6_RPG,40.0,-2553.639892578125,-4498.93994140625,78.0999984741211,-13043.499755859375,-6545.9002685546875,3234.4000244140625,1412.8999328613281,-4676.199951171875,112.10000038146973,255.0,43.0,,-0.15018268397376705,-0.8841964892621328,0.0334391820482078,True,224.0,False,False,7,8,,5828471291818937864,xxnawaf556,40.0,-2828.14990234375,-5004.18017578125,67.19000244140625,9804.000244140625,-2338.8999938964844,-1802.7000427246094,215.0,-1077.7999877929688,713.3999633789062,255.0,128.0,,-0.18268732821927652,-2.8913482380394564,-0.7535074315902944,True,6,4,False,134.67097641832083,True,,enpitsu,76561198039309853,34.0,2280.469970703125,914.2100219726562,17.059999465942383,-13919.3994140625,-2243.300018310547,1.8000000715255737,0.5999999865889549,-0.19999999552965164,-1.5000000596046448,255.0,128.0,,-0.016735982564027353,-0.15958676932488117,4.477610522905664e-05,True,255.0,False,2,False,2,,games5425898691,bf81d8692db,19.0,-3258.919921875,-2691.81005859375,17.010000228881836,16943.599853515625,-2701.7999267578125,2.0000000298023224,-2.3000000417232513,-0.0,715.0,255.0,128.0,-0.009600199472864196,-3.0414155787050032,-0.00018417636153514203,True,95.0,False,False,4,4,,
