,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_dodge_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect
47,2498,75.0,False,False,0,2503.428877588116,1593.3699951171875,4875.06005859375,682.2000122070312,-15194.7998046875,9932.7001953125,2498.300018310547,-4785.10009765625,-478.3000183105469,1658.3000183105469,0.0,-0.38877164492876415,-1.1300998693873376,3.1342970868603266,bb61a62354b,lelis-luna,7.0,1690.949951171875,4815.259765625,527.280029296875,-8193.499755859375,6122.1002197265625,4514.5001220703125,124.89999771118164,-23.599998950958252,1.0000000149011612,255.0,127.0,,-1.5041159197254697,1.4883503310829123,0.8836916625169596,True,14,12,False,37.0,False,,7989489015954364942,AndyGandiii,7.0,2413.85009765625,421.9700012207031,17.049999237060547,-6339.0997314453125,10776.99951171875,3.1999999284744263,-1.2999999523162842,1.1999999731779099,682.3000335693359,128.0,145.0,,0.016820857356347627,2.098651629678001,0.00013551182702782255,True,255.0,False,12,6,8,,enpitsu,76561198039309853,28,857.010009765625,4827.43994140625,511.45001220703125,-7387.8997802734375,-2776.400146484375,-14812.39990234375,-142.60000228881836,-2192.7000427246094,1545.7000732421875,,128.0,,-0.2609681009152438,0.13231247794602696,0.8766838495734433,True,False,16,142.0,False,16,,games5425898691,bf81d8692db,19.0,923.260009765625,4910.10009765625,227.61000061035156,20227.80029296875,-699.8000335693359,3352.9000854492188,-565.6999969482422,-638.1999969482422,676.6999816894531,255.0,108.0,,-0.8336914668168194,0.3368551883519857,-0.2839660805618421,True,16,False,22,191.41159592905353,True,
48,2566,78.0,False,False,0,1299.8181749940356,-810.1500244140625,3843.02001953125,294.9200134277344,-1688.699951171875,21529.3994140625,6053.699951171875,4765.199890136719,-989.5999908447266,-3508.9999389648438,0.0,0.06533037824586098,2.5446201138196947,-1.1904503267440127,7989489015954364942,AndyGandiii,7.0,-804.3400268554688,3585.8701171875,230.50999450683594,-9156.099853515625,20611.99951171875,322.5,-2785.0,3720.8999633789062,2940.7000732421875,255.0,12.0,True,-0.35502006795553714,1.9417252455011103,0.7751501408751098,True,14,9,6,149.0,False,,bb61a62354b,lelis-luna,7.0,130.38999938964844,4774.0,17.010000228881836,-5457.2998046875,-8213.099975585938,2.8999999165534973,0.29999999329447746,0.29999999329447746,2071.300048828125,255.0,227.0,,0.009526252198303806,-2.1454293841777186,0.00020021335429826545,True,37.0,False,14,False,12,,enpitsu,76561198039309853,28,-597.8300170898438,4517.8701171875,152.22999572753906,-11410.999755859375,-13609.599609375,3746.9000244140625,-1043.0999755859375,783.1999969482422,236.20000839233398,255.0,255.0,False,-0.37310166413430024,-2.1413389322447896,-0.01551835771921673,True,False,17,45.51203443414421,True,18,,games5425898691,bf81d8692db,19.0,3609.06005859375,4337.740234375,95.6500015258789,-7054.1998291015625,3526.4999389648438,-3063.2998657226562,-1192.6000213623047,1264.8999786376953,280.9000015258789,255.0,128.0,,0.3499641405223748,2.7287293438073887,-0.7802001436093499,True,18,False,22,163.0,False,
49,2571,78.0,False,False,1,9274.592963458424,880.5399780273438,-4134.580078125,429.0199890136719,16582.19970703125,-39.30000066757202,18793.900146484375,4594.2999267578125,-165.10000228881836,-3855.4998779296875,1.0,0.077357569015372,-1.885949816527529,-1.6025375998943925,76561198039309853,enpitsu,28.0,766.22998046875,-4195.77978515625,219.6699981689453,4806.000061035156,18994.7998046875,3128.5000610351562,-2262.899932861328,-4334.700012207031,-2517.7000427246094,255.0,255.0,False,0.5195694330746883,2.027443078655998,-0.6689902222081425,True,18,17,False,46.0,False,,bf81d8692db,games5425898691,19.0,-3473.77001953125,-4393.490234375,50.540000915527344,8989.000244140625,-3269.2999267578125,-2174.1000366210938,1470.7000732421875,-1564.7000122070312,-133.00000190734863,255.0,128.0,,-0.233917561419685,-2.800697994872568,-0.48982155200643895,True,163.0,False,22,False,18,,lelis-luna,bb61a62354b,7,-66.95999908447266,-4636.080078125,17.010000228881836,2886.199951171875,9984.099731445312,2.8999999165534973,-0.09999999776482582,-0.5999999865889549,2343.699951171875,255.0,221.0,,-0.00954056722466869,1.805815846208251,5.6791583614641544e-05,True,False,12,37.0,False,14,,AndyGandiii,7989489015954364942,7.0,942.780029296875,-3869.719970703125,227.22999572753906,9254.099731445312,-18516.300048828125,-155.39999961853027,2697.0999145507812,-3759.2999267578125,2973.599853515625,255.0,53.0,False,0.2172714491088752,-2.2551097413457635,1.806622036438031,True,9,6,14,149.0,False,
50,2684,82.0,False,False,1,8285.553303216802,3207.989990234375,-2816.449951171875,558.5499877929688,4145.899963378906,30157.80029296875,3077.9000854492188,-2195.500030517578,-5338.2000732421875,1637.7999877929688,1.0,-0.01694549100218785,-1.0479842238300716,-2.135007364959603,bf81d8692db,games5425898691,19.0,3228.22998046875,-2987.18994140625,487.0,13767.7001953125,15458.199462890625,3357.2000122070312,-3628.599853515625,-3412.9998779296875,-2331.1000061035156,255.0,255.0,,0.5261337673416049,2.1102545174593055,-0.9482290524766837,True,26,21,False,84.61695482910315,True,,76561198039309853,enpitsu,28.0,,,,,,,,,,,,,,,,True,,,,,,,lelis-luna,bb61a62354b,7,408.75,1389.989990234375,17.010000228881836,6912.9998779296875,11230.6005859375,3.3000001311302185,0.5000000074505806,0.7000000029802322,-3067.5,255.0,0.0,False,-0.009572950647115991,2.3119607950379937,-9.343076239245836e-05,True,False,14,98.0,False,16,,AndyGandiii,7989489015954364942,7.0,3897.219970703125,-1325.1500244140625,58.040000915527344,-2674.4000244140625,-1923.6000061035156,839.3000030517578,-1373.8999938964844,-752.9000091552734,3063.800048828125,255.0,255.0,False,-0.27247054245749425,1.0237226153832812,-0.42761828297680976,False,12,6,16,44.0,False,
51,2784,86.0,False,False,0,9851.279542121478,-2082.639892578125,-4639.5498046875,133.69000244140625,-8015.5999755859375,4873.500061035156,11808.00048828125,169.3000030517578,5435.8001708984375,-2534.199981689453,0.0,0.14997682361127357,1.6792617344392091,2.1619408234302946,bb61a62354b,lelis-luna,7.0,-1948.31005859375,-4673.7900390625,17.010000228881836,-15075.899658203125,-6483.2000732421875,2.3999999463558197,-0.5000000074505806,-0.19999999552965164,-1775.5000305175781,255.0,0.0,,0.009588721057261208,-2.7764881497352247,-0.00014445611024653217,True,16,14,False,53.0,False,,7989489015954364942,AndyGandiii,7.0,-2569.8701171875,-922.1300048828125,37.91999816894531,2385.500030517578,-19196.99951171875,-3247.6998901367188,1225.5999755859375,156.70000076293945,-338.6000061035156,255.0,128.0,False,0.061257982805919944,-1.4596569494218874,-0.26831205661693946,True,,False,18,6,14,,enpitsu,76561198039309853,28,-2692.169921875,4359.22021484375,17.059999465942383,-2466.699981689453,-6604.1998291015625,2.5,0.0,-0.5999999865889549,-2378.3999633789062,255.0,0.0,,0.01664210569397642,-1.9243473157944533,-7.429164574834314e-05,True,False,False,85.0,False,False,,games5425898691,bf81d8692db,19.0,-2718.8798828125,-580.9600219726562,17.0,13235.899658203125,-4845.899963378906,3.8999998569488525,-0.7000000029802322,0.3999999910593033,-162.29999542236328,255.0,80.0,,0.009577413697966716,-0.3459869065629161,-6.892615635147467e-05,True,22,False,26,68.0,False,
52,2882,89.0,False,False,0,8748.075575479099,-3541.010009765625,-3198.6298828125,135.85000610351562,-6899.4000244140625,12873.199462890625,1552.2999572753906,2837.5,5225.9002685546875,798.8999938964844,0.0,0.5070376378940685,1.279589545277451,-1.8087853459438772,bb61a62354b,lelis-luna,7.0,-3459.1298828125,-3294.52001953125,17.010000228881836,-5535.5999755859375,13890.699462890625,2.3999999463558197,0.3999999910593033,-0.7999999821186066,1749.1999816894531,255.0,230.0,,0.009597241327176315,1.9803517205335603,0.00020102844283084067,True,16,14,False,210.0,False,,7989489015954364942,AndyGandiii,7.0,226.85000610351562,-3848.6298828125,17.059999465942383,13688.299560546875,-3940.8999633789062,2.3999999463558197,0.3999999910593033,0.0,-2116.4999389648438,255.0,0.0,False,0.016777603885663954,-0.3387681993767522,-5.066270875786062e-05,True,,False,18,6,14,,enpitsu,76561198039309853,28,-3071.610107421875,615.6500244140625,17.059999465942383,-0.29999999329447746,3.3000001311302185,1.899999976158142,-0.5999999865889549,0.0,0.0,128.0,128.0,,0.0169261350147044,-1.4963511411408716,4.275144439614152e-06,True,False,2,255.0,False,2,,games5425898691,bf81d8692db,19.0,-2767.550048828125,355.2799987792969,17.0,-13365.899658203125,3609.7000122070312,4.099999964237213,2.800000011920929,-0.7999999821186066,-1028.7000274658203,255.0,0.0,,0.009563445969823677,2.8859503032358758,-0.00020110670817310533,True,22,False,26,99.0,False,
53,2918,90.0,False,False,0,7415.911858305377,-3742.6201171875,-1707.81005859375,234.63999938964844,859.8999786376953,11903.499755859375,6158.900146484375,-4050.4000854492188,990.4000091552734,4314.200134277344,0.0,-0.6069209804640394,-1.2553048805447649,2.077607758331981,bb61a62354b,lelis-luna,7.0,-3727.72998046875,-1802.77001953125,78.06999969482422,262.99999237060547,3412.3001098632812,3240.1998901367188,3279.8001098632812,-251.10000610351562,-760.8999633789062,255.0,109.0,,-0.10844202205678463,1.3704078777113746,0.00615904433165377,True,18,15,False,194.0,False,,7989489015954364942,AndyGandiii,7.0,2052.010009765625,-4000.2900390625,17.059999465942383,14057.39990234375,1117.300033569336,1.899999976158142,0.5999999865889549,0.0,0.09999999776482582,255.0,128.0,False,0.016766316776675984,0.07935398555636941,-5.249640133943548e-05,False,,False,18,6,14,,enpitsu,76561198039309853,28,-3456.85009765625,1443.449951171875,16.559999465942383,-2006.300048828125,4782.200012207031,-582.7999877929688,-1477.8999328613281,-357.99999237060547,-53.60000133514404,255.0,0.0,,0.010457137472206076,0.4330480204604857,0.012403463216161566,True,False,2,255.0,False,2,,games5425898691,bf81d8692db,19.0,-3801.5,1644.8199462890625,17.010000228881836,-902.6999664306641,13612.5,2.5999999046325684,0.0,4.300000071525574,-1130.8999633789062,255.0,128.0,,0.009582812808310661,1.567023921363772,0.00012688503750807588,True,22,False,26,99.0,False,
54,3002,93.0,False,False,1,8640.563301935126,3956.389892578125,-2940.429931640625,159.4499969482422,5025.10009765625,959.8000335693359,6000.0,4101.300048828125,-3339.8001098632812,2832.7999877929688,1.0,0.3328058565430136,1.6168463653659866,1.9077086589622474,76561198039309853,enpitsu,28.0,3857.590087890625,-2989.780029296875,20.260000228881836,7225.8001708984375,-2060.7000732421875,887.0999908447266,-304.50000762939453,-2434.7000122070312,1854.4000244140625,128.0,255.0,False,0.07648528663521356,-2.919533032406841,0.03029834932607765,True,2,2,False,255.0,False,,bf81d8692db,games5425898691,19.0,2951.449951171875,-4677.08984375,17.010000228881836,4158.599853515625,-4782.0001220703125,2.800000011920929,-0.0,0.29999999329447746,2360.500030517578,255.0,255.0,,-0.00948269904998585,-2.275892495341106,3.3861378223852296e-05,True,75.0,False,26,False,22,,lelis-luna,bb61a62354b,7,3920.81005859375,-541.6099853515625,33.2400016784668,1665.2000427246094,-10202.19970703125,551.8999862670898,371.8000030517578,-1212.3999786376953,-1080.6999969482422,255.0,35.0,,0.07222382574262368,-1.758324139121291,0.3439108187009259,True,False,16,255.0,False,18,,AndyGandiii,7989489015954364942,7.0,-689.97998046875,4558.3701171875,17.059999465942383,12796.099853515625,-5899.5001220703125,1.899999976158142,-0.7999999821186066,0.19999999552965164,-118.19999694824219,255.0,128.0,False,-0.016779978201227015,-2.6961609236528963,0.00011055042427769279,True,14,6,18,255.0,False,
55,3042,95.0,False,False,0,3765.997183553854,-3965.179931640625,2957.60009765625,340.6700134277344,-8493.200073242188,28999.599609375,-1286.9000244140625,-1759.9000549316406,-673.7999725341797,-13.600000143051147,0.0,0.5636413976277168,-1.5763162791368506,1.4364422388655766,bb61a62354b,lelis-luna,7.0,-3915.139892578125,2835.280029296875,299.510009765625,-4746.7999267578125,19462.60009765625,3006.0000610351562,-808.7999725341797,-5293.2000732421875,1255.8000183105469,255.0,223.0,,-0.5354982488248107,1.8460040976296888,-0.29295844067370347,True,20,17,False,180.033221344794,True,,7989489015954364942,AndyGandiii,7.0,-954.27001953125,-3119.260009765625,17.059999465942383,-9223.800048828125,17303.699951171875,-2.800000011920929,-2.3000000417232513,4.699999988079071,-1603.6000061035156,255.0,113.0,,0.016785716811715635,2.006686800455063,-7.260420476884138e-05,True,228.2587438732065,True,18,6,14,,enpitsu,76561198039309853,28,-3739.830078125,3060.139892578125,117.0199966430664,-7411.5997314453125,-963.1999969482422,2157.100067138672,-1316.7999267578125,-5130.2001953125,-1481.9999694824219,255.0,0.0,,0.6697778230161487,-2.5381966636289612,0.4517684583580519,True,False,3,231.0,False,4,,games5425898691,bf81d8692db,19.0,-3428.89990234375,4250.72998046875,16.84000015258789,5898.2000732421875,-5090.5999755859375,-328.69998931884766,-440.40000915527344,-754.1999816894531,2550.8999633789062,255.0,255.0,,0.02217068133039756,-0.6863801952629952,0.007678169163731418,True,22,False,26,75.0,False,
56,3083,96.0,False,False,1,10009.004283142205,2070.8798828125,-4799.81005859375,137.4199981689453,-15405.2001953125,2802.3001098632812,2879.1000366210938,3507.3001098632812,127.70000457763672,4866.400146484375,1.0,-0.4732591417079821,-0.9449547468751307,1.1340296129287877,bf81d8692db,games5425898691,19.0,2099.97998046875,-4893.22998046875,17.020000457763672,-14770.10009765625,705.9999847412109,-0.9000000357627869,-0.0,-0.29999999329447746,-2029.4000244140625,255.0,0.0,,-0.009574206566232866,0.10473586652053435,-7.506524440784656e-05,True,26,22,False,46.8310022225944,True,,76561198039309853,enpitsu,28.0,4069.219970703125,-2597.300048828125,201.4199981689453,-735.1000213623047,7443.800048828125,-2856.300048828125,-2227.7999877929688,1194.5999908447266,527.0999908447266,255.0,255.0,,-0.35677586993243254,1.4998126250345587,-1.3458286679565696,True,231.0,False,4,False,4,,lelis-luna,bb61a62354b,7,3045.39990234375,-4878.4599609375,283.6600036621094,-10140.10009765625,-8772.19970703125,-2227.7999877929688,535.8000183105469,-2784.5001220703125,-2074.7000122070312,255.0,60.0,,0.2699728530064116,-0.29901413191035026,1.0460100326143804,True,False,18,167.0,False,20,,AndyGandiii,7989489015954364942,7.0,876.0700073242188,119.19999694824219,17.059999465942383,-7857.5,-20751.10107421875,1.8000000715255737,0.09999999776482582,0.19999999552965164,-0.19999999552965164,255.0,128.0,,-0.016773475701439305,-1.2087766492642262,2.496047311579481e-05,True,14,6,18,206.0,False,
57,3106,97.0,False,False,1,9708.220226965603,790.77001953125,-4567.64990234375,147.13999938964844,-16104.300537109375,3030.4000854492188,118.19999694824219,1406.0000610351562,881.3999938964844,4845.4998779296875,1.0,-0.13042687964513033,-0.10449418771404487,1.7886840574727412,bf81d8692db,games5425898691,19.0,903.25,-4617.2900390625,17.010000228881836,-15980.10009765625,2485.0,0.29999999329447746,0.9000000357627869,-0.5000000074505806,172.99999237060547,255.0,128.0,,-0.009566456907116305,0.1423994680735463,-1.7034646583636174e-05,True,26,22,False,27.214451533491896,True,,76561198039309853,enpitsu,28.0,3449.010009765625,-2410.02001953125,17.059999465942383,-10665.400390625,-4675.7000732421875,1.899999976158142,1.7000000178813934,-2.0999999344348907,136.00000381469727,255.0,0.0,,-0.016588542538496422,-0.4290734135342679,-3.519489659893559e-05,True,255.0,False,4,False,4,,lelis-luna,bb61a62354b,7,2116.68994140625,-4999.60986328125,24.84000015258789,-12367.39990234375,6163.3001708984375,-2270.2999877929688,4912.900085449219,-685.9999847412109,-1628.3000183105469,255.0,0.0,,-0.13364422959434893,0.5473370679852971,0.2843126173337602,True,False,18,167.0,False,20,,AndyGandiii,7989489015954364942,7.0,219.82000732421875,-1609.25,17.059999465942383,-8335.0,-20536.99951171875,2.0999999344348907,1.2999999523162842,3.700000047683716,-968.7000274658203,255.0,76.0,,-0.016778065003937515,-1.1804441688293477,-0.00018271669767276925,True,14,6,18,206.0,False,
58,3123,98.0,False,False,1,9487.748428204566,-196.66000366210938,-4284.6201171875,176.4499969482422,-16561.700439453125,4593.599853515625,5093.800048828125,3150.1998901367188,1033.0000305175781,4860.400085449219,1.0,-0.9776491035634817,2.9945823386451096,1.7897472291077494,bf81d8692db,games5425898691,19.0,-235.1199951171875,-4234.39990234375,46.81999969482422,-17281.700439453125,9272.899780273438,2650.5999755859375,1008.0999755859375,-360.9000015258789,-46.99999809265137,255.0,128.0,,0.0002918444067256709,0.5005515492804611,-0.03754152322139399,True,28,22,False,31.0,False,,76561198039309853,enpitsu,28.0,2649.330078125,-2496.93994140625,17.059999465942383,-12822.099609375,2813.3999633789062,1.899999976158142,0.9000000357627869,-0.0,-40.900001525878906,255.0,128.0,,-0.016744496338189207,0.2211648171969252,8.942748426355774e-05,True,255.0,False,4,False,4,,lelis-luna,bb61a62354b,7,1739.9100341796875,-4195.10986328125,17.030000686645508,-884.3000030517578,16617.60009765625,-3.400000035762787,-0.0,-0.9000000357627869,-41.39999866485596,255.0,128.0,,-0.009599999257573237,1.5232229717891166,2.2342470448966967e-05,True,False,18,163.52475682125296,True,20,,AndyGandiii,7989489015954364942,7.0,-510.5299987792969,-2748.070068359375,17.059999465942383,-12760.699462890625,-17866.600341796875,1.899999976158142,0.09999999776482582,0.19999999552965164,-1.0000000149011612,255.0,128.0,,-0.01677604619444054,-0.950459003148224,2.2998037303982358e-05,True,14,6,18,206.0,False,
59,3170,100.0,False,False,1,9479.515219542738,-2960.64990234375,-3519.530029296875,98.0199966430664,-12646.8994140625,3019.89990234375,3503.5000610351562,-333.49998474121094,-4999.599914550781,3300.2999877929688,1.0,0.08819797609692429,-0.8189409236571306,1.7072384162462957,bf81d8692db,games5425898691,19.0,-2819.89990234375,-3257.10009765625,17.010000228881836,-3185.0,-8944.69970703125,2.7000001072883606,0.5000000074505806,1.1999999731779099,450.99998474121094,255.0,128.0,,-0.009522633128239913,-1.2641156616499294,-0.0001747976401790754,True,28,24,False,31.0,False,,76561198039309853,enpitsu,28.0,568.2899780273438,-3207.60009765625,17.059999465942383,-10541.400146484375,-9365.900268554688,2.0000000298023224,0.19999999552965164,0.5000000074505806,0.0,255.0,128.0,,-0.016792568706935365,-0.7264162987833418,5.115574491791559e-05,True,255.0,False,4,False,4,,lelis-luna,bb61a62354b,7,90.8499984741211,-1018.280029296875,16.729999542236328,-15448.00048828125,15684.7998046875,58.60000133514404,24.000000953674316,3.4999999403953552,227.5,255.0,128.0,,-0.010726953591955642,0.7687123393016186,0.0006950337398693145,True,False,20,185.83655077411282,True,22,21.0,AndyGandiii,7989489015954364942,7.0,-2715.52001953125,-5059.0,84.55999755859375,-12450.699462890625,5254.89990234375,-3410.4998779296875,3941.6000366210938,-1567.2999572753906,-2725.2999877929688,255.0,0.0,False,-0.30818287900484603,0.4551570257016861,0.9397417717020637,True,14,6,20,207.78674417157325,True,
60,3250,102.0,False,False,1,8905.164264000965,-3403.06005859375,-2658.719970703125,416.6600036621094,11698.00048828125,19911.600341796875,2727.60009765625,2683.900146484375,-4183.900146484375,-825.6999969482422,1.0,0.9602358533164569,-0.4915091962778447,0.7515127772796575,bf81d8692db,games5425898691,19.0,-3469.8701171875,-2784.56005859375,296.0299987792969,8183.699951171875,11614.69970703125,2059.7000122070312,-3762.0001220703125,2809.5001220703125,2864.1000366210938,255.0,182.0,,0.5012162201397232,2.34042307739497,0.11809124326647236,True,30,25,False,0.0,False,,76561198039309853,enpitsu,28.0,-2818.760009765625,-3142.89990234375,17.059999465942383,-5657.39990234375,4538.500061035156,1.899999976158142,0.9000000357627869,1.0000000149011612,-4.600000083446503,255.0,0.0,False,-0.01694998976335095,0.6769393681349817,1.0057968111029187e-05,True,255.0,False,4,False,4,,lelis-luna,bb61a62354b,7,-2177.889892578125,1019.9400024414062,16.989999771118164,-2431.999969482422,-5598.900146484375,5.199999809265137,-0.7999999821186066,-1.5000000596046448,319.89999771118164,255.0,158.0,False,-0.009509997785219286,-1.14791467007096,2.6535807447089424e-05,True,False,20,200.0,False,22,,AndyGandiii,7989489015954364942,7.0,-2115.97998046875,-605.9299926757812,88.0,9662.999877929688,20832.39990234375,245.59999465942383,-5161.300048828125,1785.2000427246094,-650.5999755859375,255.0,43.0,True,-1.2628507678466592,1.7470597989658878,0.11239079774069549,False,15,6,22,174.0,False,
61,3282,104.0,False,False,0,5590.829950260663,2069.139892578125,400.239990234375,298.0199890136719,-4559.800109863281,13894.49951171875,5492.7001953125,3740.4998779296875,2762.0999145507812,-3791.9000244140625,0.0,-1.3821897796711797,0.14876167591207995,1.1354646093481908,bb61a62354b,lelis-luna,7.0,2134.0,171.85000610351562,188.38999938964844,-8762.7001953125,15897.900390625,2199.600067138672,-1262.5,-4109.599914550781,69.60000038146973,255.0,170.0,False,-0.49664825176689903,2.448152370410468,-0.23316529016330945,True,24,21,False,142.07113983297862,True,,7989489015954364942,AndyGandiii,7.0,1087.8699951171875,-1623.52001953125,16.809999465942383,-10378.800048828125,-20215.10009765625,54.49999809265137,-26.500000953674316,12.5,-136.00000381469727,255.0,128.0,False,0.01839149859826234,-2.058085014333796,-1.982730839937731e-05,True,174.0,False,22,6,16,,enpitsu,76561198039309853,28,2455.02001953125,2305.75,17.059999465942383,-12330.2001953125,437.40001678466797,-1.0000000149011612,-6.800000071525574,0.3999999910593033,-1347.2000122070312,255.0,128.0,False,0.016712221398187677,3.032891033468578,0.00021997987126891685,True,False,4,215.22986670463314,True,4,,games5425898691,bf81d8692db,19.0,2524.39990234375,1450.280029296875,185.08999633789062,-8254.299926757812,-11535.400390625,-3669.2999267578125,2016.1000061035156,-1547.7999877929688,424.39998626708984,255.0,128.0,,-0.7141689070171654,-2.387589714237146,0.3955028418267639,True,26,False,30,0.0,False,
62,3350,106.0,False,False,1,8894.58561993611,-1057.2900390625,-3537.4599609375,232.50999450683594,6138.4002685546875,7019.7998046875,1742.5,31.19999885559082,781.9999694824219,-5948.699951171875,1.0,-0.6426662933331514,0.24218992946996523,-1.8655614261741917,76561198039309853,enpitsu,28.0,-1068.3699951171875,-3706.409912109375,194.83999633789062,-6436.6998291015625,5545.3997802734375,2873.2000732421875,1168.499984741211,-5255.7000732421875,-1122.9000091552734,255.0,128.0,False,0.24504845979847512,1.3177001233738108,-0.7791123844067717,True,6,5,False,180.0,False,,bf81d8692db,games5425898691,19.0,285.8699951171875,-2664.639892578125,15.670000076293945,11684.49951171875,-14224.599609375,-191.5999984741211,395.60001373291016,268.99999618530273,433.1999969482422,255.0,128.0,,-0.013977208003902479,-2.274876086064519,-0.0007665405164024614,True,31.0,False,32,False,28,,lelis-luna,bb61a62354b,7,-652.1500244140625,-2689.389892578125,17.010000228881836,-1585.8999633789062,-7201.5997314453125,2.7000001072883606,0.09999999776482582,0.3999999910593033,-36.80000066757202,255.0,128.0,,-0.00950288085132014,-1.3495428930752582,6.516488241237298e-05,True,False,22,130.0,False,24,,AndyGandiii,7989489015954364942,8.0,372.1700134277344,525.8599853515625,17.059999465942383,-11548.499755859375,-12232.60009765625,1.899999976158142,0.3999999910593033,0.29999999329447746,-3.0000001192092896,255.0,128.0,,-0.01677579432950556,-0.8137648882224289,4.4730492155099627e-05,True,16,6,22,204.0,False,
63,3398,108.0,True,True,0,2609.013886676273,179.16000366210938,2762.820068359375,104.08999633789062,2080.0,25693.701171875,3938.599853515625,-5690.999755859375,534.7999954223633,1823.6000061035156,0.0,0.4714814944512779,-1.4509841892995194,0.8374468768498023,7989489015954364942,AndyGandiii,7.0,188.10000610351562,2505.75,177.89999389648438,6431.199951171875,18389.599609375,2195.8999633789062,-1625.2999877929688,5250.30029296875,-205.0,255.0,128.0,False,0.23536520940945713,1.5746824634890384,0.636972896489831,True,24,17,6,128.0,False,,bb61a62354b,lelis-luna,7.0,1150.27001953125,3292.77001953125,17.010000228881836,8691.199951171875,-74.40000057220459,2.5999999046325684,-1.4000000059604645,0.0,-186.8000030517578,255.0,125.0,,0.009513417794887898,-0.022285949389873317,0.00015835148405826915,True,130.0,False,24,False,22,,enpitsu,76561198039309853,28,1809.6700439453125,3037.52001953125,17.030000686645508,-6865.30029296875,1503.2000732421875,2.0999999344348907,-0.29999999329447746,-0.3999999910593033,-2308.800048828125,255.0,128.0,False,0.016624425769920424,2.9392418937734583,-6.639281982475815e-05,True,False,6,135.0,False,6,,games5425898691,bf81d8692db,19.0,-3145.469970703125,3829.580078125,17.010000228881836,-14514.300537109375,-13661.099853515625,2.800000011920929,0.3999999910593033,0.19999999552965164,2008.0000305175781,255.0,255.0,,0.009574439794605276,-2.309566102172765,4.839677420813872e-05,True,28,False,32,255.0,False,
