,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_dodge_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost_collect,team_mate_handbrake
32,2278,76.0,False,False,1,4413.267428870883,-2055.760009765625,1859.1400146484375,537.1300048828125,8792.5,8442.60009765625,8740.900268554688,4865.0,-2215.800018310547,-2724.2001342773438,1.0,-0.5038509677591521,1.841700521806646,2.476474054559994,76561198039309853,enpitsu,26.0,-2149.0,1801.27001953125,404.239990234375,2210.2000427246094,9431.400146484375,2723.5000610351562,-1089.000015258789,3778.5000610351562,3576.300048828125,255.0,0.0,False,1.0054751639602508,2.588117614847746,1.20887021941447,True,14,142.0,False,9,False,,bf81d8692db,games5425898691,19.0,-65.3499984741211,1429.97998046875,81.94999694824219,2809.2999267578125,-19666.300048828125,-971.5000152587891,3582.3001098632812,720.1999664306641,-147.60000228881836,255.0,0.0,0.9285553511679422,-1.8231938738068154,0.027853690154757527,True,159.0,False,22,False,34,,imhyy_,5301610611026746935,6.0,-2027.1500244140625,2159.1298828125,107.37000274658203,-4832.099914550781,-9391.799926757812,6449.6002197265625,-806.6999816894531,400.8000183105469,791.3999938964844,255.0,128.0,False,0.14067784089537083,-1.2337636991119234,-0.007913440525299187,True,14.947070883166406,True,18,16,3,,kuuriz_54,5039596719579850030,16.0,-1051.27001953125,4612.56005859375,17.0,-1398.8999938964844,-3659.8001098632812,3.6000001430511475,-0.0,0.19999999552965164,1155.2999877929688,128.0,211.0,,-0.009643295044169572,-1.14731180357044,0.00013548435550006665,True,140.0,False,24,18,6,,
33,2364,79.0,False,False,1,872.2525670302911,599.6599731445312,4319.6298828125,162.07000732421875,17894.200439453125,-7112.0001220703125,13634.599609375,-3811.9000244140625,4627.60009765625,231.90000534057617,1.0,-0.8936591422808667,1.6090814552616433,2.691648849089235,76561198039309853,enpitsu,26.0,493.2900085449219,4297.3701171875,14.90999984741211,17862.099609375,10937.80029296875,177.09999084472656,189.79999542236328,-194.59999084472656,344.0999984741211,255.0,128.0,False,-0.03688898808286384,2.554079456268159,-0.0035696002453225804,True,14,0.0,False,10,False,,bf81d8692db,games5425898691,19.0,-200.8699951171875,1023.22998046875,17.020000457763672,13657.900390625,1823.699951171875,0.9000000357627869,4.699999988079071,0.5000000074505806,1154.4999694824219,255.0,253.0,-0.009575700742230322,3.0000476205163467,3.523606182311241e-05,True,220.0,False,22,False,34,,imhyy_,5301610611026746935,6.0,-3507.7099609375,-89.76000213623047,17.010000228881836,-4133.0999755859375,7177.60009765625,0.5999999865889549,-0.7000000029802322,0.9000000357627869,-2429.2999267578125,255.0,0.0,False,-0.009514153261564458,1.0628945891076627,-9.228136491947683e-05,True,243.63055472732873,True,18,16,4,,kuuriz_54,5039596719579850030,16.0,523.0599975585938,4468.52978515625,17.0,6953.800048828125,-4870.400085449219,3.700000047683716,0.7999999821186066,0.29999999329447746,-2288.6000061035156,128.0,6.0,,-0.009601339019459164,-2.490475455091299,-1.2678695399133437e-05,True,140.0,False,24,18,6,,
34,2473,83.0,False,False,0,7301.830525416172,-2018.4000244140625,-2075.050048828125,415.05999755859375,5741.400146484375,4078.5000610351562,-61.10000133514404,-5504.89990234375,-2187.7999877929688,953.1999969482422,0.0,-0.32847853390495246,-2.7118492371522334,3.0133712572234956,5039596719579850030,kuuriz_54,16.0,-2002.6400146484375,-2193.840087890625,429.6700134277344,9137.7001953125,16469.599609375,3985.0,536.1000061035156,-679.5999908447266,2437.2000122070312,255.0,128.0,,-0.3261208104176526,1.9263780981366303,-0.22455788386812145,False,26,63.001660364930366,True,18,8,,5301610611026746935,imhyy_,6.0,-881.0800170898438,-4411.2001953125,17.0,-21844.49951171875,6705.5999755859375,3.1999999284744263,1.0000000149011612,-0.09999999776482582,-78.00000190734863,175.0,105.0,0.009604648362907134,2.840779776282188,4.492177768820345e-05,True,193.0,False,20,4,22,,enpitsu,76561198039309853,26.0,-3672.219970703125,-1808.1300048828125,17.049999237060547,7403.3001708984375,12223.199462890625,-0.7000000029802322,0.7999999821186066,2.0999999344348907,-638.1999969482422,255.0,128.0,False,0.016756019280027266,0.9749164294485441,0.00019391670516493833,True,233.0603269095062,True,14,10,False,,games5425898691,bf81d8692db,19.0,-2132.469970703125,-1993.050048828125,289.9700012207031,2768.2998657226562,-10217.100219726562,543.6000061035156,-1025.5000305175781,459.7999954223633,5383.900146484375,255.0,106.0,,-0.660638021955165,-0.9762002157581356,0.7925679659939043,True,200.87682597611538,True,36,23,False,,False
35,2513,85.0,False,True,1,3638.326472282581,1377.31005859375,1533.6500244140625,223.7899932861328,-4771.000061035156,17346.300048828125,8806.900024414062,3465.4998779296875,1225.0,-4742.300109863281,1.0,-0.15956961806332848,-1.3693689705418786,-0.630650901587217,76561198039309853,enpitsu,26.0,1478.0400390625,1298.739990234375,115.66000366210938,-17185.799560546875,10571.199951171875,3875.1998901367188,6.000000238418579,-7.099999785423279,-1304.7999572753906,128.0,128.0,,-0.016945932798879303,0.9417484644776091,-0.000472318899502957,True,16,182.0,False,10,False,,bf81d8692db,games5425898691,19.0,1620.5,3342.14990234375,35.91999816894531,-3849.8001098632812,9226.500244140625,-5009.89990234375,-2370.0999450683594,-757.9000091552734,457.20001220703125,255.0,128.0,0.4233446811066196,0.6171588035426635,-0.10470341731286623,True,193.0,False,24,False,36,,imhyy_,5301610611026746935,6.0,1443.8199462890625,2167.860107421875,21.950000762939453,-6295.2001953125,-21921.201171875,2971.400146484375,-1.2999999523162842,-4.799999892711639,1138.0999755859375,255.0,249.0,,-0.009593728864465223,-1.3020153668114156,0.00023494701776327173,True,111.48329478694545,True,23,20,4,,kuuriz_54,5039596719579850030,16.0,672.780029296875,787.3200073242188,757.0599975585938,-8779.199829101562,-9312.000122070312,-2526.9000244140625,1661.9999694824219,113.90000343322754,237.90000915527344,244.0,115.0,,0.656997802022183,-1.532303548228901,2.3335800869514927,True,60.0,False,26,18,8,,
36,2615,88.0,True,True,1,1295.9181377564823,-120.16999816894531,4335.759765625,589.8699951171875,3747.0999145507812,3722.9998779296875,6455.0,5026.700134277344,-1949.2999267578125,-2632.7999877929688,1.0,0.4819802601575015,1.492322228711925,2.917863605337797,bf81d8692db,games5425898691,19.0,-194.13999938964844,4265.93994140625,447.3999938964844,-4.900000095367432,6342.5,2593.2000732421875,1726.1000061035156,1998.9999389648438,4027.5,0.0,35.0,,1.0230924365946816,2.4504797014394275,1.6323099438218305,True,38,146.0,False,24,False,,76561198039309853,enpitsu,26.0,-713.0399780273438,3377.2099609375,17.049999237060547,1004.7000122070312,1818.5000610351562,2.5999999046325684,-0.7000000029802322,0.19999999552965164,0.0,255.0,128.0,-0.01680987185878792,2.0756774897314134,1.3393590007518684e-05,True,182.0,False,10,False,16,,imhyy_,5301610611026746935,6.0,-2011.9100341796875,1218.0799560546875,89.8499984741211,2906.9000244140625,22815.0,-146.00000381469727,-3076.7001342773438,4500.899963378906,724.7000122070312,255.0,128.0,True,0.6696210051240374,0.43799817054028206,-2.4407641881336115,True,111.0,False,26,23,4,,kuuriz_54,5039596719579850030,17.0,156.75,2024.06005859375,95.68000030517578,-915.2999877929688,19768.699951171875,-152.10000038146973,-5166.400146484375,-1829.7999572753906,-457.00000762939453,255.0,128.0,False,0.32085547445048307,-2.2610936980546623,3.110766967130195,True,0.0,False,28,19,8,,
37,2938,91.0,False,False,0,5070.463368554912,-59.70000076293945,138.97999572753906,166.0399932861328,-5571.500244140625,18028.199462890625,14106.300048828125,5544.5001220703125,913.0000305175781,-2103.3999633789062,0.0,0.21649890809508163,-0.14434153735349273,0.2954851961559352,5039596719579850030,kuuriz_54,19.0,-22.479999542236328,-4.949999809265137,95.33999633789062,-9595.2001953125,18093.599853515625,43.499999046325684,-5496.6998291015625,160.9000015258789,-97.20000267028809,255.0,100.0,False,0.8954448961972611,2.967882659189291,1.4099224045178613,True,4,0.0,False,3,False,,5301610611026746935,imhyy_,6.0,2610.56005859375,-4188.330078125,17.010000228881836,14225.400390625,5769.1998291015625,2.199999988079071,3.1999999284744263,1.0000000149011612,912.5,255.0,255.0,0.009619517168174175,0.40267516628332495,-2.284052407517455e-06,True,46.0,False,4,False,4,,enpitsu,76561198039309853,25.0,-3.299999952316284,2831.510009765625,17.049999237060547,-871.5000152587891,-12146.099853515625,3.1999999284744263,0.0,1.1999999731779099,-1568.699951171875,255.0,0.0,,0.016715904673676726,-1.6393932755683656,-0.00029873889445043624,True,146.0,False,2,2,False,,games5425898691,bf81d8692db,19.0,-96.7699966430664,258.2799987792969,84.91000366210938,-5245.4998779296875,-15873.399658203125,1581.1000061035156,3812.3001098632812,-3882.2000122070312,-802.3000335693359,255.0,89.0,,0.6759234542048979,-1.7782296801875048,0.38394326206971674,True,31.0,False,4,3,False,,False
38,3075,96.0,False,False,1,8468.445520032401,1059.3399658203125,-3326.8701171875,579.9600219726562,6457.8997802734375,20465.2001953125,-5878.699951171875,-2018.3000183105469,3309.89990234375,4068.2998657226562,1.0,0.03842775339375111,0.21364991034358696,0.1147690322844572,76561198039309853,enpitsu,26.0,1021.9500122070312,-3507.77001953125,600.8499755859375,8579.500122070312,8792.60009765625,3321.400146484375,-4290.4998779296875,3237.9000854492188,-1164.7000122070312,255.0,,,0.01961682707045854,2.3437008604718415,-0.32473507177291056,True,4,41.0,False,3,False,,bf81d8692db,games5425898691,19.0,2512.340087890625,-4778.669921875,17.010000228881836,-15800.999755859375,-5957.60009765625,2.199999988079071,0.19999999552965164,-0.0,-1987.7000427246094,255.0,0.0,-0.009577994695723804,-0.2907115732870828,1.176551222265087e-05,True,255.0,False,6,False,6,,imhyy_,5301610611026746935,6.0,1282.6400146484375,-3884.840087890625,833.0900268554688,2276.699981689453,-22600.400390625,-867.9000091552734,-320.29998779296875,-3186.400146484375,-938.3000183105469,255.0,47.0,False,-0.9903163891431821,0.4150250085487312,2.196667293815606,True,102.0,False,8,6,4,,kuuriz_54,5039596719579850030,19.0,2970.429931640625,-1457.56005859375,17.010000228881836,-13072.7001953125,-5284.5001220703125,2.0000000298023224,-0.0,-0.3999999910593033,0.0,255.0,128.0,,-0.009562301062860329,-0.38419175094849367,-2.528530572540211e-05,True,255.0,False,6,6,False,,
39,3213,101.0,False,False,1,3209.2228357858685,3289.989990234375,3002.72998046875,93.12999725341797,2321.1000061035156,6434.5001220703125,4.099999964237213,-5642.80029296875,2035.8999633789062,113.10000419616699,1.0,-0.7744876426464212,2.420000946238676,-2.2738672275204554,76561198039309853,enpitsu,26.0,3442.85009765625,2936.949951171875,17.049999237060547,-9402.39990234375,12761.99951171875,-1.0999999940395355,-0.0,-0.0,2077.899932861328,255.0,0.0,,-0.016772272425442616,0.8709080481875454,-2.4863402372273707e-06,True,4,7.0,False,4,False,,bf81d8692db,games5425898691,19.0,-230.66000366210938,1667.050048828125,17.010000228881836,-19823.199462890625,2634.2999267578125,2.0999999344348907,0.09999999776482582,-0.0,-267.90000915527344,255.0,96.0,-0.009592970259167048,0.13374731204864296,-6.393691630106927e-05,True,199.0,False,6,False,6,,imhyy_,5301610611026746935,6.0,3101.3701171875,2033.449951171875,17.010000228881836,1371.7999267578125,22120.0,0.29999999329447746,-0.0,-1.0999999940395355,198.09999465942383,255.0,128.0,False,-0.00960072793745894,1.620679032916588,-2.919303960708072e-06,True,24.843699014315042,True,12,10,4,,kuuriz_54,5039596719579850030,16.0,1588.3299560546875,4152.47998046875,17.010000228881836,196.70000076293945,7089.1998291015625,2.5,-0.09999999776482582,-2.3999999463558197,2075.500030517578,128.0,255.0,False,-0.009633099036147856,1.6029554435034554,0.00021898210915125593,True,186.0,False,8,8,False,,
40,3253,102.0,False,False,0,10106.270050535566,-1548.0999755859375,-4945.2099609375,111.36000061035156,-15777.2998046875,-7806.6998291015625,-1965.5999755859375,3163.599853515625,-1156.500015258789,4965.199890136719,0.0,-0.06025128805935291,0.1163777991655023,0.6804912795046866,5039596719579850030,kuuriz_54,16.0,-1343.6700439453125,-4923.47998046875,96.58000183105469,-7418.4002685546875,-3054.1000366210938,2505.399932861328,-3806.0000610351562,-3940.7998657226562,-483.6000061035156,255.0,2.0,False,0.041216175069587885,-2.379065877190432,0.7088361175019418,True,10,186.0,False,9,False,,5301610611026746935,imhyy_,6.0,-2530.669921875,-5015.0,30.3799991607666,15803.00048828125,-7007.39990234375,2701.9000244140625,-5207.1002197265625,899.8000335693359,1524.9000549316406,0.0,255.0,-0.15021639659984296,-0.3853998145636519,-0.32049682794548634,True,255.0,False,10,4,12,,enpitsu,76561198039309853,26.0,-3732.550048828125,-4031.280029296875,24.200000762939453,-10539.69970703125,5720.4998779296875,933.6000061035156,-1784.1999816894531,820.6999969482422,-3030.5999755859375,255.0,0.0,False,-0.04159525321583086,2.5076796711128075,0.18566752607819761,True,7.0,False,4,4,False,,games5425898691,bf81d8692db,19.0,2274.179931640625,-3068.1201171875,17.010000228881836,-2697.9000854492188,-15185.50048828125,2.0000000298023224,0.3999999910593033,1.4000000059604645,-622.400016784668,255.0,80.0,,0.009590053223247085,-1.7869309053710294,0.00018744773326115132,True,199.0,False,6,6,False,,False
41,3312,104.0,False,False,0,9750.700523667338,-3377.199951171875,-4289.72998046875,131.9199981689453,-22281.10107421875,11227.5,3751.300048828125,-4461.300048828125,-742.6999664306641,956.6000366210938,0.0,-1.188101651922381,2.327854619464793,-1.767025734091103,5301610611026746935,imhyy_,6.0,-3219.239990234375,-4365.43994140625,80.98999786376953,-17749.49951171875,-114.0999984741211,3903.2998657226562,-3277.7999877929688,2668.3999633789062,-3519.2001342773438,255.0,38.0,False,-0.11635696413579998,2.999966775865301,0.28849911732595984,True,13,170.28494640063215,True,10,4,,5039596719579850030,kuuriz_54,16.0,-2982.570068359375,-4516.259765625,49.16999816894531,-13297.19970703125,8932.2998046875,3539.8001098632812,-2.199999988079071,0.29999999329447746,1623.800048828125,128.0,128.0,0.009629916812518012,2.6848807626723543,0.00032628699043441375,True,107.0,False,10,False,11,,enpitsu,76561198039309853,26.0,-3514.919921875,-3980.070068359375,104.38999938964844,-2259.9000549316406,-9967.5,2816.0000610351562,-1.899999976158142,-9.399999976158142,605.8000183105469,128.0,255.0,False,0.016707165595258554,-1.7713337167359655,0.00036658109635947454,True,7.0,False,6,5,False,,games5425898691,bf81d8692db,19.0,403.7699890136719,-2295.31005859375,17.010000228881836,-9174.299926757812,10645.699462890625,2.199999988079071,-3.0000001192092896,3.3000001311302185,1051.6999816894531,255.0,253.0,,0.009583237797569052,2.2945604605407097,5.707197920573896e-06,True,229.0,False,6,6,False,,False
42,3314,104.0,False,False,1,2761.4019430348612,3512.449951171875,4257.08984375,156.8699951171875,12662.900390625,19659.599609375,4868.0999755859375,1287.5999450683594,341.5999984741211,-5850.2001953125,1.0,0.9382753720374941,-1.917569598053982,-1.5097023416145785,76561198039309853,enpitsu,26.0,3520.4599609375,4030.889892578125,117.52999877929688,-4631.700134277344,11122.5,2490.800018310547,-354.00001525878906,-2119.9000549316406,1096.8000030517578,128.0,255.0,False,-0.016771917211237556,1.7277719628006745,-0.016985496912690825,True,6,7.0,False,5,False,,bf81d8692db,games5425898691,19.0,-322.4100036621094,2211.3798828125,17.010000228881836,10282.099609375,-9531.099853515625,2.3000000417232513,-0.19999999552965164,0.09999999776482582,1895.7000732421875,255.0,255.0,-0.009585145654560576,-2.429201556556045,0.0001579130632510829,True,229.0,False,6,False,6,,imhyy_,5301610611026746935,6.0,3386.199951171875,4364.7001953125,116.58000183105469,18611.300048828125,-242.80000686645508,3713.599853515625,3493.900146484375,-2014.7999572753906,-3319.8001098632812,255.0,0.0,False,0.22490335169729467,-2.6235905909767627,0.6837486982775911,True,164.1273549423423,True,14,10,4,,kuuriz_54,5039596719579850030,16.0,3093.3798828125,4441.77978515625,81.44999694824219,13301.099853515625,-8946.099853515625,3969.7000122070312,2055.500030517578,-863.7000274658203,1264.7000122070312,128.0,55.0,False,-0.006402536955827096,-2.807200797954437,0.08794782382566778,True,107.0,False,12,10,False,,
43,3315,105.0,False,False,0,9841.89096495037,-3572.550048828125,-4330.9501953125,176.97000122070312,-30996.0009765625,-9318.599853515625,5722.1002197265625,260.5999946594238,152.2000026702881,5992.39990234375,0.0,-0.8977347023351193,1.8013685132778128,-1.508280151608035,5301610611026746935,imhyy_,6.0,-3386.199951171875,-4364.7001953125,116.58000183105469,-18611.300048828125,242.80000686645508,3713.599853515625,-3493.900146484375,2014.7999572753906,-3319.8001098632812,255.0,0.0,False,-0.22490335169729467,2.6235905909767627,0.6837486982775911,True,14,167.0,False,10,4,,5039596719579850030,kuuriz_54,16.0,-3093.3798828125,-4441.77978515625,81.44999694824219,-13301.099853515625,8946.099853515625,3969.7000122070312,-2055.500030517578,863.7000274658203,1264.7000122070312,128.0,55.0,0.006402536955827096,2.807200797954437,0.08794782382566778,True,107.0,False,10,False,12,,enpitsu,76561198039309853,26.0,-3484.31005859375,-4116.330078125,137.08999633789062,3545.4000854492188,-8361.400146484375,1846.199951171875,36.500000953674316,5498.4002685546875,-125.9000015258789,128.0,255.0,False,-0.0981583088114467,-1.6573935003243767,-0.5959605566083035,True,7.0,False,6,5,False,,games5425898691,bf81d8692db,19.0,322.4100036621094,-2211.3798828125,17.010000228881836,-10282.099609375,9531.099853515625,2.3000000417232513,0.19999999552965164,-0.09999999776482582,1895.7000732421875,255.0,255.0,,0.009585145654560576,2.429201556556045,0.0001579130632510829,True,229.0,False,6,6,False,,False
44,3381,107.0,False,False,0,6355.815796173638,-3968.2900390625,-423.94000244140625,1334.6600341796875,6578.0999755859375,24104.89990234375,2943.900146484375,1512.7000427246094,2338.6000061035156,239.0999984741211,0.0,-0.6825975613094887,-1.6159056470523823,1.3426438067000013,5301610611026746935,imhyy_,6.0,-4072.919921875,-547.7899780273438,1229.5799560546875,2706.7999267578125,21305.90087890625,2791.4999389648438,-869.0000152587891,1693.9999389648438,-561.1999893188477,255.0,64.0,,-0.15712445246679077,1.5527329295309737,1.6255430219974856,True,15,50.0,False,10,4,,5039596719579850030,kuuriz_54,16.0,-3697.429931640625,-1657.18994140625,82.88999938964844,8339.299926757812,18686.99951171875,1754.4000244140625,-4992.799987792969,900.8000183105469,2123.5000610351562,255.0,75.0,1.0345597051965454,2.171184051825519,0.9863062677259185,True,69.0,False,11,False,14,,enpitsu,76561198039309853,26.0,-3821.699951171875,-3124.919921875,16.579999923706055,3747.7999877929688,3444.4000244140625,-550.099983215332,748.3000183105469,597.0000076293945,-259.20000076293945,255.0,255.0,True,-0.004294642383249216,-2.0181119136783123,-0.01585343990311443,True,7.0,False,6,6,False,,games5425898691,bf81d8692db,19.0,-2394.860107421875,821.3499755859375,88.88999938964844,-9170.499877929688,20619.89990234375,-141.49999618530273,-5445.2001953125,-575.2999877929688,-517.7000045776367,255.0,128.0,,-1.1357388524690533,-2.1460137640884005,-2.4758141104765032,True,167.0,False,8,8,False,,False
45,3446,109.0,False,False,1,10275.84997343715,2474.419921875,-5013.89990234375,277.6199951171875,-16196.099853515625,-16338.00048828125,5057.900085449219,5326.300048828125,-2622.0001220703125,868.8999938964844,1.0,0.7068004365738987,1.3681285072763216,0.9975502593193073,bf81d8692db,games5425898691,19.0,2556.81005859375,-4975.7001953125,102.69000244140625,-2174.7999572753906,-2950.8999633789062,2720.5999755859375,-4420.799865722656,3272.0001220703125,-0.29999999329447746,255.0,128.0,,0.7357593181295715,-0.9335472443146672,9.575036420418345e-05,True,10,255.0,False,9,False,,76561198039309853,enpitsu,26.0,3059.93994140625,2800.31005859375,17.049999237060547,4330.400085449219,-10109.000244140625,3.400000035762787,0.09999999776482582,-0.0,2388.000030517578,255.0,255.0,-0.01668739043068996,-2.0288231717786713,-3.6917121071344e-06,True,7.0,False,6,False,6,,imhyy_,5301610611026746935,6.0,2002.52001953125,-4321.89990234375,464.7200012207031,-8773.400268554688,-19007.2998046875,-9526.099853515625,-122.60000228881836,147.29999542236328,-28.299999237060547,255.0,128.0,False,-0.001048334443904472,-0.10457462939808429,0.5189748902550052,True,50.0,False,16,12,4,,kuuriz_54,5039596719579850030,16.0,2802.010009765625,-1607.81005859375,17.010000228881836,-6146.500244140625,-10278.399658203125,0.0,1.899999976158142,2.7000001072883606,384.3000030517578,255.0,134.0,False,-0.009540763368641497,-1.0304068662791415,0.0001758437615136644,True,62.76476548051321,True,14,12,False,,False
46,3498,111.0,True,True,0,1712.7219748787084,-283.0400085449219,3540.719970703125,96.0199966430664,10479.3994140625,17109.7998046875,2202.2000122070312,-2248.2000732421875,2628.900146484375,4902.39990234375,0.0,-0.034328037639561125,-2.327940248112587,0.5905105764022455,5039596719579850030,kuuriz_54,16.0,-229.1199951171875,3333.14990234375,125.56999969482422,17158.299560546875,12662.5,-151.40000343322754,-5439.89990234375,766.6999816894531,-261.70000076293945,255.0,251.0,False,0.4780123218550157,-0.3109104704858178,-1.9745996752772486,True,16,0.0,False,13,False,,5301610611026746935,imhyy_,6.0,454.3500061035156,4293.66015625,94.18000030517578,17611.99951171875,-6350.5999755859375,-873.3000183105469,1105.2999877929688,3657.39990234375,63.29999923706055,255.0,130.0,-0.9548234960440657,-0.3401666645752284,0.04729709403249974,True,19.0,False,14,4,18,,enpitsu,76561198039309853,26.0,-3686.389892578125,-389.92999267578125,17.049999237060547,1127.699966430664,15368.399658203125,2.7000001072883606,0.5999999865889549,7.400000095367432,-1067.3999786376953,255.0,128.0,False,0.016793279835782774,1.4567847941733154,-6.431110460401935e-05,True,0.0,False,6,6,False,,games5425898691,bf81d8692db,19.0,-1652.550048828125,5070.27978515625,73.51000213623047,14556.400146484375,-1205.0,-1434.2999267578125,-1312.2000122070312,-46.39999866485596,183.1999969482422,255.0,128.0,,0.10140533736015973,-0.06826132704291882,0.9124518608522485,True,161.03126889915873,True,10,10,False,,False
47,3774,112.0,False,False,0,5186.243342395323,-24.0,27.59000015258789,98.6500015258789,-17398.00048828125,21743.9990234375,4368.299865722656,-2527.899932861328,-3264.2999267578125,3031.0000610351562,0.0,-0.0532973790639451,0.051707061367081586,-0.043517258268270895,5301610611026746935,imhyy_,6.0,100.91999816894531,-136.86000061035156,48.220001220703125,-14612.900390625,15833.800048828125,3061.7999267578125,-5.099999904632568,10.299999713897705,1817.8999328613281,255.0,255.0,False,0.009411170053371389,2.427005933586541,0.000914940861454951,True,6,0.0,False,4,False,,5039596719579850030,kuuriz_54,15.0,46.22999954223633,-2397.860107421875,17.010000228881836,-1140.5000305175781,10468.399658203125,2.199999988079071,0.19999999552965164,-3.0000001192092896,-347.99999237060547,255.0,63.0,0.009538683260030113,1.6873062175496452,-1.687414392624951e-05,True,116.0,False,4,False,4,,enpitsu,76561198039309853,25.0,-232.66000366210938,390.9700012207031,112.56999969482422,10045.999755859375,-20660.50048828125,1102.699966430664,4892.0001220703125,-665.9999847412109,-2423.699951171875,255.0,0.0,,0.8992526160367266,-0.9438944994813722,0.3938231200750062,True,2.0,False,2,1,False,,games5425898691,bf81d8692db,19.0,-128.75999450683594,4582.1201171875,17.010000228881836,1080.1000213623047,-4809.200134277344,2.0999999344348907,0.29999999329447746,-0.7000000029802322,-934.7000122070312,255.0,82.0,,0.00948034114150455,-1.3190793923028377,-0.00010782149709423493,True,116.0,False,4,4,False,,False
48,3776,112.0,False,False,1,5303.668813387643,117.22000122070312,-106.18000030517578,132.89999389648438,1379.7000122070312,18190.799560546875,7565.5999755859375,3435.4998779296875,2218.5000610351562,-4390.299987792969,1.0,0.2757629280680096,-0.06268567482717277,-0.3658525769854703,76561198039309853,enpitsu,25.0,151.8800048828125,-228.0,117.3499984741211,-8312.100219726562,16120.30029296875,-158.100004196167,-4387.9998779296875,-985.5999755859375,3166.0000610351562,255.0,0.0,,-1.2335838581075034,0.12611180197729732,1.3817617019945228,True,2,2.0,False,1,False,,bf81d8692db,games5425898691,19.0,118.80000305175781,-4538.080078125,17.010000228881836,-1264.7000122070312,5668.3001708984375,2.0999999344348907,-0.19999999552965164,0.7999999821186066,-213.60000610351562,255.0,128.0,-0.009489963610831618,1.36088494753336,7.143168006942057e-05,True,116.0,False,4,False,4,,imhyy_,5301610611026746935,6.0,-53.400001525878906,95.5199966430664,56.459999084472656,18869.000244140625,-7763.599853515625,2391.6000366210938,-3500.7998657226562,-2514.2999267578125,-2606.300048828125,255.0,255.0,False,0.14161208263679842,-2.3394480045509125,0.03133148236201059,True,0.0,False,6,5,False,,kuuriz_54,5039596719579850030,15.0,-40.709999084472656,2308.830078125,17.010000228881836,174.79999542236328,-10848.199462890625,2.3000000417232513,-0.0,0.3999999910593033,-1821.300048828125,255.0,26.0,False,-0.009545981185320405,-1.5828366166445627,-0.00023245622840664502,True,116.0,False,4,4,False,,
