,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_double_jump_active,team_mate_jump_active,team_mate_dodge_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_double_jump_active,opp_2_dodge_active,opp_2_boost_collect
40,2925,81,False,False,0,3730.4526782550147,2780.669921875,4508.830078125,176.83999633789062,-12756.700439453125,1245.999984741211,5919.2999267578125,-2620.7998657226562,5391.500244140625,249.40000534057617,0.0,0.37828478732444426,-1.3748244860163086,1.4966359863205845,76561198039309853,enpitsu,26.0,2878.81005859375,4544.39013671875,57.0,-16655.799560546875,6133.0999755859375,2713.0999755859375,3147.0001220703125,-2779.2999267578125,3033.800048828125,128.0,255.0,False,0.053494220391951564,2.6178788171290153,-0.049814388865128324,True,51.0,False,16,15,False,,bf81d8692db,games5425898691,19.0,2947.199951171875,2714.81005859375,17.0,-5771.5997314453125,11537.60009765625,3.6000001430511475,-0.09999999776482582,0.0,2303.000030517578,255.0,255.0,,0.009557399649514258,2.1021857442544376,7.386828026293963e-06,True,31.0,False,False,10,10,,Kapatranovic,76561198216153433,12.0,1724.5899658203125,2437.0,35.02000045776367,330.2000045776367,21742.60009765625,-3022.0001220703125,-1540.8000183105469,-15.59999942779541,936.6999816894531,128.0,128.0,,-0.09158469517943245,1.5248599435819883,-0.020339801220617945,True,46.0,False,14,4,10,,Castro,76561198869337620,20.0,4077.389892578125,524.260009765625,250.2100067138672,-63.69999885559082,15586.800537109375,-759.8000335693359,-566.3000106811523,194.20000076293945,-9.200000166893005,255.0,128.0,,0.07806854635807874,1.564457346276333,-1.519368561404318,True,195.42678706107603,True,12,4,10,
41,2979,83,False,False,0,1336.1640035752,379.8699951171875,4743.14990234375,94.55000305175781,-8297.7001953125,1438.0000305175781,3973.2998657226562,-1886.0000610351562,-4794.100036621094,249.40000534057617,0.0,0.3975828199748455,-0.9520573118819712,2.5804419829504837,bf81d8692db,games5425898691,19.0,253.89999389648438,4608.169921875,133.44000244140625,-16370.699462890625,13579.200439453125,-1073.8999938964844,-3699.4000244140625,-290.6999969482422,977.3000335693359,255.0,0.0,,-1.3960432688588624,0.65624742706162,1.471640550009387,True,0.0,False,12,12,False,,76561198039309853,enpitsu,26.0,180.9499969482422,5038.89013671875,87.56999969482422,-11974.200439453125,-308.50000381469727,16.100000143051147,-3638.9999389648438,-1807.1000671386719,38.19999933242798,128.0,128.0,False,0.9319359446828639,-2.4930453515821003,-0.3910572334341368,True,51.0,False,False,16,16,,Kapatranovic,76561198216153433,12.0,859.8900146484375,4940.02001953125,129.41000366210938,-2324.4000244140625,3776.199951171875,-146.09999656677246,4739.2999267578125,2783.2000732421875,-203.79999160766602,0.0,255.0,,0.7446993877592228,-1.0739777884779507,3.134794663846085,True,16.0,False,16,4,11,,Castro,76561198869337620,20.0,2183.5400390625,3845.820068359375,17.0,-19426.600341796875,6733.0999755859375,3.4999999403953552,0.19999999552965164,0.0,1998.3000183105469,255.0,255.0,,0.009583027859473604,2.8843413033916887,2.7996515038786235e-05,True,174.0,False,12,4,10,
42,3010,84,False,False,0,429.4017261819052,-560.3300170898438,4872.2099609375,143.9600067138672,-8767.100219726562,-6066.300048828125,2590.7000732421875,-3331.9000244140625,-4957.799987792969,-563.8999938964844,0.0,0.597313782765994,-1.1545891191384339,2.3228507336400805,76561198039309853,enpitsu,27.0,-499.010009765625,4974.68017578125,16.440000534057617,-1368.9999389648438,-5614.6002197265625,64.60000038146973,-172.00000762939453,176.5999984741211,-317.2999954223633,255.0,0.0,False,0.03314696647698304,-1.8161977730332886,0.01008146462434908,True,51.0,False,16,16,False,,bf81d8692db,games5425898691,19.0,-577.5599975585938,5092.52978515625,34.38999938964844,-806.6999816894531,217.19999313354492,-500.60001373291016,1055.0,1682.2000122070312,-4306.300048828125,128.0,0.0,,-0.6322068420693439,-1.6314578070299486,0.072917416977266,True,0.0,False,False,12,12,,Kapatranovic,76561198216153433,12.0,393.6000061035156,5241.7001953125,17.010000228881836,-8663.599853515625,14.199999570846558,2.0999999344348907,-1.4000000059604645,-0.5999999865889549,6.9999998807907104,255.0,128.0,,0.009478678473798014,3.1412415964414886,-8.258664904557924e-05,True,0.0,False,16,4,12,,Castro,76561198869337620,20.0,-8.609999656677246,4738.6298828125,17.0,-22478.1005859375,4681.600036621094,3.1999999284744263,-0.19999999552965164,0.0,178.60000610351562,255.0,128.0,,0.009587543729820172,2.9547277991141274,-9.105479280891819e-05,True,136.0,False,12,4,10,
43,3046,86,False,False,1,9306.863618507443,1659.4200439453125,-4135.5,137.39999389648438,6194.1998291015625,14167.39990234375,4359.4000244140625,4197.60009765625,4241.400146484375,624.900016784668,1.0,0.3746873218938948,0.4009649446168382,-2.499315492375466,76561198869337620,Castro,20.0,1671.3299560546875,-4276.919921875,16.3799991607666,5624.2999267578125,12892.80029296875,-104.60000038146973,17.000000476837158,17.000000476837158,2091.7999267578125,255.0,255.0,,-0.009671830420933928,1.9316565888812656,-0.008116015069952793,True,120.47176749988269,True,12,10,4,,76561198216153433,Kapatranovic,12.0,925.6300048828125,-4586.02001953125,17.010000228881836,12554.599609375,4405.5999755859375,2.0999999344348907,-0.5999999865889549,-0.0,-121.49999618530273,255.0,128.0,,-0.009563947498440618,2.8188690329781285,0.00010834919252758121,True,0.0,False,4,16,12,,enpitsu,76561198039309853,26.0,,,,,,,,,,,,,,,,True,,,,,,,games5425898691,bf81d8692db,19.0,1373.0,-4765.9501953125,109.33000183105469,14076.99951171875,2702.5,21.099998950958252,-355.6999969482422,5488.3001708984375,-43.400001525878906,255.0,146.0,,-1.4340558641942986,-2.9587968592285256,-0.2511146355772618,True,0.0,False,14,False,13,
44,3085,87,False,False,1,7486.1215648626085,2506.25,-2170.889892578125,108.37999725341797,1106.6999816894531,21895.400390625,828.0000305175781,2278.699951171875,3318.599853515625,685.5999755859375,1.0,0.5095052014485618,-1.9523135519556671,1.1820521570615325,76561198869337620,Castro,20.0,2566.4599609375,-2349.35009765625,17.010000228881836,1335.2000427246094,18471.400146484375,2.3000000417232513,-0.0,2.3999999463558197,-1732.5,255.0,0.0,,-0.009591523978633094,1.6816097115903266,-0.0002416171964480404,True,100.0,False,12,10,4,,76561198216153433,Kapatranovic,12.0,1776.8299560546875,-2902.669921875,111.52999877929688,-1639.7999572753906,18921.700439453125,-152.7999973297119,-5400.999755859375,-1038.0999755859375,35.19999980926514,255.0,128.0,,-1.3317955048315133,-1.7343131202196638,3.114385798289206,True,0.0,False,4,18,13,,enpitsu,76561198039309853,26.0,,,,,,,,,,,,,,,,True,,,,,,,games5425898691,bf81d8692db,19.0,2865.39990234375,-4081.949951171875,17.010000228881836,-1587.7999877929688,11280.10009765625,2.0999999344348907,-0.09999999776482582,0.3999999910593033,405.6999969482422,255.0,128.0,,-0.009545419847651804,1.3883022944457966,-0.00024513493816474775,True,255.0,False,14,False,14,310.0
45,3121,88,False,True,1,4949.067631817151,2646.179931640625,510.7300109863281,97.4000015258789,-10921.300048828125,25400.10009765625,3236.0000610351562,-2687.2000122070312,4622.60009765625,-2722.0001220703125,1.0,1.1629863994951,2.9801155588379986,2.4574121778366993,76561198869337620,Castro,20.0,2774.02001953125,401.95001220703125,16.649999618530273,-10223.200073242188,18558.599853515625,-97.39999771118164,428.10001373291016,824.8000335693359,1064.8999786376953,255.0,128.0,,0.009252378466769958,0.9775140879340081,0.011659982473818418,True,40.83851195919898,True,12,10,4,,76561198216153433,Kapatranovic,12.0,1414.22998046875,-510.4100036621094,17.010000228881836,-10493.900146484375,17395.0,-0.19999999552965164,0.7999999821186066,-1.0999999940395355,640.5000305175781,255.0,128.0,,-0.009602430929363913,0.9744512558977485,-0.00020955638091140665,True,8.584989388783773,True,4,18,14,,enpitsu,76561198039309853,26.0,-2068.360107421875,4348.39013671875,17.049999237060547,8760.599975585938,-5440.10009765625,-2.0000000298023224,2.5999999046325684,-1.2999999523162842,154.49999809265137,255.0,255.0,,-0.016689782138283624,-2.6020047108740196,-0.0001878410772607168,True,47.39290346381483,True,False,False,False,,games5425898691,bf81d8692db,19.0,2381.300048828125,-1725.2099609375,186.85000610351562,-4636.199951171875,22350.400390625,2821.9000244140625,412.20001220703125,84.89999771118164,0.0,255.0,,,0.2720173487025884,1.3661758636155241,-0.000148340091435594,True,217.3929034638149,True,16,False,14,
46,3171,90,False,False,0,10006.844731025472,-886.1099853515625,-4866.83984375,100.33000183105469,-23863.00048828125,-27822.39990234375,-177.60000228881836,1651.1000061035156,292.60000228881836,5760.9002685546875,0.0,-0.4701487794054956,2.2146321744096475,-1.2981860471650548,76561198039309853,enpitsu,26.0,-695.6699829101562,-4752.2900390625,137.3800048828125,-18432.80029296875,-6303.3001708984375,2874.8001098632812,3414.7000122070312,-2943.599853515625,3150.1998901367188,255.0,255.0,,0.7195251767278501,-3.0784045700007625,-0.5695277244623806,True,7.0,False,2,1,False,,bf81d8692db,games5425898691,19.0,-1562.43994140625,-2235.6201171875,19.700000762939453,3697.5,-21918.20068359375,-3952.3001098632812,-2276.0000610351562,-826.5000152587891,-1003.7999725341797,255.0,128.0,,0.08955321332695329,-1.4991424140747174,0.001186827408352417,True,65.0,False,False,16,14,,Kapatranovic,76561198216153433,12.0,1389.4599609375,-1319.8499755859375,17.010000228881836,14701.199951171875,11543.1005859375,2.3000000417232513,-0.29999999329447746,-0.19999999552965164,1998.3000183105469,255.0,255.0,,0.009583108289003894,0.7405338634230137,4.513510436187508e-05,True,31.0,False,18,4,14,,Castro,76561198869337620,20.0,-3451.1201171875,-3637.85009765625,16.989999771118164,-12090.0,-15994.300537109375,4.600000083446503,1.0000000149011612,1.5000000596046448,-986.6999816894531,255.0,0.0,,0.00958720459486475,-2.203650234623036,-0.0003132767971575559,True,2.0,False,12,4,10,
47,3329,96,False,False,0,7126.362685668852,-2666.909912109375,-1762.8199462890625,486.7099914550781,-8976.500244140625,11681.800537109375,7454.89990234375,-2557.2000122070312,3840.2999877929688,3470.4000854492188,0.0,-0.2947941200165479,0.7670977536012346,-2.103196857858667,bf81d8692db,games5425898691,19.0,-2587.35009765625,-1832.06005859375,318.1700134277344,-3200.0,12452.5,4522.200012207031,384.90001678466797,-1182.300033569336,-5357.60009765625,255.0,255.0,,-0.9730983172821116,2.4303168922752967,-1.4355119477791058,True,198.5643268528804,True,18,15,False,,76561198039309853,enpitsu,26.0,-1272.4000244140625,-4488.7099609375,17.059999465942383,12739.300537109375,-4312.60009765625,1.2999999523162842,-0.5999999865889549,0.29999999329447746,2.3000000417232513,128.0,128.0,False,0.01683301937772037,2.818369463021266,-4.9565374646390026e-05,True,38.0,False,False,2,2,,Kapatranovic,76561198216153433,12.0,-1143.0,3747.110107421875,17.010000228881836,-9073.200073242188,-10185.30029296875,2.0999999344348907,-0.5000000074505806,-0.3999999910593033,144.7000026702881,128.0,128.0,False,0.00965428621433705,-2.2806442493836263,-0.00012002500827468926,True,255.0,False,20,4,16,,Castro,76561198869337620,20.0,-2572.510009765625,-38.900001525878906,17.0,-53.60000133514404,58.20000171661377,3.400000035762787,-0.5999999865889549,-1.2999999523162842,35.899999141693115,0.0,128.0,False,0.009910408716165569,-1.058855484735871,-7.981658310516619e-05,True,234.0,False,12,4,10,
48,3399,99,False,False,0,5038.487490344757,-3525.8701171875,842.3099975585938,239.5500030517578,-21313.798828125,-2385.0,249.89999771118164,-3117.39990234375,-404.70001220703125,5110.4998779296875,0.0,0.4929498577260762,2.9983276567378643,-0.35859959489877236,bf81d8692db,games5425898691,19.0,-3388.56005859375,758.5800170898438,202.19000244140625,27.59999990463257,8127.8997802734375,42.69999980926514,3347.5,3494.2001342773438,2614.1000366210938,255.0,0.0,,-0.03308197621442823,2.5716468133909127,1.5876007533330447,True,141.14855071549778,True,20,17,False,,76561198039309853,enpitsu,26.0,14.640000343322754,-4452.830078125,17.059999465942383,-1253.7999725341797,9441.099853515625,2.0000000298023224,-0.7000000029802322,6.200000047683716,824.0000152587891,255.0,255.0,,0.016661408329825027,1.6809604217681353,0.00020799956334034567,True,38.0,False,False,2,2,,Kapatranovic,76561198216153433,12.0,-3504.610107421875,1098.5999755859375,186.0500030517578,-9599.69970703125,-20686.10107421875,1126.9000244140625,1365.8999633789062,1284.1999816894531,2091.199951171875,255.0,128.0,,-0.49638269881282066,-1.4647222724669522,-0.41388988250651054,True,208.01158710192612,True,22,4,16,,Castro,76561198869337620,20.0,-3361.9599609375,1042.97998046875,17.0,-1404.4999694824219,-6363.2000732421875,3.4999999403953552,0.19999999552965164,-0.3999999910593033,-2384.199981689453,255.0,0.0,,0.009493136268299451,-1.7818176514815858,-4.635016404394314e-05,True,234.0,False,12,4,10,
49,3459,101,False,False,0,7692.917593243779,-2670.590087890625,-2345.43994140625,122.91999816894531,-6234.69970703125,27927.60009765625,6647.19970703125,5639.5001220703125,1831.4999389648438,916.9999694824219,0.0,1.089979815088456,0.43684269375858586,-2.5204544030231983,76561198039309853,enpitsu,26.0,-2627.070068359375,-2506.090087890625,73.69000244140625,-8561.799926757812,16016.099853515625,1755.7000732421875,-2860.2999877929688,2265.500030517578,-4115.199890136719,255.0,0.0,,0.13839310897968568,2.097555601920818,0.06689707676535013,True,0.0,False,4,3,False,,bf81d8692db,games5425898691,19.0,-3013.820068359375,2547.580078125,17.010000228881836,10412.39990234375,6130.4998779296875,2.3000000417232513,0.5999999865889549,0.29999999329447746,-2027.5,255.0,0.0,,0.009552179876200122,0.5060310021506719,-0.00019931914519292183,True,130.0,False,False,20,18,,Kapatranovic,76561198216153433,12.0,-3493.070068359375,-574.8200073242188,16.860000610351562,15386.199951171875,6027.5,38.59999895095825,-13.999999761581421,13.700000047683716,1984.4000244140625,255.0,255.0,False,0.008534756856075456,0.4358253874673565,0.0004587423978004634,True,69.56551377747644,True,22,4,16,,Castro,76561198869337620,20.0,-2897.449951171875,229.30999755859375,17.020000457763672,5356.7999267578125,11065.2001953125,0.7000000029802322,0.19999999552965164,0.5999999865889549,352.99999237060547,255.0,128.0,,0.009560859187495713,1.158673772546859,-0.00023697539486827382,True,234.0,False,12,4,10,
50,3557,104,False,False,1,10284.977450469698,2525.389892578125,-5015.08984375,157.0399932861328,10239.7998046875,-4490.7000732421875,932.7999877929688,2494.4000244140625,601.1000061035156,1519.4000244140625,1.0,-0.512676259972539,-0.3225406471362895,0.5490841850691792,76561198216153433,Kapatranovic,12.0,2321.68994140625,-5001.919921875,100.05000305175781,1867.2999572753906,1558.2000732421875,3311.199951171875,-1316.199951171875,3252.2000122070312,-1064.8999786376953,0.0,128.0,False,0.26053631921666853,-0.19734893562997577,0.3749118419231083,True,255.0,False,26,19,4,,76561198869337620,Castro,20.0,754.3200073242188,-4549.77001953125,17.020000457763672,-10271.8994140625,-3743.5000610351562,0.7000000029802322,0.5999999865889549,-0.09999999776482582,0.0,128.0,128.0,,-0.009607908733551315,-0.34948136264771534,3.628484464022242e-05,True,243.0,False,4,12,10,,enpitsu,76561198039309853,26.0,3039.530029296875,-3229.909912109375,17.049999237060547,-11942.7001953125,-11372.19970703125,2.8999999165534973,0.7999999821186066,0.9000000357627869,1413.9999389648438,255.0,128.0,,-0.01677211846004816,-0.766897306320986,0.0003729400261337014,True,31.0,False,4,False,4,,games5425898691,bf81d8692db,19.0,-714.5399780273438,-2283.02001953125,17.010000228881836,4971.400146484375,-8191.7999267578125,2.3999999463558197,-0.0,-0.0,2224.1000366210938,128.0,255.0,,-0.009636730548286593,-2.165811172402202,1.0077456900718649e-05,True,161.0,False,20,False,18,
51,3603,106,False,False,0,2638.7956601126066,-3406.969970703125,4328.66015625,100.12999725341797,-9323.699951171875,-9572.999877929688,1071.2999725341797,3436.4999389648438,1612.1000671386719,-1926.7999267578125,0.0,0.512910320516145,-2.7888802761545683,0.4613206193549284,76561198039309853,enpitsu,26.0,-3240.1201171875,4475.419921875,19.190000534057617,-9883.800048828125,-3508.0999755859375,457.59998321533203,1050.5999755859375,874.1999816894531,1659.1000366210938,255.0,128.0,False,-0.022163966288628077,-2.8296217395408263,-0.059128618127596067,True,31.0,False,4,4,False,,bf81d8692db,games5425898691,19.0,-963.1400146484375,2835.830078125,17.010000228881836,-10848.299560546875,-5720.4998779296875,2.3999999463558197,0.09999999776482582,0.0,2346.199951171875,255.0,255.0,,0.009551316089578897,-2.590972555995105,2.4059150134610942e-05,True,161.0,False,False,20,18,,Kapatranovic,76561198216153433,12.0,-2468.570068359375,4605.60986328125,16.989999771118164,-8714.099731445312,-6374.0997314453125,2.5999999046325684,0.0,-0.09999999776482582,-2393.2000732421875,255.0,0.0,False,0.00954760758039947,-2.560825691648305,-1.2831413663352429e-05,True,208.06748408143238,True,26,4,20,,Castro,76561198869337620,20.0,94.41999816894531,5373.60009765625,17.959999084472656,-1746.1000061035156,-580.2000045776367,-4.1999998688697815,-76.70000076293945,-100.69999694824219,2337.7999877929688,255.0,255.0,False,0.023207349096863405,-2.5856944317119894,-0.028417134366194013,True,243.0,False,12,4,10,
52,3614,106,False,False,0,3086.480537503943,-3753.06005859375,3972.280029296875,97.37000274658203,-8321.599731445312,-9177.899780273438,939.8999786376953,4585.5999755859375,-313.99999618530273,-2135.399932861328,0.0,-0.32699669272189413,2.51311168694798,-0.7061594475406431,76561198039309853,enpitsu,26.0,-3600.949951171875,4172.52978515625,25.729999542236328,-7988.599853515625,-8551.099853515625,-77.89999961853027,-101.80000305175781,-111.5999984741211,0.09999999776482582,255.0,0.0,False,0.02496948072693199,-2.3280642820125816,-0.21307536513768083,True,31.0,False,4,4,False,,bf81d8692db,games5425898691,19.0,-1221.56005859375,2517.389892578125,17.010000228881836,-4264.800109863281,-11698.699951171875,2.0999999344348907,0.5999999865889549,2.0000000298023224,804.7000122070312,255.0,128.0,,0.00955813994304984,-1.8583528695447546,-0.00021974935422221548,True,161.0,False,False,20,18,,Kapatranovic,76561198216153433,12.0,-2931.739990234375,4390.990234375,16.989999771118164,-12457.19970703125,-8255.499877929688,2.5,1.0999999940395355,0.7000000029802322,2046.7999267578125,255.0,255.0,False,0.009594563370551236,-2.4995669617708267,9.186999107304642e-05,True,173.59790105973516,True,26,4,20,,Castro,76561198869337620,20.0,11.880000114440918,5293.8798828125,16.979999542236328,-1645.5999755859375,-1778.3000183105469,6.9999998807907104,18.200000524520874,10.199999809265137,5.400000214576721,128.0,128.0,False,0.009187249936244271,-2.3147106468494743,0.0017390471958381316,True,243.0,False,12,4,10,
53,3628,107,False,False,0,3494.7519327815908,-3997.280029296875,3528.989990234375,219.91000366210938,-555.4000091552734,-7513.800048828125,2962.9000854492188,3748.2998657226562,-2579.4000244140625,-3911.0000610351562,0.0,-0.38783595092462625,2.6266238084652276,2.5559096205375664,76561198039309853,enpitsu,26.0,-4035.929931640625,3768.6201171875,152.3800048828125,-5507.9998779296875,-7307.60009765625,7503.0999755859375,1892.7999877929688,2868.3999633789062,748.7000274658203,255.0,255.0,False,-0.7548764987094648,-2.225950071555519,-0.9432627048827501,True,31.0,False,4,4,False,,bf81d8692db,games5425898691,19.0,-1451.6500244140625,1782.6500244140625,17.010000228881836,-4526.7999267578125,-13063.00048828125,2.0000000298023224,-0.09999999776482582,-0.29999999329447746,-85.10000228881836,255.0,128.0,,0.009571542016643753,-1.9103782243628111,2.3297724653728683e-05,True,161.0,False,False,20,18,,Kapatranovic,76561198216153433,12.0,-3538.8798828125,3821.25,16.989999771118164,-13844.69970703125,-13850.2001953125,2.199999988079071,-0.3999999910593033,-0.5999999865889549,0.9000000357627869,255.0,128.0,False,0.009585658141104474,-2.3558336336300556,-6.272791974464936e-05,True,129.75142363579045,True,26,4,20,,Castro,76561198869337620,20.0,-24.93000030517578,5253.8798828125,16.989999771118164,-0.5999999865889549,-0.7000000029802322,4.600000083446503,-0.19999999552965164,0.7000000029802322,0.0,128.0,128.0,False,0.00966657862401266,-2.314505836888068,2.9795425498716975e-05,True,243.0,False,12,4,10,
54,3637,107,False,False,1,8964.256036097637,3986.14990234375,-3274.800048828125,314.8500061035156,-7769.0997314453125,14437.099609375,14795.2001953125,-831.9000244140625,-5941.099853515625,105.0,1.0,0.7646800502455405,-1.928713983450772,1.3063535575043643,76561198216153433,Kapatranovic,12.0,4057.72998046875,-3327.02001953125,146.11000061035156,6969.6002197265625,10394.100341796875,13299.49951171875,953.3999633789062,-5406.5997314453125,-330.29998779296875,255.0,128.0,False,0.9077811690020312,2.1969318228085175,-0.7834180166011656,True,101.53501933620825,True,26,20,4,,76561198869337620,Castro,20.0,24.93000030517578,-5253.8798828125,16.989999771118164,0.5999999865889549,0.7000000029802322,4.600000083446503,0.19999999552965164,-0.7000000029802322,0.0,128.0,128.0,False,-0.00966657862401266,2.314505836888068,2.9795425498716975e-05,True,243.0,False,4,12,10,,enpitsu,76561198039309853,26.0,4080.1298828125,-3533.60009765625,313.760009765625,16.100000143051147,11564.599609375,4470.4998779296875,-2283.699951171875,437.40001678466797,398.49998474121094,255.0,255.0,False,0.3465774220087618,1.5750162008191322,-1.5724960235050192,True,2.7835957004177954,True,4,False,4,,games5425898691,bf81d8692db,19.0,1631.0799560546875,-1364.3499755859375,17.010000228881836,6285.0,12614.000244140625,2.0000000298023224,-0.7999999821186066,-1.5999999642372131,-265.9000015258789,255.0,84.0,,-0.009587355480230665,2.0350086210642373,3.0892775136081984e-05,True,161.0,False,20,False,18,
55,3824,114,False,False,0,10119.608001153372,726.9400024414062,-4848.6201171875,485.69000244140625,21237.900390625,11695.899658203125,5420.8001708984375,2776.4999389648438,-1599.9000549316406,5072.5,0.0,0.157275245709204,0.9406647587274286,-1.7097180856630851,76561198039309853,enpitsu,26.0,694.6699829101562,-4964.43017578125,366.8299865722656,21436.99951171875,1376.4999389648438,1027.7999877929688,-1755.8999633789062,3034.5001220703125,-4237.60009765625,255.0,128.0,,-0.21186233775721225,0.757777992464587,-0.5757719945163307,True,164.0,False,8,7,False,,bf81d8692db,games5425898691,19.0,1601.1600341796875,-2832.739990234375,519.1099853515625,14622.19970703125,12405.10009765625,-2261.300048828125,543.8999938964844,-813.6000061035156,-994.4999694824219,255.0,128.0,,-0.6926748872690909,1.0616179713707097,-0.35073634452221425,True,121.0,False,False,22,20,,Kapatranovic,76561198216153433,12.0,-1858.97998046875,83.61000061035156,99.73999786376953,-2238.6000061035156,19652.7001953125,-316.70000076293945,-5077.5,-608.1000137329102,1.4000000059604645,128.0,128.0,False,-1.3431992375306947,1.6885968907854458,0.0014353770735953597,True,0.0,False,28,4,22,,Castro,76561198869337620,20.0,1047.3199462890625,-1169.9599609375,16.989999771118164,639.5000076293945,-16807.39990234375,4.799999892711639,0.0,1.2999999523162842,1830.0999450683594,255.0,255.0,,0.00958455828250044,-1.4852631719031997,0.00015814849166043442,True,206.0,False,12,4,10,
56,3914,117,False,False,1,4317.579710112598,-2246.090087890625,2178.7900390625,265.8299865722656,8617.999877929688,9504.299926757812,6010.9002685546875,3066.4999389648438,3518.900146484375,-393.4000015258789,1.0,0.06224405616667403,0.13542279742657132,2.467218719807604,76561198869337620,Castro,20.0,-2216.800048828125,2086.800048828125,130.83999633789062,10446.400146484375,5851.6998291015625,1468.800048828125,-75.39999961853027,261.200008392334,4477.0001220703125,0.0,128.0,,0.9367237334564927,-0.8476152697266738,-0.04394207289903009,True,236.0,False,14,11,4,,76561198216153433,Kapatranovic,12.0,1132.1600341796875,-4498.08984375,16.989999771118164,-16450.50048828125,7785.5999755859375,4.600000083446503,3.8999998569488525,-1.7000000178813934,-1071.9000244140625,255.0,0.0,False,-0.009597973040815005,0.4505570041282506,-6.870615957461179e-05,True,255.0,False,4,28,22,,enpitsu,76561198039309853,26.0,-2213.179931640625,4277.759765625,17.059999465942383,15653.800048828125,-6937.39990234375,-1.899999976158142,0.3999999910593033,-0.0,-2038.2000732421875,255.0,128.0,False,-0.01677314644878228,-2.6564392676689437,-2.1229632896639552e-05,True,186.0,False,8,False,8,,games5425898691,bf81d8692db,19.0,-3882.760009765625,3105.31005859375,21.81999969482422,6464.4000244140625,12931.800537109375,-1231.3999938964844,-384.70001220703125,-2016.0000610351562,155.600004196167,255.0,128.0,,-0.08745987578639892,2.0523906363365625,0.1779039461260971,True,121.0,False,22,False,20,
57,3962,119,False,False,0,9073.046963062277,786.719970703125,-3775.639892578125,320.3999938964844,-5120.2001953125,3863.0999755859375,639.0999984741211,2316.999969482422,1870.2000427246094,-5208.900146484375,0.0,-1.0488516296343835,1.0559993237373815,0.46034475600960373,76561198039309853,enpitsu,26.0,754.2999877929688,-3885.219970703125,241.61000061035156,-13145.6005859375,2849.1000366210938,2333.800048828125,-3941.0000610351562,-3439.2001342773438,1699.7999572753906,255.0,0.0,,0.1372151214776261,2.333171492599553,0.40539646927469314,True,138.0,False,10,9,False,,bf81d8692db,games5425898691,19.0,1131.8800048828125,-4170.2900390625,114.52999877929688,-21906.99951171875,6369.6002197265625,2527.100067138672,668.0000305175781,1454.7000122070312,-1350.2999877929688,255.0,128.0,,-0.31537588025457325,2.4291772783332974,0.04645199956048433,True,31.0,False,False,24,20,,Kapatranovic,76561198216153433,12.0,-170.92999267578125,1821.469970703125,16.989999771118164,-5923.599853515625,-18004.300537109375,2.3999999463558197,-0.19999999552965164,-0.7999999821186066,-1718.6000061035156,255.0,0.0,,0.009591231538982517,-1.92876876372805,-0.0001691064654387208,True,233.103913927591,True,28,4,22,,Castro,76561198869337620,20.0,938.969970703125,-2871.0,17.0,839.0000152587891,2935.8999633789062,3.1999999284744263,-0.19999999552965164,-0.19999999552965164,1673.0000305175781,255.0,255.0,,0.009491733453880215,1.1632301414533186,0.00012640632485854284,True,236.0,False,14,4,12,
