,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_dodge_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_double_jump_active,opp_2_dodge_active,opp_2_boost_collect
31,2609,79,False,False,0,6134.170584127876,1697.52001953125,-418.92999267578125,644.3599853515625,-6841.6998291015625,16604.000244140625,1869.2999267578125,3085.0,692.2000122070312,-993.1999969482422,0.0,1.1955877100294494,0.9370216441068993,-2.9749081381357283,815583620644839525,NSK-Giorgioss,16.0,1804.2099609375,-596.8400268554688,559.3900146484375,-5844.6002197265625,17358.900146484375,906.5000152587891,-860.0,10.199999809265137,1644.4000244140625,255.0,196.0,,0.33974455792339653,2.304440169354171,0.3751068285024681,True,14,16,4,141.48273522623126,True,,5013215957347831402,DonBon130,18.0,-790.72998046875,-368.1400146484375,17.010000228881836,2288.000030517578,14810.10009765625,2.3000000417232513,0.0,0.7999999821186066,6.1000001430511475,207.0,128.0,,0.009566659388004283,1.418349081677307,-7.258022929523812e-05,True,191.0,False,12,False,12,,enpitsu,76561198039309853,28.0,764.2899780273438,3862.8798828125,17.059999465942383,-1001.2999725341797,14027.5,1.899999976158142,-0.09999999776482582,0.7999999821186066,-158.80000114440918,0.0,0.0,,0.016807109702656038,-1.5305104183913882,0.00020123635742458064,True,92.0,False,12,False,12,,games5425898691,bf81d8692db,18.0,1809.25,-357.69000244140625,63.47999954223633,-3402.3001098632812,21135.10009765625,2847.9998779296875,-4548.0999755859375,-525.6000137329102,-264.6999931335449,255.0,128.0,,0.1098141647027955,1.6804674401577369,4.963957786638104e-05,True,136.0,False,14,False,13,
32,2655,81,False,True,0,3252.8419843295655,597.6599731445312,2250.3701171875,109.0199966430664,-4783.599853515625,11308.800048828125,4945.7000732421875,-5471.099853515625,-2390.7000732421875,-592.599983215332,0.0,0.7421926195800927,-0.8844067620341121,1.089969302410101,815583620644839525,NSK-Giorgioss,16.0,498.0899963378906,2425.14990234375,27.559999465942383,-6081.9000244140625,16356.8994140625,-799.4000244140625,-1403.9999389648438,3660.1998901367188,484.39998626708984,128.0,128.0,False,0.024025832304835733,-1.1638129583694434,0.39241664798569276,False,14,16,4,117.0,False,,5013215957347831402,DonBon130,18.0,-209.9600067138672,1447.1500244140625,17.010000228881836,-261.5999984741211,9755.599975585938,2.5,0.0,-0.09999999776482582,209.40000534057617,236.0,128.0,,0.009510901830767401,1.6159827621248681,-9.79684890244689e-05,True,191.0,False,12,False,12,,enpitsu,76561198039309853,28.0,575.6799926757812,5203.33984375,17.059999465942383,3.6000001430511475,-2.7000001072883606,1.8000000715255737,2.3999999463558197,-1.5000000596046448,-0.09999999776482582,255.0,128.0,False,0.016591738651158195,-2.0973076114991147,-7.121304851868361e-06,True,92.0,False,12,False,12,,games5425898691,bf81d8692db,18.0,1351.739990234375,3180.169921875,17.010000228881836,-6352.19970703125,19444.69970703125,2.800000011920929,0.0,-0.5000000074505806,1934.7000122070312,128.0,255.0,,0.009637657386068588,1.9574883329409092,5.224355246693022e-05,True,136.0,False,14,False,14,
33,2689,82,False,False,1,8813.202650310845,-6.610000133514404,-3626.860107421875,211.27999877929688,12338.800048828125,11905.400390625,-1212.0999908447266,2426.9000244140625,2656.7999267578125,4801.099853515625,1.0,0.43545269317017365,1.0147400770516717,0.8926430174280265,bf81d8692db,games5425898691,18.0,-88.3499984741211,-3792.860107421875,236.2100067138672,14150.10009765625,5670.3997802734375,902.6999664306641,-3815.0,772.6999664306641,-3885.5999755859375,255.0,204.0,,-0.4744235084441324,2.494357581692271,-1.040830928946376,True,15,16,False,79.65281699806133,True,,76561198039309853,enpitsu,28.0,-289.95001220703125,-4772.97998046875,17.059999465942383,5037.099914550781,6005.0,1.2999999523162842,-0.29999999329447746,2.3999999463558197,-368.1999969482422,255.0,128.0,False,-0.016765837803391106,2.2922172370438716,0.00017468479238724418,True,76.0,False,12,False,12,,NSK-Giorgioss,815583620644839525,16.0,117.61000061035156,-3781.27001953125,138.97999572753906,1819.4000244140625,-3650.0,-285.10000228881836,-5020.199890136719,-2246.1000061035156,40.70000171661377,255.0,128.0,False,-0.3787314964885692,-1.9885186135886843,3.1335751795837345,False,73.16480003121079,True,18,4,15,,DonBon130,5013215957347831402,18.0,250.19000244140625,-1868.6800537109375,17.010000228881836,1179.1000366210938,5915.9002685546875,2.5,-0.19999999552965164,0.5999999865889549,93.69999885559082,50.0,128.0,,-0.009655843033208513,-1.3851871755812617,1.3137502390914741e-05,True,191.0,False,12,False,12,
34,2755,85,True,False,1,6740.543485328972,2422.7099609375,-1425.3699951171875,93.13999938964844,7804.89990234375,6763.499755859375,0.0,-3821.099853515625,4529.4000244140625,939.4999694824219,1.0,0.9464651809374602,-1.1794303737217442,0.691685161460511,bf81d8692db,games5425898691,18.0,2584.070068359375,-1574.1400146484375,16.989999771118164,-8146.6998291015625,18106.199951171875,5.299999713897705,-0.0,-0.5000000074505806,1986.199951171875,255.0,255.0,,-0.00957201719932935,1.0742149496007307,5.7608975127203324e-05,True,16,16,False,0.0,False,,76561198039309853,enpitsu,28.0,2924.06005859375,-4212.72998046875,17.059999465942383,13158.900146484375,10534.200439453125,2.5999999046325684,-0.5999999865889549,-0.5000000074505806,2269.1000366210938,255.0,255.0,False,-0.0167693673091497,2.3735816020807627,-1.4421768988790044e-05,True,255.0,False,12,False,12,310.0,NSK-Giorgioss,815583620644839525,17.0,871.0900268554688,-4228.72998046875,17.010000228881836,6055.5999755859375,5915.4998779296875,2.800000011920929,-0.0,-0.0,2510.2000427246094,255.0,255.0,False,-0.009492244464215812,2.3365114185214346,1.7671642679618917e-06,True,0.0,False,18,4,16,,DonBon130,5013215957347831402,18.0,1573.8599853515625,748.3099975585938,16.530000686645508,1803.3000183105469,5422.2998046875,85.79999923706055,20.299999713897705,-74.6999979019165,156.00000381469727,0.0,159.0,,-0.013710545568586766,-2.73511748163861,-0.0024564957557393825,True,222.0,False,14,False,14,
35,3092,88,False,False,0,5157.936361814005,66.43000030517578,72.6500015258789,95.47000122070312,19527.7001953125,22078.30078125,1335.7000732421875,-1794.1999816894531,1515.7000732421875,4816.300048828125,0.0,0.055084262096755904,0.15910360971250087,-0.05556550617020608,815583620644839525,NSK-Giorgioss,16.0,-125.08999633789062,-150.5500030517578,65.19000244140625,19249.49951171875,12319.49951171875,2577.6998901367188,1281.9999694824219,3365.4000854492188,-879.7000122070312,255.0,0.0,True,0.041415276324170094,0.8516650934355078,0.04564580209986258,True,5,6,False,0.0,False,,5013215957347831402,DonBon130,18.0,2391.389892578125,-3997.7900390625,17.010000228881836,13967.39990234375,-5442.1002197265625,2.5,-0.19999999552965164,0.0,0.0,227.0,128.0,,0.009573192625395887,-0.37154766429293246,2.87317872299935e-05,True,0.0,False,False,False,False,,enpitsu,76561198039309853,28.0,175.2100067138672,327.0199890136719,120.0999984741211,-14024.89990234375,-18165.2001953125,1453.8999938964844,4344.5001220703125,-3372.0001220703125,64.89999771118164,255.0,255.0,,1.0732782386733795,-2.209025193686347,0.006137272763117221,True,0.0,False,2,False,1,,games5425898691,bf81d8692db,17.0,-2643.1298828125,4146.64013671875,17.010000228881836,-17403.800048828125,2597.2000122070312,2.800000011920929,0.3999999910593033,0.0,1931.300048828125,255.0,255.0,,0.009586120583497369,3.059054772078708,5.231802168626528e-05,True,0.0,False,False,False,False,
36,3093,88,False,False,1,5310.930793289655,-155.5399932861328,-65.79000091552734,105.16000366210938,-28126.8994140625,-3881.300048828125,2357.7999877929688,1193.0999755859375,1203.0000305175781,-4058.699951171875,1.0,-0.17598948341639115,-0.38067702590162206,-0.2192124721539761,76561198039309853,enpitsu,28.0,-63.08000183105469,-188.5,126.01000213623047,12276.500244140625,13563.00048828125,-130.6999969482422,-4411.000061035156,2172.5,2464.2999267578125,255.0,255.0,,-1.3870409874768037,-1.1579488485631393,3.121689450566027,True,1,2,False,0.0,False,,bf81d8692db,games5425898691,17.0,2672.159912109375,-4150.27001953125,17.010000228881836,17426.099853515625,-2043.8999938964844,2.800000011920929,-0.3999999910593033,-0.0,1936.9000244140625,255.0,255.0,,-0.009579961812489182,-3.0913127171585617,4.5125340051341814e-05,True,0.0,False,False,False,False,,NSK-Giorgioss,815583620644839525,16.0,-17.790000915527344,66.05999755859375,85.33000183105469,-15235.699462890625,-6805.7000732421875,2397.5999450683594,-4948.999938964844,-2333.000030517578,-559.7999954223633,255.0,0.0,True,0.0012860169862121806,-0.9494676705283293,0.6377625321681981,True,0.0,False,6,False,5,,DonBon130,5013215957347831402,18.0,-2508.25,4041.75,17.010000228881836,-14105.899658203125,5007.9998779296875,2.5,-1.5999999642372131,0.5999999865889549,852.7999877929688,222.0,228.0,,-0.009564305148033504,0.3408608754757327,0.00013307549469865953,True,0.0,False,False,False,False,
37,3198,92,False,False,0,6290.053968326859,3955.85009765625,1136.9599609375,1374.5400390625,-7441.199951171875,16673.399658203125,4706.199951171875,-3349.7000122070312,3925.7998657226562,527.9999923706055,0.0,0.269591012752511,-2.8660576763741643,-1.31669338978169,815583620644839525,NSK-Giorgioss,16.0,4049.3798828125,938.6300048828125,1223.8900146484375,-3679.1000366210938,9953.400268554688,6731.5997314453125,-2104.499969482422,-195.49999237060547,326.6999816894531,255.0,0.0,False,-0.4978081434933241,1.569534684272693,-1.57020044789792,True,6,7,False,239.39027096635553,True,,5013215957347831402,DonBon130,18.0,3771.3798828125,-1665.010009765625,17.0,-1965.8000183105469,7819.7998046875,4.300000071525574,-1.2999999523162842,-11.200000047683716,-0.09999999776482582,246.0,128.0,False,0.009285996861796158,1.8168036730588901,0.0005637611621118691,False,255.0,False,False,False,False,,enpitsu,76561198039309853,28.0,-4031.31005859375,716.7100219726562,307.3699951171875,291.299991607666,5209.0997314453125,1624.4999694824219,4950.7000732421875,-610.0,341.30001068115234,255.0,128.0,,0.32055938163605235,1.5276420539260638,-2.3472273066290854,True,255.0,False,4,False,4,,games5425898691,bf81d8692db,18.0,-1379.4300537109375,4949.7001953125,17.670000076293945,12221.8994140625,6822.80029296875,183.99999618530273,683.7000274658203,-261.00000381469727,-1994.1999816894531,255.0,0.0,,-0.012651060527549987,0.47288835922424943,0.021019723798709762,True,224.0,False,False,False,False,
38,3280,95,False,False,1,10089.0993528752,-1981.7099609375,-4529.990234375,154.35000610351562,-15180.400390625,2429.600067138672,5504.4000244140625,-2944.4000244140625,4951.199951171875,-1677.8999328613281,1.0,1.0997165096402144,2.073537808838837,1.2289220981471947,bf81d8692db,games5425898691,18.0,-1829.949951171875,-4507.52001953125,21.979999542236328,-15808.499755859375,2598.2000732421875,2999.89990234375,1.0999999940395355,-0.0,1702.5999450683594,255.0,229.0,,-0.009598768480445642,0.1156599400283194,0.0001197660659993898,True,False,3,False,186.0,False,,76561198039309853,enpitsu,28.0,3131.639892578125,-1693.199951171875,17.059999465942383,-7583.900146484375,-10652.5,-2.0000000298023224,-1.5000000596046448,-2.7000001072883606,-2096.9000244140625,255.0,128.0,False,-0.01675037350272972,-0.9186594464827986,-0.00019537770174522172,True,220.5320429673759,True,4,False,4,,NSK-Giorgioss,815583620644839525,16.0,-2096.56005859375,-5047.60009765625,41.630001068115234,5876.500244140625,-1622.2999572753906,2341.199951171875,-2559.199981689453,-219.3000030517578,-1823.0999755859375,255.0,168.0,False,-0.14692926714192464,2.899532360785957,-0.6772569512838201,True,160.0,False,8,False,6,,DonBon130,5013215957347831402,18.0,-2802.3798828125,-875.5700073242188,17.0,5521.099853515625,-11235.10009765625,1.4000000059604645,-0.0,0.29999999329447746,116.19999885559082,255.0,133.0,,-0.009512667980569923,-2.030135410908937,3.0167711898011872e-05,,242.0,False,False,False,False,
39,3333,97,False,False,0,4992.406674189592,3841.639892578125,3565.550048828125,163.27000427246094,17895.899658203125,20239.000244140625,10599.89990234375,5775.9002685546875,-1416.0000610351562,-795.8000183105469,0.0,-0.8204358330578532,0.03472262318127586,-2.175970332286578,5013215957347831402,DonBon130,18.0,3755.300048828125,3428.27001953125,88.05000305175781,14247.7001953125,13005.30029296875,1089.800033569336,434.70001220703125,-3628.699951171875,4110.10009765625,222.0,166.0,,-0.01870076419337187,0.7881991250319635,-0.023360240277323033,,False,4,False,157.0,False,,815583620644839525,NSK-Giorgioss,16.0,3339.260009765625,4035.389892578125,17.010000228881836,16779.3994140625,-1911.6999816894531,2.3999999463558197,-1.0000000149011612,0.09999999776482582,-579.900016784668,255.0,53.0,False,0.009553404397158844,-0.11474232860957417,-0.00010018509737118173,True,255.0,False,8,False,6,,enpitsu,76561198039309853,28.0,-629.719970703125,3700.31005859375,17.059999465942383,9864.7998046875,14374.7998046875,1.8000000715255737,0.29999999329447746,0.3999999910593033,0.0,255.0,128.0,False,0.01678467449149739,0.9693620421741262,-4.5085888572197924e-05,True,253.0,False,4,False,4,,games5425898691,bf81d8692db,18.0,1616.02001953125,4962.93017578125,18.65999984741211,-7221.400146484375,311.5999984741211,3.4999999403953552,68.89999866485596,-167.00000762939453,1942.8999328613281,128.0,255.0,,0.007378303095525989,3.0879047201242003,-0.06241705701299244,True,186.0,False,4,False,False,
40,3396,99,False,False,0,2290.3637257166956,1301.8900146484375,4495.759765625,454.4100036621094,-24128.5009765625,5044.700012207031,1849.4999694824219,-2348.0999755859375,-3586.099853515625,-4198.2000732421875,0.0,-0.3308825739048629,-1.0836698334152859,-1.865131968549135,5013215957347831402,DonBon130,18.0,1409.1700439453125,4412.509765625,342.260009765625,-19979.69970703125,-3953.2000732421875,1897.2999572753906,3298.2998657226562,-819.5999908447266,-4324.200134277344,245.0,255.0,True,-0.622506304916281,2.7965411437394687,-1.1247034503393423,,3,6,False,97.47206896607598,True,,815583620644839525,NSK-Giorgioss,16.0,2222.949951171875,2819.199951171875,17.010000228881836,-12992.80029296875,-4636.099853515625,2.7000001072883606,-1.899999976158142,-0.5999999865889549,-1923.2000732421875,249.0,0.0,False,0.009560137263366535,-2.8262256515578845,-0.00024432232917851463,True,255.0,False,8,False,6,,enpitsu,76561198039309853,28.0,819.4500122070312,4804.93017578125,166.47999572753906,5585.30029296875,-7726.7999267578125,3639.2001342773438,-2035.2000427246094,-1312.8999328613281,-264.7999954223633,255.0,128.0,False,-0.560910819043711,-1.0688618738330702,0.026131296943276847,True,214.0,False,6,False,4,,games5425898691,bf81d8692db,18.0,1163.8199462890625,4575.3798828125,250.7899932861328,-1912.2000122070312,-7214.89990234375,3979.8001098632812,-1306.9000244140625,905.1000213623047,1255.0,255.0,128.0,,-0.8971250728332837,-0.7546743115947873,-0.704506726880748,True,148.43563006001133,True,6,False,False,
41,3485,102,False,False,0,3115.0595918562203,-3595.97998046875,3586.389892578125,261.0299987792969,-14748.00048828125,10990.6005859375,3836.099853515625,4164.100036621094,-1118.499984741211,-4172.39990234375,0.0,-1.3970379513008107,-1.2691056770333333,-2.8212825270575177,815583620644839525,NSK-Giorgioss,16.0,-3412.659912109375,3428.85009765625,153.35000610351562,-19109.3994140625,2188.8999938964844,3308.5000610351562,-1794.9000549316406,2325.7000732421875,-1616.300048828125,129.0,0.0,True,-0.3107242373017215,2.4614208683490637,0.183722396289483,True,6,12,False,232.0,False,,5013215957347831402,DonBon130,18.0,-3043.0,-862.6599731445312,14.079999923706055,-4290.7000732421875,-18756.500244140625,-928.7000274658203,3745.4000854492188,98.29999923706055,-2227.5999450683594,255.0,128.0,,-0.02523365417502419,-1.5569476428376876,-0.013024118409774533,,41.57827085577032,True,6,False,4,,enpitsu,76561198039309853,28.0,3191.050048828125,3493.010009765625,17.059999465942383,-4821.000061035156,12856.199951171875,1.8000000715255737,-0.29999999329447746,0.7000000029802322,13.999999761581421,255.0,255.0,,0.01674897125814334,1.9313729425611712,-7.260781295864465e-05,True,206.0,False,6,False,6,,games5425898691,bf81d8692db,18.0,-3515.9599609375,4519.240234375,206.38999938964844,-5586.500244140625,-1277.3999786376953,12252.80029296875,4873.599853515625,2532.4000549316406,-290.79999923706055,255.0,255.0,,-1.1638424253152093,-2.83776684010063,-1.035098752844485,True,255.0,False,6,False,4,
42,3535,104,True,True,0,2019.4098940780696,-2399.39990234375,3791.739990234375,201.02999877929688,20000.899658203125,10237.899780273438,6160.4998779296875,3438.0999755859375,3042.9998779296875,2302.7000427246094,0.0,0.6819512620591632,-0.639034781085192,1.6187792884052352,815583620644839525,NSK-Giorgioss,16.0,-2529.2099609375,3670.1298828125,118.2699966430664,15692.900390625,4895.4998779296875,4088.0999755859375,-51.10000133514404,-1019.8999786376953,1710.8999633789062,255.0,128.0,False,-0.01631182375995097,0.725167257296797,-0.02513171337028838,True,6,14,3,126.66724283720856,True,,5013215957347831402,DonBon130,18.0,-2798.050048828125,-4336.330078125,17.010000228881836,11823.900146484375,-4847.5,3.4999999403953552,-0.5000000074505806,0.0,3612.60009765625,232.0,255.0,False,0.009555502018483628,-0.033055890816804594,-1.4761486212807982e-06,True,255.0,False,6,False,4,,enpitsu,76561198039309853,28.0,708.9500122070312,4683.60986328125,17.059999465942383,-15381.099853515625,10015.399780273438,1.8000000715255737,0.0,-0.7999999821186066,-12.300000190734863,0.0,255.0,,0.01681506346387168,2.5629735440574435,4.383360241530508e-05,True,191.0,False,6,False,6,,games5425898691,bf81d8692db,18.0,-3096.669921875,3780.1201171875,16.989999771118164,18068.00048828125,4661.000061035156,2.8999999165534973,0.0,0.09999999776482582,-1503.9999389648438,255.0,0.0,,0.009587881128772636,0.22937922643747186,-0.0002151343556486383,True,198.67716998182317,True,6,False,4,
43,3835,105,False,True,1,5081.30481462048,1.7100000381469727,138.00999450683594,98.44999694824219,268.50000381469727,28500.2001953125,1607.2000122070312,-5999.7998046875,-16.90000057220459,42.39999771118164,1.0,-0.0010821870528277269,-0.0027519736492406127,0.31023256494587187,76561198039309853,enpitsu,28.0,4.659999847412109,-47.529998779296875,112.5199966430664,476.19998931884766,19379.300537109375,1010.0,-5142.39990234375,840.1000213623047,1760.5000305175781,255.0,128.0,,-0.6260619511473854,-1.5907258936384556,3.035213776943817,True,1,2,False,31.0,False,,bf81d8692db,games5425898691,18.0,2811.0400390625,-4062.800048828125,17.010000228881836,19974.599609375,-1341.9999694824219,2.800000011920929,-0.09999999776482582,0.09999999776482582,1988.699951171875,255.0,255.0,,-0.009575758624238827,3.1344658930608715,2.8727581146287124e-05,True,0.0,False,False,False,False,,NSK-Giorgioss,815583620644839525,16.0,675.75,177.00999450683594,17.010000228881836,17163.800048828125,-10110.599975585938,2.800000011920929,-0.0,-0.0,2053.0999755859375,255.0,255.0,,-0.009585729006650133,-2.686739984366771,2.0722867432501177e-06,False,0.0,False,4,False,4,,DonBon130,5013215957347831402,17.0,-0.0,5363.97998046875,18.079999923706055,-0.0,-1671.6000366210938,-40.39999961853027,-74.0999984741211,-0.0,0.0,246.0,,,-0.02939717559129956,-1.5708093613213883,1.315931159955863e-07,,116.0,False,False,False,False,
44,3872,107,False,False,0,8885.344565570418,-36.22999954223633,-3703.64990234375,105.45999908447266,-3651.400146484375,21438.20068359375,15801.99951171875,5992.1002197265625,-27.300000190734863,305.9000015258789,0.0,-0.0018389197156866942,0.007536078176402437,2.1262047403785598,5013215957347831402,DonBon130,17.0,-15.399999618530273,-3885.580078125,19.459999084472656,-809.5999908447266,18976.099853515625,2958.599853515625,0.0,0.29999999329447746,94.89999771118164,255.0,141.0,,0.009569184981318526,1.6140418787347135,1.6164294672961314e-05,,False,3,False,15.693815297977947,True,,815583620644839525,NSK-Giorgioss,16.0,-3619.52001953125,-70.18000030517578,17.010000228881836,-21650.400390625,4877.200012207031,2.7000001072883606,-0.7000000029802322,0.09999999776482582,-1878.6000061035156,255.0,0.0,,0.009559707854350731,2.8585664940655624,-0.00010314204754550158,True,255.0,False,4,False,4,,enpitsu,76561198039309853,28.0,-41.529998779296875,-2568.300048828125,82.62000274658203,-314.0999984741211,-22992.39990234375,-498.4000015258789,29.000000953674316,316.00000381469727,131.5999984741211,128.0,128.0,,0.5055095393470145,-1.761998415573314,-0.44585752410596124,True,19.0,False,4,False,2,,games5425898691,bf81d8692db,18.0,-3249.110107421875,2090.739990234375,17.0,19115.699462890625,-11522.900390625,4.099999964237213,-0.29999999329447746,0.19999999552965164,1989.4999694824219,255.0,255.0,,0.009594959237074527,-0.4629188222047631,4.990313065427822e-05,True,222.0,False,False,False,False,
45,3975,111,False,False,0,1303.4530132650927,-1287.02001953125,3896.580078125,1307.27001953125,22954.89990234375,11795.30029296875,1628.9999389648438,316.00000381469727,2665.8999633789062,5365.8001708984375,0.0,-0.02954545594450647,0.08370707789388215,-0.5454299155790525,815583620644839525,NSK-Giorgioss,17.0,-1443.06005859375,3923.949951171875,1218.260009765625,9769.199829101562,10216.199951171875,4485.299987792969,424.50000762939453,141.5999984741211,-3075.2999877929688,255.0,128.0,False,-0.9775519376920814,-0.17495890801118397,1.030893284241292,True,4,6,4,116.0,False,,5013215957347831402,DonBon130,18.0,-2304.0,-4607.830078125,16.3799991607666,0.0,1.5000000596046448,75.9000015258789,-10.099999904632568,0.0,0.0,,,,0.008743313627677713,1.5707925092958885,7.612873398453673e-06,,85.0,False,False,False,False,,enpitsu,76561198039309853,28.0,-3405.18994140625,-2297.219970703125,101.61000061035156,3679.4000244140625,19050.6005859375,1037.3999786376953,-2907.0999145507812,4456.499938964844,-1391.9000244140625,128.0,128.0,,0.7230672635519637,2.789939875640093,2.7155374203897806,True,255.0,False,6,False,3,,games5425898691,bf81d8692db,18.0,-1378.0899658203125,4201.33984375,753.2999877929688,-169.20000076293945,4422.0001220703125,6518.4002685546875,-209.59999084472656,-29.40000057220459,-27.999999523162842,255.0,128.0,,-0.964433911400431,1.9107447021835158,-1.5505568647168773,True,143.4047053988262,True,4,False,False,
46,4101,115,False,False,0,4888.544992673961,3285.31005859375,2607.31005859375,107.86000061035156,-13202.5,-11676.300048828125,-894.7000122070312,1806.3999938964844,1814.4999694824219,4049.4000244140625,0.0,-1.36721371824983,-2.5959905341102756,-1.6389830816965534,815583620644839525,NSK-Giorgioss,16.0,3489.22998046875,2710.780029296875,17.020000457763672,-9762.7001953125,-5803.900146484375,-0.5000000074505806,-3.700000047683716,-0.7999999821186066,796.2000274658203,255.0,255.0,False,0.009555934829716907,-2.6540037756413595,0.00035897382287813234,True,6,8,4,245.51487317649267,True,,5013215957347831402,DonBon130,18.0,3009.909912109375,-3324.510009765625,17.0,-6609.4000244140625,10175.10009765625,3.6000001430511475,-0.29999999329447746,0.7000000029802322,16.00000023841858,241.0,128.0,False,0.00954951279978315,2.1491370594373356,-7.225796841869708e-05,True,255.0,False,4,False,4,,enpitsu,76561198039309853,28.0,2489.340087890625,3121.889892578125,55.2400016784668,17581.199951171875,-14374.3994140625,3643.3999633789062,1.1999999731779099,1.0999999940395355,-173.09999465942383,128.0,0.0,,0.01706276809180897,-0.7164970563498404,0.00023054345584227099,True,150.0,False,10,False,6,,games5425898691,bf81d8692db,18.0,-1376.97998046875,4527.89013671875,17.010000228881836,858.7999725341797,-8830.800170898438,2.5999999046325684,0.09999999776482582,0.5000000074505806,-1.7000000178813934,255.0,128.0,,0.009499456471558698,-1.474174978584947,5.445136144021274e-05,True,117.0,False,4,False,False,
47,4131,116,False,False,0,4697.114652437927,1994.010009765625,1437.199951171875,93.1500015258789,-10491.500244140625,-9712.60009765625,0.0,4280.5999755859375,-3304.2001342773438,2599.5001220703125,0.0,-0.7802319366569932,-1.1448883825728497,2.722388608230816,815583620644839525,NSK-Giorgioss,16.0,2223.300048828125,1424.47998046875,17.0,-16002.5,-8048.0999755859375,3.700000047683716,-0.9000000357627869,-0.5999999865889549,192.09999084472656,165.0,187.0,False,0.009553262620898853,-2.685454783056245,9.624079468342429e-05,True,6,8,4,186.0,False,,5013215957347831402,DonBon130,19.0,2166.219970703125,-1789.300048828125,17.0,-10434.3994140625,16981.199951171875,1.4000000059604645,0.0,-0.5999999865889549,373.3000183105469,255.0,146.0,False,0.009549295201830397,2.1376350428207083,8.018006519888218e-06,False,198.61960439271826,True,4,False,4,,enpitsu,76561198039309853,28.0,3997.47998046875,1290.72998046875,159.6999969482422,13604.7998046875,-18522.2998046875,-910.8999633789062,3117.5,-1367.1000671386719,-1302.7000427246094,255.0,0.0,,-0.5283973763529586,-0.6220435418162671,-0.8328892537341134,True,141.0,False,10,False,8,,games5425898691,bf81d8692db,18.0,-1052.469970703125,3236.050048828125,17.010000228881836,6608.599853515625,-15289.49951171875,0.19999999552965164,0.09999999776482582,-0.09999999776482582,5.799999833106995,255.0,128.0,,0.009584010356858522,-1.1619647950080252,-3.895399687867095e-05,True,109.71794410931167,True,4,False,False,28.0
