,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_dodge_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_dodge_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect
0,178,0,False,True,0,5175.8904155224955,-1.440000057220459,42.0,97.18000030517578,-1522.7999877929688,28645.6005859375,3413.3999633789062,5998.599853515625,56.99999809265137,-114.70000267028809,0.0,0.0011780496851734013,-0.0020472216930413996,0.11090308826034975,bf81d8692db,games5425898691,19.0,14.359999656677246,-132.5399932861328,93.04000091552734,-255.10000228881836,20076.8994140625,2094.4000244140625,-5341.9000244140625,-651.5000152587891,1135.199966430664,128.0,135.0,,0.8195913943848729,1.5971653555952943,-0.028361195600402445,True,22.0,False,4,3,False,,76561198039309853,enpitsu,24.0,0.0,-2521.1201171875,17.049999237060547,0.0,9547.60009765625,2.5999999046325684,0.5000000074505806,0.0,0.0,255.0,,,0.0167315166346791,1.570774732469808,-2.398246531218863e-07,True,116.0,False,False,False,False,,NoName,76561198970226147,5,0.0,978.510009765625,144.30999755859375,0.0,-21943.20068359375,-635.6999969482422,385.09998321533203,0.0,0.0,255.0,,,-0.24426773998675858,-1.57078445763,-1.68239279651635e-05,True,36.34077411569575,True,False,4,False,,RaptorD_,bd3208e58fb,,-256.0,3840.0,17.010000228881836,0.0,0.0,2.0999999344348907,0.5999999865889549,0.0,0.0,,,,0.009544408615608195,-1.570788551888575,3.701008606201032e-08,True,False,False,False,85.0,False,
1,181,0,False,False,1,5575.546688194287,27.510000228881836,-367.489990234375,125.38999938964844,5411.9000244140625,17595.400390625,-4486.300048828125,-4626.199951171875,384.70001220703125,2651.6000366210938,1.0,-0.006572668694663861,-0.033839977035760326,0.9377221798017651,76561198970226147,NoName,5.0,-0.0,-599.7999877929688,128.05999755859375,-0.0,22965.90087890625,-1251.2000274658203,-54.60000038146973,-0.0,0.0,255.0,,,0.25986389674138977,1.5708281513044178,-1.1234924805436859e-05,True,26.873118503119365,True,4,False,False,,bd3208e58fb,RaptorD_,,256.0,-3840.0,17.010000228881836,-0.0,-0.0,2.0999999344348907,-0.5999999865889549,-0.0,0.0,,,,-0.009544408615608195,1.570788551888575,3.701008606201032e-08,True,85.0,False,False,False,False,,enpitsu,76561198039309853,24,-0.0,2370.909912109375,17.049999237060547,-0.0,-10409.3994140625,2.5999999046325684,-0.3999999910593033,-0.0,0.0,255.0,255.0,,-0.0167315166346791,-1.570774732469808,-2.398246531218863e-07,True,116.0,False,False,False,False,,games5425898691,bf81d8692db,19.0,-12.680000305175781,-1.2999999523162842,102.91999816894531,255.10000228881836,-20076.8994140625,388.4000015258789,5480.999755859375,456.3999938964844,16.49999976158142,128.0,136.0,,-1.2989875976996446,-1.5646771285466086,-0.09514215099112334,True,3,False,4,22.0,False,
2,182,0,False,False,0,4875.664305609268,-46.959999084472656,338.8299865722656,107.80000305175781,-11912.5,19727.5,-7290.999755859375,-2113.000030517578,-320.29998779296875,5606.400146484375,0.0,-0.011236069316705536,0.15928338214404394,1.0299431711592308,bf81d8692db,games5425898691,19.0,10.369999885559082,185.3300018310547,102.3499984741211,-255.10000228881836,20076.8994140625,-149.89999771118164,-5477.0001220703125,-497.40001678466797,-69.29999828338623,128.0,137.0,,1.1773952103291692,-1.4182848468223037,-3.079986610946287,True,22.0,False,4,3,False,,76561198039309853,enpitsu,24.0,0.0,-2370.909912109375,17.049999237060547,0.0,10409.3994140625,2.5999999046325684,0.3999999910593033,0.0,0.0,255.0,255.0,,0.0167315166346791,1.570774732469808,-2.398246531218863e-07,True,116.0,False,False,False,False,,NoName,76561198970226147,5,0.0,599.7999877929688,128.05999755859375,0.0,-22965.90087890625,-1251.2000274658203,54.60000038146973,0.0,0.0,255.0,,,-0.25986389674138977,-1.5708281513044178,-1.1234924805436859e-05,True,23.809195895348836,True,False,4,False,,RaptorD_,bd3208e58fb,,-256.0,3840.0,17.010000228881836,0.0,0.0,2.0999999344348907,0.5999999865889549,0.0,0.0,,,,0.009544408615608195,-1.570788551888575,3.701008606201032e-08,True,False,False,False,85.0,False,
3,184,0,False,False,1,5579.338823629557,129.6699981689453,-386.4599914550781,95.26000213623047,29196.8994140625,-4139.5001220703125,-1713.5000610351562,-3380.5999755859375,-1417.2999572753906,-4749.89990234375,1.0,0.0826551322649681,-0.050353181998331144,1.2534636444059375,76561198970226147,NoName,5.0,1.059999942779541,-463.07000732421875,120.33000183105469,281.3999938964844,10377.39990234375,-549.5000076293945,4301.9000244140625,-677.6999664306641,-3359.1000366210938,255.0,,,0.6272405334415614,1.9203500969209575,-0.08285806886433893,True,22.0,False,4,False,False,,bd3208e58fb,RaptorD_,,256.0,-3840.0,17.010000228881836,-0.0,-0.0,2.0999999344348907,-0.5999999865889549,-0.0,0.0,,,,-0.009544408615608195,1.570788551888575,3.701008606201032e-08,True,85.0,False,False,False,False,,enpitsu,76561198039309853,24,-0.0,2273.1298828125,17.049999237060547,-0.0,-10874.000244140625,2.5999999046325684,-0.29999999329447746,-0.0,0.0,255.0,255.0,,-0.0167315166346791,-1.570774732469808,-2.398246531218863e-07,True,116.0,False,False,False,False,,games5425898691,bf81d8692db,19.0,-10.369999885559082,-185.3300018310547,102.3499984741211,255.10000228881836,-20076.8994140625,-149.89999771118164,5477.0001220703125,497.40001678466797,-69.29999828338623,128.0,137.0,,-1.1773952103291692,1.4182848468223037,-3.079986610946287,True,3,False,4,22.0,False,
4,326,5,False,False,0,4730.0596446082445,-3900.340087890625,1486.5899658203125,535.5999755859375,-4880.0,21936.8994140625,-5781.500244140625,-4539.700012207031,-3215.5999755859375,-2247.2000122070312,0.0,-0.46137067745615057,-1.0102436945551596,-0.3441279104633793,bf81d8692db,games5425898691,19.0,-3837.179931640625,1271.719970703125,478.2699890136719,-5209.4000244140625,9592.000122070312,5642.1002197265625,-4742.60009765625,90.69999694824219,-2783.699951171875,255.0,155.0,,-0.6741029998187559,1.8355748737405624,-0.599239058462426,True,179.81731599377042,True,8,7,False,,76561198039309853,enpitsu,25.0,-2746.179931640625,-2512.3701171875,90.12000274658203,2005.8000183105469,17376.600341796875,2119.600067138672,-4984.2999267578125,-2260.7000732421875,543.3000183105469,255.0,128.0,,0.5671335662306736,1.034890052007754,-0.5688244149991413,True,255.0,False,2,False,1,,NoName,76561198970226147,6,3814.969970703125,1343.93994140625,17.010000228881836,-5110.7000732421875,16461.500244140625,-139.89999771118164,-47.60000228881836,701.1000061035156,368.80001068115234,255.0,128.0,,0.020333307310821332,1.912459632861924,-0.012890933989326423,True,233.09307517543914,True,False,4,False,,RaptorD_,bd3208e58fb,,-256.0,3840.0,17.010000228881836,0.0,-0.09999999776482582,2.0999999344348907,0.5999999865889549,0.0,0.0,,128.0,,0.009544408615608195,-1.570788551888575,3.701008606201032e-08,True,False,False,False,85.0,False,
5,424,8,False,False,1,10204.650500462049,2156.590087890625,-4986.490234375,110.36000061035156,24150.50048828125,3657.9998779296875,8401.300048828125,-1163.7000274658203,-5477.19970703125,2155.2000427246094,1.0,1.2717403657332214,1.0967556603524014,0.6764206582155248,bd3208e58fb,RaptorD_,60.0,1976.8199462890625,-4989.60009765625,22.799999237060547,18272.39990234375,-4764.5001220703125,1043.0999755859375,-3255.5999755859375,452.09999084472656,1430.5000305175781,255.0,171.0,,0.053125388372140335,-2.91499812700763,-0.1598432133624258,True,0.0,False,False,False,False,,76561198970226147,NoName,6.0,472.5299987792969,-4604.93017578125,17.010000228881836,10978.699951171875,-4402.60009765625,2.0999999344348907,-1.5999999642372131,0.5999999865889549,542.599983215332,128.0,128.0,,-0.00965013071733843,-2.808019538780576,-0.0001639200260411137,True,255.0,False,4,False,False,,enpitsu,76561198039309853,25,2119.340087890625,-515.969970703125,17.030000686645508,1169.1000366210938,6396.9000244140625,5.099999904632568,-0.5999999865889549,0.09999999776482582,0.0,0.0,128.0,,-0.016753923028068336,-1.389983702690294,-1.9681335199475283e-06,True,255.0,False,2,2,False,,games5425898691,bf81d8692db,19.0,2913.639892578125,-1448.3199462890625,17.010000228881836,-6174.5001220703125,-8103.699951171875,2.5,0.09999999776482582,-0.0,2229.600067138672,128.0,255.0,,-0.009636154671592054,-0.973815446644596,4.569434941310351e-06,True,8,False,8,163.0,False,
6,468,10,False,False,0,3556.613369931595,-3821.699951171875,3117.679931640625,272.0799865722656,-22434.599609375,15817.19970703125,-4307.0001220703125,132.39999771118164,-608.3000183105469,5967.60009765625,0.0,0.7715260816061567,-0.561447419188595,0.09410582593398917,bf81d8692db,games5425898691,19.0,-3684.5400390625,2939.389892578125,250.24000549316406,-6369.000244140625,17120.2001953125,3072.0999145507812,-4140.400085449219,1344.6000671386719,3361.300048828125,255.0,0.0,,-0.5093085025662857,2.2885640439189356,0.5845482194848584,True,112.917608371345,True,10,9,False,,76561198039309853,enpitsu,24.0,-2284.889892578125,-609.1699829101562,17.030000686645508,-31.099998950958252,2560.7000732421875,5.0,-0.5999999865889549,0.0,0.0,255.0,128.0,,0.016518231750380415,1.5830658319480557,-5.538250081825557e-06,True,255.0,False,2,False,2,,NoName,76561198970226147,6,-1438.6500244140625,4284.490234375,17.010000228881836,-1909.9000549316406,-993.7000274658203,2.3000000417232513,-0.19999999552965164,-0.09999999776482582,-1123.7999725341797,128.0,0.0,,0.00962518797455365,-2.549520897120115,8.42022767251437e-06,True,255.0,False,False,4,False,,RaptorD_,bd3208e58fb,18.0,-3598.14990234375,3298.469970703125,163.85000610351562,-15332.5,-10831.500244140625,3030.7000732421875,-4471.9000244140625,-2872.6998901367188,1413.800048828125,255.0,0.0,,-0.39085532857887967,-2.5707477121125017,1.2939000068212907,True,3,False,4,204.917608371345,True,
7,507,12,False,False,1,10122.910437011515,2310.27001953125,-4883.6298828125,157.99000549316406,14203.299560546875,-16067.099609375,8097.2998046875,1250.8999633789062,-5868.0999755859375,-11.399999856948853,1.0,-1.0269191808661988,1.6972543456187883,-2.937545533416533,76561198970226147,NoName,6.0,2126.179931640625,-4779.02001953125,88.48999786376953,10360.50048828125,-13000.0,2349.4000244140625,4449.599914550781,3232.60009765625,-21.700000762939453,255.0,128.0,,-0.716056905869761,-2.195670610671876,-0.0026493856339240293,True,230.0,False,6,3,False,,bd3208e58fb,RaptorD_,18.0,4079.050048828125,-2965.820068359375,342.8299865722656,-15.90000033378601,495.99998474121094,3673.3999633789062,-2000.5000305175781,16.200000047683716,-30.0,255.0,255.0,,1.5206634304629454,1.7440105088317477,-1.395978396491745,True,193.0,False,4,False,4,,enpitsu,76561198039309853,25,1997.800048828125,-761.6300048828125,17.030000686645508,-5577.7001953125,-16562.19970703125,0.7999999821186066,0.5000000074505806,0.29999999329447746,0.0,255.0,128.0,,-0.016744584765832283,-1.2459431974112016,3.930987684633422e-05,True,184.0,False,2,2,False,,games5425898691,bf81d8692db,20.0,3624.860107421875,-2666.949951171875,1020.739990234375,-3380.10009765625,3891.4999389648438,2144.1000366210938,1485.0,-1247.300033569336,-2428.3999633789062,255.0,128.0,,-0.5797173938867495,0.019286772432510677,0.49772128656578524,True,10,False,10,97.0,False,
8,554,13,False,False,1,9192.410759878323,3984.4599609375,-3518.050048828125,287.6000061035156,-5775.5999755859375,7770.3997802734375,-4162.9998779296875,1597.2999572753906,-2647.3001098632812,-5141.9000244140625,1.0,-0.2558941549734748,-1.2162449515155187,-2.1838405046953024,bd3208e58fb,RaptorD_,18.0,4078.81005859375,-3570.639892578125,474.6099853515625,-70.9000015258789,-7905.0,-12525.400390625,2058.000030517578,71.39999866485596,-360.60001373291016,255.0,0.0,,-1.04478902384157,-1.5762273904854749,1.5824613460423411,True,151.53430542125497,True,4,4,False,,76561198970226147,NoName,6.0,3102.840087890625,-4769.330078125,52.31999969482422,1069.4999694824219,8271.400146484375,-2953.900146484375,1080.8000183105469,2523.8999938964844,2190.0,255.0,217.0,,-0.348919603787343,1.6496048821721088,-0.4268421751803876,True,230.0,False,6,False,4,,enpitsu,76561198039309853,24,2722.64990234375,-1778.2099609375,17.040000915527344,3117.5,12139.49951171875,4.600000083446503,-0.0,-0.0,2348.2000732421875,255.0,255.0,False,-0.016722340550446555,1.7592253879065105,6.232590895968758e-06,True,215.0,False,2,2,False,,games5425898691,bf81d8692db,20.0,3040.919921875,-1995.760009765625,463.45001220703125,-3389.5999145507812,4129.200134277344,-8783.900146484375,3563.0999755859375,-609.0999984741211,-1773.800048828125,255.0,119.0,,0.7919784424449294,2.260745175337673,-0.6464641407497306,True,10,False,10,97.0,False,
9,593,15,False,False,1,8211.682546100265,3294.739990234375,-2713.52001953125,148.44000244140625,12840.50048828125,7022.19970703125,2958.9999389648438,-3906.6000366210938,-4454.700012207031,-945.1000213623047,1.0,-1.0914329789224504,1.309455040400361,-2.869607133039376,bd3208e58fb,RaptorD_,14.0,3097.14990234375,-2796.840087890625,68.52999877929688,7607.7001953125,6481.6998291015625,3158.699951171875,979.8999786376953,1910.7000732421875,-2994.8001098632812,128.0,0.0,,-0.010748079589434627,2.07021570053914,0.016888389839893807,True,136.0,False,6,5,False,,76561198970226147,NoName,6.0,3103.080078125,-3033.469970703125,48.84000015258789,4156.9000244140625,13470.50048828125,3292.9000854492188,-492.99999237060547,160.9000015258789,-347.00000762939453,255.0,77.0,,-0.02252334434715452,1.899471274255931,0.00010856531105291276,True,203.0,False,8,False,4,,enpitsu,76561198039309853,25,1963.1300048828125,-259.3399963378906,17.040000915527344,2436.1000061035156,12651.600341796875,4.399999976158142,-0.0,-1.0999999940395355,-1856.4999389648438,255.0,0.0,False,-0.016729050895785108,1.7869507409139473,-0.000149730475514545,True,215.0,False,2,2,False,,games5425898691,bf81d8692db,20.0,3160.14990234375,-2528.97998046875,91.19000244140625,4917.099914550781,-15471.600341796875,405.6999969482422,5206.6998291015625,1767.8999328613281,119.49999809265137,255.0,214.0,,-1.2275398554140462,-1.9590650607504758,0.03900464317812959,True,11,False,12,46.0,False,
