,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_dodge_active,opp_1_double_jump_active,opp_1_boost,opp_1_boost_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_double_jump_active,opp_2_dodge_active,opp_2_boost_collect
33,2946,63,False,False,0,5227.10624119553,15.270000457763672,-7.059999942779541,183.25,2726.0000610351562,3365.7000732421875,6455.30029296875,1729.2999267578125,2571.400146484375,-475.29998779296875,0.0,0.23918086429393054,-0.1981999412303593,-0.2255298399944347,bf81d8692db,games5425898691,20.0,-5.21999979019165,-136.16000366210938,100.7300033569336,401.89998626708984,570.6999969482422,2355.0,1526.1000061035156,89.49999809265137,-508.3000183105469,128.0,128.0,,1.3806188052633244,1.5411686667317277,-0.05759949210435206,True,3,31.0,False,4,False,,76561198039309853,enpitsu,25.0,-3082.010009765625,-4103.3701171875,17.049999237060547,-11670.10009765625,5447.0001220703125,4.399999976158142,-0.7999999821186066,0.7000000029802322,-3052.60009765625,255.0,0.0,False,0.016756126456516956,2.531782509240344,-4.1922460885228225e-05,True,255.0,False,False,False,False,,kilijo07,b6e31c8822b,6.0,-24.639999389648438,97.38999938964844,73.48999786376953,-1925.2000427246094,-2459.600067138672,-454.3000030517578,-1588.5000610351562,1270.999984741211,2911.0000610351562,255.0,132.0,,1.2123439129383269,-1.1220460191042436,0.24185203197336988,True,4,3,False,22.0,False,,Epoc†,76561198139098209,5.0,-47.099998474121094,3557.919921875,17.059999465942383,-1035.8999633789062,-11042.7001953125,1.899999976158142,0.29999999329447746,-0.5000000074505806,0.0,255.0,128.0,False,0.016664044979171157,-1.6643418965696959,-3.912380462491429e-05,True,116.0,False,False,False,False,
34,2998,65,False,False,1,5906.466048028758,-510.8999938964844,-596.4600219726562,225.27999877929688,9048.599853515625,21555.70068359375,-2634.1000366210938,-3397.5,334.90001678466797,-4933.999938964844,1.0,0.09809258187432457,0.23873885683631305,-0.31997567154115736,76561198139098209,Epoc†,5.0,-563.3300170898438,-814.4500122070312,204.0500030517578,-6373.2000732421875,17561.300048828125,4988.999938964844,-1440.5999755859375,2873.800048828125,-1092.7999877929688,128.0,0.0,False,-0.09219003651508803,1.194575117277025,0.20464487139499718,True,False,63.25753992347306,True,4,4,,b6e31c8822b,kilijo07,6.0,-202.86000061035156,-184.41000366210938,17.010000228881836,-2555.800018310547,-10095.399780273438,2.8999999165534973,-0.0,-0.29999999329447746,2249.7000122070312,255.0,255.0,,-0.009519889802043881,-1.3671818571067784,2.4431383635271713e-05,True,0.0,False,4,False,4,,enpitsu,76561198039309853,25.0,1703.199951171875,3387.449951171875,17.049999237060547,-13924.300537109375,1197.6000213623047,3.6000001430511475,1.5000000596046448,-0.0,1856.9000244140625,255.0,128.0,False,-0.01676632446542412,0.06004791734284016,0.00025748152691767025,True,False,False,False,255.0,False,,games5425898691,bf81d8692db,20.0,-279.25,-196.6199951171875,150.4499969482422,-9220.700073242188,-7679.000244140625,1213.8999938964844,1984.9000549316406,-4938.599853515625,1385.5999755859375,255.0,91.0,,0.4584234817617362,-0.6927671598247119,0.2285183297268689,True,0.0,False,6,False,5,
35,3000,65,False,False,0,4861.0486284527815,457.6199951171875,471.2200012207031,209.44000244140625,6098.599853515625,18002.19970703125,3753.3999633789062,4442.5,-1986.300048828125,3509.7000122070312,0.0,-0.016543687665545877,-0.520731661799201,-0.01605511203996338,bf81d8692db,games5425898691,20.0,356.2699890136719,260.7699890136719,158.14999389648438,9259.299926757812,7715.3997802734375,683.3999633789062,-2029.4999694824219,4749.89990234375,1889.2999267578125,255.0,93.0,,0.07734856181934846,0.851693135800383,0.4345721463342996,True,5,0.0,False,6,False,,76561198039309853,enpitsu,25.0,-1563.4599609375,-3388.47998046875,17.049999237060547,13996.099853515625,654.4000244140625,3.1999999284744263,-4.099999964237213,-0.29999999329447746,868.8999938964844,255.0,128.0,False,0.016780659082837525,0.10163574926506683,-0.00015665429771327162,True,255.0,False,False,False,False,,kilijo07,b6e31c8822b,6.0,217.0800018310547,289.05999755859375,17.010000228881836,660.5000305175781,10729.69970703125,2.7000001072883606,-0.09999999776482582,-4.799999892711639,1308.0999755859375,255.0,128.0,,0.009544671876533172,1.5749341829428938,-0.00011758279722273782,True,4,4,False,0.0,False,,Epoc†,76561198139098209,5.0,610.0499877929688,705.0700073242188,233.7100067138672,7355.2001953125,-15875.699462890625,4068.599853515625,2827.9998779296875,-4173.599853515625,-1008.0000305175781,128.0,0.0,False,0.1514981243077571,-1.2266439421638111,0.4885691958687387,True,56.99773771532119,True,4,4,False,
36,3124,70,False,False,1,10686.216733636647,-2416.3798828125,-5019.89013671875,497.9599914550781,-18736.600341796875,8828.499755859375,3415.4000854492188,1647.5999450683594,-2711.0000610351562,-3397.3001098632812,1.0,0.4610873013874324,1.3083035644221135,2.8063622571256532,b6e31c8822b,kilijo07,6.0,-2258.530029296875,-5103.009765625,418.19000244140625,-13997.60009765625,4.1999998688697815,7377.80029296875,6.800000071525574,-1035.0,-2.3999999463558197,255.0,0.0,,0.5044606861460045,-0.010902077047193185,1.5655157061039107,True,6,0.0,False,6,False,,76561198139098209,Epoc†,5.0,-3257.280029296875,704.6500244140625,17.049999237060547,-6454.69970703125,-13000.10009765625,3.0000001192092896,-0.19999999552965164,-0.5999999865889549,0.0,255.0,128.0,,-0.016772957540971172,-1.1099499224068259,-5.564616929414736e-05,True,0.0,False,False,4,4,,enpitsu,76561198039309853,25.0,-11.199999809265137,-1994.8900146484375,17.049999237060547,-5531.400146484375,-5965.7000732421875,3.8999998569488525,-0.09999999776482582,-0.29999999329447746,-2672.9000854492188,255.0,0.0,False,-0.016684891123375702,-0.7574896240226361,-6.64598117868653e-05,True,False,False,False,253.0,False,,games5425898691,bf81d8692db,19.0,-2799.39990234375,-4221.1298828125,17.010000228881836,17871.199951171875,-4185.0,2.800000011920929,-0.19999999552965164,-0.0,1973.5000610351562,255.0,255.0,,-0.009597776705143302,-2.982832795634647,3.206838247555068e-05,True,255.0,False,8,False,8,
37,3181,72,False,False,0,5199.89575676534,3655.340087890625,2625.199951171875,154.99000549316406,14616.300048828125,19140.799560546875,11585.799560546875,4922.200012207031,-2953.699951171875,1745.2999877929688,0.0,-0.7186334433149228,0.37533951326359893,1.519060507751213,bf81d8692db,games5425898691,20.0,3550.090087890625,2494.070068359375,88.7699966430664,12790.0,9065.999755859375,1656.9999694824219,-4901.099853515625,287.5,-2479.1000366210938,255.0,239.0,,0.25645475135259993,0.40099931281235923,-0.7821003640103921,True,9,165.0,False,10,False,,76561198039309853,enpitsu,25.0,2772.3701171875,1308.239990234375,17.049999237060547,4419.5001220703125,-16835.10009765625,3.6000001430511475,0.09999999776482582,0.0,-2012.2999572753906,255.0,128.0,False,0.016759535584301127,-1.3839645716645252,-8.379072479043372e-06,True,175.0,False,False,False,False,,kilijo07,b6e31c8822b,6.0,3368.25,3116.330078125,17.010000228881836,2348.5000610351562,-13891.500244140625,2.5999999046325684,-0.19999999552965164,0.0,631.8000030517578,255.0,177.0,,0.009612941000268375,-1.387094248033035,2.733763286214898e-05,True,6,6,False,0.0,False,,Epoc†,76561198139098209,5.0,2452.610107421875,1827.3499755859375,17.049999237060547,-2912.3001098632812,13762.39990234375,3.100000023841858,0.09999999776482582,-1.2999999523162842,-228.29999923706055,255.0,128.0,,0.0167620190026119,1.754979794054556,0.00019180121704502284,True,255.0,False,4,4,False,
38,3257,75,False,False,1,10081.747852036759,-1809.1300048828125,-4572.0498046875,154.58999633789062,-27885.400390625,-1486.6000366210938,13442.900390625,-1576.300048828125,5288.0999755859375,-2355.8999633789062,1.0,0.14714838233239702,2.750936569550884,2.756186258658995,76561198139098209,Epoc†,5.0,-1615.739990234375,-4546.4599609375,78.37000274658203,-21809.09912109375,-6552.9998779296875,3227.9000854492188,340.09998321533203,-3259.5999145507812,-1672.7999877929688,255.0,128.0,False,-0.1344925573475331,-0.04071047939057697,-0.008707024016006775,True,3,189.22731180344863,True,6,4,,b6e31c8822b,kilijo07,6.0,-3406.52001953125,-4139.85986328125,16.8700008392334,12886.600341796875,-3890.10009765625,33.29999923706055,-56.599998474121094,36.500000953674316,7.400000095367432,255.0,128.0,False,-0.008444929488369822,-2.8493814363534016,0.003768544556133239,True,0.0,False,6,False,6,,enpitsu,76561198039309853,25.0,-1469.1400146484375,-1598.93994140625,17.049999237060547,356.5999984741211,2501.999969482422,3.1999999284744263,-0.5999999865889549,0.19999999552965164,-1.7000000178813934,0.0,128.0,False,-0.01704177940752119,-1.429423453844958,9.433444837862646e-06,True,False,False,False,175.0,False,,games5425898691,bf81d8692db,20.0,-3023.47998046875,-3894.1201171875,17.0,17225.899658203125,3261.7999267578125,1.4000000059604645,-0.0,0.5000000074505806,15.399999618530273,255.0,128.0,,-0.009565398796361474,2.95231145272018,-7.834905285696951e-06,True,139.93944950001213,True,10,False,10,
39,3343,78,False,False,0,6398.429941790301,3326.18994140625,332.3999938964844,93.44000244140625,743.6000061035156,6900.8001708984375,2871.0000610351562,-4895.799865722656,527.599983215332,3427.9998779296875,0.0,0.7702763954584867,-2.426001533308626,1.286187587032409,76561198039309853,enpitsu,25.0,3362.39990234375,198.50999450683594,57.709999084472656,14828.399658203125,7334.2999267578125,1748.2000732421875,-1992.1000671386719,547.0999908447266,-60.999999046325684,128.0,255.0,,0.055475895048053475,0.2969607343675309,0.0366279524882292,True,1,41.0,False,2,False,,bf81d8692db,games5425898691,20.0,2494.81005859375,-303.95001220703125,16.989999771118164,9957.60009765625,-19865.10009765625,3.3000001311302185,-0.9000000357627869,0.0,-4.1999998688697815,255.0,,,0.00964540595497065,-1.1066982501836544,2.1476009808764243e-05,False,114.10205592904039,True,12,False,12,,kilijo07,b6e31c8822b,6.0,-2703.2900390625,4233.3798828125,32.5099983215332,-22383.9990234375,-3695.8999633789062,-2727.9000854492188,1556.6999816894531,-1465.0999450683594,254.59999084472656,255.0,255.0,,-0.12593684058367036,-2.8134623942589005,0.2351073758929822,True,10,10,False,,False,,Epoc†,76561198139098209,5.0,3243.659912109375,2971.929931640625,17.049999237060547,613.6999893188477,-13827.39990234375,3.3000001311302185,-0.3999999910593033,6.600000262260437,1449.9000549316406,255.0,128.0,,0.016744684967229303,-1.453506332789648,-0.00012506459928431998,True,183.0,False,6,4,4,
40,3374,79,False,False,1,7504.210390947062,-3385.43994140625,-1022.989990234375,151.47000122070312,7298.0999755859375,13817.099609375,10419.000244140625,5946.400146484375,510.2000045776367,-616.1000061035156,1.0,-0.28709013078004747,2.1078441092243514,1.8244577362527852,76561198139098209,Epoc†,5.0,-3462.22998046875,-1134.550048828125,15.149999618530273,-906.6000366210938,18982.19970703125,105.60000419616699,-325.0,312.1999931335449,-462.2999954223633,255.0,255.0,,-0.0417985013503035,1.5526368665855732,0.0655480960719003,True,4,120.3923783661217,True,6,4,,b6e31c8822b,kilijo07,6.0,3334.860107421875,-2779.52001953125,17.010000228881836,-6428.599853515625,15012.099609375,2.7000001072883606,-0.5999999865889549,2.199999988079071,-420.09998321533203,255.0,128.0,False,-0.009611978363300503,1.1998012850937751,7.267607780920967e-05,True,251.89783236031892,True,10,False,10,,enpitsu,76561198039309853,25.0,-4010.5400390625,-901.5800170898438,456.3900146484375,259.89999771118164,-5613.900146484375,2577.9998779296875,1929.1999816894531,2514.7999572753906,1882.2000122070312,128.0,255.0,,0.7309632029820299,-0.307785986847058,0.37286625954119856,True,2,2,False,41.0,False,,games5425898691,bf81d8692db,19.0,-3125.659912109375,2753.340087890625,16.989999771118164,-565.9999847412109,22636.99951171875,5.099999904632568,-0.0,0.09999999776482582,-110.50000190734863,255.0,128.0,,-0.009597829617280847,1.5557084478426573,3.425864319320057e-05,True,99.0,False,12,False,12,
41,3452,82,False,False,0,8157.831016372907,1428.6300048828125,-2679.610107421875,455.05999755859375,9910.499877929688,19256.400146484375,6281.7999267578125,4905.0,-1513.2000732421875,-3106.4999389648438,0.0,0.7485864720915012,2.225333957081614,-0.8290570705371845,bf81d8692db,games5425898691,19.0,1324.3399658203125,-2935.81005859375,359.7900085449219,2294.1000366210938,21111.59912109375,3357.60009765625,-5072.099914550781,1544.4000244140625,1462.1000671386719,255.0,154.0,,-0.036179210508299864,1.265230481378464,0.26369932305908406,True,13,173.59172492898924,True,14,False,,76561198039309853,enpitsu,25.0,3647.139892578125,956.6699829101562,17.030000686645508,-2489.1000366210938,-13222.2998046875,5.699999928474426,0.0,-0.7999999821186066,3.100000023841858,255.0,128.0,,0.016735912327794145,-1.7564515022902392,-7.145435159323854e-05,True,8.0,False,2,False,2,,kilijo07,b6e31c8822b,6.0,-2094.320068359375,-2038.719970703125,17.010000228881836,3205.4000854492188,-11778.499755859375,2.8999999165534973,-0.19999999552965164,1.2999999523162842,2061.699981689453,128.0,252.0,False,0.009632845166236083,-1.2640091153480755,0.00016146497415332124,True,10,10,False,227.0,False,,Epoc†,76561198139098209,5.0,1347.0799560546875,-2591.739990234375,465.6099853515625,-16586.500244140625,-6149.000244140625,223.79999160766602,4055.1998901367188,161.00000381469727,2119.9000549316406,255.0,255.0,,-0.2880239635702754,2.934596682667054,1.698662224050409,True,33.71390979520734,True,8,6,4,
42,3453,82,False,False,1,3397.681071975107,-1454.6500244140625,2686.699951171875,464.6499938964844,-12048.00048828125,4554.200134277344,4194.89990234375,293.799991607666,1261.6000366210938,5858.4002685546875,1.0,-0.800466280532096,-2.4717841291350995,-0.8749614629880432,76561198139098209,Epoc†,5.0,-1320.469970703125,2597.7900390625,466.92999267578125,15762.099609375,4233.399963378906,768.0999755859375,-1799.4000244140625,674.8999786376953,5153.2000732421875,255.0,255.0,,0.27888927097502875,-3.0769068925193297,1.651487594049612,True,4,30.582322776958488,True,8,6,,b6e31c8822b,kilijo07,6.0,2065.260009765625,2123.31005859375,17.010000228881836,-4277.900085449219,10913.900146484375,2.7000001072883606,1.7000000178813934,-4.1999998688697815,1074.3000030517578,128.0,128.0,False,-0.009646364564409664,1.1378197692672567,-6.572249042682847e-05,True,227.0,False,10,False,10,,enpitsu,76561198039309853,25.0,-3647.139892578125,-956.6699829101562,17.030000686645508,2489.1000366210938,13222.2998046875,5.699999928474426,-0.0,0.7999999821186066,3.100000023841858,255.0,128.0,,-0.016735912327794145,1.7564515022902392,-7.145435159323854e-05,True,2,2,False,8.0,False,,games5425898691,bf81d8692db,19.0,-1339.1800537109375,2756.550048828125,373.8999938964844,-1185.6999969482422,-18491.199951171875,-95.60000419616699,4800.4998779296875,-2353.300018310547,1290.8999633789062,255.0,154.0,,-0.6422197884128341,-1.438716331011305,0.4435245355553623,True,170.46013791074037,True,14,False,13,
43,3563,86,False,False,1,4386.818439039804,-3364.35009765625,4094.25,156.5,-14492.19970703125,27183.5009765625,3786.199951171875,-2851.7999267578125,1886.199951171875,3245.8999633789062,1.0,0.681778708083167,1.394534449445126,-0.25493875313265246,b6e31c8822b,kilijo07,6.0,-3196.97998046875,3835.280029296875,108.72000122070312,-13232.5,18584.599609375,2917.60009765625,-1553.699951171875,1744.7000122070312,-1683.8999938964844,255.0,0.0,False,0.1275016181804335,0.8162833549765015,0.03508993762386793,True,11,110.96599566039214,True,12,False,,76561198139098209,Epoc†,5.0,3470.510009765625,1037.949951171875,17.040000915527344,3250.4000854492188,-14020.2001953125,4.399999976158142,-0.19999999552965164,0.5999999865889549,-1.8000000715255737,255.0,128.0,,-0.016787481267479955,-1.7983606884470358,5.9991688576858254e-05,True,0.0,False,4,6,8,,enpitsu,76561198039309853,25.0,-2899.10009765625,4454.4501953125,17.040000915527344,-4444.800109863281,-2317.899932861328,4.4999998807907104,-0.09999999776482582,0.5999999865889549,404.0999984741211,0.0,255.0,False,-0.016653726898372124,-0.49852291812641125,-0.00023093417254257782,True,2,2,False,188.0,False,,games5425898691,bf81d8692db,20.0,546.72998046875,885.0499877929688,83.04000091552734,5277.9998779296875,18326.600341796875,-972.0999908447266,-3621.300048828125,285.9000015258789,131.30000114440918,255.0,128.0,,0.9131337609167504,1.8029729800421168,0.1435741003300822,True,185.0,False,16,False,16,
44,3681,90,True,True,1,1563.12325584794,1289.280029296875,3627.159912109375,618.4099731445312,-13888.399658203125,24241.39892578125,-8509.400024414062,-4399.800109863281,-3982.60009765625,883.1999969482422,1.0,0.46277924613488863,1.2720173850735828,0.18503898306751856,76561198139098209,Epoc†,5.0,1427.0799560546875,3476.669921875,605.5599975585938,-7998.800048828125,15845.50048828125,2526.4999389648438,-1172.699966430664,-2673.2000732421875,-2158.800048828125,255.0,128.0,False,-0.008880220732226583,0.4201325814172288,-0.7392018353037687,True,4,125.82909258975779,True,10,8,,b6e31c8822b,kilijo07,6.0,-2166.75,4605.7099609375,17.010000228881836,5276.400146484375,-8746.599731445312,2.5999999046325684,-0.3999999910593033,1.1999999731779099,-80.0,255.0,128.0,,-0.009515971976105639,-2.102323106018923,0.0001311872476728839,True,111.0,False,12,False,12,,enpitsu,76561198039309853,25.0,-141.66000366210938,5173.7001953125,17.040000915527344,12687.80029296875,1226.2000274658203,5.0,0.19999999552965164,0.09999999776482582,-2210.2000427246094,0.0,128.0,False,-0.016840435908478335,3.1066259923182007,-2.3889048888270098e-05,True,2,2,False,218.0,False,,games5425898691,bf81d8692db,19.0,1243.5799560546875,3969.090087890625,332.9800109863281,-1955.0,-10107.19970703125,4626.099853515625,5178.2000732421875,-1128.0000305175781,1470.8000183105469,255.0,120.0,,1.0396881605430415,-1.3365321596073807,0.3377721394908373,True,134.8290925897578,True,18,False,17,
45,3961,91,False,False,1,5171.838655696926,-38.34000015258789,53.2599983215332,126.29000091552734,-15549.000244140625,-10102.000122070312,8791.900024414062,5895.999755859375,-810.1000213623047,761.5000152587891,1.0,-0.04829596064591335,-0.20942566637679869,-0.48141908821182733,b6e31c8822b,kilijo07,6.0,8.890000343322754,-62.470001220703125,91.30000305175781,-1104.1000366210938,6517.1002197265625,-463.4000015258789,-1337.7000427246094,-1068.8999938964844,5226.5997314453125,255.0,128.0,,-1.3784117471897288,1.501052668050498,-0.2810240616522994,True,3,22.0,False,4,False,,76561198139098209,Epoc†,5.0,-0.0,-2722.239990234375,17.059999465942383,-0.0,13211.500244140625,1.899999976158142,-0.7000000029802322,-0.0,0.0,255.0,,,-0.016670419977632432,1.5707742227540824,1.841061355778437e-07,True,116.0,False,False,False,False,,enpitsu,76561198039309853,25.0,36.91999816894531,247.82000732421875,93.22000122070312,-4976.499938964844,-22268.701171875,2860.2999877929688,4186.400146484375,-2855.8999633789062,-2137.100067138672,255.0,0.0,,-0.24499535514102508,-1.4867732916916698,0.020271681510750195,True,2,1,False,31.0,False,,games5425898691,bf81d8692db,19.0,-2800.85009765625,4100.759765625,17.010000228881836,-18380.30029296875,6277.8997802734375,2.800000011920929,0.5999999865889549,-0.29999999329447746,1895.5999755859375,128.0,255.0,,-0.00962510446045327,0.2642374867028146,6.51275802973952e-05,True,0.0,False,False,False,False,
46,4042,94,False,False,1,7702.661338493056,-2557.580078125,-1745.0400390625,207.05999755859375,-8071.099853515625,19413.599853515625,7623.900146484375,2008.0000305175781,4960.400085449219,-2713.2000732421875,1.0,-0.5209292010756807,-1.2048579088049038,-0.9938014244035732,76561198139098209,Epoc†,5.0,-2432.919921875,-1878.2900390625,106.69999694824219,-15732.60009765625,7882.60009765625,3573.9999389648438,-1537.4000549316406,-3754.5001220703125,1990.2999877929688,255.0,128.0,False,-0.26539643413347674,0.2549614461337224,0.03644786837006194,True,3,88.58408615409688,True,4,False,,b6e31c8822b,kilijo07,6.0,1120.4300537109375,-140.16000366210938,17.010000228881836,6676.5997314453125,-13351.099853515625,0.09999999776482582,-0.0,0.3999999910593033,-389.50000762939453,255.0,128.0,,-0.009580997498949839,-1.9964530334200916,0.0002361644397087554,False,15.35986234295753,True,4,False,4,,enpitsu,76561198039309853,25.0,-2070.919921875,475.9800109863281,17.049999237060547,-2143.0999755859375,12024.200439453125,3.799999952316284,-0.0,-0.0,-2364.7000122070312,255.0,128.0,,-0.016713348563569156,1.4559318450797465,-1.961098153110539e-06,True,2,2,False,61.0,False,,games5425898691,bf81d8692db,19.0,-2900.840087890625,-1232.9599609375,152.02000427246094,11845.2001953125,-19592.2998046875,2197.7999877929688,-821.6999816894531,-257.90000915527344,912.6999664306641,255.0,128.0,,0.5086362700088476,-2.509627880348677,-0.1148732795312976,True,226.84621102066447,True,4,False,False,
47,4046,94,False,False,0,5003.40712399272,2580.2900390625,1541.4599609375,351.739990234375,-19748.00048828125,2515.7000732421875,18578.199462890625,4641.9000244140625,2893.900146484375,2465.0999450683594,0.0,0.30421876896297845,0.8699772647817494,-1.2991741788919566,bf81d8692db,games5425898691,19.0,2777.6298828125,1426.739990234375,172.4199981689453,-13741.800537109375,18368.199462890625,1664.1000366210938,-1986.9000244140625,-3453.5000610351562,137.70000457763672,255.0,128.0,,-0.4668142880992489,2.6018970090211644,-0.16075034825748294,True,3,214.31723874102352,True,4,False,,76561198039309853,enpitsu,25.0,2065.31005859375,-678.6500244140625,17.049999237060547,-2316.0000610351562,-12083.800048828125,3.3000001311302185,-1.5000000596046448,-6.499999761581421,-1540.7000732421875,255.0,128.0,,0.016715805723888803,-1.8354958999648174,0.00016072836113018878,True,61.0,False,2,False,2,,kilijo07,b6e31c8822b,6.0,-1185.3699951171875,280.3500061035156,17.010000228881836,-6450.999755859375,14534.89990234375,0.09999999776482582,0.29999999329447746,-1.0999999940395355,-75.79999923706055,255.0,128.0,,0.00958606412599401,1.9786603380040053,9.707459138946369e-05,False,4,4,False,2.8308900633165943,True,,Epoc†,76561198139098209,5.0,2682.5,1763.52001953125,126.19999694824219,15154.100341796875,-6701.300048828125,-228.70000839233398,1709.1000366210938,5113.2000732421875,1087.7999877929688,255.0,128.0,False,1.3527503422150582,0.8745899794006918,1.204520264124061,True,76.05511387445596,True,4,False,3,
48,4182,99,False,False,1,8193.726052783275,3587.169921875,-2599.169921875,656.1900024414062,12455.30029296875,24538.89892578125,-1447.1000671386719,-2345.2000427246094,4314.200134277344,-3447.60009765625,1.0,0.3447075816066548,-1.9220445121707377,1.5598429946279935,b6e31c8822b,kilijo07,6.0,3514.860107421875,-2851.760009765625,619.47998046875,4788.999938964844,16839.599609375,5261.6998291015625,-2161.7999267578125,-2414.2999267578125,-4443.800048828125,255.0,205.0,False,0.062486093020122715,1.7882071520164926,-1.2808908483666048,True,7,149.0,False,8,False,,76561198139098209,Epoc†,5.0,-699.6599731445312,-4694.0400390625,17.059999465942383,15952.39990234375,-353.4000015258789,1.899999976158142,0.5999999865889549,0.09999999776482582,0.0,255.0,128.0,,-0.01676237831528867,-3.119445189399752,-5.075109653604404e-05,True,255.0,False,4,False,4,,enpitsu,76561198039309853,25.0,3854.1298828125,-2429.570068359375,478.8900146484375,-5515.999755859375,-19409.599609375,835.5999755859375,2337.5,-252.09999084472656,-852.7999877929688,128.0,0.0,,-0.7484134320107015,-1.115989215634692,1.4102763547422088,True,6,4,False,227.0,False,,games5425898691,bf81d8692db,20.0,1986.9200439453125,1268.18994140625,17.010000228881836,18160.10009765625,2340.0,2.800000011920929,0.09999999776482582,-0.0,-1988.3000183105469,255.0,0.0,,-0.00958003722696269,3.0869628658526085,-2.4289389513280382e-05,True,198.0,False,6,False,6,
49,4217,100,False,False,0,5534.168886001234,-3349.340087890625,179.33999633789062,233.27999877929688,-171.10000610351562,11913.599853515625,13366.600341796875,5692.80029296875,1794.7000122070312,-608.8000106811523,0.0,-1.0131682107693403,2.8185273800883697,-0.8148248589124435,bf81d8692db,games5425898691,19.0,-3356.739990234375,96.22000122070312,76.83000183105469,-6738.3001708984375,15439.200439453125,69.29999828338623,-4905.199890136719,617.2999954223633,-2409.9000549316406,128.0,128.0,,0.711209093373133,2.1104850338797365,0.20893788041267666,True,7,198.0,False,8,False,,76561198039309853,enpitsu,25.0,-3147.8798828125,4810.7099609375,107.8499984741211,10632.099609375,12070.10009765625,-780.9999847412109,-230.49999237060547,-2723.5000610351562,-4772.699890136719,255.0,128.0,,-0.5682181070034936,-2.5842732076578914,-0.8038261660578687,True,227.0,False,4,False,6,,kilijo07,b6e31c8822b,6.0,-4077.409912109375,926.7000122070312,458.32000732421875,-2104.2999267578125,-14108.299560546875,-6490.30029296875,-1085.2999877929688,4216.9000244140625,-1752.7999877929688,255.0,128.0,False,0.4506484498365429,-1.5383249707516755,-1.4890159500302769,True,8,8,False,149.0,False,,Epoc†,76561198139098209,5.0,-1137.5999755859375,4363.27001953125,17.059999465942383,-13874.69970703125,2860.2999877929688,1.8000000715255737,1.4000000059604645,0.0,-271.00000381469727,255.0,128.0,,0.016792479577434165,2.9095910157251503,0.00022125515530718677,True,255.0,False,4,False,4,
