,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_dodge_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_double_jump_active,opp_1_jump_active,opp_1_boost,opp_1_boost_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect
40,2590,69,False,False,0,5247.140127507285,-3942.199951171875,867.6300048828125,139.30999755859375,1208.1999969482422,17220.699462890625,5995.2001953125,3449.8001098632812,-4796.7999267578125,-1043.499984741211,0.0,0.7827776755414396,-2.7596063710254013,-0.9885698496802761,76561198039309853,enpitsu,25.0,-3987.93994140625,664.47998046875,71.31999969482422,-1407.5,13790.10009765625,1117.300033569336,-181.20000839233398,806.6999816894531,-452.20001220703125,255.0,128.0,,-0.058754797052203676,1.671868223996316,0.6690632677196059,True,255.0,False,2,False,2,,bf81d8692db,games5425898691,20.0,-3355.9599609375,-3345.219970703125,17.0,-5079.100036621094,22366.79931640625,3.1999999284744263,0.7000000029802322,-3.8999998569488525,-1162.699966430664,255.0,0.0,,0.00958968758577404,1.7650686371889586,-7.517651490566666e-07,True,224.0,False,False,False,False,,Ranger4567,b9389b6b6db,7.0,70.81999969482422,5590.2998046875,26.3799991607666,4542.0001220703125,4401.7999267578125,173.60000610351562,0.09999999776482582,10.800000429153442,-222.19999313354492,128.0,128.0,,0.04306506222838221,-2.411947330301926,-0.02914457203159359,True,False,False,255.0,False,False,,Knowlsey0503,2535427393068821,10.0,3497.909912109375,750.02001953125,16.989999771118164,-11122.900390625,9005.499877929688,2.3000000417232513,-0.19999999552965164,0.0,48.60000133514404,255.0,128.0,,0.009564443331969815,2.4676778406037405,-2.9435576243398306e-05,True,6,False,6,226.8158882792278,True,
41,2641,71,False,False,0,3046.6500971616288,-3719.52001953125,3995.530029296875,114.52999877929688,9238.200073242188,24066.99951171875,-684.1999816894531,-1142.5,-233.99999618530273,-1950.0999450683594,0.0,-0.6085238808735003,-2.473044956532,-0.8660959934752795,76561198039309853,enpitsu,25.0,-3837.070068359375,3793.93994140625,50.7599983215332,1099.1999816894531,21681.99951171875,3472.0999145507812,-620.099983215332,36.500000953674316,-1497.7999877929688,255.0,0.0,,0.037928583991311486,1.4556946787364493,0.0657014343742911,True,167.0,False,4,False,3,,bf81d8692db,games5425898691,20.0,-2116.27001953125,502.79998779296875,17.0,16058.499755859375,14886.199951171875,3.3000001311302185,-0.09999999776482582,-0.09999999776482582,-330.09998321533203,255.0,128.0,,0.009598438476886644,0.7139701352808794,0.00015397588928235233,True,224.0,False,False,False,False,,Ranger4567,b9389b6b6db,7.0,-24.649999618530273,5410.2900390625,19.280000686645508,28.19999933242798,48.60000133514404,1.8000000715255737,6.600000262260437,2.0000000298023224,0.29999999329447746,165.0,128.0,,0.05209821220573779,-2.0271930591150564,-0.01718696957196625,True,False,False,255.0,False,False,,Knowlsey0503,2535427393068821,10.0,1825.2900390625,3389.9599609375,16.989999771118164,-582.9999923706055,17064.7998046875,4.699999988079071,-0.3999999910593033,2.0000000298023224,881.8000030517578,128.0,252.0,,0.009596024313056676,1.6049544892032555,0.00018680013640823718,True,6,False,6,200.0,False,
42,2697,73,False,False,1,10161.199787211748,1126.2900390625,-5018.58984375,305.0299987792969,22979.7998046875,980.8000183105469,882.5,1901.300048828125,-1644.7999572753906,3093.5000610351562,1.0,0.5446268794151659,1.6683423974615004,-2.836412430609801,b9389b6b6db,Ranger4567,7.0,933.8400268554688,-5019.06005859375,261.0,12517.39990234375,1702.7000427246094,1719.1000366210938,-203.89999389648438,5471.6998291015625,517.5,128.0,128.0,,-0.055553677288523055,3.0990590741952,0.09947261164260746,True,227.0,False,4,False,3,,2535427393068821,Knowlsey0503,8.0,-327.8699951171875,-4965.2900390625,16.989999771118164,7535.3997802734375,-3693.800048828125,4.600000083446503,-0.29999999329447746,-0.0,0.0,254.0,128.0,,-0.00952753978439553,-2.6858099396783817,3.3262003038664326e-05,True,200.0,False,6,False,6,,enpitsu,76561198039309853,25.0,1773.449951171875,-4785.919921875,16.850000381469727,-4613.999938964844,10825.10009765625,54.49999809265137,-85.60000419616699,16.49999976158142,-2321.6000366210938,255.0,0.0,False,-0.012832349374629941,1.2214725957150254,-0.0030890490468333757,True,False,4,167.0,False,4,,games5425898691,bf81d8692db,20.0,-22.139999389648438,-3360.60009765625,17.0,4409.2999267578125,-9818.900146484375,3.6000001430511475,-0.5000000074505806,-0.0,2321.3999938964844,255.0,255.0,,-0.009574605348649541,-2.0446075034552176,3.558047099228497e-05,True,False,False,False,217.0,False,
43,2749,75,False,False,0,3268.599168017166,-3802.39990234375,3644.47998046875,117.16999816894531,-1002.6000213623047,7870.999755859375,1182.7999877929688,-459.70001220703125,1333.2000732421875,-5831.9000244140625,0.0,0.3721118488221329,0.9210391026692905,2.3538190093032787,76561198039309853,enpitsu,25.0,-3885.719970703125,3504.919921875,72.08999633789062,-16348.499755859375,6446.500244140625,2523.2000732421875,5.0,-2122.100067138672,-102.10000038146973,255.0,0.0,False,0.07147552374550416,2.38839537600933,-0.05572719739349251,True,128.0,False,6,False,5,,bf81d8692db,games5425898691,20.0,-887.5900268554688,1943.4599609375,99.66999816894531,359.50000762939453,-17085.899658203125,-140.6999969482422,5335.7000732421875,1329.4999694824219,109.60000038146973,255.0,128.0,,-1.2574488025250414,2.0162178984383967,2.943872987615621,True,248.0,False,4,False,4,,Ranger4567,b9389b6b6db,8.0,-2609.169921875,4511.60986328125,17.049999237060547,-2940.2999877929688,-2388.6000061035156,2.800000011920929,-0.7000000029802322,-1.8000000715255737,2.0000000298023224,0.0,128.0,,0.017270594513640443,-2.458449919092294,-0.00011832615486321892,True,False,4,193.0,False,4,,Knowlsey0503,2535427393068821,8.0,-712.3400268554688,4983.7998046875,16.989999771118164,1343.800048828125,221.90000534057617,4.600000083446503,-0.5999999865889549,0.09999999776482582,0.5000000074505806,0.0,128.0,True,0.009698119296763903,-2.9786870462484605,-4.7288071962954406e-05,True,6,False,6,200.0,False,
44,2760,76,False,False,0,3174.6868745670104,-3837.31005859375,3945.2900390625,120.0,1361.7999267578125,4473.800048828125,2972.39990234375,-4958.800048828125,1155.1000213623047,-3174.2001342773438,0.0,0.6444700836124442,-1.5327758442414248,2.0382213002327667,76561198039309853,enpitsu,25.0,-3994.669921875,3929.949951171875,170.75999450683594,3681.400146484375,10528.499755859375,1310.2999877929688,-1324.7999572753906,1219.000015258789,-1918.800048828125,255.0,0.0,False,-0.11107811763668632,1.2364721682627877,1.2019829257471237,True,128.0,False,6,False,6,,bf81d8692db,games5425898691,20.0,-872.72998046875,1243.8199462890625,54.83000183105469,378.6000061035156,-17231.099853515625,-2302.4000549316406,1882.5999450683594,442.59998321533203,68.00000190734863,255.0,128.0,,-0.30651690532631576,-1.3730320323664744,0.044287466441391095,True,248.0,False,4,False,4,,Ranger4567,b9389b6b6db,8.0,-2562.43994140625,4549.60009765625,17.049999237060547,2488.800048828125,1983.2000732421875,2.3999999463558197,-4.900000095367432,4.600000083446503,81.99999809265137,214.0,58.0,,0.016848344763471985,-2.4570871071424056,1.788247487904496e-05,True,False,4,193.0,False,4,,Knowlsey0503,2535427393068821,8.0,-649.5399780273438,4994.1298828125,16.989999771118164,1500.0999450683594,246.20000839233398,4.600000083446503,-0.5999999865889549,0.3999999910593033,0.0,128.0,128.0,False,0.009612087923580268,-2.9786871265164945,-5.4311460214948285e-05,True,6,False,6,200.0,False,
45,2786,76,False,False,0,2592.6570607774647,-3212.1201171875,3974.89990234375,138.25999450683594,-3941.300048828125,-15693.00048828125,9045.700073242188,-4916.700134277344,1442.2000122070312,-3121.7999267578125,0.0,0.8747611163791634,-0.10941744781813005,2.980860411151426,76561198039309853,enpitsu,25.0,-3154.679931640625,4095.89990234375,17.059999465942383,7381.400146484375,-8530.399780273438,5.0,3.1999999284744263,0.0,-2350.2999877929688,255.0,0.0,False,0.016574701540585407,-0.9080461755828102,-0.00014689660706030042,True,255.0,False,6,False,6,,bf81d8692db,games5425898691,20.0,-1006.8800048828125,-268.989990234375,17.010000228881836,-9345.2001953125,-11259.89990234375,2.0999999344348907,-0.3999999910593033,-0.5000000074505806,-913.7000274658203,255.0,90.0,,0.009596199411757116,-2.317096770756494,0.000151350002655019,True,248.0,False,4,False,4,,Ranger4567,b9389b6b6db,8.0,-3076.699951171875,4108.68994140625,89.05000305175781,-5633.3001708984375,-12528.900146484375,4861.199951171875,5011.499938964844,2040.8999633789062,984.0000152587891,255.0,233.0,,0.4019890795258207,-2.3486092858918517,-0.46013671505962384,True,False,6,145.0,False,5,,Knowlsey0503,2535427393068821,8.0,-552.8800048828125,5010.0,16.989999771118164,-3792.3001098632812,-623.1000137329102,4.600000083446503,-0.09999999776482582,-0.5999999865889549,0.0,254.0,128.0,False,0.009425759143448339,-2.9786870479238825,-2.6219322857834716e-05,True,6,False,6,200.0,False,
46,2848,79,False,False,0,5453.558326236967,-3941.739990234375,616.2000122070312,504.2900085449219,19828.399658203125,8745.0,1185.5000305175781,394.50000762939453,1217.699966430664,-5861.7999267578125,0.0,0.7813257388839465,-1.6672626295570374,2.258143384563279,bf81d8692db,games5425898691,20.0,-4031.8798828125,481.3999938964844,461.8999938964844,-11738.00048828125,17543.900146484375,2723.900146484375,-3657.60009765625,3734.89990234375,1709.2999267578125,255.0,54.0,,0.4783669308045895,1.8848871233694804,1.0687839761341025,True,163.33005590079932,True,6,False,5,,76561198039309853,enpitsu,25.0,-4008.330078125,1311.8199462890625,161.88999938964844,382.09999084472656,-5066.400146484375,1329.4000244140625,-4512.300109863281,3120.2999877929688,-390.0,0.0,255.0,False,-0.19597344078112028,1.8040098332550796,-3.138741878215985,True,247.0,False,8,False,8,,Ranger4567,b9389b6b6db,7.0,-4059.780029296875,1268.1400146484375,325.6300048828125,1300.5000305175781,-9189.299926757812,3500.7998657226562,3310.1998901367188,1332.2999572753906,-1555.5000305175781,255.0,234.0,,-0.4257411039464434,-1.9439788518185674,-1.6625036714361872,True,False,8,122.0,False,7,,Knowlsey0503,2535427393068821,8.0,-188.57000732421875,3443.77001953125,16.989999771118164,-5182.80029296875,-10725.699462890625,4.900000095367432,0.0,0.0,-2355.399932861328,236.0,0.0,False,0.009567224972543363,-2.0848381824090354,-6.0346676347911924e-06,True,6,False,6,200.0,False,
47,2887,80,False,False,1,6901.187599603152,1202.6800537109375,-1754.3699951171875,143.50999450683594,-8202.7001953125,23409.09912109375,6067.60009765625,-210.30000686645508,-2117.7000427246094,5609.7998046875,1.0,-0.10928521489044245,-2.8766659849206,2.3930469597722475,2535427393068821,Knowlsey0503,8.0,1205.5699462890625,-2008.8800048828125,81.05000305175781,1685.0,16470.799560546875,5858.900146484375,0.5000000074505806,9.100000262260437,1115.8999633789062,254.0,113.0,,-0.009489264611847808,1.4723464746428483,0.001819544900964472,True,152.0,False,8,3,6,,b9389b6b6db,Ranger4567,7.0,3566.409912109375,-93.23999786376953,104.0,-3633.800048828125,8607.5,-5338.599853515625,293.1999969482422,-630.4000091552734,209.69999313354492,255.0,232.0,,0.6328568849323657,1.3070566734432036,-0.8870385991942564,True,248.79710100030385,True,8,False,8,,enpitsu,76561198039309853,25.0,3880.25,-757.77001953125,24.479999542236328,2785.8999633789062,1267.0999908447266,426.1000061035156,-344.39998626708984,-864.8999786376953,1574.9000549316406,255.0,255.0,,0.18336009830758337,2.8717465732165115,-0.047543358297667676,True,False,8,247.0,False,8,,games5425898691,bf81d8692db,20.0,3008.669921875,-32.099998474121094,110.80000305175781,-7549.0997314453125,15325.30029296875,-165.30000686645508,-5339.5001220703125,1210.5000305175781,-523.3000183105469,255.0,128.0,,-0.598631662395322,-0.8802468466147046,2.948240824576431,True,7,False,8,149.0,False,
48,2969,83,False,False,0,9861.190313998091,1083.5899658203125,-4520.4501953125,157.02999877929688,24506.10107421875,-11723.599853515625,3555.4998779296875,4920.400085449219,-3317.0999145507812,-886.5000152587891,0.0,0.3041938583654076,1.674351933722629,1.9509156778799612,bf81d8692db,games5425898691,20.0,841.530029296875,-4496.64990234375,87.31999969482422,22307.900390625,-5085.10009765625,2246.0000610351562,-744.5999908447266,5435.30029296875,390.0,255.0,159.0,,0.594555202561208,-0.0911228676020603,-0.10643854739029848,True,119.0,False,10,False,9,,76561198039309853,enpitsu,25.0,-3606.169921875,-2834.06005859375,17.049999237060547,-233.89999389648438,-20822.2998046875,2.5,0.0,0.29999999329447746,0.0,255.0,255.0,,0.016777774804111044,-1.5820468808055912,2.7693017034917694e-05,True,218.0,False,8,False,8,,Ranger4567,b9389b6b6db,7.0,1451.449951171875,-2176.27001953125,17.049999237060547,21118.9990234375,-2048.699951171875,2.5999999046325684,0.29999999329447746,0.19999999552965164,247.19999313354492,255.0,128.0,,0.01675812518029691,-0.07413994254224746,-0.0001194437846565661,True,False,10,215.0,False,10,,Knowlsey0503,2535427393068821,8.0,-678.5999755859375,-1642.0699462890625,17.010000228881836,14300.10009765625,2803.5000610351562,0.09999999776482582,-0.3999999910593033,0.0,2168.699951171875,255.0,255.0,,0.00956813566179754,0.2624855832130225,2.776251938798634e-05,True,6,4,8,130.05682593776336,True,
49,3022,85,False,False,0,9885.106356635784,3865.5400390625,-3522.739990234375,99.38999938964844,3823.3999633789062,10092.7001953125,3496.9000244140625,-4122.200012207031,1947.5,-3900.4000854492188,0.0,-1.089088603748453,0.6979218203086415,-1.388941937497416,bf81d8692db,games5425898691,20.0,4021.1298828125,-3306.659912109375,102.19000244140625,-981.3999938964844,22244.7998046875,-787.3999786376953,-1231.3999938964844,164.3000030517578,1307.4000549316406,255.0,255.0,,0.08318990538164617,1.6359226711962107,-0.888903415018623,True,73.0,False,10,False,10,,76561198039309853,enpitsu,25.0,-983.9600219726562,-4890.1201171875,17.049999237060547,18454.200439453125,-3431.9000244140625,2.5999999046325684,0.3999999910593033,0.0,0.09999999776482582,255.0,255.0,,0.01676476047234509,-0.18384573828165532,-3.387344413890709e-05,True,255.0,False,8,False,8,,Ranger4567,b9389b6b6db,7.0,3692.7099609375,-4218.1298828125,142.3000030517578,-8598.900146484375,-11811.199951171875,3382.0001220703125,-1946.0000610351562,-5039.800109863281,-1030.8000183105469,128.0,1.0,,-0.09187982287402414,-1.9409507333267058,2.6842002268409284,True,False,12,245.0,False,11,,Knowlsey0503,2535427393068821,8.0,3004.429931640625,-52.220001220703125,17.010000228881836,22408.20068359375,2556.7999267578125,2.0999999344348907,0.9000000357627869,-0.19999999552965164,-1922.2000122070312,254.0,168.0,True,0.009595598281061025,-0.18619253584886358,-1.887913522706031e-06,True,6,4,8,42.0,False,
50,3103,88,False,False,1,5835.540540182,-3597.110107421875,1416.3599853515625,99.44999694824219,12689.49951171875,24269.49951171875,10335.10009765625,5823.3001708984375,562.400016784668,-1331.199951171875,1.0,0.924739261598874,-1.479334437916608,-0.5652259600548738,2535427393068821,Knowlsey0503,8.0,-3680.75,1173.25,16.979999542236328,4862.60009765625,20889.29931640625,5.400000214576721,-0.0,0.5999999865889549,-1944.7999572753906,254.0,0.0,False,-0.009588557879126679,1.8693868280932944,-6.122869042013215e-05,True,169.0,False,8,4,6,,b9389b6b6db,Ranger4567,7.0,-3586.340087890625,3913.699951171875,17.030000686645508,-20469.200439453125,4973.699951171875,5.299999713897705,1.5999999642372131,-0.29999999329447746,1374.4999694824219,255.0,255.0,,-0.016765180760047883,0.2289371276745077,0.00039127721119704996,False,146.0,False,12,False,12,,enpitsu,76561198039309853,25.0,-395.3699951171875,4856.0,17.049999237060547,0.09999999776482582,0.19999999552965164,2.5999999046325684,-0.09999999776482582,0.29999999329447746,0.0,0.0,128.0,,-0.01683333599950768,-0.7311971063049514,1.454032488601643e-05,True,False,8,255.0,False,8,,games5425898691,bf81d8692db,20.0,-3263.52001953125,4389.93017578125,17.209999084472656,-1839.1999816894531,13325.0,151.09999656677246,515.2999877929688,570.099983215332,-2269.1000366210938,255.0,0.0,,-0.0034317808798967693,1.4999389929284184,0.005702238984406124,True,10,False,10,255.0,False,
51,3145,90,False,False,0,10492.195770868278,1710.239990234375,-5023.35009765625,897.5499877929688,-4271.199951171875,-1795.8999633789062,15920.799560546875,3242.60009765625,911.5000152587891,-4965.299987792969,0.0,0.995595328107335,-0.5155072080462526,-2.6764153468023406,bf81d8692db,games5425898691,20.0,1750.010009765625,-5100.52978515625,693.7000122070312,-13079.49951171875,2962.0001220703125,10157.100219726562,4.900000095367432,1038.6000061035156,-4.1999998688697815,255.0,128.0,,-0.7287038426135606,-3.1287270370461555,1.5622407699593346,True,198.0,False,11,False,10,,76561198039309853,enpitsu,25.0,149.5,-5062.22021484375,17.049999237060547,3791.400146484375,5245.9002685546875,-1.1999999731779099,-5.099999904632568,-5.799999833106995,1732.2000122070312,255.0,128.0,,0.016645290910114265,0.9237333568863563,0.00020438890995185552,True,208.0346066721024,True,8,False,8,,Ranger4567,b9389b6b6db,7.0,4078.969970703125,-1982.9200439453125,436.69000244140625,-4.300000071525574,19320.699462890625,-7657.80029296875,-77.60000228881836,0.7999999821186066,-0.19999999552965164,255.0,128.0,,0.3738434283713126,1.552775195890657,-1.57748680169155,False,False,12,79.77101948184351,True,12,,Knowlsey0503,2535427393068821,8.0,2163.840087890625,-2765.860107421875,376.4700012207031,-10308.00048828125,-12926.800537109375,3109.89990234375,-443.1999969482422,20.499999523162842,169.0999984741211,254.0,128.0,,-0.5654157551879943,-1.3736329395398341,-0.17387023345391814,True,6,6,10,125.16280455743109,True,
52,3245,93,False,False,0,8363.597778899386,895.469970703125,-3029.47998046875,418.5400085449219,10202.2998046875,14319.599609375,-3585.1998901367188,569.5999908447266,5273.2000732421875,2804.89990234375,0.0,-0.38736292321462246,0.3146884043322968,0.6661322249500131,76561198039309853,enpitsu,25.0,824.5999755859375,-3116.340087890625,298.1300048828125,5323.900146484375,5431.199951171875,-1039.800033569336,-2497.2000122070312,-4823.999938964844,-861.6999816894531,128.0,255.0,False,-0.4473906797730592,1.206387863537644,-1.8036948423153834,True,144.0,False,10,False,9,,bf81d8692db,games5425898691,20.0,611.1199951171875,-4074.929931640625,314.7300109863281,-1135.0,-5386.400146484375,4133.299865722656,-938.3999633789062,-3004.4000244140625,-963.4999847412109,255.0,48.0,,-1.0491774200260138,-2.9070111900202984,1.0145314459789667,True,156.0,False,14,False,12,,Ranger4567,b9389b6b6db,7.0,1790.4200439453125,4443.18017578125,17.049999237060547,-12620.899658203125,-11703.1005859375,3.100000023841858,0.19999999552965164,0.0,2016.6000366210938,255.0,255.0,,0.016758930036375234,-2.3245958171467027,2.9308582606343138e-05,True,False,14,255.0,False,14,,Knowlsey0503,2535427393068821,8.0,684.989990234375,-3625.72998046875,16.989999771118164,2768.2998657226562,18660.699462890625,4.699999988079071,-0.5000000074505806,-4.600000083446503,1027.699966430664,161.0,128.0,,0.009600389587659046,1.4786391574183824,2.905720192821908e-07,False,6,6,10,27.0,False,
53,3306,95,False,False,0,6853.4329064452995,2836.419921875,-607.9199829101562,141.6199951171875,16898.1005859375,18284.69970703125,6293.900146484375,3315.4998779296875,-607.2000122070312,-64.29999828338623,0.0,0.2288202530703453,2.2377701622701274,0.4383142975543971,76561198039309853,enpitsu,25.0,2727.02001953125,-699.260009765625,45.77000045776367,11439.599609375,18125.10009765625,2987.9000854492188,1310.5999755859375,2619.1000366210938,-3383.3999633789062,255.0,0.0,False,0.024653019326224167,0.9895558775039563,0.02299378127663264,True,11.0,False,12,False,11,,bf81d8692db,games5425898691,20.0,369.1000061035156,-5136.02978515625,16.719999313354492,-197.00000762939453,1007.3000335693359,8.999999761581421,70.39999961853027,281.70000076293945,275.49999237060547,255.0,128.0,,0.009951029686724107,1.505266363313074,-0.00824990678868275,True,156.0,False,14,False,12,,Ranger4567,b9389b6b6db,7.0,2952.22998046875,725.6900024414062,17.049999237060547,4936.400146484375,-20805.50048828125,2.5999999046325684,0.0,-0.19999999552965164,-221.29999160766602,255.0,128.0,,0.01678114424007481,-1.3561250119325527,8.159584367345425e-05,True,False,14,201.0,False,14,,Knowlsey0503,2535427393068821,7.0,3726.820068359375,-362.2099914550781,16.329999923706055,17831.600341796875,13745.400390625,107.20000267028809,-43.89999866485596,-49.699997901916504,1798.5000610351562,226.0,255.0,,0.009378946723769929,0.7203654356635731,0.008634057503902845,True,8,6,12,10.0,False,
54,3364,98,False,False,1,8314.699970353277,-2666.909912109375,-2372.64990234375,174.6699981689453,910.0,9354.000244140625,5914.1998291015625,5200.8001708984375,2197.7000427246094,2030.0,1.0,-0.5434718946258149,-1.6850964756106945,-2.3334010443969917,2535427393068821,Knowlsey0503,8.0,-2610.389892578125,-2470.909912109375,99.91000366210938,8616.500244140625,5176.500244140625,-258.0999946594238,3016.400146484375,245.40000915527344,2008.0000305175781,1.0,245.0,,-0.05298374355600813,2.6820844824743224,-1.3059836956252044,True,10.0,False,14,6,9,,b9389b6b6db,Ranger4567,7.0,-3791.449951171875,3854.419921875,71.66999816894531,-3856.6000366210938,21950.2001953125,-5684.5001220703125,-0.0,-39.40000057220459,-2386.300048828125,255.0,2.0,,-0.01603001868168268,1.8746756104130347,-0.005704137949757685,True,201.0,False,16,4,14,,enpitsu,76561198039309853,25.0,-3193.360107421875,-2357.389892578125,17.049999237060547,15318.499755859375,-6865.8001708984375,3.1999999284744263,-1.8000000715255737,3.799999952316284,1746.9999694824219,0.0,0.0,False,-0.01719619059452485,-2.7805058624046706,0.00020092257062923942,True,False,12,161.0,False,12,,games5425898691,bf81d8692db,20.0,-1014.0700073242188,2338.860107421875,17.0,3616.7001342773438,-22660.2001953125,3.100000023841858,-0.19999999552965164,1.8000000715255737,495.60001373291016,255.0,128.0,,-0.009593360392651623,-1.7681675521114832,-0.00010053013019254395,True,12,False,14,63.0,False,
55,3413,99,False,False,0,5484.938495104312,2515.860107421875,845.3800048828125,251.2100067138672,133.99999618530273,11010.999755859375,7416.6998291015625,1238.7000274658203,-2972.5,2318.2000732421875,0.0,-0.9599660141690316,0.3092198875010824,-0.7106677400534734,bf81d8692db,games5425898691,20.0,2475.080078125,671.02001953125,79.70999908447266,6910.3997802734375,4940.299987792969,3066.0000610351562,2973.3999633789062,-4626.499938964844,-56.599998474121094,255.0,131.0,,-0.19317597221848445,0.5691458313387388,0.0005629866780167573,True,63.0,False,16,False,13,,76561198039309853,enpitsu,25.0,1146.449951171875,1840.77001953125,17.049999237060547,-18838.699951171875,3877.2000122070312,-1.4000000059604645,0.0,0.0,-2033.0000305175781,255.0,0.0,,0.01676687716934147,2.867570707877909,-8.116079236743043e-06,True,126.53795279995092,True,12,False,12,,Ranger4567,b9389b6b6db,7.0,2055.199951171875,-2906.090087890625,89.73999786376953,-5026.199951171875,22354.19921875,-168.1999969482422,-5441.300048828125,-800.4000091552734,24.500000476837158,255.0,128.0,,0.9926594958124667,-1.4316001292883875,3.1306425102599227,True,4,18,151.0,False,15,,Knowlsey0503,2535427393068821,8.0,1118.800048828125,2285.989990234375,17.020000457763672,-3687.0001220703125,11995.400390625,-1.2999999523162842,-0.9000000357627869,3.4999999403953552,-834.3000030517578,255.0,128.0,,0.009563272961920315,1.808303567739755,0.0002804881549814479,True,10,6,14,0.0,False,
56,3524,103,False,False,0,3324.2906106366854,2355.39990234375,4447.68017578125,102.63999938964844,-26953.701171875,-14678.00048828125,1390.2000427246094,-3846.6000366210938,-2628.2998657226562,2924.5001220703125,0.0,-0.3496300230432457,1.6413740669316568,1.3698985280346985,76561198039309853,enpitsu,25.0,2494.5400390625,4595.4501953125,70.01000213623047,-19555.6005859375,-2748.900146484375,1993.2000732421875,3465.5999755859375,-2727.9000854492188,3285.8999633789062,255.0,0.0,False,0.324417465768502,-2.1457592894011652,0.46137811141681667,True,0.0,False,14,False,13,,bf81d8692db,games5425898691,20.0,3289.9599609375,-3661.77001953125,17.010000228881836,-3375.10009765625,-21721.0009765625,2.0999999344348907,-0.29999999329447746,-0.09999999776482582,0.0,255.0,128.0,,0.00962512981154053,-1.724948522743234,-1.638623009924501e-05,True,31.0,False,18,False,16,,Ranger4567,b9389b6b6db,7.0,-2424.050048828125,3205.800048828125,17.049999237060547,3073.0999755859375,18816.500244140625,2.5,0.0,-0.29999999329447746,-442.2999954223633,255.0,92.0,,0.016784568983424186,1.3989775038633308,-1.3515075853680105e-05,True,4,18,212.0,False,16,,Knowlsey0503,2535427393068821,8.0,2759.800048828125,4662.85986328125,102.04000091552734,-11385.400390625,4869.599914550781,-162.19999313354492,-3082.5,-4548.0999755859375,-250.10000228881836,255.0,150.0,,1.3339666690398895,-0.4056165436958046,-2.9515752111702604,True,11,6,16,0.0,False,
