,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_dodge_active,opp_1_double_jump_active,opp_1_boost,opp_1_boost_active,opp_1_ball_cam,opp_1_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_dodge_active,opp_2_jump_active,opp_2_double_jump_active,opp_2_boost_collect
37,2420,54.0,False,False,0,6793.279995715943,3593.68994140625,41.83000183105469,130.7100067138672,24153.1005859375,12953.199462890625,2087.4000549316406,-329.50000762939453,-3909.2999267578125,-2162.2000122070312,0.0,0.32116513778533606,2.7564081387568025,-1.7075982043077154,76561198039309853,enpitsu,28.0,3358.72998046875,-125.0999984741211,106.26000213623047,16072.2998046875,14531.400146484375,1246.3999938964844,-3965.1998901367188,3811.300048828125,19.600000381469727,255.0,128.0,,1.1703540064260054,0.8136506775984806,0.008770799819805096,True,5,0.0,False,6,False,,bf81d8692db,games5425898691,19.0,1860.3699951171875,-2358.860107421875,17.010000228881836,8167.80029296875,12937.2998046875,2.0999999344348907,-0.29999999329447746,-0.7000000029802322,287.99999237060547,255.0,128.0,,0.009598663120237579,1.0326383580239433,-9.070481579747553e-05,True,208.0,False,False,False,False,,Mozo747,b41d3d43b3b,6,3384.81005859375,84.19999694824219,17.010000228881836,11883.599853515625,3194.89990234375,2.0999999344348907,6.000000238418579,1.0999999940395355,-852.2000122070312,255.0,128.0,,0.009602216827803411,0.25995918467762835,-0.0003280810349319437,6,False,,False,True,6,,CoolCarrotCake,2535426221909784,7.0,3583.699951171875,-130.58999633789062,16.84000015258789,6398.0999755859375,4026.9000244140625,25.299999713897705,-138.4000015258789,-68.69999885559082,-527.7999877929688,0.0,128.0,,0.008802571540741518,0.5071986418640939,0.008462033919170008,,255.0,False,False,False,False,
38,2543,58.0,False,False,0,3747.4656860533973,2725.2099609375,4175.4599609375,295.739990234375,-8397.2998046875,22492.19970703125,-667.6999664306641,-1901.4999389648438,202.00000762939453,133.90000343322754,0.0,0.7634336241726365,2.3199750436232986,-1.364858739986796,76561198039309853,enpitsu,28.0,2769.949951171875,4073.550048828125,163.75,-6454.6002197265625,12274.300537109375,263.700008392334,-5410.30029296875,392.40001678466797,-907.6000213623047,255.0,0.0,,0.8586748945667751,2.7851544377854283,1.2071233840774047,True,7,0.0,False,8,False,,bf81d8692db,games5425898691,19.0,-6.409999847412109,1712.0,17.010000228881836,-5210.7000732421875,12724.100341796875,2.0000000298023224,-0.5000000074505806,1.0999999940395355,-635.6000137329102,255.0,128.0,,0.00956479410061092,1.9036444767491292,0.00021413803760832363,True,219.0,False,False,False,False,,Mozo747,b41d3d43b3b,6,1752.800048828125,4883.72021484375,17.010000228881836,0.0,0.0,2.0999999344348907,-0.09999999776482582,0.0,0.0,128.0,128.0,,0.00957703567017919,3.0373325373228166,-1.8912452062579405e-05,8,False,255.0,False,True,8,,CoolCarrotCake,2535426221909784,7.0,2615.760009765625,4174.5498046875,17.0,-2707.5,8929.000244140625,3.0000001192092896,0.5999999865889549,0.0,0.0,254.0,128.0,,0.009562953040370727,1.865225367052116,6.612958728665271e-06,,230.0,False,False,False,False,
39,2559,59.0,False,False,0,3156.6650484894167,2244.56005859375,4821.5400390625,172.88999938964844,-18778.800048828125,8017.39990234375,-3147.60009765625,2614.7000122070312,-533.1999969482422,2646.400146484375,0.0,0.7166919580983565,2.008210417560103,-0.6788682551740284,76561198039309853,enpitsu,28.0,2407.610107421875,4718.5400390625,145.8699951171875,-4982.300109863281,8105.5999755859375,-1566.6000366210938,-2110.0,619.7000122070312,5041.099853515625,255.0,128.0,,-0.5948693786638105,2.7965613651984107,-0.9353726253845619,True,8,0.0,False,8,False,,bf81d8692db,games5425898691,19.0,17.75,2514.830078125,17.010000228881836,6255.3997802734375,13691.700439453125,0.0,0.3999999910593033,1.0000000149011612,-1960.2000427246094,255.0,0.0,,0.009593346037652432,1.0932189697191503,-0.0001053064638437422,True,203.33864084623193,True,False,False,False,,Mozo747,b41d3d43b3b,6,1665.6099853515625,4889.06005859375,17.010000228881836,-4256.199951171875,-591.5000152587891,2.3000000417232513,1.0000000149011612,-0.3999999910593033,1985.7000732421875,255.0,255.0,True,0.009468826236076163,-3.0732310118808037,0.00013485043455145024,8,False,255.0,False,True,8,,CoolCarrotCake,2535426221909784,7.0,2401.159912109375,4683.89990234375,17.0,-7050.2001953125,7222.8997802734375,3.4999999403953552,0.3999999910593033,-0.29999999329447746,2361.0000610351562,254.0,255.0,,0.00952390413987403,2.38658280779954,5.964168718426719e-05,,230.0,False,False,False,False,
40,2604,61.0,False,True,0,875.3166658147455,-72.1500015258789,4844.27978515625,172.89999389648438,-19323.599853515625,8227.5,4599.89990234375,1757.2999572753906,3275.0,-4710.10009765625,0.0,0.48011381546861925,-0.1213592936400269,3.0121483886203673,bf81d8692db,games5425898691,19.0,-19.790000915527344,4763.97021484375,47.43000030517578,-20906.59912109375,4781.499938964844,2668.3999633789062,-2497.7000427246094,-2025.0999450683594,760.1999664306641,255.0,0.0,,0.0504718485827597,3.020510325184354,0.038069643377005365,True,False,99.63114842548168,True,3,False,,76561198039309853,enpitsu,28.0,1184.969970703125,4762.91015625,17.049999237060547,-11307.900390625,-4612.200012207031,2.7000001072883606,0.5999999865889549,-0.19999999552965164,0.0,255.0,128.0,,0.016678933018496128,-2.754335241875085,3.2412127383197964e-05,True,0.0,False,8,8,False,,Mozo747,b41d3d43b3b,6,388.1300048828125,4707.0,17.010000228881836,-16590.50048828125,2308.3999633789062,-0.29999999329447746,0.0,-0.3999999910593033,-0.3999999910593033,255.0,128.0,False,0.009578728118999529,3.003249502802987,2.3149837324150996e-05,8,False,165.0,False,True,8,,CoolCarrotCake,2535426221909784,7.0,335.95001220703125,4894.14990234375,133.92999267578125,-21510.10009765625,7804.2999267578125,2324.4000244140625,-4543.500061035156,-3068.0999755859375,439.00001525878906,254.0,109.0,,0.3620578161057813,-3.006322765325722,0.7266879526359323,,170.40554858023123,True,3,4,False,
41,2615,61.0,False,True,0,122.66123682277885,-776.8699951171875,5169.22021484375,300.8599853515625,11450.10009765625,4575.899963378906,475.40000915527344,1757.1000671386719,-639.900016784668,5017.300109863281,0.0,0.9466788462049149,2.9128275276309576,1.3369279492216095,bf81d8692db,games5425898691,19.0,-777.3900146484375,4933.5400390625,123.80000305175781,-22460.50048828125,4926.600036621094,501.30001068115234,407.5,-1449.7999572753906,-1928.800048828125,255.0,0.0,,0.6040193994477194,2.8314803415194776,0.2823372123180112,True,False,65.2579871326365,True,4,False,,76561198039309853,enpitsu,28.0,694.0,4586.080078125,17.049999237060547,-12868.900146484375,-3148.0999755859375,2.5999999046325684,0.09999999776482582,0.0,-262.09999084472656,255.0,128.0,,0.01672589083301469,-2.9248221485031842,0.00014312425053625294,True,0.0,False,8,8,False,,Mozo747,b41d3d43b3b,6,-281.0400085449219,4802.47998046875,17.010000228881836,-14362.39990234375,2429.2999267578125,2.0000000298023224,-0.19999999552965164,-2.800000011920929,-477.90000915527344,0.0,80.0,False,0.009760827915204644,2.966352963593453,-3.9683352940326825e-05,8,False,165.0,False,True,8,,CoolCarrotCake,2535426221909784,7.0,-590.3099975585938,5206.0498046875,141.97000122070312,-21843.89892578125,7172.9998779296875,-146.5999984741211,-4485.400085449219,-3025.5999755859375,987.6999664306641,255.0,128.0,,-0.6419153442173972,-1.9186063339062975,-2.6297511990634845,,167.0,False,3,4,False,
42,2617,61.0,False,False,1,10333.567172036748,718.9199829101562,-5192.0498046875,321.17999267578125,599.7000122070312,4758.299865722656,15227.7001953125,-1244.1999816894531,-5396.099853515625,2309.4000244140625,1.0,-0.7576035080636312,-3.0860268735508543,1.1319147991895444,2535426221909784,CoolCarrotCake,7.0,626.719970703125,-5217.990234375,141.72999572753906,21846.8994140625,-7164.69970703125,-145.600004196167,4489.89990234375,3015.5999755859375,997.9000091552734,255.0,128.0,,0.7101998961050253,1.976065192632448,-2.5026550128157536,,3,167.0,False,4,False,,b41d3d43b3b,Mozo747,6.0,386.9800109863281,-4822.97021484375,17.010000228881836,11356.99951171875,-2478.8999938964844,2.0000000298023224,0.09999999776482582,0.7000000029802322,-737.0999908447266,0.0,71.0,False,-0.009893038727629574,-2.9135804013425823,-5.219572721983602e-05,True,165.0,False,8,8,False,,games5425898691,bf81d8692db,19,965.02001953125,-4975.22998046875,123.08999633789062,22428.5009765625,-5063.399963378906,-568.8000106811523,-1025.6999969482422,1545.0,-2498.000030517578,255.0,0.0,,-0.6897217103019122,-2.5610540484621995,0.14557301033684586,False,False,58.997298866189986,True,True,4,,enpitsu,76561198039309853,28.0,-585.52001953125,-4561.4501953125,17.049999237060547,13128.1005859375,2847.2000122070312,2.5999999046325684,-0.7000000029802322,-0.0,-71.19999885559082,255.0,0.0,,-0.016723115971329392,2.93619395495848,8.021776980560788e-05,True,0.0,False,8,8,False,
43,2683,64.0,False,False,0,1494.9395465010546,-877.0999755859375,3645.179931640625,143.02000427246094,12909.599609375,-2055.0,1982.5999450683594,706.2000274658203,-875.1999664306641,5893.599853515625,0.0,0.2182897837890023,-2.9333809876421655,-1.8557047050285145,76561198039309853,enpitsu,28.0,-1044.0799560546875,3626.989990234375,65.19999694824219,10090.900268554688,-9723.300170898438,2416.0000610351562,1838.2000732421875,4971.700134277344,1467.1000671386719,255.0,255.0,,0.1051520485285232,-0.7765483900807912,-0.01328846344158448,True,9,,False,10,False,,bf81d8692db,games5425898691,19.0,-2852.47998046875,3779.010009765625,17.010000228881836,-830.5999755859375,-14036.99951171875,2.0999999344348907,0.0,-1.7000000178813934,320.8000183105469,255.0,164.0,,0.009581595202974445,-1.6081777911634483,-0.00014095531462923907,True,0.0,False,4,False,False,,Mozo747,b41d3d43b3b,6,-722.8800048828125,5282.93017578125,16.489999771118164,5741.300048828125,3292.39990234375,25.69999933242798,37.59999990463257,155.0,-2436.300048828125,255.0,0.0,,0.006653779764460169,0.5311854047260864,0.0018267333684765007,8,False,165.0,False,True,8,,CoolCarrotCake,2535426221909784,7.0,-969.530029296875,3934.699951171875,48.06999969482422,5273.0999755859375,-14261.099853515625,3039.7000122070312,1121.9000244140625,-1080.8999633789062,1155.199966430664,254.0,118.0,,0.02188396460974788,-1.077012584452181,0.037502309933045964,False,104.26725187352909,True,4,6,False,
44,2730,65.0,False,False,1,8648.63385840707,-1052.030029296875,-3286.389892578125,116.37000274658203,6014.7998046875,24003.1005859375,9069.89990234375,4260.299987792969,-4208.699951171875,-368.49998474121094,1.0,-0.8083028214543034,-0.9383828553261483,-2.0846386307634246,b41d3d43b3b,Mozo747,6.0,-1144.5,-3420.14990234375,14.619999885559082,-767.6999664306641,20130.50048828125,-455.60001373291016,248.60000610351562,467.20001220703125,-3077.2000122070312,205.0,0.0,,-0.006382284392735605,1.676396525505715,0.015806425076919355,True,8,34.0,False,8,False,,2535426221909784,CoolCarrotCake,7.0,46.619998931884766,-1887.6600341796875,17.010000228881836,-6560.9002685546875,-8040.7000732421875,2.199999988079071,0.5999999865889549,0.9000000357627869,-1157.3999786376953,255.0,0.0,,-0.009501730001823893,-0.9400829420269555,-0.0004676281259752848,True,112.0,False,6,6,False,,games5425898691,bf81d8692db,19,1217.3900146484375,-1237.8699951171875,15.600000381469727,-11903.800048828125,15032.900390625,-147.7999973297119,32.59999990463257,-525.2999877929688,-188.89999389648438,255.0,128.0,,-0.011354000857564332,0.9206248209971307,-0.005069777815706844,4,False,0.0,False,True,6,,enpitsu,76561198039309853,28.0,-823.239990234375,-2150.7099609375,29.729999542236328,-12479.89990234375,-5315.5999755859375,3120.1998901367188,4.600000083446503,-0.3999999910593033,1979.2999267578125,128.0,255.0,,-0.016828040741819456,-0.48128600738905586,-8.846755986260934e-06,True,,False,10,12,False,
45,2806,68.0,False,False,0,8215.998844888347,-549.760009765625,-3068.699951171875,102.2699966430664,-22963.701171875,1168.499984741211,2904.1000366210938,-2973.2998657226562,4422.0001220703125,651.9999694824219,0.0,-1.3375967247015734,1.816144001199076,3.1235577346174987,bf81d8692db,games5425898691,19.0,-397.6199951171875,-3159.97998046875,17.010000228881836,-17799.7998046875,-1790.2000427246094,2.0999999344348907,0.3999999910593033,-0.19999999552965164,1.8000000715255737,255.0,145.0,,0.00957140044319031,-3.046936112631084,9.147911108525034e-05,True,6,0.0,False,8,False,,76561198039309853,enpitsu,28.0,3430.7900390625,3627.6201171875,17.059999465942383,6192.19970703125,-11648.299560546875,1.899999976158142,0.0,0.0,-2296.9000244140625,255.0,128.0,,0.01674053449259232,-1.1467375097355965,-1.9149247747081225e-06,True,248.76229701503632,True,12,12,False,,Mozo747,b41d3d43b3b,6,-1601.81005859375,804.27001953125,90.80000305175781,-21333.00048828125,-1038.0999755859375,-152.5,-3668.2000732421875,-3862.9000854492188,1367.7999877929688,178.0,118.0,,-0.5243615573225409,-2.3405575840099,-1.4798696798613966,10,False,0.0,False,False,10,,CoolCarrotCake,2535426221909784,7.0,2416.139892578125,-1783.0400390625,17.010000228881836,7737.80029296875,-18470.0,2.3999999463558197,1.0999999940395355,-1.5000000596046448,-2062.7000427246094,255.0,0.0,False,0.00953577936717374,-1.2525733126381537,-0.00010021643033714778,True,70.0,False,8,6,False,
46,2877,71.0,False,False,1,3833.776437104499,3962.02001953125,2838.39990234375,851.2999877929688,-15015.999755859375,23963.1005859375,613.8000106811523,469.0999984741211,4373.0999755859375,4081.0000610351562,1.0,0.12791103295968148,3.0287138279497476,3.0552246307277033,b41d3d43b3b,Mozo747,6.0,4080.489990234375,2681.590087890625,857.0999755859375,126.00000381469727,18870.50048828125,-3591.4999389648438,357.2999954223633,531.8999862670898,120.10000228881836,255.0,255.0,False,-0.23183323471183875,1.5599974656392108,-1.5218452598817243,True,10,174.0,False,10,False,,2535426221909784,CoolCarrotCake,7.0,-1015.4600219726562,1916.8299560546875,17.010000228881836,10582.2998046875,-1536.199951171875,2.199999988079071,-0.0,0.3999999910593033,2295.8999633789062,128.0,228.0,False,-0.009584343266932088,-3.0562790930183428,-4.105698371669079e-06,True,70.0,False,6,8,False,,games5425898691,bf81d8692db,19,4060.659912109375,3770.909912109375,967.3499755859375,-697.6999664306641,3801.6000366210938,14211.700439453125,-2020.5000305175781,-163.99999618530273,667.2000122070312,255.0,255.0,,1.2385023093677263,1.4173822355409413,-1.5375109046106608,6,False,229.0,False,True,8,,enpitsu,76561198039309853,28.0,-3408.97998046875,1669.72998046875,17.059999465942383,2356.199951171875,22710.2001953125,1.2999999523162842,-0.0,-0.0,-0.09999999776482582,255.0,0.0,,-0.016776631271062332,1.674198103319777,-4.855554482274071e-06,True,255.0,False,12,12,False,
47,2923,72.0,False,False,1,1415.356480889427,1812.260009765625,4061.25,178.3800048828125,-18267.60009765625,6668.900146484375,6506.199951171875,5101.600036621094,2496.300048828125,-1934.1999816894531,1.0,0.77144954321651,1.2803344188941643,2.087408109521925,b41d3d43b3b,Mozo747,6.0,1942.8299560546875,3952.820068359375,48.54999923706055,-21578.30078125,4880.199890136719,3173.9999389648438,6.600000262260437,8.00000011920929,-1352.7000427246094,207.0,128.0,False,-0.00930877074865408,0.33513880525674244,-0.00044204328267994204,True,10,111.0,False,12,False,,2535426221909784,CoolCarrotCake,7.0,296.8399963378906,3197.320068359375,17.010000228881836,4698.2000732421875,1095.6999969482422,1.899999976158142,0.7999999821186066,0.5999999865889549,-548.4000015258789,0.0,128.0,False,-0.009886118327325215,2.972774213849508,0.00019219139245859416,True,100.0,False,6,8,False,,games5425898691,bf81d8692db,19,2454.159912109375,5104.60986328125,686.1799926757812,-18503.699951171875,-222.29999542236328,-6921.7999267578125,142.2000026702881,1393.699951171875,-45.70000171661377,255.0,57.0,,-0.3049799258779877,0.0018424653780326464,-1.567717054437612,6,False,186.0,False,True,8,,enpitsu,76561198039309853,28.0,-1201.9300537109375,4597.39013671875,17.059999465942383,16463.1005859375,7272.80029296875,1.1999999731779099,1.0000000149011612,2.5,-624.0000152587891,128.0,128.0,,-0.017242023014715065,2.777387124262197,0.00017439283655586407,True,197.0,False,12,12,False,
48,2994,75.0,False,False,1,2285.810359809066,-1004.3400268554688,3869.7099609375,265.2699890136719,-10884.7998046875,-14345.10009765625,11488.00048828125,5244.89990234375,2599.7000122070312,1315.8000183105469,1.0,-0.2709614436707975,-1.6250082290464694,-0.5895451066242401,2535426221909784,CoolCarrotCake,7.0,-947.4600219726562,3968.760009765625,87.93000030517578,-14143.800048828125,10067.5,2722.60009765625,-2269.4000244140625,-5002.200012207031,277.09999084472656,128.0,191.0,,0.5266187757263552,-2.7450329069372383,-0.012823875716116172,True,9,100.0,False,8,False,,b41d3d43b3b,Mozo747,6.0,-1568.81005859375,3462.580078125,17.020000457763672,3739.89990234375,-4768.599853515625,0.7000000029802322,-1.7000000178813934,-2.0999999344348907,-10.800000429153442,146.0,128.0,False,-0.009842077411883988,-2.2376972425923776,-2.2373011899505836e-05,True,111.0,False,12,12,False,,games5425898691,bf81d8692db,19,-1489.6199951171875,4752.39013671875,108.20999908447266,-7566.6998291015625,-4149.700012207031,1269.1000366210938,2210.399932861328,-4982.699890136719,731.9000244140625,255.0,197.0,,-1.1307702411996439,-1.0684465762279356,-2.1008614879941616,6,False,186.0,False,True,8,,enpitsu,76561198039309853,28.0,-914.02001953125,4681.2900390625,17.049999237060547,1591.1000061035156,-357.40001678466797,2.5999999046325684,0.19999999552965164,2.199999988079071,-162.80000686645508,128.0,128.0,,-0.016728784678283013,-2.928134361976324,0.000112175384297716,True,197.0,False,14,14,False,
49,3103,79.0,False,False,0,5963.645669771857,3404.469970703125,1008.2899780273438,236.52000427246094,10551.99951171875,27970.90087890625,10618.599853515625,-190.49999237060547,-4957.300109863281,3374.5999145507812,0.0,-0.3528183769839519,1.081196118808184,0.16831407158125,76561198039309853,enpitsu,28.0,3264.60009765625,784.719970703125,156.83999633789062,16274.69970703125,16096.700439453125,2188.2000732421875,819.8000335693359,2001.300048828125,-246.20000839233398,128.0,0.0,False,0.01696546380339122,1.1801728697039369,0.017977874473995747,True,15,44.0,False,16,False,,bf81d8692db,games5425898691,19.0,3514.840087890625,-635.9199829101562,17.010000228881836,-6594.5001220703125,21484.3994140625,2.3000000417232513,0.09999999776482582,-0.9000000357627869,1823.0999755859375,255.0,254.0,,0.00957553282521154,1.9282564731225011,0.0001250405611717673,True,206.0,False,8,6,False,,Mozo747,b41d3d43b3b,6,3049.760009765625,3312.739990234375,17.010000228881836,2519.4000244140625,22529.89990234375,2.0999999344348907,0.0,0.09999999776482582,0.29999999329447746,255.0,128.0,False,0.0095961530654671,1.4594772786235428,-2.2705041579597838e-05,14,False,11.0,False,True,14,,CoolCarrotCake,2535426221909784,7.0,3067.449951171875,-1596.9599609375,21.06999969482422,5266.500244140625,20547.19970703125,-2087.2000122070312,1868.9999389648438,-289.20000076293945,-2296.999969482422,254.0,164.0,False,0.08477216234507658,1.0383277252865606,-0.02232366028846017,False,0.0,False,12,10,False,
50,3184,82.0,False,False,0,2249.280266396605,1330.8800048828125,4823.35009765625,204.4199981689453,-9045.900268554688,4941.9000244140625,9571.599731445312,5353.800048828125,-757.3000335693359,-2600.4000854492188,0.0,0.8704593468303143,0.0913296470367841,-2.854372410637304,bf81d8692db,games5425898691,19.0,1390.4000244140625,4737.830078125,46.209999084472656,-9948.300170898438,9973.900146484375,3469.2999267578125,340.9000015258789,231.8000030517578,-206.8000030517578,128.0,144.0,,0.001856846573522452,2.3226500741957627,-0.00042361368226058986,True,6,151.0,False,10,False,,76561198039309853,enpitsu,28.0,1824.1300048828125,4267.009765625,97.48999786376953,-19339.49951171875,5566.9000244140625,-154.7000026702881,3234.4000244140625,-4324.100036621094,1043.8999938964844,128.0,128.0,False,-0.4356196265897264,1.8266711565233944,2.1579836379365966,True,31.0,False,18,18,False,,Mozo747,b41d3d43b3b,6,2049.139892578125,5103.009765625,693.280029296875,-12816.400146484375,-2.800000011920929,-2427.2999572753906,-0.5999999865889549,13.799999952316284,-0.19999999552965164,255.0,128.0,False,0.16430297026636145,3.1318967980032553,-1.5724277992374958,14,False,201.76135913018257,True,True,14,,CoolCarrotCake,2535426221909784,7.0,2380.860107421875,4065.949951171875,17.010000228881836,-16581.099853515625,13410.999755859375,1.8000000715255737,-0.5000000074505806,0.3999999910593033,1.5999999642372131,254.0,128.0,False,0.00956431266462757,2.4616953364467284,-5.804538821595849e-05,False,255.0,False,14,12,False,
51,3249,84.0,True,True,0,781.7119405543336,-467.0799865722656,4486.47021484375,157.8000030517578,1642.2999572753906,7572.1002197265625,-6529.1998291015625,-2177.5,-2198.800048828125,5140.30029296875,0.0,0.04190761101962149,1.0336719113986137,-0.32898681601380864,76561198039309853,enpitsu,28.0,-550.6699829101562,4356.06005859375,111.56999969482422,3448.800048828125,-412.7000045776367,-166.10000610351562,652.3000335693359,5461.099853515625,0.0,128.0,128.0,,-0.6538704154472905,-0.11890361592620578,3.1415521838653486,True,19,31.0,False,20,False,,bf81d8692db,games5425898691,19.0,59.220001220703125,5492.2099609375,41.5,-3486.4999389648438,708.7999725341797,-681.3999938964844,5375.0,-921.2000274658203,-713.8999938964844,255.0,244.0,,-0.056502900976553375,2.964567719361138,0.6084534416967374,True,151.0,False,10,6,False,,Mozo747,b41d3d43b3b,6,-487.25,5105.580078125,17.010000228881836,1052.9000091552734,-4013.9999389648438,2.5999999046325684,0.3999999910593033,-2.7000001072883606,1115.2999877929688,255.0,255.0,,0.009492874186537855,-1.398710350036081,0.0002980921447556996,14,False,171.0,False,True,14,,CoolCarrotCake,2535426221909784,7.0,-327.5899963378906,4451.64990234375,342.6499938964844,-9563.400268554688,-6569.6002197265625,-144.7000026702881,863.4999847412109,-1499.7000122070312,-5220.5999755859375,128.0,138.0,True,-0.6234268586831857,1.8885510426497976,-1.6850099829190621,,191.0,False,15,14,False,
52,3544,85.0,False,True,0,5161.492488669134,3.950000047683716,57.56999969482422,116.13999938964844,1257.2000122070312,23582.099609375,8301.900024414062,5973.0999755859375,-560.6000137329102,-85.39999961853027,0.0,-0.01548097713738364,-0.003701528836769605,0.16795068414882522,76561198039309853,enpitsu,28.0,-6.090000152587891,-156.83999633789062,17.049999237060547,1488.699951171875,19447.19970703125,2.5999999046325684,0.19999999552965164,0.5999999865889549,-307.99999237060547,128.0,128.0,,0.016796422204912724,1.4698374986858693,0.00010625008792414945,True,False,31.0,False,False,False,,bf81d8692db,games5425898691,19.0,2763.719970703125,-3993.31005859375,17.010000228881836,19464.200439453125,-1084.5999908447266,2.3000000417232513,-0.19999999552965164,0.29999999329447746,1956.9999694824219,128.0,255.0,,0.00961901790771712,0.01736643727078198,3.497122584208977e-05,True,1.0,False,False,False,False,,Mozo747,b41d3d43b3b,6,456.44000244140625,525.010009765625,17.010000228881836,-11110.0,-10959.599609375,3.4999999403953552,0.5000000074505806,-0.9000000357627869,-2794.4000244140625,255.0,0.0,False,0.009515729618513295,-2.5122669239865547,-7.427038128876596e-05,False,False,0.0,False,True,4,,CoolCarrotCake,2535426221909784,6.0,0.0,4486.02978515625,17.0,0.0,8554.69970703125,3.1999999284744263,-1.0999999940395355,0.0,0.0,108.0,,,0.009651221593568198,-1.5707890644807738,3.539037558962842e-08,True,116.0,False,False,False,False,
53,3593,87.0,False,False,1,9349.28499402116,-224.38999938964844,-4141.91015625,534.969970703125,-15318.1005859375,-5275.7000732421875,-7708.0999755859375,-4697.099914550781,-236.49999618530273,3725.5999755859375,1.0,-0.11993780206668503,-0.013155907855683576,-1.6280202236956283,2535426221909784,CoolCarrotCake,7.0,-87.52999877929688,-4236.31005859375,532.97998046875,-1874.9000549316406,2573.0999755859375,4123.800048828125,-515.9000015258789,-1325.7000732421875,-5312.80029296875,128.0,179.0,True,0.9582396895766145,0.5874093898085996,-1.4935409795775358,True,False,71.81474393413914,True,4,4,,b41d3d43b3b,Mozo747,6.0,846.719970703125,-1519.989990234375,17.010000228881836,-313.50000381469727,-10609.599609375,2.5,-0.0,-0.29999999329447746,-2336.300048828125,255.0,8.0,False,-0.009545347336221966,-1.4856154017677585,-2.0602340549543883e-06,True,0.0,False,4,False,False,,games5425898691,bf81d8692db,19,-3827.330078125,997.4000244140625,17.700000762939453,-1279.7000122070312,-21821.59912109375,94.79999542236328,80.10000228881836,353.80001068115234,1161.8000030517578,255.0,237.0,,-0.00901803970532393,-1.5282467945708746,-0.023437101518580538,False,False,208.0,False,True,False,,enpitsu,76561198039309853,28.0,498.1099853515625,-2480.39990234375,17.049999237060547,-12378.499755859375,-8966.400146484375,3.1999999284744263,0.19999999552965164,-0.0,-2081.4999389648438,255.0,128.0,,-0.01676158906584993,-0.5605522797065186,2.4978109402074047e-05,True,31.0,False,False,False,False,
