,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_double_jump_active,team_mate_jump_active,team_mate_dodge_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_dodge_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_boost,opp_1_boost_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect
0,178,0,False,False,0,5233.275200597546,18.1200008392334,-12.819999694824219,98.12000274658203,8061.9000244140625,6530.0,-3314.1000366210938,-3696.6000366210938,-84.0999984741211,-4725.199890136719,0.0,-0.028888386782586813,0.04567105883216247,0.022196129312822766,76561198039309853,enpitsu,26.0,-44.150001525878906,-119.69999694824219,111.0199966430664,-2969.5001220703125,862.3999786376953,450.99998474121094,-3597.0001220703125,859.4000244140625,-4070.8999633789062,255.0,0.0,,1.43375280671703,-1.7251204841929606,-2.831753820483696,True,31.0,False,2,1,False,,bf81d8692db,games5425898691,19.0,2752.929931640625,-4000.489990234375,17.010000228881836,16168.800048828125,-11467.19970703125,2.3000000417232513,-0.5999999865889549,0.5000000074505806,1647.8999328613281,128.0,255.0,,0.0096340538740277,-0.5789646235143272,0.0001983295779236645,True,0.0,False,False,False,False,,EmeraldRaccoon,76561198048462505,5,29.309999465942383,193.5500030517578,118.05000305175781,774.5999908447266,-22966.201171875,-974.1999816894531,5296.6998291015625,959.8999786376953,1128.0000305175781,255.0,249.0,,0.3339480224565523,-2.7832792035717113,-0.7362984386105437,True,3,4,False,31.0,False,,LeJon Brames,76561197969158299,8.0,0.0,1876.0,17.010000228881836,0.0,-14100.0,1.899999976158142,0.7999999821186066,0.0,0.0,255.0,,,0.00951389076875119,-1.5707884064815436,3.7693731894913176e-08,True,False,False,False,87.0,False,
1,180,0,False,False,1,5196.1160669423225,-38.130001068115234,28.540000915527344,93.86000061035156,-668.8999938964844,5059.4000244140625,984.0000152587891,2420.8999633789062,-4360.0,-1610.2999877929688,1.0,-0.03492897329655912,0.15054227723158933,-0.008407863087049508,76561198048462505,EmeraldRaccoon,5.0,-47.06999969482422,-99.66000366210938,114.41000366210938,-4005.2999877929688,1661.4999389648438,-59.80000019073486,-5397.2998046875,994.4999694824219,-359.70001220703125,255.0,246.0,,-0.37251579059893997,-2.832565577039269,-1.8886582784322665,True,31.0,False,4,3,False,,76561197969158299,LeJon Brames,8.0,-0.0,-1782.0,17.010000228881836,-0.0,14100.0,1.899999976158142,-0.7999999821186066,-0.0,0.0,255.0,,,-0.00951389076875119,1.5707884064815436,3.7693731894913176e-08,True,87.0,False,False,False,False,,enpitsu,76561198039309853,26,63.93000030517578,120.0199966430664,111.63999938964844,2992.5,306.70000076293945,-7.799999713897705,4586.199951171875,-2682.9998779296875,-1420.3999328613281,255.0,0.0,,-1.025231288175042,2.03891355106161,-2.9123465354978495,True,1,2,False,31.0,False,,games5425898691,bf81d8692db,19.0,-2891.219970703125,4085.3701171875,17.010000228881836,-16934.3994140625,9037.899780273438,2.3000000417232513,0.9000000357627869,-0.5999999865889549,1861.300048828125,128.0,255.0,,-0.00963767504303732,0.43010124964555424,0.00010918757901889805,True,False,False,False,255.0,False,
2,181,0,False,False,0,5262.772287884636,43.79999923706055,-38.18000030517578,95.30000305175781,5230.10009765625,-37.40000009536743,757.3000335693359,2798.0999755859375,784.3000030517578,-5249.1998291015625,0.0,0.09741638516439342,-0.2901836111597595,0.004242557191618712,76561198039309853,enpitsu,26.0,-63.93000030517578,-120.0199966430664,111.63999938964844,-2992.5,-306.70000076293945,-7.799999713897705,-4586.199951171875,2682.9998779296875,-1420.3999328613281,255.0,0.0,,1.025231288175042,-2.03891355106161,-2.9123465354978495,True,31.0,False,2,1,False,,bf81d8692db,games5425898691,19.0,2891.219970703125,-4085.3701171875,17.010000228881836,16934.3994140625,-9037.899780273438,2.3000000417232513,-0.9000000357627869,0.5999999865889549,1861.300048828125,128.0,255.0,,0.00963767504303732,-0.43010124964555424,0.00010918757901889805,True,255.0,False,False,False,False,,EmeraldRaccoon,76561198048462505,5,84.87999725341797,94.62999725341797,116.70999908447266,4626.199951171875,-444.7999954223633,303.8999938964844,5260.0,-1431.0000610351562,730.6999969482422,255.0,246.0,,0.2879961366329549,2.7088309001388335,-2.4506626047019298,True,3,4,False,31.0,False,,LeJon Brames,76561197969158299,8.0,0.0,1782.0,17.010000228881836,0.0,-14100.0,1.899999976158142,0.7999999821186066,0.0,0.0,255.0,,,0.00951389076875119,-1.5707884064815436,3.7693731894913176e-08,True,False,False,False,87.0,False,
3,182,0,False,False,1,5187.835977007289,-57.439998626708984,40.529998779296875,93.12000274658203,-3191.400146484375,2371.4999389648438,-1268.1999969482422,909.0000152587891,-1243.0000305175781,-2331.7999267578125,1.0,-0.13175811731116535,0.3940471522848049,-0.007952112443090171,76561198048462505,EmeraldRaccoon,5.0,-84.87999725341797,-94.62999725341797,116.70999908447266,-4626.199951171875,444.7999954223633,303.8999938964844,-5260.0,1431.0000610351562,730.6999969482422,255.0,246.0,,-0.2879961366329549,-2.7088309001388335,-2.4506626047019298,True,31.0,False,4,3,False,,76561197969158299,LeJon Brames,8.0,-0.0,-1782.0,17.010000228881836,-0.0,14100.0,1.899999976158142,-0.7999999821186066,-0.0,0.0,255.0,,,-0.00951389076875119,1.5707884064815436,3.7693731894913176e-08,True,87.0,False,False,False,False,,enpitsu,76561198039309853,26,63.93000030517578,120.0199966430664,111.63999938964844,2992.5,306.70000076293945,-7.799999713897705,4586.199951171875,-2682.9998779296875,-1420.3999328613281,255.0,0.0,,-1.025231288175042,2.03891355106161,-2.9123465354978495,True,1,2,False,31.0,False,,games5425898691,bf81d8692db,19.0,-3034.93994140625,4147.7001953125,17.010000228881836,-17441.8994140625,6171.9000244140625,2.3000000417232513,0.5000000074505806,-0.19999999552965164,1923.3999633789062,128.0,255.0,,-0.009629661016083934,0.27159728845453396,6.17786652972519e-05,True,False,False,False,255.0,False,
4,193,0,False,False,1,5144.371270454358,-167.83999633789062,106.83000183105469,93.47000122070312,-2578.800048828125,1440.5999755859375,226.00000381469727,-1579.1000366210938,-2826.7999267578125,-2331.7999267578125,1.0,-0.9649953401813175,1.980375477901393,-0.9341054342131884,76561198048462505,EmeraldRaccoon,5.0,-285.6400146484375,-82.05999755859375,113.30999755859375,-4601.400146484375,249.59999084472656,-368.69998931884766,-4514.700012207031,1054.8999786376953,816.2000274658203,244.0,246.0,,0.055686982091862916,-2.9908059971022296,0.8047893657404472,True,31.0,False,4,4,False,,76561197969158299,LeJon Brames,8.0,-36.2599983215332,-1184.0400390625,17.010000228881836,-3526.9000244140625,14286.099853515625,-0.3999999910593033,1.0999999940395355,-4.000000059604645,685.6999969482422,255.0,128.0,,-0.00959796755568425,1.2796748463145007,-0.00014286703207549214,True,74.43648170143047,True,False,False,False,,enpitsu,76561198039309853,26,191.80999755859375,156.19000244140625,109.05000305175781,3188.2000732421875,934.5999908447266,-188.09999465942383,3708.599853515625,-3726.400146484375,-1105.1000213623047,255.0,0.0,,1.2426002190235736,-1.4485180204995138,-0.6334305409366636,True,2,2,False,31.0,False,,games5425898691,bf81d8692db,19.0,-3744.159912109375,4086.080078125,36.779998779296875,-13845.50048828125,-8629.099731445312,1789.1000366210938,2219.7999572753906,851.3999938964844,1795.0999450683594,128.0,255.0,,0.09074948226703129,-0.5975680196599137,-0.3987804990012283,True,False,False,False,255.0,False,
5,205,1,False,False,1,5107.373726530362,-281.1400146484375,170.1300048828125,93.13999938964844,-2552.5,1425.0999450683594,0.0,-1561.7999267578125,-2797.3001098632812,-2331.7999267578125,1.0,0.09007796481448167,-2.536958830063917,-1.9541618148219284,76561198048462505,EmeraldRaccoon,5.0,-473.6099853515625,-72.62999725341797,43.029998779296875,-4695.199890136719,186.00000381469727,-3021.0000610351562,-659.8000335693359,-128.59999656677246,2232.5,0.0,128.0,,-0.013006363092220266,2.4491238491810083,-0.00443247532721471,True,31.0,False,4,4,False,,76561197969158299,LeJon Brames,8.0,-245.74000549316406,-500.760009765625,17.010000228881836,-4628.699951171875,18272.900390625,-0.19999999552965164,-0.19999999552965164,1.1999999731779099,-208.79999160766602,255.0,128.0,,-0.009598658626562208,1.3403428971976372,8.177622097949204e-05,True,36.697264420088906,True,False,False,False,,enpitsu,76561198039309853,26,338.7099914550781,198.8000030517578,25.399999618530273,1291.0000610351562,462.20001220703125,-1582.7999877929688,1301.0000610351562,3409.5999145507812,-1427.7000427246094,255.0,0.0,,-0.24529722057244477,0.2684318005971021,-0.03553992836879781,True,2,2,False,5.893049206784982,True,,games5425898691,bf81d8692db,19.0,-4028.89990234375,3560.7099609375,111.8499984741211,256.70000076293945,-13992.7001953125,-574.3999862670898,1440.8000183105469,-368.69998931884766,1603.0999755859375,255.0,255.0,,-0.07812868811296145,-1.6098870760159139,-0.9403159167813196,True,False,False,False,255.0,False,
6,211,1,True,True,1,5052.544721464383,-333.010009765625,239.2100067138672,106.69999694824219,2521.1000061035156,26140.10009765625,8078.4002685546875,2498.300018310547,-2384.600067138672,-4002.3001098632812,1.0,0.672069494307973,-1.8127552829188822,-1.6131767132439636,76561197969158299,LeJon Brames,8.0,-375.4200134277344,73.16000366210938,20.040000915527344,-4426.9000244140625,18894.000244140625,2053.8999938964844,1103.0999755859375,2217.899932861328,-2444.9000549316406,255.0,105.0,,0.01530303646608986,1.403871753036883,0.03381802430692351,True,18.100679661638,True,3,False,False,,76561198048462505,EmeraldRaccoon,5.0,-565.010009765625,-129.1999969482422,18.139999389648438,-3060.8999633789062,-4133.500061035156,45.39999961853027,-10.90000033378601,6.200000047683716,-1740.2000427246094,0.0,250.0,,-0.016471037428547487,2.3891055569004194,5.1037854378180725e-05,True,31.0,False,False,4,4,,enpitsu,76561198039309853,26,337.2200012207031,206.00999450683594,16.469999313354492,-1747.7000427246094,988.7000274658203,97.20000267028809,-30.999999046325684,-20.499999523162842,-899.3000030517578,255.0,0.0,,-0.014433350223093696,0.3294319445529698,-0.001638995478658107,True,2,2,False,0.0,False,,games5425898691,bf81d8692db,19.0,-3994.260009765625,3333.219970703125,76.62999725341797,3792.39990234375,-13130.50048828125,-3199.7000122070312,1145.5999755859375,-2221.3999938964844,1576.9000244140625,255.0,255.0,,-0.2777965396552649,-1.8938645365442817,-0.6995053408766462,True,False,False,False,251.8793805568449,True,
7,521,3,False,False,1,5156.840190574535,-31.309999465942383,67.22000122070312,109.2300033569336,-11399.200439453125,22457.80029296875,5512.8997802734375,5449.000244140625,833.3000183105469,2369.2999267578125,1.0,0.021401442908974482,-0.08745266231147242,-0.19667979542428585,76561197969158299,LeJon Brames,8.0,89.80000305175781,-145.74000549316406,37.400001525878906,-626.5999984741211,22848.40087890625,-2560.0,-1411.7999267578125,177.80000686645508,1703.8999938964844,255.0,255.0,,-0.13031825956127954,1.3910063865807714,-0.22200421343620214,False,9.402339904539051,True,4,4,False,,76561198048462505,EmeraldRaccoon,5.0,776.5599975585938,-2925.590087890625,18.329999923706055,-5924.7998046875,9825.10009765625,2.8999999165534973,-0.7000000029802322,0.7999999821186066,85.0,255.0,128.0,False,-0.016984674002312496,1.0162162922281026,-0.00011566242167502505,True,146.0,False,False,False,False,,enpitsu,76561198039309853,26,-0.0,5229.68017578125,17.049999237060547,-0.0,10576.199951171875,2.5999999046325684,-0.5999999865889549,-0.0,0.0,255.0,,,-0.01674677600886567,-1.5707748601881248,-2.392834531677249e-07,True,False,False,False,116.0,False,,games5425898691,bf81d8692db,18.0,-13.0600004196167,577.7899780273438,57.77000045776367,174.0999984741211,-22831.4990234375,2718.9999389648438,2677.6998901367188,83.19999694824219,196.00000381469727,128.0,128.0,,-0.06329663065128181,-1.6108676950927077,0.00025336059020543455,True,3,False,4,31.0,False,
8,586,5,False,False,0,10728.522326243232,2588.889892578125,-5006.759765625,176.05999755859375,25365.70068359375,1276.6000366210938,2300.399932861328,2814.4000244140625,2709.7000122070312,1152.6000213623047,0.0,-0.4999782899420121,2.7984164843638233,-2.684560351634904,76561198039309853,enpitsu,26.0,2347.639892578125,-5096.60009765625,130.19000244140625,17878.599853515625,-741.2000274658203,3307.0001220703125,-2429.2999267578125,268.0999946594238,-72.60000228881836,255.0,255.0,True,-0.20336823561836107,-0.06201466429162418,-1.3331396245809835,True,9.0,False,False,False,False,,bf81d8692db,games5425898691,19.0,1897.3900146484375,-346.75,100.36000061035156,4513.900146484375,-16081.199951171875,2354.7999572753906,5376.7999267578125,1156.9999694824219,-18.09999942779541,255.0,128.0,,1.0063070336050588,-1.3640008814322415,-0.005345608215415582,True,31.0,False,False,6,5,,EmeraldRaccoon,76561198048462505,5,1194.260009765625,241.58999633789062,18.329999923706055,12596.8994140625,-5284.69970703125,3.0000001192092896,-4.600000083446503,1.5000000596046448,1252.699966430664,225.0,128.0,False,0.017045103324203455,-0.3188961938659111,-0.00018931297191360577,True,False,False,False,116.0,False,,LeJon Brames,76561197969158299,8.0,2775.840087890625,111.55999755859375,17.0,16003.900146484375,212.5,3.400000035762787,-2.5,0.29999999329447746,-437.59998321533203,255.0,57.0,,0.009565511605476744,0.015067836100266364,-3.04375252836322e-05,True,4,False,4,0.0,False,
9,632,7,False,False,0,9434.293304481176,3928.969970703125,-2967.1298828125,121.93000030517578,7505.999755859375,25251.201171875,6804.69970703125,-1146.3999938964844,-5870.30029296875,-473.8999938964844,0.0,-0.7073025312749358,-0.1332777110959737,-3.1025083063006687,76561198039309853,enpitsu,26.0,3827.610107421875,-3143.800048828125,17.690000534057617,12828.00048828125,16855.2001953125,319.0999984741211,135.10000228881836,-1269.7000122070312,37.5,255.0,,,-0.0034426936524781407,0.9166422188569295,-0.023469601586333735,True,176.0,False,False,False,False,,bf81d8692db,games5425898691,19.0,2396.64990234375,-2948.8701171875,17.010000228881836,-6672.19970703125,-14238.900146484375,2.3999999463558197,0.0,-0.19999999552965164,-2031.6000366210938,255.0,0.0,,0.009575959340962689,-2.0771712278992562,-2.6795717382044343e-05,True,61.0,False,False,6,6,,EmeraldRaccoon,76561198048462505,5,3327.22998046875,-1516.1600341796875,18.329999923706055,2498.9999389648438,-19655.50048828125,4.300000071525574,0.0,-0.5000000074505806,-3168.599853515625,255.0,0.0,False,0.01705383151190413,-1.6801604143586895,-0.00015410026697843565,True,False,False,False,42.0,False,,LeJon Brames,76561197969158299,8.0,3993.81005859375,-1590.93994140625,75.48999786376953,-669.1000366210938,-17474.69970703125,-680.6999969482422,-80.69999694824219,346.8000030517578,94.30000305175781,255.0,128.0,,0.03492848117604758,-1.5862855284890889,0.7104395636071896,True,4,False,4,223.66058502145998,True,
