,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_dodge_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_double_jump_active,opp_2_dodge_active,opp_2_jump_active,opp_2_boost_collect
32,2282,67.0,False,False,0,9327.368310768317,1636.550048828125,-3836.969970703125,93.13999938964844,19491.400146484375,-2596.199951171875,0.0,-1281.7999267578125,5855.2001953125,268.99999618530273,0.0,0.34076089262352854,1.3589494299293507,3.0266551544620564,9003588002219191198,Benzerr_,4.0,1496.5400390625,-3871.919921875,16.979999542236328,21876.69921875,-2389.4000244140625,5.699999928474426,0.0,0.5000000074505806,0.9000000357627869,255.0,128.0,,0.009546992620507238,-0.10865772548628935,4.8823315748541194e-06,True,155.0,False,24,False,20,,b3c298075eb,Hero W sharingan,16.0,-396.94000244140625,-4053.02001953125,16.989999771118164,16576.400146484375,-2612.5,4.600000083446503,-0.5000000074505806,-0.19999999552965164,-5.699999928474426,255.0,128.0,,0.00962095491974713,-0.1571794235982051,5.94714685543772e-05,True,153.0,False,8,14,6,,enpitsu,76561198039309853,24,-2869.949951171875,4232.0400390625,17.049999237060547,10660.400390625,9242.5,2.800000011920929,-1.0000000149011612,-0.9000000357627869,-1805.5000305175781,0.0,255.0,,0.016788139601366086,-2.5605871892600742,-0.00012192582649767963,True,31.0,False,6,False,6,,games5425898691,bf81d8692db,22.0,1283.199951171875,-3848.56005859375,17.020000457763672,22706.79931640625,820.0,0.7999999821186066,-1.7000000178813934,0.0,462.5,255.0,119.0,,0.009588062296019129,0.07771062742233316,-0.00012936321095401472,True,0.0,False,False,20,20,
33,2296,68.0,False,False,0,9798.989896702593,2804.929931640625,-3933.219970703125,93.16000366210938,23139.69970703125,-1492.8999328613281,19.800000190734863,-541.8000030517578,2074.2999267578125,-312.99999237060547,0.0,0.43984326551561514,2.1423400673081936,-1.3617169531741555,9003588002219191198,Benzerr_,4.0,2639.489990234375,-3968.610107421875,18.030000686645508,22766.201171875,-1510.0,0.29999999329447746,-114.60000038146973,180.20000457763672,84.0999984741211,255.0,128.0,,-0.025042632908489033,-0.059795502621703356,0.014680379995343253,True,135.0,False,24,False,20,,b3c298075eb,Hero W sharingan,16.0,390.2300109863281,-4177.7998046875,16.989999771118164,16571.099853515625,-2631.0000610351562,4.600000083446503,-0.5000000074505806,-0.19999999552965164,0.0,255.0,128.0,,0.009620963689525456,-0.157482475309507,5.801361184194186e-05,True,184.0,False,8,14,6,,enpitsu,76561198039309853,24,-2197.22998046875,4466.31982421875,17.049999237060547,14021.099853515625,-619.7999954223633,3.0000001192092896,-0.5999999865889549,0.0,-1832.7000427246094,0.0,128.0,,0.016788246235974164,2.9534879000973295,-5.012489573715883e-05,True,31.0,False,6,False,6,,games5425898691,bf81d8692db,22.0,2414.860107421875,-3926.5400390625,17.020000457763672,21383.89892578125,-6180.7000732421875,0.7999999821186066,0.29999999329447746,-0.3999999910593033,-305.9000015258789,255.0,128.0,,0.009625976622035211,-0.30044183882800646,4.347401414501129e-05,True,0.0,False,False,20,20,
34,2300,68.0,False,False,0,9936.53320635771,3110.75,-3952.889892578125,93.1500015258789,22750.80078125,-1458.3999633789062,0.0,-465.29998779296875,2882.60009765625,-312.99999237060547,0.0,0.3025258030982586,2.22339488070894,-1.0281507966312589,9003588002219191198,Benzerr_,4.0,2981.110107421875,-3988.719970703125,16.899999618530273,22779.09912109375,-1270.8999633789062,-4.600000083446503,-19.800000190734863,15.700000524520874,7.400000095367432,255.0,128.0,,0.010973841066174028,-0.055182334570840555,-0.00031905177743871556,True,255.0,False,24,False,20,50.0,b3c298075eb,Hero W sharingan,16.0,638.8099975585938,-4217.22021484375,16.989999771118164,16571.099853515625,-2631.0000610351562,4.600000083446503,-0.5000000074505806,-0.19999999552965164,0.0,255.0,128.0,,0.009620963689525456,-0.157482475309507,5.801361184194186e-05,True,184.0,False,8,14,6,,enpitsu,76561198039309853,24,-1948.5899658203125,4410.02001953125,17.049999237060547,12770.10009765625,-5440.999755859375,2.7000001072883606,-3.700000047683716,1.899999976158142,-810.0,0.0,0.0,,0.016810492072412236,2.6447391431173557,0.00020501918568663807,True,31.0,False,6,False,6,,games5425898691,bf81d8692db,22.0,2770.199951171875,-4031.9599609375,17.020000457763672,21485.50048828125,-5587.8997802734375,1.0000000149011612,-0.29999999329447746,-0.19999999552965164,1468.699951171875,255.0,255.0,,0.009611735439393882,-0.22892298728513355,0.00023629509404525262,True,0.0,False,False,20,20,
35,2314,68.0,False,False,0,10252.168451182248,3937.409912109375,-3901.300048828125,342.1700134277344,423.69998931884766,11504.300537109375,16082.099609375,117.29999542236328,-217.90000915527344,257.09999084472656,0.0,-0.5940682330403974,1.0427438551690305,1.2205331696250525,9003588002219191198,Benzerr_,4.0,3997.889892578125,-3973.840087890625,218.39999389648438,6172.9998779296875,6440.7000732421875,15362.2998046875,-1863.800048828125,-4793.0999755859375,1621.6000366210938,255.0,128.0,,-1.0864151364241053,0.8734731580694024,-1.2605568497525506,True,255.0,False,24,False,20,,b3c298075eb,Hero W sharingan,16.0,1508.68994140625,-4251.47998046875,16.989999771118164,16481.400146484375,1658.3000183105469,4.600000083446503,0.7000000029802322,0.0,27.799999713897705,255.0,128.0,,0.009603080746416588,0.10419489181137188,-6.647679947097256e-05,True,184.0,False,8,14,6,,enpitsu,76561198039309853,24,-1324.010009765625,4130.47998046875,17.049999237060547,13889.100341796875,-2048.699951171875,2.7000001072883606,-1.0000000149011612,0.0,162.70000457763672,0.0,128.0,,0.01678758551451688,3.0277324029289683,-0.0002164631920121634,True,61.0,False,6,False,6,,games5425898691,bf81d8692db,22.0,3809.409912109375,-3931.56005859375,23.530000686645508,19946.400146484375,6705.9002685546875,2136.999969482422,-821.6999816894531,-3824.5001220703125,2.3999999463558197,255.0,40.0,,-0.13027586249717457,0.32112067425040614,-0.11904698076991099,True,0.0,False,False,20,20,
36,2358,70.0,False,False,0,8665.605163808437,3771.320068359375,-2161.2900390625,1906.8399658203125,-4206.7999267578125,9250.999755859375,1674.1000366210938,2111.300048828125,2836.199951171875,-3739.8001098632812,0.0,0.2720008040441498,-0.9478114244990216,1.8327141247699616,9003588002219191198,Benzerr_,4.0,3942.360107421875,-2369.199951171875,1864.4200439453125,-3149.2999267578125,14987.19970703125,-1279.5999908447266,-1424.6000671386719,37.200000286102295,-1381.199951171875,234.0,255.0,,-0.024788585616740362,1.5861078048757604,-2.2913012479654506,True,211.0,False,25,False,20,,b3c298075eb,Hero W sharingan,16.0,3150.219970703125,-2809.5400390625,16.989999771118164,3689.5001220703125,14458.800048828125,4.600000083446503,0.09999999776482582,0.7999999821186066,0.0,255.0,128.0,,0.009587062423044334,1.3209636766768986,-7.351642964631198e-05,True,214.0,False,8,14,6,,enpitsu,76561198039309853,24,866.4099731445312,4338.7099609375,17.049999237060547,13990.0,1841.199951171875,2.800000011920929,-1.4000000059604645,0.0,-1805.5999755859375,0.0,128.0,,0.01679415382573111,3.1392987609585035,-0.00012176726847935417,True,92.0,False,6,False,6,,games5425898691,bf81d8692db,22.0,4041.699951171875,-2597.06005859375,1717.75,-2994.8001098632812,9153.099975585938,7129.69970703125,-691.3999938964844,-1440.8999633789062,-12.699999809265137,255.0,142.0,,-0.6533156800531754,1.876456203560709,-2.053397130165298,True,0.0,False,False,20,20,
37,2436,73.0,False,False,0,6034.71858650911,2703.14990234375,296.0400085449219,193.89999389648438,12359.3994140625,5524.0997314453125,-5885.8001708984375,-5241.400146484375,-1643.3999633789062,-2413.800048828125,0.0,0.18922469158639485,-2.272269758642286,2.0487691785026505,9003588002219191198,Benzerr_,4.0,2569.610107421875,264.94000244140625,297.54998779296875,-228.29999923706055,17200.0,-14656.400146484375,1555.8000183105469,-1136.1000061035156,-347.2999954223633,128.0,0.0,,-0.16077216182434897,0.7334042737236334,0.39378281782129027,True,87.03508808279544,True,26,False,22,,b3c298075eb,Hero W sharingan,16.0,3143.030029296875,673.8099975585938,104.83000183105469,-1205.0,11333.00048828125,-5638.2000732421875,-616.1999893188477,-1640.5999755859375,-3684.7000122070312,128.0,0.0,False,-0.19323913679412918,-3.0525848797105417,0.4947458626451509,True,214.0,False,8,16,8,,enpitsu,76561198039309853,24,979.9000244140625,4515.89013671875,17.049999237060547,-9029.500122070312,-5.899999737739563,3.3000001311302185,0.7999999821186066,-0.19999999552965164,2640.4000854492188,255.0,255.0,True,0.016694957515026605,-3.057021060168475,0.00015021645177768026,True,122.0,False,6,False,6,,games5425898691,bf81d8692db,22.0,3245.090087890625,475.75,17.0,1233.1999969482422,16143.399658203125,3.6000001430511475,0.0,0.09999999776482582,-2019.2999267578125,255.0,0.0,,0.009576126045756706,1.4252269168846967,-1.740752302130099e-05,True,255.0,False,False,20,20,
38,2488,75.0,False,False,1,7952.223081837812,-3943.85009765625,-1169.81005859375,366.0799865722656,12705.30029296875,16007.099609375,7084.000244140625,-1357.7999877929688,703.3000183105469,-5801.7999267578125,1.0,-0.8923085942153962,0.11011459888896373,-1.0810026138071869,bf81d8692db,games5425898691,22.0,-4081.25,-1356.3499755859375,319.4700012207031,2741.7999267578125,10894.69970703125,11607.7001953125,-414.90001678466797,2310.8999633789062,970.5999755859375,255.0,128.0,,0.7890511158600323,1.619383327583097,1.588743122419925,True,234.0,False,21,False,20,,76561198039309853,enpitsu,24.0,-168.85000610351562,-4673.93017578125,17.049999237060547,1728.800048828125,-1747.2999572753906,1.4000000059604645,0.5000000074505806,-0.0,231.90000534057617,255.0,0.0,,-0.01639274924683714,0.7405388560443985,5.460929169053825e-05,True,122.0,False,6,6,False,,Hero W sharingan,b3c298075eb,16,-2202.889892578125,235.97999572753906,17.010000228881836,6338.599853515625,11400.999755859375,2.0999999344348907,-0.29999999329447746,-0.5999999865889549,0.0,255.0,,,-0.009569382926760989,2.0782348037098166,6.439451198462308e-05,True,214.0,False,16,8,8,,Benzerr_,9003588002219191198,4.0,-4044.0,-1405.9000244140625,128.39999389648438,-5663.599853515625,7248.0999755859375,8992.999877929688,-1922.5999450683594,3912.6998901367188,-2572.7999877929688,255.0,128.0,,0.765552547544763,0.9290399525520064,0.8377822221632746,True,56.08145355152829,True,False,22,26,
39,2537,77.0,False,False,0,7222.183090035054,1768.47998046875,-1572.7099609375,599.0900268554688,-5121.5997314453125,-5353.0999755859375,7217.39990234375,2979.8001098632812,-3019.7000122070312,-4242.799987792969,0.0,1.2477185533458635,1.3532627047895798,-1.6007483365466197,b3c298075eb,Hero W sharingan,16.0,1746.93994140625,-1591.5400390625,413.9100036621094,484.39998626708984,-7846.6998291015625,4412.39990234375,-759.1999816894531,-2057.5,5043.800048828125,0.0,0.0,True,-1.254968200699352,-0.25592629060407657,-0.3819548500561047,True,156.79988795711148,True,18,10,8,,9003588002219191198,Benzerr_,4.0,3685.280029296875,-1240.6300048828125,116.94000244140625,-2364.199981689453,-22785.0,661.6999816894531,5260.7000732421875,-1566.199951171875,-348.4000015258789,255.0,96.0,,1.263657991767981,-1.3648612036576546,0.46945143367317527,False,3.0,False,23,28,False,,enpitsu,76561198039309853,24,129.1199951171875,3291.830078125,17.049999237060547,-1689.2999267578125,-12683.599853515625,2.5999999046325684,0.29999999329447746,0.29999999329447746,-0.09999999776482582,255.0,128.0,,0.01670155749886712,-1.7032539072020458,3.160692704273749e-05,True,122.0,False,6,False,6,,games5425898691,bf81d8692db,22.0,3412.909912109375,-1444.9300537109375,274.4200134277344,-4099.89990234375,-16757.7001953125,-6177.2998046875,-30.899999141693115,3.700000047683716,-6.899999976158142,255.0,128.0,,-0.6547161191888204,-1.8925313900298941,2.141590816772688,True,234.0,False,False,22,22,
40,2602,79.0,False,False,0,8073.562252104068,598.9400024414062,-2793.949951171875,467.7099914550781,-7941.400146484375,-3566.300048828125,382.2999954223633,855.0,149.60000038146973,-4363.900146484375,0.0,0.19392998991800012,0.10706993423310951,-1.5516523418283201,b3c298075eb,Hero W sharingan,16.0,601.4099731445312,-2834.35009765625,288.8999938964844,-6770.999755859375,-5405.3997802734375,-2503.8999938964844,-2556.300048828125,537.400016784668,4272.39990234375,0.0,0.0,True,-0.9937472546099524,0.5282615898963743,-1.705958439786787,False,0.0,False,18,10,8,,9003588002219191198,Benzerr_,4.0,1241.0699462890625,-4115.830078125,17.0,-17407.60009765625,14190.400390625,0.9000000357627869,1.2999999523162842,-0.9000000357627869,-191.70000076293945,255.0,101.0,,0.009603912516483865,2.445581622368425,0.0001027612624791391,True,214.28971164969985,True,24,28,False,,enpitsu,76561198039309853,24,5.090000152587891,969.280029296875,17.049999237060547,0.0,0.09999999776482582,2.5,-1.1999999731779099,0.0,0.0,128.0,128.0,,0.01687656077806913,-1.5624768447936552,1.537104085093611e-06,True,145.0,False,6,False,6,,games5425898691,bf81d8692db,22.0,1907.93994140625,-2435.31005859375,17.010000228881836,-16316.500244140625,6922.9998779296875,-0.19999999552965164,-0.5000000074505806,0.0,21.500000953674316,255.0,122.0,,0.009591884813187929,2.7450491190432293,-5.07254248578857e-05,True,140.03070105275793,True,False,22,22,
41,2631,80.0,False,False,0,8327.152845189588,-224.6999969482422,-3160.050048828125,153.97000122070312,-14846.500244140625,4164.100036621094,-189.69999313354492,152.2000026702881,-357.90000915527344,-4647.60009765625,0.0,0.3824283942268459,1.63128629484643,-1.780865849230881,b3c298075eb,Hero W sharingan,16.0,-112.61000061035156,-3273.030029296875,63.029998779296875,-11206.300048828125,-3399.1000366210938,2144.600067138672,-3071.7001342773438,-3533.599853515625,902.3999786376953,255.0,255.0,False,0.09321379218355565,2.7861117860849673,0.015228452888716992,False,0.0,False,20,10,9,,9003588002219191198,Benzerr_,4.0,-480.7300109863281,-2442.590087890625,156.6199951171875,-19103.399658203125,12323.399658203125,-158.59999656677246,4339.2999267578125,-3079.8001098632812,1390.8000183105469,255.0,131.0,,0.25750803931445926,2.5158953224061253,3.067986899130967,True,242.0,False,25,30,False,,enpitsu,76561198039309853,24,5.090000152587891,969.280029296875,17.049999237060547,0.0,0.09999999776482582,2.5,-1.1999999731779099,0.0,0.0,128.0,128.0,,0.01687656077806913,-1.5624768447936552,1.537104085093611e-06,True,145.0,False,6,False,6,,games5425898691,bf81d8692db,22.0,96.61000061035156,-2020.2900390625,17.010000228881836,-18291.099853515625,-1637.5,2.3000000417232513,0.9000000357627869,0.0,1723.3000183105469,255.0,255.0,,0.009596084514388706,-3.0110347805674302,0.00016777656413562422,True,161.0,False,False,22,22,
42,2660,81.0,False,False,1,2498.898290402312,1686.43994140625,2769.409912109375,105.72000122070312,14470.6005859375,4609.700012207031,2462.5999450683594,1927.5999450683594,960.5000305175781,4137.099914550781,1.0,-0.6976783327648696,-2.922294953858808,-0.11853827075565507,bf81d8692db,games5425898691,22.0,1677.5,2639.090087890625,16.850000381469727,18977.80029296875,626.1999893188477,-193.29999923706055,1090.999984741211,-1516.9000244140625,1306.1000061035156,255.0,128.0,,0.0035679780323989653,3.0769711183324566,0.00835357065774559,True,136.0,False,22,False,22,,76561198039309853,enpitsu,24.0,150.00999450683594,-602.0900268554688,17.049999237060547,2855.7998657226562,4133.500061035156,2.5999999046325684,-0.3999999910593033,-0.5000000074505806,-7.5,128.0,128.0,,-0.016854258134047378,2.1768726179055173,6.208629291711782e-05,True,145.0,False,6,6,False,,Hero W sharingan,b3c298075eb,16,1209.6199951171875,3595.090087890625,81.72000122070312,10583.199462890625,2993.699951171875,-2545.500030517578,-839.1999816894531,745.5999755859375,1175.4000091552734,128.0,128.0,False,0.21091714835469158,-3.0259879105182153,0.5265648744585595,True,0.0,False,20,10,10,,Benzerr_,9003588002219191198,4.0,2445.739990234375,1438.969970703125,20.690000534057617,8902.999877929688,6707.39990234375,-920.5999755859375,1789.7000122070312,289.0999984741211,5192.60009765625,255.0,255.0,,-0.08340901333406578,1.9146509315665536,-0.05970944179556439,True,242.0,False,False,26,30,
43,2676,82.0,False,False,1,2653.1854500692893,2508.800048828125,3033.280029296875,140.0399932861328,6945.8001708984375,7843.499755859375,4015.4000854492188,3016.4999389648438,3999.5999145507812,3301.9000244140625,1.0,0.012370173463695412,0.46612132185793237,0.5899820235325665,bf81d8692db,games5425898691,22.0,2592.14990234375,3012.7099609375,16.59000015258789,8741.799926757812,10770.6005859375,-475.09998321533203,717.6000213623047,-479.3000030517578,2041.6999816894531,128.0,128.0,,-0.00248305102567452,2.141730818339526,-0.00010059028881105374,True,136.0,False,22,False,22,,76561198039309853,enpitsu,24.0,264.3699951171875,-437.17999267578125,17.049999237060547,1140.4000091552734,1644.7000122070312,2.5999999046325684,-0.3999999910593033,-0.5000000074505806,0.0,128.0,128.0,,-0.016854268864519267,2.1772136826046538,5.92123494520035e-05,True,145.0,False,6,6,False,,Hero W sharingan,b3c298075eb,16,1856.4200439453125,3730.530029296875,17.010000228881836,12325.6005859375,702.3999786376953,2.199999988079071,8.299999833106995,0.19999999552965164,-966.3999938964844,255.0,128.0,False,-0.009566865222714327,3.1240652606296666,-0.0001697241691938476,True,0.0,False,20,10,10,,Benzerr_,9003588002219191198,4.0,2241.31005859375,1790.8599853515625,17.010000228881836,-10063.400268554688,4702.799987792969,-0.19999999552965164,-1.899999976158142,0.3999999910593033,155.6999969482422,255.0,128.0,,-0.009531208358521125,0.41900986886612723,-0.0001789090669882601,True,223.21382376199125,True,False,26,30,
44,2713,83.0,False,False,1,2748.143549094781,3425.550048828125,4065.909912109375,95.75,5923.4002685546875,5010.400085449219,2727.0001220703125,-2941.7001342773438,4583.999938964844,2516.3999938964844,1.0,0.8789651213158334,-1.4268360313145279,-0.8111269132746161,bf81d8692db,games5425898691,22.0,3515.699951171875,3690.800048828125,119.30000305175781,1814.7000122070312,-1076.6999816894531,-142.89999961853027,5181.9000244140625,-1748.2000732421875,584.1999816894531,255.0,128.0,,0.6681910638096283,-1.160968617081018,-3.005847667604504,True,136.0,False,24,False,23,,76561198039309853,enpitsu,24.0,285.3999938964844,-406.92999267578125,17.049999237060547,98.10000419616699,83.29999923706055,2.5999999046325684,-0.0,-1.899999976158142,-82.20000267028809,255.0,0.0,,-0.016806919951175274,2.1778962133934843,4.335761762960679e-06,True,145.0,False,6,6,False,,Hero W sharingan,b3c298075eb,16,3220.580078125,4702.830078125,75.69999694824219,-2249.7000122070312,11413.399658203125,5602.8997802734375,1320.7000732421875,-3932.6998901367188,1495.2000427246094,255.0,255.0,False,0.45362910974732773,1.3548025675505888,-0.5680638710763615,True,255.0,False,20,10,10,,Benzerr_,9003588002219191198,4.0,1264.5799560546875,3326.409912109375,17.010000228881836,-2198.800048828125,14163.00048828125,2.0000000298023224,-0.29999999329447746,1.899999976158142,-499.50000762939453,209.0,128.0,,-0.009592411257897875,1.442977301849843,3.286026143111603e-05,True,195.0,False,False,26,30,
45,2766,85.0,False,False,1,3016.6652436032196,3718.52001953125,4075.27001953125,343.19000244140625,-14226.099853515625,-1516.9999694824219,1262.0999908447266,-471.89998626708984,-2860.4998779296875,5252.9998779296875,1.0,-1.2341763182753385,-0.9524901187153086,0.36935701109530217,bf81d8692db,games5425898691,22.0,3853.969970703125,4093.9599609375,267.7799987792969,-6247.39990234375,3403.2998657226562,5520.4998779296875,1607.2999572753906,-1820.0999450683594,-4934.89990234375,255.0,255.0,,0.765525209868294,1.1920551728943845,-1.8291895753630127,True,136.0,False,26,False,25,,76561198039309853,enpitsu,24.0,1457.9599609375,-327.7799987792969,17.049999237060547,8850.30029296875,-7547.60009765625,3.1999999284744263,-0.9000000357627869,0.9000000357627869,1841.6999816894531,255.0,255.0,False,-0.016714769168566807,-2.4369519589477098,0.0003900477529610637,True,176.0,False,6,6,False,,Hero W sharingan,b3c298075eb,16,2945.780029296875,5011.97021484375,173.50999450683594,-6058.699951171875,3665.7998657226562,423.69998931884766,414.90001678466797,-1884.7000122070312,1118.8999938964844,255.0,255.0,,0.17557000569425385,0.49698493169524965,-1.3302380913936638,True,255.0,False,20,10,10,,Benzerr_,9003588002219191198,4.0,2674.7099609375,4467.509765625,17.010000228881836,-2014.6000671386719,-411.3999938964844,2.0000000298023224,-0.0,-0.5000000074505806,-607.0999908447266,0.0,172.0,,-0.00976973653142201,3.0621864349702803,-7.082888543651037e-05,True,174.0,False,False,26,30,
46,2828,87.0,False,False,0,8941.052781707831,-986.9600219726562,-3800.590087890625,114.16000366210938,9072.7001953125,13798.900146484375,5634.69970703125,4354.100036621094,3785.2999877929688,1646.7999267578125,0.0,0.6905025886011431,2.887598395383149,1.9473767993270963,b3c298075eb,Hero W sharingan,16.0,-1056.260009765625,-4007.47998046875,16.979999542236328,10641.800537109375,10371.400146484375,3.799999952316284,-0.9000000357627869,-0.5999999865889549,2066.1000061035156,255.0,255.0,,0.009581142607163026,0.8309534143738745,8.158436420931152e-05,True,205.80459351949798,True,20,10,10,,9003588002219191198,Benzerr_,4.0,-637.9600219726562,-3870.800048828125,17.010000228881836,12910.6005859375,10366.700439453125,2.8999999165534973,-0.9000000357627869,-2.5999999046325684,274.4000053405762,137.0,128.0,,0.009684238587849451,0.7032819848443457,-4.009243558321241e-06,True,158.0,False,26,30,False,,enpitsu,76561198039309853,24,-1053.9100341796875,596.489990234375,17.049999237060547,10601.500244140625,6475.30029296875,2.5999999046325684,0.29999999329447746,0.7000000029802322,0.0,255.0,128.0,False,0.016687420809078667,0.5483345185315689,-5.339865861565368e-05,True,176.0,False,6,False,6,,games5425898691,bf81d8692db,22.0,-2424.239990234375,-4347.06982421875,16.989999771118164,9203.599853515625,9703.699951171875,2.3000000417232513,-0.7000000029802322,-0.5999999865889549,-237.00000762939453,255.0,82.0,,0.009563050167060575,0.8093284859983554,-6.426033257752744e-06,True,79.61464951627995,True,False,26,26,
47,2884,89.0,False,True,0,6472.049819399546,761.4500122070312,-1116.219970703125,177.6300048828125,-620.9999847412109,28399.599609375,6800.0,-994.0000152587891,5753.900146484375,-1379.9000549316406,0.0,-0.17547707278502803,-1.2902541828220837,-2.9908401786411196,b3c298075eb,Hero W sharingan,16.0,797.1699829101562,-1319.3499755859375,91.31999969482422,-1797.7000427246094,19900.10009765625,1717.2999572753906,1549.4000244140625,-3392.2000122070312,-2618.3999633789062,128.0,255.0,True,0.018231895215441583,1.5211987464089185,-0.8037540166067008,True,156.34178940455124,True,22,10,11,,9003588002219191198,Benzerr_,4.0,1882.969970703125,-1783.1600341796875,17.010000228881836,10835.899658203125,11946.099853515625,2.0999999344348907,0.19999999552965164,0.0,230.0,255.0,138.0,,0.009627006946096068,0.8435302880409372,-1.466322861362848e-05,True,158.0,False,26,30,False,,enpitsu,76561198039309853,24,-7.789999961853027,3050.1298828125,17.049999237060547,1445.5999755859375,14025.999755859375,2.5999999046325684,0.0,-0.3999999910593033,-19.700000286102295,255.0,128.0,False,0.016779765829148776,1.465608603299895,4.1060123747414635e-05,True,207.0,False,6,False,6,,games5425898691,bf81d8692db,22.0,748.3200073242188,-1662.8699951171875,16.989999771118164,18040.799560546875,13805.6005859375,4.699999988079071,-0.3999999910593033,-0.29999999329447746,1374.7000122070312,255.0,239.0,,0.00958952741290721,0.685634654760292,0.00017474982241517378,True,0.0,False,False,26,26,
48,2939,91.0,False,False,1,9576.097954126584,-693.02001953125,-4303.33984375,213.9499969482422,-16571.400146484375,9772.19970703125,-5118.2000732421875,-2121.7999267578125,-4339.5001220703125,3558.900146484375,1.0,0.119224531815624,1.1129316071326023,-2.4121525096959564,76561198039309853,enpitsu,24.0,-563.2999877929688,-4475.43994140625,222.77999877929688,-7855.9002685546875,4211.000061035156,2106.7999267578125,-1154.000015258789,-5330.4998779296875,-709.5999908447266,255.0,255.0,False,-0.20238406008838772,1.1250522822976439,-0.5070333194960541,True,167.0,False,8,False,7,,bf81d8692db,games5425898691,22.0,-2192.550048828125,-2521.679931640625,26.5,-8544.199829101562,-20796.8994140625,-2419.4000244140625,2673.0999755859375,-1444.1000366210938,3149.89990234375,255.0,55.0,,0.1808389131983334,-1.0836746231713343,-0.031894647661064895,True,0.0,False,28,28,False,,Hero W sharingan,b3c298075eb,16,-2067.179931640625,-1740.8699951171875,17.010000228881836,-16204.7998046875,7946.400146484375,2.3999999463558197,-0.29999999329447746,-0.0,-1984.2999267578125,255.0,0.0,False,-0.009574882980019838,0.529035924187357,-3.9229014761272344e-05,True,116.0,False,22,10,12,,Benzerr_,9003588002219191198,4.0,-1282.199951171875,-496.2099914550781,17.010000228881836,5933.2000732421875,-4394.200134277344,2.0999999344348907,-0.9000000357627869,-0.7999999821186066,16.799999475479126,128.0,128.0,,-0.009911868017964322,-2.505953850097575,4.845200908281343e-06,True,158.0,False,False,26,30,
