,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_double_jump_active,team_mate_dodge_active,team_mate_jump_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_ball_cam,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_boost,opp_1_boost_active,opp_1_dodge_active,opp_1_double_jump_active,opp_1_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_ball_cam,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect,team_mate_handbrake
41,5442,145.0,True,True,0,2346.3402403711534,-2838.010009765625,3823.219970703125,172.63999938964844,21093.00048828125,10796.099853515625,4595.199890136719,-3751.199951171875,-2020.8999633789062,4224.200134277344,0.0,0.7305740527042426,-2.5245136329957303,1.4547949636592197,b12e1fb671b,TrimThoseToes,5.0,-3067.300048828125,3748.56005859375,92.41000366210938,16755.50048828125,915.5000305175781,2254.7999572753906,4452.699890136719,3195.5999755859375,-459.70001220703125,255.0,160.0,False,0.29437452589919144,0.03856991183162669,0.5642372715703894,True,10,False,,False,7,,76561198017152282,blry.,5.0,1518.0,-560.8699951171875,17.020000457763672,-10275.400390625,9655.700073242188,0.7000000029802322,0.3999999910593033,-0.5999999865889549,0.0,255.0,128.0,0.009581987729763309,2.3872442442684028,6.298520501387517e-05,True,False,6,4,255.0,False,,enpitsu,76561198039309853,25.0,True,-2603.139892578125,3452.929931640625,22.010000228881836,5314.5001220703125,5670.3997802734375,2994.4000244140625,0.7999999821186066,-0.5000000074505806,2375.7000732421875,255.0,255.0,False,0.016653857189317833,0.8189489306451868,7.065419727299421e-05,0.0,False,4,False,6,,games5425898691,bf81d8692db,22.0,True,-961.4400024414062,4850.10986328125,16.989999771118164,-15775.6005859375,-767.3000335693359,4.699999988079071,1.0000000149011612,-0.09999999776482582,1523.5000610351562,255.0,217.0,,0.009576691893259728,-3.0632219466192776,0.00016490000481743215,False,False,False,223.0,False,,
42,5733,146.0,False,True,1,5121.542109614669,-14.880000114440918,100.11000061035156,106.58000183105469,-3079.89990234375,24471.59912109375,3380.4998779296875,-559.1999816894531,-56.10000133514404,-670.1999664306641,1.0,-0.0026504268721995222,0.027911713097740248,0.023276911866754173,bf81d8692db,games5425898691,22.0,-13.680000305175781,-85.66000366210938,58.619998931884766,-3702.2000122070312,20624.599609375,2898.9999389648438,-950.6999969482422,2964.4000244140625,-4071.0000610351562,255.0,73.0,,0.07446855489599193,1.5308518682571641,0.07732288915428569,True,4,False,0.0,False,3,,76561198039309853,enpitsu,25.0,-0.0,-1810.469970703125,17.049999237060547,0.5000000074505806,15142.7001953125,2.7000001072883606,-0.5000000074505806,-0.0,0.0,255.0,,-0.016731575910546737,1.5708484144502959,-4.358591409220419e-07,True,False,2,2,109.0,False,,blry.,76561198017152282,5.0,True,-0.009999999776482582,5045.240234375,17.010000228881836,-12.200000286102295,933.7999725341797,2.0999999344348907,-2.3000000417232513,0.19999999552965164,-34.30000066757202,255.0,116.0,,-0.00940707787012073,-1.5704217522928945,-1.7616263223286477e-06,116.0,False,False,False,False,,TrimThoseToes,b12e1fb671b,5.0,True,-2806.8798828125,4597.18017578125,17.020000457763672,9417.19970703125,9987.39990234375,0.7999999821186066,2.8999999165534973,3.0000001192092896,-1391.4999389648438,255.0,128.0,False,-0.009559720046091116,2.401787755956652,0.00010200161379507081,4,False,4,255.0,False,,
43,5775,148.0,False,False,0,8876.159376306581,494.1099853515625,-3626.6298828125,126.44999694824219,15408.800048828125,-10837.60009765625,657.5,3588.0999755859375,891.6999816894531,-4725.400085449219,0.0,0.23125242595095255,0.7865630515952485,-2.722090159072792,76561198017152282,blry.,5.0,336.1600036621094,-3641.239990234375,100.73999786376953,-3640.7998657226562,13799.100341796875,245.9000015258789,334.7999954223633,-5470.3997802734375,460.49999237060547,255.0,255.0,,0.044482977878706274,1.6363270627729984,-1.2766107269250178,True,4,False,70.0,False,3,,b12e1fb671b,TrimThoseToes,5.0,1092.1300048828125,-4320.0400390625,17.020000457763672,-2786.7001342773438,12077.39990234375,0.7000000029802322,0.09999999776482582,-1.5000000596046448,-174.0999984741211,255.0,128.0,0.00955881123221421,1.775302201016273,0.00019855152068613217,True,False,4,4,255.0,False,,enpitsu,76561198039309853,25.0,True,26.75,-299.5799865722656,17.049999237060547,3118.2998657226562,-13054.49951171875,3.400000035762787,-0.19999999552965164,0.5999999865889549,2413.000030517578,255.0,255.0,False,0.016760620063672276,-1.2690353459845973,0.0002099227986769092,140.0,False,2,False,2,,games5425898691,bf81d8692db,22.0,False,663.8300170898438,-2897.93994140625,17.010000228881836,12357.099609375,-14360.0,3.4999999403953552,-2.7000001072883606,2.0000000298023224,2013.0999755859375,255.0,255.0,,0.00963672951471199,-0.7832714715388668,0.0001702598266792963,4,False,4,0.0,False,,False
44,5783,148.0,False,False,0,9236.871244899825,900.27001953125,-3920.530029296875,150.82000732421875,-6967.8997802734375,1966.1000061035156,9434.600219726562,5041.300048828125,2792.2000122070312,1669.7999572753906,0.0,0.48657270165274974,-0.18845500293185916,-1.5144393205257767,b12e1fb671b,TrimThoseToes,5.0,1024.6500244140625,-3977.219970703125,15.180000305175781,-1100.8999633789062,11573.599853515625,-428.49998474121094,-275.79999923706055,333.69998931884766,-1425.2000427246094,177.0,128.0,False,0.024675751708531677,1.7384544540618359,0.00976872961694111,True,4,False,255.0,False,4,,76561198017152282,blry.,5.0,241.9499969482422,-3282.5,97.33000183105469,-3650.7000732421875,13969.599609375,-155.600004196167,369.00001525878906,-5474.4000244140625,379.90001678466797,255.0,128.0,0.06920301708612885,1.638115605533698,3.083121096815823,True,False,3,4,70.0,False,,enpitsu,76561198039309853,25.0,True,190.5,-581.9299926757812,17.049999237060547,9449.400024414062,-7710.2001953125,3.700000047683716,0.0,0.0,3064.7000122070312,255.0,255.0,False,0.01674350865066251,-0.5164602699988822,3.589838698436815e-05,140.0,False,2,False,2,,games5425898691,bf81d8692db,22.0,False,1169.239990234375,-3192.68994140625,17.010000228881836,17377.5,-3663.800048828125,2.3999999463558197,-0.19999999552965164,0.0,1976.6999816894531,255.0,255.0,,0.009610250034867816,-0.1355636868801457,2.3504513986528697e-05,4,False,4,0.0,False,,
45,5862,151.0,False,False,0,8504.67275381562,-1034.800048828125,-3363.5400390625,148.3699951171875,-10117.80029296875,6772.7001953125,1803.800048828125,5874.1998291015625,341.89998626708984,1173.3000183105469,0.0,-0.7317786402454859,-0.6758963753081147,-2.254059226583642,b12e1fb671b,TrimThoseToes,5.0,-938.27001953125,-3480.6201171875,17.010000228881836,-5418.2000732421875,11766.199951171875,2.0000000298023224,0.29999999329447746,-1.4000000059604645,-95.69999694824219,255.0,128.0,,0.009549697228692007,1.9890625971789884,0.00013154893099710224,False,4,False,255.0,False,4,,76561198017152282,blry.,5.0,-2238.3798828125,-3194.10009765625,98.5999984741211,-11573.699951171875,-14733.800048828125,-238.1999969482422,3233.3999633789062,-4088.2998657226562,-316.70000076293945,255.0,128.0,-1.1656028542823256,-1.26583062506199,-1.187215607045801,True,False,6,6,101.0,False,,enpitsu,76561198039309853,25.0,True,-983.5800170898438,-227.27999877929688,17.049999237060547,-13005.999755859375,-4705.299987792969,3.4999999403953552,0.7999999821186066,0.29999999329447746,2711.9000244140625,255.0,255.0,False,0.016760723821664193,-2.6745026961646228,0.00019963093890586683,156.0,False,2,False,2,,games5425898691,bf81d8692db,22.0,True,3316.139892578125,1050.5799560546875,17.010000228881836,-13576.99951171875,12620.899658203125,0.0,-0.19999999552965164,0.0,1979.1000366210938,255.0,255.0,,0.009581717358504403,2.463743687325145,-3.1485084622919695e-05,6,False,6,255.0,False,,
46,5881,151.0,False,False,0,8105.961870553409,-1720.4100341796875,-2923.929931640625,128.27000427246094,-14931.500244140625,758.4999847412109,1230.5000305175781,-26.600000858306885,48.499999046325684,-3735.7998657226562,0.0,-0.07677742871663457,0.7983816361263422,1.1716360670192516,b12e1fb671b,TrimThoseToes,5.0,-1504.760009765625,-2870.800048828125,17.010000228881836,-11900.999755859375,1901.4999389648438,2.5,0.09999999776482582,0.0,2326.3999938964844,195.0,255.0,,0.00957599497292698,3.046796147919232,4.849463384727593e-06,False,4,False,251.89587117523274,True,4,,76561198017152282,blry.,5.0,-2977.010009765625,-4111.25,16.65999984741211,-13417.60009765625,-13175.6005859375,71.19999885559082,-0.09999999776482582,16.59999966621399,-1811.7999267578125,255.0,6.0,0.010279687779722857,-2.4122097187476284,0.0009505538564330966,True,False,6,6,255.0,False,,enpitsu,76561198039309853,25.0,True,-1504.280029296875,-911.6400146484375,17.049999237060547,-10271.8994140625,-11722.19970703125,-2.199999988079071,-1.5999999642372131,-1.5000000596046448,-688.0999755859375,255.0,128.0,False,0.016796147656455433,-2.341669060892401,0.00032385055018711953,112.72719132515692,True,2,False,2,,games5425898691,bf81d8692db,22.0,True,2059.590087890625,1212.949951171875,17.010000228881836,-19656.600341796875,-4547.9998779296875,2.0000000298023224,-0.7000000029802322,0.0,34.100000858306885,255.0,128.0,,0.009616033940103153,-2.909714497653203,-6.955434443163217e-05,6,False,6,218.0,False,,
47,5897,152.0,False,False,0,8195.374091651323,-2581.25,-2880.22998046875,94.45999908447266,-13281.600341796875,676.6999816894531,1410.0,-212.29999542236328,-3744.1000366210938,-3735.7998657226562,0.0,-0.07517662207338895,-1.3838070232482171,1.2140176437305035,b12e1fb671b,TrimThoseToes,5.0,-2355.830078125,-3006.39990234375,16.979999542236328,-16945.999755859375,-3066.6000366210938,3.700000047683716,-1.899999976158142,-0.09999999776482582,-1817.4000549316406,255.0,1.0,,0.00961037781437594,-3.0067651243770763,-0.0001892468621118526,False,4,False,201.7351311637509,True,4,,76561198017152282,blry.,5.0,-3822.35009765625,-4218.93994140625,266.3800048828125,-9750.599975585938,10158.699951171875,6192.7001953125,-2130.7000732421875,-633.1999969482422,-571.5999984741211,255.0,5.0,-0.39316143140146914,2.344776180634727,1.5580437370382683,True,False,6,6,255.0,False,,enpitsu,76561198039309853,25.0,True,-2416.68994140625,-1715.3499755859375,17.049999237060547,-18578.800048828125,-10974.200439453125,0.19999999552965164,0.19999999552965164,0.29999999329447746,-438.1999969482422,255.0,255.0,False,0.016790474865680676,-2.644267564674859,0.0002725421680016934,77.0,False,2,False,2,,games5425898691,bf81d8692db,22.0,True,882.0599975585938,933.010009765625,17.010000228881836,-19622.80029296875,-4677.0001220703125,2.0000000298023224,-0.5999999865889549,0.0,0.0,255.0,128.0,,0.00961484269754421,-2.907595976308769,-4.865238022285433e-05,6,False,6,218.0,False,,
48,5910,152.0,False,False,0,8315.39072973308,-3204.659912109375,-2848.47998046875,94.63999938964844,-12252.7001953125,624.5000076293945,713.0000305175781,-273.6000061035156,-5096.000061035156,-3155.10009765625,0.0,0.9276092427263231,-2.964857260684975,2.5723739397954146,b12e1fb671b,TrimThoseToes,5.0,-3086.9599609375,-3055.919921875,16.989999771118164,-10991.600341796875,-4731.499938964844,5.0,0.0,0.7999999821186066,2313.800048828125,255.0,255.0,,0.009609125262490453,-2.677864213068887,3.4926218829813534e-05,False,4,False,201.0,False,4,,76561198017152282,blry.,5.0,-4074.260009765625,-3599.89990234375,217.8000030517578,783.7000274658203,12253.00048828125,-7505.0,-1734.7999572753906,-2542.2000122070312,-1324.7999572753906,255.0,5.0,0.5898289496273703,1.4796892348651498,1.3955864895601835,True,False,6,6,255.0,False,,enpitsu,76561198039309853,25.0,True,-3249.300048828125,-2291.68994140625,49.119998931884766,-15116.199951171875,-16019.300537109375,3521.400146484375,7.699999809265137,7.599999904632568,979.1000366210938,128.0,255.0,False,0.016905784709175736,-2.205556217606323,-0.001120375629240441,68.0,False,2,False,4,,games5425898691,bf81d8692db,22.0,True,-82.58999633789062,702.9099731445312,17.010000228881836,-19622.80029296875,-4677.0001220703125,2.0000000298023224,-0.5999999865889549,0.0,0.0,255.0,128.0,,0.00961484269754421,-2.907595976308769,-4.865238022285433e-05,6,False,6,218.0,False,,
49,5926,153.0,False,False,0,8494.582071139843,-3877.300048828125,-2814.22998046875,98.4800033569336,-10272.60009765625,510.9000015258789,1499.1000366210938,-339.70001220703125,-5747.1002197265625,-1689.6000671386719,0.0,-0.5744480456537958,-1.0893107314752837,0.7966587799028324,76561198017152282,blry.,5.0,-3663.5400390625,-2922.389892578125,16.93000030517578,4719.200134277344,13308.800048828125,17.59999990463257,-11.799999475479126,41.30000114440918,2104.9000549316406,255.0,255.0,,0.008181368663083348,1.2917148664128848,-0.0016498906972598321,True,6,False,255.0,False,6,,b12e1fb671b,TrimThoseToes,5.0,-3387.43994140625,-3626.1201171875,16.989999771118164,1875.3999328613281,-12095.30029296875,4.600000083446503,-0.9000000357627869,4.4999998807907104,1543.0999755859375,255.0,130.0,0.009563969207858208,-1.341665602180029,-8.984627545193973e-05,True,False,4,4,201.0,False,,enpitsu,76561198039309853,25.0,True,-4023.340087890625,-3113.889892578125,172.42999267578125,-15228.699951171875,-16174.89990234375,819.5999908447266,-21.30000114440918,-71.50000095367432,4520.7000732421875,128.0,255.0,False,0.011625441204941554,-1.0140191433901042,0.012630512866570957,99.0,False,2,False,4,,games5425898691,bf81d8692db,22.0,True,-1241.3800048828125,419.29998779296875,17.010000228881836,-19150.10009765625,-6100.3997802734375,2.199999988079071,0.0,0.0,1563.699951171875,255.0,255.0,,0.009594673318042752,-2.802788273887446,0.00019070049467625292,6,False,6,218.0,False,,
50,6021,156.0,False,False,0,8342.232305001753,-3510.639892578125,-2781.89990234375,93.1500015258789,3292.2000122070312,159.49999809265137,0.0,-174.79999542236328,3607.7999877929688,-138.4000015258789,0.0,0.10663373220581604,-2.237720467676045,2.946962525150852,b12e1fb671b,TrimThoseToes,5.0,-3618.280029296875,-3024.110107421875,17.010000228881836,3676.7999267578125,480.60001373291016,2.199999988079071,1.5999999642372131,0.5000000074505806,-1410.2999877929688,128.0,97.0,False,0.00963188753179672,0.17090737870447706,7.488902919881003e-06,True,4,False,171.0,False,4,,76561198017152282,blry.,5.0,-2893.22998046875,-186.66000366210938,17.010000228881836,10721.700439453125,4619.100036621094,2.3999999463558197,0.0,0.0,-2370.7000732421875,255.0,13.0,0.009561749660775555,0.3445628556351552,2.651749645724392e-05,True,False,6,6,255.0,False,,enpitsu,76561198039309853,25.0,True,-4077.06005859375,-1942.0999755859375,249.6999969482422,-3.100000023841858,-3116.400146484375,90.29999732971191,1653.5000610351562,-16.399999856948853,75.39999961853027,255.0,255.0,False,-0.26341653506501345,-1.6019650839682844,-1.503710308100984,58.0,False,2,False,6,,games5425898691,bf81d8692db,22.0,True,-3320.75,-1885.3499755859375,17.0,6074.0997314453125,-12344.100341796875,3.4999999403953552,0.3999999910593033,-0.9000000357627869,-1777.5999450683594,255.0,0.0,,0.00957173165843157,-1.1297113386216595,-0.00028577229141951363,6,False,6,225.0,False,,
51,6029,157.0,False,False,0,8308.398822713625,-3414.93994140625,-2777.35009765625,93.1500015258789,3270.4000854492188,156.30000114440918,0.0,-171.29999160766602,3583.9999389648438,-138.4000015258789,0.0,-0.5548325308205062,-2.068600781071979,2.090640955384723,b12e1fb671b,TrimThoseToes,5.0,-3514.239990234375,-3015.97998046875,17.010000228881836,3263.3999633789062,200.49999237060547,2.0999999344348907,-0.5999999865889549,0.5000000074505806,-5.600000023841858,128.0,128.0,False,0.009600016066628716,0.06015679493984693,5.675848311096763e-05,True,4,False,171.0,False,4,,76561198017152282,blry.,5.0,-2510.31005859375,-150.8800048828125,17.010000228881836,12367.60009765625,-749.4999694824219,2.0000000298023224,-1.0999999940395355,0.0,-74.89999771118164,255.0,128.0,0.009552940569574453,-0.07127555167147683,9.666876344000504e-05,True,False,6,6,255.0,False,,enpitsu,76561198039309853,25.0,True,-4075.800048828125,-2052.530029296875,234.92999267578125,261.8000030517578,-5756.500244140625,-1672.8999328613281,2063.300018310547,-609.3000030517578,474.00001525878906,255.0,255.0,False,0.21014588273754733,-1.5630069920090344,-1.4731748470872426,58.0,False,2,False,6,,games5425898691,bf81d8692db,22.0,True,-3237.340087890625,-2304.830078125,56.95000076293945,165.6999969482422,-18708.299560546875,2712.9000854492188,4343.900146484375,-558.3000183105469,-1517.4000549316406,255.0,128.0,,0.09171511169956834,-1.727158470218278,-0.0018274923266485886,7,False,8,225.0,False,,
52,6033,157.0,False,False,0,8293.322812462196,-3371.419921875,-2775.27001953125,93.1500015258789,3260.4998779296875,154.79999542236328,0.0,-169.69999313354492,3573.0999755859375,-138.4000015258789,0.0,-0.7391755303588237,-1.7445893824939456,1.5335775570045382,b12e1fb671b,TrimThoseToes,5.0,-3489.050048828125,-3014.4599609375,17.010000228881836,2826.400146484375,170.40000915527344,2.0999999344348907,-0.5999999865889549,0.5000000074505806,-0.9000000357627869,128.0,128.0,False,0.009600021927750389,0.059940893967085074,5.572215987221694e-05,True,4,False,171.0,False,4,,76561198017152282,blry.,5.0,-2406.110107421875,-157.9499969482422,17.010000228881836,12617.80029296875,-903.3000183105469,2.0000000298023224,-0.7000000029802322,0.0,-18.700000047683716,255.0,128.0,0.00955267968275247,-0.07441756946674102,7.087855534447506e-05,True,False,6,6,255.0,False,,enpitsu,76561198039309853,25.0,True,-4064.159912109375,-2156.699951171875,186.22999572753906,1334.9000549316406,-6497.8997802734375,-4095.7000732421875,2143.2000732421875,-1878.699951171875,785.6999969482422,255.0,255.0,False,0.5503234684522005,-1.3750779913556774,-1.2343564759406453,58.0,False,2,False,6,,games5425898691,bf81d8692db,22.0,True,-3234.760009765625,-2617.43994140625,88.69999694824219,147.5,-18788.800048828125,182.5,5396.9000244140625,-1042.5,-188.89999389648438,255.0,47.0,,1.2836594182701675,-1.8783571580830387,-0.09642911967702035,7,False,8,225.0,False,,
53,6034,157.0,False,False,1,3408.7272627012035,3360.1298828125,2784.68994140625,93.2300033569336,13558.199462890625,14983.599853515625,153.80000114440918,237.09999084472656,-2490.399932861328,-5453.499755859375,1.0,0.769079940875017,1.5953577694111691,1.2075188253101932,bf81d8692db,games5425898691,22.0,3234.760009765625,2617.43994140625,88.69999694824219,-147.5,18788.800048828125,182.5,-5396.9000244140625,1042.5,-188.89999389648438,255.0,47.0,,-1.2836594182701675,1.8783571580830387,-0.09642911967702035,True,8,False,225.0,False,7,,76561198039309853,enpitsu,25.0,4052.989990234375,2199.739990234375,155.00999450683594,-2354.1000366210938,6371.300048828125,-4947.9998779296875,-2160.500030517578,2379.2999267578125,961.2000274658203,255.0,255.0,-0.646236313510627,1.1872127709669515,-1.0108330142371633,True,False,2,6,58.0,False,,blry.,76561198017152282,5.0,True,2278.389892578125,167.3699951171875,17.010000228881836,-12898.599853515625,964.7000122070312,2.0000000298023224,0.5999999865889549,-0.09999999776482582,-3.4999999403953552,255.0,128.0,,-0.00955230288604766,0.07527062955588312,5.602191116670677e-05,255.0,False,6,False,6,,TrimThoseToes,b12e1fb671b,5.0,True,3467.5,3013.159912109375,17.010000228881836,-2389.4000244140625,-143.4000015258789,2.0999999344348907,0.5999999865889549,-0.5000000074505806,0.0,128.0,128.0,False,-0.009600022392579491,-0.05993010133059208,5.567034581907048e-05,4,False,4,171.0,False,,False
54,6037,157.0,False,False,0,8424.323373087946,-3465.89990234375,-2882.77001953125,100.0199966430664,-9069.400024414062,7096.5997314453125,5317.5,2605.10009765625,-2159.7999572753906,4954.599914550781,0.0,-0.7379431464647853,-1.727745462342348,1.0303329979342266,b12e1fb671b,TrimThoseToes,5.0,-3449.590087890625,-3012.090087890625,17.010000228881836,1952.4000549316406,117.10000038146973,2.0999999344348907,-0.5999999865889549,0.5000000074505806,0.0,128.0,128.0,False,0.009600022392579491,0.05993010133059208,5.567034581907048e-05,True,4,False,171.0,False,4,,76561198017152282,blry.,5.0,-2126.02001953125,-178.85000610351562,17.010000228881836,13194.200439453125,-995.5999755859375,2.0000000298023224,-0.5999999865889549,0.09999999776482582,-0.29999999329447746,255.0,128.0,0.009552306990602479,-0.07541100011445467,5.535149079046235e-05,True,False,6,6,255.0,False,,enpitsu,76561198039309853,25.0,True,-4025.52001953125,-2250.14990234375,109.69999694824219,4320.799865722656,-5688.2000732421875,-5578.3001708984375,1815.5999755859375,-2840.8999633789062,1674.7999572753906,255.0,128.0,False,0.6769037456401436,-0.8624561682724902,-0.6563494073115811,58.0,False,2,False,6,,games5425898691,bf81d8692db,22.0,True,-3227.409912109375,-2767.179931640625,87.77999877929688,1425.5000305175781,-17277.80029296875,-167.70000457763672,5206.500244140625,-1277.0999908447266,-1229.000015258789,255.0,40.0,,1.2736416273718274,1.4389390553235608,-2.936554381884957,7,False,8,225.0,False,,
55,6085,159.0,False,False,0,7351.193870685224,-3420.159912109375,-1764.25,120.11000061035156,-492.40001678466797,18727.60009765625,8141.099853515625,2955.4998779296875,5080.400085449219,1205.4000091552734,0.0,-0.571516508093933,0.8980970971025638,2.9223846165909073,b12e1fb671b,TrimThoseToes,5.0,-3395.1298828125,-1926.6500244140625,17.0,-5387.8997802734375,15642.900390625,0.9000000357627869,-0.09999999776482582,0.29999999329447746,-205.20000457763672,255.0,128.0,False,0.009592631268636716,1.8836613125707427,9.951756938210837e-05,False,4,False,98.97470958002155,True,4,,76561198017152282,blry.,5.0,-28.68000030517578,-372.6099853515625,17.010000228881836,3635.7998657226562,-12623.1005859375,2.3000000417232513,0.19999999552965164,-0.09999999776482582,-2282.5,255.0,0.0,0.00956188239673829,-1.358305208947116,-1.6065693751004956e-05,True,False,6,6,255.0,False,,enpitsu,76561198039309853,25.0,True,-2810.889892578125,-1738.75,17.059999465942383,2384.7000122070312,14826.400146484375,-4.099999964237213,-0.29999999329447746,-2.5,-150.50000190734863,255.0,128.0,False,0.01678662839836273,1.3962167358397415,0.0001622602719620057,42.05123444526427,True,2,False,6,,games5425898691,bf81d8692db,22.0,True,-2074.97998046875,-4870.97021484375,16.969999313354492,14436.800537109375,6220.5999755859375,7.699999809265137,-10.800000429153442,0.3999999910593033,2048.3999633789062,255.0,255.0,,0.00923302375266735,0.47377116591103213,0.0008582255285298166,8,False,8,206.2151139141411,True,,
56,6152,161.0,False,False,0,3631.8033064980064,-3530.330078125,2639.93994140625,143.52999877929688,-2092.899932861328,18702.60009765625,2570.8999633789062,-528.1000137329102,-4863.699951171875,1295.0,0.0,0.05416879442229142,0.7783135434389882,-1.3979811457285867,b12e1fb671b,TrimThoseToes,5.0,-3502.739990234375,2598.18994140625,16.90999984741211,11670.0,14990.6005859375,19.800000190734863,-5.5000001192092896,62.199997901916504,1862.8999328613281,200.0,255.0,,0.0075171402058861895,0.9679369000983847,-0.001673971932694317,False,4,False,69.0,False,4,,76561198017152282,blry.,5.0,-473.07000732421875,526.2999877929688,17.010000228881836,12054.3994140625,6247.5,2.0999999344348907,3.3000001311302185,1.5999999642372131,-1371.9000244140625,255.0,125.0,0.009570343155432074,0.4072136658079696,9.75346777725571e-05,True,False,6,6,255.0,False,,enpitsu,76561198039309853,25.0,True,-1927.4599609375,3017.60009765625,17.059999465942383,3346.7999267578125,17978.00048828125,1.1999999731779099,-0.7000000029802322,0.0,0.0,128.0,,,0.016795391177607658,1.3867410328887533,5.349004612763232e-06,7.0,False,2,False,6,,games5425898691,bf81d8692db,22.0,True,-1124.0999755859375,49.439998626708984,17.010000228881836,3472.0001220703125,22673.5009765625,2.3000000417232513,0.7000000029802322,-0.3999999910593033,-1480.8999633789062,255.0,0.0,,0.00964334850789391,1.3893536792176981,-0.0001877834111478568,10,False,10,151.0,False,,
57,6201,163.0,False,False,0,2351.9968892641855,-3208.510009765625,4710.830078125,801.8300170898438,5444.7998046875,-1199.4000244140625,9608.699951171875,572.0000076293945,-1403.2000732421875,4599.89990234375,0.0,0.4891390730888967,1.6201898273684467,1.1164251323464756,b12e1fb671b,TrimThoseToes,5.0,-3238.800048828125,4801.1298828125,607.4299926757812,2907.0999145507812,2902.9000854492188,9819.89990234375,-18.99999976158142,8.500000238418579,0.0,128.0,128.0,,-1.1983810738253318,0.8107317444231006,1.5473247068979195,True,4,False,255.0,False,4,,76561198017152282,blry.,5.0,681.1300048828125,2269.10009765625,17.010000228881836,-6263.699951171875,12441.300048828125,2.0000000298023224,-0.5999999865889549,1.1999999731779099,171.90000534057617,255.0,128.0,0.009575691001341832,2.058939432244927,-0.00018632660151182842,True,False,6,6,255.0,False,,enpitsu,76561198039309853,25.0,True,-1931.1199951171875,4570.56005859375,17.059999465942383,5531.300048828125,2559.1000366210938,1.2999999523162842,-1.2999999523162842,-0.3999999910593033,207.39999771118164,0.0,128.0,False,0.016946810083901746,-2.672575940507489,-0.00023893021464326076,38.0,False,2,False,6,,games5425898691,bf81d8692db,22.0,True,1135.1099853515625,3262.139892578125,17.010000228881836,15987.5,13972.5,2.3000000417232513,-1.1999999731779099,-0.5000000074505806,1860.2999877929688,128.0,255.0,,0.009587384623016528,0.7792121497244848,0.00012832103723313257,10,False,10,151.0,False,,
