,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_double_jump_active,team_mate_jump_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_dodge_active,opp_1_double_jump_active,opp_1_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost_collect,team_mate_handbrake
31,1874,62.0,False,False,0,5382.3298154225895,2512.469970703125,974.4500122070312,98.8499984741211,9427.100219726562,13163.900146484375,831.2000274658203,-1939.1999816894531,4238.399963378906,2765.7000732421875,0.0,0.5306821122630727,-3.089732156976451,2.414928810745171,76561198346215720,Fallemne,10.0,2576.39990234375,823.2999877929688,17.010000228881836,9080.10009765625,16587.19970703125,-0.09999999776482582,1.7000000178813934,2.7000001072883606,1356.199951171875,255.0,255.0,False,0.009603059138863494,1.0923487530660108,0.00012373204263452562,True,26,False,26,197.41253345243393,True,,ba4874c609b,LeToine38,9.0,257.1199951171875,-5022.5400390625,17.059999465942383,10418.1005859375,6052.19970703125,1.2999999523162842,-0.19999999552965164,0.0,627.400016784668,255.0,128.0,0.016715236149455297,0.5783917456416202,-0.00027808019140922153,True,22,False,24,255.0,False,,enpitsu,76561198039309853,25.0,2706.840087890625,2549.800048828125,17.049999237060547,-559.5000076293945,-17600.30029296875,2.8999999165534973,0.0,0.5999999865889549,1328.2000732421875,128.0,128.0,False,0.016782831707723333,-1.5953390657775366,0.0003434136105207952,True,173.41253345243393,True,12,4,19,,games5425898691,bf81d8692db,24.0,192.67999267578125,5231.93017578125,17.010000228881836,-252.99999237060547,58.29999923706055,2.0000000298023224,-0.3999999910593033,0.5999999865889549,-67.69999980926514,0.0,128.0,,0.00978876246099776,-0.24452711954784095,8.538043705191704e-05,True,255.0,False,16,14,False,,False
32,1884,62.0,False,False,1,7654.878227220472,-2687.169921875,-1624.469970703125,209.6300048828125,2138.0999755859375,8003.3001708984375,12942.39990234375,5985.10009765625,-367.00000762939453,206.8000030517578,1.0,0.9079671998314078,1.5592975950240058,2.0422116051026062,76561198039309853,enpitsu,25.0,-2712.659912109375,-1853.739990234375,133.5399932861328,-687.5,22763.30078125,3218.3999633789062,-4659.100036621094,-415.49999237060547,166.10000610351562,255.0,128.0,False,-0.12744360993243828,1.4779753541547007,-0.0008154378656172479,True,20,4,13,159.0,False,,bf81d8692db,games5425898691,24.0,-64.93000030517578,-5264.10009765625,17.010000228881836,5057.300109863281,-1276.9000244140625,2.0000000298023224,0.9000000357627869,1.899999976158142,0.0,128.0,128.0,-0.00971797386797971,0.24731054575111183,2.6205093633893408e-05,True,14,False,16,255.0,False,,Fallemne,76561198346215720,10.0,-2761.610107421875,-1548.8599853515625,87.4800033569336,-2394.1000366210938,-22428.1005859375,-32.00000047683716,3139.7000122070312,4291.099853515625,1406.300048828125,255.0,255.0,False,-0.6880407810625276,-0.9939336777080451,-1.533575612780189,True,179.0,False,27,False,28,,LeToine38,ba4874c609b,9.0,-565.2000122070312,4764.27978515625,17.059999465942383,-7455.999755859375,-10255.50048828125,1.899999976158142,0.3999999910593033,0.7000000029802322,2234.7000122070312,255.0,255.0,False,-0.016732312745445715,-0.9918682138650726,0.00010349949545111084,True,255.0,False,24,22,False,,
33,1965,65.0,False,False,1,6505.884272831946,299.2699890136719,-1338.4599609375,156.4199981689453,13014.000244140625,27521.0009765625,6793.599853515625,554.7999954223633,4362.300109863281,-2398.6000061035156,1.0,-1.0908070675781234,-2.4298938605683835,2.6561391623000903,bf81d8692db,games5425898691,24.0,222.22999572753906,-1502.0699462890625,160.22000122070312,1006.2999725341797,19767.099609375,4578.999938964844,2171.1000061035156,-1937.5999450683594,-4536.400146484375,255.0,128.0,,0.034701068368764965,1.7113453752398298,-0.03263163242517533,True,18,4,14,182.0,False,,76561198039309853,enpitsu,25.0,-3337.2900390625,548.7000122070312,17.040000915527344,10530.0,5574.0997314453125,3.799999952316284,3.8999998569488525,1.8000000715255737,-1178.7000274658203,255.0,128.0,-0.01670858481388043,2.7268174311680964,0.0002685560915275243,True,14,4,20,255.0,False,,Fallemne,76561198346215720,11.0,-1910.8599853515625,362.6000061035156,17.010000228881836,12356.800537109375,1648.0000305175781,2.3000000417232513,-1.0999999940395355,-0.0,1964.2999267578125,255.0,255.0,,-0.009563664456440078,2.987496201493499,0.00024593769288062007,True,179.0,False,28,False,28,,LeToine38,ba4874c609b,9.0,670.8099975585938,4419.02978515625,17.059999465942383,-2233.699951171875,4736.600036621094,1.1999999731779099,4.1999998688697815,2.8999999165534973,74.49999809265137,255.0,128.0,False,-0.01696760296762054,1.1145511543514333,-7.875996385256102e-05,True,255.0,False,24,22,False,,False
34,2093,70.0,False,False,0,9954.967952790425,-2225.64990234375,-4725.77001953125,1848.56005859375,-13666.700439453125,11753.00048828125,1491.0000610351562,5026.700134277344,-2855.1998901367188,-517.2000122070312,0.0,0.16539910022327395,2.08591097816292,0.5621802179766116,ba4874c609b,LeToine38,9.0,-2022.27001953125,-4820.08984375,1802.3199462890625,-4557.200012207031,9456.300048828125,3893.599853515625,-3650.8999633789062,113.90000343322754,4111.7999267578125,255.0,39.0,True,-0.24453785684586046,-3.0430241028192246,1.649546321983786,True,26,False,23,193.0,False,,76561198346215720,Fallemne,11.0,268.739990234375,-4802.3701171875,17.010000228881836,-3223.900146484375,980.0,2.0999999344348907,0.5000000074505806,-1.2999999523162842,-24.500000476837158,0.0,128.0,0.009886025769152382,2.8380294752461537,8.691983705323418e-05,True,28,False,28,210.0,False,,enpitsu,76561198039309853,25.0,286.70001220703125,-553.1699829101562,17.040000915527344,-3849.5999145507812,-10604.3994140625,3.8999998569488525,-0.3999999910593033,-1.4000000059604645,-584.0000152587891,255.0,0.0,False,0.016717547489832098,-1.9625998344378743,0.00020607298346017822,True,255.0,False,14,4,20,,games5425898691,bf81d8692db,24.0,-3553.580078125,-3590.989990234375,17.010000228881836,-3445.7000732421875,12713.800048828125,2.3000000417232513,0.0,0.0,-2278.9999389648438,255.0,0.0,,0.009575994577842233,1.7674702724834284,-5.919736206490086e-06,True,255.0,False,18,14,4,,
35,2156,72.0,False,False,0,7943.410636316488,-3333.85009765625,-2420.070068359375,677.5599975585938,-9690.599975585938,19114.3994140625,-15466.800537109375,1263.1999969482422,-4166.600036621094,69.20000076293945,0.0,-0.20351981844888659,1.8793057844042835,-0.9355066004345213,ba4874c609b,LeToine38,9.0,-3186.5400390625,-2583.530029296875,824.0,-7574.89990234375,12328.1005859375,-13053.00048828125,16.699999570846558,-139.20000076293945,-149.0999984741211,255.0,110.0,False,0.5780549384835741,2.5128732984939384,1.225359319093109,True,26,False,24,155.42294196159608,True,,76561198346215720,Fallemne,11.0,526.2999877929688,-4745.4501953125,17.010000228881836,-1783.3000183105469,-226.10000610351562,2.0999999344348907,0.09999999776482582,-0.5999999865889549,123.80000114440918,128.0,128.0,0.009599867997649853,-3.017263519685419,-8.892689112408608e-05,True,28,False,28,210.0,False,,enpitsu,76561198039309853,25.0,-1428.52001953125,140.10000610351562,17.040000915527344,-3661.0000610351562,10580.699462890625,4.399999976158142,-0.09999999776482582,0.5000000074505806,-2351.1000061035156,255.0,128.0,False,0.016716583635291073,1.8547718012597092,-5.356376158102139e-05,True,255.0,False,14,4,20,,games5425898691,bf81d8692db,24.0,-3290.340087890625,-1114.260009765625,17.010000228881836,841.2999725341797,12717.39990234375,2.3999999463558197,-0.09999999776482582,-0.19999999552965164,2296.9000244140625,255.0,255.0,,0.009552077263587248,1.5683640252163202,2.6530552005556904e-05,True,255.0,False,18,14,4,,
36,2236,75.0,False,False,0,4890.829068930029,-3042.330078125,745.2899780273438,359.1600036621094,2812.0999145507812,29217.099609375,2291.199951171875,-113.10000419616699,-2343.000030517578,3851.199951171875,0.0,0.40698226228991874,-0.7973305406555756,0.7214509692245016,ba4874c609b,LeToine38,9.0,-3065.75,497.9200134277344,241.6199951171875,5140.7000732421875,20652.2998046875,3262.5,-3753.5000610351562,-1801.9999694824219,-535.099983215332,255.0,175.0,True,-0.44981182860744756,1.5785775633837145,-0.20346086251703208,True,28,False,25,87.35651591772674,True,,76561198346215720,Fallemne,10.0,55.810001373291016,-2793.3701171875,17.010000228881836,535.0,13671.8994140625,2.0999999344348907,0.0,0.7999999821186066,1.5999999642372131,255.0,128.0,0.009575195254464092,1.5319623237597475,-7.911334737133352e-05,True,28,False,28,255.0,False,,enpitsu,76561198039309853,25.0,-210.22999572753906,3814.6298828125,17.040000915527344,6539.1998291015625,11386.700439453125,4.300000071525574,0.09999999776482582,-0.19999999552965164,3074.2001342773438,255.0,128.0,False,0.01674215827786409,1.7189622847596062,6.435236977540743e-05,True,255.0,False,14,4,20,,games5425898691,bf81d8692db,24.0,-3779.929931640625,3484.219970703125,16.190000534057617,9891.199951171875,19368.1005859375,47.30000019073486,0.09999999776482582,-254.89999771118164,-1943.6000061035156,255.0,0.0,,0.00804241093637802,1.0204141697241982,-0.0067817166121326745,True,217.43082996337648,True,20,16,4,,
37,2267,76.0,False,False,1,9306.831975720512,2753.52001953125,-3979.580078125,204.72000122070312,16777.80029296875,-13915.10009765625,-2670.8999633789062,3999.89990234375,-48.60000133514404,-4471.9000244140625,1.0,-0.38679295177875794,2.305582853884323,0.12423806114405182,bf81d8692db,games5425898691,24.0,2589.64990234375,-4016.31005859375,135.75999450683594,-205.59999465942383,-141.49999618530273,-147.89999961853027,931.2999725341797,5420.4998779296875,18.899999856948853,128.0,29.0,,0.9812925553841362,2.5813846508222453,2.503274558670956,True,22,4,17,255.0,False,,76561198039309853,enpitsu,25.0,496.54998779296875,-4569.97021484375,17.040000915527344,1687.2999572753906,-5838.0999755859375,3.799999952316284,-0.09999999776482582,1.0999999940395355,-30.59999942779541,128.0,128.0,-0.016855190485963865,-1.8470872505410656,0.000101802059566673,True,14,4,20,255.0,False,,Fallemne,76561198346215720,10.0,-126.80999755859375,1251.06005859375,17.010000228881836,1128.7000274658203,-13960.2001953125,2.3000000417232513,-0.29999999329447746,1.4000000059604645,2056.199951171875,255.0,255.0,,-0.009600743633821816,-1.699650423353073,0.00014539817385369284,True,255.0,False,28,False,28,,LeToine38,ba4874c609b,9.0,2317.75,-2924.659912109375,170.94000244140625,-6637.1002197265625,-21049.09912109375,-3269.2001342773438,1520.8999633789062,359.90001678466797,-218.99999618530273,255.0,126.0,False,0.4637799127264398,-1.7585722988994414,-0.05746116416475556,True,69.0,False,28,26,False,,False
38,2322,78.0,False,False,0,2695.7468459988145,-3493.75,4419.759765625,1009.780029296875,8639.89990234375,-2999.7000122070312,9442.5,2110.5999755859375,1328.2000732421875,-2700.5999755859375,0.0,-0.9072592069701869,-1.3324570727976384,-1.2508491893861962,ba4874c609b,LeToine38,9.0,-3590.9599609375,4449.4501953125,873.4600219726562,572.0000076293945,1069.7000122070312,10027.60009765625,-1912.5999450683594,3366.199951171875,589.0000152587891,255.0,4.0,True,-1.3331642669515,0.8263355188599365,1.537815620349354,True,28,False,26,8.33514852677622,True,,76561198346215720,Fallemne,10.0,-2048.860107421875,-1264.010009765625,17.010000228881836,-13484.49951171875,-2601.099853515625,2.3000000417232513,-0.29999999329447746,0.0,-2212.4000549316406,255.0,0.0,0.009585735341695448,-3.0179443568011504,-3.9015959641670014e-05,True,28,False,28,255.0,False,,enpitsu,76561198039309853,25.0,-179.75999450683594,5260.58984375,17.040000915527344,6301.7999267578125,1209.3000030517578,3.8999998569488525,1.4000000059604645,-0.3999999910593033,-3525.0,128.0,128.0,True,0.01663997165145382,-1.1444264993442441,-5.898203826436179e-05,True,255.0,False,14,4,20,,games5425898691,bf81d8692db,24.0,-1788.0899658203125,4430.27001953125,17.010000228881836,7000.7000732421875,5586.500244140625,2.3999999463558197,-0.7999999821186066,-0.29999999329447746,2189.600067138672,128.0,255.0,,0.009626729011391192,0.7051330727365384,9.876293623771237e-05,True,255.0,False,22,18,4,,
39,2415,81.0,False,True,0,1675.6063984161926,-719.739990234375,3473.68994140625,453.5899963378906,19978.00048828125,24897.099609375,-6352.9998779296875,-886.2999725341797,2557.100067138672,-5354.89990234375,0.0,-1.0326393490933845,-1.2631777507461774,-1.3098197574879469,76561198346215720,Fallemne,11.0,-811.6099853515625,3337.330078125,408.95001220703125,3443.599853515625,19937.80029296875,-901.6000366210938,-1037.9000091552734,-3726.300048828125,-3482.6998901367188,128.0,128.0,False,-0.12456419388447873,0.7886468128870077,-1.4064722719333513,True,30,False,29,171.0,False,,ba4874c609b,LeToine38,9.0,-3574.260009765625,2249.989990234375,17.049999237060547,-1520.0,-15580.0,-2.0000000298023224,0.0,0.3999999910593033,-43.89999866485596,255.0,126.0,0.01677661643032718,-1.670897515473414,2.283145248185236e-05,False,26,False,28,15.255371875660396,True,,enpitsu,76561198039309853,25.0,305.9599914550781,5335.93994140625,17.31999969482422,-3376.6000366210938,-3711.199951171875,-53.60000133514404,-156.30000114440918,-29.100000858306885,-862.3000335693359,255.0,128.0,False,0.02206822061675605,-2.3104227187951545,-0.012605591431145624,True,251.79255902126272,True,14,4,21,,games5425898691,bf81d8692db,24.0,-618.6900024414062,3569.429931640625,301.1499938964844,-4752.699890136719,-16656.199951171875,3494.4000244140625,2259.2999267578125,627.599983215332,4975.0,255.0,128.0,,-0.45528786599781584,-1.970248102644101,1.2428133562072725,True,189.93091606068356,True,24,19,4,,False
40,2416,81.0,False,False,1,8641.92030109438,711.469970703125,-3499.949951171875,463.7699890136719,-6783.599853515625,-23413.00048828125,7634.1998291015625,-1244.4999694824219,4651.7999267578125,-2071.7999267578125,1.0,1.193651292429425,1.3435845417730914,-1.475897478981514,bf81d8692db,games5425898691,24.0,618.6900024414062,-3569.429931640625,301.1499938964844,4752.699890136719,16656.199951171875,3494.4000244140625,-2259.2999267578125,-627.599983215332,4975.0,255.0,128.0,,0.45528786599781584,1.970248102644101,1.2428133562072725,True,24,4,19,186.82939349707738,True,,76561198039309853,enpitsu,25.0,-305.9599914550781,-5335.93994140625,17.31999969482422,3376.6000366210938,3711.199951171875,-53.60000133514404,156.30000114440918,29.100000858306885,-862.3000335693359,255.0,128.0,-0.02206822061675605,2.3104227187951545,-0.012605591431145624,True,14,4,21,248.69103645765654,True,,Fallemne,76561198346215720,11.0,811.6099853515625,-3337.330078125,408.95001220703125,-3443.599853515625,-19937.80029296875,-901.6000366210938,1037.9000091552734,3726.300048828125,-3482.6998901367188,128.0,128.0,False,0.12456419388447873,-0.7886468128870077,-1.4064722719333513,True,171.0,False,29,False,30,,LeToine38,ba4874c609b,9.0,3574.260009765625,-2249.989990234375,17.049999237060547,1520.0,15580.0,-2.0000000298023224,-0.0,-0.3999999910593033,-43.89999866485596,255.0,126.0,False,-0.01677661643032718,1.670897515473414,2.283145248185236e-05,False,12.153849312054216,True,28,26,False,,False
41,2515,85.0,False,False,1,6853.937941313687,-688.5,-1528.27001953125,343.55999755859375,-2734.5999145507812,28758.1005859375,798.0999755859375,427.09999084472656,636.1000061035156,-3092.2000122070312,1.0,-0.48155438611862833,-1.5574986855848194,-0.3324636359668456,76561198039309853,enpitsu,25.0,-698.1199951171875,-1716.97998046875,305.25,-6691.099853515625,20042.900390625,617.2000122070312,-3841.199951171875,3291.400146484375,2158.9999389648438,255.0,0.0,,-0.09466763608026833,1.1079713710820533,1.0564645800007153,True,24,4,15,131.0,False,,bf81d8692db,games5425898691,24.0,-666.489990234375,-1563.9300537109375,17.010000228881836,-9469.69970703125,-4491.099853515625,2.0999999344348907,0.3999999910593033,0.3999999910593033,-2.5,255.0,128.0,-0.009557124305872888,-0.4423693611660913,6.441922651650749e-05,True,20,4,24,207.0,False,,Fallemne,76561198346215720,11.0,18.959999084472656,-3683.68994140625,113.22000122070312,-1049.5999908447266,22856.298828125,-166.39999389648438,-5495.2001953125,-229.20000076293945,-0.7999999821186066,255.0,128.0,,-1.1059547826380454,-1.612778189152884,-3.1412796372827754,True,109.0,False,31,False,32,,LeToine38,ba4874c609b,9.0,2306.570068359375,5069.33984375,71.69999694824219,-20612.5,1215.5999755859375,1890.5000305175781,1569.2999267578125,-599.900016784668,136.8000030517578,255.0,128.0,,0.060478050087684795,0.06470825910459045,-0.9018692722884247,True,255.0,False,30,28,False,,
42,2567,87.0,False,False,0,8793.519771614221,1168.4100341796875,-3407.760009765625,159.97999572753906,19515.699462890625,18191.099853515625,12785.400390625,5503.3001708984375,-641.2999725341797,-2302.4000549316406,0.0,-0.912716676351754,-1.4082022696492755,-0.5030821576874963,ba4874c609b,LeToine38,9.0,1016.1300048828125,-3643.570068359375,84.01000213623047,12388.900146484375,19254.69970703125,2183.699951171875,-4761.199951171875,-2704.4000244140625,515.8000183105469,255.0,254.0,True,-0.008440301537875694,0.8309368254789871,-0.16218036549160597,True,32,False,29,201.74473103656564,True,,76561198346215720,Fallemne,10.0,-202.10000610351562,-574.3200073242188,17.010000228881836,3983.699951171875,-20778.00048828125,2.0999999344348907,0.0,-0.5999999865889549,63.09999942779541,255.0,128.0,0.009598694181140358,-1.3735225664548276,-7.746927458007875e-05,True,32,False,32,109.0,False,,enpitsu,76561198039309853,25.0,1859.449951171875,-2202.929931640625,17.020000457763672,5886.400146484375,-22233.89892578125,2.5,-0.09999999776482582,1.1999999731779099,1703.0999755859375,255.0,128.0,,0.016771431781301867,-1.2672943437765176,0.0002030398290259019,True,85.8706407854634,True,16,4,24,12.0,games5425898691,bf81d8692db,24.0,2854.550048828125,2284.050048828125,17.010000228881836,11833.900146484375,7600.7000732421875,2.0999999344348907,0.7000000029802322,0.3999999910593033,92.79999732971191,255.0,134.0,,0.009585756260436368,0.5809129758199946,-0.000102083806325976,True,207.0,False,24,20,4,,
43,2660,90.0,False,False,1,7363.735332124977,-1894.47998046875,-1674.530029296875,597.75,16625.899658203125,-11202.80029296875,20903.30078125,5794.1998291015625,770.9999847412109,-1353.3999633789062,1.0,-0.5704575262570548,1.6551222041028495,-0.9441253041782421,bf81d8692db,games5425898691,24.0,-1954.7099609375,-1630.75,349.75,12279.89990234375,16809.49951171875,2981.9000244140625,4195.199890136719,450.40000915527344,3527.9998779296875,255.0,0.0,,1.184938083654371,1.9765613803314679,0.6695017546430624,True,26,4,21,142.84276140889824,True,,76561198039309853,enpitsu,25.0,-3559.72998046875,-447.7799987792969,17.040000915527344,4277.39990234375,-22454.89990234375,3.8999998569488525,-0.0,-0.09999999776482582,17.999999523162842,255.0,128.0,-0.016770808340840118,-1.7609607175205004,-1.7757836843199544e-05,True,16,4,24,255.0,False,,Fallemne,76561198346215720,11.0,895.6199951171875,1806.1500244140625,17.010000228881836,95.20000457763672,-13678.499755859375,2.0999999344348907,-0.0,0.7000000029802322,0.0,255.0,128.0,False,-0.009559502617557766,-1.577780736879348,6.39021594382716e-05,True,201.0,False,32,False,32,,LeToine38,ba4874c609b,9.0,-2024.510009765625,-1487.1800537109375,402.4800109863281,11343.1005859375,-20007.2998046875,203.60000610351562,1633.9999389648438,3366.199951171875,-4030.7998657226562,255.0,200.0,True,0.18853349225940028,-1.6723081445156482,-1.0416849071593186,True,71.03458913423682,True,34,31,False,,False
44,2807,96.0,False,False,1,9780.345634279192,2868.81005859375,-4439.31005859375,150.4600067138672,13083.399658203125,-1138.6000061035156,4548.599853515625,5864.000244140625,-1229.000015258789,-319.3000030517578,1.0,0.4791356235108287,-1.7149247884610375,-2.878841173262007,76561198039309853,enpitsu,25.0,2772.97998046875,-4453.91015625,17.040000915527344,9988.400268554688,5881.6998291015625,4.099999964237213,-5.600000023841858,-3.400000035762787,437.7000045776367,128.0,0.0,,-0.01683896949510288,2.542014186578595,-0.000311828652636168,True,24,4,16,255.0,False,,bf81d8692db,games5425898691,24.0,2101.030029296875,-4909.8798828125,14.760000228881836,-8982.7001953125,9655.0,82.60000228881836,1120.8000183105469,-449.00001525878906,-2000.8000183105469,255.0,0.0,0.019492973927448733,0.8882875800213383,-0.03718136186197882,True,22,4,26,162.0,False,,Fallemne,76561198346215720,10.0,2654.199951171875,-208.60000610351562,17.010000228881836,-6164.6002197265625,-2452.7999877929688,2.3000000417232513,-0.09999999776482582,-0.0,2398.6000061035156,255.0,255.0,False,-0.009518215822447558,-0.37531394921802924,-1.0168194194772272e-05,True,255.0,False,32,False,32,,LeToine38,ba4874c609b,9.0,4028.780029296875,-3448.030029296875,115.95999908447266,-2559.4000244140625,669.1999816894531,-3426.400146484375,-1609.9000549316406,1631.0000610351562,1083.3000183105469,255.0,255.0,False,-0.8827334511114275,0.3702937154332542,-0.2931053121303717,True,255.0,False,34,32,False,,
45,2841,97.0,False,False,0,2860.8615347557693,-3446.909912109375,3844.860107421875,275.54998779296875,17920.6005859375,9053.200073242188,7784.6002197265625,2367.4000549316406,-2726.7999267578125,-4791.600036621094,0.0,1.1658584429397814,1.1660306748585247,2.355418970398684,ba4874c609b,LeToine38,9.0,-3561.830078125,3754.280029296875,155.50999450683594,9156.099853515625,9989.000244140625,3768.3999633789062,-670.5999755859375,187.19999313354492,882.3000335693359,255.0,121.0,True,-0.4169489144223056,0.9399155068546448,-0.04661153860328799,True,36,False,33,214.13218041901945,True,,76561198346215720,Fallemne,10.0,-2680.139892578125,987.8499755859375,17.010000228881836,228.99999618530273,-299.59999084472656,2.0999999344348907,0.7999999821186066,0.7999999821186066,0.09999999776482582,0.0,128.0,0.009865354287214401,2.2225570225616824,-2.7322899935027786e-07,True,32,False,32,255.0,False,,enpitsu,76561198039309853,25.0,-3419.6201171875,4006.219970703125,90.2699966430664,577.0999908447266,-12405.799560546875,3175.7998657226562,3584.1000366210938,3274.8001098632812,2584.2999267578125,255.0,255.0,False,0.25813341356578434,-1.4710837372456493,-0.07299158656141957,True,231.0,False,17,4,26,,games5425898691,bf81d8692db,24.0,-1353.25,3508.340087890625,17.020000457763672,10334.3994140625,-9556.199951171875,0.9000000357627869,2.3999999463558197,-2.3000000417232513,820.4000091552734,255.0,229.0,,0.009589901215520022,-0.7448407276263392,7.053349179968723e-05,True,162.0,False,26,22,4,,False
46,2906,99.0,False,False,1,9696.964182877784,-139.00999450683594,-4501.56982421875,273.739990234375,-14352.2998046875,5749.0997314453125,8320.2001953125,-2260.399932861328,-2968.9999389648438,4698.299865722656,1.0,-0.35668214858182035,0.25239068071829784,2.5728915316035725,bf81d8692db,games5425898691,24.0,-77.98999786376953,-4499.85009765625,116.05000305175781,-682.0999908447266,-2514.1000366210938,3207.2000122070312,-4211.7999267578125,3534.1000366210938,-141.5999984741211,255.0,128.0,,0.3598699754392748,-0.8624767089339097,0.005952983360283804,True,28,4,23,191.0,False,,76561198039309853,enpitsu,25.0,422.9800109863281,-4351.2998046875,17.020000457763672,-21735.0,-3006.6000366210938,2.3999999463558197,-6.499999761581421,-0.5000000074505806,-1490.2000427246094,255.0,128.0,-0.016793331699743754,-0.06810357642306027,-5.520858059026257e-06,True,18,4,27,123.0,False,,Fallemne,76561198346215720,11.0,692.510009765625,-1363.7099609375,17.010000228881836,-13137.39990234375,7101.300048828125,2.0999999344348907,0.7000000029802322,-0.3999999910593033,-36.70000076293945,255.0,128.0,False,-0.009592718130881375,0.5008845207568502,7.974342440992804e-05,True,187.0,False,32,False,32,,LeToine38,ba4874c609b,9.0,1280.9000244140625,-4417.169921875,17.020000457763672,-17600.999755859375,6272.9998779296875,2.5,1.7000000178813934,-0.5000000074505806,1574.7000122070312,255.0,254.0,False,-0.01678319348763952,0.31762402270861384,0.0003005951991042167,True,124.50718262118684,True,36,34,False,,False
47,2976,102.0,False,False,1,9389.669722071732,-3690.330078125,-3053.3798828125,257.7200012207031,-17468.00048828125,15914.200439453125,-788.3999633789062,2911.300048828125,-3582.6998901367188,3832.5,1.0,0.035968780327164246,-2.6816781855552376,-2.2610757140559774,76561198039309853,enpitsu,25.0,-3569.550048828125,-3247.969970703125,139.8699951171875,-4314.2999267578125,13863.599853515625,1706.0000610351562,-3598.5000610351562,-282.60000228881836,-392.59998321533203,255.0,128.0,False,0.2353812173240792,1.466354901475309,0.036718051630580534,True,30,4,21,238.0,False,,bf81d8692db,games5425898691,24.0,-540.8099975585938,-4877.66015625,17.010000228881836,-2687.60009765625,1702.2000122070312,2.0999999344348907,-0.19999999552965164,-0.0,-1701.7999267578125,255.0,0.0,-0.009488003485152961,0.441020430307279,-0.00011987242568169594,True,24,4,28,191.0,False,,Fallemne,76561198346215720,11.0,-2177.77001953125,22.610000610351562,17.010000228881836,-4885.4998779296875,-9007.39990234375,2.0000000298023224,-0.5999999865889549,-1.5999999642372131,140.20000457763672,255.0,128.0,False,-0.009536558929214189,-1.0946839109191593,-0.00017084191999312367,True,218.0,False,32,False,32,,LeToine38,ba4874c609b,9.0,-3783.7900390625,-2940.56005859375,17.030000686645508,1652.7000427246094,19681.099853515625,5.5000001192092896,-0.09999999776482582,-0.0,-2066.7999267578125,255.0,0.0,False,-0.016763115533653474,1.7314627928838493,5.3084794609530905e-06,False,44.0,False,36,34,False,,
