,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_dodge_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect,team_mate_handbrake
40,2912,80,False,False,0,9357.527053771173,-2073.6298828125,-4143.1298828125,428.2699890136719,-9195.900268554688,5060.0,7572.19970703125,-1717.2000122070312,3827.60009765625,-4289.5001220703125,0.0,0.6715459705151712,-0.6020358084497034,-1.2200002286216058,76561198039309853,enpitsu,25.0,-1994.0699462890625,-4140.2998046875,270.6300048828125,-5775.2001953125,1460.5000305175781,3532.9998779296875,-2058.000030517578,-132.60000228881836,5098.599853515625,,0.0,,-1.2116467446691357,3.0912929592873324,1.3317091909087346,True,133.0,False,6,False,5,,bf81d8692db,games5425898691,20.0,1385.3299560546875,-2645.989990234375,17.010000228881836,6078.699951171875,-21448.00048828125,2.0000000298023224,0.09999999776482582,-0.9000000357627869,68.4000015258789,255.0,,0.009595265969953477,-1.286178991451683,-0.0001050269068093617,True,94.0,False,14,False,14,,shakz_m2855,4836773994170625710,14.0,3438.3701171875,-272.4800109863281,17.010000228881836,1567.7999877929688,7877.2998046875,2.3000000417232513,-0.09999999776482582,0.09999999776482582,-2501.0000610351562,255.0,0.0,,0.009502875127289288,1.347746866555794,-1.2456354494410708e-05,True,,False,12,8,6,,tricaespinhas,5417135860859824013,14.0,-2777.050048828125,-3614.39990234375,17.010000228881836,-4404.700012207031,-14090.899658203125,2.0999999344348907,0.0,0.29999999329447746,-13.40000033378601,255.0,,True,0.00959409480674642,-1.8759240009092548,4.548465914548051e-05,True,6,False,6,,False,,
41,2994,83,False,False,0,8474.606185397879,-3603.489990234375,-2890.469970703125,217.99000549316406,-22610.400390625,15309.100341796875,11291.600341796875,-958.7999725341797,5134.7998046875,-2951.7999267578125,0.0,0.2829761623544855,-0.8851184024092226,-0.26109586438947363,bf81d8692db,games5425898691,19.0,-3434.590087890625,-2981.889892578125,138.85000610351562,-19193.599853515625,10666.400146484375,5675.5999755859375,-6.299999952316284,10.59999942779541,-1140.1000213623047,255.0,128.0,,-0.00793993989295731,2.403185850986637,0.001261760534492908,True,63.0,False,16,3,14,,76561198039309853,enpitsu,25.0,-3407.340087890625,-3107.5400390625,78.62000274658203,-6810.7000732421875,15249.599609375,3335.10009765625,-2207.2999572753906,-1109.5999908447266,691.3999938964844,255.0,128.0,0.05490735215595863,2.0521019157912206,0.0030259917263743517,True,98.0,False,7,False,8,,shakz_m2855,4836773994170625710,14.0,1590.4200439453125,3035.909912109375,17.010000228881836,-1135.8999633789062,15019.69970703125,2.0999999344348907,0.09999999776482582,-0.7000000029802322,-1.2999999523162842,192.0,128.0,,0.009601640429605892,1.6460521304801323,7.897257708037389e-05,True,255.0,False,14,10,6,,tricaespinhas,5417135860859824013,14.0,-3679.080078125,-2785.14990234375,43.619998931884766,15784.599609375,-3062.39990234375,2557.4000549316406,1913.699951171875,477.79998779296875,-532.7999877929688,255.0,26.0,False,-0.1194363785201059,0.20016508360263507,0.03820121717385936,True,7,False,8,239.0,False,,
42,3112,88,False,True,0,4519.256629648179,383.5899963378906,805.6799926757812,156.1699981689453,-1354.1000366210938,19397.80029296875,4837.9998779296875,2211.300048828125,2597.5,4935.799865722656,0.0,0.29298969469335345,-1.2806899373438472,0.4085145261435374,76561198039309853,enpitsu,25.0,470.6499938964844,715.7999877929688,98.22000122070312,8693.200073242188,20047.5,2043.9999389648438,-4198.0999755859375,-2616.7999267578125,2403.6000061035156,128.0,255.0,,0.5657874554457369,1.0388313649973606,-0.5082410231422155,True,0.0,False,10,False,9,,bf81d8692db,games5425898691,19.0,-570.6400146484375,-4122.490234375,178.77999877929688,19319.7998046875,26.500000953674316,-590.0,-199.0999984741211,4416.000061035156,50.999999046325684,255.0,128.0,-0.6474391840101584,0.03626003894016128,0.014644934464709438,True,94.0,False,16,4,18,,shakz_m2855,4836773994170625710,14.0,213.6699981689453,4267.93017578125,17.010000228881836,698.7999725341797,10936.600341796875,2.0999999344348907,-0.09999999776482582,-0.5999999865889549,-1296.6000366210938,0.0,193.0,False,0.009644730948488122,-1.7483727844345995,1.459820941903743e-05,True,255.0,False,14,10,6,,tricaespinhas,5417135860859824013,14.0,818.6799926757812,2053.639892578125,16.989999771118164,2373.0999755859375,19668.199462890625,4.399999976158142,0.0,0.7000000029802322,4.300000071525574,200.0,128.0,False,0.009587910028124676,1.4513417680269745,-6.890065707192958e-05,True,8,False,10,228.0,False,,
43,3148,89,False,False,1,8434.099395741843,-159.52000427246094,-3227.7900390625,249.5,10659.000244140625,7656.9000244140625,3416.300048828125,-624.1999816894531,-2639.89990234375,3491.0000610351562,1.0,-1.1940100472422752,-0.3553431705622837,0.6357979140173832,5417135860859824013,tricaespinhas,14.0,-291.0199890136719,-3380.179931640625,132.63999938964844,10615.699462890625,231.10000610351562,2181.0000610351562,-2009.6000671386719,-2665.7000732421875,2472.899932861328,128.0,246.0,False,0.5724750781003469,2.851205618534782,0.7371913921392028,True,216.0,False,12,False,9,,4836773994170625710,shakz_m2855,14.0,-326.6499938964844,-4574.0400390625,17.010000228881836,2282.899932861328,10021.099853515625,-0.09999999776482582,0.29999999329447746,2.5,-584.900016784668,255.0,120.0,-0.009540068211821745,1.8085358610870426,-2.5269156849554668e-05,True,188.04818070063024,True,10,6,14,,enpitsu,76561198039309853,25.0,-1559.0,-3437.080078125,17.040000915527344,-7259.5001220703125,-20479.599609375,8.799999952316284,1.0999999940395355,-4.399999976158142,-1564.7999572753906,255.0,0.0,,-0.016616233531904688,-1.1992545165709754,-0.0004368131541303979,True,0.0,False,10,10,False,,games5425898691,bf81d8692db,19.0,-1146.489990234375,3297.909912109375,17.010000228881836,2867.60009765625,-14819.7998046875,2.3999999463558197,0.09999999776482582,-0.0,2051.6000366210938,255.0,255.0,,-0.00958067853434163,-1.829970795174601,-1.3274609114569862e-05,True,16,4,18,125.0,False,,False
44,3202,91,False,False,1,7043.048094572681,1703.7099609375,-1856.5799560546875,178.4499969482422,1633.0999755859375,18536.700439453125,4623.900146484375,4429.4000244140625,1931.7999267578125,3556.400146484375,1.0,0.6804832947254542,-3.071240013429134,-0.8818706934037227,4836773994170625710,shakz_m2855,14.0,1722.239990234375,-2060.39990234375,73.12999725341797,7715.30029296875,21507.60009765625,2618.900146484375,-3055.4998779296875,-6.499999761581421,1949.7999572753906,255.0,208.0,,-0.11194244261580519,1.885982438180211,-0.002479919253931071,True,89.0,False,16,6,11,,5417135860859824013,tricaespinhas,14.0,1689.22998046875,-3278.219970703125,17.0,8780.0,9721.900024414062,3.3000001311302185,-0.19999999552965164,-0.09999999776482582,389.90001678466797,240.0,128.0,-0.009564406813746583,2.2665880422457865,-0.00018978672100990635,True,196.0,False,10,False,12,,enpitsu,76561198039309853,25.0,-3918.47998046875,-2861.2099609375,33.2400016784668,2505.2000427246094,16769.49951171875,-954.4000244140625,-535.099983215332,-1193.0999755859375,-1561.7999267578125,255.0,128.0,,-0.08900993941891899,1.7488980825224623,0.3504150305764953,True,255.0,False,10,10,False,,games5425898691,bf81d8692db,19.0,1756.2099609375,1264.1400146484375,17.010000228881836,14155.799560546875,-16367.099609375,2.3000000417232513,-1.2999999523162842,1.8000000715255737,1627.5999450683594,255.0,255.0,,-0.00957836786354499,-2.316015402063796,0.0002870609842200777,True,16,4,18,49.0,False,,
45,3253,93,False,False,1,3894.6396089434734,1990.9599609375,1402.449951171875,168.11000061035156,-6222.19970703125,3912.5,5751.5997314453125,-1363.3000183105469,2521.1000061035156,5271.099853515625,1.0,-0.6720634512410187,0.9732493450944124,2.1322237690909756,4836773994170625710,shakz_m2855,14.0,2133.18994140625,1456.6199951171875,73.12999725341797,-12178.00048828125,12042.900390625,2456.3999938964844,-35.79999923706055,-16.49999976158142,3219.1000366210938,128.0,255.0,,-0.012029094647705086,0.32666062697433346,0.001959786351213203,True,120.0,False,18,6,12,,5417135860859824013,tricaespinhas,14.0,1090.18994140625,-935.5499877929688,17.0,-10268.299560546875,13314.200439453125,3.1999999284744263,-0.29999999329447746,0.5999999865889549,0.9000000357627869,255.0,128.0,-0.009605350891805546,0.9136697108117795,-6.243335220646248e-05,True,202.0,False,10,False,12,,enpitsu,76561198039309853,25.0,-3122.340087890625,631.1599731445312,57.88999938964844,3817.3001098632812,21453.1005859375,-2102.100067138672,-2275.7000732421875,300.49999237060547,4.399999976158142,255.0,128.0,,0.3948593323040746,1.7034192657805949,0.0022081897361262183,True,255.0,False,12,12,False,,games5425898691,bf81d8692db,20.0,3318.030029296875,3237.800048828125,17.010000228881836,-5040.299987792969,22416.298828125,2.0999999344348907,-0.5000000074505806,2.5,1055.8999633789062,255.0,255.0,,-0.009591533562650708,1.3388699410580711,0.00014947126382467216,True,16,4,18,27.0,False,,False
46,3312,95,False,False,0,7285.2932059054565,-760.3400268554688,-2144.030029296875,168.7100067138672,8349.7998046875,31096.10107421875,3374.5999145507812,5219.2999267578125,1846.3999938964844,-2312.7999877929688,0.0,0.598300478176412,-1.8144242670930064,0.4885481691926921,bf81d8692db,games5425898691,20.0,-814.760009765625,-2433.590087890625,158.60000610351562,4789.5001220703125,22447.7001953125,1469.9000549316406,-4905.299987792969,2437.100067138672,498.3000183105469,255.0,111.0,,0.25628799045242057,1.3889984545926362,0.18645287036915315,True,203.46360418617084,True,20,4,17,,76561198039309853,enpitsu,25.0,-331.5899963378906,-2594.919921875,130.6199951171875,-21958.60107421875,5578.4002685546875,3126.4999389648438,0.0,0.0,-134.399995803833,128.0,128.0,0.016963895448724505,2.824493297743737,0.0003416549783398605,True,182.0,False,12,False,14,,shakz_m2855,4836773994170625710,14.0,-22.260000228881836,-1513.9599609375,17.010000228881836,437.59998321533203,12207.2998046875,2.0999999344348907,0.0,1.2999999523162842,86.80000305175781,255.0,128.0,,0.009558995935227348,1.5470934925201365,-0.0001132937283562051,True,120.0,False,18,14,6,,tricaespinhas,5417135860859824013,14.0,-660.1799926757812,-1694.739990234375,17.0,1563.2000732421875,-2430.0,3.4999999403953552,-0.7000000029802322,-1.0999999940395355,1547.2999572753906,255.0,255.0,False,0.009566037939177985,-1.1290964964499597,9.120428317584332e-05,True,10,False,12,155.0,False,,
47,3506,102,False,False,0,3355.782156853372,2388.760009765625,4453.25,397.739990234375,-19131.500244140625,14977.5,-5134.89990234375,-2607.2000122070312,-2597.2000122070312,4738.800048828125,0.0,-0.9870370269120027,2.666542881631241,1.4183605272403803,bf81d8692db,games5425898691,19.0,2517.22998046875,4357.7001953125,313.79998779296875,-2749.8001098632812,20455.2001953125,2157.2999572753906,-2657.39990234375,4465.5999755859375,1801.6000366210938,255.0,0.0,,-0.4698741774373196,2.2157817621184357,0.6674347480096495,True,131.77323867941413,True,22,4,19,,76561198039309853,enpitsu,25.0,1917.300048828125,131.6300048828125,17.06999969482422,2030.0,8302.7001953125,0.0,-0.3999999910593033,0.0,0.0,255.0,128.0,0.016621363035672344,1.330980031310603,-4.631837381758363e-06,True,255.0,False,12,False,14,,shakz_m2855,4836773994170625710,14.0,2370.199951171875,5102.97998046875,301.1000061035156,-7281.7999267578125,-1.7000000178813934,-15048.00048828125,-0.09999999776482582,2007.5999450683594,0.0,173.0,0.0,,1.0440185723621156,3.1224752279895656,-1.5873366371620126,True,175.0,False,20,16,6,,tricaespinhas,5417135860859824013,14.0,2256.7099609375,4469.759765625,271.44000244140625,18934.100341796875,-5267.5,2225.5999755859375,-4972.799987792969,-2309.499969482422,431.6999816894531,128.0,128.0,,-1.0103708184185154,1.9256292007611795,0.1102276022373649,True,13,False,16,101.0,False,,False
48,3507,102,False,False,1,10171.423899166006,-2396.72998046875,-4483.7099609375,423.17999267578125,2346.7999267578125,-13751.600341796875,11438.699951171875,-774.3000030517578,-4922.5,3342.0001220703125,1.0,0.8044721857181526,-2.751381508337488,1.478603063397046,5417135860859824013,tricaespinhas,14.0,-2256.7099609375,-4469.759765625,271.44000244140625,-18934.100341796875,5267.5,2225.5999755859375,4972.799987792969,2309.499969482422,431.6999816894531,128.0,128.0,,1.0103708184185154,-1.9256292007611795,0.1102276022373649,True,101.0,False,16,False,13,,4836773994170625710,shakz_m2855,14.0,-2304.7099609375,-5102.5,176.64999389648438,8043.800048828125,300.2000045776367,-14979.100341796875,1451.6000366210938,-2096.4999389648438,-78.89999866485596,128.0,0.0,-0.8751454017729923,3.1297367741522493,-1.545832550592002,True,175.0,False,16,6,20,,enpitsu,76561198039309853,25.0,-1917.300048828125,-131.6300048828125,17.06999969482422,-2030.0,-8302.7001953125,0.0,0.3999999910593033,-0.0,0.0,255.0,128.0,False,-0.016621363035672344,-1.330980031310603,-4.631837381758363e-06,True,255.0,False,14,12,False,,games5425898691,bf81d8692db,19.0,-2517.22998046875,-4357.7001953125,313.79998779296875,2749.8001098632812,-20455.2001953125,2157.2999572753906,2657.39990234375,-4465.5999755859375,1801.6000366210938,255.0,0.0,,0.4698741774373196,-2.2157817621184357,0.6674347480096495,True,19,4,22,128.63059788365516,True,,
49,3582,105,False,True,0,3554.7625082149925,2106.169921875,3236.5,482.45001220703125,-10271.700439453125,11124.89990234375,2082.5999450683594,4255.400085449219,-450.2000045776367,4205.7000732421875,0.0,0.5852512351192295,0.21039954160422722,-1.6225142764599203,76561198039309853,enpitsu,25.0,2208.219970703125,3094.110107421875,357.4700012207031,-3080.7998657226562,11474.7998046875,471.3999938964844,1922.2000122070312,-1813.2000732421875,-4823.599853515625,128.0,255.0,False,-1.049216048686088,2.4548977348089416,-2.1476646669707953,True,188.0,False,16,False,13,,bf81d8692db,games5425898691,20.0,3102.030029296875,3798.280029296875,17.010000228881836,3287.3001098632812,-9658.099975585938,2.3999999463558197,0.5000000074505806,-1.2999999523162842,-2103.8999938964844,255.0,0.0,0.009534444253395996,-1.2599349253199403,-0.0002281276431830755,True,255.0,False,20,4,22,,shakz_m2855,4836773994170625710,14.0,912.3499755859375,4688.14013671875,17.0,-3070.10009765625,2812.2000122070312,3.6000001430511475,0.29999999329447746,0.19999999552965164,-1937.5,229.0,0.0,,0.009550316071818488,2.4725003858516517,-4.7139254910713486e-05,True,175.0,False,20,16,6,,tricaespinhas,5417135860859824013,14.0,3287.5,3348.489990234375,17.010000228881836,-12175.699462890625,5185.30029296875,-0.3999999910593033,2.0999999344348907,-0.9000000357627869,-162.80000686645508,255.0,128.0,,0.009557285263036347,2.7194291929086645,0.0001866235663302614,True,14,False,16,75.87700626414306,True,,
50,3620,106,False,False,1,9977.994872649359,-707.6099853515625,-4708.2900390625,160.47000122070312,10647.19970703125,10233.699951171875,1451.4999389648438,2809.2999267578125,4249.89990234375,-3169.5001220703125,1.0,0.4370912935505412,-1.7480843375662947,-1.2280511539532244,4836773994170625710,shakz_m2855,14.0,-758.22998046875,-4844.75,86.45999908447266,-2371.0000610351562,4307.699890136719,1572.8999328613281,-5370.5999755859375,-911.9000244140625,-757.7999877929688,0.0,174.0,,0.610740388899629,-2.335768932818209,-0.2925704099772225,True,175.0,False,22,6,17,,5417135860859824013,tricaespinhas,14.0,-2316.3701171875,-3715.669921875,17.0,-482.90000915527344,-5520.999755859375,3.4999999403953552,-0.0,0.19999999552965164,2343.6000061035156,255.0,255.0,-0.009520727157215721,-1.5071089272908331,6.312058349307983e-05,True,68.0,False,14,False,16,,enpitsu,76561198039309853,25.0,-1819.8499755859375,-4535.41015625,34.220001220703125,2863.0999755859375,-10064.299926757812,-5946.6998291015625,3828.2000732421875,2414.1000366210938,747.6999664306641,255.0,255.0,False,-0.09639568655724287,-2.3367285834305958,-0.31608516789121205,True,188.0,False,16,14,False,,games5425898691,bf81d8692db,20.0,-2206.550048828125,-2617.199951171875,17.0,6630.10009765625,12696.600341796875,3.6000001430511475,0.9000000357627869,1.899999976158142,-1908.699951171875,255.0,0.0,,-0.009605082683942261,2.0871621500176754,-0.00023231964220360573,True,20,4,22,205.0,False,,False
51,3671,108,False,True,0,2030.7510777392347,-1064.1199951171875,3116.219970703125,100.43000030517578,2740.4998779296875,8329.000244140625,5981.400146484375,3237.60009765625,-628.4000015258789,-5012.200012207031,0.0,-1.3085793129820809,2.951057440250453,-0.7673202107241832,bf81d8692db,games5425898691,20.0,-1171.6600341796875,3053.9599609375,16.020000457763672,-8672.80029296875,11958.399658203125,45.70000171661377,-21.90000057220459,90.39999961853027,-1291.9999694824219,128.0,0.0,,0.007380277817791007,2.098879362250688,-0.026829338202658353,True,138.0,False,22,4,20,,76561198039309853,enpitsu,25.0,-53.0099983215332,3359.860107421875,86.58000183105469,-17270.10009765625,-12654.49951171875,1585.2999877929688,-483.1999969482422,-2099.2999267578125,2088.000030517578,255.0,255.0,0.02900833114681565,-1.9791984016704989,1.3056305221059412,True,99.0,False,14,False,16,,shakz_m2855,4836773994170625710,14.0,-557.9500122070312,3332.56005859375,16.989999771118164,-20947.19970703125,-3311.6000366210938,2.5,0.0,0.0,-1998.9999389648438,255.0,0.0,,0.00958476890591255,-3.0604692928189317,-2.6755385972286166e-05,True,140.52063668927843,True,22,18,6,,tricaespinhas,5417135860859824013,14.0,217.44000244140625,3588.080078125,36.369998931884766,-12635.999755859375,-2276.4999389648438,-309.50000762939453,-420.29998779296875,-1025.8999633789062,1589.1000366210938,0.0,0.0,False,-0.2631127462766834,-2.778452835520907,-0.4316856205560175,True,14,False,16,0.0,False,,False
52,3734,110,False,False,1,9974.078989449838,497.3699951171875,-4826.10986328125,198.8699951171875,-112.79999732971191,-4885.10009765625,8742.7001953125,4429.800109863281,-1613.3999633789062,-3711.099853515625,1.0,-0.720643923276318,0.2889407490571152,0.9850024839811263,5417135860859824013,tricaespinhas,15.0,474.95001220703125,-4815.580078125,47.130001068115234,-7.200000286102295,-107.39999771118164,5778.3001708984375,0.3999999910593033,1.1999999731779099,-0.5999999865889549,128.0,128.0,False,-0.009596406212194385,-0.20091433537858705,6.17847290745005e-05,True,0.0,False,18,3,14,,4836773994170625710,shakz_m2855,14.0,1014.7999877929688,-4802.509765625,17.010000228881836,-8931.900024414062,-1881.7999267578125,2.0000000298023224,0.5999999865889549,-2.5,4.300000071525574,0.0,134.0,-0.009763875361037741,-0.2052959222687892,3.4994740495252875e-05,True,181.0,False,18,6,22,,enpitsu,76561198039309853,25.0,1800.1300048828125,-2293.02001953125,17.010000228881836,-7770.999755859375,-11491.500244140625,3.4999999403953552,0.5000000074505806,0.3999999910593033,-119.30000305175781,255.0,128.0,False,-0.01673270374277289,-0.9640377618851981,0.00010232745112917897,True,28.433617153475364,True,16,14,False,,games5425898691,bf81d8692db,20.0,2272.510009765625,-4793.35009765625,17.010000228881836,-13127.900390625,2126.0000610351562,-0.3999999910593033,1.8000000715255737,-0.19999999552965164,-767.5,255.0,91.0,,-0.00957019429812108,0.178315733124005,-5.162340157752684e-06,True,20,4,22,97.24578943560198,True,,False
53,3765,111,False,False,1,10045.670081733433,553.510009765625,-4899.830078125,288.6099853515625,4742.5,-1036.9000244140625,-3458.5000610351562,-879.1999816894531,2541.7999267578125,846.9000244140625,1.0,0.609645336566819,-1.6659971515226286,0.888431226277879,5417135860859824013,tricaespinhas,15.0,476.9200134277344,-4830.91015625,211.30999755859375,166.20000839233398,-106.49999618530273,-2159.7000122070312,-730.9999847412109,5414.6002197265625,630.0,249.0,128.0,,-1.1805010962385978,2.725996357297962,-2.8382390460915112,True,,False,18,4,14,,4836773994170625710,shakz_m2855,14.0,637.6400146484375,-5217.43017578125,17.010000228881836,-3467.9000854492188,-2461.0000610351562,2.3999999463558197,-0.09999999776482582,0.19999999552965164,-1893.699951171875,179.0,0.0,-0.009575704087845178,-0.6767162199513302,-2.1816393888861753e-05,True,181.0,False,18,6,22,,enpitsu,76561198039309853,25.0,1048.7900390625,-3537.47998046875,17.030000686645508,-2699.2001342773438,-8778.900146484375,5.099999904632568,-0.5000000074505806,-0.0,4.799999892711639,128.0,128.0,,-0.016714602500760532,-1.273206597297315,-2.1422907791458726e-05,True,22.0,False,16,14,False,,games5425898691,bf81d8692db,20.0,666.8699951171875,-4884.58984375,17.010000228881836,-7689.89990234375,-1672.1000671386719,2.5,-1.0999999940395355,-1.2999999523162842,-1746.0000610351562,0.0,0.0,,-0.009868072179415675,-0.17932305534459642,-4.990301439467625e-05,True,20,4,22,63.0,False,,
54,3777,112,False,False,1,10085.750831265557,761.2100219726562,-4944.85009765625,99.8499984741211,4027.0999145507812,-514.7999954223633,3532.5,564.5999908447266,4415.7000732421875,846.9000244140625,1.0,0.18167173773789475,-2.678883074657656,-0.3584571861777064,5417135860859824013,tricaespinhas,15.0,472.3999938964844,-4815.1298828125,47.349998474121094,203.60000610351562,431.6999816894531,-3183.599853515625,165.40000915527344,5126.5997314453125,-894.4999694824219,128.0,128.0,,0.2594512130006654,0.40632881151092043,0.39319001691490374,True,,False,18,4,14,,4836773994170625710,shakz_m2855,14.0,640.6099853515625,-5224.64013671875,17.010000228881836,2926.099853515625,1643.9999389648438,2.3000000417232513,0.3999999910593033,0.19999999552965164,1782.1000671386719,0.0,0.0,-0.009697933085463415,-0.7690404183237011,0.00012407994116259575,True,181.0,False,18,6,22,,enpitsu,76561198039309853,25.0,933.1599731445312,-3914.68994140625,17.030000686645508,-2780.7000732421875,-9074.099731445312,5.099999904632568,-0.7999999821186066,0.09999999776482582,0.0,255.0,255.0,,-0.01674704811639038,-1.273421589393323,-9.056929809776046e-06,True,6.366873259185464,True,16,14,False,,games5425898691,bf81d8692db,20.0,355.07000732421875,-4770.3798828125,15.989999771118164,-5594.4000244140625,5979.7998046875,178.50000381469727,94.20000076293945,-20.0,-978.7999725341797,255.0,148.0,,-0.011424412506745156,0.8747702979256236,0.004907476992768232,True,20,4,22,63.0,False,,
55,3790,112,False,False,1,10106.025095960626,963.47998046875,-4965.7998046875,197.24000549316406,12889.200439453125,1811.6999816894531,3955.10009765625,3236.099853515625,-1074.1000366210938,-2046.3999938964844,1.0,-1.3303457095514257,-0.058163694052445446,2.6801335201768723,4836773994170625710,shakz_m2855,14.0,845.719970703125,-5002.52001953125,88.52999877929688,8472.2998046875,5550.4998779296875,2358.0999755859375,80.60000419616699,5499.2999267578125,27.40000009536743,0.0,241.0,,0.40633526455634833,-1.097589191618769,-0.6231866131828283,True,181.0,False,24,6,19,,5417135860859824013,tricaespinhas,15.0,497.0799865722656,-4832.490234375,16.780000686645508,1873.5000610351562,-1981.6999816894531,40.79999923706055,24.30000066757202,2.8999999165534973,1349.4999694824219,0.0,0.0,-0.010519390694492366,0.5979190785898149,0.0022056233614600337,True,,False,14,4,18,,enpitsu,76561198039309853,25.0,1006.6699829101562,-4507.27978515625,43.349998474121094,5241.500244140625,-10774.599609375,3404.5001220703125,0.19999999552965164,4.099999964237213,306.70000076293945,128.0,0.0,,-0.016980504903744538,-2.0698664828456432,-0.000577742840646061,True,0.0,False,18,14,False,,games5425898691,bf81d8692db,20.0,37.869998931884766,-4531.77978515625,17.010000228881836,-8025.5999755859375,6604.2999267578125,2.3999999463558197,-1.899999976158142,1.4000000059604645,-2191.3999938964844,255.0,0.0,,-0.009544498979676281,0.7121397080243851,-0.00022868502492208592,True,20,4,22,63.0,False,,
56,3884,116,False,False,1,9493.001427180201,3712.43994140625,-3925.580078125,95.69000244140625,3518.2000732421875,3701.400146484375,3200.10009765625,-3688.699951171875,3506.099853515625,-3177.9998779296875,1.0,-0.26617245934134176,-2.031148669435655,-2.419373579889413,4836773994170625710,shakz_m2855,14.0,3839.8798828125,-4136.7998046875,128.05999755859375,-3755.7998657226562,-1239.1999816894531,-3697.9998779296875,2242.7000427246094,273.8999938964844,-1427.5,255.0,0.0,,-0.6526226324423455,-0.31548182090052096,0.8075809293383027,True,229.93608600349833,True,26,6,22,,5417135860859824013,tricaespinhas,14.0,3348.8701171875,-4155.27001953125,17.010000228881836,8467.80029296875,-5183.4002685546875,2.3999999463558197,-0.0,-0.0,-2592.0999145507812,255.0,0.0,-0.009534521542658035,-2.52094052106824,-7.191588725171285e-05,True,,False,16,4,20,,enpitsu,76561198039309853,25.0,1986.43994140625,-4078.0400390625,17.049999237060547,7816.199951171875,10142.2998046875,2.5999999046325684,0.09999999776482582,0.5000000074505806,8.700000047683716,255.0,128.0,,-0.016722217550534702,2.226229091018556,-4.42342757341695e-05,True,0.0,False,18,16,False,,games5425898691,bf81d8692db,20.0,3659.02001953125,-1799.6099853515625,17.0,3349.2999267578125,13460.2001953125,3.3000001311302185,-0.0,0.7999999821186066,330.8000183105469,255.0,128.0,,-0.009573622457127074,1.7788334048120649,-0.0002170128835002471,True,22,4,24,125.0,False,,True
