,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost_collect,shot_taker_handbrake
0,173,0,False,True,0,5135.079674173529,1.159999966621399,83.9000015258789,103.80000305175781,-386.30001068115234,26299.7998046875,3343.2000732421875,5608.3001708984375,-399.50000762939453,-2094.499969482422,0.0,-0.006541851768082745,-0.08283431825884656,0.219426003331396,bf81d8692db,games5425898691,16.0,12.149999618530273,-203.42999267578125,76.63999938964844,181.00000381469727,22898.5009765625,2105.7000732421875,-5283.2000732421875,1501.1000061035156,-289.50000762939453,255.0,122.0,0.5302992875074807,1.4285139437617604,0.05594683116334887,True,0.0,False,3,False,4,,76561198039309853,enpitsu,25.0,0.23999999463558197,-3100.409912109375,17.049999237060547,839.1999816894531,14337.900390625,3.1999999284744263,0.0,-0.3999999910593033,-29.000000953674316,255.0,128.0,False,0.016771478999013836,1.5088264012587047,4.496414574723404e-05,True,False,False,53.0,False,False,,AKAGLOST,3831838903647592767,10.0,-11.789999961853027,1169.02001953125,46.150001525878906,-446.6999816894531,-15968.800048828125,3459.1000366210938,-5.400000214576721,-4.099999964237213,509.59999084472656,245.0,128.0,,0.009431259353542148,-1.578387636121942,0.000322789639101385,True,61.24167739704092,True,6,False,4,21.0,swaztekkerz_,1535991689101207966,8.0,-3123.219970703125,4407.31982421875,17.0,1261.3999938964844,12305.899658203125,2.3000000417232513,2.0999999344348907,0.5999999865889549,-3109.2001342773438,255.0,0.0,False,0.009677086723739872,1.2794994164258515,-5.4645641581535894e-05,True,239.33307518241222,True,4,4,False,,
1,179,0,False,False,1,5805.275390714562,-1.2999999523162842,-595.510009765625,171.5,-4534.2999267578125,21926.10107421875,8155.10009765625,-1695.5000305175781,585.4999923706055,367.2999954223633,1.0,-0.23656579235864797,0.41572241827782175,1.3967628782419643,3831838903647592767,AKAGLOST,10.0,22.770000457763672,-762.239990234375,111.47000122070312,958.1999969482422,12812.60009765625,1361.9999694824219,5387.5,158.59999656677246,-444.59999084472656,244.0,255.0,0.1356944342069864,1.4394815172205377,-0.01078270857122293,True,75.13790090366075,True,4,False,6,,1535991689101207966,swaztekkerz_,8.0,3040.159912109375,-4599.14990234375,17.0,-8114.4000244140625,-10350.10009765625,2.0000000298023224,-0.29999999329447746,-0.0,-2541.9000244140625,255.0,0.0,False,-0.009587304264872538,-0.804518815342776,5.1267867490918816e-05,True,4,False,220.470976086073,True,4,,enpitsu,76561198039309853,26.0,-15.050000190734863,2861.510009765625,17.049999237060547,-908.6000061035156,-14332.7001953125,3.1999999284744263,-0.0,0.29999999329447746,-2.199999988079071,255.0,128.0,False,-0.016771510808651545,-1.5071684848736981,3.106065178156754e-05,True,83.0,False,False,False,False,,games5425898691,bf81d8692db,16.0,-11.710000038146973,-313.92999267578125,88.94999694824219,27.899999618530273,-20568.00048828125,-167.39999771118164,5441.7999267578125,-651.9000244140625,-459.70001220703125,255.0,110.0,,-0.7993253179665317,1.8122094079424298,3.1167515768834115,True,0.0,False,4,3,False,,True
2,262,3,False,False,1,2153.0248348540354,-1222.989990234375,4758.68994140625,256.3900146484375,3110.2999877929688,22587.099609375,-3301.4999389648438,-5999.89990234375,-30.09999990463257,-10.099999904632568,1.0,-1.1060102248046586,-0.9905300985283433,-3.126135853372365,3831838903647592767,AKAGLOST,9.0,-1264.050048828125,4566.18994140625,262.2699890136719,-2224.499969482422,20091.99951171875,2675.1998901367188,596.8999862670898,965.4000091552734,-141.70000076293945,255.0,128.0,0.8415302900075506,1.768273685033994,1.895558230836706,False,0.0,False,6,False,8,,1535991689101207966,swaztekkerz_,8.0,327.760009765625,-1472.8499755859375,17.010000228881836,-6078.800048828125,17456.800537109375,2.7000001072883606,-0.0,-0.19999999552965164,-75.3000020980835,255.0,128.0,False,-0.009600339427342251,1.244872811351723,6.304142230936304e-05,True,6,False,233.0,False,6,,enpitsu,76561198039309853,25.0,-2856.169921875,4572.7998046875,65.22000122070312,-12945.2001953125,15464.7998046875,-1186.3999938964844,-30.499999523162842,3939.4000244140625,94.20000076293945,255.0,128.0,False,-0.7382249054207244,-0.006210758549734221,0.004675865672777026,True,7.0,False,False,False,False,,games5425898691,bf81d8692db,16.0,2702.0400390625,-1209.77001953125,83.44999694824219,12844.7998046875,16705.50048828125,-773.7999725341797,-3358.800048828125,2193.2000732421875,16.200000047683716,255.0,128.0,,1.044147636779067,2.156446692179992,0.008251656246489207,True,31.0,False,6,6,False,,False
3,320,5,False,False,1,2789.17505412456,-860.8099975585938,2973.639892578125,92.47000122070312,-5831.9000244140625,26814.89990234375,1822.1000671386719,-3820.7998657226562,-809.4999694824219,4554.700012207031,1.0,1.0238593320757345,1.3531344068114513,-0.12584158776238374,1535991689101207966,swaztekkerz_,8.0,-813.239990234375,2815.699951171875,144.2100067138672,3282.0999145507812,19165.799560546875,308.6000061035156,-3613.0999755859375,3871.099853515625,-1486.300048828125,255.0,32.0,-0.2747414970156281,1.2504577355449635,1.4751377715066527,True,203.0,False,7,False,8,,3831838903647592767,AKAGLOST,9.0,-1241.8199462890625,4299.14990234375,467.30999755859375,-365.8000183105469,-9018.200073242188,-158.59999656677246,5179.2999267578125,-885.8999633789062,1624.4999694824219,201.0,128.0,True,-0.29853966265089316,1.555822706768855,2.900649499113009,True,7,False,,False,10,,enpitsu,76561198039309853,25.0,-2110.7900390625,4259.33984375,17.049999237060547,17536.8994140625,4628.2000732421875,-1.4000000059604645,0.29999999329447746,0.5000000074505806,1.5999999642372131,0.0,128.0,False,-0.016764613904532547,2.8833560293696125,-2.653056923470959e-05,True,179.4464859885554,True,1,False,False,,games5425898691,bf81d8692db,17.0,3333.949951171875,3373.159912109375,16.989999771118164,-6833.0999755859375,21961.4990234375,2.7000001072883606,-0.0,-0.0,273.8999938964844,255.0,128.0,,-0.00960254699602166,1.2428028647853921,-0.0001277098113676936,True,151.3510965736963,True,6,6,False,,
4,439,9,False,False,0,9892.959222774616,2046.4300537109375,-4305.25,965.1599731445312,13105.30029296875,14304.599609375,-1343.5000610351562,873.0999755859375,823.6000061035156,3585.5999755859375,0.0,0.5414297875235858,-1.2065256195835965,-1.3329826181071838,bf81d8692db,games5425898691,17.0,1980.050048828125,-4446.02978515625,878.9400024414062,11356.700439453125,1925.8000183105469,2683.2998657226562,-4137.200012207031,109.79999542236328,3433.2000732421875,255.0,163.0,-0.7159238143912128,1.2024160242609805,-1.0258442654012465,True,124.12824956576024,True,6,False,8,,76561198039309853,enpitsu,25.0,108.44999694824219,-4360.4501953125,17.049999237060547,10424.49951171875,1868.0000305175781,3.1999999284744263,1.0999999940395355,0.0,53.80000114440918,255.0,128.0,False,0.016722932256062754,0.18400713419136908,-9.866231704161677e-05,True,2,False,198.0,False,2,,AKAGLOST,3831838903647592767,9.0,3773.570068359375,-226.52999877929688,17.020000457763672,8811.500244140625,-5348.4002685546875,2.0999999344348907,0.5000000074505806,-0.29999999329447746,-2968.9999389648438,200.0,0.0,False,0.009558333373968357,-0.731028184835973,5.614691880999468e-05,True,255.0,False,12,False,10,,swaztekkerz_,1535991689101207966,8.0,878.22998046875,-3469.43994140625,17.010000228881836,13016.600341796875,4840.4998779296875,2.5999999046325684,-1.4000000059604645,-0.3999999910593033,689.8000335693359,255.0,131.0,False,0.009571633339092951,0.364304892895776,0.00012285400158177184,True,203.0,False,8,8,False,,
5,479,11,False,False,1,5549.108766800859,-3892.389892578125,2335.72998046875,123.16999816894531,1224.8999786376953,26151.8994140625,6347.7001953125,4867.39990234375,-2320.7000732421875,2631.0000610351562,1.0,-0.24081857771626605,1.865347975242403,-1.1540706972415202,3831838903647592767,AKAGLOST,9.0,-3931.75,2157.110107421875,38.2400016784668,89.49999809265137,19855.999755859375,-37.00000047683716,-638.8999938964844,122.20000267028809,-1448.0999755859375,255.0,0.0,-0.02398860647041743,1.5904324529815574,0.40764254317220366,True,179.0,False,10,False,12,,1535991689101207966,swaztekkerz_,8.0,-2422.739990234375,2418.340087890625,17.010000228881836,-631.3999938964844,-14439.300537109375,2.8999999165534973,0.09999999776482582,0.3999999910593033,2088.5000610351562,255.0,255.0,False,-0.009582609914236637,-1.590845855692575,4.265803840186548e-05,True,8,False,214.0,False,8,,enpitsu,76561198039309853,25.0,-562.4500122070312,4308.47998046875,17.049999237060547,5260.2001953125,4728.500061035156,3.1999999284744263,0.9000000357627869,0.9000000357627869,603.8999938964844,0.0,128.0,False,-0.01691485554460204,-0.8195468536753049,-0.0002815459265718361,True,198.0,False,2,False,2,,games5425898691,bf81d8692db,17.0,-3590.139892578125,4041.159912109375,641.5599975585938,-11273.599853515625,-2955.10009765625,-6604.5001220703125,684.1000366210938,-231.5999984741211,296.8000030517578,255.0,128.0,,-0.932847292596886,2.489998231355019,0.8487075098598653,True,118.0,False,8,6,False,,False
6,530,12,False,True,1,2828.0649726669985,-1884.010009765625,4620.8701171875,96.91000366210938,13362.19970703125,3396.400146484375,3697.9998779296875,-1011.9999694824219,4768.999938964844,3497.39990234375,1.0,-0.9793355531048652,-1.936569618573568,2.8753063645782198,3831838903647592767,AKAGLOST,9.0,-2032.1700439453125,4571.75,89.25,7835.2001953125,9902.19970703125,-900.9999847412109,-2783.5000610351562,4171.199951171875,-2258.8999938964844,128.0,128.0,1.359426961133601,-1.032208989049873,2.8607929798362894,False,103.0,False,11,False,14,,1535991689101207966,swaztekkerz_,8.0,-601.0399780273438,2027.06005859375,17.010000228881836,12290.799560546875,9225.599975585938,2.800000011920929,-1.5999999642372131,-1.1999999731779099,1839.7000122070312,255.0,255.0,False,-0.0095921234463607,2.459576932964901,0.00021545676993474757,True,8,False,194.0,False,8,,enpitsu,76561198039309853,26.0,-626.0,4910.06982421875,77.87999725341797,-14502.900390625,975.0,4107.699890136719,0.09999999776482582,0.3999999910593033,-6.299999952316284,128.0,255.0,False,-0.016664303146763083,0.06904267248181181,1.2887843239597606e-05,True,110.0,False,4,False,2,,games5425898691,bf81d8692db,17.0,-3247.97998046875,4721.60986328125,114.01000213623047,12856.8994140625,11813.599853515625,-1102.699966430664,-511.50001525878906,-147.5,-144.0999984741211,255.0,72.0,,-0.05964401386079502,2.380007094250348,0.9335933905919318,True,20.887045055307357,True,8,6,False,,False
7,541,13,False,False,0,10142.595715497246,1370.5999755859375,-4746.08984375,193.80999755859375,18817.39990234375,16346.099853515625,1766.4999389648438,1854.4999694824219,-5605.10009765625,1068.8999938964844,0.0,0.3543519841367777,1.433171231159698,0.12142890039668715,76561198039309853,enpitsu,25.0,1151.510009765625,-4871.60009765625,190.94000244140625,16145.999755859375,7028.599853515625,2213.300018310547,-5465.7000732421875,-430.60001373291016,435.99998474121094,255.0,255.0,0.032660400520719196,0.11039209982956935,-0.5953411796268826,True,100.0,False,3,False,4,,bf81d8692db,games5425898691,17.0,2556.429931640625,-5100.0498046875,129.97000122070312,-19177.80029296875,-654.4999694824219,1786.6999816894531,-1617.7999877929688,-1573.0000305175781,-1285.0,255.0,15.0,,-0.07393838360093698,-3.1048220388164545,1.3664820569418155,True,6,False,8.0,False,8,,AKAGLOST,3831838903647592767,9.0,1698.72998046875,-4991.39990234375,32.97999954223633,-8140.3997802734375,-8999.400024414062,-2386.1000061035156,-190.10000228881836,-2587.3001098632812,-968.8999938964844,197.0,4.0,False,-0.123674632106301,-2.778286449715173,0.13740904901577217,False,103.0,False,14,False,12,,swaztekkerz_,1535991689101207966,8.0,172.91000366210938,-2496.429931640625,17.010000228881836,-11384.3994140625,-9272.60009765625,2.8999999165534973,-0.5999999865889549,-0.3999999910593033,-2017.7999877929688,255.0,0.0,False,0.00960107582464888,-2.514569765666801,-6.887030388172542e-05,True,194.0,False,8,8,False,,False
8,656,17,False,False,0,6828.584598691259,3481.1201171875,-101.22000122070312,219.38999938964844,-11665.10009765625,17457.60009765625,4934.599914550781,2999.2001342773438,1060.5999755859375,-528.1000137329102,0.0,-0.5709642487197463,1.0473942348637604,-1.5765967217237589,76561198039309853,enpitsu,25.0,3571.219970703125,-125.47000122070312,97.0999984741211,-3410.7998657226562,19269.100341796875,997.9000091552734,-4512.699890136719,-2951.6000366210938,1082.7999877929688,255.0,255.0,0.6470426905427991,1.7198244084183811,-0.18496493713615228,True,153.0,False,5,False,6,,bf81d8692db,games5425898691,17.0,3960.5,-70.58000183105469,49.36000061035156,7533.3001708984375,-14270.10009765625,4240.7000732421875,1057.9000091552734,-4070.7998657226562,-1913.8999938964844,255.0,0.0,,-0.2549198232060592,-1.115894423493358,0.465249586171179,True,8,False,53.0,False,10,,AKAGLOST,3831838903647592767,9.0,2589.010009765625,2313.43994140625,95.2699966430664,-367.5,22473.89892578125,-1665.5999755859375,-1822.2000122070312,-1200.999984741211,646.9000244140625,255.0,109.0,False,-0.10801825866347475,1.5416002784097669,0.4446728415975641,False,0.0,False,18,False,16,,swaztekkerz_,1535991689101207966,8.0,-390.95001220703125,3975.550048828125,17.010000228881836,7194.7998046875,18227.39990234375,2.5999999046325684,-0.7999999821186066,-2.0999999344348907,216.49999618530273,255.0,121.0,False,0.009587081166482858,1.2070136078563383,3.6420192185477304e-05,True,165.0,False,10,10,False,,
9,710,19,False,False,1,8508.758983947875,-1370.6400146484375,-3061.300048828125,196.64999389648438,-13049.300537109375,18123.199462890625,16817.099609375,4767.099914550781,3637.39990234375,207.70000457763672,1.0,-0.5777368567003405,-0.7804409832188949,2.873748218469083,1535991689101207966,swaztekkerz_,8.0,-1271.1099853515625,-3213.5400390625,80.0199966430664,-12340.6005859375,14165.6005859375,1057.7999877929688,-4601.700134277344,168.70000839233398,-3007.5,255.0,124.0,-0.16913168018291788,0.9042743104144187,0.042627453945570576,True,61.59225812522308,True,11,False,12,,3831838903647592767,AKAGLOST,9.0,-1465.780029296875,-4627.22998046875,17.010000228881836,12556.8994140625,11169.69970703125,2.800000011920929,-0.3999999910593033,-0.09999999776482582,1992.5,255.0,255.0,False,-0.009579057289168066,2.3446777953928266,3.4705137135586484e-05,True,16,False,232.0,False,18,,enpitsu,76561198039309853,25.0,-1773.5899658203125,-2828.330078125,79.12999725341797,22661.79931640625,-603.4000015258789,3882.60009765625,-2.8999999165534973,0.19999999552965164,899.3000030517578,128.0,0.0,,-0.016976957069632752,2.9601551678400346,-0.001603028783928286,True,64.0,False,8,False,7,,games5425898691,bf81d8692db,17.0,-3531.610107421875,2710.18994140625,17.0,-3258.2000732421875,13695.799560546875,3.8999998569488525,-0.3999999910593033,1.8000000715255737,-539.0999984741211,255.0,111.0,,-0.009585074462419034,1.3706353539180554,7.303123435834744e-05,True,83.0,False,10,8,False,,False
