,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_boost,shot_taker_boost_active,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_double_jump_active,team_mate_jump_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_dodge_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost_collect
0,177,0.0,False,False,1,5257.700357157436,33.779998779296875,-46.52000045776367,99.12000274658203,19861.800537109375,10349.49951171875,4879.4000244140625,1981.6000366210938,151.99999809265137,-5661.199951171875,1.0,-0.0399424256403553,0.0493615882979625,-0.213362519740368,76561198039309853,enpitsu,26.0,-45.65999984741211,-239.24000549316406,125.87000274658203,-4789.89990234375,22426.8994140625,159.20000076293945,-3429.1000366210938,-4007.9000854492188,1557.7999877929688,255.0,255.0,,-0.9976723745847815,2.0413908978447175,-1.28969298782585,True,1,31.0,False,False,2,,bf81d8692db,games5425898691,17.0,2896.0400390625,-4052.429931640625,17.010000228881836,15646.99951171875,-12543.299560546875,2.3000000417232513,0.7000000029802322,-0.5000000074505806,-1849.6000671386719,128.0,0.0,,-0.009640466794883295,-2.4061484401717985,-0.00011218804558427678,True,False,False,False,255.0,False,310.0,FaKeN_TV,76561198156904646,7.0,-56.09000015258789,233.02000427246094,121.25,-4493.800048828125,-22556.39892578125,101.40000343322754,2964.2001342773438,-4539.800109863281,-923.7000274658203,128.0,0.0,,-0.45110112780141104,-1.9704310058568713,0.9973094801693164,True,0.0,False,6,5,False,,vins9534,bd6645498cb,12.0,-0.0,5613.830078125,29.809999465942383,-0.0,8449.099731445312,-2027.5999450683594,-1619.2999267578125,0.5999999865889549,0.7999999821186066,255.0,,,-0.06951802627128985,-1.5708487640537638,-0.0001737594210900635,True,116.0,False,4,4,False,
1,330,5.0,False,False,0,9715.631265289774,-3598.85009765625,-4192.10009765625,156.1300048828125,-338.69998931884766,20516.10107421875,9182.999877929688,2939.2999267578125,2935.10009765625,-4329.5001220703125,0.0,-1.0538288961706115,-1.7003730756714526,-1.0421180978919817,bd6645498cb,vins9534,12.0,-3564.3798828125,-4347.0,69.0199966430664,-10874.89990234375,9916.900024414062,211.29999160766602,-790.6999969482422,-466.5999984741211,-1970.7000732421875,255.0,0.0,,0.0072237114236259085,2.3488393506490484,0.6799112270408186,True,4,151.65648180951342,True,False,4,,76561198156904646,FaKeN_TV,7.0,1356.9200439453125,-2967.570068359375,17.010000228881836,-8145.0,-11508.599853515625,2.0999999344348907,0.19999999552965164,0.29999999329447746,-137.39999771118164,255.0,103.0,,0.009596833568661957,-2.184174801915627,-4.6068483286233705e-05,True,6,False,6,255.0,False,,enpitsu,76561198039309853,27.0,-3758.080078125,-521.22998046875,17.059999465942383,-477.20001220703125,-12047.099609375,1.2999999523162842,0.0,-0.5000000074505806,4.000000059604645,255.0,128.0,False,0.016711013955821193,-1.6098245504557158,-4.379824659020775e-05,True,255.0,False,2,2,False,,games5425898691,bf81d8692db,17.0,-2874.510009765625,3515.10009765625,17.0,4012.0001220703125,-12460.50048828125,3.6000001430511475,-1.0999999940395355,2.5,-1307.1000671386719,255.0,0.0,,0.009576186428112268,-1.255572102199727,-0.00022394559699452695,True,214.0,False,False,False,False,
2,389,7.0,False,False,1,5870.939555102254,3683.97998046875,-26.729999542236328,604.4299926757812,14536.099853515625,22736.201171875,4695.0,522.9999923706055,-1686.6000366210938,-5734.1998291015625,1.0,0.9634172488866712,1.720689769860228,-1.3187185481827886,bf81d8692db,games5425898691,17.0,3589.820068359375,-282.57000732421875,511.3399963378906,6914.69970703125,20700.50048828125,3904.1000366210938,-1351.3999938964844,1161.2999725341797,-172.19999313354492,255.0,210.0,,0.3550732147309873,2.2447463121722815,0.20435555030876226,True,False,126.31818481158186,True,False,4,,76561198039309853,enpitsu,27.0,3745.659912109375,628.3099975585938,17.059999465942383,-439.7999954223633,2025.2000427246094,1.5999999642372131,-1.0000000149011612,0.5999999865889549,1033.1999969482422,255.0,255.0,False,-0.016571499593336075,1.5238018078808144,0.00018340819965395215,True,2,False,2,255.0,False,,FaKeN_TV,76561198156904646,7.0,1368.8399658203125,3536.5,17.010000228881836,13246.199951171875,3949.5999145507812,2.5,1.2999999523162842,0.19999999552965164,-2517.5999450683594,255.0,0.0,True,-0.009575669136568656,2.9369599174975023,-0.00024788253869028,True,255.0,False,6,6,False,,vins9534,bd6645498cb,14.0,3771.27001953125,1231.1600341796875,108.31999969482422,3260.5999755859375,-15651.199951171875,-153.59999656677246,21.500000953674316,5449.7998046875,740.9999847412109,255.0,128.0,,0.09381910708973225,-1.4316190968409026,2.104245187172655,True,172.0,False,6,5,False,
3,440,9.0,False,False,0,8611.65877537453,-2637.27001953125,-3293.780029296875,149.60000610351562,-708.3000183105469,-20913.00048828125,5408.2000732421875,2839.4000244140625,4507.300109863281,-2760.7000732421875,0.0,-1.0176591631759793,0.2795901068575127,-1.9911229241445862,76561198156904646,FaKeN_TV,7.0,-2581.56005859375,-3207.179931640625,17.010000228881836,-8691.699829101562,-5661.099853515625,2.3000000417232513,0.0,0.0,2383.9999389648438,255.0,255.0,False,0.00953339181929539,-2.51185803246784,1.2855908201790574e-05,True,6,215.0,False,False,6,,bd6645498cb,vins9534,14.0,-3028.260009765625,727.72998046875,17.020000457763672,12128.699951171875,-6029.5001220703125,0.7999999821186066,3.100000023841858,-1.5999999642372131,-1097.3999786376953,255.0,128.0,,0.009567998076444059,-0.5297952678700776,0.00013787345489818528,True,6,False,6,172.0,False,,enpitsu,76561198039309853,27.0,-1924.5899658203125,-2047.1500244140625,17.059999465942383,15982.7001953125,-3036.0000610351562,1.8000000715255737,0.0,0.0,2050.399932861328,255.0,128.0,False,0.016771270093197264,-0.12035417675456932,1.1011485092796813e-05,True,167.0,False,2,2,False,,games5425898691,bf81d8692db,17.0,-4053.360107421875,-2858.60009765625,159.72000122070312,-1368.800048828125,-14012.099609375,2978.2998657226562,-1091.1000061035156,-179.50000762939453,741.2999725341797,255.0,169.0,,-0.33377426579216807,-1.7156927631578147,-0.9696232834701827,True,116.0,False,4,False,False,
4,484,11.0,False,False,1,1831.205807116608,2425.669921875,4133.31005859375,227.83999633789062,-21467.80029296875,-7387.1002197265625,9613.200073242188,1103.0000305175781,5876.099853515625,-503.4000015258789,1.0,-1.34945405530588,2.1177706898299116,-3.0657460888624755,bf81d8692db,games5425898691,17.0,2528.419921875,4109.75,96.54000091552734,-18135.0,-7921.9000244140625,2357.7000427246094,155.39999961853027,-810.6999969482422,-976.3999938964844,255.0,255.0,,0.10554687106795235,0.005199481858474621,-0.022972208620784647,True,3,64.0,False,False,6,,76561198039309853,enpitsu,27.0,494.7699890136719,2520.969970703125,17.059999465942383,1486.7999267578125,4397.200012207031,1.1999999731779099,-0.19999999552965164,-0.7000000029802322,-2.5,255.0,0.0,False,-0.01686000167564116,1.8975076876390489,6.665476410205855e-05,True,2,False,2,167.0,False,,FaKeN_TV,76561198156904646,7.0,2366.330078125,4250.68994140625,17.0,-7432.5,-1408.3999633789062,3.6000001430511475,-0.0,-0.09999999776482582,2702.5,255.0,255.0,False,-0.009529536473755098,-0.271238316562803,3.172886105511914e-05,True,215.0,False,6,6,False,,vins9534,bd6645498cb,13.0,1075.1800537109375,1026.9100341796875,83.19999694824219,-13740.999755859375,13265.50048828125,-140.2999973297119,-3888.3999633789062,-3889.7000122070312,-9.100000262260437,255.0,128.0,,1.3126896297441315,-2.350033679420647,-3.1350607397359336,True,172.0,False,8,7,False,
5,645,17.0,False,False,0,7300.986126791949,3312.260009765625,-826.1500244140625,494.8500061035156,-429.90001678466797,31963.9990234375,-5525.3997802734375,-4495.299987792969,3204.8001098632812,-2349.600067138672,0.0,0.318130905144888,0.318198105265539,-1.4151408693918306,bd6645498cb,vins9534,13.0,3291.3701171875,-1033.260009765625,471.6000061035156,-4635.5999755859375,19390.50048828125,4350.299987792969,-1852.7999877929688,-2429.2999267578125,-2868.599853515625,255.0,203.0,,-0.4752381313754385,1.4438473066313986,0.05687395205248807,True,9,161.37723874533043,True,False,10,,76561198156904646,FaKeN_TV,7.0,2826.3798828125,-1034.5999755859375,17.0,-3871.099853515625,13557.80029296875,3.400000035762787,0.0,0.3999999910593033,8.500000238418579,255.0,128.0,,0.00959295537619084,1.8502584236621107,-6.0700852122288805e-05,True,6,False,6,148.0,False,,enpitsu,76561198039309853,27.0,3246.89990234375,925.280029296875,17.059999465942383,-7973.599853515625,619.0999984741211,2.0000000298023224,-1.5999999642372131,0.7999999821186066,-2359.499969482422,255.0,0.0,False,0.016715792912752207,3.059321287210345,-0.00015346396028072476,True,255.0,False,2,2,False,,games5425898691,bf81d8692db,17.0,2789.7099609375,4570.5498046875,17.010000228881836,3305.7000732421875,-1890.3999328613281,2.0999999344348907,1.5999999642372131,2.7000001072883606,0.0,255.0,128.0,,0.00964306932669798,2.622097161445774,1.0674316184067765e-05,True,255.0,False,8,6,False,
6,699,19.0,False,False,1,10587.143967893988,-3313.719970703125,-4574.2099609375,207.6199951171875,-1060.5999755859375,7024.000244140625,1828.0999755859375,1321.6000366210938,-274.4000053405762,-939.1000366210938,1.0,-0.06709610627295036,-1.61486656294412,-1.1152992130800796,bf81d8692db,games5425898691,17.0,-3291.9599609375,-4716.169921875,157.85000610351562,-18.99999976158142,-2804.4000244140625,-1430.2000427246094,1852.5,-1518.2000732421875,4951.000061035156,255.0,254.0,,-0.8828276421249039,3.1095558613793846,-0.7528612107491112,True,6,255.0,False,False,8,,76561198039309853,enpitsu,27.0,-2203.340087890625,-2963.780029296875,17.059999465942383,9658.699951171875,-10274.200439453125,1.1999999731779099,0.5000000074505806,-0.19999999552965164,1.5999999642372131,255.0,128.0,False,-0.01676028304561656,-2.325547925294751,-4.541980338573076e-05,True,2,False,2,226.0,False,,FaKeN_TV,76561198156904646,7.0,-1135.219970703125,-116.41999816894531,17.0,-2351.300048828125,-10766.600341796875,3.799999952316284,0.09999999776482582,0.09999999776482582,-2393.8999938964844,255.0,0.0,False,-0.009530483344620328,-1.295619796856807,2.056500192800046e-05,True,179.0,False,6,6,False,,vins9534,bd6645498cb,13.0,-2522.780029296875,-3105.81005859375,16.809999465942383,-2224.7999572753906,-20647.60009765625,46.19999885559082,21.500000953674316,6.499999761581421,-1811.7999267578125,255.0,1.0,,-0.008379542327230071,-1.408797897341981,0.00044499167998296517,True,154.0,False,10,10,False,
7,727,20.0,False,False,1,9992.140302009622,-3427.919921875,-3868.139892578125,112.95999908447266,-8054.89990234375,15172.60009765625,4334.4000244140625,-2557.5999450683594,755.4000091552734,-963.8999938964844,1.0,-1.0621167880534532,-0.7929241226738375,-0.9757222730258063,bf81d8692db,games5425898691,17.0,-3335.860107421875,-4006.5400390625,48.25,-5976.6998291015625,10323.199462890625,2997.0999145507812,1608.0000305175781,1088.3000183105469,508.49998474121094,255.0,128.0,,0.018455283645512313,0.9667537378349383,-0.0008351550539048661,True,6,224.0,False,False,10,,76561198039309853,enpitsu,27.0,-1820.0,-4049.590087890625,17.059999465942383,-9251.699829101562,-5426.7999267578125,2.199999988079071,0.09999999776482582,0.09999999776482582,-2611.4999389648438,255.0,0.0,False,-0.01671946797563273,-0.44238031294824265,8.253109116128123e-05,True,2,False,2,255.0,False,,FaKeN_TV,76561198156904646,7.0,-2026.3599853515625,-1139.8199462890625,17.0,-12109.89990234375,-11965.30029296875,3.3000001311302185,1.4000000059604645,1.4000000059604645,768.7000274658203,255.0,159.0,False,-0.009586232511169298,-0.8006745761958259,9.093253756655608e-05,True,172.0,False,6,6,False,,vins9534,bd6645498cb,13.0,-3866.10009765625,-4042.699951171875,78.47000122070312,-13851.800537109375,8376.300048828125,5664.000244140625,-2318.5000610351562,3124.5999145507812,-2750.2999877929688,255.0,0.0,,0.33451519036487687,0.5906281012717061,0.6567528180035346,True,154.0,False,10,10,False,
8,747,20.0,False,False,1,9304.275899507109,-4000.219970703125,-2771.800048828125,252.16000366210938,4737.0001220703125,10421.600341796875,-15.59999942779541,-1643.699951171875,147.7999973297119,5768.499755859375,1.0,0.5444639940392567,-0.35095456763112665,0.2632314779289478,bf81d8692db,games5425898691,17.0,-3924.030029296875,-3045.72998046875,82.11000061035156,-8785.30029296875,14374.89990234375,-139.60000038146973,-4289.89990234375,-3439.7000122070312,120.39999961853027,255.0,0.0,,1.4386897414545132,-2.412361941444608,3.0181310044145295,True,8,224.0,False,False,10,,76561198039309853,enpitsu,27.0,-2479.199951171875,-3753.7900390625,17.059999465942383,-2817.9000854492188,10322.900390625,2.0999999344348907,0.7999999821186066,-0.0,-2355.7000732421875,255.0,0.0,False,-0.01674709323316771,1.3543112399006383,-1.4320298036192585e-05,True,2,False,2,255.0,False,,FaKeN_TV,76561198156904646,7.0,-2987.2099609375,-1920.260009765625,17.0,-15449.69970703125,-3662.0999145507812,3.799999952316284,-0.0,-0.19999999552965164,-2756.7001342773438,255.0,11.0,False,-0.009582210430836994,-0.05697175813072869,-8.856857551102596e-05,True,172.0,False,6,6,False,,vins9534,bd6645498cb,13.0,-4048.89990234375,-2918.9599609375,143.80999755859375,1217.9000091552734,15656.199951171875,-2393.000030517578,323.69998931884766,-1237.699966430664,-256.5999984741211,255.0,128.0,,-0.14847877796847456,1.6333271642330573,1.0807190581931898,True,154.0,False,10,10,False,
9,749,20.0,False,False,0,5443.329915754999,3964.050048828125,2688.52001953125,258.6400146484375,-9518.599853515625,-21141.79931640625,5533.499755859375,-5339.89990234375,-2711.7001342773438,-362.5,0.0,-0.5714528578138057,0.6587101018143066,0.21809342050452832,bd6645498cb,vins9534,13.0,4045.7099609375,2798.2099609375,134.22000122070312,-825.6999969482422,-21644.7998046875,-199.20000076293945,-59.60000038146973,-1258.6000061035156,-1579.4000244140625,255.0,128.0,,0.10490737691222435,-1.775218724588053,1.1617019833809783,True,10,154.0,False,False,10,,76561198156904646,FaKeN_TV,7.0,3114.800048828125,1935.7900390625,17.0,15067.5,276.299991607666,3.799999952316284,0.5000000074505806,0.0,-2872.6998901367188,255.0,11.0,False,0.00958876557407132,-0.18016841569881017,-4.8206974235838506e-05,True,6,False,6,172.0,False,,enpitsu,76561198039309853,27.0,2491.929931640625,3683.110107421875,17.059999465942383,1186.9000244140625,-10779.200439453125,2.0999999344348907,0.0,-0.19999999552965164,-2376.300048828125,255.0,0.0,False,0.016708967948856582,-1.5122489883253702,-2.9755375475745377e-05,True,255.0,False,2,2,False,,games5425898691,bf81d8692db,17.0,3984.6201171875,2932.360107421875,96.20999908447266,6135.10009765625,-12897.7001953125,2923.5000610351562,2748.5000610351562,-2779.7000122070312,3868.900146484375,255.0,0.0,,-1.2654024211316188,-1.4651291306979257,0.9500697161607093,True,224.0,False,10,8,False,
