,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_jump_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost_collect
0,163,0.0,False,False,0,5209.471474808812,10.020000457763672,9.920000076293945,97.51000213623047,20649.19921875,18874.49951171875,8522.19970703125,3632.3001098632812,-3772.0999145507812,211.70000076293945,0.0,-0.031449332561433736,0.001299488089217624,0.03025484250457492,b5c2f8f3f9b,LOWELOABUSER,5.0,-129.75,-117.1500015258789,16.520000457763672,14659.200439453125,16711.099853515625,23.80000114440918,-172.90000915527344,-191.39999389648438,-1908.8999938964844,255.0,0.0,True,0.008944466997112448,0.8030593958318851,0.003932622113242458,True,4,4,False,0.0,False,,b65a7b5751b,banal AnAle,6.0,-2182.070068359375,-4181.93994140625,17.010000228881836,-18377.60009765625,440.0,2.0999999344348907,0.5000000074505806,-0.19999999552965164,-43.89999866485596,255.0,128.0,,0.00957786889783045,3.1118822309689063,6.812987275887278e-05,True,False,False,False,31.0,False,,enpitsu,76561198039309853,27,0.0,2255.949951171875,16.440000534057617,0.0,-15225.30029296875,101.80000305175781,-66.5999984741211,0.0,0.0,255.0,,,0.021026998051442668,-1.5707541668678404,8.073476156793728e-06,True,104.0,False,2,False,2,,games5425898691,bf81d8692db,19.0,187.3699951171875,738.5499877929688,21.979999542236328,-4251.400146484375,-18324.7998046875,2998.9999389648438,0.7999999821186066,2.3999999463558197,381.89998626708984,128.0,128.0,,0.009603891316922363,-1.7637698011726803,-0.00016302802319025995,True,0.0,False,False,False,3,
1,280,4.0,False,False,1,10278.690669789323,-1835.56005859375,-4769.08984375,135.22999572753906,-14291.800537109375,1711.1000061035156,7241.199951171875,-462.79998779296875,5657.9998779296875,-1942.1000671386719,1.0,-0.6152537070251116,2.2988528693359602,-1.7583007580749817,76561198039309853,enpitsu,27.0,-1635.219970703125,-4752.06982421875,17.049999237060547,-11518.699951171875,-3281.9000244140625,3.1999999284744263,2.5999999046325684,0.5999999865889549,-1463.5000610351562,255.0,0.0,,-0.016698041370176626,-0.2849594287027676,-0.0002588345406644342,True,2,2,False,82.0,False,,bf81d8692db,games5425898691,19.0,3578.97998046875,-418.54998779296875,16.989999771118164,-2531.7999267578125,-19683.800048828125,2.199999988079071,-0.0,-0.0,-396.50001525878906,255.0,128.0,,-0.009600741423510879,-1.4048826135916566,0.0001893144888556699,True,4,4,False,236.2600862595343,True,,banal AnAle,b65a7b5751b,5,-719.1500244140625,-1475.550048828125,17.010000228881836,-13444.599609375,1432.2999572753906,2.3000000417232513,-0.19999999552965164,-0.0,-2242.5,255.0,0.0,,-0.009565491836241578,0.17416731981333491,-3.9055864730132997e-05,True,255.0,False,4,False,4,,LOWELOABUSER,b5c2f8f3f9b,5.0,-4066.35009765625,-1533.760009765625,184.75,383.69998931884766,-9313.800048828125,-891.3999938964844,2116.300048828125,-374.70001220703125,897.3999786376953,213.0,255.0,,-0.1040444697807661,-1.5931569678941648,-1.2894958725972923,True,226.0,False,4,False,4,
2,325,5.0,False,False,0,4404.751394158963,3394.75,4144.35986328125,381.7200012207031,-23124.3994140625,15065.10009765625,700.1000213623047,300.49999237060547,-1403.5000610351562,5825.7000732421875,0.0,-0.17887180110088724,1.1288279049174637,-1.5014675655969216,b5c2f8f3f9b,LOWELOABUSER,5.0,3547.43994140625,4034.989990234375,327.07000732421875,-2622.9998779296875,16459.300537109375,1411.9000244140625,1449.1000366210938,-991.2000274658203,5142.5,128.0,255.0,False,-0.49434855922263715,1.9111039176839058,-0.8409571455507312,True,4,6,4,151.93527753635118,True,,b65a7b5751b,banal AnAle,5.0,1348.8399658203125,-497.8900146484375,17.010000228881836,-6552.7001953125,-11055.799560546875,2.7000001072883606,-0.29999999329447746,-0.09999999776482582,-3201.7999267578125,255.0,0.0,False,0.009584255541272608,-2.3334615242377734,-6.175528511842593e-05,True,4,4,False,255.0,False,,enpitsu,76561198039309853,27,3217.510009765625,4165.990234375,149.0399932861328,12180.400390625,-2931.199951171875,3744.5001220703125,-211.49999618530273,-1123.6000061035156,-850.9999847412109,128.0,128.0,,-0.3250671618480861,-0.440034137980241,0.03871858636916387,True,232.0,False,4,False,2,,games5425898691,bf81d8692db,19.0,-2975.7099609375,4102.85986328125,16.989999771118164,10355.30029296875,19840.0,4.699999988079071,0.09999999776482582,0.09999999776482582,-1726.7999267578125,255.0,0.0,,0.009596147607739507,1.0372070155141127,-0.00010758650790956981,True,255.0,False,4,False,4,
3,373,7.0,False,False,1,9357.314117802136,-536.27001953125,-4107.0498046875,185.94000244140625,-5663.900146484375,16428.800048828125,13004.100341796875,354.39998626708984,5908.499755859375,-981.6999816894531,1.0,0.04196179034705382,2.849258442682437,-0.13045456861717888,bf81d8692db,games5425898691,19.0,-414.17999267578125,-4191.35986328125,49.11000061035156,-20488.20068359375,9840.0,3522.39990234375,-223.50000381469727,-468.10001373291016,-320.0,255.0,73.0,,-0.02257206020481227,0.46009697463248467,-0.0001720243712728353,True,4,6,False,255.0,False,,76561198039309853,enpitsu,27.0,-4072.97998046875,-3184.179931640625,217.25999450683594,487.5,11059.3994140625,-2813.5000610351562,872.3999786376953,-1275.5999755859375,187.60000228881836,255.0,128.0,,-0.2481861002498016,1.6142345931343545,1.4062870152302203,True,4,2,False,232.0,False,,banal AnAle,b65a7b5751b,6,93.52999877929688,-736.1500244140625,17.010000228881836,13625.50048828125,-2769.5999145507812,2.3000000417232513,0.29999999329447746,-0.0,2192.7999877929688,255.0,255.0,False,-0.009584377998916907,-3.0085484050682205,-2.7549821415707595e-05,True,212.0,False,4,False,4,,LOWELOABUSER,b5c2f8f3f9b,5.0,-1249.9200439453125,-4036.25,48.16999816894531,17887.7001953125,14064.100341796875,3351.0000610351562,208.79999160766602,-286.5999984741211,-737.7999877929688,255.0,19.0,False,-0.0010547780441086691,2.5149283526198674,5.253783574460044e-05,True,5.5126191698095335,True,4,4,7,
4,473,11.0,False,False,1,4886.905702687157,-2454.0400390625,1582.0400390625,529.760009765625,7069.5001220703125,20675.70068359375,962.0999908447266,-189.0999984741211,4328.0999755859375,-85.0,1.0,-0.291970869484911,0.34210489099882113,-2.9927086734801387,bf81d8692db,games5425898691,19.0,-2545.35009765625,1440.8299560546875,374.239990234375,1793.0999755859375,19784.69970703125,-140.50000190734863,278.6000061035156,-3514.1000366210938,-4221.700134277344,255.0,128.0,,1.105057663850457,1.4290794133786804,1.3958239312584546,True,7,8,False,143.0,False,,76561198039309853,enpitsu,27.0,-3434.25,1402.1700439453125,17.049999237060547,7558.900146484375,6011.5997314453125,3.1999999284744263,-5.699999928474426,-5.699999928474426,-921.9999694824219,255.0,128.0,,-0.016745591358023997,2.4873483349851977,0.00016163475986300514,True,4,2,False,232.0,False,,banal AnAle,b65a7b5751b,6,-2927.2099609375,1277.5400390625,751.0900268554688,-16228.199462890625,1453.2000732421875,3147.39990234375,296.1000061035156,65.50000190734863,5487.0001220703125,255.0,0.0,False,0.3395354384920237,2.285989298986433,-1.887548603496635,True,83.0,False,6,False,4,,LOWELOABUSER,b5c2f8f3f9b,5.0,3474.1201171875,1602.06005859375,107.12000274658203,-3540.8999633789062,22535.10009765625,-154.7000026702881,-3758.9999389648438,-3968.900146484375,-605.4999923706055,128.0,128.0,False,0.21994043297353963,-2.826245909678514,-3.1254048462421595,False,0.0,False,7,4,10,
5,549,14.0,False,True,1,1898.5005254574749,-773.489990234375,4236.06005859375,132.2100067138672,20016.600341796875,15481.099853515625,-9164.299926757812,-5546.099853515625,2043.0000305175781,-1032.0999908447266,1.0,0.5158735120806848,0.7807907910956358,-0.5646632600031962,76561198039309853,enpitsu,27.0,-980.1400146484375,4020.449951171875,217.6999969482422,14465.50048828125,15023.00048828125,935.1000213623047,444.70001220703125,5466.300048828125,-413.49998474121094,255.0,0.0,,-0.4444982493540311,2.312138297775757,0.4966144960086306,True,3,6,False,204.0,False,,bf81d8692db,games5425898691,19.0,-1070.1700439453125,3966.889892578125,17.010000228881836,16833.1005859375,-5424.6002197265625,-0.19999999552965164,-0.29999999329447746,-0.0,31.099998950958252,255.0,142.0,,-0.009600802280984424,-2.829228719896631,3.37610110755576e-05,True,8,8,False,83.5134709701743,True,,banal AnAle,b65a7b5751b,6,-3401.8798828125,2687.93994140625,17.010000228881836,4217.60009765625,12875.6005859375,2.5,-0.7999999821186066,-0.0,2237.2999572753906,255.0,242.0,False,-0.009520860577961183,1.8196310167161156,1.6439420266867205e-05,True,114.0,False,6,False,4,,LOWELOABUSER,b5c2f8f3f9b,5.0,213.8000030517578,4610.2001953125,77.20999908447266,-21704.599609375,-6627.7001953125,3738.900146484375,-594.900016784668,-143.100004196167,-1443.0999755859375,255.0,25.0,True,-0.011704189385463222,-0.033794756492232035,0.00632187368763327,True,204.81805579636685,True,8,4,12,
6,555,14.0,False,False,0,9753.317754442767,420.4200134277344,-4524.06982421875,176.07000732421875,-6866.199951171875,2473.5000610351562,7108.0999755859375,2531.0000610351562,-2955.10009765625,4567.300109863281,0.0,-0.04744727208502907,-1.2062849458184266,0.8228601592513923,b5c2f8f3f9b,LOWELOABUSER,5.0,350.67999267578125,-4609.0498046875,139.35000610351562,22892.2998046875,-2218.000030517578,143.80000114440918,5449.7998046875,735.2999877929688,-89.20000076293945,255.0,0.0,True,0.24977956622326275,0.12265856957362505,1.5218884096254144,True,10,12,4,236.12481736367747,True,,b65a7b5751b,banal AnAle,6.0,3343.1298828125,-3024.4599609375,17.010000228881836,-1536.3999938964844,-13795.6005859375,2.0000000298023224,0.0,-1.0000000149011612,41.39999866485596,255.0,128.0,,0.009575342661278893,-1.6756208948697258,-9.741117470097327e-05,True,6,4,False,114.0,False,,enpitsu,76561198039309853,27,641.1099853515625,-4349.43994140625,223.08999633789062,-13455.899658203125,-12955.0,-157.10000038146973,-1252.6000213623047,-5353.699951171875,132.60000228881836,128.0,128.0,,0.44788149922175335,-1.2220511168624542,2.590643992970053,True,204.0,False,6,False,3,,games5425898691,bf81d8692db,19.0,626.8400268554688,-3873.110107421875,17.010000228881836,-18065.799560546875,1735.0,2.0999999344348907,-0.19999999552965164,0.0,364.3000030517578,255.0,153.0,,0.00958758038482534,3.0752821308658493,-0.00012907381886636862,True,86.0,False,8,False,8,
7,557,14.0,False,False,1,1383.4528620818535,-340.3299865722656,4519.169921875,228.00999450683594,23743.00048828125,8120.3997802734375,3508.900146484375,1778.6000061035156,-4200.199890136719,-3897.9998779296875,1.0,-0.02171086600250888,0.9795158806123737,0.9936645754896559,76561198039309853,enpitsu,27.0,-529.010009765625,4457.43994140625,221.7899932861328,13455.899658203125,12955.0,-154.7000026702881,1305.3999328613281,5342.7001953125,-35.0,128.0,128.0,,-0.06710695257778064,1.0811965929554657,3.0896139078700644,True,3,6,False,204.0,False,,bf81d8692db,games5425898691,19.0,-476.25,3865.590087890625,17.010000228881836,18053.199462890625,-164.3000030517578,2.199999988079071,1.5999999642372131,-0.0,1505.5000305175781,255.0,255.0,,-0.009585919614971499,3.1210750148313946,0.00011452985413991266,True,8,8,False,86.0,False,,banal AnAle,b65a7b5751b,6,-3330.72998046875,3140.1201171875,17.010000228881836,1465.2000427246094,13940.899658203125,2.0000000298023224,-0.0,0.9000000357627869,10.59999942779541,255.0,128.0,,-0.009583438324112544,1.6738491263159447,-8.170122445192868e-05,True,114.0,False,6,False,4,,LOWELOABUSER,b5c2f8f3f9b,5.0,-535.530029296875,4638.22998046875,136.57000732421875,-22353.20068359375,3628.2000732421875,-641.2000274658203,-5474.5001220703125,235.49999237060547,473.3000183105469,255.0,0.0,True,-0.1407836208318383,-0.24948002489003338,2.077206696883556,True,229.8763012629683,True,10,4,12,
8,691,19.0,False,False,1,4058.1085497842037,3699.340087890625,2205.800048828125,96.0199966430664,-1116.500015258789,-5517.39990234375,1930.2000427246094,4908.800048828125,-993.3000183105469,3303.900146484375,1.0,-0.033513832214090294,1.831148559234281,-0.8831458303469535,76561198039309853,enpitsu,27.0,3647.8701171875,2361.14990234375,17.030000686645508,4433.699951171875,-13650.899658203125,5.5000001192092896,-2.0000000298023224,5.799999833106995,-990.8999633789062,128.0,0.0,False,-0.01686778541883583,-1.8801534695866309,-7.255372644023981e-05,True,4,6,False,148.0,False,,bf81d8692db,games5425898691,19.0,4078.989990234375,-356.3500061035156,307.70001220703125,-3.1999999284744263,8749.400024414062,-1723.0000305175781,-1081.8000030517578,-0.7999999821186066,-1.0999999940395355,255.0,128.0,,-0.21173517937714234,1.5804387710158867,-1.5732003478956762,True,8,8,False,255.0,False,,banal AnAle,b65a7b5751b,6,3179.8798828125,3159.14990234375,17.010000228881836,5467.19970703125,-12964.69970703125,2.0999999344348907,-0.19999999552965164,0.9000000357627869,-187.60000228881836,255.0,128.0,,-0.009585358542601546,-1.9469377721696524,0.00015451665976186382,True,203.0,False,6,False,4,,LOWELOABUSER,b5c2f8f3f9b,5.0,1742.6700439453125,3969.02001953125,16.610000610351562,17306.800537109375,-11253.399658203125,78.00000190734863,-16.00000023841858,7.200000286102295,-2005.2999877929688,179.0,18.0,False,-0.009722581850390186,-2.4878829369000997,0.0010046966988229238,True,180.0,False,14,4,16,
9,716,20.0,False,False,1,5379.4618289681985,3961.739990234375,719.6099853515625,270.30999755859375,-119.79999542236328,3004.2001342773438,8606.500244140625,-178.50000381469727,-1129.000015258789,-2289.600067138672,1.0,-0.3125971489416623,2.504726530238411,0.9354197783837013,bf81d8692db,games5425898691,19.0,3966.669921875,595.1300048828125,124.94000244140625,-3534.4000244140625,610.4999923706055,2695.1998901367188,2967.6998901367188,-595.6000137329102,1205.2999877929688,255.0,121.0,,0.23328873942859593,1.7020883444204593,-0.7344387130412354,True,9,10,False,234.0,False,,76561198039309853,enpitsu,27.0,3301.18994140625,1479.81005859375,17.040000915527344,-8182.5,-9584.69970703125,3.799999952316284,0.3999999910593033,0.5000000074505806,-2.3000000417232513,255.0,128.0,False,-0.016732291385883398,-0.8638095416082157,5.526258253306138e-05,True,6,4,False,148.0,False,,banal AnAle,b65a7b5751b,6,3643.159912109375,1747.699951171875,17.010000228881836,4811.300048828125,-20390.400390625,-0.29999999329447746,-0.09999999776482582,0.7999999821186066,-6.1000001430511475,255.0,128.0,,-0.009595455329495298,-1.8017038371016743,4.518330517154514e-05,True,137.18038692525633,True,6,False,4,,LOWELOABUSER,b5c2f8f3f9b,5.0,1973.6300048828125,2574.989990234375,17.010000228881836,-11519.89990234375,-11067.5,2.7000001072883606,-0.7999999821186066,-0.3999999910593033,-3014.1000366210938,200.0,0.0,False,-0.009603392571148483,-0.5661207236863659,-4.394753460609071e-05,True,180.0,False,14,4,16,
