,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_dodge_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost_collect
33,2512,66,False,False,1,5434.609338437101,-3607.9599609375,2098.72998046875,438.6199951171875,13426.199951171875,18198.299560546875,2706.4999389648438,4470.7000732421875,-3452.5,2022.7999877929688,1.0,-0.6881280421684698,-1.7437804151653824,0.8989398288631469,b6a565a1f7b,xGoodKnightx,4.0,-3761.949951171875,1939.2099609375,324.25,8437.100219726562,17790.0,-1037.9000091552734,-5187.80029296875,1223.499984741211,-314.20000076293945,255.0,167.0,,0.6095344195807104,2.388338290722748,0.24256982241311087,True,196.52830953751842,True,12,False,9,,76561198349143306,Tamoshikutozi,6.0,-1211.0899658203125,-1130.050048828125,17.049999237060547,-4163.299865722656,22339.599609375,1.1999999731779099,0.19999999552965164,-0.09999999776482582,-0.09999999776482582,255.0,128.0,,-0.016793987705538305,1.3865584470301753,1.137984957378891e-05,True,193.6543139078284,True,20,16,False,,enpitsu,76561198039309853,26,-3818.64990234375,2021.219970703125,229.16000366210938,4931.000061035156,9845.800170898438,658.7999725341797,-767.2000122070312,4157.200012207031,-1179.3000030517578,128.0,0.0,False,-0.01767718105542401,1.4019883723329782,0.05205235409077033,True,191.0,False,8,7,False,,games5425898691,bf81d8692db,18.0,-2989.429931640625,3949.830078125,17.010000228881836,-11466.700439453125,7586.500244140625,2.3000000417232513,3.8999998569488525,-2.5999999046325684,-1213.3000183105469,255.0,0.0,,-0.009575347195457592,0.5918575699465423,-5.9873580397011844e-05,True,255.0,False,18,16,False,
34,2557,68,False,False,0,10329.088427482637,1420.530029296875,-4925.97021484375,139.94000244140625,-25416.99951171875,2716.199951171875,4751.9000244140625,5549.5001220703125,252.19999313354492,-2266.9000244140625,0.0,-0.2043590332105766,-2.230891775181747,2.8398946380335426,bf81d8692db,games5425898691,18.0,1542.300048828125,-5007.41015625,86.9800033569336,-21019.29931640625,3303.0999755859375,-446.19998931884766,1554.7999572753906,1152.3999786376953,5148.2000732421875,255.0,171.0,,0.42460987066113387,-2.4109111793420634,1.3730028653432982,True,188.0,False,20,False,17,,76561198039309853,enpitsu,26.0,2989.030029296875,-3615.840087890625,16.860000610351562,-7667.2998046875,-10414.7998046875,42.10000038146973,-7.900000214576721,-8.799999952316284,-268.99999618530273,255.0,0.0,False,0.01675700040737235,-2.228349834290304,-0.0005978467737167018,True,165.99880451028062,True,8,8,False,,xGoodKnightx,b6a565a1f7b,4,2133.14990234375,-4846.22998046875,15.729999542236328,-14778.399658203125,-7677.7001953125,208.29999923706055,176.20000839233398,66.79999828338623,-1928.0000305175781,255.0,0.0,,0.00858296966888245,-2.7660744219465103,0.008555361181447093,True,162.0,False,12,10,False,,Tamoshikutozi,76561198349143306,6.0,357.1499938964844,-2336.639892578125,17.049999237060547,-8260.399780273438,-13636.8994140625,2.800000011920929,4.000000059604645,4.799999892711639,1277.7999877929688,0.0,128.0,,0.017253445252337768,-2.0550670001456006,1.3943184176687134e-05,True,167.0,False,20,16,False,
35,2636,71,False,False,0,9333.844925706864,-3990.610107421875,-3665.909912109375,723.6300048828125,2134.2999267578125,8414.099731445312,4022.6998901367188,-318.4000015258789,-2811.7999267578125,5290.7000732421875,0.0,0.11242711021925611,0.7419988728813437,-1.4785209936598798,bf81d8692db,games5425898691,18.0,-4078.9599609375,-3660.25,537.4500122070312,-1592.7999877929688,20596.10107421875,10112.5,-20.299999713897705,727.3000335693359,-1937.4000549316406,255.0,128.0,,-0.46115513952011866,1.6351806552676664,1.5779558236975526,True,140.0,False,20,False,18,,76561198039309853,enpitsu,26.0,-2078.909912109375,-4631.8798828125,17.030000686645508,-17042.39990234375,6450.9002685546875,5.0,0.7000000029802322,0.0,-28.599998950958252,255.0,0.0,False,0.016793845722610307,2.7764243370733652,6.462816581179606e-05,True,143.0,False,8,8,False,,xGoodKnightx,b6a565a1f7b,4,-2425.280029296875,-1429.010009765625,16.989999771118164,-13601.099853515625,17335.799560546875,4.699999988079071,-0.9000000357627869,1.1999999731779099,1261.6000366210938,255.0,200.0,,0.009593005146510071,2.2513257046976194,0.0001993458772754957,True,192.0,False,12,10,False,,Tamoshikutozi,76561198349143306,6.0,-4079.260009765625,-1531.1400146484375,337.3500061035156,63.499999046325684,18319.100341796875,2229.2999267578125,-1919.4999694824219,-62.60000228881836,54.60000038146973,255.0,0.0,,-0.07647486201243314,1.5839215712932846,1.5732915072838871,True,112.0,False,20,16,False,
36,2686,73,False,False,0,7798.009849335934,-3615.469970703125,-2168.449951171875,405.19000244140625,5410.999755859375,25037.099609375,1003.7999725341797,-376.89998626708984,3816.300048828125,-2481.999969482422,0.0,0.9146751200815991,-1.1281829801937389,-1.5927407247892325,76561198039309853,enpitsu,26.0,-3674.449951171875,-2291.89990234375,288.8299865722656,-2392.4000549316406,22113.40087890625,1795.7000732421875,-400.0,3075.7998657226562,-2544.7000122070312,255.0,0.0,False,-0.8117440051046426,1.784213074070347,0.09542982845278833,True,175.0,False,10,False,9,,bf81d8692db,games5425898691,18.0,-4042.070068359375,-1347.6199951171875,133.3699951171875,3248.900146484375,-5422.60009765625,-5711.500244140625,34.000000953674316,-2874.89990234375,-444.0999984741211,255.0,128.0,,0.701415265230632,-0.9942192466561989,-0.8272210477846943,True,140.0,False,20,18,False,,xGoodKnightx,b6a565a1f7b,4,-3961.5,1224.780029296875,53.06999969482422,5142.0001220703125,7377.39990234375,-3038.0999755859375,-519.5999908447266,-2455.5999755859375,-1321.1000061035156,128.0,128.0,,0.3751241474775143,0.7957193584298047,0.40825477340534394,True,192.0,False,12,10,False,,Tamoshikutozi,76561198349143306,6.0,-3728.10009765625,2131.280029296875,16.979999542236328,4440.4998779296875,22567.099609375,14.40000057220459,-3.400000035762787,13.500000238418579,-2.5999999046325684,255.0,128.0,,0.016427178447415296,1.3762888007389213,-0.0007901130712274558,False,38.0,False,20,16,False,
37,2723,74,False,False,1,6461.039613482118,2900.22998046875,-1002.3200073242188,164.30999755859375,-6345.4998779296875,23251.4990234375,8491.199951171875,5563.0999755859375,-1472.7999877929688,1697.7000427246094,1.0,-0.18288196705921833,0.7081426064316209,-2.191398442623798,b6a565a1f7b,xGoodKnightx,4.0,2931.199951171875,-1230.93994140625,102.20999908447266,-5647.0001220703125,16098.900146484375,3142.2000122070312,-1951.6000366210938,871.9000244140625,-986.2999725341797,255.0,26.0,,-0.02218781622819589,1.0815945091611656,0.01551772906790498,True,160.66291601170775,True,14,False,11,,76561198349143306,Tamoshikutozi,6.0,2296.840087890625,-4104.85009765625,17.049999237060547,-15620.999755859375,6367.39990234375,2.8999999165534973,1.4000000059604645,-1.0000000149011612,-1490.2000427246094,128.0,0.0,False,-0.01679248886942506,0.4133739184211607,-0.00012005877307655749,True,255.0,False,20,16,False,,enpitsu,76561198039309853,26,4021.179931640625,-742.4000244140625,159.4600067138672,2527.4000549316406,-22461.298828125,-4254.5001220703125,1442.4000549316406,-3636.300048828125,394.70001220703125,255.0,0.0,,-0.7664416661528098,-0.5169084317656927,1.0475481543349459,True,175.0,False,10,10,False,,games5425898691,bf81d8692db,18.0,2784.6298828125,1465.1099853515625,17.020000457763672,-9822.5,-8492.19970703125,0.7999999821186066,1.1999999731779099,0.7000000029802322,-349.00001525878906,255.0,62.0,,-0.00954393195437741,-0.7190957477936936,-0.00010686936507290726,True,140.0,False,20,18,False,
38,2800,77,False,False,0,10118.56088598523,-1181.5899658203125,-4974.52978515625,218.00999450683594,6932.39990234375,13041.800537109375,5291.9000244140625,3720.8999633789062,-474.90001678466797,-4682.799987792969,0.0,0.3214827350787024,0.4811174752618636,1.8844685135481447,bf81d8692db,games5425898691,18.0,-1325.3399658203125,-4949.740234375,164.3699951171875,-8247.60009765625,-18895.50048828125,2185.5999755859375,2162.100067138672,-4859.5001220703125,1400.0,255.0,128.0,,0.33410834373034026,-1.67155334366695,0.7455288235736613,True,61.0,False,22,False,19,,76561198039309853,enpitsu,26.0,-2062.429931640625,-2073.570068359375,17.040000915527344,20762.39990234375,-2242.100067138672,4.099999964237213,-4.300000071525574,0.09999999776482582,1813.0000305175781,255.0,0.0,False,0.01677379221299733,-0.02648503524657075,-2.2513436199441672e-05,True,198.0,False,10,10,False,,xGoodKnightx,b6a565a1f7b,4,-2013.47998046875,-1879.02001953125,17.010000228881836,2884.89990234375,-7130.8001708984375,2.199999988079071,1.0000000149011612,-2.5999999046325684,1079.5999908447266,255.0,166.0,,0.00951520125289139,-1.2090313141142373,0.0001346708591350238,True,125.0,False,14,12,False,,Tamoshikutozi,76561198349143306,6.0,-792.0399780273438,-654.8900146484375,17.049999237060547,-2175.2999877929688,-11825.0,2.5999999046325684,-0.5000000074505806,0.09999999776482582,-0.19999999552965164,255.0,128.0,False,0.016770566674356557,-1.7527746359411076,2.130236219524538e-06,True,216.0,False,22,18,False,
39,2841,78,True,True,1,2122.1954041344993,189.0399932861328,3139.02001953125,272.94000244140625,6331.5997314453125,29474.599609375,-4963.999938964844,-5361.099853515625,917.6000213623047,-2532.899932861328,1.0,-0.7369808646085493,1.1431231577121046,-2.868987169034382,76561198349143306,Tamoshikutozi,6.0,126.1500015258789,2965.739990234375,264.30999755859375,-4318.399963378906,18120.799560546875,217.19999313354492,997.6000213623047,3712.6998901367188,-1663.0999755859375,255.0,0.0,False,0.37760390729512927,1.5005919665214604,0.22610452689811247,True,130.27473567121774,True,24,False,19,,b6a565a1f7b,xGoodKnightx,4.0,210.66000366210938,2637.800048828125,196.4499969482422,-21000.80078125,2560.4998779296875,3137.39990234375,-969.8000335693359,490.0,-916.3999938964844,255.0,128.0,,0.5465597140460753,0.43301475388863686,0.21074006961706201,True,63.0,False,16,12,False,,enpitsu,76561198039309853,26,134.07000732421875,3379.77001953125,215.58999633789062,-13123.499755859375,3369.89990234375,728.7999725341797,4779.800109863281,-708.0999755859375,-2627.0001220703125,128.0,128.0,False,0.5051285662634695,0.10183578902169596,-1.4196665848461434,True,162.0,False,12,11,False,,games5425898691,bf81d8692db,18.0,2404.080078125,4642.6298828125,16.90999984741211,-353.6000061035156,236.90000534057617,25.899999141693115,20.999999046325684,-29.200000762939453,598.6000061035156,255.0,255.0,,-0.00914344631830862,0.7429204541988459,0.002025284022583945,True,61.0,False,22,20,False,
40,3116,79,False,False,0,5209.915588875912,-78.44999694824219,-5.369999885559082,93.0999984741211,-18326.600341796875,-4591.099853515625,440.60001373291016,1150.0,-139.89999771118164,129.3000030517578,0.0,-0.0664112359613674,0.35710392310318195,0.2994991355527103,76561198039309853,enpitsu,26.0,12.300000190734863,-105.83000183105469,124.69000244140625,7030.999755859375,3617.39990234375,196.10000610351562,-3630.1998901367188,365.40000915527344,4115.4998779296875,255.0,255.0,,1.1251909390393964,-0.5998262138142453,-2.635889909780377,True,4.0,False,2,False,1,,bf81d8692db,games5425898691,18.0,2803.919921875,-4097.4501953125,17.010000228881836,17690.2001953125,-545.8000183105469,2.3000000417232513,-0.29999999329447746,0.09999999776482582,1942.2999572753906,255.0,255.0,,0.009576671455214965,0.03626118408637698,3.875745519289622e-05,True,255.0,False,False,False,False,,xGoodKnightx,b6a565a1f7b,4,95.31999969482422,183.02999877929688,64.16000366210938,-14806.400146484375,-17386.400146484375,2724.89990234375,1970.2000427246094,-2089.2999267578125,1143.3000183105469,255.0,73.0,,0.0796064176693754,-2.0381694366403544,0.010937293791209744,True,0.0,False,4,3,False,,Tamoshikutozi,76561198349143306,6.0,-67.6500015258789,4147.7900390625,17.049999237060547,1297.5,-8718.900146484375,2.7000001072883606,0.7999999821186066,0.0,0.0,255.0,128.0,,0.016593308743981895,-1.4230428659024115,4.038312649511657e-06,True,116.0,False,False,False,False,
41,3224,83,False,False,1,4959.975142344181,3975.830078125,1252.0699462890625,480.94000244140625,-7944.89990234375,14565.6005859375,6109.0997314453125,-2410.0999450683594,238.70000839233398,2661.7001342773438,1.0,1.0239573529682258,2.159444542338501,3.010175915409846,b6a565a1f7b,xGoodKnightx,4.0,4079.5400390625,1047.6199951171875,336.20001220703125,-93.10000419616699,10500.0,8783.699951171875,2107.4000549316406,102.5,21.500000953674316,255.0,78.0,,0.7694733084875336,1.577311727488884,-1.5773888831882674,True,242.3978236029225,True,4,False,4,,76561198349143306,Tamoshikutozi,6.0,3078.8798828125,-1205.8900146484375,17.049999237060547,-5804.2999267578125,19326.8994140625,2.5,-0.0,0.7000000029802322,0.0,255.0,,,-0.016796735919065216,1.2790241301884806,-6.139677067500616e-05,True,242.0,False,False,False,False,,enpitsu,76561198039309853,26,-4029.489990234375,1104.6300048828125,114.5,2234.7999572753906,20475.2001953125,-3211.300048828125,-246.8000030517578,-1261.2000274658203,231.00000381469727,255.0,,,-0.17228966265194676,1.6734289612111783,0.9404699648365954,True,242.3978236029225,True,4,4,False,,games5425898691,bf81d8692db,18.0,-664.02001953125,4984.7900390625,17.010000228881836,13469.200439453125,4038.9999389648438,2.199999988079071,-2.8999999165534973,-0.7999999821186066,-1278.3999633789062,255.0,0.0,,-0.009575042223405187,2.8562350648632084,-0.0001451045856988038,True,255.0,False,False,False,False,
42,3279,85,False,False,0,9344.35628451139,-2449.47998046875,-4074.320068359375,384.0799865722656,-27329.3994140625,13161.700439453125,487.09999084472656,2801.7001342773438,447.2999954223633,2178.300018310547,0.0,-0.4005142306095559,-1.3829596624118443,2.9230255328935715,bf81d8692db,games5425898691,19.0,-2249.159912109375,-4213.91015625,367.0899963378906,-20814.49951171875,9415.30029296875,2665.5999755859375,-3055.10009765625,-4522.699890136719,678.8999938964844,255.0,150.0,,0.290021850034181,2.5846204601051097,0.12756083055263562,True,175.2078794074315,True,4,False,3,,76561198039309853,enpitsu,26.0,2143.3798828125,-4672.16015625,17.059999465942383,-20566.10107421875,313.8999938964844,1.1999999731779099,0.7999999821186066,0.0,-67.60000228881836,255.0,128.0,,0.016774742291144906,3.118982333924967,8.550822321188913e-05,True,174.0,False,4,4,False,,xGoodKnightx,b6a565a1f7b,4,-2593.47998046875,-3959.27001953125,239.25999450683594,21118.701171875,-8846.400146484375,2176.4999389648438,-4301.7999267578125,3376.400146484375,-586.5999984741211,255.0,244.0,,-0.3924335932585322,-0.2721402927182912,0.48117911942731706,True,124.560576287649,True,6,5,False,,Tamoshikutozi,76561198349143306,6.0,-2616.780029296875,-685.780029296875,17.049999237060547,-2962.7999877929688,-5250.5999755859375,2.5999999046325684,-1.8000000715255737,-3.3000001311302185,-879.5999908447266,255.0,128.0,,0.016621148558683515,-2.113947421635673,0.00021870786528552743,True,242.0,False,False,False,False,
43,3340,87,False,False,1,3638.158069359912,2434.090087890625,1842.9599609375,525.75,-23957.2998046875,7050.999755859375,2738.800048828125,87.89999961853027,-564.900016784668,5972.60009765625,1.0,-0.06140414269550178,2.7151947822684632,-3.014193033317428,76561198349143306,Tamoshikutozi,6.0,2537.570068359375,1753.239990234375,426.20001220703125,-3684.4000244140625,6525.10009765625,3046.6000366210938,2002.8999328613281,-2937.6998901367188,4196.099853515625,255.0,255.0,,0.5928977406718522,0.9955046595643652,-1.46821316052569,True,173.08584964147178,True,4,4,False,,b6a565a1f7b,xGoodKnightx,4.0,-913.489990234375,4985.58984375,441.489990234375,-1683.0000305175781,-6169.2999267578125,7665.3997802734375,1522.7999877929688,18.899999856948853,-1703.3999633789062,255.0,128.0,,0.7266877949079057,-1.1836939393015593,-1.8893635885982065,True,23.861367671720444,True,6,6,False,,enpitsu,76561198039309853,26,1301.0999755859375,2886.02001953125,17.059999465942383,5902.80029296875,-9245.800170898438,1.2999999523162842,0.29999999329447746,-0.3999999910593033,161.90000534057617,0.0,128.0,,-0.017319022262253254,-2.1588745830241116,-0.00012047419688253486,True,167.0,False,4,4,False,,games5425898691,bf81d8692db,19.0,4070.580078125,3692.780029296875,247.55999755859375,-809.4999694824219,7544.89990234375,-3188.699951171875,-2519.600067138672,560.9000015258789,811.5000152587891,255.0,255.0,,-0.3869151610096229,1.4424132886329768,-1.4935262945638836,True,162.0,False,4,4,False,
44,3470,92,False,False,0,10256.093710554653,3680.929931640625,-4038.18994140625,1115.7099609375,8054.0997314453125,24388.701171875,-3801.400146484375,-4132.699890136719,4271.7999267578125,-819.4000244140625,0.0,0.43729258235462165,0.8452856921664473,2.701232887854057,bf81d8692db,games5425898691,18.0,3593.760009765625,-4178.10009765625,1167.489990234375,4993.599853515625,18189.599609375,6576.199951171875,-1340.0999450683594,-3235.4000854492188,-4240.899963378906,255.0,254.0,,0.11328941897680309,0.313377718417018,-2.132210180898812,True,241.0,False,8,False,7,,76561198039309853,enpitsu,26.0,1483.010009765625,-5102.93994140625,363.79998779296875,-9216.400146484375,3.6000001430511475,-4360.7000732421875,0.0,-2355.500030517578,0.09999999776482582,255.0,0.0,False,0.4531514614150192,-3.123018960862564,1.578954769686129,True,136.0,False,4,4,False,,xGoodKnightx,b6a565a1f7b,4,2822.64990234375,3091.780029296875,17.010000228881836,4740.899963378906,22340.6005859375,2.0999999344348907,0.5000000074505806,0.0,0.0,255.0,128.0,,0.009641325812823705,1.3616771314449636,-1.451119928035725e-05,True,0.0,False,8,10,False,,Tamoshikutozi,76561198349143306,6.0,-89.63999938964844,-741.3599853515625,17.049999237060547,-265.49999237060547,13460.0,3.400000035762787,0.0,0.0,-3025.5999755859375,255.0,0.0,False,0.01677019968606667,1.3765480999733417,-0.0001008118069264368,True,167.0,False,4,False,4,
45,3528,94,False,False,1,6582.384812602681,-3300.9599609375,69.16999816894531,389.0899963378906,-3635.8999633789062,8962.80029296875,8593.900146484375,2663.900146484375,2720.4998779296875,-4636.9000244140625,1.0,-0.7285097507765412,-3.0017955397982012,-2.720064376874766,76561198349143306,Tamoshikutozi,6.0,-3187.179931640625,-60.06999969482422,272.3900146484375,-22860.70068359375,-1888.9999389648438,1569.6000671386719,-3082.3001098632812,1389.7000122070312,1054.4000244140625,128.0,0.0,,0.5019458917144807,0.36875402733056334,-0.11719559200385742,True,44.0,False,6,4,False,,b6a565a1f7b,xGoodKnightx,4.0,-2565.050048828125,-3865.489990234375,17.010000228881836,-3540.4000854492188,14038.1005859375,0.0,-0.3999999910593033,0.19999999552965164,0.0,255.0,128.0,,-0.009574782299327199,1.3237255494304798,-2.582773335687177e-05,True,213.12937632683781,True,8,10,False,,enpitsu,76561198039309853,26,-2860.8701171875,4333.43017578125,17.040000915527344,-7552.0001220703125,-10651.199951171875,5.0,0.09999999776482582,0.7999999821186066,2982.9998779296875,255.0,128.0,False,-0.016752602861162303,-1.1214470888181312,-4.847719439658186e-05,True,63.0,False,4,4,False,,games5425898691,bf81d8692db,18.0,-3903.360107421875,568.7899780273438,21.309999465942383,14839.7998046875,-14867.39990234375,-4401.099853515625,1113.6000061035156,-5361.199951171875,-517.0000076293945,255.0,105.0,,-0.1719095322620255,-2.3872458014874374,-0.18426307858283908,True,164.0,False,8,8,False,
46,3598,97,False,False,0,8745.008531112067,3934.2099609375,-2150.010009765625,484.80999755859375,16232.5,4831.199951171875,11628.800048828125,3687.7999877929688,-3608.0999755859375,-3062.7999877929688,0.0,0.03499475399089029,-1.3386412976684046,-0.37378797080189474,76561198039309853,enpitsu,26.0,3841.2099609375,-2185.320068359375,302.7900085449219,11817.39990234375,11148.399658203125,3542.5,-2817.39990234375,4435.299987792969,1624.6000671386719,255.0,128.0,False,-0.831310567446153,0.22019783935550874,0.5669687925590132,True,217.0,False,6,False,5,,bf81d8692db,games5425898691,18.0,428.760009765625,-1303.18994140625,56.380001068115234,-12328.399658203125,-16536.99951171875,-2036.7999267578125,1978.8999938964844,-928.7999725341797,31.400001049041748,255.0,128.0,,-0.4272208935543861,-2.016582474153652,0.016064498679237996,True,255.0,False,10,10,False,,xGoodKnightx,b6a565a1f7b,4,3473.3701171875,945.6699829101562,17.010000228881836,-4717.5,-5570.5999755859375,2.5999999046325684,0.5000000074505806,-1.0000000149011612,-1780.2999877929688,0.0,0.0,,0.009863317711742455,-2.324733254073189,4.1979850444699484e-05,True,176.0,False,8,10,False,,Tamoshikutozi,76561198349143306,6.0,4049.300048828125,-1800.8199462890625,344.32000732421875,-3687.0001220703125,-15036.400146484375,-1934.4999694824219,1644.1999816894531,0.7000000029802322,0.3999999910593033,128.0,128.0,,0.2713110137001301,-1.553337959867777,1.5754244499437033,True,0.0,False,8,False,4,
47,3660,99,False,False,1,4814.1906283333465,-1917.9000244140625,1233.800048828125,510.3299865722656,17735.400390625,19803.800048828125,1025.4000091552734,23.19999933242798,-1493.8999938964844,-5810.9002685546875,1.0,-0.3567886722396775,2.0878421494063324,-0.8092827515907265,b6a565a1f7b,xGoodKnightx,4.0,-1996.06005859375,1052.8599853515625,482.80999755859375,8510.800170898438,16636.600341796875,1535.2999877929688,-1250.5000305175781,5255.10009765625,-1034.1000366210938,128.0,10.0,,-0.6998076299822802,1.648019670945157,1.0875930015160946,True,70.27826243062174,True,10,4,10,,76561198349143306,Tamoshikutozi,6.0,-1479.8299560546875,3895.0,17.059999465942383,10551.800537109375,-9370.999755859375,-0.7999999821186066,0.09999999776482582,-0.0,-2220.2000427246094,255.0,0.0,,-0.016758572780041822,-2.350952203025703,-3.089449987177319e-05,True,27.861316183561918,True,8,4,4,,enpitsu,76561198039309853,26,-3504.6298828125,928.2899780273438,17.059999465942383,8254.000244140625,5262.8997802734375,2.199999988079071,-2.199999988079071,-0.19999999552965164,2431.1000061035156,255.0,255.0,False,-0.016650910087317283,2.5278897325756287,0.00012046495759261996,True,217.0,False,6,6,False,,games5425898691,bf81d8692db,18.0,-1288.0699462890625,4702.08984375,17.010000228881836,8880.700073242188,11172.7001953125,2.3000000417232513,-0.19999999552965164,-0.0,-2049.4000244140625,128.0,0.0,,-0.00962033922208329,2.308079770308444,5.050253157319907e-06,True,255.0,False,10,10,False,
48,3701,100,False,False,0,9164.83446756081,-607.739990234375,-4020.300048828125,170.36000061035156,-17497.7001953125,8903.699951171875,11158.00048828125,5075.199890136719,-252.00000762939453,-3190.4000854492188,0.0,-0.18983066765889053,2.055692159842284,-1.8440613279155527,bf81d8692db,games5425898691,18.0,-511.010009765625,-4170.56005859375,86.55999755859375,-19793.199462890625,8694.400024414062,2409.4000244140625,673.7999725341797,-5448.900146484375,323.1999969482422,255.0,145.0,,0.5678740293740809,2.576733593516306,-0.3868177386922083,True,202.0,False,12,False,11,,76561198039309853,enpitsu,26.0,3760.239990234375,-2890.8798828125,17.059999465942383,-1757.1000671386719,-20565.80078125,-4.1999998688697815,0.0,1.5000000596046448,-424.1999816894531,255.0,0.0,False,0.01678849553480958,-1.6928873506769475,0.0002962939318965033,True,155.0,False,6,6,False,,xGoodKnightx,b6a565a1f7b,4,1498.8499755859375,-3228.31005859375,17.010000228881836,-1571.7999267578125,-13081.700439453125,0.29999999329447746,-0.19999999552965164,-0.7999999821186066,-2368.000030517578,255.0,0.0,False,0.009586741665365307,-1.7640627280739647,-2.480047647512752e-05,True,21.457608663907617,True,10,10,4,,Tamoshikutozi,76561198349143306,6.0,-478.57000732421875,-1401.1199951171875,15.930000305175781,-14591.300048828125,16856.600341796875,158.00000190734863,66.5999984741211,30.299999713897705,1674.7999572753906,255.0,255.0,,0.021195818944619214,2.3218890777164645,0.0015497000842340824,False,0.0,False,10,6,4,
49,3799,104,False,False,0,6814.166063042507,-2567.68994140625,-1465.9300537109375,117.51000213623047,-11707.60009765625,18079.49951171875,8672.80029296875,-1256.9999694824219,5026.199951171875,3025.8999633789062,0.0,0.2264461265493193,-1.501879902664617,2.9613573148515426,bf81d8692db,games5425898691,18.0,-2408.110107421875,-1670.3699951171875,17.020000457763672,-3151.400146484375,16840.2001953125,-1.8000000715255737,0.19999999552965164,0.0,1929.4999694824219,255.0,255.0,,0.009599431553801616,1.8174295509673712,2.126067083473443e-05,True,139.34299367473972,True,12,False,12,,76561198039309853,enpitsu,26.0,-317.7200012207031,-5461.14990234375,21.25,-79.80000019073486,-18.799999952316284,5.199999809265137,-0.3999999910593033,0.19999999552965164,-0.5000000074505806,128.0,,,0.05493288853530824,1.8259945541410152,0.009919576575555106,True,155.0,False,6,6,False,,xGoodKnightx,b6a565a1f7b,4,-3403.27001953125,-1852.010009765625,16.989999771118164,-1949.6000671386719,22652.19970703125,4.4999998807907104,0.0,0.0,14.800000190734863,255.0,128.0,,0.009607652533330017,1.6585243139881445,-1.359544567849847e-05,True,231.0,False,12,12,4,,Tamoshikutozi,76561198349143306,6.0,-2930.5400390625,2255.0,17.049999237060547,-1947.5,15918.199462890625,2.8999999165534973,0.5999999865889549,-4.300000071525574,-839.4999694824219,255.0,0.0,True,0.016774029948937556,1.7066335304834892,-0.00028140614019083886,True,210.0,False,10,6,4,
