,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_dodge_active,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_ball_cam,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_jump_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_dodge_active,opp_1_double_jump_active,opp_1_boost,opp_1_boost_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_jump_active,opp_2_double_jump_active,opp_2_boost,opp_2_boost_active,opp_2_dodge_active,opp_2_boost_collect,opp_1_handbrake
42,3091,87.0,False,False,0,3677.4232235255454,-3557.860107421875,2602.68994140625,119.69999694824219,-9095.2001953125,8794.500122070312,4365.899963378906,4418.900146484375,-152.89999961853027,-2791.4999389648438,0.0,0.2879421087721681,-2.6583350518388884,2.3041771119228964,76561198296230196,DAIIIN_BRUDDA,12.0,-3463.1298828125,2438.2099609375,66.52999877929688,-9527.5,4134.5001220703125,3091.400146484375,-2083.2000732421875,664.0000152587891,-3260.10009765625,240.0,0.0,False,0.005380544001274856,3.0153058643801813,0.017298464465694857,9,112.0,False,10,False,True,,3606374444338577798,xGoDPlaYer_HD,6.0,-1652.3299560546875,1526.8900146484375,17.059999465942383,2488.5000610351562,-13702.099609375,1.8000000715255737,0.09999999776482582,-1.4000000059604645,-1963.800048828125,255.0,0.0,False,0.016751689544604383,-1.4258826322987017,-0.0001992690959928491,True,6,6,False,29.0,False,,games5425898691,bf81d8692db,24,-3817.1201171875,3111.14990234375,17.1299991607666,-3319.2999267578125,-17052.19970703125,65.0,-189.20000076293945,264.20000076293945,644.5999908447266,255.0,197.0,0.004695041001592752,-1.750840247385687,-0.00450681744897996,True,6,6,False,189.14154845155696,True,,enpitsu,76561198039309853,26.0,-1416.6099853515625,1654.8699951171875,17.030000686645508,3241.6000366210938,-1398.6000061035156,5.299999713897705,-2.8999999165534973,-1.5999999642372131,-855.1999664306641,128.0,128.0,False,0.017003997561007646,-2.561195472524621,-0.00020895005173831847,True,2,False,181.0,False,2,,
43,3168,90.0,False,False,1,9340.12406598312,3073.639892578125,-3942.719970703125,114.13999938964844,5895.5999755859375,9403.400268554688,5242.5,1096.9999694824219,-3998.2000732421875,4337.0001220703125,1.0,0.2554502521590851,-2.3572820864207222,1.5692374248318337,76561198039309853,enpitsu,26.0,3024.360107421875,-4051.570068359375,16.329999923706055,14951.700439453125,-81.00000381469727,-93.90000343322754,-15.0,15.299999713897705,1958.699951171875,0.0,255.0,,-0.026397479996779206,3.061085468947155,-0.011253511681434715,2,255.0,False,2,False,True,,bf81d8692db,games5425898691,24.0,3490.6298828125,44.88999938964844,17.020000457763672,-11797.60009765625,2958.900146484375,1.4000000059604645,1.5999999642372131,-0.7000000029802322,2351.199951171875,255.0,255.0,,-0.009547688804350259,0.18091524939635462,9.277864470075637e-05,True,8,8,False,255.0,False,,DAIIIN_BRUDDA,76561198296230196,12,3638.0400390625,217.8300018310547,18.309999465942383,-3600.1998901367188,-11244.89990234375,2.0000000298023224,-0.3999999910593033,-2.5,-1810.7000732421875,255.0,0.0,-0.016986816462744695,-1.2613689894663231,-0.0004022543158728777,True,10,10,False,57.3958536142944,True,,xGoDPlaYer_HD,3606374444338577798,5.0,4062.419921875,-1503.3599853515625,167.85000610351562,3993.800048828125,-6634.7998046875,9042.2998046875,2014.6000671386719,-5078.500061035156,-631.5999984741211,255.0,0.0,False,0.9079498425377664,-2.054764124510256,0.9738413386628344,True,6,False,29.0,False,6,,
44,3199,91.0,False,False,0,3576.5621730800713,-3693.090087890625,2911.080078125,284.0299987792969,23262.2998046875,9386.500244140625,306.70000076293945,2545.2999877929688,-851.9000244140625,-5366.099853515625,0.0,-0.4895161901500476,2.523514855140653,1.795370692297961,3606374444338577798,xGoDPlaYer_HD,5.0,-3857.3798828125,2814.260009765625,239.44000244140625,9917.7001953125,17134.3994140625,-4574.4000244140625,-52.39999771118164,91.5999984741211,1603.3000183105469,255.0,91.0,False,-0.1276347157119348,1.105247583133297,1.3794296797579833,7,16.48691620365266,True,8,False,True,,76561198296230196,DAIIIN_BRUDDA,11.0,-2583.580078125,-236.63999938964844,18.31999969482422,3575.8999633789062,-14093.800048828125,0.7000000029802322,0.29999999329447746,0.0,-2197.7999877929688,255.0,0.0,,0.017040003906168482,-1.3948230738725667,1.7305277705795474e-05,False,10,10,False,30.863630148672293,True,,games5425898691,bf81d8692db,24,-2184.469970703125,855.530029296875,17.020000457763672,13854.89990234375,11978.499755859375,-1.899999976158142,-1.0000000149011612,-0.7999999821186066,-759.1000366210938,255.0,47.0,0.009604235969698114,0.682461883051913,0.00011886603587394917,True,8,8,False,203.66192680789575,True,,enpitsu,76561198039309853,26.0,-3559.320068359375,3584.830078125,17.049999237060547,-954.8000335693359,-9124.89990234375,-0.7000000029802322,0.19999999552965164,1.2999999523162842,2401.1000061035156,255.0,128.0,,0.016672575703495975,-1.6533100606249,7.53516317665326e-05,True,4,False,234.0,False,2,,
45,3271,93.0,False,False,1,10444.623854755524,-1605.760009765625,-5000.580078125,109.69999694824219,-22701.0009765625,-7147.8997802734375,5097.900085449219,842.6000213623047,-5626.5997314453125,-1905.2999877929688,1.0,-0.7656382335665135,1.8691554087797553,-3.1373136666379025,bf81d8692db,games5425898691,24.0,-1433.9100341796875,-4988.259765625,22.09000015258789,-18222.60009765625,-12645.0,2418.000030517578,-5405.7000732421875,835.5000305175781,-574.0000152587891,255.0,0.0,,0.15392148357392005,-0.6350560964062146,0.11997342826756775,8,80.08110100992266,True,8,False,True,,76561198039309853,enpitsu,26.0,1756.8900146484375,-251.86000061035156,17.049999237060547,-14027.900390625,1405.0,2.5,-0.7999999821186066,-0.0,29.500000476837158,255.0,0.0,,-0.016755910207564992,0.0961172783691407,-7.674056151771777e-05,True,4,4,False,223.0,False,,DAIIIN_BRUDDA,76561198296230196,11,2539.9599609375,4455.25,83.25,-16600.6005859375,-2825.4998779296875,2703.699951171875,2811.6000366210938,-4647.300109863281,864.1000366210938,239.0,128.0,-0.3808112901350305,-0.4933262777460376,-0.006920693881459055,True,14,13,False,255.0,False,,xGoDPlaYer_HD,3606374444338577798,5.0,1901.6099853515625,-4142.91015625,17.049999237060547,-12382.2998046875,4897.699890136719,2.5999999046325684,-0.5999999865889549,-0.0,0.0,255.0,128.0,False,-0.016713602840381474,0.3766524641379342,-4.944797566191564e-05,True,8,False,44.0,False,8,,False
46,3296,94.0,False,False,1,10672.891429710084,-3199.320068359375,-4715.91015625,495.54998779296875,-8027.0001220703125,19629.89990234375,-5291.7999267578125,-1318.800048828125,-5686.5997314453125,1386.6000366210938,1.0,-0.9814319431613817,-1.6424310150024766,0.5752302626089048,bf81d8692db,games5425898691,24.0,-3216.510009765625,-4829.6201171875,627.5700073242188,-15945.999755859375,15295.799560546875,-3505.4998779296875,534.900016784668,-1890.2000427246094,-1193.8999938964844,255.0,28.0,,-0.2239008966668451,0.7944791814834791,1.5546320534062783,8,20.320860075694256,True,8,False,True,,76561198039309853,enpitsu,26.0,558.8400268554688,-372.69000244140625,17.049999237060547,-9054.500122070312,-9779.299926757812,2.5,-1.1999999731779099,-1.1999999731779099,241.00000381469727,255.0,128.0,False,-0.016749937982752566,-0.8507103270388142,-0.00022401943918979453,True,4,4,False,254.0,False,,DAIIIN_BRUDDA,76561198296230196,11,1046.5899658203125,4204.14990234375,71.44999694824219,-16625.50048828125,-2769.5999145507812,-1926.300048828125,921.2999725341797,-2320.2000427246094,-544.7999954223633,223.0,0.0,0.409401411398215,-0.4089764476249827,0.20353022971066137,True,14,14,False,255.0,False,,xGoDPlaYer_HD,3606374444338577798,5.0,561.5800170898438,-3288.429931640625,100.4000015258789,-19507.19970703125,12061.99951171875,-164.3000030517578,-978.4999847412109,-5384.6002197265625,545.6000137329102,255.0,128.0,False,-0.5239881509831926,2.676303237338228,-2.8793667687338353,False,10,False,5.0,False,9,,False
47,3326,95.0,False,False,1,9389.02976718044,-3994.699951171875,-2874.669921875,283.3399963378906,4029.4000244140625,10298.00048828125,2495.5999755859375,-2748.5000610351562,-1238.7000274658203,5187.60009765625,1.0,-0.9585066286311513,-1.0276998350384827,1.6251838006434993,bf81d8692db,games5425898691,24.0,-3926.77001953125,-2932.2900390625,103.33000183105469,-1670.2999877929688,21855.2001953125,1909.4000244140625,-4193.999938964844,-3528.5000610351562,-457.09999084472656,255.0,194.0,,-0.9772350154627536,2.028135694147693,-0.7793011140018804,9,0.0,False,10,False,True,,76561198039309853,enpitsu,26.0,-173.64999389648438,-1636.1500244140625,17.049999237060547,-843.8999938964844,-13865.999755859375,3.0000001192092896,-0.0,-3.1999999284744263,-1762.4000549316406,255.0,0.0,False,-0.01674273065707545,-1.4998382367674252,-0.00041111190158258694,True,4,4,False,255.0,False,,DAIIIN_BRUDDA,76561198296230196,11,-371.5199890136719,4171.81005859375,18.329999923706055,-8472.000122070312,1192.5,3.100000023841858,-0.0,-3.700000047683716,-39.100000858306885,87.0,113.0,-0.017364628094864505,0.14026147533103778,-1.3775673233592361e-05,True,14,14,False,255.0,False,,xGoDPlaYer_HD,3606374444338577798,5.0,-1550.030029296875,-1880.699951171875,17.020000457763672,-18173.800048828125,14096.099853515625,5.600000023841858,0.7999999821186066,0.09999999776482582,-1.1999999731779099,255.0,128.0,False,-0.016825393561400084,0.659862930922448,2.613257988714499e-05,False,10,False,18.0,False,10,,False
48,3433,99.0,False,True,0,6474.682018067758,2934.590087890625,-79.97000122070312,120.0999984741211,-10323.499755859375,20272.19970703125,9765.700073242188,4989.2999267578125,-1427.5999450683594,3011.300048828125,0.0,0.2765227189981567,-2.776049739946809,-1.2100853343513678,76561198296230196,DAIIIN_BRUDDA,11.0,3019.39990234375,-220.88999938964844,16.270000457763672,4805.299987792969,20446.99951171875,7.900000214576721,-223.60000610351562,-163.4000015258789,2783.900146484375,255.0,255.0,,0.0462420133576268,1.4413572446296623,-0.0481443113213236,14,136.21975891051756,True,14,False,True,,3606374444338577798,xGoDPlaYer_HD,6.0,3794.72998046875,-1792.8699951171875,16.84000015258789,-4439.5001220703125,13251.199951171875,-122.5,106.99999809265137,458.49998474121094,434.00001525878906,255.0,128.0,False,0.01873918984072744,1.938243627796134,0.0017205435356881312,True,10,10,False,226.84281291500218,True,,games5425898691,bf81d8692db,24,3129.85009765625,-4044.389892578125,17.0,-8527.7001953125,-15847.80029296875,3.4999999403953552,-0.3999999910593033,-0.7000000029802322,-1881.6000366210938,255.0,0.0,0.009594486214130496,-2.123008426472593,-8.584834632477669e-05,True,10,10,False,255.0,False,,enpitsu,76561198039309853,26.0,184.88999938964844,5496.31982421875,22.670000076293945,76.30000114440918,-227.80000686645508,-8.100000023841858,0.3999999910593033,0.0,0.3999999910593033,255.0,128.0,False,0.053617010232959166,-1.2313324244980013,0.013116937092507948,True,4,False,255.0,False,4,,
49,3498,102.0,False,False,1,9766.243709663137,-614.5999755859375,-4508.7099609375,609.780029296875,-13097.60009765625,4037.60009765625,15052.099609375,4242.39990234375,2996.199951171875,3003.900146484375,1.0,-1.1590655208883507,2.5804281889877196,-2.3188018989225765,76561198039309853,enpitsu,26.0,-509.75,-4627.919921875,431.2200012207031,-6579.7998046875,14362.7001953125,3421.400146484375,-1772.7999877929688,-1431.199951171875,-510.8000183105469,255.0,255.0,False,0.832714442178377,1.7455617790468076,0.33081752805294345,5,158.0,False,6,False,True,,bf81d8692db,games5425898691,24.0,-1206.1800537109375,1044.22998046875,56.81999969482422,1005.8000183105469,-22841.8994140625,-2040.2000427246094,2172.7000427246094,-245.9000015258789,-19.500000476837158,255.0,128.0,,0.4043324759736631,-1.4620395635027594,-0.010413819227633323,True,12,12,False,213.0,False,,DAIIIN_BRUDDA,76561198296230196,11,-659.0999755859375,-4253.0498046875,735.22998046875,11785.50048828125,-19653.599853515625,-1821.7999267578125,2598.599853515625,2076.300048828125,68.60000133514404,245.0,128.0,-1.3606191134128194,0.9944825554088096,-3.1118028192071496,True,16,14,False,11.04212469952082,True,,xGoDPlaYer_HD,3606374444338577798,6.0,-1286.9300537109375,-1083.010009765625,17.030000686645508,10808.00048828125,-9020.10009765625,5.400000214576721,-3.799999952316284,2.8999999165534973,-884.4000244140625,255.0,0.0,False,-0.01677767636962016,-2.4521815093869384,-0.00015997787914810547,True,10,False,186.0,False,10,,
50,3590,105.0,False,False,0,5224.896490236021,3539.8798828125,2379.110107421875,484.8399963378906,8438.200073242188,15634.200439453125,5806.7999267578125,-1191.2999725341797,-179.50000762939453,2992.39990234375,0.0,0.5774319993580275,-0.9756301885095159,-2.318390435110446,3606374444338577798,xGoDPlaYer_HD,5.0,3457.409912109375,2270.2099609375,327.6499938964844,10206.799926757812,5641.300048828125,6111.300048828125,504.3000030517578,-1137.0999908447266,407.40001678466797,255.0,140.0,False,-1.2064727109699063,1.456867650588331,-0.6832022911231351,10,151.5086193033444,True,12,4,True,,76561198296230196,DAIIIN_BRUDDA,12.0,-175.1999969482422,5231.9599609375,17.979999542236328,913.3000183105469,-11281.700439453125,51.500000953674316,46.39999866485596,15.90000033378601,-262.8000068664551,244.0,128.0,,0.013332372738311567,-1.520123954441986,0.00092553374016072,True,16,14,False,0.0,False,,games5425898691,bf81d8692db,24,1272.3599853515625,4850.93994140625,17.010000228881836,4182.39990234375,1762.5,2.5,0.3999999910593033,0.0,-1816.6000366210938,128.0,0.0,0.009648572809973827,0.42926252034764883,-1.1455959513787866e-05,True,12,12,False,213.0,False,,enpitsu,76561198039309853,26.0,2833.85009765625,3789.820068359375,17.040000915527344,12554.599609375,13372.900390625,5.199999809265137,0.3999999910593033,0.29999999329447746,-3055.7000732421875,255.0,0.0,True,0.016774270153316034,0.5466749914859863,-0.00017735492767653326,True,6,False,95.0,False,6,,
51,3645,107.0,False,False,1,10598.83158648179,-3233.909912109375,-4621.10009765625,301.4599914550781,-2218.5000610351562,20481.79931640625,-1730.2999877929688,-1648.699951171875,1006.2999725341797,-3640.5999755859375,1.0,-0.6179336065352182,1.5829323233127042,-2.535491569283886,bf81d8692db,games5425898691,24.0,-3174.4599609375,-4765.60009765625,273.1700134277344,-20619.7998046875,3371.300048828125,83.50000381469727,-3270.2999877929688,-4406.300048828125,372.90000915527344,255.0,0.0,,-0.8459680388502503,-0.1878852230655933,0.7692544164638184,13,156.6222625676022,True,14,False,True,,76561198039309853,enpitsu,26.0,-2792.280029296875,-4071.2900390625,17.040000915527344,9382.999877929688,-5740.0,3.8999998569488525,-3.100000023841858,1.8000000715255737,775.8999633789062,255.0,128.0,False,-0.016712229257059265,-2.641395997408726,-0.0001654021816685619,True,6,6,False,255.0,False,,DAIIIN_BRUDDA,76561198296230196,12,71.8499984741211,-2651.639892578125,18.329999923706055,2438.3999633789062,14100.6005859375,3.100000023841858,-0.0,-0.29999999329447746,-0.29999999329447746,245.0,128.0,-0.017063520352199418,1.7421049824824675,2.8135628352433894e-05,True,16,14,False,53.0,False,,xGoDPlaYer_HD,3606374444338577798,5.0,-4078.93994140625,-3293.219970703125,595.0399780273438,1.8000000715255737,-3819.4000244140625,-523.1000137329102,-64.80000019073486,-1.4000000059604645,1.4000000059604645,255.0,158.0,False,0.05934577485259249,-1.5540887292825813,-1.569792706768771,True,12,4,121.0,False,10,,
52,3728,110.0,False,False,0,7056.613854083153,3708.06005859375,-207.75,94.80999755859375,1966.7999267578125,-20270.799560546875,702.2000122070312,992.6000213623047,2379.600067138672,5417.7001953125,0.0,-0.8226308463110101,1.200447402819669,-3.101362425127998,3606374444338577798,xGoDPlaYer_HD,6.0,3644.489990234375,-39.91999816894531,17.440000534057617,-7231.300048828125,-16580.2001953125,186.5999984741211,-539.0000152587891,214.0999984741211,788.7999725341797,255.0,128.0,False,-0.016835926409790116,-1.9607587076373716,0.001816265289110189,10,242.41097636120296,True,12,4,True,,76561198296230196,DAIIIN_BRUDDA,12.0,42.59000015258789,-2805.68994140625,18.329999923706055,-5644.000244140625,-20904.3994140625,3.0000001192092896,-0.3999999910593033,-1.5999999642372131,-90.10000228881836,243.0,179.0,,0.01706361774008422,-1.8683820608929882,0.00019637457148222637,True,16,14,False,67.0,False,,games5425898691,bf81d8692db,24,3468.699951171875,1230.010009765625,16.979999542236328,-1899.7000122070312,-22921.39892578125,3.400000035762787,0.09999999776482582,0.09999999776482582,173.09999465942383,255.0,128.0,0.009592998075290406,-1.6373820874191927,-7.522010995045735e-05,True,14,14,False,73.61083001218817,True,,enpitsu,76561198039309853,26.0,469.9599914550781,15.75,17.040000915527344,-5863.4002685546875,-12961.800537109375,3.799999952316284,-3.1999999284744263,1.5999999642372131,0.0,128.0,128.0,,0.01712696627800196,-1.99562325769107,1.3671122238345541e-05,True,6,False,174.0,False,6,,
53,3790,112.0,False,True,1,4853.420942332802,-3830.3798828125,4036.81005859375,156.0399932861328,4057.0001220703125,22095.10009765625,11573.1005859375,664.0000152587891,5854.000244140625,1135.1000213623047,1.0,0.6478258300677902,-0.5448447151914394,-1.5069090194311459,bf81d8692db,games5425898691,24.0,-3844.070068359375,3916.169921875,28.760000228881836,-7694.1998291015625,19972.80029296875,3737.6998901367188,1881.4999389648438,4995.7000732421875,-1323.699951171875,255.0,255.0,,0.2545990662088564,1.1918874430664979,0.1966973631792712,14,14.61560447241672,True,14,False,True,,76561198039309853,enpitsu,26.0,360.04998779296875,2532.260009765625,17.040000915527344,409.3000030517578,3074.2999267578125,3.8999998569488525,-1.4000000059604645,0.09999999776482582,0.0,128.0,255.0,,-0.017242636446109075,1.7031784905903584,3.955863790371322e-06,True,6,6,False,174.0,False,,DAIIIN_BRUDDA,76561198296230196,12,-3400.669921875,4576.919921875,125.63999938964844,-15264.200439453125,-12778.900146484375,7409.7998046875,2766.099853515625,2439.199981689453,-24.500000476837158,241.0,134.0,0.2896451702562445,-0.5594166251144833,-0.9389015094269078,True,17,14,False,0.0,False,,xGoDPlaYer_HD,3606374444338577798,6.0,-833.8200073242188,2903.0,17.049999237060547,13880.10009765625,11381.99951171875,2.5999999046325684,-0.0,0.09999999776482582,0.0,255.0,128.0,False,-0.016764139052810562,2.454762009374467,-1.5547155703788796e-05,True,12,4,255.0,False,10,,
54,3794,113.0,False,False,0,10454.941954794635,3658.10009765625,-4270.9501953125,374.4800109863281,-3506.0000610351562,10569.89990234375,21883.00048828125,4424.5001220703125,-3194.2999267578125,2493.8999938964844,0.0,-1.4213192435436226,0.661088601622949,-0.7248073781395424,76561198296230196,DAIIIN_BRUDDA,12.0,3537.8701171875,-4454.39013671875,187.55999755859375,14746.099853515625,13784.49951171875,6207.80029296875,-3162.0001220703125,-1988.9999389648438,332.59998321533203,249.0,255.0,,-0.28100525073657895,0.6853380610628111,-1.2955095318498653,14,0.0,False,18,False,True,,3606374444338577798,xGoDPlaYer_HD,6.0,706.5499877929688,-3007.3798828125,17.049999237060547,-13880.10009765625,-11381.99951171875,2.5999999046325684,0.0,-0.09999999776482582,0.0,255.0,128.0,False,0.016764139052810562,-2.454762009374467,-1.5547155703788796e-05,True,12,10,4,255.0,False,,games5425898691,bf81d8692db,24,3881.52001953125,-4156.830078125,221.47999572753906,-3576.199951171875,-9177.999877929688,16874.599609375,-3763.900146484375,-3635.8999633789062,-1691.9000244140625,255.0,128.0,-1.0858637486205955,-1.9993710292236648,1.2577023488392791,True,14,14,False,2.07283435842044,True,,enpitsu,76561198039309853,26.0,-364.6300048828125,-2566.56005859375,17.040000915527344,-183.70000839233398,-1382.1000671386719,3.8999998569488525,-0.7000000029802322,0.0,0.0,255.0,255.0,,0.01690564767894162,-1.703181067425228,-4.312731490747697e-06,True,6,False,174.0,False,6,,
55,3962,119.0,False,False,0,6890.0313935711465,2856.389892578125,-638.5900268554688,358.6499938964844,14431.300048828125,26626.39892578125,1563.3999633789062,-1846.300048828125,-2369.7999572753906,-829.1000366210938,0.0,-0.4746083460418572,0.5668814680558781,0.09732742958968141,3606374444338577798,xGoDPlaYer_HD,5.0,2742.56005859375,-838.4400024414062,312.19000244140625,6960.3997802734375,21730.80078125,2885.0,-5086.000061035156,-1507.5,-1452.2999572753906,255.0,238.0,,-0.4977384203139409,1.0583021645913444,-0.17147709434467184,11,196.83807334335904,True,14,4,True,,76561198296230196,DAIIIN_BRUDDA,12.0,3095.280029296875,-1522.8499755859375,18.34000015258789,-3155.0,12083.399658203125,1.8000000715255737,0.0,-0.7000000029802322,0.0,236.0,128.0,,0.017014813169476454,1.826200478221316,6.163089994852848e-05,True,18,16,False,31.0,False,,games5425898691,bf81d8692db,24,3610.820068359375,-1185.219970703125,80.79000091552734,1676.0000610351562,22362.60009765625,2219.1000366210938,-5456.300048828125,691.2000274658203,-27.59999990463257,255.0,128.0,0.6949220506638462,1.4406118167606121,-0.003294852318955601,True,16,15,False,60.0,False,,enpitsu,76561198039309853,26.0,1581.8199462890625,4067.6298828125,17.040000915527344,-6172.9998779296875,-4408.399963378906,4.699999988079071,-2.0000000298023224,-0.7000000029802322,-2092.7999877929688,255.0,0.0,,0.016871360416497887,-2.520994898864562,-0.00019319185415460954,True,6,False,255.0,False,6,,
56,4028,121.0,False,False,1,9884.585618330664,-2856.4599609375,-4004.6201171875,124.30000305175781,-19139.69970703125,20805.90087890625,9385.800170898438,5039.599914550781,2985.10009765625,1300.2000427246094,1.0,0.9869938899245375,1.8035581868241883,-2.5577075812633683,76561198039309853,enpitsu,26.0,-2737.909912109375,-4165.240234375,64.9800033569336,-16117.19970703125,16237.2998046875,2363.0999755859375,-3326.199951171875,-3288.2998657226562,-10.800000429153442,255.0,0.0,,-0.12734692949453466,0.7913704193094713,-3.130229723225295e-05,7,145.0,False,8,False,True,,bf81d8692db,games5425898691,24.0,-2348.820068359375,-3574.340087890625,17.0,20606.4990234375,-7058.900146484375,3.3000001311302185,0.7999999821186066,-0.0,220.9000015258789,255.0,128.0,,-0.00957846585189882,-2.836172844978764,-0.00014782893204294932,True,16,16,False,29.0,False,,DAIIIN_BRUDDA,76561198296230196,12,-745.3499755859375,2253.6201171875,94.3499984741211,15120.2001953125,14972.19970703125,-166.39999389648438,-3840.7998657226562,3936.400146484375,-43.09999942779541,241.0,128.0,-1.042195890314749,-0.7865608095340821,-3.125444865584418,True,20,17,False,0.0,False,,xGoDPlaYer_HD,3606374444338577798,6.0,-3435.72998046875,-3973.739990234375,46.25,12131.099853515625,-18498.199462890625,3471.0000610351562,-178.89999389648438,-150.79999923706055,1501.300048828125,255.0,255.0,,-0.011487094705546964,-2.243450270335443,0.0007103621987304218,True,16,4,165.0,False,12,,
57,4132,125.0,False,False,1,4291.67150672407,-964.1799926757812,1272.4200439453125,138.33999633789062,5106.199951171875,14800.400390625,1650.8000183105469,1174.4999694824219,4905.199890136719,2739.7000122070312,1.0,0.41989208301495085,-2.663921376203472,-0.7832852843623125,76561198039309853,enpitsu,26.0,-945.719970703125,1215.4300537109375,16.559999465942383,2654.2999267578125,12558.699951171875,-471.50001525878906,-1207.6000213623047,-1259.1999816894531,119.49999809265137,255.0,0.0,,-0.024914261440661205,1.7641621646277177,-0.012634971775257324,8,43.0,False,8,False,True,,bf81d8692db,games5425898691,24.0,3790.179931640625,-1232.8299560546875,16.799999237060547,-2533.9999389648438,22859.29931640625,23.19999933242798,-0.5000000074505806,-81.40000343322754,-3.3000001311302185,255.0,128.0,,-0.00838083347651066,1.4602790771390783,0.0073482546299917925,True,16,16,False,185.0,False,,DAIIIN_BRUDDA,76561198296230196,11,1567.300048828125,4846.330078125,18.329999923706055,-14048.1005859375,450.99998474121094,3.0000001192092896,0.9000000357627869,-0.9000000357627869,-550.6000137329102,241.0,128.0,-0.016992026335447163,0.07809922964742637,0.00031335290806415374,True,20,18,False,255.0,False,,xGoDPlaYer_HD,3606374444338577798,6.0,-937.52001953125,715.4199829101562,17.040000915527344,6470.10009765625,21851.8994140625,3.8999998569488525,-0.5000000074505806,-1.4000000059604645,-940.9999847412109,255.0,35.0,False,-0.016761100960453437,1.8682529756367012,-0.000173799439541562,True,18,4,110.64246027443998,True,14,,False
58,4170,126.0,False,False,0,8648.098769714985,379.57000732421875,-3413.510009765625,138.72999572753906,2890.4000854492188,22928.60107421875,12298.699951171875,5227.1002197265625,-2316.999969482422,1818.800048828125,0.0,0.665878143182902,3.0832453151637624,-2.068435015702419,76561198296230196,DAIIIN_BRUDDA,12.0,298.3999938964844,-3616.14990234375,59.2599983215332,8679.000244140625,21161.59912109375,2266.300048828125,-4201.199951171875,-3532.2000122070312,350.09998321533203,246.0,255.0,False,0.07863000478603033,0.8007703982482312,-0.5972544070492515,19,218.0,False,22,False,True,,3606374444338577798,xGoDPlaYer_HD,6.0,855.9299926757812,-3652.85009765625,17.040000915527344,6127.60009765625,-19193.399658203125,3.799999952316284,0.7999999821186066,-3.100000023841858,-238.99999618530273,217.0,153.0,False,0.016776994939027016,-1.2801667533865018,1.0943472627448325e-05,True,18,14,4,109.0,False,,games5425898691,bf81d8692db,24,-3421.219970703125,-1711.0999755859375,17.0,5834.7998046875,-19550.50048828125,3.400000035762787,0.0,-0.19999999552965164,1467.8999328613281,128.0,246.0,0.009649193624935472,-1.2422578426399506,0.00010690811589682787,True,16,16,False,255.0,False,,enpitsu,76561198039309853,26.0,,,,,,,,,,,,,,,,True,,,,,,,
