,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_dodge_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost_collect,team_mate_handbrake
34,2215,46,False,True,0,712.3801881365572,-216.50999450683594,4926.0400390625,93.1500015258789,-3008.0999755859375,1968.8999938964844,0.0,-2157.7000427246094,-3296.6000366210938,339.59999084472656,0.0,-1.0454672593589411,-1.4883773574539847,0.6169732015690166,bf81d8692db,games5425898691,19.0,-232.27000427246094,4697.75,96.47000122070312,-9523.300170898438,1365.8000183105469,2330.500030517578,1201.2999725341797,-5290.5999755859375,-903.1999969482422,128.0,73.0,,-0.6360070051149485,-0.4166057285244689,0.5549137389699985,True,False,9,141.0,False,10,,76561198039309853,enpitsu,25.0,-874.7899780273438,3780.300048828125,17.059999465942383,-2249.7999572753906,15304.7998046875,-4.000000059604645,0.0,-0.7999999821186066,0.0,255.0,128.0,0.016780820946396775,1.716766900327275,4.114699858513345e-05,True,2.844748463681951,True,6,False,6,,funtobedavid,76561198087586765,3,53.09000015258789,4998.10009765625,22.020000457763672,-12451.8994140625,7110.7000732421875,3000.1998901367188,-2.5999999046325684,-5.799999833106995,1805.0999450683594,72.0,255.0,,0.01731973305694603,2.6870936009151727,2.048153545366655e-05,True,8.0,False,7,4,4,,Rike Prinse,76561198809313366,4.0,50.75,4725.259765625,17.049999237060547,-758.3999633789062,12248.00048828125,1.0999999940395355,0.19999999552965164,-9.200000166893005,466.89998626708984,255.0,128.0,,0.0167286647239895,1.6432855841794773,0.00017136772057161075,True,0.0,False,8,False,10,,
35,2218,46,False,True,0,683.6284642548766,-241.5399932861328,4942.43994140625,93.1500015258789,-3002.0999145507812,1964.9000549316406,0.0,-2153.300018310547,-3290.0,339.59999084472656,0.0,-1.1684770459513627,-2.0888711903544395,1.3135165613693598,bf81d8692db,games5425898691,19.0,-311.6700134277344,4709.14990234375,109.41000366210938,-9523.300170898438,1365.8000183105469,230.6999969482422,1272.7999877929688,-5283.599853515625,-844.4000244140625,128.0,53.0,,-0.9935386844359471,-1.06899917504693,1.2856507412002007,True,False,9,141.0,False,10,,76561198039309853,enpitsu,25.0,-893.5399780273438,3911.610107421875,17.059999465942383,-2067.2000122070312,16137.099609375,-3.700000047683716,1.0000000149011612,-8.00000011920929,-704.4000244140625,255.0,128.0,0.016785849414791228,1.704414007550023,-0.0001386284769865196,True,0.0,False,6,False,6,,funtobedavid,76561198087586765,3,-45.27000045776367,5048.75,48.599998474121094,-11675.400390625,5898.3001708984375,3174.4000244140625,4.000000059604645,53.80000114440918,2227.2000122070312,67.0,255.0,,0.016804962151257607,2.850037834974465,0.00040629386847160757,True,8.0,False,8,4,4,,Rike Prinse,76561198809313366,4.0,42.08000183105469,4807.06982421875,17.049999237060547,-1764.2999267578125,12271.199951171875,3.100000023841858,0.0,0.9000000357627869,1635.0999450683594,253.0,255.0,,0.016742500793268174,1.7203879327398814,0.00027524391193731266,True,0.0,False,8,False,10,,
36,2220,46,False,False,1,10069.040216409481,307.20001220703125,-4911.81005859375,93.58999633789062,10447.39990234375,8480.399780273438,24.30000066757202,1630.0999450683594,3626.300048828125,4493.599853515625,1.0,1.0288638397275076,2.607844626930542,2.15749358601808,76561198087586765,funtobedavid,3.0,123.19999694824219,-5075.60986328125,68.12999725341797,11731.600341796875,1577.5999450683594,2740.7998657226562,-4238.0999755859375,80.10000228881836,2882.3001098632812,182.0,255.0,,-0.005334147249965265,-3.0214419729768736,-0.05179436502658431,True,4,5,8.0,False,8,,76561198809313366,Rike Prinse,4.0,-20.139999389648438,-4908.5498046875,17.049999237060547,3420.10009765625,-12044.599609375,3.1999999284744263,-0.3999999910593033,1.4000000059604645,2129.7999572753906,255.0,255.0,-0.01673940193693515,-1.883761521745258,0.00018477427398127245,True,0.0,False,10,False,8,,enpitsu,76561198039309853,25,907.1300048828125,-4050.070068359375,17.059999465942383,1342.4000549316406,-17003.599853515625,-3.8999998569488525,0.5999999865889549,-8.399999737739563,-628.4999847412109,255.0,0.0,,-0.016790941559274332,-1.6213485022639444,-2.584383398945384e-05,True,0.0,False,6,False,6,,games5425898691,bf81d8692db,19.0,391.07000732421875,-4720.5498046875,108.7300033569336,9523.300170898438,-1365.8000183105469,-149.49999809265137,-1274.000015258789,5292.1002197265625,-787.3999786376953,128.0,45.0,,0.8587524233391006,1.9970476534679273,2.2978660900599213,True,141.0,False,9,False,10,,
37,2223,46,True,True,0,573.444113537548,-409.8299865722656,4835.89990234375,94.51000213623047,-3361.9000244140625,2349.600067138672,1089.000015258789,-3462.9998779296875,-1576.199951171875,-3085.1998901367188,0.0,-0.8044389103266217,-2.695767299562,2.726418386062227,bf81d8692db,games5425898691,19.0,-478.4200134277344,4733.06005859375,107.31999969482422,-9536.900024414062,1351.3999938964844,-148.99999618530273,1636.1000061035156,-5178.4002685546875,-869.8000335693359,255.0,18.0,,-0.33675747800092937,-2.3997455056941104,2.8054681173972402,True,False,9,141.0,False,10,,76561198039309853,enpitsu,25.0,-915.5999755859375,4208.7099609375,17.059999465942383,-634.7999954223633,17359.300537109375,0.7999999821186066,0.0,-1.0000000149011612,-147.60000228881836,255.0,0.0,0.016792000719222714,1.5933821561039456,0.0001438028622762795,True,0.0,False,6,False,6,,funtobedavid,76561198087586765,3,-317.5199890136719,5062.35986328125,100.7699966430664,-11068.199462890625,-696.6000366210938,82.10000038146973,5496.6998291015625,184.3000030517578,45.10000228881836,179.0,255.0,,-0.11131162564549386,-3.1015132913998955,-1.2950118312279748,True,8.0,False,8,4,5,,Rike Prinse,76561198809313366,4.0,-78.18000030517578,5103.8701171875,17.049999237060547,-7611.6998291015625,10021.099853515625,3.1999999284744263,0.09999999776482582,-0.19999999552965164,2320.7000732421875,255.0,255.0,,0.016725538075821667,2.27985069363875,2.453800363792966e-05,True,0.0,False,8,False,10,,
38,2250,47,False,True,0,209.55382452849204,-696.8900146484375,5074.669921875,93.13999938964844,-2747.6998901367188,2526.1000061035156,0.0,-2768.2998657226562,-3011.199951171875,-3085.1998901367188,0.0,-0.46704772208568657,-0.8077085066297015,1.8072479518142286,76561198039309853,enpitsu,25.0,-702.5900268554688,5271.509765625,16.979999542236328,1372.4000549316406,-167.60000228881836,19.700000286102295,-4.4999998807907104,-10.499999523162842,-2333.6000061035156,255.0,128.0,False,0.01735253291257724,-0.7032220707309433,-0.00017696015337770785,True,False,6,0.0,False,6,,bf81d8692db,games5425898691,19.0,-1182.7099609375,4679.56005859375,16.65999984741211,-23.399999141693115,-1149.3000030517578,64.60000038146973,-8.00000011920929,-30.899999141693115,99.30000305175781,255.0,255.0,0.010804459172339773,-1.099133907666669,-0.001272056630396479,True,141.0,False,10,False,10,,funtobedavid,76561198087586765,3,-1343.3599853515625,5016.7099609375,53.63999938964844,-10320.50048828125,-1274.000015258789,-1220.8000183105469,3490.0,938.0999755859375,-14.500000476837158,128.0,128.0,,-0.06405580826171764,3.123576337932148,0.42241089974119483,True,8.0,False,8,4,6,,Rike Prinse,76561198809313366,4.0,-350.9200134277344,5542.47021484375,50.91999816894531,5464.000244140625,5996.500244140625,-798.3000183105469,2456.7999267578125,-782.6000213623047,2247.2999572753906,255.0,218.0,False,-0.6764151258148542,-2.208408332682118,0.06263771406927555,True,0.0,False,8,False,10,,
39,2257,48,False,True,0,123.82050647704757,-772.239990234375,5143.8701171875,93.13999938964844,-2730.4000854492188,2509.600067138672,0.0,-2750.2999877929688,-2992.2000122070312,-3085.1998901367188,0.0,-1.0949535310486924,-2.871056182114201,-3.072683745752871,76561198039309853,enpitsu,25.0,-650.6699829101562,5216.2900390625,17.049999237060547,2473.300018310547,-3581.0000610351562,2.5999999046325684,-0.7999999821186066,0.7000000029802322,-87.70000457763672,255.0,128.0,False,0.01662028181196029,-0.9797890087564176,0.0001308406842023993,True,False,6,0.0,False,6,,bf81d8692db,games5425898691,19.0,-1131.8299560546875,4624.39990234375,17.010000228881836,3491.400146484375,-2645.8999633789062,2.3000000417232513,-0.3999999910593033,-0.09999999776482582,2038.699951171875,255.0,255.0,0.009542695447319867,-0.7206176871907332,6.551226359217053e-05,True,141.0,False,10,False,10,,funtobedavid,76561198087586765,3,-1599.5,4995.43017578125,24.739999771118164,-9332.2998046875,148.50000381469727,134.60000038146973,36.600000858306885,9.399999976158142,41.10000133514404,128.0,128.0,,0.004811162009137715,3.0774630482717256,-0.2569923641267256,True,8.0,False,8,4,6,,Rike Prinse,76561198809313366,4.0,-269.260009765625,5646.5400390625,27.860000610351562,680.2999877929688,1028.1999969482422,80.39999961853027,-78.4000015258789,29.700000286102295,1266.1000061035156,255.0,9.0,False,0.06421906257779951,-1.425571833220335,0.00793328244991313,True,0.0,False,8,False,10,,
40,2262,48,False,True,0,101.58383008249487,-802.8300170898438,5180.47998046875,108.6500015258789,63.09999942779541,1354.7999572753906,2045.3999328613281,-4498.2000732421875,-2401.3999938964844,-724.1000366210938,0.0,-0.45058966439644516,2.523182802465156,-2.4094186009897833,76561198039309853,enpitsu,25.0,-604.1799926757812,5147.1201171875,17.049999237060547,3348.699951171875,-5028.0999755859375,2.5999999046325684,-0.29999999329447746,0.7000000029802322,-5.199999809265137,255.0,128.0,False,0.016610330853870092,-0.9841085588883538,7.592428813896927e-05,True,False,6,0.0,False,6,,bf81d8692db,games5425898691,19.0,-1058.93994140625,4585.33984375,17.010000228881836,5591.400146484375,-2062.5999450683594,2.3000000417232513,0.0,0.19999999552965164,2304.7000122070312,255.0,255.0,0.009490414270845822,-0.37400704468650553,4.360923357637639e-05,True,141.0,False,10,False,10,,funtobedavid,76561198087586765,3,-1741.1800537109375,5000.009765625,26.969999313354492,-8772.5,317.39999771118164,110.20000457763672,249.89999771118164,-23.80000114440918,40.39999961853027,178.0,128.0,,0.005168195615603767,3.085514695850703,-0.2891474275902102,True,8.0,False,8,4,6,,Rike Prinse,76561198809313366,4.0,-266.2799987792969,5633.72998046875,28.059999465942383,-71.70000076293945,-1950.8000183105469,-68.09999942779541,-9.300000071525574,37.59999990463257,-956.6999816894531,255.0,10.0,False,0.056268468152170674,-1.4511347715037786,0.004594867331913651,True,0.0,False,8,False,10,,
41,2523,48,False,False,0,5136.892213114035,22.0,85.80000305175781,122.05000305175781,5132.80029296875,21995.400390625,6939.1998291015625,4035.4998779296875,-3087.60009765625,3190.7000732421875,0.0,-0.14988106649430283,0.13050212334251646,0.1713555591792179,76561198039309853,enpitsu,25.0,29.34000015258789,-75.38999938964844,15.960000038146973,10186.500244140625,14202.19970703125,117.39999771118164,99.49999809265137,177.39999771118164,2310.7000732421875,255.0,255.0,,0.01487615932809115,1.0237702288057204,-0.013888589336332269,True,False,False,0.0,False,False,,bf81d8692db,games5425898691,19.0,-2921.669921875,-4090.31005859375,17.010000228881836,-16484.89990234375,1693.699951171875,2.3000000417232513,-0.29999999329447746,0.0,-1946.9000244140625,128.0,0.0,0.009639881191136774,2.9710208068579065,-3.9043519043764104e-05,True,255.0,False,False,False,False,40.0,funtobedavid,76561198087586765,3,388.6199951171875,686.3900146484375,19.520000457763672,-11938.599853515625,-17745.50048828125,2958.900146484375,-0.09999999776482582,0.0,70.10000228881836,255.0,128.0,,0.016793178630484473,-2.156197394971687,-4.057781439915021e-05,False,25.0,False,4,False,False,,Rike Prinse,76561198809313366,4.0,74.5,2879.679931640625,17.049999237060547,-67.69999980926514,-3269.5999145507812,2.5,-0.29999999329447746,0.0,156.899995803833,255.0,128.0,,0.016609301578111503,-1.5904086215560747,-0.00010184166325425237,True,116.0,False,False,False,False,,
42,2631,52,True,True,0,2931.4062123419267,1602.9599609375,3607.570068359375,146.2100067138672,-13820.2001953125,11092.5,5239.89990234375,3120.7000732421875,888.1999969482422,5046.9000244140625,0.0,0.3557525135785429,2.349661235180607,-0.7653831513487236,76561198039309853,enpitsu,25.0,1734.1600341796875,3472.5400390625,115.2699966430664,2376.3999938964844,20332.39990234375,2516.1000061035156,-4584.200134277344,-2695.5999755859375,1402.7000427246094,255.0,255.0,,0.6344482131516618,1.2563559849369028,-0.42095716518581866,True,False,1,,False,2,,bf81d8692db,games5425898691,19.0,-3531.429931640625,3720.5400390625,17.010000228881836,6937.60009765625,21652.39990234375,2.3000000417232513,0.09999999776482582,0.7999999821186066,-1750.5999755859375,255.0,0.0,0.009584071490658262,1.2083627678047917,-0.0001427224008979745,True,255.0,False,False,False,False,,funtobedavid,76561198087586765,3,-2927.139892578125,3177.090087890625,17.989999771118164,-3362.39990234375,19798.900146484375,-1407.4000549316406,-1619.7999572753906,1826.9000244140625,1053.3999633789062,255.0,128.0,,0.012494633106588481,1.7950049680732434,-0.05223665224739669,,,False,6,False,6,,Rike Prinse,76561198809313366,3.0,1688.1500244140625,3690.3798828125,17.049999237060547,-471.5999984741211,-11335.699462890625,3.1999999284744263,0.0,0.0,-2387.899932861328,255.0,0.0,,0.016713377003116557,-1.6685108529603776,1.0917294721189824e-07,True,116.0,False,False,False,False,,
43,2925,54,False,False,0,5322.241524082945,27.43000030517578,-101.5199966430664,106.77999877929688,-1106.1000061035156,9153.400268554688,7489.89990234375,5821.500244140625,821.9000244140625,-1197.5,0.0,0.055678743542373905,-0.10404903368166116,0.2377842597204866,bf81d8692db,games5425898691,19.0,77.91999816894531,-339.44000244140625,82.66999816894531,-2879.5999145507812,22628.5009765625,2346.199951171875,-5493.499755859375,-263.1999969482422,-43.20000171661377,128.0,128.0,,0.645078877463408,1.612874231973812,-0.004014489418434096,True,False,3,0.0,False,4,,76561198039309853,enpitsu,24.0,-57.63999938964844,-3486.030029296875,17.049999237060547,-57.60000228881836,10774.100341796875,2.5999999046325684,-0.29999999329447746,0.3999999910593033,0.0,255.0,128.0,0.016663015054481294,1.5761821492782,-3.911299288374517e-05,True,116.0,False,False,False,False,,funtobedavid,76561198087586765,3,2485.510009765625,4050.570068359375,17.049999237060547,10084.000244140625,3610.7998657226562,2.5999999046325684,-0.09999999776482582,0.3999999910593033,0.0,128.0,128.0,,0.016815295302737825,0.34387014063320365,1.476837614011782e-06,False,0.0,False,False,False,False,,Rike Prinse,76561198809313366,4.0,-3.190000057220459,109.06999969482422,70.52999877929688,4284.700012207031,-19325.30029296875,2930.4000854492188,813.6000061035156,-3488.2000732421875,-4173.699951171875,255.0,10.0,,-0.019793311743923746,-1.2435466801729453,0.05465311927838308,True,0.0,False,3,False,4,,False
44,2927,54,False,False,1,5120.319651808962,-8.260000228881836,100.16000366210938,167.60000610351562,5472.0001220703125,-617.7999877929688,6139.000244140625,-1527.2999572753906,-198.09999465942383,-1231.2000274658203,1.0,-0.13469077108508845,-0.017823050757216262,0.6575271241224312,76561198809313366,Rike Prinse,4.0,-10.869999885559082,-50.150001525878906,98.70999908447266,-217.99999237060547,1407.1000671386719,3856.7001342773438,1315.8999633789062,5287.9998779296875,745.1000213623047,255.0,0.0,,0.47420686070977086,1.6035011247824913,0.5005199801405777,True,False,3,0.0,False,4,,76561198087586765,funtobedavid,3.0,-2485.510009765625,-4050.570068359375,17.049999237060547,-10084.000244140625,-3610.7998657226562,2.5999999046325684,0.09999999776482582,-0.3999999910593033,0.0,128.0,128.0,-0.016815295302737825,-0.34387014063320365,1.476837614011782e-06,False,0.0,False,False,False,False,,enpitsu,76561198039309853,25,57.63999938964844,3486.030029296875,17.049999237060547,57.60000228881836,-10774.100341796875,2.5999999046325684,0.29999999329447746,-0.3999999910593033,0.0,255.0,128.0,False,-0.016663015054481294,-1.5761821492782,-3.911299288374517e-05,True,116.0,False,False,False,False,,games5425898691,bf81d8692db,19.0,-64.9800033569336,207.52000427246094,92.31999969482422,-1073.0999755859375,-2387.2999572753906,126.99999809265137,-2756.300048828125,387.2999954223633,4535.400085449219,128.0,128.0,,-1.3022296901790587,-1.6093723443181216,-0.3589499841580745,True,0.0,False,3,False,4,,
45,2987,56,False,False,0,6274.2890046362945,-1716.1099853515625,-1080.4599609375,112.70999908447266,-8590.900268554688,16725.0,2931.6000366210938,4435.0,1005.8999633789062,-3913.800048828125,0.0,-0.5123787017167984,-2.1884333819967896,0.6929485013011395,76561198039309853,enpitsu,25.0,-1630.3399658203125,-1278.6800537109375,17.049999237060547,-12435.6005859375,11468.800048828125,-2.0999999344348907,0.5999999865889549,-0.7000000029802322,-48.29999923706055,255.0,255.0,False,0.0167731554019688,2.3913788453108014,5.747717610281783e-05,True,False,False,42.18075705087312,True,False,,bf81d8692db,games5425898691,19.0,-561.77001953125,-180.13999938964844,17.020000457763672,-8675.900268554688,-2090.0,5.799999833106995,-32.30000019073486,5.299999713897705,-678.8999938964844,255.0,255.0,0.008199385021789542,-2.943507635224773,0.007998141513649382,True,0.0,False,4,False,4,,funtobedavid,76561198087586765,3,2342.5,2796.610107421875,17.049999237060547,-19099.89990234375,-6745.8001708984375,-1.5000000596046448,1.899999976158142,0.5000000074505806,1574.9000549316406,255.0,255.0,,0.01677322596003211,-2.7738972788885192,0.00030394280945341545,True,126.5454192571742,True,False,False,False,,Rike Prinse,76561198809313366,4.0,-547.9600219726562,-265.4800109863281,17.049999237060547,-9096.599731445312,-2166.699981689453,4.000000059604645,8.600000143051147,1.899999976158142,-594.5000076293945,255.0,4.0,,0.016659715747240116,-2.9301469186434423,-0.004693566962800847,True,0.0,False,4,False,4,,
46,3043,58,False,False,0,3955.0241350471765,-3299.43994140625,1999.030029296875,101.44000244140625,10464.000244140625,20335.799560546875,6174.000244140625,-1532.1000671386719,-5775.9002685546875,-539.7000122070312,0.0,-0.2181051863624123,-0.18335523750371166,-0.5369205163477259,76561198039309853,enpitsu,25.0,-3450.60009765625,1847.6700439453125,17.040000915527344,6371.199951171875,18900.799560546875,4.1999998688697815,0.0,0.0,-1879.7999572753906,255.0,128.0,,0.016787343716233246,1.1879873004019212,-7.449232323824574e-05,True,False,False,25.0,False,False,,bf81d8692db,games5425898691,19.0,-3190.219970703125,483.54998779296875,16.600000381469727,-11870.50048828125,1434.6000671386719,-462.7000045776367,-1775.2999877929688,-40.70000171661377,2534.9000549316406,128.0,255.0,0.000563654427531682,-3.0794730569730824,-0.003722887752056764,True,,False,6,False,6,,funtobedavid,76561198087586765,3,-1430.3900146484375,3732.22998046875,17.049999237060547,-16224.3994140625,1902.5,-1.5999999642372131,-0.3999999910593033,0.09999999776482582,1458.8999938964844,255.0,255.0,,0.01677947975583445,3.038802331263659,0.0003307040099245879,True,38.2124816961186,True,False,False,False,,Rike Prinse,76561198809313366,4.0,-1315.6500244140625,1204.9100341796875,114.6500015258789,7315.7000732421875,16502.2998046875,731.9999694824219,-5220.5999755859375,1706.1000061035156,289.0999984741211,255.0,173.0,,1.2230796486745752,0.6988463457722756,-0.5269785801496426,True,,False,5,False,6,,
47,3118,61,False,False,0,1333.335133183422,-1063.280029296875,3817.199951171875,157.25999450683594,5412.19970703125,3876.7999267578125,2036.199951171875,2617.60009765625,-1509.7999572753906,5183.4002685546875,0.0,-0.5498824952447089,-1.4438429402361217,3.039346235739342,76561198039309853,enpitsu,24.0,-1072.739990234375,3693.43994140625,102.80000305175781,17963.599853515625,-271.49999618530273,2521.699981689453,-5454.89990234375,-364.39998626708984,600.2999877929688,128.0,128.0,False,0.043882552774488534,0.11025644496959593,-0.5834090829575321,True,False,1,206.0,False,2,,bf81d8692db,games5425898691,19.0,-1493.18994140625,357.44000244140625,17.020000457763672,11590.6005859375,10848.900146484375,0.9000000357627869,2.0000000298023224,1.2999999523162842,1157.0999908447266,255.0,255.0,0.009610505859948135,0.7575770188499287,0.00017283039286433957,True,176.0,False,6,False,6,,funtobedavid,76561198087586765,3,-1890.550048828125,4722.72998046875,17.049999237060547,13940.30029296875,237.60000228881836,2.7000001072883606,-4.099999964237213,0.0,-557.0999908447266,240.0,39.0,,0.016742287645324327,0.022556358945049284,-8.632682647669974e-05,True,0.0,False,False,False,False,,Rike Prinse,76561198809313366,3.0,-934.780029296875,4257.35986328125,55.27000045776367,-7442.7001953125,-6567.19970703125,3672.9000854492188,-297.09999084472656,231.90000534057617,2859.2001342773438,255.0,236.0,,0.004034281034973613,-2.183151327035973,-0.00014709318315982443,True,,False,6,False,7,,
48,3148,62,False,False,1,9310.70242854894,488.4800109863281,-4161.77978515625,133.2100067138672,-13258.599853515625,11323.00048828125,3535.4998779296875,4327.300109863281,3072.6998901367188,-2798.599853515625,1.0,1.246036755715025,-0.2553858490876998,1.1332329710702673,76561198087586765,funtobedavid,3.0,674.0399780273438,-4354.7998046875,70.33999633789062,-15442.2998046875,6219.89990234375,2682.2000122070312,-1500.5999755859375,-4637.9998779296875,518.6999893188477,217.0,128.0,,-0.1504826707000823,0.3002931679809307,0.00011211879381360059,True,False,3,0.0,False,4,,76561198809313366,Rike Prinse,3.0,1122.1700439453125,-3838.64990234375,118.75,850.8000183105469,3838.0999755859375,-1985.0,2017.8999328613281,-615.2999877929688,557.2000122070312,255.0,128.0,0.04713099398398753,1.1704279924838066,0.6403272674868343,True,,False,8,False,8,,enpitsu,76561198039309853,24,-868.219970703125,-3615.39990234375,20.209999084472656,-16792.60009765625,-2828.3999633789062,-1222.6000213623047,2849.7000122070312,2177.5999450683594,1059.1999816894531,255.0,128.0,False,-0.033439558666961536,-0.3225874884748652,0.06183577659786003,True,206.0,False,2,False,2,,games5425898691,bf81d8692db,19.0,937.6900024414062,-2079.89990234375,17.020000457763672,-6357.1002197265625,-20379.3994140625,-2.0000000298023224,0.09999999776482582,1.2999999523162842,-81.09999656677246,255.0,106.0,,-0.00959176610122746,-1.2662842794632674,3.3355628164488655e-05,True,116.55296336450888,True,6,False,6,,
49,3197,63,False,False,0,3854.2292080702587,1706.3900146484375,2297.0,127.97000122070312,1702.7999877929688,6458.4002685546875,7818.900146484375,1281.199951171875,4721.400146484375,-3473.599853515625,0.0,-0.1400775859458587,-0.6472865476143229,-0.15413639507034782,76561198039309853,enpitsu,25.0,1740.8399658203125,2214.9599609375,17.049999237060547,-11500.999755859375,-3209.2999267578125,3.1999999284744263,4.799999892711639,1.2999999523162842,-1475.0,255.0,0.0,False,0.01672391173470381,-2.8778500531945346,-8.37369998478184e-05,True,False,2,183.70208158287952,True,2,,bf81d8692db,games5425898691,19.0,2077.340087890625,3284.070068359375,16.989999771118164,15326.400146484375,-11686.99951171875,4.600000083446503,0.09999999776482582,-0.09999999776482582,-305.49999237060547,255.0,128.0,0.009598643972644247,-0.6812356801902693,0.00012942469484740024,True,0.0,False,6,False,6,,funtobedavid,76561198087586765,3,,,,,,,,,,,,,,,,False,,,,,,,Rike Prinse,76561198809313366,3.0,-144.9600067138672,4170.72998046875,17.049999237060547,10229.89990234375,6563.0999755859375,2.7000001072883606,0.0,0.19999999552965164,-1151.2999725341797,245.0,49.0,,0.016716152664486138,0.5621564259715962,-0.00015437952078335617,True,,False,8,False,8,,
50,3264,66,False,False,0,3283.253738654787,2102.840087890625,3803.320068359375,94.9000015258789,2351.4999389648438,3941.6000366210938,4727.699890136719,-4239.89990234375,2529.499969482422,-3409.4000244140625,0.0,0.42629504666658996,-2.349287454170509,-1.5299832709214785,76561198039309853,enpitsu,25.0,1968.2099609375,3631.9599609375,152.89999389648438,-4665.299987792969,5918.2000732421875,-154.0999984741211,4767.39990234375,-2738.9999389648438,-137.2000026702881,128.0,128.0,False,-0.024846106295119623,2.620221613341806,-2.4837352289479053,True,False,3,157.0,False,4,,bf81d8692db,games5425898691,19.0,3259.43994140625,-687.1799926757812,16.989999771118164,-16081.800537109375,-11037.7001953125,2.5,0.29999999329447746,0.0,-1991.7999267578125,255.0,0.0,0.009567292251375682,-2.612780371655135,2.4924053079417883e-05,True,227.05817635341361,True,6,False,6,,funtobedavid,76561198087586765,3,-2688.0,4608.0,35.290000915527344,0.0,5.400000214576721,-108.19999694824219,0.0,0.0,-151.8000030517578,64.0,,,7.629390733076735e-06,-1.572687388881116,-7.214084855550989e-09,False,85.0,False,False,False,False,,Rike Prinse,76561198809313366,4.0,3107.22998046875,4401.06005859375,17.049999237060547,4262.60009765625,10858.1005859375,0.7000000029802322,0.0,-0.5999999865889549,3191.400146484375,255.0,255.0,False,0.016729361480709717,1.3972289581909032,-4.6364515686311936e-05,True,248.7381334202264,True,8,False,8,,
51,3308,68,False,False,1,10114.487065234198,-2487.3798828125,-4391.81982421875,139.89999389648438,-9527.999877929688,8784.600219726562,5833.2000732421875,4213.699951171875,-3275.7998657226562,-1229.000015258789,1.0,-0.21500059791624856,-1.4556551585904054,0.5597956984591808,76561198809313366,Rike Prinse,4.0,-2377.43994140625,-4523.7099609375,74.12000274658203,-6332.8997802734375,6539.1998291015625,2868.800048828125,1083.499984741211,-3339.8001098632812,4233.299865722656,255.0,246.0,,-0.029123321472093643,1.033021915462227,-0.07599614497950417,True,False,9,224.0,False,10,,76561198087586765,funtobedavid,3.0,1880.77001953125,-4214.85009765625,17.049999237060547,-14879.89990234375,-4268.399963378906,-2.199999988079071,1.1999999731779099,-0.0,-81.19999885559082,255.0,77.0,-0.016756249614618236,-0.29051054635926643,-8.411410821877594e-05,True,52.9197678309615,True,False,False,False,32.0,enpitsu,76561198039309853,24,-1864.4000244140625,-4230.89013671875,17.020000457763672,-9898.499755859375,4158.299865722656,2.8999999165534973,-0.5000000074505806,-0.0,-2356.0000610351562,255.0,128.0,,-0.016688005676927544,0.4383331095228306,-4.165847447076359e-05,True,144.4723957430932,True,4,False,4,,games5425898691,bf81d8692db,19.0,-1220.449951171875,-785.3900146484375,16.989999771118164,-7230.5999755859375,-16199.7998046875,4.799999892711639,0.19999999552965164,-0.0,-1975.2000427246094,255.0,0.0,,-0.009574014052478971,-1.0789278220729759,3.803676070625145e-06,True,189.0,False,6,False,6,,
