,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_jump_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost_collect,opp_2_handbrake
0,171,0,False,False,1,5141.308404601196,-7.210000038146973,78.6500015258789,128.52000427246094,13904.599609375,-340.6999969482422,8194.099731445312,2300.0,-644.4999694824219,-5504.000244140625,1.0,-0.11501061878418448,0.34526442219786685,0.37591879018191143,2533274969808181,WizeSpy,9.0,-105.22000122070312,-38.59000015258789,134.72000122070312,-13317.80029296875,12683.1005859375,291.5999984741211,-4223.999938964844,-847.6000213623047,-3418.900146484375,254.0,255.0,,-1.2481071128834722,1.8008505588552972,-0.5359034870310124,True,0.0,False,4,3,False,,76561199088851642,topk!,42.0,2560.320068359375,-3783.2900390625,17.0,16250.6005859375,-5644.4000244140625,3.3000001311302185,-4.300000071525574,1.899999976158142,-514.3999862670898,255.0,79.0,False,-0.009576371927329692,-2.8020123528986636,8.238016013021313e-05,True,4,4,False,0.0,False,,enpitsu,76561198039309853,25,-85.41999816894531,3517.27001953125,17.049999237060547,-1342.5999450683594,-10561.300048828125,2.5999999046325684,0.5999999865889549,0.09999999776482582,0.0,255.0,128.0,False,-0.016643684388951675,-1.444326370318485,1.639874339861808e-05,True,116.0,False,False,False,False,,games5425898691,bf81d8692db,19.0,-79.45999908447266,387.2099914550781,66.79000091552734,165.10000228881836,-22652.099609375,2914.2001342773438,4617.60009765625,-1035.5000305175781,-686.6999816894531,128.0,128.0,-0.12153632169654799,-1.460850452818647,0.03487384070347685,True,31.0,False,3,False,4,,
1,262,3,False,False,0,5883.003048727052,-3990.949951171875,136.89999389648438,320.8500061035156,7497.19970703125,15156.99951171875,5908.599853515625,1728.3999633789062,-2082.7000427246094,5354.7998046875,0.0,-0.3301906320736188,-0.21962887974756204,-1.5534430512121047,76561198039309853,enpitsu,25.0,-3902.97998046875,-7.230000019073486,211.2100067138672,-8069.1998291015625,19040.10009765625,536.8000030517578,-4601.7999267578125,-2753.5000610351562,1220.999984741211,255.0,128.0,False,0.2599542261217319,1.9504342331740123,-0.03185902914218146,True,35.0,False,2,1,False,,bf81d8692db,games5425898691,19.0,2615.64990234375,-108.41999816894531,92.93000030517578,3729.2001342773438,-21936.39892578125,-16.299999952316284,5447.2998046875,759.3000030517578,-7.400000095367432,255.0,128.0,,1.4184533949288765,-1.4412022386104553,-0.008994190624230123,False,6,5,False,6.0,False,,topk!,76561199088851642,42,-3691.14990234375,4339.8701171875,210.1699981689453,6512.39990234375,7170.999755859375,2708.699951171875,-1189.3000030517578,2646.7999267578125,-22.899999618530273,255.0,0.0,True,-0.25933155687655735,0.8395306888125327,1.3708879406524732,True,255.0,False,4,False,4,,WizeSpy,2533274969808181,8.0,3008.580078125,664.219970703125,85.62999725341797,-9030.900268554688,16823.599853515625,2770.4000854492188,-5300.8001708984375,-1413.2000732421875,-392.5,254.0,54.0,0.2864691654180096,2.2842168191497425,0.07647417549790132,True,0.0,False,5,False,6,,
2,323,5,False,False,1,8610.40447641537,2403.510009765625,-3337.409912109375,134.19000244140625,-34.80000019073486,16310.2001953125,13653.1005859375,5740.2001953125,-1121.2000274658203,1338.6000061035156,1.0,0.13172400393483857,-0.3425421240000069,-1.9268740800417221,76561199088851642,topk!,42.0,2376.780029296875,-3510.300048828125,40.439998626708984,-3295.10009765625,13621.300048828125,3326.4999389648438,-8.399999737739563,-5.099999904632568,-1896.0000610351562,255.0,128.0,,-0.009708810005639196,1.4151845326853065,-0.0005593169445180934,True,223.62282163353373,True,5,4,False,,2533274969808181,WizeSpy,8.0,-2033.47998046875,-4217.16015625,17.010000228881836,-13084.599609375,-7729.2999267578125,2.0999999344348907,-2.5999999046325684,-1.5999999642372131,-1079.800033569336,255.0,128.0,,-0.009589108886309846,-0.466611836350046,0.00013275845717451135,True,6,6,False,31.0,False,,enpitsu,76561198039309853,25,2882.5400390625,-3157.320068359375,49.209999084472656,-18775.0,-1190.199966430664,3540.4000854492188,-3.799999952316284,-1.2999999523162842,-1432.7000427246094,128.0,128.0,,-0.01691162345267829,0.10074786223111389,0.00040598245511985526,True,0.0,False,4,1,2,,games5425898691,bf81d8692db,19.0,-2178.780029296875,4304.68994140625,17.010000228881836,19004.000244140625,1793.9999389648438,2.0999999344348907,1.5000000596046448,0.09999999776482582,-932.6000213623047,255.0,108.0,-0.009585454067788417,3.1096583389849424,0.00014767109100733978,True,6.0,False,6,False,6,,
3,501,12,False,False,0,10218.646404566536,-2317.72998046875,-4979.259765625,155.8800048828125,-3648.699951171875,1580.8999633789062,-2606.9000244140625,2883.699951171875,-1889.2999267578125,3019.7000122070312,0.0,-0.35168195163902827,-0.05682456994302016,-0.12221561342048158,bf81d8692db,games5425898691,19.0,-2237.469970703125,-5083.18994140625,98.9000015258789,4215.7000732421875,1632.8999328613281,-3693.699951171875,2897.7999877929688,1967.2999572753906,961.6999816894531,255.0,255.0,,0.6201385236040268,0.45596094607218496,-1.0361491047055669,True,255.0,False,6,6,False,,76561198039309853,enpitsu,25.0,3361.8798828125,-200.42999267578125,42.2400016784668,-2049.2999267578125,-20409.599609375,-2748.0999755859375,2148.8999938964844,-179.69999313354492,1.0000000149011612,255.0,128.0,,-0.16056019222963339,-1.654770291124341,0.0007767223270018565,True,6,4,2,6.451518415122905,True,,topk!,76561199088851642,42,97.26000213623047,421.2699890136719,17.010000228881836,-20093.1005859375,-9908.200073242188,2.0999999344348907,-1.1999999731779099,-0.19999999552965164,56.39999866485596,255.0,128.0,False,0.009617924222545404,-2.6768336298916737,-9.108853944873642e-05,True,221.0,False,8,4,6,,WizeSpy,2533274969808181,9.0,-872.2000122070312,3023.639892578125,128.74000549316406,-6170.7000732421875,-17679.89990234375,-145.10000228881836,5440.5999755859375,-800.2999877929688,94.0999984741211,235.0,128.0,-0.9674029777448173,1.4496330858822268,3.111349144689994,True,255.0,False,9,False,10,,
4,544,13,False,False,0,10200.537465507141,-2806.330078125,-4880.06005859375,97.11000061035156,-8414.7998046875,-8924.89990234375,2179.7999572753906,-3733.599853515625,-2659.89990234375,-367.40001678466797,0.0,-0.6712879738798054,0.01242530199268434,0.5148630981254338,bf81d8692db,games5425898691,19.0,-2681.219970703125,-4716.5498046875,17.0,-6635.8001708984375,-5862.39990234375,1.4000000059604645,0.0,0.0,2477.5999450683594,255.0,255.0,,0.009530138398895464,-2.3886480593546717,2.628119871368823e-06,True,220.20020634384568,True,6,6,False,,76561198039309853,enpitsu,25.0,3325.639892578125,-3798.320068359375,17.049999237060547,-8044.5001220703125,-20561.10107421875,3.0000001192092896,0.0,-0.3999999910593033,-2003.2000732421875,255.0,0.0,,0.01676998275102764,-2.017162751037458,-5.0834495636220544e-05,True,6,4,2,0.0,False,,topk!,76561199088851642,42,-2664.5,-1763.300048828125,17.010000228881836,-16350.699462890625,-16174.3994140625,1.0999999940395355,-1.0999999940395355,-1.0000000149011612,207.00000762939453,255.0,150.0,False,0.009600745056207742,-2.3612612755791185,-1.2453595382159868e-05,True,213.0,False,8,4,6,,WizeSpy,2533274969808181,9.0,-2475.239990234375,801.4400024414062,17.010000228881836,-16304.3994140625,-7029.2999267578125,2.199999988079071,0.5000000074505806,0.19999999552965164,1481.199951171875,215.0,255.0,0.009586967934526083,-2.715674384863923,0.0002571515968934833,True,255.0,False,10,False,10,,
5,556,14,False,False,0,10273.936175198567,-2963.389892578125,-4923.77978515625,355.0400085449219,-5350.9002685546875,5917.60009765625,8725.0,731.9000244140625,-2802.6998901367188,-969.7000122070312,0.0,0.08157028986275189,-2.040784403265775,-3.058212569246199,bf81d8692db,games5425898691,19.0,-2905.090087890625,-5041.10986328125,221.8300018310547,-1980.5999755859375,254.59999084472656,10520.50048828125,-3019.7000122070312,-1202.2000122070312,49.89999771118164,255.0,0.0,,-1.3695894950224776,2.772654767930163,1.5277168117339839,True,196.12267529067168,True,6,6,False,,76561198039309853,enpitsu,25.0,2705.85009765625,-4426.77978515625,17.049999237060547,-18257.19970703125,-9914.600219726562,2.7000001072883606,6.299999952316284,3.100000023841858,-665.9999847412109,255.0,128.0,,0.016773521657309755,-2.6598392554640418,8.168927325856566e-05,True,6,4,2,255.0,False,,topk!,76561199088851642,42,-3209.1298828125,-2554.8798828125,17.010000228881836,-10346.400146484375,-20084.3994140625,2.0999999344348907,0.9000000357627869,2.199999988079071,-998.7999725341797,255.0,19.0,,0.009592153994179953,-2.048096433358079,-0.0002057595480512053,True,213.0,False,8,4,6,,WizeSpy,2533274969808181,9.0,-2992.760009765625,309.5199890136719,17.010000228881836,-6582.7001953125,-15232.7001953125,2.3000000417232513,0.29999999329447746,0.0,2000.2999877929688,215.0,255.0,0.009565292943239193,-1.909307508686024,3.722734460746978e-05,True,255.0,False,10,False,10,,
6,610,16,False,False,0,9451.490182492513,-3977.919921875,-3794.89990234375,783.1699829101562,1018.7000274658203,5399.6002197265625,-2806.199951171875,-116.89999580383301,906.2999725341797,3165.5999755859375,0.0,-0.1014318809230029,-1.915617315549284,2.995970356142041,bf81d8692db,games5425898691,19.0,-4056.6298828125,-3792.47998046875,524.1799926757812,-655.1999664306641,3164.7000122070312,-6864.2999267578125,-2093.800048828125,-485.9000015258789,-258.29999923706055,255.0,0.0,,1.1671764058682659,1.8025806809797111,1.5873951594311138,True,141.0,False,6,6,False,,76561198039309853,enpitsu,25.0,-477.4800109863281,-5008.669921875,17.049999237060547,-10098.200073242188,3653.900146484375,2.5999999046325684,1.1999999731779099,-0.19999999552965164,-89.0999984741211,128.0,128.0,,0.016873653022324978,2.782743080159013,0.00013605784941883483,True,6,4,2,255.0,False,,topk!,76561199088851642,42,-3347.60009765625,-4634.0498046875,1121.56005859375,11657.5,-14135.699462890625,-161.70000076293945,-4847.5,1181.2999725341797,-2314.2999267578125,210.0,16.0,True,0.19202058884307066,1.0056242841741263,-0.4345391304938297,True,128.0,False,10,4,7,,WizeSpy,2533274969808181,8.0,-1860.4200439453125,-1512.239990234375,17.010000228881836,7414.89990234375,-9534.600219726562,2.3999999463558197,0.19999999552965164,-0.09999999776482582,-2337.7000427246094,215.0,0.0,0.0095682795780742,-0.9740961218804468,-1.8813149098791908e-05,True,255.0,False,10,False,10,,
7,641,17,False,False,0,8861.354840588503,-3865.169921875,-3209.110107421875,105.36000061035156,2197.2000122070312,3837.0999145507812,5475.2001953125,-3869.5999145507812,1787.5,3544.5001220703125,0.0,0.489410899863069,1.7545944561309634,2.904612781339747,bf81d8692db,games5425898691,20.0,-3684.64990234375,-3374.139892578125,16.8799991607666,3325.2999877929688,5502.1002197265625,29.200000762939453,-12.799999713897705,58.80000114440918,1636.4999389648438,0.0,255.0,,0.007442361619674221,1.0633948679531504,-0.002150410020331247,True,110.0,False,6,6,False,,76561198039309853,enpitsu,25.0,-1079.300048828125,-4745.240234375,17.049999237060547,-0.5999999865889549,-0.5999999865889549,2.5999999046325684,0.3999999910593033,0.0,0.0,255.0,0.0,,0.01680025232488759,2.345208123856658,2.043161032534099e-05,True,6,4,2,255.0,False,,topk!,76561199088851642,42,-2863.860107421875,-4941.52001953125,36.529998779296875,-2453.300018310547,14120.799560546875,-5610.5999755859375,5191.099853515625,-1784.6000671386719,-341.6999816894531,255.0,153.0,False,0.36265690811502316,1.6996673737928483,0.24648184660902997,True,77.88709656141138,True,10,4,8,,WizeSpy,2533274969808181,8.0,-2426.780029296875,-2112.72998046875,17.010000228881836,-10664.300537109375,3197.0999145507812,2.3999999463558197,-1.0000000149011612,0.0,-2199.600067138672,221.0,0.0,0.009551286069792579,2.8144955711215203,-0.00013815207194459942,True,255.0,False,10,False,10,,False
8,677,18,False,False,0,8274.225339785817,-3577.489990234375,-2687.669921875,258.80999755859375,3889.5001220703125,20085.10009765625,2573.699951171875,1052.9000091552734,1887.8999328613281,1796.6000366210938,0.0,0.736821960360987,2.9535318777890036,-2.5390036875675217,bf81d8692db,games5425898691,20.0,-3604.81005859375,-2883.7099609375,141.0800018310547,1935.3999328613281,13774.69970703125,2231.999969482422,-2905.1998901367188,692.2000122070312,-232.5,255.0,128.0,,-0.48359112474602106,1.3779807276540672,0.03578129770430238,True,78.70429221019948,True,8,7,False,,76561198039309853,enpitsu,25.0,-1403.75,-4098.509765625,17.049999237060547,-2952.0999145507812,6797.2998046875,2.5999999046325684,-0.3999999910593033,2.0000000298023224,-514.3000030517578,255.0,128.0,,0.01666554862202577,1.9514968671596553,0.0001653422476590347,True,6,4,2,255.0,False,,topk!,76561199088851642,42,-4013.6298828125,-2788.679931640625,200.64999389648438,-4378.2000732421875,10664.49951171875,4129.200134277344,-821.2000274658203,-5238.699951171875,1459.9000549316406,240.0,191.0,True,0.4835913989459498,-0.059489608135231596,2.944006825415265,True,0.0,False,12,4,9,,WizeSpy,2533274969808181,8.0,-3555.429931640625,-1083.949951171875,17.010000228881836,-1628.9999389648438,11482.39990234375,2.3999999463558197,0.0,-0.09999999776482582,-2376.6000366210938,235.0,0.0,0.009552026207360594,1.649198986103201,-7.120354936153304e-06,True,255.0,False,10,False,10,,True
9,704,19,False,False,1,4948.866665752129,3178.1298828125,748.739990234375,197.75999450683594,-14223.00048828125,4898.399963378906,1605.5000305175781,2456.4999389648438,-1041.3999938964844,3855.2999877929688,1.0,0.11244563522701508,1.4675126174927144,2.027817185182742,2533274969808181,WizeSpy,8.0,3256.469970703125,617.1900024414062,157.25999450683594,-4626.400146484375,-2347.100067138672,-85.10000228881836,-725.4000091552734,-5217.80029296875,1580.2000427246094,128.0,255.0,False,-1.1551055560137087,0.11239416782416754,0.024296416884880597,True,255.0,False,12,11,False,,76561199088851642,topk!,42.0,4078.97998046875,1971.3599853515625,492.20001220703125,-2.0000000298023224,-9813.300170898438,25.59999942779541,489.39998626708984,-0.5000000074505806,0.0,255.0,128.0,False,-0.008632819713789203,-1.5803387721079487,1.5711637366626676,True,12,10,4,0.0,False,,enpitsu,76561198039309853,25,1461.52001953125,3124.199951171875,17.049999237060547,-8012.1002197265625,-8453.800048828125,3.1999999284744263,-0.0,-0.0,-2382.2000122070312,255.0,0.0,,-0.016717137345405232,-0.7541932261330138,1.0125067217106341e-07,True,255.0,False,6,2,4,,games5425898691,bf81d8692db,20.0,3413.139892578125,1516.800048828125,112.83999633789062,-1992.7000427246094,-14290.0,-2050.0999450683594,2372.4000549316406,-273.4000015258789,152.29999542236328,255.0,135.0,1.0709450740612085,-1.338182459871824,0.09788630344679879,True,88.0,False,8,False,8,,
