,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_dodge_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_jump_active,opp_2_dodge_active,opp_2_boost,opp_2_boost_active,opp_2_double_jump_active,opp_2_boost_collect,team_mate_handbrake,opp_2_handbrake
0,169,0,False,True,1,5204.627571303851,2.9100000858306885,12.569999694824219,92.73999786376953,1579.1000366210938,27516.8994140625,1283.0000305175781,-841.5000152587891,432.99999237060547,5924.7998046875,1.0,0.005441396292645818,-0.06983556632717905,0.009737080689548873,1135449991065713092,KOSQF,28.0,2.119999885559082,-166.3000030517578,71.29000091552734,12226.800537109375,16346.099853515625,2755.7000732421875,3806.7001342773438,2631.4999389648438,1951.4999389648438,209.0,128.0,,-0.08733501016155402,2.115031923707038,0.03562271886496604,True,0.0,False,4,3,False,,bdcf966becb,TTV bunchestar,10.0,87.73999786376953,-1895.72998046875,17.049999237060547,-1020.9999847412109,13591.199951171875,2.8999999165534973,0.29999999329447746,-6.3999998569488525,1515.5999755859375,255.0,128.0,-0.016726376618279963,1.4689764400587353,0.000225851750847343,,116.0,False,False,False,False,,enpitsu,76561198039309853,26,-15.680000305175781,3494.550048828125,17.049999237060547,223.50000381469727,-10565.0,2.7000001072883606,0.5999999865889549,0.09999999776482582,0.0,255.0,128.0,False,-0.01663309645176863,-1.5919788045896617,1.5884095335462055e-05,True,116.0,False,False,False,False,,games5425898691,bf81d8692db,20.0,50.72999954223633,593.5399780273438,61.08000183105469,150.0,-22582.7001953125,2901.199951171875,2728.0999755859375,927.2000122070312,742.6999664306641,128.0,148.0,-0.07234240175420743,-1.625726648895359,-0.026835834648187746,True,4,3,31.0,False,False,,,
1,172,0,False,False,0,5325.317013245533,-0.36000001430511475,-109.45999908447266,136.99000549316406,4418.699951171875,17845.30029296875,7432.80029296875,5968.900146484375,243.79999160766602,-558.8999938964844,0.0,-0.2010730001536773,0.33742295316817267,0.48615240988280417,bf81d8692db,games5425898691,20.0,-53.470001220703125,-238.0500030517578,94.04000091552734,-122.5,18134.000244140625,313.99999618530273,-5253.0999755859375,-156.40000343322754,-1621.6999816894531,128.0,157.0,,1.2955783846442195,1.1342315247721058,-0.419851029060482,True,31.0,False,4,3,False,,76561198039309853,enpitsu,26.0,13.779999732971191,-3404.60009765625,17.049999237060547,-232.29999542236328,10976.099853515625,2.7000001072883606,-0.7000000029802322,-0.09999999776482582,0.0,255.0,128.0,0.016640806155020903,1.5919786373444098,8.334609230106855e-06,True,116.0,False,False,False,False,,TTV bunchestar,bdcf966becb,10,-75.61000061035156,1782.18994140625,17.049999237060547,1830.0,-13640.899658203125,2.5999999046325684,0.0,0.5999999865889549,366.30001068115234,255.0,128.0,,0.016753301894930135,-1.40745478514796,-0.0001443872310116785,,116.0,False,False,False,False,,KOSQF,1135449991065713092,28.0,-124.4800033569336,2.6600000858306885,95.29000091552734,-12240.799560546875,-16377.099609375,2095.8999633789062,4632.300109863281,-2618.699951171875,1390.3999328613281,193.0,128.0,0.6097770363624092,-1.8458624272597568,0.31147290053222915,True,4,3,0.0,False,False,,False,
2,237,2,False,False,0,2214.75719813558,997.9600219726562,3991.929931640625,118.26000213623047,-1614.7000122070312,25543.40087890625,3875.0,-1106.6000366210938,4406.600036621094,481.8000030517578,0.0,-0.10038241878183375,-0.12566479470808642,1.5623186869960446,bf81d8692db,games5425898691,20.0,1059.3800048828125,3735.820068359375,75.37000274658203,-111.19999885559082,21174.19921875,3291.199951171875,-2908.699951171875,186.70000076293945,1018.3999633789062,255.0,40.0,,0.10170612698001208,2.0304004392265025,0.014138981910081635,True,0.0,False,6,5,False,,76561198039309853,enpitsu,25.0,2884.93994140625,-525.6199951171875,17.049999237060547,19183.499755859375,10850.699462890625,2.8999999165534973,1.2999999523162842,0.0,1319.4000244140625,255.0,255.0,0.01682215317539402,0.5252516573279283,0.00032700061694772347,True,74.0,False,False,False,False,,TTV bunchestar,bdcf966becb,10,1019.0499877929688,2470.760009765625,17.049999237060547,-3919.4000244140625,20836.201171875,2.3000000417232513,-0.09999999776482582,0.3999999910593033,39.40000057220459,255.0,128.0,,0.01677370504345042,1.760946459270571,-4.82572952799624e-05,,49.0,False,False,False,False,,KOSQF,1135449991065713092,28.0,-3169.860107421875,-1198.3800048828125,17.020000457763672,-7685.0,14898.299560546875,0.7999999821186066,0.19999999552965164,-0.7999999821186066,-6.000000238418579,255.0,128.0,0.009582220610805707,2.04612458188336,7.609567198431163e-05,True,4,4,0.0,False,False,,True,
3,250,2,False,False,0,1832.323440475998,929.1400146484375,4977.91015625,223.77999877929688,-992.6000213623047,-15120.6005859375,935.5999755859375,-1205.999984741211,4406.400146484375,-1099.000015258789,0.0,1.1816286328664072,-2.1960163522058664,-1.0472863120746838,bf81d8692db,games5425898691,20.0,1075.8900146484375,4736.93017578125,116.05999755859375,222.99999237060547,19948.1005859375,-150.9000015258789,-5252.19970703125,1583.9999389648438,-393.8999938964844,255.0,255.0,,-0.35908873589887996,-2.698505220216379,-2.741889825866824,True,0.0,False,6,5,False,,76561198039309853,enpitsu,25.0,3554.10009765625,55.70000076293945,17.049999237060547,8409.600219726562,14136.800537109375,2.5999999046325684,-0.29999999329447746,-0.3999999910593033,2848.5000610351562,128.0,128.0,0.016814164739885305,1.6975522602340845,-4.9129552313277135e-05,True,255.0,False,False,False,False,,TTV bunchestar,bdcf966becb,10,869.6300048828125,3508.89990234375,17.049999237060547,-841.9000244140625,19056.400146484375,2.800000011920929,-4.399999976158142,-1.0999999940395355,1149.1000366210938,51.0,182.0,,0.01699446009210461,1.6138184958643753,0.00037320589026707836,,80.0,False,False,False,False,,KOSQF,1135449991065713092,28.0,-3527.06005859375,-443.57000732421875,17.020000457763672,-4671.400146484375,15898.599853515625,0.7999999821186066,-1.1999999731779099,4.900000095367432,-919.1000366210938,255.0,128.0,0.009590496845649424,1.8030247340174743,2.790250110591866e-05,True,4,4,0.0,False,False,,False,
4,266,3,False,False,1,9408.949462228671,-898.3900146484375,-4096.259765625,169.99000549316406,-14047.5,7128.3001708984375,1361.9999694824219,-3869.5001220703125,106.19999885559082,-4584.200134277344,1.0,1.3839193517789923,-2.804385799009799,-1.3237298889189322,bdcf966becb,TTV bunchestar,11.0,-766.6900024414062,-4080.10009765625,86.72000122070312,-3738.699951171875,-5553.3001708984375,2427.7999877929688,-564.5999908447266,-5470.10009765625,-92.70000457763672,128.0,18.0,,0.24483426341292594,-1.715997284565048,0.6327583778471529,,80.0,False,4,3,False,,1135449991065713092,KOSQF,27.0,3620.639892578125,-498.7799987792969,17.020000457763672,-4040.2999877929688,-15417.900390625,1.0000000149011612,-0.0,-0.29999999329447746,-2005.2999877929688,255.0,0.0,-0.009587834129005962,-1.2491790716763238,-2.4865259753380758e-05,True,255.0,False,4,False,4,,enpitsu,76561198039309853,25,-3405.969970703125,-545.6300048828125,17.049999237060547,7186.6998291015625,-5928.0999755859375,-2.0000000298023224,-7.300000190734863,5.600000023841858,890.1000213623047,255.0,128.0,False,-0.016691637612019083,-2.4812729148446597,-6.874204446834925e-05,True,226.87293761519976,True,False,False,False,,games5425898691,bf81d8692db,21.0,-1032.5,-5103.0498046875,185.14999389648438,1450.5000305175781,-11.799999475479126,3348.0999755859375,97.20000267028809,-1967.1000671386719,18.700000047683716,255.0,0.0,1.1193545900063562,-3.121087489661998,-1.555656549853492,True,6,6,0.0,False,False,,,
5,312,5,False,False,0,4376.824016326405,2944.669921875,3040.989990234375,130.32000732421875,-6825.999755859375,13486.500244140625,9166.699829101562,4999.2999267578125,2412.4000549316406,2277.5,0.0,-0.12864203566362928,-2.9516713963950942,0.48998489628005665,76561198039309853,enpitsu,25.0,3047.169921875,2824.989990234375,17.049999237060547,2674.8001098632812,16485.6005859375,3.0000001192092896,-0.19999999552965164,-0.9000000357627869,1919.1999816894531,0.0,255.0,,0.016842198514717254,1.4687035687791021,9.439103886793715e-05,True,162.0,False,False,False,False,,bf81d8692db,games5425898691,21.0,2103.159912109375,5017.66015625,31.290000915527344,11024.49951171875,-6638.800048828125,-3104.2001342773438,-4719.2999267578125,-252.60000228881836,311.00000381469727,255.0,128.0,0.2063477746267919,-0.5877596638567351,0.3609275403317853,True,,False,6,False,6,,TTV bunchestar,bdcf966becb,11,1555.3699951171875,4770.169921875,17.059999465942383,9347.999877929688,-2878.2000732421875,2.0999999344348907,0.0,0.0,-2419.9000549316406,255.0,24.0,,0.01669282190954603,-0.3425557942310032,-2.0926567108312584e-06,False,80.0,False,4,False,4,,KOSQF,1135449991065713092,27.0,-738.8200073242188,1977.989990234375,99.79000091552734,21566.39892578125,7273.800048828125,-714.8999786376953,-1083.499984741211,4069.4000244140625,-13.300000429153442,184.0,128.0,-1.0517725089176122,0.2660305964271646,-0.006530403885886987,True,6,6,225.0,False,False,,,
6,380,7,False,False,0,2614.766498353032,1605.3599853515625,4378.2900390625,316.6099853515625,5216.300048828125,31695.90087890625,9176.099853515625,2032.5999450683594,1643.0000305175781,-5400.8001708984375,0.0,0.3609135537500873,-1.1327966885980392,-1.3913940163703242,76561198039309853,enpitsu,26.0,1704.43994140625,4121.58984375,222.52000427246094,-9349.199829101562,14421.800537109375,2355.2000427246094,-4503.0999755859375,1519.4000244140625,-427.79998779296875,255.0,128.0,,-0.32598026748759573,2.017853159349233,0.18689836349929234,True,94.0,False,2,1,False,,bf81d8692db,games5425898691,20.0,3003.22998046875,2299.909912109375,17.0,-12077.80029296875,-6515.999755859375,3.6000001430511475,0.0,0.0,-2212.899932861328,255.0,0.0,0.0095678836856346,-2.7136553104377437,-2.2556846958583026e-06,True,255.0,False,6,False,6,,TTV bunchestar,bdcf966becb,10,2711.159912109375,4945.41015625,20.739999771118164,-10827.7001953125,3354.7000122070312,-50.900001525878906,-185.20000457763672,20.899999141693115,2340.2999877929688,255.0,255.0,,0.030035788830835533,2.8874560207937696,-0.13709487321609137,False,80.0,False,4,False,4,,KOSQF,1135449991065713092,28.0,1416.4100341796875,4224.68017578125,172.97000122070312,10571.700439453125,8523.400268554688,3713.2998657226562,3211.6000366210938,1280.8999633789062,479.0999984741211,241.0,0.0,-0.7068117294093537,1.16665616356511,0.0662747050485966,True,8,7,210.0,False,False,,,
7,485,11,False,False,1,5550.346078058255,-2473.610107421875,729.5499877929688,140.89999389648438,-340.09998321533203,13139.200439453125,1268.0000305175781,-3760.4000854492188,-248.60000610351562,1681.300048828125,1.0,-0.14638001299628262,-2.8895229433714187,1.4821836539967754,bdcf966becb,TTV bunchestar,11.0,-2503.889892578125,709.0900268554688,17.049999237060547,-2430.399932861328,9647.999877929688,3.0000001192092896,1.5999999642372131,-6.299999952316284,1573.699951171875,255.0,128.0,,-0.01669803109839867,1.3154020855386648,0.0002517023655181329,False,8.0,False,6,4,4,,1135449991065713092,KOSQF,28.0,-3168.6298828125,-2597.4599609375,18.299999237060547,-3187.5,15120.30029296875,-1771.4999389648438,-1193.8999938964844,-91.30000114440918,103.4000015258789,191.0,128.0,0.011170823791189832,1.4814593935988867,-0.0014157761132364422,True,210.0,False,10,False,10,,enpitsu,76561198039309853,25,95.20999908447266,-3410.070068359375,17.030000686645508,3624.8001098632812,19375.799560546875,3.799999952316284,0.19999999552965164,0.5999999865889549,3.1999999284744263,255.0,128.0,,-0.016789831716747982,1.7553571148060634,-5.962037493865384e-05,True,0.0,False,2,False,2,,games5425898691,bf81d8692db,20.0,-1360.3900146484375,1498.75,17.0,-11812.19970703125,17880.999755859375,3.3000001311302185,1.899999976158142,-2.5,1255.199966430664,255.0,128.0,-0.009596133580146217,0.9109055512493225,-9.266302177119906e-05,True,6,6,137.0,False,False,,False,
8,508,12,False,False,1,4620.3339062317145,-2353.989990234375,1855.93994140625,199.8300018310547,7094.000244140625,19473.199462890625,-107.89999961853027,-2198.000030517578,-1255.0,1472.5,1.0,-0.7249115171762343,2.7687363332686794,-1.7108969311198015,bdcf966becb,TTV bunchestar,11.0,-2443.969970703125,1785.1099853515625,120.95999908447266,5072.60009765625,15759.3994140625,162.99999237060547,-3098.2000732421875,3276.9000244140625,-3148.3999633789062,255.0,128.0,,-1.3215557165959446,2.7228600475583598,-0.4570360393438616,False,0.0,False,8,5,4,,1135449991065713092,KOSQF,28.0,-3199.610107421875,-1029.8199462890625,102.97000122070312,-108.99999618530273,20273.900146484375,-149.89999771118164,-5497.9998779296875,145.600004196167,-8.600000143051147,196.0,128.0,0.7498843904025349,-1.542817650583956,-3.139379085895072,True,210.0,False,12,False,11,,enpitsu,76561198039309853,25,191.92999267578125,-1823.469970703125,17.030000686645508,-1645.7000732421875,19404.69970703125,5.099999904632568,-0.0,0.29999999329447746,5.799999833106995,255.0,255.0,,-0.01677861259192257,1.4855127648370883,-3.246647404692909e-05,True,0.0,False,2,False,2,,games5425898691,bf81d8692db,20.0,-2343.219970703125,3032.090087890625,17.0,-9003.099975585938,19184.000244140625,3.400000035762787,-0.09999999776482582,0.5999999865889549,-212.29999542236328,255.0,128.0,-0.00959850711983559,1.1506267096652552,5.746063195997257e-05,True,6,6,167.0,False,False,,False,
9,547,13,False,False,0,9742.792993178622,1462.47998046875,-4313.02001953125,120.0,-6437.2998046875,11661.800537109375,9940.700073242188,5309.000244140625,1026.2000274658203,-2600.10009765625,0.0,-0.1386488126532876,-3.108314865584326,-2.3513081797218964,bf81d8692db,games5425898691,20.0,1477.77001953125,-4463.52978515625,15.600000381469727,-12687.39990234375,6459.1998291015625,-429.1999816894531,955.5999755859375,-1027.2000122070312,1455.2999877929688,255.0,57.0,,0.023136711765742387,2.539432730448313,-0.037189047257438455,True,131.0,False,6,6,False,,76561198039309853,enpitsu,25.0,-7.150000095367432,-1052.969970703125,95.0,718.7000274658203,-22869.3994140625,-154.7000026702881,5499.7998046875,42.39999771118164,-6.299999952316284,128.0,128.0,-1.3448158739189084,1.5735248165421263,-3.136440974557577,True,61.0,False,4,False,4,,TTV bunchestar,bdcf966becb,11,1571.1199951171875,-3748.570068359375,81.2300033569336,-14407.5,-13567.7001953125,2248.000030517578,2946.9000244140625,-4639.599914550781,-198.09999465942383,255.0,128.0,,0.6947158071803943,-2.6055332231773782,-0.026239363882586297,False,0.0,False,10,4,7,,KOSQF,1135449991065713092,28.0,2686.2099609375,-1733.5400390625,17.010000228881836,-13651.500244140625,-13764.89990234375,2.199999988079071,-0.7999999821186066,-0.9000000357627869,-1871.4999389648438,247.0,67.0,0.00959057292923354,-2.4266099109452037,-5.323458982713431e-06,True,12,12,210.0,False,False,,,False
