,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_double_jump_active,team_mate_jump_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_double_jump_active,opp_1_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_double_jump_active,opp_2_dodge_active,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_boost_collect
32,2137,62,False,False,0,7541.109655397779,3993.110107421875,-601.510009765625,518.9299926757812,-3916.0000610351562,11323.1005859375,12402.7001953125,-982.6000213623047,715.2999877929688,995.0,0.0,-0.7743289209683116,-1.3975072370348633,2.268883473738438,76561198325226380,DaFake,6.0,4082.110107421875,-703.989990234375,343.04998779296875,-466.3999938964844,9249.099731445312,13270.30029296875,-1745.0,246.8000030517578,8.799999952316284,255.0,255.0,,-0.9462096390547893,1.5934843390081428,-1.6073301572514747,True,6,188.0,False,6,False,,b361a23a1cb,cyris.ES,6.0,-611.5800170898438,-2243.179931640625,17.010000228881836,6035.30029296875,-4142.9998779296875,2.3999999463558197,0.09999999776482582,0.09999999776482582,2626.099853515625,255.0,255.0,False,0.009508182951528598,-0.5493417194485158,2.7834068611122905e-05,True,20,6,24,75.0,False,,enpitsu,76561198039309853,26,-1560.52001953125,2667.840087890625,15.979999542236328,14011.99951171875,16759.89990234375,71.50000095367432,41.19999885559082,-32.200000286102295,1490.8000183105469,255.0,128.0,,0.027129717982032245,0.932034569966759,-0.0014582189523243783,True,255.0,False,False,16,14,,games5425898691,bf81d8692db,21.0,157.89999389648438,1381.449951171875,17.010000228881836,8400.999755859375,20675.50048828125,2.3000000417232513,-0.3999999910593033,-1.0000000149011612,1902.5,255.0,255.0,,0.009592126387382837,1.2527735491638172,0.00011531449474399428,True,False,20,145.0,False,22,
33,2255,66,False,False,1,9575.727167314335,-2296.820068359375,-3887.760009765625,227.74000549316406,-24262.39990234375,8206.900024414062,15587.39990234375,4477.300109863281,3923.900146484375,745.8999633789062,1.0,1.221696860842572,-1.880338812081353,-0.8442505706965667,bf81d8692db,games5425898691,20.0,-2111.1298828125,-4027.239990234375,154.10000610351562,-1316.1000061035156,20099.49951171875,2061.699981689453,-4422.200012207031,-3203.3999633789062,-656.6000366210938,255.0,198.0,,-0.2344234826043369,1.044543525731456,-0.18016547696361868,True,21,226.8361548198167,True,24,False,,76561198039309853,enpitsu,26.0,-2090.239990234375,-3992.219970703125,106.83999633789062,-19200.699462890625,12495.799560546875,1200.6999969482422,-2999.5999145507812,-4610.0,0.0,255.0,0.0,False,-1.1575453981674684,0.5768216107658333,3.20015875793291e-05,True,15,False,18,234.0,False,,DaFake,76561198325226380,6,-2436.43994140625,-3566.02001953125,293.010009765625,6340.999755859375,-2111.3999938964844,-331.1000061035156,-1868.699951171875,-3571.7999267578125,3741.4999389648438,240.0,128.0,,-0.7259215300533243,-1.6914533606063356,1.999268669185885,True,96.6621334193855,True,False,8,7,,cyris.ES,b361a23a1cb,6.0,-885.22998046875,-2434.1298828125,17.010000228881836,-13177.19970703125,1361.1000061035156,2.3000000417232513,-0.09999999776482582,-0.0,-2271.7999267578125,255.0,0.0,False,-0.009565541760517726,0.17101570976611505,-2.398231322345696e-05,True,6,20,106.0,False,24,
34,2360,70,False,False,0,3819.107500060865,-117.79000091552734,1401.02001953125,159.47000122070312,-9176.699829101562,4748.2000732421875,4597.300109863281,5355.0,-1306.6000366210938,2369.7999572753906,0.0,0.27539608401251253,-0.9562159593094823,2.2887078351072256,b361a23a1cb,cyris.ES,6.0,-87.9800033569336,1351.3499755859375,14.960000038146973,-9287.60009765625,5170.4998779296875,-1643.6000061035156,-3891.9000244140625,59.20000076293945,526.3000106811523,128.0,128.0,,0.028347783679259882,2.5513161633281927,0.030378372843012792,True,20,83.0,False,24,6,,76561198325226380,DaFake,6.0,-887.6300048828125,-318.82000732421875,94.2300033569336,-10393.900146484375,-20516.79931640625,-148.99999618530273,5415.8001708984375,949.4000244140625,-130.9000015258789,255.0,,,-0.457370872166021,2.7995231421318834,2.5072538681410186,True,11,False,12,4.0,False,,enpitsu,76561198039309853,25,2214.18994140625,4922.81982421875,16.8799991607666,-21649.09912109375,-1440.2999877929688,2.199999988079071,-30.69999933242798,7.099999785423279,19.800000190734863,255.0,,,0.014301836681448646,-3.071729460590907,0.004575462225426938,True,143.0,False,False,18,16,,games5425898691,bf81d8692db,21.0,845.47998046875,3442.280029296875,17.010000228881836,-1428.3999633789062,17171.400146484375,2.199999988079071,0.0,-0.7999999821186066,1631.0000610351562,255.0,255.0,,0.009586530526679385,1.685009592806966,0.0002041671508226393,True,False,22,241.0,False,24,
35,2400,71,False,False,0,3112.2629047668033,-1426.47998046875,2073.280029296875,146.2899932861328,-13808.699951171875,4536.600036621094,1495.2000427246094,2899.5999145507812,1709.4999694824219,2220.500030517578,0.0,-0.10890258628194854,0.7700604142722635,-1.955486814720103,b361a23a1cb,cyris.ES,6.0,-1273.7900390625,2013.280029296875,17.010000228881836,-11852.900390625,6101.500244140625,1.899999976158142,-0.19999999552965164,0.0,0.0,255.0,128.0,,0.00954805711223779,2.666193237976207,-2.078360634141388e-05,True,20,58.0,False,24,6,,76561198325226380,DaFake,6.0,-2318.139892578125,-3256.3798828125,17.030000686645508,-7925.10009765625,-20843.701171875,5.099999904632568,1.2999999523162842,1.5000000596046448,-170.10000228881836,128.0,94.0,,0.016801448162274753,-1.933235885084156,-3.79210889345939e-05,True,12,False,12,0.0,False,,enpitsu,76561198039309853,25,-566.1300048828125,5252.10986328125,17.049999237060547,-5574.7998046875,-3264.89990234375,4.4999998807907104,1.0000000149011612,0.3999999910593033,2145.500030517578,128.0,128.0,False,0.017204241232478334,-2.326641071580113,-0.0001481939615950681,True,143.0,False,False,18,16,,games5425898691,bf81d8692db,21.0,-1049.5,3529.39990234375,17.010000228881836,-15259.100341796875,-15833.499755859375,-0.19999999552965164,-0.5000000074505806,-0.5999999865889549,20.499999523162842,255.0,128.0,,0.009589889855931032,-2.335162569867565,-5.5749430124279744e-05,True,False,22,182.9725247172899,True,24,
36,2416,72,False,False,0,3101.823865740125,-2202.669921875,2326.830078125,126.29000091552734,-15808.199462890625,2142.7999877929688,69.0999984741211,580.2000045776367,327.00000762939453,28.80000114440918,0.0,-1.038560658552885,0.9190826274924215,0.09406023221284292,b361a23a1cb,cyris.ES,6.0,-1994.300048828125,2358.39990234375,17.0,-13893.299560546875,2998.3999633789062,1.5999999642372131,3.0000001192092896,-0.3999999910593033,722.3000335693359,255.0,128.0,,0.009583249663061223,2.983070061838246,-0.00014964230028380774,True,20,79.61277412599132,True,24,6,,76561198325226380,DaFake,6.0,-3006.43994140625,-4086.550048828125,17.049999237060547,-11971.099853515625,128.59999656677246,3.6000001430511475,-0.3999999910593033,0.5000000074505806,-3722.9000854492188,255.0,5.0,False,0.016754430503701928,2.684879385509029,-2.3977140253500336e-07,True,12,False,12,248.73651608344048,True,,enpitsu,76561198039309853,26,-658.8400268554688,5139.009765625,17.049999237060547,-1299.7000122070312,-1550.8999633789062,3.1999999284744263,0.0,3.1999999284744263,-695.1999664306641,255.0,128.0,False,0.01672937377180971,-2.142653619863053,-0.00017056264349962912,True,143.0,False,False,18,16,,games5425898691,bf81d8692db,21.0,-1994.3299560546875,2596.090087890625,138.8300018310547,-18782.7001953125,-13202.099609375,1383.0000305175781,287.60000228881836,-5387.60009765625,1067.7999877929688,255.0,16.0,,0.10716409242012566,-2.4107266830007883,0.39649057246507297,True,False,23,149.67714389677968,True,26,
37,2419,72,False,False,1,7634.799744441823,2411.3798828125,-2342.89990234375,121.25,27003.701171875,5936.9000244140625,-595.9000015258789,289.89999771118164,-1425.0,-5820.999755859375,1.0,1.033132161453354,-0.6349432621546525,0.2650772284528967,bf81d8692db,games5425898691,21.0,2151.1298828125,-2485.030029296875,145.72999572753906,18713.699951171875,13371.300048828125,33.29999923706055,-289.50000762939453,5370.2001953125,1151.6000366210938,255.0,0.0,,-0.5231871617679315,2.1356798244008104,0.8486375987086431,True,23,140.26910094035566,True,26,False,,76561198039309853,enpitsu,26.0,675.7999877929688,-5121.56005859375,17.049999237060547,2310.399932861328,2185.2999877929688,2.8999999165534973,0.5999999865889549,0.29999999329447746,-1537.7000427246094,128.0,128.0,False,-0.01665367941960278,2.2541368145529392,-0.00021350346532219707,True,16,False,18,143.0,False,,DaFake,76561198325226380,6,3111.89990234375,4052.989990234375,17.049999237060547,9181.900024414062,-5786.500244140625,0.09999999776482582,0.3999999910593033,-0.5999999865889549,-3318.3999633789062,255.0,10.0,False,-0.01671784854551142,-2.3315166412302526,6.977959796683952e-05,True,239.32847312701645,True,False,12,12,,cyris.ES,b361a23a1cb,6.0,2253.72998046875,-2402.8701171875,16.899999618530273,15649.300537109375,-2436.3999938964844,16.00000023841858,10.700000524520874,-50.999999046325684,258.29999923706055,255.0,255.0,,-0.01220665456385619,-2.9816818479763088,-0.0003773323987569542,True,6,20,70.2047311695673,True,24,
38,2526,76,False,False,0,5082.835816073943,-3827.969970703125,988.0399780273438,1083.489990234375,12728.900146484375,22889.599609375,3536.199951171875,3905.7000732421875,-4514.700012207031,601.3999938964844,0.0,0.8294574128881825,2.8535164275791023,0.4043611239022963,76561198325226380,DaFake,6.0,-3893.22998046875,821.7999877929688,1017.8099975585938,11996.700439453125,19605.30029296875,-842.7999877929688,-391.3999938964844,5445.2001953125,-668.0999755859375,236.0,13.0,False,0.15177462691352125,1.6179516312963464,2.4567342696131473,True,13,86.0,False,14,False,,b361a23a1cb,cyris.ES,6.0,-1959.8900146484375,372.8599853515625,17.010000228881836,2776.4999389648438,12135.2001953125,2.0999999344348907,0.0,0.09999999776482582,384.0999984741211,255.0,128.0,False,0.009565588565120542,1.3854941717825353,-0.00021452706629971144,True,20,6,24,255.0,False,,enpitsu,76561198039309853,26,-752.5399780273438,4999.490234375,17.049999237060547,2175.399932861328,1916.6000366210938,2.5999999046325684,-3.0000001192092896,3.100000023841858,0.0,255.0,255.0,False,0.01655158719353406,-2.4193661368106114,-1.7393888817337893e-05,True,143.0,False,False,18,16,,games5425898691,bf81d8692db,20.0,-3991.4599609375,3498.7099609375,67.91000366210938,11643.199462890625,10057.19970703125,-9527.899780273438,-1058.3999633789062,-5364.000244140625,596.8999862670898,255.0,128.0,,0.5440128336539455,0.6633282061173121,0.4081392404140963,False,False,24,95.0,False,26,
39,2593,78,False,False,1,9349.948091180171,1032.5999755859375,-4208.9501953125,98.41000366210938,-7676.400146484375,28975.30029296875,-3104.4000244140625,-3761.300048828125,-48.20000171661377,4674.2999267578125,1.0,-0.4997986398450564,-0.9854984103753548,2.8062056781239466,76561198039309853,enpitsu,26.0,1029.5400390625,-4395.68994140625,22.0,6180.7000732421875,13844.69970703125,2992.5,4.4999998807907104,10.399999618530273,1171.9000244140625,255.0,255.0,False,-0.016772267851623158,1.9914459678015117,0.0003982063642528853,True,17,64.85627527390757,True,20,False,,bf81d8692db,games5425898691,20.0,474.79998779296875,-5111.97998046875,402.57000732421875,-17933.800048828125,-395.2000045776367,-3397.9000854492188,461.1000061035156,-2473.000030517578,-213.70000839233398,255.0,0.0,,-0.4851655880084703,-0.11281683090561495,1.5689356207540222,True,24,False,26,213.0,False,,DaFake,76561198325226380,6,1165.050048828125,-5077.18017578125,268.25,-7745.30029296875,8.199999928474426,-3556.7001342773438,2906.7999267578125,-1651.9999694824219,-4367.0001220703125,255.0,128.0,False,0.8716101244693036,0.07623152833543745,2.6752232380495578,True,0.0,False,False,14,14,,cyris.ES,b361a23a1cb,6.0,1299.1199951171875,-1545.27001953125,17.010000228881836,-6781.400146484375,-4472.300109863281,2.0999999344348907,0.5000000074505806,0.19999999552965164,-3.1999999284744263,255.0,128.0,False,-0.00950835633308076,-0.5824340526748538,5.09436481106234e-05,True,6,20,255.0,False,24,
40,2616,79,False,False,0,3090.0719186657097,-461.489990234375,2080.6298828125,109.08000183105469,26144.69970703125,-9163.499755859375,8541.300048828125,4882.300109863281,-544.3999862670898,-3444.7000122070312,0.0,0.7043430771318395,-0.8338253774900098,1.3151104837930971,b361a23a1cb,cyris.ES,6.0,-694.7899780273438,2009.010009765625,17.010000228881836,13313.900146484375,3276.300048828125,0.0,3.1999999284744263,0.7000000029802322,-1943.6000061035156,255.0,128.0,False,0.00956555411457516,0.1698244953413829,1.828499901378671e-05,True,20,220.66790534603987,True,24,6,,76561198325226380,DaFake,6.0,-701.2999877929688,5162.5,82.72000122070312,4740.5999755859375,1286.199951171875,-881.2000274658203,385.60001373291016,-4855.899963378906,2553.5000610351562,249.0,210.0,False,0.2358674829853201,1.3546832849143364,1.1094771487976878,True,14,False,14,0.0,False,,enpitsu,76561198039309853,26,-987.6199951171875,3075.8701171875,104.93000030517578,1327.5,-17125.400390625,-316.8000030517578,2852.9000854492188,3883.699951171875,1249.7000122070312,128.0,128.0,False,-0.4459101689835638,-1.910942939451618,1.1494189411833438,True,93.0,False,False,20,18,,games5425898691,bf81d8692db,20.0,827.239990234375,5160.9501953125,53.0099983215332,4737.099914550781,2244.4000244140625,3964.8001098632812,622.7999877929688,-3989.7000122070312,3734.1000366210938,255.0,128.0,,-0.2960144660307674,-1.9506220470499849,0.18831227610542034,True,False,24,213.0,False,26,
41,2685,82,False,False,0,6290.594174901217,2888.25,114.95999908447266,220.75999450683594,-5502.1002197265625,12121.500244140625,5834.69970703125,815.8999633789062,-4725.199890136719,3606.400146484375,0.0,-0.24864625717209113,-1.2849336426898872,-1.1681330636796439,b361a23a1cb,cyris.ES,6.0,2908.9599609375,23.06999969482422,114.2699966430664,17488.00048828125,-2349.600067138672,1448.3999633789062,-4542.099914550781,-928.6000061035156,2959.1000366210938,255.0,255.0,,0.38747791919281843,0.12297096105306787,-0.5581394127498859,True,21,181.0,False,26,6,,76561198325226380,DaFake,6.0,-775.3099975585938,5295.89990234375,175.5500030517578,4060.7998657226562,-8560.399780273438,-2340.2000427246094,312.90000915527344,-2071.6000366210938,1659.1999816894531,255.0,19.0,False,0.18246212680561388,-1.2946893457522604,-1.473217203368729,True,14,False,16,,False,,enpitsu,76561198039309853,26,2509.9599609375,-36.22999954223633,17.030000686645508,22006.201171875,-5861.300048828125,5.400000214576721,-1.2999999523162842,0.19999999552965164,1504.2999267578125,255.0,255.0,,0.016769151427321105,-0.23313091331583327,0.00029056499842994456,True,0.0,False,False,20,18,,games5425898691,bf81d8692db,21.0,2547.699951171875,3841.590087890625,16.989999771118164,16841.8994140625,2154.7999572753906,4.600000083446503,-4.000000059604645,-0.5000000074505806,1150.5000305175781,255.0,128.0,,0.009578166648379238,0.19859285510163602,-9.213860232179367e-05,True,False,24,146.0,False,26,
42,2750,84,False,False,1,8274.139313775613,-1639.0,-2736.239990234375,208.86000061035156,20494.89990234375,2295.7000732421875,9295.0,3932.60009765625,-4286.300048828125,1470.0999450683594,1.0,0.8399238291837806,-2.5655053081607484,1.6431069351900018,bf81d8692db,games5425898691,21.0,-1791.9100341796875,-2794.56005859375,102.2300033569336,22858.798828125,212.39999771118164,2514.7000122070312,-1413.5000610351562,5237.60009765625,904.7000122070312,255.0,225.0,,-0.3146737117036646,-2.849969462827299,-0.04063235229329361,True,25,79.0,False,28,False,,76561198039309853,enpitsu,26.0,-4078.93994140625,-2546.6201171875,303.07000732421875,1.899999976158142,-15242.60009765625,-3158.900146484375,53.29999923706055,-0.7999999821186066,0.0,255.0,128.0,False,-0.1931400147057489,-1.5536917737455802,-1.5741735359505755,True,18,False,20,0.0,False,,DaFake,76561198325226380,6,-634.3900146484375,-1738.56005859375,17.040000915527344,-1305.0,18720.799560546875,9.300000071525574,3.1999999284744263,-1.0000000149011612,-2335.0999450683594,255.0,0.0,True,-0.016937402555566847,1.588168139377819,-9.371441022564392e-05,True,,False,False,18,18,,cyris.ES,b361a23a1cb,6.0,-3120.7099609375,856.239990234375,16.989999771118164,18131.600341796875,-3560.8999633789062,2.3000000417232513,-0.0,0.5000000074505806,-14.500000476837158,255.0,128.0,,-0.009557799769690484,-2.9456774758775497,9.375601560709441e-06,True,6,22,176.6871226346622,True,26,
43,2828,87,False,False,1,7872.709966821206,3971.330078125,-2107.199951171875,170.7899932861328,-8021.500244140625,543.8999938964844,9519.7998046875,1239.8999786376953,2456.0000610351562,-1795.0999450683594,1.0,-0.0274869546636829,-2.87902359482322,0.06280385582925889,bf81d8692db,games5425898691,21.0,3701.909912109375,-2066.110107421875,182.22000122070312,16108.499755859375,16415.999755859375,170.0,-2468.000030517578,4319.89990234375,2344.499969482422,255.0,0.0,,-0.11755358488422633,1.6140195325500892,0.8754263012421333,True,27,69.27427981489448,True,30,False,,76561198039309853,enpitsu,26.0,-470.8900146484375,-5081.33984375,17.020000457763672,11312.2998046875,-4778.500061035156,12.400000095367432,-9.200000166893005,-12.5,1514.4999694824219,255.0,255.0,False,-0.017703555007606057,-2.7316072305536343,0.0005786259340436382,True,20,False,22,255.0,False,,DaFake,76561198325226380,6,3464.820068359375,-1762.81005859375,195.32000732421875,15841.8994140625,-7214.5001220703125,4605.0,-1746.199951171875,1098.7000274658203,365.9000015258789,255.0,128.0,False,-0.018762211120459445,-2.6050406198037184,-0.15651213728330446,True,0.0,False,4,20,18,,cyris.ES,b361a23a1cb,6.0,1180.9599609375,-73.83000183105469,16.989999771118164,7706.300048828125,-3070.0,5.0,0.7000000029802322,-1.1999999731779099,1768.5000610351562,255.0,255.0,,-0.009592657453650028,-2.7414732191768962,0.00026222553642380706,True,6,22,233.0,False,26,
44,2899,89,False,False,1,7145.669017236248,2045.530029296875,-1912.5999755859375,419.3500061035156,16869.3994140625,27353.00048828125,-7950.30029296875,-2511.3999938964844,5355.4998779296875,1005.2999877929688,1.0,-0.8488292980450696,-0.2820632097118826,-1.596676730081447,76561198039309853,enpitsu,26.0,1856.6300048828125,-2175.300048828125,410.7099914550781,12977.2998046875,18892.7001953125,1911.4999389648438,-2027.7000427246094,2096.699981689453,307.99999237060547,255.0,255.0,False,0.6140765537653405,2.4473213629854533,0.16526325755329244,True,21,167.0,False,24,False,,bf81d8692db,games5425898691,20.0,3373.85009765625,1548.6300048828125,17.010000228881836,-8798.699951171875,9770.599975585938,2.5,-0.09999999776482582,-0.0,2280.2999877929688,255.0,255.0,,-0.009548135362884303,0.7699242218367996,-9.484736037585336e-06,True,28,False,30,64.0,False,,DaFake,76561198325226380,6,3478.1201171875,-3500.969970703125,17.049999237060547,-5432.0001220703125,-10484.200439453125,2.5999999046325684,0.3999999910593033,0.3999999910593033,-40.79999923706055,200.0,128.0,False,-0.01672212204386495,-1.0877082955621185,6.853908716583784e-05,True,0.0,False,4,20,18,,cyris.ES,b361a23a1cb,6.0,2112.1201171875,-2228.8701171875,380.010009765625,-4628.999938964844,-14320.899658203125,1160.5999755859375,-2138.699951171875,1256.3999938964844,-4908.800048828125,0.0,0.0,False,0.32993540007789396,1.3576250263551355,1.2427587111777763,True,6,22,133.0,False,28,
45,2991,93,True,True,1,2130.5357256158354,2566.199951171875,3817.27001953125,152.10000610351562,-23173.60107421875,11697.60009765625,2722.39990234375,-4488.299865722656,-1549.1000366210938,-2229.199981689453,1.0,0.5570078194857283,-1.5694167630302207,-2.558456402607191,76561198039309853,enpitsu,25.0,2812.27001953125,3762.929931640625,76.01000213623047,-17240.999755859375,10805.699462890625,2981.400146484375,-27.40000009536743,10.199999809265137,2866.199951171875,128.0,128.0,,-0.016589210429591168,0.1288852432508002,0.002481318481628149,True,22,144.0,False,26,False,,bf81d8692db,games5425898691,20.0,-1289.06005859375,2503.219970703125,21.780000686645508,-15095.899658203125,11973.499755859375,-2542.100067138672,-1608.9999389648438,-1973.0000305175781,1840.5000305175781,255.0,0.0,,0.06896598767672939,0.957418012213312,0.040465593004461675,True,30,False,32,47.0,False,,DaFake,76561198325226380,6,1635.7900390625,765.02001953125,91.13999938964844,-3896.7001342773438,22618.5009765625,-157.5,-4009.5999145507812,-3761.4999389648438,-152.39999771118164,255.0,128.0,False,-0.07606160777131095,3.056579833120043,-3.0016521772810587,True,105.0,False,4,24,21,,cyris.ES,b361a23a1cb,6.0,870.9299926757812,-1535.9200439453125,110.33000183105469,2042.2999572753906,22873.40087890625,-147.89999961853027,-5433.499755859375,851.9999694824219,-9.100000262260437,255.0,128.0,,-1.5331228793491056,-1.4596132539280608,-3.0971612809901314,True,6,23,0.0,False,30,
46,3278,94,False,False,1,5171.470791003746,-14.710000038146973,49.349998474121094,138.7100067138672,-7034.1998291015625,18441.400146484375,18402.099609375,3383.800048828125,4879.2999267578125,-860.8999633789062,1.0,-0.009489292955423258,-0.14468449196928243,0.07779083467760754,76561198039309853,enpitsu,25.0,61.4900016784668,-64.93000030517578,40.08000183105469,-6475.8001708984375,13783.900146484375,1805.5000305175781,3354.89990234375,2096.999969482422,958.0000305175781,255.0,128.0,,0.04699851719576299,0.9966994107262127,-0.09502732191557521,True,1,0.0,False,2,False,,bf81d8692db,games5425898691,20.0,2340.8798828125,-3871.669921875,17.010000228881836,16989.599609375,-11514.200439453125,1.899999976158142,0.19999999552965164,-0.0,107.60000228881836,255.0,154.0,,-0.00958546487977326,-2.5449172297301628,6.0644411915954265e-05,True,False,False,False,0.0,False,,DaFake,76561198325226380,6,-103.91999816894531,97.30999755859375,56.59000015258789,1663.8999938964844,-13375.799560546875,594.3999862670898,1279.4000244140625,-3373.800048828125,-4150.899963378906,255.0,128.0,,-0.028145995800176966,-1.5895772451862358,2.444824291725333,True,0.0,False,False,4,3,,cyris.ES,b361a23a1cb,6.0,-0.0,2488.679931640625,17.010000228881836,-0.0,-15492.099609375,1.899999976158142,1.0000000149011612,-0.0,0.0,128.0,128.0,,-0.009544408615608195,-1.570788551888575,-3.701008606201032e-08,True,False,False,126.0,False,False,
47,3361,97,False,False,1,2848.1825927356763,-1921.77001953125,4724.89013671875,158.0399932861328,-38.399999141693115,27273.798828125,-4619.599914550781,-3212.9998779296875,4581.9000244140625,-2163.8999938964844,1.0,-0.3545085794384397,0.4642661497398825,1.1488892836113125,76561198039309853,enpitsu,25.0,-2020.3499755859375,4590.72021484375,81.79000091552734,-10858.199462890625,13903.499755859375,803.7999725341797,-4635.299987792969,-2799.2999267578125,-962.7999877929688,255.0,128.0,,-0.6381102865337859,0.6099907440582769,0.17116854263218395,True,3,31.0,False,4,False,,bf81d8692db,games5425898691,20.0,3200.580078125,719.469970703125,17.010000228881836,-12607.80029296875,19236.400146484375,0.0,-2.0999999344348907,3.4999999403953552,793.3000183105469,255.0,246.0,,-0.009605055087669479,0.9817711893898903,5.931290676579096e-05,True,False,False,False,236.23337632866316,True,,DaFake,76561198325226380,6,2849.22998046875,-534.2899780273438,73.76000213623047,16465.2001953125,7421.500244140625,-1838.0000305175781,-1912.8999328613281,1780.3999328613281,-241.90000534057617,255.0,255.0,False,0.433531231222411,2.71320213309034,-0.021065375272002095,False,27.920455848017045,True,False,6,6,,cyris.ES,b361a23a1cb,6.0,-329.67999267578125,3226.639892578125,17.010000228881836,-5305.2001953125,12265.30029296875,2.0000000298023224,-0.5000000074505806,1.1999999731779099,230.49999237060547,255.0,128.0,False,-0.009571882183463153,1.134671330792262,-0.00020772280438984613,True,False,False,108.0,False,False,
48,3490,102,False,False,0,8881.738620951319,1908.530029296875,-3287.330078125,288.2699890136719,1808.9999389648438,9816.400146484375,1172.6000213623047,189.3000030517578,1213.8999938964844,1170.5999755859375,0.0,0.16240544406407362,-0.4635367135439191,2.160951155610521,b361a23a1cb,cyris.ES,6.0,1864.8499755859375,-3421.06005859375,374.04998779296875,4920.299987792969,3622.5,-1621.4999389648438,-82.39999771118164,276.9000053405762,752.0999908447266,128.0,255.0,,0.1427650778309907,0.6737599403786751,0.004325907806346586,True,False,93.0,False,4,4,,76561198325226380,DaFake,6.0,248.9600067138672,-4622.8798828125,17.059999465942383,11555.999755859375,5558.599853515625,1.2999999523162842,-5.299999713897705,-2.8999999165534973,1257.3999786376953,255.0,128.0,False,0.016740525339905686,0.518300813900775,-0.00017756491904150485,True,8,False,8,238.0,False,,enpitsu,76561198039309853,25,2340.22998046875,-2411.9599609375,17.059999465942383,-1533.9999389648438,18266.800537109375,0.7999999821186066,0.09999999776482582,-1.1999999731779099,-1612.5999450683594,255.0,0.0,True,0.016786240396451414,1.6172788641338702,-0.00018985827181436485,True,202.0,False,False,4,4,,games5425898691,bf81d8692db,21.0,2835.780029296875,-3396.889892578125,451.1700134277344,9762.80029296875,-609.5000076293945,-3180.0,-2555.500030517578,1034.800033569336,335.8000183105469,255.0,144.0,,-1.298924287488134,1.3417406229915183,-2.1833393087179136,True,False,4,165.0,False,4,
