,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_dodge_active,opp_1_double_jump_active,opp_1_boost,opp_1_boost_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_double_jump_active,opp_2_dodge_active,opp_2_boost_collect
0,170,0,False,False,0,5210.33045233746,-20.15999984741211,3.809999942779541,140.8800048828125,-2674.5001220703125,12754.200439453125,12933.599853515625,4650.899963378906,-1311.6999816894531,3556.400146484375,0.0,-0.1156501971226125,-0.007836921746105858,0.3133875671332015,bf81d8692db,games5425898691,19.0,-55.470001220703125,-109.20999908447266,78.80999755859375,3807.60009765625,7234.4000244140625,-1480.2999877929688,-1791.4999389648438,293.0999946594238,5191.6998291015625,128.0,128.0,,1.4769472781342612,0.9073110717942532,-0.34717253898422684,True,4,0.0,False,3,False,,76561198039309853,enpitsu,24.0,15.0600004196167,-3550.919921875,17.049999237060547,47.69999980926514,10488.800048828125,2.7000001072883606,-0.29999999329447746,-0.3999999910593033,-0.09999999776482582,255.0,128.0,False,0.016655352225775452,1.5662018772733477,3.7974585953454464e-05,True,False,116.0,False,False,False,,NunoGomes,76561198077781826,9,-40.040000915527344,5041.3701171875,18.329999923706055,-75.59999942779541,-3696.400146484375,3.100000023841858,0.7999999821186066,0.0,0.0,255.0,128.0,,0.016801159750093133,-1.5913127085756782,3.1316651612379936e-06,False,False,False,False,116.0,False,,JunCa [tá caladó fiudo da p**,76561198076277094,17.0,62.22999954223633,130.57000732421875,69.48999786376953,-7105.7000732421875,-1737.4000549316406,2426.0000610351562,-4400.799865722656,132.70000457763672,1998.8999938964844,255.0,128.0,,-0.32898743711567013,-2.063063615718116,0.18791764033680292,True,0.0,False,4,False,3,
1,333,5,False,False,1,9896.339122169848,3308.260009765625,-4457.83984375,125.3499984741211,-2971.099853515625,3270.2999877929688,-1356.7999267578125,1378.2000732421875,1267.5,2124.1000366210938,1.0,0.8317675531806942,1.5973906658343764,-1.3108144361656708,76561198077781826,NunoGomes,10.0,3385.10009765625,-4585.009765625,118.95999908447266,-160.10000228881836,2481.3999938964844,-2436.300048828125,631.8999862670898,1209.7000122070312,302.09999084472656,128.0,255.0,,-0.5825075766561688,1.824326832036083,-0.8101166044239847,False,False,255.0,False,False,False,,76561198076277094,JunCa [tá caladó fiudo da p**,15.0,4078.93994140625,-3533.550048828125,448.3999938964844,-2.5,-14014.49951171875,1162.3999786376953,-48.400001525878906,-0.0,0.0,255.0,128.0,,0.10756464264562678,-1.587646879267552,1.5689977787341705,True,6,255.0,False,6,False,,enpitsu,76561198039309853,24,2098.929931640625,-20.540000915527344,17.049999237060547,-4379.800109863281,-20992.5,2.8999999165534973,-0.0,0.5000000074505806,1574.1999816894531,255.0,128.0,,-0.016776723923103663,-1.3964285429153735,0.00022617187842741046,True,False,False,False,191.0,False,,games5425898691,bf81d8692db,19.0,-207.22000122070312,3012.280029296875,24.469999313354492,-17499.49951171875,7637.0001220703125,-2245.2999877929688,-1339.1000366210938,-3463.0999755859375,-996.6000366210938,255.0,128.0,,0.17485091993058582,0.40095259510260484,0.004779875988429422,False,27.867853787637525,True,8,False,8,
2,351,6,False,False,1,9558.114013882088,3004.669921875,-4182.60986328125,111.2300033569336,-8578.900146484375,5827.60009765625,690.6999969482422,-1129.7000122070312,1937.7000427246094,247.99999237060547,1.0,0.6275190421053972,1.204938843134557,-0.5100922314930758,76561198077781826,NunoGomes,10.0,3125.320068359375,-4264.3798828125,18.100000381469727,-8834.299926757812,4244.599914550781,-99.0999984741211,-314.50000762939453,-155.600004196167,-208.89999389648438,255.0,128.0,,-0.02163628519299484,0.434296230638161,0.005441757793924303,False,False,221.35149237673772,True,False,False,,76561198076277094,JunCa [tá caladó fiudo da p**,15.0,3782.080078125,-4259.72021484375,396.9100036621094,-9658.300170898438,-9499.000244140625,-4298.699951171875,298.50000381469727,-431.8000030517578,-30.399999618530273,255.0,128.0,,-0.3221697229024525,-0.7918309229795818,1.5707672358996538,True,6,255.0,False,6,False,,enpitsu,76561198039309853,24,2164.300048828125,-1459.3800048828125,17.049999237060547,3270.2999877929688,-20741.69921875,2.5999999046325684,0.5999999865889549,-0.0,5.199999809265137,128.0,0.0,,-0.01678410103356732,-1.7277760300458347,-1.1596347752467888e-05,True,False,False,False,222.0,False,,games5425898691,bf81d8692db,19.0,-1382.199951171875,3579.2099609375,16.989999771118164,-20634.19921875,10159.89990234375,3.0000001192092896,-0.0,0.3999999910593033,0.0,255.0,128.0,,-0.009627757843670063,0.45754449206767495,-2.0617106273113047e-05,True,14.0,False,8,False,8,
3,362,7,False,False,1,9215.555941909859,2616.800048828125,-3913.469970703125,104.30000305175781,-11299.200439453125,8309.69970703125,13.799999952316284,-1157.6000213623047,1891.3999938964844,252.70000457763672,1.0,0.29221320026548,1.5600110846816932,0.4556719582527547,76561198077781826,NunoGomes,10.0,2724.669921875,-4026.43994140625,18.049999237060547,-10876.500244140625,7010.8001708984375,-14.299999475479126,63.29999923706055,-26.90000057220459,1206.3999938964844,234.0,255.0,,-0.024732795281119328,0.585413519284571,0.009693139362825454,False,False,202.0,False,False,False,,76561198076277094,JunCa [tá caladó fiudo da p**,15.0,3357.530029296875,-4663.72998046875,185.99000549316406,-11080.10009765625,-9104.7998046875,-4574.2999267578125,1379.2999267578125,1783.0999755859375,-136.40000343322754,255.0,128.0,,-0.3079827480947359,-0.7020619416823117,1.2724138408913375,True,6,255.0,False,6,False,,enpitsu,76561198039309853,24,2179.18994140625,-2263.7900390625,17.049999237060547,-5049.700012207031,-18432.7001953125,2.5999999046325684,-1.5000000596046448,-5.0,-1180.5999755859375,128.0,255.0,,-0.016777849834127175,-1.2327560004728413,0.00012444401160267173,True,False,False,False,222.0,False,,games5425898691,bf81d8692db,19.0,-2259.0,4011.0400390625,16.989999771118164,-20680.10009765625,10057.80029296875,4.4999998807907104,-1.899999976158142,1.2999999523162842,294.4000053405762,255.0,206.0,,-0.009632631177197294,0.45352369674246307,1.9765608878662077e-05,True,14.0,False,8,False,8,
4,380,7,False,False,1,8605.449771041005,1945.9300537109375,-3401.159912109375,88.25,3199.8001098632812,13853.900146484375,417.09999084472656,1800.8000183105469,-244.0999984741211,-5718.0999755859375,1.0,-0.8909930360368273,1.85622237980241,0.5790308677566045,76561198077781826,NunoGomes,10.0,1909.6700439453125,-3573.260009765625,89.93000030517578,-9319.7998046875,4044.89990234375,1667.4000549316406,-2620.5999755859375,3212.9998779296875,3613.599853515625,128.0,0.0,,-0.035652510010409665,0.984087777214862,0.5672647900953643,False,4,179.0,False,3,False,,76561198076277094,JunCa [tá caladó fiudo da p**,15.0,2385.9599609375,-4998.58984375,26.260000228881836,-15250.999755859375,125.69999694824219,11.799999475479126,-155.20000457763672,-529.3000030517578,-1436.0000610351562,255.0,0.0,,-0.02213667868962169,0.0103849322852362,0.2876053285306194,True,6,255.0,False,6,False,,enpitsu,76561198039309853,24,1955.1600341796875,-3158.3798828125,80.83000183105469,-1759.4999694824219,-14411.800537109375,3815.4998779296875,1338.2000732421875,-135.50000190734863,-1232.3999786376953,255.0,0.0,,-0.0949202196819972,-1.3808571614504912,-0.005028021095816885,True,2,1,False,211.0,False,,games5425898691,bf81d8692db,19.0,-3641.110107421875,3959.75,16.989999771118164,-16114.49951171875,-13088.399658203125,4.799999892711639,0.3999999910593033,0.19999999552965164,2012.2000122070312,255.0,255.0,,-0.009574132605268758,-0.7608870702034999,4.6482706448131344e-05,True,255.0,False,8,False,8,
5,381,7,False,False,0,2028.4307726195068,-1958.6400146484375,3412.18994140625,92.1500015258789,-4634.599914550781,8372.39990234375,225.10000228881836,-3765.7998657226562,488.8999938964844,-895.5000305175781,0.0,0.7808969040043272,-2.048033867843971,0.6336601528503565,76561198039309853,enpitsu,24.0,-1945.449951171875,3245.06005859375,113.30999755859375,133.99999618530273,4135.899963378906,4085.4000854492188,945.2999877929688,-151.5999984741211,5317.8997802734375,255.0,0.0,,0.09313284784917313,1.5412120736349038,-0.003975883077202644,True,2,211.0,False,1,False,,bf81d8692db,games5425898691,19.0,3740.820068359375,-3865.429931640625,16.989999771118164,14024.49951171875,14929.7998046875,4.799999892711639,-0.3999999910593033,-0.09999999776482582,2013.3000183105469,255.0,255.0,,0.009577500526395631,0.8951006202936801,3.1612180020366474e-05,True,8,255.0,False,8,False,,NunoGomes,76561198077781826,10,-1893.3499755859375,3569.22998046875,92.47000122070312,9201.799926757812,-2872.60009765625,1448.5000610351562,3529.5001220703125,-3927.60009765625,1538.2000732421875,128.0,0.0,,0.045357611636504834,-0.9264601030464612,0.6855960958169187,False,4,3,False,179.0,False,,JunCa [tá caladó fiudo da p**,76561198076277094,15.0,-2360.570068359375,4998.02978515625,26.190000534057617,15230.0,-406.89998626708984,-61.90000057220459,-125.20000457763672,474.3000030517578,-1527.8999328613281,255.0,0.0,,0.030217148974492916,-0.03553223589265243,0.28637900717453474,True,255.0,False,6,False,6,
6,393,8,False,False,0,1858.6114768806815,-2148.14990234375,3766.47998046875,92.3499984741211,-3908.3999633789062,7619.0997314453125,0.0,-5525.5999755859375,-1335.7000732421875,-895.5000305175781,0.0,-0.680243883928534,-2.753750784212484,2.0929440276934654,76561198039309853,enpitsu,24.0,-1900.8399658203125,3573.18994140625,197.4499969482422,1255.1000213623047,8367.19970703125,-156.40000343322754,-5429.5001220703125,599.5000076293945,-640.2999877929688,128.0,128.0,,0.4776636711510652,-2.5807096829374596,2.7583367829325995,True,2,211.0,False,1,False,,bf81d8692db,games5425898691,19.0,3973.080078125,-3056.530029296875,60.459999084472656,-1680.5999755859375,22564.89990234375,-1089.4999694824219,-784.8000335693359,752.0999908447266,1111.9999694824219,255.0,133.0,,0.0914243201271854,1.693759484174444,-0.6213716944847751,True,8,220.5479227983823,True,8,False,,NunoGomes,76561198077781826,10,-1502.1800537109375,3447.340087890625,93.93000030517578,9201.799926757812,-2872.60009765625,-154.49999809265137,3561.099853515625,-4152.0001220703125,-573.6000061035156,128.0,128.0,,0.10451911065625631,-0.861823324208078,-2.4341173112636487,True,4,3,False,179.0,False,,JunCa [tá caladó fiudo da p**,76561198076277094,15.0,-1902.6700439453125,4881.740234375,16.860000610351562,9296.900024414062,-4308.299865722656,34.80000019073486,34.50000047683716,-0.5000000074505806,-355.99998474121094,255.0,0.0,,0.015519989094046796,-0.4315646116191615,-0.002391253037092985,True,255.0,False,6,False,6,
7,440,9,False,False,1,10072.96301998705,2660.239990234375,-4777.259765625,101.33000183105469,14314.300537109375,37.10000038146973,3622.5,4636.099853515625,-1490.0999450683594,3505.0,1.0,-0.5635723432952779,1.882997080746856,0.056779996912940056,76561198076277094,JunCa [tá caladó fiudo da p**,15.0,2485.47998046875,-4832.35009765625,16.579999923706055,11454.300537109375,-5253.499755859375,-408.80001068115234,307.09999084472656,-34.50000047683716,1925.0999450683594,255.0,255.0,False,-0.01759179216219539,-2.824554871818102,0.00249276780051725,True,6,214.0,False,6,False,,76561198077781826,NunoGomes,10.0,154.39999389648438,-3717.219970703125,18.34000015258789,2500.2000427246094,-11234.69970703125,2.5999999046325684,-0.0,-0.0,2375.8999633789062,249.0,255.0,,-0.01700791012257383,-1.8536911705128551,2.013161913634739e-06,True,4,210.0,False,4,False,,enpitsu,76561198039309853,24,2439.6201171875,-5090.240234375,108.06999969482422,11345.799560546875,-1990.8000183105469,4963.2000732421875,-3990.10009765625,2885.7000732421875,436.50001525878906,255.0,255.0,False,0.39571471786343543,-3.0066286286726247,-1.153150049557855,True,2,2,False,198.0,False,,games5425898691,bf81d8692db,19.0,-3113.449951171875,-519.5399780273438,17.0,15747.5,-11966.700439453125,3.400000035762787,-1.7000000178813934,1.4000000059604645,1644.4999694824219,255.0,153.0,,-0.009571843751402668,-2.570469273495722,-4.9504218165456436e-05,True,255.0,False,8,False,8,
8,506,12,False,False,0,3112.8433261736,-3571.72998046875,3549.320068359375,125.31999969482422,-9879.000244140625,4110.7000732421875,1387.8999328613281,4820.10009765625,610.2999877929688,0.9000000357627869,0.0,-0.3571097359704529,-0.328319183477828,-0.16843705053681787,76561198039309853,enpitsu,24.0,-3455.6298828125,3472.159912109375,125.58999633789062,-4926.499938964844,1344.1999816894531,-18.799999952316284,-3045.7998657226562,-4579.599914550781,-16.399999856948853,255.0,0.0,False,0.8470527886045821,-1.789233999371277,2.119998960181679,True,4,146.0,False,3,False,,bf81d8692db,games5425898691,19.0,-710.2899780273438,-792.6599731445312,17.0,-16599.100341796875,-7163.699951171875,3.4999999403953552,-1.5000000596046448,-0.7000000029802322,-1603.3000183105469,255.0,43.0,,0.009586665602987498,-2.777892425206767,-0.00014057702998113776,True,8,247.0,False,8,False,,NunoGomes,76561198077781826,10,-2135.449951171875,3400.090087890625,18.34000015258789,3462.5,-9550.900268554688,2.5999999046325684,0.0,0.0,2369.7999572753906,247.0,255.0,,0.016975255037457372,-1.1700363715377118,-1.667160818580674e-05,True,4,4,False,210.0,False,,JunCa [tá caladó fiudo da p**,76561198076277094,15.0,-3334.780029296875,3667.7900390625,414.54998779296875,8196.199951171875,-6802.19970703125,-148.100004196167,-3455.0,4160.5999755859375,-1000.4000091552734,255.0,255.0,True,-0.52798029924572,-1.4532627867473562,2.691689405429721,True,142.0,False,8,False,7,
9,568,14,False,False,0,3273.431953752403,-3924.35009765625,3897.239990234375,183.0399932861328,3288.800048828125,-375.9000015258789,-1938.3000183105469,2744.2001342773438,-748.7999725341797,2953.5000610351562,0.0,0.9944026187558789,-2.0406876973184067,0.015256092366172395,76561198039309853,enpitsu,24.0,-4015.030029296875,3927.68994140625,416.7200012207031,2934.89990234375,7395.0,-3370.4000854492188,-2424.2999267578125,556.3000106811523,-920.0,0.0,0.0,False,0.3810921469948259,1.2014902057352885,1.5702759437458738,True,4,146.0,False,4,False,,bf81d8692db,games5425898691,19.0,-2918.639892578125,1746.5999755859375,17.0,-2930.0,16918.499755859375,3.3000001311302185,-0.09999999776482582,0.9000000357627869,255.49999237060547,255.0,168.0,,0.009591204834331837,1.7416960950347586,4.05168823974255e-05,True,8,239.0,False,8,False,,NunoGomes,76561198077781826,10,-35.970001220703125,4445.8798828125,18.34000015258789,5179.4000244140625,12742.099609375,2.5,-0.19999999552965164,-0.5000000074505806,2605.4998779296875,247.0,255.0,True,0.017039143303251816,1.3038312500182598,0.00019841476627373728,True,4,4,False,240.0,False,,JunCa [tá caladó fiudo da p**,76561198076277094,15.0,-2094.989990234375,3259.7900390625,17.059999465942383,-4297.60009765625,9398.499755859375,-2.5999999046325684,-2.0999999344348907,4.000000059604645,1714.9000549316406,255.0,255.0,,0.016691968237251057,2.025580580304417,-8.449952227726114e-05,True,132.70442139461474,True,8,False,8,
