,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_dodge_active,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect,opp_2_handbrake
31,2418,72.0,False,False,0,8196.09062599633,-898.969970703125,-3056.090087890625,105.11000061035156,23342.900390625,2024.4000244140625,2103.8999938964844,4126.300048828125,4267.39990234375,-872.6000213623047,0.0,-0.2709508181563874,1.6986834083081046,-2.9078833885157023,76561198067685870,Ferrero,16.0,-1095.550048828125,-3175.10009765625,17.020000457763672,13868.800048828125,2312.899932861328,0.7000000029802322,0.3999999910593033,0.09999999776482582,-402.40001678466797,255.0,128.0,,0.009571502819774333,0.1260602425405866,0.00019867839289644114,True,31.0,False,20,12,36,,b364493a17b,BushNMaster,19.0,-1447.77001953125,-1334.0699462890625,17.020000457763672,14208.900146484375,-2047.8999328613281,1.0000000149011612,-0.29999999329447746,0.0,-2118.2000732421875,255.0,0.0,,0.009589270301494758,-0.21019879913333528,3.542328422232791e-05,True,110.0,False,36,28,10,,enpitsu,76561198039309853,26,-2840.75,-2786.3701171875,17.059999465942383,10941.400146484375,-6437.1002197265625,2.0999999344348907,-0.19999999552965164,0.0,2331.3999938964844,255.0,255.0,False,0.01675012788060482,-0.4692622799130279,1.7615711176405177e-05,True,24,148.0,False,24,False,,games5425898691,bf81d8692db,19.0,-1063.6800537109375,2543.610107421875,17.010000228881836,14279.3994140625,4040.1998901367188,2.0000000298023224,-0.5999999865889549,-0.09999999776482582,-5.400000214576721,255.0,128.0,0.009593591187469268,0.274886999121478,5.798397204007356e-05,True,16,4,18,226.0,False,,
32,2501,75.0,False,False,0,9180.39788698554,3986.3798828125,-2634.449951171875,631.239990234375,-9461.799926757812,19122.7001953125,2712.6998901367188,-5057.799987792969,1647.7999877929688,2775.4000854492188,0.0,0.11344748640209139,2.7262160146467753,-2.85328651971123,76561198067685870,Ferrero,17.0,4079.2099609375,-2900.639892578125,584.489990234375,-45.999999046325684,16131.700439453125,13782.39990234375,-1774.6000671386719,141.09999656677246,15.199999809265137,255.0,255.0,,-0.664222296053823,1.564034047014889,-1.572036748193397,False,211.0,False,22,12,38,,b364493a17b,BushNMaster,19.0,398.489990234375,-4462.5400390625,17.020000457763672,7792.7001953125,2003.5000610351562,1.2999999523162842,0.0,-0.29999999329447746,2481.7999267578125,255.0,255.0,,0.009553766378847013,0.2765644017828778,3.8707706277916076e-05,True,141.0,False,36,28,10,,enpitsu,76561198039309853,26,264.7300109863281,-614.8300170898438,17.059999465942383,2105.500030517578,13369.69970703125,1.2999999523162842,0.09999999776482582,1.1999999731779099,364.0999984741211,255.0,128.0,False,0.01674630184139865,1.4512807693591236,-0.000252954149863309,True,24,192.0,False,24,False,,games5425898691,bf81d8692db,19.0,2634.97998046875,4241.169921875,17.010000228881836,6388.800048828125,-4208.399963378906,2.5,0.0,-0.19999999552965164,-2222.5,128.0,0.0,0.0096506496863032,-0.6093651958118671,-9.303738502322741e-06,True,16,4,18,255.0,False,,
33,2549,77.0,False,False,1,6597.126747226462,-2389.050048828125,-581.0599975585938,127.75,-37.10000038146973,14256.600341796875,2900.10009765625,1183.6000061035156,2479.600067138672,-5333.900146484375,1.0,0.7221114659229112,-2.0223033815588347,1.5525092061492207,76561198039309853,enpitsu,26.0,-2367.2900390625,-724.760009765625,58.65999984741211,-22143.798828125,5603.599853515625,2674.5001220703125,-3322.6998901367188,-2873.5000610351562,-2314.199981689453,255.0,0.0,False,-0.0855925435965575,0.15910573056075836,0.03272342296089515,True,108.0,False,25,False,26,,bf81d8692db,games5425898691,19.0,-2260.72998046875,-1814.47998046875,17.010000228881836,9289.69970703125,19605.400390625,1.899999976158142,-0.09999999776482582,-0.19999999552965164,-62.800002098083496,255.0,128.0,,-0.00958582266891827,2.020875153049558,5.975492999362979e-05,True,152.0,False,18,16,4,,Ferrero,76561198067685870,17,-3554.0400390625,-467.3900146484375,76.36000061035156,4078.9999389648438,-19516.500244140625,-10310.0,2117.100067138672,-516.1999893188477,-1798.2000732421875,255.0,128.0,False,-0.16115067445110454,2.987094242695406,0.3283640512030109,True,22,196.0,False,40,12,,BushNMaster,b364493a17b,19.0,-1520.6199951171875,2809.489990234375,17.020000457763672,-7095.9002685546875,-9111.599731445312,1.0999999940395355,2.8999999165534973,-0.9000000357627869,1667.5999450683594,0.0,255.0,-0.009705775000175939,-0.929921760203739,0.00020334629993972215,True,28,10,36,171.0,False,,
34,2589,78.0,True,True,0,7199.495496956273,2373.419921875,-1274.3299560546875,137.52999877929688,-7775.0,22789.49951171875,9150.30029296875,5516.099853515625,-1208.7999725341797,2027.5,0.0,-0.8560507511732105,-2.6790589578950152,-1.9572880293113475,b364493a17b,BushNMaster,19.0,2403.949951171875,-1542.0,56.79999923706055,4729.5001220703125,21948.5009765625,2693.900146484375,-3613.0999755859375,-1633.6000061035156,1346.3999938964844,255.0,255.0,,0.04255254391774938,1.156100111212552,-0.03667631239394044,True,114.96535902125866,True,29,10,38,,76561198067685870,Ferrero,17.0,2865.0,-178.60000610351562,16.989999771118164,-8584.000244140625,-9038.800048828125,4.900000095367432,0.09999999776482582,0.0,-2327.899932861328,255.0,0.0,False,0.009538389481355028,-2.3953150251821698,8.86802138004806e-06,True,142.0,False,40,22,12,,enpitsu,76561198039309853,26,4079.0400390625,706.5800170898438,354.25,-17.59999990463257,7554.6002197265625,3067.39990234375,-1886.9000244140625,27.899999618530273,-6.299999952316284,255.0,128.0,False,-0.3839064438187627,1.5539088265404029,-1.56592789624256,True,26,83.05563016860717,True,26,False,,games5425898691,bf81d8692db,19.0,1842.8599853515625,-527.0900268554688,17.010000228881836,14848.199462890625,-8738.599853515625,2.199999988079071,0.3999999910593033,0.0,1973.0000305175781,255.0,255.0,0.009583216108865063,-0.4614671465544543,-4.013412693299905e-05,True,16,4,18,133.0,False,,
35,2926,81.0,False,False,0,5134.072505943846,-47.189998626708984,76.58000183105469,98.41000366210938,-15269.599609375,25802.19970703125,2216.9000244140625,-1003.8999938964844,-180.20000457763672,-1336.7999267578125,0.0,-0.006735986625197377,-0.04443214745802257,-0.033302842472235805,b364493a17b,BushNMaster,19.0,31.469999313354492,-113.51000213623047,78.55000305175781,-14286.300048828125,13892.60009765625,2180.0999450683594,1315.7000732421875,-4934.5001220703125,-2041.6999816894531,255.0,255.0,,0.28058724051664113,2.0476656258309727,-0.4841772068807712,True,0.0,False,3,False,4,,76561198067685870,Ferrero,16.0,-2587.93994140625,-4002.47998046875,17.010000228881836,-19845.400390625,-651.1000061035156,2.3999999463558197,1.0999999940395355,0.0,2538.800048828125,255.0,255.0,True,0.00959834088456139,-2.9793352330790164,0.0002445664683818289,True,12.0,False,False,False,False,,enpitsu,76561198039309853,26,0.0,3078.070068359375,17.049999237060547,-0.09999999776482582,-8155.4998779296875,2.5999999046325684,-1.0000000149011612,0.0,0.0,255.0,,,0.016716317243590257,-1.5708639675666565,-5.651135200619379e-07,True,2,116.0,False,2,False,,games5425898691,bf81d8692db,19.0,-102.87000274658203,311.8500061035156,82.61000061035156,1600.8000183105469,-22755.400390625,2340.7000732421875,5310.10009765625,-1432.5999450683594,-15.800000429153442,128.0,107.0,0.6077692714510361,-1.4019651629784962,0.2622483793387372,True,3,False,4,0.0,False,,
36,2928,81.0,False,False,1,5253.808428375624,205.16000366210938,-68.19000244140625,177.27999877929688,29462.80029296875,-785.9999847412109,12138.900146484375,-2746.7001342773438,-560.4999923706055,5304.7998046875,1.0,0.2049496478200443,0.17369551307382225,-0.5626410168052977,bf81d8692db,games5425898691,19.0,104.68000030517578,-182.02000427246094,92.83999633789062,2860.5999755859375,8361.400146484375,327.99999237060547,-3215.5999755859375,1605.0999450683594,-4163.299865722656,128.0,128.0,,-1.189683364383192,1.01883541143969,0.760724386575531,True,0.0,False,3,False,4,,76561198039309853,enpitsu,26.0,-0.0,-2998.2900390625,17.049999237060547,0.09999999776482582,7737.1002197265625,2.5999999046325684,-0.5999999865889549,-0.0,0.0,255.0,,,-0.016807872707948066,1.5708632175738084,-5.618330350750242e-07,True,146.0,False,2,2,False,,Ferrero,76561198067685870,16,2750.489990234375,4016.530029296875,17.010000228881836,19064.69970703125,2771.6000366210938,2.7000001072883606,-0.5999999865889549,-0.19999999552965164,3044.7000122070312,255.0,255.0,False,-0.009593841051352915,2.7441021159573182,0.0001547236394543861,True,False,12.0,False,False,False,,BushNMaster,b364493a17b,19.0,68.1500015258789,55.08000183105469,94.86000061035156,10824.599609375,-2341.1000061035156,581.3000106811523,-3622.3001098632812,4129.800109863281,-269.7999954223633,255.0,255.0,0.08600833250740819,-1.9436288646684512,-0.9180458969746745,True,3,False,4,0.0,False,,
37,3019,85.0,False,False,1,5590.637822034032,722.3400268554688,-447.94000244140625,348.3999938964844,-13923.699951171875,18325.0,-6909.7998046875,-4133.599853515625,1619.7999572753906,4035.8999633789062,1.0,0.4825722377729934,2.445031563701436,-1.908251597520284,76561198039309853,enpitsu,26.0,812.4400024414062,-695.97998046875,350.7799987792969,-6735.5999755859375,10394.200439453125,130.10000228881836,1327.1000671386719,-4461.300048828125,-2930.0,255.0,255.0,False,-0.16624001482662665,1.1992624861874044,-1.5299110193772603,True,75.0,False,3,False,4,,bf81d8692db,games5425898691,19.0,1951.25,-1434.0899658203125,28.059999465942383,6131.5997314453125,-15612.7001953125,-2478.8999938964844,2560.0,851.9999694824219,906.1000061035156,255.0,128.0,,0.20511444768661416,-1.8927882052920342,-0.007545378827929017,False,0.0,False,6,6,False,,Ferrero,76561198067685870,17,511.17999267578125,4170.9501953125,17.010000228881836,-5126.500244140625,-7236.199951171875,2.0999999344348907,-0.29999999329447746,-0.9000000357627869,40.0,128.0,128.0,False,-0.009631828517590719,-0.9613461213992365,-9.41886891934547e-05,True,False,244.0,False,False,False,,BushNMaster,b364493a17b,19.0,3549.090087890625,1006.3800048828125,17.010000228881836,-9015.999755859375,12042.80029296875,-0.3999999910593033,-1.0000000149011612,1.0999999940395355,304.89999771118164,255.0,128.0,-0.009590746333823987,0.8949100900901051,-0.00025247850326510596,True,4,False,4,236.19981955456475,True,,
38,3068,86.0,False,False,0,7565.41840967118,1137.47998046875,-2147.010009765625,194.7100067138672,-4023.699951171875,23607.2998046875,2702.0999145507812,-2000.2000427246094,-483.80001068115234,5635.999755859375,0.0,-0.007695443416274955,2.3320272483442746,1.0770720828689213,76561198067685870,Ferrero,17.0,1197.9100341796875,-2326.300048828125,162.35000610351562,6291.400146484375,14030.6005859375,643.8999938964844,-1587.7999877929688,-4501.400146484375,-2732.3001098632812,128.0,255.0,True,0.1355356846010672,1.1014253725357535,-1.4186736692300803,True,174.04227964852447,True,3,False,4,,b364493a17b,BushNMaster,19.0,-605.6900024414062,-3318.4599609375,16.079999923706055,18445.50048828125,-13427.80029296875,-44.20000076293945,-559.1999816894531,119.39999580383301,-64.80000019073486,255.0,128.0,,0.01056568899139005,-0.6609106146808608,-0.011181505496570621,True,207.0,False,6,6,False,,enpitsu,76561198039309853,26,923.3400268554688,-1128.06005859375,17.010000228881836,17799.599609375,-8303.300170898438,14.09999966621399,3.6000001430511475,-1.0999999940395355,1994.2999267578125,255.0,255.0,,0.016733804755799792,-0.3686385926335412,-0.0002276996300528907,False,4,0.0,False,4,False,,games5425898691,bf81d8692db,19.0,-2936.550048828125,4126.27978515625,17.010000228881836,5789.2999267578125,14390.799560546875,2.3000000417232513,0.0,0.0,-2040.0999450683594,255.0,0.0,0.009583665339359507,1.120003815898799,-2.1441309355475583e-05,True,6,False,6,255.0,False,,
39,3127,88.0,False,False,1,7607.522140013605,-370.3699951171875,-2361.3798828125,138.64999389648438,-4111.300048828125,24194.7998046875,14983.900146484375,5006.499938964844,2411.999969482422,-2261.9000244140625,1.0,-0.24687044407351094,-2.3285309553546005,1.0388865710974682,bf81d8692db,games5425898691,19.0,-354.82000732421875,-2531.5400390625,42.06999969482422,-12053.399658203125,13610.0,1552.4000549316406,830.5999755859375,1507.7999877929688,-1498.3999633789062,255.0,139.0,,0.014747588512421878,0.9070196911127254,0.011227010317569302,True,176.0,False,6,False,7,,76561198039309853,enpitsu,26.0,-3642.830078125,-1097.4599609375,17.049999237060547,6482.60009765625,-17564.000244140625,2.5,0.5000000074505806,-0.9000000357627869,134.7000026702881,255.0,255.0,,-0.016762579001546193,-1.939024201281188,-0.0001224392376640388,True,255.0,False,4,4,False,,Ferrero,76561198067685870,17,-2727.780029296875,991.27001953125,17.010000228881836,448.3000183105469,12098.900146484375,2.5,-0.0,-0.0,-2356.0000610351562,255.0,0.0,False,-0.009556112887249911,1.6728023680465314,-1.4173276357784943e-05,True,4,171.0,False,4,False,,BushNMaster,b364493a17b,19.0,-1689.3599853515625,2064.77001953125,17.010000228881836,-1314.9000549316406,-3755.10009765625,2.5,-0.7999999821186066,-1.8000000715255737,-1591.9000244140625,128.0,0.0,-0.009665474707446789,-1.299912187672774,-0.00015448631221785382,True,6,False,6,237.0,False,,
40,3247,93.0,False,False,1,3273.2241481227807,-1982.9000244140625,3582.4599609375,434.95001220703125,1776.3999938964844,10554.49951171875,10722.60009765625,4540.7000732421875,-3706.099853515625,1283.0000305175781,1.0,-1.1362467515435946,-2.615241238720464,1.8471838399588791,bf81d8692db,games5425898691,19.0,-1989.8599853515625,3500.639892578125,248.10000610351562,9450.999755859375,6723.2000732421875,511.3999938964844,5280.8001708984375,-574.900016784668,350.09998321533203,255.0,128.0,,0.8922229186658939,-3.0046644071302584,1.1522235345165286,True,154.0,False,8,False,10,,76561198039309853,enpitsu,26.0,-317.8800048828125,-3789.550048828125,17.059999465942383,-8156.9000244140625,7413.2000732421875,1.1999999731779099,-1.0000000149011612,0.7000000029802322,77.69999980926514,255.0,0.0,False,-0.016701291693041388,0.7280213316909226,-0.00012224682406565462,True,255.0,False,6,6,False,,Ferrero,76561198067685870,17,-1883.7099609375,3474.89990234375,17.010000228881836,-7439.6002197265625,-3697.60009765625,2.3999999463558197,0.29999999329447746,-0.0,2504.2999267578125,255.0,255.0,False,-0.009508358775899648,-0.4925699290363216,3.728152399560506e-05,True,4,171.0,False,4,False,,BushNMaster,b364493a17b,19.0,-1769.52001953125,3639.06005859375,162.2100067138672,-10187.60009765625,-4326.600036621094,4415.4998779296875,-1256.9000244140625,918.7000274658203,1824.4000244140625,0.0,128.0,0.09461030323644044,-1.0553938915417331,-0.0064041188658019955,True,6,4,8,245.6087569011155,True,,
41,3324,96.0,False,False,0,9654.92766577166,1535.530029296875,-4203.72998046875,633.530029296875,4571.600036621094,-2612.6998901367188,11660.50048828125,-4896.499938964844,2492.899932861328,2410.2000427246094,0.0,-0.26938514142999476,-2.693185207916464,-2.755792879527988,76561198067685870,Ferrero,17.0,1527.6600341796875,-4158.75,441.6400146484375,-2369.7000122070312,-12374.3994140625,4570.400085449219,-287.2999954223633,-457.59998321533203,-623.4000015258789,,128.0,,-0.6235383791645916,-2.7260577498181324,0.660981091509821,True,111.50951382165313,True,4,4,6,,b364493a17b,BushNMaster,19.0,3672.860107421875,-3557.27001953125,16.600000381469727,6499.1998291015625,-1496.9999694824219,11.699999570846558,-44.000000953674316,210.49999237060547,-2431.999969482422,255.0,0.0,,0.004276666266454423,-0.2492003635596988,-0.004792791250138204,True,239.0,False,8,6,4,,enpitsu,76561198039309853,26,1435.97998046875,566.5399780273438,17.059999465942383,-1590.3999328613281,-8607.999877929688,1.2999999523162842,0.0,-1.1999999731779099,-490.2000045776367,255.0,128.0,,0.016665698841774802,-1.785576857735619,0.0001985775584440395,True,6,208.0,False,6,False,,games5425898691,bf81d8692db,19.0,1959.7099609375,-3577.330078125,266.3500061035156,-8767.2998046875,-8514.7998046875,3693.699951171875,3745.7998657226562,-3815.7998657226562,1287.7000427246094,255.0,23.0,-0.21655689113278861,-2.273599049498043,0.2467741908430773,True,9,False,12,60.138073116220475,True,,
42,3409,99.0,False,False,0,10773.376810495305,2917.25,-4935.9501953125,1065.449951171875,16950.400390625,8830.2001953125,-6825.8001708984375,-4733.2000732421875,3388.699951171875,1453.3999633789062,0.0,-0.06520579516137243,-2.833537896614254,-2.96523503767649,76561198067685870,Ferrero,17.0,2736.760009765625,-5046.47021484375,1077.5699462890625,10831.500244140625,2158.8999938964844,2979.8001098632812,90.20000457763672,3559.4000244140625,-3506.300048828125,255.0,255.0,,-0.009384057098508241,-0.1266879954009623,-1.5525322061145888,False,75.0,False,4,4,8,,b364493a17b,BushNMaster,19.0,3074.159912109375,-4942.5498046875,766.530029296875,-11444.49951171875,-5175.4998779296875,7570.7000732421875,1146.1000061035156,-1034.4999694824219,-1293.9999389648438,255.0,0.0,,-0.5590333789494603,-2.5116297350109833,1.5761651831270866,True,150.96225368335678,True,9,6,4,,enpitsu,76561198039309853,26,2788.97998046875,-867.3400268554688,17.059999465942383,10407.60009765625,5994.89990234375,2.0000000298023224,1.5999999642372131,1.0000000149011612,-2632.2000122070312,255.0,0.0,False,0.01672352361879827,0.41074701811356407,-0.00025806315475371136,True,6,238.0,False,6,False,,games5425898691,bf81d8692db,19.0,-1448.989990234375,-4443.2998046875,17.010000228881836,-15291.800537109375,3283.9999389648438,2.0999999344348907,0.5999999865889549,0.09999999776482582,-107.79999732971191,255.0,109.0,0.009619203093703354,2.9291693083088908,-1.3216834883714385e-07,False,10,False,12,0.0,False,,
43,3412,99.0,False,False,0,10735.23556394841,3099.570068359375,-4823.97021484375,982.9600219726562,10871.300048828125,12461.300048828125,-6868.2000732421875,-4608.399963378906,1617.5,-3485.0,0.0,-0.5809371725982487,-2.9542458886705845,-2.514850990281933,b364493a17b,BushNMaster,19.0,2948.72998046875,-4994.60986328125,837.75,-18260.699462890625,-2882.0001220703125,6828.800048828125,777.9000091552734,-2164.199981689453,472.5,255.0,0.0,,-0.36817315717471694,-2.609305955456611,1.538349456893606,True,141.61384933994657,True,7,4,10,,76561198067685870,Ferrero,17.0,2826.429931640625,-5027.5498046875,1099.4100341796875,10036.199951171875,3200.4000854492188,2156.300048828125,-2635.2999877929688,4473.999938964844,1582.8999328613281,255.0,255.0,,0.30024218879383036,-0.422401609857655,-1.6571884684736538,False,75.0,False,8,4,4,,enpitsu,76561198039309853,26,2877.72998046875,-822.260009765625,17.059999465942383,10844.7998046875,4765.0,2.3000000417232513,0.7000000029802322,0.0,-2963.9999389648438,255.0,0.0,False,0.01674200314985853,0.17597892514831803,-0.0001423975738557465,True,6,238.0,False,6,False,,games5425898691,bf81d8692db,19.0,-1576.260009765625,-4415.22021484375,17.010000228881836,-15260.400390625,3419.5999145507812,2.0999999344348907,-0.3999999910593033,0.29999999329447746,-83.19999694824219,255.0,128.0,0.009626279360784406,2.9166974386233715,4.212603366172091e-06,False,10,False,12,0.0,False,,
44,3463,101.0,False,False,1,4937.76678178427,-3443.2900390625,2783.7099609375,118.0199966430664,10100.700073242188,17101.500244140625,10995.699462890625,5707.5,1256.500015258789,-1358.0999755859375,1.0,0.053277289543546956,2.2358281597008216,3.0967162369278083,76561198039309853,enpitsu,26.0,-3493.159912109375,2648.989990234375,14.470000267028809,1368.800048828125,14620.999755859375,-421.30001068115234,-287.90000915527344,1220.1000213623047,-2644.2001342773438,255.0,0.0,False,-0.033610894828382094,1.712457794561746,0.056549043335821614,True,230.0,False,6,False,6,,bf81d8692db,games5425898691,19.0,3149.02001953125,2687.75,17.010000228881836,-12375.6005859375,-16249.49951171875,0.0,-0.0,-0.19999999552965164,-1976.6000366210938,255.0,0.0,,-0.009577847687540735,-0.8485354446021136,-1.2779429304033394e-05,True,179.83492500038554,True,12,10,False,,Ferrero,76561198067685870,16,-2844.1298828125,3878.93994140625,17.010000228881836,7372.39990234375,-16190.0,2.5,0.29999999329447746,2.3999999463558197,1855.0999450683594,255.0,255.0,,-0.009513677701757931,-2.052602667532977,0.00016107364467591228,True,4,255.0,False,8,4,,BushNMaster,b364493a17b,19.0,487.4200134277344,4960.7998046875,440.8900146484375,18373.00048828125,-464.00001525878906,-7971.6998291015625,206.10000610351562,-324.90001678466797,-418.80001068115234,128.0,128.0,0.6912982607134379,-2.4928322885867735,1.3324022335478352,True,8,4,10,138.0,False,,
45,3533,103.0,False,False,0,9293.428487597139,1349.489990234375,-3878.070068359375,526.5999755859375,3878.599853515625,12341.300048828125,3988.0999755859375,-4140.7000732421875,-1131.2000274658203,4192.200012207031,0.0,-0.29794909192448804,-2.4676938101255024,-1.343006160253083,76561198067685870,Ferrero,16.0,1278.1400146484375,-3926.949951171875,379.6499938964844,-2275.8999633789062,-3361.7001342773438,3871.300048828125,-3860.4998779296875,3556.4999389648438,1642.4000549316406,0.0,128.0,,-1.3249591854849814,0.7788815025467357,-2.8082507384236073,True,204.19785804902355,True,4,6,10,,b364493a17b,BushNMaster,19.0,-663.7100219726562,-4689.39990234375,17.030000686645508,10710.899658203125,-6977.5,0.0,1.2999999523162842,0.09999999776482582,1633.699951171875,128.0,255.0,False,0.009584198774755496,-0.5690305001203706,0.0002716789541644837,True,168.0,False,10,8,4,,enpitsu,76561198039309853,26,1703.0400390625,-3818.360107421875,401.2699890136719,-10447.900390625,-4238.900146484375,4445.799865722656,-2951.0000610351562,-1715.0,-1533.5000610351562,128.0,0.0,False,-0.7101523863235951,2.494050328529913,1.1098683691809046,True,6,164.0,False,8,2,,games5425898691,bf81d8692db,19.0,699.22998046875,-3677.75,181.8800048828125,7005.8001708984375,3755.4000854492188,-140.0,-4247.9998779296875,-3397.3001098632812,-813.3999633789062,255.0,255.0,-0.4443451786024745,1.1109798872788728,-2.5171113969414276,True,11,False,14,221.0,False,,
46,3594,105.0,False,False,1,4999.6566794876635,-2171.4599609375,1191.9300537109375,231.66000366210938,-7152.2998046875,-25164.3994140625,4992.0001220703125,-5665.8001708984375,1379.1000366210938,1412.7999877929688,1.0,0.6531429521574558,2.9188991987427784,-0.727732573605939,bf81d8692db,games5425898691,19.0,-2128.7099609375,1318.449951171875,109.30000305175781,-6132.2998046875,-20532.39990234375,-183.4000015258789,5213.699951171875,-1675.5000305175781,-509.59999084472656,255.0,128.0,,-1.1411445398821716,1.9050057162352598,-3.1376932949797185,True,167.0,False,13,False,16,,76561198039309853,enpitsu,26.0,94.1500015258789,4182.080078125,26.440000534057617,2878.699951171875,-635.6999969482422,-865.0,-3566.400146484375,-3426.6000366210938,-2405.800018310547,255.0,255.0,,0.00011426173776956627,-0.733745145341082,-0.34436334112172867,True,138.80590977976402,True,8,6,2,,Ferrero,76561198067685870,17,-457.3800048828125,4231.14013671875,17.010000228881836,2687.7999877929688,-8616.400146484375,2.5,-0.0,-0.0,-2486.3999938964844,255.0,0.0,,-0.009526740811764203,-1.8315634040918645,-5.024421708434337e-06,True,4,162.0,False,10,6,,BushNMaster,b364493a17b,19.0,-1806.52001953125,2182.9599609375,59.27000045776367,-14322.7001953125,-17849.89990234375,-2031.1000061035156,1670.2999877929688,-1410.7000732421875,-0.29999999329447746,255.0,,0.4762104813885356,-0.869891043675982,-0.0007399091160135043,True,10,4,12,150.0,False,,
47,3786,112.0,False,False,1,9356.78970364544,262.3599853515625,-4195.31005859375,156.69000244140625,-745.8999633789062,24967.60009765625,8926.500244140625,4951.400146484375,3124.5001220703125,-1311.4999389648438,1.0,-0.2986923531079944,2.7319138924445796,0.8622017343335893,76561198039309853,enpitsu,26.0,312.54998779296875,-4441.93017578125,64.26000213623047,-376.30001068115234,21421.10107421875,2953.800048828125,-2872.9998779296875,-205.6999969482422,378.80001068115234,255.0,128.0,False,-0.08840317663755154,1.4918115411311725,-0.0006470579770132992,True,0.0,False,7,2,10,,bf81d8692db,games5425898691,19.0,1790.3900146484375,-2787.10009765625,17.010000228881836,5153.599853515625,14703.399658203125,2.3000000417232513,-0.29999999329447746,-1.0000000149011612,1949.1999816894531,255.0,242.0,,-0.009579898726323255,1.8485150461784083,8.628707664015396e-05,True,201.0,False,18,16,False,,Ferrero,76561198067685870,17,-1771.8599853515625,4147.10986328125,17.010000228881836,10426.8994140625,-7596.400146484375,2.199999988079071,3.400000035762787,-2.3999999463558197,-1601.6000366210938,255.0,128.0,,-0.009562420991023779,-2.4813342871972264,-0.00020295930759245154,True,False,77.0,False,False,False,,BushNMaster,b364493a17b,19.0,673.4099731445312,-4056.60009765625,59.27000045776367,-17196.99951171875,-6227.7001953125,3064.7000122070312,-827.9000091552734,-1832.2000122070312,-2968.699951171875,255.0,0.0,-0.020663041298144155,-0.4085866410273299,0.012143478420227644,True,13,6,18,3.9208687684869226,True,,
