,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_double_jump_active,team_mate_jump_active,team_mate_dodge_active,team_mate_boost,team_mate_boost_active,team_mate_ball_cam,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_dodge_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_jump_active,opp_2_double_jump_active,opp_2_boost,opp_2_boost_active,opp_2_dodge_active,opp_2_boost_collect,opp_2_handbrake
32,1968,56,False,False,0,6708.896105863346,498.7200012207031,-1422.3199462890625,133.8800048828125,-4890.400085449219,23410.2001953125,5304.89990234375,2204.2999267578125,-5216.300048828125,-574.7000122070312,0.0,-0.16067424987283402,2.2908784814218794,-2.7881812295483877,bf81d8692db,games5425898691,17.0,434.1499938964844,-1561.1700439453125,16.280000686645508,-6087.0001220703125,21503.5009765625,58.60000133514404,1.7000000178813934,3.8999998569488525,-1398.0000305175781,255.0,0.0,,0.0036878671219251515,1.7659773252328808,-0.02208524832259097,True,4,False,4,69.68077401191957,True,,76561198039309853,enpitsu,27.0,-2807.179931640625,-4380.81982421875,17.059999465942383,-10033.300170898438,5103.299865722656,2.0999999344348907,-0.7000000029802322,0.0,-1960.0,255.0,0.0,False,0.016694005134656055,2.648096018236285,-0.0003161202374947034,False,6,6,56.0,False,True,,IceManSrK,bd9c56ce0ab,9.0,1326.1300048828125,699.719970703125,17.010000228881836,-15994.000244140625,4582.0001220703125,2.0999999344348907,0.9000000357627869,-0.09999999776482582,1678.5000610351562,255.0,255.0,,0.009565396852188879,2.89316294558571,0.00019204821072476715,True,225.0,False,4,4,False,,BAH TA LA HAINE,bfc2f009f5b,8.0,707.8800048828125,669.4600219726562,93.51000213623047,-5966.9000244140625,21955.6005859375,-146.99999809265137,-5184.4000244140625,-1836.0000610351562,9.800000190734863,221.0,128.0,-0.8792655718218038,-1.3084643156634836,-3.082632253709284,False,8,False,101.0,False,7,,False
33,2006,57,False,False,1,6935.012854779255,217.99000549316406,-1761.7900390625,260.3900146484375,18758.499755859375,-21707.39990234375,3922.7999877929688,4043.3999633789062,-1656.300048828125,-4111.7999267578125,1.0,-0.3276898907214191,-1.9472205470003145,2.288644921897023,bd9c56ce0ab,IceManSrK,9.0,63.58000183105469,-1653.77001953125,153.0500030517578,14514.300537109375,-10205.999755859375,1994.7000122070312,-2086.6000366210938,4585.199890136719,-2207.100067138672,128.0,236.0,,-0.4568343941994499,-2.142899364400882,-1.5089905539443267,True,5,False,6,193.62429224291154,True,,bfc2f009f5b,BAH TA LA HAINE,8.0,-283.9700012207031,-3638.110107421875,17.010000228881836,-4552.900085449219,-21158.89892578125,2.5,0.29999999329447746,1.4000000059604645,2328.3999633789062,212.0,255.0,True,-0.009581141050454033,-1.4451640856409103,0.00028412124045550964,False,8,8,132.0,False,True,,enpitsu,76561198039309853,27.0,2299.760009765625,2661.090087890625,17.059999465942383,-11750.2001953125,-16719.69970703125,-3.8999998569488525,-3.4999999403953552,-4.900000095367432,493.69998931884766,255.0,128.0,False,-0.016794477599177904,-0.9545028345152856,0.00011508090397422542,True,177.0,False,6,6,False,,games5425898691,bf81d8692db,17.0,82.04000091552734,-1449.969970703125,17.020000457763672,9053.599853515625,-21143.1005859375,-1.899999976158142,0.19999999552965164,-0.5999999865889549,0.29999999329447746,255.0,128.0,-0.00959885511707279,-1.9754427539253263,-5.5942676912589845e-05,True,4,False,18.49265363139491,True,4,,
34,2160,63,False,False,0,2256.844962496821,-2150.7900390625,3264.139892578125,333.57000732421875,18572.5,27320.30029296875,-12511.400146484375,-5857.1002197265625,-1216.9000244140625,-461.30001068115234,0.0,0.7275451065177126,-2.791246530774005,-0.5125104863437584,76561198039309853,enpitsu,27.0,-2219.139892578125,3112.030029296875,367.3900146484375,12050.50048828125,15449.7998046875,936.8000030517578,-3006.4999389648438,4493.699951171875,1008.1999969482422,255.0,0.0,False,0.043628973592991636,1.4426024977976992,0.6143906723461399,True,7,False,8,118.0,False,,bf81d8692db,games5425898691,17.0,-4067.1298828125,2474.719970703125,187.86000061035156,453.69998931884766,-14270.799560546875,-1767.1000671386719,1351.0000610351562,-766.3999938964844,565.2999877929688,255.0,255.0,,0.12302634853689258,-1.555130959421493,-1.2923079812331049,False,4,4,255.0,False,True,,IceManSrK,bd9c56ce0ab,9.0,-1004.5700073242188,4954.830078125,15.770000457763672,2224.9000549316406,-6432.9998779296875,181.70000076293945,251.90000534057617,-14.700000286102295,-2313.2000732421875,255.0,11.0,,-0.008148094762640978,-1.257691119432235,-0.012532275004571127,True,121.0,False,6,6,False,,BAH TA LA HAINE,bfc2f009f5b,8.0,-1903.6199951171875,3426.22998046875,188.3300018310547,-11863.299560546875,-19532.5,362.00000762939453,4859.599914550781,1934.4000244140625,-1700.3999328613281,255.0,246.0,0.15436747555912936,-2.5130916805374923,-1.16880978121853,True,10,False,0.0,False,9,,
35,2233,66,False,False,1,8034.996248413608,-691.2100219726562,-2736.669921875,159.61000061035156,-19850.6005859375,13776.700439453125,318.4000015258789,-2182.100067138672,-2031.9999694824219,1589.7000122070312,1.0,0.20051620979267604,0.04336357979402835,-2.1050193383084186,bd9c56ce0ab,IceManSrK,9.0,-546.9000244140625,-2783.800048828125,64.94000244140625,-18341.099853515625,10024.099731445312,1992.4000549316406,1274.4999694824219,-4902.5,2142.5,255.0,247.0,,-0.1107788121638663,0.540266750952549,-0.06867394986014978,False,7,False,8,0.0,False,,bfc2f009f5b,BAH TA LA HAINE,8.0,2308.510009765625,137.5500030517578,17.010000228881836,-5822.60009765625,-12349.100341796875,2.5,0.09999999776482582,-0.0,2231.999969482422,248.0,252.0,False,-0.009566063778554498,-1.199396456662208,1.1630256616333733e-05,False,10,10,0.0,False,True,,enpitsu,76561198039309853,27.0,-289.1099853515625,-5080.3701171875,17.020000457763672,-11373.00048828125,9671.400146484375,2.3000000417232513,-2.5999999046325684,-0.7000000029802322,8.199999928474426,255.0,255.0,False,-0.01664845807478741,0.7036788211131151,-9.487382227171269e-05,True,11.567174352625377,True,8,8,False,,games5425898691,bf81d8692db,17.0,-340.1700134277344,-2500.93994140625,17.010000228881836,-22994.89990234375,480.49999237060547,0.0,-0.0,-0.0,-22.799999713897705,255.0,128.0,-0.009587386772286047,0.023624667822932252,1.0834863250187086e-05,True,4,False,161.48324314753216,True,4,,
36,2314,69,False,False,1,6877.252636963234,-3983.139892578125,293.2900085449219,787.489990234375,5815.4998779296875,15598.1005859375,6203.599853515625,-47.60000228881836,-2051.4999389648438,-2923.5000610351562,1.0,0.5066989547591542,-1.3084135333779148,1.4708032207691555,bd9c56ce0ab,IceManSrK,9.0,-4078.989990234375,152.86000061035156,667.0900268554688,2.5,14499.599609375,5935.999755859375,-1525.2000427246094,-0.29999999329447746,0.0,255.0,0.0,,0.3908269637808907,1.560460376417448,1.566685465970198,True,8,False,8,0.0,False,,bfc2f009f5b,BAH TA LA HAINE,8.0,-122.29000091552734,-2993.070068359375,17.010000228881836,-6934.2999267578125,13923.699951171875,0.19999999552965164,-0.09999999776482582,-0.0,-2048.000030517578,255.0,1.0,False,-0.009580509816079275,1.1757943492833907,-1.2456302246670265e-05,False,12,12,54.77866650140414,True,True,,enpitsu,76561198039309853,27.0,-3682.85009765625,-1328.219970703125,17.030000686645508,350.60001373291016,22913.5009765625,5.099999904632568,-0.0,-0.29999999329447746,-116.80000305175781,255.0,128.0,False,-0.01677972335033939,1.5973303268104093,6.731763446007704e-05,True,212.0,False,8,8,False,,games5425898691,bf81d8692db,17.0,-3782.8701171875,1786.8900146484375,16.889999389648438,2473.3999633789062,22552.099609375,21.500000953674316,-4.099999964237213,71.30000114440918,-0.7999999821186066,255.0,128.0,-0.008783821505235564,1.6800776658988843,-0.004667635902870382,True,4,False,207.0,False,4,,
37,2379,71,False,False,0,9624.679016965178,2670.22998046875,-3799.60009765625,469.0199890136719,-1172.300033569336,11298.699951171875,11712.39990234375,5352.0001220703125,605.6000137329102,-2643.599853515625,0.0,0.5354823679429993,-0.6057142447641344,1.927323088225336,bf81d8692db,games5425898691,17.0,2654.6201171875,-3896.159912109375,307.4200134277344,-3143.900146484375,8227.000122070312,4134.4000244140625,-3313.5000610351562,2179.499969482422,2288.000030517578,255.0,86.0,,-0.6603187376188004,1.038591875219203,1.1107586539729648,True,5,False,6,201.7463310687772,True,,76561198039309853,enpitsu,27.0,3269.669921875,-3732.10009765625,17.049999237060547,-14416.800537109375,-16758.699951171875,2.7000001072883606,0.0,-0.5999999865889549,-11.699999570846558,255.0,128.0,,0.016754920369103636,-2.282474229381553,-3.299765097469522e-05,False,8,8,183.0,False,True,,IceManSrK,bd9c56ce0ab,9.0,3158.280029296875,325.3900146484375,108.55999755859375,-4337.9998779296875,18028.599853515625,-165.9000015258789,-4748.699951171875,-2736.199951171875,460.29998779296875,255.0,128.0,,0.6641699191018734,-0.6053770197982398,-2.9270807089537065,True,,False,10,9,False,,BAH TA LA HAINE,bfc2f009f5b,8.0,148.91000366210938,-1785.72998046875,17.010000228881836,8385.800170898438,-12190.10009765625,2.0000000298023224,1.899999976158142,-2.0999999344348907,-195.20000457763672,55.0,135.0,0.009933437790375985,-0.9740241844060055,-8.974785340817145e-05,True,14,False,31.0,False,14,,
38,2470,74,False,False,0,6233.737141527636,2312.739990234375,-204.47999572753906,704.780029296875,8860.499877929688,23983.00048828125,7368.0999755859375,2628.5000610351562,-4943.599853515625,1145.999984741211,0.0,0.9842043700149541,-0.0554231629557012,-3.048562250224696,bf81d8692db,games5425898691,17.0,2260.31005859375,-316.69000244140625,565.97998046875,10027.39990234375,14826.400146484375,3184.2001342773438,-2349.7000122070312,3919.2001342773438,3060.7000732421875,255.0,28.0,,0.09031890644283944,1.107332243415052,0.8923294585001371,True,7,False,8,100.53655057568703,True,,76561198039309853,enpitsu,27.0,1493.5899658203125,-1124.3800048828125,17.049999237060547,3387.39990234375,15022.900390625,2.5,0.0,0.0,0.0,255.0,128.0,False,0.01679763387784177,1.3490145205035151,1.0398511305542815e-05,False,8,8,214.0,False,True,,IceManSrK,bd9c56ce0ab,8.0,3302.669921875,4297.990234375,17.0,-1102.2000122070312,-1205.8000183105469,3.3000001311302185,1.1999999731779099,1.1999999731779099,-835.1000213623047,255.0,0.0,False,0.009440886457104152,-2.139912017692637,-9.052450758352202e-05,True,,False,10,10,False,,BAH TA LA HAINE,bfc2f009f5b,8.0,1262.280029296875,1834.5400390625,17.010000228881836,9282.5,12089.69970703125,2.3000000417232513,-1.4000000059604645,-1.5999999642372131,1909.7000122070312,248.0,255.0,0.00957901976219435,0.9573823659730278,0.0001754826776400305,True,16,False,31.0,False,16,,False
39,2603,79,True,True,0,1267.8218772761415,176.25,4463.5,166.30999755859375,2068.8999938964844,27538.40087890625,-2510.399932861328,-4205.299987792969,-1823.0999755859375,3871.7999267578125,0.0,-0.6561261810721599,-2.1624847965885556,0.4247971468597931,76561198039309853,enpitsu,27.0,99.20999908447266,4184.89990234375,137.05999755859375,4104.2999267578125,17290.999755859375,3031.9000244140625,0.0,0.0,-36.70000076293945,,,,0.016837013790708826,1.316687184394722,2.80905304820805e-06,True,8,False,10,237.0,False,,bf81d8692db,games5425898691,17.0,-1327.2099609375,4787.97998046875,17.010000228881836,-6013.2000732421875,-2765.7000732421875,2.5999999046325684,0.0,1.0999999940395355,2084.4000244140625,128.0,255.0,,0.009719933166676853,-2.7044194537095487,5.3618899045150806e-05,False,10,8,,False,True,,IceManSrK,bd9c56ce0ab,9.0,1389.6199951171875,3229.469970703125,153.63999938964844,-1470.5999755859375,-7371.5997314453125,-4881.600036621094,-5.699999928474426,-23.499999046325684,475.60001373291016,255.0,,,-0.03841327846104152,2.0782815536792283,-0.03898976788682438,True,,False,12,10,4,,BAH TA LA HAINE,bfc2f009f5b,8.0,-1645.2900390625,5083.7001953125,95.3499984741211,22150.50048828125,761.6999816894531,1633.3000183105469,1005.5999755859375,-1220.2999877929688,441.50001525878906,255.0,149.0,-0.13732784291213362,0.07424501802741691,1.029935436343035,True,18,False,196.24200426122192,True,18,,
40,2873,79,False,False,0,5170.963148492691,56.02000045776367,57.43000030517578,91.11000061035156,18156.500244140625,-9367.19970703125,2720.10009765625,-5542.80029296875,-140.20000457763672,-2292.7999877929688,0.0,0.03127003875322049,-0.298059232612351,-0.22798486383519262,76561198039309853,enpitsu,27.0,-7.010000228881836,-44.7400016784668,123.55999755859375,1009.1000366210938,7457.1002197265625,3866.0000610351562,-447.5,-1484.6000671386719,-5276.7999267578125,255.0,0.0,,1.156503715295565,-1.4238678588213225,-2.5552347318211996,True,1,False,2,31.0,False,,bf81d8692db,games5425898691,16.0,40.95000076293945,-1066.93994140625,17.010000228881836,556.3000106811523,17359.100341796875,1.899999976158142,0.0,-0.19999999552965164,0.0,255.0,128.0,,0.009599394639192526,1.5387559630638876,2.170206170036416e-05,False,False,False,0.0,False,True,,IceManSrK,bd9c56ce0ab,9.0,-94.94000244140625,291.25,73.13999938964844,11049.100341796875,-18472.2998046875,2966.4999389648438,-232.09999084472656,5439.000244140625,782.6000213623047,128.0,255.0,,0.07181499036611268,-1.246635789154898,-0.2838212301581997,True,0.0,False,6,5,False,,BAH TA LA HAINE,bfc2f009f5b,8.0,423.0,1753.0999755859375,17.010000228881836,-3887.39990234375,-13275.899658203125,2.0999999344348907,0.0,-0.5999999865889549,12.599999904632568,255.0,128.0,0.00956935699212793,-1.853728678542672,-6.816764572665861e-05,True,False,False,87.0,False,False,,False
41,2962,83,False,False,1,8351.874072530958,-3964.330078125,-1651.97998046875,837.0700073242188,7848.3001708984375,13904.7998046875,3463.800048828125,-4634.2999267578125,-3243.0999755859375,-2001.0000610351562,1.0,-1.1340190282574492,2.096918088130225,-0.735815834153369,bfc2f009f5b,BAH TA LA HAINE,8.0,-4076.52001953125,-1893.6199951171875,754.27001953125,2957.9998779296875,7015.8001708984375,10220.2001953125,-2278.000030517578,-0.7999999821186066,2.0999999344348907,255.0,10.0,False,0.9233257707347697,1.5551239377314752,1.5582061079669225,True,False,False,3,21.529462534894225,True,,bd9c56ce0ab,IceManSrK,8.0,-2573.6298828125,-2575.760009765625,79.55000305175781,-7324.4000244140625,-17571.400146484375,-1394.4000244140625,2765.2999877929688,-410.6999969482422,668.1999969482422,255.0,128.0,,0.5237288169778996,-0.9577446372366495,0.4496914793962905,False,8,8,0.0,False,False,,enpitsu,76561198039309853,27.0,-25.399999618530273,-2576.949951171875,17.049999237060547,-6511.300048828125,-5039.599914550781,4.4999998807907104,0.9000000357627869,0.29999999329447746,-2723.699951171875,255.0,0.0,False,-0.016693184968085525,-0.060708679148472014,2.6503186443586803e-05,True,31.0,False,2,2,False,,games5425898691,bf81d8692db,17.0,-4078.989990234375,604.5800170898438,561.47998046875,4.600000083446503,12398.199462890625,5161.199951171875,-2185.8999633789062,-6.1000001430511475,6.299999952316284,255.0,0.0,0.3552149491725347,1.5611133309268808,1.5675446370197523,True,4,False,255.0,False,4,,
42,3021,85,False,False,0,7120.481616664934,2346.7099609375,-1199.25,116.05000305175781,-16161.600341796875,4632.300109863281,1194.800033569336,4584.4000244140625,3336.6000366210938,-1962.1000671386719,0.0,1.1697070453647298,-2.573662647783313,-1.1849919775080702,bf81d8692db,games5425898691,17.0,2439.340087890625,-1305.3900146484375,15.630000114440918,-12615.0,65.79999923706055,-1379.7999572753906,-940.1999664306641,-3759.89990234375,3902.3001098632812,255.0,245.0,,0.05447867788222519,3.0859019507039838,0.007773778127107937,True,4,False,4,255.0,False,,76561198039309853,enpitsu,27.0,41.029998779296875,325.6099853515625,17.049999237060547,1516.300048828125,-14019.69970703125,2.5999999046325684,0.0,-0.09999999776482582,4.799999892711639,255.0,128.0,,0.016779754625030712,-1.4624025381739214,-1.4222827108122818e-05,False,2,2,31.0,False,True,,IceManSrK,bd9c56ce0ab,8.0,1548.5999755859375,4514.7998046875,17.010000228881836,-11894.3994140625,-9173.800048828125,1.899999976158142,-0.5000000074505806,-0.3999999910593033,27.40000009536743,255.0,128.0,,0.009564715734166852,-2.4810960673317526,-6.885283090882227e-05,True,255.0,False,8,8,False,,BAH TA LA HAINE,bfc2f009f5b,8.0,3049.169921875,150.89999389648438,1503.3599853515625,-4985.10009765625,-8069.1998291015625,-3489.1000366210938,-258.6000061035156,-1995.8000183105469,-580.2000045776367,220.0,30.0,0.11561403692033612,2.966287293863663,0.19174441274766743,True,4,False,10.0,False,False,,
43,3058,86,False,False,0,5857.490218511751,302.82000732421875,-593.5,106.11000061035156,-13899.49951171875,14881.400146484375,3146.4999389648438,2623.900146484375,-3072.60009765625,-1549.1999816894531,0.0,0.996707341098757,-2.4673148351121146,0.7766464006133952,bf81d8692db,games5425898691,17.0,337.8599853515625,-767.3099975585938,16.420000076293945,-14342.39990234375,11475.699462890625,40.999999046325684,-85.9000015258789,102.70000457763672,-524.7000122070312,255.0,144.0,,0.011209264054682363,2.405928600921709,-0.015877259684703108,True,4,False,4,199.0,False,,76561198039309853,enpitsu,27.0,-182.7899932861328,-1506.9100341796875,17.049999237060547,-7469.4000244140625,-11806.199951171875,3.100000023841858,-0.5000000074505806,-0.9000000357627869,-2114.4000244140625,255.0,0.0,,0.01674465808284357,-2.18658167156644,-0.00011294744303124529,False,2,2,61.0,False,True,,IceManSrK,bd9c56ce0ab,8.0,-24.15999984741211,3277.610107421875,17.010000228881836,-8391.799926757812,-8640.900268554688,2.199999988079071,0.5999999865889549,0.5000000074505806,1984.9000549316406,255.0,255.0,,0.009523858788752875,-2.321946100194097,0.0002141471484552721,True,255.0,False,8,8,False,,BAH TA LA HAINE,bfc2f009f5b,8.0,2224.3701171875,-884.4500122070312,312.70001220703125,-6519.000244140625,-7283.2000732421875,-13419.7998046875,-40.999999046325684,116.09999656677246,170.20000457763672,238.0,128.0,0.37629458428021023,2.907654933971092,0.1846454598968177,True,4,False,0.0,False,False,,
44,3088,87,False,False,0,4134.989638033278,-1166.0799560546875,1013.8400268554688,115.44000244140625,-7639.5001220703125,21217.60009765625,4168.299865722656,989.1999816894531,-5265.2001953125,-2701.6000366210938,0.0,-0.5907864252248932,-2.214616491663419,0.8041323996673881,bf81d8692db,games5425898691,17.0,-1228.8299560546875,864.3200073242188,16.709999084472656,-9894.500122070312,20460.10009765625,27.300000190734863,29.500000476837158,-36.30000114440918,-1101.500015258789,255.0,0.0,,0.00907338586138729,1.9592800037309068,-0.023432427557736175,True,4,False,4,126.95587098726656,True,,76561198039309853,enpitsu,27.0,-1575.1099853515625,-2120.5400390625,17.049999237060547,-13455.799560546875,-4172.60009765625,2.7000001072883606,5.199999809265137,1.1999999731779099,-288.1999969482422,255.0,0.0,,0.016741730383572635,-2.8350089789905333,4.6172822399922215e-06,False,2,2,61.0,False,True,,IceManSrK,bd9c56ce0ab,8.0,-765.97998046875,2529.590087890625,17.010000228881836,-8229.000244140625,2115.5999755859375,2.3999999463558197,-0.3999999910593033,0.0,-2504.9000549316406,255.0,0.0,,0.009491026984782129,2.858773898290463,-4.8777748092960196e-05,True,255.0,False,8,8,False,,BAH TA LA HAINE,bfc2f009f5b,8.0,1796.56005859375,-483.6099853515625,62.61000061035156,1571.300048828125,10603.499755859375,3143.900146484375,-1012.9000091552734,222.70000457763672,-382.99999237060547,255.0,128.0,0.05699483434011136,1.3404172314391192,0.00045718426238695577,True,6,False,0.0,False,False,,
45,3118,88,False,False,0,2183.51876873186,-1967.510009765625,3237.469970703125,188.5800018310547,-13075.10009765625,20201.500244140625,6278.2000732421875,-4790.10009765625,-3156.400146484375,-1758.2000732421875,0.0,-0.5640721886917015,-2.334781720487938,0.9323173743683251,bf81d8692db,games5425898691,17.0,-1911.8699951171875,3188.1201171875,58.15999984741211,-3191.0000610351562,9810.2001953125,2385.2999877929688,769.4999694824219,-3618.900146484375,-1274.3000030517578,255.0,158.0,,-0.03478172621523117,1.7782726436300307,-0.03556064684052332,True,5,False,6,104.0,False,,76561198039309853,enpitsu,27.0,-2987.06005859375,-1732.239990234375,17.049999237060547,-12733.00048828125,12048.699951171875,-1.5999999642372131,1.7000000178813934,-1.7000000178813934,-1360.5999755859375,255.0,128.0,,0.016773732376199498,2.3675005078155307,-0.00028304982506115645,False,2,2,38.67838273509857,True,True,,IceManSrK,bd9c56ce0ab,8.0,-1334.3800048828125,3382.669921875,17.010000228881836,-6762.5,13361.300048828125,-0.09999999776482582,-0.7999999821186066,1.2999999523162842,-1813.0999755859375,255.0,0.0,,0.009557129606975025,2.008315697712296,-0.00020436101693678045,True,201.67838273509852,True,8,8,False,,BAH TA LA HAINE,bfc2f009f5b,8.0,2074.52001953125,1102.260009765625,51.04999923706055,2722.60009765625,15522.80029296875,-2362.100067138672,-1831.3999938964844,466.1000061035156,-5.0,248.0,128.0,-0.3035338332616003,1.3223085772985974,-0.003458342886273358,True,6,False,31.0,False,4,,
46,3189,91,True,True,0,2144.8362388202154,-1603.5799560546875,3115.239990234375,195.32000732421875,14441.99951171875,26838.1005859375,3749.5001220703125,1878.0000305175781,4615.199890136719,-3342.5,0.0,-1.0028615369737164,-1.49670642107467,1.0902901872100665,76561198039309853,enpitsu,27.0,-1721.6099853515625,2863.090087890625,173.4600067138672,14269.300537109375,17914.300537109375,1624.1999816894531,0.0,0.0,11.699999570846558,255.0,255.0,,0.016853768189858197,0.9094517337273328,7.884444661605739e-05,True,3,False,4,156.0,False,,bf81d8692db,games5425898691,17.0,-3113.949951171875,4244.1298828125,17.010000228881836,-2466.300048828125,-9947.19970703125,2.5,0.09999999776482582,0.0,2382.4000549316406,255.0,255.0,,0.009535781697130428,-1.7615879103707066,1.4934233918943346e-05,False,6,6,255.0,False,True,,IceManSrK,bd9c56ce0ab,9.0,-3424.300048828125,4261.9501953125,17.489999771118164,-726.8000030517578,-7997.19970703125,-220.79999923706055,-357.09999084472656,-367.59998321533203,2470.0999450683594,255.0,255.0,,0.02700625966533404,-1.6242968531642676,-0.03485075599115065,True,220.0,False,8,8,False,,BAH TA LA HAINE,bfc2f009f5b,8.0,-55.0099983215332,3703.39990234375,17.010000228881836,-12465.0,-5024.800109863281,2.199999988079071,7.200000286102295,3.4999999403953552,641.2000274658203,214.0,26.0,0.009574677778988435,-2.6781424788642934,-0.00019626084481548408,True,6,False,92.0,False,4,,
47,3464,92,False,False,1,5171.43740260124,-73.12000274658203,60.18000030517578,97.29000091552734,-22535.400390625,19560.50048828125,1963.5000610351562,-1513.0000305175781,237.70000457763672,1378.0999755859375,1.0,0.00908911097817394,-0.04571672554882425,0.050236576971650876,bfc2f009f5b,BAH TA LA HAINE,8.0,185.32000732421875,-158.8300018310547,71.47000122070312,-20134.300537109375,10716.99951171875,2958.599853515625,-861.6999816894531,-2878.0999755859375,587.0000076293945,237.0,195.0,,-0.09839601693819537,0.6151004761715866,-0.0037978896375736437,True,5,False,6,15.121230358718543,True,,bd9c56ce0ab,IceManSrK,9.0,-136.72000122070312,-1562.6700439453125,17.0,-187.19999313354492,14090.999755859375,3.1999999284744263,-0.0,-0.3999999910593033,-9.399999976158142,255.0,128.0,,-0.009551911274037261,1.5587697941807612,4.9809910889111e-05,False,False,False,76.0,False,False,,enpitsu,76561198039309853,27.0,20.049999237060547,3759.31005859375,17.049999237060547,28.09999942779541,-9229.89990234375,2.5999999046325684,0.09999999776482582,-0.7000000029802322,11.90000057220459,255.0,128.0,False,-0.016670684820901886,-1.5754971066355037,-6.769193033874021e-05,True,116.0,False,False,False,False,,games5425898691,bf81d8692db,17.0,-62.220001220703125,449.510009765625,59.18000030517578,-2463.300018310547,-22414.09912109375,2658.5000610351562,4131.7999267578125,-2516.1000061035156,-842.6999664306641,128.0,107.0,-0.10132331774429851,-1.4316728845105873,0.07288669462183212,True,4,False,31.0,False,3,,
48,3466,92,False,False,0,5394.898480100838,231.55999755859375,-135.75,121.66000366210938,28389.09912109375,5414.1998291015625,7457.0001220703125,4055.8999633789062,1402.2000122070312,-4193.2000732421875,0.0,0.04830869865962846,-0.10880859912278877,0.3174240028102163,bf81d8692db,games5425898691,17.0,82.97000122070312,-264.8999938964844,78.33999633789062,2856.400146484375,20018.499755859375,1664.1000366210938,-3026.7999267578125,2941.7999267578125,-3526.099853515625,128.0,128.0,,0.7122425212457555,1.4459648098433995,0.36092701562200097,True,3,False,4,31.0,False,,76561198039309853,enpitsu,27.0,-20.389999389648438,-3679.969970703125,17.049999237060547,-46.19999885559082,9751.300048828125,2.5999999046325684,-0.09999999776482582,0.7000000029802322,2.8999999165534973,255.0,128.0,False,0.016670701116196365,1.5759992770983555,-6.350589272108606e-05,False,False,False,116.0,False,True,,IceManSrK,bd9c56ce0ab,9.0,138.4499969482422,1421.699951171875,17.0,167.90000915527344,-14097.900390625,3.1999999284744263,0.0,0.3999999910593033,0.7999999821186066,255.0,129.0,,0.009551921673632413,-1.5592097609239592,4.770830243477567e-05,False,76.0,False,False,False,False,,BAH TA LA HAINE,bfc2f009f5b,8.0,-29.110000610351562,77.27999877929688,93.94999694824219,18063.1005859375,-9365.700073242188,2412.5,463.69998931884766,5257.9998779296875,-1545.2000427246094,242.0,152.0,0.45382453056363947,-0.8687023418715447,-0.3081063908366692,True,6,False,8.852800218007898,True,5,,
