,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_double_jump_active,team_mate_dodge_active,team_mate_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_dodge_active,opp_1_double_jump_active,opp_1_boost,opp_1_boost_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect,team_mate_handbrake
33,1919,54,False,False,0,8555.925768894573,979.260009765625,-3207.889892578125,113.0,4160.10009765625,21947.900390625,4522.300109863281,2596.7001342773438,-4585.7000732421875,2868.2998657226562,0.0,0.1596177556748356,1.1908950147850554,-1.2735091877643696,76561198039309853,enpitsu,23.0,905.0700073242188,-3334.409912109375,16.280000686645508,4640.7000732421875,18799.000244140625,-97.20000267028809,622.5,290.49999237060547,-2236.6000366210938,255.0,128.0,,0.006517951007504958,1.2585056769463745,0.017803814970819298,True,140.60177194174898,True,2,False,2,7.0,bf81d8692db,games5425898691,22.0,1938.1300048828125,-3588.719970703125,17.010000228881836,466.6999816894531,15601.099853515625,-0.3999999910593033,0.19999999552965164,1.7000000178813934,-626.6999816894531,255.0,128.0,0.009601322897152247,1.4868915956569884,0.0002460392706889671,True,217.41108832820768,True,False,16,18,,Makel RL,b422365786b,6,3558.419921875,-3232.469970703125,84.37000274658203,-7435.9002685546875,16448.499755859375,1695.2000427246094,-5017.5,-2252.5,-9.300000071525574,255.0,128.0,True,0.728582777014968,1.9911941283075272,-0.002129439626259648,True,14,11,4,64.76545362575081,True,,U GonnaCry U,ba8d602681b,10.0,1947.81005859375,-1225.1500244140625,17.010000228881836,527.400016784668,12560.899658203125,0.0,-0.19999999552965164,-3.6000001430511475,1636.1000061035156,255.0,183.0,False,0.009553701854765236,1.5565122132094458,0.00019880345761444127,True,8,4,12,191.46415492027035,True,,
34,1955,55,False,False,1,5359.087744509695,-1527.219970703125,360.05999755859375,131.17999267578125,-12324.69970703125,6421.300048828125,-3009.1000366210938,-975.4000091552734,1448.3999633789062,5740.2001953125,1.0,0.3643754175773591,-2.473914579457171,-2.650510776413816,ba8d602681b,U GonnaCry U,10.0,-1452.030029296875,233.0,130.6699981689453,7407.8997802734375,760.1999664306641,1722.5999450683594,-5105.7000732421875,-1252.699966430664,1616.300048828125,84.0,255.0,False,-0.3005110259986699,2.6749950255014867,-0.8366011049273278,True,219.0,False,14,4,9,,b422365786b,Makel RL,6.0,-2592.949951171875,1096.6500244140625,17.0,7610.8001708984375,-16792.60009765625,7.699999809265137,-4.600000083446503,-1.8000000715255737,0.0,255.0,128.0,-0.009886717408692647,-1.9963483950151646,1.2906305885012804e-05,True,61.0,False,4,12,14,,enpitsu,76561198039309853,24,-1405.8499755859375,502.6199951171875,135.74000549316406,5950.0,-22195.80078125,-162.09999084472656,2836.099853515625,4418.699951171875,1637.4000549316406,255.0,255.0,,-0.9526713319317053,-0.5627361615923623,-2.2823069895678496,True,4,3,False,86.0,False,,games5425898691,bf81d8692db,22.0,-1091.3599853515625,1714.97998046875,17.010000228881836,15995.0,-3071.7001342773438,2.0000000298023224,0.9000000357627869,-0.0,55.19999980926514,255.0,128.0,,-0.009576006328460365,-2.959484776511267,-7.801438774159342e-05,True,16,False,18,214.0,False,,False
35,2033,58,False,False,1,5878.578208713584,-3816.969970703125,1626.3699951171875,93.13999938964844,-4866.099853515625,2740.4998779296875,0.0,-2931.9000244140625,-5205.9002685546875,549.3999862670898,1.0,-1.4075486541931572,0.25057896564333654,1.6817082754204193,b422365786b,Makel RL,6.0,-3960.2099609375,1523.0,52.560001373291016,4249.700012207031,18710.30029296875,-2426.999969482422,-1228.3999633789062,-2183.5000610351562,-2239.4000244140625,255.0,117.0,False,-0.2278425030519981,1.9653336933502306,0.5256069756638689,False,225.0,False,14,4,12,,ba8d602681b,U GonnaCry U,10.0,-1128.199951171875,-1170.7900390625,17.010000228881836,169.40000534057617,11597.19970703125,2.5,-0.0,-0.0,-2375.399932861328,255.0,0.0,-0.009550845768390706,1.6476410582310943,-1.5934054398200022e-05,True,249.0,False,4,10,14,,enpitsu,76561198039309853,23,20.209999084472656,338.8399963378906,17.059999465942383,-1417.4000549316406,17497.60009765625,-4.1999998688697815,-0.0,0.7000000029802322,8.600000143051147,255.0,128.0,,-0.01678521868617048,1.4889432014865869,-3.80647240086638e-05,True,6,4,False,23.0,False,,games5425898691,bf81d8692db,22.0,793.010009765625,3578.429931640625,17.010000228881836,-1318.8999938964844,16301.400146484375,2.199999988079071,-0.09999999776482582,3.4999999403953552,1034.1999816894531,255.0,255.0,,-0.009593937335013743,1.4874468281543245,0.00010988741649195178,True,16,False,18,246.0,False,,False
36,2067,59,False,True,1,3882.056844571771,-2539.81005859375,3332.909912109375,265.95001220703125,13281.8994140625,11048.1005859375,7910.7000732421875,185.10000228881836,-5692.5,-1886.9999694824219,1.0,-0.6047509899120999,2.9609867213223278,-0.5734035831198551,b422365786b,Makel RL,6.0,-2563.570068359375,3334.989990234375,98.16999816894531,17896.600341796875,14311.099853515625,1403.800048828125,3552.5,4180.7000732421875,-388.10001373291016,255.0,0.0,True,-0.013691896692213462,2.195795156049524,0.9726539549956505,False,156.8019872583369,True,16,4,13,,ba8d602681b,U GonnaCry U,10.0,-288.70001220703125,374.8900146484375,17.010000228881836,10790.6005859375,14498.800048828125,0.0,-0.3999999910593033,-0.5000000074505806,0.0,255.0,128.0,-0.009594987150596904,2.210609557084492,4.423216415824443e-05,True,212.0,False,4,10,14,,enpitsu,76561198039309853,23,-203.1999969482422,3058.510009765625,48.310001373291016,-1863.6000061035156,22676.69921875,-2425.0999450683594,-1977.5,-162.29999542236328,0.0,255.0,255.0,,0.2892029134468877,1.4886774808398602,0.0002735186731740313,True,6,6,False,23.0,False,,games5425898691,bf81d8692db,22.0,-927.1900024414062,4333.81982421875,52.150001525878906,-20592.39990234375,-3736.4999389648438,3603.599853515625,-141.09999656677246,606.1000061035156,626.3000106811523,255.0,149.0,,0.008487793596864487,-0.24987844570231849,-0.0005168572134212124,True,16,False,19,219.0,False,,False
37,2138,62,True,True,1,906.6377728267593,331.1499938964844,4430.81982421875,179.33999633789062,-15056.300048828125,28120.80078125,-3005.4000854492188,-188.70000839233398,-3364.5001220703125,4964.200134277344,1.0,0.6298839587094169,-0.1399915875042159,1.835645835978066,ba8d602681b,U GonnaCry U,10.0,441.9200134277344,4218.97998046875,169.2100067138672,-5380.0,22236.39892578125,1932.2999572753906,-3725.4998779296875,-3877.7999877929688,-1154.1999816894531,0.0,196.0,,-0.2377573677065575,1.1027418591680391,-0.31547941537798085,True,93.87192260578115,True,16,4,11,,b422365786b,Makel RL,6.0,878.989990234375,5252.7099609375,178.30999755859375,-3.3000001311302185,-1996.6999816894531,2253.9999389648438,1719.6000671386719,7.599999904632568,-3.6000001430511475,255.0,0.0,1.030956342091216,-1.5887337859226462,1.5556532657564321,True,155.0,False,4,14,16,,enpitsu,76561198039309853,24,,,,,,,,,,,,,,,,True,,,,,,,games5425898691,bf81d8692db,22.0,-4075.0,3025.18994140625,230.16000366210938,959.5999908447266,8472.000122070312,-6950.3997802734375,-1565.5999755859375,-2393.800048828125,-417.59998321533203,255.0,93.0,,-0.7328340616845427,1.687644022502811,1.4205480844043346,True,18,False,20,203.0,False,,False
38,2397,62,False,False,1,5200.909164596403,-6.650000095367432,18.020000457763672,92.41999816894531,-13221.800537109375,24633.40087890625,1508.699951171875,-4822.39990234375,-1403.3000183105469,-3282.39990234375,1.0,-0.016310395635910663,0.035511257741633634,0.052514828368019024,b422365786b,Makel RL,6.0,73.13999938964844,-127.36000061035156,79.7699966430664,-8327.100219726562,17068.299560546875,3405.10009765625,3396.9000244140625,-323.3000183105469,3970.0,255.0,176.0,True,-0.06907686051256387,1.2576977640454556,-0.06590061367586406,True,7.451715943633872,True,6,False,4,,ba8d602681b,U GonnaCry U,16.0,-16.93000030517578,-4162.39990234375,17.010000228881836,122.39999771118164,8342.2998046875,2.199999988079071,-0.29999999329447746,0.5000000074505806,-1283.0999755859375,255.0,55.0,-0.009498009691425715,1.579514427669787,-0.00016347529161455531,True,116.0,False,False,False,False,,enpitsu,76561198039309853,24,-34.810001373291016,112.55000305175781,94.66999816894531,12579.3994140625,-19179.000244140625,-145.9000015258789,4842.60009765625,2607.0999145507812,-37.89999961853027,255.0,128.0,,-1.4535441049397655,1.018193380025688,-3.0824103595655883,True,2,1,False,0.0,False,,games5425898691,bf81d8692db,21.0,2931.8798828125,4087.10009765625,17.010000228881836,18133.900146484375,1661.6000366210938,2.3000000417232513,0.3999999910593033,-0.0,-1938.5000610351562,255.0,0.0,,-0.009577145765253963,3.1164466936004347,-4.6833297784227754e-05,True,False,False,False,0.0,False,40.0,
39,2398,62,False,False,0,5221.0998166735435,28.93000030517578,1.4800000190734863,91.33000183105469,12316.500244140625,-4057.60009765625,-518.8000106811523,3879.2999267578125,1021.5000152587891,764.8999786376953,0.0,-0.001364677926165128,-0.3177793388889329,0.07773987519643032,76561198039309853,enpitsu,24.0,34.810001373291016,-112.55000305175781,94.66999816894531,-12579.3994140625,19179.000244140625,-145.9000015258789,-4842.60009765625,-2607.0999145507812,-37.89999961853027,255.0,128.0,,1.4535441049397655,-1.018193380025688,-3.0824103595655883,True,0.0,False,2,False,1,,bf81d8692db,games5425898691,21.0,-2931.8798828125,-4087.10009765625,17.010000228881836,-18133.900146484375,-1661.6000366210938,2.3000000417232513,-0.3999999910593033,0.0,-1938.5000610351562,255.0,0.0,0.009577145765253963,-3.1164466936004347,-4.6833297784227754e-05,True,255.0,False,False,False,False,,Makel RL,b422365786b,6,-66.80000305175781,130.7899932861328,89.76000213623047,4761.600036621094,-1276.9000244140625,2631.7001342773438,-3778.2998657226562,764.7000122070312,3922.9000854492188,255.0,199.0,True,-0.23212554029769566,-0.9609928842668839,-0.15535712138184585,True,6,5,False,4.326821309263991,True,,U GonnaCry U,ba8d602681b,16.0,16.93000030517578,4162.39990234375,17.010000228881836,-122.39999771118164,-8342.2998046875,2.199999988079071,0.29999999329447746,-0.5000000074505806,-1283.0999755859375,255.0,55.0,,0.009498009691425715,-1.579514427669787,-0.00016347529161455531,True,False,False,False,116.0,False,,
40,2399,62,False,False,1,5233.426700407075,-59.66999816894531,-5.429999828338623,91.7300033569336,-11652.80029296875,1974.7999572753906,452.7000045776367,-1403.8999938964844,-577.400016784668,272.7000045776367,1.0,-0.0056088676228967975,0.4428852505156266,0.11372790625362243,b422365786b,Makel RL,6.0,66.80000305175781,-130.7899932861328,89.76000213623047,-4761.600036621094,1276.9000244140625,2631.7001342773438,3778.2998657226562,-764.7000122070312,3922.9000854492188,255.0,199.0,True,0.23212554029769566,0.9609928842668839,-0.15535712138184585,True,1.1906235833321879,True,6,False,5,,ba8d602681b,U GonnaCry U,16.0,-13.720000267028809,-4082.719970703125,17.010000228881836,515.9999847412109,8973.400268554688,2.0999999344348907,-0.0,1.4000000059604645,-311.299991607666,255.0,128.0,-0.009525147088219882,1.649742520943848,9.721178666961933e-05,True,116.0,False,False,False,False,,enpitsu,76561198039309853,24,-15.819999694824219,135.3300018310547,98.23999786376953,2819.4000244140625,2441.999969482422,158.4000015258789,4672.799987792969,642.0999908447266,-2828.699951171875,255.0,128.0,,-1.3161659500586886,1.3771250649453755,-3.0005872495762063,True,2,1,False,0.0,False,,games5425898691,bf81d8692db,21.0,2931.8798828125,4087.10009765625,17.010000228881836,18133.900146484375,1661.6000366210938,2.3000000417232513,0.3999999910593033,-0.0,-1938.5000610351562,255.0,0.0,,-0.009577145765253963,3.1164466936004347,-4.6833297784227754e-05,True,False,False,False,255.0,False,,
41,2509,66,False,False,1,6011.679293898527,-3006.6298828125,567.280029296875,93.12999725341797,-5196.099853515625,1058.1999969482422,0.0,-1159.5999908447266,-5694.4000244140625,45.39999961853027,1.0,-0.36156407819894093,-2.7325643813045217,-2.835257334490796,ba8d602681b,U GonnaCry U,12.0,-3172.31005859375,407.4200134277344,17.010000228881836,7342.60009765625,9767.7001953125,0.0,-0.19999999552965164,-0.7999999821186066,-2.199999988079071,255.0,,,-0.00957579748918881,2.2158102155473607,5.789866450818542e-05,False,242.55729006182764,True,4,False,4,,b422365786b,Makel RL,6.0,-3476.699951171875,-3.7100000381469727,16.920000076293945,-4165.899963378906,-1542.2000122070312,23.499999046325684,2.3000000417232513,14.09999966621399,1856.199951171875,255.0,255.0,-0.010255777694863685,-0.28236346806866075,0.00041686383491453834,True,31.0,False,False,6,8,,enpitsu,76561198039309853,23,2070.199951171875,2989.2900390625,17.049999237060547,1049.7000122070312,15511.199951171875,2.5999999046325684,-0.3999999910593033,0.3999999910593033,6.9999998807907104,255.0,128.0,,-0.016739571341717552,1.63750040603583,-3.9413354335857385e-05,True,4,4,False,31.0,False,,games5425898691,bf81d8692db,22.0,772.3900146484375,4889.06982421875,17.020000457763672,-11810.30029296875,-691.6999816894531,1.0000000149011612,1.8000000715255737,-0.0,1805.3999328613281,,194.0,,-0.009651036648037336,-0.12458883494990504,-4.1246699574500574e-05,True,False,False,False,255.0,False,,
42,2560,68,False,True,1,3042.1333108277586,-1457.239990234375,3212.090087890625,193.07000732421875,5639.000244140625,17267.5,5440.0,1624.1000366210938,-2078.000030517578,1136.8000030517578,1.0,-0.8225827476543118,-1.153481191189332,1.6213961158816088,ba8d602681b,U GonnaCry U,12.0,-1456.43994140625,3147.31005859375,53.75,9642.60009765625,15623.900146484375,2264.1000366210938,-3688.5000610351562,-1393.6000061035156,254.20000076293945,0.0,234.0,,-0.0356320700777881,2.0641508272540583,-0.04113421450725933,False,169.0,False,6,False,4,,b422365786b,Makel RL,6.0,-3368.60009765625,-1892.949951171875,85.0199966430664,2382.100067138672,-20809.19921875,1921.4999389648438,5465.9002685546875,610.9000015258789,-1.0000000149011612,255.0,128.0,-0.6679794486000917,-1.68195508102535,-9.929692543353866e-05,False,5.970116089749078,True,False,7,10,,enpitsu,76561198039309853,23,-100.97000122070312,4244.41015625,64.61000061035156,-20823.1005859375,-3710.7000732421875,3855.5999755859375,-0.0,-0.3999999910593033,140.20000457763672,128.0,128.0,,-0.016856244905195217,-0.2062530145214581,-0.00025682795213377487,True,6,4,False,18.408163575715914,True,,games5425898691,bf81d8692db,22.0,353.4100036621094,5069.97021484375,17.020000457763672,-6733.499755859375,5642.1002197265625,0.9000000357627869,-3.3000001311302185,2.7000001072883606,-1725.0999450683594,255.0,88.0,,-0.009532262617215088,0.7294692818067855,-6.505971325267935e-05,True,False,False,False,255.0,False,,False
43,2590,69,False,False,1,1750.708292244293,-851.6099853515625,5035.89013671875,392.54998779296875,11615.400390625,-2284.7000122070312,-1313.8999938964844,1404.9000549316406,-928.3999633789062,5758.800048828125,1.0,0.8069030989551932,1.9535493089804226,-2.7394082018725543,ba8d602681b,U GonnaCry U,10.0,-845.0999755859375,5119.16015625,61.29999923706055,6000.8001708984375,4284.100036621094,327.5,-2984.1000366210938,3857.9998779296875,1982.5999450683594,128.0,3.0,,0.2906044468234874,2.430768203835753,0.9519380861229653,True,169.0,False,6,False,6,,b422365786b,Makel RL,6.0,-3081.610107421875,-4206.41015625,16.1200008392334,5000.299987792969,-19793.199462890625,115.69999694824219,-4.099999964237213,-3.700000047683716,1498.6000061035156,128.0,250.0,-0.01021584063860501,-1.846959622414898,0.00031816454534228935,True,255.0,False,False,8,10,,enpitsu,76561198039309853,24,-2551.800048828125,3799.889892578125,175.5500030517578,-22389.599609375,-4071.099853515625,-2529.7000122070312,24.000000953674316,5.699999928474426,-1495.0,255.0,0.0,,-0.016843710260138287,-0.13589448550591876,-0.0022225772073976675,True,6,4,False,18.0,False,,games5425898691,bf81d8692db,22.0,-619.9000244140625,5219.39013671875,256.44000244140625,-13382.099609375,-6755.2001953125,3617.7999877929688,2781.199951171875,-1321.0000610351562,324.39998626708984,255.0,99.0,,0.560701462350986,-1.2432350734278221,-0.5077397038648945,True,3,False,4,220.49753123714078,True,,True
44,2593,69,False,False,0,10191.192992276807,728.4099731445312,-4920.89990234375,405.5199890136719,-5359.6002197265625,21146.201171875,5632.8997802734375,658.0000305175781,-2971.099853515625,5170.999755859375,0.0,-0.9289420619773799,-1.3224622958202976,-2.49659069325879,bf81d8692db,games5425898691,22.0,732.760009765625,-5159.669921875,285.70001220703125,13704.100341796875,7512.19970703125,3357.9998779296875,-3809.8001098632812,3646.4999389648438,-1561.3999938964844,255.0,128.0,,-0.026659385355516874,1.0690050642916102,-0.3273676853617613,True,211.1455743287199,True,4,False,3,,76561198039309853,enpitsu,24.0,2738.39990234375,-3765.989990234375,152.0,22389.599609375,4071.099853515625,-3070.7000732421875,-36.09999895095825,-8.700000047683716,-2253.000030517578,255.0,0.0,0.016371947201829083,-0.023492080780392544,-0.004816136908071665,True,18.0,False,False,4,6,,Makel RL,b422365786b,6,3031.080078125,4367.8798828125,16.799999237060547,-6968.900146484375,18962.80029296875,47.199997901916504,3.4999999403953552,0.09999999776482582,2346.199951171875,128.0,250.0,True,0.009766011555529837,2.012113117184685,0.0002436914829978116,True,10,8,False,255.0,False,,U GonnaCry U,ba8d602681b,10.0,749.719970703125,-5190.33984375,62.38999938964844,-5437.2998046875,-4065.1998901367188,699.0000152587891,2978.900146484375,1975.0,105.60000419616699,247.0,3.0,,0.37009294062777204,-2.279441513989643,0.8822342204650437,True,6,False,6,169.0,False,,
45,2683,73,False,False,1,6260.927338152823,881.280029296875,-1120.9100341796875,249.27000427246094,10639.49951171875,26622.7001953125,3785.8999633789062,-3891.7999267578125,2511.3999938964844,3813.900146484375,1.0,1.2289672472831674,1.1614883789527501,-2.04773001817718,b422365786b,Makel RL,6.0,817.280029296875,-1344.56005859375,208.30999755859375,11406.800537109375,18665.999755859375,1625.5000305175781,-492.2999954223633,4955.10009765625,2335.2999877929688,255.0,24.0,True,-0.07387565076131783,1.7996907990505795,1.1442478102528117,True,195.47914845969086,True,14,False,11,,ba8d602681b,U GonnaCry U,10.0,-1641.93994140625,2339.64990234375,17.010000228881836,-9683.900146484375,-13066.600341796875,2.199999988079071,-1.1999999731779099,-1.5999999642372131,1328.699951171875,255.0,255.0,-0.00959388666053494,-0.9440458188864723,0.0001792763299384957,True,161.0,False,False,6,6,,enpitsu,76561198039309853,23,-1008.239990234375,4474.080078125,17.030000686645508,17642.60009765625,717.3999786376953,5.400000214576721,-0.3999999910593033,0.09999999776482582,-1384.1999816894531,255.0,128.0,False,-0.016744914223450844,3.115304041368153,-0.0002384953049230677,True,6,4,False,201.0,False,,games5425898691,bf81d8692db,22.0,-1708.739990234375,4154.22021484375,17.010000228881836,11969.69970703125,1876.300048828125,2.3000000417232513,-2.0000000298023224,-0.0,-1461.9999694824219,255.0,9.0,,-0.009551965905494677,2.990127810966385,-0.0001787459173657616,True,4,False,4,233.0,False,,
46,2738,75,False,False,0,9151.740467431977,-2875.300048828125,-3795.139892578125,224.5399932861328,-4209.4000244140625,8565.10009765625,12985.699462890625,5925.3997802734375,-863.3999633789062,379.0999984741211,0.0,-0.39284268520420534,-0.22984719195848066,-2.975038731932986,76561198039309853,enpitsu,24.0,-2841.610107421875,-4000.2900390625,76.66999816894531,-6872.19970703125,12864.599609375,3533.0999755859375,-751.2999725341797,2394.2999267578125,-2839.5001220703125,128.0,0.0,False,-0.06004699730797817,2.2227541155459547,0.0249389205491889,True,208.0,False,8,False,5,,bf81d8692db,games5425898691,22.0,-422.260009765625,-4863.080078125,17.010000228881836,-8533.200073242188,-2112.899932861328,2.5,-1.1999999731779099,-0.29999999329447746,-2396.1000061035156,255.0,0.0,0.009527274096606324,-2.92180069479653,-0.00011568142801423833,True,224.0,False,False,4,4,,Makel RL,b422365786b,6,-3317.22998046875,-1186.8699951171875,17.010000228881836,-14609.200439453125,4095.1998901367188,2.199999988079071,-0.3999999910593033,0.19999999552965164,1117.300033569336,128.0,255.0,False,0.009641251269845398,2.8419929077701362,0.00043804799297337383,True,14,12,False,183.0,False,,U GonnaCry U,ba8d602681b,10.0,780.6599731445312,1072.43994140625,50.31999969482422,-9143.599853515625,18024.69970703125,-2735.5999755859375,-224.3000030517578,-939.8000335693359,248.79999160766602,255.0,128.0,False,-0.05129396369435323,2.123118774948774,0.39397610670962596,True,8,False,8,127.0,False,,
47,2797,77,False,False,1,4209.870334762495,3739.800048828125,2035.8399658203125,1467.47998046875,-4129.100036621094,8722.899780273438,9571.799926757812,4066.7999267578125,-287.5,4402.0001220703125,1.0,0.3778919922762049,0.1923705029425038,-2.8090667463038086,b422365786b,Makel RL,6.0,3784.070068359375,1940.6199951171875,1305.4200439453125,1155.8999633789062,8480.30029296875,5439.7998046875,-987.9000091552734,4431.7999267578125,3103.599853515625,255.0,0.0,True,1.0832292105818173,1.0444982311346644,1.0470062218143972,True,151.6754409984876,True,16,False,13,,ba8d602681b,U GonnaCry U,10.0,2012.4000244140625,-1330.1500244140625,17.0,990.4000091552734,10545.50048828125,3.3000001311302185,-0.0,-0.0,287.5,255.0,128.0,-0.009552052739580394,1.5991087512813926,-6.655903315113938e-05,True,127.0,False,False,8,8,,enpitsu,76561198039309853,24,3706.489990234375,2701.199951171875,17.049999237060547,8.899999856948853,-13.40000033378601,2.5999999046325684,-0.3999999910593033,-0.0,0.0,255.0,,,-0.016917462445568354,-2.1575067287100342,9.422007664243784e-06,True,8,6,False,208.0,False,,games5425898691,bf81d8692db,22.0,1770.0799560546875,3142.330078125,17.010000228881836,-5884.6002197265625,-9662.39990234375,2.3999999463558197,-0.0,-0.0,-2330.800018310547,255.0,3.0,,-0.00953868412626447,-0.9643897149671362,5.610154359689545e-06,True,4,False,4,208.0,False,,False
48,2868,79,False,False,0,9289.435783971305,-2998.010009765625,-3908.489990234375,286.92999267578125,-26797.80029296875,10774.000244140625,-3015.10009765625,-3132.7999877929688,-2309.7000122070312,4566.199951171875,0.0,0.6887036662563509,2.6164863805618537,2.6398230851493047,bf81d8692db,games5425898691,22.0,-2750.639892578125,-4018.989990234375,234.1999969482422,-22902.900390625,359.7999954223633,2079.9000549316406,262.90000915527344,-5480.8001708984375,-375.49999237060547,255.0,230.0,,0.09853617747669324,2.6371133809759466,-0.1690175023178006,True,192.9081116850658,True,6,False,5,,76561198039309853,enpitsu,23.0,-2919.659912109375,-1986.47998046875,17.030000686645508,13318.399658203125,-10009.000244140625,0.7999999821186066,-0.9000000357627869,0.5999999865889549,-94.79999542236328,255.0,128.0,0.016788080790779116,-0.6549826621347566,0.00012540980935343208,False,135.97722162738924,True,False,6,8,,Makel RL,b422365786b,6,-3131.760009765625,-3813.43994140625,15.739999771118164,6015.10009765625,-8424.7998046875,279.3000030517578,216.10000610351562,173.60000610351562,16.59999966621399,255.0,128.0,False,-0.006025195006205446,-0.9563188971355332,0.0006496466584378649,True,16,14,False,65.0,False,,U GonnaCry U,ba8d602681b,10.0,-1114.4200439453125,-1443.550048828125,17.0,11970.6005859375,3795.7000732421875,3.700000047683716,0.0,0.0,2195.8999633789062,212.0,255.0,True,0.009572780881838347,0.3508078639456791,0.00017888831493454547,True,8,False,8,143.0,False,,
49,3014,85,False,False,1,5091.562656706425,2219.199951171875,223.3800048828125,568.5700073242188,7755.5999755859375,21937.2998046875,8631.500244140625,3655.2999877929688,-2457.2000122070312,4074.2999267578125,1.0,-0.541752514233285,1.2363813000574828,-0.6091828634399744,ba8d602681b,U GonnaCry U,10.0,2165.780029296875,86.54000091552734,477.57000732421875,11932.900390625,15723.199462890625,1977.1000671386719,1066.1000061035156,-1536.300048828125,-5172.2998046875,0.0,152.0,False,1.2346395872946434,2.0715702564034,-2.705576033880597,True,58.0,False,10,4,8,,b422365786b,Makel RL,6.0,-433.2300109863281,235.6699981689453,17.010000228881836,-9458.599853515625,-1847.1000671386719,3.0000001192092896,-0.29999999329447746,0.19999999552965164,-3512.39990234375,255.0,0.0,-0.009558755250072895,0.24729985363443516,-3.0063668504335862e-05,True,255.0,False,False,14,16,,enpitsu,76561198039309853,23,987.6500244140625,3462.909912109375,17.040000915527344,-156.19999885559082,746.6999816894531,3.8999998569488525,-2.0999999344348907,-0.3999999910593033,0.0,0.0,128.0,False,-0.017182321899449283,-1.777025712405594,-9.166208577111234e-06,True,8,6,False,156.0,False,,games5425898691,bf81d8692db,22.0,104.22000122070312,-1444.8399658203125,17.020000457763672,-13215.2001953125,742.5,6.000000238418579,-8.199999928474426,-1.1999999731779099,-2251.3999938964844,255.0,0.0,,-0.009470083658088577,0.12134788328704986,-0.0004293680641582717,True,8,False,8,114.0,False,,False
50,3096,88,False,False,1,1944.9273447901667,2329.1201171875,3825.1201171875,229.89999389648438,-20402.099609375,-2237.2000122070312,-843.4999847412109,404.90001678466797,2470.500030517578,-5452.7001953125,1.0,-1.054622518409791,1.4703550548598578,0.3171204938867459,ba8d602681b,U GonnaCry U,10.0,2469.360107421875,3826.97998046875,102.55999755859375,-15121.199951171875,-2588.599853515625,2339.4000244140625,-2423.699951171875,-1535.8000183105469,1397.1000671386719,0.0,5.0,,0.06654586914836783,-0.6162493663692726,0.08117230865080746,True,23.0,False,12,4,8,,b422365786b,Makel RL,6.0,1019.3200073242188,1144.9200439453125,17.010000228881836,2498.0999755859375,4855.0,2.3999999463558197,0.29999999329447746,1.0999999940395355,-2097.5,255.0,0.0,-0.009504103450470439,2.000045415994305,-0.00017423908415384364,True,255.0,False,False,14,16,,enpitsu,76561198039309853,23,1998.25,3994.9599609375,51.75,11002.19970703125,-12245.50048828125,3346.199951171875,464.90001678466797,414.90001678466797,-23.09999942779541,255.0,128.0,,-0.03494425046915009,-2.2984094810304274,3.8423412587000414e-05,True,10,7,False,125.0,False,,games5425898691,bf81d8692db,22.0,-397.7900085449219,2829.139892578125,17.010000228881836,-5114.89990234375,15870.10009765625,2.3000000417232513,-0.19999999552965164,0.5999999865889549,-1948.699951171875,255.0,0.0,,-0.009573890311722458,1.3210326894864703,-6.687653129891203e-05,True,10,False,10,114.0,False,,
