,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_dodge_active,opp_1_double_jump_active,opp_1_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost_collect
31,2277,67,False,False,1,5293.891511457902,-1874.8499755859375,629.1599731445312,446.55999755859375,11007.900390625,17356.500244140625,2356.300048828125,296.00000381469727,-4548.999938964844,-3833.0999755859375,1.0,1.501006463766408,-2.4470765966831736,2.860485293272632,76561198039309853,enpitsu,25.0,-1922.030029296875,474.8599853515625,326.0199890136719,11679.49951171875,11334.000244140625,1409.1000366210938,-2936.7999267578125,-2273.5000610351562,-4056.4999389648438,128.0,255.0,False,0.8345899051028988,2.4232572750196466,-1.4759001526248607,True,191.0,False,16,False,13,,bf81d8692db,games5425898691,19.0,-1098.06005859375,-308.5899963378906,91.4000015258789,14430.799560546875,-10807.900390625,-139.3000030517578,2264.7000122070312,5011.099853515625,95.50000190734863,255.0,128.0,,1.5260484420529867,0.026008914367325556,2.7427364212863274,True,201.0,False,20,19,False,,SkyZololo,b454705bf8b,7,2827.85009765625,4690.27001953125,17.010000228881836,-12621.500244140625,16144.49951171875,2.3000000417232513,-0.19999999552965164,-0.0,2013.3999633789062,201.0,255.0,,-0.009568972559746237,0.828807227603477,-1.8763910732600615e-05,True,255.0,False,6,4,12,,lilianbig1,4616243458857636632,9.0,-1860.8900146484375,1439.8599853515625,205.6999969482422,7191.099853515625,-15675.999755859375,4887.200012207031,-160.49999237060547,-63.20000171661377,420.0,255.0,131.0,False,0.0919774182090193,-2.159176752733331,-0.005621823567165627,True,0.0,False,16,4,18,
32,2324,69,False,False,0,8614.697761012367,108.52999877929688,-3415.929931640625,201.85000610351562,-141.19999885559082,15044.599609375,15868.900146484375,5420.999755859375,-2222.5,1293.0000305175781,0.0,1.0245612098041044,-0.5347079386866,-0.4950422880756487,b454705bf8b,SkyZololo,7.0,56.849998474121094,-3596.969970703125,82.47000122070312,8018.2000732421875,21408.20068359375,2250.500030517578,-3997.6998901367188,-3711.9000244140625,699.5999908447266,203.0,255.0,,0.27443190619871605,1.2003758397299202,-0.46425558195716965,True,191.0,False,14,4,7,,4616243458857636632,lilianbig1,9.0,620.5499877929688,1258.2900390625,83.5199966430664,-7351.5997314453125,15828.199462890625,-6215.999755859375,259.4000053405762,421.30001068115234,-1439.7999572753906,255.0,102.0,False,-0.3192628513337518,2.2086373036078344,0.22334436649095624,True,0.0,False,18,16,4,,enpitsu,76561198039309853,25,-316.260009765625,-2259.43994140625,171.13999938964844,-13988.499755859375,-11057.900390625,-4712.900085449219,-34.50000047683716,240.10000228881836,-1374.7999572753906,255.0,0.0,False,0.15382287592736354,-1.7760550831475186,-0.37960461196363127,True,151.0,False,14,False,16,,games5425898691,bf81d8692db,19.0,-1226.4100341796875,2010.56005859375,17.0,-16326.700439453125,-3419.5999145507812,3.4999999403953552,0.19999999552965164,0.0,1998.2000732421875,255.0,255.0,,0.00957811697086425,-2.865344212310547,1.879543944123859e-05,True,223.0,False,20,False,20,
33,2489,75,False,False,1,8384.751514576317,-163.60000610351562,-3177.530029296875,595.3200073242188,-14281.800537109375,7089.2999267578125,6599.1998291015625,5639.000244140625,2028.3999633789062,-294.59999084472656,1.0,-0.5282185121054802,1.6402283136675095,-1.6964813280172306,76561198039309853,enpitsu,25.0,-28.959999084472656,-3283.179931640625,453.5299987792969,-12557.2998046875,2947.2000122070312,3905.7000732421875,-476.3999938964844,-2399.9000549316406,594.3000030517578,255.0,128.0,,1.059627804759859,0.6437877842409488,0.5777814365430691,True,135.0,False,18,False,15,,bf81d8692db,games5425898691,19.0,90.23999786376953,-3669.419921875,366.260009765625,-9622.000122070312,7780.4998779296875,3358.0999755859375,-409.59999084472656,147.2000026702881,-415.0,255.0,80.0,,0.6491370181790681,1.1082093437597458,0.32178793345042506,True,106.85937202874051,True,22,20,False,,SkyZololo,b454705bf8b,7,1549.75,-3451.679931640625,20.860000610351562,-1042.0999908447266,-8283.200073242188,68.80000114440918,76.90000057220459,-37.200000286102295,2171.1000061035156,210.0,255.0,,-0.012701391608835925,-1.436987680223221,0.1625262092803044,True,164.0,False,8,6,16,,lilianbig1,4616243458857636632,9.0,-3982.570068359375,871.0,65.3499984741211,-8058.3001708984375,9418.900146484375,5926.300048828125,1098.3000183105469,4220.199890136719,1597.2000122070312,,255.0,False,0.6010845780982595,0.46541932662724406,0.2654043426567106,True,227.0,False,20,4,22,
34,2558,77,False,False,0,5753.9360452071405,3572.300048828125,1514.800048828125,200.3000030517578,1692.7999877929688,20677.2998046875,-11742.5,-4566.199951171875,-2540.399932861328,-2948.800048828125,0.0,-0.9939229411715285,2.7856175819437183,0.7091453482058002,4616243458857636632,lilianbig1,9.0,3613.760009765625,1408.0400390625,196.5500030517578,-2504.199981689453,15352.60009765625,111.99999809265137,498.69998931884766,2511.300048828125,4867.699890136719,225.0,128.0,False,-0.8889132696615268,3.0391202676968145,-0.29401709106689,True,174.0,False,24,4,21,,b454705bf8b,SkyZololo,7.0,-3079.360107421875,2596.360107421875,17.0,5160.8001708984375,-14922.900390625,3.4999999403953552,0.0,-0.5999999865889549,1511.300048828125,128.0,255.0,,0.009652622357508581,-1.2188311187312109,0.00018987687897041122,True,214.0,False,16,8,6,,enpitsu,76561198039309853,25,2933.860107421875,3418.919921875,17.030000686645508,5339.7998046875,16553.800048828125,1.0999999940395355,1.5999999642372131,5.400000214576721,1247.2000122070312,255.0,255.0,True,0.01678773001388707,1.2858365948863408,4.2427681876843494e-06,True,75.0,False,16,False,18,,games5425898691,bf81d8692db,19.0,2309.18994140625,879.9099731445312,17.010000228881836,6012.9998779296875,-12746.300048828125,2.0999999344348907,0.3999999910593033,-1.5999999642372131,425.2000045776367,255.0,177.0,,0.009618287656048285,-1.1283179789301827,3.630732128617597e-05,False,81.0,False,20,False,22,
35,2619,79,False,False,0,4152.605212171647,3171.679931640625,4304.47021484375,275.4200134277344,-6939.000244140625,12346.199951171875,6556.099853515625,1495.3999328613281,-5601.7999267578125,-1543.800048828125,0.0,1.1677723319714612,1.0877802112832409,-1.6131962764848033,4616243458857636632,lilianbig1,9.0,3183.860107421875,4159.14990234375,127.95999908447266,-1605.2999877929688,7412.7001953125,6060.8001708984375,1.8000000715255737,0.09999999776482582,50.59999942779541,255.0,128.0,False,0.008629576886826874,1.8081392810691248,-0.0003310543828747702,True,194.0,False,26,5,22,,b454705bf8b,SkyZololo,7.0,-949.260009765625,1557.0400390625,17.0,8972.000122070312,7130.4998779296875,3.6000001430511475,-0.29999999329447746,-0.09999999776482582,2354.9000549316406,217.0,255.0,,0.009557691458667058,0.7320800022978868,4.1065036758672584e-05,True,214.0,False,16,8,6,,enpitsu,76561198039309853,25,1958.7900390625,4897.6201171875,17.040000915527344,1029.1000366210938,5571.5997314453125,3.700000047683716,-4.000000059604645,0.5999999865889549,0.0,255.0,128.0,False,0.016517750027120238,-1.753478346459499,-3.598694475771436e-06,True,75.0,False,16,False,18,,games5425898691,bf81d8692db,19.0,3851.8701171875,1680.6800537109375,18.209999084472656,-3500.4000854492188,21001.99951171875,-321.5999984741211,182.00000762939453,1012.3999786376953,-1136.9000244140625,255.0,0.0,,0.01807135718139818,1.7328499195233613,-0.06971465379896738,True,157.85255030919143,True,20,False,22,
36,2666,81,False,False,1,10110.708204546243,-1755.1400146484375,-4616.93994140625,285.8900146484375,26422.39990234375,-7027.7001953125,8053.499755859375,-5466.300048828125,-2322.2000122070312,-852.0999908447266,1.0,0.848193099192387,3.020278808725314,0.32131150692160926,76561198039309853,enpitsu,25.0,-1639.8900146484375,-4639.77001953125,201.1999969482422,8318.599853515625,6557.60009765625,69.29999828338623,-3267.2000122070312,4422.099914550781,140.600004196167,255.0,255.0,False,-1.3372083349743733,2.3975117530960595,0.06982832399988094,True,36.0,False,20,False,17,,bf81d8692db,games5425898691,19.0,-1870.4599609375,-4572.4599609375,141.69000244140625,21746.0009765625,-7462.0001220703125,653.3999633789062,-263.799991607666,2834.8001098632812,-40.10000228881836,255.0,136.0,,0.19753305675214533,-2.8066319749980937,-0.010629571747245565,True,103.0,False,24,21,False,,SkyZololo,b454705bf8b,7,414.8699951171875,-2845.070068359375,17.0,-3099.5001220703125,-1803.6000061035156,3.3000001311302185,0.5999999865889549,-0.0,-287.39999771118164,128.0,107.0,,-0.009613705766785063,-0.54132010680578,-3.045836019528096e-06,True,214.0,False,8,6,16,,lilianbig1,4616243458857636632,9.0,-2489.2900390625,-4918.64990234375,15.109999656677246,9657.899780273438,8426.099853515625,68.60000133514404,1035.2999877929688,328.69998931884766,2083.8999938964844,228.0,255.0,False,0.007372830589608195,2.361507375263841,0.01513878261553341,True,157.0,False,22,6,26,
37,2807,86,False,False,1,7004.477130185214,3184.010009765625,-1480.25,260.8999938964844,-8885.10009765625,22155.90087890625,9544.500122070312,5844.7998046875,-99.89999771118164,-1352.1000671386719,1.0,-0.36081523301414714,-1.7993546727115575,2.8391878677403204,76561198039309853,enpitsu,25.0,3267.93994140625,-1636.510009765625,125.5199966430664,-12943.299560546875,17280.999755859375,3022.39990234375,1461.7999267578125,-4271.400146484375,3141.199951171875,128.0,255.0,,-0.029055498511268985,1.1349084578934014,-0.11225158421385344,True,2.0,False,22,False,19,,bf81d8692db,games5425898691,19.0,718.8099975585938,-3778.929931640625,17.010000228881836,4871.600036621094,13229.7998046875,2.0999999344348907,-0.19999999552965164,-0.29999999329447746,-0.09999999776482582,255.0,128.0,,-0.009578704993505502,1.9236816029457153,4.359060237853692e-05,True,103.0,False,24,22,False,,SkyZololo,b454705bf8b,7,3569.030029296875,407.8599853515625,17.0,-1188.499984741211,19716.700439453125,3.3000001311302185,-0.0,0.7000000029802322,0.19999999552965164,196.0,128.0,,-0.009596405435912787,1.5105297906549326,-6.185483284888603e-05,True,255.0,False,8,6,16,,lilianbig1,4616243458857636632,10.0,669.030029296875,2800.030029296875,17.010000228881836,10238.499755859375,10498.1005859375,2.0999999344348907,0.29999999329447746,0.7000000029802322,0.7999999821186066,255.0,128.0,,-0.009576997715268945,2.343495797940398,-6.588041037345294e-05,True,187.0,False,26,6,30,
38,2885,89,False,False,0,9633.452927757515,-818.3699951171875,-4493.14013671875,325.4599914550781,-19058.800048828125,4731.600036621094,241.70000076293945,-376.8000030517578,338.80001068115234,5978.499755859375,0.0,-1.041488036427524,-2.9234353241592035,1.287516500639274,4616243458857636632,lilianbig1,10.0,-706.3699951171875,-4565.85986328125,233.3000030517578,-5258.2000732421875,4512.900085449219,2558.5000610351562,2557.2000122070312,1690.7000732421875,-2153.2000732421875,255.0,110.0,False,-0.9816831868552756,2.6865480437791285,-0.2651772500072085,True,186.67703205795692,True,32,6,27,,b454705bf8b,SkyZololo,7.0,-1490.93994140625,-5103.419921875,208.3699951171875,17583.199462890625,70.9000015258789,3084.5001220703125,217.80000686645508,1379.6000671386719,-48.89999866485596,128.0,255.0,,0.01893533800839745,-0.005972743085665703,-1.586744682792546,True,238.0,False,16,8,6,,enpitsu,76561198039309853,25,-3176.010009765625,-896.8300170898438,17.049999237060547,-7553.599853515625,11567.7001953125,2.5999999046325684,-2.3000000417232513,3.8999998569488525,-1111.6000366210938,255.0,128.0,,0.016749020794845495,2.07953573414628,0.00019241585821262201,True,2.0,False,20,False,22,,games5425898691,bf81d8692db,19.0,260.6700134277344,-273.94000244140625,17.010000228881836,7597.2998046875,-11595.50048828125,2.0999999344348907,-0.19999999552965164,0.19999999552965164,-1460.2999877929688,128.0,34.0,,0.009652411529558572,-1.0311999239256637,1.7500352339126654e-05,True,101.0,False,22,False,24,
39,3010,94,False,False,0,8199.689312731183,-3480.699951171875,-2641.659912109375,119.94000244140625,-5601.500244140625,17040.10009765625,-34.50000047683716,2608.2998657226562,-2790.5999755859375,1743.5000610351562,0.0,0.7934142700696375,-0.8380918663758846,2.713407411711102,4616243458857636632,lilianbig1,9.0,-3438.840087890625,-2820.419921875,16.989999771118164,4451.400146484375,13460.2001953125,2.5999999046325684,-0.09999999776482582,0.09999999776482582,2211.9000244140625,255.0,255.0,,0.009570975404864717,1.3183555481408518,-3.0156044505547445e-05,True,186.4734365811912,True,32,6,28,,b454705bf8b,SkyZololo,7.0,-198.94000244140625,-5054.4501953125,17.010000228881836,-2011.0000610351562,2504.499969482422,2.0999999344348907,0.3999999910593033,0.0,0.0,205.0,,,0.009552592754272827,2.247330066525267,2.0248727733955243e-05,True,238.0,False,16,8,6,,enpitsu,76561198039309853,25,-2976.580078125,-747.8300170898438,17.049999237060547,9542.999877929688,-857.0999908447266,3.400000035762787,-0.19999999552965164,0.0,2555.2000427246094,255.0,255.0,,0.01668760398686306,-0.02848139617816167,-2.7238985649691628e-05,True,2.0,False,20,False,22,,games5425898691,bf81d8692db,19.0,-4078.989990234375,-2910.409912109375,487.9800109863281,3.3000001311302185,7485.8001708984375,-3525.2999877929688,-2453.3999633789062,0.19999999552965164,0.19999999552965164,255.0,0.0,,0.4221930481997736,1.5812158433863206,1.575036515121353,True,29.0,False,22,False,26,
40,3037,95,False,False,0,6947.734152912051,-3980.159912109375,-1085.6700439453125,176.22999572753906,-3421.199951171875,21329.3994140625,7739.6002197265625,-971.9999694824219,1662.5999450683594,1923.9999389648438,0.0,0.4990400786710494,2.256848497778126,2.1985871925340645,4616243458857636632,lilianbig1,9.0,-3964.93994140625,-1230.56005859375,51.54999923706055,-9249.400024414062,17278.900146484375,5148.499755859375,-505.09998321533203,4551.199951171875,-362.2999954223633,255.0,128.0,,-0.30419244052116906,2.053695541811516,0.4744456153653674,True,108.2859184229246,True,32,6,28,,b454705bf8b,SkyZololo,7.0,-599.739990234375,-4555.330078125,17.010000228881836,-5601.7999267578125,6976.6998291015625,2.0999999344348907,0.09999999776482582,0.0,0.0,205.0,,,0.009552592754272827,2.247330066525267,2.0248727733955243e-05,True,238.0,False,16,8,6,,enpitsu,76561198039309853,25,-2588.030029296875,67.4800033569336,46.13999938964844,-3011.7999267578125,11847.60009765625,3347.5,-400.40000915527344,-105.0,56.70000076293945,255.0,128.0,,0.025250107794958534,1.8298510869487452,-0.00010414696513923202,True,2.0,False,21,False,24,,games5425898691,bf81d8692db,19.0,-4000.659912109375,-1697.3699951171875,82.31999969482422,-679.8999786376953,15614.7998046875,703.6000061035156,36.40000104904175,411.50001525878906,107.60000228881836,255.0,128.0,,-0.057222191542202414,1.6450186401257658,0.7398579951710483,False,0.0,False,22,False,26,
41,3039,95,False,False,0,6830.3356766712,-3998.699951171875,-944.9600219726562,226.77000427246094,-1718.8999938964844,20754.89990234375,7541.7999267578125,-1403.8999938964844,940.8000183105469,3313.699951171875,0.0,0.48671195933262446,2.483818659022051,2.334753856467229,4616243458857636632,lilianbig1,9.0,-4028.929931640625,-1082.6700439453125,108.69000244140625,-6330.5999755859375,18114.3994140625,8000.10009765625,-139.0999984741211,4390.10009765625,-392.90000915527344,255.0,128.0,,-0.41034182256954527,1.9156226458272314,0.8249584228199605,True,102.02474851249369,True,32,6,28,,b454705bf8b,SkyZololo,7.0,-647.3900146484375,-4495.97998046875,17.010000228881836,-5811.500244140625,7237.80029296875,2.0999999344348907,0.09999999776482582,0.0,0.0,205.0,,,0.009552592754272827,2.247330066525267,2.0248727733955243e-05,True,238.0,False,16,8,6,,enpitsu,76561198039309853,25,-2588.030029296875,67.4800033569336,46.13999938964844,-3011.7999267578125,11847.60009765625,3347.5,-400.40000915527344,-105.0,56.70000076293945,255.0,128.0,,0.025250107794958534,1.8298510869487452,-0.00010414696513923202,True,2.0,False,21,False,24,,games5425898691,bf81d8692db,19.0,-4006.89990234375,-1567.489990234375,88.70999908447266,-738.0999755859375,15569.3994140625,755.0,-207.09999084472656,446.19998931884766,-131.5999984741211,255.0,85.0,,-0.05630890427958441,1.6454766081976337,0.7770467880329892,False,0.0,False,22,False,26,
42,3052,95,False,False,0,5993.19163202679,-3999.72998046875,13.09000015258789,503.5799865722656,787.6000213623047,23215.90087890625,4377.699890136719,-489.7999954223633,380.49999237060547,1612.1000671386719,0.0,0.10250299436357711,-1.3758209805578916,2.802627113583265,4616243458857636632,lilianbig1,9.0,-4079.0,-173.27000427246094,439.6199951171875,8.700000047683716,22354.599609375,4655.0,-51.39999866485596,-17.59999990463257,8.899999856948853,255.0,128.0,,-0.20987924685812645,1.5798807520162392,1.5696819861385325,True,76.0,False,32,6,28,,b454705bf8b,SkyZololo,7.0,-960.3900146484375,-4106.14013671875,17.010000228881836,-6849.5001220703125,8530.499877929688,2.0999999344348907,0.0,-0.09999999776482582,0.0,205.0,,,0.009552592754272827,2.247330066525267,2.0248727733955243e-05,True,238.0,False,16,8,6,,enpitsu,76561198039309853,25,-2799.830078125,888.1500244140625,100.95999908447266,-4342.0001220703125,16804.49951171875,-154.7000026702881,-5308.3001708984375,-1439.2999267578125,4.099999964237213,128.0,128.0,,-0.07841246981882219,-1.305936279332126,3.14078579089507,False,2.0,False,21,False,24,,games5425898691,bf81d8692db,19.0,-3911.5400390625,-702.2899780273438,141.39999389648438,2683.9999389648438,20762.2998046875,-156.8000030517578,-3654.2001342773438,-101.70000076293945,4109.200134277344,255.0,148.0,,0.7946756128979623,-2.9136943545730243,1.697298465502866,False,0.0,False,23,False,28,
43,3101,97,False,False,0,3141.5079300483467,-3847.06005859375,4062.820068359375,235.47999572753906,14515.10009765625,6521.5997314453125,-2639.2999267578125,98.90000343322754,1911.9000244140625,5686.300048828125,0.0,0.6013925180101435,1.6535666044447552,2.2713878779931127,4616243458857636632,lilianbig1,9.0,-4052.56005859375,3823.5,404.4200134277344,5243.2000732421875,21802.900390625,-4547.699890136719,-36.19999885559082,-351.3999938964844,-2814.1000366210938,255.0,128.0,,0.1828127754066666,1.3244798682083867,1.5543051311519116,True,67.0,False,32,6,28,,b454705bf8b,SkyZololo,7.0,-1096.8900146484375,-1316.25,17.010000228881836,4333.2000732421875,18537.2998046875,2.0999999344348907,0.0,0.0,-127.60000228881836,205.0,123.0,,0.009595816556622483,1.3348697508992908,-1.7693411816352036e-07,True,170.0,False,16,8,6,,enpitsu,76561198039309853,25,-3182.14990234375,3886.300048828125,17.049999237060547,5303.4002685546875,16242.5,3.0000001192092896,0.09999999776482582,0.5999999865889549,-1897.4000549316406,255.0,0.0,,0.01677723803909643,1.201271620214175,-0.00010078503705900344,True,255.0,False,22,False,24,,games5425898691,bf81d8692db,19.0,-3738.3701171875,2957.77001953125,17.0,4520.400085449219,19351.300048828125,3.3000001311302185,1.0000000149011612,3.1999999284744263,-1292.2999572753906,255.0,128.0,,0.009607350528356798,1.267583104408535,9.122590198920473e-05,False,31.0,False,24,False,28,
44,3133,98,False,False,1,9956.33790801212,2431.31005859375,-4697.25,138.55999755859375,3753.800048828125,-7520.30029296875,1748.5000610351562,1844.7000122070312,-4776.300048828125,3127.7999877929688,1.0,-1.370505910257266,-2.4775965115707406,1.929320993772188,76561198039309853,enpitsu,25.0,2273.3798828125,-4664.60986328125,100.58000183105469,148.80000114440918,-5565.2001953125,2377.2999572753906,5031.099853515625,2191.9000244140625,363.8999938964844,128.0,255.0,,-0.029037460537405777,-0.43647469470488476,-0.5998294927197256,True,245.0,False,26,False,23,,bf81d8692db,games5425898691,19.0,2543.409912109375,-5015.4599609375,30.329999923706055,-18983.299560546875,-9875.599975585938,3668.599853515625,-5423.2000732421875,-313.4000015258789,-860.0,255.0,0.0,,0.19678552181242312,-0.46401098733908075,0.3216054082313868,True,0.0,False,28,24,False,,SkyZololo,b454705bf8b,7,768.9299926757812,-827.1199951171875,17.010000228881836,2990.4998779296875,-18420.6005859375,2.0999999344348907,-0.0,-0.7000000029802322,40.900001525878906,193.0,128.0,,-0.009600147480869436,-1.7371770920174627,-8.759790631238352e-05,True,170.0,False,8,6,16,,lilianbig1,4616243458857636632,9.0,2836.3798828125,-4993.47998046875,61.349998474121094,-10825.899658203125,-1933.6000061035156,-2683.3999633789062,632.5,1166.1000061035156,-377.7000045776367,255.0,128.0,,-0.234273591529208,-0.1805687375573297,0.6781827195742457,True,67.0,False,28,6,32,
45,3195,100,False,False,1,9708.847927442248,2723.35009765625,-4395.330078125,94.80000305175781,15478.800048828125,6287.7001953125,-323.6000061035156,-2520.800018310547,2227.5,4968.0999755859375,1.0,0.25003986534846484,-1.6384846156319732,2.688752574667814,76561198039309853,enpitsu,25.0,2552.010009765625,-4446.60009765625,102.16999816894531,15134.100341796875,-773.0000305175781,3547.7999877929688,1748.2000732421875,1669.9000549316406,-1243.499984741211,255.0,255.0,False,-0.2166425695904261,-2.766668949356761,-0.0037909637248774767,True,232.0,False,28,False,25,,bf81d8692db,games5425898691,19.0,1880.1400146484375,-3984.300048828125,17.020000457763672,6112.80029296875,9580.499877929688,1.0999999940395355,-0.19999999552965164,-0.09999999776482582,2371.300048828125,255.0,255.0,,-0.009552442937877357,2.07977469979922,2.2029111591987684e-05,True,31.0,False,28,24,False,,SkyZololo,b454705bf8b,7,1781.4100341796875,-2283.550048828125,17.010000228881836,5352.1002197265625,-944.4999694824219,2.0000000298023224,1.1999999731779099,-0.0,101.80000305175781,212.0,128.0,,-0.009509297297103573,-2.977603516677173,-0.00014814257112682623,True,201.0,False,8,6,16,,lilianbig1,4616243458857636632,9.0,2857.110107421875,-4110.97998046875,90.73999786376953,-3191.6000366210938,-5765.7000732421875,3264.2999267578125,2301.7999267578125,-3466.199951171875,-2642.7999877929688,255.0,11.0,False,0.028143018150584183,-1.769535262519219,0.054926743904038774,True,67.0,False,29,6,34,
46,3198,100,False,False,0,2157.951361693399,-2900.830078125,4341.6201171875,93.93000030517578,-17269.599609375,10644.599609375,313.1999969482422,-641.3999938964844,-229.59999084472656,5961.099853515625,0.0,-0.37200246271277954,2.4054001140706056,2.3442761478671374,4616243458857636632,lilianbig1,9.0,-2830.550048828125,4159.27978515625,115.44000244140625,3182.6998901367188,5819.69970703125,2717.60009765625,-2847.0999145507812,4705.10009765625,72.39999771118164,255.0,152.0,False,0.21930263789658086,1.7463244914627758,0.6039751745277677,True,67.0,False,34,6,29,,b454705bf8b,SkyZololo,7.0,-1880.3199462890625,2299.929931640625,17.010000228881836,-6435.0,1039.1999816894531,2.0000000298023224,-0.5999999865889549,0.0,3.8999998569488525,211.0,128.0,,0.009515626033628316,2.9822046526509167,-5.097699845468762e-05,True,201.0,False,16,8,6,,enpitsu,76561198039309853,25,-2678.35009765625,4453.14013671875,129.14999389648438,-15179.200439453125,791.6000366210938,2981.7999267578125,-2295.399932861328,-4997.9998779296875,20.899999141693115,255.0,255.0,False,0.7778984717477622,2.7370435971931855,0.03688116759279049,True,232.0,False,25,False,28,,games5425898691,bf81d8692db,19.0,-1922.3299560546875,3899.169921875,17.020000457763672,-4167.099914550781,-10682.60009765625,1.0999999940395355,0.19999999552965164,0.09999999776482582,2375.2999877929688,255.0,255.0,,0.009533889827522624,-1.8819391769605656,2.6086687800574132e-05,True,31.0,False,24,False,28,
47,3289,104,False,False,1,9711.446679767401,3708.72998046875,-4155.2001953125,306.3500061035156,-4883.2000732421875,7362.80029296875,-7364.5001220703125,2753.9999389648438,3559.4000244140625,1099.8999786376953,1.0,0.08090263047350904,2.583146388798837,2.4722064255670118,76561198039309853,enpitsu,25.0,3817.659912109375,-4218.8798828125,241.36000061035156,10197.000122070312,11025.10009765625,-5614.6002197265625,1229.3000030517578,1144.7000122070312,877.3000335693359,128.0,255.0,,-0.3226998180860478,2.3363801500420793,-1.5009760181449854,True,174.0,False,28,False,26,,bf81d8692db,games5425898691,19.0,1861.25,-4822.7001953125,17.020000457763672,13276.199951171875,2952.6998901367188,1.0999999940395355,-0.3999999910593033,-0.0,2231.199951171875,255.0,255.0,,-0.00955961926949738,2.8551441342070585,4.320571764134591e-05,True,61.0,False,28,24,False,,SkyZololo,b454705bf8b,7,3335.2099609375,1290.5400390625,17.010000228881836,370.40000915527344,16654.100341796875,2.0000000298023224,0.19999999552965164,1.7000000178813934,108.90000343322754,203.0,180.0,,-0.009609091261215414,1.6291790382004807,0.00024607462076551906,True,255.0,False,8,6,16,,lilianbig1,4616243458857636632,9.0,2176.919921875,-2407.919921875,171.6699981689453,6393.499755859375,21957.900390625,1323.5000610351562,-4880.199890136719,2248.2000732421875,1174.1999816894531,255.0,0.0,,-0.2836231156055819,0.9878946157433859,0.760698240533993,,,False,31,6,36,
48,3323,105,False,False,1,8993.375812766219,3343.510009765625,-3513.929931640625,322.5400085449219,1684.7999572753906,16669.3994140625,8583.800048828125,24.600000381469727,-5849.5001220703125,1334.9000549316406,1.0,0.2131769450397792,2.308098814137007,-2.026362779070618,bf81d8692db,games5425898691,19.0,3246.7099609375,-3669.610107421875,144.5500030517578,13606.700439453125,9162.100219726562,3273.0999755859375,697.7999877929688,-1552.5,771.6000366210938,255.0,169.0,,0.41914736078423315,2.5162344188776173,-0.024370452881009134,True,39.0,False,30,False,24,,76561198039309853,enpitsu,25.0,3683.7900390625,-3394.919921875,17.040000915527344,-6683.499755859375,-510.6999969482422,8.399999737739563,12.999999523162842,-8.199999928474426,1754.4000244140625,0.0,128.0,False,-0.016173174676397208,-0.14828965880138034,0.0002438447541975812,True,174.0,False,28,26,False,,SkyZololo,b454705bf8b,7,3086.56005859375,3345.97998046875,17.010000228881836,-2522.7999877929688,15584.7998046875,2.3999999463558197,-0.0,-0.09999999776482582,2350.8999633789062,212.0,255.0,True,-0.009589530497144786,1.3287768846994874,0.0001439370618821461,True,255.0,False,8,6,16,,lilianbig1,4616243458857636632,9.0,2931.409912109375,347.32000732421875,15.779999732971191,2722.5,21043.60107421875,101.70000076293945,-11.499999761581421,29.100000858306885,-605.9999847412109,128.0,128.0,,-0.010221041011698085,1.7241164054343074,-0.0019175821061539356,,,False,32,6,36,
