,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_dodge_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_double_jump_active,opp_2_dodge_active,opp_2_boost_collect,opp_1_handbrake
39,2215,65,False,False,1,9839.475458300065,1234.8199462890625,-4693.64013671875,152.41000366210938,19896.700439453125,1662.2000122070312,2600.4998779296875,1788.0000305175781,-3945.7998657226562,-1321.7999267578125,1.0,-1.1825418026244994,2.859191943403421,-0.1171745397013905,76561198118731872,Clay,6.0,976.2999877929688,-4673.31982421875,78.05999755859375,11488.399658203125,-4135.199890136719,3235.4998779296875,-1898.9999389648438,1001.6999816894531,3484.89990234375,255.0,255.0,,-0.009528854143850489,-2.6828562854063787,-0.016634391603422873,True,12,False,216.0,False,13,,76561198138118100,purp,7.0,445.7699890136719,-4820.2001953125,17.010000228881836,9262.7001953125,2058.9999389648438,2.0999999344348907,-0.29999999329447746,0.5999999865889549,328.4000015258789,128.0,128.0,,-0.009588370545059866,2.890857661180992,-0.00018902937760742038,True,31.0,False,10,False,8,,games5425898691,bf81d8692db,19.0,1585.68994140625,-752.1099853515625,16.989999771118164,-13749.000244140625,14082.7001953125,4.699999988079071,-0.09999999776482582,-0.0,-1992.7000427246094,255.0,0.0,-0.00959423228034874,0.8718619631245297,-1.1571876276784898e-05,True,False,12,224.0,False,12,,enpitsu,76561198039309853,25.0,1957.47998046875,-5102.93994140625,688.280029296875,-9380.800170898438,2.5999999046325684,-1954.1000366210938,-0.3999999910593033,-2754.2001342773438,-0.09999999776482582,255.0,0.0,False,-0.25458997575344894,-0.017262234854214888,1.5751388826657098,True,87.0,False,10,False,8,,
40,2285,67,False,False,1,9213.421666835915,3990.199951171875,-3538.31005859375,602.52001953125,-10574.49951171875,23376.4990234375,10419.200439453125,525.8000183105469,-4143.599853515625,-303.799991607666,1.0,0.6120858092049841,2.1012771004082245,3.114713353362816,76561198118731872,Clay,6.0,4065.570068359375,-3767.659912109375,388.5299987792969,2898.699951171875,17487.7001953125,13995.899658203125,-1617.2999572753906,29.700000286102295,1738.699951171875,255.0,255.0,,0.6366880217312162,1.7450493346176277,-1.5797384724644468,True,12,False,59.47175910908687,True,14,,76561198138118100,purp,7.0,3047.2900390625,-4086.47998046875,17.010000228881836,6391.6998291015625,4705.5999755859375,2.5,0.5000000074505806,-0.0,1935.8000183105469,233.0,255.0,,-0.0095510291300063,2.525583661538485,0.0002474703592025717,True,0.0,False,10,False,8,,games5425898691,bf81d8692db,19.0,3235.429931640625,2735.909912109375,16.989999771118164,-11091.199951171875,11663.199462890625,4.799999892711639,-0.19999999552965164,-0.0,2023.3000183105469,255.0,255.0,-0.009570794375207732,0.7412167103211688,-2.0476930397834122e-05,True,False,12,196.0,False,12,,enpitsu,76561198039309853,25.0,3610.52001953125,-2956.300048828125,17.040000915527344,927.6000213623047,18428.399658203125,3.799999952316284,-0.0,0.7000000029802322,32.89999961853027,255.0,128.0,False,-0.016765013317280624,1.6173259123793307,-6.958182984874218e-05,True,254.0,False,10,False,8,,
41,2377,71,False,False,0,9013.96629930013,-607.8699951171875,-3869.360107421875,392.1700134277344,23176.69921875,3329.1000366210938,-5758.3001708984375,-563.4999847412109,3940.5999755859375,490.0,0.0,-0.6481062882624453,-0.8048757069766669,1.1813866637509562,bf81d8692db,games5425898691,19.0,-708.739990234375,-3991.47998046875,380.9200134277344,13047.19970703125,-3486.9000244140625,-750.1999664306641,599.3000030517578,4840.7000732421875,-2541.300048828125,255.0,128.0,,1.0335611512435472,-0.1912420408265998,-0.02949398932450773,True,14,False,127.18180639000342,True,13,,76561198039309853,enpitsu,25.0,-1268.050048828125,-3851.18994140625,17.040000915527344,10175.30029296875,-20625.10009765625,3.700000047683716,-0.19999999552965164,0.09999999776482582,0.0,255.0,128.0,,0.016791341872436232,-1.1124903819668943,2.294575159047711e-05,True,34.0,False,10,False,8,,purp,76561198138118100,7.0,-1753.3900146484375,-445.9599914550781,17.0,11900.699462890625,-13136.099853515625,3.400000035762787,0.19999999552965164,-0.09999999776482582,16.90000057220459,255.0,128.0,0.009588661282709073,-0.8323803888240261,-4.458423667935257e-05,True,False,10,,False,12,,Clay,76561198118731872,6.0,-1540.77001953125,2637.320068359375,117.51000213623047,18366.300048828125,4025.10009765625,-166.39999389648438,1217.699966430664,5335.0,-552.0000076293945,255.0,128.0,,0.722577638670528,2.430071388794901,2.8830066113034807,True,,False,14,False,15,,
42,2582,78,False,False,1,5534.213118991072,-3985.830078125,2533.22998046875,214.05999755859375,2167.5,5522.19970703125,1175.2999877929688,3741.300048828125,559.7000122070312,-724.7000122070312,1.0,0.9450153786296395,-1.2539912670532838,0.5457662130686728,76561198138118100,purp,7.0,-4002.35009765625,2407.7099609375,83.33000183105469,992.2000122070312,4063.5000610351562,-892.7999877929688,-536.5999984741211,-532.9000091552734,-527.7999877929688,128.0,128.0,,-0.1767357735278999,1.7146714606090507,0.7395858741652841,True,12,False,5.0,False,10,,76561198118731872,Clay,6.0,-3763.27001953125,1446.3299560546875,17.0,1036.500015258789,14059.89990234375,3.400000035762787,-0.0,0.9000000357627869,-309.50000762939453,255.0,128.0,,-0.009597137849370305,1.6527229452614132,-2.6830818059582185e-05,True,248.0,False,14,False,16,,games5425898691,bf81d8692db,19.0,-3574.760009765625,2879.070068359375,17.0,-11660.0,6453.2000732421875,3.400000035762787,4.799999892711639,-2.3999999463558197,526.5999984741211,255.0,65.0,-0.00956718122521362,0.45264954286415754,-0.00011596418404505642,True,False,16,218.0,False,16,,enpitsu,76561198039309853,25.0,-503.1600036621094,5157.56005859375,17.059999465942383,5.5000001192092896,7.200000286102295,1.2999999523162842,2.0000000298023224,-1.7000000178813934,0.0,128.0,128.0,False,-0.016332300086951756,-0.9028244148365142,-1.4054130859144733e-05,True,65.0,False,10,False,8,,
43,2601,79,False,False,1,5236.8500740340605,-3839.72998046875,2904.5,147.69000244140625,3409.5001220703125,7871.6998291015625,-17.000000476837158,3866.0000610351562,591.8000030517578,-767.2000122070312,1.0,-0.9540948002221216,-0.03460665780573234,-1.4217201242080895,76561198138118100,purp,7.0,-3871.830078125,2827.27001953125,21.25,3022.60009765625,8733.099975585938,-413.10001373291016,-473.80001068115234,-1724.1000366210938,316.1000061035156,255.0,128.0,,-0.08348640428762381,1.9140109658413291,0.12297884781142188,True,12,False,5.0,False,10,,76561198118731872,Clay,6.0,-3532.510009765625,2255.22998046875,17.0,7819.2999267578125,6643.900146484375,3.6000001430511475,-0.0,-0.0,-2228.800048828125,,0.0,,-0.00963201520642451,2.49123820384352,1.9357856136109375e-05,True,248.0,False,14,False,16,,games5425898691,bf81d8692db,19.0,-3985.860107421875,3599.199951171875,69.72000122070312,284.20000076293945,13458.00048828125,-17.699999809265137,-104.79999542236328,-24.800000190734863,-895.5999755859375,255.0,10.0,-0.005461279215304126,1.5790501539461763,0.6689475915036515,True,False,16,218.0,False,16,,enpitsu,76561198039309853,25.0,-548.5599975585938,5100.580078125,17.059999465942383,-981.6000366210938,-1037.300033569336,2.0000000298023224,0.7999999821186066,0.7000000029802322,-297.7000045776367,,0.0,,-0.016824707298735208,-0.8947040138152359,-5.943906427806945e-05,True,65.0,False,10,False,8,,
44,2620,80,False,False,1,4677.747564375165,-3487.639892578125,3507.510009765625,151.75,6624.7998046875,8570.2001953125,755.1999664306641,442.59998321533203,-1602.7999877929688,-516.8999862670898,1.0,-0.32663610658838244,1.1685856036341895,-2.8507419085199515,76561198138118100,purp,7.0,-3535.110107421875,3465.639892578125,17.0,7659.0997314453125,8837.899780273438,4.000000059604645,7.900000214576721,-3.799999952316284,-112.39999771118164,194.0,128.0,,-0.010062930238447296,2.298936348487585,1.0966291400617228e-05,True,12,False,5.0,False,10,,76561198118731872,Clay,6.0,-2855.449951171875,2163.52001953125,17.0,8885.399780273438,-7482.5,3.3000001311302185,-0.7999999821186066,1.0000000149011612,-93.19999694824219,255.0,128.0,,-0.009529682513272643,-2.4286373150847322,0.00012982485483081752,True,248.0,False,14,False,16,,games5425898691,bf81d8692db,19.0,-3597.169921875,4397.39013671875,139.9199981689453,10016.099853515625,9682.39990234375,-266.49999618530273,-551.5999984741211,447.90000915527344,-485.2000045776367,255.0,128.0,-0.054519040326157585,2.3753450288077373,1.0701158827581645,True,False,16,218.0,False,16,,enpitsu,76561198039309853,25.0,-526.5,5132.10986328125,17.059999465942383,2256.699981689453,1782.5999450683594,1.2999999523162842,-3.100000023841858,0.5000000074505806,-539.900016784668,128.0,128.0,,-0.016838371553138852,-0.5611261791301668,0.00015297803461778416,True,65.0,False,10,False,8,,
45,2627,80,False,False,1,4443.410455743644,-3317.1298828125,3728.110107421875,149.52000427246094,6269.000244140625,8677.60009765625,1210.5000305175781,785.1000213623047,-1818.8999938964844,-517.5,1.0,-0.320287409314334,1.4517718521531997,2.976910386326029,76561198138118100,purp,7.0,-3341.330078125,3683.550048828125,17.0,8277.2998046875,9313.200073242188,3.400000035762787,3.1999999284744263,-1.0999999940395355,140.0,255.0,139.0,,-0.009751950755736802,2.2980503357528046,-2.9500232530000692e-05,True,12,False,5.0,False,10,,76561198118731872,Clay,6.0,-2624.320068359375,1988.3800048828125,17.0,10735.699462890625,-5978.800048828125,3.6000001430511475,-1.2999999523162842,0.7000000029802322,2150.800018310547,255.0,255.0,,-0.00955680972131351,-2.6714325507986536,0.00017965613312637924,True,248.0,False,14,False,16,,games5425898691,bf81d8692db,19.0,-3328.429931640625,4641.259765625,114.1500015258789,10530.2001953125,9397.000122070312,-1197.300033569336,-400.6999969482422,-406.19998931884766,66.10000133514404,255.0,128.0,-0.08203865053008558,2.395564608261064,0.9346811414591346,True,False,16,218.0,False,16,,enpitsu,76561198039309853,25.0,-479.6199951171875,5162.08984375,17.059999465942383,1286.6999816894531,765.8000183105469,1.2999999523162842,0.3999999910593033,0.7000000029802322,-1.899999976158142,128.0,128.0,,-0.016726137651731744,-0.5357929241811566,6.535943038100364e-05,True,65.0,False,10,False,8,,
46,2639,80,False,False,1,4085.362000976925,-3053.219970703125,4094.1298828125,141.83999633789062,4230.899963378906,7873.900146484375,57.199997901916504,383.3000183105469,-385.09998321533203,-264.6999931335449,1.0,0.06287452673501602,1.7857000127117217,2.231941352429322,76561198138118100,purp,7.0,-3007.679931640625,4073.2900390625,17.0,6806.7999267578125,9645.599975585938,3.6000001430511475,-0.19999999552965164,0.5999999865889549,1778.800048828125,128.0,251.0,,-0.009602475207464746,2.172705262165486,0.00020696351273444082,True,12,False,5.0,False,10,,76561198118731872,Clay,6.0,-2123.10009765625,1968.969970703125,17.0,10442.900390625,4938.2000732421875,3.6000001430511475,-0.29999999329447746,0.29999999329447746,2264.600067138672,128.0,255.0,,-0.009608024130871641,2.635482487241484,1.61018024452555e-05,True,248.0,False,14,False,16,,games5425898691,bf81d8692db,19.0,-2901.340087890625,4935.77001953125,49.04999923706055,8107.60009765625,2644.2999267578125,-1409.7999572753906,-855.0,-690.0,-618.8000106811523,128.0,128.0,-0.19877099269573853,2.858996956701377,0.5400894586224187,True,False,16,218.0,False,16,,enpitsu,76561198039309853,25.0,-462.20001220703125,5172.41015625,17.059999465942383,-51.10000133514404,-30.59999942779541,1.2999999523162842,-0.5999999865889549,2.3999999463558197,0.0,128.0,128.0,,-0.016705329348607734,-0.5357480767792271,5.927259197205063e-05,True,65.0,False,10,False,8,,
47,2653,81,False,False,1,3884.9545494106774,-2928.97998046875,4460.0,126.33999633789062,772.3999786376953,6264.1998291015625,-478.4000015258789,452.7000045776367,-785.5999755859375,-502.79998779296875,1.0,0.3265945761415361,1.8775209553593777,2.1655236903112813,76561198138118100,purp,7.0,-2837.10009765625,4480.0498046875,16.920000076293945,2377.5,6700.30029296875,12.699999809265137,2.0999999344348907,76.50000095367432,-64.6999979019165,128.0,128.0,,-0.00826181977637155,1.9171196506082326,-0.0059915997802762,True,12,False,5.0,False,10,,76561198118731872,Clay,6.0,-1860.530029296875,2425.489990234375,17.0,-728.6000061035156,11286.500244140625,3.6000001430511475,-0.0,-0.09999999776482582,2380.500030517578,255.0,255.0,,-0.00954676303877172,1.4461696698165916,1.4698139401631755e-05,True,255.0,False,14,False,16,,games5425898691,bf81d8692db,19.0,-2509.10009765625,4996.97998046875,25.479999542236328,3757.60009765625,-470.60001373291016,-117.79999732971191,-336.89998626708984,127.79999732971191,-1056.6000366210938,0.0,5.0,-0.04554977008959129,-3.0374367964962565,0.28723401809299504,True,False,16,218.0,False,16,,enpitsu,76561198039309853,25.0,-462.20001220703125,5172.41015625,17.059999465942383,-51.10000133514404,-30.59999942779541,1.2999999523162842,-0.5999999865889549,2.3999999463558197,0.0,128.0,128.0,,-0.016705329348607734,-0.5357480767792271,5.927259197205063e-05,True,65.0,False,10,False,8,,
48,2667,81,False,False,1,3853.941164389388,-2935.280029296875,4722.68017578125,101.97000122070312,-2455.2999877929688,3863.2998657226562,617.5,-2561.6000366210938,-483.6000061035156,-714.1999816894531,1.0,0.14962460693311577,2.105131191347513,1.4729132417599051,76561198138118100,purp,7.0,-2824.989990234375,4779.759765625,16.829999923706055,-1698.0000305175781,3069.5001220703125,-12.599999904632568,-24.200000762939453,56.599998474121094,1654.6000671386719,128.0,255.0,,-0.007528104344245631,1.0919034045439473,0.01011546867817367,True,12,False,5.0,False,10,,76561198118731872,Clay,6.0,-2190.530029296875,2849.9599609375,17.0,-11105.799560546875,3950.5999755859375,3.6000001430511475,-0.09999999776482582,-0.0,2369.199981689453,255.0,255.0,,-0.009546034223183134,0.27848185565770356,-2.4998909264456974e-05,True,255.0,False,14,False,16,,games5425898691,bf81d8692db,19.0,-2469.5400390625,4966.7900390625,117.05000305175781,-3979.2999267578125,950.9999847412109,2313.000030517578,-2150.7000732421875,-5008.699951171875,-732.7999877929688,255.0,128.0,0.7945076100408904,-2.6004131653025864,0.1845658348675164,True,False,17,218.0,False,18,,enpitsu,76561198039309853,25.0,-462.20001220703125,5172.41015625,17.059999465942383,-51.10000133514404,-30.59999942779541,1.2999999523162842,-0.5999999865889549,2.3999999463558197,0.0,128.0,128.0,,-0.016705329348607734,-0.5357480767792271,5.927259197205063e-05,True,65.0,False,10,False,8,,
49,2673,81,False,False,1,3920.134633977734,-3009.02001953125,4796.08984375,113.20999908447266,-3642.6998901367188,962.3999786376953,3141.7999267578125,-2809.89990234375,-3315.2999877929688,-1644.9000549316406,1.0,-0.17558771889202687,2.3355365415271745,0.9891670545495524,76561198138118100,purp,7.0,-2860.56005859375,4823.5,18.440000534057617,-2843.0999755859375,2623.2000732421875,186.10000610351562,483.6000061035156,277.8000068664551,1787.7000427246094,253.0,255.0,,0.03424209480173181,0.8285969244618803,-0.0027471519582890594,True,12,False,5.0,False,10,,76561198118731872,Clay,6.0,-2497.110107421875,2878.7099609375,17.0,-12289.49951171875,70.99999904632568,3.4999999403953552,1.0000000149011612,-0.0,-1380.5999755859375,252.0,0.0,,-0.009546864440644901,-0.01591851688301475,-0.0003933793625275747,True,255.0,False,14,False,16,,games5425898691,bf81d8692db,19.0,-2535.580078125,4982.3798828125,129.42999267578125,-3964.89990234375,930.0,-134.399995803833,-2170.7000732421875,-5003.2000732421875,-710.8999633789062,255.0,128.0,1.1152218319401466,0.14002832609361007,2.84331912993235,True,False,17,218.0,False,18,,enpitsu,76561198039309853,25.0,-462.20001220703125,5172.41015625,17.059999465942383,-51.10000133514404,-30.59999942779541,1.2999999523162842,-0.5999999865889549,2.3999999463558197,0.0,128.0,128.0,,-0.016705329348607734,-0.5357480767792271,5.927259197205063e-05,True,65.0,False,10,False,8,,
50,2684,82,False,False,1,4059.2515766013635,-3147.419921875,4781.83984375,236.92999267578125,-4828.399963378906,-4547.0001220703125,4413.399963378906,-3044.4000244140625,769.8000335693359,-1108.0000305175781,1.0,0.2306678870594172,3.118925967640553,-0.301340222556565,76561198138118100,purp,7.0,-3059.47998046875,4869.89990234375,85.7300033569336,-6200.8001708984375,-1640.0,2392.899932861328,2460.2000427246094,-214.79999542236328,1681.300048828125,255.0,255.0,,0.4486250322317134,-0.2574325788956253,-0.6521583797896561,True,12,False,5.0,False,10,,76561198118731872,Clay,6.0,-2908.27001953125,2971.3798828125,17.0,-11774.49951171875,4396.400146484375,3.3000001311302185,0.7999999821186066,-0.19999999552965164,-65.9000015258789,183.0,128.0,,-0.009580967850984546,0.3667836974892389,9.397026052700608e-05,True,255.0,False,14,False,16,,games5425898691,bf81d8692db,19.0,-2701.469970703125,5021.919921875,122.87999725341797,-4121.099853515625,1002.2000122070312,-289.50000762939453,-2358.0999755859375,-4658.699951171875,-535.4999923706055,255.0,0.0,-1.3352546529094624,-3.1147406532675097,0.3781188942899148,True,False,18,218.0,False,18,,enpitsu,76561198039309853,25.0,-462.20001220703125,5172.41015625,17.059999465942383,-51.10000133514404,-30.59999942779541,1.2999999523162842,-0.5999999865889549,2.3999999463558197,0.0,128.0,128.0,,-0.016705329348607734,-0.5357480767792271,5.927259197205063e-05,True,65.0,False,10,False,8,,
51,2698,82,False,False,1,4317.409810256157,-3378.679931640625,4534.080078125,386.42999267578125,-2526.199951171875,-9184.299926757812,5674.89990234375,259.7999954223633,1043.3999633789062,-1936.9000244140625,1.0,0.12485561277581596,-2.659459340942949,-1.8443953942064797,76561198138118100,purp,7.0,-3364.679931640625,4662.89013671875,203.30999755859375,-6259.6002197265625,-4559.700012207031,4120.400085449219,-312.2999954223633,2965.7000732421875,-175.79999923706055,255.0,0.0,,0.5786428986369178,-0.6576854559051049,-1.2900566889341332,True,12,False,5.0,False,10,,76561198118731872,Clay,6.0,-3555.969970703125,3298.0,17.0,-10250.50048828125,8425.900268554688,3.3000001311302185,0.7999999821186066,-0.5000000074505806,-142.29999542236328,255.0,128.0,,-0.0095797774052464,0.7057526197285521,0.00014549953486624819,True,255.0,False,14,False,16,,games5425898691,bf81d8692db,19.0,-2777.669921875,4966.18994140625,32.95000076293945,2321.999969482422,-5358.3001708984375,-2567.2000122070312,-4828.0999755859375,-356.5999984741211,-1925.0,255.0,0.0,-0.35073590288171774,-1.9996616295617238,0.00387240366274005,True,False,18,196.06830976599008,True,18,,enpitsu,76561198039309853,25.0,-462.20001220703125,5172.41015625,17.059999465942383,-51.10000133514404,-30.59999942779541,1.2999999523162842,-0.5999999865889549,2.3999999463558197,0.0,128.0,128.0,,-0.016705329348607734,-0.5357480767792271,5.927259197205063e-05,True,65.0,False,10,False,8,,
52,2758,85,False,False,1,5416.64194062303,-3886.10009765625,2596.080078125,134.89999389648438,1877.2000122070312,-6341.6998291015625,4330.10009765625,5103.900146484375,361.50001525878906,-3133.5000610351562,1.0,0.975896353898065,2.5239684234696775,-1.8748085942003436,76561198118731872,Clay,6.0,-4016.85009765625,2506.840087890625,97.05000305175781,5717.39990234375,-8643.099975585938,-6674.4000244140625,668.7999725341797,-3761.6000366210938,-168.70000839233398,255.0,223.0,,-0.5642934366140431,-2.181694408912114,-0.665862704443944,True,14,False,221.0,False,16,,76561198138118100,purp,7.0,-4078.989990234375,2783.68994140625,402.1099853515625,2.7000001072883606,-11419.3994140625,-9240.399780273438,490.49999237060547,1.7000000178813934,1.2999999523162842,255.0,128.0,,-0.7023846403137665,-1.5582274156118636,-1.579042633101241,True,5.0,False,12,False,10,,games5425898691,bf81d8692db,19.0,-4030.340087890625,2302.719970703125,302.44000244140625,-2482.2000122070312,-16236.199951171875,-255.0,-272.2999954223633,4681.700134277344,-1933.699951171875,255.0,128.0,0.3118008830464781,-1.4986536112883249,0.5970942100320877,True,False,20,189.0,False,20,,enpitsu,76561198039309853,25.0,-826.0499877929688,3666.219970703125,17.059999465942383,-6180.3997802734375,-16391.600341796875,1.0000000149011612,-0.3999999910593033,-0.5999999865889549,-533.4999847412109,255.0,0.0,,-0.01679948142370553,-1.1684455122166129,0.00021032353865582846,True,0.0,False,10,False,8,,
53,2792,86,False,False,1,5629.798365381313,-3660.260009765625,1833.1700439453125,174.6300048828125,3209.2999267578125,-4592.200012207031,5360.7000732421875,2555.2000427246094,201.39999389648438,-2897.9000854492188,1.0,0.692935202895993,-2.1216547580881633,-0.5640384280690952,76561198118731872,Clay,6.0,-3667.169921875,1797.239990234375,45.349998474121094,2165.399932861328,-5462.19970703125,2547.7999877929688,-3295.7000732421875,695.6999969482422,998.1999969482422,128.0,74.0,,0.037141637798347366,-1.9344072027931363,-0.11512136044187601,True,15,False,221.0,False,16,,76561198138118100,purp,7.0,-3726.889892578125,1720.93994140625,32.209999084472656,3252.3001098632812,-6294.4000244140625,413.49998474121094,857.5,-688.0000305175781,640.1000213623047,128.0,83.0,,-0.010993428437403934,-2.451933632599967,0.0885870126781893,True,5.0,False,12,False,10,,games5425898691,bf81d8692db,19.0,-4033.429931640625,543.1099853515625,115.30999755859375,6255.4998779296875,-8735.599975585938,-9081.699829101562,1315.2000427246094,-4743.599853515625,1579.1999816894531,255.0,255.0,-0.7354479430549831,-2.2944981721941433,-0.6609470872060805,True,False,20,189.0,False,20,,enpitsu,76561198039309853,25.0,-1589.699951171875,2987.580078125,17.059999465942383,-5752.7001953125,-2222.2000122070312,1.1999999731779099,-0.29999999329447746,-0.0,0.0,255.0,128.0,,-0.01663941851105125,-0.36866912590035106,-3.111325793361203e-05,True,31.0,False,10,False,8,,
54,2873,89,False,False,1,4931.135991512607,-2291.179931640625,1377.2900390625,94.94999694824219,4059.2999267578125,-2055.8999633789062,5689.1998291015625,2253.0999755859375,4448.500061035156,-2886.7001342773438,1.0,1.1525482018829345,0.5894543853554708,2.9479797399955174,76561198138118100,purp,7.0,-2586.409912109375,1426.0,226.8000030517578,4210.10009765625,-567.599983215332,-3761.0000610351562,-3459.89990234375,-362.59998321533203,-1236.3999938964844,128.0,128.0,,0.47504832919327483,3.011979475865378,0.19750206610329188,True,14,4,,False,10,,76561198118731872,Clay,6.0,-2643.60009765625,225.82000732421875,16.989999771118164,11594.7998046875,-12032.900390625,4.799999892711639,0.5999999865889549,-0.19999999552965164,-1974.2999267578125,252.0,0.0,,-0.009571501701238659,-2.2715035755414283,-5.1990413397974797e-05,True,122.0,False,16,False,18,,games5425898691,bf81d8692db,19.0,-2820.3798828125,4255.93994140625,16.760000228881836,5688.3001708984375,17548.199462890625,52.89999961853027,7.099999785423279,-6.3999998569488525,-408.8999938964844,255.0,128.0,-0.010087952255168953,1.9119993853336184,0.0004065730185405897,True,False,22,189.0,False,22,,enpitsu,76561198039309853,25.0,-1911.97998046875,1670.969970703125,17.059999465942383,9464.69970703125,1286.9999694824219,1.8000000715255737,-5.899999737739563,-0.7999999821186066,2053.0999755859375,255.0,0.0,True,-0.016679884657002184,2.960835319507024,-1.0544400396881094e-05,True,31.0,False,10,False,8,,
55,2911,90,False,False,1,4823.379210251039,-1736.0999755859375,1098.0899658203125,248.97000122070312,10979.49951171875,827.3000335693359,2391.999969482422,-3924.7000122070312,4185.0,1614.1000366210938,1.0,0.48614029707685413,-2.475015168299846,-0.971690984089927,76561198138118100,purp,7.0,-1849.6700439453125,1044.969970703125,150.9199981689453,5816.199951171875,-4852.0001220703125,5504.2999267578125,-532.7000045776367,2827.9000854492188,-133.29999923706055,128.0,163.0,,-0.025300108973330824,-2.450127696721265,-0.018007750875159916,True,16,5,31.0,False,10,,76561198118731872,Clay,6.0,-1243.3499755859375,-438.5299987792969,16.989999771118164,9458.900146484375,6422.39990234375,4.900000095367432,0.5000000074505806,0.09999999776482582,-1725.2999877929688,128.0,0.0,,-0.009652616551315246,2.5539763550379573,-0.00025272303362762537,True,122.0,False,16,False,18,,games5425898691,bf81d8692db,19.0,-1092.3499755859375,5021.27978515625,21.850000381469727,10962.099609375,-5661.9000244140625,-2763.5000610351562,-5498.3001708984375,-123.19999694824219,52.89999961853027,255.0,128.0,-0.0835898402720192,-2.5328088558578026,0.2178310607721872,True,False,22,189.0,False,22,,enpitsu,76561198039309853,25.0,-1581.18994140625,1208.4000244140625,128.0399932861328,-13385.999755859375,-7886.9000244140625,3640.2999877929688,1136.2000274658203,-2645.1998901367188,-537.7999877929688,255.0,128.0,False,-0.0878706944749824,-0.3931483660097353,0.0024842576515154017,True,2.0,False,12,False,9,,
56,2912,90,False,False,0,6762.115305979268,1739.0899658203125,-1087.56005859375,267.7300109863281,5796.5997314453125,10492.2998046875,14779.3994140625,2486.699981689453,-5416.5997314453125,689.5999908447266,0.0,-0.3790106691778717,2.584348366062791,-1.1730001149295575,76561198039309853,enpitsu,25.0,1693.9000244140625,-1142.050048828125,153.4199981689453,12687.900390625,7695.4998779296875,1914.2999267578125,-3821.9000244140625,3468.9999389648438,1899.4999694824219,255.0,128.0,False,0.6496692743183503,0.3844351721448803,-0.08264809888409128,True,12,False,2.0,False,9,,bf81d8692db,games5425898691,19.0,1092.3499755859375,-5021.27978515625,21.850000381469727,-10962.099609375,5661.9000244140625,-2763.5000610351562,5498.3001708984375,123.19999694824219,52.89999961853027,255.0,128.0,,0.0835898402720192,2.5328088558578026,0.2178310607721872,True,189.0,False,22,False,22,,purp,76561198138118100,7.0,1849.6700439453125,-1044.969970703125,150.9199981689453,-5816.199951171875,4852.0001220703125,5504.2999267578125,532.7000045776367,-2827.9000854492188,-133.29999923706055,128.0,163.0,0.025300108973330824,2.450127696721265,-0.018007750875159916,True,5,10,31.0,False,16,,Clay,76561198118731872,6.0,1243.3499755859375,438.5299987792969,16.989999771118164,-9458.900146484375,-6422.39990234375,4.900000095367432,-0.5000000074505806,-0.09999999776482582,-1725.2999877929688,128.0,0.0,,0.009652616551315246,-2.5539763550379573,-0.00025272303362762537,True,122.0,False,16,False,18,,
