,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_double_jump_active,team_mate_dodge_active,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_ball_cam,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_dodge_active,opp_1_double_jump_active,opp_1_jump_active,opp_1_boost,opp_1_boost_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost_collect,opp_2_handbrake
37,2857,79,False,False,0,9183.005471325892,-1918.0699462890625,-3985.949951171875,121.06999969482422,-13181.8994140625,18269.69970703125,-1108.6000061035156,1045.8999633789062,5387.19970703125,2425.5999755859375,0.0,-0.8804230062964138,1.6156376441618139,-2.7583128126639167,76561198039309853,enpitsu,27.0,-1824.800048828125,-4142.3701171875,17.049999237060547,-17492.2998046875,12153.399658203125,-2.0999999344348907,-2.5,1.7000000178813934,-426.19998931884766,255.0,0.0,,0.01678672507624696,2.504145191017734,0.0001702088970551915,True,5,False,6,137.76093779584414,True,,bf81d8692db,games5425898691,17.0,-746.6900024414062,-4329.6298828125,17.010000228881836,-799.4000244140625,-8203.499755859375,2.5,0.0,-0.19999999552965164,-2236.3999938964844,255.0,0.0,,0.009525974016239782,-1.6713781714623654,-0.0001509946725838302,4,10,150.0,False,12,True,,Saym,76561198044466257,7.0,-482.94000244140625,-5671.43017578125,29.59000015258789,-5779.000244140625,3139.1000366210938,-123.29999923706055,0.0,-89.89999771118164,-2277.7000427246094,212.0,1.0,False,0.03516170440834488,2.6545938762588195,0.03484918860755323,True,6,6,12,70.0,False,,Balian,76561198032255324,7.0,-643.1099853515625,-744.8300170898438,17.049999237060547,-16854.300537109375,5650.4998779296875,2.5999999046325684,-2.5999999046325684,0.7999999821186066,-460.2000045776367,255.0,128.0,0.016776567189178714,2.795477393276481,8.321422807763509e-06,True,157.0,False,18,16,False,,
38,2868,79,False,False,0,8358.701282189839,-2462.18994140625,-3070.659912109375,93.01000213623047,-12587.2998046875,21589.7998046875,1167.2000122070312,-1352.7000427246094,3524.89990234375,2425.5999755859375,0.0,-0.11456105997093533,0.9618895799249251,-0.07101872916848537,76561198039309853,enpitsu,27.0,-2445.179931640625,-3449.830078125,95.08999633789062,-12310.799560546875,17832.80029296875,1814.7999572753906,-5384.1998291015625,177.70000457763672,-1108.0000305175781,255.0,0.0,,0.8857851817310778,-2.9349971371385455,2.0878843454797402,True,5,False,6,131.0,False,,bf81d8692db,games5425898691,17.0,-960.3099975585938,-4640.5498046875,17.010000228881836,-8842.80029296875,-4724.200134277344,2.5,0.19999999552965164,0.0,-2396.199951171875,255.0,0.0,,0.009519787678901737,-2.7018662912706475,2.131662295779283e-05,4,10,150.0,False,12,True,,Saym,76561198044466257,7.0,-654.2000122070312,-5412.68017578125,19.3700008392334,-2376.0000610351562,8504.69970703125,-339.50000762939453,0.0,12.5,241.00000381469727,255.0,208.0,False,0.05521857819984438,1.7870965243656924,0.009029256628678177,True,6,6,12,63.730425834655755,True,,Balian,76561198032255324,7.0,-1349.9300537109375,-480.17999267578125,17.049999237060547,-16839.3994140625,5489.69970703125,2.8999999165534973,-0.9000000357627869,0.5000000074505806,1306.6000366210938,255.0,254.0,0.016787220499815302,2.841188812231502,0.000203912716529042,True,157.0,False,18,16,False,,
39,2899,81,False,False,1,5214.859966788788,3816.030029296875,819.3300170898438,91.80999755859375,23666.39892578125,16281.8994140625,1086.3999938964844,-2278.6000061035156,4862.699890136719,-2676.0000610351562,1.0,0.8615748746698182,-2.9653211407362554,-1.6368245705253035,76561198032255324,Balian,7.0,3651.639892578125,650.1199951171875,117.2699966430664,20044.100341796875,11146.099853515625,1730.3999328613281,-2211.699981689453,-1012.3000335693359,1757.5,255.0,237.0,,0.13148370833427112,2.837211707762332,-0.03859986558995938,True,17,False,20,69.16981507116755,True,,76561198044466257,Saym,7.0,1889.4200439453125,4272.16015625,17.049999237060547,16117.60009765625,-7201.5997314453125,2.5999999046325684,-1.1999999731779099,0.5000000074505806,789.3000030517578,255.0,164.0,False,-0.016774437054295346,-2.7385671912347553,9.174214306487425e-05,6,6,0.0,False,12,True,,enpitsu,76561198039309853,27.0,3836.360107421875,1518.8800048828125,17.59000015258789,15494.49951171875,-16988.399658203125,558.4999847412109,-27.999999523162842,-1483.6000061035156,60.19999980926514,255.0,0.0,,0.012404493117256827,-2.325569739456842,0.031146935323169506,True,6,False,8,99.0,False,,games5425898691,bf81d8692db,17.0,2191.340087890625,4149.68994140625,17.010000228881836,12880.30029296875,-7902.80029296875,1.899999976158142,-0.19999999552965164,0.5000000074505806,0.0,255.0,128.0,-0.00957184147690412,-2.591253327473773,4.996821226097658e-05,True,126.0,False,12,10,4,,
40,2904,81,False,False,0,6870.895655758235,-3982.72998046875,-998.510009765625,316.7799987792969,9860.999755859375,13040.899658203125,19662.80029296875,4369.4000244140625,-1276.2000274658203,-3908.800048828125,0.0,-0.020038667447542853,2.6713497900655327,-2.5731644377650573,76561198039309853,enpitsu,27.0,-4078.47998046875,-1117.1800537109375,214.22999572753906,-2305.0,16214.000244140625,11839.100341796875,-1898.800048828125,4022.9998779296875,-606.8999862670898,255.0,0.0,,-0.6098541673169265,1.692184504280766,1.3766577643045024,True,6,False,8,90.0,False,,bf81d8692db,games5425898691,17.0,-2409.699951171875,-4025.340087890625,17.010000228881836,-13498.800048828125,6626.099853515625,2.199999988079071,1.8000000715255737,-1.0000000149011612,1329.7999572753906,255.0,197.0,,0.009591695082357025,2.713799559087338,0.00016339335855241572,4,10,126.0,False,12,True,,Saym,76561198044466257,7.0,-2161.989990234375,-4162.10009765625,17.049999237060547,-16518.399658203125,6166.5997314453125,2.5999999046325684,-2.3999999463558197,0.5999999865889549,239.20000076293945,255.0,183.0,False,0.016757157946098084,2.789385302974898,-2.8378030353565583e-05,True,6,6,12,0.0,False,,Balian,76561198032255324,7.0,-3971.0400390625,-782.5499877929688,151.22999572753906,-19261.199951171875,-7728.599853515625,420.9000015258789,5030.400085449219,1238.0000305175781,-1846.9999694824219,128.0,128.0,-0.34558404099655543,-2.903034487120507,-1.1040863092242454,True,67.0,False,20,17,False,,
41,2973,83,True,True,0,3485.194079486268,-1941.949951171875,1815.4599609375,192.75,8837.19970703125,23059.7998046875,6583.599853515625,2847.60009765625,-5197.9998779296875,-932.9000091552734,0.0,-0.3726501012220741,2.1924028991455917,1.2205897006329498,76561198039309853,enpitsu,27.0,-2011.93994140625,1674.6700439453125,69.01000213623047,13123.1005859375,15852.099609375,2844.5001220703125,-4536.600036621094,311.3999938964844,3093.800048828125,255.0,255.0,False,0.12498322726945492,0.8886484051764325,-0.02747979530512418,True,7,False,10,29.0,False,,bf81d8692db,games5425898691,17.0,-2688.239990234375,-3105.639892578125,94.08999633789062,9764.199829101562,19156.800537109375,2170.800018310547,-4905.299987792969,2487.5,0.19999999552965164,255.0,128.0,,0.9964495577255715,1.1015631786024243,9.461967276584059e-05,4,11,176.0,False,14,True,,Saym,76561198044466257,7.0,-3659.909912109375,-1681.6500244140625,87.0199966430664,-129.0999984741211,18019.69970703125,-150.6999969482422,-4125.10009765625,-3637.6998901367188,-15.299999713897705,255.0,128.0,False,-0.3618739120439191,0.10163566820944703,2.6857657525394862,True,7,6,14,31.0,False,,Balian,76561198032255324,7.0,-4078.969970703125,-1258.969970703125,581.239990234375,2.5999999046325684,11074.89990234375,3928.3999633789062,-2164.2999267578125,-0.29999999329447746,0.19999999552965164,255.0,9.0,-0.32115286257553227,1.5883871842872896,1.5652648396488154,True,23.029754812999432,True,20,18,False,,False
42,3275,85,False,False,1,5213.187588179848,40.84000015258789,-2.569999933242798,128.75,13926.700439453125,4805.7000732421875,4840.7000732421875,4068.0999755859375,4098.500061035156,-1628.3999633789062,1.0,0.10475218678643085,-0.16845484079503653,0.08298070441804965,76561198044466257,Saym,7.0,-54.08000183105469,-91.81999969482422,110.5,-2180.500030517578,9201.799926757812,165.9000015258789,-200.59999465942383,948.0999755859375,-5413.900146484375,255.0,255.0,,-1.0094707737609792,2.9681870875954957,-0.947003980437974,True,3,False,4,31.0,False,,76561198032255324,Balian,7.0,-3193.64990234375,-3943.820068359375,17.049999237060547,-5497.7001953125,9326.699829101562,3.700000047683716,-0.09999999776482582,0.7000000029802322,-2822.9000854492188,255.0,19.0,False,-0.016715701005397033,1.2253849818600968,7.364348388094578e-05,False,False,255.0,False,False,True,,enpitsu,76561198039309853,27.0,3356.7099609375,4123.509765625,17.049999237060547,16256.199951171875,257.7000045776367,3.400000035762787,1.0000000149011612,-0.0,-2534.199981689453,255.0,0.0,False,-0.016775320770922086,-3.036725260715639,2.1782943468357905e-05,True,False,False,False,255.0,False,,games5425898691,bf81d8692db,17.0,-9.130000114440918,216.5399932861328,91.5,256.1000061035156,-22839.7998046875,1064.8999786376953,5413.900146484375,969.1000366210938,-1.8000000715255737,128.0,172.0,-1.0473719413773,-1.1227111922643123,-0.5585672013954895,True,31.0,False,4,3,False,,
43,3332,87,False,False,0,6174.804997347527,-3945.97998046875,-228.97000122070312,283.20001220703125,11995.899658203125,24165.80078125,11802.19970703125,2606.0000610351562,-3238.2998657226562,-4326.7999267578125,0.0,0.3600181392761618,0.3918533530466063,-0.9116799982371719,76561198039309853,enpitsu,27.0,-4020.840087890625,-450.6600036621094,227.33999633789062,2674.5999145507812,22831.201171875,760.5000305175781,-760.9999847412109,-112.70000457763672,4624.4000244140625,255.0,128.0,False,-0.039767433371416826,1.7119963811009944,1.3964541642302164,True,1,False,2,128.0,False,,bf81d8692db,games5425898691,17.0,-1071.1199951171875,-20.440000534057617,17.010000228881836,-9468.599853515625,-6862.5,2.0999999344348907,-0.29999999329447746,-0.7000000029802322,0.0,255.0,128.0,,0.009519251447374305,-2.514399652169007,-6.0562246901830375e-05,False,4,61.0,False,4,True,,Saym,76561198044466257,7.0,152.27999877929688,-773.9400024414062,17.049999237060547,174.20000076293945,-8084.2999267578125,3.1999999284744263,0.09999999776482582,0.09999999776482582,2461.1000061035156,244.0,255.0,,0.016665996040202344,-1.528043641658817,2.8170244738143762e-05,True,4,False,4,31.0,False,,Balian,76561198032255324,7.0,1559.6800537109375,3419.1298828125,17.049999237060547,-11281.8994140625,8416.300048828125,2.5999999046325684,0.29999999329447746,-0.3999999910593033,-0.5000000074505806,255.0,128.0,0.016746169575647556,2.5005642568334236,5.138618475863055e-05,True,255.0,False,False,False,False,,False
44,3432,91,False,False,0,1971.7081123906855,-387.69000244140625,3234.93994140625,250.77000427246094,19517.19970703125,6077.2998046875,3543.599853515625,1997.1000671386719,-3400.4998779296875,4521.9000244140625,0.0,-1.0762728424695929,1.4100526317280058,-0.2934566804100945,76561198039309853,enpitsu,27.0,-479.2799987792969,3135.050048828125,168.3699951171875,22734.49951171875,-2535.2000427246094,2249.600067138672,-1267.699966430664,5350.9002685546875,98.59999656677246,255.0,128.0,,0.6231807500592752,0.2454474953658578,0.009468196516059051,True,3,False,4,110.0,False,,bf81d8692db,games5425898691,17.0,-2292.590087890625,1002.030029296875,17.020000457763672,14740.699462890625,-4550.7000732421875,0.7000000029802322,-0.5999999865889549,0.19999999552965164,0.0,255.0,128.0,,0.00959394730762502,-0.2994596994680452,5.3029780403207094e-05,False,4,233.0,False,4,True,,Saym,76561198044466257,7.0,3619.679931640625,2236.110107421875,17.049999237060547,-6817.8997802734375,21901.10107421875,3.0000001192092896,-0.09999999776482582,-1.1999999731779099,1440.8999633789062,255.0,255.0,False,0.016731132663519253,1.89962204370607,0.0003087425002466986,True,6,False,6,188.0,False,,Balian,76561198032255324,7.0,-207.85000610351562,3481.280029296875,46.119998931884766,-7357.80029296875,-17579.000244140625,3448.900146484375,349.39998626708984,-170.40000915527344,-825.8000183105469,255.0,128.0,0.024905574324209905,-2.0370447667264355,-3.2327771022864705e-05,True,173.46619370163134,True,4,False,False,,False
45,3575,96,False,False,0,5303.641901893759,3793.97998046875,2663.570068359375,139.7100067138672,-6948.800048828125,4448.900146484375,3048.699951171875,4434.200134277344,-377.00000762939453,4024.2999267578125,0.0,0.5923718294965352,0.4181646534689939,-2.835736944438355,76561198039309853,enpitsu,27.0,3849.530029296875,2594.39990234375,17.579999923706055,-1578.2000732421875,3893.9999389648438,-496.8000030517578,-989.8999786376953,-744.8999786376953,653.6000061035156,255.0,255.0,False,0.07964517892492079,1.939735639494954,-0.09229787823679028,True,4,False,4,110.0,False,,bf81d8692db,games5425898691,17.0,-192.80999755859375,3370.760009765625,17.020000457763672,691.3999938964844,2517.899932861328,1.0000000149011612,-0.09999999776482582,0.0,-1280.5999755859375,128.0,0.0,,0.00960468951138149,1.3978523864686716,1.742941617644393e-05,False,4,255.0,False,4,True,,Saym,76561198044466257,7.0,301.6700134277344,5594.68017578125,26.559999465942383,-117.79999732971191,117.89999961853027,3.700000047683716,-3.8999998569488525,-3.100000023841858,0.5999999865889549,146.0,128.0,False,0.045739031596205015,-0.8335594300584995,0.026530083242472597,True,8,False,8,250.0,False,,Balian,76561198032255324,7.0,146.55999755859375,4659.60009765625,17.059999465942383,13806.099853515625,-751.2999725341797,1.4000000059604645,-0.5999999865889549,0.29999999329447746,-0.9000000357627869,255.0,128.0,0.01671564104233621,-0.054522767964972324,5.689899332601793e-05,True,193.0,False,6,6,False,,False
46,3604,97,False,True,0,4325.321005043884,2965.739990234375,3191.830078125,204.97999572753906,-15942.7001953125,10369.69970703125,3783.2998657226562,3352.5,2798.900146484375,1131.6999816894531,0.0,0.7625880226423108,-0.028988626104429267,3.0541710995384186,76561198039309853,enpitsu,27.0,3030.280029296875,3132.610107421875,80.62000274658203,-13842.099609375,8877.7001953125,89.20000076293945,-3827.39990234375,-3932.9000854492188,364.1999816894531,255.0,128.0,False,1.3030921193197929,2.662663256803587,0.25872581509610487,True,5,False,6,86.0,False,,bf81d8692db,games5425898691,17.0,25.65999984741211,3535.860107421875,17.020000457763672,-1857.5999450683594,-410.9000015258789,0.7000000029802322,-0.19999999552965164,-0.5999999865889549,-3.0000001192092896,0.0,128.0,,0.009769315664677664,0.2184143103648369,4.5410012789686133e-05,False,4,255.0,False,4,True,,Saym,76561198044466257,7.0,420.2699890136719,5462.830078125,21.350000381469727,-5.199999809265137,-6.200000047683716,0.19999999552965164,-0.5000000074505806,-0.5000000074505806,0.09999999776482582,128.0,128.0,False,0.04601906908579566,-0.8321177602064987,0.026572554562173587,True,8,False,8,250.0,False,,Balian,76561198032255324,7.0,1295.72998046875,4375.14990234375,17.059999465942383,6931.6998291015625,-2956.199951171875,1.1999999731779099,-0.5000000074505806,0.0,0.0,210.0,128.0,0.016719112629729846,-0.403135975075861,3.604424336094299e-05,True,193.0,False,6,6,False,,False
47,3623,97,False,False,1,9454.290708831068,-1866.6400146484375,-3901.64990234375,311.760009765625,13758.499755859375,13165.50048828125,7312.60009765625,1512.1000671386719,3592.0999145507812,-4561.700134277344,1.0,0.986373448648376,-1.9857934427109962,-0.8754453476309382,76561198032255324,Balian,7.0,-1840.18994140625,-4064.93994140625,164.97000122070312,-9247.39990234375,6455.999755859375,3237.3001098632812,1417.1000671386719,2181.6000366210938,-1442.5,255.0,2.0,False,0.6829881344476468,1.046603579077062,0.1285619069706428,True,6,False,8,198.99003012975055,True,,76561198044466257,Saym,7.0,-475.95001220703125,-5358.490234375,17.799999237060547,-2378.9999389648438,4795.4998779296875,-99.70000267028809,218.50000381469727,109.0999984741211,-116.99999809265137,255.0,128.0,False,-0.03483024660457683,1.119614353652136,0.00995143123495709,False,8,250.0,False,8,True,,enpitsu,76561198039309853,27.0,-2134.25,-3709.409912109375,75.30999755859375,13400.2001953125,-8623.499755859375,-1344.7000122070312,2295.5999755859375,2260.5999755859375,-126.49999618530273,128.0,128.0,False,0.7228632692480885,-2.38331236243979,-0.05253502930941934,True,6,False,6,86.0,False,,games5425898691,bf81d8692db,17.0,80.5999984741211,-3517.780029296875,17.020000457763672,-3690.5999755859375,-578.3000183105469,1.1999999731779099,0.5999999865889549,0.09999999776482582,-1431.9999694824219,255.0,2.0,-0.009497584709057014,-0.25208336192385794,-0.00023758862333678684,True,255.0,False,4,4,False,,
48,3707,101,False,False,1,5501.601668063676,1971.969970703125,-255.36000061035156,282.9599914550781,4097.900085449219,30421.79931640625,1861.9999694824219,-1223.3000183105469,4863.399963378906,-2307.4000549316406,1.0,-0.30789532426359273,3.044533304145371,-0.032827389150171526,76561198044466257,Saym,7.0,2016.4000244140625,-388.4599914550781,251.25999450683594,2727.0999145507812,20724.09912109375,228.50000381469727,804.1999816894531,-4374.599914550781,-3235.0,255.0,254.0,,0.05122283743049868,1.4927136470593911,-1.3864913797923755,True,9,False,10,54.0,False,,76561198032255324,Balian,7.0,-1736.93994140625,-662.469970703125,17.049999237060547,10125.30029296875,12771.600341796875,2.5,-0.09999999776482582,-0.5000000074505806,-0.29999999329447746,255.0,128.0,,-0.016796712690278135,2.2411873439465113,4.6848515742021805e-05,False,8,196.0,False,8,True,,enpitsu,76561198039309853,27.0,1852.010009765625,-997.5999755859375,17.059999465942383,19515.999755859375,11568.699951171875,1.2999999523162842,-0.5000000074505806,-0.09999999776482582,-63.09999942779541,255.0,128.0,,-0.016767149920538856,2.6130912992007373,6.0151928041353937e-05,True,6,False,6,27.95045172527272,True,,games5425898691,bf81d8692db,17.0,74.9800033569336,663.1099853515625,97.48999786376953,1851.6999816894531,22317.19970703125,-135.6999969482422,-5328.4002685546875,-1112.7999877929688,786.9999694824219,255.0,128.0,0.25669507388179136,-1.975938717085859,2.9498951160891314,True,129.0,False,6,5,False,,
49,3847,106,False,False,1,3197.5149324294,1723.81005859375,2051.5,955.6300048828125,-13759.49951171875,4467.300109863281,-3701.7001342773438,-3993.3999633789062,-2050.0999450683594,3981.0000610351562,1.0,0.7354627949953267,2.3731324328139163,0.5332399910589921,76561198032255324,Balian,7.0,1916.97998046875,1952.6500244140625,910.2000122070312,2180.7000732421875,3895.0,7098.800048828125,599.7999954223633,41.30000114440918,4891.000061035156,255.0,128.0,,1.422755550019673,0.5046918180137071,-1.4472250660942352,True,8,False,10,129.7247742709293,True,,76561198044466257,Saym,7.0,3159.4599609375,1628.8499755859375,17.049999237060547,-14761.600341796875,-7611.6998291015625,-1.4000000059604645,-0.7999999821186066,-0.5000000074505806,-1786.199951171875,255.0,27.0,False,-0.01678293570472563,-0.4152694045707526,2.3718983969819885e-05,False,10,226.79324748695538,True,10,True,,enpitsu,76561198039309853,27.0,-593.5599975585938,4914.52978515625,17.059999465942383,1673.8999938964844,-1050.999984741211,1.2999999523162842,0.3999999910593033,0.7999999821186066,-2.7000001072883606,255.0,0.0,False,-0.01651124563436663,-2.5806594338342195,-9.732241354999333e-07,True,6,False,6,255.0,False,,games5425898691,bf81d8692db,17.0,-179.6199951171875,5173.1298828125,17.0,8063.800048828125,781.9999694824219,3.799999952316284,1.0000000149011612,-0.0,-2407.7000427246094,255.0,0.0,-0.009523129216443103,3.0608044389522417,-0.00010644228623604293,True,190.0,False,6,6,False,,
50,3894,107,False,False,0,7988.176487288065,358.4700012207031,-2749.06005859375,351.7699890136719,4234.5001220703125,30693.60107421875,9507.39990234375,3143.9999389648438,4936.300048828125,1321.9000244140625,0.0,0.9777090486215044,-2.5919644624176144,2.765387494623185,76561198039309853,enpitsu,27.0,380.2699890136719,-2874.1298828125,280.8900146484375,1042.6000213623047,19605.999755859375,1548.3000183105469,-3083.9999389648438,3295.7998657226562,-2275.800018310547,255.0,0.0,False,-0.32992878821206123,2.071656898020108,0.2689342999266159,True,7,False,8,150.0,False,,bf81d8692db,games5425898691,17.0,365.6700134277344,-3868.4599609375,17.0,12376.400146484375,3716.7999267578125,3.3000001311302185,-0.7000000029802322,-0.19999999552965164,-35.79999923706055,255.0,128.0,,0.0095656814867859,0.2863396102764606,7.626262240681114e-05,False,6,190.0,False,6,True,,Saym,76561198044466257,7.0,117.06999969482422,-2303.050048828125,324.8900146484375,15988.1005859375,-12528.00048828125,2320.0999450683594,2920.0,-2988.599853515625,2129.9000549316406,255.0,27.0,False,-0.38231001588464203,-1.481171616710442,1.2376377784672459,True,11,False,12,130.0,False,,Balian,76561198032255324,7.0,-2273.330078125,-2632.820068359375,1283.739990234375,-1882.5999450683594,-4086.7001342773438,-3416.9000244140625,-266.1000061035156,-343.1999969482422,182.19999313354492,255.0,128.0,-0.04975848819326936,-0.6414572420807633,0.1441110983339471,True,130.0,False,10,8,False,,
51,3896,107,False,False,1,2879.8798544012784,-404.510009765625,2570.489990234375,420.30999755859375,-28957.60009765625,7246.199951171875,14339.200439453125,4511.700134277344,1189.8999786376953,3771.9000244140625,1.0,-0.7723777838904201,2.680897317139024,2.4601186807769877,76561198044466257,Saym,7.0,-263.6700134277344,2418.169921875,343.2799987792969,-16001.099853515625,12583.900146484375,1742.2999572753906,-1196.6000366210938,3417.3001098632812,4140.0,255.0,15.0,False,0.28472702872468186,1.1336388297560607,1.7145016594898987,True,11,False,12,130.0,False,,76561198032255324,Balian,7.0,2285.75,2660.159912109375,1259.3399658203125,1846.6000366210938,4112.799987792969,-3847.2000122070312,220.6999969482422,283.4000015258789,162.99999237060547,255.0,128.0,,0.07580977742528175,0.6299824140262594,0.14346169416111001,False,8,130.0,False,10,True,,enpitsu,76561198039309853,27.0,-380.2699890136719,2874.1298828125,280.8900146484375,-1042.6000213623047,-19605.999755859375,1548.3000183105469,3083.9999389648438,-3295.7998657226562,-2275.800018310547,255.0,0.0,False,0.32992878821206123,-2.071656898020108,0.2689342999266159,True,7,False,8,150.0,False,,games5425898691,bf81d8692db,17.0,-365.6700134277344,3868.4599609375,17.0,-12376.400146484375,-3716.7999267578125,3.3000001311302185,0.7000000029802322,0.19999999552965164,-35.79999923706055,255.0,128.0,-0.0095656814867859,-0.2863396102764606,7.626262240681114e-05,True,190.0,False,6,6,False,,
52,4026,112,False,False,0,10123.988195777942,-397.95001220703125,-4971.72998046875,608.4500122070312,-16504.69970703125,6074.7998046875,-3727.9998779296875,2718.2998657226562,-1625.7000732421875,-5095.799865722656,0.0,-1.0693779851510519,0.5735102897016897,2.2957209744852065,bf81d8692db,games5425898691,17.0,-325.8999938964844,-5110.240234375,567.7100219726562,-21845.400390625,-1011.9000244140625,-7124.000244140625,-2539.9000549316406,-60.50000190734863,1649.7999572753906,255.0,119.0,,0.3884423869127693,-3.0648991182849206,1.7720975789950868,True,7,False,8,25.0,False,,76561198039309853,enpitsu,27.0,3637.68994140625,-1104.5799560546875,17.059999465942383,-1123.1999969482422,-17575.400390625,1.2999999523162842,0.0,0.7000000029802322,-27.5,255.0,128.0,False,0.016781527816920022,-1.6378538000062963,7.073060909083924e-05,False,8,255.0,False,8,True,,Saym,76561198044466257,7.0,853.760009765625,-3926.510009765625,17.049999237060547,-16420.30029296875,4354.4000244140625,2.5999999046325684,0.19999999552965164,0.29999999329447746,-1.5000000596046448,190.0,128.0,,0.016818123877767044,2.882169843362198,9.60889478122769e-06,True,12,False,12,241.0,False,,Balian,76561198032255324,7.0,-1053.449951171875,-4620.0498046875,371.2900085449219,7391.6998291015625,-15299.000244140625,1507.4000549316406,666.3999938964844,1954.9000549316406,57.800002098083496,255.0,163.0,-0.662410368672689,-0.3509282858177666,-0.5958626919029664,True,84.0,False,12,8,False,,False
53,4099,115,False,False,1,3110.818360856073,3811.31005859375,4054.570068359375,162.27000427246094,-3313.699951171875,8952.7001953125,6819.1998291015625,-4009.4000244140625,2158.2000732421875,-3907.0999145507812,1.0,1.0826663445710487,-2.4325284737748105,2.89455174898661,76561198044466257,Saym,7.0,3892.820068359375,3971.4599609375,257.6000061035156,18662.80029296875,7734.89990234375,2584.5001220703125,-1100.5999755859375,4594.4000244140625,2816.0000610351562,255.0,94.0,,-0.6454478379089288,2.1186242170527123,0.3444876966368167,True,13,False,14,213.0,False,,76561198032255324,Balian,7.0,-835.1699829101562,5484.64013671875,37.2400016784668,-270.10000228881836,-12331.800537109375,-347.59998321533203,581.1000061035156,806.2999725341797,828.3000183105469,255.0,242.0,False,-0.03991026284858036,-1.5159986051678322,-0.5239684629999899,False,8,74.0,False,12,True,,enpitsu,76561198039309853,27.0,-412.79998779296875,4123.93994140625,17.059999465942383,6205.10009765625,17402.099609375,1.4000000059604645,0.5000000074505806,1.5000000596046448,-1111.2000274658203,255.0,0.0,False,-0.01676110928835684,1.8961055036053882,-0.0005238412443151466,True,8,False,8,250.0,False,,games5425898691,bf81d8692db,17.0,556.969970703125,5447.2900390625,20.700000762939453,-559.3000030517578,-8654.500122070312,-340.99998474121094,0.09999999776482582,-26.80000066757202,633.8999938964844,255.0,190.0,-0.048843080977748046,-1.4952238433383294,-0.0028854900961804695,True,25.0,False,8,8,False,,
