,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_double_jump_active,team_mate_dodge_active,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_double_jump_active,opp_1_boost,opp_1_boost_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_jump_active,opp_2_double_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect
32,3022,85,False,True,0,3678.6044128554113,-3208.75,2279.35009765625,451.0400085449219,16283.699951171875,13766.400146484375,696.2000274658203,2541.1000061035156,2714.1000366210938,-4709.100036621094,0.0,0.13633063507854995,1.3573266534546662,-2.1835764201885266,b73bc6ab6ab,AdriBF11,9.0,-3288.469970703125,2073.320068359375,315.9599914550781,-980.4000091552734,16127.2998046875,3359.5999145507812,1379.9000549316406,2614.5999145507812,3212.2000122070312,128.0,128.0,False,-1.1231185316705807,0.6441786088127237,2.9422003744301417,True,191.0,False,18,14,4,,6567659010494770228,DENsilv9,10.0,2448.969970703125,-407.8900146484375,17.010000228881836,-11718.199462890625,-7551.5997314453125,2.8999999165534973,-0.5999999865889549,-0.29999999329447746,-2139.499969482422,255.0,0.0,,0.009575421038311108,-2.6281239624581225,-7.978317765971641e-05,True,False,16,255.0,False,18,,enpitsu,76561198039309853,24,-2825.840087890625,4060.830078125,17.059999465942383,6500.2001953125,-3711.400146484375,1.899999976158142,0.0,-1.0999999940395355,-2713.2998657226562,255.0,255.0,False,0.016680265620083505,-1.2945855705960512,8.457547410032762e-05,True,12,False,255.0,False,12,,games5425898691,bf81d8692db,22.0,-2374.3701171875,4061.090087890625,17.010000228881836,-6877.60009765625,-6761.500244140625,2.8999999165534973,0.0,0.09999999776482582,2220.7000732421875,128.0,255.0,,0.009651157230113522,-2.31507142003693,8.514168646470807e-06,True,14,16,False,110.0,False,
33,3085,87,False,False,1,10165.388762657421,-135.69000244140625,-4972.89990234375,151.9499969482422,-19010.699462890625,3842.5,2621.9000244140625,3645.4998779296875,96.40000343322754,-4764.5001220703125,1.0,-0.4021821130533088,-0.5128780251836635,-1.7776782195034533,76561198039309853,enpitsu,24.0,-101.9800033569336,-5099.72998046875,80.4000015258789,-22406.201171875,-2650.7000732421875,1190.5000305175781,-4447.300109863281,-3047.7999877929688,-1086.9999694824219,128.0,0.0,False,-0.4832640320696421,0.020584562164598343,0.4527309916843266,True,106.0,False,14,13,False,,bf81d8692db,games5425898691,22.0,112.22000122070312,-4885.669921875,17.010000228881836,-14543.299560546875,-15647.900390625,2.5,-0.0,-0.0,-14.40000057220459,255.0,128.0,,-0.00959004705777263,-0.8201399394090325,9.989762325619766e-06,True,False,14,0.0,False,16,,AdriBF11,b73bc6ab6ab,9,2648.320068359375,-3747.840087890625,17.010000228881836,-10645.799560546875,3501.4999389648438,2.5999999046325684,0.3999999910593033,-0.0,-0.09999999776482582,249.0,128.0,False,-0.00956336634720209,0.317815419190976,4.638206110396205e-05,True,18,4,191.0,False,14,,DENsilv9,6567659010494770228,10.0,-998.510009765625,-2097.360107421875,17.010000228881836,-8417.60009765625,-17797.099609375,2.5999999046325684,0.19999999552965164,0.19999999552965164,-1014.5999908447266,128.0,37.0,,-0.00963934832456597,-1.109438370824483,-0.00010087821476885681,True,16,18,False,209.0,False,
34,3127,89,False,False,0,3778.96146772073,2820.919921875,4458.0498046875,121.72000122070312,-7124.000244140625,5834.89990234375,311.5999984741211,-641.6000366210938,133.1999969482422,5964.0997314453125,0.0,0.49888098762860295,-3.0142600765798266,2.822582968850847,6567659010494770228,DENsilv9,10.0,2969.969970703125,4375.759765625,109.66999816894531,4231.700134277344,18902.80029296875,2824.89990234375,-435.9000015258789,-1985.5000305175781,4087.60009765625,255.0,255.0,,0.06321780804313314,1.7488077927004366,0.000869146968865751,True,143.0,False,20,17,False,,b73bc6ab6ab,AdriBF11,9.0,-821.3499755859375,2445.81005859375,94.93000030517578,12922.2998046875,-13364.200439453125,-147.60000228881836,4584.599914550781,3036.0000610351562,-114.70000267028809,255.0,128.0,,-0.6304985248360842,2.00285645841061,-3.0340785989509125,True,4,15,191.0,False,20,,enpitsu,76561198039309853,24,855.3599853515625,5089.6201171875,46.90999984741211,-30.799999237060547,-808.6000061035156,-473.6000061035156,-718.6000061035156,521.3000106811523,577.7000045776367,255.0,255.0,,-0.7491175165473357,1.6604779233757179,-0.18776890349815323,True,14,False,106.0,False,14,,games5425898691,bf81d8692db,22.0,878.989990234375,5698.18017578125,186.4499969482422,-2.5,-6786.9000244140625,-2263.0999755859375,2263.300018310547,-0.5000000074505806,2.5999999046325684,255.0,0.0,,0.2628729346860689,-1.5611202446679524,1.5731762594326189,True,14,18,False,,False,
35,3171,90,False,False,0,2896.6734856589514,1998.4599609375,5026.77978515625,198.4199981689453,-3008.3999633789062,-23.499999046325684,275.5999946594238,-2879.89990234375,-5202.60009765625,-678.3999633789062,0.0,-0.9682878238817142,-0.9236031972874483,-1.3487274739481077,6567659010494770228,DENsilv9,10.0,2170.6298828125,4986.75,22.239999771118164,-14054.89990234375,-643.3999633789062,-105.79999923706055,-191.39999389648438,-367.90000915527344,2030.0,255.0,228.0,,0.030647222100715264,-3.0516573059546257,-0.21561738380997017,True,112.0,False,20,18,False,,b73bc6ab6ab,AdriBF11,9.0,1241.300048828125,773.25,17.010000228881836,10860.6005859375,1238.3000183105469,3.799999952316284,0.0,-0.3999999910593033,3442.7999877929688,255.0,255.0,False,0.009559677471643437,0.8739453501625958,-6.474219476864597e-06,True,4,16,191.0,False,20,,enpitsu,76561198039309853,24,192.02999877929688,5225.0400390625,17.030000686645508,-3165.10009765625,-6232.8997802734375,11.000000238418579,11.699999570846558,8.500000238418579,3320.1998901367188,255.0,255.0,False,0.01609530688365727,-1.5846257185363963,0.0006212246173797679,True,14,False,106.0,False,14,,games5425898691,bf81d8692db,23.0,-140.00999450683594,5256.2001953125,17.0,-2233.0999755859375,-3040.8999633789062,4.300000071525574,4.600000083446503,2.7000001072883606,1656.7999267578125,128.0,255.0,,0.009544723421866276,-2.2571058333482696,0.0002517665111452155,True,14,18,False,,False,
36,3192,91,False,False,0,2664.932371707931,1763.3299560546875,4967.2900390625,94.52999877929688,-3398.599853515625,-2024.7999572753906,14.700000286102295,1895.7000732421875,-3916.400146484375,-318.99999618530273,0.0,0.7289192042261822,0.4292788180845983,-0.8843696626435258,6567659010494770228,DENsilv9,10.0,1481.72998046875,4992.740234375,24.6299991607666,926.9999694824219,-349.7999954223633,-113.29999923706055,-155.39999961853027,-129.20000076293945,160.6999969482422,0.0,128.0,,-0.06675712708986953,2.893911102799902,-0.21110240281421688,True,112.0,False,20,18,False,,b73bc6ab6ab,AdriBF11,9.0,1366.72998046875,1303.030029296875,17.010000228881836,3911.4999389648438,8273.800048828125,3.0000001192092896,0.0,0.09999999776482582,-2468.6000061035156,255.0,0.0,False,0.009524090086460876,1.0878431726286522,3.747563685771954e-06,True,4,16,191.0,False,20,,enpitsu,76561198039309853,24,722.3300170898438,4971.60009765625,17.06999969482422,13726.099853515625,1394.7999572753906,-5.299999713897705,1.7000000178813934,0.29999999329447746,99.20000076293945,255.0,128.0,False,0.01672861457847405,0.11254999434571347,-8.965636806279653e-05,True,14,False,40.17416753307467,True,14,,games5425898691,bf81d8692db,23.0,-121.44000244140625,4988.2099609375,17.0,3788.800048828125,-5373.800048828125,4.099999964237213,0.0,0.0,2385.5999755859375,255.0,254.0,,0.009500413251155145,-0.9613460786122348,2.8861695528506592e-05,True,14,18,False,,False,
37,3204,92,False,False,0,2546.5982324205947,1637.4300537109375,4881.35986328125,101.11000061035156,16531.700439453125,-16655.0,9649.89990234375,1507.5,-4817.9998779296875,-3242.5,0.0,-1.0566586849280897,0.10851254265975398,-0.5576394634844384,6567659010494770228,DENsilv9,10.0,1534.3299560546875,4979.33984375,28.479999542236328,16581.8994140625,-1962.4000549316406,3932.39990234375,4582.900085449219,2775.4998779296875,-1242.300033569336,255.0,107.0,,-0.203195702587019,3.0540776318536125,-0.23665652004959192,True,112.0,False,20,18,False,,b73bc6ab6ab,AdriBF11,9.0,1656.6400146484375,1591.449951171875,17.010000228881836,9150.900268554688,6136.5997314453125,2.8999999165534973,-1.0999999940395355,-0.9000000357627869,-1672.5,255.0,1.0,False,0.009548937914817254,0.5860159159968243,-0.00017896347126423104,True,4,16,191.0,False,20,,enpitsu,76561198039309853,24,1358.530029296875,4960.39013671875,55.08000183105469,9824.7998046875,-909.1000366210938,4164.2999267578125,1598.0000305175781,-2650.2999877929688,4546.600036621094,255.0,0.0,False,-0.00883395137659745,-0.07913989606703262,0.11042259980738102,True,16,False,14.0,False,15,,games5425898691,bf81d8692db,23.0,140.67999267578125,4786.85986328125,17.0,8069.69970703125,-5088.599853515625,3.8999998569488525,0.5000000074505806,-0.3999999910593033,12.599999904632568,255.0,128.0,,0.009540712208617233,-0.560504927668903,-6.828131381187086e-05,True,14,18,False,,False,
38,3308,95,False,False,1,6322.5471761351155,-2141.199951171875,-405.2699890136719,342.2099914550781,-5316.500244140625,3510.2999877929688,6047.60009765625,228.50000381469727,3169.89990234375,5089.100036621094,1.0,-0.24427640390842417,1.7835206658298604,1.4389399031808987,bf81d8692db,games5425898691,23.0,-2043.4000244140625,-421.9599914550781,188.33999633789062,-6967.60009765625,13416.99951171875,2106.6000366210938,1481.9999694824219,-4403.500061035156,-2943.0999755859375,255.0,255.0,,0.6263202044236214,1.2158187821462536,-0.6695345079357645,True,61.0,False,22,17,False,,76561198039309853,enpitsu,24.0,-2569.669921875,-3589.75,17.059999465942383,9091.500244140625,7180.9002685546875,1.899999976158142,-0.5999999865889549,0.09999999776482582,0.0,255.0,128.0,False,-0.01665837763026754,2.4730780415450253,3.4354354633875905e-05,True,False,16,255.0,False,16,,AdriBF11,b73bc6ab6ab,9,-2180.610107421875,3071.760009765625,17.010000228881836,14380.10009765625,3295.2999877929688,2.800000011920929,-0.5000000074505806,-0.09999999776482582,2043.3999633789062,200.0,255.0,False,-0.009591631412602355,2.8541737746245937,5.2479378119634565e-05,True,20,4,229.0,False,16,,DENsilv9,6567659010494770228,10.0,-2825.7099609375,-972.0399780273438,17.010000228881836,14359.100341796875,17402.39990234375,0.19999999552965164,2.0000000298023224,2.3000000417232513,-636.8999862670898,255.0,128.0,,-0.009599488518316901,2.297541870497515,2.279426817056735e-05,True,18,20,False,53.033720572789484,True,
39,3386,98,False,False,1,6347.256076762631,-3449.550048828125,513.5700073242188,280.4700012207031,-4870.5999755859375,23481.69921875,7424.89990234375,2534.600067138672,1143.1999969482422,362.79998779296875,1.0,-0.16743197894412912,-3.0544901696890645,3.0201551328964653,76561198039309853,enpitsu,24.0,-3425.989990234375,302.5899963378906,170.9499969482422,-12464.200439453125,19110.400390625,2566.0000610351562,340.99998474121094,252.5,-622.5,255.0,0.0,,0.23499830652986556,1.2951863650310529,0.03901744351198281,True,128.0,False,18,17,False,,bf81d8692db,games5425898691,23.0,-2660.469970703125,4402.83984375,16.989999771118164,15926.099853515625,12753.900146484375,5.299999713897705,-0.29999999329447746,-0.0,-2009.6000671386719,255.0,0.0,,-0.009570395650406504,2.5441265647406044,2.8815389186050304e-05,True,False,18,255.0,False,22,,AdriBF11,b73bc6ab6ab,9,-3424.0,4313.10009765625,20.510000228881836,7469.89990234375,5470.7000732421875,-98.29999923706055,-381.8000030517578,-207.09999084472656,-2517.4000549316406,255.0,0.0,False,-0.03906489455144414,2.5688045147037974,0.13304937767245575,True,20,4,229.0,False,16,,DENsilv9,6567659010494770228,10.0,3283.85009765625,-2.8299999237060547,17.010000228881836,21287.099609375,5153.800048828125,3.0000001192092896,-0.3999999910593033,-0.0,1963.800048828125,255.0,255.0,,-0.009590733992781849,2.829304919085872,2.9824131540258972e-05,True,20,22,False,19.0,False,
40,3452,101,False,False,1,3841.379405936204,-2930.239990234375,4799.2900390625,204.72000122070312,13952.39990234375,17821.400146484375,-224.59999084472656,264.89999771118164,647.3000335693359,5959.000244140625,1.0,0.8690320785627963,0.9778843851578176,-0.22227928740857428,76561198039309853,enpitsu,24.0,-2955.659912109375,4694.02978515625,98.5199966430664,15630.999755859375,9996.500244140625,505.49999237060547,-4039.2999267578125,803.7999725341797,-22.100000381469727,128.0,128.0,,-0.16201374491772236,2.4922048503200784,0.13969983065399802,True,128.0,False,20,18,False,,bf81d8692db,games5425898691,22.0,-493.4700012207031,2381.070068359375,16.989999771118164,10621.99951171875,2446.699981689453,5.400000214576721,-0.19999999552965164,-0.0,2242.5999450683594,128.0,255.0,,-0.009625260616592728,2.8565067324596876,3.520923993853619e-05,True,False,18,255.0,False,22,,AdriBF11,b73bc6ab6ab,9,-2745.830078125,4703.7900390625,115.3499984741211,-6739.4000244140625,2129.2999267578125,2522.5999450683594,-2575.7998657226562,-4849.100036621094,-317.99999237060547,0.0,215.0,False,0.6275216735331076,2.8205394492911884,-0.46045815981470073,True,22,4,229.0,False,17,,DENsilv9,6567659010494770228,10.0,2721.56005859375,4075.030029296875,17.010000228881836,-11800.0,14405.50048828125,2.5999999046325684,-0.3999999910593033,0.5999999865889549,41.39999866485596,255.0,128.0,,-0.009595295161298754,0.8789862534315255,-9.398692717040907e-05,True,20,22,False,255.0,False,
41,3457,101,False,False,0,10744.53734917673,2691.409912109375,-4987.9599609375,201.85000610351562,-9744.299926757812,-11715.999755859375,2103.0999755859375,-4874.4000244140625,-2767.6998901367188,2139.9000549316406,0.0,-1.007090966848724,0.16285537373524386,-0.3206126991950362,b73bc6ab6ab,AdriBF11,9.0,2686.530029296875,-4812.1201171875,127.4000015258789,-11541.700439453125,-10209.69970703125,-155.0,2266.9000244140625,4992.099914550781,-434.90001678466797,128.0,128.0,False,-0.8172782100584994,-1.3973071985128147,-2.3620103756277677,True,229.0,False,22,17,4,,6567659010494770228,DENsilv9,10.0,-2519.929931640625,-4310.509765625,17.010000228881836,12748.800048828125,-13485.899658203125,2.7000001072883606,0.29999999329447746,-0.5999999865889549,1482.2000122070312,255.0,255.0,,0.009605717247114953,-0.7900118681906303,0.00017430683904251547,True,False,20,255.0,False,22,,enpitsu,76561198039309853,24,2755.340087890625,-4876.97998046875,107.88999938964844,-11674.300537109375,-11064.3994140625,105.10000228881836,1674.4000244140625,1205.0,2285.800018310547,128.0,128.0,,0.2694053102834245,-2.1571408176666984,-0.4155951933686995,True,20,False,128.0,False,18,,games5425898691,bf81d8692db,22.0,326.80999755859375,-2459.610107421875,16.989999771118164,-7521.9000244140625,-5672.1002197265625,5.5000001192092896,0.3999999910593033,0.09999999776482582,2228.6000061035156,128.0,255.0,,0.009630798740512259,-2.4475662186337974,3.515453147182399e-05,True,18,22,False,255.0,False,
42,3459,101,False,False,1,3496.4846187646017,-2597.139892578125,4987.10009765625,241.6699981689453,8029.000244140625,-9500.499877929688,4664.4000244140625,-3274.89990234375,-5.0,5027.39990234375,1.0,1.100574530409563,-0.9929839053435532,-0.7461104593837077,76561198039309853,enpitsu,24.0,-2652.830078125,4974.02978515625,102.38999938964844,10976.800537109375,10316.99951171875,-975.0,-578.4000015258789,833.7999725341797,95.39999961853027,128.0,128.0,,-0.3577576052214506,2.0808819527075557,-0.4530556706207337,True,128.0,False,20,18,False,,bf81d8692db,games5425898691,22.0,-270.260009765625,2512.780029296875,16.989999771118164,6279.6002197265625,7056.5997314453125,5.5000001192092896,0.7000000029802322,-0.3999999910593033,2369.499969482422,255.0,255.0,,-0.00960216661416279,2.256103734381825,9.199924096431097e-06,True,False,18,255.0,False,22,,AdriBF11,b73bc6ab6ab,9,-2586.610107421875,4889.3798828125,125.25,12317.900390625,8840.700073242188,-86.09999656677246,-2426.300048828125,-4890.4998779296875,-666.9999694824219,128.0,128.0,False,0.39919948879498707,1.1581517087905453,-2.899658617609928,True,22,4,229.0,False,17,,DENsilv9,6567659010494770228,10.0,2395.909912109375,4425.7099609375,17.010000228881836,-14229.599609375,11655.0,2.800000011920929,0.7000000029802322,-0.5000000074505806,1845.3999328613281,255.0,255.0,,-0.009590574411002044,0.6320835421642251,0.0001161688098133253,True,20,22,False,255.0,False,
43,3559,104,True,True,0,7529.124359529396,275.9800109863281,-2297.35009765625,106.05999755859375,1877.7999877929688,29114.599609375,3206.300048828125,2683.800048828125,-5323.2000732421875,678.3000183105469,0.0,0.3064668838113325,-0.5434652783036871,-1.5084808466906006,b73bc6ab6ab,AdriBF11,9.0,244.8300018310547,-2484.010009765625,85.73999786376953,3246.4999389648438,20507.2998046875,1554.9000549316406,-5014.2999267578125,1412.7999877929688,1763.6000061035156,132.0,153.0,False,0.6345099954272877,1.1527513517037733,-0.07218941505499961,True,59.889943979119714,True,24,19,4,,6567659010494770228,DENsilv9,10.0,391.7699890136719,-2821.14990234375,17.010000228881836,-8596.199951171875,17424.49951171875,2.800000011920929,-0.5999999865889549,0.09999999776482582,-1925.0999450683594,128.0,0.0,,0.009604389911681908,1.961230486558757,-3.738199585841621e-05,True,False,20,99.0,False,22,,enpitsu,76561198039309853,24,1823.5799560546875,-3629.590087890625,35.0,-1562.2999572753906,18647.80029296875,3200.4998779296875,0.0,-1.899999976158142,158.99999618530273,255.0,128.0,False,0.016794541547368758,1.6713902823194022,-0.00022411599434496928,True,22,False,45.0,False,19,,games5425898691,bf81d8692db,23.0,2738.550048828125,-3095.219970703125,17.0,-2749.89990234375,17748.399658203125,1.5000000596046448,-0.7000000029802322,4.399999976158142,941.9999694824219,255.0,255.0,,0.009590040778623484,1.734533337320764,2.1374688209072137e-05,True,20,24,False,115.49492471961557,True,
44,3891,107,False,False,0,5171.98488306504,-33.13999938964844,40.5,107.97000122070312,-5875.8001708984375,3534.2001342773438,5033.299865722656,4955.10009765625,284.6999931335449,-3371.199951171875,0.0,0.1402256001858497,-0.2833871909278563,0.28053705404519624,6567659010494770228,DENsilv9,10.0,38.970001220703125,-140.10000610351562,87.8499984741211,-9386.699829101562,18071.99951171875,1906.4999389648438,-4980.7000732421875,-823.0999755859375,-2182.7999877929688,255.0,121.0,,0.7610607944921034,2.0165071573083706,0.09452609016905637,True,0.0,False,4,3,False,,b73bc6ab6ab,AdriBF11,9.0,-2625.64990234375,-4282.490234375,17.010000228881836,-20638.5009765625,435.6999969482422,3.0000001192092896,-0.09999999776482582,0.0,-2123.699951171875,255.0,0.0,True,0.009588224369626214,3.0508457701093974,-0.00018153332094334964,True,False,False,9.0,False,False,,enpitsu,76561198039309853,24,0.0,2668.199951171875,17.059999465942383,-0.3999999910593033,-12693.199462890625,2.0000000298023224,0.0,0.0,0.0,255.0,128.0,,0.016716317243590257,-1.5708639675666565,-5.651135200619379e-07,True,2,False,146.0,False,2,,games5425898691,bf81d8692db,22.0,-10.930000305175781,189.8800048828125,101.87999725341797,5848.3001708984375,-22021.39892578125,114.0999984741211,5461.500244140625,-620.2000045776367,192.60000228881836,128.0,111.0,,1.197522972336731,-0.6121655858570608,1.048326913187925,True,3,4,False,0.0,False,
45,3987,111,False,False,0,4629.468109597883,-3962.409912109375,1671.699951171875,1280.6500244140625,12534.7998046875,16737.60009765625,-335.0,-1038.499984741211,-2202.5,-5483.599853515625,0.0,-1.3487951143412822,0.9167468808060522,1.5567892537876646,b73bc6ab6ab,AdriBF11,9.0,-4079.0,1485.18994140625,1317.06005859375,4.600000083446503,21935.10009765625,1364.7000122070312,-1719.6000671386719,1.0000000149011612,0.09999999776482582,185.0,0.0,False,-0.029336633341109808,1.5803850993005393,1.570363959102024,True,104.0,False,False,False,False,,6567659010494770228,DENsilv9,10.0,-3974.10009765625,-768.2899780273438,61.290000915527344,859.1999816894531,-14639.300537109375,-553.8999938964844,1114.5999908447266,-391.1000061035156,1665.0,255.0,255.0,,0.07454259185804549,-1.4796036306201334,-0.6208879898096317,True,False,6,255.0,False,6,,enpitsu,76561198039309853,24,-2710.699951171875,5093.0,165.17999267578125,15492.19970703125,4040.5999755859375,7410.30029296875,3615.4998779296875,1734.1999816894531,-2390.0,255.0,0.0,True,-0.390745322116535,0.18448113614598213,1.492339472328157,True,2,False,255.0,False,2,,games5425898691,bf81d8692db,22.0,3553.610107421875,-85.6500015258789,17.010000228881836,14745.50048828125,6227.1002197265625,3.0000001192092896,-0.7000000029802322,-0.7999999821186066,1922.8999328613281,255.0,255.0,,0.0096269777713331,0.45345785001879596,0.00010041713240787592,True,6,6,False,251.880490292785,True,
46,4040,113,False,False,1,9928.487207505768,1690.3399658203125,-4756.66015625,125.91000366210938,12397.80029296875,179.89999771118164,7159.2999267578125,4058.900146484375,-4015.5999755859375,-1843.699951171875,1.0,0.7371747597229876,-0.6338244609380952,2.91235833058528,76561198039309853,enpitsu,24.0,1528.9599609375,-4870.52001953125,93.7300033569336,3130.1998901367188,-793.0999755859375,2075.399932861328,-183.79999160766602,5111.199951171875,2022.7000427246094,128.0,0.0,,-0.03175224825521435,1.528686929261062,0.6408394847343537,True,255.0,False,4,3,False,,bf81d8692db,games5425898691,22.0,-3257.47998046875,-3765.89990234375,17.010000228881836,9863.599853515625,-20621.10107421875,2.7000001072883606,0.3999999910593033,-1.0000000149011612,1269.5999908447266,255.0,238.0,,-0.009593371043475874,-2.0478937671140236,0.00010300435768561907,True,False,6,199.0,False,6,,AdriBF11,b73bc6ab6ab,9,2288.0,-2273.659912109375,17.010000228881836,-14459.69970703125,-1674.6000671386719,2.800000011920929,0.09999999776482582,-0.0,1657.2999572753906,128.0,255.0,,-0.009639795696144511,-0.13950149153574404,0.00019216793527549077,True,False,False,135.0,False,False,,DENsilv9,6567659010494770228,10.0,2223.360107421875,71.0999984741211,17.030000686645508,-6145.3997802734375,-9040.0,0.0,0.7000000029802322,-0.0,-30.09999990463257,0.0,128.0,,-0.009934145079922036,-0.9684849648706837,3.811439279611858e-05,True,6,6,False,210.0,False,
47,4103,115,False,False,1,9354.083975127513,3314.070068359375,-3896.139892578125,101.16000366210938,-3.100000023841858,5078.800048828125,4236.499938964844,-4590.4998779296875,-2.800000011920929,-3863.5000610351562,1.0,-0.21447223336911728,-0.3270403127712217,2.7144733209335494,76561198039309853,enpitsu,24.0,3223.360107421875,-4030.550048828125,49.060001373291016,15670.999755859375,12380.2001953125,3521.0000610351562,-315.2000045776367,411.3999938964844,1284.7999572753906,255.0,255.0,,-0.029704213371905534,2.414853919473547,0.0015581236727777253,True,130.6995958128283,True,6,5,False,,bf81d8692db,games5425898691,22.0,-121.54000091552734,-5055.759765625,17.010000228881836,4172.300109863281,-40.300002098083496,2.5999999046325684,-2.5999999046325684,-0.5000000074505806,655.5000305175781,128.0,128.0,,-0.009694369243023714,-3.135814484275518,-5.4982563751149275e-05,True,False,6,255.0,False,6,,AdriBF11,b73bc6ab6ab,9,49.709999084472656,-4765.39013671875,17.010000228881836,-16456.99951171875,-15142.19970703125,0.3999999910593033,1.5999999642372131,1.2999999523162842,1798.0999755859375,255.0,255.0,,-0.009588528943491605,-0.7964473817731031,0.00017691560146548344,True,False,False,65.86324303893633,True,False,,DENsilv9,6567659010494770228,10.0,3259.080078125,-2141.669921875,46.08000183105469,6892.5,-21676.4990234375,3408.5000610351562,-399.7999954223633,-111.70000076293945,-537.0999908447266,255.0,128.0,,-0.0009595730268929722,-1.8126549483486016,0.0008313631241987857,True,6,7,False,56.43653355618963,True,
48,4194,119,False,False,1,4678.555760828135,2117.699951171875,623.77001953125,136.77999877929688,-16854.3994140625,22363.9990234375,4368.800048828125,-65.50000190734863,2505.7000732421875,-192.60000228881836,1.0,-1.0192245128552684,-1.4051709532761834,2.1976038309851678,76561198039309853,enpitsu,24.0,2275.8798828125,432.19000244140625,64.23999786376953,-16550.999755859375,15735.2001953125,2723.2998657226562,-2534.600067138672,-937.5,-2453.300018310547,255.0,0.0,,-0.08340891552816374,0.6959099746085575,0.0061615971202033685,True,61.0,False,8,7,False,,bf81d8692db,games5425898691,22.0,732.780029296875,-2412.4599609375,16.989999771118164,3898.5000610351562,22667.099609375,2.7000001072883606,-0.09999999776482582,-1.1999999731779099,347.00000762939453,255.0,128.0,,-0.009601166657549011,1.7129128041147814,-7.91433884735321e-05,True,False,6,102.53919144599669,True,8,,AdriBF11,b73bc6ab6ab,9,616.4500122070312,-3442.159912109375,16.68000030517578,2646.199951171875,15905.799560546875,58.20000171661377,17.100000381469727,90.10000228881836,714.0000152587891,255.0,128.0,False,-0.009567099381777544,1.7036043029928822,-0.006646320900552988,True,5,False,32.76958284070416,True,4,,DENsilv9,6567659010494770228,10.0,3585.929931640625,-2114.199951171875,95.69000244140625,-1292.4000549316406,18798.1005859375,-167.39999771118164,-5346.099853515625,1208.499984741211,-456.3999938964844,255.0,128.0,,-0.9059331081725922,-0.7590494993250602,2.7159206105259286,True,7,10,False,31.0,False,
