,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_boost,team_mate_boost_active,team_mate_double_jump_active,team_mate_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_dodge_active,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_dodge_active,opp_2_jump_active,opp_2_double_jump_active,opp_2_boost_collect
0,167,0,False,False,0,5138.954749474123,-46.83000183105469,71.69000244140625,99.58000183105469,-15422.900390625,22033.701171875,2288.800048828125,-1055.5999755859375,-162.00000762939453,-5904.0997314453125,0.0,-0.00935465678194718,-0.20528009197388875,-0.035890685634972976,bf1773380eb,Uiiiiiii-Guck-Ma,6.0,68.69999694824219,-113.26000213623047,62.7400016784668,-18860.10009765625,12820.799560546875,2932.3001098632812,4637.900085449219,-2301.6000366210938,1855.2999877929688,128.0,255.0,True,-0.041267726465602755,1.9494892278472145,-0.14330958903585056,True,0.0,False,6,False,5,,2535465276071864,NuGeTimzusch,6.0,2291.1298828125,-4092.10009765625,17.010000228881836,17968.599853515625,-2869.7000122070312,2.0999999344348907,-0.29999999329447746,-0.19999999552965164,0.0,255.0,128.0,,0.009620135803633984,-0.15839173055624783,4.288376141791516e-05,True,False,0.0,False,False,False,,enpitsu,76561198039309853,27,-173.77999877929688,328.6099853515625,94.26000213623047,13609.000244140625,-18414.69970703125,2073.000030517578,4422.900085449219,3269.1000366210938,0.0,255.0,128.0,,0.7164342856541673,-0.9343097399709303,-1.6379679905001376e-05,True,1,0.0,False,2,False,,games5425898691,bf81d8692db,19.0,-2078.169921875,3703.85009765625,17.010000228881836,-18014.49951171875,10875.2001953125,2.0999999344348907,-2.199999988079071,1.2999999523162842,-582.7000045776367,255.0,128.0,,0.009599418435462156,2.5559030718804245,8.640548140645808e-05,True,0.0,False,False,False,False,
1,240,2,False,False,1,6010.714017873317,3012.909912109375,-485.6000061035156,244.05999755859375,-7730.4998779296875,32950.90087890625,-4257.699890136719,-3965.10009765625,-1485.3999328613281,-4250.899963378906,1.0,0.3062172331338158,0.5801239879827125,-0.3563618629941699,bf81d8692db,games5425898691,19.0,3107.889892578125,-718.4500122070312,227.30999755859375,-6963.3001708984375,21893.30078125,1092.300033569336,-5319.2999267578125,-1392.2999572753906,-126.80000305175781,255.0,115.0,,-0.06784136614709407,1.0796748617704872,-0.002815399943487428,True,181.0902709602027,True,4,False,3,,76561198039309853,enpitsu,27.0,-2303.8701171875,223.6999969482422,17.059999465942383,-13694.599609375,237.09999084472656,1.1999999731779099,0.29999999329447746,-0.09999999776482582,-2.0999999344348907,255.0,128.0,,-0.016730378431207706,0.017636264048000165,3.0503499041267602e-05,True,2,0.0,False,False,2,,Uiiiiiii-Guck-Ma,bf1773380eb,6,4066.949951171875,252.82000732421875,180.0500030517578,2318.5000610351562,6720.999755859375,8390.700073242188,-2441.699981689453,-3374.1000366210938,677.9000091552734,255.0,255.0,False,0.7287725968726234,1.8308175816157928,-1.156223291023596,True,8,255.0,False,8,False,,NuGeTimzusch,2535465276071864,6.0,-1512.0,2721.639892578125,81.68000030517578,17007.80029296875,1273.3000183105469,-1374.1000366210938,-2051.3999938964844,1502.1000671386719,880.1999664306641,255.0,128.0,,0.3742737034023472,2.985673560457498,0.6858285374699408,True,255.0,False,4,4,False,
2,388,8,False,False,0,9018.801501120226,-450.6700134277344,-3867.800048828125,105.30999755859375,14812.099609375,22449.19921875,3527.60009765625,4928.0999755859375,-1125.5999755859375,-499.59999084472656,0.0,-1.1241839370514517,-0.19587190154770073,-2.570410530002264,bf1773380eb,Uiiiiiii-Guck-Ma,6.0,-561.0599975585938,-4014.860107421875,126.2300033569336,4252.39990234375,15567.5,-2545.2000427246094,-278.29999923706055,-5211.199951171875,-1736.3999938964844,128.0,215.0,,-0.1485996251857114,1.2090895154937324,2.857730270701883,True,114.16657191450878,True,14,False,11,,2535465276071864,NuGeTimzusch,7.0,-590.8300170898438,-3258.6201171875,1427.199951171875,3923.599853515625,9989.199829101562,-6773.4002685546875,-4194.2999267578125,2963.699951171875,1968.2000732421875,254.0,0.0,True,0.07837617377116507,2.3484349305456527,1.2057691151349899,True,6,153.0,False,False,6,,enpitsu,76561198039309853,27,457.45001220703125,4656.3798828125,17.059999465942383,-3515.8999633789062,-5418.0999755859375,3.400000035762787,0.09999999776482582,0.5000000074505806,2783.800048828125,255.0,128.0,False,0.016829647894633207,-1.7258313924808732,-7.510720563004028e-05,True,2,255.0,False,2,False,,games5425898691,bf81d8692db,19.0,-268.79998779296875,-3137.719970703125,189.27999877929688,-10681.8994140625,-20369.000244140625,2.7000001072883606,-1466.300048828125,-4522.0001220703125,2766.0000610351562,255.0,128.0,,-0.4064189725792387,-1.8785127159584551,1.6574542833228985,True,94.9467353666982,True,5,6,False,
3,475,11,False,False,1,8626.40401386183,-3631.60009765625,-2202.72998046875,144.7899932861328,3046.7001342773438,18219.7998046875,13998.800048828125,5645.8001708984375,-1874.7999572753906,-780.5999755859375,1.0,-0.8178857566247214,1.4471990894989364,1.1468511245985729,76561198039309853,enpitsu,27.0,-3690.1298828125,-2396.47998046875,17.059999465942383,-2901.199951171875,21061.10107421875,-3.4999999403953552,0.09999999776482582,0.09999999776482582,-1495.7000732421875,255.0,255.0,False,-0.016774938654888605,1.4608112564497406,-0.00032971027682475137,True,199.0,False,2,False,2,,bf81d8692db,games5425898691,19.0,2730.909912109375,3900.7099609375,17.010000228881836,8377.899780273438,7395.8001708984375,2.0999999344348907,0.5000000074505806,0.9000000357627869,44.099998474121094,255.0,128.0,,-0.009525685132589496,2.4116968279225883,-9.712019161221636e-05,True,6,75.0,False,False,6,,Uiiiiiii-Guck-Ma,bf1773380eb,6,-2821.949951171875,3153.97998046875,37.59000015258789,-16403.199462890625,10726.800537109375,-2738.2998657226562,-1731.9999694824219,157.60000228881836,-2734.7000122070312,255.0,0.0,,0.2211552204808177,1.095268343215874,0.015787471778394135,True,14,67.0,False,16,False,,NuGeTimzusch,2535465276071864,7.0,488.260009765625,1341.6800537109375,17.010000228881836,-2600.4998779296875,-8467.999877929688,2.5,0.09999999776482582,0.09999999776482582,-2506.4999389648438,255.0,0.0,False,-0.009523850451566895,-1.2304214700533087,1.2216816796078345e-05,True,153.0,False,6,6,False,
4,576,14,False,False,0,9839.573324536768,2604.47998046875,-4055.860107421875,782.1599731445312,7698.4002685546875,10459.3994140625,-3860.4000854492188,-935.5999755859375,533.1999969482422,51.39999866485596,0.0,-0.9495086731180472,1.0886101579930236,-2.350397101183616,bf1773380eb,Uiiiiiii-Guck-Ma,6.0,2505.5400390625,-4212.0,761.6400146484375,1152.300033569336,7380.0,691.9000244140625,1239.5999908447266,5142.1002197265625,-1507.1000671386719,128.0,65.0,,0.13190099267469668,0.9674204955680438,2.4760391256949803,True,134.27817654866044,True,18,4,14,,2535465276071864,NuGeTimzusch,6.0,1813.199951171875,-4041.159912109375,17.010000228881836,3629.8001098632812,-10981.99951171875,2.0999999344348907,0.3999999910593033,0.0,3.700000047683716,130.0,129.0,,0.009581537244237147,-1.251654251510702,4.254403116875006e-06,True,6,214.0,False,False,6,,enpitsu,76561198039309853,27,3731.610107421875,-405.4599914550781,17.059999465942383,0.0,0.0,1.1999999731779099,-0.5000000074505806,-0.09999999776482582,0.0,,,,0.016822250709126244,-1.514475692601911,-7.002119717596458e-06,True,2,199.0,False,2,False,,games5425898691,bf81d8692db,19.0,-457.25,249.13999938964844,17.010000228881836,20426.700439453125,-286.8000030517578,2.3000000417232513,0.19999999552965164,0.09999999776482582,-1966.4999389648438,255.0,2.0,,0.009583842324868629,-0.08883445710339895,-3.175771306271901e-05,True,221.0,False,6,6,False,
5,641,17,False,False,1,5780.087886469,-4011.659912109375,2086.429931640625,346.29998779296875,-28634.3994140625,7820.5999755859375,7113.699951171875,5036.600036621094,2316.3999938964844,-2294.7999572753906,1.0,-1.1508510673261565,0.856155905702683,2.749747038725065,bf81d8692db,games5425898691,19.0,-3843.31005859375,2024.449951171875,252.00999450683594,-22079.89990234375,6137.39990234375,1951.199951171875,2825.4000854492188,-3251.400146484375,-3419.8001098632812,255.0,243.0,,0.3481926075639596,0.31028655544827954,-0.813626396497142,True,157.92004314802028,True,8,False,7,,76561198039309853,enpitsu,27.0,-3743.25,334.67999267578125,17.059999465942383,1266.8000030517578,3438.2998657226562,1.5000000596046448,0.19999999552965164,-0.0,-1777.5999450683594,255.0,0.0,,-0.01665272495156741,1.8152864894707075,-0.00010108540736552972,True,2,218.0,False,False,2,,Uiiiiiii-Guck-Ma,bf1773380eb,6,-3260.7900390625,2572.800048828125,16.989999771118164,2281.699981689453,-12590.999755859375,5.0,0.09999999776482582,-0.0,2981.099853515625,255.0,255.0,False,-0.009558809638425682,-1.9362697729361573,8.283483080006188e-05,True,14,55.0,False,18,4,,NuGeTimzusch,2535465276071864,6.0,-3717.72998046875,2529.780029296875,198.4499969482422,-7544.1998291015625,-18360.0,2340.7000732421875,-610.4000091552734,-4154.89990234375,957.6000213623047,254.0,0.0,True,0.22872574001214427,-1.1539978836697606,0.40088932478251654,True,153.0,False,6,8,False,
6,735,20,False,False,0,10722.395671135111,2770.219970703125,-4936.14013671875,169.5,-3037.5,9460.999755859375,2395.500030517578,-5631.099853515625,-667.6000213623047,1960.7000732421875,0.0,0.02675911187092004,-0.5622688415216548,-0.7737082630615892,bf1773380eb,Uiiiiiii-Guck-Ma,6.0,2751.39990234375,-5005.72021484375,44.970001220703125,-2487.899932861328,-8712.80029296875,4526.700134277344,-5261.7999267578125,-1599.4999694824219,66.5999984741211,255.0,120.0,False,-0.5350689187636227,-1.804949443359021,0.3064299459424763,True,55.0,False,18,4,14,,2535465276071864,NuGeTimzusch,6.0,3509.530029296875,-1822.1099853515625,139.36000061035156,971.8000030517578,-14260.0,-148.50000381469727,5403.499755859375,1021.2999725341797,93.99999618530273,254.0,128.0,False,-0.5764808635883047,1.768718827296243,3.1212003508867636,True,9,153.0,False,False,10,,enpitsu,76561198039309853,27,1969.6500244140625,156.42999267578125,17.059999465942383,-1.5000000596046448,0.09999999776482582,1.4000000059604645,0.7999999821186066,-0.09999999776482582,0.0,128.0,128.0,False,0.016692483125433664,-1.0253774680154777,-2.9387937933038326e-05,True,2,218.0,False,2,False,,games5425898691,bf81d8692db,19.0,3615.800048828125,-2761.0400390625,17.010000228881836,-1637.1000671386719,-10290.899658203125,2.0999999344348907,0.19999999552965164,1.1999999731779099,-79.89999771118164,255.0,107.0,,0.009545600306737501,-1.7266811126328738,3.505362124630271e-05,True,178.0,False,8,8,False,
7,764,21,False,False,1,3528.9991060709845,-2439.52001953125,3987.550048828125,113.63999938964844,16742.7001953125,12426.099853515625,5427.60009765625,1344.1000366210938,4089.5999145507812,4179.5001220703125,1.0,0.10208336933458037,0.527990359426739,-0.706418770025586,bf81d8692db,games5425898691,19.0,-2652.47998046875,3811.159912109375,52.15999984741211,14635.999755859375,5868.3001708984375,3604.1000366210938,-79.0999984741211,632.7999877929688,-878.4999847412109,128.0,128.0,,-0.028052424023163627,2.852553450061012,0.004851603297915198,True,132.0,False,10,False,8,,76561198039309853,enpitsu,27.0,-1961.5699462890625,49.91999816894531,17.059999465942383,2502.5,6138.0999755859375,1.8000000715255737,-0.0,0.29999999329447746,-2348.000030517578,255.0,128.0,False,-0.01663517556088407,1.9469188700554267,-4.36844745152209e-05,True,2,218.0,False,False,2,,Uiiiiiii-Guck-Ma,bf1773380eb,6,-1893.780029296875,5049.1201171875,50.810001373291016,10976.800537109375,-4009.89990234375,-3816.099853515625,-4547.799987792969,-985.1000213623047,2108.800048828125,255.0,197.0,False,-0.2656610132807685,-2.7556344803345594,0.6584032478091109,True,14,55.0,False,18,4,,NuGeTimzusch,2535465276071864,6.0,-3364.2099609375,3315.6201171875,17.010000228881836,10367.60009765625,8507.19970703125,2.3000000417232513,0.7000000029802322,1.0000000149011612,-1315.0,254.0,99.0,False,-0.009545559407379636,2.5207248435216427,0.00014447575360097625,True,153.0,False,10,10,False,
8,839,24,False,False,1,1252.4638881475485,991.72998046875,3891.199951171875,97.47000122070312,7950.5999755859375,-4377.699890136719,1825.2999877929688,2774.5999145507812,5038.999938964844,1705.5999755859375,1.0,-0.48902143059030695,2.944736329111326,-1.4604569865006634,bf81d8692db,games5425898691,19.0,1122.8299560546875,4036.010009765625,96.58999633789062,8239.500122070312,548.8999938964844,-133.29999923706055,365.60001373291016,-5487.80029296875,0.0,255.0,,,1.2693583525648782,-0.06641929058661082,-3.1414953939726327,True,70.0,False,12,False,9,,76561198039309853,enpitsu,27.0,766.469970703125,-596.0999755859375,17.059999465942383,11640.2001953125,-7959.0997314453125,1.1999999731779099,-0.3999999910593033,0.3999999910593033,0.0,255.0,,,-0.016759312492511978,-2.541831637892518,5.258039589482185e-05,True,2,218.0,False,False,2,,Uiiiiiii-Guck-Ma,bf1773380eb,6,468.94000244140625,4747.93017578125,17.010000228881836,10086.699829101562,-3516.9000244140625,2.3000000417232513,5.099999904632568,-0.5999999865889549,-1495.0,255.0,128.0,,-0.00946770938743412,-2.7629390867803165,-3.9990637277326865e-05,True,14,27.0,False,20,6,,NuGeTimzusch,2535465276071864,6.0,1112.47998046875,4172.81982421875,123.05999755859375,22576.59912109375,-4068.2998657226562,-162.90000915527344,4992.699890136719,2134.7999572753906,-874.5999908447266,255.0,0.0,,-0.790952256407611,2.4178146257348185,2.1454491385545005,True,98.0,False,11,12,False,
9,879,25,False,False,1,2123.2740516010754,2008.3699951171875,3331.429931640625,93.1500015258789,5290.999755859375,-2912.3001098632812,0.0,2878.900146484375,5230.7000732421875,592.599983215332,1.0,0.2513243647954891,0.8759529208152849,1.0175743091016818,bf81d8692db,games5425898691,19.0,2244.840087890625,3451.919921875,16.989999771118164,-1.4000000059604645,-15499.200439453125,2.5,-0.0,-0.0,-2049.7999572753906,255.0,0.0,,-0.009587158702868567,-1.5050828039205293,-1.7408515101472767e-05,True,4.242012680217784,True,12,False,10,,76561198039309853,enpitsu,27.0,1893.6600341796875,-856.8300170898438,17.059999465942383,-338.69998931884766,-280.10000228881836,1.1999999731779099,0.5000000074505806,-0.19999999552965164,0.0,128.0,128.0,,-0.016744634980485743,2.4509907331374436,-2.535139106912564e-05,True,2,218.0,False,False,2,,Uiiiiiii-Guck-Ma,bf1773380eb,6,2103.56005859375,3426.340087890625,17.010000228881836,8754.89990234375,-13164.69970703125,2.3000000417232513,0.9000000357627869,-1.0000000149011612,-1932.2999572753906,255.0,0.0,,-0.009573507868632425,-2.1041237663416896,-0.00012921993725624969,True,14,0.0,False,20,6,,NuGeTimzusch,2535465276071864,6.0,3764.89990234375,3352.969970703125,17.010000228881836,9843.499755859375,-11243.900146484375,2.5999999046325684,0.09999999776482582,-0.5000000074505806,-2600.1998901367188,190.0,0.0,False,-0.009603458310560566,-2.158535474209069,-0.00017852269890082108,True,128.0,False,12,12,False,
