,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_double_jump_active,team_mate_jump_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_dodge_active,opp_2_boost_collect,opp_2_handbrake
0,171,0,False,False,0,5196.526576713192,60.119998931884766,32.189998626708984,114.75,10839.200439453125,-2923.599853515625,-249.59999084472656,-973.7999725341797,-1158.6000061035156,-1589.6000671386719,0.0,-0.0008441036925572599,-0.3551749635554937,-0.005039013074112928,b6a27e49d3b,6XxG0nnATrYxX9,39.0,-10.430000305175781,-39.529998779296875,93.22000122070312,-1710.0999450683594,-460.99998474121094,-533.6999893188477,-2943.0999755859375,200.49999237060547,-4641.9000244140625,255.0,0.0,,-0.3897071812554114,3.0472476724996533,-1.7627412776170368,True,0.0,False,4,False,4,,5a768feff251454480236cae3d617b1e,Loggy101,40.0,-3114.969970703125,-4007.110107421875,17.010000228881836,-10471.199951171875,-4684.800109863281,2.5,0.7000000029802322,0.29999999329447746,-2356.699981689453,255.0,0.0,,0.009553500791373914,-2.7782865110082464,3.794108233439348e-05,True,4,False,4,255.0,False,,enpitsu,76561198039309853,26.0,-23.860000610351562,142.72000122070312,117.63999938964844,10275.699462890625,-1776.0000610351562,613.4000015258789,4080.4000854492188,2506.0000610351562,2705.4998779296875,255.0,128.0,,1.4009182150307766,1.114034221761745,2.01559836306582,True,17.0,False,2,False,1,,games5425898691,bf81d8692db,17.0,3391.1298828125,2164.5,17.010000228881836,2446.6000366210938,14631.700439453125,2.0999999344348907,-0.3999999910593033,-2.7000001072883606,862.7999877929688,255.0,128.0,0.009587487610563133,1.467307407160892,-0.00015275944484084868,False,0.0,False,False,False,False,,
1,340,6,False,False,1,5533.581043247006,-3947.449951171875,2463.89990234375,148.75999450683594,-13037.099609375,28900.10009765625,15656.500244140625,-4118.2000732421875,-3397.2000122070312,2738.3999633789062,1.0,-0.9139552868047282,1.0490840341653695,0.9509297329248745,bf81d8692db,games5425898691,18.0,-3848.929931640625,2324.840087890625,109.8499984741211,-17354.100341796875,7304.6002197265625,1858.8999938964844,2353.9999389648438,1451.3999938964844,-4597.300109863281,255.0,128.0,,0.23105276614426934,0.6829640809884523,-0.018864615115892314,True,123.35213760406741,True,4,False,False,,76561198039309853,enpitsu,26.0,-2853.570068359375,-4233.330078125,17.059999465942383,-1795.7000732421875,7435.30029296875,1.2999999523162842,0.19999999552965164,-1.0999999940395355,749.7000122070312,255.0,128.0,False,-0.016643497998521772,1.284908426622068,-0.00033324934098826554,True,2,False,2,61.752894693805324,True,,6XxG0nnATrYxX9,b6a27e49d3b,40.0,2581.0400390625,2743.52001953125,107.94000244140625,-12664.200439453125,16642.19970703125,-154.49999809265137,-1976.4999389648438,-5030.5999755859375,-1017.7999877929688,128.0,128.0,False,0.3675958448244137,2.6840715524052854,3.0089032644417557,True,232.0,False,10,False,9,,Loggy101,5a768feff251454480236cae3d617b1e,40.0,-110.12000274658203,4853.43017578125,17.0,-2892.39990234375,-1054.000015258789,3.400000035762787,-0.3999999910593033,-0.7000000029802322,1.0000000149011612,255.0,128.0,-0.00942790445276747,-0.3494259866571886,-6.149365325847447e-05,True,186.0,False,False,6,6,,
2,437,9,True,True,1,1037.8835851602964,46.65999984741211,4543.490234375,516.260009765625,9189.600219726562,19686.099853515625,1031.9000244140625,-3892.0999145507812,-2086.3999938964844,4061.7001342773438,1.0,-1.3271337370630532,2.8419585291719147,3.029626406577818,bf81d8692db,games5425898691,18.0,77.0,4436.97021484375,402.4100036621094,16231.8994140625,7655.30029296875,2278.5000610351562,2923.599853515625,-2902.7999877929688,2224.2999267578125,255.0,128.0,,0.8515239689324821,0.9662722696194785,-1.3653941259424978,True,179.73318724222082,True,6,False,False,,76561198039309853,enpitsu,26.0,-3096.989990234375,338.6700134277344,17.059999465942383,9950.30029296875,-1107.0999908447266,1.1999999731779099,-1.1999999731779099,-0.0,-76.70000076293945,255.0,128.0,False,-0.016702457992544856,-3.021120461741898,0.00012226754126196975,True,2,False,2,255.0,False,,6XxG0nnATrYxX9,b6a27e49d3b,40.0,337.239990234375,4659.85009765625,49.15999984741211,1128.8999938964844,-3974.1000366210938,3538.5000610351562,-496.3999938964844,-104.79999542236328,-1807.7999877929688,0.0,0.0,False,0.002386361674750051,-1.737972099526209,0.00061161296401211,True,232.0,False,11,False,10,,Loggy101,5a768feff251454480236cae3d617b1e,40.0,-203.50999450683594,4722.91015625,637.7899780273438,1011.6999816894531,-3151.300048828125,5203.499755859375,-1701.1000061035156,3648.2998657226562,-3747.6998901367188,128.0,128.0,0.684123756115058,-2.0396243734594783,2.567540442038494,True,99.0,False,4,8,6,,
3,699,10,False,False,0,5201.309947071211,36.099998474121094,22.889999389648438,94.1500015258789,5434.4000244140625,-13587.7001953125,311.8000030517578,-1845.2000427246094,2182.7000427246094,5275.3997802734375,0.0,0.10776387004908923,0.24193424919259562,-0.06883372674625723,b6a27e49d3b,6XxG0nnATrYxX9,39.0,-36.63999938964844,-38.720001220703125,99.86000061035156,3613.0999755859375,3861.300048828125,-171.10000610351562,-3549.8001098632812,1520.7000732421875,-3916.099853515625,255.0,255.0,,-0.6297058210555877,-0.4630873991125471,1.5799814817824267,True,0.0,False,4,False,4,,5a768feff251454480236cae3d617b1e,Loggy101,40.0,40.54999923706055,-2005.699951171875,17.010000228881836,-607.0000076293945,13424.200439453125,2.199999988079071,0.19999999552965164,-6.299999952316284,965.9999847412109,255.0,128.0,,0.009573800680864447,1.6590805704655902,6.395061551722391e-05,True,False,False,False,116.0,False,,enpitsu,76561198039309853,26.0,46.72999954223633,178.66000366210938,118.48999786376953,-6079.0997314453125,-11317.2998046875,1569.4000244140625,4726.000061035156,227.19999313354492,2804.1000366210938,255.0,255.0,,0.9648884196636429,-2.2625943165579767,-0.6919162660885462,True,0.0,False,2,False,1,,games5425898691,bf81d8692db,18.0,2663.669921875,4143.10986328125,17.010000228881836,17019.200439453125,-745.1000213623047,2.3000000417232513,0.19999999552965164,0.09999999776482582,-1974.4999694824219,255.0,0.0,0.009589465042551967,-0.11277508872577277,-2.7976910017687614e-05,True,0.0,False,False,False,False,,
4,700,10,False,False,1,5235.630570450865,-66.27999877929688,-6.440000057220459,93.7699966430664,-10354.3994140625,12481.700439453125,741.8000030517578,1419.4999694824219,-3979.7000122070312,2686.4999389648438,1.0,-0.19538518528577398,-0.18279492361091362,-0.10516710682307502,76561198039309853,enpitsu,26.0,-46.72999954223633,-178.66000366210938,118.48999786376953,6079.0997314453125,11317.2998046875,1569.4000244140625,-4726.000061035156,-227.19999313354492,2804.1000366210938,255.0,255.0,,-0.9648884196636429,2.2625943165579767,-0.6919162660885462,True,0.0,False,2,False,1,,bf81d8692db,games5425898691,18.0,-2802.969970703125,-4124.330078125,17.010000228881836,-16399.69970703125,3472.5,2.3000000417232513,-0.19999999552965164,-0.0,-1992.2000122070312,255.0,0.0,,-0.009578094683645417,0.2781659031052758,-2.7978444083227472e-05,True,False,False,False,0.0,False,,6XxG0nnATrYxX9,b6a27e49d3b,39.0,36.63999938964844,38.720001220703125,99.86000061035156,-3613.0999755859375,-3861.300048828125,-171.10000610351562,3549.8001098632812,-1520.7000732421875,-3916.099853515625,255.0,255.0,,0.6297058210555877,0.4630873991125471,1.5799814817824267,True,0.0,False,4,False,4,,Loggy101,5a768feff251454480236cae3d617b1e,40.0,-40.54999923706055,2005.699951171875,17.010000228881836,607.0000076293945,-13424.200439453125,2.199999988079071,-0.19999999552965164,6.299999952316284,965.9999847412109,255.0,128.0,-0.009573800680864447,-1.6590805704655902,6.395061551722391e-05,True,116.0,False,False,False,False,,
5,800,13,False,False,1,4315.425304345534,-2922.489990234375,3129.52001953125,93.13999938964844,-4755.5999755859375,5032.5,0.0,-4358.999938964844,-4120.799865722656,129.399995803833,1.0,0.2099900365055345,-2.6547656561717687,2.140694870531607,bf81d8692db,games5425898691,18.0,-3096.97998046875,3040.409912109375,17.010000228881836,8487.899780273438,18655.6005859375,2.0999999344348907,-1.5000000596046448,-3.6000001430511475,-1085.1000213623047,128.0,0.0,,-0.00964470701517912,2.013466249225763,-5.881481140049523e-05,True,255.0,False,False,False,False,,76561198039309853,enpitsu,26.0,3650.110107421875,-148.77999877929688,17.049999237060547,8910.0,-9158.900146484375,4.000000059604645,0.09999999776482582,-0.5000000074505806,-3227.9000854492188,255.0,0.0,False,-0.016752062532927072,-2.081059422453408,-0.0001093862698547963,True,4,False,4,255.0,False,,6XxG0nnATrYxX9,b6a27e49d3b,39.0,2095.820068359375,2884.3701171875,16.780000686645508,11895.799560546875,12489.49951171875,50.900001525878906,19.09999966621399,-18.09999942779541,-0.7999999821186066,255.0,128.0,,-0.01111015557990203,2.331990704723718,4.080733270339634e-07,False,0.0,False,6,False,6,,Loggy101,5a768feff251454480236cae3d617b1e,40.0,-2980.06005859375,4354.419921875,17.010000228881836,-12898.900146484375,13840.30029296875,0.19999999552965164,-0.3999999910593033,0.5999999865889549,-2785.10009765625,255.0,0.0,-0.009598168022819029,0.9721317984798779,-0.00018383975341249896,True,80.09513121522883,True,False,False,False,,False
6,835,15,True,True,1,1982.99047009924,-951.7000122070312,4420.10009765625,349.07000732421875,22718.9990234375,13210.999755859375,-367.40001678466797,-764.8999786376953,-4422.60009765625,-1179.000015258789,1.0,0.49955468389282087,-1.3271455294269003,2.9057423013635297,bf81d8692db,games5425898691,18.0,-1118.0999755859375,4325.14013671875,307.19000244140625,19989.3994140625,10400.10009765625,495.99998474121094,-3654.5001220703125,3814.89990234375,-1529.7999572753906,255.0,255.0,,-0.1368461862282222,-2.943873628639615,-0.754901421972056,True,198.62559113451238,True,4,False,3,,76561198039309853,enpitsu,26.0,2851.8701171875,-491.1700134277344,29.719999313354492,-6273.499755859375,10278.199462890625,3120.4000854492188,-8.700000047683716,18.700000047683716,-1130.6999969482422,255.0,128.0,,-0.016699824084776074,1.0990825541173672,0.0007100121583473365,True,5,False,6,255.0,False,,6XxG0nnATrYxX9,b6a27e49d3b,39.0,2874.320068359375,4600.08984375,17.010000228881836,-11656.800537109375,8341.099853515625,-0.3999999910593033,3.700000047683716,-2.3000000417232513,1095.8999633789062,255.0,128.0,False,-0.009595400918561352,0.5460143267284302,-0.00020487813409941546,True,245.60351810147685,True,6,False,6,,Loggy101,5a768feff251454480236cae3d617b1e,40.0,-1427.47998046875,5051.330078125,53.29999923706055,22918.89892578125,-1538.3000183105469,-1164.4000244140625,-1268.0000305175781,-65.70000171661377,152.39999771118164,255.0,128.0,-0.058321817366066724,-3.0933324636277533,0.7052904932764549,True,0.0,False,False,False,False,,
7,1113,15,False,True,1,5202.661158032623,1.1100000143051147,14.880000114440918,96.69000244140625,1170.5999755859375,24558.89892578125,3903.800048828125,5980.10009765625,-359.7999954223633,-329.50000762939453,1.0,-0.00514410799546043,0.005138100950391445,-0.0891063021504044,bf81d8692db,games5425898691,17.0,-11.350000381469727,-265.07000732421875,74.5199966430664,1221.9000244140625,22803.30078125,2090.399932861328,-5479.000244140625,479.59999084472656,-19.199999570846558,128.0,128.0,,-0.6772234788801546,1.6609167402468572,-0.002027737824172243,True,22.0,False,4,False,3,,76561198039309853,enpitsu,26.0,-3008.570068359375,-4059.909912109375,17.049999237060547,-14074.89990234375,1853.800048828125,3.4999999403953552,-1.5000000596046448,0.19999999552965164,-2642.9000854492188,255.0,0.0,False,-0.016784748052152347,0.24218621679495891,-0.00011321003531483956,True,False,False,False,255.0,False,,6XxG0nnATrYxX9,b6a27e49d3b,40.0,3582.530029296875,4277.58984375,43.400001525878906,15849.49951171875,-3571.7001342773438,4849.599914550781,3914.2001342773438,-2525.8999633789062,-2164.499969482422,255.0,0.0,False,0.21574069517347105,-2.7886940349193825,0.4203018674472594,True,255.0,False,4,False,4,,Loggy101,5a768feff251454480236cae3d617b1e,40.0,-55.119998931884766,287.6000061035156,94.62999725341797,5240.0,-22326.8994140625,1745.8000183105469,2330.399932861328,4936.000061035156,673.6000061035156,255.0,255.0,-0.046330422333959544,-1.4936100633294656,-0.09972911242274261,True,5.944430333311841,True,False,4,3,,
8,1114,15,False,False,0,5226.007808382167,-41.77000045776367,-15.720000267028809,118.79000091552734,-14722.5,-9473.300170898438,4565.299987792969,-3782.6998901367188,374.50000762939453,-4642.200012207031,0.0,-0.051947167396311715,-0.19543234820480823,-0.3583503111441607,5a768feff251454480236cae3d617b1e,Loggy101,40.0,14.979999542236328,-173.5800018310547,115.5999984741211,-4361.9000244140625,430.99998474121094,4015.2999877929688,1947.5,-3536.7999267578125,3734.5999145507812,255.0,255.0,,-0.032992778218770565,1.885658237761707,-0.551558225103659,True,2.7947526644634957,True,4,False,3,,b6a27e49d3b,6XxG0nnATrYxX9,40.0,-3704.679931640625,-4229.06982421875,81.33000183105469,-13643.599853515625,7529.7998046875,4026.9000244140625,-3666.0000610351562,1054.000015258789,-2141.999969482422,255.0,0.0,False,-0.17924039278722564,2.5389819421752633,0.7528844405413241,True,4,False,4,255.0,False,,enpitsu,76561198039309853,26.0,3008.570068359375,4059.909912109375,17.049999237060547,14074.89990234375,-1853.800048828125,3.4999999403953552,1.5000000596046448,-0.19999999552965164,-2642.9000854492188,255.0,0.0,False,0.016784748052152347,-0.24218621679495891,-0.00011321003531483956,True,255.0,False,False,False,False,,games5425898691,bf81d8692db,17.0,2.509999990463257,110.58999633789062,79.83999633789062,-625.0,-2346.6000366210938,-2171.0000610351562,5451.7999267578125,-228.99999618530273,-688.8999938964844,128.0,128.0,1.4653519936099266,-1.7956888899669095,-0.1776832325244076,True,22.0,False,False,4,3,,
9,1187,18,False,False,0,5203.642204876473,-3854.39990234375,859.1400146484375,96.81999969482422,-14352.19970703125,19788.399658203125,4119.89990234375,3112.39990234375,-3494.4000244140625,3755.10009765625,0.0,-0.7096941733988,-2.856169830040643,-2.6245422974585297,b6a27e49d3b,6XxG0nnATrYxX9,40.0,-3825.81005859375,732.6099853515625,17.200000762939453,-6964.4000244140625,15053.1005859375,287.99999237060547,953.3999633789062,716.1000061035156,-67.39999771118164,0.0,255.0,False,-0.04193300714868212,1.9994249926546839,0.0179721781244141,True,255.0,False,4,False,4,,5a768feff251454480236cae3d617b1e,Loggy101,40.0,-1758.010009765625,-537.25,17.010000228881836,-3623.0999755859375,-11451.8994140625,2.3999999463558197,0.09999999776482582,0.09999999776482582,2356.3999938964844,255.0,255.0,,0.009549212537823737,-1.8135139550225647,2.671889526683817e-05,False,4,False,4,31.0,False,,enpitsu,76561198039309853,26.0,997.8200073242188,4267.06982421875,45.16999816894531,-14229.49951171875,10901.8994140625,-2426.699981689453,-1354.4999694824219,-1449.7000122070312,-8.899999856948853,128.0,0.0,False,-0.30341286433855524,2.3917315965330737,-0.005289466304421087,True,255.0,False,2,False,2,,games5425898691,bf81d8692db,18.0,-1376.18994140625,1486.7900390625,74.3499984741211,-8898.699951171875,12427.2998046875,-1474.2999267578125,-2326.1000061035156,-1656.4999389648438,-0.3999999910593033,255.0,128.0,-0.6419560117540569,2.1898112030710792,-0.00016037197519259527,False,0.0,False,False,6,6,,
