,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_jump_active,team_mate_dodge_active,team_mate_boost,team_mate_boost_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_double_jump_active,opp_1_boost,opp_1_boost_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost_collect,opp_2_handbrake
35,2167,63,False,False,1,1168.9459802435463,2011.1800537109375,4789.56005859375,102.56999969482422,-6052.19970703125,13533.900146484375,1827.2000122070312,-5957.19970703125,-201.70000076293945,-685.5000305175781,1.0,0.9258766077124486,1.2679365900179116,2.0385793096129046,76561198039309853,enpitsu,24.0,2322.9599609375,4718.759765625,29.049999237060547,-6898.499755859375,14483.299560546875,-2368.8999938964844,-2922.0001220703125,-1278.6000061035156,-3446.4999389648438,255.0,128.0,False,0.2766398690691156,0.8546232911158582,-0.011717522645975576,True,10,10,False,0.0,False,,bf81d8692db,games5425898691,20.0,2764.739990234375,574.030029296875,17.010000228881836,19851.099853515625,-11300.400390625,2.0999999344348907,-2.199999988079071,1.0999999940395355,353.4000015258789,255.0,128.0,,-0.009602593199995508,-2.6489670963115484,-1.6736283664213257e-05,False,24,18,7.0,False,False,,Janakin,76561198086790405,16,1974.280029296875,4435.27978515625,49.04999923706055,-7125.10009765625,21587.099609375,3496.9000244140625,496.5999984741211,150.20000457763672,-473.1999969482422,255.0,69.0,False,0.0033504813223154094,1.2826199775030496,0.00013831860054158083,True,27,4,119.03188837984554,True,20,,Coco,76561198272630635,7.0,-2904.27001953125,4303.10009765625,17.010000228881836,-7498.900146484375,-10594.3994140625,3.3000001311302185,0.5000000074505806,0.7999999821186066,2991.300048828125,148.0,255.0,-0.009584385225517765,-1.1342740253790689,8.583431080400103e-05,True,255.0,False,12,False,14,,False
36,2173,63,False,False,0,10212.001017207132,-1910.0400390625,-5021.52978515625,177.02000427246094,-6574.000244140625,10108.200073242188,19916.199951171875,5831.400146484375,-995.5999755859375,-1001.1000061035156,0.0,0.5165531723333455,-1.6594674362376072,2.180662088570224,76561198086790405,Janakin,16.0,-1856.3900146484375,-4795.52978515625,113.87999725341797,6996.7999267578125,-21578.9990234375,3728.2998657226562,-995.8999633789062,-441.5999984741211,-1610.2000427246094,255.0,3.0,False,-0.1983161910960217,-1.455137357746943,0.019946452966547488,True,28,20,4,110.0,False,,76561198272630635,Coco,7.0,2964.1201171875,-4005.9599609375,17.010000228881836,-2049.600067138672,12827.099609375,0.7000000029802322,0.0,0.0,2403.300018310547,255.0,255.0,False,0.009570920363335704,1.807684085206407,-4.4273354958088965e-05,True,14,12,239.3448772225329,True,False,,enpitsu,76561198039309853,24,-2165.10009765625,-5031.97021484375,43.2599983215332,5364.6002197265625,-9737.60009765625,5618.699951171875,-5465.30029296875,387.59998321533203,-479.70001220703125,255.0,128.0,False,-0.48196633317963733,-1.1778950848209457,-0.32037292313942317,True,11,False,0.0,False,10,,games5425898691,bf81d8692db,20.0,-3201.169921875,-341.3500061035156,17.010000228881836,-20015.2001953125,10930.0,2.7000001072883606,2.3999999463558197,-1.2999999523162842,-1063.0999755859375,255.0,0.0,0.009593670818163855,2.6338879764221534,-0.00016495235007750765,True,7.0,False,18,False,24,,
37,2285,67,False,False,1,4096.60686429278,3817.1201171875,2267.85009765625,535.22998046875,-20487.5,7068.499755859375,-5654.69970703125,278.99999618530273,-1814.1999816894531,5712.2998046875,1.0,0.014635394993610726,-2.981520536889753,-0.164832836015185,bf81d8692db,games5425898691,20.0,3921.25,2056.389892578125,418.25,3157.0001220703125,20736.8994140625,4212.0001220703125,25.899999141693115,-4452.60009765625,-3228.3999633789062,255.0,255.0,,0.6570152753767703,1.4927593837832642,-1.098485745238698,True,26,19,False,137.94287300878946,True,,76561198039309853,enpitsu,24.0,3508.93994140625,2480.06005859375,16.850000381469727,9121.599731445312,-14621.8994140625,48.09999942779541,-2.5999999046325684,-2.0000000298023224,-1904.6000671386719,255.0,0.0,False,-0.016856292006471388,-2.0737595974346736,-5.6968941930176836e-05,True,14,12,61.0,False,False,,Janakin,76561198086790405,16,3303.360107421875,3115.610107421875,17.010000228881836,-8598.800048828125,-82.89999961853027,3.3000001311302185,-0.29999999329447746,0.09999999776482582,-2916.7001342773438,255.0,0.0,False,-0.009535613406654195,0.13490388931205385,4.2530749346487755e-05,True,28,4,110.0,False,20,,Coco,76561198272630635,7.0,1800.6800537109375,4826.81005859375,17.010000228881836,6847.60009765625,490.6999969482422,3.0000001192092896,1.0000000149011612,0.09999999776482582,-2425.2000427246094,205.0,0.0,-0.00954334868771475,-3.140043804891934,-0.00010989299424226667,True,209.0,False,12,False,14,,False
38,2384,71,False,False,0,9404.111375264009,1371.02001953125,-3986.77001953125,125.66999816894531,10522.900390625,16965.10009765625,3095.7000732421875,2614.5001220703125,1152.3999786376953,5275.9002685546875,0.0,-0.37538626045320184,0.11661931044367708,-1.2704565892807234,76561198272630635,Coco,7.0,1360.1800537109375,-4139.56982421875,84.97000122070312,18307.2998046875,11994.200439453125,1951.1000061035156,-5143.499755859375,-986.2999725341797,-1679.4999694824219,174.0,255.0,False,0.038645134583874266,0.3689903214778081,-0.5969979141556966,True,16,13,False,56.123303021154115,True,,76561198086790405,Janakin,15.0,2848.6201171875,-4320.31005859375,17.010000228881836,22147.7001953125,-698.3000183105469,2.8999999165534973,0.29999999329447746,0.29999999329447746,1748.3999633789062,255.0,247.0,True,0.009553266923208488,0.00998695020867822,0.00021494743744263043,True,28,20,85.0,False,4,,enpitsu,76561198039309853,24,-3073.030029296875,4193.93017578125,17.049999237060547,16164.300537109375,13488.900146484375,3.6000001430511475,0.0,0.19999999552965164,-2024.1000366210938,255.0,0.0,False,0.016763918189397296,0.6218681308795797,-2.4373354720132277e-05,True,14,False,255.0,False,12,,games5425898691,bf81d8692db,20.0,-1954.530029296875,-2862.14990234375,95.63999938964844,10186.699829101562,17633.800048828125,-284.89999771118164,-4284.4000244140625,2791.6000366210938,-27.5,255.0,128.0,-1.4176054000578566,1.0283796082696406,-0.035475266433946016,True,102.0,False,22,False,28,,
39,2453,73,False,False,0,7087.508060683384,3658.219970703125,-290.6400146484375,118.58999633789062,-6777.39990234375,5684.2999267578125,4877.0001220703125,-2436.0000610351562,3359.1000366210938,4333.800048828125,0.0,1.0854045221526234,2.9716638686475747,-0.5669339271195452,76561198086790405,Janakin,15.0,3780.199951171875,-223.75999450683594,15.380000114440918,-5456.7999267578125,14240.50048828125,2.8999999165534973,222.09999084472656,1995.8999633789062,2607.5,128.0,208.0,False,-0.02292385061105573,2.0239955172337765,0.06098460627783874,True,28,20,4,18.0,False,,76561198272630635,Coco,7.0,3766.6201171875,-851.27001953125,17.0,-1355.3999328613281,9921.599731445312,4.1999998688697815,0.0,-0.7000000029802322,1853.3000183105469,128.0,255.0,False,0.009636895892054827,1.714540567212171,0.00022722141798119628,True,16,14,85.0,False,False,,enpitsu,76561198039309853,24,1106.6600341796875,3944.080078125,17.049999237060547,2200.800018310547,-6371.500244140625,3.0000001192092896,0.3999999910593033,0.29999999329447746,-11.200000047683716,0.0,128.0,False,0.017283984128592608,-1.240570520447394,1.8196420138252222e-05,True,14,False,255.0,False,12,,games5425898691,bf81d8692db,20.0,883.1300048828125,1234.5799560546875,17.0,-10094.099731445312,17883.299560546875,3.799999952316284,-0.3999999910593033,0.5999999865889549,113.90000343322754,255.0,128.0,0.009585265660839244,2.098702412448246,-0.00011237251903899755,True,146.0,False,22,False,28,,
40,2501,75,False,False,0,5620.616614354285,2542.60009765625,693.9500122070312,158.1999969482422,-7941.099853515625,12577.39990234375,4966.300048828125,2920.8999633789062,2794.2999267578125,2829.2999267578125,0.0,-0.9379603630244705,0.0850090918787896,-1.5023129826261064,76561198272630635,Coco,7.0,2636.429931640625,512.8800048828125,17.0,-9013.499755859375,11682.19970703125,1.5000000596046448,-0.19999999552965164,0.09999999776482582,-346.89998626708984,255.0,128.0,,0.009582614784336294,2.195064168978992,0.0001660105025035054,True,16,14,False,64.0,False,,76561198086790405,Janakin,16.0,1075.1099853515625,222.19000244140625,16.989999771118164,-19102.80029296875,-5675.999755859375,5.099999904632568,-0.3999999910593033,0.19999999552965164,3.1999999284744263,255.0,128.0,,0.00962848525482169,-2.8523098337536656,-4.2241373355689604e-05,True,28,20,192.0,False,4,,enpitsu,76561198039309853,24,1060.97998046875,3359.0400390625,17.049999237060547,2807.0999145507812,-14268.299560546875,-1.4000000059604645,0.0,1.5999999642372131,616.8000030517578,255.0,255.0,,0.01676971907545523,-1.3289680954484924,-0.0003141647759904578,True,14,False,190.9689461492723,True,12,29.0,games5425898691,bf81d8692db,20.0,-1209.8699951171875,3601.949951171875,17.0,-3788.699951171875,14761.500244140625,3.8999998569488525,1.1999999731779099,-3.8999998569488525,411.1000061035156,255.0,114.0,0.009610317139232324,1.8514334536185155,-1.409067697455424e-05,True,146.0,False,22,False,28,,
41,2524,76,False,True,0,4400.163322201359,1886.0400390625,1730.93994140625,359.510009765625,-11016.199951171875,16584.3994140625,4991.7999267578125,-1572.7999877929688,216.49999618530273,2352.100067138672,0.0,-0.4222358247957616,1.496944163371117,1.5665063414688214,76561198272630635,Coco,7.0,1953.6700439453125,1636.27001953125,231.6199951171875,-7882.60009765625,13339.000244140625,5050.4998779296875,-439.00001525878906,-167.99999237060547,79.00000095367432,254.0,128.0,,-0.8287428862265311,2.1927783888012624,-0.04558023892211293,True,18,14,3,29.557290341264476,True,,76561198086790405,Janakin,16.0,-318.4200134277344,-395.1300048828125,16.989999771118164,-18038.800048828125,-6776.5997314453125,5.5000001192092896,-0.29999999329447746,0.0,-2658.2998657226562,255.0,4.0,True,0.00959210790162293,-2.915981644352157,-0.0001783782928055544,True,28,20,192.0,False,4,,enpitsu,76561198039309853,24,1707.260009765625,2037.719970703125,190.0399932861328,10282.39990234375,-18400.0,3533.900146484375,-1806.4999389648438,-1392.1000671386719,-1192.9000091552734,128.0,128.0,,-0.7774983849442969,-1.4548927110169427,0.2025347028567873,True,16,1,134.86480001993075,True,12,,games5425898691,bf81d8692db,20.0,-1040.510009765625,4771.93994140625,17.0,9842.60009765625,10056.199951171875,3.8999998569488525,-2.8999999165534973,-2.8999999165534973,-705.5999755859375,255.0,34.0,0.009595644838513918,0.777999149075006,0.00010253907457968576,True,146.0,False,22,False,28,,
42,2590,78,False,False,1,9889.792363883014,36.349998474121094,-4712.35986328125,485.6000061035156,15133.699951171875,-7361.5997314453125,-555.0,5946.199951171875,787.3999786376953,147.70000457763672,1.0,-0.5579363670678759,2.134573149955194,1.3849862066639773,bf81d8692db,games5425898691,20.0,-29.34000015258789,-4716.509765625,340.1499938964844,1804.7999572753906,3270.4000854492188,745.6999969482422,1484.6000671386719,3865.2999877929688,3620.0,255.0,0.0,,0.6881943352565162,1.9729015101132614,2.4324833887191764,True,30,23,False,95.88703663631155,True,,76561198039309853,enpitsu,23.0,-3109.909912109375,315.9599914550781,17.059999465942383,-10636.99951171875,8327.60009765625,2.3000000417232513,-3.0000001192092896,2.3000000417232513,1291.6999816894531,255.0,255.0,True,-0.016729350273708008,0.6668909778480803,0.00021722881538642266,True,16,12,133.0,False,2,,Janakin,76561198086790405,16,1091.8900146484375,-790.5399780273438,17.0,-707.9000091552734,-4527.900085449219,3.799999952316284,0.3999999910593033,0.19999999552965164,391.50001525878906,172.0,160.0,False,-0.0095233586061738,-1.3872772866500651,0.00016566690497964585,True,28,4,223.0,False,20,,Coco,76561198272630635,7.0,-2809.75,-241.80999755859375,1791.6700439453125,-3747.60009765625,5645.7000732421875,-5043.599853515625,-779.3000030517578,-1048.0999755859375,-204.3000030517578,227.0,128.0,1.2607977530286625,0.175290974533049,2.68137117904853,True,27.0,False,14,4,18,,
43,2670,81,False,False,1,9898.160095444166,-1063.6700439453125,-4562.22998046875,124.98999786376953,-27309.3994140625,1971.0000610351562,2811.7999267578125,-1535.0,1170.4000091552734,-1079.8999786376953,1.0,-0.19826361373917328,-0.06383893365335626,-0.7462431457799668,bf81d8692db,games5425898691,20.0,-785.9400024414062,-4574.66015625,56.81999969482422,-20583.1005859375,-675.2999877929688,3132.0999145507812,117.5,-2572.39990234375,-511.5999984741211,255.0,139.0,,-0.055221766650088884,0.032539491620339714,-0.0011848228122297417,True,32,25,False,0.0,False,,76561198039309853,enpitsu,24.0,-3106.97998046875,-4123.830078125,17.040000915527344,9114.500122070312,-20821.298828125,4.399999976158142,0.09999999776482582,-0.19999999552965164,4.000000059604645,255.0,255.0,True,-0.016772630462088583,-1.9838663238265228,-2.481343013733122e-05,True,16,12,255.0,False,2,,Janakin,76561198086790405,15,-1284.3299560546875,-4408.22998046875,17.0,-21633.40087890625,-5835.5999755859375,3.8999998569488525,0.5999999865889549,0.09999999776482582,-579.900016784668,255.0,96.0,False,-0.009590202989969272,-0.2265463713255294,0.00012994242549708857,False,28,4,83.0,False,20,,Coco,76561198272630635,7.0,-3418.02001953125,2123.2099609375,90.26000213623047,501.30001068115234,15038.699951171875,-146.99999809265137,-4694.599914550781,2770.4998779296875,730.9999847412109,222.0,128.0,0.7590633365895239,0.2674422331058965,-2.0046658837220312,True,0.0,False,15,4,20,,
44,2743,84,False,False,0,5568.916592541655,3905.840087890625,2319.510009765625,911.8599853515625,-13478.699951171875,-3442.2000122070312,-3949.7000122070312,-3205.5999755859375,-2460.800018310547,4434.800109863281,0.0,0.6265586310601825,-1.7618066950791498,2.3802280995819785,76561198086790405,Janakin,16.0,4004.52001953125,2269.8701171875,1024.969970703125,-9455.0,599.0999984741211,6829.7998046875,-2126.7999267578125,-3799.8001098632812,-3359.7000122070312,255.0,255.0,True,-1.005536033278684,1.6242016397551182,-1.8730732546170155,True,30,21,4,83.0,False,,76561198272630635,Coco,7.0,1919.6500244140625,-2932.929931640625,17.010000228881836,-2400.8999633789062,18812.900390625,0.19999999552965164,0.3999999910593033,-3.0000001192092896,-1375.8000183105469,255.0,0.0,,0.00959625492598272,1.6769984967277018,-0.00014700639050405897,True,20,16,189.5725074711667,True,4,,enpitsu,76561198039309853,24,2044.31005859375,3148.97998046875,17.059999465942383,765.5999755859375,-1319.1000366210938,1.8000000715255737,0.5000000074505806,0.09999999776482582,0.0,0.0,,,0.017282212887515393,-1.044848746048574,-9.145607026284883e-06,True,16,2,255.0,False,12,,games5425898691,bf81d8692db,20.0,4078.2099609375,2999.699951171875,265.05999755859375,-296.3999938964844,-11624.200439453125,-10350.10009765625,6.200000047683716,1099.4000244140625,-228.99999618530273,255.0,128.0,0.7236109330928752,-1.593501681872556,1.53330265374804,True,,False,26,False,32,,
45,2788,86,False,False,1,7548.111265426672,-1929.97998046875,-1859.1300048828125,348.4100036621094,8066.7999267578125,18405.6005859375,8090.4998779296875,3195.8999633789062,4858.500061035156,-1476.3999938964844,1.0,1.2747812727097096,1.5571289375413737,-0.453513531558555,76561198039309853,enpitsu,24.0,-1925.22998046875,-1945.22998046875,227.89999389648438,7465.7000732421875,17065.2001953125,2698.2998657226562,3530.10009765625,2665.1998901367188,2346.999969482422,255.0,0.0,,0.7437009460958179,1.8276467640836604,0.17686494999037675,True,18,13,2,142.4006708463033,True,,bf81d8692db,games5425898691,20.0,-2092.75,-2317.5,17.020000457763672,13754.49951171875,-4922.900085449219,1.5999999642372131,-0.3999999910593033,0.09999999776482582,1624.7999572753906,255.0,255.0,,-0.009593127327159251,-2.8153831103174456,0.00025286532335626284,True,32,26,31.0,False,False,,Janakin,76561198086790405,16,-2472.06005859375,-2417.449951171875,804.2999877929688,9782.39990234375,-1196.8000030517578,-6292.2998046875,778.1999969482422,-218.60000610351562,2021.199951171875,245.0,128.0,False,-0.05403915775799937,3.119899029862588,-0.6218720708780291,True,30,4,83.0,False,22,,Coco,76561198272630635,7.0,-1514.219970703125,653.989990234375,17.010000228881836,15153.499755859375,3158.800048828125,3.0000001192092896,-0.0,-0.0,2046.9999694824219,166.0,255.0,-0.00957960600077963,2.866793056718015,1.1687635994102212e-06,True,154.0,False,16,4,20,,False
46,2860,88,False,False,0,7884.402043900825,-105.86000061035156,-2704.7099609375,216.27000427246094,-8570.399780273438,8831.799926757812,-4217.5,-2622.9000854492188,-5280.5999755859375,1111.1000061035156,0.0,1.2813909093711129,1.5018736116490519,0.528944010370359,76561198272630635,Coco,7.0,-32.84000015258789,-2881.820068359375,160.10000610351562,-2351.9000244140625,-726.2000274658203,2131.4999389648438,-3917.2000122070312,560.4999923706055,-3819.8001098632812,174.0,0.0,False,-0.39045343336609806,2.8339637328183147,0.3700265126774522,True,22,17,4,184.0,False,,76561198086790405,Janakin,15.0,2898.0400390625,541.6500244140625,86.37999725341797,16982.2998046875,-13074.000244140625,-284.89999771118164,2895.2999877929688,4214.800109863281,48.499999046325684,255.0,100.0,False,-1.4251549743607599,-0.4426673879425557,-0.1470336012635307,True,32,24,37.0,False,4,,enpitsu,76561198039309853,24,-334.42999267578125,-2561.81005859375,49.099998474121094,535.2999877929688,-20485.90087890625,3516.6000366210938,514.0999984741211,70.59999942779541,2503.6000061035156,255.0,128.0,,0.029717760670796536,-1.3449801818476577,0.0008664378886331592,True,20,2,98.63208603089856,True,15,,games5425898691,bf81d8692db,20.0,-1390.8800048828125,-134.3699951171875,17.020000457763672,-8026.6998291015625,-16395.799560546875,1.7000000178813934,0.19999999552965164,0.0,1974.9000549316406,255.0,255.0,0.009571558009029013,-1.9545219978099724,2.1535442245385393e-05,True,92.0,False,28,False,34,,
47,2890,89,False,False,1,3157.50606258081,936.989990234375,1982.760009765625,174.85000610351562,7649.1998291015625,18006.99951171875,4599.700012207031,1255.999984741211,2936.300048828125,-5079.4000244140625,1.0,-0.8661119539537692,-0.41567898012309146,-0.21893198965502184,bf81d8692db,games5425898691,20.0,850.2000122070312,1826.550048828125,101.25,-16567.80029296875,11111.400146484375,2524.499969482422,-2226.0000610351562,-4349.200134277344,-2525.5999755859375,255.0,128.0,,-0.6367733101136257,0.6052496416235363,-0.01662562646232674,True,36,29,False,92.0,False,,76561198039309853,enpitsu,24.0,-458.1300048828125,4922.22021484375,44.41999816894531,-7612.0001220703125,21512.60009765625,-2547.7999877929688,-796.5000152587891,-1245.2999877929688,290.79999923706055,255.0,128.0,,0.09741672175080292,1.0310207704064718,0.4882502247575255,True,20,16,99.0,False,2,,Janakin,76561198086790405,15,-3950.340087890625,1483.7099609375,45.95000076293945,5729.6002197265625,21841.4990234375,-3145.2999877929688,-140.39999961853027,-2977.6998901367188,-1355.2000427246094,255.0,22.0,False,-0.1634255731327116,1.8682761221658266,0.48433839419512953,True,32,4,210.0,False,24,,Coco,76561198272630635,7.0,304.80999755859375,3216.31005859375,102.77999877929688,2771.4999389648438,3076.7001342773438,-2859.2001342773438,275.2000045776367,1044.3000030517578,2671.0000610351562,242.0,255.0,0.08131566475135596,2.947710285611167,-0.3546412853824226,True,184.0,False,18,4,22,,False
48,3032,95,False,False,0,8845.10143585782,-3528.320068359375,-3304.330078125,111.91000366210938,-910.0,14067.60009765625,977.3000335693359,377.00000762939453,291.00000381469727,-4516.099853515625,0.0,1.025509366367101,-1.332422627352462,1.2820558007278378,76561198272630635,Coco,7.0,-3532.780029296875,-3500.530029296875,17.020000457763672,-7343.900146484375,10884.200439453125,-1.0999999940395355,0.0,0.09999999776482582,-40.59999942779541,255.0,123.0,,0.009563192707290703,2.1652980031517925,-3.886039980786998e-05,True,22,18,4,229.94567722402596,True,,76561198086790405,Janakin,16.0,-470.6199951171875,-2513.25,17.010000228881836,6405.10009765625,12349.7998046875,2.5999999046325684,-0.3999999910593033,-0.5999999865889549,1113.7000274658203,136.0,168.0,,0.009583672568027732,1.1281776066570004,1.7726823130437504e-05,True,32,24,240.0,False,4,,enpitsu,76561198039309853,24,-1107.300048828125,-2230.239990234375,17.040000915527344,-20108.499755859375,10270.799560546875,4.799999892711639,-1.1999999731779099,0.5999999865889549,-1667.2000122070312,255.0,128.0,,0.016779460305104802,2.628801011696244,-0.00022170379722565936,True,20,2,0.0,False,16,,games5425898691,bf81d8692db,20.0,2999.75,4380.31982421875,17.010000228881836,-11892.099609375,18066.300048828125,2.800000011920929,0.0,-0.09999999776482582,1990.7000732421875,255.0,255.0,0.009571217268444693,2.2306516157684033,3.471865465679161e-06,True,255.0,False,30,False,38,,
49,3054,95,False,False,0,7842.048610954603,-3597.280029296875,-2222.1201171875,94.55000305175781,-750.1000213623047,12075.899658203125,477.20001220703125,-4065.1998901367188,-77.69999980926514,-4412.099914550781,0.0,1.2432568305449176,-2.760248608180191,-2.650502451774635,76561198272630635,Coco,7.0,-3751.659912109375,-2314.60009765625,21.969999313354492,2244.1000366210938,15834.100341796875,2995.8999633789062,-0.09999999776482582,-3.3000001311302185,-1581.300048828125,255.0,0.0,,0.009571468988859555,1.4082471911731462,-0.0002438074859858646,True,23,18,4,201.27005608876547,True,,76561198086790405,Janakin,16.0,-307.3399963378906,-1750.6600341796875,17.010000228881836,-18.99999976158142,8133.699951171875,2.5999999046325684,1.0000000149011612,-0.29999999329447746,1068.1999969482422,255.0,169.0,,0.009567173026341453,1.577263606231196,5.382551873569028e-05,True,32,24,240.0,False,4,,enpitsu,76561198039309853,24,-2547.830078125,-1397.5699462890625,17.040000915527344,-21286.298828125,2037.2000122070312,4.799999892711639,0.29999999329447746,0.0,2044.6000671386719,255.0,128.0,,0.016773736662725636,3.1227911086153366,3.113844597952307e-05,True,21,2,0.0,False,16,,games5425898691,bf81d8692db,20.0,1647.3399658203125,4899.490234375,17.010000228881836,-19899.49951171875,1515.2000427246094,2.5999999046325684,-0.5999999865889549,-0.09999999776482582,5.899999737739563,255.0,128.0,0.009580592435426933,3.066418591926741,-5.255419763600093e-05,True,255.0,False,30,False,38,,
50,3063,96,False,False,0,7359.015693547974,-3402.639892578125,-1778.949951171875,126.52999877929688,12155.2001953125,13804.300537109375,-18.99999976158142,-3046.7999267578125,-2279.7000122070312,-4638.900146484375,0.0,0.483362018631551,-2.727568503725762,-0.8126405508759804,76561198272630635,Coco,7.0,-3536.610107421875,-1755.1600341796875,103.29000091552734,10551.700439453125,18585.2001953125,475.40000915527344,-117.70000457763672,5366.300048828125,-1199.4999694824219,233.0,18.0,,0.4735037264924569,1.4362980856841212,1.2436353453012305,True,24,19,4,173.01144945749672,True,,76561198086790405,Janakin,16.0,-332.5799865722656,-1536.050048828125,17.010000228881836,-1528.699951171875,5335.7000732421875,2.800000011920929,1.0000000149011612,1.7000000178813934,1348.5000610351562,222.0,207.0,,0.00963011357451561,1.8135691776538096,0.00012944860682995724,True,32,24,240.0,False,4,,enpitsu,76561198039309853,24,-3308.449951171875,-1555.8900146484375,87.73999786376953,-21429.599609375,-7814.7998046875,2935.5999755859375,1695.8999633789062,-3162.3001098632812,766.9999694824219,255.0,255.0,,0.17916429295935138,-2.615230921259755,0.0041020000059483796,True,22,2,0.0,False,17,,games5425898691,bf81d8692db,20.0,1000.52001953125,4944.0400390625,17.010000228881836,-19924.599609375,676.3999938964844,2.5999999046325684,0.09999999776482582,0.0,764.1999816894531,255.0,187.0,0.009576911739155631,3.1237304300283966,8.171187660896542e-05,True,255.0,False,30,False,38,,
51,3065,96,False,False,1,4218.7583293378775,3323.580078125,1689.6700439453125,125.25,-17814.3994140625,1094.5999908447266,601.5000152587891,1667.2000122070312,1533.0999755859375,4865.4998779296875,1.0,-0.5582720133946427,2.8277344131420596,-0.5497801856682176,76561198039309853,enpitsu,24.0,3444.169921875,1592.3800048828125,97.11000061035156,12423.699951171875,1543.3000183105469,-208.09999465942383,-2019.1999816894531,5053.599853515625,795.6999969482422,255.0,255.0,,-0.890816155771618,2.6062725218384104,0.18303223402258462,True,22,17,2,0.0,False,,bf81d8692db,games5425898691,20.0,-834.6300048828125,-4944.22998046875,17.010000228881836,19870.400390625,637.9999923706055,2.7000001072883606,0.9000000357627869,0.09999999776482582,1198.0999755859375,255.0,249.0,,-0.009577202009034707,3.082569024164406,9.382254626615553e-05,True,38,30,255.0,False,False,,Janakin,76561198086790405,16,349.9700012207031,1489.7099609375,17.010000228881836,2579.4000244140625,-5712.80029296875,2.8999999165534973,-0.7000000029802322,0.29999999329447746,2123.5000610351562,255.0,221.0,,-0.009541570916188583,-1.9659679882444667,0.00018286324015327768,True,32,4,240.0,False,24,,Coco,76561198272630635,7.0,3551.02001953125,1646.8399658203125,121.56999969482422,16231.199951171875,-6677.19970703125,4284.2999267578125,1518.8999938964844,-5023.599853515625,1644.9000549316406,225.0,1.0,-0.4199642978667651,-2.060631118931891,1.816849425331321,True,170.0,False,19,4,24,,
