,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_double_jump_active,team_mate_jump_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_dodge_active,opp_1_boost,opp_1_boost_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_double_jump_active,opp_2_dodge_active,opp_2_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect,opp_2_handbrake
31,2619,89.0,False,False,1,9536.173326268989,-2879.0400390625,-3617.14990234375,142.8000030517578,-11052.5,8035.30029296875,1364.1000366210938,1560.0999450683594,-645.9999847412109,3240.0,1.0,-0.8773581300823821,2.869115752148133,-1.3027108488008075,bf6a2e7a54b,venom-murkzz,8.0,-2806.340087890625,-3690.0400390625,17.010000228881836,-7316.400146484375,3301.6000366210938,2.0999999344348907,-0.3999999910593033,-0.09999999776482582,-3.400000035762787,128.0,114.0,,-0.00962730406030494,0.4120076135000767,-0.00011038634458777832,False,14,18,4,190.0,False,,76561198262755977,Krazytrainツ,10.0,2207.77001953125,-4036.889892578125,16.989999771118164,-12346.500244140625,-5786.500244140625,4.799999892711639,2.0000000298023224,0.9000000357627869,-1501.300048828125,255.0,0.0,False,-0.00956978700229742,-0.4334479155993977,-0.00018538275785461397,True,22,False,26,62.0,False,,enpitsu,76561198039309853,25,1703.8299560546875,-3127.659912109375,91.12000274658203,-10366.199951171875,14899.49951171875,-150.0,-4818.0999755859375,-2652.2000122070312,-27.100000381469727,128.0,128.0,False,0.4753187422679763,-2.071433114638392,-3.136007847078619,True,22,15,255.0,False,2,,games5425898691,bf81d8692db,20.0,-956.8300170898438,-3967.139892578125,17.010000228881836,-5003.699951171875,-610.9000015258789,2.199999988079071,-0.3999999910593033,0.29999999329447746,-2157.7999877929688,255.0,0.0,-0.009528957915451393,-0.16987824393417636,-6.037515228260274e-05,True,False,22,26,69.0,False,,
32,2677,91.0,False,False,1,7956.611603823259,-3198.139892578125,-1682.43994140625,117.33000183105469,36.80000066757202,18857.2998046875,6058.2000732421875,2918.2000732421875,4158.500061035156,3192.2000122070312,1.0,0.22673260417386526,-0.8683592384359532,-1.9171613716733509,bf6a2e7a54b,venom-murkzz,8.0,-3148.860107421875,-1833.9599609375,16.540000915527344,3089.5001220703125,16075.899658203125,-97.60000228881836,671.6999816894531,349.50000762939453,705.8000183105469,255.0,178.0,,0.006315871077761897,1.7304759577748638,0.009835366128027939,True,14,18,4,136.0,False,,76561198262755977,Krazytrainツ,10.0,-606.0700073242188,-3871.2099609375,16.989999771118164,-8084.7998046875,11250.0,4.4999998807907104,0.7000000029802322,-1.0000000149011612,-131.00000381469727,255.0,128.0,False,-0.00958054930310577,0.9649614461152117,0.000164616677951235,True,22,False,26,123.0,False,,enpitsu,76561198039309853,25,404.8299865722656,844.97998046875,16.639999389648438,-3039.4000244140625,21757.7001953125,-585.9000015258789,45.900001525878906,1842.2000122070312,-168.50000381469727,255.0,128.0,False,-0.028272334276795517,1.413984053665165,-0.023082387082826256,True,24,18,255.0,False,2,,games5425898691,bf81d8692db,19.0,-3629.050048828125,-3400.6201171875,17.010000228881836,-4990.299987792969,19200.30029296875,0.0,-0.19999999552965164,0.19999999552965164,-1997.2000122070312,255.0,0.0,-0.009585331147987756,1.3901411292620345,-2.0453335538715115e-05,True,False,22,26,208.0362409930075,True,,
33,2726,93.0,False,False,1,5389.950604854283,-3187.179931640625,1621.5899658203125,150.6300048828125,3473.3999633789062,19993.800048828125,3631.6000366210938,4506.000061035156,-1142.6000213623047,3239.8001098632812,1.0,-0.6852708953419268,0.02357563382824546,-0.7258550259081997,bf6a2e7a54b,venom-murkzz,8.0,-3216.050048828125,1508.52001953125,16.989999771118164,3031.4999389648438,22758.30078125,4.399999976158142,0.09999999776482582,0.29999999329447746,-251.20000839233398,244.0,128.0,,-0.009604192169053088,1.7266948718290605,9.928676873387834e-05,True,14,18,4,39.0,False,,76561198262755977,Krazytrainツ,10.0,-1932.3599853515625,-1750.0799560546875,16.989999771118164,-3196.099853515625,13729.7998046875,4.600000083446503,0.09999999776482582,-0.9000000357627869,-22.100000381469727,255.0,128.0,False,-0.009595402198299047,1.3454005387681451,8.782638144094855e-05,True,22,False,26,184.0,False,,enpitsu,76561198039309853,25,-498.0199890136719,4523.6201171875,17.049999237060547,-10710.400390625,14133.00048828125,3.1999999284744263,0.19999999552965164,0.5000000074505806,3282.39990234375,128.0,255.0,False,-0.01673187427445607,-0.20782814976799133,1.466922771001584e-05,True,24,18,255.0,False,2,,games5425898691,bf81d8692db,19.0,-3388.580078125,746.3400268554688,17.010000228881836,3547.9998779296875,22724.599609375,-0.3999999910593033,-0.0,-0.9000000357627869,-309.6999931335449,255.0,128.0,-0.009598354649549595,1.7572877623724825,0.00021348636419786355,True,False,22,26,87.76786234045534,True,,
34,2833,97.0,False,False,1,3220.0025081794033,-1915.22998046875,3569.840087890625,184.89999389648438,25428.5009765625,12584.49951171875,-223.60000610351562,-4456.099853515625,212.5,4012.0999145507812,1.0,-0.7170675207726294,-1.3549763995512287,-0.8480163747928227,76561198262755977,Krazytrainツ,10.0,-2101.409912109375,3437.550048828125,119.12000274658203,15580.999755859375,12009.100341796875,3517.6998901367188,4641.7999267578125,2034.9000549316406,-335.9000015258789,128.0,0.0,,0.26873783955111263,2.1560195416758035,0.06878408401188985,True,23,28,False,144.55698930576284,True,,bf6a2e7a54b,venom-murkzz,9.0,-1682.239990234375,4218.18994140625,17.010000228881836,-10647.2998046875,-5229.6002197265625,2.3999999463558197,-0.7000000029802322,-0.3999999910593033,-2241.0000610351562,247.0,0.0,,-0.009550786555508603,-0.41074988567394644,-0.00011000567860729342,True,16,4,20,70.0,False,,enpitsu,76561198039309853,25,-1617.6400146484375,3833.10009765625,192.74000549316406,-18046.99951171875,-13489.599609375,2166.7999267578125,1553.6000061035156,-2834.5001220703125,-1335.5000305175781,255.0,0.0,False,-0.15882311885003544,-0.9279328130416324,0.004656492487528564,True,26,19,156.0,False,2,,games5425898691,bf81d8692db,20.0,-1628.6700439453125,4269.919921875,116.6500015258789,-3857.0999145507812,-15641.300048828125,2144.199981689453,4380.400085449219,-3315.4998779296875,-262.99999237060547,255.0,75.0,-0.5465837612143449,-1.4321955364371715,0.27160998885184934,True,False,23,28,0.0,False,,
35,2835,97.0,False,False,0,9114.541204243897,1768.699951171875,-3576.320068359375,164.49000549316406,-10203.699951171875,21305.90087890625,-527.400016784668,-4816.000061035156,3576.7999267578125,-108.50000381469727,0.0,0.5878966971752805,1.700998243139944,-0.6449114533796644,76561198039309853,enpitsu,25.0,1731.010009765625,-3749.9599609375,207.61000061035156,14132.7001953125,9720.700073242188,2723.800048828125,1338.5000610351562,1934.1000366210938,4890.0,255.0,0.0,False,0.39171429703878796,1.0394234425270548,0.2659500522065338,True,19,26,2,156.0,False,,bf81d8692db,games5425898691,20.0,1628.6700439453125,-4269.919921875,116.6500015258789,3857.0999145507812,15641.300048828125,2144.199981689453,-4380.400085449219,3315.4998779296875,-262.99999237060547,255.0,75.0,,0.5465837612143449,1.4321955364371715,0.27160998885184934,True,23,False,28,0.0,False,,Krazytrainツ,76561198262755977,10,1981.8199462890625,-3525.0,140.72999572753906,-14321.99951171875,-10399.000244140625,2364.600067138672,-4753.2000732421875,-2625.7000732421875,872.6999664306641,255.0,0.0,,-0.47819307609962336,-2.4528998018484924,0.705845375096883,True,28,23,138.33435700273,True,False,,venom-murkzz,bf6a2e7a54b,9.0,1774.9100341796875,-4182.68017578125,17.010000228881836,11437.19970703125,3617.0999145507812,2.0999999344348907,4.900000095367432,1.4000000059604645,-1411.6999816894531,247.0,128.0,0.009547273328681107,0.23775655688180797,8.087415490822009e-05,True,4,16,20,70.0,False,,
36,3010,103.0,False,False,1,8002.800128357272,3799.7900390625,-2317.39990234375,257.2799987792969,17508.00048828125,20704.599609375,10941.099853515625,4386.600036621094,-1908.6000061035156,3621.300048828125,1.0,0.8068735840130951,-1.819422545531177,-1.9564989740888943,76561198262755977,Krazytrainツ,11.0,3712.909912109375,-2425.75,173.22999572753906,15479.89990234375,12453.699951171875,1600.2000427246094,4471.300048828125,-2470.500030517578,-2037.7999877929688,128.0,0.0,,0.3876940261087766,2.1737417603123568,-0.04507612862364183,True,26,32,False,101.59831391098679,True,,bf6a2e7a54b,venom-murkzz,9.0,-1013.4299926757812,-1452.0899658203125,106.47000122070312,-3011.199951171875,-20902.80029296875,-152.89999961853027,758.6000061035156,-5440.9002685546875,-265.2000045776367,243.0,128.0,,-0.41101658619140324,-1.8103980980178784,1.8491257314417002,True,21,4,26,190.0,False,,enpitsu,76561198039309853,25,-1739.22998046875,4264.56005859375,17.049999237060547,13000.699462890625,4920.199890136719,3.100000023841858,-0.7000000029802322,-0.19999999552965164,2182.2000122070312,255.0,255.0,False,-0.01674896978074838,2.7205760839876856,7.575258787167647e-05,True,26,20,217.0,False,2,,games5425898691,bf81d8692db,19.0,4064.199951171875,3161.530029296875,180.69000244140625,682.0999908447266,-7971.300048828125,2008.699951171875,2338.300018310547,-1125.2999877929688,-667.6000213623047,255.0,0.0,0.2936177219930874,-1.6758203834872318,1.2188563162239694,True,False,26,30,255.0,False,,
37,3067,105.0,False,False,0,5779.200494117589,-2020.52001953125,-528.739990234375,445.8500061035156,2013.3999633789062,23002.60009765625,4478.599853515625,986.6999816894531,-3318.800048828125,-1515.0999450683594,0.0,-0.7276345252237104,2.6017409319643736,-1.3980424634698116,bf81d8692db,games5425898691,19.0,-1996.550048828125,-685.6400146484375,342.2300109863281,6701.400146484375,17612.900390625,3225.7998657226562,-7.5,-3628.599853515625,-4133.0999755859375,255.0,239.0,,-0.4060745714496374,1.9449355613100845,-1.2231805406382035,True,27,32,False,156.70714819303123,True,,76561198039309853,enpitsu,25.0,59.09000015258789,-5192.509765625,132.8699951171875,-7932.8997802734375,-815.0,-3452.6998901367188,-707.0999908447266,738.1999969482422,-3271.199951171875,128.0,128.0,False,-0.3813818285561214,2.3618127177959223,0.11640557435677965,True,20,2,26,217.0,False,,Krazytrainツ,76561198262755977,11,-4078.989990234375,2663.830078125,797.1400146484375,3.1999999284744263,10315.0,849.7000122070312,37.200000286102295,-0.09999999776482582,0.09999999776482582,255.0,128.0,,-0.11527344727041969,1.5803936368496347,1.5697003727711611,True,32,26,95.0,False,False,,venom-murkzz,bf6a2e7a54b,9.0,159.94000244140625,3387.68994140625,17.010000228881836,-8985.599975585938,-4924.100036621094,2.3999999463558197,0.29999999329447746,-0.19999999552965164,2238.800048828125,128.0,253.0,0.009617899976297861,-2.5856673319680934,1.2320698840160146e-05,True,4,22,26,221.0,False,,
38,3118,107.0,False,False,1,8766.786042106505,1718.260009765625,-3588.139892578125,170.9600067138672,32707.5,-12046.199951171875,1749.7999572753906,700.6999969482422,1944.7999572753906,-5632.60009765625,1.0,0.28532482835780315,-2.4986917690074333,-1.9090136090275638,bf6a2e7a54b,venom-murkzz,8.0,1442.43994140625,-3588.18994140625,122.79000091552734,19856.400146484375,-1018.3999633789062,2517.5999450683594,-1412.7999877929688,2078.3999633789062,3422.6998901367188,248.0,217.0,,-0.15893247328384474,2.9669457230046667,0.028225068579802396,True,23,28,4,169.29126008864375,True,,76561198262755977,Krazytrainツ,11.0,3203.72998046875,-4103.06005859375,16.860000610351562,-14787.900390625,3062.0001220703125,37.40000009536743,-48.29999923706055,-36.30000114440918,1659.7999572753906,255.0,255.0,,-0.006952681498677905,0.18082383699141674,-0.0018816425741839113,True,26,False,32,255.0,False,,enpitsu,76561198039309853,25,298.44000244140625,5221.47021484375,17.049999237060547,14.09999966621399,0.9000000357627869,2.5999999046325684,-0.0,-0.0,-0.3999999910593033,128.0,128.0,False,-0.01677153950235769,-1.6369236103310791,-1.0220197255283454e-05,True,26,20,217.0,False,2,,games5425898691,bf81d8692db,20.0,752.52001953125,-2104.10009765625,16.329999923706055,3137.2000122070312,-5231.6998291015625,131.8000030517578,71.10000133514404,-36.500000953674316,1520.8000183105469,128.0,255.0,-0.007642458156269705,-2.257658923923913,-0.003109008156205451,True,False,28,32,135.0,False,,
39,3317,114.0,False,False,1,3653.606789202051,688.6799926757812,1492.280029296875,146.24000549316406,1955.2999877929688,11771.300048828125,1062.3999786376953,3605.4998779296875,-1636.1000061035156,-4508.0999755859375,1.0,-0.7434158420655252,-1.2808202120077516,1.4674596300491631,bf6a2e7a54b,venom-murkzz,8.0,626.6799926757812,1405.52001953125,15.90999984741211,-1468.8999938964844,12875.0,-938.8999938964844,-2039.7999572753906,4298.2000732421875,-1117.3999786376953,128.0,128.0,,-0.02505710865296901,1.5031360959758342,0.03841907091492298,,24,28,4,186.0,False,,76561198262755977,Krazytrainツ,11.0,-541.489990234375,-2476.780029296875,17.010000228881836,-7573.699951171875,11734.3994140625,2.3000000417232513,-0.3999999910593033,0.7000000029802322,-2116.999969482422,255.0,0.0,,-0.009579762275727889,1.053720355473193,-8.661509832609177e-05,True,26,False,32,255.0,False,,enpitsu,76561198039309853,25,346.010009765625,5581.669921875,26.049999237060547,1.8000000715255737,-0.9000000357627869,-0.3999999910593033,-0.0,-0.0,0.0,,,,-0.0555096239651352,-1.3866277408733019,-0.007227516290234599,True,26,20,217.0,False,2,,games5425898691,bf81d8692db,19.0,3683.219970703125,1361.030029296875,109.58000183105469,-993.6000061035156,10048.599853515625,4005.4998779296875,-2384.9000549316406,36.600000858306885,-540.9000015258789,255.0,128.0,-0.2477410251298806,1.6414602806848781,-0.008863373312999079,,False,31,36,,False,,
40,3328,115.0,False,False,1,3194.506774976522,767.469970703125,1948.0799560546875,139.6199951171875,4402.799987792969,10213.599853515625,562.0000076293945,536.5000152587891,-2149.4000244140625,-3322.5,1.0,-0.6818381934358009,2.2415900317762145,-0.40671931847633425,bf6a2e7a54b,venom-murkzz,8.0,671.5499877929688,1930.3199462890625,16.799999237060547,4814.2999267578125,11875.0,-36.600000858306885,-416.50001525878906,202.39999771118164,-790.2999877929688,246.0,128.0,,-0.02501507664403049,2.021785071914709,2.288497324186791e-05,,24,28,4,186.0,False,,76561198262755977,Krazytrainツ,11.0,-618.0900268554688,-1961.800048828125,17.010000228881836,3707.60009765625,12945.30029296875,2.3000000417232513,-0.09999999776482582,-0.0,-2233.2000732421875,255.0,0.0,,-0.009550334371394891,1.917440019373982,9.633928109952154e-07,True,26,False,32,255.0,False,,enpitsu,76561198039309853,25,347.2200012207031,5565.68994140625,25.40999984741211,187.60000228881836,-2083.6000061035156,-82.29999542236328,-0.19999999552965164,-45.999999046325684,1176.9000244140625,128.0,128.0,,-0.05593621917883909,-1.4810534424471933,-0.0033526873317664793,True,26,20,217.0,False,2,,games5425898691,bf81d8692db,19.0,3657.550048828125,1993.6199951171875,166.77000427246094,-589.5000076293945,15016.500244140625,-156.30000114440918,-5472.9998779296875,531.1000061035156,-116.80000305175781,255.0,128.0,0.0693980344537622,-1.4725694738140278,-3.120256577120693,True,False,31,36,,False,,
41,3340,115.0,False,False,1,2753.842003984256,1057.030029296875,2390.8701171875,152.30999755859375,8537.100219726562,8680.2001953125,1210.1000213623047,-1379.1000366210938,-3055.4000854492188,-3274.1000366210938,1.0,0.2584021801900401,-2.496146006510721,-0.3371155351779176,bf6a2e7a54b,venom-murkzz,8.0,986.1099853515625,2386.070068359375,16.780000686645508,10049.600219726562,8850.2001953125,-106.19999885559082,-177.60000228881836,302.39999771118164,-1374.4000244140625,242.0,75.0,,-0.016758449282088767,2.4650795408931505,0.001051323201027915,,24,28,4,186.0,False,,76561198262755977,Krazytrainツ,11.0,-267.4100036621094,-1526.72998046875,17.010000228881836,9463.699951171875,9643.200073242188,2.3000000417232513,-1.7000000178813934,-1.7000000178813934,1945.8000183105469,255.0,255.0,,-0.009571444449144425,2.3206512674176514,0.0002999189169977713,True,26,False,32,255.0,False,,enpitsu,76561198039309853,25,385.75,5407.81005859375,19.190000534057617,966.2000274658203,-2235.2999877929688,-83.00000190734863,-17.59999990463257,-16.799999475479126,740.2999877929688,255.0,255.0,,-0.05428938602556815,-1.8822540047769398,0.012071544271908905,True,26,20,217.0,False,2,,games5425898691,bf81d8692db,19.0,3632.159912109375,2629.300048828125,151.1300048828125,-593.1000137329102,15002.5,-1188.0000305175781,-3287.5,317.99999237060547,-69.49999809265137,255.0,128.0,0.5183761421520489,1.6552066851360396,-0.024557777493182307,True,False,32,36,31.0,False,,
42,3391,117.0,False,False,0,9375.268146130584,-2095.56005859375,-4158.2099609375,176.97999572753906,14891.500244140625,10880.2001953125,4656.199951171875,3691.9000244140625,-4285.5999755859375,2000.7000732421875,0.0,0.30202487879901263,-2.130281589897858,2.598279470108628,bf81d8692db,games5425898691,19.0,-2226.06005859375,-4306.77978515625,110.1500015258789,16070.6005859375,4556.000061035156,678.0000305175781,-4179.89990234375,3502.7999877929688,712.6000213623047,255.0,211.0,,1.1091623406714815,0.0068583088923129185,-0.824637231459222,True,33,38,False,255.0,False,,76561198039309853,enpitsu,25.0,-433.6499938964844,-5323.2998046875,17.219999313354492,1.899999976158142,3.100000023841858,4.799999892711639,-0.7999999821186066,-0.19999999552965164,0.3999999910593033,128.0,128.0,,0.020401817638700737,2.486175641729175,0.005856610120039206,True,20,2,26,217.0,False,,Krazytrainツ,76561198262755977,11,-1947.8599853515625,1402.1700439453125,17.010000228881836,-3110.8999633789062,14848.599853515625,2.3000000417232513,-0.19999999552965164,0.19999999552965164,-2049.199981689453,255.0,0.0,,0.009569045218756324,1.709353236480238,-2.4307354227102728e-05,True,32,26,219.0,False,False,,venom-murkzz,bf6a2e7a54b,8.0,-1830.2099609375,-3237.18994140625,16.93000030517578,-5674.4000244140625,-65.3000020980835,25.199999809265137,-23.80000114440918,-11.499999761581421,-2280.2000427246094,252.0,0.0,0.008976611037241254,-3.1195279936194145,-0.0013846367535299885,True,4,26,30,186.0,False,,
43,3463,120.0,False,False,0,7129.881710443485,1366.6600341796875,-1621.3299560546875,104.04000091552734,5563.900146484375,30171.79931640625,5530.999755859375,464.7999954223633,5093.599853515625,-3136.6000366210938,0.0,-0.41254629270546783,-2.886426303905214,0.8813119297772493,bf81d8692db,games5425898691,19.0,1361.7900390625,-1746.5699462890625,15.760000228881836,-7128.699951171875,18945.6005859375,35.299999713897705,-199.79999542236328,862.5,-1518.0000305175781,255.0,245.0,,0.0030845076987901306,1.9315641699915131,0.08203861479080533,True,34,38,False,172.36747503280637,True,,76561198039309853,enpitsu,25.0,285.82000732421875,-5838.8798828125,52.619998931884766,185.30000686645508,953.1999969482422,-288.0999946594238,417.5,-83.10000419616699,-491.19998931884766,255.0,0.0,True,0.18158551012429638,2.56143605025113,0.33871444841314197,True,20,2,26,217.0,False,,Krazytrainツ,76561198262755977,11,142.57000732421875,4140.5,17.010000228881836,8943.099975585938,10620.30029296875,2.5,0.3999999910593033,0.5000000074505806,-2664.2999267578125,255.0,0.0,True,0.009571550336345786,0.7541389634160448,-0.00018416955508377097,True,32,26,235.0,False,False,,venom-murkzz,bf6a2e7a54b,8.0,-2168.489990234375,-339.1400146484375,22.5,-1956.6999816894531,15059.200439453125,-1324.1999816894531,876.6000366210938,-5421.6998291015625,293.99999618530273,252.0,128.0,0.03266179186432916,1.67244412339056,0.28992637228915186,True,4,28,32,213.87559566190166,True,,
44,3509,121.0,False,False,1,9042.472201525323,-2273.580078125,-3328.77001953125,117.31999969482422,1791.0000610351562,2114.4000244140625,6665.3997802734375,3250.8999633789062,440.6999969482422,-5023.599853515625,1.0,-0.19149212477276303,1.270096211864275,2.59553352785759,76561198262755977,Krazytrainツ,11.0,-2295.5400390625,-3449.1298828125,17.010000228881836,-13967.19970703125,10725.0,2.3000000417232513,-0.7999999821186066,0.5999999865889549,-1847.2999572753906,255.0,0.0,False,-0.00960253059849773,0.709100908988855,-0.0001204882517182151,True,26,32,False,196.0,False,,bf6a2e7a54b,venom-murkzz,8.0,2516.97998046875,-2777.659912109375,288.9200134277344,2044.2999267578125,-19252.099609375,-2559.499969482422,-335.6999969482422,24.500000476837158,-324.3000030517578,248.0,117.0,,0.1565307924889803,-1.3423991401581346,-0.03221380713359713,True,28,6,34,191.0,False,,enpitsu,76561198039309853,25,-408.20001220703125,5130.6298828125,17.049999237060547,-4259.89990234375,-834.8000335693359,2.7000001072883606,-0.5000000074505806,0.5999999865889549,-4964.100036621094,255.0,0.0,True,-0.01669154441802779,1.7928551214466382,1.9960280775875466e-05,True,26,20,217.0,False,2,,games5425898691,bf81d8692db,19.0,-608.8099975585938,-1104.1500244140625,16.989999771118164,-17183.399658203125,-7429.4000244140625,4.799999892711639,-0.0,-0.0,-1998.6000061035156,255.0,0.0,-0.009590087540371963,-0.33316746207859543,-1.3150402982179183e-06,True,False,34,38,138.0,False,,
45,3561,123.0,True,True,0,3572.972386518191,1939.739990234375,2966.360107421875,205.3000030517578,-13814.599609375,25584.89990234375,-2809.4000244140625,-397.59998321533203,-764.1000366210938,873.4999847412109,0.0,0.6432967004215158,0.12454937394465734,-3.129499067998914,bf81d8692db,games5425898691,20.0,2039.949951171875,2714.02001953125,169.35000610351562,-4321.000061035156,19033.499755859375,1545.7000732421875,-1943.3999633789062,-4224.100036621094,-2937.60009765625,255.0,240.0,,-0.3973213885622311,1.5126065001119429,-0.6733297321291541,True,35,40,False,78.49401276855062,True,,76561198039309853,enpitsu,25.0,984.2100219726562,-4566.9599609375,17.049999237060547,1958.3000183105469,9395.999755859375,2.5999999046325684,0.0,0.19999999552965164,591.6999816894531,255.0,128.0,False,0.016681798724280963,1.4143950514809613,-0.0003123865700934789,True,20,2,26,217.0,False,,Krazytrainツ,76561198262755977,11,2412.35009765625,2534.570068359375,17.0,-6848.3001708984375,6313.599853515625,3.6000001430511475,0.0,0.0,-2468.2000732421875,255.0,0.0,False,0.0095409406657679,2.351860725356905,-7.768972711206925e-06,True,32,26,196.0,False,False,,venom-murkzz,bf6a2e7a54b,8.0,-1223.949951171875,4232.240234375,17.010000228881836,12987.39990234375,3177.7999877929688,2.0999999344348907,0.5999999865889549,0.09999999776482582,0.09999999776482582,250.0,128.0,0.009565260929489049,0.24003799988991031,-5.8204462137218434e-05,True,6,28,34,221.0,False,,
46,3850,124.0,False,False,0,5227.476943254983,71.62999725341797,2.859999895095825,111.9000015258789,29536.8994140625,11300.2001953125,4168.399963378906,1804.7999572753906,-1089.4000244140625,-5617.39990234375,0.0,-0.013523745672432176,-0.021486692758328037,0.20932817237622048,bf81d8692db,games5425898691,19.0,-14.199999809265137,-193.30999755859375,88.30999755859375,678.1999969482422,22835.400390625,622.9000091552734,-5491.7999267578125,299.50000762939453,-13.700000047683716,128.0,128.0,,1.1775409356577586,1.510009082006612,-0.006580369940200789,True,3,4,False,31.0,False,,76561198039309853,enpitsu,25.0,0.0,-4601.68994140625,17.049999237060547,0.0,-1853.8999938964844,2.5,1.5999999642372131,0.0,0.0,255.0,,,0.016792554048664296,1.5707752440494527,-2.3623645329238e-07,True,False,False,False,76.0,False,,Krazytrainツ,76561198262755977,11,-3467.989990234375,3955.52001953125,17.010000228881836,-17134.89990234375,-10278.1005859375,2.800000011920929,0.5000000074505806,0.5000000074505806,3175.0,255.0,255.0,False,0.009601972519069508,-2.3728320621361996,7.226101552586006e-05,True,False,False,255.0,False,False,,venom-murkzz,bf6a2e7a54b,8.0,-56.08000183105469,121.68000030517578,95.58999633789062,5011.000061035156,-6870.3997802734375,3567.2000122070312,-2790.8999633789062,2181.300048828125,4207.39990234375,252.0,251.0,-0.09559826237237806,-0.9493151291988213,-0.0931706682143478,True,False,3,4,0.0,False,,
47,4002,130.0,False,False,0,4469.74644184689,3336.81005859375,3704.050048828125,491.260009765625,2808.800048828125,26953.00048828125,4222.099914550781,788.6000061035156,1261.3999938964844,-1246.500015258789,0.0,-0.3809686506989313,-2.2565164310666628,0.6739498857434527,bf81d8692db,games5425898691,19.0,3303.699951171875,3511.0,327.9599914550781,2692.2000122070312,14732.099609375,4657.39990234375,-2073.3999633789062,247.09999084472656,1748.0000305175781,255.0,60.0,,-1.1548412111640947,0.816629667572115,1.1380881848320477,True,7,8,False,41.8513892132749,True,,76561198039309853,enpitsu,25.0,531.739990234375,-4659.93994140625,17.049999237060547,-13405.2001953125,-4375.400085449219,2.5999999046325684,0.5999999865889549,-0.29999999329447746,0.0,255.0,0.0,,0.016725316744200497,-2.8260855399321914,4.395743666541244e-05,True,False,False,False,255.0,False,,Krazytrainツ,76561198262755977,11,719.9299926757812,5073.39013671875,17.010000228881836,1291.6999816894531,-818.6000061035156,2.0999999344348907,0.5999999865889549,-0.29999999329447746,14.09999966621399,128.0,128.0,,0.00965628531490136,-0.5622119080419782,-6.48919427031183e-05,True,False,False,255.0,False,False,,venom-murkzz,bf6a2e7a54b,8.0,2518.72998046875,3420.3798828125,17.010000228881836,-14220.999755859375,10551.99951171875,2.0999999344348907,0.29999999329447746,-0.5999999865889549,10.099999904632568,249.0,128.0,0.009570557437997196,2.5046709350898624,3.148450039722453e-05,True,False,8,8,255.0,False,,
