,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_dodge_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_double_jump_active,opp_1_boost,opp_1_boost_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect,opp_2_handbrake
35,2568,68.0,False,False,0,7859.246928822734,1681.0999755859375,-2284.7099609375,100.9800033569336,-7746.7999267578125,20214.7998046875,1136.500015258789,-597.2000122070312,197.29999542236328,-750.5999755859375,0.0,-0.31333509383215474,-1.5662090561160316,2.363880878001018,76561198016631766,Fatum,8.0,1807.4300537109375,-2537.840087890625,16.979999542236328,-7167.0001220703125,17359.200439453125,3.400000035762787,-0.09999999776482582,0.7999999821186066,154.79999542236328,255.0,128.0,False,0.00961163640637411,1.9799499709753394,-0.00013297551353993296,True,10,10,False,53.85655037562052,True,,2660316210753936024,LuxuryCrazy60fps,15.0,1117.739990234375,-3936.280029296875,17.049999237060547,-10282.60009765625,4972.099914550781,3.400000035762787,-0.29999999329447746,0.0,-2388.5000610351562,255.0,0.0,False,0.016705342465896653,2.63431107606943,-3.350639696842287e-05,True,116.0,False,8,8,False,,enpitsu,76561198039309853,28,2576.409912109375,176.8699951171875,17.049999237060547,9611.599731445312,8429.000244140625,3.1999999284744263,-0.7000000029802322,-0.5999999865889549,2263.800048828125,255.0,255.0,False,0.016730763159420597,0.77390405121462,0.00010083181163292277,True,10,2,24.694683556915614,True,4,,games5425898691,bf81d8692db,19.0,2353.2900390625,-2186.6201171875,17.0,13906.99951171875,16059.300537109375,3.6000001430511475,-0.29999999329447746,-0.19999999552965164,1981.6999816894531,255.0,255.0,0.009590161756548534,0.9325288802730872,3.7159401134766335e-05,True,10,False,10,21.0,False,,
36,2580,69.0,False,False,0,6947.252388191782,1354.6099853515625,-1432.5999755859375,93.52999877929688,-7320.5999755859375,19148.900146484375,854.4999694824219,-2801.0000610351562,-691.2000274658203,-750.5999755859375,0.0,-0.6063652929485247,-1.8816109484657721,2.3428938488032163,76561198016631766,Fatum,8.0,1357.97998046875,-1586.5999755859375,16.969999313354492,-8122.7001953125,21517.900390625,4.699999988079071,0.0,0.0,-205.79999923706055,255.0,128.0,False,0.009604786120040077,1.911488699287312,0.00010385673615803109,True,10,10,False,16.30385365281053,True,,2660316210753936024,LuxuryCrazy60fps,15.0,743.0599975585938,-3470.489990234375,17.049999237060547,-7193.0999755859375,12549.599609375,-2.0000000298023224,0.0,-0.7000000029802322,-16.299999952316284,255.0,128.0,False,0.016771641410575425,2.089268139121737,3.55236989832931e-05,True,94.07923440010316,True,8,8,False,,enpitsu,76561198039309853,29,2769.320068359375,677.97998046875,17.049999237060547,-932.3999786376953,14965.699462890625,-1.0999999940395355,-0.19999999552965164,0.0,2148.800048828125,255.0,255.0,False,0.016774663970261755,1.6996079292570734,-1.1460381744990842e-05,True,10,2,0.0,False,4,,games5425898691,bf81d8692db,19.0,2586.159912109375,-1254.5999755859375,17.0,-4301.700134277344,21380.0,3.4999999403953552,-0.09999999776482582,0.0,2001.6999816894531,255.0,255.0,0.009586567764943236,1.8490018760652014,-2.139309289361597e-05,True,10,False,10,0.0,False,,
37,2634,70.0,False,False,1,8400.727113534098,11.9399995803833,-3214.080078125,94.94000244140625,32072.7001953125,-1144.4000244140625,2810.0,5506.199951171875,1327.2999572753906,-1979.7000122070312,1.0,-0.10038518087571756,-2.7243042507912847,-0.8051396490309937,76561198039309853,enpitsu,29.0,-140.5500030517578,-3298.389892578125,64.1500015258789,19880.400390625,-5122.39990234375,2466.7999267578125,5342.5,1052.5,-773.8999938964844,255.0,128.0,False,-0.08673291994959444,-3.1351112402541883,0.04991627069561675,True,14,7,2,12.0,False,,bf81d8692db,games5425898691,20.0,229.4199981689453,-1969.56005859375,17.010000228881836,15375.10009765625,-16886.099853515625,2.0999999344348907,-0.5999999865889549,-0.29999999329447746,-1.0999999940395355,255.0,128.0,,-0.009643294825535621,-2.3092242310298903,2.5699462249955482e-05,True,0.0,False,12,12,False,,Fatum,76561198016631766,7,199.6300048828125,-2506.929931640625,16.989999771118164,16699.49951171875,-15562.099609375,4.799999892711639,-0.7000000029802322,0.5000000074505806,1752.8999328613281,255.0,255.0,False,-0.00960860716436654,-2.4439172940190046,0.00013901617677760243,True,12,False,0.0,False,12,,LuxuryCrazy60fps,2660316210753936024,15.0,1719.1600341796875,1627.550048828125,17.049999237060547,16840.899658203125,-2025.0,2.5,0.19999999552965164,0.3999999910593033,88.4000015258789,255.0,128.0,-0.016741786984968268,-3.030403151851086,-5.0994008814859595e-05,True,8,False,8,68.0,False,,False
38,2875,79.0,False,False,0,3084.1640307196008,-3761.429931640625,3999.219970703125,151.49000549316406,-1255.5000305175781,30966.10107421875,4758.800048828125,-161.5999984741211,1610.3999328613281,-2622.2000122070312,0.0,0.8111599242796,-2.1931290365358582,1.896506631769944,2660316210753936024,LuxuryCrazy60fps,15.0,-3739.860107421875,3765.669921875,111.63999938964844,-1720.2999877929688,22272.39990234375,3409.5999145507812,261.70000076293945,21.90000057220459,117.29999542236328,255.0,128.0,False,-0.02392510609376035,1.6657347153145767,-0.0001131083297227195,True,10,8,False,109.0,False,,76561198016631766,Fatum,7.0,324.5400085449219,133.1999969482422,17.0,2469.199981689453,20914.599609375,5.699999928474426,-1.2999999523162842,-6.700000166893005,-302.7000045776367,169.0,126.0,False,0.009552212772167334,1.423817895849283,0.0004825139025068154,True,203.0,False,4,4,False,,enpitsu,76561198039309853,28,-3524.1298828125,3670.889892578125,99.73999786376953,1984.2999267578125,9321.500244140625,6193.699951171875,-62.800002098083496,12.200000286102295,1256.9999694824219,128.0,128.0,False,0.030658199916242794,1.7050620139550399,0.0011130781913654207,True,18,4,0.0,False,8,,games5425898691,bf81d8692db,19.0,-3123.139892578125,2504.570068359375,17.0,17910.0,3318.800048828125,0.7999999821186066,-0.09999999776482582,0.29999999329447746,-17.5,255.0,128.0,0.009569205551655384,0.18087251552287972,2.8142491106980735e-05,True,14,False,14,159.0,False,,
39,2991,83.0,False,False,0,2096.0579553836415,410.6000061035156,3501.02001953125,96.62000274658203,6207.80029296875,-2417.2000122070312,8214.400024414062,1796.6999816894531,4614.200134277344,3388.2000732421875,0.0,0.6815268795175927,-2.2188623859417596,1.8122650821431785,2660316210753936024,LuxuryCrazy60fps,15.0,326.32000732421875,3649.93994140625,16.079999923706055,1854.4000244140625,-4037.9998779296875,90.10000228881836,27.000000476837158,-27.5,-3049.1000366210938,255.0,128.0,False,0.010209574224051464,-2.243452732117943,-0.0006193616797240728,True,12,8,False,65.0,False,,76561198016631766,Fatum,7.0,157.3000030517578,3528.2900390625,472.8399963378906,-3182.3001098632812,1300.0,-5617.9998779296875,-102.10000038146973,37.5,-12.100000381469727,,128.0,,-0.8435267821746073,-2.0646169847211193,-2.3827612956289954,True,100.0,False,4,6,4,,enpitsu,76561198039309853,28,-261.80999755859375,4491.0,17.049999237060547,9231.400146484375,-10569.49951171875,2.5,-0.7999999821186066,1.0000000149011612,-146.70000076293945,255.0,255.0,,0.016758312514871556,-0.8696453924100993,0.00015735087676076596,True,18,4,,False,8,,games5425898691,bf81d8692db,19.0,407.3299865722656,4247.27001953125,938.8499755859375,10894.200439453125,2288.0999755859375,-1309.6000671386719,608.3000183105469,3319.5999145507812,3892.0999145507812,255.0,128.0,-0.6534331282345773,-2.240219086737513,-1.7915726094633126,True,14,False,16,13.0,False,,
40,3052,86.0,False,False,1,8534.474710481407,-1737.780029296875,-2977.909912109375,297.8500061035156,-8810.499877929688,19200.2001953125,1390.5000305175781,430.49999237060547,-3793.5000610351562,3467.6998901367188,1.0,-0.5143633628775068,2.1964954070537526,1.1722666268842294,76561198039309853,enpitsu,28.0,-1717.5699462890625,-3123.9599609375,206.66000366210938,-5978.3001708984375,15195.400390625,1639.7999572753906,-5122.60009765625,-2002.2000122070312,0.0,255.0,128.0,False,-0.861698913306027,1.1981715564953557,2.6235593066333655e-05,True,20,9,4,0.0,False,,bf81d8692db,games5425898691,19.0,-2949.239990234375,-4435.52001953125,17.010000228881836,-10279.89990234375,7552.39990234375,2.3999999463558197,-0.29999999329447746,0.19999999552965164,-2301.6000366210938,255.0,0.0,,-0.009552346160295913,0.6983651312024473,-5.0483730153557974e-05,True,13.0,False,14,16,False,,Fatum,76561198016631766,7,-47.91999816894531,-3085.330078125,16.989999771118164,-3427.2000122070312,13829.300537109375,2.199999988079071,-0.0,-0.9000000357627869,-16.90000057220459,255.0,128.0,,-0.0095884700714267,1.3303263215272272,8.25709713999223e-05,True,6,4,24.806589080441363,True,4,,LuxuryCrazy60fps,2660316210753936024,15.0,-1698.5799560546875,-1477.18994140625,110.55999755859375,-12496.400146484375,15907.099609375,-149.49999809265137,-3755.4998779296875,-4007.60009765625,290.2000045776367,255.0,128.0,0.4948336417893112,-2.7780523342605314,2.9011767851338437,True,9,False,14,0.0,False,,False
41,3127,88.0,False,False,0,8117.174553980449,3857.739990234375,-1439.550048828125,110.08999633789062,-5787.60009765625,4788.299865722656,6620.999755859375,3252.2000122070312,3981.6000366210938,-3093.3999633789062,0.0,-0.45264940194211306,-2.1026489129525427,-2.496645420810854,2660316210753936024,LuxuryCrazy60fps,15.0,3996.4599609375,-1539.3299560546875,75.19000244140625,-8508.800048828125,-1920.5000305175781,-7527.7001953125,231.10000610351562,4922.200012207031,-680.1000213623047,255.0,128.0,False,0.684588112279275,-2.991831787674791,0.08827163309887057,True,14,10,False,214.69328156594307,True,,76561198016631766,Fatum,7.0,-831.9000244140625,-2531.530029296875,17.010000228881836,-18448.699951171875,-11161.300048828125,0.29999999329447746,0.19999999552965164,0.0,97.70000457763672,255.0,166.0,False,0.009589916059000626,-2.6234581267122823,0.00022541019109235355,False,67.69328156594307,True,6,8,4,,enpitsu,76561198039309853,29,3321.35009765625,-801.4400024414062,120.2300033569336,4822.60009765625,-18818.199462890625,-154.79999542236328,5409.2999267578125,994.1000366210938,-21.099998950958252,128.0,128.0,False,-0.12233457862116663,1.75208935992781,-3.1377288532175136,True,22,4,0.0,False,11,,games5425898691,bf81d8692db,19.0,3912.18994140625,-1032.010009765625,67.37999725341797,-1715.2000427246094,-22732.900390625,3044.7000122070312,694.8999786376953,-174.69999313354492,41.79999828338623,255.0,128.0,0.04794998982644496,-1.596425516857838,0.4163649505690895,True,14,False,17,135.1092988137276,True,,
42,3130,89.0,False,False,1,6003.301002082674,-3799.52001953125,1399.449951171875,174.5800018310547,15052.39990234375,12235.999755859375,9685.399780273438,4300.299987792969,-798.8999938964844,-4107.099914550781,1.0,0.4980976045998372,2.3098690059450067,-2.9498706248311257,bf81d8692db,games5425898691,19.0,-3893.489990234375,1259.6199951171875,97.70999908447266,1568.0000305175781,22827.39990234375,2331.999969482422,-3371.7001342773438,260.6999969482422,1318.9999389648438,255.0,130.0,,-0.19106620073083247,1.5539826475329368,0.4335526228632937,True,18,15,False,136.0,False,,76561198039309853,enpitsu,29.0,-3361.550048828125,958.239990234375,118.93000030517578,-4822.60009765625,18818.199462890625,-154.7000026702881,-5409.2999267578125,-994.1000366210938,-20.999999046325684,128.0,128.0,False,0.7252234040255956,-1.7491581090795159,-3.13647728966141,True,0.0,False,12,22,4,,Fatum,76561198016631766,7,989.9500122070312,2624.669921875,17.010000228881836,19333.1005859375,11281.199951171875,-0.19999999552965164,-2.0000000298023224,-0.9000000357627869,42.5,255.0,128.0,False,-0.009587313029691156,2.6143561129516204,6.748855816521216e-05,False,8,4,58.34442153540991,True,6,,LuxuryCrazy60fps,2660316210753936024,15.0,-3803.719970703125,1584.4599609375,13.010000228881836,12474.000244140625,3757.9998779296875,3.400000035762787,-489.70001220703125,-1033.1999969482422,2045.5000305175781,255.0,255.0,0.007190808792864998,2.837843643953885,0.006010756003428131,True,10,False,14,205.34442153540988,True,,False
43,3212,92.0,False,False,0,9985.702874979652,-418.9200134277344,-4834.2998046875,129.94000244140625,20874.7998046875,14404.7998046875,-3674.4000244140625,-498.6000061035156,-3826.099853515625,4594.700012207031,0.0,0.2038701155587797,-1.3401526018432655,-2.935591375546723,76561198016631766,Fatum,7.0,-625.6599731445312,-4959.89013671875,117.31999969482422,20564.49951171875,9649.299926757812,-1523.8999938964844,-5176.9000244140625,-432.2999954223633,-1806.0000610351562,255.0,160.0,True,0.0024335562159817367,-0.31039098879343985,-2.4320957937212926,True,10,7,4,225.33931187916826,True,,2660316210753936024,LuxuryCrazy60fps,15.0,904.4299926757812,-4709.02978515625,17.049999237060547,-8091.400146484375,-4477.099914550781,2.5999999046325684,0.0,0.5000000074505806,-1.0000000149011612,128.0,128.0,,0.01689376265410419,-2.636383714732228,2.0247446053432625e-05,True,208.0,False,10,14,False,,enpitsu,76561198039309853,28,1163.56005859375,-1672.1400146484375,17.049999237060547,-4191.099853515625,13265.2001953125,3.100000023841858,0.0,0.5000000074505806,-2164.9000549316406,255.0,0.0,,0.0167546827156028,1.8195801323970662,-6.567759250325889e-05,True,22,4,61.0,False,12,,games5425898691,bf81d8692db,19.0,1605.4300537109375,-2786.820068359375,17.010000228881836,-9277.5,14248.900146484375,2.3000000417232513,0.09999999776482582,-0.3999999910593033,1932.5999450683594,255.0,255.0,0.00959032938194676,2.210247746854617,4.0897126214019005e-05,True,16,False,18,113.0,False,,
44,3266,93.0,False,False,1,4679.591656021961,-2957.56005859375,2485.070068359375,121.08999633789062,-1075.8999633789062,17723.399658203125,10651.099853515625,5148.2000732421875,-1715.2000427246094,-2559.9000549316406,1.0,-0.20740513469043229,1.9231953775021204,-1.6961358136614053,76561198039309853,enpitsu,28.0,-3023.030029296875,2343.27001953125,14.829999923706055,-8347.000122070312,15673.900146484375,-129.7000026702881,-31.80000066757202,26.600000858306885,2149.499969482422,255.0,0.0,False,-0.040048228487255616,1.114848465230897,-0.013401676463681702,True,22,12,4,13.0,False,,bf81d8692db,games5425898691,19.0,714.739990234375,2220.800048828125,17.010000228881836,-118.69999885559082,-13044.69970703125,2.3000000417232513,0.19999999552965164,-0.0,-2290.8999633789062,255.0,0.0,,-0.009551431344947086,-1.4938782720091326,-1.03648768830286e-06,True,144.0,False,16,18,False,,Fatum,76561198016631766,8,-3414.39990234375,3969.5,16.989999771118164,-19240.899658203125,-11105.50048828125,4.600000083446503,-0.5999999865889549,-0.3999999910593033,-1302.7000427246094,248.0,0.0,True,-0.009581548541936744,-0.5228771106844694,-0.0003905862329578386,True,10,4,255.0,False,8,,LuxuryCrazy60fps,2660316210753936024,15.0,-372.1600036621094,5078.240234375,17.049999237060547,1029.7000122070312,5008.2000732421875,2.7000001072883606,-4.900000095367432,1.899999976158142,-405.2000045776367,142.0,128.0,-0.01669724735403934,-1.2859192921763745,0.0002876829098964452,True,10,False,14,208.0,False,,
45,3344,96.0,False,False,1,2558.98960571379,-1614.1199951171875,4642.27978515625,327.2099914550781,3974.7000122070312,26945.90087890625,481.19998931884766,-944.1000366210938,2716.4999389648438,-5265.8001708984375,1.0,1.0874574538691364,-1.7921110934737752,2.5516562621768775,bf81d8692db,games5425898691,19.0,-1603.3900146484375,4481.91015625,239.02999877929688,3062.0999145507812,16846.400146484375,2342.4000549316406,3432.0001220703125,-512.400016784668,3596.9000244140625,255.0,128.0,,1.0790833619227962,1.7122673963594817,-0.19699902509133813,True,20,16,False,53.35697211757786,True,,76561198039309853,enpitsu,29.0,-1751.469970703125,4408.14013671875,221.52000427246094,14837.39990234375,9660.700073242188,1185.0,-4661.400146484375,1548.0000305175781,-2474.7000122070312,255.0,128.0,False,0.21232766065527045,2.729832739669947,-0.5467113321473707,True,0.0,False,13,24,4,,Fatum,76561198016631766,8,-1843.3699951171875,4897.5498046875,17.010000228881836,13646.199951171875,4985.299987792969,2.0000000298023224,0.3999999910593033,0.5999999865889549,0.29999999329447746,211.0,128.0,False,-0.009559187343661582,2.7912461387246186,-5.583847045421777e-05,True,10,4,208.0,False,8,,LuxuryCrazy60fps,2660316210753936024,15.0,-1417.6199951171875,4646.85986328125,282.19000244140625,-19337.099609375,-5312.7001953125,2720.5999755859375,-121.70000076293945,-5474.89990234375,510.0,255.0,62.0,-0.19201637475684274,-0.004565518265398858,0.13615236479507575,True,11,False,16,145.3654107893667,True,,
46,3345,96.0,False,False,0,10186.707123991415,1631.6500244140625,-4728.1298828125,336.7799987792969,19965.899658203125,-27433.5009765625,6602.8997802734375,2001.300048828125,-2287.4000549316406,-5173.2000732421875,0.0,-1.152764218322837,1.8134966118926,2.1874409852318126,2660316210753936024,LuxuryCrazy60fps,15.0,1417.6199951171875,-4646.85986328125,282.19000244140625,19337.099609375,5312.7001953125,2720.5999755859375,121.70000076293945,5474.89990234375,510.0,255.0,62.0,,0.19201637475684274,0.004565518265398858,0.13615236479507575,True,16,11,False,142.24488588046003,True,,76561198016631766,Fatum,8.0,1843.3699951171875,-4897.5498046875,17.010000228881836,-13646.199951171875,-4985.299987792969,2.0000000298023224,-0.3999999910593033,-0.5999999865889549,0.29999999329447746,211.0,128.0,False,0.009559187343661582,-2.7912461387246186,-5.583847045421777e-05,True,208.0,False,8,10,4,,enpitsu,76561198039309853,29,1751.469970703125,-4408.14013671875,221.52000427246094,-14837.39990234375,-9660.700073242188,1185.0,4661.400146484375,-1548.0000305175781,-2474.7000122070312,255.0,128.0,False,-0.21232766065527045,-2.729832739669947,-0.5467113321473707,True,24,4,0.0,False,13,,games5425898691,bf81d8692db,19.0,1603.3900146484375,-4481.91015625,239.02999877929688,-3062.0999145507812,-16846.400146484375,2342.4000549316406,-3432.0001220703125,512.400016784668,3596.9000244140625,255.0,128.0,-1.0790833619227962,-1.7122673963594817,-0.19699902509133813,True,16,False,20,50.236447208671194,True,,
47,3450,100.0,False,False,0,6574.667761151681,2382.969970703125,-558.6500244140625,154.0500030517578,-5439.69970703125,24618.701171875,6833.800048828125,3923.800048828125,-2724.8001098632812,-264.20000076293945,0.0,0.1374977337535795,0.20374824017421123,-1.0324793187645738,76561198016631766,Fatum,8.0,2387.489990234375,-741.0,48.779998779296875,-7446.199951171875,21513.5009765625,3273.9999389648438,-95.20000457763672,-38.90000104904175,-1876.300048828125,255.0,0.0,False,0.012151985929080306,1.7892390246027243,-0.0010697840584759427,True,14,10,4,71.4164303143819,True,,2660316210753936024,LuxuryCrazy60fps,16.0,2643.7099609375,-2234.139892578125,109.86000061035156,-4488.599853515625,21542.7001953125,-741.8000030517578,-3256.7999267578125,-2029.4000244140625,1007.6000213623047,255.0,128.0,,-0.7434250587631966,1.2230635188795331,0.8655637776616939,True,24.0,False,14,18,False,,enpitsu,76561198039309853,28,-74.58999633789062,-2853.280029296875,58.02000045776367,-541.6999816894531,17852.2998046875,-1682.1000671386719,-2031.6000366210938,-82.79999732971191,20.999999046325684,255.0,128.0,False,-0.3322463977527121,1.607949793226293,0.042047036026727665,True,26,4,29.54213349793547,True,16,,games5425898691,bf81d8692db,20.0,3034.679931640625,-4373.14990234375,55.56999969482422,3266.7999267578125,13791.400146484375,3615.2999877929688,-803.0999755859375,84.39999580383301,-0.5999999865889549,255.0,128.0,0.03810754488636595,1.3376816081250134,-0.006982400539416985,True,17,False,22,0.0,False,,
48,3541,103.0,False,False,0,1999.3781522960362,787.3800048828125,4061.22998046875,200.8300018310547,-21736.0009765625,12364.100341796875,-7461.5997314453125,-4846.000061035156,-3196.199951171875,1516.3999938964844,0.0,-0.16682771763849905,-0.6376822447569498,2.8973100612496148,76561198016631766,Fatum,7.0,1025.9100341796875,3883.860107421875,234.99000549316406,-20038.1005859375,4583.900146484375,-40.59999942779541,3387.60009765625,-3364.1000366210938,-2730.5999755859375,128.0,128.0,,-0.48142724074735505,2.2750083843764424,-2.6481635918904938,True,16,13,4,2.0,False,,2660316210753936024,LuxuryCrazy60fps,15.0,830.1599731445312,3505.340087890625,97.73999786376953,-9582.100219726562,10621.600341796875,2792.39990234375,404.0999984741211,380.2000045776367,179.89999771118164,255.0,128.0,,-0.09422784429687558,2.3608769183119604,-0.0021210046954184963,True,92.0,False,14,20,False,,enpitsu,76561198039309853,29,614.7100219726562,4045.31005859375,121.30000305175781,11889.599609375,9217.60009765625,6737.5,1.4000000059604645,-0.5999999865889549,-402.59998321533203,128.0,0.0,False,0.016252771344205507,0.5002550417670351,0.0019639875179073927,True,30,6,28.0,False,18,,games5425898691,bf81d8692db,20.0,3466.820068359375,2629.2900390625,16.989999771118164,-467.00000762939453,22995.2001953125,4.399999976158142,0.5000000074505806,0.0,0.0,255.0,128.0,0.009644101984383814,1.5911021016421492,-1.2688520690764548e-06,True,20,False,24,238.0,False,,
49,3542,104.0,False,False,1,9440.1079359673,-836.7000122070312,-4139.72998046875,235.5,-16383.499755859375,-15323.900146484375,8683.599853515625,3494.2999267578125,2667.3001098632812,4083.3999633789062,1.0,0.43574021422480635,0.35744728702274015,2.7724359735477395,76561198039309853,enpitsu,29.0,-614.7100219726562,-4045.31005859375,121.30000305175781,-11889.599609375,-9217.60009765625,6737.5,-1.4000000059604645,0.5999999865889549,-402.59998321533203,128.0,0.0,False,-0.016252771344205507,-0.5002550417670351,0.0019639875179073927,True,30,18,6,28.0,False,,bf81d8692db,games5425898691,20.0,-3462.389892578125,-2820.8701171875,16.989999771118164,720.8000183105469,-22980.80078125,4.4999998807907104,-0.29999999329447746,-2.5999999046325684,572.7999877929688,255.0,217.0,,-0.00962839479041651,-1.6041132187181715,7.64744970312903e-05,True,238.0,False,20,24,False,,Fatum,76561198016631766,7,-865.969970703125,-3913.639892578125,235.74000549316406,18461.099853515625,-2636.6000366210938,30.799999237060547,-3329.5999145507812,3186.300048828125,-3001.7999267578125,128.0,128.0,,0.5701100980679358,-2.22873633149376,2.988156705581493,True,16,4,2.0,False,13,,LuxuryCrazy60fps,2660316210753936024,15.0,-830.1599731445312,-3505.340087890625,97.73999786376953,9582.100219726562,-10621.600341796875,2792.39990234375,-404.0999984741211,-380.2000045776367,179.89999771118164,255.0,128.0,0.09422784429687558,-2.3608769183119604,-0.0021210046954184963,True,14,False,20,92.0,False,,
50,3630,107.0,False,False,1,9214.461695074548,-3503.1298828125,-2956.5400390625,246.22999572753906,-6490.7000732421875,-705.8000183105469,12474.599609375,-2202.2000122070312,5256.099853515625,1876.7999267578125,1.0,0.07358661650166465,-1.8244839489779867,-2.729149013408425,bf81d8692db,games5425898691,19.0,-3352.3798828125,-2914.6298828125,80.2300033569336,-12985.699462890625,-794.4000244140625,3605.1998901367188,463.69998931884766,679.8000335693359,1766.4999389648438,128.0,74.0,,0.01633074540811743,-0.3892278765755071,-0.12581435195026908,True,26,20,False,221.0,False,,76561198039309853,enpitsu,28.0,-2697.340087890625,-4063.27001953125,17.059999465942383,-11783.699951171875,-4282.39990234375,2.0999999344348907,-2.0999999344348907,-1.0999999940395355,-2365.399932861328,255.0,0.0,False,-0.016704944292193852,-0.29614721278713735,-0.00035002777814474264,True,28.0,False,18,30,6,,Fatum,76561198016631766,7,3695.43994140625,-2525.47998046875,17.010000228881836,985.8000183105469,16794.49951171875,1.5000000596046448,-0.0,-1.0999999940395355,1768.8999938964844,255.0,255.0,,-0.009584593704495459,1.5890461893984138,0.00017958093360108797,True,16,4,245.55074395671969,True,14,,LuxuryCrazy60fps,2660316210753936024,15.0,2657.929931640625,-1461.6500244140625,17.020000457763672,13816.800537109375,18387.2998046875,6.1000001430511475,2.199999988079071,-2.5999999046325684,-48.80000114440918,255.0,128.0,-0.01696854917650274,2.2200279856529126,6.964027337521674e-05,False,16,False,22,31.0,False,,
51,3706,110.0,False,False,1,9139.118012297498,-3279.449951171875,-2989.52001953125,503.7099914550781,948.3999633789062,15291.99951171875,8630.0,-387.00000762939453,-3638.0999755859375,19.199999570846558,1.0,0.5340734173330927,-0.7680804029714392,1.5202220453458313,bf81d8692db,games5425898691,19.0,-3270.840087890625,-3060.780029296875,338.5400085449219,1594.7000122070312,9710.0,4804.100036621094,-3003.699951171875,1090.999984741211,-1198.0999755859375,255.0,128.0,,1.1579021296159901,0.8931881760943802,-1.2510796983990409,True,28,21,False,170.88273548823528,True,,76561198039309853,enpitsu,28.0,-2214.93994140625,-3598.06005859375,17.059999465942383,-13.200000524520874,-80.60000419616699,1.4000000059604645,-0.09999999776482582,0.5999999865889549,-0.5000000074505806,128.0,128.0,False,-0.016826292186646587,0.163970928534744,-3.476392343972831e-05,True,28.0,False,18,30,6,,Fatum,76561198016631766,8,1559.969970703125,1297.489990234375,17.020000457763672,-14073.299560546875,6693.800048828125,1.0999999940395355,-0.19999999552965164,-0.0,-2033.9999389648438,255.0,0.0,False,-0.009576625686169906,0.5116957201118919,-3.4743493933466105e-05,True,18,4,222.0,False,16,,LuxuryCrazy60fps,2660316210753936024,15.0,538.77001953125,1517.8199462890625,17.030000686645508,-17845.0,-3741.7001342773438,5.099999904632568,-0.09999999776482582,-0.5000000074505806,0.09999999776482582,128.0,128.0,-0.016810348421765688,-0.20673229117615718,-1.8902627109075677e-05,True,16,False,22,237.0,False,,
