,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_dodge_active,opp_1_double_jump_active,opp_1_boost,opp_1_boost_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect,shot_taker_handbrake
0,177,0,False,True,0,5203.396613585743,1.3300000429153442,14.5600004196167,95.97000122070312,-1253.0000305175781,23964.7998046875,3134.5001220703125,5971.6998291015625,-470.0,-343.1999969482422,0.0,-0.006005309078417658,-0.00475555669586057,0.07875100764968929,bf81d8692db,games5425898691,17.0,22.34000015258789,-113.43000030517578,82.87000274658203,1469.6000671386719,20838.60107421875,118.29999923706055,-4480.0,-501.89998626708984,3150.7000732421875,128.0,146.0,1.251779572702717,1.306665139211622,-0.2292980508093323,True,3,False,4,22.0,False,,76561198039309853,enpitsu,26.0,-2946.679931640625,-4176.259765625,17.049999237060547,-14382.099609375,3515.7000732421875,3.4999999403953552,-0.7999999821186066,0.09999999776482582,-2728.0999755859375,255.0,0.0,False,0.016771122639889096,2.775950971954978,-0.00012168094397838618,True,False,255.0,False,False,False,,ByDbrap_,b4926cd389b,11,-5.960000038146973,165.97999572753906,99.8499984741211,563.8999938964844,-22914.29931640625,360.6999969482422,5358.499755859375,-1163.3999633789062,-427.20001220703125,255.0,47.0,,1.2071766181626422,-1.2048698638482107,0.5697286742851146,True,4,3,False,31.0,False,,BySharlex25,b64aa82531b,15.0,-3224.820068359375,3996.35009765625,16.299999237060547,-14411.800537109375,9606.900024414062,-1014.8999786376953,-192.19999313354492,-1289.4999694824219,282.8000068664551,207.0,0.0,True,0.0003672269492562945,2.4212489221117615,0.01648146703293162,True,4,False,4,255.0,False,,
1,179,0,False,False,1,5197.267952383503,71.73999786376953,8.510000228881836,154.44000244140625,11419.7998046875,6389.0997314453125,4915.0,2975.0,-1195.0,-4601.600036621094,1.0,-0.11538264512543428,0.207173069320904,-0.14267926304853426,b4926cd389b,ByDbrap_,11.0,2.609999895095825,-115.98999786376953,104.45999908447266,313.1999969482422,1748.3999633789062,933.7000274658203,-3378.2000732421875,1887.7000427246094,-3908.0999755859375,255.0,97.0,-1.31913753403688,0.7245441766087285,1.2261544647139972,True,3,False,4,31.0,False,,b64aa82531b,BySharlex25,15.0,3336.06005859375,-4084.969970703125,16.280000686645508,12669.300537109375,-11246.400146484375,124.39999580383301,16.399999856948853,2.8999999165534973,-1668.5000610351562,211.0,0.0,True,-0.008683299776931313,-2.3422718034430194,-0.0016122014727461794,True,4,255.0,False,4,False,,enpitsu,76561198039309853,26,3059.35009765625,4133.64013671875,17.049999237060547,12687.099609375,-6421.199951171875,3.4999999403953552,1.0000000149011612,-0.5000000074505806,-2709.7000122070312,255.0,0.0,False,-0.016783100078663283,-2.547373783016899,-4.3737577304608454e-05,True,False,False,False,255.0,False,,games5425898691,bf81d8692db,17.0,-22.34000015258789,113.43000030517578,82.87000274658203,-1469.6000671386719,-20838.60107421875,118.29999923706055,4480.0,501.89998626708984,3150.7000732421875,128.0,146.0,,-1.251779572702717,-1.306665139211622,-0.2292980508093323,True,3,False,4,22.0,False,,
2,229,1,False,True,0,6323.560900094233,-2027.530029296875,-1081.5,153.3000030517578,10878.00048828125,26713.701171875,9667.100219726562,1413.6000061035156,-3897.3001098632812,-4337.300109863281,0.0,0.020322872461577962,2.941882815709729,-0.9826976800897096,76561198039309853,enpitsu,26.0,-2169.9599609375,-1328.010009765625,82.2699966430664,12603.699951171875,18315.999755859375,3407.60009765625,0.7999999821186066,2.8999999165534973,-312.5,128.0,128.0,0.017089803890170223,0.8867299731668085,0.0013015404851623711,True,False,False,2,164.0,False,,bf81d8692db,games5425898691,17.0,498.5400085449219,719.530029296875,17.010000228881836,6535.3997802734375,8086.6998291015625,2.0999999344348907,-0.3999999910593033,-0.3999999910593033,-0.3999999910593033,255.0,128.0,,0.009530175478586448,0.8909974622383896,6.1083524954472e-05,True,4,22.0,False,4,False,,ByDbrap_,b4926cd389b,11,-648.1699829101562,-38.189998626708984,19.469999313354492,-10951.99951171875,-564.7000122070312,2960.1998901367188,1.1999999731779099,0.19999999552965164,274.20000076293945,255.0,128.0,,0.009545337683928333,-3.0641304544719237,-0.00014300692464787795,True,5,4,False,0.0,False,,BySharlex25,b64aa82531b,15.0,-2462.340087890625,4935.89013671875,17.100000381469727,8192.2998046875,1146.500015258789,29.600000381469727,105.10000228881836,-20.59999942779541,-506.3999938964844,0.0,128.0,False,0.007319284282974276,0.09781879137673326,0.0024161616106469328,True,4,False,4,255.0,False,,False
3,291,4,False,False,1,9952.151751215519,-376.69000244140625,-4730.43994140625,640.0399780273438,-34475.2001953125,-11541.199951171875,-1799.4000244140625,-1382.5,-610.099983215332,5806.500244140625,1.0,-0.34290394088085496,-2.3533023422875012,-1.4841685631248773,b64aa82531b,BySharlex25,15.0,-109.48999786376953,-4758.43017578125,636.8499755859375,-20324.3994140625,1069.7000122070312,3305.0,-436.3999938964844,-4885.199890136719,-58.400001525878906,241.0,128.0,-0.24368263194066087,0.09217504415772206,0.04838354578508354,True,4,4,6,201.68901511417923,True,,b4926cd389b,ByDbrap_,11.0,3879.300048828125,-320.0899963378906,22.8700008392334,-22.5,-11596.600341796875,74.29999828338623,368.6000061035156,-168.29999923706055,-2132.7999877929688,255.0,118.0,False,-0.02817686122574263,-1.488358698957424,0.1877902809973515,True,6,245.65776345550375,True,6,False,,enpitsu,76561198039309853,26,93.80999755859375,-1125.52001953125,17.059999465942383,-13745.699462890625,-1099.4999694824219,1.2999999523162842,0.5000000074505806,-0.0,-1.1999999731779099,255.0,,,-0.016730114424900397,-0.07965715616003415,4.578912128323228e-05,True,2,False,False,225.0,False,,games5425898691,bf81d8692db,18.0,-1331.75,-3427.909912109375,219.25,-2506.4999389648438,-13470.10009765625,-2791.7999267578125,-1145.199966430664,1404.1000366210938,-1041.1000061035156,255.0,80.0,,-0.7408928203988777,-1.237838257415536,-1.0164442485146687,True,4,4,6,,False,,
4,375,7,False,False,0,5646.4152163406,3393.97998046875,1468.75,288.2300109863281,-17630.30029296875,1724.6000671386719,10084.89990234375,3876.300048828125,-364.50000762939453,4565.10009765625,0.0,0.37309451348211464,2.042966486065434,-2.159376445157913,76561198039309853,enpitsu,26.0,3479.77001953125,1428.6300048828125,166.0500030517578,-2741.7001342773438,9565.10009765625,1194.7000122070312,-2477.5,-4032.60009765625,-294.7999954223633,255.0,255.0,0.544914103395786,1.9172322890717348,-0.43679491668201126,True,1,False,4,141.0,False,,bf81d8692db,games5425898691,18.0,3162.919921875,3429.81005859375,97.16999816894531,4411.499938964844,-16961.8994140625,-11.399999856948853,5437.19970703125,827.6000213623047,-30.399999618530273,255.0,128.0,,1.4280932226510927,-1.4583873318236027,-0.03887040625998777,True,5,,False,8,4,,ByDbrap_,b4926cd389b,11,-1610.0699462890625,4235.18017578125,17.0,15434.3994140625,5836.300048828125,3.4999999403953552,0.19999999552965164,0.0,-2001.199951171875,255.0,10.0,False,0.00958586297923668,0.29388503440024916,-2.6403997695939815e-05,True,6,6,False,234.0,False,,BySharlex25,b64aa82531b,15.0,2682.929931640625,3018.159912109375,17.010000228881836,-13261.700439453125,-406.5999984741211,2.5,-0.09999999776482582,0.0,-2268.300018310547,230.0,0.0,False,0.00956645740999374,3.1030653348946804,-1.703754279980026e-05,True,4,4,6,245.0,False,,False
5,451,9,False,False,1,7050.767506738254,1282.4300537109375,-1900.1700439453125,533.739990234375,17889.89990234375,16788.599853515625,-8722.19970703125,-5977.1002197265625,-495.6999969482422,165.59999465942383,1.0,-1.2075995959102173,1.3965905920838062,2.4834701166397495,b64aa82531b,BySharlex25,15.0,1225.97998046875,-2097.419921875,590.260009765625,14540.6005859375,12810.699462890625,-2366.3999938964844,351.5999984741211,92.5,40.0,233.0,113.0,-0.6762445721056947,1.4132947465651529,-0.23650148839907228,True,4,6,8,118.0,False,,b4926cd389b,ByDbrap_,11.0,1872.6300048828125,-2522.39990234375,17.0,15389.89990234375,5042.60009765625,3.4999999403953552,0.7999999821186066,0.29999999329447746,-1920.0,255.0,22.0,False,-0.009572949853791179,2.8795647394261814,-9.350633736526852e-05,True,6,186.0,False,6,False,,enpitsu,76561198039309853,26,-3000.510009765625,-1299.9000244140625,17.049999237060547,-832.7999877929688,18625.699462890625,-2.0999999344348907,-0.5000000074505806,0.09999999776482582,0.0,255.0,128.0,False,-0.016751058987971877,1.5261029279247964,-7.176797946835917e-06,False,5,2,False,37.0,False,,games5425898691,bf81d8692db,18.0,-2658.260009765625,1263.9000244140625,17.010000228881836,16930.30029296875,15567.900390625,-0.29999999329447746,-0.3999999910593033,-0.7000000029802322,-47.60000228881836,255.0,128.0,,-0.009609461617491025,2.4037663488303864,5.389772405263821e-05,True,6,4,8,186.05943228608817,True,,False
6,525,12,False,False,1,4488.349369751778,3558.64990234375,1526.75,127.7699966430664,12053.699951171875,17320.30029296875,4849.5001220703125,613.1999969482422,-5218.599853515625,-2896.4999389648438,1.0,-0.3658083976915953,0.7802816954113605,2.688258398747647,b64aa82531b,BySharlex25,15.0,3396.409912109375,1363.8199462890625,17.010000228881836,7435.9002685546875,17533.499755859375,0.0,1.5999999642372131,4.300000071525574,-1233.3000183105469,255.0,118.0,-0.009585646759255826,1.9964279559894678,-0.00032290936344057545,True,4,6,8,49.05753134655697,True,,b4926cd389b,ByDbrap_,11.0,3601.75,930.0700073242188,21.969999313354492,-5008.2000732421875,22233.40087890625,2999.8001098632812,1.5999999642372131,-6.800000071525574,1087.6000213623047,255.0,128.0,False,-0.009610336706260682,1.2866643253481838,-5.1245826934755245e-05,True,6,71.0,False,7,False,,enpitsu,76561198039309853,26,-2737.800048828125,4549.77001953125,17.049999237060547,16739.200439453125,12903.1005859375,3.0000001192092896,-0.0,-0.0,-2062.899932861328,255.0,128.0,False,-0.01676556911474844,2.5631758599209356,7.284563719509513e-06,True,6,4,False,255.0,False,,games5425898691,bf81d8692db,18.0,531.3699951171875,4512.7099609375,17.010000228881836,-920.8999633789062,-1908.2000732421875,2.0999999344348907,3.6000001430511475,-1.4000000059604645,0.0,255.0,128.0,,-0.009757505283662711,2.020505608785811,-9.050128287227327e-06,True,6,4,8,186.0,False,,False
7,557,13,False,False,1,3232.1094751673872,3467.179931640625,3181.5400390625,182.57000732421875,-9109.199829101562,18561.500244140625,6893.499755859375,-925.5999755859375,-5369.1998291015625,-2512.7999877929688,1.0,0.13763300933174777,0.9868915046858047,0.7336942905253592,b64aa82531b,BySharlex25,15.0,3518.409912109375,3110.610107421875,47.130001068115234,7348.3001708984375,10198.499755859375,5778.800048828125,3.700000047683716,5.199999809265137,-1250.5000305175781,128.0,128.0,-0.009583896643631495,2.335347392108524,0.0005625000247893525,True,4,7,10,39.0,False,,b4926cd389b,ByDbrap_,11.0,2870.889892578125,3514.2099609375,50.7599983215332,-6300.5999755859375,21999.69970703125,-2305.0,-2554.1000366210938,460.60001373291016,-2260.8999633789062,255.0,0.0,,0.22770255083396615,1.5459290367372025,0.15445335243213684,False,8,71.0,False,8,False,,enpitsu,76561198039309853,26,-491.0,5033.47021484375,17.049999237060547,15047.60009765625,4757.200012207031,2.800000011920929,0.29999999329447746,2.7000001072883606,-1135.5000305175781,0.0,128.0,,-0.017140506466177974,2.8281316582373495,-0.0003881995234698701,True,6,4,False,255.0,False,,games5425898691,bf81d8692db,18.0,1244.3699951171875,4777.83984375,17.010000228881836,14242.19970703125,-2209.9000549316406,-0.29999999329447746,-1.7000000178813934,0.19999999552965164,-531.8999862670898,255.0,73.0,,-0.009602434828460318,-2.9600604214419373,0.00021486493235193637,True,6,4,8,160.94109247320444,True,,
8,618,16,False,False,0,8966.858442800558,-1692.31005859375,-3791.429931640625,116.87000274658203,-12783.00048828125,26878.20068359375,-7492.39990234375,-3809.4000244140625,-3213.0999755859375,-3341.099853515625,0.0,-0.136964043669441,-1.6402661430818752,0.4785559745852884,76561198039309853,enpitsu,26.0,-1508.8699951171875,-3995.6201171875,169.00999450683594,-11921.600341796875,19523.1005859375,2391.3999938964844,-5370.2001953125,740.5999755859375,-928.3999633789062,255.0,0.0,0.5675804914115214,2.3279377160816925,0.4913675988170385,True,5,False,8,166.0,False,,bf81d8692db,games5425898691,18.0,-2143.02001953125,-5102.97998046875,264.0299987792969,11105.10009765625,2.7000001072883606,-5645.30029296875,4.300000071525574,1357.7000427246094,-2.800000011920929,255.0,255.0,,0.45349999718533823,-0.010583501053874537,-1.575400707615358,True,6,99.0,False,8,4,,ByDbrap_,b4926cd389b,11,-3406.610107421875,-2516.550048828125,16.989999771118164,3794.8001098632812,18824.599609375,4.699999988079071,0.9000000357627869,4.4999998807907104,-1207.2000122070312,255.0,125.0,False,0.009587257759212745,1.30934921541155,-6.171059164658616e-06,True,8,8,False,173.0,False,,BySharlex25,b64aa82531b,15.0,-2988.860107421875,-2531.300048828125,86.11000061035156,7696.7999267578125,15161.700439453125,-393.10001373291016,-4591.199951171875,1627.4000549316406,51.90000057220459,223.0,128.0,,-1.3288496407471013,1.18688642351801,0.04450391807504738,True,6,8,12,0.0,False,,
9,665,17,False,False,1,5770.073626561388,3542.919921875,12.859999656677246,155.10000610351562,10948.199462890625,-4745.299987792969,5963.2000732421875,2953.900146484375,2892.2000122070312,-4348.399963378906,1.0,-1.041853732421407,3.0511822711162404,-1.8097001871910645,b4926cd389b,ByDbrap_,11.0,3485.929931640625,-130.33999633789062,96.52999877929688,-950.0,-8622.7001953125,13.500000238418579,-319.89999771118164,-5405.2001953125,-964.8000335693359,0.0,91.0,0.5540192303332021,-1.5682635447964126,1.4999643908766371,True,9,False,10,255.0,False,,b64aa82531b,BySharlex25,15.0,3025.050048828125,37.09000015258789,21.979999542236328,2211.300048828125,-14895.10009765625,2998.9999389648438,0.3999999910593033,-5.400000214576721,-673.7000274658203,233.0,128.0,,-0.009591599713465376,-1.6666601681098323,0.00020039910555046987,True,6,0.0,False,13,8,,enpitsu,76561198039309853,26,3454.050048828125,754.1699829101562,17.030000686645508,10673.199462890625,-20310.50048828125,5.099999904632568,-0.0,0.29999999329447746,-90.39999961853027,255.0,0.0,,-0.01677689928336682,-2.045640746883909,5.6379367205792334e-05,True,8,6,False,137.0,False,,games5425898691,bf81d8692db,18.0,410.7300109863281,3635.909912109375,17.0,-8280.900268554688,-11412.2998046875,3.400000035762787,-0.29999999329447746,-0.3999999910593033,0.0,255.0,128.0,,-0.0095958776503732,-0.9431119842809058,-6.646090790553875e-05,True,6,4,8,99.0,False,,False
