,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_dodge_active,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_jump_active,opp_2_double_jump_active,opp_2_boost,opp_2_boost_active,opp_2_dodge_active,opp_2_boost_collect,team_mate_handbrake
37,2224,74.0,False,False,1,8272.10044488311,1264.02001953125,-3123.909912109375,119.83999633789062,4886.400146484375,16591.800537109375,5064.4000244140625,3016.0000610351562,1768.9999389648438,4875.799865722656,1.0,-0.4016155738374728,1.815422851159218,-1.8227143573836142,76561198039309853,enpitsu,27.0,1339.68994140625,-3243.02001953125,16.18000030517578,11703.00048828125,17824.49951171875,-30.799999237060547,143.50000381469727,-92.29999542236328,605.4000091552734,255.0,0.0,,-0.0289520359918385,2.079703091764436,0.00410618602251699,True,False,28,174.0,False,24,,bf81d8692db,games5425898691,18.0,-3176.18994140625,-4651.1201171875,34.18000030517578,13116.800537109375,-1696.3999938964844,-3449.89990234375,1865.0,-3035.4998779296875,157.2000026702881,255.0,128.0,-0.2367744176813211,-3.042462437037299,-0.2999052433203917,True,36.0,False,18,16,False,,albertow7,5080072165975428428,11.0,-221.25,-759.3099975585938,83.77999877929688,15571.800537109375,13224.300537109375,-146.49999618530273,-2363.800048828125,4958.500061035156,-274.0999984741211,255.0,128.0,,0.7174089754334628,-0.33315296177975434,-3.0304429448755257,True,25,204.0,False,28,4,,DANI_ICE10,7395086060432052296,9.0,-1016.5399780273438,-3753.090087890625,17.010000228881836,1912.2000122070312,11661.300048828125,2.0999999344348907,-0.0,-0.7999999821186066,-364.3000030517578,244.0,94.0,-0.009551378385833698,1.7358490387366259,-3.2142216521342764e-05,True,22,False,,False,18,,
38,2271,76.0,False,False,1,5613.3548614032225,2008.68994140625,-361.9700012207031,144.00999450683594,-15643.1005859375,23427.5,8145.999755859375,-1553.699951171875,5794.7998046875,-77.5,1.0,0.6819594536528936,-2.197887518191615,2.9302898831537982,76561198039309853,enpitsu,27.0,2175.949951171875,-500.57000732421875,55.77000045776367,-9770.399780273438,18423.499755859375,2616.6000366210938,-371.50001525878906,168.60000610351562,343.8999938964844,255.0,128.0,,-0.038300813862093094,1.0208052298212869,0.004631173169189293,True,False,30,101.0,False,25,,bf81d8692db,games5425898691,18.0,-10.609999656677246,-4903.4501953125,17.0,19603.699951171875,245.10000228881836,1.0999999940395355,-0.7999999821186066,-1.8000000715255737,304.0999984741211,255.0,128.0,-0.00970871781564747,3.104350073968779,-9.437441433348736e-05,True,26.577926879288047,True,20,18,False,,albertow7,5080072165975428428,11.0,1407.6500244140625,1169.9000244140625,17.010000228881836,2787.3001098632812,12751.400146484375,0.0,1.0000000149011612,2.800000011920929,1422.4000549316406,255.0,228.0,,-0.009579720908672724,1.786085879157122,0.00023865126867610346,True,26,188.35046884321395,True,28,4,,DANI_ICE10,7395086060432052296,9.0,-647.1699829101562,-902.7100219726562,112.45999908447266,2067.7999877929688,19501.500244140625,-964.8999786376953,-2586.7999267578125,-29.90000009536743,97.79999732971191,242.0,128.0,0.46862178477167266,1.618425438160134,0.06096954143154751,True,24,False,0.0,False,20,,
39,2343,78.0,False,False,0,10265.62243189968,1819.0,-4760.08984375,108.95999908447266,26029.19921875,-25.399999618530273,1231.6999816894531,-5257.0001220703125,-2862.9000854492188,408.10001373291016,0.0,0.9560709674111247,0.9717389924017467,0.822636012662252,5080072165975428428,albertow7,17.0,1708.3800048828125,-4686.919921875,77.69999694824219,21734.3994140625,380.2000045776367,1340.5999755859375,1570.8000183105469,5243.800048828125,533.4999847412109,255.0,67.0,,0.730692221592217,0.2719727300224763,0.34262747566340285,True,4,30,102.0,False,27,,7395086060432052296,DANI_ICE10,9.0,1166.5699462890625,-3822.239990234375,82.69000244140625,10110.800170898438,-13250.0,-676.3999938964844,2.3000000417232513,383.1999969482422,-209.69999313354492,223.0,255.0,-0.22194219031935586,-3.084998026918403,-0.12067374229041287,True,31.0,False,24,20,False,,enpitsu,76561198039309853,27.0,1109.6099853515625,-3023.820068359375,17.030000686645508,13061.8994140625,124.0999984741211,5.0,0.09999999776482582,-0.19999999552965164,2.7000001072883606,255.0,128.0,,0.0167620777473534,0.009888975776077323,-8.8333799277255e-06,True,26,113.1964557375959,True,30,False,,games5425898691,bf81d8692db,18.0,-2741.360107421875,1846.699951171875,17.0,11097.2998046875,-19812.099609375,3.3000001311302185,-0.09999999776482582,0.09999999776482582,335.09998321533203,255.0,128.0,0.009605086273188651,-1.0278287485162267,-0.00013778190830046838,True,20,False,201.0,False,18,,
40,2360,79.0,False,False,0,10655.415093886848,3255.6298828125,-4673.35009765625,254.0800018310547,8873.499755859375,8802.39990234375,10218.900146484375,755.2999877929688,4594.800109863281,-3783.800048828125,0.0,0.27425732800610064,-0.4989526688742243,-2.44065949926726,5080072165975428428,albertow7,17.0,2941.179931640625,-4664.3701171875,112.87000274658203,20599.599609375,466.3999938964844,-388.4000015258789,1138.6000061035156,4583.0999755859375,-983.1999969482422,255.0,128.0,,-0.9685884185628711,0.8829275357095795,-1.1081935941746197,True,4,30,102.0,False,28,,7395086060432052296,DANI_ICE10,9.0,1548.22998046875,-4536.27001953125,16.979999542236328,702.6999664306641,-8254.299926757812,11.000000238418579,-7.900000214576721,6.200000047683716,2436.1000061035156,206.0,255.0,0.010009729819512262,-1.4635347550098714,0.00026993285056500104,True,31.0,False,24,20,False,,enpitsu,76561198039309853,27.0,2195.18994140625,-2987.340087890625,17.030000686645508,17625.799560546875,3539.5999145507812,5.5000001192092896,-1.1999999731779099,-0.09999999776482582,1843.0000305175781,255.0,255.0,,0.016787004380408286,0.2481767717696199,0.0001420716324624889,True,26,90.0,False,30,False,,games5425898691,bf81d8692db,18.0,-1648.1400146484375,989.6599731445312,17.0,20891.79931640625,-1710.2999877929688,3.4999999403953552,-0.9000000357627869,0.09999999776482582,1903.2000732421875,255.0,221.0,0.00957581282466479,-0.0025841194328370337,3.811962985747963e-06,True,20,False,232.0,False,18,,
41,2383,80.0,False,False,0,10263.352882902032,3937.1298828125,-3914.1298828125,870.7000122070312,3940.2999877929688,9776.500244140625,4137.0001220703125,780.4000091552734,3082.7999877929688,-5087.900085449219,0.0,-0.7169314381224468,0.23816407292005345,-2.70970025642846,5080072165975428428,albertow7,17.0,4016.199951171875,-3931.3798828125,678.0,5611.5997314453125,13651.199951171875,13035.30029296875,1869.1000366210938,-413.3000183105469,1684.7999572753906,255.0,12.0,,-0.7778997312768888,1.1847572889581197,-1.5723141881833285,True,4,30,45.61686866770506,True,28,,7395086060432052296,DANI_ICE10,9.0,2140.10009765625,-4819.669921875,17.010000228881836,12024.7998046875,3463.900146484375,-0.29999999329447746,2.0999999344348907,0.5999999865889549,191.5999984741211,255.0,128.0,0.009554424814643196,0.3027001263917954,-0.00020724173771358726,True,5.93624078330174,True,24,20,False,,enpitsu,76561198039309853,27.0,3177.2900390625,-2047.1300048828125,17.030000686645508,9657.60009765625,13880.6005859375,5.0,0.3999999910593033,0.3999999910593033,0.9000000357627869,255.0,128.0,,0.01678358559125008,0.9630626488738759,-4.970685164758121e-05,True,26,90.0,False,30,False,,games5425898691,bf81d8692db,18.0,-11.319999694824219,1436.6199951171875,17.0,13348.00048828125,14344.200439453125,3.4999999403953552,0.0,0.0,1990.2999877929688,255.0,255.0,0.009600850284285384,0.8955074131906672,-1.5069949964724452e-05,True,20,False,232.0,False,18,,
42,2384,80.0,False,False,0,10240.182854084966,3948.110107421875,-3881.969970703125,888.280029296875,-4507.200012207031,7167.9998779296875,11732.900390625,5541.9000244140625,-1534.2999267578125,-1712.5999450683594,0.0,-0.6641951801378969,0.020168782859888986,-2.5931134789149564,5080072165975428428,albertow7,17.0,4016.199951171875,-3931.3798828125,678.0,5611.5997314453125,13651.199951171875,13035.30029296875,1869.1000366210938,-413.3000183105469,1684.7999572753906,255.0,12.0,,-0.7778997312768888,1.1847572889581197,-1.5723141881833285,True,4,30,42.48086866255727,True,28,,7395086060432052296,DANI_ICE10,9.0,2140.10009765625,-4819.669921875,17.010000228881836,12024.7998046875,3463.900146484375,-0.29999999329447746,2.0999999344348907,0.5999999865889549,191.5999984741211,255.0,128.0,0.009554424814643196,0.3027001263917954,-0.00020724173771358726,True,2.8002407781539493,True,24,20,False,,enpitsu,76561198039309853,27.0,3177.2900390625,-2047.1300048828125,17.030000686645508,9657.60009765625,13880.6005859375,5.0,0.3999999910593033,0.3999999910593033,0.9000000357627869,255.0,128.0,,0.01678358559125008,0.9630626488738759,-4.970685164758121e-05,True,26,90.0,False,30,False,,games5425898691,bf81d8692db,18.0,-11.319999694824219,1436.6199951171875,17.0,13348.00048828125,14344.200439453125,3.4999999403953552,0.0,0.0,1990.2999877929688,255.0,255.0,0.009600850284285384,0.8955074131906672,-1.5069949964724452e-05,True,20,False,232.0,False,18,,
43,2491,84.0,False,False,1,5015.026066505195,-2285.239990234375,1263.1199951171875,446.1300048828125,18820.30029296875,15251.300048828125,-4098.699951171875,551.3000106811523,151.899995803833,-5972.60009765625,1.0,-0.5607291958999983,-0.739291996698936,2.441914032330225,76561198039309853,enpitsu,27.0,-2366.10009765625,1139.72998046875,407.79998779296875,8467.7001953125,11632.5,-148.59999656677246,-4313.599853515625,1035.8000183105469,-3251.0000610351562,255.0,128.0,,0.4868893561719911,-2.0510203451634808,-2.7176122007262107,True,False,32,165.0,False,28,,bf81d8692db,games5425898691,18.0,-642.52001953125,-1830.25,17.0,-7570.0,9538.800048828125,3.400000035762787,-3.0000001192092896,3.8999998569488525,-1276.6000366210938,255.0,128.0,-0.009551731710200956,0.9456322325029374,-3.2084733992673335e-05,True,255.0,False,20,18,False,,albertow7,5080072165975428428,19.0,-1964.9100341796875,1130.989990234375,243.6699981689453,9130.0,-7554.89990234375,-12056.8994140625,-49.49999809265137,-2764.1000366210938,3751.199951171875,255.0,253.0,,-0.5661309482583008,-1.192802494591892,0.14921316287317765,False,28,,False,32,4,,DANI_ICE10,7395086060432052296,9.0,-1580.1600341796875,1325.6400146484375,17.010000228881836,10238.499755859375,-4858.900146484375,0.09999999776482582,0.09999999776482582,-0.0,2382.7000427246094,255.0,255.0,-0.0095349118768065,-2.7531789437336074,-2.2496773627238733e-05,True,24,False,236.290546155745,True,20,,
44,2570,87.0,False,False,0,9896.042593275844,-1996.5999755859375,-4694.64990234375,100.2300033569336,-15044.599609375,-2038.3000183105469,1068.6000061035156,2212.2999572753906,-4795.899963378906,-1532.8999328613281,0.0,1.1402785183860937,1.592242248975771,1.0012091873661582,7395086060432052296,DANI_ICE10,9.0,-1854.5799560546875,-4784.3701171875,17.010000228881836,-13032.2998046875,-4913.500061035156,2.3000000417232513,-0.7999999821186066,-0.09999999776482582,-2130.0999450683594,239.0,0.0,,0.009580831609978174,-2.838662739924349,-9.297014255072737e-05,True,False,24,135.0,False,20,,5080072165975428428,albertow7,19.0,53.2400016784668,-2938.219970703125,17.020000457763672,924.4000244140625,-14069.100341796875,0.9000000357627869,0.0,-0.5000000074505806,10.700000524520874,255.0,128.0,0.009590221335415622,-1.503516974192057,-6.658765883489566e-05,True,,False,32,28,4,,enpitsu,76561198039309853,27.0,1157.1700439453125,-3468.360107421875,17.049999237060547,9984.000244140625,-3447.5,3.400000035762787,0.19999999552965164,0.0,2382.899932861328,255.0,255.0,,0.016688739374735157,-0.28293445381720844,-1.72411491754718e-05,True,28,196.0,False,32,False,,games5425898691,bf81d8692db,18.0,140.27000427246094,-3230.360107421875,17.0,1216.1000061035156,-21616.39892578125,3.6000001430511475,0.0,-0.5000000074505806,-1961.3999938964844,255.0,0.0,0.009597649926481046,-1.5882305118719566,-6.0777099519719333e-05,True,20,False,178.0,False,18,,
45,2587,87.0,False,False,0,10140.583663516914,-2911.989990234375,-4798.169921875,101.23999786376953,-16719.49951171875,2446.1000061035156,719.5999908447266,2220.7000732421875,-5226.400146484375,-1476.300048828125,0.0,-1.0760431085590925,-2.681535469496895,2.780433555772749,7395086060432052296,DANI_ICE10,9.0,-2798.969970703125,-4917.9599609375,21.829999923706055,-15871.300048828125,-255.9000015258789,1093.1999969482422,-2236.699981689453,1790.8999633789062,-1009.5999908447266,255.0,92.0,,-0.09327791862932934,-3.1404886250554425,0.09849150318251862,True,False,24,116.23523432721375,True,20,,5080072165975428428,albertow7,19.0,-130.39999389648438,-3708.97998046875,17.020000457763672,-8703.400268554688,-10861.8994140625,1.0999999940395355,-0.09999999776482582,-0.29999999329447746,-2024.7000122070312,255.0,0.0,0.009564213219203819,-2.29309327038668,-0.00011382463701949912,True,,False,32,28,4,,enpitsu,76561198039309853,27.0,1756.699951171875,-3140.030029296875,17.049999237060547,3224.8001098632812,11177.7001953125,3.400000035762787,0.0,0.0,2384.199981689453,255.0,128.0,,0.016706648698982175,1.3481300126223335,1.3141209699244578e-05,True,28,196.0,False,32,False,,games5425898691,bf81d8692db,18.0,-484.7099914550781,-4257.27978515625,17.0,-20572.19970703125,-9906.099853515625,1.1999999731779099,0.09999999776482582,0.0,-1989.2999267578125,255.0,0.0,0.009586440398875701,-2.771526795164146,1.0567732951588861e-05,True,20,False,140.47047730671466,True,18,,
46,2594,88.0,False,False,0,10090.896178379731,-3252.72998046875,-4671.830078125,220.4199981689453,-10543.1005859375,8277.7001953125,6717.19970703125,742.6000213623047,-5437.0001220703125,2426.300048828125,0.0,0.32743348810608536,-2.6973968092826417,3.045247386602276,7395086060432052296,DANI_ICE10,9.0,-3174.360107421875,-4838.89013671875,161.0,-13337.7001953125,6860.4998779296875,8505.10009765625,-3889.5999145507812,2369.1000366210938,-925.8000183105469,255.0,0.0,,-0.5588786946182293,2.634455342641456,1.074182598860766,True,False,24,94.31531184463093,True,20,,5080072165975428428,albertow7,19.0,-404.239990234375,-3913.449951171875,17.020000457763672,-12565.2001953125,-5620.3997802734375,0.7999999821186066,-2.199999988079071,-0.9000000357627869,-1077.0999908447266,255.0,125.0,0.009562382655937129,-2.7838026146196895,0.00014476192966807799,True,,False,32,28,4,,enpitsu,76561198039309853,27.0,1765.219970703125,-2845.85009765625,17.049999237060547,-1393.6000061035156,12103.499755859375,2.5,-0.09999999776482582,1.5999999642372131,216.70000076293945,255.0,128.0,,0.01671744142229008,1.7095541566983674,-0.0002073331972076561,True,28,196.0,False,33,False,,games5425898691,bf81d8692db,18.0,-1063.47998046875,-4369.68994140625,17.0,-22997.7001953125,324.59999084472656,0.9000000357627869,-0.5000000074505806,-0.09999999776482582,-566.5999984741211,255.0,128.0,0.0095877583316027,3.076493031021432,0.00021138623021781954,True,20,False,118.55055482413184,True,18,,
47,2620,88.0,False,False,0,9097.055806737877,-4000.02001953125,-3411.110107421875,627.3699951171875,863.8999938964844,16914.49951171875,3183.599853515625,3352.3001098632812,587.9000091552734,4941.199951171875,0.0,-0.55861280192522,1.833219075548855,0.2901461007222885,7395086060432052296,DANI_ICE10,9.0,-4081.340087890625,-3537.570068359375,477.9200134277344,-34.000000953674316,18306.099853515625,4286.400146484375,46.70000076293945,-403.49998474121094,-625.6999969482422,238.0,122.0,,-0.24911128346206912,1.5695136037014257,1.5754324701918723,True,False,24,57.0,False,20,,5080072165975428428,albertow7,19.0,-1693.739990234375,-4194.4599609375,17.020000457763672,-13821.800537109375,-2783.699951171875,0.7999999821186066,-0.19999999552965164,0.0,164.89999771118164,255.0,135.0,0.009595443741510563,-2.938433924672923,-2.5147295721644633e-05,True,,False,32,28,4,,enpitsu,76561198039309853,27.0,1541.6400146484375,-1336.5400390625,98.72000122070312,-2615.7000732421875,17488.00048828125,-236.20000839233398,-5176.7999267578125,-806.9000244140625,2.199999988079071,255.0,128.0,,-1.3935165057707448,1.7227653060182797,0.002720737224978032,True,30,226.0,False,34,False,,games5425898691,bf81d8692db,18.0,-3242.840087890625,-3841.030029296875,17.0,-16856.199951171875,15480.799560546875,1.2999999523162842,-0.5000000074505806,0.19999999552965164,-1981.199951171875,255.0,0.0,0.009577129355937915,2.320840743927523,-4.260589485574963e-05,True,20,False,242.48612467960646,True,18,,
48,2635,89.0,False,False,0,8214.476630042327,-3948.080078125,-2486.429931640625,705.1400146484375,3563.800048828125,17609.599609375,1140.2999877929688,4492.799987792969,2626.400146484375,2818.2000732421875,0.0,0.01147988415482026,-0.7680902488581894,-0.8911563726881386,7395086060432052296,DANI_ICE10,9.0,-4079.050048828125,-2531.81005859375,618.6500244140625,-75.70000171661377,17738.399658203125,2934.8001098632812,1651.4999389648438,356.89998626708984,-237.70000457763672,208.0,255.0,,-0.2170869362637223,1.578010356435363,1.5719208501642632,True,False,24,57.0,False,20,,5080072165975428428,albertow7,19.0,-2501.580078125,-4130.39013671875,17.020000457763672,-10677.60009765625,8124.1998291015625,1.0999999940395355,-0.3999999910593033,0.19999999552965164,-2250.0,255.0,0.0,0.009565307490100348,2.423729314242288,-4.5107950409894136e-05,True,,False,32,28,4,,enpitsu,76561198039309853,27.0,1405.18994140625,-427.3599853515625,17.40999984741211,-2757.9000854492188,17683.499755859375,-689.1999816894531,1773.6000061035156,279.20000076293945,38.80000114440918,255.0,128.0,,0.06336895494872394,1.7289388426593861,4.566409219663888e-05,True,30,226.0,False,34,False,,games5425898691,bf81d8692db,18.0,-3721.830078125,-2811.409912109375,17.0,-4817.0001220703125,22489.89990234375,0.9000000357627869,-0.3999999910593033,2.7000001072883606,-586.8000030517578,255.0,128.0,0.009596428449863007,1.748232186014591,1.106603463657349e-05,True,20,False,195.5011525077205,True,18,,
49,2721,92.0,False,True,0,3730.983254634741,-2918.5,2004.760009765625,129.6699981689453,13430.30029296875,12606.500244140625,1187.5,-3708.2998657226562,-3185.7000732421875,1252.5,0.0,-0.16881510825368412,-2.5562619185150037,-2.3552443581732665,7395086060432052296,DANI_ICE10,9.0,-3104.3701171875,1931.3499755859375,17.010000228881836,11010.400390625,8186.099853515625,2.199999988079071,-3.799999952316284,-2.7000001072883606,1661.4999389648438,238.0,181.0,,0.009575487366086743,0.6810654999352179,0.0001935215709310388,True,False,24,0.0,False,20,,5080072165975428428,albertow7,20.0,-1097.7099609375,-540.3300170898438,17.020000457763672,13502.80029296875,4038.2000732421875,0.7999999821186066,-0.5999999865889549,0.0,-1.8000000715255737,255.0,128.0,0.009571754947463778,0.29028647798032087,5.243475985447953e-05,True,31.0,False,32,28,4,,enpitsu,76561198039309853,27.0,257.2200012207031,4976.5400390625,17.049999237060547,-6694.5001220703125,9074.600219726562,2.5999999046325684,0.09999999776482582,-0.19999999552965164,3035.10009765625,128.0,128.0,False,0.01682358633256341,-2.7268748041623483,-1.6462967352219896e-05,True,30,255.0,False,34,False,,games5425898691,bf81d8692db,18.0,-3390.780029296875,3504.97998046875,17.010000228881836,2041.9999694824219,17164.49951171875,2.3000000417232513,0.0,0.3999999910593033,-1923.9999389648438,255.0,0.0,0.009572894831826067,1.3889609507874587,-3.7696262628502726e-05,True,22,False,192.0,False,20,,
50,2757,93.0,False,True,0,1633.639310955011,-1307.5899658203125,3559.06005859375,93.58999633789062,10581.300048828125,10784.7998046875,436.50001525878906,-5385.9002685546875,2487.100067138672,897.6000213623047,0.0,0.4085646022419075,2.6583921551090888,-1.1692535046962529,7395086060432052296,DANI_ICE10,9.0,-1502.72998046875,3359.219970703125,139.27999877929688,14245.30029296875,12845.799560546875,-148.29999923706055,-3803.2998657226562,3972.0999145507812,81.30000114440918,228.0,55.0,,-0.7061040860029666,-2.3652834336071447,-3.131849444431908,True,False,26,,False,21,,5080072165975428428,albertow7,20.0,659.1199951171875,-75.69000244140625,17.020000457763672,14041.500244140625,1246.1000061035156,0.7999999821186066,-0.5000000074505806,0.19999999552965164,-46.70000076293945,255.0,128.0,0.009570013193606768,0.08214971444320729,7.474583485207539e-05,True,31.0,False,32,28,4,,enpitsu,76561198039309853,27.0,40.09000015258789,5078.08984375,17.049999237060547,-771.8000030517578,-1173.8999938964844,2.5,-1.0000000149011612,0.7999999821186066,0.0,255.0,,,0.016638287848888243,-2.1524604944179333,5.318579371654455e-06,True,30,255.0,False,34,False,,games5425898691,bf81d8692db,18.0,-1385.1099853515625,3775.699951171875,17.010000228881836,14905.899658203125,-17515.999755859375,-0.19999999552965164,1.0000000149011612,-1.5000000596046448,-472.5,255.0,152.0,0.009603575302137147,-0.9139930410135129,0.00020139995961087224,True,22,False,202.9775310998322,True,20,,
51,2758,93.0,False,False,1,8676.185499525529,1281.4300537109375,-3527.6201171875,112.7300033569336,-14915.999755859375,22802.19970703125,11474.69970703125,5955.30029296875,-593.4999847412109,426.3999938964844,1.0,-0.4576066938179476,-2.7312516557353246,-1.020362443235031,bf81d8692db,games5425898691,18.0,1385.1099853515625,-3775.699951171875,17.010000228881836,-14905.899658203125,17515.999755859375,-0.19999999552965164,-1.0000000149011612,1.5000000596046448,-472.5,255.0,152.0,,-0.009603575302137147,0.9139930410135129,0.00020139995961087224,True,False,22,199.84192685670752,True,20,,76561198039309853,enpitsu,27.0,-30.68000030517578,-5063.7998046875,17.049999237060547,1412.7999877929688,2148.699951171875,2.5,0.3999999910593033,-0.09999999776482582,0.0,255.0,,-0.016609797092928247,2.1524608570300385,-1.0048382152812837e-05,True,255.0,False,34,30,False,,albertow7,5080072165975428428,20.0,-659.1199951171875,75.69000244140625,17.020000457763672,-14041.500244140625,-1246.1000061035156,0.7999999821186066,0.5000000074505806,-0.19999999552965164,-46.70000076293945,255.0,128.0,,-0.009570013193606768,-0.08214971444320729,7.474583485207539e-05,True,28,31.0,False,32,4,,DANI_ICE10,7395086060432052296,9.0,1502.72998046875,-3359.219970703125,139.27999877929688,-14245.30029296875,-12845.799560546875,-148.29999923706055,3803.2998657226562,-3972.0999145507812,81.30000114440918,228.0,55.0,0.7061040860029666,2.3652834336071447,-3.131849444431908,True,26,False,,False,21,,
52,2969,101.0,False,False,0,9731.701962510748,2428.419921875,-4006.27001953125,251.10000610351562,16039.300537109375,10794.49951171875,11838.699951171875,2659.5999145507812,-5329.000244140625,725.8999633789062,0.0,0.7468953487581432,-2.533618118375312,1.9751975831828155,7395086060432052296,DANI_ICE10,9.0,2325.3701171875,-4100.5400390625,169.75,13956.500244140625,4994.100036621094,2340.0999450683594,-2032.5999450683594,-1596.6999816894531,4024.4000244140625,241.0,149.0,,0.09162122780357751,0.5583499762651194,-0.08746170579451346,True,False,32,31.0,False,26,,5080072165975428428,albertow7,12.0,2763.610107421875,-1734.25,594.97998046875,-642.3999786376953,16180.30029296875,-7001.6998291015625,191.10000610351562,1239.5999908447266,-424.3000030517578,250.0,128.0,0.39575069193410856,1.336734223715644,0.7213478586797855,True,204.0,False,34,30,4,,enpitsu,76561198039309853,27.0,2360.139892578125,-555.260009765625,17.049999237060547,10680.30029296875,-2824.89990234375,3.400000035762787,0.0,-0.09999999776482582,2520.2000427246094,255.0,255.0,False,0.01671980113897501,-0.1839325535387697,-5.2126255175188687e-05,True,30,255.0,False,34,False,,games5425898691,bf81d8692db,18.0,2716.60009765625,-3674.860107421875,208.7899932861328,-13334.69970703125,-18601.099853515625,2276.6000366210938,2758.900146484375,-4592.39990234375,-90.79999923706055,255.0,128.0,-0.29509530935397393,-2.595456607590592,0.25554048515225686,True,26,False,170.14512665297394,True,23,,
53,2971,101.0,False,False,1,3657.3635316654886,-2553.780029296875,3925.3701171875,347.7799987792969,-1306.1000061035156,11775.30029296875,18466.199951171875,4609.700012207031,-3673.599853515625,1120.0,1.0,-0.9398327475854904,2.2502899463317605,2.1904060881815175,bf81d8692db,games5425898691,18.0,-2605.159912109375,3828.22998046875,225.3800048828125,12029.7998046875,16739.7998046875,1570.2999877929688,-685.9999847412109,2711.400146484375,3302.9000854492188,255.0,143.0,,-0.2580049164357623,2.472723756933092,0.2671043573571086,True,False,26,163.89415907090708,True,23,,76561198039309853,enpitsu,27.0,-2460.820068359375,568.0399780273438,17.049999237060547,-11143.800048828125,218.99999618530273,3.400000035762787,-0.29999999329447746,-0.0,2433.9999389648438,255.0,128.0,-0.016712239675836908,-0.04211087351274166,-3.118511867304168e-05,True,255.0,False,34,30,False,,albertow7,5080072165975428428,12.0,-2758.31005859375,1599.18994140625,534.0499877929688,630.4000091552734,-16229.100341796875,-7564.6002197265625,-116.49999618530273,-831.2000274658203,-271.200008392334,255.0,128.0,,-0.40286566966246534,-1.3442878452590739,0.8125909037718683,True,30,204.0,False,34,4,,DANI_ICE10,7395086060432052296,9.0,-2325.3701171875,4100.5400390625,169.75,-13956.500244140625,-4994.100036621094,2340.0999450683594,2032.5999450683594,1596.6999816894531,4024.4000244140625,241.0,149.0,-0.09162122780357751,-0.5583499762651194,-0.08746170579451346,True,32,False,31.0,False,26,,False
