,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_jump_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_double_jump_active,opp_2_dodge_active,opp_2_jump_active,opp_2_boost_collect
35,2911,81.0,False,False,1,4632.364704557035,-3499.60009765625,3677.97998046875,100.30000305175781,14103.499755859375,19239.3994140625,1027.6000213623047,-4096.600036621094,-3521.7999267578125,431.19998931884766,1.0,1.1764366860176654,-3.1238387331059125,-2.724939054923886,76561198039309853,enpitsu,25.0,-3635.610107421875,3596.570068359375,16.780000686645508,11323.699951171875,16835.50048828125,-275.6999969482422,235.59999465942383,-115.9000015258789,-2298.9999389648438,255.0,0.0,,-0.014152140379086678,2.255352716278147,-0.0002881045752657645,True,167.12887731418817,True,16,2,14,,bf81d8692db,games5425898691,18.0,488.489990234375,602.0399780273438,16.989999771118164,13194.599609375,11013.499755859375,4.699999988079071,-1.2999999523162842,-0.3999999910593033,1180.8000183105469,128.0,196.0,,-0.009604880738053349,2.4010472191142593,1.891964806665408e-05,True,16,10,False,247.0,False,,Noslen,76561198050924541,10,-1446.510009765625,3799.639892578125,17.010000228881836,11774.89990234375,7178.2000732421875,1.5999999642372131,-0.5999999865889549,-0.09999999776482582,-156.49999618530273,255.0,128.0,False,-0.009565452428213403,2.610901785024781,0.00012286653022427918,True,189.0,False,20,4,18,,Mcoatz,2535458975830397,11.0,-2226.889892578125,4650.5498046875,17.010000228881836,-907.7999877929688,3225.4000854492188,2.0999999344348907,-1.0999999940395355,2.8999999165534973,634.0999984741211,1.0,125.0,,-0.009728191613713993,-1.943175940594456,3.9122500123781455e-05,True,255.0,False,False,16,20,
36,2922,82.0,False,False,1,3913.303972182088,-2951.6201171875,4426.02001953125,93.45999908447266,13331.8994140625,18472.60009765625,789.8999786376953,-5567.1002197265625,-1870.7000732421875,431.19998931884766,1.0,-0.30507859153217,1.0510355743273336,1.2977179197489976,76561198039309853,enpitsu,25.0,-2918.449951171875,4076.179931640625,17.030000686645508,20246.8994140625,8639.299926757812,5.099999904632568,-1.0999999940395355,0.09999999776482582,-79.00000095367432,128.0,0.0,,-0.016809881867158833,2.7466456528593333,0.00010078296804514632,True,158.0,False,16,2,14,,bf81d8692db,games5425898691,18.0,906.1699829101562,1099.219970703125,16.989999771118164,7936.7999267578125,12546.199951171875,4.600000083446503,-0.09999999776482582,-0.5000000074505806,217.09999084472656,128.0,128.0,,-0.00965349849408335,2.1163410307932606,-7.030569855787826e-05,True,16,10,False,247.0,False,,Noslen,76561198050924541,10,-895.4600219726562,4119.169921875,17.010000228881836,13926.800537109375,8012.2998046875,1.899999976158142,-0.5000000074505806,-0.0,0.0,255.0,128.0,False,-0.009577031597892865,2.6195289327446916,3.990696050479741e-05,True,171.0,False,20,4,18,,Mcoatz,2535458975830397,11.0,-2262.14990234375,4740.06982421875,21.979999542236328,530.8000183105469,-1241.6000366210938,2999.1000366210938,-0.7000000029802322,-0.19999999552965164,-36.90000057220459,255.0,125.0,,-0.009377403825076326,-1.9831117918678647,-3.121040893843873e-06,True,255.0,False,False,16,21,
37,2996,84.0,False,False,0,10290.11502391851,679.8800048828125,-5028.72998046875,877.4199829101562,-26461.8994140625,2371.6000366210938,2064.4000244140625,4556.499938964844,-1734.4000244140625,3497.0001220703125,0.0,-0.6100528229098343,2.505618033143783,2.853317638853534,2535458975830397,Mcoatz,11.0,838.739990234375,-5056.02978515625,804.1699829101562,-20835.30029296875,3198.699951171875,-80.20000457763672,-3967.0999145507812,296.5999984741211,-2663.800048828125,254.0,128.0,,0.01668856550325779,-3.1156090633906834,1.6055324699471332,True,115.0,False,24,False,19,,76561198050924541,Noslen,10.0,119.62999725341797,-5170.1201171875,348.0799865722656,2989.2999267578125,1819.7999572753906,2825.7000732421875,541.3000106811523,-259.50000762939453,-421.3999938964844,255.0,128.0,False,-0.6943976384303397,0.4999862855974093,0.018405419084870676,True,22,18,6,142.61138057708743,True,,enpitsu,76561198039309853,25,497.989990234375,-4122.93994140625,264.510009765625,1151.500015258789,-9017.60009765625,2804.1000366210938,-289.89999771118164,-289.3000030517578,-327.09999084472656,128.0,0.0,False,-0.4950592662458432,-1.2325503729879863,-0.08148027426710916,True,119.6411353618868,True,18,2,15,,games5425898691,bf81d8692db,18.0,-187.4600067138672,-4224.27978515625,588.1099853515625,8270.0,-12601.800537109375,4112.099914550781,2324.7000122070312,837.5,410.2000045776367,255.0,208.0,,-0.6343417534821415,-1.3485509179563036,0.3326880443345626,True,160.49771180460533,True,False,10,18,
38,3081,87.0,False,False,0,8049.082322035507,-3651.840087890625,-2422.610107421875,265.6700134277344,8190.0,13393.399658203125,7752.5,-1319.7999572753906,-5736.9000244140625,1160.0,0.0,1.2058846828080212,0.7630158372177602,0.5431480249573841,2535458975830397,Mcoatz,12.0,-3728.320068359375,-2461.840087890625,93.30000305175781,11265.999755859375,14543.299560546875,1712.2000122070312,5135.4998779296875,1901.300048828125,-510.40000915527344,255.0,0.0,False,-0.38527468206857934,0.8924189768184058,0.04305065065841526,True,48.0,False,26,False,21,9.0,76561198050924541,Noslen,10.0,1637.4300537109375,-3866.300048828125,17.010000228881836,-6975.2001953125,7545.10009765625,2.0999999344348907,-0.7000000029802322,0.7000000029802322,299.0999984741211,255.0,128.0,False,0.009531706655278159,2.3510880922497925,-0.00022973478165191373,True,22,18,6,143.0,False,,enpitsu,76561198039309853,26,-19.459999084472656,-4193.43994140625,17.030000686645508,1221.3999938964844,18965.999755859375,5.099999904632568,0.0,0.7000000029802322,113.99999618530273,255.0,128.0,False,0.016788166354284997,1.5185912107040775,-9.493217926745139e-05,True,15.289600003150206,True,18,2,16,,games5425898691,bf81d8692db,18.0,1074.8800048828125,-4694.7099609375,17.0,-9413.599853515625,5071.400146484375,1.0999999940395355,-0.29999999329447746,0.09999999776482582,1374.1999816894531,255.0,215.0,,0.009534681647518682,2.6502584286372013,0.00016222547413494458,True,82.74615913565441,True,False,10,18,
39,3150,90.0,False,True,0,4402.686281655246,-1678.8900146484375,807.47998046875,151.39999389648438,11733.900146484375,19388.299560546875,-2488.2000732421875,-1786.9000244140625,-2470.0,-1130.4000091552734,0.0,-0.6945876854958295,0.6909910879711193,-1.2336562203019044,2535458975830397,Mcoatz,11.0,-1775.550048828125,685.7000122070312,86.51000213623047,7579.6002197265625,15523.00048828125,2404.7000122070312,-4891.199951171875,2515.0,-5.400000214576721,254.0,128.0,,0.7051063558415289,1.0950125216421336,-0.00043213213868645154,True,78.0,False,28,False,23,,76561198050924541,Noslen,10.0,-558.030029296875,-581.77001953125,17.010000228881836,-11913.1005859375,11328.499755859375,2.199999988079071,-0.29999999329447746,0.29999999329447746,-1600.8999633789062,255.0,0.0,,0.009592139212305558,2.3567782137871025,-0.00022737229918824345,True,24,20,6,136.0,False,,enpitsu,76561198039309853,25,-359.6600036621094,1335.800048828125,17.059999465942383,-1528.800048828125,20688.9990234375,1.1999999731779099,-0.5999999865889549,-1.1999999731779099,-244.3000030517578,128.0,128.0,,0.016800929109620163,1.6198905526664142,0.00017585619186981824,True,61.0,False,20,2,18,,games5425898691,bf81d8692db,18.0,-2652.18994140625,-1278.550048828125,16.34000015258789,-12147.099609375,19530.400390625,96.89999580383301,-9.900000095367432,-8.899999856948853,12.799999713897705,255.0,130.0,,0.008681772675609746,2.114633524512526,-0.0001455289568421761,False,15.35228381874742,True,False,12,20,
40,3178,91.0,False,False,1,7747.116057334564,626.8699951171875,-2602.43994140625,113.0999984741211,3168.599853515625,1314.6000671386719,2894.7000122070312,876.9000244140625,553.6000061035156,3441.0000610351562,1.0,0.9922607221941064,0.9318686754969021,0.37962388661761776,76561198039309853,enpitsu,25.0,551.1400146484375,-2730.419921875,71.54000091552734,2359.2999267578125,-5439.89990234375,2804.7000122070312,-0.29999999329447746,-0.3999999910593033,14.199999570846558,128.0,128.0,,-0.01701470368581865,-1.9856824116105385,2.576907490325712e-05,True,61.0,False,22,2,18,,bf81d8692db,games5425898691,18.0,3714.81005859375,-879.3599853515625,16.989999771118164,42.30000019073486,-22958.20068359375,4.1999998688697815,-0.0,-1.5999999642372131,-1285.7000732421875,255.0,76.0,,-0.009590895238826334,-1.5270428608742357,-7.248913010554671e-05,True,20,12,False,229.0,False,,Noslen,76561198050924541,10,718.0,-795.1099853515625,17.010000228881836,-7752.9998779296875,-8446.799926757812,2.0000000298023224,2.199999988079071,-0.5999999865889549,-221.90000534057617,0.0,128.0,,-0.009810869166954866,-0.7975132160269724,0.0001820781838779307,True,166.0,False,24,6,20,,Mcoatz,2535458975830397,11.0,969.0800170898438,-2260.159912109375,66.08999633789062,-9772.5,-17427.2998046875,-1036.2999725341797,703.4999847412109,-869.7000122070312,-379.59999084472656,255.0,175.0,,0.1232764759900886,-0.7224785150835814,0.19505165741190103,True,40.31837426462483,True,False,24,28,
41,3182,91.0,False,False,0,2547.478988778941,-628.0700073242188,2606.64990234375,162.17999267578125,17102.39990234375,7602.60009765625,9481.599731445312,4580.400085449219,-3602.5,-1428.6000061035156,0.0,-1.0901012394687042,-0.9242478635888627,0.7351188194980173,2535458975830397,Mcoatz,11.0,-795.8400268554688,2559.56005859375,40.13999938964844,9817.7001953125,17312.7001953125,-2630.0,3855.4998779296875,544.7999954223633,-3884.2001342773438,255.0,128.0,,-0.1388800033153396,0.6908881609657482,0.2284008873438168,True,27.751793376861098,True,28,False,24,,76561198050924541,Noslen,10.0,-661.4000244140625,854.6400146484375,17.010000228881836,5955.2001953125,6122.8997802734375,2.0000000298023224,-1.0000000149011612,0.0,-55.300002098083496,0.0,128.0,,0.009912816771680419,0.7881902945187343,6.157396026363612e-05,True,24,20,6,166.0,False,,enpitsu,76561198039309853,25,-576.47998046875,2854.56005859375,106.30000305175781,-1163.499984741211,7062.8997802734375,1263.8999938964844,-670.0,1547.5999450683594,1999.7999572753906,128.0,128.0,,-0.025742189532552362,2.3346686228087954,0.35635067995000513,True,61.0,False,22,2,18,,games5425898691,bf81d8692db,18.0,-3709.820068359375,1032.0899658203125,16.989999771118164,1314.7999572753906,22863.20068359375,4.399999976158142,0.0,1.5000000596046448,-445.29998779296875,255.0,128.0,,0.009597427343778999,1.4767276871689257,9.054789205205603e-05,True,229.0,False,False,12,20,
42,3288,95.0,False,False,0,4300.823418375881,2996.090087890625,3310.050048828125,342.57000732421875,-2985.4998779296875,-3563.900146484375,8043.4002685546875,5834.6002197265625,1393.699951171875,121.49999618530273,0.0,0.5821944742604536,1.3917645759595854,-1.902425837999932,2535458975830397,Mcoatz,11.0,3028.010009765625,3297.530029296875,162.58999633789062,-12132.2998046875,440.9000015258789,3350.4000854492188,-5182.19970703125,996.1000061035156,1549.9000549316406,254.0,28.0,False,-0.3589255754382887,2.910188065191584,0.7365024094951848,True,193.60674412276154,True,30,False,25,,76561198050924541,Noslen,10.0,2413.719970703125,1682.31005859375,17.010000228881836,3902.2000122070312,9635.900268554688,2.0999999344348907,0.09999999776482582,0.7999999821186066,8.299999833106995,135.0,128.0,,0.009581164726519882,1.1874476793173625,-8.733034752978642e-05,True,24,20,6,185.0,False,,enpitsu,76561198039309853,25,2280.47998046875,3741.659912109375,22.010000228881836,8437.899780273438,-12617.80029296875,2989.89990234375,-0.3999999910593033,1.0000000149011612,-63.499999046325684,128.0,128.0,,0.016780753468646846,-0.988715305209904,8.070874449761953e-05,True,93.63959568546666,True,23,2,18,,games5425898691,bf81d8692db,18.0,-621.27001953125,5132.89990234375,16.989999771118164,3144.7000122070312,2137.4000549316406,4.600000083446503,-4.699999988079071,1.4000000059604645,524.0000152587891,0.0,128.0,,0.00968598635024067,0.6220340816257469,-0.0001107935101869294,True,250.0,False,False,12,20,
43,3436,100.0,False,False,1,7060.431975386517,-1808.72998046875,-1381.8199462890625,134.72000122070312,607.0000076293945,6081.6998291015625,-592.2000122070312,-1954.1000366210938,1566.6999816894531,277.60000228881836,1.0,0.30624863976711386,0.9544278528205259,1.0787637484371262,76561198039309853,enpitsu,25.0,-1767.0400390625,-1490.260009765625,16.84000015258789,116.80000305175781,3053.0999755859375,-88.00000190734863,-193.4000015258789,-427.90000915527344,295.2000045776367,255.0,128.0,,-0.022247685809259257,1.6077280863819654,-0.011804341007865609,True,53.0,False,24,2,18,,bf81d8692db,games5425898691,18.0,-83.5999984741211,-4735.47021484375,16.989999771118164,-283.6000061035156,9981.199951171875,4.600000083446503,-0.0,0.29999999329447746,-422.5,255.0,113.0,,-0.00952992023087871,1.5482553470835974,-1.4667085939137626e-05,True,20,12,False,250.0,False,,Noslen,76561198050924541,10,-2086.8798828125,-3462.929931640625,16.299999237060547,-219.20000076293945,-2083.800048828125,36.90000057220459,52.800002098083496,-23.900001049041748,386.50001525878906,255.0,128.0,,-0.010969475002535775,1.1963876748718256,-0.01384089440406615,False,185.0,False,26,6,22,,Mcoatz,2535458975830397,11.0,-927.6699829101562,2131.31005859375,17.010000228881836,-2669.5001220703125,-2412.4000549316406,2.3999999463558197,-0.7000000029802322,0.7000000029802322,1567.8999328613281,163.0,255.0,False,-0.009628187198629682,-0.6569969127833838,9.568058769650154e-05,True,190.0,False,False,26,30,
44,3452,101.0,False,False,1,6752.333473710117,-1767.6600341796875,-1064.75,107.38999938964844,604.5999908447266,9088.800048828125,354.1999816894531,-981.1000061035156,1012.0999908447266,48.499999046325684,1.0,-0.7618827658038775,0.3183867327711792,-3.13698184743384,76561198039309853,enpitsu,25.0,-1759.699951171875,-1199.3800048828125,17.0,168.79999160766602,7286.5997314453125,-6.000000238418579,149.89999771118164,-45.39999961853027,116.40000343322754,255.0,128.0,,-0.0015954396846907758,1.5887816164749933,9.246833442563043e-05,True,53.0,False,24,2,18,,bf81d8692db,games5425898691,18.0,-63.790000915527344,-4040.860107421875,50.630001068115234,633.6999893188477,12443.1005859375,2998.3999633789062,-621.5999984741211,31.80000066757202,-0.7000000029802322,255.0,128.0,,-0.027682105757088807,1.6220372617361318,8.03718413399031e-06,True,22,13,False,255.0,False,,Noslen,76561198050924541,10,-2034.550048828125,-3155.5,16.989999771118164,4020.8999633789062,9859.000244140625,2.199999988079071,-0.7000000029802322,-1.1999999731779099,-153.50000381469727,255.0,128.0,,-0.009530643854752765,1.975558771551592,0.0001784218886449916,False,135.22881736037547,True,26,6,22,,Mcoatz,2535458975830397,11.0,-1034.030029296875,2067.070068359375,17.010000228881836,-3849.2001342773438,-1215.2999877929688,2.0999999344348907,-0.0,-0.19999999552965164,-1956.6999816894531,254.0,0.0,False,-0.00949874098884917,-0.28697120272983384,-6.120565911284889e-05,True,190.0,False,False,26,30,
45,3463,101.0,False,False,1,6411.619772895159,-1742.719970703125,-703.4600219726562,98.73999786376953,739.4999694824219,10949.69970703125,259.20000076293945,-599.7999954223633,936.8000030517578,-15.700000524520874,1.0,-0.39362374038554004,-0.14657378078783653,-2.303521887720643,76561198039309853,enpitsu,25.0,-1755.510009765625,-904.9299926757812,17.030000686645508,119.30000305175781,9744.89990234375,5.199999809265137,0.5999999865889549,-0.0,0.0,255.0,128.0,,-0.016739499540961957,1.5830336710057094,-3.2399428090018794e-06,True,53.0,False,24,2,18,,bf81d8692db,games5425898691,18.0,-27.56999969482422,-3330.10009765625,88.27999877929688,890.4000091552734,17474.89990234375,-161.5999984741211,-5492.7001953125,281.3999938964844,0.0,255.0,128.0,,-0.2856415511217938,-1.5195996062977553,-3.141562015091218,True,22,13,False,255.0,False,,Noslen,76561198050924541,10,-1853.3900146484375,-2645.090087890625,16.989999771118164,3343.3999633789062,15037.39990234375,2.199999988079071,-0.0,0.3999999910593033,184.50000762939453,255.0,128.0,,-0.009587396214059067,1.7698984086736538,-0.00012185611778564527,False,100.65128616107404,True,26,6,22,,Mcoatz,2535458975830397,11.0,-1250.5799560546875,2113.340087890625,17.010000228881836,-5720.7000732421875,4297.0001220703125,2.3000000417232513,-0.0,-0.09999999776482582,-2465.5999755859375,255.0,0.0,False,-0.009506087635175197,0.656243745705414,1.7910070888723083e-05,True,190.0,False,False,26,30,
46,3478,102.0,False,False,1,5840.810484347976,-1697.8699951171875,-93.25,93.37000274658203,822.6999664306641,10519.100341796875,78.20000171661377,-3564.2001342773438,928.4999847412109,-15.700000524520874,1.0,0.2628486920094666,-0.11323838347291292,-1.448855501764899,76561198039309853,enpitsu,25.0,-1743.27001953125,-252.0399932861328,17.030000686645508,254.50000762939453,12489.7998046875,2.199999988079071,0.29999999329447746,-0.0,0.0,255.0,128.0,,-0.016755384146376836,1.591192380296307,4.6099477864992895e-06,True,37.51511385620282,True,24,2,18,,bf81d8692db,games5425898691,18.0,17.56999969482422,-2446.090087890625,61.91999816894531,886.1000061035156,17433.900146484375,-1625.3999328613281,-2651.7999267578125,134.79999542236328,0.0,255.0,128.0,,0.5933739051275181,1.6218082645718477,-0.00015547538902533248,True,22,14,False,255.0,False,,Noslen,76561198050924541,10,-1766.6099853515625,-1721.47998046875,107.52999877929688,1357.7000427246094,21440.70068359375,-5.600000023841858,-5499.89990234375,12.899999618530273,17.200000286102295,255.0,128.0,,-1.464519573822909,1.5436525671572383,0.029604225990935085,True,94.0,False,28,6,23,,Mcoatz,2535458975830397,11.0,-1440.27001953125,2507.590087890625,17.010000228881836,-2901.199951171875,9833.599853515625,2.0999999344348907,-0.0,-0.9000000357627869,-10.199999809265137,207.0,128.0,False,-0.00953906621028194,1.2856253151855968,7.454226641081725e-05,True,190.0,False,False,26,30,
47,3487,102.0,False,False,1,5384.218240390279,-1637.6199951171875,389.1499938964844,93.1500015258789,1851.9000244140625,14105.400390625,0.0,-2300.2000427246094,1005.9999847412109,-195.0,1.0,0.5690264022603846,0.19925209022295237,-0.8658046172065292,76561198039309853,enpitsu,25.0,-1720.56005859375,233.58999633789062,17.0,955.1000213623047,15902.099609375,4.4999998807907104,0.7999999821186066,-0.0,-4.1999998688697815,255.0,128.0,,-0.016838522246917075,1.6313291236847431,1.611777955737277e-06,True,9.390606459750934,True,24,2,18,,bf81d8692db,games5425898691,18.0,47.90999984741211,-1848.3599853515625,16.6200008392334,884.7000122070312,17502.19970703125,75.99999904632568,26.19999885559082,-1.899999976158142,0.0,255.0,128.0,,-0.011135886363375895,1.6213116438392585,3.9213021691507117e-05,True,22,14,False,255.0,False,,Noslen,76561198050924541,10,-1720.280029296875,-991.030029296875,102.2699966430664,1354.6000671386719,21283.60107421875,-145.50000190734863,-5499.89990234375,12.599999904632568,17.100000381469727,255.0,128.0,,0.7948566241220363,-1.5716702903183,3.1371466481211026,True,94.0,False,28,6,23,,Mcoatz,2535458975830397,11.0,-1502.260009765625,2820.669921875,17.010000228881836,428.69998931884766,8269.400024414062,2.3999999463558197,-0.0,1.0999999940395355,-2193.6000061035156,128.0,0.0,False,-0.009638872460396063,1.6465819602870406,-0.00010583313321022234,True,190.0,False,False,26,30,
48,3497,103.0,False,False,1,4824.862983103638,-1525.75,966.9400024414062,93.1500015258789,3374.5999145507812,16260.2001953125,0.0,-1848.0000305175781,722.2000122070312,-1427.5,1.0,0.5326459738295772,0.9588048903808374,-0.27106257870716194,76561198039309853,enpitsu,25.0,-1677.5400390625,824.4000244140625,17.040000915527344,1530.2999877929688,18215.30029296875,4.699999988079071,-0.0,0.9000000357627869,-5.699999928474426,255.0,128.0,,-0.016790097062288734,1.655259997090521,-5.277874653006673e-05,True,0.0,False,24,2,18,,bf81d8692db,games5425898691,18.0,81.11000061035156,-1211.6400146484375,16.989999771118164,1374.2999267578125,19441.99951171875,4.600000083446503,-0.0,-2.800000011920929,-819.1000366210938,255.0,16.0,,-0.009607356629968887,1.644492087143983,-0.00012513361677052857,True,22,14,False,238.0,False,,Noslen,76561198050924541,10,-1673.949951171875,-264.1000061035156,81.97000122070312,1354.6000671386719,21329.3994140625,-1476.9999694824219,-2855.7998657226562,5.899999737739563,8.299999833106995,255.0,128.0,,0.6058385720683162,1.5752391785758577,0.0036826697528867256,True,94.0,False,28,6,24,,Mcoatz,2535458975830397,11.0,-1377.3699951171875,3071.35009765625,17.010000228881836,6289.1998291015625,5541.7999267578125,2.3999999463558197,-0.0,0.9000000357627869,-2329.4000244140625,128.0,0.0,False,-0.009606869974483855,2.46127215372342,-2.7874386027483177e-05,True,190.0,False,False,26,30,
49,3517,103.0,False,False,1,3661.305824584373,-1087.6099853515625,2062.590087890625,132.3699951171875,14687.2998046875,13600.6005859375,-182.5,-3404.8001098632812,-1344.4999694824219,-2236.300048828125,1.0,-1.2109569378138474,-0.4032738687138392,-2.8775642878067185,76561198039309853,enpitsu,25.0,-1215.5699462890625,2098.580078125,99.25,13335.30029296875,16122.60009765625,260.49999237060547,-594.0000152587891,4933.800048828125,-2356.6000366210938,255.0,0.0,,-1.0160988405495905,1.8129608141780715,1.1605173529082706,True,0.0,False,26,2,19,,bf81d8692db,games5425898691,18.0,812.3099975585938,-90.91000366210938,16.989999771118164,16803.599853515625,5573.0999755859375,4.699999988079071,2.5,0.7999999821186066,-1535.7000732421875,255.0,85.0,,-0.00957884410147806,2.8944884290944213,4.249558996114656e-05,True,22,14,False,255.0,False,,Noslen,76561198050924541,10,-1605.77001953125,1394.4100341796875,17.010000228881836,-316.5999984741211,22968.5009765625,2.0999999344348907,-0.0,-1.0999999940395355,223.50000381469727,255.0,128.0,,-0.009591870940407988,1.539837948336838,-3.464203430776659e-05,True,75.0,False,28,6,24,,Mcoatz,2535458975830397,11.0,-829.780029296875,3385.169921875,17.010000228881836,5946.300048828125,5743.800048828125,2.0999999344348907,0.5999999865889549,1.0999999940395355,72.60000228881836,128.0,128.0,False,-0.009617681939982461,2.361961769831746,-0.00011383934618827663,True,220.0,False,False,26,30,
50,3527,104.0,False,False,1,2979.5860203353154,-567.8900146484375,2544.820068359375,95.68000030517578,13443.399658203125,12739.100341796875,1205.0,-5331.5997314453125,1617.1000671386719,-2226.699981689453,1.0,-0.3344277079807207,-1.088868263097652,-1.065079996027506,76561198039309853,enpitsu,25.0,-761.1599731445312,2651.320068359375,94.30999755859375,13263.599853515625,16216.400146484375,-154.7000026702881,-420.8000183105469,5120.5999755859375,-1962.5,128.0,128.0,,0.14594856667588582,0.9563461360085068,-2.350639394654346,True,0.0,False,26,2,20,,bf81d8692db,games5425898691,18.0,1398.7099609375,37.63999938964844,16.989999771118164,16832.099609375,4720.400085449219,4.699999988079071,-0.9000000357627869,-0.09999999776482582,1663.3999633789062,255.0,255.0,,-0.0095855682778124,2.8330500361771858,0.00018576563490424534,True,22,14,False,255.0,False,,Noslen,76561198050924541,10,-1635.550048828125,2178.469970703125,17.010000228881836,-1013.6000061035156,22940.30029296875,2.0999999344348907,-0.0,-0.0,1.1999999731779099,255.0,128.0,,-0.009592902544441648,1.5264460074267006,-1.6180078317661012e-05,True,75.0,False,28,6,24,,Mcoatz,2535458975830397,11.0,-554.9099731445312,3545.159912109375,17.010000228881836,10639.599609375,2382.100067138672,1.0999999940395355,0.29999999329447746,0.09999999776482582,-2363.9999389648438,255.0,0.0,False,-0.009547705057514943,2.972374785965815,-2.9444500910883557e-05,True,202.82326872118057,True,False,26,30,
51,3538,104.0,False,False,1,2273.7949080359226,-23.979999542236328,3060.6298828125,94.7699966430664,12658.1005859375,12175.0,662.7999877929688,-5100.0,2622.9000854492188,-1763.3999633789062,1.0,0.6728657214659872,1.105865837097489,0.9946483161001205,76561198039309853,enpitsu,25.0,-219.7100067138672,3313.31005859375,62.66999816894531,13263.599853515625,16216.400146484375,-1940.0,-444.1999816894531,1596.1000061035156,-1051.9000244140625,128.0,128.0,,0.0025438914270437896,2.1689347406564607,-0.6942360417371356,True,0.0,False,26,2,20,,bf81d8692db,games5425898691,18.0,2090.780029296875,268.0299987792969,16.989999771118164,16814.49951171875,1448.3999633789062,4.799999892711639,0.29999999329447746,0.09999999776482582,-1944.1999816894531,255.0,2.0,,-0.00957693926908221,3.1196946482957495,-5.159734251229764e-05,True,22,14,False,255.0,False,,Noslen,76561198050924541,10,-1639.6400146484375,3150.43994140625,17.010000228881836,3788.699951171875,22335.30029296875,2.3000000417232513,0.09999999776482582,0.7000000029802322,-1858.699951171875,255.0,0.0,,-0.009598609016139563,1.8024197276100131,-8.73910493395542e-05,True,75.0,False,28,6,24,,Mcoatz,2535458975830397,11.0,-61.02000045776367,3404.89990234375,17.010000228881836,11221.600341796875,-9463.699951171875,0.09999999776482582,0.19999999552965164,-0.0,-2157.5999450683594,255.0,0.0,False,-0.00958028999646447,-2.3718546729958114,1.3303974756886375e-05,True,168.2247999483539,True,False,26,30,
