,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_dodge_active,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost_collect,opp_2_handbrake
37,2590,78,False,False,0,4769.630722184954,3036.3701171875,2440.77001953125,161.0399932861328,-9195.10009765625,15543.00048828125,2464.4000244140625,925.9999847412109,-1892.1000671386719,-2233.9999389648438,0.0,1.1402028734718144,-2.5946935272789347,-0.5130782392385238,2535416034309210,NotSoJack,6.0,3122.080078125,2331.81005859375,54.290000915527344,-5296.199951171875,13853.499755859375,3049.89990234375,-1370.8000183105469,-2155.500030517578,2251.699981689453,255.0,181.0,False,0.058142202204742366,2.0540277718233018,-0.02092573664299803,True,117.0,False,10,6,4,,2294448790294580385,yorkluke,6.0,1426.280029296875,-888.27001953125,17.010000228881836,-5710.999755859375,12887.2998046875,1.899999976158142,0.09999999776482582,-0.3999999910593033,-8.00000011920929,255.0,128.0,False,0.00955655247075026,1.9868608860330184,5.227547158386638e-05,True,255.0,False,False,False,False,,enpitsu,76561198039309853,26,2557.2900390625,-903.8800048828125,17.059999465942383,-8923.499755859375,7802.60009765625,-2.3999999463558197,-0.19999999552965164,-0.09999999776482582,-2385.7000732421875,255.0,128.0,False,0.016699389415753323,2.3672700111570255,-9.982762236293935e-06,True,10,176.93539798644284,True,10,False,,games5425898691,bf81d8692db,18.0,1954.5999755859375,4936.60986328125,17.440000534057617,824.4000244140625,197.60000228881836,8.100000023841858,27.899999618530273,-2.199999988079071,-20.899999141693115,0.0,128.0,0.018318331104662973,-2.8912813592413267,-0.01468788257056336,True,255.0,False,14,12,False,,
38,2617,79,False,False,0,3250.027438807099,2134.070068359375,3964.68994140625,99.63999938964844,-8032.39990234375,13117.80029296875,2114.1000366210938,-4044.1000366210938,-3935.4000854492188,-2038.800048828125,0.0,-0.04167753985804272,-0.6431512041810693,-2.2852625417901886,2535416034309210,NotSoJack,6.0,2049.610107421875,3616.4599609375,76.29000091552734,-11836.099853515625,13949.49951171875,-1578.2000732421875,-757.2000122070312,-2305.500030517578,311.49999618530273,223.0,15.0,False,-0.07930729620713893,2.1995874556174235,0.6099347775916848,True,117.0,False,10,6,6,,2294448790294580385,yorkluke,6.0,696.8300170898438,244.63999938964844,17.010000228881836,-9749.69970703125,10058.499755859375,2.0000000298023224,-3.799999952316284,4.000000059604645,-1284.1000366210938,255.0,137.0,True,0.009542174304765855,2.273026558019926,-3.1082288286393596e-05,True,255.0,False,False,False,False,,enpitsu,76561198039309853,26,2150.639892578125,690.760009765625,17.059999465942383,-2349.600067138672,20476.99951171875,1.1999999731779099,0.0,-0.5000000074505806,-5.199999809265137,255.0,255.0,False,0.016794164879425526,1.6844605685486158,4.6041153058634955e-05,True,10,119.0,False,10,False,,games5425898691,bf81d8692db,18.0,1624.4599609375,4867.43994140625,17.010000228881836,-3190.1998901367188,-3179.2001342773438,6.3999998569488525,14.09999966621399,5.5000001192092896,1774.1999816894531,128.0,255.0,0.009342857047514927,-2.3834556980579076,0.0007890077484662162,True,255.0,False,14,12,False,,
39,2630,80,False,False,1,10076.71688323024,-1768.239990234375,-4578.1298828125,129.33999633789062,-14639.89990234375,-5285.7000732421875,3387.60009765625,3625.7000732421875,2051.3999938964844,4317.900085449219,1.0,0.3095670734892876,-2.381664334432316,0.2228620420546911,bf81d8692db,games5425898691,18.0,-1606.969970703125,-4631.22998046875,84.5999984741211,-5211.400146484375,3921.0000610351562,2483.699951171875,2286.1000061035156,-4980.4998779296875,466.5999984741211,255.0,255.0,,0.09887877017445534,1.2715385310056364,-0.6428806393960675,True,255.0,False,16,False,13,,76561198039309853,enpitsu,26.0,-1963.9000244140625,-1700.1500244140625,17.059999465942383,4967.799987792969,-19915.2001953125,1.2999999523162842,-0.0,-0.0,12.799999713897705,255.0,128.0,False,-0.016775500459876663,-1.8166946054645714,-1.0387245503370971e-05,True,150.0,False,10,10,False,,NotSoJack,2535416034309210,6,-1785.1099853515625,-4353.14990234375,17.010000228881836,-5425.2001953125,-12344.000244140625,6.600000262260437,-1.4000000059604645,-9.700000286102295,415.29998779296875,239.0,194.0,False,-0.009396579680674413,-1.100881775058369,2.5701790085078223e-05,True,6,148.0,False,10,6,,yorkluke,2294448790294580385,6.0,-301.3699951171875,-618.7999877929688,17.010000228881836,5607.39990234375,-7132.39990234375,2.199999988079071,0.3999999910593033,-1.2999999523162842,-2356.7999267578125,255.0,0.0,-0.009532482678299497,-2.216931394826837,-0.0001153167166727739,True,255.0,False,False,False,False,,False
40,2690,82,False,False,1,10086.974947339702,-3696.419921875,-3840.909912109375,120.44000244140625,-22030.70068359375,6427.60009765625,5761.500244140625,-5014.700012207031,3247.5,552.7999877929688,1.0,0.3268905051849674,-1.7349436196773207,2.606759025699272,bf81d8692db,games5425898691,18.0,-3524.260009765625,-3865.169921875,16.979999542236328,-18591.300048828125,715.9999847412109,5.699999928474426,-0.19999999552965164,-0.29999999329447746,51.90000057220459,255.0,128.0,,-0.009565425950503716,0.03202017953738545,-5.064213487652495e-05,True,162.0,False,16,False,14,,76561198039309853,enpitsu,26.0,-932.4299926757812,-4947.33984375,16.530000686645508,5660.999755859375,5417.80029296875,82.10000038146973,-74.40000057220459,-4.900000095367432,3046.199951171875,255.0,128.0,False,-0.0133381166405516,1.9400455987619152,0.0025152625494163057,True,180.0,False,10,10,False,,NotSoJack,2535416034309210,6,-3573.699951171875,-4466.2900390625,293.20001220703125,-14901.800537109375,14910.999755859375,-2280.2000427246094,29.200000762939453,21.30000114440918,6.1000001430511475,255.0,128.0,,-0.09123808413324172,0.7761010814703727,1.571941302739357,True,6,50.91269684350619,True,10,6,,yorkluke,2294448790294580385,6.0,-1569.8299560546875,-268.1099853515625,17.010000228881836,-1916.3999938964844,13462.5,2.199999988079071,-0.0,0.9000000357627869,-2104.2999267578125,255.0,1.0,-0.009537921375974725,1.4762754839746621,-0.00012174544237789994,True,255.0,False,False,False,False,,
41,2769,85,False,False,0,5513.504195661296,3059.52001953125,1299.0899658203125,825.0700073242188,-14889.200439453125,15316.400146484375,9602.19970703125,3236.099853515625,-299.3000030517578,5043.500061035156,0.0,0.19046266016814548,1.1136851390297475,0.29352798426976284,2294448790294580385,yorkluke,6.0,3133.830078125,1131.9100341796875,651.3300170898438,3424.89990234375,16037.099609375,5262.7001953125,-2076.300048828125,-4465.400085449219,-2449.1000366210938,128.0,255.0,,-0.5893144433347954,1.6948266517530362,-0.8141643550549704,True,139.10239995166813,True,4,False,False,,2535416034309210,NotSoJack,7.0,3095.14990234375,-1146.22998046875,17.0,-17411.199951171875,-2961.300048828125,3.6000001430511475,0.29999999329447746,0.0,-2058.9999389648438,247.0,0.0,False,0.00958208390312745,-3.057779995799182,5.081431193934742e-05,True,255.0,False,10,6,6,,enpitsu,76561198039309853,26,1631.8399658203125,2784.429931640625,17.059999465942383,-3423.2998657226562,4780.799865722656,1.1999999731779099,-0.7999999821186066,-0.19999999552965164,0.0,0.0,128.0,False,0.017012914021059908,-0.949355630369646,2.225099432927534e-05,True,10,140.0,False,10,False,,games5425898691,bf81d8692db,18.0,,,,,,,,,,,,,,,True,,,,,,,
42,2870,88,False,False,0,1222.1067500473255,-1513.4100341796875,4085.320068359375,102.62999725341797,-5917.19970703125,-6746.6998291015625,7585.10009765625,4030.4998779296875,-3534.89990234375,-2694.1000366210938,0.0,-0.22245963223398763,-2.8158782477411073,-0.9187210558902176,2535416034309210,NotSoJack,6.0,-1612.93994140625,3768.25,80.19999694824219,-6428.800048828125,21938.40087890625,2500.0,-2019.7000122070312,-3753.0999755859375,1188.6000061035156,240.0,253.0,False,0.045253121118495526,1.5781933431500097,-0.04597631701210764,True,162.0,False,12,6,7,,2294448790294580385,yorkluke,6.0,2166.39990234375,2809.050048828125,100.38999938964844,-10196.199951171875,-15353.499755859375,-144.89999771118164,4860.0,-2573.9999389648438,63.09999942779541,230.0,121.0,,-1.049333603511348,1.1036930498258637,3.121022658531541,True,255.0,False,6,3,False,,enpitsu,76561198039309853,26,-544.02001953125,4837.7900390625,17.059999465942383,-1902.2999572753906,-7392.5,1.899999976158142,0.09999999776482582,-0.19999999552965164,-2448.699951171875,128.0,0.0,False,0.01665082487207754,-1.8343972717753427,-2.9290522438785148e-05,True,10,140.0,False,10,False,,games5425898691,bf81d8692db,18.0,276.1000061035156,5022.259765625,17.010000228881836,-6170.10009765625,3993.0999755859375,2.5,0.7999999821186066,1.7000000178813934,2055.7000732421875,128.0,255.0,0.009778081315368945,2.5812113953100764,5.487312138157629e-05,True,116.0,False,False,False,False,,
43,2954,92,False,False,1,7648.014781238653,3186.27001953125,-2157.0400390625,252.75999450683594,-11645.50048828125,18191.300048828125,12823.900146484375,1987.4000549316406,5656.300048828125,-236.10000610351562,1.0,0.4961039465375954,2.9585792124524204,-0.4487242230724077,76561198039309853,enpitsu,26.0,3271.5,-2246.919921875,118.4000015258789,-10932.7001953125,20152.5,1830.0999450683594,-3732.0999145507812,-4023.599853515625,362.79998779296875,255.0,128.0,,-0.8304465671267339,0.6755562210030457,0.07631695138215391,True,208.0,False,12,False,11,,bf81d8692db,games5425898691,18.0,3182.800048828125,-2785.85009765625,17.010000228881836,10194.7998046875,16767.80029296875,1.899999976158142,0.29999999329447746,0.29999999329447746,0.0,255.0,128.0,,-0.009613507480379134,2.1170712857366873,-4.678928843523621e-05,True,13.0,False,False,False,False,,NotSoJack,2535416034309210,6,1876.0699462890625,-3815.97998046875,99.19000244140625,11369.69970703125,18902.80029296875,2602.0001220703125,-769.8000335693359,5408.900146484375,-632.7000045776367,244.0,39.0,,-0.1348333751788494,1.4851552993443244,0.8690371612066745,True,9,123.0116043654821,True,14,6,,yorkluke,2294448790294580385,6.0,434.1400146484375,1568.8299560546875,17.010000228881836,-2343.0999755859375,16047.60009765625,1.899999976158142,-0.0,0.19999999552965164,602.7000045776367,255.0,134.0,-0.009567639065946177,1.385958659138239,-0.0001399695205166662,True,255.0,False,6,4,False,,
44,3057,95,False,False,0,9564.980490383758,929.52001953125,-4249.16015625,420.2200012207031,10760.400390625,2900.1998901367188,7435.2001953125,4225.4998779296875,-3323.2000732421875,-2228.800048828125,0.0,0.22190862343557574,-0.7889926611793697,3.032664327055655,2294448790294580385,yorkluke,6.0,911.4500122070312,-4314.7001953125,245.3300018310547,15060.50048828125,2646.7999267578125,-362.7000045776367,1009.8999786376953,-5243.499755859375,-1317.1000671386719,199.0,121.0,False,-0.7888883545823295,1.6152202955276254,-1.162695341494909,True,200.57789243933976,True,8,False,4,,2535416034309210,NotSoJack,6.0,-2924.47998046875,-4194.89013671875,16.989999771118164,15602.099609375,-15301.800537109375,4.799999892711639,-1.0000000149011612,1.0000000149011612,1811.0000610351562,231.0,163.0,,0.009599156567429745,-0.7098133305406978,8.444822992759892e-05,True,255.0,False,14,10,6,,enpitsu,76561198039309853,26,1089.949951171875,-4191.31982421875,74.04000091552734,5313.0999755859375,-22035.50048828125,3899.1000366210938,-723.1999969482422,-60.39999961853027,-1482.4000549316406,0.0,0.0,,-0.007226311559582936,-1.5186128751985066,0.00024643591059135984,True,13,49.66068824901375,True,14,False,,games5425898691,bf81d8692db,18.0,1037.31005859375,-134.83999633789062,17.010000228881836,20949.09912109375,-4637.0001220703125,2.199999988079071,-2.0999999344348907,0.29999999329447746,-1359.7000122070312,255.0,0.0,0.009607487609116198,-0.2412997692809576,-0.00013771381505103431,True,245.0,False,False,False,False,18.0,
45,3119,98,False,False,1,4411.605290001204,-3252.219970703125,3638.489990234375,439.9700012207031,9562.60009765625,11168.699951171875,8254.199829101562,4701.400146484375,-3148.0999755859375,-1996.4999389648438,1.0,-0.2496014133034923,0.9448061317113232,-2.9365716318322423,bf81d8692db,games5425898691,18.0,-3367.179931640625,3505.22998046875,286.9100036621094,3049.5001220703125,17182.2998046875,2971.9000244140625,2206.4999389648438,3555.10009765625,3569.5999145507812,255.0,0.0,,0.2738828710924048,2.269406389451503,1.5177414476965827,True,211.15669700407213,True,4,False,3,,76561198039309853,enpitsu,26.0,-1371.6500244140625,4378.77978515625,17.059999465942383,-4803.299865722656,-6283.499755859375,2.0000000298023224,-0.0,-0.0,-2464.600067138672,255.0,128.0,,-0.016655935330298983,-0.900835756436178,-5.621651014709355e-06,True,50.0,False,14,14,False,,NotSoJack,2535416034309210,7,-594.0700073242188,5194.83984375,17.020000457763672,-705.4000091552734,-501.50001525878906,0.9000000357627869,-1.7000000178813934,1.7000000178813934,156.5999984741211,128.0,128.0,,-0.00983045655032025,-0.6508436158567841,-0.0001276871122970873,True,10,255.0,False,14,6,,yorkluke,2294448790294580385,6.0,-2323.840087890625,4956.43017578125,19.399999618530273,-2857.6998901367188,-3533.800048828125,-520.8000183105469,-1137.3999786376953,-817.6999664306641,-24.000000953674316,255.0,128.0,-0.03307382242254033,-0.9393741871794381,-0.08271808425469207,True,186.87795273719297,True,8,4,False,,False
46,3187,100,False,False,1,2399.9674919120284,-1341.9100341796875,4273.0498046875,322.0400085449219,6351.500244140625,12663.900146484375,3460.7998657226562,4654.4000244140625,3682.7999877929688,-879.1000366210938,1.0,0.42542957660280734,0.29926103457073516,1.7771592524911777,76561198039309853,enpitsu,26.0,-1348.5,4121.759765625,212.8300018310547,276.200008392334,10791.600341796875,1386.3999938964844,-0.0,9.900000095367432,809.8999786376953,128.0,128.0,False,-0.013121167266606972,0.9114761461250949,0.006924654320783717,True,4.0,False,16,False,14,,bf81d8692db,games5425898691,18.0,-1714.5899658203125,3811.969970703125,95.94000244140625,6827.2998046875,-16988.299560546875,-166.00000381469727,5194.0997314453125,1808.3000183105469,-27.799999713897705,255.0,128.0,,-0.6381958260350932,1.2319895106515755,-3.135270059736076,True,219.0,False,6,5,False,,NotSoJack,2535416034309210,7,-1160.4100341796875,4396.3701171875,178.0,-8644.500122070312,-9889.099731445312,5879.5001220703125,-1407.2999572753906,1193.8999938964844,-283.50000381469727,255.0,128.0,,0.6129168448640576,-0.758663247876992,0.030780298025394445,True,10,204.0,False,16,7,,yorkluke,2294448790294580385,6.0,-3955.2900390625,2971.89990234375,50.02000045776367,2863.0999755859375,-8752.000122070312,-1509.7999572753906,820.6999969482422,-1499.4000244140625,2154.600067138672,255.0,243.0,-0.19193851193462297,-1.909350790501501,-0.5020286870136522,True,255.0,False,8,4,False,,False
47,3189,100,False,False,0,9734.260012528219,1316.27001953125,-4339.5400390625,351.79998779296875,14872.19970703125,-7053.499755859375,13810.6005859375,1871.6000366210938,-3859.89990234375,-4194.89990234375,0.0,-0.7107508058628125,-0.32924898948768533,1.6248484618954697,2535416034309210,NotSoJack,7.0,1160.4100341796875,-4396.3701171875,178.0,8644.500122070312,9889.099731445312,5879.5001220703125,1407.2999572753906,-1193.8999938964844,-283.50000381469727,255.0,128.0,,-0.6129168448640576,0.758663247876992,0.030780298025394445,True,204.0,False,16,7,10,,2294448790294580385,yorkluke,6.0,3927.860107421875,-2907.18994140625,36.349998474121094,-4377.9998779296875,8480.800170898438,-1886.199951171875,-1002.5,1284.6000671386719,2145.800018310547,255.0,255.0,False,0.19013338802171956,2.1031891364071438,-0.3637316614429388,True,255.0,False,8,4,False,,enpitsu,76561198039309853,26,1343.9599609375,-4202.5400390625,212.3699951171875,-611.8999862670898,-9419.299926757812,-585.0,4209.5001220703125,-934.0000152587891,188.29999923706055,128.0,128.0,False,0.21500113176190072,-0.8553612177535816,0.28373380049292707,True,14,4.0,False,16,False,,games5425898691,bf81d8692db,18.0,1663.43994140625,-3684.72998046875,94.72000122070312,-6812.0001220703125,16945.0,-158.80000114440918,-5194.0997314453125,-1808.3000183105469,-27.799999713897705,255.0,128.0,0.0955927864093719,-1.2352659883484451,-3.1365078247051446,True,219.0,False,6,5,False,,
48,3343,106,False,False,0,7586.229200568991,2769.81005859375,-1501.739990234375,140.0,-7222.0001220703125,13944.200439453125,3422.39990234375,3589.5001220703125,-718.7999725341797,-4753.699951171875,0.0,-0.8454165431312001,2.7156341054348836,3.120321947825723,2294448790294580385,yorkluke,6.0,2761.659912109375,-1614.9100341796875,16.360000610351562,-9608.699951171875,12465.0,11.59999966621399,76.70000076293945,-105.10000228881836,-132.89999961853027,255.0,135.0,False,0.0066507469180331685,2.209413934779531,0.007518474555348403,True,202.60544531832463,True,8,False,4,,2535416034309210,NotSoJack,6.0,1919.199951171875,-3669.030029296875,17.0,-9903.200073242188,16272.19970703125,3.1999999284744263,0.29999999329447746,-0.5000000074505806,-23.80000114440918,254.0,128.0,False,0.009601275560154388,2.114322439269701,7.7672234645197e-05,True,138.0,False,16,10,8,,enpitsu,76561198039309853,26,165.83999633789062,-602.22998046875,98.68000030517578,1667.8999328613281,22866.10107421875,-167.00000762939453,-5476.5997314453125,505.9000015258789,-5.799999833106995,255.0,128.0,False,1.1270891567120902,-1.660659947413603,-3.1390433357990117,True,15,50.0,False,18,False,,games5425898691,bf81d8692db,18.0,2811.800048828125,-1866.18994140625,16.989999771118164,-8183.2000732421875,21351.8994140625,2.199999988079071,-0.3999999910593033,1.4000000059604645,985.9999847412109,255.0,237.0,0.009594670740467057,1.9466376903560385,0.00018590948005745128,True,39.76389690112044,True,8,6,False,,
49,3413,108,False,True,0,4105.851906682843,1132.469970703125,1570.219970703125,107.16999816894531,-9414.600219726562,24649.89990234375,3894.4000244140625,2081.4999389648438,-425.99998474121094,-1104.3000030517578,0.0,0.4502770082165472,1.03793772339495,2.4127566697659137,2535416034309210,NotSoJack,6.0,1167.1800537109375,1408.8299560546875,16.860000610351562,-9460.800170898438,19556.800537109375,165.79999923706055,581.5999984741211,734.5999908447266,-1896.4999389648438,255.0,128.0,False,-0.02995244674270793,1.973464710455202,0.020271278749390907,True,37.007888088944135,True,16,8,10,,2294448790294580385,yorkluke,6.0,,,,,,,,,,,,,,,,True,,,,,,,enpitsu,76561198039309853,26,-127.83999633789062,4515.31005859375,17.049999237060547,612.7000045776367,8230.0,2.5,0.5999999865889549,0.0,0.0,128.0,128.0,False,0.016910943783471587,1.4964541582798458,-2.8976767077698645e-06,True,16,81.0,False,18,False,,games5425898691,bf81d8692db,18.0,3244.169921875,2487.610107421875,16.989999771118164,-14014.3994140625,18237.099609375,2.0999999344348907,0.0,-0.3999999910593033,7.599999904632568,255.0,128.0,0.00958058200263269,2.226961522319001,2.9300917081080053e-05,True,176.69289467155303,True,8,6,False,,
50,3449,110,False,False,1,9868.951368495886,74.8499984741211,-4694.72998046875,119.06999969482422,1283.5000610351562,15783.00048828125,6876.400146484375,4778.399963378906,1886.7999267578125,-3099.4000244140625,1.0,0.6534840701682597,1.306672357084037,-1.6427848058986874,76561198039309853,enpitsu,26.0,100.95999908447266,-4878.68017578125,69.22000122070312,854.4999694824219,8286.599731445312,2859.5999145507812,-3057.9000854492188,337.00000762939453,-723.4999847412109,0.0,128.0,False,0.07534501661430236,-1.4432752340081398,0.001056452607535592,True,81.0,False,20,False,17,,bf81d8692db,games5425898691,18.0,-1274.56005859375,-4752.35009765625,90.06999969482422,15315.899658203125,-16922.19970703125,-147.5,4098.699951171875,3667.3001098632812,30.59999942779541,255.0,128.0,,0.638843216268999,0.8367448661554653,3.134595923905223,True,191.0,False,10,7,False,,NotSoJack,2535416034309210,6,1076.219970703125,-1836.9000244140625,16.989999771118164,14572.60009765625,14296.099853515625,4.4999998807907104,0.3999999910593033,0.5999999865889549,23.900001049041748,254.0,128.0,False,-0.00958717781526816,2.362603072909716,-7.111254353118461e-05,True,10,0.0,False,16,8,,yorkluke,2294448790294580385,6.0,2731.5,4373.7998046875,17.0,3261.6000366210938,-5739.7998046875,3.4999999403953552,-0.09999999776482582,0.5999999865889549,2362.7000427246094,255.0,255.0,-0.009477510428749926,-2.077159133014206,7.2192381411326e-05,True,85.0,False,False,False,False,,
51,3542,113,False,False,0,4949.741289954917,-488.760009765625,207.0399932861328,157.2100067138672,499.50000762939453,15817.7001953125,10072.100219726562,5788.2000732421875,-1171.1000061035156,-1060.199966430664,0.0,0.4000333406910134,-2.0498212989524913,-1.5594884019971893,2294448790294580385,yorkluke,6.0,-493.6700134277344,19.479999542236328,15.279999732971191,2634.1000366210938,12652.900390625,-1542.2000122070312,-2548.0999755859375,-3226.9000244140625,3652.7999877929688,255.0,255.0,,0.029898858208477725,1.4465112243972145,-0.03346639101676866,True,209.88705385372202,True,4,False,4,,2535416034309210,NotSoJack,6.0,-1933.6099853515625,-1827.0799560546875,17.010000228881836,19791.400146484375,1357.2999572753906,2.199999988079071,-0.29999999329447746,0.0,1606.9000244140625,254.0,255.0,False,0.009600116093600375,0.10107377685542998,0.00018848059932609695,True,207.0,False,16,10,8,,enpitsu,76561198039309853,26,23.299999237060547,4104.0400390625,17.049999237060547,-2655.2999877929688,-9480.499877929688,3.3000001311302185,0.7000000029802322,2.0999999344348907,2273.6000061035156,255.0,128.0,False,0.016679033032444893,-1.820126355413716,0.00019361329088674278,True,18,112.0,False,20,False,,games5425898691,bf81d8692db,18.0,-146.7100067138672,5217.52978515625,17.0,1672.2000122070312,-1493.0000305175781,3.4999999403953552,-1.4000000059604645,0.09999999776482582,-1086.500015258789,255.0,0.0,0.009535157531161085,-0.5836512146735247,-0.00015491952955730144,True,191.0,False,10,8,False,,
52,3600,115,True,True,0,1778.311850713191,-386.92999267578125,3436.110107421875,796.0900268554688,7164.0997314453125,15603.1005859375,80.60000419616699,2607.9000854492188,72.8000020980835,616.3000106811523,0.0,0.45051429848820007,-2.0596693044959284,-1.5814729146217943,2294448790294580385,yorkluke,6.0,-508.1199951171875,3444.919921875,711.1799926757812,3159.5001220703125,17291.099853515625,2123.3999633789062,5106.600036621094,2041.9999694824219,-45.79999923706055,128.0,0.0,,-0.5021625633259944,-0.9681471540323535,2.6281485283404695,True,88.0,False,6,False,4,,2535416034309210,NotSoJack,6.0,-313.9700012207031,314.6400146484375,17.010000228881836,-7.699999809265137,8345.499877929688,2.0999999344348907,0.0,0.5000000074505806,0.0,197.0,128.0,False,0.00955206277745578,1.5717648916223756,-4.878066423698487e-05,True,207.0,False,16,10,8,,enpitsu,76561198039309853,26,-169.58999633789062,4441.7001953125,17.049999237060547,-1403.699951171875,11193.699951171875,2.5,0.09999999776482582,-3.100000023841858,-495.2000045776367,128.0,128.0,False,0.01684984866795226,-1.5084996289946497,0.00013572477957854786,True,18,112.0,False,20,False,,games5425898691,bf81d8692db,18.0,-207.77999877929688,4715.18994140625,579.989990234375,-1717.1000671386719,-3136.7999267578125,1074.800033569336,2300.500030517578,1034.5999908447266,-51.19999885559082,255.0,98.0,-0.36084655643525104,-1.139965303615057,-0.07940199623729659,True,138.0,False,12,8,False,,
53,3886,116,False,False,1,5158.326660392261,5.670000076293945,59.09000015258789,93.0199966430664,2213.800048828125,19830.2001953125,0.0,965.0,94.70000267028809,-5903.800048828125,1.0,0.0093856011247323,0.2564651710735897,-0.04413223211923545,76561198039309853,enpitsu,26.0,-66.62999725341797,-111.30000305175781,116.63999938964844,-15162.5,15685.999755859375,255.10000228881836,-4376.000061035156,-3071.099853515625,-1291.7999267578125,255.0,128.0,,-1.4591849042940161,0.7077468538633898,0.16661322231734305,True,0.0,False,2,False,1,,bf81d8692db,games5425898691,18.0,-3474.35009765625,-2344.81005859375,17.010000228881836,-3829.2001342773438,-14721.600341796875,2.3000000417232513,-0.0,0.3999999910593033,1779.7999572753906,255.0,255.0,,-0.00959703138120201,-1.352156783645836,0.00016702039664812793,False,0.0,False,False,False,False,,NotSoJack,2535416034309210,6,-3095.110107421875,4128.759765625,16.770000457763672,-973.0999755859375,9383.699951171875,55.79999923706055,7.400000095367432,49.099998474121094,-2081.3999938964844,169.0,0.0,,-0.010274858475930643,1.5008053819987959,-0.0028160919398637217,True,4,255.0,False,4,False,,yorkluke,2294448790294580385,6.0,252.82000732421875,-100.7699966430664,253.0500030517578,-9357.80029296875,-17849.200439453125,2929.7000122070312,321.3999938964844,-163.79999160766602,547.0000076293945,255.0,124.0,-0.363060465813422,-1.7083994960158355,0.09585757662082109,True,0.0,False,4,False,4,,
54,3955,119,False,False,0,9300.499320317278,-479.30999755859375,-4151.16015625,99.2699966430664,-19406.300048828125,3223.9999389648438,7647.9998779296875,5885.3997802734375,1166.9000244140625,-13.700000047683716,0.0,1.0763159940512055,-2.4797247446597668,0.5651870090263801,2535416034309210,NotSoJack,6.0,-247.25999450683594,-4247.759765625,17.010000228881836,-14990.50048828125,1015.1999664306641,2.0999999344348907,-0.5000000074505806,0.0,15.700000524520874,128.0,128.0,,0.009643679950538506,3.0763405853326433,-6.105578350874221e-05,True,222.0,False,4,False,4,,2294448790294580385,yorkluke,6.0,2721.199951171875,2929.60009765625,17.0,10906.700439453125,-12494.7998046875,3.100000023841858,0.5000000074505806,-0.7000000029802322,-467.99999237060547,255.0,128.0,,0.009564554212670036,-0.9048893578703937,0.00019160489588862279,False,0.0,False,4,False,4,,enpitsu,76561198039309853,26,189.0399932861328,-2614.070068359375,107.62999725341797,-15497.7001953125,-7270.3997802734375,-165.49999237060547,-1291.199951171875,-5231.400146484375,-1102.2000122070312,255.0,128.0,,0.7964162204173848,-1.3106536046775115,2.415615202809281,True,3,0.0,False,4,False,,games5425898691,bf81d8692db,18.0,1194.8800048828125,4869.60986328125,17.010000228881836,-20616.59912109375,1285.5999755859375,1.899999976158142,-0.5999999865889549,-0.09999999776482582,5.0,255.0,128.0,0.009578735188739378,3.080000195305571,-5.220068239415755e-05,True,197.0,False,False,False,False,,
