,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_dodge_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_jump_active,opp_1_boost,opp_1_boost_active,opp_1_dodge_active,opp_1_double_jump_active,opp_1_ball_cam,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_double_jump_active,opp_2_dodge_active,opp_2_jump_active,opp_2_boost_collect
0,174,0.0,False,False,0,5076.349872192391,41.81999969482422,151.02999877929688,102.76000213623047,28096.10107421875,7704.000244140625,-4175.799865722656,-3142.3001098632812,-5086.199951171875,505.49999237060547,0.0,-0.13607091115176023,0.14024461909648822,0.0996691328416934,bf81d8692db,games5425898691,24.0,-4.550000190734863,24.1200008392334,92.33000183105469,-919.1999816894531,15094.69970703125,968.7999725341797,1294.7999572753906,-978.3000183105469,-5255.10009765625,255.0,128.0,,1.2850594399133843,-1.5457083905069995,-2.932677612250945,True,3,False,4,0.0,False,,76561198039309853,enpitsu,27.0,9.920000076293945,-2391.929931640625,17.049999237060547,1741.9999694824219,13865.699462890625,3.100000023841858,-0.09999999776482582,1.4000000059604645,-1856.9000244140625,255.0,0.0,,0.016722375496576236,1.420023464955733,-0.0002454873524756355,True,146.0,False,False,False,False,,mattg155378,2533274970195591,10,-2980.72998046875,4422.4501953125,16.8799991607666,-8465.30029296875,-11089.89990234375,30.299999713897705,1.5999999642372131,-4.600000083446503,2268.3999633789062,255.0,255.0,,0.009309815869598186,-2.1436743945786363,-9.359503939165048e-05,4,10.734391466263803,True,4,False,True,,KeirGreenwood7,2535412886477489,10.0,-112.36000061035156,281.3900146484375,82.45999908447266,16018.699951171875,-16132.60009765625,325.40000915527344,3259.89990234375,4428.299865722656,110.20000457763672,255.0,125.0,,1.1886862854707645,-0.86084816731537,-0.2106145134285338,True,36.0,False,False,5,6,
1,289,4.0,False,False,1,8470.749423264551,-1263.719970703125,-3050.800048828125,384.4200134277344,-19544.69970703125,21288.40087890625,-6389.7998046875,-2147.100067138672,-2273.0999755859375,-5120.7000732421875,1.0,-0.4308018101949728,1.724660344128251,1.1775925440487616,2533274970195591,mattg155378,12.0,-1053.1199951171875,-3225.22998046875,384.5199890136719,-17612.2998046875,11442.60009765625,3062.0001220703125,-5211.9000244140625,-405.49999237060547,1708.9999389648438,255.0,128.0,,0.15818415363589583,-0.1094506043819709,1.3857492602687678,True,4,4,6,143.9814277925799,True,,2535412886477489,KeirGreenwood7,11.0,-3937.659912109375,-1795.6700439453125,764.1099853515625,3855.10009765625,-12704.000244140625,-10632.39990234375,-1488.800048828125,-3934.7000122070312,-153.59999656677246,255.0,131.0,,-0.31522842960812925,-1.9859129501635193,-0.4723668056148922,True,0.0,False,10,False,8,,enpitsu,76561198039309853,27,-3785.419921875,-1282.5999755859375,13.550000190734863,11878.699951171875,4422.5,323.80001068115234,-411.1000061035156,-206.39999389648438,2112.7999877929688,255.0,255.0,False,0.016283572707030684,2.756987382442574,0.0015726759383909,False,255.0,False,False,False,True,,games5425898691,bf81d8692db,24.0,3964.77001953125,368.7699890136719,53.86000061035156,2478.6000061035156,13140.400390625,1590.5999755859375,-1340.0,-1446.1000061035156,1865.7000732421875,255.0,255.0,,0.10245497888298569,1.7315405461193696,-0.5565691104363927,True,255.0,False,False,6,6,
2,339,6.0,False,False,0,7083.783420683804,3868.260009765625,-102.30999755859375,252.69000244140625,3561.9000244140625,-4945.899963378906,4961.000061035156,5491.6998291015625,-385.29998779296875,-2385.8999633789062,0.0,-1.3419562307105866,-0.4733380627671248,-2.6295004623595917,76561198039309853,enpitsu,27.0,3752.639892578125,-114.77999877929688,125.41999816894531,-2409.4000244140625,1638.3000183105469,-24.100000858306885,-2576.099853515625,-4255.10009765625,-2346.6000366210938,0.0,128.0,False,-1.369942864424406,-1.0619578026757877,0.09912356169106618,True,1,False,2,255.0,False,,bf81d8692db,games5425898691,24.0,-2202.1298828125,-3144.1298828125,16.989999771118164,7697.0001220703125,-21223.00048828125,4.600000083446503,-0.19999999552965164,0.3999999910593033,-101.00000381469727,255.0,128.0,,0.00960498996923957,-1.2344671022975207,8.290311646934005e-05,True,167.0,False,6,False,6,,mattg155378,2533274970195591,11,3397.419921875,1438.239990234375,16.989999771118164,657.9000091552734,-16972.2998046875,2.3000000417232513,1.0999999940395355,0.29999999329447746,-14.500000476837158,255.0,128.0,,0.009537834124763766,-1.5341345165139744,2.9873764886860623e-05,6,79.94171172059994,True,4,4,True,,KeirGreenwood7,2535412886477489,11.0,2944.840087890625,4613.7099609375,17.010000228881836,-13451.700439453125,5641.300048828125,2.8999999165534973,0.5000000074505806,-0.09999999776482582,3378.2000732421875,255.0,255.0,False,0.00958942110447903,3.043037111432221,4.0202657752021705e-05,True,0.0,False,False,10,10,
3,383,7.0,False,False,1,6424.22896638188,-3740.5,693.25,125.3499984741211,4717.60009765625,13264.599609375,235.30000686645508,-608.8999938964844,166.10000610351562,624.7000122070312,1.0,-1.0023282394185689,2.75352815889015,2.91424887789336,2533274970195591,mattg155378,11.0,-3807.580078125,529.3400268554688,17.110000610351562,1223.0999755859375,10871.800537109375,-25.09999990463257,50.900001525878906,-85.50000190734863,-764.8000335693359,255.0,128.0,,-0.012133231780230735,1.726260576830708,0.0036848536406565054,True,4,4,6,47.715044952208,True,,2535412886477489,KeirGreenwood7,10.0,-2989.02001953125,-4088.679931640625,17.010000228881836,-6739.4000244140625,7535.3997802734375,2.5,-0.09999999776482582,0.09999999776482582,-2384.9000549316406,254.0,9.0,False,-0.009529292575701948,0.8919418080794892,-1.733844269130428e-05,True,255.0,False,10,False,10,,enpitsu,76561198039309853,27,-3787.550048828125,224.77000427246094,17.030000686645508,-6944.2999267578125,7320.5999755859375,1.7000000178813934,-2.3999999463558197,2.0000000298023224,-2107.2000122070312,255.0,0.0,False,-0.01667831812861287,0.8177986070252808,-0.00033036649064374375,2,175.42307943682522,True,2,False,True,,games5425898691,bf81d8692db,24.0,418.82000732421875,5029.06982421875,16.989999771118164,-7018.0999755859375,3109.2999267578125,4.600000083446503,0.7000000029802322,-0.0,-54.000000953674316,128.0,128.0,,-0.009672734798397007,0.42517702168074667,9.216987139644237e-05,True,197.0,False,False,6,6,
4,394,8.0,False,False,1,5962.192723932601,-3565.60009765625,1185.02001953125,95.83999633789062,4273.2000732421875,12025.400390625,1108.0000305175781,-3586.6000366210938,1236.1000061035156,624.7000122070312,1.0,-1.1760914166240064,3.0357237060837776,2.33388969633893,2533274970195591,mattg155378,11.0,-3663.330078125,1029.9200439453125,16.989999771118164,3484.5001220703125,14561.700439453125,2.5999999046325684,-0.3999999910593033,-0.5000000074505806,1759.4999694824219,255.0,198.0,,-0.009577610311527405,1.7782477100182779,0.00019192941921155373,True,4,4,6,13.281419233609277,True,,2535412886477489,KeirGreenwood7,10.0,-3148.260009765625,-3680.139892578125,17.010000228881836,-1263.0000305175781,11927.5,0.29999999329447746,-0.09999999776482582,0.9000000357627869,-2159.2999267578125,255.0,16.0,False,-0.009548382077826743,1.499665582035509,-0.0001564923695689211,True,248.77560423266502,True,10,False,10,,enpitsu,76561198039309853,27,-3920.5,674.0800170898438,33.97999954223633,1391.9000244140625,14207.60009765625,-543.8999938964844,-845.8999633789062,-466.50001525878906,-1975.0999450683594,255.0,128.0,False,-0.07574990608007959,1.7107640639070743,0.3682392303233136,2,140.9894537182265,True,2,False,True,,games5425898691,bf81d8692db,24.0,154.91000366210938,5136.990234375,16.989999771118164,-7865.0,2211.300048828125,4.600000083446503,1.7000000178813934,-0.0,1151.6000366210938,255.0,176.0,,-0.009551751229339612,0.26663220116159325,7.433597960016868e-05,True,197.0,False,False,6,6,
5,411,8.0,False,False,1,5309.239731704151,-3311.10009765625,1901.4300537109375,93.7300033569336,3811.6000366210938,10738.499755859375,329.70001220703125,-5637.7001953125,1980.3999328613281,541.6999816894531,1.0,0.8063418713545691,-2.1755357895064096,-0.642358787258604,2533274970195591,mattg155378,10.0,-3419.510009765625,1982.5400390625,16.989999771118164,9086.699829101562,12949.7998046875,2.5999999046325684,-0.0,0.19999999552965164,-2015.2000427246094,255.0,0.0,,-0.00958140198548046,2.245726307949773,-2.269335236056748e-05,True,4,4,6,2.6883356622470322,True,,2535412886477489,KeirGreenwood7,10.0,-2773.510009765625,-2817.31005859375,66.58000183105469,8434.89990234375,18838.699951171875,2510.0,-5374.4000244140625,-1155.8000183105469,170.40000915527344,153.0,184.0,False,-0.3193049398926885,2.4152554158038013,-0.4776141658357511,True,210.68833566224703,True,12,False,11,,enpitsu,76561198039309853,27,-3583.9599609375,1603.97998046875,17.020000457763672,7646.5997314453125,18295.2001953125,2.3000000417232513,-0.29999999329447746,1.4000000059604645,-0.7000000029802322,255.0,128.0,False,-0.016729761927210433,1.9667790283163986,-8.024712099885116e-05,2,87.68880863599888,True,2,False,True,,games5425898691,bf81d8692db,24.0,-390.6700134277344,5151.27978515625,16.989999771118164,-10008.499755859375,-4348.500061035156,4.799999892711639,0.09999999776482582,-0.0,2305.8999633789062,255.0,255.0,,-0.009533873769431949,-0.4587520547509934,4.8832345528879315e-05,True,190.68833566224703,True,False,6,6,
6,419,8.0,False,False,1,4918.993374052368,-3019.800048828125,2162.919921875,133.27999877929688,12018.800048828125,4586.7999267578125,2895.2999877929688,-4049.7000122070312,-30.69999933242798,-4427.0001220703125,1.0,1.131368858028838,2.8881614619609826,3.0097570932310536,2533274970195591,mattg155378,10.0,-3138.929931640625,2222.52001953125,17.020000457763672,13533.900146484375,6617.8997802734375,1.0999999940395355,9.200000166893005,6.3999998569488525,-2059.499969482422,202.0,0.0,,-0.009586149458245456,2.755797646534587,-0.00036476056647137154,True,4,4,6,0.0,False,,2535412886477489,KeirGreenwood7,10.0,-2531.030029296875,-2313.080078125,86.4800033569336,10186.699829101562,19949.300537109375,420.60001373291016,-4083.3999633789062,-3001.6000366210938,2136.6000366210938,140.0,182.0,False,-0.42202725170041366,2.5467082732131665,-2.3360736510431823,True,185.68013790858691,True,12,False,11,,enpitsu,76561198039309853,27,-3311.0,2246.239990234375,17.020000457763672,9871.799926757812,20771.201171875,2.5,-0.0,-0.0,-1368.5000610351562,255.0,0.0,False,-0.01677532277493627,2.0351464113812145,-0.00027371755835866153,2,62.68061088233875,True,2,False,True,,games5425898691,bf81d8692db,24.0,-698.239990234375,4878.97998046875,16.989999771118164,-9344.600219726562,-11111.400146484375,2.199999988079071,-0.5000000074505806,-1.0999999940395355,86.19999885559082,255.0,128.0,,-0.00956561331156452,-0.8828259837687936,-0.00012826056942295567,True,165.68013790858691,True,False,6,6,
7,447,9.0,False,False,1,3758.9065971304976,-1833.260009765625,2555.330078125,97.83000183105469,-8160.2001953125,2259.600067138672,6182.80029296875,4130.199890136719,-255.9000015258789,4344.5001220703125,1.0,1.1590680598430472,-2.8103359477089773,-2.302664386898797,2533274970195591,mattg155378,10.0,-1756.22998046875,2445.510009765625,16.729999542236328,5857.0001220703125,6481.7999267578125,-330.8000183105469,3013.699951171875,3000.4998779296875,-86.40000343322754,128.0,255.0,,-0.0017636503658499945,2.1277397379362437,0.034507330894428465,True,4,4,6,31.0,False,,2535412886477489,KeirGreenwood7,10.0,-1293.6400146484375,-252.64999389648438,17.020000457763672,15775.50048828125,14775.10009765625,6.000000238418579,7.900000214576721,11.799999475479126,-1711.7999267578125,255.0,33.0,False,-0.00939230742315009,2.436705823627782,-0.0008278825781218617,True,164.0,False,12,False,12,,enpitsu,76561198039309853,27,-1800.5899658203125,2764.5,102.0,8212.000122070312,-8964.7998046875,2352.100067138672,3452.0001220703125,-4156.000061035156,1029.800033569336,128.0,0.0,False,-0.05042513965278364,-2.2359415953586588,0.6297524065440147,4,41.0,False,3,False,True,,games5425898691,bf81d8692db,24.0,-1476.530029296875,3181.639892578125,130.0,-6597.2998046875,-21663.89892578125,1851.7999267578125,251.00000381469727,-288.1999969482422,-551.5000152587891,255.0,49.0,,0.3469948057395047,-1.262048802231678,0.015677995819376643,True,91.53957846856886,True,False,6,8,
8,531,13.0,False,False,1,5265.7962993975225,-3926.909912109375,3026.199951171875,144.0500030517578,8568.599853515625,10635.799560546875,3178.800048828125,1509.1000366210938,-4370.7000732421875,-3823.5000610351562,1.0,1.2417105172909013,1.450253249925351,1.0601939746541824,2533274970195591,mattg155378,14.0,-4058.780029296875,2870.35009765625,165.8699951171875,-35.39999961853027,12799.3994140625,259.6999931335449,-2066.7999267578125,99.79999542236328,-849.1000366210938,254.0,0.0,,-0.01160850441865252,1.5634828697435579,1.200841318174884,True,4,4,6,0.0,False,,2535412886477489,KeirGreenwood7,11.0,-241.63999938964844,1180.6800537109375,17.020000457763672,-10708.699951171875,8204.099731445312,0.7999999821186066,-0.5999999865889549,0.3999999910593033,25.199999809265137,236.0,128.0,False,-0.009577228393851663,0.6499903202647804,-7.884311040422907e-05,True,255.0,False,12,False,12,,enpitsu,76561198039309853,27,-1000.0800170898438,1969.969970703125,87.19000244140625,7304.1998291015625,14630.30029296875,-154.7000026702881,-4920.899963378906,2456.4999389648438,0.0,128.0,128.0,False,0.9579525594623606,-1.1078103752129345,3.141579255876782,6,0.0,False,6,False,True,,games5425898691,bf81d8692db,24.0,-3823.93994140625,1721.9599609375,16.81999969482422,5614.7998046875,18860.0,-142.5,-172.09999084472656,-881.6000366210938,27.100000381469727,255.0,128.0,,-0.023199566134175145,1.86979486537131,0.018272673154174558,True,0.0,False,False,8,8,
9,564,14.0,False,False,0,10178.036007203764,2922.77001953125,-4294.47998046875,121.4000015258789,-11160.0,-22906.79931640625,6361.7999267578125,-3705.2999877929688,2201.999969482422,-4173.800048828125,0.0,-1.1323387435447485,-1.2735023558097383,0.2428491089007731,bf81d8692db,games5425898691,24.0,3017.47998046875,-4047.260009765625,17.010000228881836,-9858.599853515625,-20613.9990234375,2.0999999344348907,-0.3999999910593033,-0.7999999821186066,1157.0999908447266,255.0,244.0,,0.009592293024360469,-2.0040925897845265,0.00020888999474328853,True,8,False,8,255.0,False,,76561198039309853,enpitsu,27.0,135.10000610351562,-3793.030029296875,17.049999237060547,-4783.0999755859375,-15574.69970703125,2.5999999046325684,-0.19999999552965164,-0.5000000074505806,108.29999923706055,255.0,255.0,,0.016792010079337397,-1.8572122531487927,-8.562388667306699e-05,True,,False,6,False,6,,mattg155378,2533274970195591,14,3194.090087890625,-4077.639892578125,17.0,-8840.700073242188,-10973.299560546875,3.400000035762787,-0.19999999552965164,-0.5000000074505806,7.200000286102295,255.0,128.0,,0.009571237610603437,-2.247844695623672,-6.162810794724679e-05,6,,False,4,4,True,,KeirGreenwood7,2535412886477489,11.0,372.4700012207031,-2098.22998046875,17.020000457763672,-5485.999755859375,-9420.599975585938,0.7999999821186066,0.5000000074505806,0.9000000357627869,-57.89999961853027,246.0,128.0,,0.009554883815255358,-2.106185529086088,0.00010867092719352227,True,255.0,False,False,12,12,
