,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_jump_active,team_mate_dodge_active,team_mate_boost,team_mate_boost_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_double_jump_active,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_dodge_active,opp_2_jump_active,opp_2_double_jump_active,opp_2_boost_collect,opp_2_handbrake
36,2428,73,False,False,0,2941.4964687850975,-3536.510009765625,3843.81005859375,155.67999267578125,4968.599853515625,2134.4000244140625,3282.7999877929688,-3655.5999755859375,-2918.900146484375,2966.4999389648438,0.0,0.8346871758026132,-2.3637911036157813,3.1123193952249553,bd61daf6fdb,twitchdoowap,7.0,-3594.010009765625,3848.199951171875,17.010000228881836,6128.599853515625,-328.4000015258789,2.0999999344348907,1.4000000059604645,1.899999976158142,268.700008392334,255.0,128.0,,0.009389625183156681,-0.031265718841688966,-0.0002493145217734135,True,61.0,False,4,4,False,,4358681204504249901,SinteXx0,8.0,-2480.860107421875,1764.7099609375,17.010000228881836,9008.300170898438,-1866.4999389648438,2.3999999463558197,-0.19999999552965164,0.19999999552965164,2240.0999450683594,128.0,255.0,,0.00963004324257337,-0.15871649583807573,2.9710341075656347e-05,True,4,4,219.0,False,False,,enpitsu,76561198039309853,27,1157.3599853515625,4829.0,17.049999237060547,-14570.0,5289.6002197265625,2.5999999046325684,-0.5000000074505806,0.0,3.799999952316284,128.0,128.0,,0.016836597559203942,2.7938337716204638,-3.792080359737203e-05,True,False,255.0,False,4,4,,games5425898691,bf81d8692db,20.0,-50.619998931884766,4969.52001953125,17.0,-1344.7999572753906,-487.00000762939453,3.400000035762787,-0.9000000357627869,-1.0000000149011612,464.59999084472656,255.0,204.0,0.009425039244911606,-2.898271790031494,3.8172835026658204e-05,True,229.0,False,False,False,False,,
37,2453,74,False,False,0,2471.754043632752,-3106.43994140625,4033.8701171875,200.2100067138672,2132.2000122070312,4659.599914550781,6924.0997314453125,2420.399932861328,-1458.8999938964844,2874.2999267578125,0.0,0.0375809846435869,2.517465146830564,1.9890117858588507,bd61daf6fdb,twitchdoowap,7.0,-3084.169921875,4033.360107421875,60.0,4767.60009765625,7049.7998046875,3199.2999267578125,-2745.8999633789062,620.8000183105469,190.79999923706055,0.0,139.0,,0.062201493554249365,1.0058827435509314,-0.04292631060638162,True,255.0,False,6,5,False,,4358681204504249901,SinteXx0,8.0,-2072.72998046875,2080.300048828125,17.010000228881836,571.1999893188477,2705.5999755859375,2.5,-1.5000000596046448,-2.0000000298023224,842.5,55.0,200.0,,0.009818224432330668,1.3373310018250588,8.595384744883076e-06,True,4,4,219.0,False,False,,enpitsu,76561198039309853,27,357.3800048828125,5043.22998046875,17.049999237060547,-2573.2998657226562,47.89999961853027,2.5999999046325684,-0.5000000074505806,0.3999999910593033,1.899999976158142,128.0,128.0,,0.016891629689839704,3.1235133740203316,-5.0193054182433075e-05,True,False,255.0,False,4,4,,games5425898691,bf81d8692db,20.0,-410.9700012207031,4861.41015625,17.0,1521.0000610351562,454.1999816894531,3.3000001311302185,0.0,0.5999999865889549,0.0,0.0,128.0,0.009783966861657951,-2.8512626564738235,1.824067086777811e-05,True,229.0,False,False,False,False,,
38,2513,76,False,False,0,1758.9582943909277,-2649.77001953125,5005.0,134.49000549316406,3300.5999755859375,-4719.4000244140625,-2538.8999938964844,4813.900146484375,-723.4999847412109,3507.39990234375,0.0,1.1516587961156015,-2.494210088341917,0.39275582491260913,bd61daf6fdb,twitchdoowap,7.0,-2687.89990234375,5094.1298828125,395.260009765625,5278.900146484375,704.8000335693359,4491.9000244140625,-533.8999938964844,2400.5999755859375,-910.2999877929688,255.0,0.0,,-0.7104813134976348,0.1315914502566616,1.5639548146073983,True,255.0,False,6,6,False,,4358681204504249901,SinteXx0,8.0,-2985.110107421875,1784.3499755859375,17.010000228881836,-8518.300170898438,-5192.19970703125,2.3999999463558197,0.0,-0.09999999776482582,-2375.2999877929688,203.0,0.0,False,0.009545091850724814,-2.644916549359657,-6.450585600829165e-07,True,4,4,219.0,False,False,,enpitsu,76561198039309853,27,252.77000427246094,5045.1201171875,17.049999237060547,-2332.2000122070312,41.79999828338623,2.5999999046325684,-0.5000000074505806,-1.8000000715255737,0.0,128.0,128.0,,0.016740577161604604,3.123567359088844,-4.8375635246427635e-05,True,False,255.0,False,4,4,,games5425898691,bf81d8692db,20.0,-2419.320068359375,4876.5498046875,182.39999389648438,-18412.2998046875,-1101.500015258789,2430.2000427246094,636.3000106811523,-5462.80029296875,-51.10000133514404,255.0,128.0,0.20329534759753878,-3.027549074851195,-0.009706960324362912,True,210.0,False,3,4,False,,
39,2515,76,False,False,1,10277.440920913723,2639.179931640625,-4988.52978515625,119.62999725341797,8707.2998046875,-11392.7001953125,-4196.9000244140625,-1063.0000305175781,2863.3999633789062,-5164.2999267578125,1.0,-1.3252919527043772,2.874280017302254,-0.08104969146956949,bf81d8692db,games5425898691,20.0,2572.010009765625,-4866.16015625,194.52000427246094,17405.899658203125,1971.3999938964844,182.5,1204.800033569336,5359.4000244140625,-273.799991607666,255.0,128.0,,-0.8303268637644202,3.006178845026714,0.030930950944610493,True,210.0,False,4,3,False,,76561198039309853,enpitsu,27.0,-252.77000427246094,-5045.1201171875,17.049999237060547,2332.2000122070312,-41.79999828338623,2.5999999046325684,0.5000000074505806,1.8000000715255737,0.0,128.0,128.0,,-0.016740577161604604,-3.123567359088844,-4.8375635246427635e-05,True,4,4,255.0,False,False,,twitchdoowap,bd61daf6fdb,7,2638.5400390625,-5098.8798828125,427.9700012207031,-6427.9998779296875,-557.9000091552734,3411.300048828125,-176.10000610351562,-2495.5999755859375,-604.7999954223633,255.0,0.0,,0.5057147770843545,-0.07929126642992669,1.5741930874578436,True,False,255.0,False,6,6,,SinteXx0,4358681204504249901,8.0,3060.050048828125,-1748.989990234375,17.010000228881836,9289.600219726562,3458.900146484375,2.3999999463558197,-0.29999999329447746,0.09999999776482582,-2389.199981689453,149.0,0.0,-0.00956617265873234,2.8417508554510422,-1.1745203240655132e-05,True,219.0,False,4,4,False,,True
40,2581,78,False,False,1,9542.303865611904,3621.27001953125,-4004.860107421875,138.1999969482422,-13110.699462890625,-13613.199462890625,4512.799987792969,-1660.3999328613281,4317.300109863281,-3821.4999389648438,1.0,-0.8324094587765317,0.6409314023884726,-2.194812312669643,bf81d8692db,games5425898691,20.0,3749.340087890625,-3890.14990234375,28.0,-7551.300048828125,-7045.999755859375,-59.29999828338623,-799.0000152587891,98.4000015258789,-2995.10009765625,255.0,16.0,,-0.08473434663429615,-0.35052926104738247,-0.45919542386204004,True,193.0,False,4,4,False,,76561198039309853,enpitsu,27.0,-124.16000366210938,-5047.41015625,17.049999237060547,133.1999969482422,-2.3999999463558197,2.5999999046325684,0.5000000074505806,-1.7000000178813934,0.0,255.0,255.0,,-0.016816102601120493,-3.1235673436196065,-4.90564751438923e-05,True,4,4,255.0,False,False,,twitchdoowap,bd61daf6fdb,7,888.2899780273438,-3676.989990234375,17.010000228881836,-13032.39990234375,4553.699951171875,2.0999999344348907,2.199999988079071,-0.3999999910593033,450.6999969482422,255.0,128.0,,-0.009585245799080955,0.30085712526818553,-8.330515491458092e-05,True,False,255.0,False,6,6,,SinteXx0,4358681204504249901,8.0,3732.35009765625,-3785.5400390625,32.65999984741211,-3331.9000244140625,-9325.399780273438,1298.3000183105469,-2918.0999755859375,-1142.3999786376953,-1651.9000244140625,228.0,128.0,0.32565261239491955,-1.2029349372186489,0.3041251485247566,True,206.0,False,4,4,False,,False
41,2665,81,False,False,1,8937.254688662308,1006.6199951171875,-3796.570068359375,113.25,-600.6000137329102,22058.40087890625,6215.5999755859375,2227.4000549316406,-5235.8001708984375,1903.699951171875,1.0,-0.07944735084807907,0.6308926404325025,-0.7596773642588793,76561198039309853,enpitsu,27.0,977.52001953125,-4010.530029296875,17.049999237060547,6954.4000244140625,15995.999755859375,-2.0000000298023224,1.899999976158142,4.799999892711639,299.0999984741211,255.0,255.0,,-0.016775088259099527,1.9806165960028626,-1.0797764896543524e-05,True,121.63768615773935,True,4,4,False,,bf81d8692db,games5425898691,20.0,1206.2900390625,-4913.68994140625,16.979999542236328,-13940.0,1052.3999786376953,9.100000262260437,-27.100000381469727,-4.900000095367432,12.999999523162842,255.0,128.0,,-0.009207090877376676,0.07310707831342485,-0.0014002007432782208,True,4,4,193.0,False,False,,twitchdoowap,bd61daf6fdb,6,-2021.0400390625,-918.1900024414062,17.010000228881836,-3975.4998779296875,11591.99951171875,2.3999999463558197,-0.0,1.0999999940395355,-2241.199951171875,255.0,0.0,,-0.009586388157131129,1.290632256025893,-0.00011990225715035864,True,False,255.0,False,6,6,,SinteXx0,4358681204504249901,8.0,1224.800048828125,-3511.489990234375,16.989999771118164,-18110.0,-5557.9998779296875,2.199999988079071,1.0999999940395355,0.29999999329447746,490.9000015258789,255.0,128.0,-0.009599816166370897,-0.3402040287687093,-0.00015200507108553747,True,55.43335066303129,True,4,4,False,,
42,2719,83,False,False,0,5493.389125210064,-921.489990234375,-353.3299865722656,107.9000015258789,-20672.900390625,5111.700134277344,7322.60009765625,3635.10009765625,3245.2999877929688,-3500.4998779296875,0.0,0.020287162609996124,-1.1479384628641336,0.12063077567810834,bd61daf6fdb,twitchdoowap,6.0,-799.22998046875,-474.1000061035156,87.08000183105469,-20638.20068359375,-3827.3001098632812,1699.9000549316406,71.70000076293945,-5159.69970703125,1903.2000732421875,96.0,128.0,,0.7484063018956245,-3.0486587386110258,0.007528429090067752,True,200.0,False,8,7,False,,4358681204504249901,SinteXx0,8.0,372.3999938964844,994.4299926757812,88.19999694824219,862.3000335693359,-22732.5,-541.1999893188477,4447.799987792969,-846.2999725341797,-122.70000457763672,228.0,128.0,,-1.210614722634303,-1.6865988097095994,-0.07719651949517485,True,6,6,16.0,False,False,,enpitsu,76561198039309853,27,-961.6599731445312,179.6699981689453,17.040000915527344,-13347.60009765625,-17674.200439453125,4.300000071525574,0.0,0.0,-2034.6000671386719,255.0,0.0,,0.0167789262054314,-2.2948587131080473,-7.347044775290163e-06,True,False,79.0,False,4,4,,games5425898691,bf81d8692db,20.0,-531.6300048828125,3115.89990234375,94.41000366210938,-14004.89990234375,-12435.10009765625,1234.1000366210938,3069.7000122070312,-4563.399963378906,-45.79999923706055,255.0,128.0,1.1160674602779181,-2.5665061226137023,-0.017861147121705372,True,223.0,False,5,6,False,,
43,2784,86,False,True,0,4980.509824686332,-3059.7099609375,654.0399780273438,139.7100067138672,13148.299560546875,18836.600341796875,4692.699890136719,5808.800048828125,1378.8999938964844,-596.5000152587891,0.0,1.4767490947329691,0.3573787111346148,-3.1027901913326357,bd61daf6fdb,twitchdoowap,6.0,-3104.719970703125,489.9200134277344,93.22000122070312,11225.0,15179.200439453125,270.10000228881836,-4565.5999755859375,1782.2999572753906,2495.500030517578,128.0,137.0,False,1.261958408144091,0.6992146519216971,-0.44690364046715697,True,246.0,False,10,9,False,,4358681204504249901,SinteXx0,8.0,-2529.02001953125,-493.95001220703125,17.010000228881836,-17770.10009765625,3890.8999633789062,2.5999999046325684,0.29999999329447746,-0.09999999776482582,2880.4998779296875,227.0,255.0,False,0.009592335071712468,3.092036180107564,0.00011304186140372513,True,6,6,35.0,False,False,,enpitsu,76561198039309853,27,-4052.56005859375,1566.5799560546875,151.38999938964844,2750.2999877929688,14474.300537109375,-5624.1998291015625,-313.1999969482422,-2736.6000366210938,48.400001525878906,255.0,128.0,,0.41111771296754984,1.3690180312598303,1.0924276324878275,True,False,79.0,False,4,4,,games5425898691,bf81d8692db,20.0,-2856.929931640625,935.2100219726562,67.69000244140625,-7473.599853515625,-17659.000244140625,3033.2000732421875,2755.1998901367188,-1142.7999877929688,156.899995803833,255.0,122.0,0.0914982167821306,-1.9269669144930244,0.0004754525570294304,True,182.0,False,7,8,False,,
44,2786,86,False,False,1,6256.0819883317745,3064.239990234375,-728.3300170898438,234.14999389648438,18568.599853515625,-3390.7998657226562,17407.900390625,5018.0999755859375,-1670.5000305175781,-2833.2000732421875,1.0,-1.4478548613677502,2.5875457701297626,0.4359649925431356,bf81d8692db,games5425898691,20.0,2919.2900390625,-787.8300170898438,90.41999816894531,7490.9002685546875,17706.99951171875,2472.899932861328,-5064.200134277344,2145.2999877929688,-25.299999713897705,255.0,119.0,,-0.6674413414801681,1.9108259524859579,0.03409742971125237,True,182.0,False,8,7,False,,76561198039309853,enpitsu,27.0,4023.02001953125,-1686.6099853515625,105.08000183105469,-4344.200134277344,-14391.099853515625,-5202.19970703125,-204.69999313354492,2760.8999633789062,-50.39999961853027,255.0,128.0,,-0.35339985374749283,-1.2722707247784728,0.8368295562927714,True,4,4,79.0,False,False,,twitchdoowap,bd61daf6fdb,6,3012.9599609375,-613.8900146484375,92.95999908447266,-10200.399780273438,-13795.799560546875,174.40000534057617,2648.5000610351562,-1176.3999938964844,4674.5001220703125,255.0,135.0,False,-1.305153494282206,1.3283663627074607,-2.6833343706015134,True,False,246.0,False,10,9,,SinteXx0,4358681204504249901,8.0,2675.659912109375,479.6600036621094,17.010000228881836,17293.399658203125,187.09999084472656,2.7000001072883606,-0.7000000029802322,-0.0,2966.0000610351562,220.0,255.0,-0.009585769863298144,2.9445279049447795,4.2251922936290204e-05,True,35.0,False,6,6,False,,False
45,2896,90,False,True,0,3697.296642236244,-401.1400146484375,1475.969970703125,361.6700134277344,3566.6000366210938,27263.701171875,-6089.1998291015625,-3116.300048828125,-3748.2000732421875,-2721.099853515625,0.0,1.2629715774621506,-2.216374233202306,-2.2337459917738802,bd61daf6fdb,twitchdoowap,7.0,-352.92999267578125,1315.6099853515625,314.9599914550781,7440.5999755859375,13757.900390625,1220.999984741211,-3166.199951171875,-3521.4999389648438,-2797.0001220703125,128.0,246.0,False,-0.27353235988461905,1.2044866516727626,-1.032195001225297,True,197.0,False,12,11,False,,4358681204504249901,SinteXx0,8.0,-779.969970703125,-3422.110107421875,17.010000228881836,13441.8994140625,9496.599731445312,2.3000000417232513,-0.7999999821186066,-0.3999999910593033,1761.4999389648438,255.0,203.0,False,0.009586924556574176,0.6538290881727323,0.00016892929765221267,True,6,6,224.0,False,False,,enpitsu,76561198039309853,27,-622.1599731445312,5008.77978515625,17.049999237060547,4390.7000732421875,827.3999786376953,2.5999999046325684,0.0,-0.5000000074505806,0.0,255.0,128.0,,0.016899647538178127,0.1862512350473572,1.618966279687467e-06,True,False,255.0,False,4,4,,games5425898691,bf81d8692db,20.0,-1406.8900146484375,3711.050048828125,16.459999084472656,5894.0997314453125,18602.80029296875,101.40000343322754,47.30000019073486,4.900000095367432,-1872.7000427246094,255.0,0.0,0.012185913707870553,1.2060201066585903,-0.0012312435231982043,True,157.0,False,10,10,False,,
46,2927,91,False,False,1,9345.231786576613,102.69999694824219,-4171.5,291.4599914550781,4064.2999267578125,10044.600219726562,7385.4998779296875,4062.6998901367188,895.2999877929688,-4323.399963378906,1.0,-1.4570139186376634,-0.18258951870740125,1.6461678171597989,bf81d8692db,games5425898691,20.0,128.66000366210938,-4359.490234375,199.9199981689453,-8695.999755859375,5253.599853515625,2743.900146484375,-3365.5999755859375,4163.800048828125,1259.000015258789,255.0,0.0,,0.1057330920749504,1.0210366076153399,1.2579587729107162,True,128.7968256883724,True,12,11,False,,76561198039309853,enpitsu,27.0,174.02000427246094,-5011.509765625,163.2899932861328,-5442.0001220703125,1120.0,2920.7998657226562,0.3999999910593033,2.3999999463558197,-0.5999999865889549,128.0,0.0,,-0.014603834182288345,0.20791323581299603,-3.202330868657945e-05,True,6,4,215.0,False,False,,twitchdoowap,bd61daf6fdb,6,-475.6499938964844,-2849.590087890625,213.57000732421875,-7508.4002685546875,-14074.599609375,-3506.0000610351562,934.5999908447266,-284.50000762939453,-1206.1000061035156,255.0,128.0,,0.2281549441998958,-1.233171559569353,-0.12065326829851881,True,False,197.0,False,12,12,,SinteXx0,4358681204504249901,8.0,156.6699981689453,2359.199951171875,17.010000228881836,-1854.9000549316406,-5610.9002685546875,2.0999999344348907,-0.3999999910593033,0.09999999776482582,0.0,255.0,128.0,-0.00953634225334982,-1.251494534523929,2.257844906742864e-06,True,224.0,False,6,6,False,,
47,2999,93,True,True,0,3427.731151685422,-1104.72998046875,1718.6300048828125,148.49000549316406,5037.699890136719,23786.59912109375,6846.6998291015625,-767.7999877929688,-66.99999809265137,-5950.2001953125,0.0,0.5516531243972583,-2.943816255349205,0.8960063374176416,4358681204504249901,SinteXx0,8.0,-1127.1800537109375,1532.1400146484375,126.73999786376953,-6892.7001953125,20615.10009765625,5755.30029296875,315.79999923706055,-1738.9999389648438,733.1999969482422,128.0,119.0,,0.0823341089321198,2.1026422137872323,-0.5151724882453323,True,119.0,False,8,6,3,,bd61daf6fdb,twitchdoowap,6.0,905.219970703125,1423.0999755859375,17.010000228881836,-10470.30029296875,-8000.7000732421875,2.3000000417232513,0.19999999552965164,0.0,-2253.6000061035156,187.0,0.0,False,0.009565156017597812,-2.555902532754813,2.723083916703628e-05,True,12,12,197.0,False,False,,enpitsu,76561198039309853,27,136.83999633789062,3880.280029296875,17.059999465942383,-5398.2000732421875,7824.6002197265625,1.1999999731779099,-2.0999999344348907,3.1999999284744263,-1030.8000183105469,128.0,128.0,False,0.016662807398050317,2.1117454236111772,0.00029716812314423434,True,False,204.0,False,6,6,,games5425898691,bf81d8692db,20.0,1016.530029296875,4670.7001953125,17.010000228881836,-8055.4998779296875,8259.7998046875,2.3000000417232513,-2.3000000417232513,2.800000011920929,1065.999984741211,255.0,243.0,0.00956703430848839,2.336758109215404,0.00012001366307269411,True,113.0,False,12,12,False,,
48,3296,95,False,True,0,5199.32603019476,-0.5699999928474426,18.360000610351562,92.63999938964844,1090.0,28476.69921875,1411.9000244140625,-1820.7000732421875,-74.40000057220459,-5716.500244140625,0.0,-0.0014795561612928553,-0.06411666719981529,-0.020382798919276583,4358681204504249901,SinteXx0,8.0,25.3799991607666,-280.5799865722656,54.20000076293945,-8568.300170898438,21194.7998046875,2508.5000610351562,-335.60001373291016,-2141.9000244140625,-336.30001068115234,243.0,237.0,False,0.010825191020899776,1.4821891673414536,-0.018534085746921537,True,31.0,False,6,5,False,,bd61daf6fdb,twitchdoowap,6.0,-48.66999816894531,-1166.3299560546875,17.010000228881836,1304.1000366210938,7832.9998779296875,2.0999999344348907,0.5999999865889549,-0.3999999910593033,-19.800000190734863,128.0,128.0,,0.00969585524216257,1.402353253067796,3.134264813230605e-05,True,False,False,0.0,False,False,,enpitsu,76561198039309853,27,1993.449951171875,3698.070068359375,17.049999237060547,14844.3994140625,7216.9000244140625,2.5999999046325684,-0.29999999329447746,0.0,-13.799999952316284,255.0,128.0,,0.016768945930021838,0.45086666237414535,3.2095686157531845e-05,True,False,0.0,False,False,False,,games5425898691,bf81d8692db,20.0,-5.440000057220459,570.7000122070312,59.209999084472656,320.8000183105469,-22807.80029296875,2895.0,2678.3999633789062,37.69999980926514,0.0,128.0,128.0,0.06323700770501979,-1.5566556136583076,1.9793498385918298e-05,True,31.0,False,3,4,False,,
49,3299,95,False,False,1,5377.7682594141415,-9.130000114440918,-161.0500030517578,145.5500030517578,-1165.5999755859375,18421.199951171875,12449.599609375,5969.6002197265625,-513.1000137329102,-316.8000030517578,1.0,0.17051333059645815,0.42590642233791043,-0.5016591730933182,bf81d8692db,games5425898691,20.0,2.740000009536743,-380.6000061035156,80.86000061035156,-320.8000183105469,22807.80029296875,2353.000030517578,-5499.4000244140625,-77.60000228881836,0.0,128.0,128.0,,-0.6348950322884415,1.5566656197444766,4.1157931517821435e-05,True,31.0,False,4,3,False,,76561198039309853,enpitsu,27.0,-2141.97998046875,-3770.0400390625,17.049999237060547,-14857.7001953125,-7187.80029296875,2.5999999046325684,0.29999999329447746,-0.0,-3.0000001192092896,255.0,0.0,,-0.016768955184849794,-0.4502024039073125,2.6526304867282315e-05,True,False,False,0.0,False,False,,twitchdoowap,bd61daf6fdb,6,27.149999618530273,1043.550048828125,17.010000228881836,-1301.0000610351562,-6939.89990234375,2.0999999344348907,-0.29999999329447746,-0.5000000074505806,-194.50000762939453,128.0,128.0,,-0.00966821070248914,-1.3854394302821338,-1.7443627368844187e-05,True,False,0.0,False,False,False,,SinteXx0,4358681204504249901,8.0,115.19000244140625,-42.97999954223633,84.27999877929688,8346.300048828125,-18568.699951171875,320.40000915527344,1211.9000244140625,5324.7998046875,-653.6000061035156,237.0,255.0,0.0764808649619312,-1.3868072925589237,-1.1750807546387347,True,31.0,False,5,6,False,,False
50,3404,99,True,False,0,9376.114060739486,372.7900085449219,-4149.8701171875,106.6500015258789,-26317.80029296875,4337.9998779296875,10241.199951171875,-4926.099853515625,-1130.8000183105469,-3233.2998657226562,0.0,0.2533017377957665,-0.01248183245689453,1.538860545022744,bd61daf6fdb,twitchdoowap,7.0,570.9099731445312,-4121.080078125,80.80999755859375,-17832.80029296875,-5600.7000732421875,2413.5000610351562,-797.9000091552734,-5441.500244140625,53.00000190734863,128.0,80.0,,0.574850868543078,-2.732030175377472,0.3484344976196777,True,,False,6,5,False,,4358681204504249901,SinteXx0,8.0,-3451.699951171875,-1703.6400146484375,17.010000228881836,3335.8999633789062,-21400.90087890625,2.0999999344348907,0.0,-0.29999999329447746,3.3000001311302185,255.0,,,0.009599422858626177,-1.415692639374539,-4.2251166756202535e-05,True,6,6,255.0,False,False,,enpitsu,76561198039309853,27,2361.1201171875,-893.02001953125,17.049999237060547,-15503.599853515625,-6046.9000244140625,2.7000001072883606,4.900000095367432,2.0999999344348907,853.8999938964844,255.0,,,0.01679484774771905,-2.72190089467349,-4.69330895529331e-05,True,False,255.0,False,False,False,,games5425898691,bf81d8692db,20.0,543.0,-3738.3701171875,161.16000366210938,-13376.400146484375,-16655.999755859375,1793.5000610351562,4302.60009765625,-3425.8999633789062,1.5999999642372131,255.0,153.0,0.21784158218473107,-2.2431625375958304,-0.008003999121363105,True,42.22723448661066,True,5,6,False,,
51,3491,102,False,False,1,2201.800695202354,1865.489990234375,3163.1298828125,129.24000549316406,-23803.40087890625,13679.3994140625,-9668.099975585938,-795.8999633789062,22.200000286102295,5946.9000244140625,1.0,-0.6196675659790783,-2.2463340111448415,-2.8941131976421257,76561198039309853,enpitsu,27.0,2019.27001953125,3019.300048828125,206.8300018310547,1222.2000122070312,22011.201171875,1085.999984741211,-3635.4000854492188,-3524.4000244140625,2147.4000549316406,255.0,255.0,,-0.43478865492689156,1.7275662649825216,-0.4697610437932819,True,204.0,False,2,1,False,,bf81d8692db,games5425898691,20.0,1846.0799560546875,4422.56005859375,17.010000228881836,-2302.899932861328,-11688.1005859375,2.5,0.19999999552965164,-0.0,-2356.6000366210938,255.0,0.0,,-0.009539892611640973,-1.3137735416835077,5.7715218807879154e-06,True,6,6,7.0,False,False,,twitchdoowap,bd61daf6fdb,6,3381.81005859375,4378.91015625,23.030000686645508,4039.4000244140625,10652.19970703125,1461.4999389648438,2672.39990234375,-2472.5999450683594,2603.599853515625,255.0,255.0,False,0.16080840203826754,1.865959538576903,-0.07886090040640965,True,False,255.0,False,6,6,,SinteXx0,4358681204504249901,8.0,2694.800048828125,3554.4599609375,17.0,-20077.5,5962.5,1.1999999731779099,-1.0999999940395355,-0.0,-1838.699951171875,255.0,9.0,-0.009577040506603782,0.3437856752709727,-0.000124014834217393,True,167.3058065932284,True,6,6,False,,False
52,3550,104,False,False,0,10266.175060091187,1858.02001953125,-4749.8798828125,101.2300033569336,22522.60009765625,9551.900024414062,4036.0000610351562,-1422.7999877929688,-1488.699951171875,-848.7000274658203,0.0,-0.2280434076662749,-2.9223923700049164,0.1064772411920625,4358681204504249901,SinteXx0,8.0,1611.8599853515625,-4844.490234375,17.0,20824.7998046875,4846.499938964844,3.400000035762787,-4.000000059604645,-1.0999999940395355,1125.6999969482422,145.0,130.0,False,0.009624295146136214,0.29714664427873694,-4.8663058136627556e-05,True,143.0,False,6,6,False,,bd61daf6fdb,twitchdoowap,7.0,-1056.8800048828125,-4355.6201171875,109.08000183105469,13483.599853515625,7003.0999755859375,-1076.8000030517578,-2009.7000122070312,2504.199981689453,-1308.699951171875,255.0,128.0,False,-0.8448670131081879,1.1880286251823566,-0.6307947825957261,True,8,8,255.0,False,False,,enpitsu,76561198039309853,27,-1230.0999755859375,-4698.6298828125,185.22999572753906,10507.900390625,4059.5999145507812,-1444.1999816894531,-2333.2000732421875,-3408.599853515625,-983.0999755859375,0.0,0.0,True,1.2876257002595202,0.015747603528388852,-1.158130519928008,True,False,204.0,False,2,2,,games5425898691,bf81d8692db,20.0,1438.9100341796875,-4201.31005859375,88.80999755859375,21456.39892578125,-2178.5000610351562,-154.49999809265137,395.09998321533203,5485.7000732421875,7.400000095367432,255.0,128.0,-0.18063709567312314,3.087243725488657,3.137103369119083,False,0.0,False,7,8,False,,
