,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost_collect
38,2834,69,False,False,0,3360.5350577648223,-3775.31005859375,3407.14990234375,101.26000213623047,-1306.9999694824219,8594.69970703125,-651.3999938964844,-3200.0,-1642.4000549316406,-854.7000122070312,0.0,0.6878898813600445,-2.1465724400725343,1.1268729807076463,bf81d8692db,games5425898691,21.0,-3826.669921875,3253.2900390625,60.33000183105469,-2145.0999450683594,3096.7999267578125,3090.2999877929688,-2195.2999877929688,-1751.3999938964844,74.6999979019165,255.0,128.0,,-0.03401520183434642,-0.9091041158388222,-0.04429620264400415,True,4,3,False,255.0,False,,76561198039309853,enpitsu,27.0,-3590.010009765625,2084.590087890625,17.049999237060547,999.4999694824219,19390.30029296875,2.5999999046325684,0.0,-10.399999618530273,45.10000228881836,0.0,128.0,,0.016784801160919988,1.569629308755343,-0.00021585513857692312,True,0.0,False,2,2,False,,Eric Eli...,76561198965641998,10.0,-1584.239990234375,4549.68017578125,17.010000228881836,-8940.599975585938,-928.3999633789062,2.5,-0.5999999865889549,0.09999999776482582,1910.3999328613281,255.0,255.0,,0.009542389002650694,-3.0485556443236654,0.0002443955872340807,True,247.0,False,8,False,8,,Mr.Sidebar,b78603fb05b,12.0,-2302.830078125,4607.7900390625,17.549999237060547,224.50000762939453,24.000000953674316,-383.80001068115234,-122.5,1526.300048828125,-2.5,,,,0.013283795273859424,-1.5662651723355736,0.02364432256854874,True,85.0,False,False,False,False,
39,2887,71,False,False,1,9746.687433680194,3674.169921875,-4202.35986328125,215.6300048828125,6602.80029296875,15821.099853515625,5157.19970703125,3666.099853515625,-3173.0999755859375,3534.1000366210938,1.0,-0.27273484079704036,-2.5354652824868587,-0.34548976504888707,76561198965641998,Eric Eli...,10.0,3596.6298828125,-4366.56005859375,105.20999908447266,6925.9002685546875,9353.200073242188,-1976.0000610351562,874.4000244140625,720.2999877929688,436.8000030517578,255.0,255.0,False,-0.14088970025243283,2.2600759333243983,-0.8797826249012826,True,8,8,False,228.21753142726038,True,,b78603fb05b,Mr.Sidebar,12.0,1758.0999755859375,-4128.990234375,16.989999771118164,-7606.6998291015625,-6070.10009765625,4.900000095367432,2.800000011920929,2.0999999344348907,-788.0000305175781,255.0,0.0,False,-0.009514751388968864,-0.7057175737438782,-0.0002501004287514544,True,116.0,False,False,False,False,,enpitsu,76561198039309853,27.0,3490.169921875,-2802.550048828125,17.049999237060547,2077.100067138672,7407.9998779296875,2.5,-0.7999999821186066,0.09999999776482582,0.0,0.0,128.0,,-0.01697354879780423,-1.2974030476567704,-1.2856236619029615e-06,True,31.0,False,2,False,2,,games5425898691,bf81d8692db,21.0,3937.239990234375,-3812.989990234375,57.529998779296875,4099.2999267578125,-6435.30029296875,3233.900146484375,-1986.3999938964844,-2487.2999572753906,2170.500030517578,255.0,255.0,,0.4822238466767676,-2.1881463094336153,0.32982363691562383,True,233.03563007744413,True,4,4,False,
40,2922,72,False,False,1,8144.6269144138305,3713.580078125,-2501.739990234375,279.92999267578125,-4617.900085449219,16121.800537109375,7341.400146484375,3732.39990234375,-1998.3000183105469,-4251.499938964844,1.0,0.7810330394347321,1.0374177230939186,1.4319387518244626,76561198965641998,Eric Eli...,10.0,3735.81005859375,-2634.739990234375,125.05000305175781,-525.6999969482422,16786.199951171875,5536.9000244140625,406.19998931884766,86.00000381469727,573.6999893188477,0.0,128.0,False,-0.001048884056850374,1.3496633396309963,-0.0006665330438032708,True,10,8,4,190.0,False,,b78603fb05b,Mr.Sidebar,12.0,530.9099731445312,-3903.110107421875,16.989999771118164,-371.30001068115234,10435.30029296875,5.099999904632568,0.19999999552965164,0.19999999552965164,-2638.800048828125,255.0,0.0,False,-0.00957392906858217,1.6372779676845117,4.041892697067811e-05,True,116.0,False,False,False,False,,enpitsu,76561198039309853,27.0,3748.02001953125,-1749.719970703125,46.20000076293945,-261.9000053405762,-2018.9999389648438,3456.0000610351562,413.6000061035156,7.599999904632568,-1092.9000091552734,255.0,0.0,,-0.025051658973227024,-1.5368925199142731,-0.0008979247060442591,True,0.0,False,4,False,3,,games5425898691,bf81d8692db,21.0,4078.989990234375,-3153.969970703125,387.20001220703125,-0.9000000357627869,12168.299560546875,-4831.7999267578125,24.30000066757202,0.09999999776482582,-0.5999999865889549,255.0,128.0,,-0.35478372754390103,1.5809599164638615,-1.5743602975114233,True,216.28825825773256,True,4,4,False,
41,3042,77,False,False,1,2216.33034327465,1952.949951171875,3191.929931640625,154.97000122070312,-7610.0,26456.10107421875,55.19999980926514,-2862.9998779296875,-1226.2000274658203,4869.100036621094,1.0,0.6846246411366078,-1.8137875555166876,3.1250118386017176,b78603fb05b,Mr.Sidebar,12.0,2008.56005859375,2948.75,147.1699981689453,2303.5000610351562,22153.30078125,1802.7000427246094,-0.7000000029802322,-5.600000023841858,-644.4000244140625,128.0,128.0,,-0.009776879550642248,1.7655034777116994,-0.0005178902718787873,True,4,False,False,111.0,False,,76561198965641998,Eric Eli...,10.0,,,,,,,,,,,,,,,,False,,,,,,,enpitsu,76561198039309853,27.0,1840.9300537109375,345.9100036621094,98.20999908447266,-3466.0000610351562,17450.30029296875,-145.9000015258789,-4161.7999267578125,-3550.4000854492188,569.0000152587891,255.0,128.0,,0.6201403302215018,2.5451111228834824,1.7347272509288463,True,0.0,False,6,False,6,,games5425898691,bf81d8692db,21.0,2262.260009765625,4863.89013671875,17.010000228881836,-10537.900390625,12487.7001953125,2.199999988079071,0.3999999910593033,-0.3999999910593033,1656.6999816894531,255.0,255.0,,-0.009600015120220242,0.8411883147022632,0.0002034772220142026,True,41.0,False,4,4,False,
42,3062,77,False,False,0,10108.396226407363,-1433.6099853515625,-4954.08984375,131.82000732421875,1412.4000549316406,3032.0999145507812,3480.5999755859375,5306.7999267578125,837.3000335693359,2671.300048828125,0.0,0.3871736605293282,0.04172088234758201,2.680574827759572,bf81d8692db,games5425898691,21.0,-1350.52001953125,-5080.68017578125,84.25,8977.899780273438,2085.500030517578,-2232.2999572753906,2367.100067138672,1586.0000610351562,139.20000076293945,128.0,255.0,,0.3726712059327729,0.3662796852736797,-1.0934390225627002,True,4,4,False,41.0,False,,76561198039309853,enpitsu,27.0,-1659.219970703125,-1666.0699462890625,16.979999542236328,-825.8000183105469,-17589.89990234375,22.100000381469727,1.5000000596046448,-0.19999999552965164,-1322.4000549316406,255.0,128.0,,0.01665328417050709,-1.6307553719789802,-0.00031622455901994957,True,0.0,False,6,6,False,,Eric Eli...,76561198965641998,10.0,2314.3798828125,4544.759765625,16.920000076293945,584.0999984741211,-3956.300048828125,22.59999990463257,1.5999999642372131,1.2999999523162842,319.89999771118164,255.0,128.0,,0.009352324665538035,-1.4192593400449558,-0.00013168147908633032,False,85.0,False,False,False,False,,Mr.Sidebar,b78603fb05b,12.0,-2187.570068359375,-4482.2998046875,110.83000183105469,-2382.2000122070312,-20411.8994140625,-2888.699951171875,-957.3000335693359,2572.6998901367188,-3078.900146484375,128.0,0.0,,-0.5809629853622412,-1.3565792358150046,-0.16202274294092905,True,111.0,False,4,False,False,
43,3088,78,False,False,0,9820.168206015751,-1312.31005859375,-4671.33984375,169.72000122070312,-7847.9998779296875,2548.699951171875,1173.7000274658203,3317.3001098632812,3971.7001342773438,552.0999908447266,0.0,0.2514394484263968,-0.4265352635539149,2.1100103635135414,bf81d8692db,games5425898691,21.0,-1184.5799560546875,-4696.81005859375,100.55999755859375,-6228.800048828125,5075.199890136719,2382.5,-316.200008392334,-5442.9998779296875,723.3999633789062,255.0,240.0,,0.4285794527337546,1.9810174827900693,-0.6121047503069089,True,6,5,False,41.0,False,,76561198039309853,enpitsu,27.0,-2281.260009765625,-3032.419921875,17.049999237060547,-10266.600341796875,-13579.599609375,2.5999999046325684,0.29999999329447746,0.5000000074505806,-1.7000000178813934,255.0,128.0,,0.01678022609899857,-2.2183782517858046,5.024336820518146e-05,True,0.0,False,6,6,False,,Eric Eli...,76561198965641998,10.0,2891.699951171875,4246.08984375,17.010000228881836,9681.400146484375,-3211.300048828125,2.3999999463558197,1.5000000596046448,-0.29999999329447746,-2316.1000061035156,255.0,0.0,,0.00954679462363153,-0.35978563883724124,-0.0001185954480584775,True,85.0,False,False,False,False,,Mr.Sidebar,b78603fb05b,12.0,-2755.550048828125,-5083.22998046875,420.8299865722656,-10187.5,1843.800048828125,-1526.6000366210938,-260.79999923706055,-2379.600067138672,-1131.2999725341797,255.0,0.0,False,0.165496696436837,2.937831933811213,1.5649788089719714,False,111.0,False,4,False,False,
44,3108,79,False,False,0,9680.937870774853,-1865.699951171875,-4492.25,94.51000213623047,-5972.9998779296875,1657.2999572753906,1955.8000183105469,1039.4999694824219,-695.1999664306641,552.0999908447266,0.0,-0.7961999848912669,2.2525188914797445,-1.1504622869914163,bf81d8692db,games5425898691,21.0,-1566.300048828125,-4328.990234375,95.11000061035156,-5546.7999267578125,5579.5001220703125,-986.6999816894531,-333.10001373291016,-2977.6998901367188,833.1999969482422,255.0,128.0,,-0.2537914088035859,1.8538075172128439,0.9160666455571268,True,6,6,False,41.0,False,,76561198039309853,enpitsu,27.0,-2963.64990234375,-4078.5400390625,17.049999237060547,-4950.7000732421875,-15899.3994140625,2.5999999046325684,-0.09999999776482582,-0.3999999910593033,355.49999237060547,255.0,255.0,,0.016787644396273328,-1.8391095422628738,-0.00019478884122396567,True,255.0,False,6,6,False,,Eric Eli...,76561198965641998,10.0,3172.6298828125,3636.919921875,17.010000228881836,-3940.0,-10778.900146484375,2.3999999463558197,0.0,0.0,-2377.899932861328,255.0,0.0,,0.0095448248979261,-1.9826858605104392,-1.4268635377124088e-05,True,255.0,False,False,False,False,,Mr.Sidebar,b78603fb05b,12.0,-3116.7900390625,-4508.35009765625,13.869999885559082,2294.7999572753906,15602.7001953125,109.79999542236328,455.49999237060547,-1489.1999816894531,37.10000038146973,255.0,128.0,False,-0.022516168392144036,1.4106756990661795,-0.03275483289061244,False,85.84234840639176,True,4,False,False,
45,3154,81,False,False,1,1979.898388703343,2686.989990234375,4295.990234375,98.26000213623047,-8281.500244140625,3916.7999267578125,3716.6000366210938,-1280.2000427246094,3887.2000122070312,-4387.39990234375,1.0,0.9156177107817822,0.8706982708065093,1.3974550441115767,b78603fb05b,Mr.Sidebar,12.0,2822.64990234375,4230.080078125,16.5,-8307.5,-6730.2001953125,-170.6999969482422,278.29999923706055,184.3000030517578,-1648.699951171875,255.0,0.0,False,-0.010308422532507291,-0.5980645675809986,-0.010602733531738767,False,4,False,False,9.0,False,,76561198965641998,Eric Eli...,10.0,-1192.43994140625,-1952.989990234375,17.010000228881836,16946.800537109375,13395.0,2.3000000417232513,-1.5999999642372131,-1.1999999731779099,1735.5000305175781,255.0,255.0,,-0.009595996553849864,2.427276721631459,0.00022383308611834683,True,208.0,False,False,False,False,,enpitsu,76561198039309853,27.0,2760.5400390625,3334.219970703125,57.13999938964844,-1333.5000610351562,-4601.7999267578125,-401.19998931884766,2247.7000427246094,1571.9999694824219,2722.39990234375,255.0,128.0,,0.010063382614844943,-0.7307500560371077,1.579805736629781,True,255.0,False,6,False,6,,games5425898691,bf81d8692db,21.0,876.4299926757812,3680.610107421875,17.010000228881836,-12187.7001953125,1841.3999938964844,2.0999999344348907,2.3000000417232513,-0.29999999329447746,354.39998626708984,255.0,128.0,,-0.009549386937918637,0.1263729881616707,-3.6608372802993445e-05,True,72.0,False,6,6,False,
46,3185,82,False,False,1,956.7751153453715,1765.300048828125,4740.330078125,107.16000366210938,-11477.60009765625,9045.0,-72.1999979019165,-430.49999237060547,1069.5999908447266,-470.09998321533203,1.0,0.9355765660888165,1.4415290679149033,1.803487825402422,b78603fb05b,Mr.Sidebar,12.0,1902.68994140625,4628.81982421875,16.690000534057617,-7451.199951171875,8442.39990234375,-383.1999969482422,1192.2000122070312,-2804.5999145507812,1831.6000366210938,255.0,128.0,False,-0.017111314620161827,0.8585156598396205,-0.024178764953136034,False,4,False,False,9.0,False,,76561198965641998,Eric Eli...,10.0,-257.0400085449219,128.9600067138672,17.010000228881836,5005.5999755859375,20165.6005859375,2.0999999344348907,-0.0,0.3999999910593033,0.09999999776482582,255.0,128.0,,-0.009593898942469007,1.8140756748293156,-5.0602114577184574e-05,True,208.0,False,False,False,False,,enpitsu,76561198039309853,27.0,2671.070068359375,2711.77001953125,17.049999237060547,-5874.69970703125,-5501.400146484375,3.4999999403953552,-0.29999999329447746,-0.09999999776482582,-2808.3999633789062,255.0,0.0,False,-0.016685141696078484,-0.6561344788230424,-1.4026695112812366e-05,True,255.0,False,6,False,6,,games5425898691,bf81d8692db,21.0,-18.350000381469727,4468.58984375,17.010000228881836,4220.4998779296875,13493.499755859375,2.199999988079071,-0.09999999776482582,-0.0,-2180.2999877929688,255.0,0.0,,-0.009577810295400786,1.9436728123887965,2.5645471039176955e-05,True,71.0,False,6,6,False,
47,3196,82,False,False,1,467.40502293146324,1349.489990234375,5026.7998046875,160.47000122070312,-7605.999755859375,554.3000030517578,5492.2998046875,-3645.8999633789062,-3211.6000366210938,-3520.1998901367188,1.0,0.2959173868961802,1.7759296235433664,1.3750333254458034,b78603fb05b,Mr.Sidebar,12.0,1479.0899658203125,4823.9501953125,17.010000228881836,-11591.199951171875,-676.2000274658203,2.5999999046325684,1.4000000059604645,-0.09999999776482582,2519.1000366210938,255.0,255.0,False,-0.009541904002308454,-0.14087444630469712,5.127326112954363e-05,False,4,False,False,9.0,False,,76561198965641998,Eric Eli...,10.0,93.66999816894531,941.9000244140625,17.010000228881836,9595.2001953125,17942.900390625,2.3000000417232513,-0.7000000029802322,-1.2999999523162842,1600.8999633789062,255.0,255.0,,-0.00958596987084773,2.0326857619401806,0.00026963324444934404,True,239.0,False,False,False,False,,enpitsu,76561198039309853,27.0,2336.669921875,2659.139892578125,17.049999237060547,-9596.699829101562,2829.2999267578125,-0.5999999865889549,-7.400000095367432,2.5,-1571.7999267578125,255.0,128.0,False,-0.016684743367262677,0.3508465391191936,0.0001931086506517917,True,233.00253764275584,True,6,False,6,,games5425898691,bf81d8692db,21.0,345.4800109863281,4858.52978515625,17.010000228881836,12539.100341796875,5016.9000244140625,2.3000000417232513,-0.19999999552965164,-0.0,-2245.2000427246094,255.0,0.0,,-0.009560435836503352,2.829261317414692,1.434027797838016e-05,True,71.0,False,6,6,False,
48,3209,83,False,False,0,10165.591978604663,-1002.9099731445312,-5025.02978515625,344.79998779296875,-1473.3000183105469,1994.7000122070312,13296.700439453125,-457.09999084472656,5270.7000732421875,-2830.1998901367188,0.0,-0.5972962995869179,2.933811218535682,-0.578124572686274,bf81d8692db,games5425898691,21.0,-922.6199951171875,-5043.4599609375,161.6199951171875,-9758.099975585938,-9788.200073242188,2699.2999267578125,5327.60009765625,1366.1000061035156,-7.099999785423279,255.0,229.0,,-0.35556018133633427,2.731917782096689,-0.4058129433826183,True,8,7,False,71.0,False,,76561198039309853,enpitsu,27.0,-1765.47998046875,-2913.239990234375,17.049999237060547,14251.99951171875,-6708.900146484375,-2.0999999344348907,0.0,0.29999999329447746,-0.7999999821186066,255.0,0.0,False,0.016769982317153667,-0.44009059457475974,1.3783462278432402e-05,True,192.35636979021058,True,6,6,False,,Eric Eli...,76561198965641998,10.0,-338.1000061035156,-1889.3399658203125,17.010000228881836,190.30000686645508,-19764.300537109375,2.0999999344348907,0.0,1.2999999523162842,534.900016784668,255.0,128.0,,0.009606293554016593,-1.5140008151353868,-0.00016218293873717667,True,239.0,False,False,False,False,,Mr.Sidebar,b78603fb05b,12.0,-1021.1799926757812,-4648.60986328125,17.010000228881836,10592.39990234375,2563.699951171875,2.3999999463558197,1.4000000059604645,0.29999999329447746,-2178.000030517578,128.0,0.0,False,0.009643289305547765,0.19206620664182214,-0.00012792758783082943,True,9.0,False,4,False,False,
49,3313,87,True,True,1,1006.3512089152107,1494.5899658203125,4331.02978515625,617.2899780273438,-14053.499755859375,7133.800048828125,-2418.5000610351562,2176.4999389648438,-5471.400146484375,1151.2999725341797,1.0,-0.9764529014165949,1.1467310857918607,0.612305884044243,76561198965641998,Eric Eli...,10.0,1615.22998046875,4299.2001953125,498.6199951171875,-754.1000366210938,6773.3001708984375,1768.3999633789062,4207.39990234375,1622.1000671386719,-3148.900146484375,255.0,255.0,True,0.8747456221399948,-0.13293750057040035,-1.3280724618267743,True,6,4,False,193.0,False,,b78603fb05b,Mr.Sidebar,12.0,-3047.820068359375,2819.580078125,17.010000228881836,12551.300048828125,-11862.900390625,-0.3999999910593033,1.2999999523162842,-1.1999999731779099,221.8000030517578,255.0,128.0,False,-0.009602027094292377,-2.409546565199887,-0.00019655833556839373,True,238.0,False,6,4,False,,enpitsu,76561198039309853,27.0,1091.97998046875,4566.240234375,251.72999572753906,16092.39990234375,-9948.099975585938,3978.9999389648438,-607.7999877929688,-949.0000152587891,-65.79999923706055,128.0,128.0,False,0.9362848181427528,-2.4907487760541245,0.03977661801600987,True,59.0,False,8,False,6,,games5425898691,bf81d8692db,21.0,1182.719970703125,4378.10009765625,160.74000549316406,2003.3999633789062,-9644.099731445312,3705.5999755859375,-2470.500030517578,-187.29999542236328,2246.300048828125,255.0,255.0,,0.5553429400452938,-2.24589616882445,-0.13294940483466525,True,58.52581528438034,True,10,8,False,
50,3611,88,False,True,1,5121.560816901799,15.470000267028809,94.69999694824219,103.94999694824219,3855.0,29338.40087890625,3615.0,-1804.9000549316406,1010.0,-5165.2001953125,1.0,0.02832036486786125,0.17313157682667374,0.0627808643979707,76561198965641998,Eric Eli...,10.0,-1.1399999856948853,-93.56999969482422,59.7599983215332,9931.099853515625,20597.39990234375,2473.3999633789062,3483.2000732421875,70.70000171661377,2211.999969482422,255.0,0.0,False,0.12791104067003903,1.833601106368688,-0.0037693970677387134,True,6,5,False,2.8212901905018817,True,,b78603fb05b,Mr.Sidebar,12.0,-0.0,-5041.47998046875,17.010000228881836,-0.0,136.5999984741211,2.0999999344348907,-0.29999999329447746,-0.0,0.0,255.0,,,-0.009315524397494931,1.5707874726890154,4.122673933116874e-08,True,116.0,False,False,False,False,,enpitsu,76561198039309853,27.0,-23.690000534057617,404.3999938964844,109.2699966430664,-902.6000213623047,-22893.89892578125,655.4000091552734,5482.9998779296875,-395.6999969482422,172.29999542236328,255.0,255.0,,-1.2580986479897802,-1.5959201146481243,0.060048118129700165,True,31.0,False,2,False,1,,games5425898691,bf81d8692db,21.0,-2608.830078125,4009.159912109375,17.010000228881836,-19192.7001953125,7713.0999755859375,2.199999988079071,0.3999999910593033,-0.19999999552965164,1586.4999389648438,255.0,255.0,,-0.00958541481383031,0.349392533124894,0.00020915486825869953,True,0.0,False,False,False,False,
51,3612,88,False,False,0,5350.482960433999,-90.68000030517578,-149.52999877929688,109.25,-30349.49951171875,-4347.799987792969,1974.2999267578125,605.2999877929688,441.3999938964844,5952.9998779296875,0.0,-0.03474206744737869,-0.1359022417218145,0.11811414963601789,76561198039309853,enpitsu,27.0,32.52000045776367,-225.0399932861328,110.81999969482422,1483.3000183105469,17216.300048828125,635.4999923706055,-1761.9000244140625,654.8999786376953,5168.800048828125,255.0,255.0,,1.3705422029501328,-1.8062440418026657,2.6272047894637316,True,2,1,False,31.0,False,,bf81d8692db,games5425898691,21.0,2608.830078125,-4009.159912109375,17.010000228881836,19192.7001953125,-7713.0999755859375,2.199999988079071,-0.3999999910593033,0.19999999552965164,1586.4999389648438,255.0,255.0,,0.00958541481383031,-0.349392533124894,0.00020915486825869953,True,0.0,False,False,False,False,,Eric Eli...,76561198965641998,10.0,1.1399999856948853,93.56999969482422,59.7599983215332,-9931.099853515625,-20597.39990234375,2473.3999633789062,-3483.2000732421875,-70.70000171661377,2211.999969482422,255.0,0.0,False,-0.12791104067003903,-1.833601106368688,-0.0037693970677387134,True,0.0,True,6,False,5,,Mr.Sidebar,b78603fb05b,12.0,0.0,5034.43994140625,17.010000228881836,0.0,-1408.2000732421875,2.0999999344348907,0.7000000029802322,0.0,0.0,255.0,,,0.009391819022345399,-1.5707878295104034,3.9981008938747724e-08,True,116.0,False,False,False,False,
52,3729,92,False,False,1,1364.0691344847253,2253.5,5006.2900390625,1404.0999755859375,-12053.00048828125,-8840.399780273438,1500.2999877929688,3813.3999633789062,-855.2999877929688,-4552.60009765625,1.0,0.23639782909953683,1.1754052310055005,0.08366763196906722,76561198965641998,Eric Eli...,10.0,2337.25,5102.97998046875,1255.6199951171875,-1944.1999816894531,-2.5,6297.5,0.19999999552965164,353.4000015258789,0.0,255.0,128.0,,1.3910150377114814,0.053276880216378,-1.5182917515276995,True,8,8,False,255.0,False,,b78603fb05b,Mr.Sidebar,12.0,2429.31005859375,-1253.1199951171875,17.010000228881836,-11959.49951171875,13712.19970703125,2.199999988079071,-1.1999999731779099,1.7000000178813934,1157.6000213623047,255.0,255.0,,-0.009604065720209824,0.8473270247175502,0.0002079529215697543,True,254.0,False,False,False,False,,enpitsu,76561198039309853,27.0,-3722.56005859375,226.2100067138672,17.030000686645508,-10244.100341796875,19427.39990234375,1.7000000178813934,-0.09999999776482582,0.29999999329447746,-2028.699951171875,255.0,0.0,,-0.01677252286758732,1.1599314359180415,-4.3260578333588195e-05,True,231.05156118126328,True,4,False,4,,games5425898691,bf81d8692db,21.0,-1177.4000244140625,4739.83984375,17.020000457763672,6021.5997314453125,4238.2000732421875,1.0000000149011612,-0.19999999552965164,-0.5000000074505806,-1353.5000610351562,255.0,36.0,,-0.009528832283350615,2.5077157288614775,-0.00019598453721432412,True,255.0,False,False,False,False,
53,3783,94,False,False,0,8518.389644137136,23.65999984741211,-3328.60009765625,477.9100036621094,2363.000030517578,23600.0,-977.7999877929688,-1380.5999755859375,3701.199951171875,-4516.000061035156,0.0,0.1563040753443396,-0.5914836928078205,0.49714700339435924,bf81d8692db,games5425898691,21.0,89.11000061035156,-3472.889892578125,352.510009765625,-3262.6998901367188,14816.700439453125,-4.4999998807907104,-2413.0999755859375,1459.4999694824219,4721.9000244140625,255.0,128.0,,-0.6904939180579307,-2.9893655337398446,2.2453912445579354,True,4,3,False,176.68899793778695,True,,76561198039309853,enpitsu,27.0,2089.909912109375,-3135.75,17.049999237060547,-19301.600341796875,4507.9998779296875,2.5,0.5999999865889549,0.0,-41.19999885559082,255.0,128.0,,0.016797751282799523,2.9075473167738415,6.226552991427342e-05,True,214.0,False,4,4,False,,Eric Eli...,76561198965641998,10.0,-992.77001953125,-3584.199951171875,1886.719970703125,6399.1998291015625,17663.299560546875,-150.600004196167,5482.60009765625,-285.9000015258789,329.3000030517578,255.0,128.0,,-0.08950491812461531,-1.6283038618099945,0.06018353024524592,True,182.0,False,10,False,9,,Mr.Sidebar,b78603fb05b,12.0,7.730000019073486,-1164.81005859375,17.010000228881836,9135.599975585938,10151.799926757812,2.5999999046325684,0.0,-0.19999999552965164,2682.0001220703125,255.0,255.0,False,0.009582514729699848,0.987305112560391,-8.169134806216802e-05,True,250.0,False,False,False,False,
54,3843,97,False,False,1,6448.236168439807,-538.760009765625,-1146.5899658203125,130.1300048828125,4476.499938964844,6305.9002685546875,847.6999664306641,1891.0000610351562,954.8999786376953,-5613.499755859375,1.0,0.1979563754818712,0.5616127828434672,-0.27142803162235146,b78603fb05b,Mr.Sidebar,12.0,-565.47998046875,-1298.0,97.68000030517578,-10234.099731445312,6566.500244140625,2772.60009765625,-4413.2000732421875,3183.699951171875,-797.9000091552734,128.0,0.0,False,-0.03388585358059705,0.6802853435843423,0.4563110040171614,True,4,3,False,220.48660660302767,True,,76561198965641998,Eric Eli...,10.0,-484.3699951171875,-637.4500122070312,418.7200012207031,-5429.69970703125,-18600.2001953125,-12391.500244140625,43.499999046325684,176.39999389648438,-395.29998779296875,128.0,0.0,False,-0.18635201489783787,-1.7523075344981542,0.1580180926629341,True,136.0,False,10,10,False,,enpitsu,76561198039309853,27.0,-934.8800048828125,-731.9600219726562,17.049999237060547,1703.8999938964844,-22910.10009765625,-0.09999999776482582,-0.0,0.7999999821186066,1896.6999816894531,255.0,255.0,,-0.016775605777549957,-1.708210819703461,4.5473446962929684e-05,True,116.0,False,6,False,4,,games5425898691,bf81d8692db,21.0,-99.3499984741211,610.27001953125,17.010000228881836,-8619.299926757812,-11158.1005859375,2.0999999344348907,0.19999999552965164,0.29999999329447746,-9.100000262260437,255.0,128.0,,-0.009590969974231171,-0.9116623760440613,5.7731064584339084e-05,True,166.0,False,4,4,False,
55,3903,99,False,False,0,5024.404607379433,-226.9499969482422,160.33999633789062,97.0,5160.9002685546875,-4332.099914550781,2722.3001098632812,571.8000030517578,-2791.099853515625,2732.9998779296875,0.0,-1.3049857179134141,-2.6178315741496787,1.7730735149400663,bf81d8692db,games5425898691,21.0,-370.760009765625,177.94000244140625,17.010000228881836,2584.2001342773438,-7665.2001953125,2.3999999463558197,0.09999999776482582,0.0,2258.6000061035156,128.0,255.0,,0.009626573819087172,-1.2101211394063511,-1.3082425424766134e-05,True,4,4,False,166.0,False,,76561198039309853,enpitsu,27.0,1633.219970703125,3333.159912109375,17.059999465942383,9098.900146484375,4122.900085449219,2.3000000417232513,0.29999999329447746,0.0,-2636.300048828125,255.0,0.0,False,0.016701324811918005,0.3391403553361427,5.167364898800703e-05,True,97.0,False,6,6,False,,Eric Eli...,76561198965641998,10.0,484.94000244140625,3790.780029296875,17.010000228881836,-3340.1998901367188,13370.799560546875,2.5999999046325684,0.09999999776482582,-0.7000000029802322,2819.4000244140625,255.0,255.0,False,0.009578103134800743,1.9590748659059778,0.000164822486209439,True,136.0,False,10,False,10,,Mr.Sidebar,b78603fb05b,12.0,,,,,,,,,,,,,,,,True,,,,,,
