,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_double_jump_active,team_mate_jump_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost_collect,opp_2_handbrake
48,2714,83.0,False,False,0,3163.4565028385587,2263.719970703125,4986.2900390625,132.97000122070312,-16566.800537109375,15132.7001953125,2466.300048828125,-1480.5999755859375,-4296.199951171875,-3917.9000854492188,0.0,0.35351769143399014,-0.6997088450231849,1.1528943357411985,76561198863750800,Romsss,17.0,2420.75,4909.72998046875,141.99000549316406,-5492.9998779296875,17711.099853515625,4192.0001220703125,2094.9000549316406,4775.799865722656,1747.1000671386719,255.0,254.0,False,-0.12530110098847452,2.103349101133554,-0.48811875029157614,True,128.0,False,6,4,False,,b61533dd68b,EVANPo1,15.0,3349.3798828125,3400.199951171875,17.010000228881836,-9326.099853515625,-3663.0999755859375,2.3999999463558197,-1.8000000715255737,-0.9000000357627869,-2000.5999755859375,255.0,0.0,,0.009527481835424702,-2.770672131623644,-0.00031475754936027513,True,4,4,6,180.0,False,,enpitsu,76561198039309853,27.0,1967.4100341796875,5002.93017578125,91.02999877929688,22792.19970703125,-2128.800048828125,2232.2000122070312,1682.4000549316406,4791.499938964844,2111.999969482422,255.0,128.0,False,0.3327389958597841,-0.07377648605552801,0.7238445326690762,True,112.0,False,4,False,3,,games5425898691,bf81d8692db,18.0,4031.8798828125,3884.85009765625,1030.02001953125,-3313.3999633789062,10110.10009765625,6751.199951171875,1715.2000427246094,1258.7999725341797,1738.6000061035156,255.0,0.0,-0.6083062742131358,1.8904079083148568,-1.5731150915677343,True,95.0,False,4,False,4,,
49,2715,83.0,False,False,1,10646.084266758124,-2263.719970703125,-5026.3798828125,160.52000427246094,3828.9999389648438,-13612.900390625,5385.8001708984375,2388.000030517578,5077.9998779296875,2123.800048828125,1.0,0.09633375839470076,0.5781029857625996,1.2210687982034012,76561198039309853,enpitsu,27.0,-2138.530029296875,-4992.81982421875,103.11000061035156,-15251.700439453125,-1456.6999816894531,32.69999980926514,1722.4000549316406,-1314.7999572753906,5055.10009765625,255.0,128.0,False,-0.8214095150329266,-0.6695842369014945,0.7364777687706128,True,112.0,False,4,3,False,,bf81d8692db,games5425898691,18.0,-4031.8798828125,-3884.85009765625,1030.02001953125,3313.3999633789062,-10110.10009765625,6751.199951171875,-1715.2000427246094,-1258.7999725341797,1738.6000061035156,255.0,0.0,,0.6083062742131358,-1.8904079083148568,-1.5731150915677343,True,4,False,4,95.0,False,,EVANPo1,b61533dd68b,15.0,-3301.360107421875,-3383.860107421875,17.010000228881836,9796.799926757812,2985.10009765625,2.3999999463558197,3.0000001192092896,1.0000000149011612,-2027.5,255.0,30.0,,-0.009544760344147057,2.8743621938433876,-0.00018128899227411074,True,180.0,False,6,4,4,,Romsss,76561198863750800,17.0,-2420.75,-4909.72998046875,141.99000549316406,5492.9998779296875,-17711.099853515625,4192.0001220703125,-2094.9000549316406,-4775.799865722656,1747.1000671386719,255.0,254.0,0.12530110098847452,-2.103349101133554,-0.48811875029157614,True,128.0,False,4,False,6,,False
50,2717,83.0,False,False,0,3187.490416905265,2289.35009765625,5023.2099609375,245.75,87.29999542236328,-2245.500030517578,11619.300537109375,-5077.39990234375,841.5000152587891,3083.9999389648438,0.0,-0.45807485638297885,-0.30400936578596216,1.2389056247106696,76561198863750800,Romsss,17.0,2444.260009765625,5025.14990234375,191.0399932861328,5406.5997314453125,12553.199462890625,6392.5,2202.2999572753906,4644.599914550781,340.6999969482422,255.0,254.0,False,-0.6517570436495329,1.9688860978533294,0.00027672908162956094,True,128.0,False,6,4,False,,b61533dd68b,EVANPo1,15.0,3216.719970703125,3363.110107421875,17.010000228881836,-10419.69970703125,-2149.9000549316406,2.0999999344348907,-2.7000001072883606,-0.29999999329447746,-661.3999938964844,255.0,128.0,,0.009550191494187803,-2.9838927117727767,0.00015390690531883632,True,4,4,6,180.0,False,,enpitsu,76561198039309853,27.0,2217.72998046875,5003.16015625,102.11000061035156,8134.1998291015625,-876.9999694824219,706.2999725341797,-1204.000015258789,3577.9000854492188,3999.8001098632812,255.0,128.0,False,1.055464385256864,1.4309388765189368,0.8377250519655892,True,112.0,False,4,False,3,,games5425898691,bf81d8692db,18.0,4001.8798828125,3961.280029296875,1092.8599853515625,-3707.3001098632812,8342.899780273438,8176.5997314453125,1920.2999877929688,1286.9999694824219,1570.0,255.0,0.0,-0.7915748986795665,1.9898585516719534,-1.571047065278718,True,95.0,False,4,False,4,,
51,2879,89.0,False,False,1,9933.144449202078,-2390.9599609375,-4233.5400390625,123.80999755859375,-11921.99951171875,1156.500015258789,6915.0,-1509.2999267578125,5411.6998291015625,1201.6999816894531,1.0,-1.299171161279823,-1.619668151231197,-0.808140282095656,bf81d8692db,games5425898691,18.0,-2182.760009765625,-4251.5400390625,17.020000457763672,-10192.39990234375,-2385.5999755859375,-1.899999976158142,0.7000000029802322,0.09999999776482582,-149.60000038146973,255.0,92.0,,-0.00953730057610848,-0.23337736521714067,-3.899014806736671e-05,True,78.80409457093927,True,4,4,False,,76561198039309853,enpitsu,27.0,1809.6300048828125,-249.7899932861328,147.17999267578125,15373.900146484375,14834.599609375,-8214.099731445312,-98.29999923706055,-15.399999618530273,40.59999942779541,255.0,,False,-0.6715254156224525,-1.3994225099178035,-0.6497419721822615,True,4,2,6,112.0,False,,EVANPo1,b61533dd68b,15.0,-1569.2099609375,-1035.1700439453125,17.010000228881836,-7809.4000244140625,7078.800048828125,2.3999999463558197,0.09999999776482582,-0.09999999776482582,3022.0999145507812,255.0,255.0,False,-0.00955045377856867,0.49413826112954823,7.816837450080497e-05,True,180.0,False,6,4,4,,Romsss,76561198863750800,17.0,-2719.18994140625,-2250.919921875,17.010000228881836,-12040.400390625,-3651.7999267578125,2.3000000417232513,0.09999999776482582,0.29999999329447746,-1575.3999328613281,160.0,0.0,-0.009602133058127507,-0.2991855946943844,-0.00032589909802757834,True,123.0,False,6,False,8,,False
52,2935,91.0,False,False,0,5009.584054538163,3840.090087890625,3507.39990234375,89.44999694824219,3694.1000366210938,14410.6005859375,-10740.50048828125,-5595.4998779296875,-1333.8999938964844,1705.8000183105469,0.0,1.2249646763157624,-0.9623498919294675,-2.2235957559011634,76561198863750800,Romsss,17.0,3795.409912109375,3328.679931640625,158.89999389648438,543.6000061035156,13586.300048828125,3065.4000854492188,382.2999954223633,3253.9999389648438,-1007.6999664306641,255.0,0.0,False,0.01692111674282499,1.3940848160312544,0.20214535873321376,True,112.0,False,10,6,False,,b61533dd68b,EVANPo1,15.0,2974.3798828125,1239.0799560546875,17.010000228881836,-1478.2000732421875,8235.900268554688,2.0999999344348907,-0.3999999910593033,1.2999999523162842,205.40000915527344,169.0,128.0,False,0.009553541444672332,1.7730872408875566,-0.0002113623837007914,True,4,4,6,211.0,False,,enpitsu,76561198039309853,26.0,-2106.02001953125,706.4299926757812,17.049999237060547,703.3999633789062,15744.100341796875,-2.0999999344348907,-0.5000000074505806,0.09999999776482582,0.5000000074505806,255.0,128.0,False,0.01675077655086449,1.5262070525758618,-7.267098608586491e-06,True,46.21169025923618,True,6,2,4,,games5425898691,bf81d8692db,18.0,3734.919921875,3634.3701171875,96.3499984741211,6461.6998291015625,-13714.89990234375,-161.00000381469727,3463.0999755859375,4272.39990234375,-48.09999942779541,255.0,233.0,0.7885108980911891,-2.572735610435658,-2.049601081735988,True,77.0,False,5,False,6,,
53,3033,95.0,False,True,0,4363.77206738575,3284.820068359375,3889.699951171875,1178.75,-16908.599853515625,5683.499755859375,1239.8999786376953,4267.799987792969,1813.800048828125,3807.2000122070312,0.0,0.8472406862853104,-1.8170353863998718,3.010439890110483,76561198863750800,Romsss,14.0,3389.22998046875,3842.60009765625,1065.699951171875,-11397.900390625,5482.8997802734375,-195.6999969482422,-1749.2999267578125,-4008.3999633789062,-3334.89990234375,255.0,254.0,False,0.1714890002195147,1.436524890642487,-1.3310461717698991,True,52.47095057784871,True,12,7,False,,b61533dd68b,EVANPo1,15.0,2502.919921875,3098.27001953125,17.010000228881836,-6901.5997314453125,6182.1002197265625,2.5,0.0,-0.09999999776482582,2471.300048828125,255.0,255.0,False,0.00951473494101579,2.45543193085297,-1.6256062670934581e-06,True,4,4,6,211.0,False,,enpitsu,76561198039309853,26.0,12.34000015258789,5474.580078125,21.790000915527344,50.79999923706055,55.999999046325684,5.699999928474426,0.0,-0.3999999910593033,-0.5000000074505806,255.0,128.0,False,0.042823972786259816,-0.719434327268961,0.029640731704591482,True,57.0,False,6,2,4,,games5425898691,bf81d8692db,18.0,3098.6201171875,4345.009765625,16.989999771118164,3428.3999633789062,15885.6005859375,4.600000083446503,0.29999999329447746,1.0000000149011612,348.6000061035156,255.0,186.0,0.009602006834101713,1.3569193190641964,9.721336274104298e-05,True,255.0,False,6,False,6,,
54,3082,96.0,False,False,1,9979.798781543532,-375.0199890136719,-4758.52978515625,414.8699951171875,11225.799560546875,19719.000244140625,-2303.2000732421875,-2536.3999938964844,3389.5999145507812,-4251.600036621094,1.0,-0.22857844996930618,3.0056655378290804,-1.8684244489850457,76561198039309853,enpitsu,26.0,-429.82000732421875,-5011.02001953125,335.29998779296875,875.0,7018.499755859375,2859.7000122070312,-752.3999786376953,3306.300048828125,4330.299987792969,,0.0,,0.9344788620182021,1.4332329859104873,1.2022013112905514,True,0.0,False,8,5,2,,bf81d8692db,games5425898691,18.0,-516.760009765625,-5059.81982421875,255.63999938964844,22555.0,4480.5999755859375,-440.29998779296875,-3899.5001220703125,638.4000015258789,-3825.7000732421875,255.0,235.0,,0.008316794171019623,-2.5727234927221416,-2.0182970859971205,True,7,False,6,171.0,False,,EVANPo1,b61533dd68b,15.0,-463.6300048828125,-4385.6298828125,171.89999389648438,15070.10009765625,-17141.500244140625,2815.5999755859375,2383.9999389648438,2771.4999389648438,179.89999771118164,255.0,128.0,,0.3097093002541398,-2.4152699765929677,-0.023203940749216063,True,118.0,False,8,4,5,,Romsss,76561198863750800,14.0,-1174.5,-5090.509765625,599.1500244140625,13361.199951171875,-839.7000122070312,-7197.5,-3220.2999877929688,-574.3999862670898,-4421.400146484375,164.0,128.0,-0.3377737361965999,2.6199005712416845,-1.398408347157853,True,11.0,False,8,False,12,,
55,3202,101.0,False,False,1,4505.28348819936,3156.780029296875,1243.02001953125,93.1500015258789,5062.9998779296875,8494.400024414062,0.0,-5152.0001220703125,3072.39990234375,-130.2999973297119,1.0,-1.1032905115943914,-0.4624159972120012,1.1203568788987674,bf81d8692db,games5425898691,19.0,3304.77001953125,1097.739990234375,16.979999542236328,-16718.499755859375,15795.2001953125,3.700000047683716,-0.0,-0.0,1969.4000244140625,255.0,255.0,,-0.009588879635816564,0.6794851985065937,-1.8977947158753295e-05,True,211.1513720020171,True,6,8,False,,76561198039309853,enpitsu,27.0,-5.739999771118164,-321.3999938964844,17.030000686645508,736.6000366210938,18544.200439453125,5.099999904632568,-0.0,-1.2999999523162842,261.3999938964844,255.0,128.0,,-0.016777872125910726,1.5917512179775608,-3.8458734168824784e-05,True,8,2,10,28.34159127614831,True,,EVANPo1,b61533dd68b,15.0,135.33999633789062,-1345.1500244140625,40.279998779296875,1185.8999633789062,22711.10107421875,3434.8001098632812,-167.39999771118164,-19.09999966621399,638.1000137329102,255.0,128.0,,-0.011348047612200693,1.5696133082140151,-0.005135588630558211,True,17.0,False,12,4,8,,Romsss,76561198863750800,16.0,2895.909912109375,762.7000122070312,88.66000366210938,1962.5999450683594,22507.39990234375,937.9000091552734,-5282.5,204.40000534057617,1517.2999572753906,255.0,254.0,-1.2489677943766113,-2.117865661114018,-2.9312827959876144,True,0.0,False,11,False,16,,
56,3263,103.0,False,False,1,1363.201478235724,776.7999877929688,3782.02001953125,300.57000732421875,-2499.7000122070312,17867.7001953125,9426.699829101562,5431.9000244140625,-1836.300048828125,1766.6999816894531,1.0,0.10632450067043754,-0.6515256315870624,1.922834228232233,bf81d8692db,games5425898691,19.0,757.780029296875,3646.669921875,165.2100067138672,142.60000228881836,19227.19970703125,3041.400146484375,2111.999969482422,-561.5000152587891,899.4999694824219,255.0,171.0,,0.6417555991188424,1.462998570801527,-0.13508595229892723,True,173.0,False,8,8,False,,76561198039309853,enpitsu,27.0,112.29000091552734,2942.360107421875,17.030000686645508,0.7000000029802322,-738.4999847412109,5.099999904632568,1.4000000059604645,-0.0,0.0,128.0,128.0,,-0.01677724184547082,1.5694937628520191,-4.332399252741893e-06,True,8,2,10,62.0,False,,EVANPo1,b61533dd68b,15.0,865.4000244140625,3566.739990234375,17.010000228881836,15782.39990234375,9305.10009765625,2.199999988079071,0.19999999552965164,-1.2999999523162842,-1917.5999450683594,128.0,0.0,,-0.009753135140360702,2.6829955644990977,1.0631653749263202e-05,True,0.0,False,12,4,10,,Romsss,76561198863750800,16.0,1999.0999755859375,4532.240234375,17.010000228881836,-21803.701171875,928.0999755859375,1.2999999523162842,-6.700000166893005,0.19999999552965164,-998.3000183105469,255.0,128.0,-0.009591239853950438,0.08935326520936246,-0.00011017830202719496,True,203.0,False,12,False,16,,False
57,3327,105.0,False,False,0,8489.447611613848,-426.95001220703125,-3336.47998046875,293.3999938964844,-7980.7000732421875,21386.39892578125,3993.800048828125,1239.3000030517578,5484.1998291015625,-2094.499969482422,0.0,-1.333836802615632,0.32450035329654003,3.081095423050637,76561198863750800,Romsss,14.0,-390.3900146484375,-3442.3701171875,172.67999267578125,-14749.89990234375,16304.200439453125,1281.4999389648438,158.1999969482422,-5492.2998046875,-243.1999969482422,255.0,254.0,False,0.5173459105558273,2.3847431223950006,-0.525880504799482,True,147.9555612994778,True,18,13,False,,b61533dd68b,EVANPo1,14.0,-1827.4300537109375,-4172.759765625,17.010000228881836,10458.00048828125,1584.1000366210938,2.3999999463558197,0.5999999865889549,0.0,-2345.2000427246094,217.0,0.0,False,0.009568399355464021,0.0985338695415294,-5.214587809792382e-05,True,10,4,12,31.0,False,,enpitsu,76561198039309853,26.0,-324.2699890136719,-2705.449951171875,81.19000244140625,-5744.1998291015625,-7307.2998046875,4021.9000244140625,1222.699966430664,-949.1000366210938,2205.2000427246094,255.0,255.0,False,0.11885650609128658,-2.0597433674429912,0.012891392076165077,True,0.0,False,12,2,9,,games5425898691,bf81d8692db,18.0,259.19000244140625,-5813.830078125,40.279998779296875,7198.499755859375,10044.89990234375,-2709.89990234375,4537.799987792969,549.7999954223633,2096.9000244140625,255.0,255.0,0.19741930717833403,1.0334944396569543,-0.13960275901142344,True,166.7156044667767,True,8,False,8,,
58,3410,108.0,False,False,0,3202.9539911552956,-2427.85009765625,2327.110107421875,127.44000244140625,21533.60107421875,11288.00048828125,4533.999938964844,-4397.39990234375,-3506.099853515625,-2090.2999877929688,0.0,-0.338944196606521,-2.662247264819299,-3.0060181130568924,76561198863750800,Romsss,14.0,-2598.469970703125,2316.510009765625,84.7300033569336,15023.399658203125,14755.400390625,2488.8999938964844,395.9000015258789,2248.2000732421875,5003.800048828125,255.0,0.0,,0.030978992008322114,0.9829552072582252,0.35063190911150466,True,56.86977203174304,True,20,15,False,,b61533dd68b,EVANPo1,14.0,-956.4000244140625,-240.02999877929688,117.55999755859375,-2057.2000122070312,22611.59912109375,477.7000045776367,-5471.199951171875,-561.8000030517578,12.599999904632568,255.0,128.0,,1.310453888337945,1.6818661091138267,0.00899283421847942,True,13,4,16,61.0,False,,enpitsu,76561198039309853,27.0,-2165.3798828125,-3649.239990234375,99.9800033569336,-9942.60009765625,15391.800537109375,377.20001220703125,-4626.7999267578125,-2973.599853515625,-0.5999999865889549,255.0,128.0,,1.277955241190229,2.141605498573149,-0.0004199577720433021,True,,False,14,2,11,,games5425898691,bf81d8692db,18.0,155.8699951171875,446.760009765625,16.989999771118164,-4963.999938964844,22457.900390625,2.199999988079071,0.29999999329447746,0.29999999329447746,70.79999923706055,255.0,128.0,0.009634454694546714,1.7964532813571668,-5.238182066773083e-05,True,9.87848593342689,True,10,False,10,,
59,3553,114.0,False,False,0,5021.856213397752,3848.75,3494.889892578125,116.30000305175781,-9569.600219726562,-7404.6002197265625,1364.9000549316406,825.1000213623047,5444.69970703125,563.3000183105469,0.0,0.6361850435483616,0.5950180433211884,-0.8953217323752303,76561198863750800,Romsss,14.0,4026.0,3521.969970703125,106.83000183105469,-6138.4002685546875,-4907.300109863281,-7970.8001708984375,-2227.899932861328,4026.9000244140625,882.5,255.0,254.0,False,0.7431089883239526,-2.463362855195953,0.527077665747492,True,248.78649457808464,True,20,16,False,,b61533dd68b,EVANPo1,15.0,3399.429931640625,-1074.199951171875,17.010000228881836,-4861.499938964844,4163.2000732421875,0.19999999552965164,0.19999999552965164,0.0,-2213.8999938964844,255.0,0.0,False,0.009510816201806454,2.4421133982628467,-7.512338883623044e-05,True,16,4,18,245.5982796222933,True,,enpitsu,76561198039309853,26.0,-72.27999877929688,4853.72021484375,17.049999237060547,19083.00048828125,3605.4000854492188,3.6000001430511475,1.5000000596046448,3.3000001311302185,-2569.89990234375,0.0,255.0,False,0.01689203306463711,0.05444609708454279,-0.00019305844090945754,True,255.0,False,18,2,16,,games5425898691,bf81d8692db,18.0,2462.43994140625,5103.77001953125,345.32000732421875,-13219.49951171875,-104.60000038146973,-7602.5,35.299999713897705,-440.8000183105469,-52.69999980926514,255.0,224.0,0.4952790766223089,3.1371364732242304,-1.5782744678641436,True,22.0,False,10,False,10,,
60,3570,114.0,False,False,0,4585.869168755302,3181.389892578125,3041.169921875,147.9199981689453,-12157.099609375,-8055.4998779296875,378.1999969482422,21.30000114440918,2944.2001342773438,241.8000030517578,0.0,-0.7697223907482316,2.4494874224877896,1.7509709952259958,76561198863750800,Romsss,14.0,3341.320068359375,3127.2099609375,17.010000228881836,-13027.7001953125,-7657.5,1.0999999940395355,5.299999713897705,5.0,1855.2999877929688,255.0,254.0,False,0.009670099802931782,-2.5707148760993643,0.00040325657912427084,True,212.761307449751,True,20,16,False,,b61533dd68b,EVANPo1,15.0,2989.969970703125,-599.719970703125,17.010000228881836,-8371.099853515625,9961.599731445312,1.899999976158142,0.09999999776482582,-0.5000000074505806,30.09999990463257,252.0,128.0,False,0.00954986193236091,2.2715636326554876,2.9740821947479236e-05,True,16,4,18,217.0,False,,enpitsu,76561198039309853,26.0,418.6600036621094,4839.22998046875,17.049999237060547,-2018.6000061035156,-674.8999786376953,2.800000011920929,0.5000000074505806,-0.5000000074505806,-1233.0000305175781,0.0,255.0,False,0.01696974351001302,0.06131146858464904,-0.00018668055214365067,True,255.0,False,18,2,16,,games5425898691,bf81d8692db,18.0,1885.1800537109375,4711.89013671875,16.93000030517578,-3137.9998779296875,-11955.799560546875,23.399999141693115,62.60000228881836,64.00000095367432,115.60000419616699,255.0,128.0,0.007422324596914425,-1.8143002726440676,0.0034961004947687774,True,22.0,False,10,False,10,,
61,3581,115.0,False,False,0,4327.052971979994,2692.7099609375,2722.449951171875,142.55999755859375,-13913.399658203125,-7563.2000732421875,254.89999771118164,-1773.0999755859375,1680.2999877929688,101.80000305175781,0.0,-0.911538980410927,1.2204222482569216,-2.9544674604381127,76561198863750800,Romsss,14.0,2776.7099609375,2691.4599609375,16.989999771118164,-13568.00048828125,-11030.30029296875,4.600000083446503,0.29999999329447746,0.5000000074505806,0.7999999821186066,160.0,128.0,False,0.009612782938453603,-2.4588677896735143,3.156789349513946e-05,True,196.0,False,20,16,False,,b61533dd68b,EVANPo1,15.0,2596.280029296875,-144.22000122070312,17.010000228881836,-10752.5,10675.400390625,2.199999988079071,0.09999999776482582,-0.19999999552965164,1584.4000244140625,255.0,250.0,False,0.009573926221699544,2.3827167297231515,0.00019556216729229228,True,16,4,18,201.0,False,,enpitsu,76561198039309853,26.0,245.41000366210938,4860.77978515625,17.049999237060547,-5420.0,3219.5001220703125,2.7000001072883606,2.8999999165534973,-2.199999988079071,-956.6999816894531,0.0,128.0,False,0.016933640580915763,-0.6632269149628686,0.0002458597605229838,True,255.0,False,18,2,16,,games5425898691,bf81d8692db,18.0,1740.8499755859375,4151.0400390625,17.0,-5003.0999755859375,-14698.599853515625,3.100000023841858,-0.09999999776482582,-0.5999999865889549,-1667.7000427246094,255.0,0.0,0.0095869872456573,-1.9246299893591896,-0.00021819352944261414,True,0.0,False,10,False,10,,
62,3590,115.0,False,False,0,4113.615089950773,2242.260009765625,2480.4599609375,118.05999755859375,-15979.200439453125,-1595.0,1889.6000671386719,-1980.7000732421875,1122.0999908447266,658.8999938964844,0.0,-0.15768764237332455,1.0941338278318957,-2.656668154470079,76561198863750800,Romsss,14.0,2305.030029296875,2380.52001953125,21.579999923706055,-14715.400390625,-5966.6998291015625,2538.000030517578,413.4000015258789,-1060.6999969482422,-1042.2000122070312,255.0,0.0,False,0.01908301784043399,-2.8413867655825396,-0.0006659005874072722,True,192.87432249387106,True,21,16,False,,b61533dd68b,EVANPo1,15.0,2162.919921875,118.37000274658203,17.010000228881836,-15666.99951171875,6609.0997314453125,-0.29999999329447746,-1.5000000596046448,0.5000000074505806,107.60000228881836,255.0,128.0,False,0.009603091410356595,2.7555973554888853,-0.00011223801129052542,True,16,4,18,179.07462369242023,True,,enpitsu,76561198039309853,26.0,85.23999786376953,4989.68017578125,17.049999237060547,-6499.6002197265625,5535.4998779296875,2.5999999046325684,-0.3999999910593033,0.5000000074505806,-0.7000000029802322,128.0,128.0,False,0.0168860034948362,-0.7060465422110798,6.232456040227165e-05,True,255.0,False,18,2,16,,games5425898691,bf81d8692db,18.0,1558.1099853515625,3768.239990234375,17.0,-7878.900146484375,-13225.0,3.3000001311302185,-0.3999999910593033,-0.7000000029802322,-946.9000244140625,255.0,87.0,0.009586862256704026,-2.1301318810101115,-6.237183479127138e-05,True,0.0,False,10,False,10,,
63,3610,116.0,False,False,1,7972.1619170859385,-1017.9199829101562,-2599.010009765625,101.45999908447266,1822.2000122070312,22404.19921875,-7206.9000244140625,-5021.199951171875,-3282.0001220703125,-123.59999656677246,1.0,1.1617527008430624,-1.0601644842688087,-1.0138224485320044,bf81d8692db,games5425898691,18.0,-962.3200073242188,-2768.179931640625,164.38999938964844,5680.3997802734375,15031.700439453125,3572.2000122070312,-3969.4000244140625,-1572.5,-3467.0999145507812,255.0,237.0,,-0.1537918558422086,2.159920249512515,-0.45913242488647793,True,0.0,False,12,11,False,,76561198039309853,enpitsu,26.0,305.9200134277344,-5324.64013671875,17.190000534057617,1928.3000183105469,-1853.6000061035156,25.69999933242798,-99.60000038146973,12.300000190734863,476.5999984741211,255.0,0.0,False,-0.01934773353190404,0.6763869563921567,0.00491333401089613,True,16,2,18,255.0,False,,EVANPo1,b61533dd68b,15.0,-1046.3299560546875,-491.4700012207031,17.010000228881836,16723.800048828125,-3812.2000122070312,2.199999988079071,3.1999999284744263,-0.5999999865889549,-1170.199966430664,200.0,101.0,False,-0.00958606031532812,-2.897444484492471,-0.00023575816079729212,True,179.0,False,18,4,16,,Romsss,76561198863750800,14.0,-943.739990234375,-2464.0400390625,74.26000213623047,21850.70068359375,-2358.3999633789062,-158.100004196167,5385.7000732421875,253.09999465942383,-1085.8999633789062,255.0,0.0,-0.19874016283330861,3.094597741431619,-1.6778539070292453,True,175.0,False,17,False,22,,False
64,3658,117.0,False,False,0,5857.589191360758,915.719970703125,-430.3699951171875,153.00999450683594,15012.099609375,4164.200134277344,6859.000244140625,4163.800048828125,-3338.9999389648438,2741.0000610351562,0.0,0.6156618778057622,1.1796352004670734,-1.8648370632543094,b61533dd68b,EVANPo1,15.0,771.969970703125,-547.1199951171875,90.12000274658203,19776.300048828125,297.90000915527344,2658.699951171875,-2114.4000244140625,5020.199890136719,759.3000030517578,255.0,193.0,False,0.4086975543682302,0.08760120207496862,-0.08088779121933273,True,135.0,False,20,17,4,,76561198863750800,Romsss,17.0,550.1500244140625,342.3699951171875,107.97000122070312,10237.2998046875,-19693.599853515625,-146.09999656677246,4587.39990234375,3033.2000732421875,-70.79999923706055,190.0,128.0,,-1.4300873778624883,2.0639471967262524,-3.049602370195879,True,19,False,24,107.0,False,,enpitsu,76561198039309853,26.0,741.3499755859375,3586.8701171875,17.030000686645508,14281.400146484375,-9705.599975585938,5.099999904632568,0.7000000029802322,-0.09999999776482582,17.300000190734863,128.0,128.0,,0.016834587313476323,-0.5948286697846247,-6.464025989060298e-05,True,177.0,False,18,2,16,,games5425898691,bf81d8692db,19.0,358.19000244140625,198.97000122070312,17.010000228881836,8511.099853515625,-10939.100341796875,2.5,0.0,0.0,2195.800018310547,255.0,255.0,0.009583204726961359,-0.8428087813861371,2.5944365181078798e-05,True,,False,12,False,12,,
