,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_double_jump_active,team_mate_jump_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_double_jump_active,opp_1_boost,opp_1_boost_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_double_jump_active,opp_2_dodge_active,opp_2_boost_collect
39,2647,71,False,False,1,9509.782501444206,2311.010009765625,-4263.919921875,132.75,10466.099853515625,21251.69921875,10915.30029296875,5605.999755859375,-1800.0,1153.8999938964844,1.0,-0.6142692007738283,2.7405823113254786,0.12821854181362324,2411202488257828954,Martuccidaniele_,10.0,2244.949951171875,-4412.490234375,70.12999725341797,4857.699890136719,11408.599853515625,2188.2000732421875,-699.1000366210938,181.49999618530273,-369.70001220703125,255.0,73.0,False,-0.06904471591921092,2.0677457901763736,0.0018970016395176818,True,False,7,10,0.0,False,,1044040509235754335,Xx_nic0laturboXx,11.0,1837.3399658203125,-4144.919921875,17.040000915527344,2888.0999755859375,82.10000038146973,4.099999964237213,-4.300000071525574,1.4000000059604645,500.8000183105469,0.0,170.0,False,-0.01718773096727324,-3.110943989703823,0.00019521089912963196,True,4,False,4,255.0,False,,enpitsu,76561198039309853,27.0,2583.3701171875,-59.2599983215332,17.049999237060547,-846.5000152587891,-4565.299987792969,2.5999999046325684,-0.09999999776482582,-0.7999999821186066,0.9000000357627869,128.0,128.0,False,-0.01686438852582115,-1.3876810167677311,-6.971047529837297e-05,True,2,False,255.0,False,2,,games5425898691,bf81d8692db,24.0,1455.4100341796875,-2204.56005859375,16.940000534057617,-13048.499755859375,-1560.8999633789062,20.09999990463257,-7.699999809265137,4.4999998807907104,2167.899932861328,255.0,255.0,,-0.009862459151995228,-0.16824212320902132,-0.00029991759760799724,True,127.0,False,6,False,6,
40,2735,74,False,False,0,6868.216620792623,-3111.5400390625,-1361.06005859375,182.02999877929688,-6124.1998291015625,4483.599853515625,788.7000274658203,-1681.7999267578125,-323.4000015258789,-4303.599853515625,0.0,-0.0737913211600722,-1.0943175101339644,-2.989157028926904,76561198039309853,enpitsu,27.0,-3043.31005859375,-1433.449951171875,88.38999938964844,560.4000091552734,-645.5999755859375,2179.499969482422,-5493.3001708984375,265.2000045776367,-48.499999046325684,0.0,,,-0.650987289784366,-1.6259192200151917,0.006147019676607291,True,False,3,4,195.0,False,,bf81d8692db,games5425898691,24.0,3634.5,-277.1000061035156,17.010000228881836,1301.9000244140625,-22931.4990234375,0.0,0.0,0.0,-1982.5999450683594,255.0,0.0,,0.009590614877390812,-1.592371082837695,-1.190324033394308e-05,True,6,False,6,236.09778922091246,True,,Martuccidaniele_,2411202488257828954,10.0,-3128.389892578125,70.6500015258789,16.790000915527344,-4426.700134277344,-7641.500244140625,53.00000190734863,-18.799999952316284,-5.5000001192092896,-1703.3999633789062,27.0,0.0,,0.010699947872862204,-2.138066946334087,-0.0008064176602756347,True,12,False,,False,10,,Xx_nic0laturboXx,1044040509235754335,11.0,-2191.580078125,1777.969970703125,17.040000915527344,1041.3999938964844,-13112.39990234375,3.8999998569488525,0.0,0.3999999910593033,-39.50000047683716,255.0,122.0,,0.01674313616651405,-1.493569019432961,2.0751221096332308e-05,True,255.0,False,4,False,4,
41,2773,76,False,False,1,5203.819759058572,3807.35009765625,826.7899780273438,105.83999633789062,-9820.499877929688,7545.999755859375,5122.0001220703125,4365.0,1517.2999572753906,3826.7001342773438,1.0,1.3009701544145722,0.46399483879058984,1.556140647571875,2411202488257828954,Martuccidaniele_,10.0,3953.389892578125,693.530029296875,47.4900016784668,-321.3999938964844,13587.7001953125,-120.69999694824219,-288.50000381469727,119.30000305175781,695.8000183105469,255.0,128.0,False,-0.04139941897546446,1.5255906129950896,-0.517861710447809,True,False,10,12,226.8126452738239,True,,1044040509235754335,Xx_nic0laturboXx,11.0,2310.469970703125,198.74000549316406,17.040000915527344,-2286.199951171875,13825.0,4.300000071525574,0.09999999776482582,-0.9000000357627869,1909.7000122070312,255.0,246.0,False,-0.016753574133660864,1.3642427182828867,0.0001333324484506383,True,4,False,4,255.0,False,,enpitsu,76561198039309853,27.0,3060.9599609375,1925.739990234375,17.059999465942383,3440.10009765625,7448.699951171875,1.1999999731779099,-1.0999999940395355,-1.7000000178813934,537.599983215332,255.0,255.0,,-0.016651574373113345,1.970614913135575,-0.0001899456135487566,True,4,False,176.0,False,4,,games5425898691,bf81d8692db,24.0,-2357.639892578125,3062.919921875,17.010000228881836,11544.599609375,18674.300537109375,2.0999999344348907,-0.09999999776482582,-0.19999999552965164,0.0,255.0,128.0,,-0.009598428981169317,2.124502824712711,3.274722507985272e-05,True,223.0,False,6,False,6,
42,2811,77,False,False,1,3625.963364738721,2449.449951171875,1863.6600341796875,186.5,-19671.600341796875,11867.900390625,4177.099914550781,-1891.199951171875,5503.3001708984375,-1461.6000366210938,1.0,0.09624671794815254,-2.408424475703835,-0.07313988139134803,2411202488257828954,Martuccidaniele_,10.0,2660.18994140625,1757.9599609375,61.779998779296875,-21405.0,2871.7001342773438,3007.6998901367188,1270.5999755859375,-1738.5000610351562,2311.0000610351562,255.0,233.0,False,-0.026315567577691518,0.28132223219214053,-0.012602962518938953,True,False,11,14,130.25245594978327,True,,1044040509235754335,Xx_nic0laturboXx,11.0,1317.0699462890625,1749.3699951171875,17.040000915527344,-9452.19970703125,10416.199951171875,3.8999998569488525,-0.19999999552965164,-0.0,8.700000047683716,255.0,128.0,False,-0.016746897320795578,0.8327670085602007,-2.66878462475271e-05,True,4,False,4,255.0,False,,enpitsu,76561198039309853,27.0,2263.429931640625,2212.93994140625,137.9600067138672,-9359.199829101562,-7507.60009765625,3549.5999145507812,-219.3000030517578,520.9000015258789,4391.9000244140625,128.0,255.0,False,0.11905971211322286,-1.6452959491558057,-0.06419161116436874,True,6,False,151.0,False,5,,games5425898691,bf81d8692db,24.0,-801.6599731445312,5013.75,17.010000228881836,10074.89990234375,3075.8999633789062,2.3999999463558197,0.5999999865889549,-0.0,-2351.199951171875,255.0,0.0,,-0.009547999057948032,2.893880046323296,-5.628599558886118e-05,True,254.0,False,6,False,6,
43,2814,77,False,False,0,7238.826727803864,-2250.14990234375,-1971.0400390625,229.02999877929688,2897.5,15942.7001953125,5800.999755859375,2685.4998779296875,-4140.199890136719,-3412.60009765625,0.0,0.15238540495610708,2.204916369696884,-0.6482163896874942,76561198039309853,enpitsu,27.0,-2176.719970703125,-2111.14990234375,186.0399932861328,5008.2000732421875,4015.4000854492188,2471.999969482422,5073.699951171875,-2008.3999633789062,-687.6000213623047,128.0,255.0,False,-0.12249977615131014,2.1087443639889387,-0.8127802434980004,True,False,5,6,151.0,False,,bf81d8692db,games5425898691,24.0,714.6900024414062,-5030.5498046875,17.010000228881836,-10674.3994140625,-1118.3999633789062,2.3999999463558197,-0.19999999552965164,0.0,-2373.000030517578,255.0,0.0,,0.009547064380746848,-3.090978032421636,-2.2768756577600983e-05,True,6,False,6,254.0,False,,Martuccidaniele_,2411202488257828954,10.0,-2481.8701171875,-1783.75,79.9800033569336,21455.0,-3267.2000122070312,1529.2999267578125,-2823.599853515625,4704.2999267578125,382.09999084472656,255.0,225.0,False,0.4342722721696101,-0.31589124662761225,-0.3630659864565848,True,14,False,120.86140191939563,True,11,,Xx_nic0laturboXx,1044040509235754335,11.0,-1222.1199951171875,-1853.4200439453125,17.040000915527344,9574.89990234375,-10340.10009765625,3.8999998569488525,1.5000000596046448,-1.1999999731779099,278.8999938964844,255.0,171.0,False,0.01675122398495837,-0.8261290101336417,3.8778070532021034e-05,True,255.0,False,4,False,4,
44,2898,80,False,False,0,2934.403083691624,-1555.1199951171875,2280.580078125,169.25,2911.400146484375,26480.90087890625,-3756.199951171875,-3967.60009765625,88.99999618530273,3390.4000854492188,0.0,0.03709783080026541,2.6571714609264268,0.008602435465245091,76561198039309853,enpitsu,27.0,-1543.969970703125,2149.4599609375,187.8800048828125,7002.1002197265625,19471.300048828125,-75.79999923706055,327.09999084472656,5489.1998291015625,-107.10000038146973,128.0,128.0,False,0.08277202912504902,1.4723509725705926,1.897511530371755,True,False,7,8,0.0,False,,bf81d8692db,games5425898691,24.0,-383.3800048828125,426.7200012207031,17.010000228881836,7564.7998046875,21178.5009765625,2.0999999344348907,0.19999999552965164,0.5000000074505806,33.19999933242798,255.0,156.0,,0.009599873644233236,1.21935839282601,3.9008768458774644e-05,True,6,False,6,162.0,False,,Martuccidaniele_,2411202488257828954,10.0,1858.6400146484375,1224.4599609375,66.93000030517578,6124.4000244140625,21991.79931640625,-2801.300048828125,-520.6999969482422,545.4999923706055,-452.99999237060547,255.0,128.0,False,0.09183127505096941,1.7630789321540319,-0.48507164546385234,True,16,False,45.61541499630097,True,14,,Xx_nic0laturboXx,1044040509235754335,11.0,-794.0,2384.760009765625,121.56999969482422,-11360.699462890625,19715.400390625,3351.9000244140625,825.5000305175781,302.7000045776367,1632.7999877929688,255.0,154.0,False,-0.2097680600696577,2.3292167614812627,-0.02677071028263,True,67.41676563857705,True,6,False,4,
45,2992,84,False,False,0,853.785238969112,-740.5800170898438,4300.47998046875,1103.5899658203125,-5949.69970703125,13728.299560546875,-4297.300109863281,-5775.9002685546875,-522.2999954223633,1538.0000305175781,0.0,-0.1110908192249737,-2.797937766688083,1.5987571770441396,bf81d8692db,games5425898691,24.0,-652.3300170898438,4167.9501953125,1133.8800048828125,-384.0999984741211,7800.999755859375,8078.900146484375,-3871.7001342773438,-2785.10009765625,1436.4999389648438,255.0,230.0,,0.03972803632332436,2.2702152221024314,-0.9495525960505595,True,False,6,8,17.953350502957587,True,,76561198039309853,enpitsu,27.0,2576.219970703125,4153.3701171875,17.049999237060547,17320.699462890625,-1957.5999450683594,3.0000001192092896,-3.4999999403953552,0.09999999776482582,-1199.1000366210938,255.0,0.0,True,0.016786647716420133,-0.11589228319607599,-0.00024428684908049225,True,8,False,8,4.0,False,,Martuccidaniele_,2411202488257828954,10.0,37.619998931884766,5365.60009765625,563.7899780273438,-6702.0001220703125,-9022.100219726562,654.8000335693359,-65.9000015258789,125.0,-291.8000030517578,255.0,128.0,False,-0.3215064282058271,-2.320692346148307,-3.082554642717426,True,16,False,31.0,False,14,,Xx_nic0laturboXx,1044040509235754335,11.0,-2414.050048828125,4256.009765625,17.059999465942383,12368.399658203125,4810.299987792969,1.2999999523162842,1.0000000149011612,0.5000000074505806,94.89999771118164,255.0,128.0,True,0.016746008937914666,0.38498066040968226,-0.00010542305240961712,True,239.0,False,6,False,6,
46,3083,87,False,False,1,8244.259339420212,1865.2099609375,-3047.090087890625,155.2100067138672,-9349.099731445312,10482.19970703125,2932.0001220703125,-4902.200012207031,1989.6000671386719,-2698.2000732421875,1.0,0.8078509893062598,-2.7788832972720567,0.8251257464562163,2411202488257828954,Martuccidaniele_,10.0,2018.010009765625,-3126.429931640625,46.400001525878906,-4262.799987792969,8169.2999267578125,2244.7999572753906,-222.09999084472656,-4426.7999267578125,3111.300048828125,241.0,255.0,False,-0.06347248451518407,0.849145076065611,-0.05916387629055462,True,False,16,18,18.4021763442665,True,,1044040509235754335,Xx_nic0laturboXx,11.0,1873.449951171875,-4118.97021484375,17.049999237060547,-3832.0001220703125,11415.10009765625,-1.1999999731779099,-0.0,-1.1999999731779099,2200.0,255.0,255.0,False,-0.016719482505130067,1.2104277140385367,0.00012973113315369636,True,8,False,8,232.40217634426654,True,,enpitsu,76561198039309853,27.0,1582.1400146484375,-2890.9599609375,107.55999755859375,22598.40087890625,-1819.4000244140625,3579.89990234375,-6.200000047683716,0.7999999821186066,-379.0999984741211,128.0,0.0,,-0.016815978827372253,-3.0517182104349794,-0.00013513976739354034,True,10,False,45.0,False,9,,games5425898691,bf81d8692db,24.0,-544.469970703125,-5103.8701171875,1458.52001953125,-9592.2998046875,83.90000343322754,-10352.39990234375,-10.399999618530273,-540.4000091552734,77.60000228881836,255.0,128.0,,-0.8422277609470152,-0.0014511740779393515,1.5611766647198317,False,0.0,False,8,False,6,
47,3084,87,False,False,0,2308.958517444203,-1861.6800537109375,3042.679931640625,160.77000427246094,-11119.7998046875,17337.39990234375,4783.800048828125,637.9999923706055,-1034.1999816894531,-5875.5999755859375,0.0,-0.7868152795206814,2.6662340950893157,0.7215513086959313,76561198039309853,enpitsu,27.0,-1817.3299560546875,2917.179931640625,141.7100067138672,-19249.7998046875,8242.100219726562,2720.2999877929688,320.09998321533203,2406.3999938964844,631.3999938964844,128.0,0.0,,-0.0770078618516675,3.019687252851163,-0.11525703138649013,True,False,9,10,45.0,False,,bf81d8692db,games5425898691,24.0,544.469970703125,5103.8701171875,1458.52001953125,9592.2998046875,-83.90000343322754,-10352.39990234375,10.399999618530273,540.4000091552734,77.60000228881836,255.0,128.0,,0.8422277609470152,0.0014511740779393515,1.5611766647198317,False,6,False,8,0.0,False,,Martuccidaniele_,2411202488257828954,10.0,-1980.3499755859375,3089.530029296875,57.9900016784668,9249.600219726562,-3707.60009765625,1779.4000244140625,-2507.7000427246094,4202.0001220703125,2510.800018310547,255.0,255.0,False,0.23236016405332566,-0.6872100600457592,-0.28482300653264864,True,18,False,15.292541780779437,True,17,,Xx_nic0laturboXx,1044040509235754335,11.0,-1873.449951171875,4118.97021484375,17.049999237060547,3832.0001220703125,-11415.10009765625,-1.1999999731779099,0.0,1.1999999731779099,2200.0,255.0,255.0,False,0.016719482505130067,-1.2104277140385367,0.00012973113315369636,True,229.29254178077946,True,8,False,8,
48,3230,92,False,False,0,6556.171638982959,-3817.080078125,-729.469970703125,130.13999938964844,-8765.10009765625,1968.699951171875,4327.799987792969,5138.599853515625,2642.5,1615.8000183105469,0.0,-1.4926468584669705,3.1041342960673726,1.074791910389285,76561198039309853,enpitsu,27.0,-3707.10009765625,-819.4199829101562,90.25,-4046.7001342773438,3145.1998901367188,2161.300048828125,-1958.2000732421875,-5058.800048828125,-907.5,128.0,0.0,,-0.0747364775383405,-1.8917327404160902,0.6113713468089589,True,False,13,14,255.0,False,,bf81d8692db,games5425898691,24.0,2895.8798828125,-3058.139892578125,16.989999771118164,-9876.900024414062,-19961.500244140625,4.600000083446503,-0.19999999552965164,-0.9000000357627869,-1304.1000366210938,128.0,32.0,,0.00962776839354871,-2.059633481203945,-0.000175948868547686,True,10,False,12,208.0,False,,Martuccidaniele_,2411202488257828954,10.0,3253.02001953125,4255.10009765625,17.010000228881836,-1030.4000091552734,-1330.0,1.7000000178813934,-2.8999999165534973,1.7000000178813934,-840.4000091552734,255.0,0.0,False,0.009687820153494342,-1.858015403067255,-0.00012125047248459621,True,20,False,0.0,False,20,,Xx_nic0laturboXx,1044040509235754335,11.0,-2870.489990234375,276.739990234375,17.049999237060547,-10009.7998046875,-4395.5999755859375,3.4999999403953552,0.09999999776482582,-2.199999988079071,-1574.7999572753906,0.0,0.0,False,0.017060893358603092,-2.801632796858223,-0.00018630142318648294,True,255.0,False,8,False,8,
49,3333,96,False,False,1,5168.8518578415515,3217.02001953125,521.5700073242188,108.25,1995.7000732421875,11936.500244140625,4215.799865722656,3978.9999389648438,-2371.3999938964844,2861.099853515625,1.0,0.5152942025813367,0.23559722923040047,1.9021855637824332,1044040509235754335,Xx_nic0laturboXx,11.0,3170.760009765625,365.0199890136719,17.049999237060547,1505.8000183105469,9898.800048828125,-0.9000000357627869,-0.09999999776482582,0.29999999329447746,-2417.5,255.0,0.0,,-0.016676768651474307,1.7600098569000013,3.9982889447942976e-06,True,False,8,8,205.96499810167538,True,,2411202488257828954,Martuccidaniele_,10.0,272.44000244140625,-2605.68994140625,17.010000228881836,8568.400268554688,10087.100219726562,2.3000000417232513,-0.5000000074505806,-0.09999999776482582,2131.4999389648438,128.0,255.0,,-0.009633661439406626,2.2146162447446756,4.430471438620343e-05,True,20,False,20,92.0,False,,enpitsu,76561198039309853,27.0,2037.1300048828125,-242.42999267578125,17.059999465942383,-1685.0,12828.199462890625,-2.8999999165534973,-0.0,-0.09999999776482582,-2368.3999633789062,255.0,128.0,False,-0.016732590903286052,1.504166188892981,1.5660091332208715e-05,True,16,False,163.1411784951405,True,16,,games5425898691,bf81d8692db,24.0,2523.389892578125,1970.5,16.989999771118164,9715.499877929688,-20828.701171875,4.4999998807907104,0.29999999329447746,-0.7000000029802322,183.50000381469727,255.0,174.0,,-0.009599351839109212,-2.0068969972790547,5.612682932555862e-05,True,177.0,False,12,False,10,
50,3367,97,False,False,1,4062.1664961481474,3448.219970703125,1979.719970703125,131.25999450683594,-8567.80029296875,8026.6998291015625,2378.0999755859375,1181.2999725341797,4683.2000732421875,3559.7000122070312,1.0,0.4169389922467783,-0.21891200017113624,1.509677731781158,1044040509235754335,Xx_nic0laturboXx,11.0,3569.31005859375,1949.02001953125,17.040000915527344,-7875.0,12902.7001953125,4.300000071525574,-0.0,-0.0,2067.5999450683594,255.0,255.0,,-0.01677273100436765,0.9591446896646455,1.5192472064282558e-05,True,False,8,8,153.0,False,,2411202488257828954,Martuccidaniele_,10.0,36.93000030517578,-1109.510009765625,17.010000228881836,-3530.10009765625,12850.10009765625,2.0000000298023224,-0.09999999776482582,1.0000000149011612,-259.6999931335449,255.0,128.0,,-0.009578626195800232,1.3232054713535177,6.939945325339836e-05,True,20,False,20,122.0,False,21.0,enpitsu,76561198039309853,27.0,2351.89990234375,1861.1500244140625,17.059999465942383,1611.0000610351562,19553.800048828125,1.5000000596046448,0.29999999329447746,4.699999988079071,1123.7999725341797,128.0,0.0,False,-0.016782500972159813,1.636907876579667,0.00010917034131781304,True,16,False,114.0,False,16,,games5425898691,bf81d8692db,24.0,4079.639892578125,806.5700073242188,466.1000061035156,-139.399995803833,6985.4998779296875,11884.69970703125,-2063.9999389648438,95.79999923706055,47.5,255.0,255.0,,0.998046268957436,1.5819369976320936,-1.5661456094579835,True,177.0,False,12,False,10,
51,3386,98,False,False,1,3259.3259810036384,2856.639892578125,2536.330078125,138.49000549316406,-7086.199951171875,9766.099853515625,327.00000762939453,-1296.9999694824219,3141.4999389648438,4140.299987792969,1.0,-1.0568422155921096,1.6739357017682837,0.7919111977307952,1044040509235754335,Xx_nic0laturboXx,11.0,2890.85009765625,2442.080078125,17.049999237060547,-7715.5999755859375,3624.5001220703125,2.5999999046325684,-0.3999999910593033,1.2999999523162842,108.50000381469727,128.0,150.0,,-0.01691288617233235,0.4424791865443248,3.903060148179118e-05,True,False,8,8,153.0,False,,2411202488257828954,Martuccidaniele_,10.0,-117.63999938964844,-177.75999450683594,17.010000228881836,-481.30001068115234,14090.2001953125,2.0999999344348907,-0.0,-0.5999999865889549,-17.899999618530273,255.0,128.0,,-0.009590198678588152,1.5393264112214067,7.461040359820318e-05,True,20,False,20,122.0,False,,enpitsu,76561198039309853,27.0,2498.530029296875,2872.389892578125,17.059999465942383,1232.300033569336,8884.600219726562,2.0000000298023224,1.899999976158142,-1.7000000178813934,2151.999969482422,255.0,255.0,False,-0.016857475662032814,1.7000219947581177,0.0002243526575973649,True,16,False,114.0,False,16,,games5425898691,bf81d8692db,24.0,4078.97998046875,1654.1600341796875,684.6300048828125,-0.0,15116.500244140625,-6862.8997802734375,-1961.199951171875,-0.19999999552965164,0.0,255.0,244.0,,-0.4715978452349967,1.5815765367062984,-1.57570729291866,True,136.27692901703622,True,12,False,10,
52,3399,99,False,False,1,2697.250045773328,2527.72998046875,2992.300048828125,99.33000183105469,-5941.5997314453125,8730.2001953125,1179.1999816894531,-3747.39990234375,283.29999923706055,4140.299987792969,1.0,0.11668426832220871,-1.192639664113783,1.8101889241970628,1044040509235754335,Xx_nic0laturboXx,11.0,2519.7900390625,2702.050048828125,17.030000686645508,-6033.4002685546875,9919.600219726562,1.5000000596046448,-0.0,0.09999999776482582,-2368.2000732421875,255.0,0.0,,-0.016713139272421074,1.0744190904177489,-1.4818271949531876e-05,True,False,8,8,124.89395273885421,True,,2411202488257828954,Martuccidaniele_,10.0,-135.5,409.4700012207031,17.010000228881836,-409.59999084472656,14094.000244140625,2.0999999344348907,-0.0,-0.7000000029802322,-0.3999999910593033,219.0,128.0,,-0.009590283294413754,1.5417920158521974,6.278736476528936e-05,True,20,False,20,122.0,False,,enpitsu,76561198039309853,28.0,2335.77001953125,3323.929931640625,17.059999465942383,-5203.599853515625,9330.599975585938,1.899999976158142,-2.3999999463558197,1.2999999523162842,-1737.2999572753906,0.0,128.0,False,-0.01673041368991474,1.0562857621006327,-0.00041084386513076215,True,17,False,114.0,False,16,,games5425898691,bf81d8692db,24.0,4077.1201171875,2325.909912109375,240.0399932861328,-940.6999969482422,18135.899658203125,-12497.099609375,182.80000686645508,2870.2999877929688,578.1999969482422,255.0,128.0,,-0.5970314372058281,1.5215341621837049,-1.4968616322619028,True,95.56622792059378,True,12,False,10,
53,3411,99,False,False,1,2237.537402273155,2269.219970703125,3373.409912109375,94.80999755859375,-5219.0997314453125,8066.7999267578125,720.5000305175781,-4597.60009765625,-1296.7999267578125,3630.4000854492188,1.0,0.7524012137463398,2.058750173043506,0.31080836402729367,1044040509235754335,Xx_nic0laturboXx,11.0,2430.199951171875,3243.68994140625,17.030000686645508,-1699.7000122070312,13464.599609375,5.600000023841858,0.19999999552965164,-2.5,1986.3999938964844,255.0,255.0,,-0.016753274225735915,1.4150632434899384,0.0002740579772300467,True,False,8,8,113.0,False,,2411202488257828954,Martuccidaniele_,10.0,-98.12000274658203,1081.02001953125,17.010000228881836,3428.3999633789062,11752.7001953125,2.0999999344348907,-0.0,-0.09999999776482582,-322.90000915527344,128.0,128.0,,-0.00964941758257208,1.8889385749283023,0.00018282239914053943,True,20,False,20,153.0,False,,enpitsu,76561198039309853,28.0,2234.56005859375,3533.949951171875,94.47000122070312,398.1999969482422,-1402.2999572753906,2362.899932861328,5107.900085449219,2039.2999267578125,-9.49999988079071,0.0,128.0,False,0.7113318479875899,1.19246983526212,0.001546170617788588,True,18,False,114.0,False,17,,games5425898691,bf81d8692db,24.0,3622.6201171875,3273.47998046875,16.81999969482422,-11963.599853515625,19643.499755859375,47.69999980926514,11.499999761581421,-132.39999771118164,115.29999732971191,255.0,107.0,,-0.0063428632154435265,1.0150305010596365,0.006133307900843592,True,57.93677419488151,True,12,False,10,
54,3412,99,False,False,0,8634.190806809664,-2257.81005859375,-3386.1201171875,99.91999816894531,1683.3999633789062,2345.500030517578,2426.999969482422,4871.9000244140625,2160.8999633789062,1095.5000305175781,0.0,-0.6279151874648923,-1.8863578771929475,0.16369385882167323,76561198039309853,enpitsu,28.0,-2234.56005859375,-3533.949951171875,94.47000122070312,-398.1999969482422,1402.2999572753906,2362.899932861328,-5107.900085449219,-2039.2999267578125,-9.49999988079071,0.0,255.0,False,-0.7113318479875899,-1.19246983526212,0.001546170617788588,True,False,17,18,114.0,False,,bf81d8692db,games5425898691,24.0,-3542.68994140625,-3404.969970703125,16.969999313354492,11866.800537109375,-19702.19970703125,9.399999976158142,-2.7000001072883606,44.099998474121094,-488.49998474121094,255.0,73.0,,0.00866592214515201,-1.0312405434813299,0.0015809813013878593,True,10,False,12,54.634735517604405,True,,Martuccidaniele_,2411202488257828954,10.0,98.12000274658203,-1081.02001953125,17.010000228881836,-3428.3999633789062,-11752.7001953125,2.0999999344348907,0.0,0.09999999776482582,-322.90000915527344,128.0,128.0,,0.00964941758257208,-1.8889385749283023,0.00018282239914053943,True,20,False,153.0,False,20,,Xx_nic0laturboXx,1044040509235754335,11.0,-2413.27001953125,-3332.570068359375,17.030000686645508,3242.39990234375,-13185.999755859375,5.699999928474426,-0.19999999552965164,0.7999999821186066,2034.7999572753906,255.0,255.0,,0.016759434392138665,-1.2820362798178422,0.00011606565256040721,True,113.0,False,8,False,8,
55,3462,101,False,False,1,3151.488680994669,2104.929931640625,2229.610107421875,112.80999755859375,21679.19921875,10722.7001953125,9754.000244140625,3900.7998657226562,-4225.10009765625,1712.1000671386719,1.0,-0.8268754159538186,-2.6341539303519306,-0.515218818609263,2411202488257828954,Martuccidaniele_,10.0,1893.4300537109375,2115.510009765625,17.010000228881836,20638.40087890625,4161.199951171875,-0.3999999910593033,-6.600000262260437,-1.5000000596046448,-477.59998321533203,255.0,0.0,,-0.009588922735780747,2.907933913520807,-0.00029232115252116986,True,False,20,20,66.0,False,,1044040509235754335,Xx_nic0laturboXx,11.0,1655.280029296875,2831.929931640625,17.040000915527344,8235.999755859375,-4216.300048828125,4.699999988079071,-0.0,0.7000000029802322,1857.2999572753906,0.0,255.0,False,-0.017249323188573022,-2.7202337612318503,-9.08092663497584e-06,True,8,False,8,55.0,False,,enpitsu,76561198039309853,27.0,1856.25,3231.860107421875,17.049999237060547,-2043.699951171875,-7814.0997314453125,3.1999999284744263,-0.0,-0.0,2486.6000366210938,255.0,255.0,False,-0.016668121082739223,-1.3382057157386993,-3.824161168544178e-06,True,18,False,114.0,False,18,,games5425898691,bf81d8692db,24.0,1267.97998046875,3473.8701171875,16.989999771118164,4572.099914550781,-15362.099609375,4.900000095367432,0.09999999776482582,-0.0,2026.0000610351562,255.0,255.0,,-0.009576069577404762,-1.9293588575530973,-1.3855389398899888e-06,True,232.0,False,12,False,10,
