,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_boost,shot_taker_boost_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_dodge_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_dodge_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect
31,2058,50,False,False,0,3925.763659910344,-1204.6700439453125,1226.3900146484375,105.2300033569336,8642.60009765625,12543.800048828125,3096.6000366210938,2332.100067138672,-13.999999761581421,-5528.0999755859375,0.0,-0.8341229600904697,2.1775431718013625,-2.2546720334399364,bf81d8692db,games5425898691,24.0,-1300.68994140625,1096.56005859375,83.70999908447266,-9956.500244140625,9763.400268554688,2384.2999267578125,-4573.399963378906,2970.5999755859375,-713.3999633789062,255.0,0.0,,0.09778402240949143,2.4546360720276454,0.7263497807043856,True,8,7,14.0,False,False,,76561198039309853,enpitsu,26.0,-833.9199829101562,-2519.340087890625,17.059999465942383,4048.800048828125,-5785.10009765625,1.2999999523162842,-0.5999999865889549,-1.2999999523162842,2452.100067138672,128.0,128.0,False,0.01671240274922325,1.1240223221972172,3.7005910473490996e-05,True,255.0,False,4,2,2,,requiem of souls,76561198990245574,9,-1336.530029296875,1308.469970703125,16.65999984741211,-2663.699951171875,-15617.7001953125,30.69999933242798,-73.29999923706055,42.5,1785.2999877929688,255.0,255.0,,0.014064006651500321,-1.683489214527366,0.004395477227386271,True,32.0,False,10,8,4,,?,76561198341509278,10.0,-1580.3900146484375,4226.85986328125,17.049999237060547,-13440.999755859375,-3756.0000610351562,2.5999999046325684,-0.3999999910593033,0.0,506.5999984741211,255.0,128.0,,0.016756933243845494,-2.8233454950764343,-0.00026681107774392864,False,4,False,6,85.0,False,
32,2262,57,False,False,1,10239.66876722344,-2171.2900390625,-4629.47021484375,96.79000091552734,6110.4998779296875,23807.099609375,6293.2000732421875,559.7000122070312,-4580.799865722656,3834.4000244140625,1.0,-0.763214444925094,2.359169463384409,2.401348155631746,76561198990245574,requiem of souls,9.0,-2223.27001953125,-4787.0498046875,16.190000534057617,13908.00048828125,10931.300048828125,-570.9999847412109,787.3000335693359,-2303.6000061035156,3372.0001220703125,255.0,128.0,,0.0173703194544554,2.3652722798750383,0.00543436451808338,True,12,10,177.66634007423158,True,4,,76561198341509278,?,10.0,-3399.280029296875,-4595.2998046875,142.9499969482422,7724.6002197265625,-5306.5997314453125,-3080.0,923.7999725341797,-1285.3999328613281,58.20000171661377,255.0,128.0,,-0.31831008890416296,-2.52022459581654,-1.0486269616656734,True,168.0,False,8,False,6,,enpitsu,76561198039309853,26,-2614.10009765625,-2407.97998046875,17.059999465942383,12055.50048828125,-13894.3994140625,1.8000000715255737,-0.0,0.09999999776482582,2017.1000671386719,255.0,255.0,,-0.01676272998863439,-2.35573212938722,1.912642583334167e-05,True,185.0,False,4,2,2,,games5425898691,bf81d8692db,24.0,-112.45999908447266,914.0999755859375,16.989999771118164,4272.60009765625,-22400.10009765625,4.600000083446503,-0.0,-0.09999999776482582,14.500000476837158,255.0,128.0,,-0.00959798711907214,-1.761111672936727,-2.659492231700426e-05,True,10,False,10,154.0,False,
33,2343,60,False,False,0,7039.437127913882,618.219970703125,-1734.6500244140625,139.2100067138672,13848.699951171875,-11660.699462890625,3068.699951171875,1523.0999755859375,1561.0000610351562,5589.5001220703125,0.0,1.1987428530098474,-1.649854035389619,-2.384981505130752,76561198039309853,enpitsu,26.0,429.30999755859375,-1712.3199462890625,71.55000305175781,10684.3994140625,-17777.099609375,2805.10009765625,13.600000143051147,-8.399999737739563,2010.8000183105469,128.0,128.0,,0.01742287720859271,-0.7590072944438435,-0.0005425505631708901,True,6,2,103.0,False,2,,bf81d8692db,games5425898691,24.0,1555.3199462890625,-1680.2900390625,16.989999771118164,-4756.600036621094,-22500.0,4.399999976158142,0.0,0.7999999821186066,0.0,255.0,128.0,,0.00960373606261828,-1.7791513415682445,6.981339178309329e-05,True,26.0,False,10,False,10,,requiem of souls,76561198990245574,9,-431.0299987792969,4091.159912109375,17.0,3530.2999877929688,-11060.699462890625,3.3000001311302185,0.09999999776482582,-0.9000000357627869,8.799999952316284,255.0,128.0,False,0.00956475000106592,-1.2603616158659747,-7.868750275225937e-05,True,165.0,False,12,10,4,,?,76561198341509278,10.0,1285.0699462890625,2310.639892578125,17.049999237060547,-4013.5000610351562,-13518.499755859375,2.5999999046325684,0.29999999329447746,0.5000000074505806,-0.09999999776482582,255.0,128.0,,0.016753447875318052,-1.8594337188663852,5.550946103020995e-05,True,6,False,8,199.0,False,
34,2401,62,False,False,0,10010.424236050832,3281.570068359375,-3957.06005859375,108.75,13538.599853515625,-378.69998931884766,2639.2001342773438,3616.099853515625,2923.9999389648438,3791.099853515625,0.0,0.9867746635878957,-2.3479640454674087,3.0366651829558315,bf81d8692db,games5425898691,24.0,3180.7099609375,-4064.510009765625,16.989999771118164,13817.2998046875,-2721.400146484375,4.699999988079071,2.800000011920929,-0.09999999776482582,765.0,255.0,239.0,,0.009553273687585845,-0.19300950659893346,8.873841095299898e-05,True,10,10,255.0,False,False,,76561198039309853,enpitsu,26.0,974.1799926757812,-3462.5400390625,17.049999237060547,-4402.200012207031,4839.800109863281,3.1999999284744263,-0.9000000357627869,0.5999999865889549,-2293.800048828125,255.0,0.0,True,0.01663543954113452,2.327663234559304,-0.00012661015547945522,True,133.0,False,6,2,2,,requiem of souls,76561198990245574,9,2011.81005859375,1913.969970703125,17.010000228881836,15421.99951171875,2400.5999755859375,2.0999999344348907,1.0999999940395355,-0.19999999552965164,128.80000114440918,255.0,128.0,False,0.00963404409917353,0.1711124099778823,-0.00014294931637868656,True,165.0,False,14,12,4,,?,76561198341509278,10.0,2954.8701171875,1027.25,17.049999237060547,13670.799560546875,-3359.8001098632812,2.5,-0.7000000029802322,0.09999999776482582,-13.500000238418579,255.0,128.0,,0.01676408219576356,-0.24272814951446153,6.954721362683918e-05,True,6,False,8,229.0,False,
35,2412,63,False,False,0,10242.743854011218,3786.1201171875,-3969.969970703125,161.97000122070312,13640.6005859375,3897.3001098632812,3269.5999145507812,4528.500061035156,2142.5,3301.7001342773438,0.0,0.5229470162081449,-2.7869811510474793,0.5012846894755681,bf81d8692db,games5425898691,24.0,3751.77001953125,-4061.18994140625,32.619998931884766,14076.500244140625,4210.5999755859375,2042.5,-3904.4000244140625,-1560.5000305175781,1090.0,255.0,255.0,,-0.17759493158091674,0.32049892405990604,-0.2715162510792226,True,10,10,239.33135497954586,True,False,,76561198039309853,enpitsu,26.0,876.0,-3155.909912109375,17.049999237060547,-345.29998779296875,7859.69970703125,2.5999999046325684,-0.29999999329447746,1.5000000596046448,-2413.6000061035156,0.0,128.0,False,0.016767604393956977,1.232028189062977,5.817463412227398e-05,True,133.0,False,6,2,2,,requiem of souls,76561198990245574,9,2607.919921875,1964.5,17.010000228881836,14260.6005859375,-2305.2999877929688,2.3000000417232513,0.29999999329447746,0.0,-1991.9999694824219,128.0,0.0,False,0.009639423810102058,-0.21889182351532954,-4.432515622413068e-05,True,165.0,False,14,12,4,,?,76561198341509278,10.0,3467.860107421875,900.0499877929688,17.049999237060547,13685.30029296875,-3399.5999145507812,2.5,-0.5000000074505806,0.19999999552965164,0.0,255.0,128.0,,0.01676279762244536,-0.24351093773067453,5.227558409942415e-05,True,6,False,8,229.0,False,
36,2423,63,False,False,0,9961.396761318478,4003.050048828125,-3533.449951171875,515.489990234375,-107.60000228881836,13781.99951171875,10128.300170898438,826.6999816894531,2388.3999633789062,-2517.100067138672,0.0,-0.946006112203121,2.2496342527332116,-0.1095562038929679,bf81d8692db,games5425898691,24.0,4079.159912109375,-3631.02001953125,369.5400085449219,683.1999969482422,13404.69970703125,9405.2001953125,-1473.9999389648438,994.8999786376953,1026.1000061035156,255.0,244.0,,-0.5940199316713416,1.5501536773944495,-1.6082104346186075,True,10,10,204.81244751202166,True,False,,76561198039309853,enpitsu,26.0,851.1400146484375,-3056.719970703125,17.049999237060547,-2032.2000122070312,-1806.199951171875,2.5999999046325684,0.0,-0.29999999329447746,-96.19999885559082,0.0,128.0,False,0.017001257425002993,0.739997854422877,7.282138989669746e-05,True,133.0,False,6,2,2,,requiem of souls,76561198990245574,9,2927.050048828125,1784.52001953125,17.010000228881836,2547.2000122070312,-4506.7999267578125,2.5,0.0,-0.19999999552965164,-1928.6000061035156,128.0,0.0,False,0.009639027403082454,-1.0406755977147921,-8.141483367801525e-06,True,165.0,False,14,12,4,,?,76561198341509278,10.0,4023.3701171875,751.8300170898438,101.4000015258789,8008.3001708984375,-3759.2999267578125,9185.499877929688,261.70000076293945,-5252.8997802734375,-1608.699951171875,255.0,0.0,,-0.8414722342686105,-0.4021964183113626,0.30988323220106195,True,6,False,8,229.0,False,
37,2437,64,False,False,0,9376.563503873456,3996.469970703125,-2858.97998046875,933.7000122070312,-1781.199951171875,15438.299560546875,9240.700073242188,-1333.9999389648438,-170.9000015258789,-1607.8999328613281,0.0,-0.566029279221552,-0.3136871500143188,1.4219645444630253,bf81d8692db,games5425898691,24.0,4078.93994140625,-2946.0400390625,795.5999755859375,-32.40000009536743,12557.5,10133.499755859375,3.4999999403953552,-1040.8999633789062,-38.09999942779541,255.0,242.0,,-0.7496211080890237,1.5758547419727906,-1.5887025235034546,True,10,10,185.43628398064644,True,False,,76561198039309853,enpitsu,26.0,649.4400024414062,-3239.239990234375,17.049999237060547,-5804.7998046875,-5252.5,2.5999999046325684,0.09999999776482582,-0.5000000074505806,0.0,0.0,128.0,False,0.016961104561375007,0.7354856575004436,1.8947949303256494e-05,True,133.0,False,6,2,2,,requiem of souls,76561198990245574,9,2903.10009765625,1473.81005859375,17.010000228881836,-4555.899963378906,-6927.39990234375,2.3999999463558197,0.19999999552965164,0.0,-2504.2999267578125,255.0,0.0,False,0.009509186730252072,-2.1835791276435126,8.528362770785324e-06,True,165.0,False,14,12,4,,?,76561198341509278,10.0,4078.93994140625,407.17999267578125,549.0700073242188,-1.8000000715255737,-9299.199829101562,6919.89990234375,274.3000030517578,6.299999952316284,4.4999998807907104,255.0,128.0,,-0.6333516635808719,-1.5504521868909507,1.5590382263898148,True,6,False,8,229.0,False,
38,2581,69,False,False,1,10002.902455415744,-3222.570068359375,-3975.669921875,535.6300048828125,-9041.300048828125,13064.3994140625,6538.0999755859375,1746.7999267578125,2886.6000366210938,-4961.400146484375,1.0,-0.7732835400223942,0.3155131518155415,2.471861751128727,76561198990245574,requiem of souls,9.0,-3157.43994140625,-4105.31005859375,420.42999267578125,-9906.500244140625,7846.5997314453125,5159.000244140625,2093.8999938964844,-2144.199981689453,-4611.600036621094,128.0,128.0,,1.1834337236389518,1.3275501762432138,-0.678912360592231,True,16,12,157.0,False,6,,76561198341509278,?,10.0,-2350.820068359375,4976.43017578125,807.6599731445312,886.3999938964844,-1020.8000183105469,-4740.400085449219,-2395.5999755859375,1925.5999755859375,-1052.2000122070312,128.0,255.0,False,-1.2994572506471465,-1.3018205970274908,0.7735899142629137,True,161.0,False,10,4,8,,enpitsu,76561198039309853,26,-721.3699951171875,642.1599731445312,17.049999237060547,-8197.999877929688,-11210.2001953125,3.100000023841858,-0.29999999329447746,-0.29999999329447746,-2187.2999572753906,255.0,128.0,,-0.016749701354407388,-0.8796275670441938,-5.4179189194123175e-05,True,164.0,False,6,2,2,,games5425898691,bf81d8692db,24.0,-3981.469970703125,-4004.610107421875,340.010009765625,6690.2001953125,-12752.2998046875,-2163.0999755859375,1536.6000366210938,649.1999816894531,1734.7000122070312,255.0,255.0,,-0.14363772231437505,-2.05806428166192,-1.5597638880088212,True,12,False,12,163.0,False,
39,2643,71,False,False,1,8039.978713488649,-3261.570068359375,-1741.56005859375,225.64999389648438,14438.499755859375,19189.49951171875,7732.5,5145.3997802734375,-1498.9999389648438,2697.60009765625,1.0,-1.1645448061044699,1.9919852114251226,-2.0103766447442712,76561198990245574,requiem of souls,9.0,-3359.860107421875,-1895.780029296875,74.95999908447266,9445.700073242188,19712.7001953125,5944.7998046875,-8.799999952316284,12.400000095367432,697.6999664306641,128.0,128.0,,-0.011005695766191795,1.8743074426128532,0.0009564969213362096,True,18,12,69.0,False,7,,76561198341509278,?,10.0,-1644.1300048828125,4193.02001953125,17.059999465942383,6210.10009765625,-9422.80029296875,1.1999999731779099,-0.5000000074505806,0.7999999821186066,-75.10000228881836,255.0,128.0,False,-0.01671205209409214,-2.1444351130387167,0.00010880958602933971,True,191.0,False,10,4,8,,enpitsu,76561198039309853,26,-3257.610107421875,-1391.1099853515625,147.60000610351562,-5516.6998291015625,-22144.7998046875,2858.5000610351562,3293.2000732421875,11.499999761581421,1681.6000366210938,255.0,255.0,False,-0.17406481811043079,-1.18125676491395,-0.0020455102474818895,True,77.0,False,8,3,2,,games5425898691,bf81d8692db,24.0,-2491.260009765625,-1645.4300537109375,17.020000457763672,4600.0,16673.00048828125,0.7999999821186066,-0.0,0.09999999776482582,68.09999942779541,255.0,128.0,,-0.0095964305588091,1.831822203640988,-5.152454491411412e-05,True,12,False,12,219.0,False,
40,2716,74,False,False,0,8239.112926684604,-387.55999755859375,-3083.409912109375,161.89999389648438,-20661.79931640625,-12038.800048828125,7427.5,3153.3999633789062,2550.8999633789062,-1244.1000366210938,0.0,-0.6434546700423497,-0.9873407599911523,-2.029555704381613,bf81d8692db,games5425898691,24.0,-208.72000122070312,-3077.77001953125,48.880001068115234,-18891.199951171875,-12645.0,3495.8999633789062,1.5000000596046448,0.7999999821186066,23.09999942779541,255.0,128.0,,0.009582962797473098,-2.5524534721047263,-5.233095251095991e-05,True,14,12,108.0,False,False,,76561198039309853,enpitsu,26.0,2474.0,-351.19000244140625,17.030000686645508,163.09999465942383,-16787.900390625,5.099999904632568,0.0,0.09999999776482582,-4.000000059604645,255.0,128.0,False,0.016777337869289203,-1.5615795260854166,1.6281269562184737e-05,False,0.0,False,8,2,4,,requiem of souls,76561198990245574,9,3555.679931640625,290.260009765625,103.12999725341797,3312.0999145507812,-20227.19970703125,-146.40000343322754,5431.9000244140625,862.3000335693359,-1.0000000149011612,255.0,128.0,,-0.7218299451132932,1.7280853393280136,-3.141328162945153,True,0.0,False,20,13,8,,?,76561198341509278,9.0,200.64999389648438,-1331.75,360.2300109863281,-2299.499969482422,10585.699462890625,432.99999237060547,2432.5999450683594,-3662.9998779296875,3303.599853515625,255.0,128.0,False,-0.6087527877804508,-1.0184565600971571,2.8974888911870886,True,8,6,12,174.0,False,
41,2808,77,False,False,0,7975.929859310892,-1972.199951171875,-2762.989990234375,253.8300018310547,24753.5009765625,16745.10009765625,2970.0,-1821.0000610351562,-2368.800048828125,1550.7000732421875,0.0,-0.3708806687050739,-1.939224153684935,-1.107667704471821,bf81d8692db,games5425898691,24.0,-2240.64990234375,-2915.7099609375,150.6999969482422,19565.699462890625,11980.400390625,1628.800048828125,-178.50000381469727,1665.0,-117.60000228881836,255.0,109.0,,-0.6303410431907338,0.39636301508777927,0.09854939154066268,True,16,13,43.968180820506106,True,False,,76561198039309853,enpitsu,26.0,2147.010009765625,-5102.830078125,190.75,-13909.200439453125,75.39999961853027,-4185.199890136719,327.7000045776367,64.89999771118164,-146.70000076293945,255.0,128.0,,0.27061004749150747,-3.127974908262787,1.5704325625351507,True,255.0,False,10,2,6,,requiem of souls,76561198990245574,9,-251.57000732421875,-259.2099914550781,17.010000228881836,-7164.000244140625,16022.099609375,2.0999999344348907,-1.5000000596046448,3.700000047683716,-635.9000015258789,255.0,128.0,,0.009604464518484505,1.9579691529770231,-1.4141330727003007e-05,True,255.0,False,22,16,8,,?,76561198341509278,10.0,-1472.27001953125,-1178.68994140625,229.5399932861328,-2238.699951171875,-13876.700439453125,2060.8999633789062,970.6999969482422,-3857.9998779296875,1142.300033569336,,128.0,,-0.36649360247914603,-1.3010229594443277,2.8896794834789783,True,8,6,14,170.5089464879805,True,
42,2922,81,True,True,0,5268.066444587806,3630.389892578125,2444.760009765625,992.530029296875,-18080.999755859375,12937.19970703125,3519.89990234375,1093.0999755859375,5008.699951171875,3117.3001098632812,0.0,0.9983522814552842,-1.4863489136347277,-0.9162661352426094,bf81d8692db,games5425898691,24.0,3788.0400390625,2424.0,952.9099731445312,-12185.50048828125,18130.2001953125,1031.9999694824219,-533.4000015258789,-5350.2001953125,-1157.5,255.0,255.0,,-0.10685427675669008,1.2905129500281236,-2.7946968316580847,True,18,15,0.0,False,False,,76561198039309853,enpitsu,26.0,1023.969970703125,-2593.39990234375,17.059999465942383,4497.9998779296875,-2307.100067138672,1.4000000059604645,0.0,0.0,-2126.7999267578125,255.0,128.0,False,0.01657798092757347,-1.9096984617799482,-1.1070184147787446e-05,True,255.0,False,10,2,6,,requiem of souls,76561198990245574,10,3718.60009765625,2645.169921875,1094.5699462890625,-9377.19970703125,-15721.099853515625,767.5,4215.299987792969,-2663.800048828125,2320.500030517578,255.0,128.0,,0.8918270105959157,-1.5218533750801573,0.7360921830415053,True,141.6794665551955,True,24,17,8,,?,76561198341509278,10.0,-210.1300048828125,-2526.0,17.059999465942383,-5979.7998046875,12646.700439453125,1.8000000715255737,-0.7000000029802322,1.5999999642372131,-1955.5000305175781,255.0,0.0,False,0.016758542928055287,1.9783040336527937,-0.00023016145500812582,True,10,6,14,169.0,False,
43,3239,84,False,True,0,5091.060586117366,-12.3100004196167,126.22000122070312,100.80000305175781,-2761.400146484375,30218.40087890625,2164.7999572753906,235.20000457763672,90.79999923706055,-2329.1000366210938,0.0,0.004253219522134649,-0.09702313458628117,0.009618261664519179,bf81d8692db,games5425898691,24.0,0.8500000238418579,-139.3000030517578,58.189998626708984,-7176.7999267578125,18572.39990234375,2662.60009765625,3652.3001098632812,-1106.2999725341797,-2337.899932861328,255.0,202.0,,0.01927130941773025,1.645083485915219,-0.023006449279385274,True,4,3,19.0,False,False,,76561198039309853,enpitsu,26.0,-20.31999969482422,-3669.47998046875,17.049999237060547,-486.89998626708984,10377.099609375,2.5999999046325684,-0.09999999776482582,0.5000000074505806,6.1000001430511475,255.0,128.0,,0.016676294274364085,1.6185633908985355,-4.433217186383311e-05,True,116.0,False,False,False,False,,requiem of souls,76561198990245574,9,1473.699951171875,4479.60009765625,17.010000228881836,-11302.2998046875,4257.39990234375,2.5,-0.09999999776482582,0.0,2368.2000732421875,255.0,255.0,False,0.009555046284654586,2.8482745055899485,-3.176867544132937e-05,True,75.0,False,False,False,False,,?,76561198341509278,9.0,-2048.0,2560.0,16.65999984741211,0.0,0.0,69.00000095367432,6.000000238418579,6.000000238418579,0.0,,,,0.016265511925523418,-0.7854267880529354,6.821185990764275e-06,True,False,False,False,85.0,False,
44,3275,85,False,False,1,8967.622038851014,345.3500061035156,-3810.699951171875,119.87000274658203,-1096.9000244140625,5713.699951171875,10882.80029296875,4485.4998779296875,-1490.5000305175781,3695.7000732421875,1.0,0.09572216534719777,-2.4077148399759905,2.1802711147224283,76561198990245574,requiem of souls,9.0,352.0199890136719,-3950.110107421875,17.010000228881836,15942.7001953125,12270.899658203125,0.7999999821186066,-0.29999999329447746,-0.19999999552965164,1984.4000244140625,255.0,255.0,False,-0.009598080394885201,2.413255160123938,3.85520621971266e-05,True,False,False,34.0,False,False,,76561198341509278,?,9.0,2048.0,-2560.0,16.65999984741211,-0.0,-0.0,69.00000095367432,-6.000000238418579,-6.000000238418579,0.0,,,,-0.016265511925523418,0.7854267880529354,6.821185990764275e-06,True,85.0,False,False,False,False,,enpitsu,76561198039309853,26,449.6600036621094,2246.25,17.049999237060547,12117.099609375,-4580.5999755859375,3.1999999284744263,0.09999999776482582,-0.0,2317.7999877929688,255.0,255.0,,-0.016737861407185962,-2.844318568095552,-2.4323299334224573e-05,True,146.0,False,False,False,False,,games5425898691,bf81d8692db,24.0,921.219970703125,-2243.10009765625,16.399999618530273,9666.900024414062,-16822.2998046875,101.19999885559082,-54.699997901916504,-45.19999980926514,1776.1000061035156,255.0,255.0,,-0.013846493395738785,-2.140250867318242,-0.0005105091716982122,False,4,False,4,15.891767747940555,True,
45,3440,91,False,False,1,6589.274276325482,-274.7699890136719,-1344.4300537109375,198.1699981689453,9381.500244140625,27668.89892578125,8010.5999755859375,1261.9000244140625,-2078.5000610351562,2700.0,1.0,0.04059329053120662,3.0795556988056942,2.87930265289764,76561198990245574,requiem of souls,9.0,-375.7099914550781,-1588.219970703125,106.05999755859375,7845.7000732421875,21099.09912109375,2937.2000122070312,-0.3999999910593033,0.29999999329447746,0.09999999776482582,128.0,128.0,False,-0.009749361572553676,1.926797002957411,2.8985557279150304e-05,True,6,4,201.0,False,False,,76561198341509278,?,10.0,2048.0,-2560.0,17.049999237060547,-0.0,-0.0,2.7000001072883606,-0.5999999865889549,-0.19999999552965164,0.0,,,,-0.016732033234186035,0.7854286278760323,-2.2934847465789924e-05,True,85.0,False,False,False,False,,enpitsu,76561198039309853,26,14.770000457763672,374.9200134277344,22.010000228881836,-3432.6998901367188,-18884.300537109375,2996.6000366210938,1.4000000059604645,5.5000001192092896,386.89998626708984,128.0,128.0,,-0.01682137276308628,-1.4154485554634213,-8.480785851372325e-05,True,214.2257033522411,True,1,False,False,,games5425898691,bf81d8692db,24.0,2831.97998046875,-582.1699829101562,17.010000228881836,-15102.80029296875,2603.2000732421875,0.09999999776482582,-0.19999999552965164,-0.0,-2079.7999572753906,255.0,0.0,,-0.00957893783875459,0.23903857213331292,-3.865156638344199e-06,True,6,False,6,226.84229698232429,True,
46,3538,94,False,False,0,8833.600739935071,-2484.780029296875,-3549.550048828125,194.6999969482422,-14342.5,20471.199951171875,6335.9002685546875,-144.399995803833,5814.000244140625,-1475.0999450683594,0.0,-0.5282723004792629,0.9318300809416716,1.372271125567267,bf81d8692db,games5425898691,24.0,-2431.5,-3604.56005859375,81.2300033569336,-18071.8994140625,12305.50048828125,1803.5000610351562,-5247.8997802734375,-1640.7000732421875,129.7000026702881,255.0,0.0,,0.3206770418076214,2.8084937632936056,0.3819459704740736,True,8,7,79.0,False,False,,76561198039309853,enpitsu,26.0,3358.02001953125,939.2100219726562,17.040000915527344,9327.19970703125,-20680.400390625,3.8999998569488525,1.899999976158142,-4.900000095367432,-1137.300033569336,255.0,0.0,,0.01678516757611526,-1.213894410893684,8.154956559561978e-05,True,52.0,False,2,False,False,,requiem of souls,76561198990245574,9,-2586.389892578125,-2743.639892578125,102.0,-7925.30029296875,-17247.900390625,2463.300018310547,2709.4000244140625,4474.100036621094,-298.50000381469727,128.0,128.0,False,0.01777616548190007,-2.147912365028751,-0.6860039639695041,True,171.44888596380912,True,8,4,False,,?,76561198341509278,11.0,-3582.93994140625,-193.2899932861328,17.049999237060547,-2554.600067138672,-13867.099609375,2.5,0.0,-0.7999999821186066,0.7000000029802322,255.0,128.0,,0.016771923303600632,-1.7528734151556185,-6.77743176741321e-05,True,False,False,False,116.0,False,
47,3626,98,False,False,0,4440.76601017909,-2535.52001953125,1012.969970703125,121.19000244140625,18869.100341796875,18092.19970703125,2932.0001220703125,-1834.1000366210938,-450.0,3039.5999145507812,0.0,0.34373427408170415,0.5863903464004576,0.4714967062599496,bf81d8692db,games5425898691,24.0,-2711.219970703125,885.969970703125,19.479999542236328,14507.5,15331.8994140625,2959.1000366210938,-0.9000000357627869,-1.0999999940395355,-1505.3999328613281,255.0,0.0,,0.00960526734432369,0.785174490279156,-0.00019753956313642697,True,9,8,,False,False,,76561198039309853,enpitsu,26.0,139.30999755859375,679.9000244140625,17.040000915527344,-1735.8000183105469,15115.799560546875,-0.5000000074505806,-0.19999999552965164,4.4999998807907104,-889.4999694824219,255.0,0.0,,0.01678487377979888,1.6275942326383595,0.00024013794544999325,True,220.61609448925142,True,2,False,False,,requiem of souls,76561198990245574,9,-3157.6298828125,-2596.8798828125,95.4800033569336,-3074.8001098632812,21855.80078125,-801.1000061035156,-4070.2999877929688,-571.1999893188477,6.9999998807907104,128.0,,,-1.0010360065605037,1.7074336307824647,0.0033854426124163713,True,244.0,False,10,8,False,,?,76561198341509278,9.0,-2790.81005859375,1411.8299560546875,146.9199981689453,11749.100341796875,18841.099853515625,-2048.000030517578,-128.1999969482422,1303.6000061035156,1766.9000244140625,,255.0,,-0.010014202216747576,0.9262082925746267,0.4564406508336006,True,4,False,4,43.0,False,
48,3676,99,True,True,0,1830.7288013292982,590.6799926757812,4071.659912109375,108.0,-4976.199951171875,26968.89892578125,3241.6000366210938,-2667.9998779296875,2625.8999633789062,-4688.900146484375,0.0,0.791657527433965,-0.10668607407935699,-2.3081448944584815,76561198039309853,enpitsu,26.0,710.3900146484375,3970.81005859375,75.2699966430664,-4810.0,18822.19970703125,2748.900146484375,-4229.5001220703125,922.3000335693359,97.5,255.0,128.0,,0.10807363499167524,2.0351452109778303,0.0965840649706458,True,4,1,242.0,False,False,,bf81d8692db,games5425898691,24.0,405.42999267578125,2771.840087890625,17.010000228881836,18325.999755859375,-1202.5,2.0999999344348907,-0.5999999865889549,-0.29999999329447746,-16.59999966621399,255.0,128.0,,0.009626416423050094,-0.06785334543366045,5.6535372930061554e-05,True,31.0,False,10,False,10,,requiem of souls,76561198990245574,9,-3066.5400390625,1588.18994140625,16.1200008392334,1741.9999694824219,21930.0,121.5999984741211,24.600000381469727,-21.90000057220459,218.99999618530273,128.0,128.0,,0.011548911972558475,1.5092531537254477,0.0004994165463976814,True,244.0,False,12,10,False,,?,76561198341509278,9.0,-3030.110107421875,3255.760009765625,17.040000915527344,-159.79999542236328,11883.399658203125,3.799999952316284,0.0,-1.5000000596046448,-110.79999923706055,255.0,128.0,,0.016708619414196164,1.5708957666743177,0.00016099460360002171,True,4,False,4,0.0,False,
