,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_dodge_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_dodge_active,opp_1_double_jump_active,opp_1_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost_collect,shot_taker_handbrake
42,2950,82,False,False,1,9930.980705390268,-3359.47998046875,-3833.030029296875,144.11000061035156,5329.69970703125,20121.800537109375,1982.5,-828.0999755859375,-2516.199951171875,3306.400146484375,1.0,-0.21693770123989575,2.115857963952852,-1.963062114904419,76561198039309853,enpitsu,26.0,-3434.889892578125,-3981.989990234375,83.58000183105469,1732.5999450683594,14989.200439453125,2961.400146484375,-2041.7999267578125,3301.0000610351562,-3896.6000366210938,255.0,0.0,-0.11111200503952583,1.7260106088820697,0.01898868721583724,True,5,False,8,180.0,False,,bf81d8692db,games5425898691,17.0,-467.25,-2335.85009765625,17.010000228881836,12377.099609375,5990.3997802734375,2.0999999344348907,4.000000059604645,1.899999976158142,-1378.800048828125,255.0,128.0,,-0.009561005239187034,2.761675438942139,7.490379162691507e-05,True,92.0,False,4,False,4,,LT_navang77,1069017528294116715,11.0,-1622.1099853515625,-2384.330078125,16.979999542236328,-15064.100341796875,3313.5000610351562,5.699999928474426,-5.400000214576721,1.0000000149011612,-998.7999725341797,233.0,128.0,,-0.00954811946776509,0.2656856064634666,-2.9518812005433342e-05,True,168.0,False,8,False,6,,xNaPoLiBoyzZ-_,6423231944989233869,13.0,-3549.3798828125,1347.8499755859375,17.0,-11391.8994140625,-16106.099853515625,3.1999999284744263,1.5000000596046448,2.7000001072883606,1658.8999938964844,255.0,128.0,False,-0.009578431073008134,-1.0196355102458685,5.853426669764905e-05,True,255.0,False,18,18,False,,False
43,2972,83,False,False,0,4793.803734568868,2935.3798828125,2258.840087890625,90.05000305175781,-11611.8994140625,-5638.3001708984375,-5985.9002685546875,-953.6000061035156,1559.1999816894531,5714.7998046875,0.0,1.4984950908615304,-0.40554954650627234,2.3965469729534163,1069017528294116715,LT_navang77,11.0,3065.080078125,2202.110107421875,145.92999267578125,20166.500244140625,-6135.9002685546875,-359.3000030517578,4820.299987792969,1881.0000610351562,1864.2999267578125,233.0,128.0,0.24932164816604543,0.3922733961771386,1.7350476902727185,True,9,False,8,138.0,False,,6423231944989233869,xNaPoLiBoyzZ-_,13.0,3566.340087890625,-253.10000610351562,17.0,-11182.60009765625,10002.39990234375,0.7000000029802322,2.3999999463558197,-2.199999988079071,1099.1999816894531,255.0,128.0,False,0.009552599834583828,2.482577563640572,-0.00015940403199995445,True,229.93534639317505,True,18,False,18,,enpitsu,76561198039309853,26.0,3309.18994140625,2847.179931640625,106.2300033569336,-1613.9999389648438,-15175.0,-857.7999877929688,1729.1000366210938,-3016.7001342773438,-942.6999664306641,128.0,128.0,False,-0.4565463649415609,-1.4891083961996747,-0.9861627348031717,True,180.0,False,6,False,8,,games5425898691,bf81d8692db,17.0,-507.6000061035156,1766.780029296875,17.010000228881836,-13556.099853515625,-2644.5001220703125,2.3000000417232513,-0.3999999910593033,0.0,-2196.6000366210938,255.0,0.0,,0.009587155294241825,-3.014647047383029,-4.474824381720626e-05,True,92.0,False,4,4,False,,
44,3006,84,True,True,0,4374.088055584148,1912.72998046875,1786.8399658203125,113.93000030517578,-11361.300048828125,23784.7998046875,5412.1002197265625,1683.8999938964844,-2557.2000122070312,-5159.89990234375,0.0,0.545157812975403,0.5729183129380084,2.911503993283434,6423231944989233869,xNaPoLiBoyzZ-_,13.0,1990.8900146484375,1561.06005859375,63.47999954223633,-16693.199462890625,15605.30029296875,2591.300048828125,-160.30000686645508,-4486.000061035156,1829.1000366210938,255.0,251.0,0.08438656640563424,2.1536361116739626,-0.04223096664143792,True,19,False,20,155.0,False,,1069017528294116715,LT_navang77,11.0,4078.989990234375,1867.6600341796875,453.54998779296875,-2.7000001072883606,-3069.7000122070312,4282.39990234375,2197.100067138672,0.0,0.7999999821186066,232.0,23.0,,-1.008572221829778,-1.5530350673050963,1.5557191592262418,True,138.0,False,8,False,10,,enpitsu,76561198039309853,26.0,2251.27001953125,1802.0,40.41999816894531,-15843.499755859375,1148.0000305175781,3317.5,13.700000047683716,-209.20000076293945,821.8000030517578,255.0,0.0,False,0.019415085804225046,3.1387843429632265,-0.0008527062129333958,True,140.61654171636027,True,7,False,10,,games5425898691,bf81d8692db,17.0,-1262.199951171875,2900.889892578125,17.010000228881836,-904.4000244140625,13990.400390625,2.0000000298023224,0.0,-0.5000000074505806,0.0,255.0,128.0,,0.009570931419737826,1.635356853673069,4.18904426749373e-05,True,92.0,False,4,4,False,,False
45,3294,86,False,False,0,5202.421264588305,-9.59000015258789,13.649999618530273,97.62999725341797,-12330.999755859375,24755.30029296875,6996.400146484375,350.9000015258789,301.49999618530273,-153.100004196167,0.0,0.002521224369040145,-0.0012640887939804214,0.0029277849526495128,1069017528294116715,LT_navang77,13.0,121.83999633789062,-225.3800048828125,18.34000015258789,-13714.3994140625,17052.7001953125,3006.400146484375,-86.5999984741211,30.09999990463257,-0.3999999910593033,221.0,128.0,0.009442587224216807,2.253504136610179,0.0036865660104333604,True,4,False,5,0.0,False,,6423231944989233869,xNaPoLiBoyzZ-_,11.0,-136.25,-4081.570068359375,17.0,1706.9999694824219,-1399.7000122070312,2.8999999165534973,-0.9000000357627869,3.1999999284744263,-798.4999847412109,255.0,195.0,,0.009393465044873336,2.2431998580381056,-6.603903836208598e-06,True,85.0,False,False,False,False,,enpitsu,76561198039309853,26.0,-277.70001220703125,377.3999938964844,102.26000213623047,18085.799560546875,-14036.500244140625,2200.7000732421875,2136.1000061035156,4849.89990234375,1471.199951171875,255.0,255.0,,0.3723096155911157,-0.8879282669061787,-0.029819951551823678,True,0.0,False,1,False,2,,games5425898691,bf81d8692db,17.0,2515.18994140625,4117.22998046875,17.010000228881836,16992.19970703125,6387.5,2.3000000417232513,0.7000000029802322,0.3999999910593033,-1701.6999816894531,255.0,0.0,,0.009575124508724796,0.32020811500630986,-0.00017513321872859156,True,0.0,False,False,False,False,,
46,3296,86,False,False,1,5317.217528403279,17.420000076293945,-104.12999725341797,180.74000549316406,-14115.10009765625,10248.499755859375,12169.89990234375,4564.800109863281,3865.2999877929688,470.49999237060547,1.0,0.22828203118473558,-0.05453640906106557,-0.28254662333678,76561198039309853,enpitsu,26.0,132.52999877929688,-266.8599853515625,117.2300033569336,-14786.700439453125,10197.7001953125,1217.0999908447266,-3455.7000732421875,-3212.60009765625,-2826.0000610351562,255.0,255.0,-0.871873932835805,1.0644924550479709,-0.3806869823012906,True,1,False,2,0.0,False,,bf81d8692db,games5425898691,17.0,-2659.260009765625,-4160.14990234375,17.010000228881836,-17460.50048828125,-4046.6000366210938,2.3000000417232513,-0.7000000029802322,-0.7000000029802322,-1880.0,128.0,0.0,,-0.009572828538781896,-0.16850300584663927,-7.404708710372045e-05,True,0.0,False,False,False,False,,LT_navang77,1069017528294116715,13.0,49.06999969482422,3.2200000286102295,56.72999954223633,3971.7999267578125,-17624.3994140625,2359.499969482422,1529.1999816894531,-4874.4000244140625,-2037.5,219.0,0.0,,0.08383137428393066,-1.8600170551660713,0.44032193055702273,True,0.0,False,5,False,6,,xNaPoLiBoyzZ-_,6423231944989233869,11.0,129.5,4085.969970703125,17.0,-474.7999954223633,208.89999389648438,2.7000001072883606,1.7000000178813934,1.7000000178813934,-580.6000137329102,128.0,0.0,,-0.009398134850739917,-2.189811677334222,1.7638675699172358e-05,True,85.0,False,False,False,False,,
47,3404,90,False,False,1,4523.505888161575,-3305.81005859375,3464.6201171875,159.77999877929688,7179.5001220703125,26137.2998046875,7726.400146484375,5161.6998291015625,3032.60009765625,-398.49998474121094,1.0,-0.8225860221452531,1.289424428978501e-05,1.1931577779233526,bf81d8692db,games5425898691,17.0,-3350.030029296875,3220.929931640625,114.08999633789062,1519.9000549316406,22948.30078125,-252.60000228881836,-5499.69970703125,41.79999828338623,-39.20000076293945,255.0,147.0,-0.9931785910550286,1.589403351663778,-0.01897788981776626,True,5,False,6,182.51993969948063,True,,76561198039309853,enpitsu,26.0,-3331.469970703125,766.75,17.059999465942383,9160.499877929688,10787.900390625,2.0000000298023224,-0.09999999776482582,-0.0,-2170.8999633789062,255.0,128.0,,-0.016770442948503324,2.3396328080776785,1.3768930840066506e-05,True,0.0,False,4,False,4,,LT_navang77,1069017528294116715,11.0,2237.6298828125,2.140000104904175,110.18000030517578,20582.19970703125,146.49999618530273,-608.1000137329102,-7.099999785423279,1103.1999969482422,0.0,229.0,128.0,,0.06689367951578093,3.13432144635954,0.00031268799497797455,True,0.0,False,8,False,8,,xNaPoLiBoyzZ-_,6423231944989233869,11.0,-3224.010009765625,4232.2998046875,17.0,1806.199951171875,5426.099853515625,3.400000035762787,-0.0,-0.19999999552965164,-2183.8999938964844,0.0,255.0,False,-0.00963928188183129,-1.011362343541381,-4.614991345845636e-05,True,255.0,False,False,False,False,,
48,3475,92,False,False,1,1674.1238440907307,-65.70999908447266,3769.669921875,249.13999938964844,18847.19970703125,13578.599853515625,5314.7998046875,2822.9998779296875,4892.099914550781,-2024.1000366210938,1.0,0.6686061760909547,1.0038404837648809,0.26743668926466896,76561198039309853,enpitsu,26.0,-194.83999633789062,3596.7099609375,167.60000610351562,5930.0,11968.1005859375,2945.4998779296875,100.39999961853027,-45.59999942779541,29.800000190734863,128.0,128.0,0.04870801802067236,1.9446792075843193,-0.005270511852505287,True,6,False,8,,False,,bf81d8692db,games5425898691,18.0,-857.0,3807.800048828125,76.41999816894531,19525.400390625,-11620.30029296875,590.099983215332,-774.7000122070312,755.0,846.1000061035156,255.0,100.0,,-0.07463482673230504,-2.601091188057771,-0.6083260913700197,True,90.27804749242726,True,6,False,6,,LT_navang77,1069017528294116715,12.0,2422.6201171875,3717.1201171875,17.010000228881836,-13130.2001953125,18146.800537109375,1.899999976158142,-0.7999999821186066,1.4000000059604645,-540.2999877929688,226.0,128.0,,-0.009572946546136654,0.9858228600832618,9.38988194734396e-05,True,218.0,False,8,False,8,,xNaPoLiBoyzZ-_,6423231944989233869,11.0,-1124.719970703125,3917.570068359375,108.55999755859375,13381.099853515625,-3462.3001098632812,2436.6000366210938,331.89998626708984,-1351.9999694824219,2007.7000427246094,255.0,128.0,,0.44953696758161993,1.8456049835648662,-0.23709031529603905,True,79.58042169129975,True,False,False,False,,
49,3529,94,False,False,1,2155.9612583413364,2879.5400390625,4295.169921875,141.99000549316406,4291.000061035156,23469.09912109375,8615.399780273438,1705.5000305175781,1659.4000244140625,5507.8997802734375,1.0,0.3455669158420518,1.2518574492676968,0.3800324675563422,bf81d8692db,games5425898691,17.0,2898.6201171875,4129.9599609375,83.9800033569336,13720.6005859375,15350.30029296875,3657.7999877929688,4677.60009765625,2337.899932861328,-1703.8999938964844,255.0,0.0,0.019868654724905906,2.1955134994138823,0.051142941978661725,True,6,False,7,255.0,False,40.0,76561198039309853,enpitsu,26.0,406.4700012207031,4693.490234375,17.049999237060547,-2739.5999145507812,-5668.900146484375,2.5999999046325684,-1.1999999731779099,-2.3000000417232513,-768.6000061035156,255.0,128.0,,-0.016653054056216886,-1.0871170041301728,0.00026137851768296425,True,,False,8,False,6,,LT_navang77,1069017528294116715,12.0,2555.080078125,5102.5400390625,296.3800048828125,12347.19970703125,-215.20000457763672,-2223.3999633789062,-57.89999961853027,-2275.800018310547,-679.5999908447266,223.0,234.0,False,-0.10000871123486453,-3.1369937781726738,1.5733878858733203,True,200.0,False,8,False,8,,xNaPoLiBoyzZ-_,6423231944989233869,11.0,896.9000244140625,3302.27001953125,17.010000228881836,-1805.8000183105469,-10675.899658203125,2.199999988079071,0.19999999552965164,0.7000000029802322,-2065.2999877929688,255.0,0.0,,-0.009511753013412016,-1.3770960420745537,-8.858383406508993e-05,True,87.0,False,False,False,False,,
50,3537,95,False,False,0,10222.745029863823,-2983.7900390625,-4867.27978515625,369.04998779296875,265.49999237060547,22996.69921875,9788.300170898438,5877.1002197265625,-1031.9000244140625,-627.400016784668,0.0,-0.9581216982518286,0.2238000889780369,0.3437391745929044,1069017528294116715,LT_navang77,12.0,-2872.47998046875,-5051.990234375,277.8999938964844,-11772.80029296875,4223.900146484375,-1566.9999694824219,-1065.199966430664,-1821.4999389648438,-1620.2000427246094,213.0,0.0,0.12067312297916652,2.800134823891968,1.5787717520782145,True,8,False,8,200.0,False,,6423231944989233869,xNaPoLiBoyzZ-_,11.0,-772.97998046875,-3047.169921875,17.010000228881836,7607.39990234375,8418.699951171875,2.199999988079071,0.0,0.0,-2388.8999938964844,255.0,0.0,,0.009528552575525779,0.7788847453557312,-1.4032095575546213e-05,True,87.0,False,False,False,False,,enpitsu,76561198039309853,26.0,-276.79998779296875,-4461.509765625,17.049999237060547,4518.399963378906,7831.199951171875,2.5999999046325684,-0.29999999329447746,-0.5999999865889549,-2.0000000298023224,255.0,128.0,,0.01667576037700393,1.0471380152603502,6.505795857969477e-05,True,,False,6,False,8,,games5425898691,bf81d8692db,17.0,-3231.7099609375,-4502.009765625,152.92999267578125,-13846.800537109375,-15438.699951171875,2106.999969482422,-1268.0999755859375,-2160.2999877929688,-3495.4000854492188,255.0,0.0,,-0.06725812076327405,-2.954661618807852,0.7941999067486057,True,255.0,False,8,6,False,,False
51,3674,100,False,False,0,2040.7991313347068,-2890.449951171875,4707.52978515625,261.1400146484375,10168.499755859375,9362.000122070312,1295.7000732421875,-1420.5999755859375,-1069.4000244140625,-5730.3997802734375,0.0,0.6810779186088899,-0.873561641282554,2.7360723589856355,1069017528294116715,LT_navang77,12.0,-3085.27001953125,4653.47998046875,152.8000030517578,7901.199951171875,16761.199951171875,2098.0999755859375,3415.4000854492188,2477.2999572753906,-1129.4999694824219,128.0,23.0,-0.15423295316296126,0.1532244694599147,0.6267570200982403,True,10,False,12,159.82822374887363,True,,6423231944989233869,xNaPoLiBoyzZ-_,11.0,296.3599853515625,2728.9599609375,17.010000228881836,2850.2999877929688,11466.099853515625,1.899999976158142,0.09999999776482582,-0.29999999329447746,0.0,255.0,128.0,False,0.009549224124033294,1.3271334868747908,2.220590392211096e-05,True,117.0,False,4,False,4,,enpitsu,76561198039309853,26.0,-510.3299865722656,4712.18017578125,17.040000915527344,-11807.900390625,5881.9000244140625,3.700000047683716,-0.7000000029802322,0.7000000029802322,45.999999046325684,128.0,255.0,False,0.016886944487672376,2.685542927746177,-9.189268313661766e-05,True,92.0,False,8,False,10,,games5425898691,bf81d8692db,17.0,-1839.1800537109375,439.70001220703125,16.989999771118164,9027.80029296875,10552.099609375,2.5999999046325684,-0.29999999329447746,-0.09999999776482582,2253.300018310547,255.0,255.0,,0.009566107346767301,0.930620635573837,3.842430216761688e-06,True,18.0,False,10,8,False,,False
52,3699,101,False,False,0,1373.8247690682724,-2211.179931640625,4742.89013671875,154.69000244140625,10753.299560546875,214.50000762939453,2785.8999633789062,-645.8000183105469,-1433.3999633789062,5790.30029296875,0.0,0.2752999483631024,0.7085707469680239,-2.751766067140566,1069017528294116715,LT_navang77,12.0,-2365.219970703125,4712.6298828125,21.950000762939453,11440.50048828125,-5356.099853515625,2999.8001098632812,12.200000286102295,2.5,1617.7000427246094,255.0,255.0,0.00927710689205693,-0.4250441322918019,0.00010091394787996877,True,10,False,13,116.0,False,,6423231944989233869,xNaPoLiBoyzZ-_,11.0,-46.93000030517578,3559.550048828125,17.010000228881836,-10852.099609375,1314.4000244140625,2.199999988079071,-0.29999999329447746,0.0,2400.2000427246094,255.0,255.0,,0.009504194010820342,3.076491875030511,-3.4193298841379705e-05,True,117.0,False,4,False,4,,enpitsu,76561198039309853,26.0,-1562.1700439453125,4869.31982421875,19.510000228881836,-11816.099853515625,-4119.700012207031,2959.7000122070312,0.7999999821186066,0.3999999910593033,2282.5999450683594,255.0,128.0,,0.016730034588396666,-2.7548623552883766,0.00010399033454546903,True,76.68937650034505,True,9,False,12,,games5425898691,bf81d8692db,17.0,-1148.550048828125,1906.969970703125,98.2300033569336,7774.1998291015625,17418.699951171875,-139.3000030517578,-5284.89990234375,1520.5999755859375,79.80000019073486,255.0,128.0,,-1.499832700070429,-0.6695225841646515,1.9606046683711886,True,18.0,False,12,10,False,,
53,3705,101,False,False,1,9977.578584816925,1994.43994140625,-4776.93017578125,224.9600067138672,6276.7999267578125,-10464.200439453125,10110.499877929688,2204.2999267578125,-4025.10009765625,-3865.0,1.0,-0.27063342362662135,-1.64496031261832,-2.923837751357024,76561198039309853,enpitsu,26.0,1905.5,-4692.85986328125,94.18000030517578,10262.099609375,10585.799560546875,628.1999969482422,-2949.89990234375,3746.300048828125,2740.8999633789062,255.0,128.0,-0.7923080240256544,2.069853776953744,0.13912384362066377,True,9,False,12,75.0,False,,bf81d8692db,games5425898691,17.0,947.3800048828125,-2357.699951171875,75.55999755859375,-7806.5997314453125,-17495.799560546875,-1627.7000427246094,2541.6000366210938,-756.9000244140625,81.99999809265137,255.0,128.0,,0.5709869835097782,-1.2239905298039397,0.05697161023450443,True,18.0,False,12,False,10,,LT_navang77,1069017528294116715,12.0,2065.780029296875,-4671.33984375,83.38999938964844,7048.599853515625,6631.6998291015625,1116.9999694824219,5174.2999267578125,522.7000045776367,1789.7000122070312,228.0,255.0,,-0.14968862875276426,0.14868535982622436,-1.2887168847457378,True,103.56877421050943,True,11,False,14,,xNaPoLiBoyzZ-_,6423231944989233869,11.0,229.67999267578125,-3543.239990234375,17.010000228881836,10779.49951171875,3067.39990234375,2.199999988079071,0.19999999552965164,0.09999999776482582,2401.3999938964844,255.0,255.0,,-0.009519214073509589,2.8064777768014015,-2.58503378609675e-05,True,117.0,False,4,4,False,,
54,3819,105,False,False,1,8778.851992331663,3871.2099609375,-3119.320068359375,213.64999389648438,18980.699462890625,17680.899658203125,-3871.400146484375,-1555.3999328613281,2042.8999328613281,5422.7001953125,1.0,-0.5011340946299135,-1.1673416939900352,0.2554513481065681,76561198039309853,enpitsu,26.0,3715.919921875,-3255.199951171875,195.9199981689453,19705.2001953125,5575.8001708984375,2036.300048828125,-522.5,2625.10009765625,-117.20000267028809,255.0,255.0,-0.06987617741007973,2.947525046671583,0.0005619124342320764,True,11,False,14,208.0,False,,bf81d8692db,games5425898691,17.0,2991.1298828125,-4498.830078125,17.010000228881836,8650.700073242188,6237.80029296875,2.3999999463558197,-0.29999999329447746,-0.0,2378.3999633789062,255.0,255.0,,-0.00953082612047444,2.4623478644840135,2.02004053851539e-05,True,31.0,False,12,False,10,,LT_navang77,1069017528294116715,11.0,3787.830078125,-2963.1201171875,17.0,7481.199951171875,-1516.0000610351562,3.1999999284744263,3.0000001192092896,-1.0000000149011612,-711.1000061035156,195.0,128.0,,-0.009562305163626595,-2.9014680007831886,0.00012335463796331715,True,94.0,False,12,False,14,,xNaPoLiBoyzZ-_,6423231944989233869,10.0,150.6999969482422,-3334.909912109375,17.010000228881836,1306.9000244140625,12334.200439453125,1.899999976158142,-0.0,0.9000000357627869,20.899999141693115,238.0,128.0,,-0.009536950264419437,1.6735440643492157,-9.312786960668633e-05,True,131.0,False,4,4,False,,False
55,3936,109,False,False,1,3876.7457519161608,1253.25,1279.75,285.260009765625,-2470.0,13991.199951171875,2591.099853515625,-3854.2999267578125,-477.00000762939453,-3725.4000854492188,1.0,0.3344013860999403,-2.4481571463363476,0.3180898369187682,bf81d8692db,games5425898691,17.0,1191.6700439453125,1177.5400390625,155.00999450683594,-4858.299865722656,8764.400024414062,2566.7001342773438,-2859.4000244140625,-4464.700012207031,-1462.5999450683594,255.0,178.0,0.024998122535147067,1.727554379482362,-0.5428767027634558,True,13,False,16,31.0,False,,76561198039309853,enpitsu,26.0,2154.739990234375,-280.04998779296875,17.059999465942383,-8935.2001953125,11836.099853515625,1.1999999731779099,-0.5000000074505806,-0.19999999552965164,0.0,255.0,128.0,False,-0.016731795429995016,0.9241540189044933,-9.910784534224191e-06,True,230.0,False,14,False,12,,LT_navang77,1069017528294116715,13.0,3086.840087890625,3892.0,17.010000228881836,-7051.6998291015625,15417.900390625,2.0999999344348907,0.09999999776482582,-0.19999999552965164,1957.1000671386719,134.0,218.0,,-0.009605385110909984,1.0757726619689378,4.2836903182682955e-05,True,255.0,False,16,False,18,,xNaPoLiBoyzZ-_,6423231944989233869,10.0,950.9000244140625,2269.840087890625,17.020000457763672,-2747.60009765625,217.29999542236328,0.7999999821186066,-0.7999999821186066,0.3999999910593033,-1459.6000671386719,255.0,4.0,False,-0.009511823620564243,-0.0678528384205556,-0.00017918226236490184,True,131.0,False,6,6,False,,
56,3969,110,False,False,0,8083.698745356318,-968.8900146484375,-2943.3701171875,128.39999389648438,-6923.499755859375,-1099.1999816894531,4065.7998657226562,4428.500061035156,2308.9999389648438,-3325.10009765625,0.0,-0.5570356916773488,2.2834842129165382,0.17691637989404949,6423231944989233869,xNaPoLiBoyzZ-_,10.0,-851.030029296875,-2994.3701171875,17.020000457763672,-7193.4002685546875,-4171.099853515625,1.0000000149011612,0.0,-0.29999999329447746,-2297.4000549316406,128.0,4.0,0.00958166647494167,-2.65362751077348,-1.0852649202609784e-05,False,6,False,6,114.0,False,,1069017528294116715,LT_navang77,13.0,-1664.4300537109375,-4417.77978515625,17.010000228881836,9221.099853515625,-1320.0,2.3000000417232513,-1.0999999940395355,-0.29999999329447746,1944.2999267578125,178.0,255.0,,0.009566120620416766,-0.14587074732612826,0.0002584816755103833,True,247.0,False,18,False,16,,enpitsu,76561198039309853,26.0,-1280.3900146484375,-1514.1600341796875,17.059999465942383,9899.89990234375,-15012.60009765625,2.3999999463558197,-0.5000000074505806,0.9000000357627869,2912.0001220703125,255.0,255.0,False,0.01675467014938807,-0.8221946595257493,0.00018788888026369967,True,192.0,False,12,False,14,,games5425898691,bf81d8692db,17.0,-640.9099731445312,-2244.760009765625,39.15999984741211,4569.4000244140625,-9429.7998046875,-3848.2000732421875,655.9999847412109,600.4999923706055,-84.0999984741211,255.0,0.0,,-0.15286352621365437,-1.4662107307985122,0.3553348752053831,True,31.0,False,16,14,False,,
57,3989,111,False,False,0,8178.678500113807,-1473.56005859375,-3018.260009765625,259.6400146484375,-7729.4000244140625,2125.399932861328,4905.5999755859375,-221.70000076293945,4917.699890136719,-3430.10009765625,0.0,0.3850669340003569,-2.703232894115653,1.3300887922614009,6423231944989233869,xNaPoLiBoyzZ-_,10.0,-1508.75,-3090.1201171875,103.37000274658203,-13232.39990234375,-2385.7000732421875,2127.2999572753906,1055.8999633789062,-5397.39990234375,-44.29999828338623,255.0,228.0,0.7371962824013885,3.1218248263669803,-0.23135061016050332,False,7,False,8,114.0,False,,1069017528294116715,LT_navang77,13.0,-958.719970703125,-4159.35986328125,17.010000228881836,10464.000244140625,781.3999938964844,2.3000000417232513,0.5999999865889549,0.0,-2704.2999267578125,225.0,0.0,False,0.009532342825549088,-0.01958949361846825,-7.718522435898132e-05,True,247.0,False,18,False,16,,enpitsu,76561198039309853,26.0,-373.6300048828125,-1553.72998046875,17.059999465942383,9451.900024414062,10113.400268554688,2.0000000298023224,-0.29999999329447746,-0.09999999776482582,2230.0999450683594,255.0,255.0,False,0.01673644501992596,0.8845441585180122,4.0375869695559396e-05,True,192.0,False,12,False,14,,games5425898691,bf81d8692db,17.0,-937.8800048828125,-2920.239990234375,17.010000228881836,-12191.300048828125,-7200.3997802734375,-0.29999999329447746,-5.099999904632568,-2.8999999165534973,-1157.2000122070312,255.0,128.0,,0.009582416702595974,-2.667403142667347,5.660828140074986e-05,False,0.0,True,16,14,False,,
58,4045,113,False,False,0,7993.773364739176,-2913.010009765625,-2595.1201171875,180.5399932861328,-3525.10009765625,15472.60009765625,8730.900268554688,5205.3997802734375,-1068.0000305175781,-2786.099853515625,0.0,-0.26831685158379764,-1.4150028942523345,-2.723979344277105,6423231944989233869,xNaPoLiBoyzZ-_,10.0,-2921.97998046875,-2770.5,56.72999954223633,-3314.2001342773438,15529.100341796875,3125.1998901367188,-1821.4999389648438,-1615.8000183105469,1912.8999328613281,255.0,244.0,0.046923542012723,1.4514687386365799,-0.013093813635025375,True,9,False,10,63.0,False,,1069017528294116715,LT_navang77,11.0,-1700.68994140625,-4888.66015625,16.43000030517578,-8907.19970703125,7361.099853515625,75.99999904632568,-65.19999980926514,29.30000066757202,-2316.199951171875,224.0,0.0,False,0.004671199250285154,2.3909432049918276,-0.009616199453767354,True,247.0,False,18,False,16,,enpitsu,76561198039309853,26.0,-2186.840087890625,-1142.2099609375,17.059999465942383,-12546.500244140625,-6649.69970703125,-3.400000035762787,-0.5999999865889549,-0.5000000074505806,1563.0000305175781,255.0,128.0,False,0.016738101757390007,-2.6463928579738343,0.00037494171313787503,True,154.0,False,12,False,14,,games5425898691,bf81d8692db,17.0,-3373.25,-3807.5400390625,17.010000228881836,-8767.19970703125,10903.00048828125,0.09999999776482582,-0.09999999776482582,0.0,-2239.2999267578125,255.0,0.0,,0.009562805889993049,2.1801368351297454,7.970631636176781e-06,True,242.4863140685584,True,16,14,False,,
