,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_dodge_active,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_jump_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect,opp_2_handbrake
33,1983,66.0,False,False,0,7026.423706274195,2248.5400390625,-1143.510009765625,591.1300048828125,-2110.500030517578,18936.199951171875,8807.999877929688,4742.699890136719,-2390.7000732421875,-2791.0000610351562,0.0,-1.0774343655953385,2.6811648292055263,1.2695672610880089,bf81d8692db,games5425898691,19.0,2313.14990234375,-1129.949951171875,421.4200134277344,9006.799926757812,20935.30029296875,3096.7001342773438,-3189.5001220703125,-1765.0,641.2000274658203,255.0,149.0,,-1.1977956542850297,1.1874004451454985,0.0270911857826818,True,189.615044957848,True,12,11,False,,76561198039309853,enpitsu,26.0,1810.3199462890625,-4386.419921875,17.049999237060547,1417.7000427246094,10907.7001953125,2.5999999046325684,-0.19999999552965164,-2.3000000417232513,656.1000061035156,255.0,128.0,,0.016707990019305945,1.486140521537943,-0.00018843117896554467,True,88.0,False,14,10,2,,expert en brique,76561198136533210,8.0,-833.9500122070312,-5088.47998046875,28.15999984741211,12.899999618530273,4840.899963378906,43.09999942779541,-802.5,-1916.1000061035156,778.0000305175781,255.0,76.0,False,0.15464188590130595,1.6305142999538773,0.23795075600747048,True,18,89.0,False,20,False,,Nosix,76561198031537658,15.0,1981.8900146484375,-642.7899780273438,17.059999465942383,9339.099731445312,8663.900146484375,-3.8999998569488525,8.00000011920929,6.3999998569488525,-402.5,255.0,179.0,0.016750995965387972,0.6895279100517551,0.0004265303959758256,True,18,16,False,147.41217210728635,True,,False
34,2070,69.0,False,False,0,2563.6117376102293,1609.56005859375,4597.52978515625,107.0199966430664,-1981.6999816894531,11027.19970703125,6860.2001953125,-5758.599853515625,-1034.800033569336,-1329.2999267578125,0.0,-0.9480810204543266,2.549815907655815,1.2984245120151197,bf81d8692db,games5425898691,19.0,1880.6199951171875,4476.990234375,78.6500015258789,-20082.80029296875,10854.200439453125,2772.5,1491.9000244140625,-4041.7999267578125,286.5999984741211,255.0,255.0,,0.07713484317951687,2.136806555857632,-0.05291871350410515,True,47.0,False,14,13,False,,76561198039309853,enpitsu,26.0,845.8400268554688,1834.9599609375,17.049999237060547,-8899.500122070312,20949.599609375,2.8999999165534973,0.0,0.3999999910593033,1366.3999938964844,255.0,128.0,,0.01678480001779824,1.993186654859398,0.00025105131774017333,True,25.0,False,14,10,2,,expert en brique,76561198136533210,8.0,23.959999084472656,441.45001220703125,81.02999877929688,670.8999633789062,22789.49951171875,-2191.4999389648438,-2032.5,44.60000038146973,0.5000000074505806,255.0,128.0,False,-0.39080680658001843,1.5484805945179356,-7.85673887110577e-05,True,20,61.0,False,22,False,,Nosix,76561198031537658,15.0,1829.3199462890625,4715.75,19.520000457763672,-18229.300537109375,9817.7001953125,2953.3999633789062,0.19999999552965164,-0.09999999776482582,2017.8999328613281,255.0,238.0,0.016765524989685438,2.7182816437362565,3.3889051731919875e-05,True,19,16,False,52.721479369748025,True,,False
35,2117,70.0,False,False,0,1748.2865145671315,-1319.6099853515625,3443.81005859375,186.85000610351562,4673.500061035156,3381.0000610351562,2032.7999877929688,3583.5000610351562,-3071.7001342773438,-3704.4000244140625,0.0,-0.2711537406625181,-1.8729896214022606,2.1184836251022934,76561198039309853,enpitsu,26.0,-1440.1600341796875,3375.610107421875,139.0,-1198.6000061035156,12089.3994140625,2361.999969482422,-2361.9000244140625,4921.300048828125,-671.9000244140625,255.0,0.0,,0.5254373586218181,1.410207316448488,0.5872999616311282,True,30.0,False,16,11,2,,bf81d8692db,games5425898691,19.0,-874.530029296875,5578.330078125,102.56999969482422,-1473.3999633789062,2048.2000732421875,4131.600036621094,-1378.0999755859375,3269.7000122070312,-2420.500030517578,255.0,0.0,,-1.24785155019185,1.878316076020109,1.2136297131171028,True,47.0,False,14,14,False,,expert en brique,76561198136533210,8.0,-1328.4300537109375,3574.260009765625,19.479999542236328,-15922.60009765625,12914.49951171875,2959.2001342773438,-2.199999988079071,-0.5000000074505806,-1864.4999694824219,0.0,21.0,False,0.009656594718281022,2.3880093874338,-6.731419851083669e-05,True,20,105.0,False,23,False,,Nosix,76561198031537658,15.0,-867.4199829101562,5168.10986328125,166.00999450683594,2348.000030517578,-83.59999656677246,-842.0999908447266,-322.90000915527344,581.5000152587891,-510.8000183105469,255.0,128.0,1.0435760716633704,-1.8067387050652552,-1.665436754359169,True,22,16,False,38.0,False,,False
36,2171,72.0,False,False,1,9018.319194475613,610.219970703125,-3873.7900390625,116.33999633789062,-3891.6000366210938,19599.7998046875,3652.0999145507812,1724.2999267578125,-3701.7999267578125,1638.699951171875,1.0,0.7436774143148197,-0.21182328486731775,2.6182674886755035,76561198031537658,Nosix,15.0,652.4600219726562,-4141.2001953125,49.209999084472656,-3290.2999877929688,13336.199951171875,3536.400146484375,-500.0,-128.1999969482422,1614.4000244140625,255.0,159.0,False,-0.029488475275395682,1.2377118675119603,0.0021872804435959935,True,0.0,False,24,16,False,,76561198136533210,expert en brique,8.0,2670.2900390625,-5089.91015625,135.66000366210938,-7335.10009765625,-394.39998626708984,-1712.1000671386719,687.6999664306641,-1505.0,-1216.2999725341797,255.0,0.0,False,-0.1824130605526377,-0.09426231375771475,1.3667694444345444,True,135.0,False,24,20,False,,enpitsu,76561198039309853,26.0,1961.77001953125,-4535.10009765625,17.059999465942383,10.199999809265137,11052.60009765625,-2.8999999165534973,-0.09999999776482582,-0.0,2391.9000244140625,255.0,128.0,,-0.01669857036143879,1.5229994365353217,-2.0595575488173166e-05,True,12,0.0,True,16,2,,games5425898691,bf81d8692db,19.0,519.6799926757812,-4797.7900390625,80.91000366210938,-295.0,19187.099609375,2607.3001098632812,-5437.1002197265625,-817.6000213623047,135.20000457763672,255.0,154.0,-0.6144102911484005,1.6644516392812156,-0.132603694877452,True,16,15,False,0.0,False,,
37,2249,75.0,False,True,1,4427.299024881171,-428.70001220703125,915.530029296875,92.7699966430664,-1107.2000122070312,24817.80029296875,-82.79999732971191,1399.1000366210938,-1997.4000549316406,1236.500015258789,1.0,-0.7935088891313642,-2.1754509141609066,0.3311751343399692,76561198031537658,Nosix,16.0,-471.1099853515625,788.6099853515625,96.51000213623047,-1424.9000549316406,21877.900390625,2251.1000061035156,-5385.999755859375,391.5999984741211,-1042.3999786376953,255.0,153.0,,-0.8192382455117889,1.6193645646601926,0.007712387760332051,True,0.0,False,26,19,False,,76561198136533210,expert en brique,8.0,1407.6700439453125,-1354.1099853515625,17.010000228881836,-7320.8001708984375,14593.699951171875,2.0999999344348907,-0.29999999329447746,0.7000000029802322,10.0,255.0,128.0,,-0.009601490937572869,1.1043279195327675,-7.946035968856497e-05,True,166.0,False,26,22,False,,enpitsu,76561198039309853,26.0,927.8800048828125,218.0,87.63999938964844,-7614.5001220703125,21196.0009765625,-155.50000190734863,-4872.9998779296875,-2549.600067138672,50.19999980926514,128.0,128.0,,0.1623488065267166,-2.054317885256491,3.1323062941284903,True,15,31.0,False,20,2,,games5425898691,bf81d8692db,19.0,438.7099914550781,1274.8800048828125,17.010000228881836,2986.7999267578125,22503.30078125,2.0999999344348907,0.09999999776482582,-0.19999999552965164,-182.90000915527344,255.0,129.0,-0.009609807880870395,1.7219340049158556,9.874921362449133e-05,True,18,18,False,,False,,
38,2268,76.0,False,True,1,2954.613884351679,-504.989990234375,2538.659912109375,92.93000030517578,-1124.4000244140625,22736.59912109375,0.0,-2938.5000610351562,-1872.1000671386719,1236.500015258789,1.0,0.3215662138858287,2.8583340951935794,0.1694051307967911,76561198031537658,Nosix,16.0,-569.0700073242188,2278.75,92.9800033569336,-1435.0,21750.6005859375,-923.8999938964844,-3735.4000854492188,149.89999771118164,100.20000457763672,255.0,144.0,,0.8855887632269631,1.6440308867238564,-0.03045775493221637,True,0.0,False,26,20,False,,76561198136533210,expert en brique,8.0,903.3599853515625,-359.3500061035156,17.010000228881836,-8042.8997802734375,14139.7998046875,2.199999988079071,-0.9000000357627869,1.5999999642372131,1391.0000610351562,255.0,255.0,,-0.009587178560068833,1.0419805278657195,0.00017704261876322195,True,166.0,False,26,22,False,,enpitsu,76561198039309853,26.0,412.2900085449219,1625.3299560546875,16.139999389648438,-7942.19970703125,20828.798828125,-650.5999755859375,-1869.1000366210938,-647.7999877929688,-705.1999664306641,255.0,128.0,,-0.013779026754771462,1.2414022434020673,-0.0037967041927225095,True,16,31.0,False,20,2,,games5425898691,bf81d8692db,19.0,96.87000274658203,2657.340087890625,17.010000228881836,-12549.000244140625,17535.999755859375,2.0999999344348907,0.7999999821186066,-0.9000000357627869,389.1999816894531,255.0,128.0,-0.009610111539926034,0.917458759124684,-9.508306188012805e-05,True,18,18,False,,False,,
39,2270,76.0,False,True,1,2794.9628442340913,-514.3900146484375,2726.989990234375,92.93000030517578,-1126.3999938964844,22489.3994140625,0.0,-3457.5,-1856.1000061035156,1236.500015258789,1.0,0.3628686191628829,2.6434780592603304,-0.15691133370380053,76561198031537658,Nosix,16.0,-581.0,2460.169921875,82.98999786376953,-1431.9999694824219,21790.2001953125,-1427.1000671386719,-2940.7998657226562,29.700000286102295,173.1999969482422,255.0,145.0,,0.6121548679870464,1.6226553215219008,-0.04494299643546596,True,0.0,False,26,20,False,,76561198136533210,expert en brique,8.0,830.27001953125,-245.83999633789062,17.010000228881836,-9445.599975585938,13097.80029296875,2.3000000417232513,0.5000000074505806,-0.7999999821186066,1841.1000061035156,255.0,255.0,,-0.009589256625392143,0.901256210968204,0.0001369196536307019,True,166.0,False,26,22,False,,enpitsu,76561198039309853,26.0,351.20001220703125,1800.5699462890625,16.5,-6925.7000732421875,21158.60107421875,96.99999809265137,48.09999942779541,35.19999980926514,-202.29999542236328,255.0,128.0,,-0.020318283615714236,1.2722633760405184,-0.0011030293960724528,True,16,31.0,False,20,2,,games5425898691,bf81d8692db,19.0,10.949999809265137,2772.5,17.010000228881836,-13094.000244140625,17112.099609375,2.0999999344348907,-0.09999999776482582,0.29999999329447746,137.89999961853027,255.0,128.0,-0.009601745301639403,0.9024081681953848,-9.043029981829104e-05,True,18,18,False,31.0,False,,
40,2277,76.0,False,False,0,8579.88636191388,551.6300048828125,-3316.8798828125,93.72000122070312,18875.6005859375,-24892.7001953125,2485.500030517578,3576.6000366210938,-208.09999465942383,-4812.799987792969,0.0,0.1648533044405226,-2.1752765829913767,-1.2913616944089006,bf81d8692db,games5425898691,19.0,290.92999267578125,-3140.3701171875,19.479999542236328,15231.800537109375,-16568.699951171875,2958.5000610351562,0.5000000074505806,-0.5999999865889549,1208.0000305175781,255.0,233.0,,0.009600719675193025,-0.7998299080726373,0.0001412888813652127,True,22.0,False,19,18,False,,76561198039309853,enpitsu,26.0,-190.16000366210938,-2333.14990234375,17.049999237060547,6272.8997802734375,-21353.5009765625,2.7000001072883606,-0.9000000357627869,-0.5000000074505806,-6.899999976158142,255.0,128.0,,0.01684167970750221,-1.2858099759085464,-3.987595641466456e-06,True,31.0,False,20,16,2,,expert en brique,76561198136533210,8.0,-542.4400024414062,-26.540000915527344,17.010000228881836,12654.300537109375,-9485.900268554688,2.0999999344348907,0.7999999821186066,-0.3999999910593033,139.79999542236328,255.0,128.0,,0.00958926855598586,-0.6256288980983383,-0.00013609560109294867,True,22,166.0,False,26,False,,Nosix,76561198031537658,16.0,614.8400268554688,-2970.18994140625,32.09000015258789,1732.1000671386719,-21863.00048828125,-2916.7001342773438,1869.9000549316406,239.89999771118164,1532.2999572753906,255.0,200.0,-0.09753820696468744,-1.3301206674075676,-0.11947965090576523,True,26,20,False,0.0,False,,
41,2376,80.0,False,False,0,9795.647082691843,3982.719970703125,-3354.280029296875,1494.4300537109375,2173.699951171875,16020.2001953125,-4549.5001220703125,-2857.0001220703125,-806.2999725341797,-5214.0997314453125,0.0,0.4109674076027321,0.9918836994559277,-3.0179691393800283,bf81d8692db,games5425898691,19.0,3936.81005859375,-3514.659912109375,1571.2900390625,-4892.900085449219,14506.300048828125,-1659.6000671386719,-1417.2999572753906,-4424.200134277344,2943.9999389648438,255.0,128.0,,0.5677361271603241,1.261749990811873,-3.046355758015766,True,22.0,False,22,21,False,,76561198039309853,enpitsu,26.0,-202.64999389648438,-4539.93994140625,17.049999237060547,3968.599853515625,11941.8994140625,3.100000023841858,-0.5999999865889549,1.8000000715255737,-1899.9000549316406,128.0,0.0,False,0.01677470513000239,1.227508058616115,-0.00025195809582455347,True,31.0,False,20,16,2,,expert en brique,76561198136533210,8.0,3673.52001953125,-312.9100036621094,17.010000228881836,24.000000953674316,-2046.6000366210938,2.0999999344348907,-1.5000000596046448,0.29999999329447746,-54.20000076293945,255.0,128.0,False,0.009559436814461756,-1.559725535573974,6.817546379342759e-05,True,22,255.0,False,26,False,,Nosix,76561198031537658,15.0,4055.43994140625,-3206.6201171875,1301.8299560546875,-3425.2999877929688,7838.2000732421875,10370.50048828125,-868.6000061035156,-12.100000381469727,-15.499999523162842,255.0,128.0,-0.8721337844919308,1.5447307377690818,-1.552022355659897,True,32,22,False,226.79795272888677,True,,
42,2378,80.0,False,False,1,5247.91622849513,-3996.929931640625,3242.669921875,1469.030029296875,2038.0999755859375,597.9999923706055,8134.000244140625,-3017.5,-3883.699951171875,-398.8999938964844,1.0,-0.5194297060360832,-0.5759725278206252,3.1167973331750223,76561198031537658,Nosix,15.0,-4013.199951171875,3097.760009765625,1428.0799560546875,-3538.0999755859375,-11619.89990234375,8934.89990234375,-4750.7000732421875,959.8000335693359,648.0999755859375,255.0,19.0,,0.9149419317635633,-1.6062779789894452,-1.6438829043981322,True,220.56873122851056,True,32,23,False,,76561198136533210,expert en brique,8.0,-3673.840087890625,343.54998779296875,17.010000228881836,-33.09999942779541,3476.300048828125,2.0999999344348907,0.3999999910593033,-0.29999999329447746,-5.299999713897705,255.0,128.0,False,-0.009506199421069264,1.5618208170443246,3.503217933954433e-05,True,255.0,False,26,22,False,,enpitsu,76561198039309853,26.0,158.32000732421875,4437.18994140625,17.049999237060547,-5577.7001953125,-10523.00048828125,3.1999999284744263,-0.19999999552965164,-1.0999999940395355,-2153.300018310547,128.0,0.0,False,-0.01683649184162675,-1.0384267417827915,-0.00011463236342796518,True,16,31.0,False,20,2,,games5425898691,bf81d8692db,19.0,-3890.9599609375,3385.830078125,1567.0999755859375,5006.400146484375,-14027.7001953125,-180.49999237060547,1518.6000061035156,4199.4000244140625,3210.5999755859375,255.0,128.0,-0.6349525693279368,-1.2398141571712684,2.5484684994606654,True,22,21,False,22.0,False,,
43,2380,80.0,False,False,0,9643.144094189152,3986.7099609375,-3175.610107421875,1507.4000244140625,-5740.2001953125,10986.300048828125,2686.0000610351562,826.8000030517578,1639.1000366210938,-5712.19970703125,0.0,0.6356372834866838,0.3556250132191915,-2.878571419723221,bf81d8692db,games5425898691,19.0,3845.929931640625,-3277.590087890625,1568.6700439453125,-5501.7999267578125,12656.99951171875,111.49999618530273,-2397.2000122070312,-4071.099853515625,2815.7998657226562,255.0,118.0,,0.674156835274501,1.0196512885362345,1.857017207904165,True,22.0,False,22,21,False,,76561198039309853,enpitsu,26.0,-158.32000732421875,-4437.18994140625,17.049999237060547,5577.7001953125,10523.00048828125,3.1999999284744263,0.19999999552965164,1.0999999940395355,-2153.300018310547,128.0,0.0,False,0.01683649184162675,1.0384267417827915,-0.00011463236342796518,True,31.0,False,20,16,2,,expert en brique,76561198136533210,8.0,3674.02001953125,-362.7099914550781,17.010000228881836,37.00000047683716,-4084.1000366210938,2.0999999344348907,-0.29999999329447746,0.29999999329447746,-1.8000000715255737,255.0,128.0,False,0.009506201704522143,-1.5619574445607367,3.438268203573706e-05,True,22,255.0,False,26,False,,Nosix,76561198031537658,15.0,4013.199951171875,-3097.760009765625,1428.0799560546875,3538.0999755859375,11619.89990234375,8934.89990234375,4750.7000732421875,-959.8000335693359,648.0999755859375,255.0,19.0,-0.9149419317635633,1.6062779789894452,-1.6438829043981322,True,32,23,False,214.3050063297313,True,,
44,2387,80.0,False,False,1,5322.241727730057,-3915.949951171875,2865.929931640625,1543.1500244140625,7194.000244140625,-9189.199829101562,1205.6999969482422,-639.3999862670898,-1053.0999755859375,-5872.1002197265625,1.0,-1.1420905285029022,1.045235951038064,-2.962656588054045,76561198031537658,Nosix,15.0,-4052.889892578125,2834.050048828125,1566.8599853515625,1234.1000366210938,-7699.69970703125,-71.50000095367432,853.7000274658203,-1328.3000183105469,5144.5001220703125,255.0,128.0,,1.3152471217821893,-1.9051971669784047,-0.8909129388587305,True,213.0,False,32,23,False,,76561198136533210,expert en brique,8.0,-3675.22998046875,499.9200134277344,17.010000228881836,-58.60000133514404,6693.699951171875,2.0999999344348907,-0.0,-0.29999999329447746,0.0,255.0,128.0,False,-0.009506202732575747,1.562003101533403,3.4165915603049313e-05,True,255.0,False,26,22,False,,enpitsu,76561198039309853,26.0,-26.709999084472656,4242.6201171875,17.049999237060547,-8557.80029296875,-5003.2000732421875,3.1999999284744263,-0.0,-0.0,-2232.100067138672,128.0,255.0,False,-0.01685947896191263,-0.4817195130765963,2.5219377519264327e-06,True,16,61.0,False,20,2,,games5425898691,bf81d8692db,19.0,-3708.199951171875,2975.080078125,1565.550048828125,5672.2998046875,-12560.799560546875,-164.3000030517578,2428.0999755859375,3589.8001098632812,3386.300048828125,255.0,128.0,-0.6632442962397277,-0.9760660578355267,0.03399178928500395,True,22,21,False,22.0,False,,
45,2449,83.0,False,False,1,5364.747357529297,-2337.5,859.22998046875,170.47999572753906,15483.199462890625,7305.0,-12554.300537109375,-5020.299987792969,2486.4999389648438,-1825.8000183105469,1.0,-1.2556158064948801,2.5277412386641993,2.7805754826180396,76561198136533210,expert en brique,8.0,-2419.43994140625,720.72998046875,246.89999389648438,12607.900390625,3569.5999145507812,-105.79999923706055,-5479.7998046875,257.90000915527344,393.4000015258789,255.0,218.0,False,-0.5076605762874344,2.7966011703207854,-1.3454137180901622,True,214.32815491512258,True,28,23,False,,76561198031537658,Nosix,14.0,-3683.4599609375,1078.0799560546875,457.510009765625,1631.6999816894531,-8042.0001220703125,-11975.899658203125,-265.79999923706055,2777.2000122070312,3219.5001220703125,255.0,228.0,,-0.9051145766250139,-1.461185782817183,0.5379578802583029,True,213.0,False,32,24,False,,enpitsu,76561198039309853,26.0,-1899.93994140625,1464.300048828125,97.77999877929688,-5755.10009765625,-21889.89990234375,3955.1998901367188,-0.0,0.7000000029802322,177.80000686645508,255.0,0.0,False,-0.016733166255503015,-1.3685086896687055,-0.0007550819307274756,True,17,2.0,False,22,2,,games5425898691,bf81d8692db,19.0,-2497.340087890625,79.75,89.9800033569336,5578.2000732421875,-12963.499755859375,-386.3999938964844,4542.900085449219,-1870.8000183105469,-344.70001220703125,255.0,128.0,-0.27494743213265804,2.38618066343683,-2.0699423450553813,True,22,22,False,22.0,False,,
46,2453,83.0,False,False,0,6792.704301421871,2157.159912109375,-927.8699951171875,162.3800048828125,10776.199951171875,22885.90087890625,10599.100341796875,4264.2999267578125,-4134.89990234375,847.3000335693359,0.0,0.8044430847011914,0.8629273383118723,-0.03888736372988302,76561198039309853,enpitsu,26.0,2040.8399658203125,-1133.8599853515625,144.61000061035156,10591.400146484375,20316.199951171875,2017.4000549316406,-2807.9998779296875,4712.9998779296875,-389.50000762939453,255.0,0.0,False,0.46032773432914925,1.457415913562702,0.50847722142293,True,32.0,False,22,17,2,,bf81d8692db,games5425898691,19.0,2398.9599609375,146.3800048828125,72.75,-5661.300048828125,12884.7998046875,-1516.7999267578125,-2754.1000366210938,1676.0000610351562,-60.59999942779541,255.0,128.0,,-0.37387226900198695,-2.418423078921579,-1.8266912791682859,True,22.0,False,22,22,False,,expert en brique,76561198136533210,8.0,2211.530029296875,-778.989990234375,243.5500030517578,-13275.30029296875,-3691.9000244140625,-156.40000343322754,5325.5999755859375,1068.8999938964844,-863.0999755859375,128.0,218.0,False,0.2851089173669921,2.751709276978492,-2.5776661689039133,True,23,208.0,False,28,False,,Nosix,76561198031537658,14.0,3655.10009765625,-935.5499877929688,235.77999877929688,-1580.0999450683594,8502.7001953125,-13510.10009765625,1616.300048828125,-1649.6000671386719,1608.3000183105469,255.0,128.0,0.6334903796342336,1.475746736713225,-0.0324221319663873,True,32,24,False,206.72247726686538,True,,
47,2455,83.0,False,False,1,5278.187916805263,-2215.510009765625,876.4600219726562,144.75999450683594,-12856.700439453125,2510.800018310547,-8906.900024414062,-3029.4000244140625,4823.0999755859375,1886.4999389648438,1.0,-0.3302906855132041,-0.8546905857994785,-0.13269028428907778,76561198136533210,expert en brique,8.0,-2211.530029296875,778.989990234375,243.5500030517578,13275.30029296875,3691.9000244140625,-156.40000343322754,-5325.5999755859375,-1068.8999938964844,-863.0999755859375,128.0,218.0,False,-0.2851089173669921,-2.751709276978492,-2.5776661689039133,True,208.0,False,28,23,False,,76561198031537658,Nosix,14.0,-3642.199951171875,861.3599853515625,118.45999908447266,1524.9000549316406,-9240.499877929688,-14529.599609375,-1282.5999450683594,1066.1000061035156,1141.9000244140625,255.0,128.0,,-0.5067605443124107,-1.5224647479222113,-0.15168168155976824,True,200.25300642751876,True,32,24,False,,enpitsu,76561198039309853,26.0,-2111.550048828125,987.5,152.85000610351562,-7244.7998046875,-15656.8994140625,-415.8000183105469,3872.39990234375,-3748.0999755859375,1098.0999755859375,255.0,0.0,False,-0.8428394005000057,-1.9809259436745634,1.2991343557575254,True,17,32.0,False,22,2,,games5425898691,bf81d8692db,19.0,-2352.330078125,-252.39999389648438,62.33000183105469,5554.5001220703125,-12613.1005859375,-1122.9000091552734,4604.700012207031,2113.699951171875,601.3000106811523,255.0,128.0,0.5388602006098097,2.558342438514511,-1.4728488706781566,True,22,22,False,22.0,False,,
48,2456,83.0,False,False,0,6775.0025104189235,2282.85009765625,-842.9400024414062,125.58000183105469,22353.5009765625,11939.300537109375,-5789.4000244140625,-440.09998321533203,993.3000183105469,-5900.8001708984375,0.0,0.3735613438797987,0.6119487235287793,-0.11760565133207605,76561198039309853,enpitsu,26.0,2111.550048828125,-987.5,152.85000610351562,7244.7998046875,15656.8994140625,-415.8000183105469,-3872.39990234375,3748.0999755859375,1098.0999755859375,255.0,0.0,False,0.8428394005000057,1.9809259436745634,1.2991343557575254,True,32.0,False,22,17,2,,bf81d8692db,games5425898691,19.0,2352.330078125,252.39999389648438,62.33000183105469,-5554.5001220703125,12613.1005859375,-1122.9000091552734,-4604.700012207031,-2113.699951171875,601.3000106811523,255.0,128.0,,-0.5388602006098097,-2.558342438514511,-1.4728488706781566,True,22.0,False,22,22,False,,expert en brique,76561198136533210,8.0,2113.179931640625,-788.489990234375,260.8399963378906,-11032.60009765625,-455.8000183105469,2290.8999633789062,5308.4002685546875,1165.999984741211,843.1999969482422,128.0,128.0,False,0.0667635185757986,2.8238846037973313,-2.7540665020714896,True,23,208.0,False,28,False,,Nosix,76561198031537658,14.0,3642.199951171875,-861.3599853515625,118.45999908447266,-1524.9000549316406,9240.499877929688,-14529.599609375,1282.5999450683594,-1066.1000061035156,1141.9000244140625,255.0,128.0,0.5067605443124107,1.5224647479222113,-0.15168168155976824,True,32,24,False,197.2601979291567,True,,
49,2571,87.0,False,False,1,8323.705151346365,-2120.489990234375,-2617.889892578125,123.56999969482422,-11912.2998046875,-6139.89990234375,-295.49999237060547,-1867.7000427246094,1113.8999938964844,-5591.9000244140625,1.0,-0.013136043902631124,-0.19443608232388307,-0.18668119549893605,76561198136533210,expert en brique,8.0,-1965.199951171875,-2554.7900390625,16.989999771118164,-6817.19970703125,-14177.099609375,4.799999892711639,-0.09999999776482582,-0.5999999865889549,-1622.5999450683594,128.0,0.0,,-0.00963337175635305,-1.0965799122664495,-0.00021655431002850063,True,161.0,False,28,24,False,,76561198031537658,Nosix,15.0,-2914.14990234375,-4932.27001953125,50.91999816894531,11725.10009765625,-12417.7001953125,2003.3999633789062,-2194.600067138672,1827.5999450683594,2432.5999450683594,170.0,255.0,,0.09820192455588421,-2.3620109951425,-0.5810644662105642,True,255.0,False,34,24,False,,enpitsu,76561198039309853,26.0,-3461.080078125,-324.8599853515625,17.049999237060547,-1927.5999450683594,5012.200012207031,2.5999999046325684,-0.7999999821186066,-0.09999999776482582,0.0,0.0,128.0,False,-0.017021956826675993,-1.9379635816643876,1.772646885568982e-05,True,18,32.0,False,22,2,,games5425898691,bf81d8692db,19.0,3668.739990234375,666.280029296875,16.989999771118164,-972.3000335693359,22933.89892578125,2.5,-0.09999999776482582,-0.19999999552965164,1986.3999938964844,255.0,255.0,-0.009583466900125303,1.4497126169241263,2.2940580791220107e-05,True,24,24,False,229.9417115924179,True,,
