,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_jump_active,opp_2_dodge_active,opp_2_boost,opp_2_boost_active,opp_2_double_jump_active,opp_2_boost_collect,opp_2_handbrake
42,2128,61,False,False,0,5187.557488676357,15.670000076293945,33.18000030517578,92.87000274658203,10709.300537109375,23761.79931640625,10.0,4165.0,-3493.900146484375,-2538.5000610351562,0.0,-0.0631024840727257,-0.04978479528482305,0.07913944727932481,6113236784085171447,BOOTZZZ-JUNIOR,8.0,-8.760000228881836,-98.08000183105469,137.24000549316406,10730.0,17502.19970703125,150.0,-2976.400146484375,-1407.8999328613281,4405.4998779296875,255.0,128.0,False,0.8142397998132994,2.66549233557649,0.9209727391628273,True,3,False,4,0.0,False,,6611430507302027356,Banaan-JuniorXx,8.0,-2540.6298828125,-4192.7900390625,17.010000228881836,-16246.099853515625,990.4000091552734,2.199999988079071,0.3999999910593033,0.0,-1671.300048828125,255.0,0.0,,0.00959090019832436,3.046730678188424,-0.0001365958007563146,True,0.0,False,False,False,False,,enpitsu,76561198039309853,27.0,17.770000457763672,2209.679931640625,17.049999237060547,-472.59998321533203,-5073.999938964844,2.5999999046325684,-1.5999999642372131,0.29999999329447746,0.0,255.0,128.0,,0.01675834919421205,-1.6637275763972237,2.271360625445582e-05,True,59.0,False,False,False,False,,games5425898691,bf81d8692db,20.0,79.0,469.1099853515625,77.08999633789062,-7324.5001220703125,-21166.69921875,2345.800018310547,3548.2000732421875,-4185.400085449219,376.30001068115234,128.0,128.0,0.3581415916258103,-1.538402757848202,0.502870945218088,True,4,3,0.0,False,False,,
43,2130,61,False,False,1,5395.189257091515,-112.30999755859375,-160.1300048828125,95.12999725341797,-16354.3994140625,22613.00048828125,2934.8001098632812,-501.5999984741211,1284.7000122070312,5839.2999267578125,1.0,0.2854562667668346,0.07933741051443723,0.40320806092395284,bf81d8692db,games5425898691,20.0,-29.290000915527344,-337.7300109863281,91.6500015258789,7737.39990234375,15720.0,2230.7000732421875,-1010.6999969482422,3474.2001342773438,4142.200012207031,128.0,128.0,,-0.5542595245725822,1.2297107103885858,0.9133968046857224,True,3,False,4,0.0,False,,76561198039309853,enpitsu,27.0,-17.770000457763672,-2209.679931640625,17.049999237060547,472.59998321533203,5073.999938964844,2.5999999046325684,1.5999999642372131,-0.29999999329447746,0.0,255.0,0.0,,-0.01675834919421205,1.6637275763972237,2.271360625445582e-05,True,59.0,False,False,False,False,,Banaan-JuniorXx,6611430507302027356,8.0,2540.6298828125,4192.7900390625,17.010000228881836,16246.099853515625,-990.4000091552734,2.199999988079071,-0.3999999910593033,-0.0,-1671.300048828125,255.0,0.0,,-0.00959090019832436,-3.046730678188424,-0.0001365958007563146,True,0.0,False,False,False,False,,BOOTZZZ-JUNIOR,6113236784085171447,8.0,8.760000228881836,98.08000183105469,137.24000549316406,-10730.0,-17502.19970703125,150.0,2976.400146484375,1407.8999328613281,4405.4998779296875,255.0,128.0,-0.8142397998132994,-2.66549233557649,0.9209727391628273,True,4,3,0.0,False,False,,False
44,2131,62,False,False,0,5067.339219952291,249.8800048828125,203.9199981689453,109.26000213623047,23361.69921875,12215.899658203125,4360.10009765625,-3425.2999877929688,4372.39990234375,-2268.9999389648438,0.0,-0.1681300700604438,-0.20752684848740263,0.09457079070916646,6113236784085171447,BOOTZZZ-JUNIOR,8.0,78.70999908447266,43.060001373291016,138.5,9848.699951171875,13613.1005859375,1117.7999877929688,-564.900016784668,-2978.900146484375,4588.699951171875,255.0,128.0,False,1.0513546005429826,-2.8023594996273737,1.3197376571574322,True,3,False,4,0.0,False,,6611430507302027356,Banaan-JuniorXx,8.0,-2674.280029296875,-4175.22021484375,17.010000228881836,-15807.60009765625,3089.5999145507812,2.3000000417232513,-0.7999999821186066,0.0,-1918.3000183105469,255.0,0.0,,0.009584212075365748,2.8940205937717014,-8.889702190879113e-05,True,0.0,False,False,False,False,,enpitsu,76561198039309853,27.0,13.470000267028809,2163.39990234375,17.049999237060547,-552.7000045776367,-5932.7001953125,2.5999999046325684,-0.5000000074505806,0.09999999776482582,0.0,255.0,128.0,,0.016673450037394354,-1.6637283731227976,3.7407495681186433e-06,True,59.0,False,False,False,False,,games5425898691,bf81d8692db,20.0,29.290000915527344,337.7300109863281,91.6500015258789,-7737.39990234375,-15720.0,2230.7000732421875,1010.6999969482422,-3474.2001342773438,4142.200012207031,128.0,128.0,0.5542595245725822,-1.2297107103885858,0.9133968046857224,True,4,3,0.0,False,False,,
45,2301,68,False,False,1,10287.91134451311,-2749.570068359375,-4480.33984375,95.08999633789062,-1213.3999633789062,7566.099853515625,3308.800048828125,719.8999786376953,3831.4999389648438,3718.2998657226562,1.0,0.5903607752578072,0.5507657702844327,-2.244506678878237,76561198039309853,enpitsu,27.0,-2644.75,-4568.68017578125,16.729999542236328,2464.499969482422,8412.2998046875,-394.0999984741211,-910.0,342.00000762939453,1306.9000244140625,128.0,255.0,False,-0.02464613882946873,1.7738574932140767,0.0013313071521856845,True,False,False,1,245.54955699110545,True,,bf81d8692db,games5425898691,21.0,1470.800048828125,-4859.419921875,17.010000228881836,-21207.2998046875,-1283.8999938964844,2.0999999344348907,-3.400000035762787,-0.3999999910593033,-751.6999816894531,255.0,128.0,,-0.009564811190808108,-0.008454089830882883,6.740596887690414e-05,True,255.0,False,4,False,4,,Banaan-JuniorXx,6611430507302027356,9.0,-1240.030029296875,-200.55999755859375,17.010000228881836,-1392.2999572753906,-2603.3999633789062,2.0999999344348907,-0.0,0.3999999910593033,205.30000686645508,128.0,142.0,,-0.009650952292031795,-1.0617435503164891,6.699539770261969e-05,True,255.0,False,False,False,False,,BOOTZZZ-JUNIOR,6113236784085171447,8.0,-3331.89990234375,-3048.52001953125,17.0,7725.7000732421875,-12367.5,1.0000000149011612,0.7000000029802322,-0.3999999910593033,357.2999954223633,255.0,154.0,-0.009576407920688219,-2.1301317474127313,4.349323811966757e-05,True,6,6,193.81217224110839,True,False,,
46,2402,71,False,False,1,8841.717903763976,-3819.2099609375,-2339.489990234375,174.19000244140625,-3235.7998657226562,20097.099609375,5974.0997314453125,5206.099853515625,116.30000114440918,2980.2999877929688,1.0,-0.26053153313435384,-2.7938389191082535,1.8995476511442584,76561198039309853,enpitsu,27.0,-3769.3798828125,-2475.1201171875,97.9000015258789,991.6000366210938,18686.600341796875,1931.6999816894531,-5027.799987792969,1763.699951171875,1363.8999938964844,255.0,0.0,False,-0.5903657938184754,1.3161619064605448,0.44421238165730637,True,3,False,4,150.0,False,,bf81d8692db,games5425898691,21.0,-4058.320068359375,-1661.510009765625,163.75999450683594,2480.0,7098.900146484375,-6784.2999267578125,-105.10000228881836,-4180.7000732421875,354.90001678466797,255.0,255.0,,-0.8245683547262035,2.085251555080894,0.9517325765797453,True,206.0,False,4,False,6,,Banaan-JuniorXx,6611430507302027356,7.0,-2681.14990234375,1928.0799560546875,17.010000228881836,-2257.2000122070312,13543.399658203125,2.0999999344348907,0.29999999329447746,-0.29999999329447746,0.0,191.0,128.0,,-0.00961220434400922,1.4056449712220744,3.764825866308068e-05,True,255.0,False,False,False,False,,BOOTZZZ-JUNIOR,6113236784085171447,8.0,-1852.510009765625,-2443.56005859375,16.989999771118164,-3137.6998901367188,20373.900146484375,4.4999998807907104,0.19999999552965164,-0.5999999865889549,48.60000133514404,255.0,97.0,-0.00959677712765557,1.385860863142148,-0.00020576007913882416,True,8,8,44.0,False,False,,False
47,2451,73,False,False,1,6276.580402391835,-3848.22998046875,1030.530029296875,293.2200012207031,-4812.9998779296875,25776.59912109375,4957.699890136719,3276.099853515625,2876.400146484375,4098.699951171875,1.0,0.8672788762069558,-2.989338316375647,0.10217024458955688,76561198039309853,enpitsu,27.0,-3788.199951171875,853.97998046875,155.1199951171875,-1696.9000244140625,22909.19921875,1134.4999694824219,-5445.0,-504.0999984741211,-589.3000030517578,255.0,0.0,False,-0.8516018882431748,1.6181207649580174,-0.17148866403759744,True,5,False,6,112.0,False,,bf81d8692db,games5425898691,21.0,-3458.679931640625,281.92999267578125,17.010000228881836,4306.099853515625,15153.599853515625,2.3000000417232513,-0.19999999552965164,-0.0,-2029.6000671386719,255.0,0.0,,-0.009574188140287425,1.9156859878198222,1.2927837892049882e-05,True,169.0,False,4,False,6,,Banaan-JuniorXx,6611430507302027356,7.0,-1319.6700439453125,3889.139892578125,17.010000228881836,9325.900268554688,10554.89990234375,2.0999999344348907,0.7000000029802322,0.7000000029802322,915.8000183105469,255.0,178.0,,-0.009596633897492397,2.2888278066134795,0.00012266307486696044,True,255.0,False,False,False,False,,BOOTZZZ-JUNIOR,6113236784085171447,8.0,-3176.81005859375,1353.93994140625,16.989999771118164,-6118.4002685546875,21855.30029296875,4.600000083446503,-0.09999999776482582,0.7000000029802322,-369.3000030517578,255.0,128.0,-0.00959818637750836,1.3312313020892963,0.00012550500876689347,False,8,8,0.0,False,False,,False
48,2461,74,False,False,1,5844.017336210579,-3994.300048828125,1940.3900146484375,425.17999267578125,2854.4000244140625,22908.20068359375,1946.9000244140625,1677.8999328613281,576.5000152587891,5731.5997314453125,1.0,0.18821836598619995,2.268047826667761,1.494525638037965,76561198039309853,enpitsu,27.0,-3855.030029296875,1780.3299560546875,154.47999572753906,-1613.0000305175781,22573.9990234375,-147.2000026702881,-5387.1002197265625,-879.1999816894531,-674.4999694824219,128.0,0.0,False,0.666825509717792,-1.6351998492213768,-2.9411779748645555,True,6,False,6,112.0,False,,bf81d8692db,games5425898691,21.0,-3103.360107421875,783.7899780273438,17.010000228881836,10068.699951171875,11156.199951171875,2.0999999344348907,-3.1999999284744263,-3.6000001430511475,136.40000343322754,255.0,87.0,,-0.009595755615927725,2.282210745915443,-7.151593932006824e-08,True,169.0,False,4,False,6,,Banaan-JuniorXx,6611430507302027356,7.0,-1056.02001953125,4283.2001953125,17.010000228881836,5155.0,12209.3994140625,2.3000000417232513,-0.5000000074505806,-0.7000000029802322,2003.2000732421875,128.0,253.0,,-0.009636559301292069,1.9266522345369996,0.00013524639939011538,True,255.0,False,False,False,False,,BOOTZZZ-JUNIOR,6113236784085171447,8.0,-3384.39990234375,2256.159912109375,16.989999771118164,-4869.599914550781,22142.39990234375,4.600000083446503,0.09999999776482582,-0.5000000074505806,-0.7000000029802322,255.0,128.0,-0.009602461964934465,1.3544253662458328,5.293557651655749e-05,False,8,8,0.0,False,False,,False
49,2526,76,False,False,0,10182.136146093222,1997.47998046875,-4622.35986328125,196.4600067138672,19270.50048828125,5708.800048828125,9445.399780273438,1937.7999877929688,-5577.5,1065.8000183105469,0.0,0.007989926145420174,-0.15607745006099777,1.5936967919449057,6611430507302027356,Banaan-JuniorXx,7.0,1743.5899658203125,-4681.83984375,82.44000244140625,15096.600341796875,3256.199951171875,3423.5000610351562,-1451.6000366210938,2893.900146484375,3149.4000244140625,255.0,178.0,,0.13849947746404437,0.3375277475409934,0.010870377743650832,True,3,False,4,228.0,False,,6113236784085171447,BOOTZZZ-JUNIOR,8.0,1810.8900146484375,-5079.89013671875,91.61000061035156,-6511.6998291015625,2506.0000610351562,-4341.499938964844,4206.400146484375,-1417.5,-561.8000030517578,139.0,128.0,,0.590447473039723,2.65307322893517,0.9579107833083317,True,255.0,False,8,False,8,,enpitsu,76561198039309853,27.0,2142.6201171875,-4327.93994140625,160.69000244140625,-13662.39990234375,-12011.300048828125,5955.9002685546875,0.0,0.0,79.20000076293945,255.0,,,0.01696719747698063,-2.3712901630068353,-0.00031087022811441417,True,26.0,False,8,2,6,,games5425898691,bf81d8692db,20.0,597.8499755859375,-2480.06005859375,17.010000228881836,2982.2000122070312,-8767.2998046875,2.3999999463558197,0.0,0.0,2234.499969482422,,255.0,0.009631720532191404,-1.1963789563340514,-1.582222055999886e-05,True,6,4,169.0,False,False,,
50,2595,78,False,False,1,5716.067352887739,-3979.590087890625,2156.3701171875,272.239990234375,-21065.90087890625,-9708.499755859375,23950.2001953125,-4551.9000244140625,1865.0999450683594,-3435.1998901367188,1.0,-1.3274307592394656,2.5865085067256794,2.060014718791018,bf81d8692db,games5425898691,20.0,-3881.219970703125,2035.18994140625,169.85000610351562,-22555.80078125,4293.0999755859375,1342.1000671386719,-4287.300109863281,-2860.0,1920.5999755859375,255.0,16.0,,-0.11834707705518568,0.7544783726572436,0.4519526387316998,True,5,False,8,110.05026218455319,True,,76561198039309853,enpitsu,27.0,695.3200073242188,5056.009765625,44.02000045776367,8568.900146484375,-231.5999984741211,-2275.800018310547,-812.3000335693359,2126.199951171875,-129.399995803833,255.0,255.0,False,-0.5446025218392706,0.31063024289742575,-0.03161858309199793,True,26.0,False,6,2,8,,Banaan-JuniorXx,6611430507302027356,7.0,-3945.39990234375,2240.0,127.27999877929688,-1062.6000213623047,-21657.2998046875,961.9999694824219,3827.6998901367188,-1424.4000244140625,-3683.599853515625,255.0,108.0,,-0.5995493373981492,-1.404328764220795,-0.5926969291734447,True,139.0,False,6,False,5,,BOOTZZZ-JUNIOR,6113236784085171447,8.0,-2447.8701171875,2676.1298828125,17.010000228881836,3869.4000244140625,-15372.39990234375,2.0000000298023224,-0.0,-0.29999999329447746,763.3999633789062,255.0,163.0,-0.009595114751554246,-1.845350133764804,-4.541086645022505e-05,True,8,8,210.0,False,False,,False
51,2669,81,True,True,0,6043.109442891879,1553.2099609375,-384.5400085449219,372.92999267578125,-8709.69970703125,26555.6005859375,4087.0999145507812,1331.0000610351562,-4423.500061035156,3828.900146484375,0.0,-1.2986407262467463,-0.357002785166851,-2.0428272578811257,6113236784085171447,BOOTZZZ-JUNIOR,8.0,1585.219970703125,-527.5900268554688,227.7100067138672,6625.3997802734375,15348.599853515625,1492.2999572753906,-4188.399963378906,-1965.2000427246094,-2973.9999389648438,255.0,237.0,False,-0.4353896695330689,1.0248783935111163,-0.7316876056268059,True,9,False,10,156.77796126693806,True,,6611430507302027356,Banaan-JuniorXx,7.0,2397.580078125,-925.4600219726562,17.010000228881836,-10387.80029296875,-7037.9998779296875,2.3999999463558197,-1.1999999731779099,-0.7999999821186066,-2235.500030517578,255.0,7.0,,0.009565405596027619,-2.5966555589578872,-0.00013358880943748112,True,139.0,False,6,False,6,,enpitsu,76561198039309853,27.0,-38.18000030517578,-2576.64990234375,84.66999816894531,713.1999969482422,21551.4990234375,2943.5000610351562,-5496.400146484375,198.50000381469727,-3.8999998569488525,255.0,128.0,False,0.4340965572110533,1.534327154648666,-0.00016663688484818152,True,31.0,False,10,2,7,,games5425898691,bf81d8692db,20.0,3581.3701171875,-898.7899780273438,17.010000228881836,-739.5999908447266,10825.30029296875,1.5999999642372131,0.19999999552965164,-3.6000001430511475,-1403.2000732421875,255.0,0.0,0.009536068961135707,1.6495949865638178,-0.00018147263822290924,True,8,6,90.90043028964791,True,False,,
52,2983,83,False,False,0,5205.604368184147,7.090000152587891,13.329999923706055,92.86000061035156,10400.400390625,24874.19921875,1358.3000183105469,4317.5,-2849.89990234375,2537.2999572753906,0.0,-0.024118601001523944,0.020727305924258834,0.03573457924155295,6611430507302027356,Banaan-JuniorXx,7.0,-66.51000213623047,-169.89999389648438,125.87000274658203,11205.999755859375,19946.8994140625,2163.699951171875,-5271.9000244140625,-4.000000059604645,1567.1000671386719,255.0,242.0,,0.7704227160836148,0.7505399133696431,-0.4765766741608706,True,3,False,4,0.0,False,,6113236784085171447,BOOTZZZ-JUNIOR,8.0,3190.89990234375,-4031.2900390625,16.559999465942383,6215.30029296875,-7864.2999267578125,-139.79999542236328,515.9999847412109,-598.4999847412109,-2368.800048828125,255.0,0.0,True,0.023540742568775926,-0.95682377071186,-0.02249757595629439,True,255.0,False,4,False,4,,enpitsu,76561198039309853,27.0,3084.239990234375,4113.97021484375,17.049999237060547,4575.4998779296875,9220.0,2.5,-3.700000047683716,1.7000000178813934,0.0,255.0,128.0,,0.016511306996281658,-2.031427686248283,-2.656296681493037e-07,True,255.0,False,False,False,False,,games5425898691,bf81d8692db,20.0,22.450000762939453,591.260009765625,52.380001068115234,2395.7000732421875,-22695.10009765625,2807.6998901367188,2473.300018310547,129.49999809265137,-388.1999969482422,128.0,128.0,0.048606622721610364,-1.5230370523621442,0.00048174723638158036,True,4,3,31.0,False,False,,
53,2987,84,False,False,1,5434.774348905685,-190.61000061035156,-185.0399932861328,142.50999450683594,-32128.89892578125,-10451.500244140625,2980.10009765625,153.100004196167,1634.7000122070312,-5770.9002685546875,1.0,0.28576597324004527,-0.29867924093501774,0.024468041089403838,bf81d8692db,games5425898691,20.0,-64.56999969482422,-243.25999450683594,82.94999694824219,-3466.400146484375,15030.400390625,178.70000839233398,-1459.4000244140625,-2404.1000366210938,4703.800048828125,128.0,93.0,,-1.1815391944503744,1.4180049683240294,-0.39116504066599467,True,3,False,4,31.0,False,,76561198039309853,enpitsu,27.0,-3137.800048828125,-4221.91015625,17.049999237060547,-1981.6999816894531,-3993.9999389648438,2.5,0.5000000074505806,-0.19999999552965164,0.0,255.0,0.0,,-0.01630772421831909,2.0314287950580217,4.41287570430144e-07,True,255.0,False,False,False,False,,Banaan-JuniorXx,6611430507302027356,7.0,-101.8499984741211,-99.73999786376953,144.17999267578125,-10785.400390625,-11271.400146484375,1393.6000061035156,3661.7999267578125,-300.79999923706055,-4018.3999633789062,255.0,255.0,,-0.959742005924589,0.7338689204202515,-2.1034757908342376,True,0.0,False,4,False,3,,BOOTZZZ-JUNIOR,6113236784085171447,8.0,-3271.8701171875,4188.18994140625,16.969999313354492,-2982.3001098632812,9687.5,11.90000057220459,12.699999809265137,-5.699999928474426,-2953.9999389648438,255.0,0.0,-0.010202055560856476,1.4290943653521233,0.0005557725667838452,True,4,4,255.0,False,False,,True
54,3150,89,False,False,1,9846.175930897834,-2263.85009765625,-4185.3701171875,122.55999755859375,-8394.199829101562,8998.099975585938,145.79999923706055,4969.89990234375,265.2000045776367,-2835.1998901367188,1.0,0.7099269937501048,2.8882404348326647,-2.6880953774992884,76561198039309853,enpitsu,27.0,-2187.989990234375,-4283.81005859375,14.449999809265137,-3131.7999267578125,3152.5,-619.7000122070312,-1970.0,-220.40000915527344,-1007.3999786376953,255.0,128.0,False,-0.07767393354602771,0.8029468453406343,0.04953021274959376,True,False,False,False,255.0,False,,bf81d8692db,games5425898691,21.0,2168.320068359375,-4626.47021484375,17.010000228881836,-20879.49951171875,-6100.2001953125,2.0999999344348907,0.29999999329447746,-0.0,-261.200008392334,255.0,128.0,,-0.00958367116712343,-0.25723037130156373,0.00013517972979721206,True,255.0,False,6,False,6,,Banaan-JuniorXx,6611430507302027356,7.0,-2723.159912109375,-1141.4300537109375,17.010000228881836,-5168.2000732421875,-2152.7000427246094,2.0999999344348907,0.5999999865889549,0.09999999776482582,-291.1000061035156,128.0,128.0,,-0.00963021464415484,-0.3648539768054756,0.0002240694231503359,True,255.0,False,4,False,4,,BOOTZZZ-JUNIOR,6113236784085171447,8.0,-910.3599853515625,-254.41000366210938,17.010000228881836,-4984.2999267578125,-10171.799926757812,2.3999999463558197,0.7000000029802322,-0.29999999329447746,-2274.9000549316406,128.0,0.0,-0.009588263672309801,-1.0512992963135326,1.7524647203251492e-05,True,6,6,255.0,False,False,,
55,3179,91,False,False,1,9361.35008217595,-3077.909912109375,-3336.02001953125,95.94999694824219,-6209.1998291015625,17705.799560546875,3216.7999267578125,-645.5000305175781,-2893.699951171875,-3767.60009765625,1.0,-0.9584570060097061,-2.540049010541842,1.7105575363706111,76561198039309853,enpitsu,27.0,-3019.840087890625,-3570.260009765625,19.489999771118164,-11303.00048828125,12398.1005859375,2956.6000366210938,-0.5999999865889549,0.5999999865889549,-1848.3999633789062,255.0,0.0,False,-0.016785184013965865,0.874707396924321,-0.00015951204342417168,True,1,False,2,170.63001300698966,True,,bf81d8692db,games5425898691,21.0,-193.61000061035156,-4913.490234375,17.010000228881836,-21045.10009765625,3148.5000610351562,2.0999999344348907,0.5999999865889549,-0.0,-9.700000286102295,255.0,128.0,,-0.009606682115977141,0.14983159129786996,5.2587542668737126e-05,True,255.0,False,6,False,6,,Banaan-JuniorXx,6611430507302027356,7.0,-3457.43994140625,-1942.2900390625,17.010000228881836,-6637.7001953125,-14683.800048828125,0.0,0.5000000074505806,1.1999999731779099,1734.7000122070312,255.0,201.0,,-0.009588944581422232,-1.181739875378131,0.00020255849552656884,True,195.4609632748429,True,4,False,4,,BOOTZZZ-JUNIOR,6113236784085171447,8.0,-1968.1099853515625,-433.1600036621094,17.010000228881836,-8189.1998291015625,8723.300170898438,2.3999999463558197,-0.29999999329447746,0.19999999552965164,-2360.5999755859375,255.0,0.0,-0.009540681763397181,0.8809177947045741,-4.177283020331771e-05,True,6,6,255.0,False,False,,
56,3253,93,False,False,0,7514.510230977861,3977.260009765625,-580.0700073242188,199.14999389648438,-4757.5,17458.1005859375,11975.0,5257.39990234375,-698.8999938964844,2805.4998779296875,0.0,-0.9166148632354698,0.19884376755460562,2.8141256665029197,6113236784085171447,BOOTZZZ-JUNIOR,8.0,3962.800048828125,-824.72998046875,52.5,5766.5997314453125,14283.499755859375,3276.300048828125,810.8999633789062,-3027.5,-786.9000244140625,255.0,33.0,False,-0.23085029973648286,1.166071075114723,-0.4916248198207617,True,6,False,6,220.54320858370872,True,,6611430507302027356,Banaan-JuniorXx,7.0,2337.260009765625,3247.080078125,17.010000228881836,-6768.2000732421875,-7690.10009765625,2.3000000417232513,5.299999713897705,6.800000071525574,767.5,255.0,68.0,,0.009537294036851936,-2.2127714780062764,-0.0001881483176037203,True,219.0,False,6,False,6,,enpitsu,76561198039309853,27.0,3395.3701171875,2606.219970703125,17.040000915527344,-1541.6999816894531,2471.0000610351562,3.8999998569488525,-0.7999999821186066,-0.19999999552965164,0.0,0.0,128.0,False,0.01705708597779575,-1.0129195024947262,2.0328222470233278e-05,True,130.0,False,2,False,2,,games5425898691,bf81d8692db,20.0,1182.8499755859375,1101.8599853515625,17.010000228881836,-19963.399658203125,144.399995803833,2.3000000417232513,0.0,-0.09999999776482582,-2013.0999755859375,255.0,0.0,0.009583886562087736,3.0566678540747594,-1.3022737064124103e-05,True,6,6,193.0,False,False,,
57,3376,98,False,False,0,3299.5810622831164,2236.360107421875,4102.91015625,391.6600036621094,-9795.700073242188,5202.0001220703125,9637.2998046875,4144.100036621094,2852.9998779296875,-3268.900146484375,0.0,-0.4585415241088556,-1.1904925787513738,-1.306214580160542,6113236784085171447,BOOTZZZ-JUNIOR,8.0,2353.699951171875,4012.719970703125,240.97999572753906,-14683.00048828125,6259.5001220703125,2386.199951171875,-2107.2999572753906,-3151.300048828125,3984.5999145507812,227.0,154.0,,-0.6089797448260922,3.0855029431719485,0.6099886191444198,True,7,False,8,150.0,False,,6611430507302027356,Banaan-JuniorXx,7.0,531.2899780273438,2179.68994140625,17.010000228881836,9424.7998046875,-1149.1000366210938,2.0999999344348907,-1.5000000596046448,-0.09999999776482582,-48.09999942779541,255.0,129.0,,0.009562843133629158,-0.13310832782321638,0.00013578318091042046,True,219.0,False,6,False,6,,enpitsu,76561198039309853,27.0,3087.719970703125,4266.14990234375,104.19000244140625,17006.700439453125,-3174.5999145507812,-317.00000762939453,2293.9999389648438,4399.100036621094,-410.9000015258789,255.0,255.0,,-0.6484274764782755,0.8845175614416455,-1.259463247099674,True,255.0,False,4,False,4,,games5425898691,bf81d8692db,20.0,-451.8399963378906,4927.52978515625,17.010000228881836,7794.000244140625,-845.1999664306641,2.5,-1.5000000596046448,0.19999999552965164,-1888.0000305175781,255.0,0.0,0.009500333591089021,-0.08798205699065477,-0.00020759921284423287,True,6,6,193.0,False,False,,
58,3449,100,False,False,1,9965.634931616532,76.22000122070312,-4791.85986328125,601.9099731445312,-9053.499755859375,6167.7001953125,-6187.5,-1230.199966430664,-3437.5,3503.900146484375,1.0,0.6717873546720472,-3.1320425304120216,2.9748214042359367,bf81d8692db,games5425898691,20.0,236.9499969482422,-4839.740234375,578.2899780273438,-3072.5,5944.000244140625,-397.00000762939453,-5248.3001708984375,-1633.9999389648438,187.09999084472656,255.0,252.0,,-1.452798158337215,0.04597066907928129,1.1817893449669978,True,7,False,8,80.21947548209985,True,,76561198039309853,enpitsu,27.0,-1109.4000244140625,-4847.56982421875,17.030000686645508,22130.30029296875,-5383.699951171875,5.400000214576721,5.600000023841858,-1.0000000149011612,-1529.1999816894531,128.0,128.0,False,-0.016779849872169624,-2.8483427068630633,-0.00014954150850871677,True,110.0,False,4,False,4,,Banaan-JuniorXx,6611430507302027356,7.0,36.4900016784668,-4478.580078125,218.8000030517578,4781.400146484375,-19665.2001953125,534.3000030517578,1487.5,-3651.6000366210938,3834.4000244140625,255.0,5.0,,0.9707839265950471,-1.9698853544348405,1.3235656119959762,True,133.0,False,8,False,7,,BOOTZZZ-JUNIOR,6113236784085171447,8.0,1031.7099609375,-4822.60009765625,17.90999984741211,2280.8999633789062,7776.300048828125,-724.7000122070312,-261.49999618530273,3053.2998657226562,3149.2999267578125,255.0,255.0,0.0001948112730477593,1.4251222125585954,-0.07818351709607607,True,8,8,121.0,False,False,,False
