,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_dodge_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_dodge_active,opp_1_boost,opp_1_boost_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect,opp_2_handbrake
38,2431,54,False,False,1,9291.628813237303,1315.81005859375,-4142.14013671875,320.2699890136719,9896.799926757812,29960.6005859375,6791.6998291015625,3626.6000366210938,-1488.699951171875,4542.099914550781,1.0,0.8752828008747289,-2.8294579322800986,-2.17913232405002,76561198039309853,enpitsu,27.0,1211.989990234375,-4298.419921875,218.22000122070312,12316.800537109375,18692.5,2677.0001220703125,-4264.89990234375,1380.8999633789062,-414.7999954223633,255.0,255.0,False,0.27230918866536313,2.6183977975053168,0.022197651664849362,True,152.0,False,2,1,False,,bf81d8692db,games5425898691,24.0,3011.590087890625,-4460.81005859375,16.450000762939453,-5385.3997802734375,10015.2001953125,116.70000076293945,-63.00000190734863,-59.000000953674316,-2325.8999633789062,255.0,0.0,,-0.004654502645041774,1.1314342368939785,0.0011409048552163293,True,72.0,False,10,12,False,,Adam,76561198051683691,9,1590.0999755859375,1105.6199951171875,17.010000228881836,-9172.999877929688,-2464.499969482422,2.199999988079071,-0.5000000074505806,-0.5000000074505806,1037.3999786376953,128.0,221.0,,-0.009614349655968274,-0.25775270451443244,0.00015254309415714936,True,False,False,159.0,False,False,,sebsebseb6066,502318469236824116,9.0,1920.0799560546875,-3820.8798828125,17.010000228881836,-16756.300048828125,983.1999969482422,-0.5999999865889549,-0.29999999329447746,-0.0,-304.3000030517578,255.0,128.0,-0.009559349731264863,0.08512910914782384,0.0001706346152469002,False,8,4,12,195.4169977993093,True,,
39,2563,59,False,False,0,10096.731255574357,-1903.8900146484375,-4906.2998046875,340.6300048828125,-11412.900390625,7068.599853515625,8523.400268554688,1802.2000122070312,4258.399963378906,-3823.2000732421875,0.0,0.5038292728689481,-0.046476073063093995,-0.7916647077990993,76561198051683691,Adam,9.0,-1740.4100341796875,-4945.0,190.3699951171875,-10911.500244140625,-3572.2000122070312,1004.5999908447266,-3451.199951171875,-1025.999984741211,-754.3000030517578,255.0,0.0,,-0.6923243247523584,2.9976926853687176,0.4962215402398708,True,141.0,False,6,5,False,,502318469236824116,sebsebseb6066,9.0,1843.6500244140625,-3144.25,17.010000228881836,-2943.900146484375,-21960.0,1.899999976158142,0.0,1.1999999731779099,-468.8999938964844,239.0,71.0,,0.009564787377480287,-1.7109839255209285,-4.437991514447265e-05,True,211.0,False,12,16,4,,enpitsu,76561198039309853,27,-1879.719970703125,-5010.5498046875,136.9600067138672,14024.89990234375,-17875.0,3575.4000854492188,-1921.9999694824219,-1325.2000427246094,301.299991607666,128.0,128.0,False,-0.4110691962633661,-0.9119300280772251,-0.009337769309156412,True,4,2,217.0,False,False,,games5425898691,bf81d8692db,24.0,78.37999725341797,-2333.989990234375,17.010000228881836,9459.299926757812,-16359.7998046875,2.3000000417232513,0.19999999552965164,0.0,-1993.2000732421875,255.0,0.0,0.00956646828265094,-1.1206534377341548,-9.091462443729389e-06,True,14,False,16,72.0,False,,
40,2637,62,False,False,1,3215.2555620824833,3550.0,3325.02001953125,286.25,7351.6998291015625,24299.19921875,4773.699951171875,-160.49999237060547,-4362.900085449219,4115.5999755859375,1.0,1.0749981550658048,-0.12566196098883076,-2.3458951053559143,bf81d8692db,games5425898691,24.0,3508.139892578125,3181.56005859375,175.88999938964844,15626.99951171875,6800.2001953125,221.49999618530273,-2771.4999389648438,-4736.300048828125,-367.7000045776367,255.0,255.0,,0.4594417166756305,2.3297256740123395,-1.041367015912223,True,0.0,True,18,15,False,,76561198039309853,enpitsu,27.0,351.6099853515625,5196.14990234375,16.649999618530273,-2109.1000366210938,-194.69999313354492,15.299999713897705,102.70000457763672,38.19999933242798,556.1000061035156,0.0,0.0,,-0.012920137944869625,2.939633679997895,-0.0013750139879647296,True,217.0,False,2,4,False,,Adam,76561198051683691,9,3484.840087890625,3345.31005859375,16.989999771118164,-653.8999938964844,-11877.19970703125,4.799999892711639,0.19999999552965164,-0.5000000074505806,-1983.5000610351562,128.0,15.0,,-0.00960894633622219,-1.4628815461562954,-5.290476683981712e-05,True,6,6,254.0,False,False,,sebsebseb6066,502318469236824116,9.0,376.0199890136719,4851.39990234375,17.010000228881836,1307.5,-183.29999923706055,1.7000000178813934,-0.09999999776482582,0.7000000029802322,859.5999908447266,240.0,236.0,-0.009433492081279055,-2.792977587947952,9.719493727843376e-05,True,12,4,16,211.0,False,,
41,2685,63,False,False,0,8906.651057770961,-1852.52001953125,-3715.139892578125,168.27999877929688,-917.7999877929688,25670.30029296875,6396.199951171875,-594.7000122070312,4662.200012207031,-3729.5001220703125,0.0,1.174785541489875,-0.1860634101530341,-1.0648047453752907,502318469236824116,sebsebseb6066,9.0,-1783.56005859375,-3878.840087890625,102.06999969482422,-3364.5001220703125,14725.2001953125,2431.9000244140625,451.30001068115234,5480.7000732421875,-90.10000228881836,211.0,0.0,,-0.04598708235719301,1.9897247456098883,0.7652166776635785,True,176.0,False,18,13,4,,76561198051683691,Adam,9.0,-2110.25,-2831.22998046875,16.989999771118164,8251.799926757812,10648.699951171875,4.4999998807907104,-0.29999999329447746,-0.5999999865889549,573.4000015258789,255.0,128.0,,0.009576804599620584,0.9640720332903654,-0.00023168387195202986,True,217.0,False,6,6,False,,enpitsu,76561198039309853,27,-419.0400085449219,-3616.969970703125,95.0999984741211,-4247.900085449219,15572.099609375,-157.89999961853027,-5308.599853515625,-1438.0000305175781,0.0,0.0,128.0,,-0.04038499057096459,1.835320754436421,3.1415770274638497,True,6,3,217.0,False,False,,games5425898691,bf81d8692db,24.0,-3546.780029296875,-3902.72998046875,16.989999771118164,8420.800170898438,3077.3001098632812,10.59999942779541,-22.40000009536743,-0.5999999865889549,2485.399932861328,255.0,255.0,0.009169093046781575,0.3905301947291442,0.0011590999258842077,True,16,False,18,0.0,False,,
42,2792,67,False,False,0,1129.3640424475486,-2001.0,4906.68017578125,131.13999938964844,17191.099853515625,7712.39990234375,603.6999893188477,-4289.2999267578125,825.6999969482422,-4113.299865722656,0.0,0.10792232960507021,1.315537786331552,0.3861591082233872,76561198051683691,Adam,9.0,-2235.43994140625,4912.3798828125,106.3499984741211,13492.099609375,12361.300048828125,2748.5000610351562,4987.39990234375,2266.699981689453,-487.00000762939453,255.0,0.0,,-0.08503775662108229,0.5460287499468058,0.5826320734169825,True,16.0,False,8,7,False,,502318469236824116,sebsebseb6066,9.0,-623.8499755859375,1615.5,17.0,8167.80029296875,11503.399658203125,3.1999999284744263,0.5999999865889549,0.5000000074505806,-300.2000045776367,232.0,128.0,,0.009580456281699611,0.9310194591962719,7.333157826171605e-05,True,207.0,False,14,18,4,,enpitsu,76561198039309853,27,-1337.52001953125,4159.3701171875,16.959999084472656,3042.39990234375,22500.50048828125,25.59999942779541,13.600000143051147,-6.499999761581421,-1468.3000183105469,255.0,128.0,,0.01596830333956007,-1.7944778611303915,-0.0002808805337478735,True,10,8,217.0,False,False,,games5425898691,bf81d8692db,24.0,-3459.60009765625,2765.5400390625,16.93000030517578,4411.099853515625,22573.00048828125,19.500000476837158,2.0999999344348907,-0.5000000074505806,-96.70000076293945,255.0,125.0,0.009721857545225308,1.3681153786038533,5.434889085535249e-05,True,20,False,22,24.77721291716381,True,,
43,2837,69,True,True,0,1176.4427149432825,185.39999389648438,4676.759765625,98.9000015258789,20094.300537109375,25278.00048828125,5130.30029296875,-691.3999938964844,2918.699951171875,-5196.400146484375,0.0,0.2146148717658506,-2.321847890848947,1.9175411054702145,502318469236824116,sebsebseb6066,9.0,106.37000274658203,4402.06982421875,24.399999618530273,-2996.7001342773438,22608.60107421875,2977.7999877929688,1.8000000715255737,-12.400000095367432,73.89999866485596,255.0,0.0,,0.009576973460717566,1.751548753836085,-0.00026588885628238683,True,161.4116643782585,True,19,14,4,,76561198051683691,Adam,9.0,-202.3699951171875,4363.35986328125,17.0,14201.300048828125,-4531.000061035156,3.1999999284744263,-1.5000000596046448,0.3999999910593033,325.9000015258789,255.0,128.0,,0.0095840444473188,-0.2873751361809099,-2.9367732021181883e-05,True,0.0,False,8,8,False,,enpitsu,76561198039309853,28,-148.0500030517578,4867.06982421875,23.3700008392334,7913.699951171875,-5711.9000244140625,-1828.2000732421875,-219.79999542236328,4634.700012207031,2891.199951171875,255.0,255.0,,-0.14631007253620168,-0.881362998171976,0.08396276495752795,True,12,10,157.0,False,False,,games5425898691,bf81d8692db,24.0,-884.0999755859375,4750.77001953125,101.58000183105469,22553.701171875,2501.0000610351562,3751.4999389648438,191.39999389648438,-1104.5999908447266,216.8000030517578,255.0,128.0,-0.16120107541955905,0.20551334260716358,-0.0031706956693059777,True,20,False,24,170.30086885216414,True,,
44,3097,69,False,False,1,5233.3276405926645,16.059999465942383,-18.81999969482422,107.91000366210938,982.6000213623047,1557.4000549316406,-1182.6000213623047,1520.5000305175781,-852.6999664306641,-4219.800109863281,1.0,-0.21867729123711008,0.2889859817664124,0.07558257391780024,76561198039309853,enpitsu,27.0,62.13999938964844,-148.3300018310547,102.19999694824219,-3007.0001220703125,297.09999084472656,3966.7001342773438,-4942.799987792969,-2411.0000610351562,-66.79999828338623,255.0,128.0,,-0.7858963059918181,1.1274947158985427,0.05752605259676822,True,14.0,False,2,1,False,,bf81d8692db,games5425898691,24.0,2422.530029296875,-3994.72998046875,17.010000228881836,17780.2001953125,-10559.200439453125,2.0999999344348907,2.7000001072883606,-1.5999999642372131,765.9999847412109,255.0,255.0,,-0.009587324059387564,-2.6060487086766395,0.00013873218528335363,True,1.0,False,False,False,False,,Adam,76561198051683691,9,-45.36000061035156,118.95999908447266,119.83999633789062,3096.7999267578125,1095.1000213623047,827.6000213623047,4822.0001220703125,2641.4999389648438,143.1999969482422,255.0,128.0,,-1.357752216334202,1.2077270472099904,3.032073868206367,True,4,3,0.0,False,False,,sebsebseb6066,502318469236824116,9.0,-0.0,1989.3299560546875,17.010000228881836,-0.5000000074505806,-14440.400390625,2.0000000298023224,-0.3999999910593033,-0.0,-0.09999999776482582,240.0,,-0.009605444725439668,-1.5707278145130468,-3.2914820457955604e-07,True,4,False,4,111.0,False,,
45,3098,69,False,False,0,5199.83003065722,-19.530000686645508,14.569999694824219,102.7300033569336,-1619.6000671386719,1112.0999908447266,-2726.4999389648438,-35.999999046325684,1806.300048828125,-3412.0999145507812,0.0,0.23942622913206107,-0.4341620921029261,0.024961136579522647,76561198051683691,Adam,9.0,21.040000915527344,-131.6300048828125,121.13999938964844,-2851.4999389648438,-1767.5,50.59999942779541,-4703.999938964844,-2828.2998657226562,-350.29998779296875,255.0,128.0,,0.7757284030398622,-1.1214080244677276,-3.1404220402569396,True,0.0,False,4,3,False,,502318469236824116,sebsebseb6066,9.0,0.0,-1844.969970703125,17.010000228881836,0.5000000074505806,14440.400390625,2.0000000298023224,0.3999999910593033,0.0,-0.09999999776482582,240.0,,,0.009605444725439668,1.5707278145130468,-3.2914820457955604e-07,True,111.0,False,4,4,False,,enpitsu,76561198039309853,27,-36.0,152.2100067138672,123.02999877929688,2514.1000366210938,575.9999847412109,22.999999523162842,5141.9000244140625,1951.6000366210938,-38.69999885559082,255.0,128.0,,1.5171700242319315,-0.6020520052892394,0.617134763003785,True,2,1,14.0,False,False,,games5425898691,bf81d8692db,24.0,-2422.530029296875,3994.72998046875,17.010000228881836,-17780.2001953125,10559.200439453125,2.0999999344348907,-2.7000001072883606,1.5999999642372131,765.9999847412109,255.0,255.0,0.009587324059387564,2.6060487086766395,0.00013873218528335363,True,False,False,False,1.0,False,,
46,3100,69,False,False,1,5237.644311404397,27.110000610351562,-25.06999969482422,95.02999877929688,434.7999954223633,2699.2001342773438,956.6999816894531,3155.8999633789062,1279.8999786376953,-3392.5,1.0,-0.2466784950863037,0.6211380042524932,-0.037345043864883354,76561198039309853,enpitsu,27.0,19.5,-157.00999450683594,122.4000015258789,-2396.6000366210938,-962.3000335693359,-111.89999580383301,-5051.499938964844,-2036.0000610351562,-765.8999633789062,255.0,128.0,,-1.1358960686845228,-1.8478981695805297,3.1089113426076014,True,14.0,False,2,1,False,,bf81d8692db,games5425898691,24.0,2573.31005859375,-4076.9599609375,17.010000228881836,18334.599609375,-9088.599853515625,2.3000000417232513,-0.5999999865889549,0.7999999821186066,1651.1000061035156,128.0,255.0,,-0.009603971306104152,-2.7197933861822454,0.0002004303564134067,True,1.0,False,False,False,False,,Adam,76561198051683691,9,-21.040000915527344,131.6300048828125,121.13999938964844,2851.4999389648438,1767.5,50.59999942779541,4703.999938964844,2828.2998657226562,-350.29998779296875,255.0,128.0,,-0.7757284030398622,1.1214080244677276,-3.1404220402569396,True,4,3,0.0,False,False,,sebsebseb6066,502318469236824116,9.0,-0.0,1748.72998046875,17.010000228881836,-0.5000000074505806,-14440.400390625,2.0000000298023224,-0.3999999910593033,-0.0,-0.09999999776482582,240.0,,-0.009605444725439668,-1.5707278145130468,-3.2914820457955604e-07,True,4,False,4,111.0,False,,
47,3102,69,False,False,0,5227.7694133535215,-32.4900016784668,-15.960000038146973,92.91000366210938,-791.6999816894531,77.60000228881836,-2533.699951171875,-750.1999664306641,399.3000030517578,-2024.4000244140625,0.0,-0.07383096037614582,-0.9888756979537505,-0.20228867139215606,76561198051683691,Adam,9.0,-2.619999885559082,-146.5500030517578,120.1500015258789,-2830.2999877929688,-1810.2000427246094,-156.70000076293945,-4960.299987792969,-2374.199981689453,-90.0,255.0,128.0,,0.17344017861512045,-1.1262946997375274,-3.124684675284777,True,0.0,False,4,3,False,,502318469236824116,sebsebseb6066,9.0,-0.09000000357627869,-1628.4300537109375,17.010000228881836,-68.20000171661377,14438.299560546875,2.0000000298023224,0.3999999910593033,1.0999999940395355,171.29999160766602,240.0,173.0,,0.009605438247738225,1.5731831122534332,1.1462697559474967e-05,True,111.0,False,4,4,False,,enpitsu,76561198039309853,28,-3.700000047683716,163.72000122070312,121.58000183105469,2348.2000732421875,1037.699966430664,-146.30000114440918,5234.1998291015625,1673.9999389648438,-223.09999465942383,255.0,128.0,,0.6601567245605158,1.8540599606688624,-3.1235884253757096,True,2,1,14.0,False,False,,games5425898691,bf81d8692db,24.0,-2728.050048828125,4141.31005859375,17.010000228881836,-18736.700439453125,6498.900146484375,2.3000000417232513,0.7999999821186066,-0.5000000074505806,1865.0,128.0,255.0,0.009623403512043799,2.8689064647061477,9.007104671821586e-05,True,False,False,False,1.0,False,,
48,3116,70,False,False,0,5211.675603848098,-55.290000915527344,-3.4200000762939453,95.01000213623047,-452.7000045776367,246.70000076293945,799.3000030517578,-270.5999946594238,-496.50001525878906,-2024.4000244140625,0.0,-0.2193139129783275,-2.0425086664377052,0.03416526628710867,76561198051683691,Adam,9.0,-144.74000549316406,-266.0199890136719,98.87999725341797,-2778.2998657226562,-2303.6000061035156,-1458.5000610351562,-2659.5999145507812,-1208.0000305175781,-166.8000030517578,255.0,115.0,,-0.27651373935199186,2.01355012908974,-0.05431068787730854,True,0.0,False,4,4,False,,502318469236824116,sebsebseb6066,9.0,-29.809999465942383,-1006.02001953125,17.010000228881836,300.5999946594238,14335.30029296875,1.899999976158142,0.0,0.29999999329447746,-217.39999771118164,240.0,128.0,,0.009563256543750516,1.5306011780496454,8.249139812360992e-05,True,142.0,False,4,4,False,,enpitsu,76561198039309853,27,116.0999984741211,222.5800018310547,101.79000091552734,2316.3999938964844,1120.5000305175781,-1324.2999267578125,3410.10009765625,-744.3000030517578,-1035.999984741211,255.0,0.0,,-0.6669225918225943,-1.5497526769320362,0.19655871047287082,True,2,2,14.0,False,False,,games5425898691,bf81d8692db,24.0,-3621.090087890625,4001.449951171875,17.010000228881836,-13118.599853515625,-10346.600341796875,2.3000000417232513,0.19999999552965164,0.0,1953.3999633789062,128.0,255.0,0.009635087146697162,-2.403627670442551,1.8201357978916303e-05,True,False,False,False,255.0,False,,
49,3130,70,False,False,0,5186.603877616373,-77.41999816894531,18.399999618530273,96.20999908447266,3889.2999267578125,20371.199951171875,5467.39990234375,4804.89990234375,-1537.7000427246094,-155.10000228881836,0.0,-0.07205159120343192,-3.1134323226819145,0.2358623999475931,502318469236824116,sebsebseb6066,9.0,-117.55999755859375,-139.38999938964844,16.559999465942383,-218.09999465942383,15114.000244140625,-541.5000152587891,1868.800048828125,1926.0000610351562,-4610.899963378906,255.0,0.0,,-0.005158525886073425,1.4994065161297454,0.016743159856832578,True,113.8143827812646,True,4,4,False,,76561198051683691,Adam,9.0,-252.30999755859375,-344.0400085449219,16.75,-889.1999816894531,904.1000366210938,55.999999046325684,4.900000095367432,8.799999952316284,558.1999969482422,255.0,255.0,,0.00989385279249662,1.864202183070337,-0.00014990491167669935,True,0.0,False,4,4,False,,enpitsu,76561198039309853,27,200.64999389648438,253.14999389648438,20.34000015258789,-27.000000476837158,-38.09999942779541,2635.2999877929688,-1528.699951171875,-989.4000244140625,-381.1000061035156,255.0,0.0,,-0.030570954013667065,-2.4056771055206094,-0.029255254591560528,True,4,2,14.0,False,False,,games5425898691,bf81d8692db,24.0,-3893.8701171875,3293.530029296875,25.59000015258789,2284.1000366210938,-14501.199951171875,-424.00001525878906,456.3999938964844,-813.7000274658203,1945.0,255.0,255.0,0.05023202506368022,-1.3553250085633068,-0.24227618821343366,True,False,False,False,255.0,False,,
50,3176,72,True,True,0,2316.036408315704,539.7100219726562,3322.64990234375,104.63999938964844,-5424.6002197265625,28200.6005859375,126.30000114440918,-247.19999313354492,-3751.300048828125,-3161.199951171875,0.0,0.35156542705615307,2.6674160958980453,-1.7877473913704813,502318469236824116,sebsebseb6066,9.0,643.1699829101562,3208.52001953125,45.79999923706055,-1061.2999725341797,21929.69970703125,2348.000030517578,-1742.8999328613281,-959.7000122070312,1129.1000366210938,229.0,240.0,,0.06945385545138724,1.748354108739397,-0.02343063956305595,True,36.0,False,6,4,False,,76561198051683691,Adam,9.0,-1601.760009765625,-125.18000030517578,17.010000228881836,-12570.799560546875,-1272.6000213623047,2.0999999344348907,-0.5999999865889549,0.0,1.5999999642372131,255.0,128.0,,0.009558230038652287,-3.0403903174151714,-5.070092181943485e-05,True,31.0,False,4,4,False,,enpitsu,76561198039309853,27,-591.3200073242188,525.0,16.09000015258789,-773.3999633789062,3291.400146484375,32.30000019073486,-79.89999771118164,-69.40000057220459,-2444.2999267578125,255.0,128.0,,0.007653244741337125,1.225926311780486,0.002856736885161354,True,4,4,14.0,False,False,,games5425898691,bf81d8692db,24.0,-1762.6500244140625,3975.35009765625,17.0,12900.30029296875,19041.500244140625,1.0999999940395355,0.19999999552965164,0.19999999552965164,-1520.0999450683594,255.0,0.0,0.009596993680089731,0.942844801660938,-0.00021249800228731897,True,False,False,False,123.48555713571531,True,,
51,3448,73,False,False,0,5191.655240427786,23.219999313354492,30.3700008392334,97.19999694824219,16174.7998046875,23082.099609375,3470.7000732421875,-2.5,-235.6999969482422,1688.699951171875,0.0,-0.0039210999073098895,0.028145986178437794,-9.29527170318179e-05,502318469236824116,sebsebseb6066,9.0,-58.220001220703125,-130.07000732421875,50.869998931884766,16780.50048828125,11005.50048828125,2281.199951171875,2772.2000122070312,-316.49999618530273,3470.7998657226562,228.0,20.0,,-0.030444614896060557,0.9453178314533498,0.009283683716587578,True,0.0,False,4,3,False,,76561198051683691,Adam,9.0,0.0,-2633.530029296875,17.010000228881836,0.0,11457.7001953125,3.8999998569488525,0.5000000074505806,0.0,0.0,255.0,,,0.00959018506363942,1.5708191177656392,1.0954175738514774e-07,True,146.0,False,4,4,False,,enpitsu,76561198039309853,27,0.0,2511.280029296875,17.049999237060547,0.3999999910593033,-13308.800048828125,2.8999999165534973,0.19999999552965164,0.09999999776482582,0.0,255.0,,,0.016708567080733108,-1.5707286178214952,8.194888267335472e-06,True,2,2,138.0,False,False,,games5425898691,bf81d8692db,24.0,171.86000061035156,564.5599975585938,58.65999984741211,-2573.5000610351562,-22657.099609375,2950.7998657226562,2639.2999267578125,-1116.2000274658203,265.2000045776367,128.0,94.0,0.06253311050156266,-1.5392235580927234,0.03046380749048574,True,3,False,4,0.0,False,,
52,3451,73,False,False,1,5306.635075451257,-154.2899932861328,-61.65999984741211,246.77999877929688,-7196.400146484375,19341.800537109375,22832.2998046875,5668.2000732421875,-1509.9000549316406,1261.3999938964844,1.0,-0.1682900541354914,-0.23411976657007968,-0.38309122086514913,bf81d8692db,games5425898691,24.0,-135.83999633789062,-207.0800018310547,90.55999755859375,1111.6000366210938,18445.30029296875,110.20000457763672,-5348.2000732421875,1256.6999816894531,258.29999923706055,128.0,45.0,,-1.1714427993496952,0.7922706620176198,0.9553466635167608,True,0.0,False,4,3,False,,76561198039309853,enpitsu,27.0,-0.0,-2274.8701171875,17.049999237060547,-0.5000000074505806,13679.89990234375,2.7000001072883606,-0.29999999329447746,-0.09999999776482582,0.0,255.0,,,-0.016708567080733108,1.5707286178214952,8.194888267335472e-06,True,138.0,False,2,2,False,,Adam,76561198051683691,9,-0.0,2536.469970703125,17.010000228881836,-0.0,-11795.400390625,2.0999999344348907,-0.3999999910593033,-0.0,0.0,255.0,,,-0.00959018506363942,-1.5708191177656392,1.0954175738514774e-07,True,4,4,146.0,False,False,,sebsebseb6066,502318469236824116,9.0,-53.72999954223633,56.59000015258789,64.47000122070312,-16797.900390625,-11034.89990234375,1848.0000305175781,103.69999885559082,-5382.80029296875,1124.4000244140625,226.0,0.0,-0.07581259976867953,-1.1181771247956565,0.3860515544758984,True,3,False,4,0.0,False,,
53,3607,79,False,False,0,9824.731786436128,2134.510009765625,-4205.66015625,192.38999938964844,11230.999755859375,-3348.3999633789062,4690.299987792969,-5729.000244140625,-1501.6000366210938,-960.8999633789062,0.0,0.09037552431965279,1.2014175579919286,1.9645986432625946,502318469236824116,sebsebseb6066,9.0,2050.4599609375,-4157.52978515625,63.25,2904.8001098632812,1278.499984741211,1429.6000671386719,-1026.3999938964844,3886.4999389648438,3471.7999267578125,220.0,235.0,,0.04250851288866763,-0.517913891854667,-0.039793198659637506,True,198.0,False,8,7,False,,76561198051683691,Adam,9.0,1827.3900146484375,-4397.02001953125,91.55999755859375,7590.3997802734375,5783.2000732421875,3928.3999633789062,956.6999816894531,-1331.6000366210938,-628.4000015258789,255.0,24.0,,-0.1342552962769963,0.5698821702585832,0.003723038365800513,True,93.0,False,4,8,False,,enpitsu,76561198039309853,28,2455.929931640625,-2977.14990234375,17.049999237060547,953.8999938964844,1038.0000305175781,2.5999999046325684,-1.7000000178813934,0.5000000074505806,30.999999046325684,0.0,255.0,False,0.01711387417292889,-2.3191836992868797,-6.478102280300773e-05,True,2,2,219.0,False,False,,games5425898691,bf81d8692db,24.0,3363.14990234375,-4451.58984375,33.41999816894531,-2523.2000732421875,6424.69970703125,-2313.800048828125,2225.399932861328,1778.9999389648438,-355.40000915527344,255.0,128.0,0.29264094299175025,1.9395901287877249,-0.14300820933268032,True,4,False,4,31.0,False,,
54,3649,80,False,False,1,4296.327393189442,-3315.860107421875,4292.259765625,124.12999725341797,-4033.0999755859375,9258.499755859375,390.29998779296875,-2327.5999450683594,-1450.8999633789062,-5336.300048828125,1.0,0.010027759447385098,1.4456355356337014,0.2404581867505585,bf81d8692db,games5425898691,24.0,-3259.929931640625,4151.18017578125,71.11000061035156,-5557.19970703125,-919.0000152587891,2439.1000366210938,627.9999923706055,-4947.39990234375,21.700000762939453,255.0,75.0,,0.1067860664634931,-2.7504550021620653,0.05036848886719205,True,31.0,False,6,5,False,,76561198039309853,enpitsu,27.0,-3468.080078125,2469.409912109375,17.049999237060547,-3917.7999877929688,-3295.10009765625,2.5999999046325684,3.400000035762787,0.29999999329447746,1179.1000366210938,255.0,128.0,False,-0.01653217231718642,1.400035288474089,-0.00017777260818927664,True,250.0,False,2,2,False,,Adam,76561198051683691,9,-2971.719970703125,3549.169921875,15.600000381469727,-3321.7999267578125,-1683.2000732421875,233.60000610351562,-4.1999998688697815,-52.39999771118164,-3338.3999633789062,255.0,0.0,,-0.0073760894659554935,1.3500637997007887,-0.0008252996571945664,True,8,4,93.0,False,False,,sebsebseb6066,502318469236824116,9.0,-2478.300048828125,3927.2099609375,33.560001373291016,-2861.400146484375,-1665.8000183105469,-3269.5999145507812,408.6000061035156,997.6000213623047,91.89999580383301,229.0,98.0,0.07417497032817014,1.1339304958599559,-0.3189770326017418,True,8,False,8,198.0,False,,
