,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_jump_active,team_mate_dodge_active,team_mate_boost,team_mate_boost_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_dodge_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_boost,opp_1_boost_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_double_jump_active,opp_2_dodge_active,opp_2_boost_collect,shot_taker_handbrake
34,2475,65.0,False,False,1,8995.490973046179,-2332.860107421875,-3256.030029296875,104.56999969482422,-14126.400146484375,12742.5,5640.5999755859375,-2793.2998657226562,5146.6998291015625,1307.1000671386719,1.0,-0.6946194251606392,0.5605935333615948,-1.468888886062844,76561198095293222,『LaFlame』,14.0,-2180.929931640625,-3310.93994140625,16.5,-8597.39990234375,13446.700439453125,-480.40000915527344,305.6999969482422,1295.7000732421875,2066.7999267578125,255.0,255.0,-0.0010760100013891296,0.897390242844633,0.0069483555783680295,True,8,77.06771604989163,True,6,False,,76561198203018191,mans na hot,12.0,1192.760009765625,-4883.0,17.010000228881836,-16873.199462890625,1762.2999572753906,2.0999999344348907,0.5999999865889549,0.7999999821186066,-41.10000133514404,255.0,128.0,,-0.009680416824448231,0.10970561886951874,6.819604665176678e-05,True,6,4,230.0,False,False,,enpitsu,76561198039309853,25.0,-2329.679931640625,-3926.72998046875,17.030000686645508,3951.099853515625,16807.7001953125,1.0999999940395355,-0.3999999910593033,-3.100000023841858,-994.0000152587891,255.0,128.0,False,-0.016779896145982028,1.8000434990853145,-0.00027293247259518736,True,4,4,False,176.67710104296285,True,,games5425898691,bf81d8692db,19,-2604.93994140625,-2753.570068359375,16.989999771118164,11429.3994140625,-19342.2998046875,4.600000083446503,-1.1999999731779099,1.8000000715255737,753.0000305175781,255.0,136.0,,-0.009602892955433148,-2.1496277099330388,-6.198534164983059e-05,True,128.0,False,6,False,6,,False
35,2535,67.0,False,False,0,5919.807146767633,3301.429931640625,965.5900268554688,175.6199951171875,17530.2001953125,12362.099609375,2236.300048828125,2256.300048828125,-2027.4000549316406,5176.5997314453125,0.0,1.0995513493193785,-0.001204609491568852,0.11964576221482587,76561198039309853,enpitsu,24.0,3057.639892578125,859.6599731445312,150.72000122070312,15081.400146484375,328.80001068115234,2385.399932861328,-4166.7999267578125,677.5,1604.1000366210938,128.0,255.0,0.01715714985345081,-0.1434266330689377,-0.04772636409755824,True,6,191.0,False,5,False,,bf81d8692db,games5425898691,19.0,3809.47998046875,1707.510009765625,17.09000015258789,4514.5001220703125,-11236.300048828125,63.00000190734863,-143.100004196167,-270.5999946594238,-1965.0,255.0,71.0,,0.0061952395043384356,-1.2526620565549633,0.0031419593877775056,True,6,6,71.62104099283935,True,False,,mans na hot,76561198203018191,12.0,2596.10009765625,3178.8701171875,17.010000228881836,10996.400146484375,-18226.400146484375,2.199999988079071,1.2999999523162842,-2.199999988079071,-1727.5999450683594,255.0,128.0,,0.0095860083323938,-1.1077382993906053,2.4542693209597383e-06,True,4,6,False,176.0,False,,『LaFlame』,76561198095293222,14,,,,,,,,,,,,,,,,True,,,,,,,False
36,2546,67.0,False,False,0,6114.769786132694,3989.949951171875,1463.3299560546875,215.52999877929688,-9401.400146484375,7269.69970703125,4349.5001220703125,-638.4000015258789,1613.699951171875,-5743.499755859375,0.0,0.13314622881134253,2.0614809786437744,-0.11700668671519916,bf81d8692db,games5425898691,19.0,3864.610107421875,1240.81005859375,20.260000228881836,-1600.7000732421875,-14742.7001953125,-205.40000915527344,-24.700000286102295,557.400016784668,-1332.4000549316406,255.0,0.0,0.033777259005730136,-1.708855282854039,0.12354613997775968,True,6,51.0,False,6,False,,76561198039309853,enpitsu,24.0,3605.409912109375,811.02001953125,172.60000610351562,12555.2001953125,-1364.9000549316406,-154.49999809265137,-5444.69970703125,699.8999786376953,338.10001373291016,128.0,128.0,False,0.10042734461054148,-0.1300046770880069,3.087416223779224,True,6,5,191.0,False,False,,mans na hot,76561198203018191,12.0,2927.1201171875,2415.5,17.010000228881836,7685.7000732421875,-15750.400390625,2.3000000417232513,1.1999999731779099,2.0999999344348907,1519.1999816894531,0.0,255.0,,0.009801548715687506,-1.0801853493940698,0.00018084404060840847,True,4,6,False,176.0,False,,『LaFlame』,76561198095293222,14,,,,,,,,,,,,,,,,True,,,,,,,
37,2606,69.0,False,True,0,3773.2965761812698,2164.030029296875,2932.2900390625,188.9499969482422,-12085.0,19376.8994140625,1553.3999633789062,5673.2000732421875,-1338.2000732421875,1422.5999450683594,0.0,0.2336871817307884,3.00659748345057,1.9438636698574325,bf81d8692db,games5425898691,19.0,2293.090087890625,2710.340087890625,162.22999572753906,-6555.2001953125,20981.79931640625,1067.2000122070312,-4773.399963378906,-2730.4998779296875,90.10000228881836,255.0,161.0,0.7349894780645303,2.1052116983208076,0.010472245723012918,True,8,0.0,False,7,False,,76561198039309853,enpitsu,24.0,3554.18994140625,523.97998046875,17.049999237060547,-10044.89990234375,1698.699951171875,3.799999952316284,-6.3999998569488525,-7.900000214576721,-755.6999969482422,255.0,128.0,False,0.016242612384347644,2.937226253515651,0.00010784742056287368,True,6,6,181.59966462914662,True,False,,mans na hot,76561198203018191,12.0,2324.5,3000.090087890625,97.72000122070312,-22508.60107421875,4187.900085449219,2195.5999755859375,-108.10000419616699,-5496.9000244140625,146.09999656677246,255.0,128.0,False,0.738917701412256,-3.1370945632657397,0.023014335757750824,True,5,8,False,101.29433141728883,True,,『LaFlame』,76561198095293222,14,-1668.469970703125,4308.580078125,17.010000228881836,15969.000244140625,2178.800048828125,0.0,0.09999999776482582,0.0,214.0999984741211,255.0,128.0,,0.009593812976803335,0.1578827139848493,-0.00012317751086035283,True,23.742916212287003,True,False,False,False,,
38,2607,69.0,False,False,1,8615.824891268212,-2071.330078125,-2948.719970703125,213.97999572753906,28904.69970703125,-3535.2999877929688,7778.2000732421875,1766.0000610351562,-4778.500061035156,-3169.5999145507812,1.0,-0.0825854806385656,-2.9113064589796758,2.0347373346933164,76561198203018191,mans na hot,12.0,-2144.1298828125,-3042.10009765625,105.77999877929688,21182.5,-5555.10009765625,-153.100004196167,282.2999954223633,5379.4000244140625,1109.7000122070312,255.0,128.0,-1.2553422508611842,2.7731701152710304,0.29636839376912333,True,8,98.16962585141582,True,5,False,,76561198095293222,『LaFlame』,14.0,1668.469970703125,-4308.580078125,17.010000228881836,-15969.000244140625,-2178.800048828125,0.0,-0.09999999776482582,-0.0,214.0999984741211,255.0,128.0,,-0.009593812976803335,-0.1578827139848493,-0.00012317751086035283,True,False,False,20.618210646413992,True,False,,enpitsu,76561198039309853,24.0,-3554.18994140625,-523.97998046875,17.049999237060547,10044.89990234375,-1698.699951171875,3.799999952316284,6.3999998569488525,7.900000214576721,-755.6999969482422,255.0,128.0,False,-0.016242612384347644,-2.937226253515651,0.00010784742056287368,True,6,6,False,178.47495906327362,True,,games5425898691,bf81d8692db,19,-2239.760009765625,-2877.719970703125,167.07000732421875,6385.30029296875,-19904.69970703125,-4.699999988079071,4621.099853515625,2964.2001342773438,328.10001373291016,255.0,199.0,,-1.3491575532804143,-2.263890584576043,0.0870295292611378,True,0.0,False,8,False,7,,False
39,2693,73.0,False,False,1,8906.503606788805,2657.52001953125,-3590.570068359375,275.3299865722656,3563.3999633789062,24826.69921875,8824.89990234375,981.8000030517578,-4873.500061035156,3359.1000366210938,1.0,-0.1938252940542545,-2.2572419857009187,2.187376177608266,76561198203018191,mans na hot,12.0,2556.409912109375,-3745.68994140625,171.92999267578125,12183.599853515625,11270.0,2826.6000366210938,-2246.1000061035156,-567.400016784668,509.3000030517578,128.0,255.0,0.17871239500837743,3.0444426455250233,-0.01679627407756563,True,10,116.0,False,7,False,,76561198095293222,『LaFlame』,14.0,-2995.0,-3907.010009765625,17.010000228881836,6349.69970703125,3805.4000854492188,2.5999999046325684,0.09999999776482582,-0.0,-2672.9000854492188,255.0,0.0,False,-0.009517020473272905,2.670333248259096,3.794731119073365e-05,True,False,False,0.0,False,False,,enpitsu,76561198039309853,24.0,2438.580078125,-1966.260009765625,17.049999237060547,17416.400146484375,3821.9000244140625,3.4999999403953552,-1.0999999940395355,-0.29999999329447746,2741.300048828125,255.0,255.0,False,-0.01678996967347513,2.773834116707701,-2.166150779444323e-05,True,6,6,False,140.0,False,,games5425898691,bf81d8692db,19,-30.1299991607666,-4228.419921875,17.0,11068.900146484375,7515.30029296875,3.6000001430511475,-0.7000000029802322,-0.19999999552965164,1891.6999816894531,255.0,255.0,,-0.009553233494339357,2.520055793173059,0.0002294770830819866,True,61.0,False,8,False,8,,False
40,2835,78.0,False,False,0,9381.22937787059,-2004.1500244140625,-4175.5498046875,184.35000610351562,-2148.8999938964844,21011.8994140625,3352.3001098632812,2820.7000732421875,3790.0,3698.3999633789062,0.0,-0.9973332821155723,1.6622100869184027,-1.227985249056665,76561198039309853,enpitsu,25.0,-1922.0400390625,-4338.3701171875,180.05999755859375,7192.39990234375,16651.300048828125,2859.2001342773438,-4524.700012207031,-3021.9000244140625,803.0000305175781,255.0,255.0,0.4717675202054503,1.2533176288637142,-0.4543224779148855,True,8,206.0,False,7,False,,bf81d8692db,games5425898691,19.0,-1642.8199462890625,-4112.68994140625,89.48999786376953,-22814.29931640625,-1987.7000427246094,2029.1999816894531,521.3999938964844,-5474.6002197265625,78.60000133514404,255.0,153.0,,0.713853946505556,2.989470861295781,-0.15343024669111785,True,14,13,68.0,False,False,,mans na hot,76561198203018191,12.0,-1912.8299560546875,-2085.760009765625,17.0,7695.30029296875,-6846.099853515625,3.6000001430511475,0.3999999910593033,-0.29999999329447746,-2210.0,,0.0,,0.00964018789018538,-0.7770545241525845,-4.62679592094399e-05,True,8,10,False,98.0,False,,『LaFlame』,76561198095293222,14,1608.1199951171875,-1293.4000244140625,17.010000228881836,-20076.099853515625,1499.4000244140625,-0.09999999776482582,0.7000000029802322,-0.09999999776482582,-17.699999809265137,255.0,,,0.00958469112350139,3.0646806666475026,4.693800287225739e-05,True,208.8907871143792,True,4,False,4,,
41,2882,79.0,False,False,1,4583.778526906009,2346.340087890625,791.719970703125,162.19000244140625,29609.69970703125,-1772.7999877929688,14418.800048828125,5164.2999267578125,-2665.1998901367188,-1491.6999816894531,1.0,-0.6168283615806797,-2.6624501347121257,1.7151204787907992,76561198095293222,『LaFlame』,14.0,2062.7099609375,718.1799926757812,45.439998626708984,22465.0,3657.9000854492188,3307.5,10.199999809265137,1.0999999940395355,2036.9000244140625,128.0,255.0,-0.009499588964692478,2.8471479964413366,0.0007052074494369906,True,6,114.47453743155285,True,4,False,,76561198203018191,mans na hot,12.0,2786.35009765625,2322.5,17.0,6491.5997314453125,-12942.900390625,0.9000000357627869,1.5000000596046448,-2.800000011920929,-925.1000213623047,255.0,128.0,False,-0.00958023419671829,-1.9685082524423803,0.00019503879724830643,True,10,8,97.66369888346682,True,False,,enpitsu,76561198039309853,24.0,1867.219970703125,1627.8299560546875,16.719999313354492,7181.400146484375,-13243.900146484375,-168.09999465942383,343.69998931884766,-478.10001373291016,2137.100067138672,128.0,255.0,False,-0.011918539534884842,-2.1742878545018947,-0.008204336666610877,True,8,8,False,160.0,False,,games5425898691,bf81d8692db,19,3321.64990234375,1774.239990234375,17.0,196.8000030517578,-19219.300537109375,1.0999999940395355,-0.0,0.9000000357627869,-1735.3999328613281,255.0,0.0,,-0.009591024258724845,-1.5311692077542225,-5.270103486173654e-05,True,8.474537431552854,True,14,False,14,,
42,2981,83.0,False,False,0,5856.83333906168,964.8900146484375,-413.3399963378906,182.5399932861328,-350.2000045776367,21788.701171875,12925.699462890625,3935.0,3727.9998779296875,2572.39990234375,0.0,-0.8339852517180637,0.23299664263808184,1.2457109471465087,76561198039309853,enpitsu,24.0,996.1699829101562,-623.5,95.22000122070312,2846.199951171875,22605.30029296875,2017.5,-3713.9999389648438,-3952.9998779296875,910.5999755859375,255.0,128.0,0.5642322401083556,1.4902967257040696,-0.46353866229886903,True,10,49.0,False,9,False,,bf81d8692db,games5425898691,19.0,-3411.610107421875,3339.449951171875,17.0,4132.900085449219,13657.19970703125,3.400000035762787,0.0,0.5000000074505806,0.0,255.0,128.0,,0.009580011773383057,1.2769449395943093,-4.4938720449910215e-05,True,14,14,31.0,False,False,,mans na hot,76561198203018191,12.0,-774.489990234375,3397.280029296875,17.0,10888.1005859375,9377.899780273438,3.3000001311302185,0.5999999865889549,-0.19999999552965164,0.0,128.0,128.0,False,0.009696600056266247,0.7109991711904998,-3.108728499798412e-05,True,8,10,False,92.0,False,,『LaFlame』,76561198095293222,14,85.38999938964844,1630.8699951171875,16.049999237060547,19632.099609375,4755.5999755859375,130.50000190734863,-16.59999966621399,-59.20000076293945,1581.3999938964844,255.0,255.0,False,0.013278633831091595,0.2683701175247122,0.0021682175003290513,True,89.0,False,8,False,6,,False
43,3084,87.0,False,False,0,2334.491319892563,918.6799926757812,3671.39990234375,392.0199890136719,-9524.7998046875,751.3999938964844,6934.6002197265625,5839.5001220703125,131.49999618530273,1371.9999694824219,0.0,-0.24100335117962832,1.0960715900382898,-1.9027480099777068,bf81d8692db,games5425898691,19.0,969.4299926757812,3615.969970703125,214.60000610351562,6382.2998046875,9747.7001953125,1782.5,1460.8000183105469,-4646.199951171875,-2555.0,255.0,226.0,-1.2412391570341712,0.3466604079831802,0.2735280008950609,True,16,191.0,False,15,False,,76561198039309853,enpitsu,24.0,1060.5699462890625,3314.889892578125,192.52999877929688,-7717.7001953125,11021.8994140625,2148.5000610351562,-2818.5000610351562,-1201.6000366210938,-1422.4000549316406,255.0,0.0,False,0.1284809080465728,2.4350250818336057,0.00865998891002537,True,12,11,37.0,False,False,,mans na hot,76561198203018191,12.0,802.6199951171875,4066.2900390625,220.9600067138672,6363.699951171875,-15753.900146484375,3461.199951171875,208.70000839233398,-344.7999954223633,-632.599983215332,255.0,0.0,False,-0.5478267003390431,-1.3195220443246338,0.06796248698990369,True,8,12,False,59.33388397001451,True,,『LaFlame』,76561198095293222,14,758.8800048828125,3796.179931640625,200.61000061035156,8510.399780273438,-18482.60009765625,3244.5001220703125,3678.699951171875,1995.8999633789062,3086.0000610351562,255.0,0.0,False,-0.7272257037348653,-0.21496381724245497,-0.3483293186211485,True,41.64925606020036,True,10,False,7,,
44,3220,92.0,False,False,0,2448.6462609256027,-2826.89990234375,3634.179931640625,148.94000244140625,-4757.9998779296875,18274.300537109375,1056.1000061035156,-2275.8999633789062,-1841.7999267578125,-5237.1002197265625,0.0,-0.17383853698431048,-2.1318984432159955,-2.629653310202657,bf81d8692db,games5425898691,19.0,-2793.77001953125,3423.550048828125,116.27999877929688,-19113.900146484375,11808.699951171875,3913.0999755859375,175.59999465942383,203.29999923706055,-1726.4999389648438,255.0,0.0,-0.0089793930387091,2.356693157723864,0.0012002902227620275,True,18,93.0,False,16,False,,76561198039309853,enpitsu,24.0,-2727.669921875,-48.2599983215332,17.030000686645508,-16212.19970703125,-3550.2999877929688,5.199999809265137,-6.000000238418579,-1.1999999731779099,-965.5999755859375,255.0,0.0,,0.016765379693466656,-2.973518264429697,2.0852824378703972e-05,True,12,12,0.0,False,False,,mans na hot,76561198203018191,12.0,-2633.070068359375,3810.52001953125,17.010000228881836,-12925.30029296875,2682.39990234375,2.3000000417232513,0.09999999776482582,0.0,2272.4000549316406,255.0,255.0,False,0.009577234208982377,3.0042768816719927,6.541849488933006e-06,True,12,14,False,54.0,False,,『LaFlame』,76561198095293222,14,1272.93994140625,4742.52001953125,17.010000228881836,-17034.7998046875,2974.2999267578125,2.0999999344348907,-0.5000000074505806,0.0,0.0,255.0,128.0,False,0.009586083550484053,2.9687357580254905,-4.540054800035128e-05,True,238.0,False,10,False,8,,
45,3290,94.0,False,False,1,10266.648304749218,2459.030029296875,-5006.97021484375,659.8300170898438,-13400.50048828125,5480.2001953125,-776.5000152587891,472.90000915527344,-859.4000244140625,-1260.5999755859375,1.0,-0.46859799508941713,-1.248179242908409,-0.5002639931849066,76561198203018191,mans na hot,12.0,2632.5,-5100.22021484375,636.8699951171875,-9941.099853515625,-1150.5999755859375,2832.39990234375,-1812.5999450683594,-3968.2000732421875,-1703.0999755859375,255.0,0.0,0.25328514870298996,-0.06214199563377127,1.5892186214162607,True,14,54.0,False,12,False,,76561198095293222,『LaFlame』,14.0,2252.719970703125,-5103.0,549.7000122070312,14278.399658203125,1.7000000178813934,3750.8999633789062,3.3000001311302185,296.3999938964844,0.7999999821186066,255.0,255.0,False,0.28043510392739734,-3.1316138746679383,-1.568062481414284,True,10,8,183.79569031602594,True,False,,enpitsu,76561198039309853,24.0,2578.10009765625,-2188.760009765625,17.040000915527344,103.90000343322754,-5850.10009765625,3.799999952316284,-3.4999999403953552,-1.4000000059604645,85.79999923706055,128.0,128.0,False,-0.017094690189350215,-1.6035230354707224,-0.00013998912135993922,True,12,12,False,229.0,False,,games5425898691,bf81d8692db,20,2755.18994140625,-4984.83984375,659.0800170898438,-18854.49951171875,-6630.10009765625,131.09999656677246,-2523.9999389648438,-3537.0001220703125,3371.7001342773438,255.0,31.0,,0.19280366981718838,-1.7096573733699407,2.4503897760237074,True,0.0,False,20,False,17,,False
46,3291,94.0,False,False,1,10186.940383987436,2484.860107421875,-4922.27001953125,685.2000122070312,6717.80029296875,21061.69921875,5705.10009765625,-991.6000366210938,-2558.8999938964844,5335.4998779296875,1.0,-0.4313677730330115,-1.630228109677848,-0.3303120676457249,76561198095293222,『LaFlame』,14.0,2382.6298828125,-5104.759765625,577.219970703125,13230.999755859375,69.89999771118164,2249.499969482422,500.60001373291016,-977.9000091552734,527.599983215332,255.0,255.0,0.2463759630153813,3.126126940702124,-1.5295839459758906,True,10,180.61474424280146,True,8,False,,76561198203018191,mans na hot,12.0,2632.5,-5100.22021484375,636.8699951171875,-9941.099853515625,-1150.5999755859375,2832.39990234375,-1812.5999450683594,-3968.2000732421875,-1703.0999755859375,255.0,0.0,False,0.25328514870298996,-0.06214199563377127,1.5892186214162607,True,14,12,54.0,False,False,,enpitsu,76561198039309853,24.0,2578.10009765625,-2188.760009765625,17.040000915527344,103.90000343322754,-5850.10009765625,3.799999952316284,-3.4999999403953552,-1.4000000059604645,85.79999923706055,255.0,128.0,False,-0.017094690189350215,-1.6035230354707224,-0.00013998912135993922,True,12,12,False,229.0,False,,games5425898691,bf81d8692db,20,2755.18994140625,-4984.83984375,659.0800170898438,-18854.49951171875,-6630.10009765625,131.09999656677246,-2523.9999389648438,-3537.0001220703125,3371.7001342773438,255.0,31.0,,0.19280366981718838,-1.7096573733699407,2.4503897760237074,True,0.0,False,20,False,17,,False
47,3432,99.0,False,False,0,7922.779129130717,-2373.090087890625,-2643.8701171875,101.9800033569336,-156.8000030517578,7720.7000732421875,5679.2999267578125,4237.799987792969,3634.2001342773438,-2198.3999633789062,0.0,0.644399613690921,-1.6199105543883414,2.2031697767983336,76561198039309853,enpitsu,25.0,-2311.989990234375,-2799.800048828125,17.040000915527344,-4350.10009765625,2811.7999267578125,4.399999976158142,0.7000000029802322,0.7000000029802322,-2076.6000366210938,255.0,0.0,0.01671230464343559,2.61518154685193,-3.900940800679285e-05,True,12,157.0,False,12,False,,bf81d8692db,games5425898691,19.0,451.19000244140625,-745.239990234375,16.530000686645508,6661.400146484375,-17726.300048828125,94.79999542236328,-30.299999713897705,-19.700000286102295,-81.00000381469727,255.0,128.0,,0.011653541644076124,-1.219894819453429,-0.0004368710489113475,True,22,20,,False,False,,mans na hot,76561198203018191,12.0,-3340.72998046875,-1400.3599853515625,17.010000228881836,2814.5999145507812,-8962.39990234375,2.3999999463558197,2.800000011920929,-8.899999856948853,141.00000381469727,128.0,255.0,,0.009636162459930715,-1.288593689258032,-7.995881315098678e-05,True,14,16,False,176.0,False,,『LaFlame』,76561198095293222,14,-2253.179931640625,-1810.9100341796875,16.989999771118164,-17820.699462890625,-6416.199951171875,4.900000095367432,0.09999999776482582,0.0,-2059.199981689453,255.0,0.0,False,0.00959094855435823,-2.8797601246400757,1.6758065522511825e-05,True,88.0,False,12,False,10,,True
48,3463,101.0,False,False,0,7056.84894249302,-2383.3798828125,-1758.3199462890625,328.0199890136719,2691.099853515625,11923.299560546875,4585.400085449219,2167.2999572753906,-4316.7999267578125,-957.6000213623047,0.0,0.994531893344645,-2.1748150463670535,1.7128823947685563,76561198039309853,enpitsu,25.0,-2386.469970703125,-1849.5400390625,189.47999572753906,7484.1998291015625,10303.1005859375,1684.7999572753906,1231.6000366210938,5299.7998046875,802.9000091552734,128.0,128.0,0.08122314054856271,1.0553188106373785,0.5271179680030367,True,14,117.0,False,13,False,,bf81d8692db,games5425898691,19.0,1320.3699951171875,-2711.2099609375,17.010000228881836,6336.500244140625,-17590.6005859375,2.0999999344348907,0.19999999552965164,-0.5999999865889549,-638.6999893188477,255.0,76.0,,0.009588729403162789,-1.2598668765646646,6.64407906535213e-05,True,22,20,,False,False,,mans na hot,76561198203018191,12.0,-3959.030029296875,-1197.1400146484375,57.7400016784668,-9836.099853515625,7165.7000732421875,-127.89999961853027,1315.8000183105469,5026.600036621094,1803.2000732421875,255.0,255.0,False,0.3011927639421822,0.9766226072732631,0.2074307240344689,True,14,16,False,166.50908383502752,True,,『LaFlame』,76561198095293222,14,-2936.429931640625,-1584.8299560546875,17.010000228881836,-1811.3999938964844,5587.1002197265625,0.3999999910593033,0.19999999552965164,2.5999999046325684,-2143.5000610351562,255.0,0.0,False,0.009590418949731113,1.9231941637801784,-0.00019882715071895037,True,78.50908383502757,True,12,False,10,,False
49,3511,102.0,False,False,1,5503.464811326312,1917.72998046875,-267.7900085449219,137.94000244140625,-9192.899780273438,-7159.1998291015625,1262.3999786376953,-2233.6000061035156,4177.099914550781,-946.9999694824219,1.0,0.10104523379192513,0.002421038851371974,-1.485619603957709,76561198095293222,『LaFlame』,14.0,2017.47998046875,-278.010009765625,17.010000228881836,-7845.5999755859375,-11491.700439453125,-0.09999999776482582,-0.3999999910593033,-0.7999999821186066,850.5000305175781,255.0,128.0,-0.009559364239168422,-0.9732057630415961,0.00019293198102352216,True,12,17.155879715437532,True,10,False,,76561198203018191,mans na hot,12.0,2767.22998046875,-1137.6700439453125,16.989999771118164,-8110.3997802734375,-17273.499755859375,4.699999988079071,0.9000000357627869,2.0999999344348907,-280.3000068664551,255.0,0.0,False,-0.009605162195061861,-1.135066663520584,-6.344394612497364e-05,True,16,14,72.0,False,False,,enpitsu,76561198039309853,24.0,1384.260009765625,106.76000213623047,17.049999237060547,1476.1000061035156,-8878.300170898438,2.5999999046325684,1.0999999940395355,-2.199999988079071,73.60000133514404,255.0,128.0,False,-0.016812876462600986,-1.7459527675130686,-0.0001934728679382474,True,14,14,False,107.54078293103045,True,,games5425898691,bf81d8692db,19,989.239990234375,4153.5,83.44999694824219,20751.69921875,1834.2999267578125,-479.70001220703125,69.60000038146973,4640.0,-26.19999885559082,255.0,128.0,,1.275729309144763,3.137751489857923,-0.019722843820342607,True,31.0,False,24,False,22,,False
50,3523,103.0,False,False,0,4608.823341674147,-1534.7900390625,575.6599731445312,136.57000732421875,-1963.9999389648438,18830.799560546875,5903.499755859375,2258.2000732421875,773.4999847412109,-5504.69970703125,0.0,-0.6370677218890544,-1.8854124490970343,0.6516842238299096,76561198039309853,enpitsu,24.0,-1456.050048828125,444.5,48.22999954223633,-689.8999786376953,13170.899658203125,2659.1000366210938,-2290.5999755859375,-1913.800048828125,-212.00000762939453,255.0,128.0,0.04670515597719249,1.7081729394535081,-0.0129652627633178,True,16,78.0,False,15,False,,bf81d8692db,games5425898691,19.0,-1839.93994140625,-4223.009765625,17.899999618530273,-20891.69921875,-1226.9999694824219,-1248.0000305175781,57.39999771118164,-2992.60009765625,757.2000122070312,255.0,128.0,,-0.044100472194633644,-3.062691377298833,-0.0007419195544208357,True,24,22,61.0,False,False,,mans na hot,76561198203018191,12.0,-2332.570068359375,1770.780029296875,16.989999771118164,10985.30029296875,14807.5,4.699999988079071,-3.400000035762787,-3.799999952316284,720.9999847412109,128.0,128.0,False,0.009609300536657246,0.9636353195866507,9.981748517299778e-05,True,14,16,False,72.0,False,,『LaFlame』,76561198095293222,14,-1681.719970703125,742.9199829101562,17.010000228881836,9299.099731445312,7944.1998291015625,2.3999999463558197,0.09999999776482582,-0.09999999776482582,-2146.300048828125,128.0,0.0,False,0.00966993485698122,0.6553892773521283,-3.464590306760216e-05,True,17.0,False,12,False,10,,False
51,3575,105.0,False,False,1,9219.12567857984,1931.030029296875,-4020.840087890625,108.01000213623047,13098.800048828125,-8282.39990234375,5080.0,2832.0001220703125,-559.7999954223633,-1796.9000244140625,1.0,1.176733690236363,0.45624114534760063,0.4273842954110097,76561198203018191,mans na hot,12.0,1785.47998046875,-4064.18994140625,16.280000686645508,7433.0999755859375,-9229.600219726562,-163.89999389648438,1046.1000061035156,-560.2999877929688,924.4999694824219,255.0,255.0,-0.01935169949321316,-2.3590607809092123,0.030029221537705406,True,16,103.72435289044535,True,14,False,32.0,76561198095293222,『LaFlame』,14.0,-434.6000061035156,-1577.010009765625,16.989999771118164,-10775.699462890625,-12146.700439453125,4.699999988079071,1.4000000059604645,1.5000000596046448,-1183.7999725341797,255.0,0.0,False,-0.009579484527557426,-0.8429615646386847,-0.00022789876562326586,False,14,10,0.0,False,False,,enpitsu,76561198039309853,25.0,2503.070068359375,-3280.2900390625,17.049999237060547,9792.60009765625,-8801.300048828125,3.1999999284744263,-0.5999999865889549,-0.5999999865889549,2227.5999450683594,255.0,0.0,False,-0.01680997743813919,-2.468999184976534,3.8662791952083966e-05,True,16,16,False,78.0,False,,games5425898691,bf81d8692db,19,3667.070068359375,1653.530029296875,17.010000228881836,-1174.3000030517578,-22968.5009765625,1.899999976158142,-0.0,0.29999999329447746,0.0,255.0,128.0,,-0.009594072672323315,-1.5196927958775115,2.955004579821664e-05,True,216.0,False,24,False,22,,False
