,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_dodge_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_dodge_active,opp_1_double_jump_active,opp_1_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_dodge_active,opp_2_jump_active,opp_2_double_jump_active,opp_2_boost_collect
33,2555,68,False,False,0,8203.474517807643,1263.010009765625,-2774.27001953125,100.02999877929688,3209.4000244140625,25758.20068359375,4546.600036621094,884.1000366210938,-5772.19970703125,1378.2000732421875,0.0,0.8255692568263443,-0.5945047093033511,-2.6064677704482517,bf81d8692db,games5425898691,18.0,1201.219970703125,-2927.330078125,15.970000267028809,564.1999816894531,19765.10009765625,-223.4000015258789,1108.1999969482422,642.3999786376953,-4413.0999755859375,255.0,0.0,,-0.01831058950427932,1.3993146867577297,0.018528653047083316,True,4,False,38.861995443221076,True,4,,76561198039309853,enpitsu,27.0,246.08999633789062,-3859.56005859375,17.059999465942383,-5965.30029296875,14933.299560546875,1.1999999731779099,-0.3999999910593033,1.0000000149011612,119.70000267028809,255.0,128.0,,0.01677462700613298,1.9644557170703048,-0.000124753559799189,True,27.853324674790905,True,6,False,6,,GD-xTony851,5682760090136718290,12.0,2268.300048828125,-4039.179931640625,16.700000762939453,-693.0000305175781,-63.400001525878906,70.19999980926514,-43.69999885559082,-12.100000381469727,-1299.7000122070312,200.0,0.0,,0.007145157720044863,2.2239662715550637,-0.0012610606089405677,True,9.0,False,6,False,6,,Caiezz10,6075533925182729761,15.0,1860.75,-2630.330078125,17.020000457763672,-14115.30029296875,6231.9000244140625,-1.5000000596046448,0.0,0.0,-2075.5999755859375,255.0,0.0,False,0.009589519049442472,2.657118133896282,1.4512991383414595e-05,True,115.38791378595498,True,False,False,False,
34,2652,71,False,False,1,10614.35397744411,-2125.760009765625,-5035.14013671875,154.11000061035156,-14389.89990234375,-13705.10009765625,10541.800537109375,2395.8999633789062,3198.2998657226562,-3417.3001098632812,1.0,1.00459317087293,-0.5680806961391247,3.136654851276533,6075533925182729761,Caiezz10,15.0,-2025.510009765625,-4909.39013671875,133.60000610351562,-3882.6998901367188,-12950.30029296875,6511.099853515625,-3487.9998779296875,3298.5000610351562,-2383.3999633789062,255.0,128.0,False,0.48360084444278756,-1.1075514575872045,-0.22117243781331272,False,4,False,67.0,False,6,,5682760090136718290,GD-xTony851,12.0,-3457.929931640625,489.1199951171875,17.010000228881836,-6249.0997314453125,-12373.299560546875,2.0999999344348907,-0.7000000029802322,-1.1999999731779099,1226.2000274658203,201.0,251.0,,-0.00955758395641615,-1.0983902887866486,0.0002263643144946929,True,0.0,False,8,False,8,,enpitsu,76561198039309853,27.0,67.48999786376953,-2722.8701171875,17.049999237060547,40.39999961853027,-5699.69970703125,2.5999999046325684,0.7000000029802322,-0.0,0.0,0.0,128.0,,-0.01728096071715782,-1.5779419132891117,6.454948630104649e-07,True,121.0,False,8,False,8,,games5425898691,bf81d8692db,18.0,-3440.39990234375,-4283.169921875,19.170000076293945,-18290.0,-9117.100219726562,1245.1000213623047,-3353.0999755859375,3057.6998901367188,-2031.6000366210938,255.0,0.0,,0.06392461949742473,-0.3913721840692573,0.03454572131466377,True,255.0,False,6,6,False,
35,2718,74,False,False,0,5160.589222486418,3914.030029296875,3270.429931640625,128.24000549316406,-9018.900146484375,13336.300048828125,5270.4998779296875,5496.300048828125,2327.100067138672,-612.0999908447266,0.0,0.5529382107323377,2.8739954628439652,2.6218436197828416,bf81d8692db,games5425898691,18.0,4018.989990234375,3068.47998046875,98.80999755859375,-6517.5,9202.19970703125,-7755.2001953125,-1395.7000732421875,4314.89990234375,-60.999999046325684,255.0,255.0,,0.5899136697673911,2.207205605429554,-0.666813888874751,True,6,False,239.3414108599386,True,6,,76561198039309853,enpitsu,27.0,-62.529998779296875,2804.159912109375,17.049999237060547,0.19999999552965164,0.09999999776482582,2.5999999046325684,0.0,0.29999999329447746,0.0,,,,0.01672999003049881,0.8634049716796421,-2.0465624051915657e-05,True,121.0,False,9,False,8,,GD-xTony851,5682760090136718290,12.0,1208.2900390625,2550.489990234375,17.010000228881836,-18228.800048828125,8081.500244140625,1.899999976158142,0.0,-0.09999999776482582,-40.900001525878906,196.0,116.0,,0.009547646758231509,2.725594478961715,-3.5642339644631656e-05,True,223.0,False,8,False,8,,Caiezz10,6075533925182729761,15.0,2393.090087890625,4858.22998046875,23.43000030517578,1199.1000366210938,-139.89999771118164,-1207.3999786376953,-979.1000366210938,5194.7998046875,-1517.8999328613281,255.0,128.0,,0.035963594261008945,1.8141679756435563,-0.22247651016072753,True,67.0,False,4,6,False,
36,2749,75,False,False,0,3799.7176381024724,2887.75,4792.02001953125,297.7799987792969,-10251.500244140625,22003.9990234375,3725.7000732421875,3978.2000732421875,776.3999938964844,893.7999725341797,0.0,0.09256398942187631,2.6574493451371395,2.13650843475417,bf81d8692db,games5425898691,18.0,2934.449951171875,4634.259765625,179.22999572753906,-7592.19970703125,19301.500244140625,1871.199951171875,-1751.7999267578125,-460.99998474121094,432.79998779296875,255.0,57.0,,-0.2982730631244921,1.7553653592721237,-0.02020896530430196,True,6,False,166.13513133859118,True,8,,76561198039309853,enpitsu,27.0,-61.5099983215332,2805.179931640625,136.0399932861328,11.59999966621399,13.40000033378601,-1637.1000671386719,-0.29999999329447746,0.29999999329447746,0.0,,,,0.016808390581894886,0.8634056119935313,1.5656390764231466e-05,True,121.0,False,10,False,8,,GD-xTony851,5682760090136718290,12.0,-123.4800033569336,4085.97998046875,17.010000228881836,-865.4000091552734,15841.099853515625,2.0999999344348907,-0.09999999776482582,0.0,-1663.8999938964844,128.0,0.0,,0.009599868476692927,1.5933058764952546,-0.00012847875774604114,True,223.0,False,8,False,8,,Caiezz10,6075533925182729761,15.0,2241.860107421875,4994.31005859375,102.63999938964844,-437.5,-5283.3001708984375,-1555.0,1167.6000213623047,-579.5000076293945,294.0999984741211,128.0,223.0,,-1.325934961601112,2.047344350868034,-0.4550127463324125,True,67.0,False,4,8,False,
37,2796,77,True,True,0,2128.4916821863526,841.9099731445312,3911.1201171875,187.3800048828125,-12148.800048828125,18225.50048828125,1838.3999633789062,2906.400146484375,-2613.5000610351562,4552.099914550781,0.0,-1.0337677882217886,1.7072780944234345,-0.5898827342402311,76561198039309853,enpitsu,27.0,914.1699829101562,3718.6201171875,174.92999267578125,5227.7001953125,13627.19970703125,130.0,-3623.699951171875,-4000.7000732421875,1054.800033569336,128.0,255.0,,0.09262135227839802,1.0529718575133278,-1.3043137572720982,True,9,False,74.0,False,12,,bf81d8692db,games5425898691,18.0,1718.219970703125,4334.33984375,17.010000228881836,-3202.0001220703125,-10092.000122070312,2.0999999344348907,0.09999999776482582,0.3999999910593033,0.0,255.0,128.0,,0.009533821277293386,-1.878051017068905,4.462158388653977e-05,True,165.0,False,8,False,6,,GD-xTony851,5682760090136718290,12.0,40.38999938964844,4198.06982421875,19.479999542236328,5800.5999755859375,-6955.4998779296875,2959.1000366210938,-0.19999999552965164,-0.19999999552965164,2268.9999389648438,3.0,0.0,,0.009611916336741105,2.4734597085355046,-2.9667176917533333e-05,True,254.0,False,8,False,9,,Caiezz10,6075533925182729761,15.0,1995.800048828125,4377.0400390625,17.010000228881836,-6258.4002685546875,-4126.600036621094,2.5999999046325684,0.5000000074505806,0.5999999865889549,-1522.4000549316406,255.0,0.0,,0.009518390034707409,-2.502502692661316,-0.0004816159676318136,True,67.0,False,4,8,False,
38,3078,77,False,True,0,5185.2099422894,4.090000152587891,33.5099983215332,96.25,3366.9000244140625,23190.2001953125,1610.3999328613281,5675.999755859375,-153.00000190734863,-1938.699951171875,0.0,-0.0009081568919882476,-0.03721748750514246,0.10875702538368495,76561198039309853,enpitsu,27.0,-30.079999923706055,-94.66999816894531,117.2300033569336,-352.90000915527344,21091.298828125,266.3999938964844,-5337.0001220703125,783.3999633789062,-1073.3999633789062,255.0,0.0,,1.4191844473643354,1.1555866866395597,-0.22834932188007231,True,1,False,31.0,False,2,,bf81d8692db,games5425898691,18.0,2808.820068359375,-4127.7900390625,17.010000228881836,19821.300048828125,-3905.2999877929688,2.3000000417232513,-0.19999999552965164,0.09999999776482582,1967.7999877929688,255.0,255.0,,0.009596491328608925,-0.1230212987364307,4.135785136978697e-05,True,0.0,False,False,False,False,,GD-xTony851,5682760090136718290,12.0,-2.009999990463257,290.95001220703125,90.55000305175781,1664.7000122070312,-22801.0009765625,2168.000030517578,5379.5001220703125,1133.0000305175781,163.89999389648438,205.0,154.0,False,0.7176261520995717,-1.5851029786812094,-0.13428339260056413,True,22.0,False,3,False,4,,Caiezz10,6075533925182729761,14.0,-463.1499938964844,859.0900268554688,17.010000228881836,-15438.900146484375,-9658.099975585938,2.3999999463558197,-0.09999999776482582,-0.19999999552965164,-1986.6999816894531,255.0,0.0,,0.009584241784347029,-2.6559288776744725,-3.235148643123794e-05,True,37.0,False,4,4,False,
39,3128,79,False,True,0,7391.050238237809,2534.75,-1406.5699462890625,101.30000305175781,-7836.300048828125,25700.400390625,11090.50048828125,2346.3999938964844,4387.300109863281,3300.10009765625,0.0,-0.9993172388117597,-2.3623191804499655,-0.30450747189800426,bf81d8692db,games5425898691,18.0,2646.52001953125,-1606.0,21.899999618530273,-15768.00048828125,16482.099609375,2951.199951171875,-4.4999998807907104,5.0,-759.3000030517578,255.0,135.0,,0.009605380088693377,2.278898673066342,0.00013415449898765173,True,False,False,174.60454172216436,True,3,,76561198039309853,enpitsu,27.0,-132.4199981689453,315.6600036621094,17.049999237060547,2369.4000244140625,-5216.9000244140625,3.3000001311302185,-0.3999999910593033,0.5999999865889549,-1701.9999694824219,255.0,128.0,,0.01664388949589276,-1.0865622643014934,-0.00025118177484978466,True,31.0,False,2,False,2,,GD-xTony851,5682760090136718290,12.0,921.97998046875,-114.38999938964844,17.010000228881836,8373.699951171875,1658.2000732421875,2.3999999463558197,-0.7000000029802322,-0.09999999776482582,2406.9000244140625,207.0,255.0,False,0.009528563150865827,0.22099782572667606,7.474913414157258e-05,True,22.0,False,4,False,4,,Caiezz10,6075533925182729761,15.0,-1688.3699951171875,2572.580078125,17.010000228881836,869.7000122070312,14765.10009765625,2.0000000298023224,0.0,-0.7999999821186066,0.0,255.0,128.0,,0.009596360301306742,1.5119233035896402,6.854093928689764e-05,True,68.0,False,4,4,False,
40,3219,83,False,False,1,9250.983656651528,-280.1700134277344,-4035.909912109375,227.52999877929688,-12986.199951171875,14862.7001953125,10931.099853515625,-4390.299987792969,3275.10009765625,-2449.199981689453,1.0,-0.32875469142939157,-0.40065264959988633,-3.044681061994619,6075533925182729761,Caiezz10,15.0,-147.4600067138672,-4088.919921875,85.88999938964844,-12693.399658203125,4143.800048828125,3073.2998657226562,1976.6000366210938,-4207.9998779296875,2938.599853515625,255.0,255.0,False,-0.14852589703781513,0.2410495263918487,-0.058787969452326214,True,5,False,63.0,False,6,,5682760090136718290,GD-xTony851,12.0,-240.8000030517578,-3332.93994140625,17.010000228881836,1931.199951171875,-4398.999938964844,1.899999976158142,0.29999999329447746,0.3999999910593033,-7.099999785423279,74.0,128.0,,-0.009876882317913043,-1.9826074421353128,2.8691189052912868e-05,True,53.0,False,4,False,4,,enpitsu,76561198039309853,27.0,3833.81005859375,-753.75,18.030000686645508,-4334.100036621094,-14135.10009765625,-227.99999237060547,329.50000762939453,656.2999725341797,-2021.7999267578125,255.0,0.0,,-0.03092412784803162,-1.2054275219810227,0.04367243806768634,True,255.0,False,4,False,4,,games5425898691,bf81d8692db,18.0,-164.22999572753906,-3476.070068359375,136.3699951171875,-6113.499755859375,-20103.00048828125,1866.4999389648438,1793.5000610351562,-5194.6002197265625,222.00000762939453,255.0,22.0,,-0.2887373471087851,-1.296530247664563,0.5430894924458717,True,199.11320424079895,True,3,6,False,
41,3333,87,False,False,0,7514.525858686636,3308.2099609375,-1088.3800048828125,357.07000732421875,8378.400268554688,7143.599853515625,9335.800170898438,3961.199951171875,-4101.300048828125,1867.4000549316406,0.0,0.6119628603766253,1.9534208277248795,-2.731971369195093,76561198039309853,enpitsu,27.0,3233.27001953125,-1190.530029296875,228.60000610351562,12970.6005859375,2385.5999755859375,3714.7000122070312,-602.5,-4748.699951171875,-2708.3999633789062,128.0,255.0,,-1.2697786007318668,1.4142842854676776,-1.4575318365146939,True,7,False,210.0,False,8,,bf81d8692db,games5425898691,18.0,884.5,1641.8299560546875,16.989999771118164,1368.8999938964844,-22891.59912109375,4.600000083446503,0.0,-0.19999999552965164,1143.7000274658203,255.0,211.0,,0.009600066894854452,-1.4887666053111202,0.00014198486353009262,True,99.0,False,6,False,4,,GD-xTony851,5682760090136718290,12.0,1415.6099853515625,3449.22998046875,17.010000228881836,7111.9000244140625,7829.69970703125,2.199999988079071,-0.19999999552965164,0.0,2371.0000610351562,204.0,255.0,False,0.009525166063613793,0.8867665923370267,2.6547458287672594e-05,True,53.0,False,4,False,4,,Caiezz10,6075533925182729761,16.0,3727.64990234375,189.25999450683594,16.940000534057617,-5862.19970703125,-20626.59912109375,17.699999809265137,-8.500000238418579,-43.400001525878906,-64.00000095367432,128.0,128.0,False,0.009406333603088091,-1.8555330411933189,-0.0024504620327295535,True,122.0,False,6,6,False,
42,3400,89,False,True,0,6414.029426730285,3223.760009765625,223.97000122070312,311.5,-14401.300048828125,20189.89990234375,1970.0,2742.6998901367188,-1620.0999450683594,-1035.8000183105469,0.0,-0.22020517013716795,-0.5785823201349638,-0.003761875160115822,76561198039309853,enpitsu,27.0,3342.860107421875,59.43000030517578,196.63999938964844,-10244.000244140625,14203.900146484375,1636.6000366210938,-4460.0,-3218.2998657226562,-8.700000047683716,255.0,128.0,,0.7496142030072315,2.1943258295704524,-0.0022282506963520595,True,9,False,171.0,False,10,,bf81d8692db,games5425898691,18.0,3048.239990234375,61.790000915527344,239.6999969482422,10974.49951171875,1827.5999450683594,-10.800000429153442,-629.900016784668,721.1000061035156,672.3999786376953,255.0,131.0,,-0.5369809868748937,0.2865549801686752,-0.16841410770639006,True,99.0,False,8,False,4,,GD-xTony851,5682760090136718290,12.0,1398.0899658203125,4924.2099609375,17.010000228881836,-412.20001220703125,3496.099853515625,2.0000000298023224,-1.2999999523162842,1.1999999731779099,-129.399995803833,201.0,128.0,False,0.009307172697022829,-1.505554010203022,0.00017394991655779362,True,53.0,False,4,False,4,,Caiezz10,6075533925182729761,15.0,2666.669921875,404.2200012207031,17.010000228881836,13693.1005859375,11197.099609375,0.5999999865889549,1.0000000149011612,0.5000000074505806,984.4000244140625,255.0,255.0,False,0.009593856864986447,0.6741106721520124,0.0003379394572488166,True,196.0,False,6,6,False,
43,3447,91,False,False,1,8706.969200739752,-903.8099975585938,-3378.919921875,180.6300048828125,16534.100341796875,22201.79931640625,1664.7000122070312,-20.999999046325684,1798.5000610351562,-5724.000244140625,1.0,0.7649498651618851,-1.865936277872215,0.672528574437499,5682760090136718290,GD-xTony851,12.0,-949.2100219726562,-3604.830078125,174.47000122070312,-1440.2999877929688,15206.99951171875,2784.7000122070312,-1838.0000305175781,-5042.0001220703125,-1204.000015258789,220.0,134.0,False,-0.22425628977712106,1.2334776946951334,-0.6017918428147617,True,5,False,0.0,False,6,,6075533925182729761,Caiezz10,15.0,-3129.25,-3126.340087890625,17.010000228881836,6771.099853515625,-14346.400146484375,2.3000000417232513,-0.09999999776482582,0.7999999821186066,1968.9999389648438,255.0,255.0,False,-0.009571890146778086,-2.071180635015173,7.581046389623544e-05,True,196.0,False,6,False,6,,enpitsu,76561198039309853,27.0,-1354.8399658203125,-2669.81005859375,21.389999389648438,14069.100341796875,-18057.19970703125,-2234.2999267578125,-3566.099853515625,-3467.0001220703125,-146.899995803833,255.0,128.0,,-0.16217820423794643,-2.235504447610516,-0.0017986015985508904,True,85.80444739198168,True,10,False,10,,games5425898691,bf81d8692db,18.0,-3601.56005859375,-580.5700073242188,17.020000457763672,9425.10009765625,610.6000137329102,2.800000011920929,-14.500000476837158,5.5000001192092896,2453.6000061035156,255.0,255.0,,-0.009272547046711377,3.0313974309219125,0.0006681049884973338,True,99.0,False,4,8,False,
44,3577,96,False,False,0,9688.096110200724,-3794.77001953125,-4104.259765625,558.4299926757812,-546.5999984741211,14879.000244140625,-3174.89990234375,-4180.400085449219,-2198.300018310547,-3700.10009765625,0.0,-0.8591917118610113,0.9199493660217146,-2.266502567544927,bf81d8692db,games5425898691,18.0,-3718.8798828125,-4321.2900390625,566.280029296875,-7931.5997314453125,7989.0997314453125,10659.49951171875,-1340.0,-1421.199951171875,5.099999904632568,255.0,0.0,,-0.7128043192253807,2.3654781386472354,1.5664700707333208,True,6,False,255.0,False,10,,76561198039309853,enpitsu,27.0,-3755.3701171875,-1196.31005859375,16.780000686645508,5430.7000732421875,-21792.60009765625,49.89999771118164,14.600000381469727,55.79999923706055,18.300000429153442,255.0,128.0,False,0.014607740093503914,-1.3228934703504671,0.0032116461948271183,True,255.0,False,12,False,12,,GD-xTony851,5682760090136718290,12.0,-3604.93994140625,176.75999450683594,16.90999984741211,-4324.700012207031,-8007.60009765625,30.0,2.5,6.3999998569488525,1996.199951171875,152.0,255.0,,0.009731862533637501,-2.0050127557178077,0.0004471621067618558,True,255.0,False,8,False,8,160.0,Caiezz10,6075533925182729761,16.0,-3495.699951171875,2516.25,17.0,-849.1999816894531,-13851.800537109375,3.6000001430511475,0.09999999776482582,0.09999999776482582,2197.100067138672,255.0,255.0,,0.009559668463717558,-1.564496428329822,1.485388006668373e-05,True,255.0,False,8,8,False,25.0
45,3625,97,False,False,1,4393.847167325015,3875.43994140625,1910.6300048828125,281.1099853515625,11306.700439453125,25771.10107421875,4111.700134277344,2756.300048828125,1101.9999694824219,1725.2999877929688,1.0,0.828682711287922,0.43237985953666963,0.6887889658471233,5682760090136718290,GD-xTony851,12.0,3842.239990234375,1740.1300048828125,223.6699981689453,10169.7998046875,15064.100341796875,2559.2999267578125,1701.3999938964844,1719.7999572753906,4939.2999267578125,215.0,54.0,,0.13231910967453003,1.8245664416818257,0.28026321537346155,True,9,False,196.270546192764,True,10,,6075533925182729761,Caiezz10,16.0,2405.06005859375,-530.5399780273438,17.0,-12214.7998046875,4476.499938964844,3.6000001430511475,0.19999999552965164,-0.0,2292.7000427246094,255.0,255.0,,-0.009565771416725075,0.2837994989049948,1.2181331564453442e-05,True,255.0,False,8,False,8,,enpitsu,76561198039309853,27.0,1910.5,4485.8701171875,17.049999237060547,-16080.699462890625,14752.900390625,2.5999999046325684,-0.09999999776482582,0.09999999776482582,0.0,128.0,255.0,False,-0.01677603406735233,0.7423582046438308,-1.6839945912947416e-05,True,255.0,False,12,False,12,,games5425898691,bf81d8692db,18.0,3593.080078125,1836.4599609375,86.80000305175781,-8220.900268554688,-14468.599853515625,2137.7999877929688,642.3999786376953,1733.3000183105469,1353.6000061035156,255.0,255.0,,0.36501756442822614,-1.1770665184265412,-0.7155879209423642,True,196.0,False,6,14,False,
46,3706,100,False,False,1,713.4942716189555,1548.3399658203125,4850.990234375,242.72999572753906,-29429.19921875,8543.699951171875,-4723.0999755859375,-2005.5999755859375,-1059.7000122070312,1613.800048828125,1.0,0.47522707680832504,2.6472735717059495,-1.4203326484975447,5682760090136718290,GD-xTony851,12.0,1774.280029296875,4766.68017578125,210.8300018310547,-21893.5009765625,6485.2001953125,2729.1000366210938,-581.6999816894531,-1940.2000427246094,-5.5000001192092896,199.0,128.0,,0.4988186014456212,0.2893529498773697,0.005421725194378274,True,11,False,133.0,False,12,,6075533925182729761,Caiezz10,15.0,-537.1500244140625,2244.47998046875,17.0,-7740.7000732421875,9958.099975585938,3.6000001430511475,0.09999999776482582,-0.09999999776482582,1926.300048828125,255.0,255.0,,-0.009559252120676476,0.8866581531013776,0.00019667086511835342,True,199.0,False,8,False,8,,enpitsu,76561198039309853,27.0,1296.550048828125,4791.419921875,199.5500030517578,-321.1000061035156,-8622.000122070312,1501.300048828125,4647.39990234375,2910.5999755859375,423.10001373291016,128.0,255.0,False,-0.04352094660150229,-0.5975665523728524,-0.8583914805517868,True,215.0,False,13,False,14,,games5425898691,bf81d8692db,18.0,2457.639892578125,-343.7699890136719,17.0,-12148.699951171875,8073.800048828125,1.4000000059604645,-0.5000000074505806,-0.0,-2169.7000122070312,255.0,0.0,,-0.009584328091375268,0.6557083570687892,-1.7555676387236792e-05,True,158.3473722447632,True,6,14,False,
47,3787,103,False,False,1,5011.881907360794,-3946.75,3848.97998046875,338.8399963378906,12213.299560546875,6381.500244140625,12117.80029296875,2716.9000244140625,-2064.199981689453,-4935.199890136719,1.0,-0.19424246389645994,1.3178552819269818,0.28805559462544233,6075533925182729761,Caiezz10,15.0,-4060.429931640625,3730.8701171875,199.39999389648438,-1132.2000122070312,10956.099853515625,9202.60009765625,-768.4999847412109,4091.6000366210938,-1375.3999328613281,255.0,0.0,,0.7449014348256997,1.5057253800096884,1.2408957437316135,True,8,False,149.92618490290897,True,8,,5682760090136718290,GD-xTony851,12.0,-244.42999267578125,5508.2001953125,23.079999923706055,7270.30029296875,-7969.69970703125,-314.3000030517578,0.29999999329447746,-4.399999976158142,111.30000114440918,255.0,153.0,False,-0.03880797501163215,-2.304781945888821,0.02649558487662462,True,98.54581516532487,True,14,False,12,,enpitsu,76561198039309853,27.0,493.79998779296875,4537.06005859375,17.049999237060547,-3351.099853515625,11495.30029296875,3.1999999284744263,-0.09999999776482582,0.7999999821186066,-2300.500030517578,255.0,255.0,,-0.016726054744712233,1.3366391466786591,-8.385584921389558e-05,True,215.0,False,14,False,14,,games5425898691,bf81d8692db,18.0,-368.95001220703125,4384.47021484375,17.0,-5330.0,4764.599914550781,3.3000001311302185,-0.7000000029802322,-0.19999999552965164,0.0,0.0,128.0,,-0.009902472587636196,0.7294005263527478,-3.282994378044205e-05,True,155.0,False,6,14,False,
48,3883,107,False,True,1,1478.8195549997085,-437.0799865722656,4499.83984375,481.9700012207031,2481.7999267578125,27675.30029296875,1123.0000305175781,1469.4000244140625,1901.300048828125,-2488.300018310547,1.0,-1.006361097802191,-0.9333890223777314,0.59796207123927,5682760090136718290,GD-xTony851,12.0,-399.3399963378906,4292.0400390625,366.3999938964844,-9556.400146484375,14429.89990234375,4596.9000244140625,-4845.7000732421875,-1573.3999633789062,963.7000274658203,199.0,127.0,False,0.8050225469331017,1.445261717220095,0.496093827968433,True,13,False,5.099268697923245,True,16,,6075533925182729761,Caiezz10,16.0,-356.6499938964844,3984.1201171875,620.25,15868.599853515625,-4068.2998657226562,-15385.6005859375,642.3999786376953,-750.0,-1653.3000183105469,255.0,0.0,,-0.3011711389870417,1.9622394461597155,-0.19580057347756027,True,45.0,False,10,False,8,,enpitsu,76561198039309853,27.0,-240.9199981689453,4621.31982421875,365.010009765625,-3128.2998657226562,-14823.199462890625,312.60000228881836,5264.7998046875,-581.8999862670898,-1480.7000732421875,255.0,128.0,False,-0.3705380263690124,-1.351871827943944,-0.2932604062970003,True,145.0,False,15,False,16,,games5425898691,bf81d8692db,18.0,-447.0799865722656,4582.68017578125,379.6199951171875,-1238.6000061035156,-1984.7000122070312,-289.4000053405762,1443.0000305175781,4528.0999755859375,2768.2000732421875,255.0,255.0,,-0.5917319125159676,-1.3701432672159761,2.9164697401571926,True,70.45417616444247,True,7,16,False,
49,3884,107,False,False,0,9800.445384864088,420.94000244140625,-4571.56005859375,500.5,-10623.399658203125,-10399.49951171875,14098.299560546875,4779.700012207031,-814.4999694824219,3534.2001342773438,0.0,0.8579012766671023,1.0479245377269824,0.6462644286338999,bf81d8692db,games5425898691,18.0,459.0799865722656,-4566.56982421875,375.82000732421875,1895.7000732421875,601.8000030517578,-814.5999908447266,4883.999938964844,-1673.9999389648438,751.6000366210938,255.0,255.0,,0.5281542126400154,1.334684291765051,2.417414373737922,True,7,False,67.30391398552923,True,16,,76561198039309853,enpitsu,27.0,240.9199981689453,-4621.31982421875,365.010009765625,3128.2998657226562,14823.199462890625,312.60000228881836,-5264.7998046875,581.8999862670898,-1480.7000732421875,255.0,128.0,False,0.3705380263690124,1.351871827943944,-0.2932604062970003,True,145.0,False,16,False,15,,GD-xTony851,5682760090136718290,12.0,473.80999755859375,-4401.169921875,396.07000732421875,8438.099975585938,-12277.19970703125,2803.3999633789062,5480.999755859375,-188.29999923706055,-415.6999969482422,219.0,110.0,False,-0.3446297844538632,-1.48087760863646,0.5292178794181033,True,1.9490065190100054,True,13,False,16,,Caiezz10,6075533925182729761,16.0,356.6499938964844,-3984.1201171875,620.25,-15868.599853515625,4068.2998657226562,-15385.6005859375,-642.3999786376953,750.0,-1653.3000183105469,255.0,0.0,,0.3011711389870417,-1.9622394461597155,-0.19580057347756027,True,45.0,False,8,10,False,
