,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_dodge_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_double_jump_active,opp_1_boost,opp_1_boost_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_jump_active,opp_2_double_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect
35,2021,57.0,False,False,0,9377.229936594082,-819.75,-4236.919921875,140.1999969482422,-21500.30029296875,434.0999984741211,11697.2998046875,2619.2999267578125,4191.700134277344,3401.199951171875,0.0,0.858072361685525,-1.1901620075688386,0.15570694515178274,bf81d8692db,games5425898691,25.0,-654.4400024414062,-4302.759765625,46.11000061035156,-20990.70068359375,3321.199951171875,3347.7999877929688,-104.30000305175781,-402.09999084472656,-920.9999847412109,255.0,142.0,,0.018243386147547155,2.876718150138493,0.0002855016543800675,True,10,False,14,79.0,False,,76561198039309853,enpitsu,26.0,-1023.75,-2847.6298828125,22.739999771118164,17645.999755859375,-244.59999084472656,-827.0999908447266,-2652.9998779296875,-1655.0,1688.2000732421875,255.0,0.0,,0.041188266741923774,0.49726002250332535,0.12688158842457187,True,30.0,False,2,4,False,,La Taverne De Grumpy,76561198123110314,5,-1021.22998046875,-273.1600036621094,17.010000228881836,13295.799560546875,2108.8999938964844,2.3000000417232513,-1.0000000149011612,-0.09999999776482582,906.5000152587891,255.0,144.0,,0.009574506632107016,0.2149617586914791,-0.0001769706338928354,True,6,False,139.0,False,4,,toinaa,76561198072350926,7.0,-2701.429931640625,-3128.679931640625,17.010000228881836,-3374.1000366210938,-12665.999755859375,2.800000011920929,0.09999999776482582,0.0,-2278.3999633789062,255.0,0.0,,0.009550017181245651,-1.8977685076112492,2.0802526670892334e-06,True,8,10,False,232.0,False,
36,2067,59.0,False,False,1,3174.1759775677792,3764.68994140625,3781.320068359375,1150.199951171875,-16472.2998046875,-11130.799560546875,12094.100341796875,3061.099853515625,-419.39998626708984,5143.2000732421875,1.0,-0.6226523857927261,1.749116101280264,2.400264031232205,76561198072350926,toinaa,7.0,3939.5,3784.280029296875,948.6199951171875,-9085.599975585938,7531.500244140625,13964.100341796875,-751.5000152587891,1397.2000122070312,-5266.099853515625,255.0,175.0,,0.8806163375367596,2.3338192805217726,-1.2422945390481621,True,9,False,12,145.0,False,,76561198123110314,La Taverne De Grumpy,5.0,1160.9100341796875,-871.4500122070312,17.010000228881836,10617.60009765625,6923.800048828125,2.5999999046325684,-0.29999999329447746,-0.09999999776482582,2320.800018310547,255.0,255.0,,-0.009556930736190876,2.4967125833778523,4.7533625966894333e-05,True,139.0,False,4,6,False,,enpitsu,76561198039309853,26,8.8100004196167,3489.669921875,17.059999465942383,821.6999816894531,12475.6005859375,1.5000000596046448,-0.19999999552965164,-5.600000023841858,1110.6999969482422,255.0,128.0,False,-0.01672387096956997,1.5716434594361626,-0.00018256619515154667,True,4,False,30.0,False,2,,games5425898691,bf81d8692db,25.0,3668.68994140625,3757.139892578125,17.010000228881836,12906.199951171875,-9526.500244140625,2.7000001072883606,0.7000000029802322,-0.7000000029802322,-1923.9999389648438,255.0,0.0,,-0.00959800705932265,-2.4515687979547334,-0.0001072650483511498,True,12,14,False,255.0,False,
37,2140,62.0,False,False,1,3851.7845803662076,34.29999923706055,1385.8399658203125,384.4100036621094,-3511.199951171875,16595.899658203125,-1697.7999877929688,4494.800109863281,3513.3999633789062,-1857.8999328613281,1.0,0.11056164285717286,-2.1888986347553736,3.028985502534582,76561198123110314,La Taverne De Grumpy,5.0,22.18000030517578,1214.469970703125,287.489990234375,-7534.1998291015625,10940.30029296875,3764.89990234375,-3923.800048828125,304.0999984741211,3842.0001220703125,255.0,16.0,,0.42055799448345726,0.8635947029677938,0.8071889957391917,True,5,False,8,98.22127301974965,True,,76561198072350926,toinaa,7.0,2502.340087890625,4755.56005859375,16.68000030517578,-235.59999465942383,-12443.1005859375,76.99999809265137,54.000000953674316,-11.59999966621399,-1961.6000366210938,255.0,0.0,,-0.006416042859448672,-1.5316935963059006,-0.0008580245734259928,True,116.73962125214196,True,10,12,False,,enpitsu,76561198039309853,26,55.41999816894531,2889.590087890625,17.059999465942383,-6106.199951171875,-8531.300048828125,2.199999988079071,0.3999999910593033,-0.19999999552965164,-1510.3999328613281,255.0,0.0,False,-0.017121544459498372,-0.9483593457657118,-0.0002660405918239479,True,4,False,31.0,False,2,,games5425898691,bf81d8692db,25.0,913.9099731445312,2613.590087890625,56.959999084472656,-20788.40087890625,3883.900146484375,-2196.199951171875,-725.1000213623047,-1855.5000305175781,-217.09999084472656,255.0,58.0,,0.35261333423492813,0.332356779449107,0.006349614514453163,True,14,16,False,225.0,False,
38,2189,63.0,False,False,0,9147.216368471974,448.1400146484375,-3907.919921875,138.86000061035156,-7398.900146484375,-7298.599853515625,4817.699890136719,2892.2000122070312,4417.900085449219,-2848.900146484375,0.0,-1.095867940872368,0.8320512131673435,-1.231648405739868,76561198039309853,enpitsu,26.0,514.1799926757812,-3949.75,16.100000381469727,-8840.30029296875,-9240.800170898438,-391.89998626708984,-15.399999618530273,-282.99999237060547,-2335.7000732421875,255.0,128.0,,0.02195584085568344,-2.4411023448331317,0.014850267871587497,True,2,False,4,,False,,bf81d8692db,games5425898691,25.0,743.0499877929688,-4395.41015625,17.010000228881836,-7720.0,-3753.9999389648438,2.5999999046325684,0.29999999329447746,0.0,-2255.2999877929688,,0.0,,0.00962383380525563,-2.72926579939709,2.301582582679081e-05,True,225.0,False,14,16,False,,La Taverne De Grumpy,76561198123110314,5,1841.1199951171875,-2661.320068359375,16.969999313354492,-2210.7000732421875,-4282.60009765625,16.299999952316284,-0.5999999865889549,-5.5000001192092896,-1873.699951171875,255.0,0.0,,0.00938276087334844,-2.0946217900293824,-0.0004457609090654169,True,8,False,57.0,False,6,,toinaa,76561198072350926,7.0,-728.6300048828125,-1983.02001953125,17.0,18425.799560546875,4677.9998779296875,3.799999952316284,0.09999999776482582,0.0,-2001.3999938964844,255.0,0.0,,0.009591675910290486,0.1733006259475611,-1.696800575484095e-05,True,10,12,False,51.0,False,
39,2230,65.0,False,False,0,10116.56169058234,-649.97998046875,-4973.56982421875,136.57000732421875,-13777.099609375,-5029.800109863281,841.3999938964844,285.2000045776367,3333.9999389648438,-3443.800048828125,0.0,0.859445144266948,-1.4973749209960248,-0.7805777323573917,bf81d8692db,games5425898691,25.0,-538.9000244140625,-4997.330078125,19.049999237060547,-11870.10009765625,-9369.299926757812,3054.2999267578125,-573.3000183105469,-887.6999664306641,-1666.9999694824219,255.0,0.0,,0.04346816040933765,-2.482491788370494,0.05153470743682967,True,14,False,17,195.0,False,,76561198039309853,enpitsu,26.0,-318.05999755859375,-4850.18994140625,135.57000732421875,-353.69998931884766,67.8000020980835,-163.09999465942383,-5435.30029296875,823.0000305175781,170.59999465942383,128.0,0.0,,-0.40295181270789376,1.4072569621520303,3.1364966403615977,True,31.0,False,3,6,False,,La Taverne De Grumpy,76561198123110314,5,685.02001953125,-3567.590087890625,17.020000457763672,-11362.900390625,-6234.1998291015625,1.0999999940395355,0.7999999821186066,0.19999999552965164,-40.19999980926514,251.0,128.0,,0.009565741072083661,-2.645583905942834,9.044073140892013e-05,True,8,False,87.0,False,6,,toinaa,76561198072350926,7.0,-314.1000061035156,-3033.360107421875,17.0,-12108.199462890625,-3457.0001220703125,3.4999999403953552,0.0,-0.09999999776482582,-488.80001068115234,255.0,128.0,,0.009546667273278905,-2.9115922091949837,0.00023925683288890222,True,10,12,False,51.0,False,
40,2295,67.0,False,False,1,2491.348926742554,3256.47998046875,4343.16015625,98.58000183105469,-6320.4998779296875,11108.499755859375,6603.2000732421875,2077.100067138672,5544.89990234375,968.7999725341797,1.0,0.26003064945195065,-1.1200260065044676,2.647252415176426,76561198072350926,toinaa,7.0,3366.8798828125,4187.02978515625,17.0,-911.8000030517578,10954.3994140625,3.8999998569488525,-1.8000000715255737,-0.5000000074505806,1910.0999450683594,0.0,255.0,,-0.0098159155708874,1.4216657246545235,-1.1793974023630358e-06,True,10,False,12,58.0,False,,76561198123110314,La Taverne De Grumpy,5.0,386.010009765625,2250.25,17.020000457763672,253.79999160766602,-12776.500244140625,1.7000000178813934,-0.19999999552965164,0.09999999776482582,3286.9000244140625,255.0,255.0,False,-0.009581198167353285,-1.905908314087903,8.076211821172875e-05,True,87.0,False,6,8,False,,enpitsu,76561198039309853,26,1205.9000244140625,4738.97021484375,17.049999237060547,9642.39990234375,4194.5001220703125,3.6000001430511475,-0.5999999865889549,-0.09999999776482582,2361.3999938964844,255.0,128.0,False,-0.016705817583054564,2.6853663242299097,6.241331040481375e-05,True,6,False,31.0,False,4,,games5425898691,bf81d8692db,25.0,490.8699951171875,5980.31982421875,247.3300018310547,-8136.300048828125,381.50001525878906,3180.7000732421875,1545.2999877929688,-2278.9999389648438,268.99999618530273,255.0,255.0,,0.4294076120572495,-0.010086750564692003,-1.513464332183584,True,16,18,False,195.0,False,
41,2326,68.0,False,False,0,10118.788580342836,-2471.52001953125,-4855.3798828125,372.3900146484375,-7415.10009765625,18399.100341796875,-4131.600036621094,-1186.1000061035156,-3162.7999877929688,-4958.800048828125,0.0,-0.6348867997761337,-2.460550255780993,-0.016272517467456265,76561198039309853,enpitsu,26.0,-2292.02001953125,-5037.83984375,406.0299987792969,-10713.00048828125,11116.300048828125,4310.7000732421875,-2079.2999267578125,-2948.800048828125,387.09999084472656,128.0,0.0,False,-0.16047129246559996,-3.123526867208371,1.5805798582572739,True,5,False,8,31.0,False,,bf81d8692db,games5425898691,25.0,553.9299926757812,-5588.93994140625,25.979999542236328,4510.4998779296875,12175.30029296875,-400.60001373291016,-112.60000228881836,13.700000047683716,2222.100067138672,255.0,255.0,,0.04263468932214298,1.272900051819642,-0.005302881096330013,True,195.0,False,16,18,False,,La Taverne De Grumpy,76561198123110314,5,-1171.719970703125,-2450.85009765625,17.020000457763672,-6565.9002685546875,-9882.80029296875,1.0999999940395355,-2.3000000417232513,-3.700000047683716,-1037.2000122070312,255.0,109.0,False,0.00956199929719851,-2.196021266965816,-3.566939458955526e-05,True,8,False,87.0,False,6,,toinaa,76561198072350926,7.0,-2638.14990234375,-4516.8798828125,17.010000228881836,7752.7001953125,-930.2999877929688,2.3000000417232513,0.5999999865889549,0.29999999329447746,0.0,128.0,128.0,,0.009611504305088692,-0.11942207538869301,-5.0364775789383804e-05,True,10,12,False,49.0,False,
42,2369,70.0,False,False,1,3747.84807388296,3514.72998046875,2458.840087890625,180.5399932861328,29307.2998046875,-9964.099731445312,-2279.7999572753906,3485.1998901367188,186.00000381469727,-4880.299987792969,1.0,-0.5776091569382458,-0.7223884520154298,-0.6715880040671248,76561198123110314,La Taverne De Grumpy,5.0,3307.81005859375,2451.5,161.5500030517578,22205.2001953125,-5705.3997802734375,1836.6000366210938,725.5000305175781,4758.900146484375,126.00000381469727,243.0,131.0,False,-0.1378541726229369,-2.9761865183498086,0.0008234434934674549,True,7,False,10,11.840714021395616,True,,76561198072350926,toinaa,7.0,1406.2900390625,3700.989990234375,17.010000228881836,-7114.0997314453125,-14650.899658203125,2.199999988079071,-0.19999999552965164,-0.7999999821186066,8.899999856948853,255.0,128.0,,-0.009579168711789881,-1.1200927352198013,-7.477592425823183e-05,True,17.0,False,10,12,False,,enpitsu,76561198039309853,26,3781.360107421875,3464.77001953125,150.92999267578125,8982.5,-9761.699829101562,-6251.5997314453125,-3300.10009765625,1996.7999267578125,-2745.10009765625,255.0,128.0,False,-0.22158148588250154,-2.087398025186913,1.2223376482176518,True,8,False,31.0,False,6,,games5425898691,bf81d8692db,25.0,1140.5999755859375,4347.509765625,17.010000228881836,19743.800048828125,-8647.100219726562,0.0,-0.7000000029802322,-0.0,-65.39999961853027,255.0,128.0,,-0.009610717185478486,-2.7212934094453316,8.480515237994187e-05,True,16,18,False,110.45178492863973,True,
43,2570,77.0,False,False,1,5561.24468308889,436.0299987792969,-402.19000244140625,260.44000244140625,-19828.199462890625,-6445.999755859375,5977.5,465.09998321533203,3254.2001342773438,3660.4998779296875,1.0,-0.7046141085091748,1.8394656534081475,-2.625758163939642,76561198123110314,La Taverne De Grumpy,5.0,609.0,-357.1600036621094,172.10000610351562,-15832.2998046875,-5123.4002685546875,2840.10009765625,-2322.2000122070312,-3532.60009765625,-791.6000366210938,255.0,26.0,,0.07752187733251709,-0.387907032910871,0.059713259320471626,True,9,False,12,61.0,False,,76561198072350926,toinaa,7.0,694.1500244140625,2009.8399658203125,122.98999786376953,-1678.6000061035156,18271.300048828125,-5789.4000244140625,627.9999923706055,968.8999938964844,-63.89999866485596,255.0,116.0,,1.12622632453082,2.213400507137934,-0.470202729160229,True,0.0,False,12,16,4,,enpitsu,76561198039309853,26,-925.6300048828125,102.44999694824219,210.3000030517578,-16398.900146484375,-3996.300048828125,-3985.0,381.1000061035156,-645.0,282.90000915527344,128.0,0.0,False,-0.6937049037504093,-1.9463617387927785,-0.1591784928631992,True,12,False,196.0,False,8,,games5425898691,bf81d8692db,24.0,1.0,4645.68994140625,17.010000228881836,-13510.799560546875,-1715.8000183105469,2.3000000417232513,-0.7000000029802322,-0.0,39.100000858306885,255.0,128.0,,-0.009590799642485203,-0.13210298250523153,-7.385662106777222e-05,True,16,18,False,135.0,False,
44,2695,82.0,False,False,1,8487.129049809822,-2792.97998046875,-2503.47998046875,410.2900085449219,13834.7998046875,-5734.6002197265625,8645.999755859375,-296.70000076293945,-4310.10009765625,-513.1000137329102,1.0,0.3297971122427953,-1.3912397055599095,-0.4636415763697333,76561198123110314,La Taverne De Grumpy,5.0,-2888.0400390625,-2476.2900390625,234.22999572753906,12309.3994140625,-7920.3997802734375,3163.2000732421875,3828.699951171875,-308.700008392334,2023.9999389648438,255.0,0.0,,0.7682896779375091,-3.0116466175543075,0.10372297745084881,True,11,False,14,81.36687338736749,True,,76561198072350926,toinaa,7.0,3244.179931640625,-2304.469970703125,49.900001525878906,-376.3999938964844,-22842.099609375,-2140.8999633789062,2056.199951171875,-332.20001220703125,-9.200000166893005,255.0,128.0,,0.39074294439369606,-1.4124758965148452,-0.005459336574830045,True,0.0,False,16,20,4,,enpitsu,76561198039309853,26,-3195.780029296875,-2391.219970703125,17.040000915527344,12224.100341796875,-6076.400146484375,3.8999998569488525,0.7999999821186066,-0.19999999552965164,186.29999160766602,128.0,128.0,False,-0.016736962395699145,-2.699665156848842,-0.00014902408069834204,True,12,False,5.0,False,8,,games5425898691,bf81d8692db,25.0,-2957.449951171875,-2091.4599609375,370.79998779296875,11205.799560546875,-20064.89990234375,909.4000244140625,2465.2999877929688,4739.599914550781,1306.9000244140625,255.0,255.0,,-0.6061028138754092,-1.888029652398376,-0.3267833118974383,True,17,20,False,158.00543686395054,True,
45,2767,84.0,False,False,1,9084.927530412855,690.3699951171875,-3942.60009765625,411.2699890136719,8028.3001708984375,11285.2001953125,11340.400390625,5053.699951171875,3194.2999267578125,-505.6999969482422,1.0,0.04907390815403684,-1.8692156751283193,-1.6927683094630814,76561198072350926,toinaa,7.0,694.4600219726562,-4007.159912109375,236.72999572753906,-8073.3001708984375,14019.49951171875,1177.7999877929688,-2161.4999389648438,2807.7999877929688,4206.400146484375,255.0,0.0,,0.878553087018184,0.9762670030305634,1.4264308786715287,True,17,4,22,223.610477424437,True,,76561198123110314,La Taverne De Grumpy,5.0,753.7999877929688,-3990.68994140625,17.010000228881836,7673.800048828125,-3368.2000732421875,2.3999999463558197,-0.5999999865889549,-0.09999999776482582,0.0,128.0,128.0,,-0.009685996729211442,-2.727943306852834,5.679555917000881e-05,True,69.0,False,12,14,False,,enpitsu,76561198039309853,26,862.989990234375,-3775.570068359375,20.239999771118164,16102.19970703125,-6688.699951171875,-2254.7000122070312,470.60001373291016,3057.39990234375,207.99999237060547,0.0,0.0,,0.058500248173058905,-2.571924176283938,0.031017585752605208,True,14,False,,False,10,,games5425898691,bf81d8692db,24.0,-464.6600036621094,-5010.509765625,16.639999389648438,8954.600219726562,3641.099853515625,41.99999809265137,-93.19999694824219,-115.50000190734863,2274.7000122070312,255.0,255.0,,-0.01276967084579539,2.720998191998575,0.0006240003616292441,True,18,20,False,133.0,False,
46,2934,90.0,False,False,0,6753.324421729055,-3511.449951171875,-1086.300048828125,140.4600067138672,-9233.599853515625,16026.400146484375,5063.2000732421875,1513.699951171875,724.5999908447266,-5760.3997802734375,0.0,1.3078200238985007,-1.9862783601024072,2.0553582782973803,76561198039309853,enpitsu,26.0,-3413.0,-1231.6500244140625,48.900001525878906,-14797.2998046875,4029.8001098632812,3294.2001342773438,-170.40000915527344,-489.50000762939453,-2263.5000610351562,255.0,0.0,False,0.029696682239766643,2.7212434679119686,-0.0012324764898199374,True,13,False,18,191.0,False,,bf81d8692db,games5425898691,24.0,-3937.010009765625,-3970.429931640625,102.80999755859375,1561.4999389648438,-18364.69970703125,8024.0997314453125,-2915.10009765625,4510.0,862.6999664306641,255.0,128.0,,-0.48680800184657946,-1.5452843685925877,-0.6989341133617413,True,131.0,False,22,24,False,,La Taverne De Grumpy,76561198123110314,5,-3217.699951171875,-653.8099975585938,21.979999542236328,-10415.10009765625,-19994.49951171875,2999.2001342773438,0.0,0.0,-0.9000000357627869,255.0,128.0,,0.009598181862110592,-2.051176023551725,-2.146699385308756e-06,True,17,False,28.0,False,12,,toinaa,76561198072350926,7.0,-1292.77001953125,2662.199951171875,17.010000228881836,-6708.800048828125,-12400.400390625,2.3000000417232513,-0.19999999552965164,-0.7999999821186066,0.5999999865889549,255.0,128.0,False,0.00958308749653015,-2.066599109770652,-7.241945204043918e-05,True,18,22,4,255.0,False,
47,2979,92.0,False,False,1,6497.106644959415,3483.2099609375,-819.760009765625,164.1999969482422,12746.199951171875,20541.298828125,13543.900146484375,3907.0001220703125,-3047.5,3383.2998657226562,1.0,-1.2202553890242054,0.0666938268015015,0.5912492623354695,76561198072350926,toinaa,7.0,3383.77001953125,-1005.8699951171875,46.369998931884766,16090.999755859375,7679.4000244140625,2215.0,-463.4000015258789,-1822.2000122070312,3162.6998901367188,255.0,255.0,False,0.011855673147528166,2.54404925770997,-0.02399071167943928,True,18,4,24,192.0,False,,76561198123110314,La Taverne De Grumpy,5.0,3915.06005859375,2735.330078125,27.790000915527344,-12201.8994140625,3412.0001220703125,-4088.2000732421875,11.699999570846558,5261.6998291015625,1601.0000610351562,255.0,255.0,,-0.2915836923313702,0.2140136094629673,-0.05068495174860998,True,28.0,False,14,18,False,,enpitsu,76561198039309853,26,4029.159912109375,193.58999633789062,371.8299865722656,-9.700000286102295,-5483.699951171875,-2017.5,2916.9000244140625,1082.6000213623047,-3195.8999633789062,128.0,128.0,False,0.4905652062678274,-0.9108740903366478,1.5887030725218034,True,18,False,191.0,False,14,,games5425898691,bf81d8692db,25.0,2712.10009765625,4837.93994140625,16.15999984741211,4367.799987792969,-9216.900024414062,156.40000343322754,200.40000915527344,-42.60000228881836,24.600000381469727,255.0,128.0,,0.0008203596741800595,-2.013838205755023,-0.010351444537071696,True,22,24,False,131.0,False,
48,3122,97.0,False,False,1,509.4755441509583,1188.1199951171875,4722.58984375,288.80999755859375,491.19998931884766,15329.69970703125,15245.699462890625,5608.699951171875,-1790.2000427246094,-1156.3999938964844,1.0,-0.538294999447174,2.486696860814853,-1.5318679541734657,76561198072350926,toinaa,7.0,1154.3800048828125,4482.4501953125,184.8000030517578,-4649.700012207031,21169.29931640625,-3237.9998779296875,-801.6999816894531,2018.3999633789062,-243.1999969482422,255.0,49.0,,0.23016547937992318,2.7372119401562096,0.6634744331254656,True,18,4,26,99.0,False,,76561198123110314,La Taverne De Grumpy,5.0,1844.4200439453125,2072.39990234375,17.020000457763672,-3154.5001220703125,12398.399658203125,1.0999999940395355,-0.0,0.5000000074505806,6.200000047683716,221.0,128.0,False,-0.00957390444340517,1.3206091238457667,-6.4848753529929e-05,True,28.0,False,14,18,False,,enpitsu,76561198039309853,26,1208.3499755859375,4750.990234375,94.55000305175781,18352.80029296875,-3286.400146484375,2306.300048828125,1360.2000427246094,5329.000244140625,-35.999999046325684,255.0,128.0,False,-0.7351157623671132,-2.8858533069545276,-0.00449285658313946,True,20,False,132.0,False,15,,games5425898691,bf81d8692db,24.0,786.5,-0.9399999976158142,17.010000228881836,-12107.2998046875,5436.400146484375,0.3999999910593033,-0.19999999552965164,-0.0,-2308.000030517578,255.0,0.0,,-0.009552900223373746,0.4886213403616055,-1.847903377638019e-05,True,24,26,False,163.54590108830445,True,
49,3214,101.0,False,False,1,2827.9198680621184,1215.8800048828125,2330.22998046875,142.61000061035156,12694.100341796875,4333.599853515625,3911.199951171875,4257.099914550781,-2866.6000366210938,-3107.7999877929688,1.0,0.57449449668826,-3.1067735942626684,0.18804070627361733,76561198123110314,La Taverne De Grumpy,5.0,1071.1199951171875,2236.679931640625,130.2100067138672,3812.2000122070312,5822.80029296875,529.5000076293945,-1681.300048828125,5236.099853515625,71.79999828338623,0.0,241.0,False,0.5041711154667503,-1.9285788651442206,-1.666187861456695,True,15,False,20,59.0,False,,76561198072350926,toinaa,7.0,2246.68994140625,1665.75,88.31999969482422,-651.5000152587891,-22598.00048828125,-724.7000122070312,4108.2000732421875,-140.39999961853027,3.4999999403953552,255.0,128.0,,1.0671422254051663,-1.5349809159951453,0.001750247961175754,True,18.0,False,20,28,4,,enpitsu,76561198039309853,26,2141.639892578125,4113.830078125,17.06999969482422,-15156.500244140625,2388.0999755859375,0.7999999821186066,0.9000000357627869,-0.09999999776482582,1959.1000366210938,255.0,255.0,True,-0.016780368133823196,0.10561225771369932,0.00011251409862360757,True,20,False,105.0,False,16,,games5425898691,bf81d8692db,25.0,135.5399932861328,4901.33984375,17.010000228881836,15981.400146484375,-5354.1998291015625,0.9000000357627869,0.29999999329447746,-0.0,-1991.6000366210938,255.0,4.0,,-0.009594072000458614,-2.7491094419051794,-2.0669531045044332e-05,True,24,26,False,157.79547533168588,True,
50,3258,102.0,False,False,0,8383.181558268494,-3155.89990234375,-2932.830078125,149.44000244140625,-28158.60107421875,11131.800537109375,4178.699951171875,-254.3000030517578,-3476.300048828125,1935.7000732421875,0.0,-0.33332749385052646,1.0058489437156186,0.6203004604084278,bf81d8692db,games5425898691,25.0,-3003.340087890625,-2987.27001953125,124.37999725341797,-14484.7998046875,14007.60009765625,5266.300048828125,2512.100067138672,-121.40000343322754,4340.4998779296875,255.0,128.0,,0.057844041995586695,2.5229744725288,-0.09383308822656203,True,24,3,28,82.0,False,,76561198039309853,enpitsu,26.0,-2294.68994140625,-2986.719970703125,17.06999969482422,-4284.100036621094,1438.3000183105469,1.2999999523162842,5.5000001192092896,3.1999999284744263,-705.1999664306641,255.0,0.0,False,0.01719045524444455,2.8684183740070575,-0.0001681415045266731,True,88.0,False,16,20,False,,La Taverne De Grumpy,76561198123110314,5,-1613.489990234375,-2723.10009765625,17.010000228881836,-5982.0001220703125,4175.899963378906,2.7000001072883606,-0.5999999865889549,0.29999999329447746,-2451.9000244140625,255.0,1.0,False,0.009510730839954488,2.5224246806069357,-6.854251368006395e-05,True,20,False,59.0,False,16,,toinaa,76561198072350926,7.0,-3468.4599609375,850.9299926757812,17.010000228881836,-9698.599853515625,-3104.5001220703125,2.7000001072883606,0.0,-0.09999999776482582,1820.5999755859375,119.0,255.0,,0.009929090098197953,-2.774874134910369,-1.8751836398874016e-05,True,20,28,4,18.0,False,
51,3271,103.0,False,False,0,8098.782123570002,-3747.25,-2440.280029296875,410.0,700.1999664306641,-5506.400146484375,10657.7001953125,-953.7999725341797,1761.7999267578125,5655.5999755859375,0.0,0.2717169537670657,3.085611494596705,-0.724610652059111,bf81d8692db,games5425898691,25.0,-3624.6201171875,-2391.27001953125,288.5799865722656,-14739.300537109375,13979.300537109375,2531.199951171875,-288.8999938964844,2368.0999755859375,2779.89990234375,255.0,128.0,,-0.41170010258563616,-2.3207165683539603,-0.6583540588128521,True,24,4,28,82.0,False,,76561198039309853,enpitsu,26.0,-2475.580078125,-2799.35009765625,17.06999969482422,-2443.3999633789062,6989.1998291015625,0.9000000357627869,-0.19999999552965164,0.29999999329447746,-2430.8999633789062,255.0,0.0,False,0.016644336671442092,1.9003490784744688,-4.763729899055271e-05,True,88.0,False,16,20,False,,La Taverne De Grumpy,76561198123110314,5,-1756.6199951171875,-2358.780029296875,17.010000228881836,427.40001678466797,9833.200073242188,2.3000000417232513,0.0,-0.7000000029802322,-400.9000015258789,255.0,128.0,False,0.009533654094333219,1.487067293029313,0.0002726251009689906,True,20,False,89.0,False,16,,toinaa,76561198072350926,7.0,-3754.280029296875,550.3599853515625,17.010000228881836,-3031.0000610351562,-10272.900390625,2.7000001072883606,0.09999999776482582,0.0,2381.199951171875,255.0,255.0,,0.009533404870336491,-1.8024609085846206,1.2169171283306667e-05,True,20,28,4,18.0,False,
