,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_boost,team_mate_boost_active,team_mate_double_jump_active,team_mate_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost,opp_1_boost_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_dodge_active,opp_2_boost_collect,opp_2_handbrake
33,2371,71.0,False,False,1,8432.842054616185,-3405.22998046875,-2113.429931640625,112.7300033569336,11308.00048828125,24173.701171875,5805.3997802734375,1004.3000030517578,-5160.30029296875,-254.69999313354492,1.0,0.4361303274404173,-1.5926469594831862,-3.11572854815483,bf81d8692db,games5425898691,18.0,-3530.580078125,-2332.9599609375,16.989999771118164,10508.00048828125,19460.699462890625,2.199999988079071,0.29999999329447746,0.5999999865889549,-325.99998474121094,255.0,128.0,,-0.009590469743299976,2.095615124819871,0.00011782138980036464,True,16,False,18,118.5621851874936,True,,76561198039309853,enpitsu,26.0,-194.6699981689453,-5453.02001953125,20.959999084472656,-289.0999984741211,1154.3000030517578,-43.80000114440918,1.0000000149011612,0.29999999329447746,0.19999999552965164,255.0,128.0,False,-0.054834415165713773,1.3225411834663867,0.009681452479217567,True,6,229.0,False,False,8,,PeTeR.,76561198853320409,14,-3246.080078125,-1851.22998046875,52.16999816894531,-6103.4002685546875,-994.8000335693359,3604.2001342773438,-8.100000023841858,-2.8999999165534973,2590.10009765625,128.0,255.0,False,-0.00970689952811767,-0.32076791060037596,0.00029698655493160366,True,18,False,16,33.0,False,,sou_umpato,76561198382431155,14.0,91.76000213623047,-448.5299987792969,17.059999465942383,-11477.19970703125,-8911.900024414062,1.8000000715255737,0.09999999776482582,-0.0,-2126.699981689453,255.0,0.0,-0.016764704918076922,-0.595550218019288,4.127455313576866e-06,True,233.0,False,False,14,12,,False
34,2373,71.0,False,False,0,5241.220225735902,3354.85009765625,2073.949951171875,186.77999877929688,-1095.1000213623047,14788.699951171875,11679.49951171875,1994.1999816894531,4160.799865722656,59.20000076293945,0.0,-0.4491515700250746,1.409451856216862,-2.6831346597968295,76561198853320409,PeTeR.,14.0,3300.070068359375,1864.6800537109375,86.08000183105469,1505.7000732421875,2011.300048828125,2491.300048828125,5320.10009765625,-1276.6000366210938,562.599983215332,128.0,255.0,False,-0.0376260151810105,0.6045802279165159,0.028097160304485048,True,17,False,18,33.0,False,,76561198382431155,sou_umpato,14.0,9.5,512.3699951171875,17.059999465942383,12641.800537109375,6606.6998291015625,1.8000000715255737,0.0,0.0,-2157.2999572753906,255.0,0.0,False,0.01676849689221527,0.4169013016226493,1.2784324084533002e-06,True,12,233.0,False,False,14,,enpitsu,76561198039309853,26,198.4600067138672,5437.990234375,20.3700008392334,584.5999908447266,-2320.7000732421875,-91.49999618530273,0.0,0.0,0.19999999552965164,255.0,128.0,False,0.05482589661843579,-1.3225408834399819,0.00968808712449014,True,8,False,6,229.0,False,,games5425898691,bf81d8692db,18.0,3459.5,2206.6298828125,15.630000114440918,-10580.400390625,-18241.400146484375,-43.499999046325684,12.999999523162842,130.600004196167,-198.4000015258789,255.0,1.0,-0.003909336926265848,-2.1041437376930934,-0.011444113346013992,True,112.28818073067613,True,False,18,16,,
35,2465,74.0,False,False,1,10529.035874036977,-1870.530029296875,-5019.080078125,517.969970703125,-3245.8999633789062,16691.99951171875,3407.2000122070312,3278.599853515625,3936.300048828125,3123.3999633789062,1.0,-0.9405657027882812,1.0193336688465924,0.5391089902439898,bf81d8692db,games5425898691,18.0,-1827.510009765625,-4925.4599609375,379.0199890136719,-4385.10009765625,-17715.799560546875,2938.800048828125,691.9999694824219,608.3000183105469,-5292.5,255.0,162.0,,1.0869998705029529,-1.3098031057580082,0.1171221859917528,True,17,False,20,90.991810898627,True,,76561198039309853,enpitsu,26.0,-1624.6099853515625,-4962.43994140625,314.6000061035156,-10667.19970703125,-3611.300048828125,3345.10009765625,3076.099853515625,-3441.7001342773438,-2990.1998901367188,255.0,128.0,,0.4006413759289597,0.02566316161118136,-0.5081138323566117,True,7,167.0,False,False,10,,PeTeR.,76561198853320409,14,-2506.39990234375,-3536.949951171875,17.010000228881836,1471.6999816894531,-2356.9000244140625,2.0999999344348907,-0.5999999865889549,-0.09999999776482582,0.0,128.0,,,-0.009701158770169702,-2.1289594877928466,1.8065489619925116e-05,True,18,False,18,33.0,False,,sou_umpato,76561198382431155,14.0,-1038.800048828125,-2861.18994140625,17.059999465942383,-870.8000183105469,-3619.5001220703125,1.1999999731779099,0.09999999776482582,0.9000000357627869,-7.699999809265137,,,-0.016867974329337294,-1.3329996064178928,8.258199301220839e-05,True,233.0,False,False,14,12,,
36,2575,78.0,False,False,1,9215.185115329557,-3897.89990234375,-2730.080078125,243.9600067138672,9456.300048828125,25979.49951171875,-1907.5,-461.1000061035156,5697.1002197265625,-1824.7999572753906,1.0,-0.838294650613255,-2.651197731157722,-1.3012595337666428,76561198039309853,enpitsu,26.0,-3950.419921875,-2932.530029296875,162.8300018310547,-190.0,17975.50048828125,3026.7999267578125,-4546.700134277344,3085.7000732421875,-234.89999771118164,255.0,0.0,,-0.5007247765991913,1.2079368137407271,0.6369748377867896,True,9,False,12,138.0,False,,bf81d8692db,games5425898691,18.0,-3763.419921875,-2848.22998046875,17.010000228881836,-8285.0,11320.999755859375,2.3000000417232513,-0.5000000074505806,0.7999999821186066,-1916.7999267578125,255.0,0.0,,-0.009588437599684217,0.9742068797422102,-0.00018874793236546753,True,18,44.0,False,False,20,,PeTeR.,76561198853320409,14,-3626.139892578125,736.1300048828125,16.959999084472656,1412.7999877929688,21979.7998046875,16.00000023841858,0.5000000074505806,-3.400000035762787,-2307.100067138672,255.0,0.0,True,-0.00964027232251116,1.7297880699604395,-4.0888866092253876e-05,True,20,False,20,255.0,False,,sou_umpato,76561198382431155,14.0,-776.9500122070312,-1557.1700439453125,17.040000915527344,-11594.300537109375,-3476.7999267578125,0.29999999329447746,-0.0,-0.09999999776482582,-2370.7000732421875,255.0,0.0,-0.01670564954716616,-0.23634917587189705,4.7127233500868633e-07,True,160.89150982774711,True,False,14,12,,False
37,2614,80.0,False,False,0,6688.965697344762,2620.6201171875,-549.9600219726562,130.0399932861328,-8499.000244140625,19167.19970703125,12765.30029296875,4650.799865722656,-2106.999969482422,3151.099853515625,0.0,-0.24421079831307135,0.3447095584229208,2.626577172860741,76561198853320409,PeTeR.,14.0,2632.219970703125,-711.1500244140625,42.650001525878906,-4485.299987792969,11539.49951171875,2107.899932861328,2512.5999450683594,2037.2999572753906,-4431.000061035156,255.0,0.0,False,-0.04730904726379076,1.675985293498405,0.03740352426567595,True,20,False,21,201.75652474485418,True,,76561198382431155,sou_umpato,14.0,2040.4000244140625,-352.4100036621094,17.040000915527344,-505.49999237060547,-19360.899658203125,4.300000071525574,0.0,-0.9000000357627869,-1962.1000671386719,255.0,0.0,False,0.016752112965346684,-1.6609535375651168,-9.123585013626709e-05,True,12,91.0,False,False,14,,enpitsu,76561198039309853,26,3726.489990234375,786.239990234375,16.1299991607666,-10971.600341796875,-3113.2998657226562,149.79999542236328,24.700000286102295,-144.60000038146973,-1210.1000213623047,255.0,0.0,False,0.007197358517734513,-3.0100409365332257,0.00014430049975016775,True,12,False,10,138.0,False,,games5425898691,bf81d8692db,18.0,2503.989990234375,1459.9000244140625,95.04000091552734,-17012.900390625,-7026.199951171875,-149.399995803833,1613.8999938964844,-5257.80029296875,-22.5,255.0,128.0,-0.517685414817276,0.2955344561849773,-3.136875099917583,True,44.0,False,False,22,19,,
38,2723,83.0,False,False,0,1218.2037499201565,-271.55999755859375,4094.010009765625,101.58999633789062,-3629.5999145507812,-8502.100219726562,7116.5997314453125,5227.0001220703125,-2231.4999389648438,-1923.0999755859375,0.0,0.3492836324178369,0.46305994021834035,1.7094011192665464,76561198382431155,sou_umpato,14.0,-247.3800048828125,3987.22998046875,204.4199981689453,4332.9998779296875,18777.19970703125,3273.2998657226562,0.9000000357627869,5.699999928474426,319.89999771118164,128.0,128.0,False,0.016704496448394383,1.5236114242935481,0.0048030679861556305,True,12,4,16,40.0,False,,76561198853320409,PeTeR.,14.0,431.7699890136719,2108.9599609375,17.0,-4431.7999267578125,3257.9998779296875,3.400000035762787,-0.29999999329447746,0.7000000029802322,0.0,128.0,128.0,False,0.009683601943451222,2.507714213978952,-5.918139997586187e-05,True,20,156.0,False,False,22,,enpitsu,76561198039309853,26,-221.92999267578125,4593.740234375,124.58999633789062,-2477.100067138672,3670.7998657226562,530.099983215332,-5190.5999755859375,1670.7000732421875,718.1999969482422,128.0,128.0,False,-0.8285742720379458,3.0889800363005038,1.1805989573001465,True,14,False,11,79.0,False,,games5425898691,bf81d8692db,18.0,-131.6699981689453,4389.58984375,145.52000427246094,2308.0999755859375,3322.6998901367188,-128.90000343322754,4954.4000244140625,-2388.0999755859375,-25.69999933242798,255.0,92.0,-1.0939555800497325,-2.1223612881916787,-3.0639523739717656,True,44.0,False,False,24,21,,
39,2767,85.0,False,False,0,2344.7044732803975,-834.2000122070312,2796.110107421875,393.7799987792969,-417.7000045776367,10383.399658203125,2287.7999877929688,3281.7999267578125,1708.9999389648438,-4723.2000732421875,0.0,0.2311112969320888,-1.3687649531537789,-1.9231704730477854,76561198853320409,PeTeR.,14.0,-858.5800170898438,2649.8701171875,302.1600036621094,-10224.89990234375,11408.299560546875,2958.5000610351562,-3636.099853515625,2265.0999450683594,3449.2001342773438,128.0,0.0,False,-0.7036155005267971,2.538766382951066,0.9963474391469956,True,21,False,24,96.0,False,,76561198382431155,sou_umpato,14.0,300.3699951171875,5919.91015625,107.38999938964844,-141.99999809265137,1025.5999755859375,1197.5,840.5999755859375,-1065.1000213623047,815.8000183105469,255.0,255.0,,-0.8396497777653724,1.543216677021692,0.023607928711001546,True,12,40.0,False,4,16,,enpitsu,76561198039309853,26,-610.3800048828125,4808.2998046875,17.049999237060547,-2964.8001098632812,-6107.80029296875,2.5999999046325684,-0.29999999329447746,-1.0999999940395355,34.20000076293945,255.0,128.0,,0.01662823676733945,-2.018425981632937,-9.959374208979111e-05,True,14,False,12,79.0,False,,games5425898691,bf81d8692db,18.0,26.31999969482422,5047.8701171875,17.010000228881836,-3199.2001342773438,4141.9000244140625,2.5,0.0,-0.09999999776482582,1956.199951171875,128.0,255.0,0.009624009793230406,2.215110870260477,-1.297415982166018e-05,True,44.0,False,False,24,22,,
40,2800,86.0,False,False,1,9131.900388566959,898.97998046875,-3991.89990234375,202.39999389648438,9346.500244140625,12817.7001953125,-488.8999938964844,609.3000030517578,-3552.9998779296875,-4616.099853515625,1.0,-0.5879220949291185,2.3323808973920652,-2.343119996557929,76561198039309853,enpitsu,26.0,845.739990234375,-4152.080078125,182.5500030517578,4805.199890136719,8262.39990234375,-71.10000133514404,-2822.60009765625,4532.9998779296875,-1316.6000366210938,255.0,0.0,,-0.9725135194369473,1.0737557035839655,1.5458785392130105,True,13,False,16,46.0,False,,bf81d8692db,games5425898691,18.0,615.5999755859375,-4932.35986328125,17.010000228881836,7578.2000732421875,7955.9002685546875,2.0999999344348907,-1.8000000715255737,-2.3000000417232513,1126.2000274658203,255.0,135.0,,-0.009556173574029218,2.271825794729468,-0.00014703008644074782,True,22,26.0,False,False,24,,PeTeR.,76561198853320409,14,2082.47998046875,-3885.139892578125,142.8800048828125,10125.2001953125,-10222.60009765625,-4536.600036621094,-732.6999664306641,1416.6999816894531,2226.300048828125,128.0,255.0,False,0.44089641560619885,-3.0737926345156543,-0.5228635406785807,True,24,False,22,96.0,False,,sou_umpato,76561198382431155,14.0,466.4800109863281,-5837.22021484375,47.220001220703125,7490.10009765625,10369.100341796875,-4051.0000610351562,4578.699951171875,79.49999809265137,1906.6999816894531,255.0,255.0,-0.2869445978317857,2.1157490713935188,-0.16615289621119178,True,0.0,False,4,16,12,,
41,2866,89.0,False,False,1,6866.847968298433,2621.159912109375,-1506.6099853515625,93.13999938964844,5140.999755859375,7828.0999755859375,0.0,-4917.200012207031,3119.2001342773438,-1445.7000732421875,1.0,-0.8367824845829817,-1.852803753157556,-1.799018185114927,bf81d8692db,games5425898691,18.0,2945.260009765625,-1679.1199951171875,17.0,10737.2998046875,18583.399658203125,3.4999999403953552,-0.5999999865889549,-1.0000000149011612,1676.9999694824219,255.0,250.0,,-0.009586197777247752,2.0522726786573116,0.00019978830406974527,False,24,False,26,0.0,False,,76561198039309853,enpitsu,26.0,2083.60009765625,-1602.52001953125,99.27999877929688,5355.30029296875,16865.400390625,-150.2999973297119,-4974.100036621094,-2166.199951171875,902.7999877929688,128.0,128.0,,0.3708834417746378,-3.044402127033646,2.3097019293198806,True,16,31.0,False,False,18,,PeTeR.,76561198853320409,14,2456.8798828125,-1687.300048828125,109.45999908447266,1823.8999938964844,17916.199951171875,-1271.2000274658203,-3311.9000244140625,-276.299991607666,121.70000076293945,128.0,128.0,False,0.6997180281989177,1.5184685232933441,0.295370864730513,True,26,False,24,0.0,False,,sou_umpato,76561198382431155,14.0,1068.510009765625,-1420.3599853515625,94.97000122070312,4837.5,22273.40087890625,-154.3000030517578,-5344.0997314453125,1299.9000549316406,-6.700000166893005,128.0,128.0,0.5347800551101046,-1.3314471730253068,-3.140117453261909,True,0.0,False,4,20,15,,
42,2906,90.0,False,False,0,5078.979351172057,-3214.080078125,620.8699951171875,108.02999877929688,676.2000274658203,7963.800048828125,4359.5001220703125,3837.2000122070312,106.00000381469727,-4611.300048828125,0.0,-1.3856767839796755,1.9281505697744472,2.6260554811041756,76561198853320409,PeTeR.,14.0,-3258.570068359375,463.17999267578125,16.15999984741211,-7053.2000732421875,6769.6002197265625,-236.39999389648438,264.3000030517578,-495.60001373291016,-1092.5,255.0,0.0,False,0.019668010474740004,2.278489587581086,-0.013125950215563556,True,24,False,26,0.0,False,,76561198382431155,sou_umpato,14.0,-2477.590087890625,-723.0700073242188,17.059999465942383,-11499.49951171875,9877.5,2.0000000298023224,0.19999999552965164,-0.19999999552965164,-2154.1000366210938,255.0,0.0,False,0.016775117247627737,2.356024404810934,5.148114381945651e-05,True,16,31.0,False,4,20,,enpitsu,76561198039309853,26,-3113.580078125,223.0399932861328,17.059999465942383,-936.8000030517578,7335.4998779296875,-0.9000000357627869,0.09999999776482582,2.3000000417232513,-1018.7999725341797,255.0,128.0,False,0.01665821554136853,1.6208021297223247,0.0003936440909784667,True,18,False,16,12.388215095766132,True,,games5425898691,bf81d8692db,18.0,-3424.219970703125,-1061.9000244140625,17.0,14753.1005859375,-11345.2001953125,3.4999999403953552,0.29999999329447746,0.0,1996.3999938964844,255.0,255.0,0.009569351462861562,-0.5809023505191838,-2.809813694224429e-05,True,255.0,False,False,26,24,,
43,2933,91.0,False,False,0,4372.960732393832,-3141.969970703125,1387.8800048828125,224.32000732421875,11123.00048828125,13022.2998046875,6697.19970703125,2510.0999450683594,-2892.0999145507812,-1965.2000427246094,0.0,-1.1027517978465673,2.0288775051742074,2.890285582771432,76561198853320409,PeTeR.,14.0,-3210.080078125,1324.3800048828125,104.6500015258789,9469.099731445312,9835.399780273438,2616.199951171875,-2258.000030517578,5000.10009765625,-386.5999984741211,255.0,128.0,False,0.7518803426976991,0.35833950260149233,-0.06614248691702196,True,25,False,28,0.0,False,,76561198382431155,sou_umpato,14.0,-3097.47998046875,516.280029296875,17.059999465942383,-1815.2999877929688,14387.19970703125,1.1999999731779099,0.0,-0.9000000357627869,-36.600000858306885,255.0,128.0,False,0.0167795734783981,1.6918097947815238,9.160086204745283e-05,True,16,31.0,False,4,20,,enpitsu,76561198039309853,26,-2997.60009765625,1550.9000244140625,114.19000244140625,1809.7999572753906,18383.900146484375,-156.8000030517578,-5463.900146484375,-486.6999816894531,398.4000015258789,128.0,128.0,False,1.2895742839860687,-1.7361442983542223,2.833619333070056,True,20,False,17,0.0,False,,games5425898691,bf81d8692db,18.0,-1771.1700439453125,-397.3699951171875,17.0,10569.89990234375,20427.2998046875,1.0000000149011612,-0.3999999910593033,-1.0999999940395355,1460.0,255.0,208.0,0.009604789533167223,1.1407795169218544,0.00010467282872400377,True,182.98126448867137,True,False,26,24,,
44,2984,93.0,False,False,1,8880.718331031376,1149.8299560546875,-3737.090087890625,338.4200134277344,6291.6998291015625,-28009.49951171875,2390.500030517578,-2447.5,-1119.7000122070312,-5362.39990234375,1.0,0.455140356317253,-2.97035050161536,0.6964761852542407,bf81d8692db,games5425898691,18.0,1061.219970703125,-3637.929931640625,240.4199981689453,4092.6998901367188,-18108.800048828125,-964.1999816894531,-3484.4000244140625,2083.699951171875,-3710.2999877929688,255.0,255.0,,0.5874937600835815,-2.305267928645087,-1.9179596312602147,True,25,False,28,100.44102359843512,True,,76561198039309853,enpitsu,26.0,1742.0,-4265.3798828125,95.63999938964844,-19671.8994140625,-2502.7000427246094,-126.40000343322754,-4045.2999877929688,-3668.599853515625,-652.7999877929688,128.0,128.0,False,-0.8497631449405754,-0.7651699131209655,1.6139565204242725,True,19,31.0,False,False,22,32.0,PeTeR.,76561198853320409,14,1684.3399658203125,-3121.989990234375,17.010000228881836,-8482.999877929688,-11180.6005859375,2.0999999344348907,0.19999999552965164,0.3999999910593033,0.0,255.0,128.0,False,-0.00958555924891239,-0.9217206836459153,4.324944213493297e-05,True,28,False,26,0.0,False,,sou_umpato,76561198382431155,14.0,1488.43994140625,-3004.27001953125,99.76000213623047,-15054.599609375,-16453.1005859375,-160.0,4266.499938964844,-3469.8001098632812,82.79999732971191,255.0,128.0,-0.17582833096717412,2.2562676884506008,3.1262573443115547,True,0.0,False,4,22,17,,False
45,3088,97.0,False,False,0,4607.24289425652,-2814.739990234375,951.3099975585938,96.81999969482422,-8835.599975585938,2052.5999450683594,4031.9000244140625,2441.7999267578125,736.3999938964844,-5430.9002685546875,0.0,0.5782527152101693,-2.5836540555190646,-2.5832809777557166,76561198853320409,PeTeR.,14.0,-2771.340087890625,834.27001953125,16.59000015258789,-13516.800537109375,-5192.39990234375,-420.09998321533203,868.0000305175781,1048.0000305175781,-1099.4000244140625,255.0,255.0,,0.002957470669520228,-2.9004812049771664,-0.00938536093261503,True,28,False,30,,False,,76561198382431155,sou_umpato,14.0,3547.0,-205.5800018310547,17.030000686645508,-978.0999755859375,-20286.199951171875,3.3000001311302185,0.0,-0.29999999329447746,-2042.5999450683594,255.0,0.0,,0.016760919855635686,-1.692904579825538,-3.091375823930509e-05,False,18,251.82659775980056,True,4,22,,enpitsu,76561198039309853,26,86.08999633789062,5493.2099609375,22.549999237060547,-5570.999755859375,-10088.200073242188,-397.09999084472656,1.5000000596046448,-11.59999966621399,299.20000076293945,255.0,128.0,False,0.05174224358526435,-2.0453268926647548,-0.018121114734376564,True,22,False,20,31.0,False,,games5425898691,bf81d8692db,18.0,-3345.81005859375,1717.199951171875,16.979999542236328,1990.5000305175781,-22913.701171875,3.400000035762787,0.09999999776482582,-2.199999988079071,1109.5999908447266,255.0,244.0,0.009588435657592605,-1.469720403499677,0.00012595270719470915,True,151.59492463193922,True,False,28,26,,
46,3133,98.0,False,False,0,4989.678911528894,-3989.39990234375,1224.9300537109375,255.19000244140625,6388.800048828125,12865.999755859375,1891.300048828125,-1482.4000549316406,-4604.700012207031,-3549.4000244140625,0.0,-0.015141350249921678,-0.053720015482371326,1.2035391717934496,76561198853320409,PeTeR.,14.0,-4078.47998046875,1026.449951171875,253.1699981689453,-407.40001678466797,10454.599609375,4397.099914550781,-2023.8999938964844,1126.3999938964844,158.59999656677246,255.0,0.0,False,-0.4415867303489314,1.5924648668085521,1.510427369928464,True,28,False,30,,False,,76561198382431155,sou_umpato,14.0,1607.4599609375,-3242.070068359375,16.899999618530273,-15577.19970703125,-16012.19970703125,37.200000286102295,-19.09999966621399,26.400001049041748,-1830.5000305175781,255.0,0.0,,0.018486982105047543,-2.396585833819367,0.00025582466880647367,True,20,241.0,False,4,24,,enpitsu,76561198039309853,26,-909.0399780273438,4219.22998046875,17.049999237060547,1378.2000732421875,-428.3000183105469,2.8999999165534973,0.3999999910593033,0.9000000357627869,959.8999786376953,0.0,0.0,False,0.01697998492953106,3.123623196273994,0.00017653941552548153,True,22,False,20,31.0,False,,games5425898691,bf81d8692db,18.0,-1146.6199951171875,1278.010009765625,16.989999771118164,479.50000762939453,16487.099609375,4.900000095367432,0.0,-0.09999999776482582,2005.0,255.0,255.0,0.009583838693061885,1.611111634863118,3.296359579959825e-05,True,115.0,False,False,28,26,,
47,3170,100.0,False,False,1,8311.979690205802,3217.2099609375,-2841.2900390625,149.72999572753906,14139.49951171875,-5013.2000732421875,10933.800048828125,1150.5000305175781,-5888.3001708984375,-62.5,1.0,0.3068614436278566,0.48690519144365746,-0.295831745875891,bf81d8692db,games5425898691,18.0,3162.75,-2878.340087890625,16.229999542236328,20998.30078125,-6459.2999267578125,-108.00000190734863,-157.70000457763672,-19.199999570846558,-239.40000534057617,255.0,0.0,,0.001129017408345517,-2.86109852171836,-0.015831602798458893,True,26,False,28,47.139217420290876,True,,76561198039309853,enpitsu,26.0,478.0899963378906,-4983.77001953125,17.049999237060547,62.69999980926514,-8120.9002685546875,2.5999999046325684,4.000000059604645,0.5000000074505806,0.09999999776482582,255.0,0.0,False,-0.016548732235397816,1.5615781545130656,-4.579921207420123e-05,True,20,31.0,False,False,22,,PeTeR.,76561198853320409,14,3570.85009765625,-2559.110107421875,89.3499984741211,-7917.1002197265625,-12310.10009765625,4043.0999755859375,90.10000228881836,-134.0999984741211,1662.5,255.0,128.0,False,-0.017086152409536277,-1.2508803499877725,0.01728332146293453,True,32,False,28,21.524739988388554,True,,sou_umpato,76561198382431155,14.0,264.55999755859375,2368.090087890625,17.049999237060547,6803.800048828125,-16990.0,3.0000001192092896,-0.29999999329447746,1.4000000059604645,1656.9999694824219,255.0,255.0,-0.016764181806895907,-1.984345556516832,0.00024248654775895753,True,255.0,False,4,24,20,,
48,3233,102.0,False,False,1,9007.133602451479,2611.280029296875,-3702.300048828125,306.9100036621094,2077.2000122070312,5893.499755859375,1493.3000183105469,1347.4000549316406,-959.1999816894531,5767.5,1.0,1.1762449795744145,-0.0738044962088985,-2.198472719028533,bf81d8692db,games5425898691,18.0,2536.320068359375,-3766.679931640625,171.1199951171875,-2241.1000061035156,3691.0000610351562,-404.50000762939453,4753.599853515625,2766.300048828125,-7.099999785423279,255.0,5.0,,1.1063515994538171,2.7917328360056297,1.643523411568437,True,27,False,30,47.0,False,,76561198039309853,enpitsu,26.0,2014.3399658203125,-4091.449951171875,17.049999237060547,5698.800048828125,3820.1998901367188,2.5999999046325684,-0.5000000074505806,0.3999999910593033,0.0,128.0,128.0,False,-0.0172781835334932,2.5510391242976587,1.693704202646519e-05,True,20,31.0,False,False,22,,PeTeR.,76561198853320409,14,1768.56005859375,-4577.8798828125,17.010000228881836,-584.5999908447266,11237.099609375,2.3999999463558197,-1.899999976158142,6.700000166893005,-1821.199951171875,255.0,128.0,False,-0.009469726649676609,1.5591804633671942,-0.0002501837989697836,True,32,False,30,4.0,False,,sou_umpato,76561198382431155,14.0,1860.5899658203125,-1243.4200439453125,17.049999237060547,16521.199951171875,-2841.300048828125,3.0000001192092896,0.29999999329447746,-0.0,2034.4000244140625,255.0,255.0,-0.016771424757153652,-3.03978249111887,-2.8005479875623112e-05,True,248.0,False,4,24,20,,
49,3274,104.0,False,False,1,8234.64628417384,2897.989990234375,-2847.580078125,193.17999267578125,4316.400146484375,18506.600341796875,4994.700012207031,4613.299865722656,-1840.2000427246094,3366.0000610351562,1.0,0.8923419357370042,0.40662713572407955,0.6775394969425592,76561198039309853,enpitsu,26.0,2907.52001953125,-2975.89990234375,105.62000274658203,8047.80029296875,13898.1005859375,522.9999923706055,-5134.6002197265625,1885.8000183105469,573.6000061035156,255.0,128.0,False,-1.2290962306108177,2.098631919604337,-0.16201499533320426,True,21,False,24,0.0,False,,bf81d8692db,games5425898691,18.0,2465.35009765625,-3252.219970703125,17.010000228881836,6389.0997314453125,3077.2000122070312,2.0999999344348907,-0.5000000074505806,0.19999999552965164,-5.600000023841858,255.0,128.0,,-0.00946129486484313,2.6939025661178597,2.3811542920720957e-05,True,28,33.0,False,False,30,,PeTeR.,76561198853320409,15,2555.5400390625,-2865.830078125,17.010000228881836,6211.9000244140625,12547.900390625,2.3000000417232513,-0.5999999865889549,-1.1999999731779099,2055.8999633789062,255.0,255.0,False,-0.009573180959747324,1.981936936345263,0.00016264637409607358,True,32,False,30,4.0,False,,sou_umpato,76561198382431155,14.0,2906.409912109375,289.8500061035156,17.049999237060547,-1838.6000061035156,13981.199951171875,2.5999999046325684,-0.0,0.7999999821186066,5.5000001192092896,255.0,128.0,-0.016787728339201953,1.4392862975208507,-7.201605103169776e-05,True,248.0,False,4,24,20,,
