,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_double_jump_active,team_mate_jump_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost,opp_1_boost_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_double_jump_active,opp_2_dodge_active,opp_2_boost_collect
0,171,0,False,False,1,5189.1975131638455,-19.84000015258789,32.2599983215332,96.5999984741211,-10695.899658203125,15351.300048828125,1781.9000244140625,-1134.5999908447266,-1063.6000061035156,5794.89990234375,1.0,-0.030594671818730768,-0.18685202964247333,0.03944231517285519,1017574601807673256,DuBzAcid,9.0,87.45999908447266,-186.6300048828125,52.15999984741211,6368.2000732421875,18056.099853515625,3605.1998901367188,11.200000047683716,6.9999998807907104,2498.699951171875,131.0,255.0,,-0.00951555166491329,1.694053865323019,0.00035303120671899177,True,0.0,False,False,3,False,,ba8fa8374fb,rrapstar,9.0,3085.10009765625,-4257.68017578125,80.87000274658203,20462.2998046875,-9996.599731445312,-1273.3999633789062,237.70000457763672,3600.7998657226562,862.5,255.0,255.0,,0.7034497037438486,-2.7959666935609016,-0.20523466862701695,True,4,False,4,255.0,False,,enpitsu,76561198039309853,28,51.38999938964844,3684.050048828125,17.049999237060547,-1737.4000549316406,-9743.699951171875,3.1999999284744263,0.29999999329447746,0.5000000074505806,-1.0000000149011612,255.0,128.0,False,-0.016655766345297043,-1.394131250938153,4.91257507342928e-05,True,False,False,False,116.0,False,,games5425898691,bf81d8692db,22.0,86.0199966430664,246.6699981689453,96.94000244140625,-4669.800109863281,-21835.10009765625,747.2000122070312,4108.299865722656,-3656.300048828125,55.300002098083496,128.0,11.0,,-0.7385087607544469,-2.126536287011606,1.160672582487201,True,0.0,False,4,False,3,
1,173,0,False,False,0,5326.412296898966,75.52999877929688,-97.05999755859375,103.75,26296.99951171875,5948.4002685546875,-426.89998626708984,1225.1000213623047,-282.7000045776367,-5866.6998291015625,0.0,0.04317302580149379,0.3053440582899524,0.12036771090478093,bf81d8692db,games5425898691,22.0,-86.0199966430664,-246.6699981689453,96.94000244140625,4669.800109863281,21835.10009765625,747.2000122070312,-4108.299865722656,3656.300048828125,55.300002098083496,128.0,11.0,,0.7385087607544469,2.126536287011606,1.160672582487201,True,0.0,False,False,4,3,,76561198039309853,enpitsu,28.0,-39.54999923706055,-3617.679931640625,17.049999237060547,1805.0,10114.000244140625,3.1999999284744263,-0.3999999910593033,-0.3999999910593033,-0.09999999776482582,255.0,128.0,False,0.016662693665908224,1.394117086314499,4.0734597656762276e-05,True,False,False,False,116.0,False,,rrapstar,ba8fa8374fb,9,-3255.830078125,4341.0498046875,67.91999816894531,-20506.59912109375,10008.800048828125,-1784.4000244140625,309.20000076293945,-3276.099853515625,1651.6999816894531,255.0,255.0,,-0.43086875230319444,2.9564738956175347,-0.3039280126419187,True,4,False,4,255.0,False,,DuBzAcid,1017574601807673256,9.0,-142.94000244140625,43.9900016784668,84.30999755859375,-6792.8997802734375,-16688.800048828125,4109.2999267578125,-2224.2999267578125,-677.5,4376.099853515625,150.0,255.0,,-0.1253734278561991,-1.3871110929114079,0.039570074177885474,True,0.0,False,4,False,False,
2,316,5,False,False,0,5820.104841835316,3825.22998046875,1736.530029296875,147.77000427246094,-14219.89990234375,14997.60009765625,-8757.80029296875,4572.39990234375,634.0999984741211,3832.7999877929688,0.0,-0.09404665171938448,0.1897718020607924,2.07727292096306,76561198039309853,enpitsu,28.0,3930.330078125,1601.22998046875,186.86000061035156,-1634.7999572753906,19969.100341796875,-373.6000061035156,-3398.0999755859375,-868.3999633789062,-4236.499938964844,255.0,128.0,,0.12452718133330191,-0.346637293866039,-1.7251980965512612,True,182.0,False,False,2,1,,bf81d8692db,games5425898691,22.0,1792.8499755859375,2160.81005859375,17.020000457763672,-22769.599609375,1182.7999877929688,1.4000000059604645,0.5000000074505806,-0.09999999776482582,-66.30000114440918,255.0,128.0,,0.009582327071930618,3.0817603310850887,7.486312972708373e-05,True,4,False,4,224.0,False,24.0,rrapstar,ba8fa8374fb,10,3822.449951171875,1878.6800537109375,201.47999572753906,4483.699951171875,-14872.2998046875,4264.700012207031,388.8999938964844,-3996.099853515625,-554.7999954223633,255.0,9.0,False,0.021187050419606657,-1.5824965580767705,0.3333770590934714,True,8,4,6,214.39637848382355,True,,DuBzAcid,1017574601807673256,10.0,-2689.35009765625,-991.9500122070312,107.8499984741211,8644.7998046875,20722.60009765625,-1164.8999786376953,-2680.5999755859375,2064.600067138672,-82.60000228881836,210.0,129.0,,-0.7561400586863529,0.9376389230828953,-0.03637526180616982,True,208.0,False,6,False,4,
3,317,5,False,False,1,8318.354108366455,-3793.3798828125,-1730.5699462890625,108.66000366210938,9108.800048828125,5327.7001953125,-12372.60009765625,-5306.9000244140625,-2799.1000366210938,-23.80000114440918,1.0,-0.0020123982290932243,-0.17435088447952846,2.3820057634178005,ba8fa8374fb,rrapstar,10.0,-3822.449951171875,-1878.6800537109375,201.47999572753906,-4483.699951171875,14872.2998046875,4264.700012207031,-388.8999938964844,3996.099853515625,-554.7999954223633,255.0,9.0,False,-0.021187050419606657,1.5824965580767705,0.3333770590934714,True,211.2231310234275,True,4,8,6,,1017574601807673256,DuBzAcid,10.0,2617.219970703125,819.1599731445312,95.7699966430664,-8661.599731445312,-20745.50048828125,-1684.6000671386719,2105.800018310547,-1615.8999633789062,-58.09999942779541,211.0,130.0,,0.5088635570201833,-0.9286275347446414,-0.030967921994624677,True,4,False,6,208.0,False,,enpitsu,76561198039309853,28,-3930.330078125,-1601.22998046875,186.86000061035156,1634.7999572753906,-19969.100341796875,-373.6000061035156,3398.0999755859375,868.3999633789062,-4236.499938964844,255.0,128.0,,-0.12452718133330191,0.346637293866039,-1.7251980965512612,True,2,False,1,182.0,False,,games5425898691,bf81d8692db,22.0,-1792.8499755859375,-2160.81005859375,17.020000457763672,22769.599609375,-1182.7999877929688,1.4000000059604645,-0.5000000074505806,0.09999999776482582,-66.30000114440918,255.0,128.0,,-0.009582327071930618,-3.0817603310850887,7.486312972708373e-05,True,224.0,False,4,False,4,
4,383,7,False,False,0,5691.093150667078,2460.550048828125,544.1199951171875,134.99000549316406,345.9000015258789,19351.300048828125,8921.099853515625,3653.2998657226562,-3184.5999145507812,3537.0999145507812,0.0,-0.9499793382624345,-1.112730638703241,-1.755835481128225,bf81d8692db,games5425898691,22.0,2382.080078125,347.04998779296875,60.650001525878906,18329.000244140625,13665.400390625,2500.0,-3831.9000244140625,2294.1000366210938,1391.1000061035156,255.0,197.0,,0.0929184137134276,0.5824010814716778,-0.022846523541211635,True,190.0,False,False,6,5,,76561198039309853,enpitsu,28.0,3563.75,2308.409912109375,17.06999969482422,10012.39990234375,-12515.6005859375,-4.799999892711639,0.29999999329447746,-0.5000000074505806,-1380.2000427246094,255.0,128.0,False,0.01677296625672406,-0.8990302899995846,-0.00040719433826635914,True,2,False,2,119.36593537433173,True,,rrapstar,ba8fa8374fb,9,3104.06005859375,-26.68000030517578,17.010000228881836,-11497.7001953125,3110.0,3.100000023841858,0.0,0.0,-2480.0,247.0,0.0,False,0.009557313340066768,2.7909721779920376,4.3904584497575284e-05,True,8,4,6,247.0,False,,DuBzAcid,1017574601807673256,10.0,1065.9100341796875,1600.8499755859375,17.010000228881836,13831.099853515625,2240.500030517578,2.800000011920929,-0.7999999821186066,0.0,2025.5999755859375,212.0,250.0,,0.009578894817953718,0.2153320126436605,8.573399984852949e-05,True,208.0,False,6,False,4,
5,466,10,False,False,0,3493.095185142096,2523.77001953125,4428.0400390625,206.41000366210938,-24973.798828125,7191.9000244140625,12338.00048828125,4723.2000732421875,560.2000045776367,3657.39990234375,0.0,0.17988410565992907,0.49302905293448757,-2.5184330850872483,bf81d8692db,games5425898691,22.0,2712.9599609375,4303.0,109.0,-8811.199951171875,19875.30029296875,2709.2999267578125,-114.39999580383301,-46.10000133514404,679.4999694824219,255.0,128.0,,0.031501859145267,2.1293965942732305,0.0028278315849648147,True,113.0,False,False,8,6,,76561198039309853,enpitsu,28.0,2338.8798828125,1267.1400146484375,17.059999465942383,-771.9999694824219,2670.1998901367188,2.0000000298023224,-2.0999999344348907,4.1999998688697815,-862.3000335693359,255.0,128.0,False,0.016816377787537817,1.8952642578156687,3.8737074696929853e-05,True,2,False,2,121.0,False,,rrapstar,ba8fa8374fb,12,-114.16000366210938,3925.110107421875,17.010000228881836,7591.7999267578125,13532.60009765625,3.400000035762787,0.5000000074505806,0.5999999865889549,-3298.5000610351562,254.0,0.0,False,0.009594129768282719,0.7919649464179015,-5.2893040423252815e-05,True,8,4,6,238.0,False,,DuBzAcid,1017574601807673256,10.0,2243.56005859375,4472.14990234375,81.6500015258789,20048.199462890625,-619.0000152587891,3305.1998901367188,1124.4999694824219,2119.7000122070312,-2856.099853515625,255.0,97.0,False,0.05081557811533884,-0.2569153180660276,0.0018417157910067517,True,148.0,False,8,False,5,
6,468,10,False,False,1,10150.362044410467,-2419.06005859375,-4453.759765625,283.4599914550781,11259.000244140625,283.1999969482422,25472.5,658.3000183105469,5949.6002197265625,-410.49999237060547,1.0,0.059169438059960895,-0.6163261110419143,-2.528169709643288,1017574601807673256,DuBzAcid,10.0,-2427.610107421875,-4466.3798828125,108.91000366210938,-20100.999755859375,636.1000061035156,2692.0001220703125,-3538.2998657226562,-4194.2999267578125,-370.99998474121094,235.0,131.0,False,-0.6375936935007223,0.31180865258925583,0.21532100184962985,True,148.0,False,False,8,5,,ba8fa8374fb,rrapstar,12.0,37.45000076293945,-4020.35009765625,17.010000228881836,-10380.50048828125,-9614.199829101562,3.400000035762787,-0.5000000074505806,-0.09999999776482582,-3106.300048828125,254.0,0.0,False,-0.009592989437722908,-0.5245994154618883,3.4005466716624275e-05,True,6,4,8,238.0,False,,enpitsu,76561198039309853,28,-2332.679931640625,-1287.3599853515625,17.059999465942383,688.6000061035156,-2236.6000366210938,1.899999976158142,-0.0,0.5000000074505806,-181.00000381469727,255.0,128.0,False,-0.016856430791252687,-1.8613055616288359,0.00015257942743801905,True,2,False,2,121.0,False,,games5425898691,bf81d8692db,22.0,-2653.1201171875,-4455.4599609375,122.19000244140625,6907.8997802734375,-17986.500244140625,1200.2999877929688,-2317.2000122070312,910.1000213623047,3896.6000366210938,255.0,40.0,,0.052611391200881805,-2.419705266437245,-0.16611944633014644,True,113.0,False,8,False,6,
7,520,12,False,False,1,9730.048697539187,-897.6400146484375,-4423.2998046875,151.5500030517578,-8412.999877929688,-16109.3994140625,-4137.9998779296875,1273.499984741211,-5670.30029296875,-1491.4999389648438,1.0,-0.4422839491366646,-2.2031413179964985,0.32666138492552294,ba8fa8374fb,rrapstar,12.0,-713.9400024414062,-4390.35986328125,110.45999908447266,9691.900024414062,-15464.69970703125,1504.4999694824219,4871.300048828125,1864.2999267578125,1744.6000671386719,233.0,255.0,False,-0.3308112611230158,-0.4059854050941573,-1.4454533794984286,True,206.6700817077391,True,4,10,7,,1017574601807673256,DuBzAcid,10.0,-4041.93994140625,-3850.580078125,439.82000732421875,-2068.2000732421875,7193.900146484375,-7922.7001953125,-2220.2000427246094,-860.5999755859375,-678.3999633789062,255.0,0.0,False,-0.8267898075450248,1.280344955049919,1.5778663856929345,True,6,False,8,148.0,False,,enpitsu,76561198039309853,28,-806.02001953125,-1432.1600341796875,17.059999465942383,7799.6002197265625,8933.900146484375,2.5,-0.0,-0.09999999776482582,2376.6000366210938,255.0,255.0,False,-0.0167179183350604,2.2291623230116593,1.3305870957796536e-05,True,2,False,2,84.0,False,,games5425898691,bf81d8692db,22.0,-790.2899780273438,-4327.02978515625,79.12999725341797,10205.0,-12724.3994140625,2529.199981689453,5251.5997314453125,-1595.2999877929688,-352.90000915527344,255.0,0.0,,0.013143969861806357,-2.9391028246468873,0.7334082391907818,True,53.0,False,10,False,7,
8,567,14,False,False,1,9629.246028321852,-1841.8599853515625,-4091.820068359375,213.05999755859375,16567.7001953125,16806.199951171875,9415.800170898438,206.39999389648438,-4860.7000732421875,3511.400146484375,1.0,0.4657263682278941,2.6982059334425847,-2.690879457303872,1017574601807673256,DuBzAcid,10.0,-1943.760009765625,-4177.39013671875,111.73999786376953,22771.201171875,1881.9000244140625,2432.899932861328,-1809.1000366210938,5171.099853515625,485.9000015258789,254.0,214.0,,-0.7499722972527441,-3.0686410383113802,-0.25196214088860464,True,248.0,False,False,10,7,,ba8fa8374fb,rrapstar,9.0,196.36000061035156,-5873.35986328125,67.30000305175781,-4527.200012207031,1673.3999633789062,-908.6000061035156,911.3999938964844,-709.1000366210938,-1623.800048828125,247.0,0.0,,-0.17745389228495403,0.27293721592098413,0.5310593851718243,True,8,4,10,209.0,False,,enpitsu,76561198039309853,28,-1956.7900390625,-848.2000122070312,17.059999465942383,-11127.7001953125,-3280.1998901367188,2.5,1.0999999940395355,0.29999999329447746,2283.2000732421875,255.0,255.0,False,-0.016731831121076412,-0.32708372695587307,0.00016380469237576678,True,2,False,2,84.0,False,,games5425898691,bf81d8692db,23.0,563.0499877929688,-5498.31982421875,22.709999084472656,4887.799987792969,6050.3997802734375,-238.4000015258789,-0.19999999552965164,14.900000095367432,389.39998626708984,255.0,128.0,,-0.040927485008894524,2.2206393271413183,-0.024119547731175812,True,53.0,False,10,False,8,
9,697,19,False,False,1,3816.6980340995833,3604.68994140625,2451.10009765625,220.69000244140625,7036.500244140625,15434.100341796875,4584.5001220703125,-1043.3999633789062,-5898.4002685546875,-345.09998321533203,1.0,0.3030336885734186,1.039832269548511,-2.3701371527806385,ba8fa8374fb,rrapstar,9.0,3563.469970703125,2408.35009765625,124.26000213623047,9659.400024414062,15576.199951171875,-956.5000152587891,3620.1998901367188,-548.8000106811523,-4103.900146484375,230.0,128.0,False,0.791966725142992,-1.7017411169723429,2.411815823880811,True,216.0,False,4,14,11,,1017574601807673256,DuBzAcid,10.0,3383.5400390625,1518.1300048828125,17.010000228881836,-5645.10009765625,13092.39990234375,2.7000001072883606,-0.0,-0.0,-543.3000183105469,180.0,93.0,,-0.009601485557337582,1.174407320935136,-3.272815528133321e-05,True,8,False,10,255.0,False,,enpitsu,76561198039309853,28,-10.109999656677246,5041.68994140625,17.059999465942383,4270.299987792969,13518.199462890625,2.3000000417232513,0.5000000074505806,0.29999999329447746,-2880.5999755859375,128.0,0.0,False,-0.016779851674100215,2.221463440314932,-9.627714821677002e-05,True,4,False,4,76.0,False,,games5425898691,bf81d8692db,23.0,-2422.969970703125,1733.489990234375,17.010000228881836,-11749.300537109375,19772.5,0.09999999776482582,-0.09999999776482582,0.19999999552965164,69.40000057220459,255.0,128.0,,-0.009594058137004377,1.0267877954512494,-6.459161620742445e-05,False,5.9358539940208495,True,12,False,10,
