,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_dodge_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_double_jump_active,opp_2_dodge_active,opp_2_boost_collect,opp_2_handbrake
0,174,0,False,True,0,5166.4890480026725,-1.4700000286102295,51.540000915527344,98.33000183105469,849.8000335693359,30248.00048828125,3581.0000610351562,5314.6002197265625,244.0999984741211,2312.5999450683594,0.0,0.0023622625108048463,0.038680254483690196,0.08863641562649478,7219373973445091068,ZnOx_ArK7,13.0,-17.25,-237.63999938964844,60.150001525878906,1064.800033569336,22846.10107421875,2433.2000732421875,-4469.89990234375,-297.2999954223633,1241.2999725341797,255.0,128.0,,0.09999423164356101,1.6513018879542647,-0.013859360746115107,True,0.0,False,6,False,5,,8189058241678298049,obey-Supremee_,22.0,-5.25,-2184.93994140625,16.809999465942383,-10.59999942779541,14281.400146484375,45.900001525878906,7.900000214576721,3.8999998569488525,-12.699999809265137,255.0,128.0,,0.01004020145148162,1.569691460449786,-0.0002268020680503335,True,116.0,False,4,4,False,,enpitsu,76561198039309853,26.0,0.0,4955.4599609375,17.049999237060547,0.0,4936.700134277344,2.5999999046325684,-2.199999988079071,0.0,0.0,255.0,,,0.016395751481255286,-1.5707719520935008,1.9973206409199026e-07,,116.0,False,False,False,False,,games5425898691,bf81d8692db,24.0,10.760000228881836,371.95001220703125,79.2699966430664,-115.50000190734863,-22823.5009765625,2244.600067138672,5499.69970703125,-55.50000190734863,-4.600000083446503,128.0,128.0,0.6349337537949119,-1.581550066990843,-0.0005379725008984597,True,31.0,False,4,False,3,,
1,177,0,False,False,1,5345.575653877045,-1.1699999570846558,-129.75,220.7100067138672,1525.3999328613281,9558.099975585938,22771.10107421875,5934.1998291015625,-159.60000038146973,-871.3999938964844,1.0,-0.052482350321155155,-0.05782861669668233,-0.023787187355094948,bf81d8692db,games5425898691,24.0,-10.420000076293945,-218.83999633789062,89.45999908447266,-359.3000030517578,10745.999755859375,1248.3000183105469,5486.6998291015625,-378.8999938964844,-38.69999885559082,128.0,128.0,,-1.065422031892176,1.6118364836615058,0.030665696545561765,True,31.0,False,4,False,3,,76561198039309853,enpitsu,26.0,-0.0,-4983.22998046875,17.049999237060547,-0.0,-2019.7000122070312,2.5999999046325684,0.5000000074505806,-0.0,0.0,255.0,,,-0.016304197018189984,1.5707712036033705,2.0548901340357117e-07,,116.0,False,False,False,False,,obey-Supremee_,8189058241678298049,22.0,5.199999809265137,2065.93994140625,16.989999771118164,-16.299999952316284,-14281.400146484375,9.300000071525574,-1.8000000715255737,-1.0000000149011612,-3.100000023841858,255.0,128.0,,-0.009696957605500078,-1.5691569095804407,-5.372589845064848e-05,True,116.0,False,4,False,4,,ZnOx_ArK7,7219373973445091068,13.0,-0.5199999809265137,-71.7300033569336,84.4000015258789,-414.70001220703125,-7396.500244140625,1779.1000366210938,-3160.7000732421875,1426.9999694824219,-4268.800048828125,255.0,128.0,-0.7193192108768076,-1.5357841107443864,-0.013794016982464942,True,0.0,False,6,False,5,,
2,238,2,False,False,0,6882.723987540952,-286.57000732421875,-1715.68994140625,159.02000427246094,-6211.6998291015625,17214.100341796875,-3625.4000854492188,2141.6000366210938,1448.3000183105469,-344.90001678466797,0.0,0.27427077679564077,-0.10118987755523075,-0.5043979095572623,8189058241678298049,obey-Supremee_,19.0,-269.8699951171875,-1870.7900390625,98.16999816894531,-2732.9998779296875,260.10000228881836,1530.7000732421875,-5482.19970703125,-340.8000183105469,280.2000045776367,255.0,164.0,,0.619313198680405,0.9927830248797892,-0.367929386888105,True,103.4611871857797,True,6,False,5,,7219373973445091068,ZnOx_ArK7,13.0,-14.279999732971191,42.63999938964844,16.049999237060547,1562.4000549316406,691.6000366210938,-111.99999809265137,-741.3999938964844,234.89999771118164,-1597.5999450683594,255.0,0.0,,-0.0013019826779536946,0.6466815401419097,0.016262988654221336,True,0.0,False,6,6,False,,enpitsu,76561198039309853,26.0,25.209999084472656,5123.66015625,17.049999237060547,-509.1999816894531,7359.69970703125,2.5999999046325684,-0.7000000029802322,0.0,0.0,255.0,128.0,,0.016756751911554846,-1.5017004695056964,-1.0454754928001817e-06,True,116.0,False,False,False,False,,games5425898691,bf81d8692db,24.0,-374.5899963378906,24.799999237060547,17.010000228881836,-8438.900146484375,3357.0999145507812,2.0999999344348907,1.5000000596046448,-0.5999999865889549,-140.20000457763672,255.0,128.0,0.00951803674436563,2.7449622401453344,0.00018380623704144713,True,31.0,False,4,False,4,,
3,270,3,False,False,1,5078.920443982026,885.7000122070312,61.09000015258789,121.63999938964844,1536.199951171875,3847.0001220703125,3938.9999389648438,2408.2000732421875,-297.09999084472656,5487.39990234375,1.0,-0.26340014260094624,-1.1149611520370393,1.437599018870824,bf81d8692db,games5425898691,24.0,886.2999877929688,-93.43000030517578,65.55000305175781,2761.4999389648438,-273.4000015258789,2856.9000244140625,1180.999984741211,4674.700012207031,-2646.099853515625,128.0,128.0,,-0.11595896635120184,2.706860148032589,0.03924486000298241,True,61.0,False,6,False,5,,76561198039309853,enpitsu,26.0,-5.760000228881836,-5451.83984375,20.780000686645508,-739.1999816894531,-4648.2000732421875,203.1999969482422,42.199997901916504,-17.5,-224.0999984741211,255.0,128.0,,-0.05829561122317891,1.7741470275708113,-0.007798409039183813,True,116.0,False,False,False,False,,obey-Supremee_,8189058241678298049,19.0,545.780029296875,1813.25,16.489999771118164,850.8999633789062,-1680.7000732421875,96.99999809265137,-12.999999523162842,-6.800000071525574,1202.5,161.0,244.0,,-0.010398941170258882,-1.8043547531427695,-0.00017814893557109668,True,103.0,False,6,False,6,,ZnOx_ArK7,7219373973445091068,11.0,-623.1500244140625,318.4100036621094,68.9800033569336,-9697.999877929688,11572.60009765625,2560.0,-4432.9998779296875,-3154.5999145507812,-803.7000274658203,255.0,123.0,-0.1851692997613778,0.9649546099748296,-0.004192601659230364,False,0.0,False,8,False,7,,False
4,322,5,False,False,0,5787.187833065179,-1137.9000244140625,-642.1300048828125,130.35000610351562,-5209.2999267578125,24055.50048828125,1212.5,3338.699951171875,-632.7999877929688,-960.8000183105469,0.0,1.5404435142163255,0.823198230564819,2.654804712967341,8189058241678298049,obey-Supremee_,19.0,-1089.97998046875,-855.3099975585938,123.68000030517578,-2480.5999755859375,17125.0,455.9000015258789,-4087.2000122070312,3568.599853515625,-899.7000122070312,255.0,0.0,,0.5599212183551626,2.2221110029084747,1.1816256862796808,True,57.0,False,8,False,7,,7219373973445091068,ZnOx_ArK7,11.0,2291.389892578125,-2600.89990234375,17.010000228881836,8002.1002197265625,-12510.699462890625,2.0999999344348907,0.0,0.0,18.899999856948853,255.0,128.0,,0.009591434868138312,-0.9992959335515739,-5.042129911066623e-06,False,,False,8,8,False,,enpitsu,76561198039309853,26.0,-681.25,4864.6201171875,17.059999465942383,-3451.4999389648438,-2112.100067138672,1.2999999523162842,6.200000047683716,-0.19999999552965164,906.6999816894531,0.0,128.0,,0.017127491866350684,-2.5556634341958384,-0.00015862852700135592,True,116.0,False,False,False,False,,games5425898691,bf81d8692db,24.0,-1257.68994140625,-499.3999938964844,56.22999954223633,8690.399780273438,-11983.299560546875,3011.7999267578125,316.1000061035156,2167.7000427246094,2168.800048828125,255.0,241.0,0.02570313506918163,-1.2785522876535198,-0.015189454775881642,True,19.0,False,8,False,7,,
5,491,11,False,False,0,5742.8288502658515,3685.56005859375,1677.4300537109375,109.8499984741211,-10898.800048828125,5074.5001220703125,1436.9000244140625,2223.300018310547,-197.39999771118164,4863.900146484375,0.0,-0.028352985862175103,1.389366143952099,0.3150436371116437,8189058241678298049,obey-Supremee_,20.0,3782.080078125,1558.0899658203125,15.319999694824219,-2120.0,3283.900146484375,-322.20001220703125,159.89999771118164,-1519.1999816894531,3282.5,255.0,255.0,,0.031382134933575605,2.090650817767436,-0.035816715607063114,True,251.77284302250033,True,10,False,10,,7219373973445091068,ZnOx_ArK7,11.0,2295.14990234375,-653.0599975585938,17.010000228881836,4813.299865722656,8038.3001708984375,-0.19999999552965164,1.7000000178813934,3.3000001311302185,-518.3000183105469,255.0,128.0,False,0.009525150061073425,1.011683067609475,2.7850447297777928e-05,True,233.04665789809277,True,8,8,False,,enpitsu,76561198039309853,26.0,1908.9599609375,4567.7900390625,17.059999465942383,18253.299560546875,-5735.2001953125,1.1999999731779099,0.0,0.19999999552965164,0.0,255.0,128.0,False,0.01676297317930903,-0.3044438148921747,1.0036168560049446e-05,True,24.0,False,False,False,False,,games5425898691,bf81d8692db,24.0,-181.82000732421875,4794.81982421875,17.010000228881836,11285.699462890625,-2007.2000122070312,2.0000000298023224,0.29999999329447746,0.3999999910593033,0.0,0.0,128.0,0.009914128704594382,-0.17604120461288672,-2.4630211100521764e-05,True,196.0,False,10,False,10,,
6,516,12,False,False,0,4721.954907880243,2729.68994140625,2114.89990234375,92.77999877929688,-9057.999877929688,3908.800048828125,733.6000061035156,-545.2999877929688,-4022.0001220703125,4418.699951171875,0.0,-0.5270598803186645,-0.24090603444351077,0.4314436363144606,8189058241678298049,obey-Supremee_,20.0,2848.590087890625,1943.7900390625,16.989999771118164,-15035.30029296875,4110.7000732421875,4.4999998807907104,-2.0000000298023224,0.3999999910593033,-458.49998474121094,192.0,110.0,,0.009586546826842747,2.840768993884939,6.943932199351277e-05,True,183.0,False,10,False,10,,7219373973445091068,ZnOx_ArK7,11.0,2494.60009765625,359.45001220703125,17.010000228881836,-8125.30029296875,7612.0001220703125,2.7000001072883606,0.19999999552965164,-0.19999999552965164,2893.2000732421875,255.0,255.0,False,0.009552149072062869,2.533889866613862,-2.693300742451979e-05,True,229.0,False,8,8,False,,enpitsu,76561198039309853,26.0,2943.6298828125,3742.030029296875,17.059999465942383,-2728.2998657226562,-9096.699829101562,-0.29999999329447746,-0.3999999910593033,-0.09999999776482582,-3466.099853515625,255.0,0.0,False,0.016695663037348867,-2.314897859021364,1.2279140168058218e-05,True,0.0,False,False,False,False,,games5425898691,bf81d8692db,24.0,-234.75999450683594,4804.259765625,17.010000228881836,-7025.9002685546875,1249.4999694824219,2.0000000298023224,0.0,-0.5999999865889549,0.0,0.0,128.0,0.009731413793411456,-0.17604104925530759,-8.505041033902034e-06,True,196.0,False,10,False,10,,
7,520,12,False,False,0,4593.270399239404,2607.2099609375,2169.199951171875,97.08999633789062,-11761.700439453125,10166.599731445312,1419.4000244140625,774.0000152587891,-1219.7000122070312,-1126.2999725341797,0.0,-1.0274608903225393,0.4265805854347262,0.2743504340313453,8189058241678298049,obey-Supremee_,20.0,2632.699951171875,2024.699951171875,16.770000457763672,-13435.50048828125,6292.7001953125,-37.99999952316284,199.0999984741211,187.19999313354492,-1587.7999877929688,199.0,117.0,,-0.004464883044486244,2.6330471086619434,-0.0066488238948208545,True,183.0,False,10,False,10,,7219373973445091068,ZnOx_ArK7,11.0,2350.590087890625,437.4800109863281,17.010000228881836,-10563.399658203125,3124.4000244140625,2.5999999046325684,0.0,0.0,2479.1000366210938,255.0,255.0,False,0.009550268880784115,2.930080613118599,-3.1832954636422195e-05,True,229.0,False,8,8,False,,enpitsu,76561198039309853,26.0,2825.14990234375,3631.43994140625,17.059999465942383,-8851.900024414062,-3243.599853515625,0.7999999821186066,0.0,0.0,-2780.1998901367188,255.0,128.0,False,0.016684025104496878,-2.8934273395533943,9.651067644671766e-05,True,0.0,False,False,False,False,,games5425898691,bf81d8692db,24.0,-296.4700012207031,4815.2099609375,17.010000228881836,-7709.1998291015625,1371.0000610351562,2.0000000298023224,0.0,-0.5999999865889549,0.0,0.0,128.0,0.009731413793411456,-0.17604104925530759,-8.505041033902034e-06,True,196.0,False,10,False,10,,
8,538,13,False,True,0,3467.2686014090677,1848.8199462890625,3021.530029296875,111.56999969482422,-13370.699462890625,22315.50048828125,322.5,1283.8999938964844,-2034.4000244140625,-985.8000183105469,0.0,-0.8000371007243736,-2.324797739522152,2.8639740507266387,8189058241678298049,obey-Supremee_,20.0,1910.5799560546875,2863.239990234375,76.1500015258789,-12528.499755859375,18345.10009765625,2793.3999633789062,-2499.9000549316406,-2813.900146484375,216.39999389648438,255.0,212.0,,0.13714621984934916,1.8693810920779481,-0.022671472620358138,True,135.0,False,12,False,11,,7219373973445091068,ZnOx_ArK7,11.0,1642.8499755859375,241.25999450683594,17.010000228881836,-10371.8994140625,-7214.5001220703125,2.0999999344348907,-0.9000000357627869,-0.3999999910593033,162.39999771118164,255.0,128.0,False,0.00957308654204261,-2.5141051897923883,-0.00015513076108099517,True,229.0,False,8,8,False,,enpitsu,76561198039309853,26.0,2099.93994140625,3575.860107421875,46.2400016784668,-11792.2998046875,-2244.7000122070312,3468.900146484375,113.10000419616699,-397.5,-1092.9000091552734,255.0,0.0,False,0.02518809701521431,-2.952693613445452,-0.002117276085852205,True,0.0,False,2,False,1,,games5425898691,bf81d8692db,24.0,-372.67999267578125,4837.22998046875,17.010000228881836,4522.5,339.0999984741211,2.3000000417232513,-0.7000000029802322,0.29999999329447746,1906.0000610351562,255.0,255.0,0.009467852503275366,0.0005349966971148837,0.00019135265425252834,True,196.0,False,10,False,10,,
9,547,13,False,True,0,2704.1264875912484,1417.77001953125,3740.43994140625,95.44999694824219,-12844.49951171875,21289.09912109375,776.6999816894531,-921.6999816894531,-3113.599853515625,-985.8000183105469,0.0,-0.024458030122754385,-2.6935098090280034,3.0053745689192746,8189058241678298049,obey-Supremee_,20.0,1503.31005859375,3461.929931640625,106.97000122070312,-12493.800048828125,18460.0,-165.20000457763672,-3340.0,-4325.799865722656,616.8000030517578,255.0,232.0,,0.6137028516561801,0.04553977776226201,-2.8419654848986338,True,135.0,False,12,False,11,,7219373973445091068,ZnOx_ArK7,11.0,1281.530029296875,-23.0,17.010000228881836,-10856.400146484375,-8021.9000244140625,2.0999999344348907,-0.3999999910593033,-0.5000000074505806,0.3999999910593033,255.0,128.0,False,0.009556805876723168,-2.505136834657377,-6.096184956106718e-05,True,229.0,False,8,8,False,,enpitsu,76561198039309853,26.0,1588.81005859375,3628.219970703125,108.27999877929688,-15894.300537109375,2570.4998779296875,-161.90000534057617,-4002.39990234375,-3643.5000610351562,-977.0999908447266,255.0,0.0,False,0.8573773816368155,-2.073930737068184,2.128580880621239,True,0.0,False,2,False,1,,games5425898691,bf81d8692db,24.0,-135.5500030517578,4881.509765625,17.010000228881836,7911.7999267578125,955.8999633789062,2.3000000417232513,-0.3999999910593033,0.0,-1688.3999633789062,255.0,10.0,0.009519237688699495,0.13991036930442108,-0.00024695294670781115,True,196.0,False,10,False,10,,
