,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_boost,team_mate_boost_active,team_mate_double_jump_active,team_mate_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_double_jump_active,opp_1_boost,opp_1_boost_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect,opp_2_handbrake
0,170,0.0,False,False,1,5275.4872592569145,-59.040000915527344,-48.31999969482422,115.7300033569336,-15664.7998046875,-15305.0,2117.7999877929688,-656.6000366210938,419.0999984741211,-5949.1998291015625,1.0,-0.06357519470758999,0.3673005454465054,0.08922568322145305,76561198272247226,"chachiburidana, MUGIWARA",14.0,98.16999816894531,-112.41999816894531,68.02999877929688,-7222.39990234375,212.39999771118164,2493.300018310547,3577.39990234375,-337.40001678466797,4144.599914550781,128.0,255.0,,0.3825566932440717,0.8125499665355963,0.024455108076376058,True,False,4,0.0,False,3,,76561198271279616,HubbaBubbaGum,11.0,-2796.330078125,-3922.030029296875,17.010000228881836,-15366.199951171875,-8178.800048828125,2.199999988079071,-2.199999988079071,-1.0000000149011612,1222.9000091552734,255.0,255.0,True,-0.009594216169108048,-0.49754526407165456,0.0001607037922740325,True,False,0.0,False,False,False,,enpitsu,76561198039309853,25.0,-33.38999938964844,145.8699951171875,103.44999694824219,14314.100341796875,-17899.49951171875,175.10000228881836,4295.400085449219,3434.89990234375,0.0,255.0,128.0,,-1.3512880959174123,-2.2455589452961306,0.0002417075467422446,True,2,False,0.0,False,1,,games5425898691,bf81d8692db,19.0,-356.1099853515625,4912.25,17.010000228881836,539.7000122070312,-1196.8000030517578,2.0999999344348907,0.7000000029802322,0.19999999552965164,0.0,255.0,128.0,-0.009390103741577813,-1.9945391340553669,-9.2124945735873e-06,True,4,False,4,116.0,False,,
1,260,3.0,False,False,1,10286.892192802074,-3916.81005859375,-3951.590087890625,357.1400146484375,1623.2000732421875,11263.599853515625,9844.199829101562,3077.9998779296875,-1290.8999633789062,-4985.799865722656,1.0,-1.008056363161823,-2.962156145326859,-2.036137440749034,76561198271279616,HubbaBubbaGum,11.0,-3915.199951171875,-4109.31005859375,253.1699981689453,-6001.199951171875,6678.499755859375,7364.69970703125,-1746.1000061035156,1417.5,-1652.7999877929688,255.0,111.0,False,0.7071208775521016,0.8959674350735795,1.5091816580896864,True,False,False,255.0,False,False,,76561198272247226,"chachiburidana, MUGIWARA",14.0,-3365.43994140625,126.86000061035156,17.010000228881836,-14389.69970703125,-4587.699890136719,2.3000000417232513,0.5999999865889549,0.19999999552965164,1984.2999267578125,255.0,255.0,,-0.009604524573696838,-0.3660272941060357,7.136724466887079e-05,True,4,255.0,False,False,4,,enpitsu,76561198039309853,25.0,3256.570068359375,86.48999786376953,17.059999465942383,13715.699462890625,2083.699951171875,1.899999976158142,1.4000000059604645,-0.0,-2655.2999877929688,255.0,0.0,False,-0.016750016547045082,-3.1204476920143853,-0.000193285826502094,True,2,False,0.0,False,2,,games5425898691,bf81d8692db,19.0,-3135.8798828125,3744.239990234375,17.010000228881836,-4253.299865722656,-10643.900146484375,2.3999999463558197,0.19999999552965164,0.19999999552965164,2238.6000061035156,128.0,255.0,-0.009625257243861983,-1.251974221698337,2.8886331305197128e-05,True,4,False,4,255.0,False,,
2,348,6.0,False,False,1,7116.238427739454,-3409.429931640625,-526.0499877929688,144.67999267578125,28208.20068359375,15295.6005859375,2217.899932861328,-3015.4000854492188,-2062.5,4759.5001220703125,1.0,-0.9462098692672439,-2.9750808180924833,-1.8439656296620432,76561198271279616,HubbaBubbaGum,11.0,-3614.89990234375,-601.780029296875,48.09000015258789,20980.50048828125,5639.5001220703125,2749.7000122070312,3027.6998901367188,2161.7999267578125,-789.0000152587891,255.0,0.0,True,0.1094757755229399,2.6115274580998227,-0.11965475675352082,True,False,4,189.0,False,3,,76561198272247226,"chachiburidana, MUGIWARA",14.0,-1072.5,-4101.10986328125,165.88999938964844,14170.2001953125,-9809.400024414062,-1509.4999694824219,1636.4999389648438,-5079.4000244140625,-1330.7000732421875,128.0,0.0,True,-0.34133386042540687,-1.7118393348384437,-2.6272260380831147,True,6,244.0,False,False,8,,enpitsu,76561198039309853,25.0,1676.5899658203125,1596.97998046875,17.059999465942383,-9025.800170898438,10834.000244140625,1.1999999731779099,-0.0,-0.7000000029802322,0.0,255.0,255.0,,-0.01674562338187224,0.8761945966195074,4.90396875588361e-05,True,2,False,255.0,False,2,,games5425898691,bf81d8692db,19.0,-2816.659912109375,490.94000244140625,63.58000183105469,-12730.0,-18802.60009765625,3661.4999389648438,0.9000000357627869,2.0000000298023224,-123.00000190734863,255.0,128.0,-0.009574848495965493,-0.9709570517610345,-0.0005173193828305619,True,4,False,5,129.70904921972624,True,,
3,488,11.0,False,False,1,2583.243560602059,3401.030029296875,4509.14990234375,1124.699951171875,-9742.2998046875,-4791.300048828125,11280.699462890625,878.7000274658203,-338.4000015258789,-4484.89990234375,1.0,-0.3442298217378001,-1.43222605718213,-1.9372599929973875,76561198271279616,HubbaBubbaGum,11.0,3456.580078125,4577.97021484375,959.1300048828125,-4254.2999267578125,806.5000152587891,8846.799926757812,2287.7999877929688,321.30001068115234,613.4999847412109,255.0,103.0,False,1.2658279554747707,0.7333783621980849,-1.6175395574493594,True,False,7,255.0,False,6,,76561198272247226,"chachiburidana, MUGIWARA",15.0,-31.3799991607666,-5240.259765625,17.010000228881836,-0.19999999552965164,-1.0000000149011612,2.0999999344348907,-0.19999999552965164,-0.7000000029802322,0.0,128.0,128.0,False,-0.009547207281594389,1.4638673927374104,6.014357646106766e-05,True,6,244.0,False,False,8,,enpitsu,76561198039309853,24.0,-224.27999877929688,2438.860107421875,17.059999465942383,9505.999755859375,20943.00048828125,0.9000000357627869,-0.09999999776482582,-0.3999999910593033,0.0,255.0,255.0,False,-0.016783333583551923,1.9968960606646942,3.8080482098130854e-05,True,4,False,75.0,False,4,,games5425898691,bf81d8692db,19.0,-2195.320068359375,2192.81005859375,16.969999313354492,-1561.4999389648438,22593.798828125,13.200000524520874,5.899999737739563,2.3999999463558197,-101.99999809265137,255.0,128.0,-0.009938831677081974,1.513586246487324,-4.382156707398703e-05,True,6,False,8,54.0,False,,
4,639,17.0,False,False,1,2500.5010819060926,-82.3499984741211,2838.840087890625,500.82000732421875,-4957.099914550781,6376.099853515625,7725.7000732421875,3668.2998657226562,-3894.7000122070312,-2715.4998779296875,1.0,-0.11842047367296131,-1.8935870136398874,-1.292742558883806,76561198271279616,HubbaBubbaGum,11.0,-57.79999923706055,2779.909912109375,318.32000732421875,-4686.400146484375,5201.199951171875,3622.7999877929688,-1655.8999633789062,4777.39990234375,2164.199981689453,255.0,103.0,True,1.2322474521522213,1.1454284466688225,1.6079207070803825,True,4,10,118.0,False,6,,76561198272247226,"chachiburidana, MUGIWARA",14.0,-31.3799991607666,-5240.259765625,17.010000228881836,-0.09999999776482582,-0.0,2.0999999344348907,-0.19999999552965164,-0.5000000074505806,0.0,,,,-0.009571286134644063,1.4638676009417324,3.851023428978878e-05,True,6,244.0,False,False,8,,enpitsu,76561198039309853,25.0,1019.6300048828125,1674.97998046875,17.030000686645508,-9995.999755859375,10348.800048828125,5.0,-0.0,-0.5000000074505806,0.0,255.0,128.0,False,-0.016761638518501203,0.8027446259741237,4.1992814464149024e-05,True,6,False,0.0,False,6,,games5425898691,bf81d8692db,20.0,1885.739990234375,3837.679931640625,17.010000228881836,-3598.2998657226562,13591.400146484375,2.199999988079071,-0.5999999865889549,3.3000001311302185,1209.1000366210938,255.0,247.0,-0.009596220680690666,1.303479298999963,8.171121081132962e-05,True,6,False,8,18.0,False,,
5,704,19.0,False,False,0,9645.95572982324,1235.8800048828125,-4267.419921875,504.8399963378906,17080.400390625,14065.799560546875,8901.199951171875,782.7999877929688,-872.6000213623047,-1109.4000244140625,0.0,0.8585295122548554,1.8096748198803032,0.08768855956798077,bf81d8692db,games5425898691,19.0,1122.8900146484375,-4407.2900390625,340.2300109863281,13009.599609375,9355.800170898438,3997.0001220703125,-2506.1000061035156,968.6000061035156,-4798.999938964844,255.0,177.0,,-0.567700091826974,1.472472039499193,-1.293347693401159,True,False,10,0.0,False,7,,76561198039309853,enpitsu,25.0,1434.5699462890625,-4295.6201171875,17.030000686645508,16343.299560546875,-4381.000061035156,5.0,1.0000000149011612,0.0,342.2999954223633,255.0,128.0,False,0.016760547595851456,-0.22832309383704924,-0.00021125562116850718,False,6,0.0,False,False,6,,"chachiburidana, MUGIWARA",76561198272247226,14.0,31.3799991607666,5240.259765625,17.010000228881836,0.09999999776482582,0.0,2.0999999344348907,0.19999999552965164,0.5000000074505806,0.0,,,,0.009571286134644063,-1.4638676009417324,3.851023428978878e-05,True,8,False,244.0,False,6,,HubbaBubbaGum,76561198271279616,11.0,1507.4000244140625,-4084.610107421875,63.29999923706055,19190.6005859375,870.2999877929688,2817.5,-4085.0,2430.7000732421875,2070.0999450683594,255.0,208.0,0.08087977140178554,0.07698801589984355,-0.1582853948616699,False,7,4,12,55.79495916571669,True,,True
6,794,22.0,False,False,1,5791.314234035314,-2484.7099609375,437.8599853515625,166.6199951171875,16677.19970703125,-20843.9990234375,6562.80029296875,919.7000122070312,2520.7000732421875,728.3000183105469,1.0,-0.16413936475518817,-2.4693688113239545,0.683796131867179,76561198271279616,HubbaBubbaGum,11.0,-2624.31005859375,621.7100219726562,100.05999755859375,9382.80029296875,-20454.69970703125,4750.0,-437.20001220703125,-131.8000030517578,-1335.0,255.0,150.0,True,0.0718048975293759,-1.8053971890159473,0.00657856307980521,True,5,14,73.29689459134173,True,8,,76561198272247226,"chachiburidana, MUGIWARA",14.0,-31.3799991607666,-5240.259765625,17.010000228881836,-0.09999999776482582,-0.0,2.0999999344348907,-0.19999999552965164,-0.5000000074505806,0.0,,,,-0.009571286134644063,1.4638676009417324,3.851023428978878e-05,True,6,244.0,False,False,8,,enpitsu,76561198039309853,24.0,-2302.27001953125,1340.5999755859375,17.030000686645508,7498.0999755859375,-11924.7998046875,5.099999904632568,1.0000000149011612,-1.7000000178813934,-369.3000030517578,255.0,128.0,False,-0.01676822448420785,-2.1076368912596726,5.43841514741785e-05,True,6,False,0.0,False,6,,games5425898691,bf81d8692db,20.0,-3043.64990234375,-9.979999542236328,17.010000228881836,-5587.5,-20701.59912109375,3.400000035762787,-2.5999999046325684,-2.3999999463558197,-1979.6000671386719,255.0,0.0,-0.009708653943140095,-1.2316765874134965,-0.00016825649135681394,True,8,False,10,0.0,False,,
7,857,25.0,False,False,1,9193.404142353722,1239.0899658203125,-4047.0,170.85000610351562,30228.1005859375,10831.199951171875,4646.499938964844,4424.800109863281,4004.1000366210938,-622.5,1.0,-1.0668603451327692,-2.476483237561661,1.0016350345366696,76561198272247226,"chachiburidana, MUGIWARA",14.0,987.3699951171875,-4241.43017578125,108.56999969482422,19506.800537109375,9577.60009765625,2504.499969482422,2530.800018310547,4879.4000244140625,-189.3000030517578,128.0,0.0,,-0.011031431478313898,2.0701300071048654,0.7268309655288893,True,False,10,153.1692387416798,True,7,,76561198271279616,HubbaBubbaGum,11.0,26.850000381469727,-3601.510009765625,16.989999771118164,20556.4990234375,-10316.300048828125,2.199999988079071,-0.0,0.29999999329447746,124.70000267028809,255.0,134.0,False,-0.00956156390422406,-2.681788263080316,1.723289164956051e-05,False,8,16.568223907101537,True,6,14,,enpitsu,76561198039309853,25.0,1320.6099853515625,366.0899963378906,74.04000091552734,21561.10107421875,-5.899999737739563,-1374.7999572753906,-0.09999999776482582,2997.9998779296875,0.0,255.0,,,0.6596565938145271,3.1414630600162967,0.00033768015011926216,True,8,False,,False,8,,games5425898691,bf81d8692db,20.0,-4076.7900390625,266.989990234375,243.14999389648438,921.3999938964844,3884.8001098632812,-13429.7998046875,-490.9000015258789,-3175.2999877929688,333.49998474121094,255.0,63.0,-1.3036955577535487,1.8156469145524394,1.311212216572134,True,8,False,10,,False,,
8,948,28.0,False,True,0,3655.526054279154,-308.5799865722656,1531.97998046875,115.11000061035156,4512.9998779296875,31533.20068359375,5784.6002197265625,916.5000152587891,4352.5,-4026.7001342773438,0.0,1.0730876124098012,0.7711826624895839,0.7496446433916761,bf81d8692db,games5425898691,20.0,-292.07000732421875,1331.4100341796875,48.18000030517578,-9350.399780273438,20744.19921875,3353.2000732421875,113.50000381469727,31.19999885559082,-1401.199951171875,255.0,0.0,,0.006674276805424742,1.9157578656401746,-0.00070364583592633,True,False,11,123.10281284393803,True,8,,76561198039309853,enpitsu,25.0,-854.4500122070312,289.239990234375,17.049999237060547,22250.10009765625,1167.0999908447266,2.800000011920929,3.6000001430511475,0.19999999552965164,981.3999938964844,255.0,255.0,False,0.016762581552164764,0.056748621799739,0.00021130476294842587,True,8,107.0,False,False,8,,"chachiburidana, MUGIWARA",76561198272247226,14.0,-1775.0699462890625,3978.449951171875,17.0,11933.399658203125,5836.6998291015625,3.400000035762787,0.19999999552965164,0.5999999865889549,0.0,255.0,128.0,,0.009529957082346965,0.4549077228524231,-4.794223725859539e-05,True,10,False,145.0,False,8,,HubbaBubbaGum,76561198271279616,11.0,-1185.8399658203125,4742.68017578125,16.989999771118164,15992.19970703125,741.8000030517578,4.4999998807907104,0.0,-2.3999999463558197,440.99998474121094,241.0,145.0,0.009828775649538558,0.06204562334863289,-2.6385782859899786e-06,True,8,6,14,162.0,False,,False
9,978,29.0,False,False,1,10042.488449315286,-215.22000122070312,-4840.81982421875,404.5299987792969,-14099.599609375,-5350.3997802734375,10533.900146484375,5765.30029296875,-529.3000030517578,-1575.0,1.0,-1.2633849440381197,-0.04360205431040749,0.11438244999361159,76561198271279616,HubbaBubbaGum,11.0,-92.9800033569336,-4906.97021484375,247.89999389648438,-10274.000244140625,-4147.799987792969,2392.2999572753906,-678.0000305175781,-2384.7000122070312,4909.4000244140625,128.0,3.0,True,0.3254009680076161,-0.21774509394515842,0.32440871864492665,True,8,16,142.0,False,8,,76561198272247226,"chachiburidana, MUGIWARA",14.0,651.6300048828125,-4527.9501953125,17.0,-1957.5,-957.3999786376953,3.400000035762787,-0.7000000029802322,2.0999999344348907,0.0,128.0,128.0,,-0.009803265250533096,-0.45490834095660226,1.532034106825167e-05,True,8,145.0,False,False,10,,enpitsu,76561198039309853,25.0,-384.8999938964844,-1384.1500244140625,17.049999237060547,-1154.1999816894531,-10118.900146484375,2.5999999046325684,-0.09999999776482582,-0.9000000357627869,16.200000047683716,128.0,128.0,False,-0.016859795374303505,-1.459591970606561,-8.264541416190625e-05,True,8,False,107.0,False,8,,games5425898691,bf81d8692db,20.0,1143.260009765625,-3253.300048828125,16.6299991607666,8027.0001220703125,-13491.500244140625,-1318.2000732421875,3702.7999877929688,-3183.2998657226562,-328.4000015258789,255.0,128.0,0.004561576993541522,0.7632147190937325,0.09133944087221814,True,8,False,12,121.0,False,,
