,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_dodge_active,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost_collect
33,2791,67,False,False,0,7800.042130448413,-1340.0899658203125,-2647.389892578125,138.5,-3773.0999755859375,22108.5009765625,9264.000244140625,907.0999908447266,2611.099853515625,-5325.30029296875,0.0,0.4086100855666664,-1.8855048609407996,0.45575726901104885,5901631034587982636,KawaNoKami_,14.0,-1193.6199951171875,-2842.0,51.470001220703125,-18565.0,3388.5000610351562,3227.0001220703125,-877.3999786376953,235.6999969482422,-1464.2999267578125,192.0,0.0,,0.009704804020989532,2.856122694475768,0.01447123427053634,True,64.2983482345458,True,4,False,False,,4240629156042561904,Hem-Ger,12.0,-3399.169921875,-48.59000015258789,17.010000228881836,-10602.5,13007.19970703125,2.3000000417232513,-0.3999999910593033,0.7000000029802322,-1920.8999633789062,255.0,0.0,,0.009599534036726797,2.195826577824349,-8.142047541234593e-05,True,0.0,False,6,False,6,160.0,enpitsu,76561198039309853,26.0,-786.47998046875,-2386.110107421875,121.63999938964844,-14747.60009765625,-9086.300048828125,2877.9000854492188,-1217.699966430664,-5185.10009765625,-1371.6000366210938,255.0,0.0,,0.6532628934143071,-2.5067793964549607,0.46688936823888405,True,3,0.0,False,4,False,,games5425898691,bf81d8692db,19.0,869.8400268554688,3179.0,17.010000228881836,-11768.1005859375,-19736.300048828125,1.899999976158142,-0.3999999910593033,-0.7000000029802322,22.200000286102295,255.0,129.0,,0.009593421054870856,-2.106720162586986,-7.060465109707377e-05,True,226.0,False,False,False,False,
34,2859,69,False,False,0,2838.8119107988405,-2219.469970703125,2628.570068359375,412.5299987792969,10792.39990234375,28961.0009765625,4489.4000244140625,-1975.0,-5628.4002685546875,647.3999786376953,0.0,-0.17417274400022575,2.3349196395970813,-0.05048405572704797,4240629156042561904,Hem-Ger,12.0,-2281.360107421875,2550.070068359375,281.32000732421875,15665.2001953125,13588.699951171875,1709.7000122070312,-5132.9998779296875,1871.3999938964844,-632.0000076293945,255.0,255.0,,-0.1430645999818187,0.10100647671147296,-0.48708345089606087,True,208.065840787785,True,8,False,7,,5901631034587982636,KawaNoKami_,14.0,-2778.9599609375,147.17999267578125,17.020000457763672,8148.4002685546875,13623.1005859375,0.7999999821186066,0.0,0.09999999776482582,339.90001678466797,242.0,128.0,,0.009587764495915923,1.066900972023792,-0.00018339863096552937,True,37.0,False,4,False,4,,enpitsu,76561198039309853,26.0,-3947.27001953125,-3540.800048828125,44.380001068115234,-1495.0,17155.400390625,632.0999908447266,-653.0999755859375,497.99999237060547,-1964.6000671386719,255.0,0.0,False,-0.0013148801360273264,1.6181822801231214,0.45012268549491957,True,4,189.23749682723835,True,4,False,,games5425898691,bf81d8692db,19.0,-2685.77001953125,3875.510009765625,17.010000228881836,2646.099853515625,21019.7998046875,2.3000000417232513,-0.19999999552965164,0.3999999910593033,-1988.0999755859375,255.0,0.0,,0.009559264818289535,1.3693119245494796,-3.075960498734023e-05,True,198.0,False,False,False,False,
35,2917,71,False,False,0,2192.3941322114856,-392.6499938964844,3006.169921875,124.8499984741211,17388.499755859375,24438.89892578125,2586.0000610351562,5102.900085449219,1572.7999877929688,2736.099853515625,0.0,-1.075192802472839,-2.7844883688731366,-0.3372956665656849,5901631034587982636,KawaNoKami_,15.0,-475.05999755859375,2851.909912109375,112.12999725341797,10413.199462890625,15801.700439453125,2815.5999755859375,4195.199890136719,771.3999938964844,-3471.9000244140625,255.0,239.0,,0.12666207762105508,0.41690484517533716,-0.002660241309463291,True,2.094193691848433,True,6,False,5,,4240629156042561904,Hem-Ger,12.0,1596.5,4521.02001953125,16.989999771118164,19963.1005859375,-11422.5,2.5,0.3999999910593033,0.0,-1975.0999450683594,255.0,0.0,,0.009577522022782527,-0.5979290825947023,-4.451978883262976e-05,True,174.99427116045388,True,8,False,8,,enpitsu,76561198039309853,26.0,-3481.35009765625,840.4299926757812,17.040000915527344,356.6999816894531,22101.201171875,4.000000059604645,0.0,2.199999988079071,1209.7000122070312,255.0,128.0,False,0.01677015318492158,1.5666306277028639,0.0002167887828958901,True,4,188.0,False,4,False,,games5425898691,bf81d8692db,19.0,167.1300048828125,4553.68017578125,106.33999633789062,5191.6998291015625,-2447.7999877929688,4077.60009765625,-754.4999694824219,-2100.500030517578,-1392.7999877929688,255.0,53.0,,-0.19999979972829668,-0.5875572346122367,0.08141913671975666,True,198.0,False,4,False,False,
36,3018,75,False,False,1,8558.811665611622,-3964.820068359375,-1904.550048828125,397.07000732421875,12025.30029296875,9159.69970703125,4408.2000732421875,-475.09998321533203,-2670.4998779296875,5351.7999267578125,1.0,1.2239586524494301,-3.0291370399150312,-2.1655279452143468,bf81d8692db,games5425898691,19.0,-3875.989990234375,-1985.27001953125,251.5399932861328,-20310.2001953125,5352.1002197265625,-369.70001220703125,-7.599999904632568,-5226.7999267578125,-1711.7999267578125,255.0,157.0,,-0.42875295174371114,-0.061193876871988954,-0.21803897549877663,True,83.22566017796916,True,6,False,5,,76561198039309853,enpitsu,26.0,-576.3200073242188,-4810.5,17.040000915527344,-12409.000244140625,5124.4000244140625,3.799999952316284,-0.0,0.3999999910593033,-1423.5000610351562,255.0,128.0,False,-0.016874663059041037,0.6642320893230482,0.00013218059934559325,True,255.0,False,4,False,4,,Hem-Ger,4240629156042561904,12.0,-3658.050048828125,-1265.280029296875,85.19000244140625,-8609.000244140625,-18990.799560546875,4187.900085449219,-1253.7000274658203,851.6999816894531,-2894.89990234375,255.0,128.0,False,0.10584346622009151,-0.7640736745250573,0.012798248436372351,True,8,163.8859871459264,True,10,False,,KawaNoKami_,5901631034587982636,14.0,-2842.280029296875,-1911.6400146484375,16.68000030517578,-6084.1998291015625,17346.8994140625,70.10000228881836,13.799999952316284,6.200000047683716,28.19999933242798,255.0,128.0,,-0.010449881275731168,1.2305967735055687,-8.623366689862907e-05,True,0.0,False,8,8,False,
37,3142,80,False,False,0,10176.109262106653,2100.52001953125,-4584.919921875,131.55999755859375,1347.4000549316406,-10012.899780273438,1257.6000213623047,-2481.6000366210938,-2292.899932861328,4958.2000732421875,0.0,0.18732174498098947,-2.102649651518648,-1.8917845717107022,5901631034587982636,KawaNoKami_,15.0,2057.7900390625,-4467.56005859375,17.0,-4029.1000366210938,-7773.2000732421875,3.700000047683716,-0.3999999910593033,0.09999999776482582,2297.5,203.0,255.0,,0.00961676731769163,-2.01155007976341,3.488239293739496e-05,True,255.0,False,8,False,8,,4240629156042561904,Hem-Ger,11.0,2284.530029296875,2510.739990234375,100.30000305175781,-3949.5001220703125,-22623.701171875,-38.499999046325684,3928.599853515625,3630.5999755859375,1278.3000183105469,255.0,244.0,,0.23071103146982783,-2.3558101341547095,-1.3514789436395231,True,162.33594838265452,True,11,False,12,,enpitsu,76561198039309853,26.0,59.34000015258789,-2763.280029296875,17.049999237060547,-519.7000122070312,-5542.80029296875,2.5999999046325684,-0.29999999329447746,-1.0000000149011612,-521.1000061035156,255.0,128.0,False,0.016636335338806426,-1.6882740014793693,0.00022928139581171914,True,6,209.0,False,6,False,,games5425898691,bf81d8692db,19.0,2653.550048828125,-2930.199951171875,17.010000228881836,-14895.400390625,2189.2999267578125,2.0000000298023224,-1.5999999642372131,0.5000000074505806,543.1000137329102,255.0,232.0,,0.009608849184196463,2.962964236020497,0.0003040336595273054,True,73.0,False,8,8,False,
38,3155,80,False,False,0,10597.429888768294,2158.489990234375,-5007.68994140625,140.7899932861328,-467.7000045776367,3732.6998901367188,4416.300048828125,2177.100067138672,251.90000534057617,752.3999786376953,0.0,-0.9894745395530907,0.3690645115363592,-1.7635364797368667,5901631034587982636,KawaNoKami_,15.0,2016.43994140625,-5017.72998046875,33.189998626708984,1715.7000732421875,-9726.599731445312,3839.5001220703125,-5475.7000732421875,298.99999618530273,420.29998779296875,215.0,255.0,,-0.42886928823650716,-1.4144744675971188,-0.05431481357504525,True,238.0,False,8,False,8,,4240629156042561904,Hem-Ger,11.0,2070.75,1399.760009765625,92.18000030517578,-4452.099914550781,-22562.60009765625,-321.50001525878906,3456.4999389648438,3309.7000122070312,886.5000152587891,255.0,128.0,,0.14255696269701856,-2.3843432456805846,1.3238047410016205,True,159.0,False,12,False,12,,enpitsu,76561198039309853,26.0,6.829999923706055,-3140.97998046875,17.049999237060547,-1113.8999938964844,-7681.199951171875,2.5999999046325684,0.5000000074505806,0.0,-0.09999999776482582,128.0,0.0,False,0.016813488996577412,-1.71485529545501,3.1362359078037026e-06,True,6,209.0,False,6,False,,games5425898691,bf81d8692db,19.0,1957.510009765625,-3088.239990234375,17.010000228881836,-10388.00048828125,-9313.800048828125,2.3000000417232513,0.0,0.0,2182.5,255.0,255.0,,0.00957747869598568,-2.3435890406637383,1.584378604081286e-05,True,73.0,False,8,8,False,
39,3187,81,False,False,0,10147.224850770759,2101.300048828125,-4554.4501953125,214.5800018310547,-2861.7001342773438,15726.300048828125,245.79999923706055,2256.199951171875,402.7000045776367,410.0,0.0,0.2287699242085346,-0.3013274736508955,1.1284181169198255,5901631034587982636,KawaNoKami_,15.0,2145.72998046875,-4778.169921875,152.30999755859375,-582.7999877929688,12436.099853515625,-3078.2000732421875,807.6999664306641,-1380.5999755859375,-1077.2000122070312,128.0,156.0,,-0.20270924432216658,1.5219773385828623,-2.3458078590112716,True,209.837866690851,True,10,False,9,,4240629156042561904,Hem-Ger,11.0,1276.68994140625,-1050.3199462890625,16.989999771118164,-13247.7001953125,-18358.499755859375,4.799999892711639,-0.29999999329447746,-0.5000000074505806,-1821.300048828125,255.0,0.0,,0.009589919900155414,-2.2556984507848283,-0.00011408474556012328,True,172.0,False,12,False,12,,enpitsu,76561198039309853,26.0,-689.780029296875,-3289.830078125,17.049999237060547,-6128.0999755859375,8576.400146484375,3.3000001311302185,-0.09999999776482582,0.0,-2382.5999450683594,255.0,0.0,False,0.016699212527789508,2.1418286566708775,-4.243037699660532e-06,True,6,209.0,False,6,False,,games5425898691,bf81d8692db,19.0,2146.669921875,-4423.259765625,87.9000015258789,3787.2000122070312,-11171.600341796875,3860.5999755859375,-1023.3000183105469,-268.4000015258789,-1889.1000366210938,255.0,0.0,,-0.09373223248256458,-1.4903374845304171,0.009127492223974153,True,73.0,False,10,8,False,
40,3188,81,False,False,1,3024.328778387565,-2073.18994140625,4565.1298828125,255.80999755859375,10162.2998046875,5272.5,12682.7001953125,5544.0997314453125,1370.5999755859375,-1839.4999694824219,1.0,-0.08462723030480195,0.4167864800735615,0.9167444913142546,bf81d8692db,games5425898691,19.0,-2146.669921875,4423.259765625,87.9000015258789,-3787.2000122070312,11171.600341796875,3860.5999755859375,1023.3000183105469,268.4000015258789,-1889.1000366210938,255.0,0.0,,0.09373223248256458,1.4903374845304171,0.009127492223974153,True,73.0,False,10,False,8,,76561198039309853,enpitsu,26.0,733.1599731445312,3212.570068359375,17.049999237060547,4409.4000244140625,-9785.900268554688,3.3000001311302185,-0.0,-0.0,-2385.2999877929688,255.0,0.0,False,-0.01670086089353233,-1.943144389200374,-6.404454077912784e-06,True,209.0,False,6,False,6,,Hem-Ger,4240629156042561904,11.0,-1155.56005859375,1193.1199951171875,16.989999771118164,15575.6005859375,16041.199951171875,4.799999892711639,0.19999999552965164,0.3999999910593033,-1929.9000549316406,255.0,0.0,,-0.00958465464336251,2.4131863680738173,-4.706490869920047e-05,True,12,172.0,False,12,False,,KawaNoKami_,5901631034587982636,15.0,-2141.570068359375,4677.41015625,122.4800033569336,409.90001678466797,-12093.00048828125,-3804.89990234375,-3936.7999267578125,1384.1000366210938,-3582.60009765625,128.0,213.0,,0.6087882482645155,-1.227153279370293,-2.4690717365864563,True,206.68047342505503,True,10,9,False,
41,3279,85,True,True,1,847.1830523543451,650.8900146484375,4329.0498046875,319.95001220703125,1116.6999816894531,21479.3994140625,-3746.7001342773438,-3298.9999389648438,3072.39990234375,-3959.2001342773438,1.0,-0.46239867643840565,-2.994020220420866,0.9388985991340392,76561198039309853,enpitsu,26.0,668.1400146484375,4168.330078125,246.17999267578125,-3980.1998901367188,11191.600341796875,-804.3000030517578,786.6000366210938,-5172.60009765625,-1695.3999328613281,255.0,128.0,False,0.31675200294192163,1.4086769379754134,-0.756171879147932,True,139.0,False,8,False,7,,bf81d8692db,games5425898691,19.0,-3084.780029296875,2919.179931640625,17.0,10388.00048828125,-12137.39990234375,3.4999999403953552,0.29999999329447746,-0.0,2025.2999877929688,255.0,255.0,,-0.009559195802256356,-2.3475102744229384,-1.2794116582847988e-05,True,213.0,False,8,False,10,,Hem-Ger,4240629156042561904,12.0,728.3300170898438,4857.169921875,479.7900085449219,1793.9999389648438,22104.3994140625,-230.9000015258789,-5352.60009765625,521.3999938964844,1151.9000244140625,255.0,26.0,,-0.46758804475365173,-1.316080462387294,2.9260713576134587,True,13,81.0,False,14,False,,KawaNoKami_,5901631034587982636,15.0,-619.1199951171875,5105.89990234375,17.239999771118164,15049.300537109375,5277.9998779296875,-122.60000228881836,-324.7999954223633,-250.30000686645508,14.09999966621399,238.0,128.0,,-0.013387954328833997,2.806498276904032,0.008934186094175334,True,31.0,False,10,10,False,
42,3545,85,False,False,1,5235.954910613393,35.970001220703125,-24.84000015258789,92.62999725341797,3949.8001098632812,20.799999237060547,1598.9999389648438,-22.799999713897705,4328.599853515625,1963.3999633789062,1.0,-0.24684133118485097,-0.5946934340750246,0.2996103945935072,76561198039309853,enpitsu,26.0,-9.5,-137.63999938964844,120.06999969482422,5689.89990234375,-3608.599853515625,-10.499999523162842,-5203.4002685546875,1714.1000366210938,-485.8000183105469,255.0,128.0,,-1.2147578053656558,-1.5536697075676285,-2.808245444872875,True,0.0,False,2,False,1,,bf81d8692db,games5425898691,19.0,-2864.2900390625,-4000.1298828125,17.010000228881836,-14063.299560546875,4825.199890136719,2.3000000417232513,-0.09999999776482582,-0.0,-2001.300048828125,128.0,0.0,,-0.009651144998197629,0.39698371639410274,-3.174121589836806e-05,True,255.0,False,False,False,False,,Hem-Ger,4240629156042561904,11.0,13.390000343322754,111.19999694824219,135.52000427246094,-2538.3999633789062,-369.3000030517578,682.7999877929688,4893.500061035156,-1649.2999267578125,1892.5999450683594,255.0,214.0,,-0.4712127503480078,0.37060678863166696,-2.233830509539525,True,3,0.0,False,4,False,,KawaNoKami_,5901631034587982636,14.0,-40.560001373291016,1846.68994140625,17.010000228881836,-517.0999908447266,-13744.7998046875,2.0999999344348907,-0.0,0.09999999776482582,361.5999984741211,252.0,148.0,,-0.009576597972619756,-1.5406946718863725,3.898083408301318e-05,True,116.0,False,False,False,False,
43,3546,85,False,False,0,5183.804661896328,-45.93000030517578,26.3700008392334,92.72000122070312,-2566.300048828125,-981.3999938964844,-1601.9999694824219,-576.5000152587891,363.1999969482422,4466.499938964844,0.0,0.23745401520163392,0.845785517226204,0.2552021469038894,4240629156042561904,Hem-Ger,11.0,-13.390000343322754,-111.19999694824219,135.52000427246094,2538.3999633789062,369.3000030517578,682.7999877929688,-4893.500061035156,1649.2999267578125,1892.5999450683594,255.0,214.0,,0.4712127503480078,-0.37060678863166696,-2.233830509539525,True,0.0,False,4,False,3,,5901631034587982636,KawaNoKami_,14.0,43.310001373291016,-1754.5999755859375,17.010000228881836,336.89998626708984,13865.799560546875,2.0999999344348907,0.0,-0.7000000029802322,115.79999923706055,252.0,128.0,,0.009575109999407989,1.554996730089289,-1.4605698631205611e-05,True,116.0,False,False,False,False,,enpitsu,76561198039309853,26.0,-26.729999542236328,167.17999267578125,124.0999984741211,-5417.1002197265625,4825.299987792969,1209.8999786376953,4615.199890136719,-2978.800048828125,274.89999771118164,255.0,128.0,,0.8176831502933753,1.3517507702017522,-3.0797295689580295,True,1,0.0,False,2,False,,games5425898691,bf81d8692db,19.0,2974.530029296875,3950.43994140625,17.010000228881836,12577.900390625,-6898.599853515625,2.3000000417232513,0.0,-0.3999999910593033,-2076.9000244140625,255.0,0.0,,0.00963710458475565,-0.5665818078139035,-3.550416846513507e-05,True,255.0,False,False,False,False,300.0
44,3547,85,False,False,1,5243.57380988421,55.41999816894531,-35.7599983215332,92.66999816894531,2798.5000610351562,-1906.1000061035156,-1618.8999938964844,934.1000366210938,713.3000183105469,3402.0999145507812,1.0,-0.18333978713424448,-0.9708336224601353,0.2391686778675829,76561198039309853,enpitsu,26.0,26.729999542236328,-167.17999267578125,124.0999984741211,5417.1002197265625,-4825.299987792969,1209.8999786376953,-4615.199890136719,2978.800048828125,274.89999771118164,255.0,128.0,,-0.8176831502933753,-1.3517507702017522,-3.0797295689580295,True,0.0,False,2,False,1,,bf81d8692db,games5425898691,19.0,-3053.81005859375,-3898.489990234375,17.010000228881836,-11325.899658203125,8460.2001953125,2.3000000417232513,-0.0,-0.0,-2129.199981689453,255.0,0.0,,-0.009588306872657323,0.7071793982710692,-2.5462565336895056e-05,True,255.0,False,False,False,False,,Hem-Ger,4240629156042561904,11.0,-6.019999980926514,110.87999725341797,146.0,-2361.0000610351562,184.50000762939453,1638.5000610351562,4765.10009765625,-1340.3999328613281,2397.100067138672,255.0,128.0,,-0.4804552611689648,0.35028111546442836,-2.7441385004279764,True,3,0.0,False,4,False,,KawaNoKami_,5901631034587982636,14.0,-43.310001373291016,1754.5999755859375,17.010000228881836,-336.89998626708984,-13865.799560546875,2.0999999344348907,-0.0,0.7000000029802322,115.79999923706055,252.0,128.0,,-0.009575109999407989,-1.554996730089289,-1.4605698631205611e-05,True,116.0,False,False,False,False,
45,3564,86,False,False,1,5321.163139828339,189.02999877929688,-133.99000549316406,93.36000061035156,2152.7000427246094,-1583.3999633789062,51.10000133514404,1736.1000061035156,2360.500030517578,3402.0999145507812,1.0,-1.3662982521960785,-2.179386249714739,-1.3890398888932527,76561198039309853,enpitsu,26.0,347.0,-459.29998779296875,119.98999786376953,5429.0997314453125,-4889.700012207031,-1354.2999267578125,-3118.0999755859375,-107.5,1483.5000610351562,255.0,255.0,,0.3198354592464145,1.6946651235885057,-0.005949098440247456,True,0.0,False,2,False,2,,bf81d8692db,games5425898691,19.0,-3246.14990234375,-3145.389892578125,17.010000228881836,5644.0997314453125,12018.900146484375,2.3000000417232513,-0.0,-0.0,-2268.8999938964844,255.0,0.0,,-0.00955953297033235,2.0779722031629437,-2.7323567112450416e-06,True,255.0,False,False,False,False,,Hem-Ger,4240629156042561904,11.0,-156.69000244140625,123.37000274658203,134.92999267578125,-2731.199951171875,178.29999923706055,-1949.9000549316406,1453.0999755859375,-274.59999084472656,632.5,255.0,119.0,,-0.18756310142699903,-0.3888746481914701,0.605835515109879,True,4,0.0,False,4,False,,KawaNoKami_,5901631034587982636,14.0,127.80999755859375,818.6599731445312,17.010000228881836,2333.3999633789062,-13894.200439453125,2.0999999344348907,-0.0,0.5999999865889549,-93.90000343322754,240.0,128.0,,-0.009580620891096854,-1.7251905878959746,9.828409536583353e-05,True,146.0,False,False,False,False,
46,3582,87,False,False,0,4927.120719615667,-331.010009765625,245.3800048828125,95.62000274658203,-1943.0999755859375,16950.2001953125,4128.500061035156,1750.3999328613281,-914.7000122070312,804.1000366210938,0.0,0.2452382568023483,0.6088190887955555,0.6335967620518591,5901631034587982636,KawaNoKami_,14.0,-312.8500061035156,-6.869999885559082,17.010000228881836,-4407.5,13388.1005859375,2.0999999344348907,0.0,0.0,70.59999942779541,225.0,128.0,,0.009593850531955371,1.8969585319653048,-3.739575987576804e-05,True,146.0,False,False,False,False,,4240629156042561904,Hem-Ger,11.0,402.1400146484375,-104.43000030517578,17.010000228881836,5987.7001953125,1560.0,5.400000214576721,8.100000023841858,5.400000214576721,1772.2999572753906,255.0,227.0,,0.009277613530903575,0.21094677757255367,-0.0001624821801677595,True,0.0,False,4,False,4,,enpitsu,76561198039309853,26.0,-546.3800048828125,675.3300170898438,56.40999984741211,4283.500061035156,1923.6000061035156,1137.7999877929688,-2379.4000244140625,4956.700134277344,136.40000343322754,255.0,255.0,,0.20722997947979865,-0.4076756214202295,-0.27849138682031604,True,3,0.0,False,4,False,,games5425898691,bf81d8692db,19.0,2361.159912109375,2787.969970703125,17.010000228881836,-17256.400146484375,4282.900085449219,0.7999999821186066,-0.09999999776482582,-0.09999999776482582,-1970.8000183105469,255.0,0.0,,0.009571087740666593,2.8285294548930495,-1.9520839744745595e-05,True,200.0,False,False,False,False,
47,3589,87,False,False,1,5825.1638676193825,375.69000244140625,-661.8800048828125,180.91000366210938,-7940.4998779296875,-4970.799865722656,8435.800170898438,4570.899963378906,2843.699951171875,2649.2999267578125,1.0,0.1765948009125002,-0.8645413077813086,0.7313195077036883,76561198039309853,enpitsu,26.0,457.9599914550781,-724.4000244140625,87.16999816894531,-3131.9000244140625,-1933.3000183105469,1007.3000335693359,1825.8000183105469,-5127.39990234375,-790.5999755859375,255.0,255.0,,-0.5558502826825061,1.4548155073743545,-1.953798704954673,True,0.0,False,4,False,3,,bf81d8692db,games5425898691,19.0,-1983.3399658203125,-2991.97998046875,17.010000228881836,12562.80029296875,-11377.80029296875,2.199999988079071,0.29999999329447746,-0.0,-1985.0999450683594,255.0,0.0,,-0.009580108133772497,-2.335690040806673,-1.9662005709969036e-05,True,200.0,False,False,False,False,,Hem-Ger,4240629156042561904,11.0,-578.72998046875,55.68000030517578,17.010000228881836,-7987.2998046875,-2193.5000610351562,2.3000000417232513,3.0000001192092896,0.29999999329447746,-495.0,255.0,57.0,,-0.009485050589913085,-0.2861751018793156,-0.000121461036159352,True,4,0.0,False,4,False,,KawaNoKami_,5901631034587982636,14.0,402.3399963378906,-308.5400085449219,16.950000762939453,2401.999969482422,-12770.899658203125,9.399999976158142,24.500000476837158,44.80000019073486,-825.1999664306641,228.0,62.0,,-0.008492208702223236,-1.7472694430809723,0.0009733970748714522,True,146.0,False,False,False,False,
48,3645,89,False,False,0,4073.8810177563423,1196.1800537109375,1644.3900146484375,525.3400268554688,4645.400085449219,7667.1002197265625,8820.999755859375,-1719.1000366210938,-4952.799987792969,2311.9000244140625,0.0,-0.26420880149435555,0.6610377931610335,1.023473414000227,5901631034587982636,KawaNoKami_,15.0,1126.050048828125,1613.8199462890625,327.9700012207031,16564.3994140625,2719.2999267578125,5125.999755859375,-564.0000152587891,-4858.0999755859375,-1969.4999694824219,240.0,254.0,,-1.1788350451337954,-0.33603661865432755,0.25366431386878063,True,77.09239557737948,True,4,4,False,,4240629156042561904,Hem-Ger,11.0,3279.080078125,-95.05000305175781,17.010000228881836,14813.00048828125,-4773.900146484375,2.5,0.7999999821186066,-0.19999999552965164,-2764.7000122070312,255.0,0.0,True,0.009590756679284974,-0.47794287997363216,-0.0001766007134931958,True,0.0,False,4,False,4,,enpitsu,76561198039309853,26.0,944.1699829101562,2847.580078125,17.049999237060547,5155.5999755859375,9912.39990234375,2.8999999165534973,-2.7000001072883606,-7.400000095367432,1695.2000427246094,255.0,128.0,,0.01675760218005723,1.149731545819132,-3.909194243611168e-05,True,4,0.0,False,4,False,,games5425898691,bf81d8692db,19.0,-524.1300048828125,3502.39990234375,17.010000228881836,-8921.900024414062,11043.399658203125,2.3000000417232513,-0.29999999329447746,0.19999999552965164,-2137.899932861328,255.0,0.0,,0.0095857774557349,2.1830802884023686,-5.0703016779989174e-05,True,183.0,False,False,False,False,
49,3720,92,False,False,1,9399.055682361251,-2438.97998046875,-3647.5,482.70001220703125,-23022.099609375,-1734.1000366210938,-1619.9000549316406,2082.2999572753906,496.30001068115234,3368.2000732421875,1.0,-0.8081677143145696,-2.3090800606518447,-1.3017167269479242,bf81d8692db,games5425898691,19.0,-2153.85009765625,-3684.449951171875,420.6499938964844,-17640.50048828125,-1611.3999938964844,-90.0,4677.60009765625,2094.7999572753906,-1995.0999450683594,255.0,148.0,,0.33356447616082424,0.06732245309189479,-3.017726696679477,True,80.0,False,4,False,3,,76561198039309853,enpitsu,26.0,-1970.530029296875,-4868.47021484375,17.049999237060547,-4537.799987792969,-168.1999969482422,3.4999999403953552,2.8999999165534973,2.0999999344348907,-1235.5999755859375,255.0,0.0,False,-0.01675884791908942,-0.11419158022002887,-0.00022550713693588674,True,,False,4,False,4,,Hem-Ger,4240629156042561904,11.0,-3563.260009765625,-88.6500015258789,17.010000228881836,-284.59999084472656,-6440.0,2.0000000298023224,-0.5000000074505806,-0.09999999776482582,0.5999999865889549,255.0,128.0,False,-0.009546462712455158,-1.526773982313489,-1.1750001701451376e-05,True,4,255.0,False,4,False,,KawaNoKami_,5901631034587982636,15.0,-4065.47998046875,-3213.68994140625,185.3800048828125,1255.8000183105469,-10957.5,-3999.7000122070312,1742.8999328613281,-1967.8999328613281,985.5999755859375,232.0,255.0,,-0.36945249304496364,-1.6849039192784756,-1.2694985829038572,True,37.0,False,4,False,4,
